date_time,Katherine_maxtempC,Katherine_mintempC,Katherine_totalSnow_cm,Katherine_sunHour,Katherine_uvIndex,Katherine_uvIndex,Katherine_moon_illumination,Katherine_moonrise,Katherine_moonset,Katherine_sunrise,Katherine_sunset,Katherine_DewPointC,Katherine_FeelsLikeC,Katherine_HeatIndexC,Katherine_WindChillC,Katherine_WindGustKmph,Katherine_cloudcover,Katherine_humidity,Katherine_precipMM,Katherine_pressure,Katherine_tempC,Katherine_visibility,Katherine_winddirDegree,Katherine_windspeedKmph
2020-01-31 12:00:00,33,26,0.0,6.4,7,7,37,11:22 AM,11:34 PM,06:32 AM,07:17 PM,25,38,38,32,22,76,65,2.0,1007,32,9,278,15
2020-01-31 15:00:00,33,26,0.0,6.4,7,7,37,11:22 AM,11:34 PM,06:32 AM,07:17 PM,24,40,40,33,18,74,58,2.2,1005,33,10,260,12
2020-01-31 18:00:00,33,26,0.0,6.4,7,7,37,11:22 AM,11:34 PM,06:32 AM,07:17 PM,25,37,37,31,15,78,69,1.3,1005,31,10,295,9
2020-01-31 21:00:00,33,26,0.0,6.4,7,1,37,11:22 AM,11:34 PM,06:32 AM,07:17 PM,24,31,31,28,18,86,81,1.4,1007,28,9,331,9
2020-02-01 00:00:00,34,26,0.0,6.4,7,1,49,12:08 PM,No moonset,06:32 AM,07:17 PM,24,30,30,27,17,78,87,1.5,1008,27,9,319,10
2020-02-01 03:00:00,34,26,0.0,6.4,7,1,49,12:08 PM,No moonset,06:32 AM,07:17 PM,25,30,30,26,26,78,93,8.1,1007,26,3,292,13
2020-02-01 06:00:00,34,26,0.0,6.4,7,1,49,12:08 PM,No moonset,06:32 AM,07:17 PM,24,29,29,26,20,69,92,2.4,1008,26,10,289,12
2020-02-01 09:00:00,34,26,0.0,6.4,7,6,49,12:08 PM,No moonset,06:32 AM,07:17 PM,24,33,33,28,27,81,80,6.1,1010,28,7,272,14
2020-02-01 12:00:00,34,26,0.0,6.4,7,7,49,12:08 PM,No moonset,06:32 AM,07:17 PM,23,38,38,33,13,72,59,0.1,1008,33,10,289,11
2020-02-01 15:00:00,34,26,0.0,6.4,7,7,49,12:08 PM,No moonset,06:32 AM,07:17 PM,23,40,40,34,12,88,51,0.1,1006,34,10,270,10
2020-02-01 18:00:00,34,26,0.0,6.4,7,7,49,12:08 PM,No moonset,06:32 AM,07:17 PM,24,33,33,31,41,71,87,3.9,1007,31,7,213,24
2020-02-01 21:00:00,34,26,0.0,6.4,7,1,49,12:08 PM,No moonset,06:32 AM,07:17 PM,24,29,29,27,10,82,92,6.1,1009,27,7,216,5
2020-02-02 00:00:00,30,24,0.0,7.7,7,1,57,12:56 PM,12:10 AM,06:32 AM,07:16 PM,24,28,28,25,5,30,91,0.0,1009,25,10,317,3
2020-02-02 03:00:00,30,24,0.0,7.7,7,1,57,12:56 PM,12:10 AM,06:32 AM,07:16 PM,23,27,27,25,8,41,91,0.0,1008,25,10,281,5
2020-02-02 06:00:00,30,24,0.0,7.7,7,1,57,12:56 PM,12:10 AM,06:32 AM,07:16 PM,23,27,27,24,7,87,92,0.0,1009,24,10,286,4
2020-02-02 09:00:00,30,24,0.0,7.7,7,7,57,12:56 PM,12:10 AM,06:32 AM,07:16 PM,23,32,32,28,9,26,76,0.0,1010,28,10,249,8
2020-02-02 12:00:00,30,24,0.0,7.7,7,7,57,12:56 PM,12:10 AM,06:32 AM,07:16 PM,24,36,36,30,17,63,69,4.1,1008,30,7,246,10
2020-02-02 15:00:00,30,24,0.0,7.7,7,7,57,12:56 PM,12:10 AM,06:32 AM,07:16 PM,24,36,36,30,21,75,71,6.6,1006,30,7,274,10
2020-02-02 18:00:00,30,24,0.0,7.7,7,6,57,12:56 PM,12:10 AM,06:32 AM,07:16 PM,24,29,29,27,22,81,92,5.9,1006,27,7,260,12
2020-02-02 21:00:00,30,24,0.0,7.7,7,1,57,12:56 PM,12:10 AM,06:32 AM,07:16 PM,24,28,28,25,4,53,91,6.5,1008,25,7,79,2
2020-02-03 00:00:00,32,24,0.0,9.0,7,1,64,01:46 PM,12:49 AM,06:33 AM,07:16 PM,23,28,28,25,6,32,90,0.0,1008,25,10,20,3
2020-02-03 03:00:00,32,24,0.0,9.0,7,1,64,01:46 PM,12:49 AM,06:33 AM,07:16 PM,23,27,27,25,12,23,89,0.0,1007,25,10,333,6
2020-02-03 06:00:00,32,24,0.0,9.0,7,1,64,01:46 PM,12:49 AM,06:33 AM,07:16 PM,23,26,26,24,10,24,93,0.0,1008,24,10,314,6
2020-02-03 09:00:00,32,24,0.0,9.0,7,7,64,01:46 PM,12:49 AM,06:33 AM,07:16 PM,23,31,31,28,9,24,75,0.0,1009,28,10,320,7
2020-02-03 12:00:00,32,24,0.0,9.0,7,7,64,01:46 PM,12:49 AM,06:33 AM,07:16 PM,24,35,35,30,22,86,67,1.9,1007,30,9,314,15
2020-02-03 15:00:00,32,24,0.0,9.0,7,7,64,01:46 PM,12:49 AM,06:33 AM,07:16 PM,23,37,37,32,26,53,59,2.7,1005,32,7,318,17
2020-02-03 18:00:00,32,24,0.0,9.0,7,6,64,01:46 PM,12:49 AM,06:33 AM,07:16 PM,24,33,33,28,23,89,77,2.2,1005,28,9,308,13
2020-02-03 21:00:00,32,24,0.0,9.0,7,1,64,01:46 PM,12:49 AM,06:33 AM,07:16 PM,23,28,28,25,18,72,88,3.9,1008,25,7,317,9
2020-02-04 00:00:00,33,24,0.0,6.4,7,1,72,02:39 PM,01:32 AM,06:33 AM,07:16 PM,24,29,29,26,16,37,89,0.0,1008,26,10,328,9
2020-02-04 03:00:00,33,24,0.0,6.4,7,1,72,02:39 PM,01:32 AM,06:33 AM,07:16 PM,24,27,27,25,13,43,94,0.0,1006,25,10,358,8
2020-02-04 06:00:00,33,24,0.0,6.4,7,1,72,02:39 PM,01:32 AM,06:33 AM,07:16 PM,23,27,27,24,13,56,94,0.0,1007,24,2,351,8
2020-02-04 09:00:00,33,24,0.0,6.4,7,6,72,02:39 PM,01:32 AM,06:33 AM,07:16 PM,23,30,30,27,13,82,81,0.1,1008,27,10,347,10
2020-02-04 12:00:00,33,24,0.0,6.4,7,7,72,02:39 PM,01:32 AM,06:33 AM,07:16 PM,22,36,36,32,12,94,56,0.0,1007,32,10,314,10
2020-02-04 15:00:00,33,24,0.0,6.4,7,7,72,02:39 PM,01:32 AM,06:33 AM,07:16 PM,22,37,37,33,13,61,53,0.3,1005,33,10,321,11
2020-02-04 18:00:00,33,24,0.0,6.4,7,6,72,02:39 PM,01:32 AM,06:33 AM,07:16 PM,24,33,33,29,23,79,73,1.9,1005,29,10,343,13
2020-02-04 21:00:00,33,24,0.0,6.4,7,1,72,02:39 PM,01:32 AM,06:33 AM,07:16 PM,23,28,28,26,18,71,88,3.2,1008,26,7,334,9
2020-02-05 00:00:00,33,24,0.0,10.3,7,1,79,03:35 PM,02:19 AM,06:34 AM,07:16 PM,24,28,28,25,16,25,92,0.0,1008,25,10,329,9
2020-02-05 03:00:00,33,24,0.0,10.3,7,1,79,03:35 PM,02:19 AM,06:34 AM,07:16 PM,24,27,27,25,13,28,95,0.0,1007,25,2,315,8
2020-02-05 06:00:00,33,24,0.0,10.3,7,1,79,03:35 PM,02:19 AM,06:34 AM,07:16 PM,23,26,26,24,10,28,95,0.0,1008,24,2,328,5
2020-02-05 09:00:00,33,24,0.0,10.3,7,7,79,03:35 PM,02:19 AM,06:34 AM,07:16 PM,23,32,32,28,11,8,73,0.0,1010,28,10,302,10
2020-02-05 12:00:00,33,24,0.0,10.3,7,8,79,03:35 PM,02:19 AM,06:34 AM,07:16 PM,21,36,36,32,11,24,53,0.0,1007,32,10,293,9
2020-02-05 15:00:00,33,24,0.0,10.3,7,8,79,03:35 PM,02:19 AM,06:34 AM,07:16 PM,21,37,37,33,8,61,49,0.0,1006,33,10,262,7
2020-02-05 18:00:00,33,24,0.0,10.3,7,8,79,03:35 PM,02:19 AM,06:34 AM,07:16 PM,23,37,37,32,14,32,61,0.0,1006,32,10,273,9
2020-02-05 21:00:00,33,24,0.0,10.3,7,1,79,03:35 PM,02:19 AM,06:34 AM,07:16 PM,23,31,31,28,19,20,73,0.0,1008,28,10,299,10
2020-02-06 00:00:00,34,25,0.0,10.3,8,1,87,04:33 PM,03:11 AM,06:34 AM,07:15 PM,23,29,29,26,15,20,83,0.0,1008,26,10,296,9
2020-02-06 03:00:00,34,25,0.0,10.3,8,1,87,04:33 PM,03:11 AM,06:34 AM,07:15 PM,24,28,28,25,12,29,91,0.0,1008,25,10,285,8
2020-02-06 06:00:00,34,25,0.0,10.3,8,1,87,04:33 PM,03:11 AM,06:34 AM,07:15 PM,23,27,27,25,10,17,92,0.0,1008,25,10,282,6
2020-02-06 09:00:00,34,25,0.0,10.3,8,7,87,04:33 PM,03:11 AM,06:34 AM,07:15 PM,23,34,34,30,8,11,70,0.0,1010,30,10,242,7
2020-02-06 12:00:00,34,25,0.0,10.3,8,8,87,04:33 PM,03:11 AM,06:34 AM,07:15 PM,23,39,39,33,9,45,55,0.0,1008,33,10,260,8
2020-02-06 15:00:00,34,25,0.0,10.3,8,7,87,04:33 PM,03:11 AM,06:34 AM,07:15 PM,23,40,40,34,9,87,51,0.0,1006,34,10,263,8
2020-02-06 18:00:00,34,25,0.0,10.3,8,7,87,04:33 PM,03:11 AM,06:34 AM,07:15 PM,24,37,37,31,10,52,66,0.4,1006,31,10,284,6
2020-02-06 21:00:00,34,25,0.0,10.3,8,1,87,04:33 PM,03:11 AM,06:34 AM,07:15 PM,23,31,31,28,9,56,74,0.3,1008,28,10,159,4
2020-02-07 00:00:00,35,25,0.0,10.3,7,1,95,05:32 PM,04:08 AM,06:35 AM,07:15 PM,23,29,29,26,6,81,83,1.7,1008,26,9,297,3
2020-02-07 03:00:00,35,25,0.0,10.3,7,1,95,05:32 PM,04:08 AM,06:35 AM,07:15 PM,23,28,28,25,9,36,88,0.0,1007,25,10,243,5
2020-02-07 06:00:00,35,25,0.0,10.3,7,1,95,05:32 PM,04:08 AM,06:35 AM,07:15 PM,23,28,28,25,10,69,91,4.7,1009,25,7,193,5
2020-02-07 09:00:00,35,25,0.0,10.3,7,7,95,05:32 PM,04:08 AM,06:35 AM,07:15 PM,24,32,32,28,17,35,79,0.0,1010,28,10,253,9
2020-02-07 12:00:00,35,25,0.0,10.3,7,8,95,05:32 PM,04:08 AM,06:35 AM,07:15 PM,23,38,38,33,13,22,55,0.0,1007,33,10,196,12
2020-02-07 15:00:00,35,25,0.0,10.3,7,8,95,05:32 PM,04:08 AM,06:35 AM,07:15 PM,23,40,40,35,10,36,50,0.0,1005,35,10,173,9
2020-02-07 18:00:00,35,25,0.0,10.3,7,7,95,05:32 PM,04:08 AM,06:35 AM,07:15 PM,24,36,36,31,20,77,69,1.3,1006,31,10,173,12
2020-02-07 21:00:00,35,25,0.0,10.3,7,1,95,05:32 PM,04:08 AM,06:35 AM,07:15 PM,23,31,31,27,9,23,79,0.0,1008,27,10,190,4
2020-02-08 00:00:00,35,25,0.0,10.3,7,1,100,06:29 PM,05:09 AM,06:35 AM,07:15 PM,24,30,30,26,10,74,88,7.9,1008,26,3,239,5
2020-02-08 03:00:00,35,25,0.0,10.3,7,1,100,06:29 PM,05:09 AM,06:35 AM,07:15 PM,24,29,29,26,5,74,89,11.8,1006,26,3,35,2
2020-02-08 06:00:00,35,25,0.0,10.3,7,1,100,06:29 PM,05:09 AM,06:35 AM,07:15 PM,24,28,28,25,6,71,90,0.8,1008,25,9,285,3
2020-02-08 09:00:00,35,25,0.0,10.3,7,6,100,06:29 PM,05:09 AM,06:35 AM,07:15 PM,25,34,34,29,7,77,78,0.8,1009,29,9,313,5
2020-02-08 12:00:00,35,25,0.0,10.3,7,8,100,06:29 PM,05:09 AM,06:35 AM,07:15 PM,23,38,38,33,11,8,56,0.0,1008,33,10,231,10
2020-02-08 15:00:00,35,25,0.0,10.3,7,8,100,06:29 PM,05:09 AM,06:35 AM,07:15 PM,22,40,40,35,11,57,47,0.0,1005,35,10,155,9
2020-02-08 18:00:00,35,25,0.0,10.3,7,8,100,06:29 PM,05:09 AM,06:35 AM,07:15 PM,23,37,37,32,10,47,60,0.0,1006,32,10,170,5
2020-02-08 21:00:00,35,25,0.0,10.3,7,1,100,06:29 PM,05:09 AM,06:35 AM,07:15 PM,22,30,30,28,20,83,72,1.5,1007,28,9,354,9
2020-02-09 00:00:00,36,25,0.0,11.6,8,1,100,07:25 PM,06:12 AM,06:36 AM,07:14 PM,21,29,29,27,17,15,72,0.0,1007,27,10,306,8
2020-02-09 03:00:00,36,25,0.0,11.6,8,1,100,07:25 PM,06:12 AM,06:36 AM,07:14 PM,23,28,28,25,14,8,87,0.0,1006,25,10,299,8
2020-02-09 06:00:00,36,25,0.0,11.6,8,1,100,07:25 PM,06:12 AM,06:36 AM,07:14 PM,23,28,28,25,15,13,92,0.0,1007,25,10,301,9
2020-02-09 09:00:00,36,25,0.0,11.6,8,7,100,07:25 PM,06:12 AM,06:36 AM,07:14 PM,23,33,33,29,11,4,73,0.0,1008,29,10,271,9
2020-02-09 12:00:00,36,25,0.0,11.6,8,8,100,07:25 PM,06:12 AM,06:36 AM,07:14 PM,23,40,40,34,9,6,51,0.0,1006,34,10,229,8
2020-02-09 15:00:00,36,25,0.0,11.6,8,9,100,07:25 PM,06:12 AM,06:36 AM,07:14 PM,20,40,40,36,6,24,40,0.0,1004,36,10,195,5
2020-02-09 18:00:00,36,25,0.0,11.6,8,8,100,07:25 PM,06:12 AM,06:36 AM,07:14 PM,22,38,38,33,5,11,52,0.0,1004,33,10,123,3
2020-02-09 21:00:00,36,25,0.0,11.6,8,1,100,07:25 PM,06:12 AM,06:36 AM,07:14 PM,20,31,31,29,10,10,55,0.0,1005,29,10,293,5
2020-02-10 00:00:00,37,25,0.0,11.6,8,1,83,08:17 PM,07:16 AM,06:36 AM,07:14 PM,22,30,30,27,23,13,73,0.0,1006,27,10,321,12
2020-02-10 03:00:00,37,25,0.0,11.6,8,1,83,08:17 PM,07:16 AM,06:36 AM,07:14 PM,22,28,28,26,17,8,82,0.0,1005,26,10,291,10
2020-02-10 06:00:00,37,25,0.0,11.6,8,1,83,08:17 PM,07:16 AM,06:36 AM,07:14 PM,23,27,27,25,13,7,87,0.0,1007,25,10,325,8
2020-02-10 09:00:00,37,25,0.0,11.6,8,7,83,08:17 PM,07:16 AM,06:36 AM,07:14 PM,24,34,34,29,16,10,75,0.0,1008,29,10,287,14
2020-02-10 12:00:00,37,25,0.0,11.6,8,8,83,08:17 PM,07:16 AM,06:36 AM,07:14 PM,23,41,41,35,14,9,52,0.0,1006,35,10,267,12
2020-02-10 15:00:00,37,25,0.0,11.6,8,9,83,08:17 PM,07:16 AM,06:36 AM,07:14 PM,21,42,42,37,10,31,40,0.0,1004,37,10,260,9
2020-02-10 18:00:00,37,25,0.0,11.6,8,8,83,08:17 PM,07:16 AM,06:36 AM,07:14 PM,23,38,38,33,9,15,57,0.0,1004,33,10,292,4
2020-02-10 21:00:00,37,25,0.0,11.6,8,1,83,08:17 PM,07:16 AM,06:36 AM,07:14 PM,23,33,33,30,20,89,83,3.6,1008,30,7,16,9
2020-02-11 00:00:00,34,26,0.0,9.0,7,1,75,09:06 PM,08:18 AM,06:36 AM,07:14 PM,24,30,30,26,19,79,87,0.2,1008,26,9,294,10
2020-02-11 03:00:00,34,26,0.0,9.0,7,1,75,09:06 PM,08:18 AM,06:36 AM,07:14 PM,25,29,29,26,17,43,93,0.0,1007,26,10,316,10
2020-02-11 06:00:00,34,26,0.0,9.0,7,1,75,09:06 PM,08:18 AM,06:36 AM,07:14 PM,24,29,29,26,18,38,92,0.0,1009,26,10,309,12
2020-02-11 09:00:00,34,26,0.0,9.0,7,7,75,09:06 PM,08:18 AM,06:36 AM,07:14 PM,25,34,34,29,19,34,79,0.0,1010,29,10,295,16
2020-02-11 12:00:00,34,26,0.0,9.0,7,7,75,09:06 PM,08:18 AM,06:36 AM,07:14 PM,25,40,40,33,23,73,64,0.1,1008,33,10,293,20
2020-02-11 15:00:00,34,26,0.0,9.0,7,7,75,09:06 PM,08:18 AM,06:36 AM,07:14 PM,24,41,41,34,20,26,57,0.0,1006,34,9,269,17
2020-02-11 18:00:00,34,26,0.0,9.0,7,7,75,09:06 PM,08:18 AM,06:36 AM,07:14 PM,25,34,34,31,30,79,81,7.9,1006,31,3,333,14
2020-02-11 21:00:00,34,26,0.0,9.0,7,1,75,09:06 PM,08:18 AM,06:36 AM,07:14 PM,24,31,31,28,41,70,90,7.2,1009,28,7,322,19
2020-02-12 00:00:00,35,25,0.0,9.0,6,1,68,09:52 PM,09:18 AM,06:37 AM,07:13 PM,24,28,28,25,14,75,95,4.2,1010,25,7,319,8
2020-02-12 03:00:00,35,25,0.0,9.0,6,1,68,09:52 PM,09:18 AM,06:37 AM,07:13 PM,24,28,28,25,14,54,96,0.1,1008,25,2,146,7
2020-02-12 06:00:00,35,25,0.0,9.0,6,1,68,09:52 PM,09:18 AM,06:37 AM,07:13 PM,23,28,28,25,28,51,88,2.2,1009,25,9,261,16
2020-02-12 09:00:00,35,25,0.0,9.0,6,6,68,09:52 PM,09:18 AM,06:37 AM,07:13 PM,23,28,28,26,26,84,83,1.6,1010,26,10,284,21
2020-02-12 12:00:00,35,25,0.0,9.0,6,8,68,09:52 PM,09:18 AM,06:37 AM,07:13 PM,24,37,37,31,14,20,68,0.0,1008,31,10,241,12
2020-02-12 15:00:00,35,25,0.0,9.0,6,9,68,09:52 PM,09:18 AM,06:37 AM,07:13 PM,23,42,42,35,12,10,49,0.0,1006,35,10,233,10
2020-02-12 18:00:00,35,25,0.0,9.0,6,7,68,09:52 PM,09:18 AM,06:37 AM,07:13 PM,25,38,38,32,14,62,66,0.2,1006,32,10,243,8
2020-02-12 21:00:00,35,25,0.0,9.0,6,1,68,09:52 PM,09:18 AM,06:37 AM,07:13 PM,24,32,32,28,21,78,81,0.9,1008,28,9,335,10
2020-02-13 00:00:00,36,25,0.0,9.0,7,1,60,10:37 PM,10:16 AM,06:37 AM,07:13 PM,24,29,29,26,21,75,92,1.6,1008,26,9,308,11
2020-02-13 03:00:00,36,25,0.0,9.0,7,1,60,10:37 PM,10:16 AM,06:37 AM,07:13 PM,24,28,28,25,14,77,95,1.6,1006,25,9,308,8
2020-02-13 06:00:00,36,25,0.0,9.0,7,1,60,10:37 PM,10:16 AM,06:37 AM,07:13 PM,24,28,28,25,15,37,97,0.0,1006,25,2,308,9
2020-02-13 09:00:00,36,25,0.0,9.0,7,7,60,10:37 PM,10:16 AM,06:37 AM,07:13 PM,25,34,34,29,13,11,79,0.0,1008,29,10,280,11
2020-02-13 12:00:00,36,25,0.0,9.0,7,7,60,10:37 PM,10:16 AM,06:37 AM,07:13 PM,26,42,42,33,18,82,64,0.1,1007,33,10,279,15
2020-02-13 15:00:00,36,25,0.0,9.0,7,9,60,10:37 PM,10:16 AM,06:37 AM,07:13 PM,24,44,44,36,14,19,48,0.0,1005,36,10,287,12
2020-02-13 18:00:00,36,25,0.0,9.0,7,7,60,10:37 PM,10:16 AM,06:37 AM,07:13 PM,24,36,36,34,31,71,80,4.2,1005,34,7,332,18
2020-02-13 21:00:00,36,25,0.0,9.0,7,1,60,10:37 PM,10:16 AM,06:37 AM,07:13 PM,23,35,35,31,30,81,85,5.6,1007,31,7,336,17
2020-02-14 00:00:00,38,24,0.0,11.6,8,1,53,11:23 PM,11:15 AM,06:37 AM,07:13 PM,21,26,26,24,21,4,82,0.0,1007,24,10,313,10
2020-02-14 03:00:00,38,24,0.0,11.6,8,1,53,11:23 PM,11:15 AM,06:37 AM,07:13 PM,22,26,26,24,18,29,91,0.0,1007,24,10,315,10
2020-02-14 06:00:00,38,24,0.0,11.6,8,1,53,11:23 PM,11:15 AM,06:37 AM,07:13 PM,24,28,28,25,19,100,98,0.0,1007,25,0,304,12
2020-02-14 09:00:00,38,24,0.0,11.6,8,7,53,11:23 PM,11:15 AM,06:37 AM,07:13 PM,26,35,35,29,19,27,80,0.0,1009,29,10,289,17
2020-02-14 12:00:00,38,24,0.0,11.6,8,8,53,11:23 PM,11:15 AM,06:37 AM,07:13 PM,24,42,42,35,19,4,56,0.0,1007,35,10,271,16
2020-02-14 15:00:00,38,24,0.0,11.6,8,9,53,11:23 PM,11:15 AM,06:37 AM,07:13 PM,22,44,44,38,14,12,41,0.0,1004,38,10,272,13
2020-02-14 18:00:00,38,24,0.0,11.6,8,8,53,11:23 PM,11:15 AM,06:37 AM,07:13 PM,25,42,42,34,18,9,57,0.0,1004,34,10,312,10
2020-02-14 21:00:00,38,24,0.0,11.6,8,1,53,11:23 PM,11:15 AM,06:37 AM,07:13 PM,25,33,33,30,33,83,79,0.4,1006,30,10,311,19
2020-02-15 00:00:00,38,26,0.0,9.0,7,1,45,No moonrise,12:12 PM,06:38 AM,07:12 PM,25,32,32,27,24,37,87,0.0,1007,27,9,305,16
2020-02-15 03:00:00,38,26,0.0,9.0,7,1,45,No moonrise,12:12 PM,06:38 AM,07:12 PM,24,30,30,26,23,51,91,0.0,1006,26,10,308,15
2020-02-15 06:00:00,38,26,0.0,9.0,7,1,45,No moonrise,12:12 PM,06:38 AM,07:12 PM,25,29,29,26,18,76,93,0.0,1007,26,10,304,12
2020-02-15 09:00:00,38,26,0.0,9.0,7,8,45,No moonrise,12:12 PM,06:38 AM,07:12 PM,25,36,36,30,19,22,76,0.0,1009,30,10,299,17
2020-02-15 12:00:00,38,26,0.0,9.0,7,9,45,No moonrise,12:12 PM,06:38 AM,07:12 PM,26,45,45,35,18,8,57,0.0,1007,35,10,271,15
2020-02-15 15:00:00,38,26,0.0,9.0,7,8,45,No moonrise,12:12 PM,06:38 AM,07:12 PM,24,46,46,38,13,72,44,0.2,1004,38,10,260,12
2020-02-15 18:00:00,38,26,0.0,9.0,7,7,45,No moonrise,12:12 PM,06:38 AM,07:12 PM,25,42,42,35,31,79,57,0.3,1004,35,10,290,17
2020-02-15 21:00:00,38,26,0.0,9.0,7,1,45,No moonrise,12:12 PM,06:38 AM,07:12 PM,24,33,33,31,24,75,81,0.8,1006,31,9,326,13
2020-02-16 00:00:00,38,26,0.0,10.3,8,1,38,12:09 AM,01:09 PM,06:38 AM,07:12 PM,21,28,28,26,22,9,73,0.0,1006,26,10,310,12
2020-02-16 03:00:00,38,26,0.0,10.3,8,1,38,12:09 AM,01:09 PM,06:38 AM,07:12 PM,25,32,32,27,15,100,91,0.0,1006,27,9,297,12
2020-02-16 06:00:00,38,26,0.0,10.3,8,1,38,12:09 AM,01:09 PM,06:38 AM,07:12 PM,25,31,31,27,21,55,89,0.0,1007,27,9,305,15
2020-02-16 09:00:00,38,26,0.0,10.3,8,6,38,12:09 AM,01:09 PM,06:38 AM,07:12 PM,26,36,36,30,17,31,78,0.0,1008,30,9,304,15
2020-02-16 12:00:00,38,26,0.0,10.3,8,9,38,12:09 AM,01:09 PM,06:38 AM,07:12 PM,24,44,44,36,17,7,51,0.0,1007,36,10,278,14
2020-02-16 15:00:00,38,26,0.0,10.3,8,9,38,12:09 AM,01:09 PM,06:38 AM,07:12 PM,23,45,45,38,13,17,43,0.0,1004,38,10,277,11
2020-02-16 18:00:00,38,26,0.0,10.3,8,7,38,12:09 AM,01:09 PM,06:38 AM,07:12 PM,25,41,41,34,30,89,59,0.5,1005,34,10,312,17
2020-02-16 21:00:00,38,26,0.0,10.3,8,1,38,12:09 AM,01:09 PM,06:38 AM,07:12 PM,21,35,35,31,11,88,80,2.6,1007,31,7,322,5
2020-02-17 00:00:00,38,24,0.0,10.3,7,1,30,12:57 AM,02:06 PM,06:38 AM,07:11 PM,22,27,27,25,27,75,84,0.4,1008,25,10,257,15
2020-02-17 03:00:00,38,24,0.0,10.3,7,1,30,12:57 AM,02:06 PM,06:38 AM,07:11 PM,22,27,27,24,11,79,85,0.4,1006,24,10,296,6
2020-02-17 06:00:00,38,24,0.0,10.3,7,1,30,12:57 AM,02:06 PM,06:38 AM,07:11 PM,22,27,27,25,14,87,86,0.2,1007,25,10,272,8
2020-02-17 09:00:00,38,24,0.0,10.3,7,6,30,12:57 AM,02:06 PM,06:38 AM,07:11 PM,24,34,34,29,10,73,75,0.2,1009,29,10,287,8
2020-02-17 12:00:00,38,24,0.0,10.3,7,9,30,12:57 AM,02:06 PM,06:38 AM,07:11 PM,22,40,40,35,12,7,45,0.0,1008,35,10,251,10
2020-02-17 15:00:00,38,24,0.0,10.3,7,9,30,12:57 AM,02:06 PM,06:38 AM,07:11 PM,20,42,42,38,9,13,37,0.0,1005,38,10,239,8
2020-02-17 18:00:00,38,24,0.0,10.3,7,8,30,12:57 AM,02:06 PM,06:38 AM,07:11 PM,22,38,38,34,9,45,50,0.0,1005,34,10,259,5
2020-02-17 21:00:00,38,24,0.0,10.3,7,1,30,12:57 AM,02:06 PM,06:38 AM,07:11 PM,22,35,35,31,17,77,79,2.0,1007,31,9,245,8
2020-02-18 00:00:00,37,24,0.0,9.0,7,1,22,01:47 AM,03:02 PM,06:39 AM,07:11 PM,23,28,28,26,21,74,84,0.8,1008,26,9,304,11
2020-02-18 03:00:00,37,24,0.0,9.0,7,1,22,01:47 AM,03:02 PM,06:39 AM,07:11 PM,22,27,27,25,9,75,86,1.1,1007,25,9,316,5
2020-02-18 06:00:00,37,24,0.0,9.0,7,1,22,01:47 AM,03:02 PM,06:39 AM,07:11 PM,22,26,26,24,13,89,87,0.4,1008,24,10,287,7
2020-02-18 09:00:00,37,24,0.0,9.0,7,6,22,01:47 AM,03:02 PM,06:39 AM,07:11 PM,22,33,33,30,6,84,64,0.4,1008,30,10,241,5
2020-02-18 12:00:00,37,24,0.0,9.0,7,9,22,01:47 AM,03:02 PM,06:39 AM,07:11 PM,22,40,40,35,13,6,48,0.0,1006,35,10,247,12
2020-02-18 15:00:00,37,24,0.0,9.0,7,9,22,01:47 AM,03:02 PM,06:39 AM,07:11 PM,20,42,42,37,9,12,38,0.0,1003,37,10,246,8
2020-02-18 18:00:00,37,24,0.0,9.0,7,8,22,01:47 AM,03:02 PM,06:39 AM,07:11 PM,21,37,37,35,29,87,60,0.2,1004,35,9,249,16
2020-02-18 21:00:00,37,24,0.0,9.0,7,1,22,01:47 AM,03:02 PM,06:39 AM,07:11 PM,22,36,36,33,23,71,77,0.4,1006,33,5,311,14
2020-02-19 00:00:00,37,23,0.0,11.6,7,1,15,02:39 AM,03:57 PM,06:39 AM,07:10 PM,21,27,27,25,11,78,79,0.2,1007,25,9,311,6
2020-02-19 03:00:00,37,23,0.0,11.6,7,1,15,02:39 AM,03:57 PM,06:39 AM,07:10 PM,21,26,26,24,17,77,86,1.9,1006,24,9,17,9
2020-02-19 06:00:00,37,23,0.0,11.6,7,1,15,02:39 AM,03:57 PM,06:39 AM,07:10 PM,21,25,25,23,20,84,88,0.1,1007,23,10,314,11
2020-02-19 09:00:00,37,23,0.0,11.6,7,7,15,02:39 AM,03:57 PM,06:39 AM,07:10 PM,21,27,27,25,2,12,79,0.0,1008,25,10,353,1
2020-02-19 12:00:00,37,23,0.0,11.6,7,8,15,02:39 AM,03:57 PM,06:39 AM,07:10 PM,22,39,39,34,18,17,52,0.0,1007,34,10,224,16
2020-02-19 15:00:00,37,23,0.0,11.6,7,9,15,02:39 AM,03:57 PM,06:39 AM,07:10 PM,21,42,42,37,13,18,38,0.0,1004,37,10,234,12
2020-02-19 18:00:00,37,23,0.0,11.6,7,8,15,02:39 AM,03:57 PM,06:39 AM,07:10 PM,22,39,39,34,19,8,52,0.0,1003,34,10,294,10
2020-02-19 21:00:00,37,23,0.0,11.6,7,1,15,02:39 AM,03:57 PM,06:39 AM,07:10 PM,23,34,34,30,27,8,67,0.0,1004,30,10,321,14
