date_time,Melville_maxtempC,Melville_mintempC,Melville_totalSnow_cm,Melville_sunHour,Melville_uvIndex,Melville_uvIndex,Melville_moon_illumination,Melville_moonrise,Melville_moonset,Melville_sunrise,Melville_sunset,Melville_DewPointC,Melville_FeelsLikeC,Melville_HeatIndexC,Melville_WindChillC,Melville_WindGustKmph,Melville_cloudcover,Melville_humidity,Melville_precipMM,Melville_pressure,Melville_tempC,Melville_visibility,Melville_winddirDegree,Melville_windspeedKmph
2020-03-29 00:00:00,12,9,0.0,6.4,3,1,32,09:34 AM,No moonset,06:41 AM,07:16 PM,8,5,8,5,35,100,92,2.7,1017,6,8,83,23
2020-03-29 03:00:00,12,9,0.0,6.4,3,1,32,09:34 AM,No moonset,06:41 AM,07:16 PM,8,6,9,6,35,100,91,0.0,1016,9,10,85,23
2020-03-29 06:00:00,12,9,0.0,6.4,3,2,32,09:34 AM,No moonset,06:41 AM,07:16 PM,8,6,9,6,31,100,91,0.1,1016,9,10,84,21
2020-03-29 09:00:00,12,9,0.0,6.4,3,2,32,09:34 AM,No moonset,06:41 AM,07:16 PM,8,7,10,7,32,100,92,0.8,1016,10,10,88,21
2020-03-29 12:00:00,12,9,0.0,6.4,3,3,32,09:34 AM,No moonset,06:41 AM,07:16 PM,9,8,10,8,26,100,93,1.5,1015,10,9,75,17
2020-03-29 15:00:00,12,9,0.0,6.4,3,3,32,09:34 AM,No moonset,06:41 AM,07:16 PM,10,10,11,10,19,100,92,0.0,1012,11,10,78,13
2020-03-29 18:00:00,12,9,0.0,6.4,3,3,32,09:34 AM,No moonset,06:41 AM,07:16 PM,11,12,12,12,12,100,94,0.1,1010,12,7,179,7
2020-03-29 21:00:00,12,9,0.0,6.4,3,1,32,09:34 AM,No moonset,06:41 AM,07:16 PM,10,10,11,10,12,92,94,0.1,1011,11,3,247,8
2020-03-30 00:00:00,12,8,0.0,11.6,4,1,40,10:11 AM,12:27 AM,06:39 AM,07:17 PM,6,7,9,7,16,72,87,0.2,1012,9,10,30,11
2020-03-30 03:00:00,12,8,0.0,11.6,4,1,40,10:11 AM,12:27 AM,06:39 AM,07:17 PM,6,7,8,7,15,71,88,0.0,1013,8,10,21,10
2020-03-30 06:00:00,12,8,0.0,11.6,4,3,40,10:11 AM,12:27 AM,06:39 AM,07:17 PM,6,6,8,6,14,73,85,0.0,1013,8,10,27,10
2020-03-30 09:00:00,12,8,0.0,11.6,4,3,40,10:11 AM,12:27 AM,06:39 AM,07:17 PM,5,8,9,8,11,39,78,0.0,1013,9,10,75,9
2020-03-30 12:00:00,12,8,0.0,11.6,4,4,40,10:11 AM,12:27 AM,06:39 AM,07:17 PM,6,11,12,11,7,35,67,0.0,1011,12,10,158,6
2020-03-30 15:00:00,12,8,0.0,11.6,4,3,40,10:11 AM,12:27 AM,06:39 AM,07:17 PM,7,11,12,11,9,30,71,0.2,1010,12,8,178,8
2020-03-30 18:00:00,12,8,0.0,11.6,4,4,40,10:11 AM,12:27 AM,06:39 AM,07:17 PM,6,10,11,10,16,49,70,0.3,1009,11,7,234,12
2020-03-30 21:00:00,12,8,0.0,11.6,4,1,40,10:11 AM,12:27 AM,06:39 AM,07:17 PM,4,7,10,7,24,57,70,0.2,1012,10,7,250,17
2020-03-31 00:00:00,8,5,0.0,6.4,2,1,44,10:56 AM,01:28 AM,06:38 AM,07:18 PM,4,6,8,6,12,100,78,0.9,1016,8,4,92,10
2020-03-31 03:00:00,8,5,0.0,6.4,2,1,44,10:56 AM,01:28 AM,06:38 AM,07:18 PM,3,4,7,4,18,100,76,0.8,1015,7,9,58,14
2020-03-31 06:00:00,8,5,0.0,6.4,2,2,44,10:56 AM,01:28 AM,06:38 AM,07:18 PM,2,3,6,3,19,100,75,0.1,1016,6,10,54,15
2020-03-31 09:00:00,8,5,0.0,6.4,2,2,44,10:56 AM,01:28 AM,06:38 AM,07:18 PM,1,2,6,2,19,100,73,0.1,1017,6,10,65,15
2020-03-31 12:00:00,8,5,0.0,6.4,2,2,44,10:56 AM,01:28 AM,06:38 AM,07:18 PM,1,4,7,4,15,98,66,0.0,1017,7,10,72,13
2020-03-31 15:00:00,8,5,0.0,6.4,2,2,44,10:56 AM,01:28 AM,06:38 AM,07:18 PM,-0,6,8,6,11,89,57,0.0,1016,8,10,74,10
2020-03-31 18:00:00,8,5,0.0,6.4,2,3,44,10:56 AM,01:28 AM,06:38 AM,07:18 PM,-1,6,8,6,13,67,56,0.0,1015,8,10,74,11
2020-03-31 21:00:00,8,5,0.0,6.4,2,1,44,10:56 AM,01:28 AM,06:38 AM,07:18 PM,-0,4,7,4,17,45,62,0.0,1015,7,10,90,13
2020-04-01 00:00:00,10,3,0.0,10.3,2,1,56,11:50 AM,02:25 AM,06:36 AM,07:19 PM,0,3,5,3,17,63,70,0.0,1013,5,10,106,13
2020-04-01 03:00:00,10,3,0.0,10.3,2,1,56,11:50 AM,02:25 AM,06:36 AM,07:19 PM,-1,1,4,1,19,98,71,0.0,1011,4,10,77,15
2020-04-01 06:00:00,10,3,0.0,10.3,2,1,56,11:50 AM,02:25 AM,06:36 AM,07:19 PM,-1,-1,3,-1,26,95,72,0.0,1010,3,10,48,20
2020-04-01 09:00:00,10,3,0.0,10.3,2,1,56,11:50 AM,02:25 AM,06:36 AM,07:19 PM,-2,-0,4,-0,27,88,64,0.0,1010,4,10,35,22
2020-04-01 12:00:00,10,3,0.0,10.3,2,3,56,11:50 AM,02:25 AM,06:36 AM,07:19 PM,-3,4,7,4,22,59,51,0.0,1009,7,10,30,19
2020-04-01 15:00:00,10,3,0.0,10.3,2,3,56,11:50 AM,02:25 AM,06:36 AM,07:19 PM,-3,7,9,7,20,46,43,0.0,1007,9,10,133,17
2020-04-01 18:00:00,10,3,0.0,10.3,2,3,56,11:50 AM,02:25 AM,06:36 AM,07:19 PM,-1,7,10,7,25,26,47,0.0,1007,10,10,354,19
2020-04-01 21:00:00,10,3,0.0,10.3,2,1,56,11:50 AM,02:25 AM,06:36 AM,07:19 PM,-1,6,9,6,30,6,49,0.0,1008,9,10,354,20
2020-04-02 00:00:00,11,5,0.0,9.0,3,1,64,12:51 PM,03:19 AM,06:34 AM,07:20 PM,-1,5,8,5,30,14,52,0.0,1008,8,10,342,20
2020-04-02 03:00:00,11,5,0.0,9.0,3,1,64,12:51 PM,03:19 AM,06:34 AM,07:20 PM,-1,2,6,2,34,10,62,0.0,1007,6,10,337,24
2020-04-02 06:00:00,11,5,0.0,9.0,3,2,64,12:51 PM,03:19 AM,06:34 AM,07:20 PM,-2,0,5,0,37,11,62,0.0,1007,5,10,334,27
2020-04-02 09:00:00,11,5,0.0,9.0,3,3,64,12:51 PM,03:19 AM,06:34 AM,07:20 PM,-2,1,6,1,34,25,60,0.0,1007,6,10,332,27
2020-04-02 12:00:00,11,5,0.0,9.0,3,3,64,12:51 PM,03:19 AM,06:34 AM,07:20 PM,-1,5,9,5,34,28,49,0.0,1005,9,10,329,30
2020-04-02 15:00:00,11,5,0.0,9.0,3,3,64,12:51 PM,03:19 AM,06:34 AM,07:20 PM,0,8,11,8,35,70,49,0.0,1004,11,10,332,29
2020-04-02 18:00:00,11,5,0.0,9.0,3,2,64,12:51 PM,03:19 AM,06:34 AM,07:20 PM,2,6,9,6,38,100,60,0.1,1004,9,10,336,30
2020-04-02 21:00:00,11,5,0.0,9.0,3,1,64,12:51 PM,03:19 AM,06:34 AM,07:20 PM,2,5,8,5,41,100,65,0.0,1004,7,10,333,31
2020-04-03 00:00:00,10,8,0.0,6.4,2,1,71,02:00 PM,04:06 AM,06:33 AM,07:21 PM,2,5,8,5,43,100,65,0.0,1003,7,10,334,31
2020-04-03 03:00:00,10,8,0.0,6.4,2,1,71,02:00 PM,04:06 AM,06:33 AM,07:21 PM,3,4,8,4,43,100,71,0.4,1001,8,10,332,30
2020-04-03 06:00:00,10,8,0.0,6.4,2,2,71,02:00 PM,04:06 AM,06:33 AM,07:21 PM,5,5,8,5,39,100,78,1.4,1001,8,9,335,27
2020-04-03 09:00:00,10,8,0.0,6.4,2,2,71,02:00 PM,04:06 AM,06:33 AM,07:21 PM,5,5,9,5,39,100,80,2.0,1002,9,9,342,27
2020-04-03 12:00:00,10,8,0.0,6.4,2,2,71,02:00 PM,04:06 AM,06:33 AM,07:21 PM,6,6,9,6,39,100,79,1.1,1003,9,9,351,26
2020-04-03 15:00:00,10,8,0.0,6.4,2,3,71,02:00 PM,04:06 AM,06:33 AM,07:21 PM,6,7,10,7,41,100,74,0.0,1005,10,10,239,28
2020-04-03 18:00:00,10,8,0.0,6.4,2,3,71,02:00 PM,04:06 AM,06:33 AM,07:21 PM,6,7,10,7,41,100,74,0.1,1007,10,10,4,28
2020-04-03 21:00:00,10,8,0.0,6.4,2,1,71,02:00 PM,04:06 AM,06:33 AM,07:21 PM,6,7,10,7,39,100,75,0.0,1009,10,10,10,26
2020-04-04 00:00:00,13,8,0.0,7.7,3,1,79,03:13 PM,04:49 AM,06:31 AM,07:22 PM,5,6,9,6,37,100,76,0.1,1011,9,10,18,24
2020-04-04 03:00:00,13,8,0.0,7.7,3,1,79,03:13 PM,04:49 AM,06:31 AM,07:22 PM,5,5,9,5,35,100,77,0.0,1012,9,10,31,24
2020-04-04 06:00:00,13,8,0.0,7.7,3,2,79,03:13 PM,04:49 AM,06:31 AM,07:22 PM,4,5,8,5,30,100,77,0.0,1013,8,10,29,21
2020-04-04 09:00:00,13,8,0.0,7.7,3,3,79,03:13 PM,04:49 AM,06:31 AM,07:22 PM,4,6,9,6,25,73,71,0.0,1016,9,10,29,19
2020-04-04 12:00:00,13,8,0.0,7.7,3,3,79,03:13 PM,04:49 AM,06:31 AM,07:22 PM,3,9,11,9,19,39,58,0.0,1016,11,10,40,17
2020-04-04 15:00:00,13,8,0.0,7.7,3,3,79,03:13 PM,04:49 AM,06:31 AM,07:22 PM,3,12,13,12,14,74,52,0.0,1016,13,10,47,12
2020-04-04 18:00:00,13,8,0.0,7.7,3,3,79,03:13 PM,04:49 AM,06:31 AM,07:22 PM,4,11,12,11,10,79,58,0.0,1016,12,10,91,8
2020-04-04 21:00:00,13,8,0.0,7.7,3,1,79,03:13 PM,04:49 AM,06:31 AM,07:22 PM,4,8,10,8,12,80,70,0.0,1018,10,10,182,9
2020-04-05 00:00:00,10,6,0.0,7.8,2,1,87,04:29 PM,05:26 AM,06:30 AM,07:24 PM,5,7,9,7,13,54,75,0.0,1018,9,10,196,10
2020-04-05 03:00:00,10,6,0.0,7.8,2,1,87,04:29 PM,05:26 AM,06:30 AM,07:24 PM,4,6,8,6,14,88,79,0.0,1018,8,10,186,10
2020-04-05 06:00:00,10,6,0.0,7.8,2,2,87,04:29 PM,05:26 AM,06:30 AM,07:24 PM,5,6,8,6,14,100,82,0.0,1018,8,10,188,11
2020-04-05 09:00:00,10,6,0.0,7.8,2,2,87,04:29 PM,05:26 AM,06:30 AM,07:24 PM,5,6,8,6,15,99,80,0.0,1019,8,10,193,12
2020-04-05 12:00:00,10,6,0.0,7.8,2,4,87,04:29 PM,05:26 AM,06:30 AM,07:24 PM,6,8,10,8,14,83,74,0.0,1019,10,10,192,12
2020-04-05 15:00:00,10,6,0.0,7.8,2,3,87,04:29 PM,05:26 AM,06:30 AM,07:24 PM,6,8,10,8,15,58,76,0.0,1018,10,10,180,12
2020-04-05 18:00:00,10,6,0.0,7.8,2,2,87,04:29 PM,05:26 AM,06:30 AM,07:24 PM,6,8,10,8,19,73,79,0.0,1017,10,10,175,14
2020-04-05 21:00:00,10,6,0.0,7.8,2,1,87,04:29 PM,05:26 AM,06:30 AM,07:24 PM,7,7,10,7,18,75,80,0.1,1017,8,10,199,12
2020-04-06 00:00:00,17,10,0.0,11.6,3,1,94,05:46 PM,06:00 AM,06:28 AM,07:25 PM,7,8,11,8,14,50,73,0.0,1016,8,10,277,8
2020-04-06 03:00:00,17,10,0.0,11.6,3,1,94,05:46 PM,06:00 AM,06:28 AM,07:25 PM,6,10,11,10,17,96,70,0.0,1016,11,10,237,10
2020-04-06 06:00:00,17,10,0.0,11.6,3,2,94,05:46 PM,06:00 AM,06:28 AM,07:25 PM,3,8,10,8,20,81,63,0.1,1017,10,10,7,14
2020-04-06 09:00:00,17,10,0.0,11.6,3,4,94,05:46 PM,06:00 AM,06:28 AM,07:25 PM,1,9,11,9,18,42,53,0.1,1018,11,10,126,14
2020-04-06 12:00:00,17,10,0.0,11.6,3,4,94,05:46 PM,06:00 AM,06:28 AM,07:25 PM,1,13,14,13,13,2,41,0.0,1018,14,10,333,12
2020-04-06 15:00:00,17,10,0.0,11.6,3,5,94,05:46 PM,06:00 AM,06:28 AM,07:25 PM,-1,17,17,17,11,2,31,0.0,1016,17,10,305,10
2020-04-06 18:00:00,17,10,0.0,11.6,3,5,94,05:46 PM,06:00 AM,06:28 AM,07:25 PM,-2,16,16,16,14,4,29,0.0,1015,16,10,310,11
2020-04-06 21:00:00,17,10,0.0,11.6,3,1,94,05:46 PM,06:00 AM,06:28 AM,07:25 PM,-2,13,14,13,18,18,34,0.0,1016,14,10,321,12
2020-04-07 00:00:00,16,11,0.0,11.6,3,1,100,07:03 PM,06:31 AM,06:26 AM,07:26 PM,-1,12,13,12,17,62,38,0.0,1015,13,10,319,10
2020-04-07 03:00:00,16,11,0.0,11.6,3,1,100,07:03 PM,06:31 AM,06:26 AM,07:26 PM,-2,11,12,11,14,70,40,0.0,1015,12,10,325,9
2020-04-07 06:00:00,16,11,0.0,11.6,3,4,100,07:03 PM,06:31 AM,06:26 AM,07:26 PM,-1,11,11,11,10,25,44,0.0,1015,11,10,303,7
2020-04-07 09:00:00,16,11,0.0,11.6,3,4,100,07:03 PM,06:31 AM,06:26 AM,07:26 PM,-1,12,12,12,10,13,41,0.0,1015,12,10,285,9
2020-04-07 12:00:00,16,11,0.0,11.6,3,4,100,07:03 PM,06:31 AM,06:26 AM,07:26 PM,-2,15,15,15,13,18,32,0.0,1013,15,10,269,12
2020-04-07 15:00:00,16,11,0.0,11.6,3,5,100,07:03 PM,06:31 AM,06:26 AM,07:26 PM,-1,15,15,15,19,16,33,0.0,1011,15,10,220,17
2020-04-07 18:00:00,16,11,0.0,11.6,3,3,100,07:03 PM,06:31 AM,06:26 AM,07:26 PM,2,12,14,12,23,33,45,0.0,1008,14,10,200,18
2020-04-07 21:00:00,16,11,0.0,11.6,3,1,100,07:03 PM,06:31 AM,06:26 AM,07:26 PM,5,11,12,11,24,61,62,0.0,1007,12,10,198,15
2020-04-08 00:00:00,16,9,0.0,6.5,3,1,100,08:20 PM,07:03 AM,06:25 AM,07:27 PM,7,10,12,10,20,62,71,0.0,1004,12,10,195,13
2020-04-08 03:00:00,16,9,0.0,6.5,3,1,100,08:20 PM,07:03 AM,06:25 AM,07:27 PM,9,11,12,11,18,85,82,1.2,1002,12,9,224,12
2020-04-08 06:00:00,16,9,0.0,6.5,3,3,100,08:20 PM,07:03 AM,06:25 AM,07:27 PM,10,10,11,10,18,95,90,2.5,999,11,8,197,12
2020-04-08 09:00:00,16,9,0.0,6.5,3,3,100,08:20 PM,07:03 AM,06:25 AM,07:27 PM,8,10,11,10,17,80,80,0.0,1000,11,10,14,13
2020-04-08 12:00:00,16,9,0.0,6.5,3,3,100,08:20 PM,07:03 AM,06:25 AM,07:27 PM,8,13,14,13,13,81,66,0.0,1000,14,10,128,11
2020-04-08 15:00:00,16,9,0.0,6.5,3,4,100,08:20 PM,07:03 AM,06:25 AM,07:27 PM,8,16,16,16,7,98,61,0.0,1000,16,10,279,6
2020-04-08 18:00:00,16,9,0.0,6.5,3,3,100,08:20 PM,07:03 AM,06:25 AM,07:27 PM,8,13,14,13,12,88,68,0.0,1001,14,10,132,9
2020-04-08 21:00:00,16,9,0.0,6.5,3,1,100,08:20 PM,07:03 AM,06:25 AM,07:27 PM,7,10,12,10,14,47,75,0.0,1003,11,10,167,11
2020-04-09 00:00:00,14,9,0.0,7.8,4,1,83,09:37 PM,07:36 AM,06:23 AM,07:28 PM,7,9,12,9,13,5,75,0.0,1004,10,10,192,10
2020-04-09 03:00:00,14,9,0.0,7.8,4,1,83,09:37 PM,07:36 AM,06:23 AM,07:28 PM,6,8,10,8,20,16,79,0.0,1002,10,10,186,14
2020-04-09 06:00:00,14,9,0.0,7.8,4,2,83,09:37 PM,07:36 AM,06:23 AM,07:28 PM,7,7,10,7,26,54,81,0.0,1000,10,10,174,17
2020-04-09 09:00:00,14,9,0.0,7.8,4,3,83,09:37 PM,07:36 AM,06:23 AM,07:28 PM,8,8,11,8,38,96,81,0.1,996,11,10,165,26
2020-04-09 12:00:00,14,9,0.0,7.8,4,3,83,09:37 PM,07:36 AM,06:23 AM,07:28 PM,9,10,13,10,55,100,82,0.3,989,13,10,194,37
2020-04-09 15:00:00,14,9,0.0,7.8,4,3,83,09:37 PM,07:36 AM,06:23 AM,07:28 PM,7,11,14,11,53,94,67,0.3,988,14,10,257,36
2020-04-09 18:00:00,14,9,0.0,7.8,4,4,83,09:37 PM,07:36 AM,06:23 AM,07:28 PM,-1,8,12,8,45,59,42,0.1,990,12,9,292,36
2020-04-09 21:00:00,14,9,0.0,7.8,4,1,83,09:37 PM,07:36 AM,06:23 AM,07:28 PM,-4,6,10,6,38,9,39,0.0,993,10,10,289,28
2020-04-10 00:00:00,9,5,0.0,9.1,3,1,76,10:51 PM,08:12 AM,06:22 AM,07:29 PM,-4,5,8,5,34,17,43,0.0,994,8,10,279,24
2020-04-10 03:00:00,9,5,0.0,9.1,3,1,76,10:51 PM,08:12 AM,06:22 AM,07:29 PM,-2,2,7,2,37,49,55,0.1,993,7,10,275,28
2020-04-10 06:00:00,9,5,0.0,9.1,3,3,76,10:51 PM,08:12 AM,06:22 AM,07:29 PM,-3,1,5,1,36,50,57,0.1,993,5,10,285,31
2020-04-10 09:00:00,9,5,0.0,9.1,3,3,76,10:51 PM,08:12 AM,06:22 AM,07:29 PM,-5,1,6,1,37,33,45,0.0,994,6,10,278,32
2020-04-10 12:00:00,9,5,0.0,9.1,3,2,76,10:51 PM,08:12 AM,06:22 AM,07:29 PM,-5,4,8,4,36,58,38,0.0,994,8,10,282,31
2020-04-10 15:00:00,9,5,0.0,9.1,3,2,76,10:51 PM,08:12 AM,06:22 AM,07:29 PM,-4,5,9,5,39,87,38,0.0,994,9,10,289,33
2020-04-10 18:00:00,9,5,0.0,9.1,3,2,76,10:51 PM,08:12 AM,06:22 AM,07:29 PM,-3,5,9,5,43,91,42,0.1,997,9,10,298,36
2020-04-10 21:00:00,9,5,0.0,9.1,3,1,76,10:51 PM,08:12 AM,06:22 AM,07:29 PM,-3,3,7,3,46,74,48,0.0,1002,7,10,304,34
2020-04-11 00:00:00,12,4,0.0,11.6,3,1,68,No moonrise,08:52 AM,06:20 AM,07:30 PM,-4,1,6,1,43,16,50,0.0,1007,6,10,303,31
2020-04-11 03:00:00,12,4,0.0,11.6,3,1,68,No moonrise,08:52 AM,06:20 AM,07:30 PM,-4,0,5,0,36,6,52,0.0,1009,5,10,300,26
2020-04-11 06:00:00,12,4,0.0,11.6,3,2,68,No moonrise,08:52 AM,06:20 AM,07:30 PM,-5,-1,4,-1,31,3,53,0.0,1010,4,10,297,23
2020-04-11 09:00:00,12,4,0.0,11.6,3,3,68,No moonrise,08:52 AM,06:20 AM,07:30 PM,-6,1,5,1,30,5,47,0.0,1012,5,10,293,24
2020-04-11 12:00:00,12,4,0.0,11.6,3,3,68,No moonrise,08:52 AM,06:20 AM,07:30 PM,-7,5,8,5,27,8,34,0.0,1013,8,10,290,24
2020-04-11 15:00:00,12,4,0.0,11.6,3,4,68,No moonrise,08:52 AM,06:20 AM,07:30 PM,-7,8,11,8,26,13,28,0.0,1013,11,10,283,22
2020-04-11 18:00:00,12,4,0.0,11.6,3,4,68,No moonrise,08:52 AM,06:20 AM,07:30 PM,-7,9,11,9,27,9,29,0.0,1014,11,10,293,22
2020-04-11 21:00:00,12,4,0.0,11.6,3,1,68,No moonrise,08:52 AM,06:20 AM,07:30 PM,-4,8,10,8,23,15,37,0.0,1017,10,10,311,16
2020-04-12 00:00:00,14,8,0.0,11.6,4,1,61,12:03 AM,09:38 AM,06:18 AM,07:31 PM,-2,9,10,9,11,14,45,0.0,1019,10,10,228,8
2020-04-12 03:00:00,14,8,0.0,11.6,4,1,61,12:03 AM,09:38 AM,06:18 AM,07:31 PM,-1,7,9,7,10,5,51,0.0,1020,9,10,77,8
2020-04-12 06:00:00,14,8,0.0,11.6,4,3,61,12:03 AM,09:38 AM,06:18 AM,07:31 PM,-1,6,8,6,16,16,54,0.0,1022,8,10,134,11
2020-04-12 09:00:00,14,8,0.0,11.6,4,3,61,12:03 AM,09:38 AM,06:18 AM,07:31 PM,0,8,10,8,18,41,51,0.0,1023,10,10,143,14
2020-04-12 12:00:00,14,8,0.0,11.6,4,4,61,12:03 AM,09:38 AM,06:18 AM,07:31 PM,2,11,13,11,22,40,49,0.0,1022,13,10,168,18
2020-04-12 15:00:00,14,8,0.0,11.6,4,4,61,12:03 AM,09:38 AM,06:18 AM,07:31 PM,6,12,14,12,26,28,59,0.0,1021,14,10,179,21
2020-04-12 18:00:00,14,8,0.0,11.6,4,4,61,12:03 AM,09:38 AM,06:18 AM,07:31 PM,7,12,14,12,45,37,62,0.0,1020,14,10,192,30
2020-04-12 21:00:00,14,8,0.0,11.6,4,1,61,12:03 AM,09:38 AM,06:18 AM,07:31 PM,8,10,13,10,56,55,71,0.0,1020,12,10,192,33
2020-04-13 00:00:00,15,8,0.0,6.6,3,1,53,01:08 AM,10:29 AM,06:17 AM,07:32 PM,10,9,13,9,54,78,80,0.0,1019,10,10,191,31
2020-04-13 03:00:00,15,8,0.0,6.6,3,1,53,01:08 AM,10:29 AM,06:17 AM,07:32 PM,11,10,13,10,58,100,88,2.0,1016,13,9,187,35
2020-04-13 06:00:00,15,8,0.0,6.6,3,3,53,01:08 AM,10:29 AM,06:17 AM,07:32 PM,11,10,13,10,75,100,91,5.0,1013,13,7,176,44
2020-04-13 09:00:00,15,8,0.0,6.6,3,3,53,01:08 AM,10:29 AM,06:17 AM,07:32 PM,12,10,14,10,92,100,89,4.5,1010,14,7,166,54
2020-04-13 12:00:00,15,8,0.0,6.6,3,3,53,01:08 AM,10:29 AM,06:17 AM,07:32 PM,13,11,14,11,102,100,89,5.5,1005,14,7,175,61
2020-04-13 15:00:00,15,8,0.0,6.6,3,3,53,01:08 AM,10:29 AM,06:17 AM,07:32 PM,13,12,15,12,95,98,89,4.1,1001,15,7,188,57
2020-04-13 18:00:00,15,8,0.0,6.6,3,4,53,01:08 AM,10:29 AM,06:17 AM,07:32 PM,13,12,15,12,68,67,84,4.8,1002,14,8,221,39
2020-04-13 21:00:00,15,8,0.0,6.6,3,1,53,01:08 AM,10:29 AM,06:17 AM,07:32 PM,11,11,13,11,49,12,69,0.0,1007,11,10,265,25
2020-04-14 00:00:00,13,6,0.0,10.3,4,1,46,02:04 AM,11:26 AM,06:15 AM,07:33 PM,8,7,11,7,45,5,66,0.0,1012,9,10,292,28
2020-04-14 03:00:00,13,6,0.0,10.3,4,1,46,02:04 AM,11:26 AM,06:15 AM,07:33 PM,1,6,9,6,37,4,56,0.0,1015,9,10,318,27
2020-04-14 06:00:00,13,6,0.0,10.3,4,3,46,02:04 AM,11:26 AM,06:15 AM,07:33 PM,-1,5,8,5,27,9,52,0.0,1018,8,10,321,20
2020-04-14 09:00:00,13,6,0.0,10.3,4,3,46,02:04 AM,11:26 AM,06:15 AM,07:33 PM,-3,6,8,6,19,5,46,0.0,1019,8,10,317,15
2020-04-14 12:00:00,13,6,0.0,10.3,4,4,46,02:04 AM,11:26 AM,06:15 AM,07:33 PM,-3,10,11,10,12,11,38,0.0,1020,11,10,286,11
2020-04-14 15:00:00,13,6,0.0,10.3,4,4,46,02:04 AM,11:26 AM,06:15 AM,07:33 PM,-2,12,13,12,11,26,35,0.0,1018,13,10,229,10
2020-04-14 18:00:00,13,6,0.0,10.3,4,3,46,02:04 AM,11:26 AM,06:15 AM,07:33 PM,-1,10,11,10,17,67,44,0.0,1016,11,10,210,14
2020-04-14 21:00:00,13,6,0.0,10.3,4,1,46,02:04 AM,11:26 AM,06:15 AM,07:33 PM,2,7,9,7,21,100,55,0.0,1016,9,10,227,15
2020-04-15 00:00:00,11,5,0.0,10.4,2,1,38,02:52 AM,12:25 PM,06:14 AM,07:34 PM,1,6,9,6,18,99,54,0.0,1015,7,10,266,13
2020-04-15 03:00:00,11,5,0.0,10.4,2,1,38,02:52 AM,12:25 PM,06:14 AM,07:34 PM,-0,6,8,6,24,98,56,0.4,1015,8,10,309,18
2020-04-15 06:00:00,11,5,0.0,10.4,2,2,38,02:52 AM,12:25 PM,06:14 AM,07:34 PM,-0,2,6,2,24,89,66,0.7,1015,6,9,324,19
2020-04-15 09:00:00,11,5,0.0,10.4,2,3,38,02:52 AM,12:25 PM,06:14 AM,07:34 PM,-5,3,6,3,21,62,48,0.0,1015,6,10,340,17
2020-04-15 12:00:00,11,5,0.0,10.4,2,3,38,02:52 AM,12:25 PM,06:14 AM,07:34 PM,-8,6,8,6,15,39,33,0.0,1015,8,10,322,13
2020-04-15 15:00:00,11,5,0.0,10.4,2,4,38,02:52 AM,12:25 PM,06:14 AM,07:34 PM,-9,8,10,8,19,6,24,0.0,1013,10,10,302,17
2020-04-15 18:00:00,11,5,0.0,10.4,2,4,38,02:52 AM,12:25 PM,06:14 AM,07:34 PM,-7,8,10,8,22,6,31,0.0,1013,10,10,273,18
2020-04-15 21:00:00,11,5,0.0,10.4,2,1,38,02:52 AM,12:25 PM,06:14 AM,07:34 PM,-3,5,9,5,24,7,42,0.0,1015,7,10,222,18
2020-04-16 00:00:00,9,4,0.0,11.6,3,1,30,03:33 AM,01:26 PM,06:12 AM,07:35 PM,-5,5,9,5,24,12,37,0.0,1016,6,10,236,16
2020-04-16 03:00:00,9,4,0.0,11.6,3,1,30,03:33 AM,01:26 PM,06:12 AM,07:35 PM,-4,5,8,5,33,48,41,0.0,1015,8,10,234,22
2020-04-16 06:00:00,9,4,0.0,11.6,3,3,30,03:33 AM,01:26 PM,06:12 AM,07:35 PM,-3,4,8,4,35,72,48,0.0,1016,8,10,263,26
2020-04-16 09:00:00,9,4,0.0,11.6,3,3,30,03:33 AM,01:26 PM,06:12 AM,07:35 PM,-4,2,6,2,27,11,50,0.0,1018,6,10,307,23
2020-04-16 12:00:00,9,4,0.0,11.6,3,3,30,03:33 AM,01:26 PM,06:12 AM,07:35 PM,-9,4,7,4,27,4,30,0.0,1019,7,10,307,23
2020-04-16 15:00:00,9,4,0.0,11.6,3,3,30,03:33 AM,01:26 PM,06:12 AM,07:35 PM,-11,5,9,5,29,13,23,0.0,1019,9,10,302,25
2020-04-16 18:00:00,9,4,0.0,11.6,3,2,30,03:33 AM,01:26 PM,06:12 AM,07:35 PM,-9,5,8,5,27,45,27,0.0,1019,8,10,299,23
2020-04-16 21:00:00,9,4,0.0,11.6,3,1,30,03:33 AM,01:26 PM,06:12 AM,07:35 PM,-6,3,7,3,27,90,43,0.1,1021,7,10,299,21
2020-04-17 00:00:00,9,4,0.0,10.4,2,1,23,04:06 AM,02:26 PM,06:11 AM,07:36 PM,-4,-0,4,-0,31,88,55,0.2,1024,4,9,310,23
2020-04-17 03:00:00,9,4,0.0,10.4,2,1,23,04:06 AM,02:26 PM,06:11 AM,07:36 PM,-9,0,4,0,27,59,38,0.1,1025,4,10,300,20
2020-04-17 06:00:00,9,4,0.0,10.4,2,2,23,04:06 AM,02:26 PM,06:11 AM,07:36 PM,-9,0,4,0,24,10,40,0.0,1025,4,10,295,18
