date_time,Blackwater_maxtempC,Blackwater_mintempC,Blackwater_totalSnow_cm,Blackwater_sunHour,Blackwater_uvIndex,Blackwater_uvIndex,Blackwater_moon_illumination,Blackwater_moonrise,Blackwater_moonset,Blackwater_sunrise,Blackwater_sunset,Blackwater_DewPointC,Blackwater_FeelsLikeC,Blackwater_HeatIndexC,Blackwater_WindChillC,Blackwater_WindGustKmph,Blackwater_cloudcover,Blackwater_humidity,Blackwater_precipMM,Blackwater_pressure,Blackwater_tempC,Blackwater_visibility,Blackwater_winddirDegree,Blackwater_windspeedKmph
2020-03-20 00:00:00,31,19,0.0,11.6,7,1,18,02:19 AM,03:59 PM,06:08 AM,06:15 PM,16,21,22,21,23,7,72,0.0,1020,21,10,63,14
2020-03-20 03:00:00,31,19,0.0,11.6,7,1,18,02:19 AM,03:59 PM,06:08 AM,06:15 PM,16,19,19,19,17,1,81,0.0,1019,19,10,72,10
2020-03-20 06:00:00,31,19,0.0,11.6,7,1,18,02:19 AM,03:59 PM,06:08 AM,06:15 PM,16,19,19,19,14,0,82,0.0,1020,19,10,104,9
2020-03-20 09:00:00,31,19,0.0,11.6,7,6,18,02:19 AM,03:59 PM,06:08 AM,06:15 PM,16,24,24,23,14,8,64,0.0,1020,23,10,134,12
2020-03-20 12:00:00,31,19,0.0,11.6,7,7,18,02:19 AM,03:59 PM,06:08 AM,06:15 PM,13,28,28,27,16,4,43,0.0,1018,27,10,120,14
2020-03-20 15:00:00,31,19,0.0,11.6,7,8,18,02:19 AM,03:59 PM,06:08 AM,06:15 PM,11,29,29,30,18,4,31,0.0,1016,30,10,118,15
2020-03-20 18:00:00,31,19,0.0,11.6,7,1,18,02:19 AM,03:59 PM,06:08 AM,06:15 PM,11,31,31,29,25,2,36,0.0,1017,29,10,107,14
2020-03-20 21:00:00,31,19,0.0,11.6,7,1,18,02:19 AM,03:59 PM,06:08 AM,06:15 PM,13,27,27,25,30,0,51,0.0,1018,25,10,73,15
2020-03-21 00:00:00,31,19,0.0,11.6,7,1,11,03:13 AM,04:38 PM,06:08 AM,06:14 PM,16,22,22,22,26,0,72,0.0,1017,22,10,55,15
2020-03-21 03:00:00,31,19,0.0,11.6,7,1,11,03:13 AM,04:38 PM,06:08 AM,06:14 PM,17,20,20,20,15,2,86,0.0,1017,20,10,59,9
2020-03-21 06:00:00,31,19,0.0,11.6,7,1,11,03:13 AM,04:38 PM,06:08 AM,06:14 PM,18,20,20,20,10,6,86,0.0,1018,20,10,99,6
2020-03-21 09:00:00,31,19,0.0,11.6,7,6,11,03:13 AM,04:38 PM,06:08 AM,06:14 PM,17,25,25,24,14,2,64,0.0,1019,24,10,122,12
2020-03-21 12:00:00,31,19,0.0,11.6,7,7,11,03:13 AM,04:38 PM,06:08 AM,06:14 PM,13,29,29,29,19,2,39,0.0,1017,29,10,104,16
2020-03-21 15:00:00,31,19,0.0,11.6,7,8,11,03:13 AM,04:38 PM,06:08 AM,06:14 PM,11,30,30,31,19,3,30,0.0,1016,31,10,93,17
2020-03-21 18:00:00,31,19,0.0,11.6,7,1,11,03:13 AM,04:38 PM,06:08 AM,06:14 PM,12,28,28,28,26,2,38,0.0,1016,28,10,88,15
2020-03-21 21:00:00,31,19,0.0,11.6,7,1,11,03:13 AM,04:38 PM,06:08 AM,06:14 PM,14,26,26,25,27,3,49,0.0,1018,25,10,68,14
2020-03-22 00:00:00,32,22,0.0,11.6,7,1,4,04:05 AM,05:15 PM,06:09 AM,06:13 PM,17,25,25,23,20,5,70,0.0,1017,23,10,38,10
2020-03-22 03:00:00,32,22,0.0,11.6,7,1,4,04:05 AM,05:15 PM,06:09 AM,06:13 PM,19,22,25,22,14,7,82,0.0,1017,22,10,29,8
2020-03-22 06:00:00,32,22,0.0,11.6,7,1,4,04:05 AM,05:15 PM,06:09 AM,06:13 PM,19,22,24,22,13,11,83,0.0,1018,22,10,76,8
2020-03-22 09:00:00,32,22,0.0,11.6,7,7,4,04:05 AM,05:15 PM,06:09 AM,06:13 PM,17,27,27,26,16,14,61,0.0,1019,26,10,96,13
2020-03-22 12:00:00,32,22,0.0,11.6,7,7,4,04:05 AM,05:15 PM,06:09 AM,06:13 PM,16,30,30,30,19,9,45,0.0,1017,30,10,104,17
2020-03-22 15:00:00,32,22,0.0,11.6,7,8,4,04:05 AM,05:15 PM,06:09 AM,06:13 PM,15,32,32,31,19,8,38,0.0,1015,31,10,107,17
2020-03-22 18:00:00,32,22,0.0,11.6,7,1,4,04:05 AM,05:15 PM,06:09 AM,06:13 PM,15,29,29,29,25,9,44,0.0,1015,29,10,97,15
2020-03-22 21:00:00,32,22,0.0,11.6,7,1,4,04:05 AM,05:15 PM,06:09 AM,06:13 PM,17,27,27,26,28,7,59,0.0,1017,26,10,57,15
2020-03-23 00:00:00,33,21,0.0,11.6,7,1,0,04:57 AM,05:49 PM,06:09 AM,06:12 PM,18,25,25,23,24,7,73,0.0,1017,23,10,46,15
2020-03-23 03:00:00,33,21,0.0,11.6,7,1,0,04:57 AM,05:49 PM,06:09 AM,06:12 PM,18,22,22,22,14,9,81,0.0,1016,22,10,83,8
2020-03-23 06:00:00,33,21,0.0,11.6,7,1,0,04:57 AM,05:49 PM,06:09 AM,06:12 PM,18,21,23,21,9,15,79,0.0,1017,21,10,121,6
2020-03-23 09:00:00,33,21,0.0,11.6,7,7,0,04:57 AM,05:49 PM,06:09 AM,06:12 PM,17,28,28,26,17,15,60,0.0,1017,26,10,133,14
2020-03-23 12:00:00,33,21,0.0,11.6,7,8,0,04:57 AM,05:49 PM,06:09 AM,06:12 PM,16,32,32,31,21,14,41,0.0,1015,31,10,110,18
2020-03-23 15:00:00,33,21,0.0,11.6,7,8,0,04:57 AM,05:49 PM,06:09 AM,06:12 PM,15,33,33,33,26,15,34,0.0,1014,33,10,83,23
2020-03-23 18:00:00,33,21,0.0,11.6,7,1,0,04:57 AM,05:49 PM,06:09 AM,06:12 PM,15,31,31,30,31,15,40,0.0,1014,30,10,80,19
2020-03-23 21:00:00,33,21,0.0,11.6,7,1,0,04:57 AM,05:49 PM,06:09 AM,06:12 PM,16,27,27,26,41,18,57,0.0,1016,26,10,66,26
2020-03-24 00:00:00,31,22,0.0,10.2,7,1,0,05:47 AM,06:21 PM,06:10 AM,06:11 PM,18,25,25,23,34,34,74,0.0,1017,23,10,60,23
2020-03-24 03:00:00,31,22,0.0,10.2,7,1,0,05:47 AM,06:21 PM,06:10 AM,06:11 PM,19,25,25,22,27,70,81,0.0,1017,22,10,78,19
2020-03-24 06:00:00,31,22,0.0,10.2,7,1,0,05:47 AM,06:21 PM,06:10 AM,06:11 PM,18,25,25,22,23,83,79,0.1,1018,22,10,100,16
2020-03-24 09:00:00,31,22,0.0,10.2,7,6,0,05:47 AM,06:21 PM,06:10 AM,06:11 PM,18,27,27,25,27,43,64,0.0,1018,25,10,95,22
2020-03-24 12:00:00,31,22,0.0,10.2,7,7,0,05:47 AM,06:21 PM,06:10 AM,06:11 PM,17,30,30,29,28,42,47,0.0,1017,29,10,90,24
2020-03-24 15:00:00,31,22,0.0,10.2,7,8,0,05:47 AM,06:21 PM,06:10 AM,06:11 PM,17,31,31,30,27,30,45,0.0,1015,30,10,87,24
2020-03-24 18:00:00,31,22,0.0,10.2,7,1,0,05:47 AM,06:21 PM,06:10 AM,06:11 PM,18,29,29,28,37,61,53,0.0,1016,28,10,83,27
2020-03-24 21:00:00,31,22,0.0,10.2,7,1,0,05:47 AM,06:21 PM,06:10 AM,06:11 PM,19,26,26,24,45,83,73,0.8,1018,24,10,80,30
2020-03-25 00:00:00,29,20,0.0,10.2,6,1,3,06:36 AM,06:53 PM,06:10 AM,06:10 PM,19,25,25,22,37,75,83,0.6,1018,22,10,81,25
2020-03-25 03:00:00,29,20,0.0,10.2,6,1,3,06:36 AM,06:53 PM,06:10 AM,06:10 PM,18,21,22,21,27,64,85,1.1,1017,21,10,101,18
2020-03-25 06:00:00,29,20,0.0,10.2,6,1,3,06:36 AM,06:53 PM,06:10 AM,06:10 PM,18,21,21,21,22,74,83,1.0,1018,21,10,113,15
2020-03-25 09:00:00,29,20,0.0,10.2,6,5,3,06:36 AM,06:53 PM,06:10 AM,06:10 PM,17,25,25,24,27,82,66,0.7,1019,24,9,94,21
2020-03-25 12:00:00,29,20,0.0,10.2,6,6,3,06:36 AM,06:53 PM,06:10 AM,06:10 PM,16,29,29,28,28,47,48,0.2,1017,28,10,86,24
2020-03-25 15:00:00,29,20,0.0,10.2,6,7,3,06:36 AM,06:53 PM,06:10 AM,06:10 PM,16,30,30,29,24,47,44,0.0,1015,29,10,91,21
2020-03-25 18:00:00,29,20,0.0,10.2,6,1,3,06:36 AM,06:53 PM,06:10 AM,06:10 PM,16,28,28,27,28,56,50,0.0,1016,27,10,79,18
2020-03-25 21:00:00,29,20,0.0,10.2,6,1,3,06:36 AM,06:53 PM,06:10 AM,06:10 PM,14,25,25,24,32,29,56,0.0,1018,24,10,61,20
2020-03-26 00:00:00,31,20,0.0,11.6,7,1,11,07:26 AM,07:26 PM,06:10 AM,06:09 PM,14,21,22,21,28,11,64,0.0,1018,21,10,61,18
2020-03-26 03:00:00,31,20,0.0,11.6,7,1,11,07:26 AM,07:26 PM,06:10 AM,06:09 PM,15,20,20,20,20,11,72,0.0,1017,20,10,79,12
2020-03-26 06:00:00,31,20,0.0,11.6,7,1,11,07:26 AM,07:26 PM,06:10 AM,06:09 PM,15,20,20,20,14,7,73,0.0,1018,20,10,93,9
2020-03-26 09:00:00,31,20,0.0,11.6,7,6,11,07:26 AM,07:26 PM,06:10 AM,06:09 PM,14,24,24,24,12,4,55,0.0,1018,24,10,112,9
2020-03-26 12:00:00,31,20,0.0,11.6,7,7,11,07:26 AM,07:26 PM,06:10 AM,06:09 PM,14,28,28,28,15,9,41,0.0,1016,28,10,114,13
2020-03-26 15:00:00,31,20,0.0,11.6,7,8,11,07:26 AM,07:26 PM,06:10 AM,06:09 PM,13,30,30,30,15,19,36,0.0,1015,30,10,102,13
2020-03-26 18:00:00,31,20,0.0,11.6,7,1,11,07:26 AM,07:26 PM,06:10 AM,06:09 PM,13,28,28,29,22,24,39,0.0,1015,29,10,87,15
2020-03-26 21:00:00,31,20,0.0,11.6,7,1,11,07:26 AM,07:26 PM,06:10 AM,06:09 PM,14,26,26,25,32,14,50,0.0,1017,25,10,63,19
2020-03-27 00:00:00,29,20,0.0,8.8,7,1,18,08:15 AM,07:59 PM,06:11 AM,06:08 PM,16,25,25,23,28,8,69,0.0,1017,23,10,55,18
2020-03-27 03:00:00,29,20,0.0,8.8,7,1,18,08:15 AM,07:59 PM,06:11 AM,06:08 PM,18,21,22,21,18,16,84,0.0,1016,21,10,84,11
2020-03-27 06:00:00,29,20,0.0,8.8,7,1,18,08:15 AM,07:59 PM,06:11 AM,06:08 PM,18,21,21,21,16,32,84,0.0,1017,21,10,120,11
2020-03-27 09:00:00,29,20,0.0,8.8,7,6,18,08:15 AM,07:59 PM,06:11 AM,06:08 PM,18,25,25,24,21,54,67,0.0,1018,24,10,107,17
2020-03-27 12:00:00,29,20,0.0,8.8,7,7,18,08:15 AM,07:59 PM,06:11 AM,06:08 PM,17,29,29,28,19,83,54,0.0,1016,28,10,100,17
2020-03-27 15:00:00,29,20,0.0,8.8,7,6,18,08:15 AM,07:59 PM,06:11 AM,06:08 PM,17,30,30,29,19,55,49,0.0,1014,29,10,105,16
2020-03-27 18:00:00,29,20,0.0,8.8,7,1,18,08:15 AM,07:59 PM,06:11 AM,06:08 PM,17,28,28,27,29,60,54,0.1,1015,27,10,92,20
2020-03-27 21:00:00,29,20,0.0,8.8,7,1,18,08:15 AM,07:59 PM,06:11 AM,06:08 PM,17,26,26,24,38,79,64,0.3,1017,24,9,71,24
2020-03-28 00:00:00,29,20,0.0,10.2,6,1,25,09:07 AM,08:35 PM,06:11 AM,06:07 PM,17,21,22,21,33,32,75,0.1,1017,21,10,74,20
2020-03-28 03:00:00,29,20,0.0,10.2,6,1,25,09:07 AM,08:35 PM,06:11 AM,06:07 PM,17,20,20,20,24,14,84,0.0,1016,20,10,106,14
2020-03-28 06:00:00,29,20,0.0,10.2,6,1,25,09:07 AM,08:35 PM,06:11 AM,06:07 PM,17,20,20,20,23,22,85,0.0,1017,20,10,134,15
2020-03-28 09:00:00,29,20,0.0,10.2,6,6,25,09:07 AM,08:35 PM,06:11 AM,06:07 PM,17,24,24,24,22,37,67,0.0,1017,24,10,112,18
2020-03-28 12:00:00,29,20,0.0,10.2,6,7,25,09:07 AM,08:35 PM,06:11 AM,06:07 PM,17,28,28,27,21,66,54,0.0,1016,27,10,95,18
2020-03-28 15:00:00,29,20,0.0,10.2,6,6,25,09:07 AM,08:35 PM,06:11 AM,06:07 PM,16,30,30,29,21,56,47,0.0,1013,29,10,86,18
2020-03-28 18:00:00,29,20,0.0,10.2,6,1,25,09:07 AM,08:35 PM,06:11 AM,06:07 PM,17,28,28,27,31,27,56,0.0,1014,27,10,82,21
2020-03-28 21:00:00,29,20,0.0,10.2,6,1,25,09:07 AM,08:35 PM,06:11 AM,06:07 PM,18,25,25,24,33,56,71,0.1,1016,24,9,76,20
2020-03-29 00:00:00,31,20,0.0,11.6,6,1,32,09:59 AM,09:14 PM,06:11 AM,06:06 PM,19,22,22,22,30,38,83,0.1,1016,22,10,73,19
2020-03-29 03:00:00,31,20,0.0,11.6,6,1,32,09:59 AM,09:14 PM,06:11 AM,06:06 PM,19,20,20,20,22,38,92,0.0,1015,20,5,85,13
2020-03-29 06:00:00,31,20,0.0,11.6,6,1,32,09:59 AM,09:14 PM,06:11 AM,06:06 PM,19,20,20,20,19,40,91,0.0,1016,20,7,110,12
2020-03-29 09:00:00,31,20,0.0,11.6,6,6,32,09:59 AM,09:14 PM,06:11 AM,06:06 PM,18,25,25,24,22,55,70,0.0,1016,24,10,99,18
2020-03-29 12:00:00,31,20,0.0,11.6,6,6,32,09:59 AM,09:14 PM,06:11 AM,06:06 PM,17,29,29,29,22,34,50,0.0,1015,29,10,92,19
2020-03-29 15:00:00,31,20,0.0,11.6,6,8,32,09:59 AM,09:14 PM,06:11 AM,06:06 PM,16,31,31,30,22,37,41,0.0,1013,30,10,89,19
2020-03-29 18:00:00,31,20,0.0,11.6,6,1,32,09:59 AM,09:14 PM,06:11 AM,06:06 PM,16,29,29,28,28,41,50,0.0,1014,28,10,74,18
2020-03-29 21:00:00,31,20,0.0,11.6,6,1,32,09:59 AM,09:14 PM,06:11 AM,06:06 PM,18,26,26,25,32,20,66,0.0,1016,25,10,63,20
2020-03-30 00:00:00,31,20,0.0,11.6,7,1,40,10:53 AM,09:57 PM,06:12 AM,06:05 PM,18,25,25,22,33,9,77,0.0,1016,22,10,57,21
2020-03-30 03:00:00,31,20,0.0,11.6,7,1,40,10:53 AM,09:57 PM,06:12 AM,06:05 PM,18,21,22,21,22,25,88,0.0,1015,21,10,72,13
2020-03-30 06:00:00,31,20,0.0,11.6,7,1,40,10:53 AM,09:57 PM,06:12 AM,06:05 PM,19,20,20,20,14,31,90,0.0,1016,20,10,99,9
2020-03-30 09:00:00,31,20,0.0,11.6,7,6,40,10:53 AM,09:57 PM,06:12 AM,06:05 PM,17,25,25,24,15,13,66,0.0,1017,24,10,94,12
2020-03-30 12:00:00,31,20,0.0,11.6,7,7,40,10:53 AM,09:57 PM,06:12 AM,06:05 PM,15,29,29,29,17,8,43,0.0,1015,29,10,87,14
2020-03-30 15:00:00,31,20,0.0,11.6,7,8,40,10:53 AM,09:57 PM,06:12 AM,06:05 PM,13,30,30,31,15,12,34,0.0,1013,31,10,99,13
2020-03-30 18:00:00,31,20,0.0,11.6,7,1,40,10:53 AM,09:57 PM,06:12 AM,06:05 PM,13,28,28,28,25,12,39,0.0,1013,28,10,78,14
2020-03-30 21:00:00,31,20,0.0,11.6,7,1,40,10:53 AM,09:57 PM,06:12 AM,06:05 PM,16,26,26,25,32,12,56,0.0,1015,25,10,56,18
2020-03-31 00:00:00,31,20,0.0,11.6,7,1,44,11:49 AM,10:45 PM,06:12 AM,06:04 PM,18,25,25,23,26,13,74,0.0,1015,23,10,48,16
2020-03-31 03:00:00,31,20,0.0,11.6,7,1,44,11:49 AM,10:45 PM,06:12 AM,06:04 PM,18,21,22,21,18,14,83,0.0,1015,21,10,51,10
2020-03-31 06:00:00,31,20,0.0,11.6,7,1,44,11:49 AM,10:45 PM,06:12 AM,06:04 PM,18,21,21,21,11,27,84,0.0,1016,21,10,74,7
2020-03-31 09:00:00,31,20,0.0,11.6,7,6,44,11:49 AM,10:45 PM,06:12 AM,06:04 PM,18,25,25,24,14,23,69,0.0,1016,24,10,78,11
2020-03-31 12:00:00,31,20,0.0,11.6,7,7,44,11:49 AM,10:45 PM,06:12 AM,06:04 PM,16,29,29,29,16,17,47,0.0,1014,29,10,81,14
2020-03-31 15:00:00,31,20,0.0,11.6,7,8,44,11:49 AM,10:45 PM,06:12 AM,06:04 PM,14,31,31,31,16,20,36,0.0,1013,31,10,89,14
2020-03-31 18:00:00,31,20,0.0,11.6,7,1,44,11:49 AM,10:45 PM,06:12 AM,06:04 PM,15,29,29,29,27,16,43,0.0,1013,29,10,75,16
2020-03-31 21:00:00,31,20,0.0,11.6,7,1,44,11:49 AM,10:45 PM,06:12 AM,06:04 PM,16,27,27,26,29,10,54,0.0,1014,26,10,53,16
2020-04-01 00:00:00,31,21,0.0,11.6,7,1,56,12:44 PM,11:39 PM,06:13 AM,06:03 PM,17,25,25,23,20,11,68,0.0,1014,23,10,44,12
2020-04-01 03:00:00,31,21,0.0,11.6,7,1,56,12:44 PM,11:39 PM,06:13 AM,06:03 PM,18,21,22,21,17,11,80,0.0,1015,21,10,47,10
2020-04-01 06:00:00,31,21,0.0,11.6,7,1,56,12:44 PM,11:39 PM,06:13 AM,06:03 PM,18,21,21,21,14,10,84,0.0,1015,21,10,56,9
2020-04-01 09:00:00,31,21,0.0,11.6,7,6,56,12:44 PM,11:39 PM,06:13 AM,06:03 PM,17,25,25,25,16,6,64,0.0,1016,25,10,69,13
2020-04-01 12:00:00,31,21,0.0,11.6,7,7,56,12:44 PM,11:39 PM,06:13 AM,06:03 PM,16,30,30,29,19,18,45,0.0,1015,29,10,80,17
2020-04-01 15:00:00,31,21,0.0,11.6,7,8,56,12:44 PM,11:39 PM,06:13 AM,06:03 PM,15,31,31,31,20,26,38,0.0,1013,31,10,91,17
2020-04-01 18:00:00,31,21,0.0,11.6,7,1,56,12:44 PM,11:39 PM,06:13 AM,06:03 PM,15,29,29,28,27,26,43,0.0,1013,28,10,84,17
2020-04-01 21:00:00,31,21,0.0,11.6,7,1,56,12:44 PM,11:39 PM,06:13 AM,06:03 PM,16,26,26,25,30,18,57,0.0,1015,25,10,53,18
2020-04-02 00:00:00,31,20,0.0,11.6,7,1,64,01:40 PM,No moonset,06:13 AM,06:03 PM,18,25,25,23,24,12,75,0.0,1015,23,10,42,15
2020-04-02 03:00:00,31,20,0.0,11.6,7,1,64,01:40 PM,No moonset,06:13 AM,06:03 PM,18,21,22,21,12,16,86,0.0,1015,21,10,43,7
2020-04-02 06:00:00,31,20,0.0,11.6,7,1,64,01:40 PM,No moonset,06:13 AM,06:03 PM,18,20,20,20,9,30,87,0.0,1015,20,10,88,6
2020-04-02 09:00:00,31,20,0.0,11.6,7,6,64,01:40 PM,No moonset,06:13 AM,06:03 PM,17,25,25,24,15,17,66,0.0,1016,24,10,93,13
2020-04-02 12:00:00,31,20,0.0,11.6,7,7,64,01:40 PM,No moonset,06:13 AM,06:03 PM,16,29,29,29,17,14,46,0.0,1013,29,10,78,14
2020-04-02 15:00:00,31,20,0.0,11.6,7,8,64,01:40 PM,No moonset,06:13 AM,06:03 PM,15,30,30,30,17,27,39,0.0,1011,30,10,88,14
2020-04-02 18:00:00,31,20,0.0,11.6,7,1,64,01:40 PM,No moonset,06:13 AM,06:03 PM,14,28,28,28,24,27,43,0.0,1011,28,10,84,15
2020-04-02 21:00:00,31,20,0.0,11.6,7,1,64,01:40 PM,No moonset,06:13 AM,06:03 PM,15,26,26,25,29,17,54,0.0,1013,25,10,60,17
2020-04-03 00:00:00,32,21,0.0,11.6,7,1,71,02:32 PM,12:37 AM,06:13 AM,06:02 PM,18,25,25,23,26,15,75,0.0,1012,23,10,46,16
2020-04-03 03:00:00,32,21,0.0,11.6,7,1,71,02:32 PM,12:37 AM,06:13 AM,06:02 PM,19,21,22,21,18,35,89,0.0,1012,21,10,47,12
2020-04-03 06:00:00,32,21,0.0,11.6,7,1,71,02:32 PM,12:37 AM,06:13 AM,06:02 PM,19,21,21,21,14,49,91,0.0,1013,21,10,52,10
2020-04-03 09:00:00,32,21,0.0,11.6,7,6,71,02:32 PM,12:37 AM,06:13 AM,06:02 PM,18,25,25,25,14,30,69,0.0,1013,25,10,46,12
2020-04-03 12:00:00,32,21,0.0,11.6,7,7,71,02:32 PM,12:37 AM,06:13 AM,06:02 PM,16,30,30,29,15,19,46,0.0,1011,29,10,51,13
2020-04-03 15:00:00,32,21,0.0,11.6,7,8,71,02:32 PM,12:37 AM,06:13 AM,06:02 PM,15,31,31,31,18,18,37,0.0,1008,31,10,52,15
2020-04-03 18:00:00,32,21,0.0,11.6,7,1,71,02:32 PM,12:37 AM,06:13 AM,06:02 PM,15,29,29,29,27,11,43,0.0,1009,29,10,62,17
2020-04-03 21:00:00,32,21,0.0,11.6,7,1,71,02:32 PM,12:37 AM,06:13 AM,06:02 PM,16,27,27,26,35,12,57,0.0,1010,26,10,44,22
2020-04-04 00:00:00,32,21,0.0,11.6,7,1,79,03:23 PM,01:40 AM,06:14 AM,06:01 PM,17,25,25,23,32,12,67,0.0,1010,23,10,32,20
2020-04-04 03:00:00,32,21,0.0,11.6,7,1,79,03:23 PM,01:40 AM,06:14 AM,06:01 PM,17,22,22,22,23,15,73,0.0,1010,22,10,30,14
2020-04-04 06:00:00,32,21,0.0,11.6,7,1,79,03:23 PM,01:40 AM,06:14 AM,06:01 PM,17,21,23,21,20,14,76,0.0,1010,21,10,29,13
2020-04-04 09:00:00,32,21,0.0,11.6,7,7,79,03:23 PM,01:40 AM,06:14 AM,06:01 PM,18,27,27,25,20,23,65,0.0,1012,25,10,197,16
2020-04-04 12:00:00,32,21,0.0,11.6,7,8,79,03:23 PM,01:40 AM,06:14 AM,06:01 PM,17,31,31,31,16,40,46,0.0,1010,31,10,268,14
2020-04-04 15:00:00,32,21,0.0,11.6,7,7,79,03:23 PM,01:40 AM,06:14 AM,06:01 PM,17,30,30,29,22,45,49,0.0,1008,29,10,233,18
2020-04-04 18:00:00,32,21,0.0,11.6,7,1,79,03:23 PM,01:40 AM,06:14 AM,06:01 PM,17,27,27,26,13,21,59,0.0,1008,26,10,155,9
2020-04-04 21:00:00,32,21,0.0,11.6,7,1,79,03:23 PM,01:40 AM,06:14 AM,06:01 PM,17,26,26,25,10,58,62,0.1,1011,25,10,128,5
2020-04-05 00:00:00,30,19,0.0,11.6,6,1,87,04:09 PM,02:44 AM,06:14 AM,06:00 PM,14,25,25,24,35,31,55,0.0,1011,24,10,153,20
2020-04-05 03:00:00,30,19,0.0,11.6,6,1,87,04:09 PM,02:44 AM,06:14 AM,06:00 PM,11,21,22,21,40,9,53,0.0,1012,21,10,155,23
2020-04-05 06:00:00,30,19,0.0,11.6,6,1,87,04:09 PM,02:44 AM,06:14 AM,06:00 PM,11,19,19,19,36,8,57,0.0,1014,19,10,149,23
2020-04-05 09:00:00,30,19,0.0,11.6,6,6,87,04:09 PM,02:44 AM,06:14 AM,06:00 PM,10,23,23,23,34,6,45,0.0,1015,23,10,143,27
2020-04-05 12:00:00,30,19,0.0,11.6,6,7,87,04:09 PM,02:44 AM,06:14 AM,06:00 PM,11,28,28,28,26,3,36,0.0,1013,28,10,135,22
2020-04-05 15:00:00,30,19,0.0,11.6,6,7,87,04:09 PM,02:44 AM,06:14 AM,06:00 PM,10,29,29,30,18,4,30,0.0,1012,30,10,149,16
2020-04-05 18:00:00,30,19,0.0,11.6,6,1,87,04:09 PM,02:44 AM,06:14 AM,06:00 PM,9,30,30,28,27,6,34,0.0,1013,28,10,149,15
2020-04-05 21:00:00,30,19,0.0,11.6,6,1,87,04:09 PM,02:44 AM,06:14 AM,06:00 PM,10,26,26,24,37,4,43,0.0,1015,24,10,139,19
2020-04-06 00:00:00,29,18,0.0,8.7,7,1,94,04:54 PM,03:50 AM,06:14 AM,05:59 PM,7,21,21,21,44,2,41,0.0,1015,21,10,140,25
2020-04-06 03:00:00,29,18,0.0,8.7,7,1,94,04:54 PM,03:50 AM,06:14 AM,05:59 PM,5,19,19,19,45,3,42,0.0,1015,19,10,143,26
2020-04-06 06:00:00,29,18,0.0,8.7,7,1,94,04:54 PM,03:50 AM,06:14 AM,05:59 PM,6,18,18,18,45,3,45,0.0,1017,18,10,145,27
2020-04-06 09:00:00,29,18,0.0,8.7,7,6,94,04:54 PM,03:50 AM,06:14 AM,05:59 PM,7,22,22,22,36,2,37,0.0,1017,22,10,140,27
2020-04-06 12:00:00,29,18,0.0,8.7,7,7,94,04:54 PM,03:50 AM,06:14 AM,05:59 PM,7,26,26,27,25,3,28,0.0,1015,27,10,137,22
2020-04-06 15:00:00,29,18,0.0,8.7,7,7,94,04:54 PM,03:50 AM,06:14 AM,05:59 PM,7,28,28,29,20,4,24,0.0,1013,29,10,146,17
2020-04-06 18:00:00,29,18,0.0,8.7,7,1,94,04:54 PM,03:50 AM,06:14 AM,05:59 PM,6,29,29,28,26,3,29,0.0,1013,28,10,136,15
2020-04-06 21:00:00,29,18,0.0,8.7,7,1,94,04:54 PM,03:50 AM,06:14 AM,05:59 PM,6,27,27,25,40,4,34,0.0,1015,25,10,132,20
2020-04-07 00:00:00,29,17,0.0,8.7,6,1,100,05:37 PM,04:55 AM,06:15 AM,05:58 PM,6,20,21,20,41,3,41,0.0,1015,20,10,145,21
2020-04-07 03:00:00,29,17,0.0,8.7,6,1,100,05:37 PM,04:55 AM,06:15 AM,05:58 PM,6,18,18,18,39,3,45,0.0,1015,18,10,145,21
2020-04-07 06:00:00,29,17,0.0,8.7,6,1,100,05:37 PM,04:55 AM,06:15 AM,05:58 PM,6,17,17,17,37,26,49,0.0,1016,17,10,144,21
2020-04-07 09:00:00,29,17,0.0,8.7,6,6,100,05:37 PM,04:55 AM,06:15 AM,05:58 PM,7,21,22,21,27,25,40,0.0,1017,21,10,134,20
2020-04-07 12:00:00,29,17,0.0,8.7,6,7,100,05:37 PM,04:55 AM,06:15 AM,05:58 PM,7,26,26,27,17,14,29,0.0,1015,27,10,117,14
2020-04-07 15:00:00,29,17,0.0,8.7,6,7,100,05:37 PM,04:55 AM,06:15 AM,05:58 PM,6,27,27,29,13,7,24,0.0,1013,29,10,123,11
2020-04-07 18:00:00,29,17,0.0,8.7,6,1,100,05:37 PM,04:55 AM,06:15 AM,05:58 PM,6,29,29,28,24,5,30,0.0,1014,28,10,113,13
2020-04-07 21:00:00,29,17,0.0,8.7,6,1,100,05:37 PM,04:55 AM,06:15 AM,05:58 PM,8,27,27,25,27,5,39,0.0,1015,25,10,92,13
2020-04-08 00:00:00,29,18,0.0,8.7,7,1,100,06:19 PM,06:01 AM,06:15 AM,05:57 PM,13,21,22,21,28,6,65,0.0,1015,21,10,69,15
2020-04-08 03:00:00,29,18,0.0,8.7,7,1,100,06:19 PM,06:01 AM,06:15 AM,05:57 PM,16,18,18,18,20,7,85,0.0,1015,18,10,66,11
2020-04-08 06:00:00,29,18,0.0,8.7,7,1,100,06:19 PM,06:01 AM,06:15 AM,05:57 PM,16,18,18,18,13,10,86,0.0,1016,18,10,100,8
