date_time,Ashburton_maxtempC,Ashburton_mintempC,Ashburton_totalSnow_cm,Ashburton_sunHour,Ashburton_uvIndex,Ashburton_uvIndex,Ashburton_moon_illumination,Ashburton_moonrise,Ashburton_moonset,Ashburton_sunrise,Ashburton_sunset,Ashburton_DewPointC,Ashburton_FeelsLikeC,Ashburton_HeatIndexC,Ashburton_WindChillC,Ashburton_WindGustKmph,Ashburton_cloudcover,Ashburton_humidity,Ashburton_precipMM,Ashburton_pressure,Ashburton_tempC,Ashburton_visibility,Ashburton_winddirDegree,Ashburton_windspeedKmph
2020-01-11 18:00:00,8,1,0.0,2.1,2,2,100,06:21 PM,09:54 AM,09:13 AM,05:33 PM,7,5,8,5,64,93,93,0.0,1020,5,10,217,37
2020-01-11 21:00:00,8,1,0.0,2.1,2,1,100,06:21 PM,09:54 AM,09:13 AM,05:33 PM,8,1,5,1,70,100,95,0.2,1018,1,2,217,41
2020-01-12 00:00:00,8,2,0.0,5.8,2,1,83,07:40 PM,10:37 AM,09:12 AM,05:35 PM,9,5,9,5,73,100,97,0.0,1017,9,10,217,41
2020-01-12 03:00:00,8,2,0.0,5.8,2,1,83,07:40 PM,10:37 AM,09:12 AM,05:35 PM,9,5,9,5,62,100,95,3.3,1015,9,7,237,37
2020-01-12 06:00:00,8,2,0.0,5.8,2,2,83,07:40 PM,10:37 AM,09:12 AM,05:35 PM,5,2,7,2,58,91,92,0.0,1017,7,10,250,31
2020-01-12 09:00:00,8,2,0.0,5.8,2,2,83,07:40 PM,10:37 AM,09:12 AM,05:35 PM,4,2,6,2,50,51,90,0.1,1019,6,10,257,27
2020-01-12 12:00:00,8,2,0.0,5.8,2,3,83,07:40 PM,10:37 AM,09:12 AM,05:35 PM,4,4,8,4,48,24,80,0.0,1021,8,10,265,30
2020-01-12 15:00:00,8,2,0.0,5.8,2,3,83,07:40 PM,10:37 AM,09:12 AM,05:35 PM,3,3,7,3,40,8,79,0.0,1021,7,10,259,23
2020-01-12 18:00:00,8,2,0.0,5.8,2,3,83,07:40 PM,10:37 AM,09:12 AM,05:35 PM,4,2,6,2,27,36,87,0.0,1021,6,10,238,16
2020-01-12 21:00:00,8,2,0.0,5.8,2,1,83,07:40 PM,10:37 AM,09:12 AM,05:35 PM,5,2,6,2,30,77,88,0.1,1019,2,10,228,19
2020-01-13 00:00:00,8,6,0.0,2.1,2,1,76,09:02 PM,11:11 AM,09:12 AM,05:36 PM,5,3,7,3,37,59,89,0.8,1019,7,10,236,24
2020-01-13 03:00:00,8,6,0.0,2.1,2,1,76,09:02 PM,11:11 AM,09:12 AM,05:36 PM,5,3,6,3,25,20,93,0.0,1015,6,10,215,14
2020-01-13 06:00:00,8,6,0.0,2.1,2,2,76,09:02 PM,11:11 AM,09:12 AM,05:36 PM,6,4,8,4,40,100,91,0.6,1012,8,10,207,27
2020-01-13 09:00:00,8,6,0.0,2.1,2,2,76,09:02 PM,11:11 AM,09:12 AM,05:36 PM,5,3,7,3,52,81,86,0.5,1008,7,10,196,33
2020-01-13 12:00:00,8,6,0.0,2.1,2,2,76,09:02 PM,11:11 AM,09:12 AM,05:36 PM,4,2,7,2,79,100,80,0.4,1003,7,10,201,48
2020-01-13 15:00:00,8,6,0.0,2.1,2,2,76,09:02 PM,11:11 AM,09:12 AM,05:36 PM,6,2,8,2,97,100,89,1.0,996,8,9,202,59
2020-01-13 18:00:00,8,6,0.0,2.1,2,2,76,09:02 PM,11:11 AM,09:12 AM,05:36 PM,4,1,6,1,50,100,89,0.0,995,6,10,252,30
2020-01-13 21:00:00,8,6,0.0,2.1,2,1,76,09:02 PM,11:11 AM,09:12 AM,05:36 PM,2,1,6,1,49,76,78,0.1,996,6,10,241,28
2020-01-14 00:00:00,12,5,0.0,2.1,2,1,69,10:24 PM,11:40 AM,09:11 AM,05:38 PM,2,1,5,1,45,100,80,0.0,997,5,10,241,26
2020-01-14 03:00:00,12,5,0.0,2.1,2,1,69,10:24 PM,11:40 AM,09:11 AM,05:38 PM,4,3,7,3,38,45,85,0.0,996,7,10,233,26
2020-01-14 06:00:00,12,5,0.0,2.1,2,3,69,10:24 PM,11:40 AM,09:11 AM,05:38 PM,4,1,6,1,55,36,86,0.0,997,6,10,223,28
2020-01-14 09:00:00,12,5,0.0,2.1,2,2,69,10:24 PM,11:40 AM,09:11 AM,05:38 PM,6,4,8,4,48,100,88,0.1,994,8,10,195,31
2020-01-14 12:00:00,12,5,0.0,2.1,2,3,69,10:24 PM,11:40 AM,09:11 AM,05:38 PM,10,6,11,6,86,100,96,1.7,990,11,9,215,57
2020-01-14 15:00:00,12,5,0.0,2.1,2,3,69,10:24 PM,11:40 AM,09:11 AM,05:38 PM,11,8,12,8,88,100,93,2.4,988,12,9,217,63
2020-01-14 18:00:00,12,5,0.0,2.1,2,2,69,10:24 PM,11:40 AM,09:11 AM,05:38 PM,8,6,10,6,68,95,90,0.0,992,10,10,228,40
2020-01-14 21:00:00,12,5,0.0,2.1,2,1,69,10:24 PM,11:40 AM,09:11 AM,05:38 PM,6,3,7,3,34,76,91,0.7,994,7,2,261,21
2020-01-15 00:00:00,7,2,0.0,2.1,2,1,61,11:45 PM,12:03 PM,09:10 AM,05:39 PM,5,3,6,3,25,100,93,0.5,997,6,2,257,16
2020-01-15 03:00:00,7,2,0.0,2.1,2,1,61,11:45 PM,12:03 PM,09:10 AM,05:39 PM,5,3,7,3,26,90,91,0.9,998,7,9,256,19
2020-01-15 06:00:00,7,2,0.0,2.1,2,2,61,11:45 PM,12:03 PM,09:10 AM,05:39 PM,4,3,6,3,21,68,87,0.9,1001,6,9,251,14
2020-01-15 09:00:00,7,2,0.0,2.1,2,2,61,11:45 PM,12:03 PM,09:10 AM,05:39 PM,3,2,5,2,28,89,86,0.1,1003,5,10,244,17
2020-01-15 12:00:00,7,2,0.0,2.1,2,2,61,11:45 PM,12:03 PM,09:10 AM,05:39 PM,2,2,7,2,41,73,72,0.1,1008,7,10,250,26
2020-01-15 15:00:00,7,2,0.0,2.1,2,2,61,11:45 PM,12:03 PM,09:10 AM,05:39 PM,2,2,6,2,44,81,76,0.1,1010,6,10,239,26
2020-01-15 18:00:00,7,2,0.0,2.1,2,2,61,11:45 PM,12:03 PM,09:10 AM,05:39 PM,3,2,6,2,36,65,83,0.2,1014,6,10,229,20
2020-01-15 21:00:00,7,2,0.0,2.1,2,1,61,11:45 PM,12:03 PM,09:10 AM,05:39 PM,5,2,5,2,34,35,87,0.0,1015,2,10,215,20
2020-01-16 00:00:00,10,7,0.0,2.1,2,1,54,No moonrise,12:25 PM,09:10 AM,05:40 PM,6,5,8,5,30,88,86,0.2,1016,8,9,196,21
2020-01-16 03:00:00,10,7,0.0,2.1,2,1,54,No moonrise,12:25 PM,09:10 AM,05:40 PM,5,3,7,3,39,90,87,0.1,1014,7,10,179,25
2020-01-16 06:00:00,10,7,0.0,2.1,2,2,54,No moonrise,12:25 PM,09:10 AM,05:40 PM,6,4,8,4,36,99,89,0.2,1012,8,10,171,24
2020-01-16 09:00:00,10,7,0.0,2.1,2,2,54,No moonrise,12:25 PM,09:10 AM,05:40 PM,7,4,8,4,48,100,92,0.1,1009,8,10,163,27
2020-01-16 12:00:00,10,7,0.0,2.1,2,2,54,No moonrise,12:25 PM,09:10 AM,05:40 PM,8,4,9,4,78,100,91,6.4,1005,9,7,168,45
2020-01-16 15:00:00,10,7,0.0,2.1,2,3,54,No moonrise,12:25 PM,09:10 AM,05:40 PM,9,5,10,5,87,100,96,5.6,1004,10,7,199,52
2020-01-16 18:00:00,10,7,0.0,2.1,2,2,54,No moonrise,12:25 PM,09:10 AM,05:40 PM,6,3,8,3,53,52,90,2.7,1006,8,8,225,30
2020-01-16 21:00:00,10,7,0.0,2.1,2,1,54,No moonrise,12:25 PM,09:10 AM,05:40 PM,6,4,7,4,39,74,92,0.2,1008,7,9,216,22
2020-01-17 00:00:00,7,1,0.0,3.9,1,1,47,01:05 AM,12:46 PM,09:09 AM,05:42 PM,7,5,8,5,36,87,92,0.5,1007,8,9,211,23
2020-01-17 03:00:00,7,1,0.0,3.9,1,1,47,01:05 AM,12:46 PM,09:09 AM,05:42 PM,6,4,7,4,25,89,93,0.7,1006,7,9,223,15
2020-01-17 06:00:00,7,1,0.0,3.9,1,2,47,01:05 AM,12:46 PM,09:09 AM,05:42 PM,6,5,7,5,21,81,91,1.1,1006,7,9,214,15
2020-01-17 09:00:00,7,1,0.0,3.9,1,1,47,01:05 AM,12:46 PM,09:09 AM,05:42 PM,0,-6,1,-6,72,59,93,1.2,1010,1,0,308,43
2020-01-17 12:00:00,7,1,0.0,3.9,1,3,47,01:05 AM,12:46 PM,09:09 AM,05:42 PM,1,0,5,0,48,21,76,0.0,1014,5,10,273,30
2020-01-17 15:00:00,7,1,0.0,3.9,1,1,47,01:05 AM,12:46 PM,09:09 AM,05:42 PM,1,0,5,0,42,84,78,0.5,1015,5,9,259,24
2020-01-17 18:00:00,7,1,0.0,3.9,1,1,47,01:05 AM,12:46 PM,09:09 AM,05:42 PM,2,-0,4,-0,31,82,86,0.5,1018,4,10,281,18
2020-01-17 21:00:00,7,1,0.0,3.9,1,1,47,01:05 AM,12:46 PM,09:09 AM,05:42 PM,2,-0,4,-0,29,61,90,0.0,1020,4,10,281,17
2020-01-18 00:00:00,5,2,0.0,5.8,2,1,40,02:23 AM,01:09 PM,09:08 AM,05:44 PM,2,-1,3,-1,28,0,90,0.0,1024,3,10,311,16
2020-01-18 03:00:00,5,2,0.0,5.8,2,1,40,02:23 AM,01:09 PM,09:08 AM,05:44 PM,2,1,3,1,12,23,94,0.0,1024,3,2,329,7
2020-01-18 06:00:00,5,2,0.0,5.8,2,2,40,02:23 AM,01:09 PM,09:08 AM,05:44 PM,3,5,5,5,4,2,90,0.0,1025,5,10,62,4
2020-01-18 09:00:00,5,2,0.0,5.8,2,2,40,02:23 AM,01:09 PM,09:08 AM,05:44 PM,1,4,4,4,4,12,83,0.0,1027,4,10,51,3
2020-01-18 12:00:00,5,2,0.0,5.8,2,2,40,02:23 AM,01:09 PM,09:08 AM,05:44 PM,0,2,5,2,14,33,72,0.0,1028,5,10,67,9
2020-01-18 15:00:00,5,2,0.0,5.8,2,2,40,02:23 AM,01:09 PM,09:08 AM,05:44 PM,1,2,4,2,17,15,77,0.0,1030,4,10,42,10
2020-01-18 18:00:00,5,2,0.0,5.8,2,2,40,02:23 AM,01:09 PM,09:08 AM,05:44 PM,1,-0,3,-0,19,7,87,0.0,1033,3,10,34,10
2020-01-18 21:00:00,5,2,0.0,5.8,2,1,40,02:23 AM,01:09 PM,09:08 AM,05:44 PM,0,-1,2,-1,18,46,85,0.0,1035,2,10,31,10
2020-01-19 00:00:00,6,3,0.0,5.8,2,1,32,03:41 AM,01:35 PM,09:07 AM,05:45 PM,0,0,3,0,17,0,84,0.0,1039,3,10,20,9
2020-01-19 03:00:00,6,3,0.0,5.8,2,1,32,03:41 AM,01:35 PM,09:07 AM,05:45 PM,-1,-0,3,-0,17,0,79,0.0,1040,3,10,2,9
2020-01-19 06:00:00,6,3,0.0,5.8,2,2,32,03:41 AM,01:35 PM,09:07 AM,05:45 PM,-1,0,3,0,16,0,79,0.0,1042,3,10,17,9
2020-01-19 09:00:00,6,3,0.0,5.8,2,2,32,03:41 AM,01:35 PM,09:07 AM,05:45 PM,1,1,3,1,12,0,83,0.0,1044,3,10,48,8
2020-01-19 12:00:00,6,3,0.0,5.8,2,3,32,03:41 AM,01:35 PM,09:07 AM,05:45 PM,-1,4,5,4,9,5,66,0.0,1046,5,10,57,6
2020-01-19 15:00:00,6,3,0.0,5.8,2,3,32,03:41 AM,01:35 PM,09:07 AM,05:45 PM,1,6,6,6,4,17,70,0.0,1047,6,10,59,3
2020-01-19 18:00:00,6,3,0.0,5.8,2,2,32,03:41 AM,01:35 PM,09:07 AM,05:45 PM,0,3,4,3,8,9,76,0.0,1048,4,10,18,4
2020-01-19 21:00:00,6,3,0.0,5.8,2,1,32,03:41 AM,01:35 PM,09:07 AM,05:45 PM,-2,3,3,3,4,13,67,0.0,1049,3,10,39,2
2020-01-20 00:00:00,7,3,0.0,5.8,2,1,25,04:57 AM,02:04 PM,09:06 AM,05:47 PM,-4,3,3,3,1,20,57,0.0,1049,3,10,7,1
2020-01-20 03:00:00,7,3,0.0,5.8,2,1,25,04:57 AM,02:04 PM,09:06 AM,05:47 PM,-6,4,4,4,3,9,49,0.0,1049,4,10,293,1
2020-01-20 06:00:00,7,3,0.0,5.8,2,2,25,04:57 AM,02:04 PM,09:06 AM,05:47 PM,-7,3,4,3,7,4,45,0.0,1049,4,10,341,4
2020-01-20 09:00:00,7,3,0.0,5.8,2,2,25,04:57 AM,02:04 PM,09:06 AM,05:47 PM,-6,2,4,2,10,4,48,0.0,1048,4,10,349,6
2020-01-20 12:00:00,7,3,0.0,5.8,2,3,25,04:57 AM,02:04 PM,09:06 AM,05:47 PM,-4,6,6,6,6,8,48,0.0,1049,6,10,354,4
2020-01-20 15:00:00,7,3,0.0,5.8,2,3,25,04:57 AM,02:04 PM,09:06 AM,05:47 PM,1,7,7,7,5,10,68,0.0,1047,7,10,355,4
2020-01-20 18:00:00,7,3,0.0,5.8,2,2,25,04:57 AM,02:04 PM,09:06 AM,05:47 PM,2,2,4,2,14,6,84,0.0,1047,4,10,344,8
2020-01-20 21:00:00,7,3,0.0,5.8,2,1,25,04:57 AM,02:04 PM,09:06 AM,05:47 PM,1,2,4,2,13,4,83,0.0,1046,4,10,354,8
2020-01-21 00:00:00,6,2,0.0,5.8,2,1,18,06:10 AM,02:41 PM,09:05 AM,05:48 PM,3,4,5,4,9,2,87,0.0,1045,5,10,0,6
2020-01-21 03:00:00,6,2,0.0,5.8,2,1,18,06:10 AM,02:41 PM,09:05 AM,05:48 PM,3,2,4,2,12,2,92,0.0,1043,4,10,0,8
2020-01-21 06:00:00,6,2,0.0,5.8,2,2,18,06:10 AM,02:41 PM,09:05 AM,05:48 PM,2,1,3,1,11,14,94,0.0,1042,3,10,26,6
2020-01-21 09:00:00,6,2,0.0,5.8,2,1,18,06:10 AM,02:41 PM,09:05 AM,05:48 PM,1,1,2,1,8,22,94,0.0,1042,2,2,63,4
2020-01-21 12:00:00,6,2,0.0,5.8,2,3,18,06:10 AM,02:41 PM,09:05 AM,05:48 PM,1,4,5,4,6,3,73,0.0,1042,5,10,78,5
2020-01-21 15:00:00,6,2,0.0,5.8,2,3,18,06:10 AM,02:41 PM,09:05 AM,05:48 PM,3,6,6,6,5,3,77,0.0,1041,6,10,108,4
2020-01-21 18:00:00,6,2,0.0,5.8,2,2,18,06:10 AM,02:41 PM,09:05 AM,05:48 PM,2,4,4,4,6,4,86,0.0,1040,4,10,41,4
2020-01-21 21:00:00,6,2,0.0,5.8,2,1,18,06:10 AM,02:41 PM,09:05 AM,05:48 PM,1,4,4,4,5,4,83,0.0,1041,4,10,64,3
2020-01-22 00:00:00,7,0,0.0,2.1,2,1,11,07:17 AM,03:26 PM,09:04 AM,05:50 PM,-1,3,3,3,7,3,76,0.0,1040,3,10,30,4
2020-01-22 03:00:00,7,0,0.0,2.1,2,1,11,07:17 AM,03:26 PM,09:04 AM,05:50 PM,-1,1,3,1,12,2,80,0.0,1039,3,10,29,7
2020-01-22 06:00:00,7,0,0.0,2.1,2,1,11,07:17 AM,03:26 PM,09:04 AM,05:50 PM,1,-1,2,-1,17,51,94,0.0,1037,2,2,33,9
2020-01-22 09:00:00,7,0,0.0,2.1,2,1,11,07:17 AM,03:26 PM,09:04 AM,05:50 PM,3,1,4,1,14,46,95,0.0,1037,4,2,32,8
2020-01-22 12:00:00,7,0,0.0,2.1,2,2,11,07:17 AM,03:26 PM,09:04 AM,05:50 PM,4,3,6,3,25,100,92,0.0,1037,6,10,63,15
2020-01-22 15:00:00,7,0,0.0,2.1,2,2,11,07:17 AM,03:26 PM,09:04 AM,05:50 PM,6,4,7,4,27,100,93,0.0,1035,7,10,61,17
2020-01-22 18:00:00,7,0,0.0,2.1,2,1,11,07:17 AM,03:26 PM,09:04 AM,05:50 PM,7,4,6,4,21,82,97,0.0,1035,4,10,65,15
2020-01-22 21:00:00,7,0,0.0,2.1,2,1,11,07:17 AM,03:26 PM,09:04 AM,05:50 PM,7,0,4,0,24,83,96,0.0,1034,0,10,69,20
2020-01-23 00:00:00,7,5,0.0,2.1,2,1,3,08:14 AM,04:20 PM,09:03 AM,05:52 PM,6,4,7,4,21,67,97,0.0,1034,7,10,69,17
2020-01-23 03:00:00,7,5,0.0,2.1,2,1,3,08:14 AM,04:20 PM,09:03 AM,05:52 PM,6,3,6,3,24,81,96,0.0,1032,6,10,80,21
2020-01-23 06:00:00,7,5,0.0,2.1,2,2,3,08:14 AM,04:20 PM,09:03 AM,05:52 PM,6,3,6,3,18,71,96,0.0,1032,6,10,56,16
2020-01-23 09:00:00,7,5,0.0,2.1,2,2,3,08:14 AM,04:20 PM,09:03 AM,05:52 PM,6,3,7,3,19,77,95,0.0,1032,7,10,73,17
2020-01-23 12:00:00,7,5,0.0,2.1,2,2,3,08:14 AM,04:20 PM,09:03 AM,05:52 PM,4,2,5,2,26,88,90,0.0,1031,5,10,77,17
2020-01-23 15:00:00,7,5,0.0,2.1,2,2,3,08:14 AM,04:20 PM,09:03 AM,05:52 PM,3,2,5,2,22,90,89,0.0,1029,5,10,70,14
2020-01-23 18:00:00,7,5,0.0,2.1,2,2,3,08:14 AM,04:20 PM,09:03 AM,05:52 PM,4,3,5,3,14,60,96,0.0,1028,5,2,52,10
2020-01-23 21:00:00,7,5,0.0,2.1,2,1,3,08:14 AM,04:20 PM,09:03 AM,05:52 PM,4,2,5,2,17,96,91,0.0,1027,5,10,66,13
2020-01-24 00:00:00,7,2,0.0,2.1,2,1,0,09:02 AM,05:21 PM,09:02 AM,05:53 PM,4,2,5,2,17,77,91,0.0,1027,5,10,70,14
2020-01-24 03:00:00,7,2,0.0,2.1,2,1,0,09:02 AM,05:21 PM,09:02 AM,05:53 PM,5,5,6,5,6,86,93,0.0,1025,6,10,49,5
2020-01-24 06:00:00,7,2,0.0,2.1,2,1,0,09:02 AM,05:21 PM,09:02 AM,05:53 PM,4,3,4,3,8,88,94,0.0,1024,4,2,49,5
2020-01-24 09:00:00,7,2,0.0,2.1,2,2,0,09:02 AM,05:21 PM,09:02 AM,05:53 PM,5,5,6,5,9,81,93,0.0,1024,6,10,15,8
2020-01-24 12:00:00,7,2,0.0,2.1,2,2,0,09:02 AM,05:21 PM,09:02 AM,05:53 PM,4,5,6,5,9,82,87,0.0,1024,6,10,94,6
2020-01-24 15:00:00,7,2,0.0,2.1,2,2,0,09:02 AM,05:21 PM,09:02 AM,05:53 PM,4,6,7,6,6,85,86,0.0,1022,7,10,61,4
2020-01-24 18:00:00,7,2,0.0,2.1,2,2,0,09:02 AM,05:21 PM,09:02 AM,05:53 PM,4,5,6,5,6,89,93,0.0,1022,6,10,77,4
2020-01-24 21:00:00,7,2,0.0,2.1,2,1,0,09:02 AM,05:21 PM,09:02 AM,05:53 PM,5,2,5,2,8,69,94,0.0,1022,2,10,104,6
2020-01-25 00:00:00,7,3,0.0,3.2,3,1,0,09:40 AM,06:26 PM,09:00 AM,05:55 PM,3,2,4,2,12,33,94,0.0,1021,4,10,112,6
2020-01-25 03:00:00,7,3,0.0,3.2,3,1,0,09:40 AM,06:26 PM,09:00 AM,05:55 PM,2,2,3,2,11,68,93,0.0,1019,3,10,100,6
2020-01-25 06:00:00,7,3,0.0,3.2,3,1,0,09:40 AM,06:26 PM,09:00 AM,05:55 PM,3,2,4,2,13,77,95,0.0,1018,4,2,115,7
2020-01-25 09:00:00,7,3,0.0,3.2,3,1,0,09:40 AM,06:26 PM,09:00 AM,05:55 PM,3,1,4,1,17,89,96,0.0,1017,4,2,117,9
2020-01-25 12:00:00,7,3,0.0,3.2,3,2,0,09:40 AM,06:26 PM,09:00 AM,05:55 PM,6,4,7,4,18,100,94,0.0,1016,7,2,145,12
2020-01-25 15:00:00,7,3,0.0,3.2,3,2,0,09:40 AM,06:26 PM,09:00 AM,05:55 PM,6,4,6,4,17,100,96,0.0,1014,6,2,151,10
2020-01-25 18:00:00,7,3,0.0,3.2,3,2,0,09:40 AM,06:26 PM,09:00 AM,05:55 PM,5,3,6,3,19,100,98,0.0,1013,6,0,166,11
2020-01-25 21:00:00,7,3,0.0,3.2,3,1,0,09:40 AM,06:26 PM,09:00 AM,05:55 PM,6,4,8,4,13,100,98,0.0,1012,4,0,146,8
2020-01-26 00:00:00,8,2,0.0,3.4,2,1,4,10:10 AM,07:34 PM,08:59 AM,05:56 PM,5,3,6,3,22,77,99,0.2,1012,6,10,217,12
2020-01-26 03:00:00,8,2,0.0,3.4,2,1,4,10:10 AM,07:34 PM,08:59 AM,05:56 PM,4,1,5,1,28,72,94,0.1,1010,5,10,222,14
2020-01-26 06:00:00,8,2,0.0,3.4,2,2,4,10:10 AM,07:34 PM,08:59 AM,05:56 PM,5,3,7,3,32,100,93,0.1,1009,7,10,198,20
2020-01-26 09:00:00,8,2,0.0,3.4,2,2,4,10:10 AM,07:34 PM,08:59 AM,05:56 PM,7,4,8,4,44,100,97,0.9,1008,8,9,227,27
2020-01-26 12:00:00,8,2,0.0,3.4,2,2,4,10:10 AM,07:34 PM,08:59 AM,05:56 PM,6,4,7,4,31,75,93,6.0,1007,7,7,249,18
2020-01-26 15:00:00,8,2,0.0,3.4,2,2,4,10:10 AM,07:34 PM,08:59 AM,05:56 PM,6,5,8,5,24,100,88,0.3,1007,8,10,284,15
2020-01-26 18:00:00,8,2,0.0,3.4,2,2,4,10:10 AM,07:34 PM,08:59 AM,05:56 PM,5,6,6,6,1,100,94,0.0,1007,6,10,300,1
2020-01-26 21:00:00,8,2,0.0,3.4,2,1,4,10:10 AM,07:34 PM,08:59 AM,05:56 PM,6,2,6,2,10,30,92,0.0,1006,2,10,188,7
2020-01-27 00:00:00,6,4,0.0,5.2,2,1,11,10:34 AM,08:41 PM,08:58 AM,05:58 PM,6,3,7,3,32,78,94,0.3,1005,7,9,214,21
2020-01-27 03:00:00,6,4,0.0,5.2,2,1,11,10:34 AM,08:41 PM,08:58 AM,05:58 PM,6,2,7,2,47,67,93,0.9,1003,7,10,227,29
2020-01-27 06:00:00,6,4,0.0,5.2,2,2,11,10:34 AM,08:41 PM,08:58 AM,05:58 PM,4,1,5,1,36,64,93,0.2,1002,5,10,247,20
2020-01-27 09:00:00,6,4,0.0,5.2,2,2,11,10:34 AM,08:41 PM,08:58 AM,05:58 PM,4,3,6,3,19,63,91,0.1,1001,6,10,233,12
2020-01-27 12:00:00,6,4,0.0,5.2,2,2,11,10:34 AM,08:41 PM,08:58 AM,05:58 PM,4,3,6,3,30,81,83,0.4,999,6,9,219,20
2020-01-27 15:00:00,6,4,0.0,5.2,2,2,11,10:34 AM,08:41 PM,08:58 AM,05:58 PM,3,2,6,2,38,59,84,1.0,996,6,10,226,24
2020-01-27 18:00:00,6,4,0.0,5.2,2,1,11,10:34 AM,08:41 PM,08:58 AM,05:58 PM,4,4,6,4,37,100,87,2.1,993,4,10,234,24
2020-01-27 21:00:00,6,4,0.0,5.2,2,1,11,10:34 AM,08:41 PM,08:58 AM,05:58 PM,1,-2,4,-2,47,70,86,0.8,991,4,10,249,26
2020-01-28 00:00:00,4,1,0.9,4.7,2,1,18,10:55 AM,09:47 PM,08:57 AM,06:00 PM,-1,-4,2,-4,56,37,81,0.0,992,2,10,275,32
2020-01-28 03:00:00,4,1,0.9,4.7,2,1,18,10:55 AM,09:47 PM,08:57 AM,06:00 PM,-2,-5,1,-5,53,100,81,0.6,995,1,0,270,27
2020-01-28 06:00:00,4,1,0.9,4.7,2,1,18,10:55 AM,09:47 PM,08:57 AM,06:00 PM,-1,-3,2,-3,40,72,80,0.1,997,2,7,271,22
2020-01-28 09:00:00,4,1,0.9,4.7,2,1,18,10:55 AM,09:47 PM,08:57 AM,06:00 PM,-1,-3,2,-3,44,100,82,0.4,999,2,7,264,23
2020-01-28 12:00:00,4,1,0.9,4.7,2,1,18,10:55 AM,09:47 PM,08:57 AM,06:00 PM,-0,-2,4,-2,55,77,73,1.1,1001,4,0,274,35
2020-01-28 15:00:00,4,1,0.9,4.7,2,1,18,10:55 AM,09:47 PM,08:57 AM,06:00 PM,-1,-3,3,-3,58,72,76,0.8,1002,3,0,277,36
2020-01-28 18:00:00,4,1,0.9,4.7,2,1,18,10:55 AM,09:47 PM,08:57 AM,06:00 PM,-2,-4,2,-4,53,79,79,0.6,1005,2,7,279,27
2020-01-28 21:00:00,4,1,0.9,4.7,2,1,18,10:55 AM,09:47 PM,08:57 AM,06:00 PM,-2,-4,2,-4,45,76,80,0.0,1007,2,10,278,23
2020-01-29 00:00:00,7,0,0.0,8.2,1,1,26,11:13 AM,10:52 PM,08:55 AM,06:01 PM,1,-3,2,-3,40,95,92,0.0,1009,2,10,278,23
2020-01-29 03:00:00,7,0,0.0,8.2,1,1,26,11:13 AM,10:52 PM,08:55 AM,06:01 PM,1,-2,3,-2,43,37,88,0.0,1008,3,10,279,22
2020-01-29 06:00:00,7,0,0.0,8.2,1,1,26,11:13 AM,10:52 PM,08:55 AM,06:01 PM,1,-2,3,-2,42,95,90,0.0,1010,3,10,276,21
2020-01-29 09:00:00,7,0,0.0,8.2,1,2,26,11:13 AM,10:52 PM,08:55 AM,06:01 PM,2,-0,3,-0,31,44,88,0.0,1011,3,10,272,15
2020-01-29 12:00:00,7,0,0.0,8.2,1,2,26,11:13 AM,10:52 PM,08:55 AM,06:01 PM,4,3,7,3,34,70,79,0.0,1013,7,10,253,23
2020-01-29 15:00:00,7,0,0.0,8.2,1,2,26,11:13 AM,10:52 PM,08:55 AM,06:01 PM,4,3,7,3,32,71,83,0.1,1011,7,10,245,20
2020-01-29 18:00:00,7,0,0.0,8.2,1,2,26,11:13 AM,10:52 PM,08:55 AM,06:01 PM,4,1,4,1,32,54,95,0.0,1011,4,10,226,15
2020-01-29 21:00:00,7,0,0.0,8.2,1,1,26,11:13 AM,10:52 PM,08:55 AM,06:01 PM,5,0,4,0,26,80,98,0.0,1010,0,10,213,13
2020-01-30 00:00:00,11,6,0.0,4.7,2,1,33,11:31 AM,11:58 PM,08:54 AM,06:03 PM,6,3,6,3,23,100,98,0.0,1009,6,0,179,12
2020-01-30 03:00:00,11,6,0.0,4.7,2,1,33,11:31 AM,11:58 PM,08:54 AM,06:03 PM,7,4,7,4,24,100,98,0.0,1006,7,10,161,13
2020-01-30 06:00:00,11,6,0.0,4.7,2,2,33,11:31 AM,11:58 PM,08:54 AM,06:03 PM,8,6,8,6,21,100,99,0.0,1003,8,0,149,12
2020-01-30 09:00:00,11,6,0.0,4.7,2,3,33,11:31 AM,11:58 PM,08:54 AM,06:03 PM,10,8,10,8,30,100,99,0.3,1001,10,2,227,18
2020-01-30 12:00:00,11,6,0.0,4.7,2,3,33,11:31 AM,11:58 PM,08:54 AM,06:03 PM,10,8,11,8,43,100,98,0.5,1002,11,2,242,24
2020-01-30 15:00:00,11,6,0.0,4.7,2,3,33,11:31 AM,11:58 PM,08:54 AM,06:03 PM,10,7,10,7,43,91,96,0.0,1003,10,10,257,25
2020-01-30 18:00:00,11,6,0.0,4.7,2,2,33,11:31 AM,11:58 PM,08:54 AM,06:03 PM,8,5,9,5,49,100,95,0.0,1005,9,10,271,28
2020-01-30 21:00:00,11,6,0.0,4.7,2,1,33,11:31 AM,11:58 PM,08:54 AM,06:03 PM,8,5,9,5,47,93,94,0.0,1007,9,10,269,28
2020-01-31 00:00:00,10,8,0.0,4.8,2,1,37,11:48 AM,No moonset,08:52 AM,06:05 PM,8,5,8,5,33,81,97,0.0,1009,8,10,245,20
