date_time,Bega_maxtempC,Bega_mintempC,Bega_totalSnow_cm,Bega_sunHour,Bega_uvIndex,Bega_uvIndex,Bega_moon_illumination,Bega_moonrise,Bega_moonset,Bega_sunrise,Bega_sunset,Bega_DewPointC,Bega_FeelsLikeC,Bega_HeatIndexC,Bega_WindChillC,Bega_WindGustKmph,Bega_cloudcover,Bega_humidity,Bega_precipMM,Bega_pressure,Bega_tempC,Bega_visibility,Bega_winddirDegree,Bega_windspeedKmph
2020-04-10 18:00:00,38,25,0.0,12.4,8,9,76,09:12 PM,07:45 AM,06:00 AM,06:36 PM,2,35,35,36,12,4,12,0.0,1009,36,10,236,10
2020-04-10 21:00:00,38,25,0.0,12.4,8,1,76,09:12 PM,07:45 AM,06:00 AM,06:36 PM,4,34,34,34,10,0,16,0.0,1011,34,10,30,5
2020-04-11 00:00:00,42,27,0.0,12.8,9,1,68,10:16 PM,08:32 AM,05:59 AM,06:36 PM,2,33,33,32,21,0,17,0.0,1011,32,10,34,10
2020-04-11 03:00:00,42,27,0.0,12.8,9,1,68,10:16 PM,08:32 AM,05:59 AM,06:36 PM,2,26,26,28,17,0,18,0.0,1011,28,10,88,8
2020-04-11 06:00:00,42,27,0.0,12.8,9,7,68,10:16 PM,08:32 AM,05:59 AM,06:36 PM,2,27,27,29,17,1,17,0.0,1013,29,10,120,11
2020-04-11 09:00:00,42,27,0.0,12.8,9,9,68,10:16 PM,08:32 AM,05:59 AM,06:36 PM,1,34,34,35,16,2,12,0.0,1014,35,10,150,14
2020-04-11 12:00:00,42,27,0.0,12.8,9,10,68,10:16 PM,08:32 AM,05:59 AM,06:36 PM,2,40,40,40,6,0,9,0.0,1012,40,10,212,5
2020-04-11 15:00:00,42,27,0.0,12.8,9,10,68,10:16 PM,08:32 AM,05:59 AM,06:36 PM,1,44,44,42,3,0,8,0.0,1009,42,10,339,2
2020-04-11 18:00:00,42,27,0.0,12.8,9,10,68,10:16 PM,08:32 AM,05:59 AM,06:36 PM,1,43,43,41,3,0,9,0.0,1008,41,10,252,2
2020-04-11 21:00:00,42,27,0.0,12.8,9,1,68,10:16 PM,08:32 AM,05:59 AM,06:36 PM,2,42,42,39,5,0,12,0.0,1010,39,10,142,3
2020-04-12 00:00:00,41,28,0.0,12.8,9,1,61,11:19 PM,09:23 AM,05:58 AM,06:37 PM,2,37,37,35,6,0,14,0.0,1010,35,10,347,4
2020-04-12 03:00:00,41,28,0.0,12.8,9,1,61,11:19 PM,09:23 AM,05:58 AM,06:37 PM,2,28,28,30,13,0,16,0.0,1009,30,10,348,6
2020-04-12 06:00:00,41,28,0.0,12.8,9,7,61,11:19 PM,09:23 AM,05:58 AM,06:37 PM,3,28,28,30,14,0,18,0.0,1011,30,10,331,8
2020-04-12 09:00:00,41,28,0.0,12.8,9,9,61,11:19 PM,09:23 AM,05:58 AM,06:37 PM,4,34,34,36,10,1,14,0.0,1013,36,10,331,9
2020-04-12 12:00:00,41,28,0.0,12.8,9,9,61,11:19 PM,09:23 AM,05:58 AM,06:37 PM,2,38,38,39,18,1,10,0.0,1011,39,10,318,16
2020-04-12 15:00:00,41,28,0.0,12.8,9,9,61,11:19 PM,09:23 AM,05:58 AM,06:37 PM,1,40,40,40,24,0,9,0.0,1007,40,10,315,21
2020-04-12 18:00:00,41,28,0.0,12.8,9,9,61,11:19 PM,09:23 AM,05:58 AM,06:37 PM,1,36,36,37,23,0,11,0.0,1007,37,10,327,18
2020-04-12 21:00:00,41,28,0.0,12.8,9,1,61,11:19 PM,09:23 AM,05:58 AM,06:37 PM,2,31,31,33,18,0,14,0.0,1008,33,10,236,9
2020-04-13 00:00:00,40,27,0.0,12.8,9,1,53,No moonrise,10:16 AM,05:57 AM,06:37 PM,3,28,28,30,20,3,18,0.0,1008,30,10,11,9
2020-04-13 03:00:00,40,27,0.0,12.8,9,1,53,No moonrise,10:16 AM,05:57 AM,06:37 PM,4,26,26,28,14,6,21,0.0,1008,28,10,122,7
2020-04-13 06:00:00,40,27,0.0,12.8,9,7,53,No moonrise,10:16 AM,05:57 AM,06:37 PM,5,28,28,29,13,4,21,0.0,1009,29,10,347,7
2020-04-13 09:00:00,40,27,0.0,12.8,9,9,53,No moonrise,10:16 AM,05:57 AM,06:37 PM,5,34,34,36,12,1,15,0.0,1011,36,10,325,10
2020-04-13 12:00:00,40,27,0.0,12.8,9,9,53,No moonrise,10:16 AM,05:57 AM,06:37 PM,4,39,39,39,18,2,11,0.0,1008,39,10,313,16
2020-04-13 15:00:00,40,27,0.0,12.8,9,9,53,No moonrise,10:16 AM,05:57 AM,06:37 PM,4,40,40,40,18,1,11,0.0,1005,40,10,323,15
2020-04-13 18:00:00,40,27,0.0,12.8,9,9,53,No moonrise,10:16 AM,05:57 AM,06:37 PM,4,36,36,37,18,2,13,0.0,1005,37,10,333,13
2020-04-13 21:00:00,40,27,0.0,12.8,9,1,53,No moonrise,10:16 AM,05:57 AM,06:37 PM,5,32,32,34,20,3,17,0.0,1007,34,10,330,10
2020-04-14 00:00:00,41,30,0.0,12.8,9,1,46,12:17 AM,11:12 AM,05:57 AM,06:37 PM,6,29,29,31,19,3,20,0.0,1007,31,10,335,9
2020-04-14 03:00:00,41,30,0.0,12.8,9,1,46,12:17 AM,11:12 AM,05:57 AM,06:37 PM,7,28,28,30,14,3,23,0.0,1007,30,10,239,7
2020-04-14 06:00:00,41,30,0.0,12.8,9,8,46,12:17 AM,11:12 AM,05:57 AM,06:37 PM,7,30,30,32,6,3,22,0.0,1008,32,10,39,3
2020-04-14 09:00:00,41,30,0.0,12.8,9,9,46,12:17 AM,11:12 AM,05:57 AM,06:37 PM,7,36,36,37,2,4,16,0.0,1010,37,10,168,2
2020-04-14 12:00:00,41,30,0.0,12.8,9,10,46,12:17 AM,11:12 AM,05:57 AM,06:37 PM,6,41,41,41,7,5,12,0.0,1008,41,10,296,6
2020-04-14 15:00:00,41,30,0.0,12.8,9,9,46,12:17 AM,11:12 AM,05:57 AM,06:37 PM,5,39,39,40,13,10,12,0.0,1006,40,10,282,12
2020-04-14 18:00:00,41,30,0.0,12.8,9,9,46,12:17 AM,11:12 AM,05:57 AM,06:37 PM,5,38,38,38,21,17,14,0.0,1007,38,10,224,15
2020-04-14 21:00:00,41,30,0.0,12.8,9,1,46,12:17 AM,11:12 AM,05:57 AM,06:37 PM,7,35,35,34,26,15,21,0.0,1009,34,10,86,14
2020-04-15 00:00:00,40,28,0.0,12.8,9,1,38,01:11 AM,12:07 PM,05:56 AM,06:38 PM,9,29,29,30,13,11,26,0.0,1009,30,10,133,6
2020-04-15 03:00:00,40,28,0.0,12.8,9,1,38,01:11 AM,12:07 PM,05:56 AM,06:38 PM,8,28,28,29,8,16,28,0.0,1009,29,10,219,4
2020-04-15 06:00:00,40,28,0.0,12.8,9,7,38,01:11 AM,12:07 PM,05:56 AM,06:38 PM,8,29,29,30,12,11,26,0.0,1010,30,10,270,6
2020-04-15 09:00:00,40,28,0.0,12.8,9,9,38,01:11 AM,12:07 PM,05:56 AM,06:38 PM,7,35,35,36,5,8,18,0.0,1012,36,10,117,4
2020-04-15 12:00:00,40,28,0.0,12.8,9,10,38,01:11 AM,12:07 PM,05:56 AM,06:38 PM,4,40,40,40,9,17,11,0.0,1009,40,10,115,8
2020-04-15 15:00:00,40,28,0.0,12.8,9,9,38,01:11 AM,12:07 PM,05:56 AM,06:38 PM,3,40,40,40,14,30,11,0.0,1007,40,10,318,12
2020-04-15 18:00:00,40,28,0.0,12.8,9,9,38,01:11 AM,12:07 PM,05:56 AM,06:38 PM,4,39,39,38,17,44,13,0.0,1007,38,10,223,12
2020-04-15 21:00:00,40,28,0.0,12.8,9,1,38,01:11 AM,12:07 PM,05:56 AM,06:38 PM,6,40,40,36,18,33,18,0.0,1008,36,10,131,9
2020-04-16 00:00:00,42,28,0.0,12.8,9,1,30,01:58 AM,01:02 PM,05:55 AM,06:38 PM,6,35,35,33,8,22,21,0.0,1008,33,10,298,4
2020-04-16 03:00:00,42,28,0.0,12.8,9,1,30,01:58 AM,01:02 PM,05:55 AM,06:38 PM,6,28,28,30,12,8,23,0.0,1007,30,10,226,5
2020-04-16 06:00:00,42,28,0.0,12.8,9,8,30,01:58 AM,01:02 PM,05:55 AM,06:38 PM,6,29,29,30,18,4,22,0.0,1008,30,10,273,10
2020-04-16 09:00:00,42,28,0.0,12.8,9,9,30,01:58 AM,01:02 PM,05:55 AM,06:38 PM,4,35,35,37,14,1,14,0.0,1009,37,10,294,12
2020-04-16 12:00:00,42,28,0.0,12.8,9,10,30,01:58 AM,01:02 PM,05:55 AM,06:38 PM,2,41,41,41,24,8,9,0.0,1007,41,10,286,21
2020-04-16 15:00:00,42,28,0.0,12.8,9,10,30,01:58 AM,01:02 PM,05:55 AM,06:38 PM,2,42,42,41,28,13,9,0.0,1004,41,10,290,25
2020-04-16 18:00:00,42,28,0.0,12.8,9,9,30,01:58 AM,01:02 PM,05:55 AM,06:38 PM,2,40,40,39,26,5,11,0.0,1003,39,10,305,19
2020-04-16 21:00:00,42,28,0.0,12.8,9,1,30,01:58 AM,01:02 PM,05:55 AM,06:38 PM,3,39,39,36,26,13,14,0.0,1006,36,10,291,12
2020-04-17 00:00:00,41,28,0.0,12.9,9,1,23,02:41 AM,01:56 PM,05:54 AM,06:39 PM,4,34,34,32,34,5,17,0.0,1006,32,10,279,17
2020-04-17 03:00:00,41,28,0.0,12.9,9,1,23,02:41 AM,01:56 PM,05:54 AM,06:39 PM,4,28,28,30,35,4,19,0.0,1006,30,10,301,17
2020-04-17 06:00:00,41,28,0.0,12.9,9,8,23,02:41 AM,01:56 PM,05:54 AM,06:39 PM,4,28,28,30,25,7,19,0.0,1007,30,10,308,14
2020-04-17 09:00:00,41,28,0.0,12.9,9,9,23,02:41 AM,01:56 PM,05:54 AM,06:39 PM,5,34,34,35,20,5,16,0.0,1008,35,10,299,17
2020-04-17 12:00:00,41,28,0.0,12.9,9,9,23,02:41 AM,01:56 PM,05:54 AM,06:39 PM,4,40,40,40,25,4,11,0.0,1006,40,10,297,22
2020-04-17 15:00:00,41,28,0.0,12.9,9,10,23,02:41 AM,01:56 PM,05:54 AM,06:39 PM,2,41,41,41,31,9,10,0.0,1004,41,10,296,27
2020-04-17 18:00:00,41,28,0.0,12.9,9,9,23,02:41 AM,01:56 PM,05:54 AM,06:39 PM,3,39,39,38,31,13,12,0.0,1004,38,10,294,23
2020-04-17 21:00:00,41,28,0.0,12.9,9,1,23,02:41 AM,01:56 PM,05:54 AM,06:39 PM,5,36,36,34,30,4,17,0.0,1007,34,10,299,15
2020-04-18 00:00:00,39,28,0.0,12.9,8,1,15,03:19 AM,02:48 PM,05:53 AM,06:39 PM,5,29,29,31,26,3,19,0.0,1008,31,10,316,12
2020-04-18 03:00:00,39,28,0.0,12.9,8,1,15,03:19 AM,02:48 PM,05:53 AM,06:39 PM,4,27,27,29,30,3,20,0.0,1008,29,10,333,14
2020-04-18 06:00:00,39,28,0.0,12.9,8,6,15,03:19 AM,02:48 PM,05:53 AM,06:39 PM,6,28,28,29,24,29,23,0.3,1009,29,10,336,14
2020-04-18 09:00:00,39,28,0.0,12.9,8,7,15,03:19 AM,02:48 PM,05:53 AM,06:39 PM,10,33,33,35,20,79,22,0.8,1011,35,9,333,15
2020-04-18 12:00:00,39,28,0.0,12.9,8,9,15,03:19 AM,02:48 PM,05:53 AM,06:39 PM,8,37,37,38,15,52,16,0.5,1009,38,9,301,13
2020-04-18 15:00:00,39,28,0.0,12.9,8,8,15,03:19 AM,02:48 PM,05:53 AM,06:39 PM,8,36,36,37,21,28,18,0.0,1007,37,10,268,17
2020-04-18 18:00:00,39,28,0.0,12.9,8,8,15,03:19 AM,02:48 PM,05:53 AM,06:39 PM,10,31,31,33,25,52,26,0.1,1008,33,10,246,18
2020-04-18 21:00:00,39,28,0.0,12.9,8,1,15,03:19 AM,02:48 PM,05:53 AM,06:39 PM,12,29,29,30,31,3,33,0.0,1009,30,10,185,18
2020-04-19 00:00:00,39,28,0.0,12.9,9,1,8,03:55 AM,03:39 PM,05:52 AM,06:40 PM,12,28,28,29,25,3,35,0.0,1008,29,10,213,13
2020-04-19 03:00:00,39,28,0.0,12.9,9,1,8,03:55 AM,03:39 PM,05:52 AM,06:40 PM,11,27,27,28,22,4,33,0.0,1008,28,10,259,11
2020-04-19 06:00:00,39,28,0.0,12.9,9,7,8,03:55 AM,03:39 PM,05:52 AM,06:40 PM,8,28,28,30,21,5,26,0.0,1009,30,10,281,12
2020-04-19 09:00:00,39,28,0.0,12.9,9,8,8,03:55 AM,03:39 PM,05:52 AM,06:40 PM,5,33,33,34,22,5,17,0.0,1010,34,10,285,19
2020-04-19 12:00:00,39,28,0.0,12.9,9,8,8,03:55 AM,03:39 PM,05:52 AM,06:40 PM,3,38,38,38,32,37,12,0.0,1008,38,10,283,28
2020-04-19 15:00:00,39,28,0.0,12.9,9,9,8,03:55 AM,03:39 PM,05:52 AM,06:40 PM,2,38,38,38,30,69,10,0.0,1005,38,10,293,26
2020-04-19 18:00:00,39,28,0.0,12.9,9,9,8,03:55 AM,03:39 PM,05:52 AM,06:40 PM,2,36,36,36,25,13,12,0.0,1005,36,10,307,19
2020-04-19 21:00:00,39,28,0.0,12.9,9,1,8,03:55 AM,03:39 PM,05:52 AM,06:40 PM,3,33,33,33,19,15,16,0.0,1007,33,10,299,10
2020-04-20 00:00:00,40,27,0.0,12.9,8,1,0,04:27 AM,04:28 PM,05:51 AM,06:40 PM,3,28,28,30,13,5,19,0.0,1008,30,10,283,6
2020-04-20 03:00:00,40,27,0.0,12.9,8,1,0,04:27 AM,04:28 PM,05:51 AM,06:40 PM,4,27,27,29,10,8,21,0.0,1007,29,10,298,5
2020-04-20 06:00:00,40,27,0.0,12.9,8,7,0,04:27 AM,04:28 PM,05:51 AM,06:40 PM,4,27,27,29,13,8,21,0.0,1008,29,10,287,8
2020-04-20 09:00:00,40,27,0.0,12.9,8,8,0,04:27 AM,04:28 PM,05:51 AM,06:40 PM,4,32,32,34,14,7,15,0.0,1009,34,10,196,12
2020-04-20 12:00:00,40,27,0.0,12.9,8,8,0,04:27 AM,04:28 PM,05:51 AM,06:40 PM,4,38,38,39,30,34,12,0.0,1007,39,10,243,26
2020-04-20 15:00:00,40,27,0.0,12.9,8,9,0,04:27 AM,04:28 PM,05:51 AM,06:40 PM,1,38,38,39,32,73,10,0.0,1004,39,10,260,28
2020-04-20 18:00:00,40,27,0.0,12.9,8,9,0,04:27 AM,04:28 PM,05:51 AM,06:40 PM,2,37,37,36,28,23,12,0.0,1004,36,10,264,21
2020-04-20 21:00:00,40,27,0.0,12.9,8,1,0,04:27 AM,04:28 PM,05:51 AM,06:40 PM,3,34,34,33,29,3,16,0.0,1007,33,10,281,15
