date_time,Manjimup_maxtempC,Manjimup_mintempC,Manjimup_totalSnow_cm,Manjimup_sunHour,Manjimup_uvIndex,Manjimup_uvIndex,Manjimup_moon_illumination,Manjimup_moonrise,Manjimup_moonset,Manjimup_sunrise,Manjimup_sunset,Manjimup_DewPointC,Manjimup_FeelsLikeC,Manjimup_HeatIndexC,Manjimup_WindChillC,Manjimup_WindGustKmph,Manjimup_cloudcover,Manjimup_humidity,Manjimup_precipMM,Manjimup_pressure,Manjimup_tempC,Manjimup_visibility,Manjimup_winddirDegree,Manjimup_windspeedKmph
2019-12-23 09:00:00,31,10,0.0,13.4,6,6,14,02:40 AM,04:27 PM,05:01 AM,07:28 PM,11,22,22,22,7,2,52,0.0,1017,22,10,146,6
2019-12-23 12:00:00,31,10,0.0,13.4,6,8,14,02:40 AM,04:27 PM,05:01 AM,07:28 PM,11,29,29,30,5,8,30,0.0,1016,30,10,165,5
2019-12-23 15:00:00,31,10,0.0,13.4,6,7,14,02:40 AM,04:27 PM,05:01 AM,07:28 PM,11,28,28,28,11,11,37,0.0,1015,28,10,212,9
2019-12-23 18:00:00,31,10,0.0,13.4,6,1,14,02:40 AM,04:27 PM,05:01 AM,07:28 PM,12,21,23,21,15,10,61,0.0,1016,21,10,185,12
2019-12-23 21:00:00,31,10,0.0,13.4,6,1,14,02:40 AM,04:27 PM,05:01 AM,07:28 PM,11,17,19,17,11,13,81,0.0,1017,17,10,158,7
2019-12-24 00:00:00,31,10,0.0,13.4,6,1,7,03:19 AM,05:33 PM,05:01 AM,07:28 PM,11,14,16,14,8,34,93,0.0,1018,14,7,139,4
2019-12-24 03:00:00,31,10,0.0,13.4,6,1,7,03:19 AM,05:33 PM,05:01 AM,07:28 PM,10,11,11,11,7,77,96,0.0,1018,11,1,165,4
2019-12-24 06:00:00,31,10,0.0,13.4,6,1,7,03:19 AM,05:33 PM,05:01 AM,07:28 PM,10,13,13,13,9,67,86,0.0,1019,13,3,165,5
2019-12-24 09:00:00,31,10,0.0,13.4,6,6,7,03:19 AM,05:33 PM,05:01 AM,07:28 PM,10,22,22,22,8,0,50,0.0,1019,22,10,163,7
2019-12-24 12:00:00,31,10,0.0,13.4,6,7,7,03:19 AM,05:33 PM,05:01 AM,07:28 PM,8,28,28,30,10,0,26,0.0,1018,30,10,179,9
2019-12-24 15:00:00,31,10,0.0,13.4,6,7,7,03:19 AM,05:33 PM,05:01 AM,07:28 PM,9,28,28,29,16,0,31,0.0,1017,29,10,190,14
2019-12-24 18:00:00,31,10,0.0,13.4,6,1,7,03:19 AM,05:33 PM,05:01 AM,07:28 PM,12,26,26,24,17,0,52,0.0,1017,24,10,166,14
2019-12-24 21:00:00,31,10,0.0,13.4,6,1,7,03:19 AM,05:33 PM,05:01 AM,07:28 PM,12,25,25,22,15,0,75,0.0,1018,22,10,129,10
2019-12-25 00:00:00,38,12,0.0,14.3,8,1,0,04:03 AM,06:37 PM,05:02 AM,07:29 PM,11,17,19,17,14,0,89,0.0,1018,17,10,99,8
2019-12-25 03:00:00,38,12,0.0,14.3,8,1,0,04:03 AM,06:37 PM,05:02 AM,07:29 PM,10,11,12,11,14,2,90,0.0,1017,12,10,103,7
2019-12-25 06:00:00,38,12,0.0,14.3,8,1,0,04:03 AM,06:37 PM,05:02 AM,07:29 PM,10,14,15,14,14,5,78,0.0,1017,15,10,116,8
2019-12-25 09:00:00,38,12,0.0,14.3,8,6,0,04:03 AM,06:37 PM,05:02 AM,07:29 PM,10,24,24,24,10,7,44,0.0,1016,24,10,98,8
2019-12-25 12:00:00,38,12,0.0,14.3,8,8,0,04:03 AM,06:37 PM,05:02 AM,07:29 PM,10,32,32,34,8,13,24,0.0,1014,34,10,91,7
2019-12-25 15:00:00,38,12,0.0,14.3,8,9,0,04:03 AM,06:37 PM,05:02 AM,07:29 PM,11,36,36,36,10,16,23,0.0,1012,36,10,109,9
2019-12-25 18:00:00,38,12,0.0,14.3,8,1,0,04:03 AM,06:37 PM,05:02 AM,07:29 PM,14,32,32,32,17,7,41,0.0,1011,32,10,164,13
2019-12-25 21:00:00,38,12,0.0,14.3,8,1,0,04:03 AM,06:37 PM,05:02 AM,07:29 PM,15,31,31,29,14,9,66,0.0,1012,29,10,120,9
2019-12-26 00:00:00,34,15,0.0,13.4,6,1,0,04:52 AM,07:37 PM,05:03 AM,07:29 PM,14,24,24,22,11,40,80,0.0,1012,22,10,93,6
2019-12-26 03:00:00,34,15,0.0,13.4,6,1,0,04:52 AM,07:37 PM,05:03 AM,07:29 PM,14,15,15,15,7,85,95,0.0,1011,15,7,153,3
2019-12-26 06:00:00,34,15,0.0,13.4,6,1,0,04:52 AM,07:37 PM,05:03 AM,07:29 PM,15,18,18,18,8,67,85,0.0,1012,18,3,289,5
2019-12-26 09:00:00,34,15,0.0,13.4,6,7,0,04:52 AM,07:37 PM,05:03 AM,07:29 PM,14,28,28,28,10,2,48,0.0,1012,28,10,302,8
2019-12-26 12:00:00,34,15,0.0,13.4,6,8,0,04:52 AM,07:37 PM,05:03 AM,07:29 PM,12,33,33,34,15,6,27,0.0,1011,34,10,288,13
2019-12-26 15:00:00,34,15,0.0,13.4,6,8,0,04:52 AM,07:37 PM,05:03 AM,07:29 PM,14,31,31,30,17,16,39,0.0,1011,30,10,251,14
2019-12-26 18:00:00,34,15,0.0,13.4,6,1,0,04:52 AM,07:37 PM,05:03 AM,07:29 PM,16,25,25,23,14,46,69,0.0,1012,23,10,235,12
2019-12-26 21:00:00,34,15,0.0,13.4,6,1,0,04:52 AM,07:37 PM,05:03 AM,07:29 PM,15,20,22,20,12,62,88,0.0,1014,20,10,235,8
2019-12-27 00:00:00,28,13,0.0,12.3,5,1,0,05:45 AM,08:30 PM,05:03 AM,07:29 PM,13,16,18,16,12,60,92,0.0,1015,16,7,244,7
2019-12-27 03:00:00,28,13,0.0,12.3,5,1,0,05:45 AM,08:30 PM,05:03 AM,07:29 PM,12,13,13,13,9,99,98,0.0,1015,13,1,272,4
2019-12-27 06:00:00,28,13,0.0,12.3,5,1,0,05:45 AM,08:30 PM,05:03 AM,07:29 PM,12,15,15,15,8,85,86,0.0,1016,15,5,287,5
2019-12-27 09:00:00,28,13,0.0,12.3,5,6,0,05:45 AM,08:30 PM,05:03 AM,07:29 PM,13,21,22,21,10,61,59,0.0,1017,21,10,267,9
2019-12-27 12:00:00,28,13,0.0,12.3,5,7,0,05:45 AM,08:30 PM,05:03 AM,07:29 PM,12,26,26,26,12,42,41,0.0,1016,26,10,255,10
2019-12-27 15:00:00,28,13,0.0,12.3,5,7,0,05:45 AM,08:30 PM,05:03 AM,07:29 PM,10,27,27,27,14,1,35,0.0,1015,27,10,245,12
2019-12-27 18:00:00,28,13,0.0,12.3,5,1,0,05:45 AM,08:30 PM,05:03 AM,07:29 PM,10,25,25,23,14,0,53,0.0,1015,23,10,235,12
2019-12-27 21:00:00,28,13,0.0,12.3,5,1,0,05:45 AM,08:30 PM,05:03 AM,07:29 PM,11,21,24,21,11,33,85,0.0,1016,21,7,239,6
2019-12-28 00:00:00,30,10,0.0,13.4,6,1,8,06:41 AM,09:18 PM,05:04 AM,07:30 PM,11,17,18,17,9,100,99,0.0,1016,17,0,173,4
2019-12-28 03:00:00,30,10,0.0,13.4,6,1,8,06:41 AM,09:18 PM,05:04 AM,07:30 PM,10,10,10,10,9,100,99,0.0,1016,10,0,117,4
2019-12-28 06:00:00,30,10,0.0,13.4,6,1,8,06:41 AM,09:18 PM,05:04 AM,07:30 PM,11,13,13,13,7,75,86,0.0,1017,13,3,329,4
2019-12-28 09:00:00,30,10,0.0,13.4,6,6,8,06:41 AM,09:18 PM,05:04 AM,07:30 PM,11,22,22,22,6,17,52,0.0,1017,22,10,283,5
2019-12-28 12:00:00,30,10,0.0,13.4,6,7,8,06:41 AM,09:18 PM,05:04 AM,07:30 PM,10,27,27,28,11,3,33,0.0,1015,28,10,257,9
2019-12-28 15:00:00,30,10,0.0,13.4,6,7,8,06:41 AM,09:18 PM,05:04 AM,07:30 PM,11,28,28,28,14,3,35,0.0,1014,28,10,241,12
2019-12-28 18:00:00,30,10,0.0,13.4,6,1,8,06:41 AM,09:18 PM,05:04 AM,07:30 PM,13,26,26,24,12,3,60,0.0,1013,24,10,231,10
2019-12-28 21:00:00,30,10,0.0,13.4,6,1,8,06:41 AM,09:18 PM,05:04 AM,07:30 PM,13,22,26,22,9,40,91,0.0,1013,22,7,273,5
2019-12-29 00:00:00,23,12,0.0,11.1,5,1,15,07:40 AM,09:59 PM,05:04 AM,07:30 PM,12,17,19,17,9,100,99,0.0,1012,17,0,335,4
2019-12-29 03:00:00,23,12,0.0,11.1,5,1,15,07:40 AM,09:59 PM,05:04 AM,07:30 PM,12,12,12,12,13,96,98,0.0,1011,12,1,301,7
2019-12-29 06:00:00,23,12,0.0,11.1,5,1,15,07:40 AM,09:59 PM,05:04 AM,07:30 PM,13,15,15,15,16,92,90,0.0,1011,15,5,307,11
2019-12-29 09:00:00,23,12,0.0,11.1,5,5,15,07:40 AM,09:59 PM,05:04 AM,07:30 PM,13,19,19,19,17,84,71,0.0,1011,19,10,285,15
2019-12-29 12:00:00,23,12,0.0,11.1,5,6,15,07:40 AM,09:59 PM,05:04 AM,07:30 PM,13,22,22,22,19,46,58,0.0,1010,22,10,275,17
2019-12-29 15:00:00,23,12,0.0,11.1,5,5,15,07:40 AM,09:59 PM,05:04 AM,07:30 PM,12,22,23,22,21,56,56,0.0,1010,22,10,265,17
2019-12-29 18:00:00,23,12,0.0,11.1,5,1,15,07:40 AM,09:59 PM,05:04 AM,07:30 PM,12,17,17,17,19,70,71,0.1,1012,17,10,248,14
2019-12-29 21:00:00,23,12,0.0,11.1,5,1,15,07:40 AM,09:59 PM,05:04 AM,07:30 PM,9,14,15,14,14,12,78,0.0,1014,14,10,238,8
2019-12-30 00:00:00,22,8,0.0,12.3,4,1,22,08:37 AM,10:35 PM,05:05 AM,07:30 PM,8,12,14,12,9,37,85,0.0,1016,12,10,254,5
2019-12-30 03:00:00,22,8,0.0,12.3,4,1,22,08:37 AM,10:35 PM,05:05 AM,07:30 PM,7,11,10,11,6,80,83,0.0,1016,10,10,262,3
2019-12-30 06:00:00,22,8,0.0,12.3,4,1,22,08:37 AM,10:35 PM,05:05 AM,07:30 PM,7,11,11,11,7,83,82,0.1,1017,11,10,233,5
2019-12-30 09:00:00,22,8,0.0,12.3,4,5,22,08:37 AM,10:35 PM,05:05 AM,07:30 PM,6,16,16,16,10,72,52,0.0,1018,16,10,224,8
2019-12-30 12:00:00,22,8,0.0,12.3,4,5,22,08:37 AM,10:35 PM,05:05 AM,07:30 PM,6,20,20,20,12,19,41,0.0,1018,20,10,225,10
2019-12-30 15:00:00,22,8,0.0,12.3,4,6,22,08:37 AM,10:35 PM,05:05 AM,07:30 PM,6,21,22,21,15,5,38,0.0,1018,21,10,213,14
2019-12-30 18:00:00,22,8,0.0,12.3,4,1,22,08:37 AM,10:35 PM,05:05 AM,07:30 PM,7,19,19,19,14,0,53,0.0,1018,19,10,206,10
2019-12-30 21:00:00,22,8,0.0,12.3,4,1,22,08:37 AM,10:35 PM,05:05 AM,07:30 PM,8,16,18,16,10,1,81,0.0,1019,16,7,192,5
2019-12-31 00:00:00,27,7,0.0,13.4,5,1,26,09:35 AM,11:08 PM,05:06 AM,07:31 PM,7,12,14,12,5,1,96,0.0,1019,12,2,127,3
2019-12-31 03:00:00,27,7,0.0,13.4,5,1,26,09:35 AM,11:08 PM,05:06 AM,07:31 PM,7,7,7,7,6,35,97,0.0,1018,7,1,28,3
2019-12-31 06:00:00,27,7,0.0,13.4,5,1,26,09:35 AM,11:08 PM,05:06 AM,07:31 PM,7,11,11,11,6,67,82,0.0,1018,11,3,122,4
2019-12-31 09:00:00,27,7,0.0,13.4,5,6,26,09:35 AM,11:08 PM,05:06 AM,07:31 PM,6,20,20,20,5,0,41,0.0,1018,20,10,321,5
2019-12-31 12:00:00,27,7,0.0,13.4,5,7,26,09:35 AM,11:08 PM,05:06 AM,07:31 PM,4,25,25,26,11,0,23,0.0,1017,26,10,254,9
2019-12-31 15:00:00,27,7,0.0,13.4,5,7,26,09:35 AM,11:08 PM,05:06 AM,07:31 PM,7,25,25,26,16,0,30,0.0,1015,26,10,223,14
2019-12-31 18:00:00,27,7,0.0,13.4,5,1,26,09:35 AM,11:08 PM,05:06 AM,07:31 PM,9,24,24,22,14,0,53,0.0,1015,22,10,216,11
2019-12-31 21:00:00,27,7,0.0,13.4,5,1,26,09:35 AM,11:08 PM,05:06 AM,07:31 PM,11,20,23,20,10,33,87,0.0,1016,20,7,174,5
2020-01-01 00:00:00,29,11,0.0,14.2,5,1,37,10:30 AM,11:37 PM,05:07 AM,07:31 PM,11,16,19,16,5,100,99,0.0,1016,16,0,90,2
2020-01-01 03:00:00,29,11,0.0,14.2,5,1,37,10:30 AM,11:37 PM,05:07 AM,07:31 PM,11,11,11,11,3,84,98,0.0,1015,11,1,70,2
2020-01-01 06:00:00,29,11,0.0,14.2,5,1,37,10:30 AM,11:37 PM,05:07 AM,07:31 PM,11,15,15,15,3,40,83,0.0,1015,15,5,81,2
2020-01-01 09:00:00,29,11,0.0,14.2,5,6,37,10:30 AM,11:37 PM,05:07 AM,07:31 PM,10,22,21,22,3,14,50,0.0,1015,22,10,168,3
2020-01-01 12:00:00,29,11,0.0,14.2,5,7,37,10:30 AM,11:37 PM,05:07 AM,07:31 PM,7,26,26,28,9,11,28,0.0,1014,28,10,233,8
2020-01-01 15:00:00,29,11,0.0,14.2,5,7,37,10:30 AM,11:37 PM,05:07 AM,07:31 PM,8,26,26,27,14,2,30,0.0,1012,27,10,219,12
2020-01-01 18:00:00,29,11,0.0,14.2,5,1,37,10:30 AM,11:37 PM,05:07 AM,07:31 PM,10,25,25,23,15,4,54,0.0,1012,23,10,205,12
2020-01-01 21:00:00,29,11,0.0,14.2,5,1,37,10:30 AM,11:37 PM,05:07 AM,07:31 PM,12,21,24,21,10,41,89,0.0,1013,21,7,178,5
2020-01-02 00:00:00,20,11,0.0,8.9,4,1,44,11:25 AM,No moonset,05:07 AM,07:31 PM,11,17,19,17,5,100,99,0.0,1013,17,0,124,2
2020-01-02 03:00:00,20,11,0.0,8.9,4,1,44,11:25 AM,No moonset,05:07 AM,07:31 PM,11,12,12,12,3,100,99,0.0,1012,12,0,154,1
2020-01-02 06:00:00,20,11,0.0,8.9,4,1,44,11:25 AM,No moonset,05:07 AM,07:31 PM,12,14,14,14,6,84,89,0.0,1012,14,3,273,4
2020-01-02 09:00:00,20,11,0.0,8.9,4,4,44,11:25 AM,No moonset,05:07 AM,07:31 PM,13,17,17,17,10,68,77,0.2,1013,17,7,224,9
2020-01-02 12:00:00,20,11,0.0,8.9,4,4,44,11:25 AM,No moonset,05:07 AM,07:31 PM,13,17,17,17,13,100,79,0.6,1012,17,5,217,10
2020-01-02 15:00:00,20,11,0.0,8.9,4,4,44,11:25 AM,No moonset,05:07 AM,07:31 PM,12,19,19,19,15,90,62,0.9,1012,19,10,225,12
2020-01-02 18:00:00,20,11,0.0,8.9,4,1,44,11:25 AM,No moonset,05:07 AM,07:31 PM,11,17,19,17,15,75,74,1.1,1013,17,10,239,11
2020-01-02 21:00:00,20,11,0.0,8.9,4,1,44,11:25 AM,No moonset,05:07 AM,07:31 PM,10,15,18,15,13,83,96,1.2,1014,15,10,256,6
2020-01-03 00:00:00,18,7,0.0,12.3,4,1,51,12:19 PM,12:05 AM,05:08 AM,07:31 PM,8,10,13,10,13,83,98,0.4,1015,11,9,253,7
2020-01-03 03:00:00,18,7,0.0,12.3,4,1,51,12:19 PM,12:05 AM,05:08 AM,07:31 PM,7,6,8,6,14,93,98,0.4,1016,8,6,247,7
2020-01-03 06:00:00,18,7,0.0,12.3,4,1,51,12:19 PM,12:05 AM,05:08 AM,07:31 PM,7,7,9,7,14,75,88,0.0,1017,9,3,237,9
2020-01-03 09:00:00,18,7,0.0,12.3,4,3,51,12:19 PM,12:05 AM,05:08 AM,07:31 PM,6,13,14,13,17,50,61,0.1,1018,14,10,210,14
2020-01-03 12:00:00,18,7,0.0,12.3,4,5,51,12:19 PM,12:05 AM,05:08 AM,07:31 PM,4,17,17,17,19,72,40,0.3,1019,17,10,205,16
2020-01-03 15:00:00,18,7,0.0,12.3,4,5,51,12:19 PM,12:05 AM,05:08 AM,07:31 PM,1,17,17,17,19,19,34,0.0,1019,17,10,201,16
2020-01-03 18:00:00,18,7,0.0,12.3,4,1,51,12:19 PM,12:05 AM,05:08 AM,07:31 PM,2,15,16,15,16,14,48,0.0,1020,15,10,188,12
2020-01-03 21:00:00,18,7,0.0,12.3,4,1,51,12:19 PM,12:05 AM,05:08 AM,07:31 PM,4,12,15,12,9,21,74,0.0,1022,12,10,167,5
2020-01-04 00:00:00,25,5,0.0,14.2,6,1,59,01:14 PM,12:32 AM,05:09 AM,07:31 PM,4,8,11,8,5,35,85,0.0,1022,8,10,122,3
2020-01-04 03:00:00,25,5,0.0,14.2,6,1,59,01:14 PM,12:32 AM,05:09 AM,07:31 PM,3,6,6,6,5,29,84,0.0,1022,6,10,69,2
2020-01-04 06:00:00,25,5,0.0,14.2,6,1,59,01:14 PM,12:32 AM,05:09 AM,07:31 PM,3,8,8,8,6,2,73,0.0,1022,8,10,86,4
2020-01-04 09:00:00,25,5,0.0,14.2,6,5,59,01:14 PM,12:32 AM,05:09 AM,07:31 PM,2,17,17,17,6,5,38,0.0,1023,17,10,102,6
2020-01-04 12:00:00,25,5,0.0,14.2,6,6,59,01:14 PM,12:32 AM,05:09 AM,07:31 PM,0,23,23,23,6,6,23,0.0,1021,23,10,91,5
2020-01-04 15:00:00,25,5,0.0,14.2,6,6,59,01:14 PM,12:32 AM,05:09 AM,07:31 PM,1,24,24,24,9,3,23,0.0,1020,24,10,129,8
2020-01-04 18:00:00,25,5,0.0,14.2,6,1,59,01:14 PM,12:32 AM,05:09 AM,07:31 PM,5,20,22,20,15,2,42,0.0,1019,20,10,175,12
2020-01-04 21:00:00,25,5,0.0,14.2,6,1,59,01:14 PM,12:32 AM,05:09 AM,07:31 PM,6,17,19,17,13,1,69,0.0,1019,17,10,152,6
2020-01-05 00:00:00,30,8,0.0,14.2,7,1,66,02:10 PM,01:00 AM,05:10 AM,07:31 PM,6,12,14,12,17,0,82,0.0,1019,12,10,95,8
2020-01-05 03:00:00,30,8,0.0,14.2,7,1,66,02:10 PM,01:00 AM,05:10 AM,07:31 PM,7,8,9,8,22,3,84,0.0,1017,9,10,48,11
2020-01-05 06:00:00,30,8,0.0,14.2,7,1,66,02:10 PM,01:00 AM,05:10 AM,07:31 PM,6,12,13,12,19,8,63,0.0,1016,13,10,26,12
2020-01-05 09:00:00,30,8,0.0,14.2,7,6,66,02:10 PM,01:00 AM,05:10 AM,07:31 PM,4,22,21,22,14,5,35,0.0,1016,22,10,114,12
2020-01-05 12:00:00,30,8,0.0,14.2,7,7,66,02:10 PM,01:00 AM,05:10 AM,07:31 PM,2,27,27,29,15,6,17,0.0,1014,29,10,305,13
2020-01-05 15:00:00,30,8,0.0,14.2,7,7,66,02:10 PM,01:00 AM,05:10 AM,07:31 PM,4,27,27,29,16,5,22,0.0,1013,29,10,273,14
2020-01-05 18:00:00,30,8,0.0,14.2,7,1,66,02:10 PM,01:00 AM,05:10 AM,07:31 PM,9,26,26,25,14,11,45,0.0,1014,25,10,213,10
2020-01-05 21:00:00,30,8,0.0,14.2,7,1,66,02:10 PM,01:00 AM,05:10 AM,07:31 PM,10,25,25,23,10,19,76,0.0,1015,23,10,159,5
2020-01-06 00:00:00,32,10,0.0,14.2,7,1,73,03:08 PM,01:31 AM,05:11 AM,07:31 PM,10,18,19,18,6,20,91,0.0,1014,18,10,108,3
2020-01-06 03:00:00,32,10,0.0,14.2,7,1,73,03:08 PM,01:31 AM,05:11 AM,07:31 PM,9,10,10,10,6,22,94,0.0,1013,10,10,112,3
2020-01-06 06:00:00,32,10,0.0,14.2,7,1,73,03:08 PM,01:31 AM,05:11 AM,07:31 PM,9,13,13,13,5,15,77,0.0,1014,13,10,112,3
2020-01-06 09:00:00,32,10,0.0,14.2,7,6,73,03:08 PM,01:31 AM,05:11 AM,07:31 PM,8,24,24,24,5,18,37,0.0,1013,24,10,141,4
2020-01-06 12:00:00,32,10,0.0,14.2,7,8,73,03:08 PM,01:31 AM,05:11 AM,07:31 PM,7,29,29,31,8,24,22,0.0,1012,31,10,208,7
2020-01-06 15:00:00,32,10,0.0,14.2,7,7,73,03:08 PM,01:31 AM,05:11 AM,07:31 PM,6,28,28,30,14,13,23,0.0,1011,30,10,215,12
2020-01-06 18:00:00,32,10,0.0,14.2,7,1,73,03:08 PM,01:31 AM,05:11 AM,07:31 PM,8,26,26,25,14,11,41,0.0,1012,25,10,195,10
2020-01-06 21:00:00,32,10,0.0,14.2,7,1,73,03:08 PM,01:31 AM,05:11 AM,07:31 PM,10,26,26,23,13,6,71,0.0,1012,23,10,157,7
2020-01-07 00:00:00,34,10,0.0,14.2,6,1,80,04:08 PM,02:04 AM,05:11 AM,07:31 PM,11,18,19,18,12,5,91,0.0,1012,18,7,120,5
2020-01-07 03:00:00,34,10,0.0,14.2,6,1,80,04:08 PM,02:04 AM,05:11 AM,07:31 PM,10,10,10,10,9,2,96,0.0,1011,10,5,106,5
2020-01-07 06:00:00,34,10,0.0,14.2,6,1,80,04:08 PM,02:04 AM,05:11 AM,07:31 PM,9,13,14,13,9,1,77,0.0,1010,14,10,96,5
2020-01-07 09:00:00,34,10,0.0,14.2,6,7,80,04:08 PM,02:04 AM,05:11 AM,07:31 PM,8,25,25,25,5,0,36,0.0,1009,25,10,79,4
2020-01-07 12:00:00,34,10,0.0,14.2,6,8,80,04:08 PM,02:04 AM,05:11 AM,07:31 PM,8,33,33,34,5,1,19,0.0,1007,34,10,105,4
2020-01-07 15:00:00,34,10,0.0,14.2,6,8,80,04:08 PM,02:04 AM,05:11 AM,07:31 PM,7,31,31,32,12,2,22,0.0,1006,32,10,236,11
2020-01-07 18:00:00,34,10,0.0,14.2,6,1,80,04:08 PM,02:04 AM,05:11 AM,07:31 PM,10,27,27,27,13,2,43,0.0,1006,27,10,219,10
2020-01-07 21:00:00,34,10,0.0,14.2,6,1,80,04:08 PM,02:04 AM,05:11 AM,07:31 PM,10,26,26,24,9,1,70,0.0,1007,24,10,219,4
2020-01-08 00:00:00,27,13,0.0,13.4,6,1,88,05:10 PM,02:43 AM,05:12 AM,07:31 PM,11,19,21,19,4,11,86,0.0,1007,19,10,266,2
2020-01-08 03:00:00,27,13,0.0,13.4,6,1,88,05:10 PM,02:43 AM,05:12 AM,07:31 PM,12,13,13,13,3,46,90,0.0,1007,13,10,337,1
2020-01-08 06:00:00,27,13,0.0,13.4,6,1,88,05:10 PM,02:43 AM,05:12 AM,07:31 PM,14,17,17,17,6,66,83,0.0,1007,17,10,297,4
2020-01-08 09:00:00,27,13,0.0,13.4,6,6,88,05:10 PM,02:43 AM,05:12 AM,07:31 PM,13,22,22,22,9,16,56,0.0,1008,22,10,249,8
2020-01-08 12:00:00,27,13,0.0,13.4,6,7,88,05:10 PM,02:43 AM,05:12 AM,07:31 PM,10,26,26,26,13,8,36,0.0,1008,26,10,234,11
2020-01-08 15:00:00,27,13,0.0,13.4,6,7,88,05:10 PM,02:43 AM,05:12 AM,07:31 PM,9,26,26,25,16,14,37,0.0,1007,25,10,227,14
2020-01-08 18:00:00,27,13,0.0,13.4,6,1,88,05:10 PM,02:43 AM,05:12 AM,07:31 PM,11,22,24,22,15,30,56,0.0,1008,22,10,224,12
2020-01-08 21:00:00,27,13,0.0,13.4,6,1,88,05:10 PM,02:43 AM,05:12 AM,07:31 PM,12,19,22,19,12,56,84,0.0,1010,19,7,220,7
2020-01-09 00:00:00,23,11,0.0,14.2,5,1,95,06:12 PM,03:28 AM,05:13 AM,07:31 PM,11,15,16,15,6,100,99,0.0,1011,15,0,221,3
2020-01-09 03:00:00,23,11,0.0,14.2,5,1,95,06:12 PM,03:28 AM,05:13 AM,07:31 PM,10,11,11,11,5,72,94,0.0,1011,11,3,243,3
2020-01-09 06:00:00,23,11,0.0,14.2,5,1,95,06:12 PM,03:28 AM,05:13 AM,07:31 PM,10,14,14,14,9,19,77,0.0,1012,14,10,230,6
2020-01-09 09:00:00,23,11,0.0,14.2,5,5,95,06:12 PM,03:28 AM,05:13 AM,07:31 PM,9,19,20,19,13,18,52,0.0,1013,19,10,210,11
2020-01-09 12:00:00,23,11,0.0,14.2,5,6,95,06:12 PM,03:28 AM,05:13 AM,07:31 PM,8,24,24,22,16,0,40,0.0,1014,22,10,205,14
2020-01-09 15:00:00,23,11,0.0,14.2,5,6,95,06:12 PM,03:28 AM,05:13 AM,07:31 PM,8,22,23,22,18,0,41,0.0,1014,22,10,201,16
2020-01-09 18:00:00,23,11,0.0,14.2,5,1,95,06:12 PM,03:28 AM,05:13 AM,07:31 PM,8,19,20,19,16,14,57,0.0,1015,19,10,184,13
2020-01-09 21:00:00,23,11,0.0,14.2,5,1,95,06:12 PM,03:28 AM,05:13 AM,07:31 PM,9,17,20,17,13,61,83,0.0,1018,17,7,157,8
2020-01-10 00:00:00,28,8,0.0,13.4,5,1,100,07:13 PM,04:20 AM,05:14 AM,07:31 PM,8,13,15,13,10,100,98,0.0,1019,13,0,132,5
2020-01-10 03:00:00,28,8,0.0,13.4,5,1,100,07:13 PM,04:20 AM,05:14 AM,07:31 PM,7,7,8,7,10,100,98,0.0,1020,8,0,129,5
2020-01-10 06:00:00,28,8,0.0,13.4,5,1,100,07:13 PM,04:20 AM,05:14 AM,07:31 PM,8,10,10,10,11,73,86,0.0,1021,10,3,122,7
2020-01-10 09:00:00,28,8,0.0,13.4,5,5,100,07:13 PM,04:20 AM,05:14 AM,07:31 PM,8,18,19,18,12,13,53,0.0,1023,18,10,117,10
2020-01-10 12:00:00,28,8,0.0,13.4,5,6,100,07:13 PM,04:20 AM,05:14 AM,07:31 PM,6,25,25,24,11,0,32,0.0,1022,24,10,106,10
2020-01-10 15:00:00,28,8,0.0,13.4,5,7,100,07:13 PM,04:20 AM,05:14 AM,07:31 PM,5,26,26,28,12,1,22,0.0,1021,28,10,107,11
2020-01-10 18:00:00,28,8,0.0,13.4,5,1,100,07:13 PM,04:20 AM,05:14 AM,07:31 PM,5,27,27,27,17,2,29,0.0,1020,27,10,105,13
2020-01-10 21:00:00,28,8,0.0,13.4,5,1,100,07:13 PM,04:20 AM,05:14 AM,07:31 PM,7,27,27,25,21,0,51,0.0,1021,25,10,97,13
2020-01-11 00:00:00,33,10,0.0,14.2,7,1,100,08:08 PM,05:21 AM,05:15 AM,07:31 PM,9,19,21,19,20,7,77,0.0,1023,19,10,82,12
2020-01-11 03:00:00,33,10,0.0,14.2,7,1,100,08:08 PM,05:21 AM,05:15 AM,07:31 PM,9,9,11,9,20,17,90,0.0,1022,11,10,69,12
2020-01-11 06:00:00,33,10,0.0,14.2,7,1,100,08:08 PM,05:21 AM,05:15 AM,07:31 PM,9,12,13,12,19,6,77,0.0,1021,13,10,55,13
2020-01-11 09:00:00,33,10,0.0,14.2,7,6,100,08:08 PM,05:21 AM,05:15 AM,07:31 PM,8,21,20,21,15,0,48,0.0,1020,21,10,47,13
2020-01-11 12:00:00,33,10,0.0,14.2,7,7,100,08:08 PM,05:21 AM,05:15 AM,07:31 PM,4,28,28,30,12,0,21,0.0,1017,30,10,41,11
2020-01-11 15:00:00,33,10,0.0,14.2,7,8,100,08:08 PM,05:21 AM,05:15 AM,07:31 PM,-2,31,31,33,9,0,11,0.0,1014,33,10,114,7
