date_time,Bulls_maxtempC,Bulls_mintempC,Bulls_totalSnow_cm,Bulls_sunHour,Bulls_uvIndex,Bulls_uvIndex,Bulls_moon_illumination,Bulls_moonrise,Bulls_moonset,Bulls_sunrise,Bulls_sunset,Bulls_DewPointC,Bulls_FeelsLikeC,Bulls_HeatIndexC,Bulls_WindChillC,Bulls_WindGustKmph,Bulls_cloudcover,Bulls_humidity,Bulls_precipMM,Bulls_pressure,Bulls_tempC,Bulls_visibility,Bulls_winddirDegree,Bulls_windspeedKmph
2020-03-21 12:00:00,30,18,0.0,10.2,7,6,11,03:15 AM,05:06 PM,06:20 AM,06:25 PM,14,29,29,30,13,30,38,0.0,1020,30,10,61,12
2020-03-21 15:00:00,30,18,0.0,10.2,7,6,11,03:15 AM,05:06 PM,06:20 AM,06:25 PM,14,30,30,30,15,59,37,0.1,1018,30,9,93,12
2020-03-21 18:00:00,30,18,0.0,10.2,7,1,11,03:15 AM,05:06 PM,06:20 AM,06:25 PM,14,29,29,28,26,85,46,0.5,1019,28,10,97,18
2020-03-21 21:00:00,30,18,0.0,10.2,7,1,11,03:15 AM,05:06 PM,06:20 AM,06:25 PM,15,26,26,24,37,82,64,0.7,1021,24,9,109,23
2020-03-22 00:00:00,30,19,0.0,11.6,6,1,4,04:11 AM,05:39 PM,06:21 AM,06:24 PM,16,20,20,20,42,79,74,0.8,1022,20,10,102,28
2020-03-22 03:00:00,30,19,0.0,11.6,6,1,4,04:11 AM,05:39 PM,06:21 AM,06:24 PM,15,19,19,19,41,58,79,0.7,1022,19,9,98,28
2020-03-22 06:00:00,30,19,0.0,11.6,6,1,4,04:11 AM,05:39 PM,06:21 AM,06:24 PM,15,20,20,20,42,8,76,0.0,1022,20,10,93,28
2020-03-22 09:00:00,30,19,0.0,11.6,6,6,4,04:11 AM,05:39 PM,06:21 AM,06:24 PM,15,22,22,22,37,7,63,0.0,1023,22,10,88,28
2020-03-22 12:00:00,30,19,0.0,11.6,6,7,4,04:11 AM,05:39 PM,06:21 AM,06:24 PM,14,28,28,28,28,8,43,0.0,1021,28,10,82,25
2020-03-22 15:00:00,30,19,0.0,11.6,6,7,4,04:11 AM,05:39 PM,06:21 AM,06:24 PM,13,29,29,30,23,9,36,0.0,1019,30,10,81,20
2020-03-22 18:00:00,30,19,0.0,11.6,6,1,4,04:11 AM,05:39 PM,06:21 AM,06:24 PM,12,29,29,28,22,12,39,0.0,1019,28,10,93,15
2020-03-22 21:00:00,30,19,0.0,11.6,6,1,4,04:11 AM,05:39 PM,06:21 AM,06:24 PM,12,28,28,26,27,10,47,0.0,1020,26,10,100,14
2020-03-23 00:00:00,31,22,0.0,11.6,7,1,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,12,25,25,24,36,8,48,0.0,1020,24,10,85,21
2020-03-23 03:00:00,31,22,0.0,11.6,7,1,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,13,25,25,23,39,6,53,0.0,1020,23,10,77,24
2020-03-23 06:00:00,31,22,0.0,11.6,7,1,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,13,25,25,22,34,4,57,0.0,1020,22,10,72,23
2020-03-23 09:00:00,31,22,0.0,11.6,7,6,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,14,26,26,25,27,4,51,0.0,1020,25,10,67,22
2020-03-23 12:00:00,31,22,0.0,11.6,7,7,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,11,29,29,29,21,6,33,0.0,1019,29,10,69,18
2020-03-23 15:00:00,31,22,0.0,11.6,7,8,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,9,29,29,31,18,9,27,0.0,1017,31,10,79,15
2020-03-23 18:00:00,31,22,0.0,11.6,7,1,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,8,29,29,29,23,6,28,0.0,1017,29,10,93,15
2020-03-23 21:00:00,31,22,0.0,11.6,7,1,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,7,27,27,25,31,2,32,0.0,1018,25,10,93,15
2020-03-24 00:00:00,32,21,0.0,11.6,7,1,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,7,24,24,23,35,1,35,0.0,1017,23,10,77,19
2020-03-24 03:00:00,32,21,0.0,11.6,7,1,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,9,24,24,22,32,4,44,0.0,1016,22,10,69,18
2020-03-24 06:00:00,32,21,0.0,11.6,7,1,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,11,25,25,22,30,4,49,0.0,1017,22,10,65,19
2020-03-24 09:00:00,32,21,0.0,11.6,7,7,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,12,26,26,26,26,2,44,0.0,1018,26,10,53,21
2020-03-24 12:00:00,32,21,0.0,11.6,7,8,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,11,29,29,30,16,2,30,0.0,1017,30,10,50,14
2020-03-24 15:00:00,32,21,0.0,11.6,7,8,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,8,30,30,32,13,5,23,0.0,1015,32,10,66,10
2020-03-24 18:00:00,32,21,0.0,11.6,7,1,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,8,30,30,30,23,4,27,0.0,1015,30,10,85,14
2020-03-24 21:00:00,32,21,0.0,11.6,7,1,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,7,29,29,27,33,5,32,0.0,1015,27,10,84,17
2020-03-25 00:00:00,33,22,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,5,25,25,25,35,4,28,0.0,1015,25,10,71,19
2020-03-25 03:00:00,33,22,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,5,24,24,23,30,4,30,0.0,1015,23,10,66,16
2020-03-25 06:00:00,33,22,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,6,24,24,23,28,6,33,0.0,1016,23,10,60,16
2020-03-25 09:00:00,33,22,0.0,11.6,7,7,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,8,26,26,26,28,20,31,0.0,1016,26,10,45,21
2020-03-25 12:00:00,33,22,0.0,11.6,7,8,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,10,30,30,31,24,32,27,0.0,1016,31,10,136,21
2020-03-25 15:00:00,33,22,0.0,11.6,7,8,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,11,32,32,33,17,12,27,0.0,1014,33,10,331,14
2020-03-25 18:00:00,33,22,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,13,30,30,30,9,13,39,0.0,1015,30,10,235,7
2020-03-25 21:00:00,33,22,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,14,28,28,26,4,8,53,0.0,1016,26,10,114,2
2020-03-26 00:00:00,36,22,0.0,11.6,8,1,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,12,25,25,23,10,6,51,0.0,1016,23,10,77,5
2020-03-26 03:00:00,36,22,0.0,11.6,8,1,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,11,25,25,23,13,8,49,0.0,1016,23,10,82,6
2020-03-26 06:00:00,36,22,0.0,11.6,8,1,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,10,25,25,23,14,7,44,0.0,1016,23,10,72,8
2020-03-26 09:00:00,36,22,0.0,11.6,8,7,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,9,28,28,28,13,8,31,0.0,1016,28,10,35,10
2020-03-26 12:00:00,36,22,0.0,11.6,8,8,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,10,33,33,34,12,9,22,0.0,1015,34,10,104,10
2020-03-26 15:00:00,36,22,0.0,11.6,8,8,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,9,33,33,35,14,12,21,0.0,1013,35,10,281,11
2020-03-26 18:00:00,36,22,0.0,11.6,8,1,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,10,32,32,31,14,8,30,0.0,1013,31,10,199,9
2020-03-26 21:00:00,36,22,0.0,11.6,8,1,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,10,31,31,28,8,10,37,0.0,1013,28,10,112,4
2020-03-27 00:00:00,29,20,0.0,11.6,7,1,18,08:39 AM,08:05 PM,06:24 AM,06:18 PM,10,26,26,25,13,9,38,0.0,1013,25,10,50,6
2020-03-27 03:00:00,29,20,0.0,11.6,7,1,18,08:39 AM,08:05 PM,06:24 AM,06:18 PM,10,25,25,25,14,10,39,0.0,1012,25,10,146,7
2020-03-27 06:00:00,29,20,0.0,11.6,7,1,18,08:39 AM,08:05 PM,06:24 AM,06:18 PM,11,25,25,25,14,12,44,0.0,1012,25,10,346,9
2020-03-27 09:00:00,29,20,0.0,11.6,7,7,18,08:39 AM,08:05 PM,06:24 AM,06:18 PM,15,27,27,26,19,25,51,0.0,1013,26,10,318,14
2020-03-27 12:00:00,29,20,0.0,11.6,7,7,18,08:39 AM,08:05 PM,06:24 AM,06:18 PM,17,29,29,29,23,35,49,0.0,1012,29,10,287,20
2020-03-27 15:00:00,29,20,0.0,11.6,7,7,18,08:39 AM,08:05 PM,06:24 AM,06:18 PM,18,29,29,27,26,12,56,0.0,1011,27,10,279,22
2020-03-27 18:00:00,29,20,0.0,11.6,7,1,18,08:39 AM,08:05 PM,06:24 AM,06:18 PM,18,26,26,24,23,39,70,0.0,1012,24,10,273,19
2020-03-27 21:00:00,29,20,0.0,11.6,7,1,18,08:39 AM,08:05 PM,06:24 AM,06:18 PM,17,21,23,21,22,76,79,0.0,1013,21,10,275,15
2020-03-28 00:00:00,22,16,0.0,10.2,5,1,25,09:34 AM,08:38 PM,06:25 AM,06:17 PM,18,21,21,21,21,84,83,0.1,1014,21,10,282,14
2020-03-28 03:00:00,22,16,0.0,10.2,5,1,25,09:34 AM,08:38 PM,06:25 AM,06:17 PM,17,21,21,21,24,84,78,0.3,1013,21,10,264,17
2020-03-28 06:00:00,22,16,0.0,10.2,5,1,25,09:34 AM,08:38 PM,06:25 AM,06:17 PM,14,19,19,19,28,98,73,0.5,1015,19,10,222,20
2020-03-28 09:00:00,22,16,0.0,10.2,5,5,25,09:34 AM,08:38 PM,06:25 AM,06:17 PM,12,19,19,19,24,79,63,0.3,1016,19,10,220,18
2020-03-28 12:00:00,22,16,0.0,10.2,5,6,25,09:34 AM,08:38 PM,06:25 AM,06:17 PM,11,21,21,21,22,35,53,0.0,1016,21,10,229,18
2020-03-28 15:00:00,22,16,0.0,10.2,5,6,25,09:34 AM,08:38 PM,06:25 AM,06:17 PM,11,22,23,22,24,10,50,0.0,1015,22,10,233,20
2020-03-28 18:00:00,22,16,0.0,10.2,5,1,25,09:34 AM,08:38 PM,06:25 AM,06:17 PM,11,19,19,19,22,30,61,0.0,1016,19,10,224,17
2020-03-28 21:00:00,22,16,0.0,10.2,5,1,25,09:34 AM,08:38 PM,06:25 AM,06:17 PM,12,17,17,17,18,53,73,0.0,1017,17,10,208,11
2020-03-29 00:00:00,22,13,0.0,11.6,4,1,32,10:29 AM,09:14 PM,06:25 AM,06:15 PM,11,16,16,16,17,62,76,0.0,1018,16,10,191,10
2020-03-29 03:00:00,22,13,0.0,11.6,4,1,32,10:29 AM,09:14 PM,06:25 AM,06:15 PM,10,14,14,14,15,61,76,0.0,1017,14,10,159,9
2020-03-29 06:00:00,22,13,0.0,11.6,4,1,32,10:29 AM,09:14 PM,06:25 AM,06:15 PM,9,13,14,13,12,32,74,0.0,1018,14,10,123,8
2020-03-29 09:00:00,22,13,0.0,11.6,4,5,32,10:29 AM,09:14 PM,06:25 AM,06:15 PM,9,16,16,16,9,31,62,0.0,1019,16,10,140,8
2020-03-29 12:00:00,22,13,0.0,11.6,4,5,32,10:29 AM,09:14 PM,06:25 AM,06:15 PM,9,20,21,20,12,30,51,0.0,1019,20,10,200,10
2020-03-29 15:00:00,22,13,0.0,11.6,4,6,32,10:29 AM,09:14 PM,06:25 AM,06:15 PM,10,21,23,21,18,6,49,0.0,1017,21,10,223,16
2020-03-29 18:00:00,22,13,0.0,11.6,4,1,32,10:29 AM,09:14 PM,06:25 AM,06:15 PM,10,19,19,19,21,4,59,0.0,1018,19,10,217,15
2020-03-29 21:00:00,22,13,0.0,11.6,4,1,32,10:29 AM,09:14 PM,06:25 AM,06:15 PM,10,15,15,15,18,0,72,0.0,1019,15,10,186,10
2020-03-30 00:00:00,23,12,0.0,10.2,5,1,40,11:27 AM,09:55 PM,06:26 AM,06:14 PM,10,14,14,14,15,1,78,0.0,1019,14,10,157,8
2020-03-30 03:00:00,23,12,0.0,10.2,5,1,40,11:27 AM,09:55 PM,06:26 AM,06:14 PM,10,12,13,12,13,6,84,0.0,1018,13,10,135,6
2020-03-30 06:00:00,23,12,0.0,10.2,5,1,40,11:27 AM,09:55 PM,06:26 AM,06:14 PM,10,12,13,12,12,40,82,0.0,1019,13,10,125,6
2020-03-30 09:00:00,23,12,0.0,10.2,5,5,40,11:27 AM,09:55 PM,06:26 AM,06:14 PM,8,16,17,16,10,67,61,0.0,1019,16,10,143,8
2020-03-30 12:00:00,23,12,0.0,10.2,5,6,40,11:27 AM,09:55 PM,06:26 AM,06:14 PM,8,22,24,22,13,10,41,0.0,1018,22,10,188,12
2020-03-30 15:00:00,23,12,0.0,10.2,5,6,40,11:27 AM,09:55 PM,06:26 AM,06:14 PM,8,22,23,22,24,20,41,0.0,1016,22,10,221,19
2020-03-30 18:00:00,23,12,0.0,10.2,5,1,40,11:27 AM,09:55 PM,06:26 AM,06:14 PM,9,19,19,19,25,10,54,0.0,1016,19,10,202,16
2020-03-30 21:00:00,23,12,0.0,10.2,5,1,40,11:27 AM,09:55 PM,06:26 AM,06:14 PM,11,16,16,16,22,9,71,0.0,1017,16,10,182,11
2020-03-31 00:00:00,26,13,0.0,11.6,6,1,44,12:24 PM,10:42 PM,06:26 AM,06:13 PM,11,15,15,15,20,4,76,0.0,1017,15,10,171,11
2020-03-31 03:00:00,26,13,0.0,11.6,6,1,44,12:24 PM,10:42 PM,06:26 AM,06:13 PM,11,14,14,14,13,2,83,0.0,1017,14,10,149,7
2020-03-31 06:00:00,26,13,0.0,11.6,6,1,44,12:24 PM,10:42 PM,06:26 AM,06:13 PM,11,14,14,14,11,14,81,0.0,1018,14,10,142,6
2020-03-31 09:00:00,26,13,0.0,11.6,6,5,44,12:24 PM,10:42 PM,06:26 AM,06:13 PM,10,18,18,18,11,24,62,0.0,1018,18,10,160,9
2020-03-31 12:00:00,26,13,0.0,11.6,6,6,44,12:24 PM,10:42 PM,06:26 AM,06:13 PM,9,25,25,24,12,7,39,0.0,1017,24,10,187,10
2020-03-31 15:00:00,26,13,0.0,11.6,6,6,44,12:24 PM,10:42 PM,06:26 AM,06:13 PM,9,25,25,25,17,6,39,0.0,1015,25,10,211,14
2020-03-31 18:00:00,26,13,0.0,11.6,6,1,44,12:24 PM,10:42 PM,06:26 AM,06:13 PM,12,20,22,20,23,6,59,0.0,1015,20,10,209,17
2020-03-31 21:00:00,26,13,0.0,11.6,6,1,44,12:24 PM,10:42 PM,06:26 AM,06:13 PM,13,17,17,17,21,6,75,0.0,1016,17,10,188,12
2020-04-01 00:00:00,29,14,0.0,11.6,6,1,56,01:21 PM,11:37 PM,06:27 AM,06:12 PM,13,16,16,16,16,5,81,0.0,1016,16,10,164,9
2020-04-01 03:00:00,29,14,0.0,11.6,6,1,56,01:21 PM,11:37 PM,06:27 AM,06:12 PM,12,15,15,15,11,5,86,0.0,1015,15,10,135,5
2020-04-01 06:00:00,29,14,0.0,11.6,6,1,56,01:21 PM,11:37 PM,06:27 AM,06:12 PM,11,16,16,16,10,20,76,0.0,1015,16,10,122,5
2020-04-01 09:00:00,29,14,0.0,11.6,6,6,56,01:21 PM,11:37 PM,06:27 AM,06:12 PM,9,21,20,21,8,47,51,0.0,1014,21,10,80,6
2020-04-01 12:00:00,29,14,0.0,11.6,6,7,56,01:21 PM,11:37 PM,06:27 AM,06:12 PM,8,26,26,27,14,46,30,0.0,1013,27,10,117,12
2020-04-01 15:00:00,29,14,0.0,11.6,6,7,56,01:21 PM,11:37 PM,06:27 AM,06:12 PM,9,26,26,27,18,39,35,0.0,1011,27,10,256,15
2020-04-01 18:00:00,29,14,0.0,11.6,6,1,56,01:21 PM,11:37 PM,06:27 AM,06:12 PM,13,22,23,22,20,27,57,0.0,1011,22,10,222,15
2020-04-01 21:00:00,29,14,0.0,11.6,6,1,56,01:21 PM,11:37 PM,06:27 AM,06:12 PM,14,19,19,19,19,41,72,0.0,1012,19,10,211,12
2020-04-02 00:00:00,23,15,0.0,10.2,6,1,64,02:15 PM,No moonset,06:28 AM,06:10 PM,14,18,18,18,17,62,77,0.0,1012,18,10,199,11
2020-04-02 03:00:00,23,15,0.0,10.2,6,1,64,02:15 PM,No moonset,06:28 AM,06:10 PM,13,17,17,17,16,50,75,0.0,1011,17,10,200,10
2020-04-02 06:00:00,23,15,0.0,10.2,6,1,64,02:15 PM,No moonset,06:28 AM,06:10 PM,12,18,18,18,17,52,68,0.0,1012,18,10,193,12
2020-04-02 09:00:00,23,15,0.0,10.2,6,4,64,02:15 PM,No moonset,06:28 AM,06:10 PM,11,19,20,19,16,50,62,0.0,1012,19,10,200,12
2020-04-02 12:00:00,23,15,0.0,10.2,6,5,64,02:15 PM,No moonset,06:28 AM,06:10 PM,11,25,25,23,24,75,50,0.1,1012,23,10,218,21
2020-04-02 15:00:00,23,15,0.0,10.2,6,6,64,02:15 PM,No moonset,06:28 AM,06:10 PM,11,23,23,22,28,56,49,0.1,1012,22,10,225,24
2020-04-02 18:00:00,23,15,0.0,10.2,6,1,64,02:15 PM,No moonset,06:28 AM,06:10 PM,12,19,19,19,27,6,62,0.0,1013,19,10,218,20
2020-04-02 21:00:00,23,15,0.0,10.2,6,1,64,02:15 PM,No moonset,06:28 AM,06:10 PM,11,16,16,16,23,3,72,0.0,1015,16,10,204,14
2020-04-03 00:00:00,24,10,0.0,11.6,5,1,71,03:06 PM,12:36 AM,06:28 AM,06:09 PM,9,13,14,13,20,4,71,0.0,1016,14,10,181,12
2020-04-03 03:00:00,24,10,0.0,11.6,5,1,71,03:06 PM,12:36 AM,06:28 AM,06:09 PM,7,10,11,10,17,9,76,0.0,1017,11,10,144,10
2020-04-03 06:00:00,24,10,0.0,11.6,5,1,71,03:06 PM,12:36 AM,06:28 AM,06:09 PM,6,10,11,10,15,9,71,0.0,1019,11,10,139,9
2020-04-03 09:00:00,24,10,0.0,11.6,5,4,71,03:06 PM,12:36 AM,06:28 AM,06:09 PM,6,14,15,14,16,13,56,0.0,1020,15,10,127,12
2020-04-03 12:00:00,24,10,0.0,11.6,5,6,71,03:06 PM,12:36 AM,06:28 AM,06:09 PM,5,21,21,21,15,8,35,0.0,1019,21,10,114,13
2020-04-03 15:00:00,24,10,0.0,11.6,5,6,71,03:06 PM,12:36 AM,06:28 AM,06:09 PM,3,24,24,23,13,5,27,0.0,1018,23,10,118,11
2020-04-03 18:00:00,24,10,0.0,11.6,5,1,71,03:06 PM,12:36 AM,06:28 AM,06:09 PM,4,23,23,22,15,6,34,0.0,1018,22,10,141,9
2020-04-03 21:00:00,24,10,0.0,11.6,5,1,71,03:06 PM,12:36 AM,06:28 AM,06:09 PM,4,19,21,19,16,10,45,0.0,1019,19,10,143,8
2020-04-04 00:00:00,27,13,0.0,11.6,6,1,79,03:52 PM,01:41 AM,06:29 AM,06:08 PM,3,15,17,15,24,10,45,0.0,1020,16,10,102,13
2020-04-04 03:00:00,27,13,0.0,11.6,6,1,79,03:52 PM,01:41 AM,06:29 AM,06:08 PM,5,13,14,13,36,6,56,0.0,1020,14,10,100,23
2020-04-04 06:00:00,27,13,0.0,11.6,6,1,79,03:52 PM,01:41 AM,06:29 AM,06:08 PM,7,12,14,12,35,11,61,0.0,1020,14,10,89,24
2020-04-04 09:00:00,27,13,0.0,11.6,6,5,79,03:52 PM,01:41 AM,06:29 AM,06:08 PM,6,17,18,17,28,23,49,0.0,1020,18,10,73,22
2020-04-04 12:00:00,27,13,0.0,11.6,6,6,79,03:52 PM,01:41 AM,06:29 AM,06:08 PM,6,25,25,24,19,28,30,0.0,1019,24,10,60,17
2020-04-04 15:00:00,27,13,0.0,11.6,6,7,79,03:52 PM,01:41 AM,06:29 AM,06:08 PM,4,25,25,26,17,32,23,0.0,1017,26,10,65,13
2020-04-04 18:00:00,27,13,0.0,11.6,6,1,79,03:52 PM,01:41 AM,06:29 AM,06:08 PM,3,24,24,24,22,48,26,0.0,1017,24,10,87,14
2020-04-04 21:00:00,27,13,0.0,11.6,6,1,79,03:52 PM,01:41 AM,06:29 AM,06:08 PM,2,22,23,22,30,44,28,0.0,1017,22,10,95,17
2020-04-05 00:00:00,25,18,0.0,11.6,6,1,87,04:35 PM,02:49 AM,06:30 AM,06:07 PM,2,21,23,21,33,30,27,0.0,1017,21,10,85,19
2020-04-05 03:00:00,25,18,0.0,11.6,6,1,87,04:35 PM,02:49 AM,06:30 AM,06:07 PM,2,21,22,21,31,21,28,0.0,1016,21,10,80,20
2020-04-05 06:00:00,25,18,0.0,11.6,6,1,87,04:35 PM,02:49 AM,06:30 AM,06:07 PM,2,20,20,20,32,31,30,0.0,1016,20,10,76,21
2020-04-05 09:00:00,25,18,0.0,11.6,6,6,87,04:35 PM,02:49 AM,06:30 AM,06:07 PM,2,21,21,21,31,48,29,0.0,1017,21,10,63,20
2020-04-05 12:00:00,25,18,0.0,11.6,6,6,87,04:35 PM,02:49 AM,06:30 AM,06:07 PM,3,24,24,24,24,49,26,0.0,1016,24,10,43,18
2020-04-05 15:00:00,25,18,0.0,11.6,6,6,87,04:35 PM,02:49 AM,06:30 AM,06:07 PM,5,23,23,24,24,50,32,0.0,1016,24,10,27,18
2020-04-05 18:00:00,25,18,0.0,11.6,6,1,87,04:35 PM,02:49 AM,06:30 AM,06:07 PM,9,20,20,20,29,50,49,0.0,1017,20,10,54,20
2020-04-05 21:00:00,25,18,0.0,11.6,6,1,87,04:35 PM,02:49 AM,06:30 AM,06:07 PM,9,18,18,18,26,46,54,0.0,1017,18,10,78,18
2020-04-06 00:00:00,29,19,0.0,11.6,6,1,94,05:15 PM,03:59 AM,06:30 AM,06:06 PM,9,18,18,18,24,54,54,0.0,1017,18,10,85,15
2020-04-06 03:00:00,29,19,0.0,11.6,6,1,94,05:15 PM,03:59 AM,06:30 AM,06:06 PM,7,20,20,20,30,76,43,0.0,1016,20,10,83,18
2020-04-06 06:00:00,29,19,0.0,11.6,6,1,94,05:15 PM,03:59 AM,06:30 AM,06:06 PM,5,21,22,21,39,68,35,0.0,1016,21,10,82,23
2020-04-06 09:00:00,29,19,0.0,11.6,6,6,94,05:15 PM,03:59 AM,06:30 AM,06:06 PM,3,24,24,23,41,45,28,0.0,1015,23,10,78,27
2020-04-06 12:00:00,29,19,0.0,11.6,6,7,94,05:15 PM,03:59 AM,06:30 AM,06:06 PM,4,25,25,27,31,33,24,0.0,1013,27,10,76,26
2020-04-06 15:00:00,29,19,0.0,11.6,6,7,94,05:15 PM,03:59 AM,06:30 AM,06:06 PM,6,27,27,29,28,6,24,0.0,1011,29,10,84,23
2020-04-06 18:00:00,29,19,0.0,11.6,6,1,94,05:15 PM,03:59 AM,06:30 AM,06:06 PM,7,27,27,28,35,6,26,0.0,1011,28,10,93,23
2020-04-06 21:00:00,29,19,0.0,11.6,6,1,94,05:15 PM,03:59 AM,06:30 AM,06:06 PM,8,25,25,25,41,6,35,0.0,1012,25,10,85,24
2020-04-07 00:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:10 AM,06:31 AM,06:04 PM,11,25,25,23,33,10,48,0.0,1012,23,10,70,19
2020-04-07 03:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:10 AM,06:31 AM,06:04 PM,12,25,25,22,34,17,51,0.0,1012,22,10,67,20
2020-04-07 06:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:10 AM,06:31 AM,06:04 PM,11,24,24,22,38,29,49,0.0,1013,22,10,58,23
2020-04-07 09:00:00,32,22,0.0,11.6,7,6,100,05:53 PM,05:10 AM,06:31 AM,06:04 PM,9,25,25,24,36,32,40,0.0,1013,24,10,49,25
2020-04-07 12:00:00,32,22,0.0,11.6,7,7,100,05:53 PM,05:10 AM,06:31 AM,06:04 PM,8,28,28,29,26,33,27,0.0,1012,29,10,39,22
2020-04-07 15:00:00,32,22,0.0,11.6,7,8,100,05:53 PM,05:10 AM,06:31 AM,06:04 PM,8,30,30,32,24,21,22,0.0,1010,32,10,34,19
2020-04-07 18:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:10 AM,06:31 AM,06:04 PM,9,29,29,30,17,26,32,0.0,1010,30,10,112,10
2020-04-07 21:00:00,32,22,0.0,11.6,7,1,100,05:53 PM,05:10 AM,06:31 AM,06:04 PM,10,28,28,26,9,19,45,0.0,1011,26,10,204,4
2020-04-08 00:00:00,34,20,0.0,11.6,7,1,100,06:31 PM,06:20 AM,06:32 AM,06:03 PM,8,24,24,23,19,11,38,0.0,1011,23,10,55,9
2020-04-08 03:00:00,34,20,0.0,11.6,7,1,100,06:31 PM,06:20 AM,06:32 AM,06:03 PM,8,24,24,23,26,15,38,0.0,1011,23,10,44,14
2020-04-08 06:00:00,34,20,0.0,11.6,7,1,100,06:31 PM,06:20 AM,06:32 AM,06:03 PM,9,24,24,23,31,15,40,0.0,1011,23,10,45,19
2020-04-08 09:00:00,34,20,0.0,11.6,7,7,100,06:31 PM,06:20 AM,06:32 AM,06:03 PM,10,27,27,26,31,12,36,0.0,1012,26,10,27,23
2020-04-08 12:00:00,34,20,0.0,11.6,7,8,100,06:31 PM,06:20 AM,06:32 AM,06:03 PM,11,31,31,32,23,15,28,0.0,1012,32,10,105,21
2020-04-08 15:00:00,34,20,0.0,11.6,7,8,100,06:31 PM,06:20 AM,06:32 AM,06:03 PM,12,31,31,32,18,17,32,0.0,1011,32,10,288,16
2020-04-08 18:00:00,34,20,0.0,11.6,7,1,100,06:31 PM,06:20 AM,06:32 AM,06:03 PM,13,27,27,26,14,5,49,0.0,1012,26,10,242,10
2020-04-08 21:00:00,34,20,0.0,11.6,7,1,100,06:31 PM,06:20 AM,06:32 AM,06:03 PM,14,24,24,23,8,6,63,0.0,1013,23,10,159,4
2020-04-09 00:00:00,34,19,0.0,11.6,7,1,83,07:10 PM,07:30 AM,06:32 AM,06:02 PM,13,20,20,20,5,7,66,0.0,1014,20,10,21,2
2020-04-09 03:00:00,34,19,0.0,11.6,7,1,83,07:10 PM,07:30 AM,06:32 AM,06:02 PM,12,19,19,19,8,6,62,0.0,1014,19,10,63,4
2020-04-09 06:00:00,34,19,0.0,11.6,7,1,83,07:10 PM,07:30 AM,06:32 AM,06:02 PM,10,20,21,20,10,4,52,0.0,1015,20,10,80,5
2020-04-09 09:00:00,34,19,0.0,11.6,7,7,83,07:10 PM,07:30 AM,06:32 AM,06:02 PM,9,26,26,25,9,5,38,0.0,1016,25,10,170,6
2020-04-09 12:00:00,34,19,0.0,11.6,7,8,83,07:10 PM,07:30 AM,06:32 AM,06:02 PM,9,30,30,32,11,9,24,0.0,1015,32,10,311,9
2020-04-09 15:00:00,34,19,0.0,11.6,7,8,83,07:10 PM,07:30 AM,06:32 AM,06:02 PM,11,31,31,32,18,11,27,0.0,1014,32,10,234,15
2020-04-09 18:00:00,34,19,0.0,11.6,7,1,83,07:10 PM,07:30 AM,06:32 AM,06:02 PM,14,29,29,29,23,7,45,0.0,1015,29,10,208,15
2020-04-09 21:00:00,34,19,0.0,11.6,7,1,83,07:10 PM,07:30 AM,06:32 AM,06:02 PM,16,29,29,26,19,8,66,0.0,1017,26,10,176,10
