date_time,Canala_maxtempC,Canala_mintempC,Canala_totalSnow_cm,Canala_sunHour,Canala_uvIndex,Canala_uvIndex,Canala_moon_illumination,Canala_moonrise,Canala_moonset,Canala_sunrise,Canala_sunset,Canala_DewPointC,Canala_FeelsLikeC,Canala_HeatIndexC,Canala_WindChillC,Canala_WindGustKmph,Canala_cloudcover,Canala_humidity,Canala_precipMM,Canala_pressure,Canala_tempC,Canala_visibility,Canala_winddirDegree,Canala_windspeedKmph
2020-01-12 00:00:00,25,24,0.0,8.3,5,1,83,08:08 PM,06:25 AM,05:24 AM,06:44 PM,22,27,27,24,39,100,89,3.5,1009,24,7,95,26
2020-01-12 03:00:00,25,24,0.0,8.3,5,1,83,08:08 PM,06:25 AM,05:24 AM,06:44 PM,22,26,26,24,42,100,91,6.0,1008,24,6,90,24
2020-01-12 06:00:00,25,24,0.0,8.3,5,1,83,08:08 PM,06:25 AM,05:24 AM,06:44 PM,22,26,26,24,42,98,89,6.8,1008,24,4,86,23
2020-01-12 09:00:00,25,24,0.0,8.3,5,5,83,08:08 PM,06:25 AM,05:24 AM,06:44 PM,22,27,27,24,40,93,86,3.7,1009,24,7,80,24
2020-01-12 12:00:00,25,24,0.0,8.3,5,6,83,08:08 PM,06:25 AM,05:24 AM,06:44 PM,22,27,27,25,41,93,82,3.9,1008,25,8,80,24
2020-01-12 15:00:00,25,24,0.0,8.3,5,6,83,08:08 PM,06:25 AM,05:24 AM,06:44 PM,22,27,27,25,35,84,80,1.5,1007,25,10,92,25
2020-01-12 18:00:00,25,24,0.0,8.3,5,1,83,08:08 PM,06:25 AM,05:24 AM,06:44 PM,21,27,27,25,35,69,81,1.6,1007,25,10,96,24
2020-01-12 21:00:00,25,24,0.0,8.3,5,1,83,08:08 PM,06:25 AM,05:24 AM,06:44 PM,22,27,27,25,28,65,81,0.9,1009,25,10,100,22
2020-01-13 00:00:00,27,25,0.0,13.2,6,1,76,08:58 PM,07:30 AM,05:25 AM,06:44 PM,22,27,27,25,25,74,82,0.6,1008,25,10,108,19
2020-01-13 03:00:00,27,25,0.0,13.2,6,1,76,08:58 PM,07:30 AM,05:25 AM,06:44 PM,22,27,27,25,25,61,82,0.1,1007,25,10,124,19
2020-01-13 06:00:00,27,25,0.0,13.2,6,1,76,08:58 PM,07:30 AM,05:25 AM,06:44 PM,22,27,27,25,31,40,81,0.0,1007,25,10,118,24
2020-01-13 09:00:00,27,25,0.0,13.2,6,7,76,08:58 PM,07:30 AM,05:25 AM,06:44 PM,22,28,28,26,33,54,77,0.1,1008,26,10,112,29
2020-01-13 12:00:00,27,25,0.0,13.2,6,7,76,08:58 PM,07:30 AM,05:25 AM,06:44 PM,22,29,29,27,33,24,73,0.0,1008,27,10,109,29
2020-01-13 15:00:00,27,25,0.0,13.2,6,7,76,08:58 PM,07:30 AM,05:25 AM,06:44 PM,21,29,29,27,32,17,72,0.0,1007,27,10,109,27
2020-01-13 18:00:00,27,25,0.0,13.2,6,1,76,08:58 PM,07:30 AM,05:25 AM,06:44 PM,21,28,28,26,32,21,74,0.0,1007,26,10,108,27
2020-01-13 21:00:00,27,25,0.0,13.2,6,1,76,08:58 PM,07:30 AM,05:25 AM,06:44 PM,22,28,28,26,36,45,80,0.0,1009,26,10,112,28
2020-01-14 00:00:00,27,25,0.0,10.7,6,1,69,09:44 PM,08:34 AM,05:25 AM,06:44 PM,22,28,28,25,35,57,80,0.1,1008,25,10,113,27
2020-01-14 03:00:00,27,25,0.0,10.7,6,1,69,09:44 PM,08:34 AM,05:25 AM,06:44 PM,22,27,27,25,34,53,81,0.1,1007,25,10,118,26
2020-01-14 06:00:00,27,25,0.0,10.7,6,1,69,09:44 PM,08:34 AM,05:25 AM,06:44 PM,21,28,28,25,30,54,78,0.0,1008,25,10,124,23
2020-01-14 09:00:00,27,25,0.0,10.7,6,7,69,09:44 PM,08:34 AM,05:25 AM,06:44 PM,21,29,29,27,29,66,73,0.1,1009,27,10,119,24
2020-01-14 12:00:00,27,25,0.0,10.7,6,6,69,09:44 PM,08:34 AM,05:25 AM,06:44 PM,22,30,30,27,35,47,75,0.3,1008,27,10,109,30
2020-01-14 15:00:00,27,25,0.0,10.7,6,6,69,09:44 PM,08:34 AM,05:25 AM,06:44 PM,22,30,30,27,35,79,77,0.7,1007,27,9,108,27
2020-01-14 18:00:00,27,25,0.0,10.7,6,1,69,09:44 PM,08:34 AM,05:25 AM,06:44 PM,22,29,29,26,33,81,79,0.3,1007,26,9,109,27
2020-01-14 21:00:00,27,25,0.0,10.7,6,1,69,09:44 PM,08:34 AM,05:25 AM,06:44 PM,22,28,28,26,33,72,82,0.1,1009,26,10,111,26
2020-01-15 00:00:00,27,25,0.0,10.7,6,1,61,10:27 PM,09:37 AM,05:26 AM,06:44 PM,22,28,28,25,31,73,83,0.0,1007,25,10,117,25
2020-01-15 03:00:00,27,25,0.0,10.7,6,1,61,10:27 PM,09:37 AM,05:26 AM,06:44 PM,22,28,28,25,28,63,82,0.1,1006,25,10,123,22
2020-01-15 06:00:00,27,25,0.0,10.7,6,1,61,10:27 PM,09:37 AM,05:26 AM,06:44 PM,22,28,28,26,29,61,81,0.1,1006,26,10,117,23
2020-01-15 09:00:00,27,25,0.0,10.7,6,6,61,10:27 PM,09:37 AM,05:26 AM,06:44 PM,22,29,29,27,30,84,76,0.2,1007,27,10,110,26
2020-01-15 12:00:00,27,25,0.0,10.7,6,7,61,10:27 PM,09:37 AM,05:26 AM,06:44 PM,22,30,30,27,29,56,74,0.1,1006,27,10,103,25
2020-01-15 15:00:00,27,25,0.0,10.7,6,6,61,10:27 PM,09:37 AM,05:26 AM,06:44 PM,22,30,30,27,25,31,75,0.1,1005,27,10,103,22
2020-01-15 18:00:00,27,25,0.0,10.7,6,1,61,10:27 PM,09:37 AM,05:26 AM,06:44 PM,22,29,29,27,26,63,76,0.1,1005,27,9,104,22
2020-01-15 21:00:00,27,25,0.0,10.7,6,1,61,10:27 PM,09:37 AM,05:26 AM,06:44 PM,22,29,29,26,30,45,81,0.0,1007,26,10,107,24
2020-01-16 00:00:00,27,25,0.0,13.2,6,1,54,11:08 PM,10:37 AM,05:27 AM,06:44 PM,23,28,28,26,30,67,83,0.1,1006,26,10,114,24
2020-01-16 03:00:00,27,25,0.0,13.2,6,1,54,11:08 PM,10:37 AM,05:27 AM,06:44 PM,22,28,28,25,29,67,83,0.2,1004,25,9,120,23
2020-01-16 06:00:00,27,25,0.0,13.2,6,1,54,11:08 PM,10:37 AM,05:27 AM,06:44 PM,22,28,28,25,30,45,81,0.1,1004,25,10,117,24
2020-01-16 09:00:00,27,25,0.0,13.2,6,6,54,11:08 PM,10:37 AM,05:27 AM,06:44 PM,22,29,29,26,29,71,76,0.2,1006,26,10,112,25
2020-01-16 12:00:00,27,25,0.0,13.2,6,7,54,11:08 PM,10:37 AM,05:27 AM,06:44 PM,22,29,29,27,30,56,74,0.2,1005,27,9,105,26
2020-01-16 15:00:00,27,25,0.0,13.2,6,7,54,11:08 PM,10:37 AM,05:27 AM,06:44 PM,22,29,29,27,30,17,75,0.0,1003,27,10,105,26
2020-01-16 18:00:00,27,25,0.0,13.2,6,1,54,11:08 PM,10:37 AM,05:27 AM,06:44 PM,22,29,29,26,29,42,77,0.1,1004,26,10,107,25
2020-01-16 21:00:00,27,25,0.0,13.2,6,1,54,11:08 PM,10:37 AM,05:27 AM,06:44 PM,22,28,28,26,27,83,81,0.3,1005,26,9,106,22
2020-01-17 00:00:00,27,25,0.0,13.2,7,1,47,11:49 PM,11:37 AM,05:28 AM,06:44 PM,22,27,27,25,24,67,81,0.2,1005,25,9,109,19
2020-01-17 03:00:00,27,25,0.0,13.2,7,1,47,11:49 PM,11:37 AM,05:28 AM,06:44 PM,21,27,27,25,19,29,80,0.0,1003,25,10,121,15
2020-01-17 06:00:00,27,25,0.0,13.2,7,1,47,11:49 PM,11:37 AM,05:28 AM,06:44 PM,21,27,27,25,15,14,76,0.0,1004,25,10,127,12
2020-01-17 09:00:00,27,25,0.0,13.2,7,7,47,11:49 PM,11:37 AM,05:28 AM,06:44 PM,21,28,28,26,16,18,72,0.0,1005,26,10,110,14
2020-01-17 12:00:00,27,25,0.0,13.2,7,7,47,11:49 PM,11:37 AM,05:28 AM,06:44 PM,21,29,29,27,20,13,71,0.0,1004,27,10,101,17
2020-01-17 15:00:00,27,25,0.0,13.2,7,7,47,11:49 PM,11:37 AM,05:28 AM,06:44 PM,22,29,29,26,22,32,75,0.0,1003,26,10,110,19
2020-01-17 18:00:00,27,25,0.0,13.2,7,1,47,11:49 PM,11:37 AM,05:28 AM,06:44 PM,22,28,28,26,30,47,79,0.1,1003,26,10,111,25
2020-01-17 21:00:00,27,25,0.0,13.2,7,1,47,11:49 PM,11:37 AM,05:28 AM,06:44 PM,22,28,28,26,32,47,80,0.2,1006,26,10,108,25
2020-01-18 00:00:00,27,25,0.0,9.5,7,1,40,No moonrise,12:35 PM,05:28 AM,06:44 PM,22,27,27,25,27,23,81,0.0,1005,25,10,108,21
2020-01-18 03:00:00,27,25,0.0,9.5,7,1,40,No moonrise,12:35 PM,05:28 AM,06:44 PM,21,27,27,25,21,23,82,0.0,1004,25,10,118,17
2020-01-18 06:00:00,27,25,0.0,9.5,7,1,40,No moonrise,12:35 PM,05:28 AM,06:44 PM,21,27,27,25,18,39,78,0.0,1005,25,10,127,14
2020-01-18 09:00:00,27,25,0.0,9.5,7,6,40,No moonrise,12:35 PM,05:28 AM,06:44 PM,21,28,28,26,19,72,73,0.1,1006,26,10,110,17
2020-01-18 12:00:00,27,25,0.0,9.5,7,6,40,No moonrise,12:35 PM,05:28 AM,06:44 PM,21,29,29,26,25,74,74,0.1,1006,26,10,99,22
2020-01-18 15:00:00,27,25,0.0,9.5,7,6,40,No moonrise,12:35 PM,05:28 AM,06:44 PM,22,29,29,26,24,74,77,0.3,1005,26,9,103,21
2020-01-18 18:00:00,27,25,0.0,9.5,7,1,40,No moonrise,12:35 PM,05:28 AM,06:44 PM,22,28,28,26,26,71,80,0.4,1006,26,9,107,22
2020-01-18 21:00:00,27,25,0.0,9.5,7,1,40,No moonrise,12:35 PM,05:28 AM,06:44 PM,22,28,28,25,29,56,81,0.1,1008,25,10,108,23
2020-01-19 00:00:00,26,24,0.0,9.5,6,1,32,12:29 AM,01:35 PM,05:29 AM,06:44 PM,22,27,27,25,27,62,83,0.0,1007,25,10,109,22
2020-01-19 03:00:00,26,24,0.0,9.5,6,1,32,12:29 AM,01:35 PM,05:29 AM,06:44 PM,22,27,27,24,24,58,84,0.2,1007,24,10,109,19
2020-01-19 06:00:00,26,24,0.0,9.5,6,1,32,12:29 AM,01:35 PM,05:29 AM,06:44 PM,21,27,27,25,24,56,82,0.4,1008,25,10,110,19
2020-01-19 09:00:00,26,24,0.0,9.5,6,6,32,12:29 AM,01:35 PM,05:29 AM,06:44 PM,21,27,27,25,24,62,77,0.5,1009,25,10,105,19
2020-01-19 12:00:00,26,24,0.0,9.5,6,6,32,12:29 AM,01:35 PM,05:29 AM,06:44 PM,21,28,28,26,25,71,75,0.4,1009,26,10,97,21
2020-01-19 15:00:00,26,24,0.0,9.5,6,7,32,12:29 AM,01:35 PM,05:29 AM,06:44 PM,21,28,28,26,22,64,74,0.1,1008,26,10,100,19
2020-01-19 18:00:00,26,24,0.0,9.5,6,1,32,12:29 AM,01:35 PM,05:29 AM,06:44 PM,21,28,28,26,21,66,75,0.0,1008,26,10,104,18
2020-01-19 21:00:00,26,24,0.0,9.5,6,1,32,12:29 AM,01:35 PM,05:29 AM,06:44 PM,21,27,27,25,20,62,77,0.1,1010,25,10,106,17
2020-01-20 00:00:00,26,24,0.0,13.1,7,1,25,01:13 AM,02:33 PM,05:30 AM,06:44 PM,21,26,26,24,21,17,80,0.0,1010,24,10,107,17
2020-01-20 03:00:00,26,24,0.0,13.1,7,1,25,01:13 AM,02:33 PM,05:30 AM,06:44 PM,20,26,26,24,19,20,81,0.0,1009,24,10,112,14
2020-01-20 06:00:00,26,24,0.0,13.1,7,1,25,01:13 AM,02:33 PM,05:30 AM,06:44 PM,20,26,26,24,18,31,79,0.0,1010,24,10,114,14
2020-01-20 09:00:00,26,24,0.0,13.1,7,6,25,01:13 AM,02:33 PM,05:30 AM,06:44 PM,20,27,27,25,19,49,74,0.0,1011,25,10,107,17
2020-01-20 12:00:00,26,24,0.0,13.1,7,7,25,01:13 AM,02:33 PM,05:30 AM,06:44 PM,20,28,28,26,21,56,71,0.1,1011,26,10,96,18
2020-01-20 15:00:00,26,24,0.0,13.1,7,7,25,01:13 AM,02:33 PM,05:30 AM,06:44 PM,20,28,28,26,19,23,70,0.0,1009,26,10,99,17
2020-01-20 18:00:00,26,24,0.0,13.1,7,1,25,01:13 AM,02:33 PM,05:30 AM,06:44 PM,20,27,27,25,21,50,72,0.0,1010,25,10,102,18
2020-01-20 21:00:00,26,24,0.0,13.1,7,1,25,01:13 AM,02:33 PM,05:30 AM,06:44 PM,20,26,26,25,22,42,74,0.0,1012,25,10,105,18
2020-01-21 00:00:00,26,23,0.0,13.1,7,1,18,01:58 AM,03:33 PM,05:30 AM,06:44 PM,20,26,26,24,23,35,76,0.0,1012,24,10,102,18
2020-01-21 03:00:00,26,23,0.0,13.1,7,1,18,01:58 AM,03:33 PM,05:30 AM,06:44 PM,19,25,25,24,20,41,76,0.0,1011,24,10,106,16
2020-01-21 06:00:00,26,23,0.0,13.1,7,1,18,01:58 AM,03:33 PM,05:30 AM,06:44 PM,19,26,26,24,19,42,73,0.0,1012,24,10,105,16
2020-01-21 09:00:00,26,23,0.0,13.1,7,6,18,01:58 AM,03:33 PM,05:30 AM,06:44 PM,18,26,26,25,18,22,65,0.0,1013,25,10,97,16
2020-01-21 12:00:00,26,23,0.0,13.1,7,7,18,01:58 AM,03:33 PM,05:30 AM,06:44 PM,17,27,27,26,17,11,61,0.0,1012,26,10,86,14
2020-01-21 15:00:00,26,23,0.0,13.1,7,6,18,01:58 AM,03:33 PM,05:30 AM,06:44 PM,17,27,27,26,14,32,60,0.0,1011,26,10,86,12
2020-01-21 18:00:00,26,23,0.0,13.1,7,1,18,01:58 AM,03:33 PM,05:30 AM,06:44 PM,18,27,27,25,18,53,63,0.0,1012,25,10,95,15
2020-01-21 21:00:00,26,23,0.0,13.1,7,1,18,01:58 AM,03:33 PM,05:30 AM,06:44 PM,19,26,26,25,21,24,69,0.0,1013,25,10,101,17
2020-01-22 00:00:00,27,23,0.0,13.1,6,1,11,02:47 AM,04:30 PM,05:31 AM,06:44 PM,20,26,26,24,22,44,77,0.1,1013,24,10,105,17
2020-01-22 03:00:00,27,23,0.0,13.1,6,1,11,02:47 AM,04:30 PM,05:31 AM,06:44 PM,20,25,25,23,22,73,79,0.3,1011,23,9,110,18
2020-01-22 06:00:00,27,23,0.0,13.1,6,1,11,02:47 AM,04:30 PM,05:31 AM,06:44 PM,19,26,26,24,21,56,74,0.1,1012,24,9,113,17
2020-01-22 09:00:00,27,23,0.0,13.1,6,7,11,02:47 AM,04:30 PM,05:31 AM,06:44 PM,18,27,27,25,20,13,65,0.0,1014,25,10,108,18
2020-01-22 12:00:00,27,23,0.0,13.1,6,7,11,02:47 AM,04:30 PM,05:31 AM,06:44 PM,18,27,27,26,20,2,59,0.0,1013,26,10,92,18
2020-01-22 15:00:00,27,23,0.0,13.1,6,7,11,02:47 AM,04:30 PM,05:31 AM,06:44 PM,17,28,28,27,15,12,58,0.0,1011,27,10,87,13
2020-01-22 18:00:00,27,23,0.0,13.1,6,1,11,02:47 AM,04:30 PM,05:31 AM,06:44 PM,19,28,28,26,16,34,66,0.1,1012,26,10,96,14
2020-01-22 21:00:00,27,23,0.0,13.1,6,1,11,02:47 AM,04:30 PM,05:31 AM,06:44 PM,21,27,27,25,24,58,74,0.3,1014,25,10,108,19
2020-01-23 00:00:00,26,24,0.0,8.2,6,1,3,03:40 AM,05:26 PM,05:32 AM,06:44 PM,21,27,27,25,27,75,76,0.4,1013,25,10,109,22
2020-01-23 03:00:00,26,24,0.0,8.2,6,1,3,03:40 AM,05:26 PM,05:32 AM,06:44 PM,20,26,26,25,23,83,78,0.2,1011,25,9,109,18
2020-01-23 06:00:00,26,24,0.0,8.2,6,1,3,03:40 AM,05:26 PM,05:32 AM,06:44 PM,20,27,27,25,19,75,78,0.2,1012,25,10,114,15
2020-01-23 09:00:00,26,24,0.0,8.2,6,6,3,03:40 AM,05:26 PM,05:32 AM,06:44 PM,21,28,28,26,21,64,74,0.7,1014,26,10,111,16
2020-01-23 12:00:00,26,24,0.0,8.2,6,6,3,03:40 AM,05:26 PM,05:32 AM,06:44 PM,21,28,28,26,26,84,74,0.8,1013,26,9,101,21
2020-01-23 15:00:00,26,24,0.0,8.2,6,6,3,03:40 AM,05:26 PM,05:32 AM,06:44 PM,22,28,28,26,27,68,78,0.4,1011,26,9,107,23
2020-01-23 18:00:00,26,24,0.0,8.2,6,1,3,03:40 AM,05:26 PM,05:32 AM,06:44 PM,21,27,27,25,27,68,79,0.5,1012,25,10,108,22
2020-01-23 21:00:00,26,24,0.0,8.2,6,1,3,03:40 AM,05:26 PM,05:32 AM,06:44 PM,21,27,27,25,27,76,79,0.5,1013,25,10,107,22
2020-01-24 00:00:00,26,24,0.0,12.0,7,1,0,04:33 AM,06:17 PM,05:32 AM,06:44 PM,21,27,27,25,27,48,78,0.5,1013,25,10,109,21
2020-01-24 03:00:00,26,24,0.0,12.0,7,1,0,04:33 AM,06:17 PM,05:32 AM,06:44 PM,20,26,26,24,22,33,78,0.0,1011,24,10,112,17
2020-01-24 06:00:00,26,24,0.0,12.0,7,1,0,04:33 AM,06:17 PM,05:32 AM,06:44 PM,20,26,26,24,20,24,75,0.0,1012,24,10,115,15
2020-01-24 09:00:00,26,24,0.0,12.0,7,7,0,04:33 AM,06:17 PM,05:32 AM,06:44 PM,20,27,27,26,18,10,70,0.0,1013,26,10,111,15
2020-01-24 12:00:00,26,24,0.0,12.0,7,6,0,04:33 AM,06:17 PM,05:32 AM,06:44 PM,21,28,28,26,21,32,72,0.0,1012,26,10,100,18
2020-01-24 15:00:00,26,24,0.0,12.0,7,6,0,04:33 AM,06:17 PM,05:32 AM,06:44 PM,21,28,28,26,24,78,75,0.1,1011,26,10,106,21
2020-01-24 18:00:00,26,24,0.0,12.0,7,1,0,04:33 AM,06:17 PM,05:32 AM,06:44 PM,21,28,28,26,26,85,76,0.1,1011,26,10,111,21
2020-01-24 21:00:00,26,24,0.0,12.0,7,1,0,04:33 AM,06:17 PM,05:32 AM,06:44 PM,21,28,28,26,28,74,77,0.2,1012,26,10,110,22
2020-01-25 00:00:00,27,25,0.0,8.2,6,1,0,05:29 AM,07:05 PM,05:33 AM,06:43 PM,21,27,27,25,27,79,79,0.3,1011,25,9,111,21
2020-01-25 03:00:00,27,25,0.0,8.2,6,1,0,05:29 AM,07:05 PM,05:33 AM,06:43 PM,21,27,27,25,24,75,80,0.4,1010,25,10,118,18
2020-01-25 06:00:00,27,25,0.0,8.2,6,1,0,05:29 AM,07:05 PM,05:33 AM,06:43 PM,21,27,27,25,24,86,78,0.6,1011,25,9,125,18
2020-01-25 09:00:00,27,25,0.0,8.2,6,6,0,05:29 AM,07:05 PM,05:33 AM,06:43 PM,21,28,28,26,21,80,73,0.4,1012,26,9,113,17
2020-01-25 12:00:00,27,25,0.0,8.2,6,6,0,05:29 AM,07:05 PM,05:33 AM,06:43 PM,21,29,29,27,24,77,71,0.4,1011,27,10,100,20
2020-01-25 15:00:00,27,25,0.0,8.2,6,6,0,05:29 AM,07:05 PM,05:33 AM,06:43 PM,22,29,29,26,25,79,77,0.2,1010,26,10,110,22
2020-01-25 18:00:00,27,25,0.0,8.2,6,1,0,05:29 AM,07:05 PM,05:33 AM,06:43 PM,22,28,28,26,23,72,79,0.3,1010,26,9,118,19
2020-01-25 21:00:00,27,25,0.0,8.2,6,1,0,05:29 AM,07:05 PM,05:33 AM,06:43 PM,22,28,28,26,23,70,82,0.5,1012,26,9,119,18
2020-01-26 00:00:00,27,25,0.0,8.2,6,1,4,06:23 AM,07:48 PM,05:34 AM,06:43 PM,22,28,28,25,29,70,84,0.6,1011,25,9,114,23
2020-01-26 03:00:00,27,25,0.0,8.2,6,1,4,06:23 AM,07:48 PM,05:34 AM,06:43 PM,22,27,27,25,31,73,84,0.7,1010,25,10,116,24
2020-01-26 06:00:00,27,25,0.0,8.2,6,1,4,06:23 AM,07:48 PM,05:34 AM,06:43 PM,22,27,27,25,31,75,83,1.0,1010,25,10,114,24
2020-01-26 09:00:00,27,25,0.0,8.2,6,6,4,06:23 AM,07:48 PM,05:34 AM,06:43 PM,22,28,28,26,33,75,78,1.3,1011,26,10,106,24
2020-01-26 12:00:00,27,25,0.0,8.2,6,6,4,06:23 AM,07:48 PM,05:34 AM,06:43 PM,22,29,29,27,35,82,74,1.4,1011,27,10,106,25
2020-01-26 15:00:00,27,25,0.0,8.2,6,6,4,06:23 AM,07:48 PM,05:34 AM,06:43 PM,22,29,29,27,27,76,75,0.3,1010,27,10,107,23
2020-01-26 18:00:00,27,25,0.0,8.2,6,1,4,06:23 AM,07:48 PM,05:34 AM,06:43 PM,22,29,29,26,26,61,77,0.2,1010,26,10,108,22
2020-01-26 21:00:00,27,25,0.0,8.2,6,1,4,06:23 AM,07:48 PM,05:34 AM,06:43 PM,22,28,28,26,26,21,81,0.0,1012,26,10,109,21
2020-01-27 00:00:00,27,25,0.0,13.1,7,1,11,07:16 AM,08:26 PM,05:34 AM,06:43 PM,22,28,28,25,28,33,82,0.0,1012,25,10,112,22
2020-01-27 03:00:00,27,25,0.0,13.1,7,1,11,07:16 AM,08:26 PM,05:34 AM,06:43 PM,22,27,27,25,27,44,84,0.0,1010,25,10,116,21
2020-01-27 06:00:00,27,25,0.0,13.1,7,1,11,07:16 AM,08:26 PM,05:34 AM,06:43 PM,22,27,27,25,25,42,83,0.0,1010,25,10,111,20
2020-01-27 09:00:00,27,25,0.0,13.1,7,6,11,07:16 AM,08:26 PM,05:34 AM,06:43 PM,22,29,29,26,22,70,77,0.0,1012,26,10,104,19
2020-01-27 12:00:00,27,25,0.0,13.1,7,7,11,07:16 AM,08:26 PM,05:34 AM,06:43 PM,22,29,29,27,20,60,73,0.1,1011,27,10,99,18
2020-01-27 15:00:00,27,25,0.0,13.1,7,7,11,07:16 AM,08:26 PM,05:34 AM,06:43 PM,22,29,29,27,20,12,73,0.0,1010,27,10,101,17
2020-01-27 18:00:00,27,25,0.0,13.1,7,1,11,07:16 AM,08:26 PM,05:34 AM,06:43 PM,22,29,29,26,23,21,75,0.0,1010,26,10,104,18
2020-01-27 21:00:00,27,25,0.0,13.1,7,1,11,07:16 AM,08:26 PM,05:34 AM,06:43 PM,22,28,28,26,25,35,80,0.0,1012,26,10,109,20
2020-01-28 00:00:00,27,25,0.0,10.7,6,1,18,08:07 AM,09:03 PM,05:35 AM,06:43 PM,22,28,28,25,25,76,83,0.2,1012,25,10,102,19
2020-01-28 03:00:00,27,25,0.0,10.7,6,1,18,08:07 AM,09:03 PM,05:35 AM,06:43 PM,22,27,27,25,21,81,85,0.4,1010,25,9,102,16
2020-01-28 06:00:00,27,25,0.0,10.7,6,1,18,08:07 AM,09:03 PM,05:35 AM,06:43 PM,22,27,27,25,19,81,83,0.4,1011,25,9,110,15
2020-01-28 09:00:00,27,25,0.0,10.7,6,6,18,08:07 AM,09:03 PM,05:35 AM,06:43 PM,22,29,29,26,20,74,77,0.1,1012,26,10,102,17
2020-01-28 12:00:00,27,25,0.0,10.7,6,7,18,08:07 AM,09:03 PM,05:35 AM,06:43 PM,22,30,30,27,19,50,72,0.1,1012,27,10,93,17
2020-01-28 15:00:00,27,25,0.0,10.7,6,6,18,08:07 AM,09:03 PM,05:35 AM,06:43 PM,22,29,29,27,20,27,74,0.0,1011,27,10,97,17
2020-01-28 18:00:00,27,25,0.0,10.7,6,1,18,08:07 AM,09:03 PM,05:35 AM,06:43 PM,22,29,29,26,22,78,78,0.1,1011,26,10,100,19
2020-01-28 21:00:00,27,25,0.0,10.7,6,1,18,08:07 AM,09:03 PM,05:35 AM,06:43 PM,22,28,28,26,23,76,82,0.2,1013,26,10,103,19
2020-01-29 00:00:00,26,25,0.0,9.4,6,1,26,08:57 AM,09:37 PM,05:36 AM,06:42 PM,22,27,27,25,20,65,84,0.3,1012,25,10,101,16
2020-01-29 03:00:00,26,25,0.0,9.4,6,1,26,08:57 AM,09:37 PM,05:36 AM,06:42 PM,22,27,27,25,19,70,85,0.5,1011,25,10,106,15
2020-01-29 06:00:00,26,25,0.0,9.4,6,1,26,08:57 AM,09:37 PM,05:36 AM,06:42 PM,22,27,27,25,20,60,83,0.5,1012,25,10,109,16
2020-01-29 09:00:00,26,25,0.0,9.4,6,6,26,08:57 AM,09:37 PM,05:36 AM,06:42 PM,22,28,28,26,23,66,78,0.2,1013,26,10,103,19
2020-01-29 12:00:00,26,25,0.0,9.4,6,6,26,08:57 AM,09:37 PM,05:36 AM,06:42 PM,21,28,28,26,22,67,76,0.2,1013,26,9,96,18
2020-01-29 15:00:00,26,25,0.0,9.4,6,6,26,08:57 AM,09:37 PM,05:36 AM,06:42 PM,21,28,28,26,19,65,74,0.1,1011,26,10,102,17
2020-01-29 18:00:00,26,25,0.0,9.4,6,1,26,08:57 AM,09:37 PM,05:36 AM,06:42 PM,20,27,27,26,22,65,73,0.1,1011,26,10,111,18
2020-01-29 21:00:00,26,25,0.0,9.4,6,1,26,08:57 AM,09:37 PM,05:36 AM,06:42 PM,20,27,27,25,24,33,76,0.0,1012,25,10,106,19
2020-01-30 00:00:00,27,24,0.0,13.1,6,1,33,09:46 AM,10:10 PM,05:36 AM,06:42 PM,21,26,26,24,22,62,79,0.0,1012,24,10,107,18
2020-01-30 03:00:00,27,24,0.0,13.1,6,1,33,09:46 AM,10:10 PM,05:36 AM,06:42 PM,20,26,26,24,21,84,79,0.1,1011,24,10,116,16
2020-01-30 06:00:00,27,24,0.0,13.1,6,1,33,09:46 AM,10:10 PM,05:36 AM,06:42 PM,19,26,26,24,18,53,74,0.1,1011,24,10,127,14
2020-01-30 09:00:00,27,24,0.0,13.1,6,7,33,09:46 AM,10:10 PM,05:36 AM,06:42 PM,18,27,27,25,15,0,65,0.0,1013,25,10,114,13
2020-01-30 12:00:00,27,24,0.0,13.1,6,7,33,09:46 AM,10:10 PM,05:36 AM,06:42 PM,19,28,28,26,20,2,64,0.0,1012,26,10,91,17
2020-01-30 15:00:00,27,24,0.0,13.1,6,6,33,09:46 AM,10:10 PM,05:36 AM,06:42 PM,21,28,28,26,23,24,71,0.0,1011,26,10,102,20
2020-01-30 18:00:00,27,24,0.0,13.1,6,1,33,09:46 AM,10:10 PM,05:36 AM,06:42 PM,21,28,28,26,26,59,75,0.2,1012,26,10,108,22
2020-01-30 21:00:00,27,24,0.0,13.1,6,1,33,09:46 AM,10:10 PM,05:36 AM,06:42 PM,21,27,27,25,30,63,77,0.3,1013,25,10,105,25
2020-01-31 00:00:00,27,24,0.0,13.1,7,1,37,10:34 AM,10:43 PM,05:37 AM,06:42 PM,20,27,27,25,28,61,77,0.3,1013,25,9,108,23
2020-01-31 03:00:00,27,24,0.0,13.1,7,1,37,10:34 AM,10:43 PM,05:37 AM,06:42 PM,20,26,26,24,24,17,77,0.0,1012,24,10,112,19
2020-01-31 06:00:00,27,24,0.0,13.1,7,1,37,10:34 AM,10:43 PM,05:37 AM,06:42 PM,20,26,26,24,21,27,76,0.0,1013,24,10,120,17
2020-01-31 09:00:00,27,24,0.0,13.1,7,7,37,10:34 AM,10:43 PM,05:37 AM,06:42 PM,21,28,28,26,19,40,74,0.0,1014,26,10,113,17
