date_time,Merredin_maxtempC,Merredin_mintempC,Merredin_totalSnow_cm,Merredin_sunHour,Merredin_uvIndex,Merredin_uvIndex,Merredin_moon_illumination,Merredin_moonrise,Merredin_moonset,Merredin_sunrise,Merredin_sunset,Merredin_DewPointC,Merredin_FeelsLikeC,Merredin_HeatIndexC,Merredin_WindChillC,Merredin_WindGustKmph,Merredin_cloudcover,Merredin_humidity,Merredin_precipMM,Merredin_pressure,Merredin_tempC,Merredin_visibility,Merredin_winddirDegree,Merredin_windspeedKmph
2019-12-04 00:00:00,40,24,0.0,11.1,8,1,48,11:41 AM,12:24 AM,04:55 AM,06:59 PM,3,32,32,31,15,81,22,0.1,1011,31,10,206,8
2019-12-04 03:00:00,40,24,0.0,11.1,8,1,48,11:41 AM,12:24 AM,04:55 AM,06:59 PM,3,24,24,24,26,50,24,0.1,1010,24,10,71,13
2019-12-04 06:00:00,40,24,0.0,11.1,8,1,48,11:41 AM,12:24 AM,04:55 AM,06:59 PM,1,25,25,27,28,38,20,0.0,1011,27,10,131,17
2019-12-04 09:00:00,40,24,0.0,11.1,8,7,48,11:41 AM,12:24 AM,04:55 AM,06:59 PM,2,32,32,33,23,92,14,0.2,1011,33,10,348,20
2019-12-04 12:00:00,40,24,0.0,11.1,8,8,48,11:41 AM,12:24 AM,04:55 AM,06:59 PM,3,38,38,38,19,80,11,0.7,1010,38,9,309,15
2019-12-04 15:00:00,40,24,0.0,11.1,8,9,48,11:41 AM,12:24 AM,04:55 AM,06:59 PM,2,39,39,39,18,64,10,0.5,1008,39,9,253,14
2019-12-04 18:00:00,40,24,0.0,11.1,8,1,48,11:41 AM,12:24 AM,04:55 AM,06:59 PM,3,39,39,38,25,19,13,0.0,1009,38,10,211,17
2019-12-04 21:00:00,40,24,0.0,11.1,8,1,48,11:41 AM,12:24 AM,04:55 AM,06:59 PM,6,39,39,36,38,21,23,0.0,1013,36,10,151,22
2019-12-05 00:00:00,39,19,0.0,14.5,8,1,55,12:34 PM,12:56 AM,04:55 AM,07:00 PM,9,33,33,30,39,6,38,0.0,1014,30,10,127,27
2019-12-05 03:00:00,39,19,0.0,14.5,8,1,55,12:34 PM,12:56 AM,04:55 AM,07:00 PM,10,21,22,21,35,6,50,0.0,1014,21,10,127,21
2019-12-05 06:00:00,39,19,0.0,14.5,8,1,55,12:34 PM,12:56 AM,04:55 AM,07:00 PM,11,21,21,21,31,5,52,0.0,1015,21,10,121,21
2019-12-05 09:00:00,39,19,0.0,14.5,8,7,55,12:34 PM,12:56 AM,04:55 AM,07:00 PM,10,29,29,29,22,4,31,0.0,1015,29,10,103,19
2019-12-05 12:00:00,39,19,0.0,14.5,8,9,55,12:34 PM,12:56 AM,04:55 AM,07:00 PM,7,35,35,37,15,3,16,0.0,1013,37,10,94,13
2019-12-05 15:00:00,39,19,0.0,14.5,8,9,55,12:34 PM,12:56 AM,04:55 AM,07:00 PM,4,38,38,39,9,3,12,0.0,1010,39,10,112,8
2019-12-05 18:00:00,39,19,0.0,14.5,8,1,55,12:34 PM,12:56 AM,04:55 AM,07:00 PM,4,38,38,38,14,2,13,0.0,1010,38,10,142,9
2019-12-05 21:00:00,39,19,0.0,14.5,8,1,55,12:34 PM,12:56 AM,04:55 AM,07:00 PM,7,38,38,36,29,3,25,0.0,1012,36,10,115,17
2019-12-06 00:00:00,42,23,0.0,14.5,9,1,62,01:28 PM,01:26 AM,04:55 AM,07:01 PM,10,33,33,31,41,7,40,0.0,1013,31,10,99,28
2019-12-06 03:00:00,42,23,0.0,14.5,9,1,62,01:28 PM,01:26 AM,04:55 AM,07:01 PM,10,25,25,24,51,9,43,0.0,1012,24,10,76,32
2019-12-06 06:00:00,42,23,0.0,14.5,9,1,62,01:28 PM,01:26 AM,04:55 AM,07:01 PM,9,26,26,25,49,5,37,0.0,1012,25,10,61,34
2019-12-06 09:00:00,42,23,0.0,14.5,9,8,62,01:28 PM,01:26 AM,04:55 AM,07:01 PM,8,31,31,33,42,10,22,0.0,1010,33,10,43,36
2019-12-06 12:00:00,42,23,0.0,14.5,9,9,62,01:28 PM,01:26 AM,04:55 AM,07:01 PM,5,39,39,40,35,30,12,0.0,1008,40,10,132,31
2019-12-06 15:00:00,42,23,0.0,14.5,9,10,62,01:28 PM,01:26 AM,04:55 AM,07:01 PM,3,42,42,41,27,33,9,0.0,1004,41,10,346,23
2019-12-06 18:00:00,42,23,0.0,14.5,9,1,62,01:28 PM,01:26 AM,04:55 AM,07:01 PM,5,41,41,40,27,33,15,0.0,1004,40,10,311,20
2019-12-06 21:00:00,42,23,0.0,14.5,9,1,62,01:28 PM,01:26 AM,04:55 AM,07:01 PM,9,41,41,37,30,61,29,0.1,1006,37,10,228,17
2019-12-07 00:00:00,35,20,0.0,13.4,7,1,70,02:21 PM,01:55 AM,04:55 AM,07:02 PM,9,34,34,31,24,49,36,0.0,1008,31,10,259,14
2019-12-07 03:00:00,35,20,0.0,13.4,7,1,70,02:21 PM,01:55 AM,04:55 AM,07:02 PM,9,23,23,22,18,82,43,0.1,1008,22,10,267,12
2019-12-07 06:00:00,35,20,0.0,13.4,7,1,70,02:21 PM,01:55 AM,04:55 AM,07:02 PM,9,22,22,22,9,85,42,0.1,1008,22,10,283,7
2019-12-07 09:00:00,35,20,0.0,13.4,7,7,70,02:21 PM,01:55 AM,04:55 AM,07:02 PM,6,28,28,30,24,53,25,0.1,1008,30,10,287,21
2019-12-07 12:00:00,35,20,0.0,13.4,7,8,70,02:21 PM,01:55 AM,04:55 AM,07:02 PM,3,32,32,34,39,6,14,0.0,1007,34,10,282,34
2019-12-07 15:00:00,35,20,0.0,13.4,7,8,70,02:21 PM,01:55 AM,04:55 AM,07:02 PM,5,31,31,33,44,8,17,0.0,1006,33,10,280,39
2019-12-07 18:00:00,35,20,0.0,13.4,7,1,70,02:21 PM,01:55 AM,04:55 AM,07:02 PM,9,30,30,30,44,10,34,0.0,1009,30,10,262,36
2019-12-07 21:00:00,35,20,0.0,13.4,7,1,70,02:21 PM,01:55 AM,04:55 AM,07:02 PM,11,31,31,28,34,10,58,0.0,1012,28,10,242,26
2019-12-08 00:00:00,29,12,0.0,14.5,6,1,77,03:16 PM,02:24 AM,04:55 AM,07:03 PM,9,21,24,21,26,10,65,0.0,1013,22,10,236,17
2019-12-08 03:00:00,29,12,0.0,14.5,6,1,77,03:16 PM,02:24 AM,04:55 AM,07:03 PM,10,12,13,12,21,19,82,0.0,1014,13,10,230,12
2019-12-08 06:00:00,29,12,0.0,14.5,6,1,77,03:16 PM,02:24 AM,04:55 AM,07:03 PM,10,14,14,14,17,44,79,0.0,1016,14,10,207,12
2019-12-08 09:00:00,29,12,0.0,14.5,6,6,77,03:16 PM,02:24 AM,04:55 AM,07:03 PM,9,20,20,20,17,19,50,0.0,1017,20,10,184,15
2019-12-08 12:00:00,29,12,0.0,14.5,6,7,77,03:16 PM,02:24 AM,04:55 AM,07:03 PM,6,25,25,25,18,15,30,0.0,1016,25,10,186,15
2019-12-08 15:00:00,29,12,0.0,14.5,6,7,77,03:16 PM,02:24 AM,04:55 AM,07:03 PM,3,26,26,28,18,3,19,0.0,1014,28,10,182,15
2019-12-08 18:00:00,29,12,0.0,14.5,6,1,77,03:16 PM,02:24 AM,04:55 AM,07:03 PM,1,27,27,28,20,0,19,0.0,1015,28,10,171,14
2019-12-08 21:00:00,29,12,0.0,14.5,6,1,77,03:16 PM,02:24 AM,04:55 AM,07:03 PM,3,28,28,26,26,1,32,0.0,1018,26,10,145,14
2019-12-09 00:00:00,31,12,0.0,14.5,7,1,84,04:12 PM,02:55 AM,04:55 AM,07:03 PM,8,20,22,20,29,1,53,0.0,1019,20,10,114,18
2019-12-09 03:00:00,31,12,0.0,14.5,7,1,84,04:12 PM,02:55 AM,04:55 AM,07:03 PM,8,12,14,12,26,0,69,0.0,1020,14,10,105,15
2019-12-09 06:00:00,31,12,0.0,14.5,7,1,84,04:12 PM,02:55 AM,04:55 AM,07:03 PM,7,14,14,14,21,0,64,0.0,1022,14,10,98,14
2019-12-09 09:00:00,31,12,0.0,14.5,7,6,84,04:12 PM,02:55 AM,04:55 AM,07:03 PM,5,22,21,22,20,0,35,0.0,1022,22,10,93,17
2019-12-09 12:00:00,31,12,0.0,14.5,7,7,84,04:12 PM,02:55 AM,04:55 AM,07:03 PM,2,26,26,28,17,0,20,0.0,1020,28,10,108,15
2019-12-09 15:00:00,31,12,0.0,14.5,7,8,84,04:12 PM,02:55 AM,04:55 AM,07:03 PM,-1,28,28,30,14,0,14,0.0,1018,30,10,123,12
2019-12-09 18:00:00,31,12,0.0,14.5,7,1,84,04:12 PM,02:55 AM,04:55 AM,07:03 PM,-2,30,30,30,19,0,14,0.0,1017,30,10,130,12
2019-12-09 21:00:00,31,12,0.0,14.5,7,1,84,04:12 PM,02:55 AM,04:55 AM,07:03 PM,-1,32,32,28,33,1,20,0.0,1018,28,10,131,18
2019-12-10 00:00:00,34,15,0.0,14.5,7,1,92,05:10 PM,03:29 AM,04:55 AM,07:04 PM,2,26,26,24,39,2,33,0.0,1019,24,10,119,24
2019-12-10 03:00:00,34,15,0.0,14.5,7,1,92,05:10 PM,03:29 AM,04:55 AM,07:04 PM,6,15,16,15,36,4,51,0.0,1019,16,10,103,21
2019-12-10 06:00:00,34,15,0.0,14.5,7,1,92,05:10 PM,03:29 AM,04:55 AM,07:04 PM,6,16,18,16,28,6,48,0.0,1020,17,10,91,18
2019-12-10 09:00:00,34,15,0.0,14.5,7,6,92,05:10 PM,03:29 AM,04:55 AM,07:04 PM,6,25,25,25,21,6,31,0.0,1019,25,10,80,18
2019-12-10 12:00:00,34,15,0.0,14.5,7,8,92,05:10 PM,03:29 AM,04:55 AM,07:04 PM,4,30,30,32,16,7,17,0.0,1017,32,10,85,14
2019-12-10 15:00:00,34,15,0.0,14.5,7,8,92,05:10 PM,03:29 AM,04:55 AM,07:04 PM,3,32,32,34,13,9,15,0.0,1015,34,10,107,11
2019-12-10 18:00:00,34,15,0.0,14.5,7,1,92,05:10 PM,03:29 AM,04:55 AM,07:04 PM,3,33,33,33,22,8,16,0.0,1014,33,10,137,15
2019-12-10 21:00:00,34,15,0.0,14.5,7,1,92,05:10 PM,03:29 AM,04:55 AM,07:04 PM,4,33,33,30,43,5,25,0.0,1016,30,10,123,27
2019-12-11 00:00:00,35,17,0.0,12.3,8,1,99,06:10 PM,04:06 AM,04:55 AM,07:05 PM,7,27,27,26,47,5,41,0.0,1018,26,10,110,32
2019-12-11 03:00:00,35,17,0.0,12.3,8,1,99,06:10 PM,04:06 AM,04:55 AM,07:05 PM,8,18,18,18,41,27,50,0.0,1018,18,10,100,25
2019-12-11 06:00:00,35,17,0.0,12.3,8,1,99,06:10 PM,04:06 AM,04:55 AM,07:05 PM,8,19,19,19,34,77,50,0.1,1019,19,10,94,23
2019-12-11 09:00:00,35,17,0.0,12.3,8,7,99,06:10 PM,04:06 AM,04:55 AM,07:05 PM,6,26,26,25,29,60,31,0.1,1020,25,10,90,25
2019-12-11 12:00:00,35,17,0.0,12.3,8,8,99,06:10 PM,04:06 AM,04:55 AM,07:05 PM,5,31,31,33,28,10,18,0.0,1018,33,10,80,24
2019-12-11 15:00:00,35,17,0.0,12.3,8,9,99,06:10 PM,04:06 AM,04:55 AM,07:05 PM,5,33,33,35,26,10,15,0.0,1015,35,10,83,23
2019-12-11 18:00:00,35,17,0.0,12.3,8,1,99,06:10 PM,04:06 AM,04:55 AM,07:05 PM,5,33,33,33,30,8,18,0.0,1016,33,10,102,21
2019-12-11 21:00:00,35,17,0.0,12.3,8,1,99,06:10 PM,04:06 AM,04:55 AM,07:05 PM,6,33,33,30,41,8,27,0.0,1018,30,10,107,23
2019-12-12 00:00:00,35,19,0.0,14.5,8,1,100,07:12 PM,04:49 AM,04:55 AM,07:05 PM,8,29,29,25,41,4,39,0.0,1019,25,10,94,25
2019-12-12 03:00:00,35,19,0.0,14.5,8,1,100,07:12 PM,04:49 AM,04:55 AM,07:05 PM,6,21,22,21,36,0,37,0.0,1019,21,10,83,21
2019-12-12 06:00:00,35,19,0.0,14.5,8,1,100,07:12 PM,04:49 AM,04:55 AM,07:05 PM,6,21,21,21,37,0,37,0.0,1020,21,10,72,24
2019-12-12 09:00:00,35,19,0.0,14.5,8,7,100,07:12 PM,04:49 AM,04:55 AM,07:05 PM,6,26,26,27,29,0,28,0.0,1020,27,10,68,26
2019-12-12 12:00:00,35,19,0.0,14.5,8,8,100,07:12 PM,04:49 AM,04:55 AM,07:05 PM,2,31,31,33,24,0,14,0.0,1018,33,10,73,21
2019-12-12 15:00:00,35,19,0.0,14.5,8,9,100,07:12 PM,04:49 AM,04:55 AM,07:05 PM,-1,33,33,35,18,0,10,0.0,1016,35,10,79,16
2019-12-12 18:00:00,35,19,0.0,14.5,8,1,100,07:12 PM,04:49 AM,04:55 AM,07:05 PM,-1,34,34,34,19,1,12,0.0,1016,34,10,79,14
2019-12-12 21:00:00,35,19,0.0,14.5,8,1,100,07:12 PM,04:49 AM,04:55 AM,07:05 PM,1,34,34,31,28,2,18,0.0,1018,31,10,82,14
2019-12-13 00:00:00,37,21,0.0,14.5,8,1,87,08:12 PM,05:38 AM,04:56 AM,07:06 PM,1,29,29,27,36,11,21,0.0,1018,27,10,84,17
2019-12-13 03:00:00,37,21,0.0,14.5,8,1,87,08:12 PM,05:38 AM,04:56 AM,07:06 PM,1,22,22,22,42,19,26,0.0,1018,22,10,72,21
2019-12-13 06:00:00,37,21,0.0,14.5,8,1,87,08:12 PM,05:38 AM,04:56 AM,07:06 PM,5,23,23,23,39,0,30,0.0,1018,23,10,48,24
2019-12-13 09:00:00,37,21,0.0,14.5,8,8,87,08:12 PM,05:38 AM,04:56 AM,07:06 PM,5,29,29,30,26,0,21,0.0,1018,30,10,38,22
2019-12-13 12:00:00,37,21,0.0,14.5,8,9,87,08:12 PM,05:38 AM,04:56 AM,07:06 PM,0,34,34,35,20,0,11,0.0,1016,35,10,50,17
2019-12-13 15:00:00,37,21,0.0,14.5,8,9,87,08:12 PM,05:38 AM,04:56 AM,07:06 PM,-3,36,36,37,14,2,8,0.0,1013,37,10,53,12
2019-12-13 18:00:00,37,21,0.0,14.5,8,1,87,08:12 PM,05:38 AM,04:56 AM,07:06 PM,-4,35,35,35,11,6,9,0.0,1013,35,10,56,8
2019-12-13 21:00:00,37,21,0.0,14.5,8,1,87,08:12 PM,05:38 AM,04:56 AM,07:06 PM,-4,34,34,32,18,4,12,0.0,1014,32,10,71,8
2019-12-14 00:00:00,40,22,0.0,14.5,9,1,79,09:10 PM,06:33 AM,04:56 AM,07:07 PM,-3,29,29,28,22,6,15,0.0,1014,28,10,55,10
2019-12-14 03:00:00,40,22,0.0,14.5,9,1,79,09:10 PM,06:33 AM,04:56 AM,07:07 PM,-2,23,23,23,21,9,19,0.0,1014,23,10,47,10
2019-12-14 06:00:00,40,22,0.0,14.5,9,1,79,09:10 PM,06:33 AM,04:56 AM,07:07 PM,-1,25,25,25,23,1,18,0.0,1014,25,10,40,14
2019-12-14 09:00:00,40,22,0.0,14.5,9,8,79,09:10 PM,06:33 AM,04:56 AM,07:07 PM,-1,32,32,34,23,0,11,0.0,1013,34,10,18,21
2019-12-14 12:00:00,40,22,0.0,14.5,9,9,79,09:10 PM,06:33 AM,04:56 AM,07:07 PM,-3,37,37,38,15,0,8,0.0,1011,38,10,14,13
2019-12-14 15:00:00,40,22,0.0,14.5,9,9,79,09:10 PM,06:33 AM,04:56 AM,07:07 PM,-4,39,39,39,10,0,6,0.0,1007,39,10,12,9
2019-12-14 18:00:00,40,22,0.0,14.5,9,1,79,09:10 PM,06:33 AM,04:56 AM,07:07 PM,-4,39,39,38,9,0,8,0.0,1007,38,10,6,7
2019-12-14 21:00:00,40,22,0.0,14.5,9,1,79,09:10 PM,06:33 AM,04:56 AM,07:07 PM,-2,38,38,35,13,0,12,0.0,1008,35,10,15,6
2019-12-15 00:00:00,41,24,0.0,14.5,9,1,72,10:02 PM,07:34 AM,04:56 AM,07:07 PM,-1,33,33,30,19,0,16,0.0,1008,30,10,71,9
2019-12-15 03:00:00,41,24,0.0,14.5,9,1,72,10:02 PM,07:34 AM,04:56 AM,07:07 PM,0,24,24,24,19,0,21,0.0,1007,24,10,115,9
2019-12-15 06:00:00,41,24,0.0,14.5,9,1,72,10:02 PM,07:34 AM,04:56 AM,07:07 PM,5,27,27,28,18,0,24,0.0,1008,28,10,36,11
2019-12-15 09:00:00,41,24,0.0,14.5,9,9,72,10:02 PM,07:34 AM,04:56 AM,07:07 PM,7,34,34,36,20,1,17,0.0,1007,36,10,124,17
2019-12-15 12:00:00,41,24,0.0,14.5,9,10,72,10:02 PM,07:34 AM,04:56 AM,07:07 PM,5,40,40,40,22,3,12,0.0,1004,40,10,355,19
2019-12-15 15:00:00,41,24,0.0,14.5,9,9,72,10:02 PM,07:34 AM,04:56 AM,07:07 PM,6,40,40,40,21,3,13,0.0,1001,40,10,245,18
2019-12-15 18:00:00,41,24,0.0,14.5,9,1,72,10:02 PM,07:34 AM,04:56 AM,07:07 PM,8,37,37,37,27,4,18,0.0,1001,37,10,22,21
2019-12-15 21:00:00,41,24,0.0,14.5,9,1,72,10:02 PM,07:34 AM,04:56 AM,07:07 PM,8,36,36,34,38,7,24,0.0,1003,34,10,121,24
2019-12-16 00:00:00,40,24,0.0,14.5,9,1,65,10:50 PM,08:39 AM,04:57 AM,07:08 PM,9,31,31,29,39,11,29,0.0,1004,29,10,330,23
2019-12-16 03:00:00,40,24,0.0,14.5,9,1,65,10:50 PM,08:39 AM,04:57 AM,07:08 PM,10,26,26,25,28,9,39,0.0,1004,25,10,331,15
2019-12-16 06:00:00,40,24,0.0,14.5,9,1,65,10:50 PM,08:39 AM,04:57 AM,07:08 PM,10,26,26,26,23,5,39,0.0,1005,26,10,334,15
2019-12-16 09:00:00,40,24,0.0,14.5,9,8,65,10:50 PM,08:39 AM,04:57 AM,07:08 PM,9,31,31,32,21,5,23,0.0,1005,32,10,312,18
2019-12-16 12:00:00,40,24,0.0,14.5,9,9,65,10:50 PM,08:39 AM,04:57 AM,07:08 PM,6,37,37,38,19,1,14,0.0,1005,38,10,296,17
2019-12-16 15:00:00,40,24,0.0,14.5,9,10,65,10:50 PM,08:39 AM,04:57 AM,07:08 PM,4,40,40,40,18,2,11,0.0,1002,40,10,261,16
2019-12-16 18:00:00,40,24,0.0,14.5,9,1,65,10:50 PM,08:39 AM,04:57 AM,07:08 PM,4,41,41,40,23,1,13,0.0,1003,40,10,211,16
2019-12-16 21:00:00,40,24,0.0,14.5,9,1,65,10:50 PM,08:39 AM,04:57 AM,07:08 PM,6,41,41,37,33,2,24,0.0,1006,37,10,157,18
2019-12-17 00:00:00,41,20,0.0,14.5,9,1,58,11:32 PM,09:45 AM,04:57 AM,07:09 PM,9,33,33,30,30,2,38,0.0,1008,30,10,140,19
2019-12-17 03:00:00,41,20,0.0,14.5,9,1,58,11:32 PM,09:45 AM,04:57 AM,07:09 PM,8,21,23,21,31,2,42,0.0,1008,21,10,145,18
2019-12-17 06:00:00,41,20,0.0,14.5,9,1,58,11:32 PM,09:45 AM,04:57 AM,07:09 PM,8,22,22,23,25,5,40,0.0,1009,23,10,129,17
2019-12-17 09:00:00,41,20,0.0,14.5,9,8,58,11:32 PM,09:45 AM,04:57 AM,07:09 PM,10,30,30,31,12,17,28,0.0,1009,31,10,106,10
2019-12-17 12:00:00,41,20,0.0,14.5,9,9,58,11:32 PM,09:45 AM,04:57 AM,07:09 PM,9,38,38,39,8,22,16,0.0,1007,39,10,186,7
2019-12-17 15:00:00,41,20,0.0,14.5,9,10,58,11:32 PM,09:45 AM,04:57 AM,07:09 PM,6,41,41,41,9,3,12,0.0,1005,41,10,262,8
2019-12-17 18:00:00,41,20,0.0,14.5,9,1,58,11:32 PM,09:45 AM,04:57 AM,07:09 PM,7,41,41,40,22,2,17,0.0,1006,40,10,204,18
2019-12-17 21:00:00,41,20,0.0,14.5,9,1,58,11:32 PM,09:45 AM,04:57 AM,07:09 PM,10,40,40,37,47,3,30,0.0,1009,37,10,125,35
2019-12-18 00:00:00,43,19,0.0,13.4,9,1,50,No moonrise,10:51 AM,04:57 AM,07:09 PM,8,33,33,31,36,3,35,0.0,1011,31,10,127,24
2019-12-18 03:00:00,43,19,0.0,13.4,9,1,50,No moonrise,10:51 AM,04:57 AM,07:09 PM,9,21,22,21,28,8,47,0.0,1011,21,10,136,18
2019-12-18 06:00:00,43,19,0.0,13.4,9,1,50,No moonrise,10:51 AM,04:57 AM,07:09 PM,12,21,22,21,27,44,55,0.0,1011,21,10,113,19
2019-12-18 09:00:00,43,19,0.0,13.4,9,7,50,No moonrise,10:51 AM,04:57 AM,07:09 PM,11,30,30,30,18,64,36,0.0,1010,30,10,176,15
2019-12-18 12:00:00,43,19,0.0,13.4,9,9,50,No moonrise,10:51 AM,04:57 AM,07:09 PM,6,40,40,40,23,0,14,0.0,1007,40,10,340,20
2019-12-18 15:00:00,43,19,0.0,13.4,9,10,50,No moonrise,10:51 AM,04:57 AM,07:09 PM,3,43,43,42,32,0,9,0.0,1005,42,10,301,28
2019-12-18 18:00:00,43,19,0.0,13.4,9,1,50,No moonrise,10:51 AM,04:57 AM,07:09 PM,5,41,41,40,33,1,15,0.0,1005,40,10,271,26
2019-12-18 21:00:00,43,19,0.0,13.4,9,1,50,No moonrise,10:51 AM,04:57 AM,07:09 PM,7,41,41,37,39,1,26,0.0,1008,37,10,241,26
2019-12-19 00:00:00,31,17,0.0,14.5,7,1,43,12:10 AM,11:56 AM,04:58 AM,07:10 PM,8,32,32,30,29,0,40,0.0,1009,30,10,231,18
2019-12-19 03:00:00,31,17,0.0,14.5,7,1,43,12:10 AM,11:56 AM,04:58 AM,07:10 PM,11,19,19,19,28,0,61,0.0,1009,19,10,258,14
2019-12-19 06:00:00,31,17,0.0,14.5,7,1,43,12:10 AM,11:56 AM,04:58 AM,07:10 PM,12,19,19,19,22,1,66,0.0,1010,19,10,266,14
2019-12-19 09:00:00,31,17,0.0,14.5,7,7,43,12:10 AM,11:56 AM,04:58 AM,07:10 PM,10,26,26,26,24,1,39,0.0,1010,26,10,267,21
2019-12-19 12:00:00,31,17,0.0,14.5,7,8,43,12:10 AM,11:56 AM,04:58 AM,07:10 PM,9,29,29,31,34,9,27,0.0,1009,31,10,271,30
2019-12-19 15:00:00,31,17,0.0,14.5,7,7,43,12:10 AM,11:56 AM,04:58 AM,07:10 PM,14,29,29,29,39,26,41,0.0,1009,29,10,262,34
2019-12-19 18:00:00,31,17,0.0,14.5,7,1,43,12:10 AM,11:56 AM,04:58 AM,07:10 PM,11,24,24,23,36,16,46,0.0,1011,23,10,256,28
2019-12-19 21:00:00,31,17,0.0,14.5,7,1,43,12:10 AM,11:56 AM,04:58 AM,07:10 PM,6,19,21,19,33,0,45,0.0,1013,19,10,249,21
2019-12-20 00:00:00,31,11,0.0,14.5,7,1,36,12:46 AM,01:01 PM,04:58 AM,07:10 PM,9,15,18,15,24,0,71,0.0,1015,16,10,235,14
2019-12-20 03:00:00,31,11,0.0,14.5,7,1,36,12:46 AM,01:01 PM,04:58 AM,07:10 PM,10,11,12,11,18,0,84,0.0,1015,12,10,231,9
2019-12-20 06:00:00,31,11,0.0,14.5,7,1,36,12:46 AM,01:01 PM,04:58 AM,07:10 PM,9,13,14,13,16,1,77,0.0,1017,14,10,216,10
2019-12-20 09:00:00,31,11,0.0,14.5,7,6,36,12:46 AM,01:01 PM,04:58 AM,07:10 PM,8,21,21,21,18,1,46,0.0,1017,21,10,190,16
2019-12-20 12:00:00,31,11,0.0,14.5,7,7,36,12:46 AM,01:01 PM,04:58 AM,07:10 PM,5,26,26,27,13,1,26,0.0,1016,27,10,185,12
2019-12-20 15:00:00,31,11,0.0,14.5,7,8,36,12:46 AM,01:01 PM,04:58 AM,07:10 PM,3,28,28,30,11,1,17,0.0,1014,30,10,193,10
2019-12-20 18:00:00,31,11,0.0,14.5,7,1,36,12:46 AM,01:01 PM,04:58 AM,07:10 PM,1,29,29,30,14,0,17,0.0,1014,30,10,189,10
2019-12-20 21:00:00,31,11,0.0,14.5,7,1,36,12:46 AM,01:01 PM,04:58 AM,07:10 PM,5,29,29,26,30,0,34,0.0,1015,26,10,156,17
2019-12-21 00:00:00,39,16,0.0,14.5,8,1,28,01:22 AM,02:05 PM,04:59 AM,07:11 PM,11,21,24,21,43,0,61,0.0,1016,21,10,110,29
2019-12-21 03:00:00,39,16,0.0,14.5,8,1,28,01:22 AM,02:05 PM,04:59 AM,07:11 PM,10,17,17,17,40,0,65,0.0,1017,17,10,96,26
2019-12-21 06:00:00,39,16,0.0,14.5,8,1,28,01:22 AM,02:05 PM,04:59 AM,07:11 PM,10,18,19,18,32,1,59,0.0,1017,18,10,84,23
2019-12-21 09:00:00,39,16,0.0,14.5,8,7,28,01:22 AM,02:05 PM,04:59 AM,07:11 PM,10,27,27,27,30,2,38,0.0,1016,27,10,61,26
2019-12-21 12:00:00,39,16,0.0,14.5,8,9,28,01:22 AM,02:05 PM,04:59 AM,07:11 PM,8,35,35,36,27,5,18,0.0,1012,36,10,27,24
2019-12-21 15:00:00,39,16,0.0,14.5,8,9,28,01:22 AM,02:05 PM,04:59 AM,07:11 PM,8,38,38,38,22,8,16,0.0,1009,38,10,14,19
2019-12-21 18:00:00,39,16,0.0,14.5,8,1,28,01:22 AM,02:05 PM,04:59 AM,07:11 PM,11,35,35,36,24,8,26,0.0,1009,36,10,28,17
2019-12-21 21:00:00,39,16,0.0,14.5,8,1,28,01:22 AM,02:05 PM,04:59 AM,07:11 PM,14,36,36,34,28,12,42,0.0,1011,34,10,123,16
2019-12-22 00:00:00,39,22,0.0,14.5,9,1,21,01:57 AM,03:09 PM,04:59 AM,07:12 PM,12,32,32,29,14,17,45,0.0,1011,29,10,332,8
2019-12-22 03:00:00,39,22,0.0,14.5,9,1,21,01:57 AM,03:09 PM,04:59 AM,07:12 PM,12,25,25,23,10,9,49,0.0,1011,23,10,352,5
2019-12-22 06:00:00,39,22,0.0,14.5,9,1,21,01:57 AM,03:09 PM,04:59 AM,07:12 PM,13,26,26,25,13,8,48,0.0,1011,25,10,240,8
2019-12-22 09:00:00,39,22,0.0,14.5,9,8,21,01:57 AM,03:09 PM,04:59 AM,07:12 PM,13,32,32,32,18,8,32,0.0,1011,32,10,112,15
2019-12-22 12:00:00,39,22,0.0,14.5,9,9,21,01:57 AM,03:09 PM,04:59 AM,07:12 PM,11,37,37,38,25,8,20,0.0,1008,38,10,307,22
2019-12-22 15:00:00,39,22,0.0,14.5,9,9,21,01:57 AM,03:09 PM,04:59 AM,07:12 PM,9,38,38,38,33,8,17,0.0,1007,38,10,270,28
2019-12-22 18:00:00,39,22,0.0,14.5,9,1,21,01:57 AM,03:09 PM,04:59 AM,07:12 PM,7,37,37,37,36,5,19,0.0,1008,37,10,229,28
2019-12-22 21:00:00,39,22,0.0,14.5,9,1,21,01:57 AM,03:09 PM,04:59 AM,07:12 PM,10,38,38,35,37,1,37,0.0,1011,35,10,165,23
2019-12-23 00:00:00,40,18,0.0,14.1,8,1,14,02:35 AM,04:14 PM,05:00 AM,07:12 PM,14,30,30,28,25,1,65,0.0,1012,28,10,142,16
2019-12-23 03:00:00,40,18,0.0,14.1,8,1,14,02:35 AM,04:14 PM,05:00 AM,07:12 PM,14,18,18,18,21,3,77,0.0,1012,18,10,138,13
2019-12-23 06:00:00,40,18,0.0,14.1,8,1,14,02:35 AM,04:14 PM,05:00 AM,07:12 PM,15,20,21,20,17,6,74,0.0,1013,20,10,109,12
