date_time,Dungog_maxtempC,Dungog_mintempC,Dungog_totalSnow_cm,Dungog_sunHour,Dungog_uvIndex,Dungog_uvIndex,Dungog_moon_illumination,Dungog_moonrise,Dungog_moonset,Dungog_sunrise,Dungog_sunset,Dungog_DewPointC,Dungog_FeelsLikeC,Dungog_HeatIndexC,Dungog_WindChillC,Dungog_WindGustKmph,Dungog_cloudcover,Dungog_humidity,Dungog_precipMM,Dungog_pressure,Dungog_tempC,Dungog_visibility,Dungog_winddirDegree,Dungog_windspeedKmph
2020-04-18 12:00:00,20,13,0.0,8.7,5,5,15,01:36 AM,03:17 PM,06:16 AM,05:28 PM,7,19,19,19,9,0,45,0.0,1012,19,10,199,7
2020-04-18 15:00:00,20,13,0.0,8.7,5,5,15,01:36 AM,03:17 PM,06:16 AM,05:28 PM,9,20,20,20,16,0,49,0.0,1011,20,10,149,13
2020-04-18 18:00:00,20,13,0.0,8.7,5,1,15,01:36 AM,03:17 PM,06:16 AM,05:28 PM,11,18,18,18,20,0,64,0.0,1012,18,10,118,12
2020-04-18 21:00:00,20,13,0.0,8.7,5,1,15,01:36 AM,03:17 PM,06:16 AM,05:28 PM,12,17,17,17,15,4,73,0.0,1014,17,10,62,8
2020-04-19 00:00:00,20,14,0.0,8.7,5,1,8,02:31 AM,03:47 PM,06:17 AM,05:27 PM,12,15,15,15,12,53,79,0.1,1013,15,10,211,7
2020-04-19 03:00:00,20,14,0.0,8.7,5,1,8,02:31 AM,03:47 PM,06:17 AM,05:27 PM,11,14,14,14,14,65,82,0.2,1013,14,10,307,8
2020-04-19 06:00:00,20,14,0.0,8.7,5,1,8,02:31 AM,03:47 PM,06:17 AM,05:27 PM,11,14,14,14,11,76,83,0.2,1014,14,9,309,6
2020-04-19 09:00:00,20,14,0.0,8.7,5,4,8,02:31 AM,03:47 PM,06:17 AM,05:27 PM,12,17,17,17,6,41,73,0.1,1014,17,10,319,5
2020-04-19 12:00:00,20,14,0.0,8.7,5,5,8,02:31 AM,03:47 PM,06:17 AM,05:27 PM,12,19,19,19,9,6,63,0.0,1012,19,10,188,7
2020-04-19 15:00:00,20,14,0.0,8.7,5,5,8,02:31 AM,03:47 PM,06:17 AM,05:27 PM,13,20,20,20,17,0,65,0.0,1012,20,10,100,13
2020-04-19 18:00:00,20,14,0.0,8.7,5,1,8,02:31 AM,03:47 PM,06:17 AM,05:27 PM,14,19,19,19,22,5,74,0.0,1013,19,10,53,13
2020-04-19 21:00:00,20,14,0.0,8.7,5,1,8,02:31 AM,03:47 PM,06:17 AM,05:27 PM,14,17,17,17,17,7,81,0.0,1015,17,10,17,9
2020-04-20 00:00:00,21,14,0.0,8.7,5,1,0,03:25 AM,04:16 PM,06:17 AM,05:26 PM,13,16,16,16,14,62,85,0.1,1015,16,10,228,8
2020-04-20 03:00:00,21,14,0.0,8.7,5,1,0,03:25 AM,04:16 PM,06:17 AM,05:26 PM,13,14,15,14,18,84,89,0.2,1015,15,10,315,11
2020-04-20 06:00:00,21,14,0.0,8.7,5,1,0,03:25 AM,04:16 PM,06:17 AM,05:26 PM,11,13,14,13,22,59,82,0.1,1015,14,10,311,14
2020-04-20 09:00:00,21,14,0.0,8.7,5,5,0,03:25 AM,04:16 PM,06:17 AM,05:26 PM,10,16,17,16,21,20,64,0.0,1016,17,10,307,15
2020-04-20 12:00:00,21,14,0.0,8.7,5,6,0,03:25 AM,04:16 PM,06:17 AM,05:26 PM,9,20,22,20,24,32,50,0.0,1015,20,10,295,19
2020-04-20 15:00:00,21,14,0.0,8.7,5,6,0,03:25 AM,04:16 PM,06:17 AM,05:26 PM,10,21,24,21,29,46,49,0.0,1014,21,10,306,20
2020-04-20 18:00:00,21,14,0.0,8.7,5,1,0,03:25 AM,04:16 PM,06:17 AM,05:26 PM,11,20,21,20,32,25,53,0.0,1015,20,10,301,21
2020-04-20 21:00:00,21,14,0.0,8.7,5,1,0,03:25 AM,04:16 PM,06:17 AM,05:26 PM,11,20,20,20,31,8,57,0.0,1018,20,10,280,20
