date_time,Gilgai_maxtempC,Gilgai_mintempC,Gilgai_totalSnow_cm,Gilgai_sunHour,Gilgai_uvIndex,Gilgai_uvIndex,Gilgai_moon_illumination,Gilgai_moonrise,Gilgai_moonset,Gilgai_sunrise,Gilgai_sunset,Gilgai_DewPointC,Gilgai_FeelsLikeC,Gilgai_HeatIndexC,Gilgai_WindChillC,Gilgai_WindGustKmph,Gilgai_cloudcover,Gilgai_humidity,Gilgai_precipMM,Gilgai_pressure,Gilgai_tempC,Gilgai_visibility,Gilgai_winddirDegree,Gilgai_windspeedKmph
2020-04-09 21:00:00,22,13,0.0,5.7,5,1,83,06:47 PM,07:02 AM,06:11 AM,05:43 PM,11,15,16,15,24,79,81,0.1,1023,15,10,76,13
2020-04-10 00:00:00,17,13,0.0,4.2,4,1,76,07:30 PM,08:11 AM,06:11 AM,05:42 PM,11,13,14,13,22,43,83,0.0,1023,14,10,71,12
2020-04-10 03:00:00,17,13,0.0,4.2,4,1,76,07:30 PM,08:11 AM,06:11 AM,05:42 PM,11,13,13,13,17,46,86,0.0,1022,13,10,56,9
2020-04-10 06:00:00,17,13,0.0,4.2,4,1,76,07:30 PM,08:11 AM,06:11 AM,05:42 PM,11,13,14,13,18,55,85,0.0,1022,14,10,59,10
2020-04-10 09:00:00,17,13,0.0,4.2,4,5,76,07:30 PM,08:11 AM,06:11 AM,05:42 PM,13,16,16,16,17,85,81,0.1,1022,16,5,29,12
2020-04-10 12:00:00,17,13,0.0,4.2,4,4,76,07:30 PM,08:11 AM,06:11 AM,05:42 PM,15,17,17,17,17,100,89,2.4,1019,17,5,232,13
2020-04-10 15:00:00,17,13,0.0,4.2,4,4,76,07:30 PM,08:11 AM,06:11 AM,05:42 PM,15,16,16,16,19,86,96,9.6,1016,16,6,325,13
2020-04-10 18:00:00,17,13,0.0,4.2,4,1,76,07:30 PM,08:11 AM,06:11 AM,05:42 PM,15,15,15,15,14,93,98,8.8,1016,15,6,319,9
2020-04-10 21:00:00,17,13,0.0,4.2,4,1,76,07:30 PM,08:11 AM,06:11 AM,05:42 PM,15,15,15,15,12,78,98,7.0,1016,15,8,286,8
2020-04-11 00:00:00,19,12,0.0,5.7,4,1,68,08:15 PM,09:20 AM,06:12 AM,05:41 PM,13,14,14,14,10,89,98,2.3,1015,14,3,297,6
2020-04-11 03:00:00,19,12,0.0,5.7,4,1,68,08:15 PM,09:20 AM,06:12 AM,05:41 PM,13,13,13,13,11,100,99,0.0,1014,13,0,292,6
2020-04-11 06:00:00,19,12,0.0,5.7,4,1,68,08:15 PM,09:20 AM,06:12 AM,05:41 PM,13,13,13,13,10,100,99,0.0,1013,13,0,311,7
2020-04-11 09:00:00,19,12,0.0,5.7,4,4,68,08:15 PM,09:20 AM,06:12 AM,05:41 PM,12,15,15,15,13,95,81,0.0,1014,15,7,290,11
2020-04-11 12:00:00,19,12,0.0,5.7,4,4,68,08:15 PM,09:20 AM,06:12 AM,05:41 PM,11,18,18,18,19,62,62,0.0,1011,18,10,275,17
2020-04-11 15:00:00,19,12,0.0,5.7,4,5,68,08:15 PM,09:20 AM,06:12 AM,05:41 PM,10,18,18,18,23,19,58,0.0,1009,18,10,276,19
2020-04-11 18:00:00,19,12,0.0,5.7,4,1,68,08:15 PM,09:20 AM,06:12 AM,05:41 PM,9,14,15,14,25,6,67,0.0,1010,15,10,277,14
2020-04-11 21:00:00,19,12,0.0,5.7,4,1,68,08:15 PM,09:20 AM,06:12 AM,05:41 PM,8,11,12,11,24,7,72,0.0,1012,12,10,266,11
2020-04-12 00:00:00,22,7,0.0,8.7,5,1,61,09:05 PM,10:26 AM,06:13 AM,05:40 PM,7,9,11,9,24,3,78,0.0,1012,11,10,224,13
2020-04-12 03:00:00,22,7,0.0,8.7,5,1,61,09:05 PM,10:26 AM,06:13 AM,05:40 PM,5,7,8,7,19,0,79,0.0,1013,8,10,201,10
2020-04-12 06:00:00,22,7,0.0,8.7,5,1,61,09:05 PM,10:26 AM,06:13 AM,05:40 PM,4,6,7,6,13,0,80,0.0,1015,7,10,166,8
2020-04-12 09:00:00,22,7,0.0,8.7,5,4,61,09:05 PM,10:26 AM,06:13 AM,05:40 PM,3,13,13,13,8,0,54,0.0,1016,13,10,160,6
2020-04-12 12:00:00,22,7,0.0,8.7,5,6,61,09:05 PM,10:26 AM,06:13 AM,05:40 PM,4,20,21,20,5,1,34,0.0,1014,20,10,169,4
2020-04-12 15:00:00,22,7,0.0,8.7,5,6,61,09:05 PM,10:26 AM,06:13 AM,05:40 PM,6,21,21,21,8,0,39,0.0,1014,21,10,196,6
2020-04-12 18:00:00,22,7,0.0,8.7,5,1,61,09:05 PM,10:26 AM,06:13 AM,05:40 PM,6,19,21,19,10,0,57,0.0,1016,19,10,178,6
2020-04-12 21:00:00,22,7,0.0,8.7,5,1,61,09:05 PM,10:26 AM,06:13 AM,05:40 PM,4,16,20,16,16,0,65,0.0,1019,16,10,124,8
2020-04-13 00:00:00,20,8,0.0,8.7,5,1,53,09:58 PM,11:29 AM,06:13 AM,05:39 PM,3,10,12,10,17,0,67,0.0,1020,11,10,90,8
2020-04-13 03:00:00,20,8,0.0,8.7,5,1,53,09:58 PM,11:29 AM,06:13 AM,05:39 PM,3,7,8,7,13,0,71,0.0,1020,8,10,80,6
2020-04-13 06:00:00,20,8,0.0,8.7,5,1,53,09:58 PM,11:29 AM,06:13 AM,05:39 PM,4,8,9,8,12,0,74,0.0,1021,9,10,97,6
2020-04-13 09:00:00,20,8,0.0,8.7,5,5,53,09:58 PM,11:29 AM,06:13 AM,05:39 PM,7,15,15,15,9,4,59,0.0,1021,15,10,252,6
2020-04-13 12:00:00,20,8,0.0,8.7,5,5,53,09:58 PM,11:29 AM,06:13 AM,05:39 PM,8,20,20,20,8,6,47,0.0,1020,20,10,316,7
2020-04-13 15:00:00,20,8,0.0,8.7,5,5,53,09:58 PM,11:29 AM,06:13 AM,05:39 PM,9,20,20,20,6,5,49,0.0,1019,20,10,303,5
2020-04-13 18:00:00,20,8,0.0,8.7,5,1,53,09:58 PM,11:29 AM,06:13 AM,05:39 PM,9,18,20,18,7,5,64,0.0,1020,18,10,213,4
2020-04-13 21:00:00,20,8,0.0,8.7,5,1,53,09:58 PM,11:29 AM,06:13 AM,05:39 PM,8,16,19,16,13,7,73,0.0,1022,16,10,135,6
2020-04-14 00:00:00,22,10,0.0,8.7,5,1,46,10:54 PM,12:26 PM,06:14 AM,05:38 PM,8,12,14,12,15,6,79,0.0,1023,12,10,99,7
2020-04-14 03:00:00,22,10,0.0,8.7,5,1,46,10:54 PM,12:26 PM,06:14 AM,05:38 PM,8,10,10,10,15,4,82,0.0,1023,10,10,97,7
2020-04-14 06:00:00,22,10,0.0,8.7,5,1,46,10:54 PM,12:26 PM,06:14 AM,05:38 PM,8,11,11,11,10,4,81,0.0,1024,11,10,115,5
2020-04-14 09:00:00,22,10,0.0,8.7,5,5,46,10:54 PM,12:26 PM,06:14 AM,05:38 PM,10,18,18,18,5,4,62,0.0,1025,18,10,224,3
2020-04-14 12:00:00,22,10,0.0,8.7,5,6,46,10:54 PM,12:26 PM,06:14 AM,05:38 PM,11,22,23,22,7,12,50,0.0,1023,22,10,259,6
2020-04-14 15:00:00,22,10,0.0,8.7,5,6,46,10:54 PM,12:26 PM,06:14 AM,05:38 PM,11,21,22,21,10,10,52,0.0,1022,21,10,235,9
2020-04-14 18:00:00,22,10,0.0,8.7,5,1,46,10:54 PM,12:26 PM,06:14 AM,05:38 PM,10,19,21,19,12,7,68,0.0,1023,19,10,211,7
2020-04-14 21:00:00,22,10,0.0,8.7,5,1,46,10:54 PM,12:26 PM,06:14 AM,05:38 PM,10,15,18,15,14,10,78,0.0,1025,15,10,150,6
2020-04-15 00:00:00,24,12,0.0,8.7,5,1,38,11:51 PM,01:17 PM,06:14 AM,05:37 PM,10,12,14,12,15,9,83,0.0,1025,13,10,118,7
2020-04-15 03:00:00,24,12,0.0,8.7,5,1,38,11:51 PM,01:17 PM,06:14 AM,05:37 PM,10,11,12,11,13,6,87,0.0,1024,12,10,94,6
2020-04-15 06:00:00,24,12,0.0,8.7,5,1,38,11:51 PM,01:17 PM,06:14 AM,05:37 PM,10,12,12,12,10,5,87,0.0,1025,12,10,101,5
2020-04-15 09:00:00,24,12,0.0,8.7,5,5,38,11:51 PM,01:17 PM,06:14 AM,05:37 PM,12,18,20,18,6,4,68,0.0,1025,18,10,231,4
2020-04-15 12:00:00,24,12,0.0,8.7,5,6,38,11:51 PM,01:17 PM,06:14 AM,05:37 PM,12,25,25,23,6,5,49,0.0,1023,23,10,269,5
2020-04-15 15:00:00,24,12,0.0,8.7,5,6,38,11:51 PM,01:17 PM,06:14 AM,05:37 PM,12,25,25,23,10,8,50,0.0,1020,23,10,254,9
2020-04-15 18:00:00,24,12,0.0,8.7,5,1,38,11:51 PM,01:17 PM,06:14 AM,05:37 PM,11,20,24,20,10,8,68,0.0,1021,20,10,232,6
2020-04-15 21:00:00,24,12,0.0,8.7,5,1,38,11:51 PM,01:17 PM,06:14 AM,05:37 PM,10,18,21,18,9,7,79,0.0,1022,18,10,144,4
2020-04-16 00:00:00,23,11,0.0,8.7,5,1,30,No moonrise,02:01 PM,06:15 AM,05:35 PM,10,14,15,14,10,8,82,0.0,1021,14,10,101,5
2020-04-16 03:00:00,23,11,0.0,8.7,5,1,30,No moonrise,02:01 PM,06:15 AM,05:35 PM,10,12,12,12,10,8,87,0.0,1020,12,10,80,5
2020-04-16 06:00:00,23,11,0.0,8.7,5,1,30,No moonrise,02:01 PM,06:15 AM,05:35 PM,10,12,12,12,9,13,90,0.0,1021,12,10,63,5
2020-04-16 09:00:00,23,11,0.0,8.7,5,5,30,No moonrise,02:01 PM,06:15 AM,05:35 PM,13,17,17,17,11,9,75,0.0,1020,17,10,235,8
2020-04-16 12:00:00,23,11,0.0,8.7,5,6,30,No moonrise,02:01 PM,06:15 AM,05:35 PM,13,22,23,22,14,9,58,0.0,1018,22,10,305,13
2020-04-16 15:00:00,23,11,0.0,8.7,5,6,30,No moonrise,02:01 PM,06:15 AM,05:35 PM,13,25,25,22,14,11,56,0.0,1015,22,10,289,12
2020-04-16 18:00:00,23,11,0.0,8.7,5,1,30,No moonrise,02:01 PM,06:15 AM,05:35 PM,12,20,24,20,5,8,71,0.0,1016,20,10,102,4
2020-04-16 21:00:00,23,11,0.0,8.7,5,1,30,No moonrise,02:01 PM,06:15 AM,05:35 PM,11,17,18,17,7,5,79,0.0,1017,17,10,41,3
2020-04-17 00:00:00,24,13,0.0,8.7,6,1,23,12:47 AM,02:40 PM,06:15 AM,05:34 PM,11,15,14,15,10,2,81,0.0,1016,14,10,64,5
2020-04-17 03:00:00,24,13,0.0,8.7,6,1,23,12:47 AM,02:40 PM,06:15 AM,05:34 PM,11,14,14,14,10,4,81,0.0,1015,14,10,54,5
2020-04-17 06:00:00,24,13,0.0,8.7,6,1,23,12:47 AM,02:40 PM,06:15 AM,05:34 PM,10,14,14,14,12,8,80,0.0,1015,14,10,47,6
2020-04-17 09:00:00,24,13,0.0,8.7,6,5,23,12:47 AM,02:40 PM,06:15 AM,05:34 PM,11,19,21,19,13,8,63,0.0,1015,19,10,242,10
2020-04-17 12:00:00,24,13,0.0,8.7,6,6,23,12:47 AM,02:40 PM,06:15 AM,05:34 PM,12,25,25,23,17,11,50,0.0,1012,23,10,307,15
2020-04-17 15:00:00,24,13,0.0,8.7,6,6,23,12:47 AM,02:40 PM,06:15 AM,05:34 PM,14,25,25,23,13,14,55,0.0,1011,23,10,278,11
2020-04-17 18:00:00,24,13,0.0,8.7,6,1,23,12:47 AM,02:40 PM,06:15 AM,05:34 PM,14,22,24,22,8,8,72,0.0,1012,22,10,262,5
2020-04-17 21:00:00,24,13,0.0,8.7,6,1,23,12:47 AM,02:40 PM,06:15 AM,05:34 PM,13,18,21,18,8,4,83,0.0,1014,18,10,194,4
2020-04-18 00:00:00,21,11,0.0,7.2,5,1,15,01:43 AM,03:16 PM,06:16 AM,05:33 PM,12,15,16,15,6,54,85,0.0,1014,15,10,148,3
2020-04-18 03:00:00,21,11,0.0,7.2,5,1,15,01:43 AM,03:16 PM,06:16 AM,05:33 PM,11,13,13,13,5,89,85,0.0,1013,13,10,136,2
2020-04-18 06:00:00,21,11,0.0,7.2,5,1,15,01:43 AM,03:16 PM,06:16 AM,05:33 PM,10,13,13,13,4,98,85,0.0,1013,13,10,123,2
2020-04-18 09:00:00,21,11,0.0,7.2,5,4,15,01:43 AM,03:16 PM,06:16 AM,05:33 PM,8,17,17,17,7,97,60,0.0,1014,17,10,236,5
2020-04-18 12:00:00,21,11,0.0,7.2,5,5,15,01:43 AM,03:16 PM,06:16 AM,05:33 PM,6,20,22,20,10,36,39,0.0,1012,20,10,289,9
2020-04-18 15:00:00,21,11,0.0,7.2,5,6,15,01:43 AM,03:16 PM,06:16 AM,05:33 PM,6,20,21,20,13,4,40,0.0,1011,20,10,285,11
2020-04-18 18:00:00,21,11,0.0,7.2,5,1,15,01:43 AM,03:16 PM,06:16 AM,05:33 PM,6,17,18,17,10,10,53,0.0,1012,17,10,292,6
2020-04-18 21:00:00,21,11,0.0,7.2,5,1,15,01:43 AM,03:16 PM,06:16 AM,05:33 PM,5,12,13,12,8,4,63,0.0,1014,12,10,140,4
2020-04-19 00:00:00,19,8,0.0,8.7,5,1,8,02:36 AM,03:48 PM,06:17 AM,05:32 PM,4,9,10,9,10,0,67,0.0,1013,10,10,61,5
2020-04-19 03:00:00,19,8,0.0,8.7,5,1,8,02:36 AM,03:48 PM,06:17 AM,05:32 PM,3,8,8,8,11,0,68,0.0,1013,8,10,75,5
2020-04-19 06:00:00,19,8,0.0,8.7,5,1,8,02:36 AM,03:48 PM,06:17 AM,05:32 PM,3,7,8,7,12,0,69,0.0,1014,8,10,70,6
2020-04-19 09:00:00,19,8,0.0,8.7,5,4,8,02:36 AM,03:48 PM,06:17 AM,05:32 PM,5,14,14,14,12,0,55,0.0,1014,14,10,222,9
2020-04-19 12:00:00,19,8,0.0,8.7,5,5,8,02:36 AM,03:48 PM,06:17 AM,05:32 PM,5,18,18,18,14,3,43,0.0,1013,18,10,285,13
2020-04-19 15:00:00,19,8,0.0,8.7,5,5,8,02:36 AM,03:48 PM,06:17 AM,05:32 PM,5,18,18,18,14,6,45,0.0,1012,18,10,270,12
2020-04-19 18:00:00,19,8,0.0,8.7,5,1,8,02:36 AM,03:48 PM,06:17 AM,05:32 PM,5,15,17,15,11,14,61,0.0,1014,15,10,252,7
2020-04-19 21:00:00,19,8,0.0,8.7,5,1,8,02:36 AM,03:48 PM,06:17 AM,05:32 PM,5,10,12,10,10,12,73,0.0,1016,11,10,171,5
2020-04-20 00:00:00,19,8,0.0,8.7,5,1,0,03:30 AM,04:17 PM,06:17 AM,05:31 PM,4,8,8,8,10,5,76,0.0,1016,8,10,126,5
2020-04-20 03:00:00,19,8,0.0,8.7,5,1,0,03:30 AM,04:17 PM,06:17 AM,05:31 PM,4,7,8,7,10,11,75,0.0,1016,8,10,123,5
2020-04-20 06:00:00,19,8,0.0,8.7,5,1,0,03:30 AM,04:17 PM,06:17 AM,05:31 PM,4,8,8,8,10,9,74,0.0,1017,8,10,123,5
2020-04-20 09:00:00,19,8,0.0,8.7,5,4,0,03:30 AM,04:17 PM,06:17 AM,05:31 PM,6,15,15,15,5,8,56,0.0,1018,15,10,205,3
2020-04-20 12:00:00,19,8,0.0,8.7,5,5,0,03:30 AM,04:17 PM,06:17 AM,05:31 PM,6,19,19,19,11,12,45,0.0,1017,19,10,246,9
2020-04-20 15:00:00,19,8,0.0,8.7,5,5,0,03:30 AM,04:17 PM,06:17 AM,05:31 PM,7,19,19,19,10,13,47,0.0,1016,19,10,256,9
2020-04-20 18:00:00,19,8,0.0,8.7,5,1,0,03:30 AM,04:17 PM,06:17 AM,05:31 PM,7,16,18,16,8,12,63,0.0,1017,16,10,219,5
2020-04-20 21:00:00,19,8,0.0,8.7,5,1,0,03:30 AM,04:17 PM,06:17 AM,05:31 PM,6,13,14,13,9,12,69,0.0,1019,13,10,144,4
