date_time,Kootingal_maxtempC,Kootingal_mintempC,Kootingal_totalSnow_cm,Kootingal_sunHour,Kootingal_uvIndex,Kootingal_uvIndex,Kootingal_moon_illumination,Kootingal_moonrise,Kootingal_moonset,Kootingal_sunrise,Kootingal_sunset,Kootingal_DewPointC,Kootingal_FeelsLikeC,Kootingal_HeatIndexC,Kootingal_WindChillC,Kootingal_WindGustKmph,Kootingal_cloudcover,Kootingal_humidity,Kootingal_precipMM,Kootingal_pressure,Kootingal_tempC,Kootingal_visibility,Kootingal_winddirDegree,Kootingal_windspeedKmph
2020-03-10 00:00:00,25,14,0.0,10.5,5,1,100,07:00 PM,05:59 AM,05:53 AM,06:19 PM,12,16,16,16,13,29,79,0.0,1019,16,10,138,8
2020-03-10 03:00:00,25,14,0.0,10.5,5,1,100,07:00 PM,05:59 AM,05:53 AM,06:19 PM,12,14,14,14,17,18,86,0.0,1018,14,10,136,8
2020-03-10 06:00:00,25,14,0.0,10.5,5,1,100,07:00 PM,05:59 AM,05:53 AM,06:19 PM,12,14,15,14,15,22,85,0.0,1019,15,10,133,9
2020-03-10 09:00:00,25,14,0.0,10.5,5,5,100,07:00 PM,05:59 AM,05:53 AM,06:19 PM,13,20,21,20,16,21,66,0.0,1020,20,10,121,13
2020-03-10 12:00:00,25,14,0.0,10.5,5,6,100,07:00 PM,05:59 AM,05:53 AM,06:19 PM,14,25,25,24,12,62,53,0.5,1018,24,10,128,10
2020-03-10 15:00:00,25,14,0.0,10.5,5,5,100,07:00 PM,05:59 AM,05:53 AM,06:19 PM,14,25,25,24,12,82,51,1.1,1017,24,9,152,9
2020-03-10 18:00:00,25,14,0.0,10.5,5,1,100,07:00 PM,05:59 AM,05:53 AM,06:19 PM,14,22,24,22,20,85,65,0.5,1018,22,9,120,14
2020-03-10 21:00:00,25,14,0.0,10.5,5,1,100,07:00 PM,05:59 AM,05:53 AM,06:19 PM,13,18,19,18,19,75,74,0.2,1020,18,10,112,13
2020-03-11 00:00:00,25,15,0.0,11.9,5,1,84,07:38 PM,07:09 AM,05:53 AM,06:18 PM,12,17,17,17,14,54,76,0.1,1020,17,10,123,9
2020-03-11 03:00:00,25,15,0.0,11.9,5,1,84,07:38 PM,07:09 AM,05:53 AM,06:18 PM,12,16,16,16,13,45,79,0.0,1020,16,10,122,8
2020-03-11 06:00:00,25,15,0.0,11.9,5,1,84,07:38 PM,07:09 AM,05:53 AM,06:18 PM,12,15,15,15,12,20,81,0.0,1021,15,10,126,8
2020-03-11 09:00:00,25,15,0.0,11.9,5,5,84,07:38 PM,07:09 AM,05:53 AM,06:18 PM,12,19,21,19,13,5,63,0.0,1022,19,10,119,10
2020-03-11 12:00:00,25,15,0.0,11.9,5,6,84,07:38 PM,07:09 AM,05:53 AM,06:18 PM,11,25,25,24,12,18,46,0.0,1020,24,10,149,11
2020-03-11 15:00:00,25,15,0.0,11.9,5,6,84,07:38 PM,07:09 AM,05:53 AM,06:18 PM,12,25,25,24,15,66,47,0.1,1019,24,10,137,12
2020-03-11 18:00:00,25,15,0.0,11.9,5,1,84,07:38 PM,07:09 AM,05:53 AM,06:18 PM,12,26,26,23,24,81,60,0.1,1020,23,10,111,16
2020-03-11 21:00:00,25,15,0.0,11.9,5,1,84,07:38 PM,07:09 AM,05:53 AM,06:18 PM,11,20,23,20,21,78,72,0.1,1022,20,10,105,12
2020-03-12 00:00:00,26,12,0.0,12.6,5,1,76,08:16 PM,08:18 AM,05:54 AM,06:17 PM,11,15,16,15,17,30,78,0.0,1023,16,10,124,9
2020-03-12 03:00:00,26,12,0.0,12.6,5,1,76,08:16 PM,08:18 AM,05:54 AM,06:17 PM,10,12,13,12,16,2,83,0.0,1022,13,10,126,8
2020-03-12 06:00:00,26,12,0.0,12.6,5,1,76,08:16 PM,08:18 AM,05:54 AM,06:17 PM,10,13,13,13,13,0,83,0.0,1023,13,10,128,8
2020-03-12 09:00:00,26,12,0.0,12.6,5,5,76,08:16 PM,08:18 AM,05:54 AM,06:17 PM,11,18,18,18,13,5,63,0.0,1024,18,10,123,10
2020-03-12 12:00:00,26,12,0.0,12.6,5,6,76,08:16 PM,08:18 AM,05:54 AM,06:17 PM,11,24,24,24,15,14,43,0.0,1021,24,10,116,13
2020-03-12 15:00:00,26,12,0.0,12.6,5,7,76,08:16 PM,08:18 AM,05:54 AM,06:17 PM,11,26,26,25,17,14,39,0.0,1019,25,10,116,14
2020-03-12 18:00:00,26,12,0.0,12.6,5,1,76,08:16 PM,08:18 AM,05:54 AM,06:17 PM,10,24,24,22,26,10,52,0.0,1020,22,10,109,17
2020-03-12 21:00:00,26,12,0.0,12.6,5,1,76,08:16 PM,08:18 AM,05:54 AM,06:17 PM,10,18,22,18,26,3,68,0.0,1022,18,10,105,15
2020-03-13 00:00:00,25,11,0.0,12.6,6,1,69,08:56 PM,09:27 AM,05:55 AM,06:15 PM,9,13,15,13,20,0,79,0.0,1022,14,10,112,10
2020-03-13 03:00:00,25,11,0.0,12.6,6,1,69,08:56 PM,09:27 AM,05:55 AM,06:15 PM,8,10,11,10,17,0,83,0.0,1020,11,10,110,8
2020-03-13 06:00:00,25,11,0.0,12.6,6,1,69,08:56 PM,09:27 AM,05:55 AM,06:15 PM,8,10,11,10,14,0,80,0.0,1020,11,10,108,8
2020-03-13 09:00:00,25,11,0.0,12.6,6,5,69,08:56 PM,09:27 AM,05:55 AM,06:15 PM,10,18,18,18,7,0,62,0.0,1020,18,10,101,5
2020-03-13 12:00:00,25,11,0.0,12.6,6,6,69,08:56 PM,09:27 AM,05:55 AM,06:15 PM,10,24,24,24,6,6,42,0.0,1017,24,10,203,5
2020-03-13 15:00:00,25,11,0.0,12.6,6,6,69,08:56 PM,09:27 AM,05:55 AM,06:15 PM,9,25,25,25,10,7,36,0.0,1014,25,10,246,9
2020-03-13 18:00:00,25,11,0.0,12.6,6,1,69,08:56 PM,09:27 AM,05:55 AM,06:15 PM,8,25,25,23,12,7,44,0.0,1014,23,10,211,7
2020-03-13 21:00:00,25,11,0.0,12.6,6,1,69,08:56 PM,09:27 AM,05:55 AM,06:15 PM,10,19,23,19,16,8,64,0.0,1015,19,10,137,8
2020-03-14 00:00:00,25,13,0.0,12.6,6,1,62,09:38 PM,10:34 AM,05:55 AM,06:14 PM,11,16,17,16,16,7,78,0.0,1015,16,10,100,8
2020-03-14 03:00:00,25,13,0.0,12.6,6,1,62,09:38 PM,10:34 AM,05:55 AM,06:14 PM,11,14,14,14,12,6,86,0.0,1013,14,10,107,6
2020-03-14 06:00:00,25,13,0.0,12.6,6,1,62,09:38 PM,10:34 AM,05:55 AM,06:14 PM,11,14,14,14,9,3,84,0.0,1014,14,10,116,5
2020-03-14 09:00:00,25,13,0.0,12.6,6,5,62,09:38 PM,10:34 AM,05:55 AM,06:14 PM,11,20,21,20,9,5,58,0.0,1014,20,10,151,7
2020-03-14 12:00:00,25,13,0.0,12.6,6,6,62,09:38 PM,10:34 AM,05:55 AM,06:14 PM,11,25,25,24,16,17,42,0.0,1013,24,10,172,14
2020-03-14 15:00:00,25,13,0.0,12.6,6,6,62,09:38 PM,10:34 AM,05:55 AM,06:14 PM,12,25,25,24,23,37,48,0.0,1012,24,10,160,18
2020-03-14 18:00:00,25,13,0.0,12.6,6,1,62,09:38 PM,10:34 AM,05:55 AM,06:14 PM,12,21,23,21,25,73,63,0.0,1014,21,10,154,18
2020-03-14 21:00:00,25,13,0.0,12.6,6,1,62,09:38 PM,10:34 AM,05:55 AM,06:14 PM,11,17,18,17,20,55,70,0.0,1016,17,10,165,14
2020-03-15 00:00:00,23,13,0.0,12.6,6,1,55,10:22 PM,11:40 AM,05:56 AM,06:13 PM,11,14,15,14,18,52,77,0.0,1016,15,10,174,10
2020-03-15 03:00:00,23,13,0.0,12.6,6,1,55,10:22 PM,11:40 AM,05:56 AM,06:13 PM,10,13,13,13,15,48,83,0.0,1015,13,10,173,8
2020-03-15 06:00:00,23,13,0.0,12.6,6,1,55,10:22 PM,11:40 AM,05:56 AM,06:13 PM,10,13,14,13,15,20,80,0.0,1017,14,10,169,9
2020-03-15 09:00:00,23,13,0.0,12.6,6,5,55,10:22 PM,11:40 AM,05:56 AM,06:13 PM,10,18,18,18,20,10,61,0.0,1018,18,10,150,17
2020-03-15 12:00:00,23,13,0.0,12.6,6,6,55,10:22 PM,11:40 AM,05:56 AM,06:13 PM,10,23,23,23,22,19,46,0.0,1017,23,10,142,19
2020-03-15 15:00:00,23,13,0.0,12.6,6,6,55,10:22 PM,11:40 AM,05:56 AM,06:13 PM,10,25,25,23,24,27,46,0.0,1016,23,10,134,21
2020-03-15 18:00:00,23,13,0.0,12.6,6,1,55,10:22 PM,11:40 AM,05:56 AM,06:13 PM,10,19,20,19,27,15,56,0.0,1018,19,10,130,19
2020-03-15 21:00:00,23,13,0.0,12.6,6,1,55,10:22 PM,11:40 AM,05:56 AM,06:13 PM,10,15,15,15,24,10,69,0.0,1021,15,10,145,14
2020-03-16 00:00:00,22,12,0.0,11.8,5,1,47,11:12 PM,12:43 PM,05:57 AM,06:12 PM,9,12,13,12,19,5,77,0.0,1021,13,10,157,10
2020-03-16 03:00:00,22,12,0.0,11.8,5,1,47,11:12 PM,12:43 PM,05:57 AM,06:12 PM,9,11,12,11,14,37,83,0.0,1020,12,10,166,7
2020-03-16 06:00:00,22,12,0.0,11.8,5,1,47,11:12 PM,12:43 PM,05:57 AM,06:12 PM,10,13,13,13,9,41,83,0.0,1021,13,10,162,5
2020-03-16 09:00:00,22,12,0.0,11.8,5,5,47,11:12 PM,12:43 PM,05:57 AM,06:12 PM,11,18,18,18,15,50,66,0.0,1022,18,10,139,12
2020-03-16 12:00:00,22,12,0.0,11.8,5,6,47,11:12 PM,12:43 PM,05:57 AM,06:12 PM,12,22,23,22,22,61,53,0.1,1021,22,10,134,19
2020-03-16 15:00:00,22,12,0.0,11.8,5,5,47,11:12 PM,12:43 PM,05:57 AM,06:12 PM,11,24,24,22,25,68,50,0.2,1020,22,9,129,21
2020-03-16 18:00:00,22,12,0.0,11.8,5,1,47,11:12 PM,12:43 PM,05:57 AM,06:12 PM,11,21,23,21,24,38,62,0.1,1022,21,10,125,16
2020-03-16 21:00:00,22,12,0.0,11.8,5,1,47,11:12 PM,12:43 PM,05:57 AM,06:12 PM,10,17,20,17,19,12,76,0.0,1024,17,10,139,10
2020-03-17 00:00:00,24,11,0.0,12.5,5,1,40,No moonrise,01:42 PM,05:57 AM,06:10 PM,10,13,14,13,14,7,84,0.0,1025,13,10,144,7
2020-03-17 03:00:00,24,11,0.0,12.5,5,1,40,No moonrise,01:42 PM,05:57 AM,06:10 PM,10,11,11,11,12,4,89,0.0,1025,11,10,136,6
2020-03-17 06:00:00,24,11,0.0,12.5,5,1,40,No moonrise,01:42 PM,05:57 AM,06:10 PM,10,11,12,11,12,3,87,0.0,1026,12,10,137,6
2020-03-17 09:00:00,24,11,0.0,12.5,5,5,40,No moonrise,01:42 PM,05:57 AM,06:10 PM,10,17,18,17,13,12,64,0.0,1026,18,10,145,11
2020-03-17 12:00:00,24,11,0.0,12.5,5,6,40,No moonrise,01:42 PM,05:57 AM,06:10 PM,10,23,23,23,16,28,45,0.0,1024,23,10,147,14
2020-03-17 15:00:00,24,11,0.0,12.5,5,6,40,No moonrise,01:42 PM,05:57 AM,06:10 PM,11,25,25,23,16,33,47,0.0,1023,23,10,155,13
2020-03-17 18:00:00,24,11,0.0,12.5,5,1,40,No moonrise,01:42 PM,05:57 AM,06:10 PM,12,20,20,20,21,38,60,0.0,1024,20,10,133,13
2020-03-17 21:00:00,24,11,0.0,12.5,5,1,40,No moonrise,01:42 PM,05:57 AM,06:10 PM,11,16,16,16,19,26,76,0.0,1026,16,10,111,10
2020-03-18 00:00:00,26,12,0.0,12.5,6,1,33,12:04 AM,02:34 PM,05:58 AM,06:09 PM,11,13,13,13,15,17,85,0.0,1026,13,10,110,8
2020-03-18 03:00:00,26,12,0.0,12.5,6,1,33,12:04 AM,02:34 PM,05:58 AM,06:09 PM,10,12,12,12,13,7,90,0.0,1025,12,10,110,6
2020-03-18 06:00:00,26,12,0.0,12.5,6,1,33,12:04 AM,02:34 PM,05:58 AM,06:09 PM,10,12,12,12,12,1,86,0.0,1027,12,10,107,6
2020-03-18 09:00:00,26,12,0.0,12.5,6,5,33,12:04 AM,02:34 PM,05:58 AM,06:09 PM,10,18,18,18,8,0,61,0.0,1027,18,10,129,5
2020-03-18 12:00:00,26,12,0.0,12.5,6,6,33,12:04 AM,02:34 PM,05:58 AM,06:09 PM,9,24,24,24,7,0,40,0.0,1024,24,10,184,6
2020-03-18 15:00:00,26,12,0.0,12.5,6,7,33,12:04 AM,02:34 PM,05:58 AM,06:09 PM,7,25,25,25,6,2,32,0.0,1022,25,10,214,5
2020-03-18 18:00:00,26,12,0.0,12.5,6,1,33,12:04 AM,02:34 PM,05:58 AM,06:09 PM,7,25,25,23,5,3,39,0.0,1023,23,10,202,3
2020-03-18 21:00:00,26,12,0.0,12.5,6,1,33,12:04 AM,02:34 PM,05:58 AM,06:09 PM,6,20,23,20,9,2,48,0.0,1024,20,10,133,4
2020-03-19 00:00:00,28,13,0.0,12.5,6,1,25,12:59 AM,03:22 PM,05:59 AM,06:08 PM,6,16,17,16,10,8,55,0.0,1024,16,10,100,5
2020-03-19 03:00:00,28,13,0.0,12.5,6,1,25,12:59 AM,03:22 PM,05:59 AM,06:08 PM,6,14,14,14,10,5,61,0.0,1023,14,10,94,5
2020-03-19 06:00:00,28,13,0.0,12.5,6,1,25,12:59 AM,03:22 PM,05:59 AM,06:08 PM,7,15,14,15,8,7,62,0.0,1024,14,10,80,4
2020-03-19 09:00:00,28,13,0.0,12.5,6,6,25,12:59 AM,03:22 PM,05:59 AM,06:08 PM,9,21,22,21,4,4,47,0.0,1024,21,10,235,3
2020-03-19 12:00:00,28,13,0.0,12.5,6,7,25,12:59 AM,03:22 PM,05:59 AM,06:08 PM,8,26,26,27,5,1,32,0.0,1022,27,10,267,5
2020-03-19 15:00:00,28,13,0.0,12.5,6,7,25,12:59 AM,03:22 PM,05:59 AM,06:08 PM,7,26,26,28,7,0,26,0.0,1020,28,10,234,6
2020-03-19 18:00:00,28,13,0.0,12.5,6,1,25,12:59 AM,03:22 PM,05:59 AM,06:08 PM,5,26,26,25,3,2,32,0.0,1021,25,10,77,3
2020-03-19 21:00:00,28,13,0.0,12.5,6,1,25,12:59 AM,03:22 PM,05:59 AM,06:08 PM,5,20,21,20,7,3,39,0.0,1022,20,10,45,3
2020-03-20 00:00:00,29,16,0.0,12.5,7,1,18,01:55 AM,04:04 PM,05:59 AM,06:07 PM,6,18,18,18,8,3,45,0.0,1021,18,10,69,4
2020-03-20 03:00:00,29,16,0.0,12.5,7,1,18,01:55 AM,04:04 PM,05:59 AM,06:07 PM,6,16,16,16,8,2,49,0.0,1019,16,10,67,4
2020-03-20 06:00:00,29,16,0.0,12.5,7,1,18,01:55 AM,04:04 PM,05:59 AM,06:07 PM,7,17,17,17,6,1,53,0.0,1020,17,10,74,3
2020-03-20 09:00:00,29,16,0.0,12.5,7,6,18,01:55 AM,04:04 PM,05:59 AM,06:07 PM,9,22,22,22,7,1,43,0.0,1020,22,10,234,6
2020-03-20 12:00:00,29,16,0.0,12.5,7,7,18,01:55 AM,04:04 PM,05:59 AM,06:07 PM,9,27,27,28,13,2,31,0.0,1018,28,10,291,11
2020-03-20 15:00:00,29,16,0.0,12.5,7,7,18,01:55 AM,04:04 PM,05:59 AM,06:07 PM,9,28,28,29,19,3,29,0.0,1016,29,10,292,15
2020-03-20 18:00:00,29,16,0.0,12.5,7,1,18,01:55 AM,04:04 PM,05:59 AM,06:07 PM,9,27,27,26,17,3,38,0.0,1016,26,10,320,10
2020-03-20 21:00:00,29,16,0.0,12.5,7,1,18,01:55 AM,04:04 PM,05:59 AM,06:07 PM,9,23,23,22,14,4,45,0.0,1017,22,10,125,6
2020-03-21 00:00:00,30,17,0.0,12.1,7,1,11,02:51 AM,04:41 PM,06:00 AM,06:06 PM,8,19,19,19,9,3,50,0.0,1017,19,10,56,4
2020-03-21 03:00:00,30,17,0.0,12.1,7,1,11,02:51 AM,04:41 PM,06:00 AM,06:06 PM,8,18,18,18,9,1,54,0.0,1018,18,10,76,4
2020-03-21 06:00:00,30,17,0.0,12.1,7,1,11,02:51 AM,04:41 PM,06:00 AM,06:06 PM,9,18,18,18,7,1,56,0.0,1019,18,10,83,4
2020-03-21 09:00:00,30,17,0.0,12.1,7,6,11,02:51 AM,04:41 PM,06:00 AM,06:06 PM,10,23,23,23,4,2,44,0.0,1019,23,10,243,3
2020-03-21 12:00:00,30,17,0.0,12.1,7,7,11,02:51 AM,04:41 PM,06:00 AM,06:06 PM,9,27,27,28,9,3,31,0.0,1017,28,10,291,8
2020-03-21 15:00:00,30,17,0.0,12.1,7,7,11,02:51 AM,04:41 PM,06:00 AM,06:06 PM,8,28,28,30,13,1,25,0.0,1016,30,10,279,11
2020-03-21 18:00:00,30,17,0.0,12.1,7,1,11,02:51 AM,04:41 PM,06:00 AM,06:06 PM,6,30,30,28,5,0,31,0.0,1018,28,10,273,4
2020-03-21 21:00:00,30,17,0.0,12.1,7,1,11,02:51 AM,04:41 PM,06:00 AM,06:06 PM,7,28,28,24,5,1,41,0.0,1019,24,10,114,3
2020-03-22 00:00:00,29,15,0.0,12.0,6,1,4,03:46 AM,05:15 PM,06:00 AM,06:04 PM,9,19,20,19,9,1,57,0.0,1019,19,10,82,5
2020-03-22 03:00:00,29,15,0.0,12.0,6,1,4,03:46 AM,05:15 PM,06:00 AM,06:04 PM,11,16,16,16,9,0,72,0.0,1019,16,10,95,4
2020-03-22 06:00:00,29,15,0.0,12.0,6,1,4,03:46 AM,05:15 PM,06:00 AM,06:04 PM,12,16,16,16,8,0,75,0.0,1020,16,10,96,4
2020-03-22 09:00:00,29,15,0.0,12.0,6,6,4,03:46 AM,05:15 PM,06:00 AM,06:04 PM,11,22,22,22,6,0,52,0.0,1019,22,10,231,5
2020-03-22 12:00:00,29,15,0.0,12.0,6,7,4,03:46 AM,05:15 PM,06:00 AM,06:04 PM,8,26,26,27,11,3,31,0.0,1017,27,10,290,9
2020-03-22 15:00:00,29,15,0.0,12.0,6,7,4,03:46 AM,05:15 PM,06:00 AM,06:04 PM,7,27,27,29,14,4,25,0.0,1016,29,10,272,12
2020-03-22 18:00:00,29,15,0.0,12.0,6,1,4,03:46 AM,05:15 PM,06:00 AM,06:04 PM,7,29,29,27,18,4,32,0.0,1017,27,10,217,10
2020-03-22 21:00:00,29,15,0.0,12.0,6,1,4,03:46 AM,05:15 PM,06:00 AM,06:04 PM,6,27,27,25,12,5,40,0.0,1019,25,10,175,6
2020-03-23 00:00:00,26,15,0.0,11.6,6,1,0,04:40 AM,05:46 PM,06:01 AM,06:03 PM,6,19,20,19,13,3,50,0.0,1020,19,10,143,6
2020-03-23 03:00:00,26,15,0.0,11.6,6,1,0,04:40 AM,05:46 PM,06:01 AM,06:03 PM,10,15,15,15,19,2,71,0.0,1020,15,10,133,10
2020-03-23 06:00:00,26,15,0.0,11.6,6,1,0,04:40 AM,05:46 PM,06:01 AM,06:03 PM,12,16,16,16,19,5,78,0.0,1021,16,10,137,11
2020-03-23 09:00:00,26,15,0.0,11.6,6,6,0,04:40 AM,05:46 PM,06:01 AM,06:03 PM,13,21,22,21,19,10,59,0.0,1022,21,10,121,15
2020-03-23 12:00:00,26,15,0.0,11.6,6,7,0,04:40 AM,05:46 PM,06:01 AM,06:03 PM,13,26,26,26,17,35,46,0.0,1021,26,10,111,14
2020-03-23 15:00:00,26,15,0.0,11.6,6,7,0,04:40 AM,05:46 PM,06:01 AM,06:03 PM,14,26,26,26,20,44,47,0.0,1019,26,10,106,17
2020-03-23 18:00:00,26,15,0.0,11.6,6,1,0,04:40 AM,05:46 PM,06:01 AM,06:03 PM,13,26,26,23,26,34,60,0.0,1020,23,10,103,17
2020-03-23 21:00:00,26,15,0.0,11.6,6,1,0,04:40 AM,05:46 PM,06:01 AM,06:03 PM,12,18,20,18,23,39,71,0.0,1022,18,10,113,14
2020-03-24 00:00:00,24,17,0.0,8.8,6,1,0,05:34 AM,06:15 PM,06:02 AM,06:02 PM,12,17,17,17,15,52,72,0.0,1022,17,10,116,9
2020-03-24 03:00:00,24,17,0.0,8.8,6,1,0,05:34 AM,06:15 PM,06:02 AM,06:02 PM,12,18,18,18,12,59,70,0.0,1022,18,10,109,8
2020-03-24 06:00:00,24,17,0.0,8.8,6,1,0,05:34 AM,06:15 PM,06:02 AM,06:02 PM,12,18,18,18,11,77,71,0.0,1022,18,10,102,8
2020-03-24 09:00:00,24,17,0.0,8.8,6,4,0,05:34 AM,06:15 PM,06:02 AM,06:02 PM,13,19,19,19,10,66,69,0.0,1023,19,10,109,8
2020-03-24 12:00:00,24,17,0.0,8.8,6,6,0,05:34 AM,06:15 PM,06:02 AM,06:02 PM,14,23,23,23,7,72,58,0.1,1021,23,10,128,6
2020-03-24 15:00:00,24,17,0.0,8.8,6,5,0,05:34 AM,06:15 PM,06:02 AM,06:02 PM,15,25,25,24,5,50,56,0.0,1019,24,10,178,4
2020-03-24 18:00:00,24,17,0.0,8.8,6,1,0,05:34 AM,06:15 PM,06:02 AM,06:02 PM,15,21,22,21,6,53,68,0.4,1020,21,10,147,3
2020-03-24 21:00:00,24,17,0.0,8.8,6,1,0,05:34 AM,06:15 PM,06:02 AM,06:02 PM,15,18,18,18,13,69,83,0.7,1021,18,9,99,7
2020-03-25 00:00:00,25,15,0.0,6.0,5,1,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,14,16,16,16,15,49,87,0.3,1021,16,10,86,8
2020-03-25 03:00:00,25,15,0.0,6.0,5,1,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,13,15,15,15,12,60,89,0.0,1020,15,10,91,6
2020-03-25 06:00:00,25,15,0.0,6.0,5,1,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,14,16,16,16,8,81,86,0.0,1021,16,10,79,4
2020-03-25 09:00:00,25,15,0.0,6.0,5,5,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,14,20,22,20,8,90,70,0.0,1021,20,10,262,6
2020-03-25 12:00:00,25,15,0.0,6.0,5,5,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,15,25,25,24,8,79,59,0.1,1019,24,10,316,6
2020-03-25 15:00:00,25,15,0.0,6.0,5,5,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,16,25,25,24,14,77,63,2.6,1017,24,8,286,9
2020-03-25 18:00:00,25,15,0.0,6.0,5,1,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,17,20,21,20,25,74,81,5.7,1018,20,7,255,13
2020-03-25 21:00:00,25,15,0.0,6.0,5,1,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,17,18,18,18,21,87,92,12.9,1020,18,4,155,10
2020-03-26 00:00:00,22,16,0.0,4.3,5,1,11,07:20 AM,07:12 PM,06:03 AM,05:59 PM,16,17,17,17,14,86,91,6.0,1019,17,7,104,7
2020-03-26 03:00:00,22,16,0.0,4.3,5,1,11,07:20 AM,07:12 PM,06:03 AM,05:59 PM,14,16,16,16,12,86,91,1.1,1019,16,9,109,6
2020-03-26 06:00:00,22,16,0.0,4.3,5,1,11,07:20 AM,07:12 PM,06:03 AM,05:59 PM,14,16,16,16,11,59,90,0.4,1020,16,10,125,6
2020-03-26 09:00:00,22,16,0.0,4.3,5,5,11,07:20 AM,07:12 PM,06:03 AM,05:59 PM,15,20,22,20,14,73,74,0.4,1022,20,9,136,10
2020-03-26 12:00:00,22,16,0.0,4.3,5,5,11,07:20 AM,07:12 PM,06:03 AM,05:59 PM,15,25,25,22,22,65,66,1.4,1022,22,10,138,15
2020-03-26 15:00:00,22,16,0.0,4.3,5,5,11,07:20 AM,07:12 PM,06:03 AM,05:59 PM,14,22,25,22,32,74,60,2.1,1021,22,9,127,21
2020-03-26 18:00:00,22,16,0.0,4.3,5,1,11,07:20 AM,07:12 PM,06:03 AM,05:59 PM,12,19,20,19,22,59,64,0.7,1022,19,10,129,15
2020-03-26 21:00:00,22,16,0.0,4.3,5,1,11,07:20 AM,07:12 PM,06:03 AM,05:59 PM,11,17,17,17,14,30,69,0.0,1023,17,10,132,10
2020-03-27 00:00:00,25,14,0.0,8.7,6,1,18,08:13 AM,07:43 PM,06:04 AM,05:58 PM,11,15,15,15,13,15,75,0.0,1023,15,10,140,7
2020-03-27 03:00:00,25,14,0.0,8.7,6,1,18,08:13 AM,07:43 PM,06:04 AM,05:58 PM,11,14,14,14,16,14,81,0.0,1023,14,10,134,9
2020-03-27 06:00:00,25,14,0.0,8.7,6,1,18,08:13 AM,07:43 PM,06:04 AM,05:58 PM,11,13,14,13,18,17,82,0.0,1024,14,10,132,10
2020-03-27 09:00:00,25,14,0.0,8.7,6,5,18,08:13 AM,07:43 PM,06:04 AM,05:58 PM,11,19,21,19,14,17,62,0.0,1024,19,10,111,11
2020-03-27 12:00:00,25,14,0.0,8.7,6,6,18,08:13 AM,07:43 PM,06:04 AM,05:58 PM,12,25,25,24,15,36,48,0.0,1023,24,10,115,13
2020-03-27 15:00:00,25,14,0.0,8.7,6,6,18,08:13 AM,07:43 PM,06:04 AM,05:58 PM,13,25,25,23,22,37,51,0.0,1021,23,10,125,19
2020-03-27 18:00:00,25,14,0.0,8.7,6,1,18,08:13 AM,07:43 PM,06:04 AM,05:58 PM,12,19,20,19,24,25,63,0.0,1022,19,10,122,17
2020-03-27 21:00:00,25,14,0.0,8.7,6,1,18,08:13 AM,07:43 PM,06:04 AM,05:58 PM,11,15,16,15,22,17,72,0.0,1024,16,10,116,14
2020-03-28 00:00:00,26,11,0.0,8.7,6,1,25,09:07 AM,08:15 PM,06:04 AM,05:57 PM,9,12,13,12,19,8,77,0.0,1024,13,10,123,11
2020-03-28 03:00:00,26,11,0.0,8.7,6,1,25,09:07 AM,08:15 PM,06:04 AM,05:57 PM,8,10,11,10,17,4,80,0.0,1023,11,10,123,9
2020-03-28 06:00:00,26,11,0.0,8.7,6,1,25,09:07 AM,08:15 PM,06:04 AM,05:57 PM,7,10,11,10,15,3,78,0.0,1024,11,10,122,8
2020-03-28 09:00:00,26,11,0.0,8.7,6,5,25,09:07 AM,08:15 PM,06:04 AM,05:57 PM,10,17,18,17,11,3,63,0.0,1023,18,10,115,8
2020-03-28 12:00:00,26,11,0.0,8.7,6,6,25,09:07 AM,08:15 PM,06:04 AM,05:57 PM,11,24,24,24,10,16,45,0.0,1021,24,10,127,9
2020-03-28 15:00:00,26,11,0.0,8.7,6,7,25,09:07 AM,08:15 PM,06:04 AM,05:57 PM,12,26,26,25,13,23,45,0.0,1019,25,10,123,11
2020-03-28 18:00:00,26,11,0.0,8.7,6,1,25,09:07 AM,08:15 PM,06:04 AM,05:57 PM,13,25,25,22,19,23,61,0.0,1020,22,10,110,12
2020-03-28 21:00:00,26,11,0.0,8.7,6,1,25,09:07 AM,08:15 PM,06:04 AM,05:57 PM,13,18,19,18,19,19,76,0.0,1021,18,10,111,10
2020-03-29 00:00:00,26,14,0.0,8.7,6,1,32,10:03 AM,08:51 PM,06:05 AM,05:56 PM,13,15,15,15,15,14,84,0.0,1021,15,10,108,8
2020-03-29 03:00:00,26,14,0.0,8.7,6,1,32,10:03 AM,08:51 PM,06:05 AM,05:56 PM,12,14,14,14,14,13,88,0.0,1020,14,10,103,7
2020-03-29 06:00:00,26,14,0.0,8.7,6,1,32,10:03 AM,08:51 PM,06:05 AM,05:56 PM,12,14,14,14,12,14,86,0.0,1020,14,10,96,7
