date_time,Parkes_maxtempC,Parkes_mintempC,Parkes_totalSnow_cm,Parkes_sunHour,Parkes_uvIndex,Parkes_uvIndex,Parkes_moon_illumination,Parkes_moonrise,Parkes_moonset,Parkes_sunrise,Parkes_sunset,Parkes_DewPointC,Parkes_FeelsLikeC,Parkes_HeatIndexC,Parkes_WindChillC,Parkes_WindGustKmph,Parkes_cloudcover,Parkes_humidity,Parkes_precipMM,Parkes_pressure,Parkes_tempC,Parkes_visibility,Parkes_winddirDegree,Parkes_windspeedKmph
2019-12-04 00:00:00,26,11,0.0,14.5,6,1,48,11:35 AM,12:24 AM,04:51 AM,07:04 PM,4,14,14,14,18,2,52,0.0,1011,14,10,234,8
2019-12-04 03:00:00,26,11,0.0,14.5,6,1,48,11:35 AM,12:24 AM,04:51 AM,07:04 PM,5,12,12,12,10,0,63,0.0,1011,12,10,196,5
2019-12-04 06:00:00,26,11,0.0,14.5,6,1,48,11:35 AM,12:24 AM,04:51 AM,07:04 PM,5,14,14,14,13,0,57,0.0,1013,14,10,207,10
2019-12-04 09:00:00,26,11,0.0,14.5,6,5,48,11:35 AM,12:24 AM,04:51 AM,07:04 PM,3,19,20,19,20,0,36,0.0,1013,19,10,237,18
2019-12-04 12:00:00,26,11,0.0,14.5,6,6,48,11:35 AM,12:24 AM,04:51 AM,07:04 PM,1,24,24,24,26,1,22,0.0,1012,24,10,249,23
2019-12-04 15:00:00,26,11,0.0,14.5,6,7,48,11:35 AM,12:24 AM,04:51 AM,07:04 PM,-0,24,24,26,30,1,18,0.0,1010,26,10,248,26
2019-12-04 18:00:00,26,11,0.0,14.5,6,1,48,11:35 AM,12:24 AM,04:51 AM,07:04 PM,-0,22,22,22,28,0,22,0.0,1011,22,10,243,18
2019-12-04 21:00:00,26,11,0.0,14.5,6,1,48,11:35 AM,12:24 AM,04:51 AM,07:04 PM,-0,18,18,18,18,0,29,0.0,1013,18,10,240,9
2019-12-05 00:00:00,31,14,0.0,14.5,7,1,55,12:29 PM,12:56 AM,04:51 AM,07:05 PM,0,16,16,16,10,0,35,0.0,1013,16,10,233,5
2019-12-05 03:00:00,31,14,0.0,14.5,7,1,55,12:29 PM,12:56 AM,04:51 AM,07:05 PM,1,14,14,14,6,0,39,0.0,1012,14,10,284,3
2019-12-05 06:00:00,31,14,0.0,14.5,7,1,55,12:29 PM,12:56 AM,04:51 AM,07:05 PM,1,17,17,17,8,0,33,0.0,1013,17,10,331,6
2019-12-05 09:00:00,31,14,0.0,14.5,7,6,55,12:29 PM,12:56 AM,04:51 AM,07:05 PM,2,24,24,25,18,2,23,0.0,1012,25,10,298,16
2019-12-05 12:00:00,31,14,0.0,14.5,7,7,55,12:29 PM,12:56 AM,04:51 AM,07:05 PM,1,28,28,30,30,3,15,0.0,1010,30,10,269,26
2019-12-05 15:00:00,31,14,0.0,14.5,7,8,55,12:29 PM,12:56 AM,04:51 AM,07:05 PM,-1,29,29,31,36,3,12,0.0,1008,31,10,258,31
2019-12-05 18:00:00,31,14,0.0,14.5,7,1,55,12:29 PM,12:56 AM,04:51 AM,07:05 PM,-3,29,29,29,33,2,14,0.0,1008,29,10,243,22
2019-12-05 21:00:00,31,14,0.0,14.5,7,1,55,12:29 PM,12:56 AM,04:51 AM,07:05 PM,-2,29,29,25,22,2,20,0.0,1009,25,10,227,11
2019-12-06 00:00:00,29,16,0.0,14.5,7,1,62,01:23 PM,01:25 AM,04:51 AM,07:05 PM,0,21,22,21,11,13,27,0.0,1009,21,10,228,5
2019-12-06 03:00:00,29,16,0.0,14.5,7,1,62,01:23 PM,01:25 AM,04:51 AM,07:05 PM,2,17,17,17,9,6,36,0.0,1008,17,10,241,4
2019-12-06 06:00:00,29,16,0.0,14.5,7,1,62,01:23 PM,01:25 AM,04:51 AM,07:05 PM,4,19,19,19,8,0,37,0.0,1010,19,10,231,6
2019-12-06 09:00:00,29,16,0.0,14.5,7,6,62,01:23 PM,01:25 AM,04:51 AM,07:05 PM,3,23,23,24,18,48,27,0.0,1010,24,10,244,15
2019-12-06 12:00:00,29,16,0.0,14.5,7,6,62,01:23 PM,01:25 AM,04:51 AM,07:05 PM,-1,26,26,28,26,30,16,0.0,1009,28,10,246,22
2019-12-06 15:00:00,29,16,0.0,14.5,7,7,62,01:23 PM,01:25 AM,04:51 AM,07:05 PM,-3,27,27,29,26,3,12,0.0,1008,29,10,236,23
2019-12-06 18:00:00,29,16,0.0,14.5,7,1,62,01:23 PM,01:25 AM,04:51 AM,07:05 PM,-2,29,29,27,26,0,16,0.0,1009,27,10,223,16
2019-12-06 21:00:00,29,16,0.0,14.5,7,1,62,01:23 PM,01:25 AM,04:51 AM,07:05 PM,-1,27,27,24,20,0,24,0.0,1011,24,10,209,10
2019-12-07 00:00:00,31,14,0.0,14.5,7,1,70,02:17 PM,01:53 AM,04:51 AM,07:06 PM,-0,18,20,18,17,0,31,0.0,1012,18,10,195,8
2019-12-07 03:00:00,31,14,0.0,14.5,7,1,70,02:17 PM,01:53 AM,04:51 AM,07:06 PM,1,15,15,15,17,1,38,0.0,1012,15,10,170,8
2019-12-07 06:00:00,31,14,0.0,14.5,7,1,70,02:17 PM,01:53 AM,04:51 AM,07:06 PM,2,17,17,17,15,2,36,0.0,1014,17,10,170,11
2019-12-07 09:00:00,31,14,0.0,14.5,7,6,70,02:17 PM,01:53 AM,04:51 AM,07:06 PM,2,22,22,23,17,2,25,0.0,1014,23,10,193,15
2019-12-07 12:00:00,31,14,0.0,14.5,7,7,70,02:17 PM,01:53 AM,04:51 AM,07:06 PM,-0,27,27,29,20,23,16,0.0,1012,29,10,213,17
2019-12-07 15:00:00,31,14,0.0,14.5,7,8,70,02:17 PM,01:53 AM,04:51 AM,07:06 PM,-2,28,28,31,24,16,12,0.0,1011,31,10,217,21
2019-12-07 18:00:00,31,14,0.0,14.5,7,1,70,02:17 PM,01:53 AM,04:51 AM,07:06 PM,-2,30,30,29,26,2,15,0.0,1013,29,10,205,16
2019-12-07 21:00:00,31,14,0.0,14.5,7,1,70,02:17 PM,01:53 AM,04:51 AM,07:06 PM,-1,30,30,27,21,0,23,0.0,1015,27,10,175,10
2019-12-08 00:00:00,33,16,0.0,14.5,7,1,77,03:12 PM,02:21 AM,04:51 AM,07:07 PM,1,21,22,21,19,0,31,0.0,1016,21,10,150,9
2019-12-08 03:00:00,33,16,0.0,14.5,7,1,77,03:12 PM,02:21 AM,04:51 AM,07:07 PM,2,17,17,17,21,0,37,0.0,1016,17,10,122,10
2019-12-08 06:00:00,33,16,0.0,14.5,7,1,77,03:12 PM,02:21 AM,04:51 AM,07:07 PM,3,20,21,20,14,0,32,0.0,1017,20,10,108,9
2019-12-08 09:00:00,33,16,0.0,14.5,7,7,77,03:12 PM,02:21 AM,04:51 AM,07:07 PM,2,25,25,26,11,0,21,0.0,1017,26,10,153,10
2019-12-08 12:00:00,33,16,0.0,14.5,7,8,77,03:12 PM,02:21 AM,04:51 AM,07:07 PM,-2,29,29,31,13,0,12,0.0,1016,31,10,201,11
2019-12-08 15:00:00,33,16,0.0,14.5,7,8,77,03:12 PM,02:21 AM,04:51 AM,07:07 PM,-3,31,31,33,11,0,10,0.0,1014,33,10,209,10
2019-12-08 18:00:00,33,16,0.0,14.5,7,1,77,03:12 PM,02:21 AM,04:51 AM,07:07 PM,-2,33,33,31,12,0,13,0.0,1014,31,10,222,7
2019-12-08 21:00:00,33,16,0.0,14.5,7,1,77,03:12 PM,02:21 AM,04:51 AM,07:07 PM,-1,32,32,28,22,0,19,0.0,1017,28,10,150,10
2019-12-09 00:00:00,37,19,0.0,14.5,8,1,84,04:09 PM,02:51 AM,04:51 AM,07:08 PM,9,24,24,23,28,0,49,0.0,1017,23,10,75,13
2019-12-09 03:00:00,37,19,0.0,14.5,8,1,84,04:09 PM,02:51 AM,04:51 AM,07:08 PM,13,19,19,19,27,0,65,0.0,1018,19,10,61,13
2019-12-09 06:00:00,37,19,0.0,14.5,8,1,84,04:09 PM,02:51 AM,04:51 AM,07:08 PM,11,23,23,22,26,0,50,0.0,1019,22,10,47,19
2019-12-09 09:00:00,37,19,0.0,14.5,8,7,84,04:09 PM,02:51 AM,04:51 AM,07:08 PM,12,29,29,29,27,0,35,0.0,1018,29,10,14,23
2019-12-09 12:00:00,37,19,0.0,14.5,8,8,84,04:09 PM,02:51 AM,04:51 AM,07:08 PM,8,33,33,34,23,0,21,0.0,1016,34,10,226,20
2019-12-09 15:00:00,37,19,0.0,14.5,8,9,84,04:09 PM,02:51 AM,04:51 AM,07:08 PM,4,36,36,37,18,2,14,0.0,1013,37,10,328,15
2019-12-09 18:00:00,37,19,0.0,14.5,8,1,84,04:09 PM,02:51 AM,04:51 AM,07:08 PM,3,36,36,35,15,2,15,0.0,1013,35,10,116,10
2019-12-09 21:00:00,37,19,0.0,14.5,8,1,84,04:09 PM,02:51 AM,04:51 AM,07:08 PM,2,36,36,32,16,1,19,0.0,1013,32,10,19,8
2019-12-10 00:00:00,40,24,0.0,14.5,9,1,92,05:08 PM,03:24 AM,04:51 AM,07:09 PM,2,28,28,27,16,0,21,0.0,1013,27,10,22,8
2019-12-10 03:00:00,40,24,0.0,14.5,9,1,92,05:08 PM,03:24 AM,04:51 AM,07:09 PM,2,24,24,24,19,0,24,0.0,1013,24,10,26,9
2019-12-10 06:00:00,40,24,0.0,14.5,9,1,92,05:08 PM,03:24 AM,04:51 AM,07:09 PM,5,26,26,27,27,0,25,0.0,1014,27,10,12,21
2019-12-10 09:00:00,40,24,0.0,14.5,9,8,92,05:08 PM,03:24 AM,04:51 AM,07:09 PM,9,32,32,33,27,5,23,0.0,1014,33,10,224,24
2019-12-10 12:00:00,40,24,0.0,14.5,9,9,92,05:08 PM,03:24 AM,04:51 AM,07:09 PM,3,38,38,38,23,25,13,0.0,1011,38,10,299,20
2019-12-10 15:00:00,40,24,0.0,14.5,9,9,92,05:08 PM,03:24 AM,04:51 AM,07:09 PM,-4,39,39,39,28,43,7,0.0,1009,39,10,255,24
2019-12-10 18:00:00,40,24,0.0,14.5,9,1,92,05:08 PM,03:24 AM,04:51 AM,07:09 PM,-2,40,40,38,29,31,10,0.0,1009,38,10,234,18
2019-12-10 21:00:00,40,24,0.0,14.5,9,1,92,05:08 PM,03:24 AM,04:51 AM,07:09 PM,3,38,38,35,25,37,19,0.0,1011,35,10,208,12
2019-12-11 00:00:00,36,21,0.0,14.5,8,1,99,06:09 PM,04:00 AM,04:51 AM,07:09 PM,6,28,28,27,23,15,29,0.0,1012,27,10,184,11
2019-12-11 03:00:00,36,21,0.0,14.5,8,1,99,06:09 PM,04:00 AM,04:51 AM,07:09 PM,7,24,24,22,15,0,37,0.0,1012,22,10,117,7
2019-12-11 06:00:00,36,21,0.0,14.5,8,1,99,06:09 PM,04:00 AM,04:51 AM,07:09 PM,8,25,25,24,10,1,36,0.0,1013,24,10,253,7
2019-12-11 09:00:00,36,21,0.0,14.5,8,8,99,06:09 PM,04:00 AM,04:51 AM,07:09 PM,6,29,29,30,14,1,23,0.0,1012,30,10,300,12
2019-12-11 12:00:00,36,21,0.0,14.5,8,8,99,06:09 PM,04:00 AM,04:51 AM,07:09 PM,1,33,33,34,20,0,13,0.0,1010,34,10,261,17
2019-12-11 15:00:00,36,21,0.0,14.5,8,9,99,06:09 PM,04:00 AM,04:51 AM,07:09 PM,-2,34,34,35,24,0,9,0.0,1007,35,10,240,21
2019-12-11 18:00:00,36,21,0.0,14.5,8,1,99,06:09 PM,04:00 AM,04:51 AM,07:09 PM,-4,36,36,33,30,0,10,0.0,1008,33,10,228,19
2019-12-11 21:00:00,36,21,0.0,14.5,8,1,99,06:09 PM,04:00 AM,04:51 AM,07:09 PM,-3,34,34,30,26,3,15,0.0,1011,30,10,213,13
2019-12-12 00:00:00,31,18,0.0,14.5,7,1,100,07:11 PM,04:42 AM,04:52 AM,07:10 PM,-2,24,24,23,14,1,23,0.0,1012,23,10,159,7
2019-12-12 03:00:00,31,18,0.0,14.5,7,1,100,07:11 PM,04:42 AM,04:52 AM,07:10 PM,0,18,18,18,9,0,30,0.0,1011,18,10,184,4
2019-12-12 06:00:00,31,18,0.0,14.5,7,1,100,07:11 PM,04:42 AM,04:52 AM,07:10 PM,2,20,21,20,8,2,31,0.0,1012,20,10,217,6
2019-12-12 09:00:00,31,18,0.0,14.5,7,7,100,07:11 PM,04:42 AM,04:52 AM,07:10 PM,3,25,25,26,16,13,23,0.0,1012,26,10,234,14
2019-12-12 12:00:00,31,18,0.0,14.5,7,8,100,07:11 PM,04:42 AM,04:52 AM,07:10 PM,2,28,28,30,24,12,17,0.0,1010,30,10,228,21
2019-12-12 15:00:00,31,18,0.0,14.5,7,8,100,07:11 PM,04:42 AM,04:52 AM,07:10 PM,1,29,29,31,26,3,14,0.0,1008,31,10,216,22
2019-12-12 18:00:00,31,18,0.0,14.5,7,1,100,07:11 PM,04:42 AM,04:52 AM,07:10 PM,-1,26,26,28,29,0,16,0.0,1010,28,10,218,19
2019-12-12 21:00:00,31,18,0.0,14.5,7,1,100,07:11 PM,04:42 AM,04:52 AM,07:10 PM,-1,23,23,23,31,0,20,0.0,1012,23,10,206,17
2019-12-13 00:00:00,29,15,0.0,14.5,6,1,87,08:12 PM,05:30 AM,04:52 AM,07:11 PM,1,18,19,18,19,0,31,0.0,1014,18,10,167,10
2019-12-13 03:00:00,29,15,0.0,14.5,6,1,87,08:12 PM,05:30 AM,04:52 AM,07:11 PM,3,15,15,15,6,0,44,0.0,1014,15,10,229,3
2019-12-13 06:00:00,29,15,0.0,14.5,6,1,87,08:12 PM,05:30 AM,04:52 AM,07:11 PM,6,17,17,17,5,31,49,0.0,1014,17,10,262,4
2019-12-13 09:00:00,29,15,0.0,14.5,6,6,87,08:12 PM,05:30 AM,04:52 AM,07:11 PM,3,22,22,22,13,18,30,0.0,1014,22,10,248,12
2019-12-13 12:00:00,29,15,0.0,14.5,6,7,87,08:12 PM,05:30 AM,04:52 AM,07:11 PM,-3,25,25,27,20,5,14,0.0,1011,27,10,235,17
2019-12-13 15:00:00,29,15,0.0,14.5,6,7,87,08:12 PM,05:30 AM,04:52 AM,07:11 PM,-5,27,27,29,25,6,10,0.0,1009,29,10,226,22
2019-12-13 18:00:00,29,15,0.0,14.5,6,1,87,08:12 PM,05:30 AM,04:52 AM,07:11 PM,-4,29,29,27,26,18,14,0.0,1010,27,10,214,18
2019-12-13 21:00:00,29,15,0.0,14.5,6,1,87,08:12 PM,05:30 AM,04:52 AM,07:11 PM,-1,26,26,24,24,19,23,0.0,1012,24,10,203,13
2019-12-14 00:00:00,31,16,0.0,14.5,7,1,79,09:10 PM,06:24 AM,04:52 AM,07:11 PM,2,20,20,20,23,25,33,0.0,1013,20,10,188,12
2019-12-14 03:00:00,31,16,0.0,14.5,7,1,79,09:10 PM,06:24 AM,04:52 AM,07:11 PM,4,17,17,17,17,15,44,0.0,1013,17,10,183,8
2019-12-14 06:00:00,31,16,0.0,14.5,7,1,79,09:10 PM,06:24 AM,04:52 AM,07:11 PM,6,18,18,18,14,6,46,0.0,1014,18,10,195,11
2019-12-14 09:00:00,31,16,0.0,14.5,7,6,79,09:10 PM,06:24 AM,04:52 AM,07:11 PM,7,24,24,24,21,5,35,0.0,1013,24,10,209,18
2019-12-14 12:00:00,31,16,0.0,14.5,7,7,79,09:10 PM,06:24 AM,04:52 AM,07:11 PM,7,28,28,29,25,7,25,0.0,1011,29,10,218,22
2019-12-14 15:00:00,31,16,0.0,14.5,7,8,79,09:10 PM,06:24 AM,04:52 AM,07:11 PM,5,29,29,31,29,5,19,0.0,1008,31,10,219,25
2019-12-14 18:00:00,31,16,0.0,14.5,7,1,79,09:10 PM,06:24 AM,04:52 AM,07:11 PM,3,30,30,29,26,22,21,0.0,1009,29,10,212,17
2019-12-14 21:00:00,31,16,0.0,14.5,7,1,79,09:10 PM,06:24 AM,04:52 AM,07:11 PM,3,28,28,26,22,12,27,0.0,1011,26,10,199,11
2019-12-15 00:00:00,34,18,0.0,14.5,7,1,72,10:02 PM,07:25 AM,04:52 AM,07:12 PM,4,21,21,21,18,2,36,0.0,1012,21,10,150,9
2019-12-15 03:00:00,34,18,0.0,14.5,7,1,72,10:02 PM,07:25 AM,04:52 AM,07:12 PM,5,18,18,18,15,22,43,0.0,1011,18,10,119,7
2019-12-15 06:00:00,34,18,0.0,14.5,7,1,72,10:02 PM,07:25 AM,04:52 AM,07:12 PM,6,21,22,21,8,43,39,0.0,1012,21,10,76,5
2019-12-15 09:00:00,34,18,0.0,14.5,7,7,72,10:02 PM,07:25 AM,04:52 AM,07:12 PM,5,26,26,27,10,20,26,0.0,1012,27,10,203,9
2019-12-15 12:00:00,34,18,0.0,14.5,7,8,72,10:02 PM,07:25 AM,04:52 AM,07:12 PM,3,30,30,32,22,7,16,0.0,1009,32,10,260,19
2019-12-15 15:00:00,34,18,0.0,14.5,7,8,72,10:02 PM,07:25 AM,04:52 AM,07:12 PM,2,31,31,34,31,7,14,0.0,1007,34,10,247,27
2019-12-15 18:00:00,34,18,0.0,14.5,7,1,72,10:02 PM,07:25 AM,04:52 AM,07:12 PM,3,28,28,30,30,19,18,0.0,1007,30,10,241,20
2019-12-15 21:00:00,34,18,0.0,14.5,7,1,72,10:02 PM,07:25 AM,04:52 AM,07:12 PM,4,25,25,26,22,17,24,0.0,1009,26,10,225,12
2019-12-16 00:00:00,35,19,0.0,14.5,8,1,65,10:49 PM,08:30 AM,04:53 AM,07:13 PM,3,23,23,22,13,9,29,0.0,1009,22,10,225,6
2019-12-16 03:00:00,35,19,0.0,14.5,8,1,65,10:49 PM,08:30 AM,04:53 AM,07:13 PM,3,20,21,20,7,5,32,0.0,1008,20,10,229,4
2019-12-16 06:00:00,35,19,0.0,14.5,8,1,65,10:49 PM,08:30 AM,04:53 AM,07:13 PM,1,22,22,23,9,1,25,0.0,1010,23,10,223,8
2019-12-16 09:00:00,35,19,0.0,14.5,8,7,65,10:49 PM,08:30 AM,04:53 AM,07:13 PM,-1,27,27,29,19,2,15,0.0,1011,29,10,219,16
2019-12-16 12:00:00,35,19,0.0,14.5,8,8,65,10:49 PM,08:30 AM,04:53 AM,07:13 PM,1,32,32,34,26,3,12,0.0,1010,34,10,219,22
2019-12-16 15:00:00,35,19,0.0,14.5,8,8,65,10:49 PM,08:30 AM,04:53 AM,07:13 PM,3,32,32,34,28,1,14,0.0,1009,34,10,204,24
2019-12-16 18:00:00,35,19,0.0,14.5,8,1,65,10:49 PM,08:30 AM,04:53 AM,07:13 PM,4,34,34,33,25,4,19,0.0,1010,33,10,198,16
2019-12-16 21:00:00,35,19,0.0,14.5,8,1,65,10:49 PM,08:30 AM,04:53 AM,07:13 PM,5,33,33,30,21,2,28,0.0,1014,30,10,124,10
2019-12-17 00:00:00,36,16,0.0,14.5,8,1,58,11:32 PM,09:37 AM,04:53 AM,07:13 PM,9,21,22,21,23,2,55,0.0,1015,21,10,67,13
2019-12-17 03:00:00,36,16,0.0,14.5,8,1,58,11:32 PM,09:37 AM,04:53 AM,07:13 PM,10,16,16,16,23,5,66,0.0,1016,16,10,62,14
2019-12-17 06:00:00,36,16,0.0,14.5,8,1,58,11:32 PM,09:37 AM,04:53 AM,07:13 PM,9,19,19,19,14,6,55,0.0,1017,19,10,59,10
2019-12-17 09:00:00,36,16,0.0,14.5,8,7,58,11:32 PM,09:37 AM,04:53 AM,07:13 PM,8,26,26,27,5,7,33,0.0,1017,27,10,48,4
2019-12-17 12:00:00,36,16,0.0,14.5,8,8,58,11:32 PM,09:37 AM,04:53 AM,07:13 PM,6,31,31,33,8,3,19,0.0,1015,33,10,150,7
2019-12-17 15:00:00,36,16,0.0,14.5,8,9,58,11:32 PM,09:37 AM,04:53 AM,07:13 PM,3,34,34,36,13,0,14,0.0,1013,36,10,192,12
2019-12-17 18:00:00,36,16,0.0,14.5,8,1,58,11:32 PM,09:37 AM,04:53 AM,07:13 PM,2,31,31,33,15,0,15,0.0,1013,33,10,176,9
2019-12-17 21:00:00,36,16,0.0,14.5,8,1,58,11:32 PM,09:37 AM,04:53 AM,07:13 PM,7,31,31,30,28,0,29,0.0,1016,30,10,89,17
2019-12-18 00:00:00,38,21,0.0,14.5,8,1,50,No moonrise,10:44 AM,04:53 AM,07:14 PM,9,27,27,25,36,0,40,0.0,1017,25,10,57,21
2019-12-18 03:00:00,38,21,0.0,14.5,8,1,50,No moonrise,10:44 AM,04:53 AM,07:14 PM,8,22,22,22,31,0,41,0.0,1017,22,10,68,17
2019-12-18 06:00:00,38,21,0.0,14.5,8,1,50,No moonrise,10:44 AM,04:53 AM,07:14 PM,5,23,23,24,19,7,30,0.0,1019,24,10,52,13
2019-12-18 09:00:00,38,21,0.0,14.5,8,8,50,No moonrise,10:44 AM,04:53 AM,07:14 PM,4,29,29,31,19,9,18,0.0,1018,31,10,15,16
2019-12-18 12:00:00,38,21,0.0,14.5,8,9,50,No moonrise,10:44 AM,04:53 AM,07:14 PM,2,34,34,36,17,27,12,0.0,1016,36,10,234,15
2019-12-18 15:00:00,38,21,0.0,14.5,8,9,50,No moonrise,10:44 AM,04:53 AM,07:14 PM,0,37,37,38,14,23,10,0.0,1013,38,10,324,13
2019-12-18 18:00:00,38,21,0.0,14.5,8,1,50,No moonrise,10:44 AM,04:53 AM,07:14 PM,0,37,37,36,17,16,12,0.0,1013,36,10,295,10
2019-12-18 21:00:00,38,21,0.0,14.5,8,1,50,No moonrise,10:44 AM,04:53 AM,07:14 PM,1,36,36,33,21,7,16,0.0,1014,33,10,105,10
2019-12-19 00:00:00,40,23,0.0,14.5,9,1,43,12:09 AM,11:50 AM,04:54 AM,07:15 PM,3,28,28,28,27,5,23,0.0,1014,28,10,23,13
2019-12-19 03:00:00,40,23,0.0,14.5,9,1,43,12:09 AM,11:50 AM,04:54 AM,07:15 PM,4,24,24,24,22,5,27,0.0,1014,24,10,20,10
2019-12-19 06:00:00,40,23,0.0,14.5,9,1,43,12:09 AM,11:50 AM,04:54 AM,07:15 PM,5,26,26,27,26,1,25,0.0,1015,27,10,242,20
2019-12-19 09:00:00,40,23,0.0,14.5,9,8,43,12:09 AM,11:50 AM,04:54 AM,07:15 PM,6,31,31,33,29,3,19,0.0,1016,33,10,336,25
2019-12-19 12:00:00,40,23,0.0,14.5,9,9,43,12:09 AM,11:50 AM,04:54 AM,07:15 PM,5,37,37,38,22,9,13,0.0,1014,38,10,314,19
2019-12-19 15:00:00,40,23,0.0,14.5,9,10,43,12:09 AM,11:50 AM,04:54 AM,07:15 PM,3,40,40,40,14,9,10,0.0,1012,40,10,291,12
2019-12-19 18:00:00,40,23,0.0,14.5,9,1,43,12:09 AM,11:50 AM,04:54 AM,07:15 PM,3,39,39,38,14,5,12,0.0,1011,38,10,318,8
2019-12-19 21:00:00,40,23,0.0,14.5,9,1,43,12:09 AM,11:50 AM,04:54 AM,07:15 PM,3,36,36,34,21,5,16,0.0,1013,34,10,345,10
2019-12-20 00:00:00,42,24,0.0,14.5,9,1,36,12:44 AM,12:55 PM,04:54 AM,07:15 PM,2,29,29,29,19,2,19,0.0,1014,29,10,174,9
2019-12-20 03:00:00,42,24,0.0,14.5,9,1,36,12:44 AM,12:55 PM,04:54 AM,07:15 PM,4,24,24,25,23,0,27,0.0,1015,25,10,64,11
2019-12-20 06:00:00,42,24,0.0,14.5,9,1,36,12:44 AM,12:55 PM,04:54 AM,07:15 PM,5,26,26,27,19,0,25,0.0,1016,27,10,45,12
2019-12-20 09:00:00,42,24,0.0,14.5,9,8,36,12:44 AM,12:55 PM,04:54 AM,07:15 PM,4,33,33,34,16,0,15,0.0,1016,34,10,226,13
2019-12-20 12:00:00,42,24,0.0,14.5,9,9,36,12:44 AM,12:55 PM,04:54 AM,07:15 PM,2,40,40,40,17,0,10,0.0,1013,40,10,304,14
2019-12-20 15:00:00,42,24,0.0,14.5,9,10,36,12:44 AM,12:55 PM,04:54 AM,07:15 PM,1,43,43,42,14,0,8,0.0,1011,42,10,285,12
2019-12-20 18:00:00,42,24,0.0,14.5,9,1,36,12:44 AM,12:55 PM,04:54 AM,07:15 PM,1,42,42,40,13,0,10,0.0,1010,40,10,274,8
2019-12-20 21:00:00,42,24,0.0,14.5,9,1,36,12:44 AM,12:55 PM,04:54 AM,07:15 PM,2,40,40,38,18,0,15,0.0,1012,38,10,98,9
2019-12-21 00:00:00,44,25,0.0,14.5,9,1,28,01:19 AM,02:00 PM,04:55 AM,07:16 PM,8,30,30,30,27,0,32,0.0,1012,30,10,28,13
2019-12-21 03:00:00,44,25,0.0,14.5,9,1,28,01:19 AM,02:00 PM,04:55 AM,07:16 PM,11,25,25,25,29,0,40,0.0,1012,25,10,39,14
2019-12-21 06:00:00,44,25,0.0,14.5,9,1,28,01:19 AM,02:00 PM,04:55 AM,07:16 PM,10,28,28,28,24,0,32,0.0,1013,28,10,250,17
2019-12-21 09:00:00,44,25,0.0,14.5,9,9,28,01:19 AM,02:00 PM,04:55 AM,07:16 PM,6,36,36,36,27,0,17,0.0,1013,36,10,341,24
2019-12-21 12:00:00,44,25,0.0,14.5,9,10,28,01:19 AM,02:00 PM,04:55 AM,07:16 PM,1,44,44,43,28,0,8,0.0,1011,43,10,306,24
2019-12-21 15:00:00,44,25,0.0,14.5,9,10,28,01:19 AM,02:00 PM,04:55 AM,07:16 PM,-0,46,46,44,29,3,7,0.0,1008,44,10,264,25
2019-12-21 18:00:00,44,25,0.0,14.5,9,1,28,01:19 AM,02:00 PM,04:55 AM,07:16 PM,5,44,44,42,36,4,13,0.0,1009,42,10,229,24
2019-12-21 21:00:00,44,25,0.0,14.5,9,1,28,01:19 AM,02:00 PM,04:55 AM,07:16 PM,9,43,43,40,33,32,23,0.0,1011,40,10,190,18
2019-12-22 00:00:00,39,21,0.0,14.5,8,1,21,01:53 AM,03:06 PM,04:55 AM,07:16 PM,8,31,31,31,28,28,28,0.0,1013,31,10,175,14
2019-12-22 03:00:00,39,21,0.0,14.5,8,1,21,01:53 AM,03:06 PM,04:55 AM,07:16 PM,8,22,22,23,15,9,41,0.0,1014,23,10,138,8
2019-12-22 06:00:00,39,21,0.0,14.5,8,1,21,01:53 AM,03:06 PM,04:55 AM,07:16 PM,9,23,23,23,6,7,42,0.0,1016,23,10,45,4
2019-12-22 09:00:00,39,21,0.0,14.5,8,7,21,01:53 AM,03:06 PM,04:55 AM,07:16 PM,8,29,29,30,4,12,27,0.0,1015,30,10,212,3
2019-12-22 12:00:00,39,21,0.0,14.5,8,9,21,01:53 AM,03:06 PM,04:55 AM,07:16 PM,0,35,35,36,10,22,12,0.0,1013,36,10,265,9
2019-12-22 15:00:00,39,21,0.0,14.5,8,9,21,01:53 AM,03:06 PM,04:55 AM,07:16 PM,-3,38,38,39,15,38,7,0.0,1012,39,10,238,13
2019-12-22 18:00:00,39,21,0.0,14.5,8,1,21,01:53 AM,03:06 PM,04:55 AM,07:16 PM,-1,39,39,38,24,47,10,0.0,1013,38,10,198,16
2019-12-22 21:00:00,39,21,0.0,14.5,8,1,21,01:53 AM,03:06 PM,04:55 AM,07:16 PM,7,39,39,36,30,27,38,0.0,1015,36,10,109,20
2019-12-23 00:00:00,34,18,0.0,14.5,7,1,14,02:29 AM,04:11 PM,04:56 AM,07:17 PM,10,25,25,24,27,24,55,0.0,1016,24,10,70,19
2019-12-23 03:00:00,34,18,0.0,14.5,7,1,14,02:29 AM,04:11 PM,04:56 AM,07:17 PM,9,18,18,18,19,31,55,0.0,1017,18,10,69,13
2019-12-23 06:00:00,34,18,0.0,14.5,7,1,14,02:29 AM,04:11 PM,04:56 AM,07:17 PM,9,19,19,19,17,41,50,0.0,1017,19,10,56,14
