date_time,Maryborough_maxtempC,Maryborough_mintempC,Maryborough_totalSnow_cm,Maryborough_sunHour,Maryborough_uvIndex,Maryborough_uvIndex,Maryborough_moon_illumination,Maryborough_moonrise,Maryborough_moonset,Maryborough_sunrise,Maryborough_sunset,Maryborough_DewPointC,Maryborough_FeelsLikeC,Maryborough_HeatIndexC,Maryborough_WindChillC,Maryborough_WindGustKmph,Maryborough_cloudcover,Maryborough_humidity,Maryborough_precipMM,Maryborough_pressure,Maryborough_tempC,Maryborough_visibility,Maryborough_winddirDegree,Maryborough_windspeedKmph
2020-01-11 21:00:00,27,24,0.0,13.4,6,1,100,07:17 PM,05:09 AM,05:08 AM,06:45 PM,21,27,27,25,22,72,79,1.3,1010,25,9,22,15
2020-01-12 00:00:00,28,24,0.0,10.8,6,1,83,08:10 PM,06:13 AM,05:09 AM,06:45 PM,21,27,27,25,13,76,79,0.9,1010,25,9,73,8
2020-01-12 03:00:00,28,24,0.0,10.8,6,1,83,08:10 PM,06:13 AM,05:09 AM,06:45 PM,21,26,26,24,8,78,80,0.7,1009,24,10,86,5
2020-01-12 06:00:00,28,24,0.0,10.8,6,1,83,08:10 PM,06:13 AM,05:09 AM,06:45 PM,21,26,26,24,12,72,84,0.2,1010,24,10,141,9
2020-01-12 09:00:00,28,24,0.0,10.8,6,6,83,08:10 PM,06:13 AM,05:09 AM,06:45 PM,21,28,28,26,15,62,74,0.1,1011,26,10,147,12
2020-01-12 12:00:00,28,24,0.0,10.8,6,6,83,08:10 PM,06:13 AM,05:09 AM,06:45 PM,21,30,30,28,27,30,67,0.0,1010,28,10,127,21
2020-01-12 15:00:00,28,24,0.0,10.8,6,7,83,08:10 PM,06:13 AM,05:09 AM,06:45 PM,22,29,29,26,38,53,76,0.6,1008,26,10,134,29
2020-01-12 18:00:00,28,24,0.0,10.8,6,1,83,08:10 PM,06:13 AM,05:09 AM,06:45 PM,22,27,27,25,40,89,84,1.0,1010,25,10,138,28
2020-01-12 21:00:00,28,24,0.0,10.8,6,1,83,08:10 PM,06:13 AM,05:09 AM,06:45 PM,22,27,27,24,41,100,85,1.3,1011,24,10,134,29
2020-01-13 00:00:00,27,24,0.0,10.8,6,1,76,08:58 PM,07:19 AM,05:10 AM,06:45 PM,22,26,26,24,42,89,86,2.6,1011,24,8,137,27
2020-01-13 03:00:00,27,24,0.0,10.8,6,1,76,08:58 PM,07:19 AM,05:10 AM,06:45 PM,21,26,26,24,49,76,85,4.9,1011,24,7,139,27
2020-01-13 06:00:00,27,24,0.0,10.8,6,1,76,08:58 PM,07:19 AM,05:10 AM,06:45 PM,21,27,27,24,45,73,83,2.0,1011,24,9,138,29
2020-01-13 09:00:00,27,24,0.0,10.8,6,6,76,08:58 PM,07:19 AM,05:10 AM,06:45 PM,21,28,28,26,42,84,76,0.2,1012,26,9,136,32
2020-01-13 12:00:00,27,24,0.0,10.8,6,6,76,08:58 PM,07:19 AM,05:10 AM,06:45 PM,21,29,29,27,41,47,71,0.1,1011,27,10,135,33
2020-01-13 15:00:00,27,24,0.0,10.8,6,7,76,08:58 PM,07:19 AM,05:10 AM,06:45 PM,21,29,29,27,43,56,72,0.0,1010,27,10,132,33
2020-01-13 18:00:00,27,24,0.0,10.8,6,1,76,08:58 PM,07:19 AM,05:10 AM,06:45 PM,21,28,28,26,45,84,78,0.1,1011,26,10,138,33
2020-01-13 21:00:00,27,24,0.0,10.8,6,1,76,08:58 PM,07:19 AM,05:10 AM,06:45 PM,21,27,27,25,45,97,81,0.0,1013,25,10,141,32
2020-01-14 00:00:00,28,24,0.0,9.6,6,1,69,09:43 PM,08:24 AM,05:11 AM,06:45 PM,21,27,27,25,40,83,83,0.1,1012,25,10,144,29
2020-01-14 03:00:00,28,24,0.0,9.6,6,1,69,09:43 PM,08:24 AM,05:11 AM,06:45 PM,21,26,26,24,35,71,84,0.1,1011,24,9,149,25
2020-01-14 06:00:00,28,24,0.0,9.6,6,1,69,09:43 PM,08:24 AM,05:11 AM,06:45 PM,21,27,27,25,34,63,82,0.1,1012,25,10,148,25
2020-01-14 09:00:00,28,24,0.0,9.6,6,6,69,09:43 PM,08:24 AM,05:11 AM,06:45 PM,22,28,28,26,36,71,78,1.0,1012,26,9,148,26
2020-01-14 12:00:00,28,24,0.0,9.6,6,6,69,09:43 PM,08:24 AM,05:11 AM,06:45 PM,21,30,30,27,34,77,70,0.6,1011,27,9,135,26
2020-01-14 15:00:00,28,24,0.0,9.6,6,6,69,09:43 PM,08:24 AM,05:11 AM,06:45 PM,21,30,30,27,35,77,69,0.3,1010,27,9,133,27
2020-01-14 18:00:00,28,24,0.0,9.6,6,1,69,09:43 PM,08:24 AM,05:11 AM,06:45 PM,21,28,28,26,36,57,77,0.1,1011,26,10,138,26
2020-01-14 21:00:00,28,24,0.0,9.6,6,1,69,09:43 PM,08:24 AM,05:11 AM,06:45 PM,21,27,27,25,31,31,80,0.0,1012,25,10,146,22
2020-01-15 00:00:00,27,24,0.0,9.6,7,1,61,10:23 PM,09:29 AM,05:11 AM,06:45 PM,21,27,27,25,22,58,80,0.1,1011,25,10,145,15
2020-01-15 03:00:00,27,24,0.0,9.6,7,1,61,10:23 PM,09:29 AM,05:11 AM,06:45 PM,21,26,26,24,17,34,83,0.0,1010,24,10,140,11
2020-01-15 06:00:00,27,24,0.0,9.6,7,1,61,10:23 PM,09:29 AM,05:11 AM,06:45 PM,21,27,27,25,17,57,80,0.6,1010,25,9,117,12
2020-01-15 09:00:00,27,24,0.0,9.6,7,6,61,10:23 PM,09:29 AM,05:11 AM,06:45 PM,21,28,28,26,16,83,71,1.6,1011,26,9,101,11
2020-01-15 12:00:00,27,24,0.0,9.6,7,6,61,10:23 PM,09:29 AM,05:11 AM,06:45 PM,21,29,29,27,23,85,70,3.0,1010,27,8,82,14
2020-01-15 15:00:00,27,24,0.0,9.6,7,6,61,10:23 PM,09:29 AM,05:11 AM,06:45 PM,21,29,29,27,25,76,71,3.8,1009,27,7,92,14
2020-01-15 18:00:00,27,24,0.0,9.6,7,1,61,10:23 PM,09:29 AM,05:11 AM,06:45 PM,21,28,28,26,25,77,76,2.2,1010,26,8,85,16
2020-01-15 21:00:00,27,24,0.0,9.6,7,1,61,10:23 PM,09:29 AM,05:11 AM,06:45 PM,21,27,27,25,29,82,80,3.6,1010,25,8,73,17
2020-01-16 00:00:00,27,25,0.0,10.8,6,1,54,11:03 PM,10:31 AM,05:12 AM,06:45 PM,21,27,27,25,27,78,81,3.4,1009,25,7,67,16
2020-01-16 03:00:00,27,25,0.0,10.8,6,1,54,11:03 PM,10:31 AM,05:12 AM,06:45 PM,21,27,27,25,22,67,79,3.0,1008,25,7,68,14
2020-01-16 06:00:00,27,25,0.0,10.8,6,1,54,11:03 PM,10:31 AM,05:12 AM,06:45 PM,21,27,27,25,22,48,78,1.0,1009,25,9,75,15
2020-01-16 09:00:00,27,25,0.0,10.8,6,7,54,11:03 PM,10:31 AM,05:12 AM,06:45 PM,21,28,28,26,19,67,72,0.3,1009,26,10,69,14
2020-01-16 12:00:00,27,25,0.0,10.8,6,6,54,11:03 PM,10:31 AM,05:12 AM,06:45 PM,20,29,29,27,19,86,68,0.3,1008,27,9,54,15
2020-01-16 15:00:00,27,25,0.0,10.8,6,6,54,11:03 PM,10:31 AM,05:12 AM,06:45 PM,20,29,29,27,22,89,68,0.3,1006,27,9,49,17
2020-01-16 18:00:00,27,25,0.0,10.8,6,1,54,11:03 PM,10:31 AM,05:12 AM,06:45 PM,21,28,28,26,27,58,72,0.1,1006,26,10,63,19
2020-01-16 21:00:00,27,25,0.0,10.8,6,1,54,11:03 PM,10:31 AM,05:12 AM,06:45 PM,20,27,27,25,26,23,75,0.0,1007,25,10,62,18
2020-01-17 00:00:00,27,24,0.0,10.8,7,1,47,11:41 PM,11:33 AM,05:13 AM,06:45 PM,20,27,27,25,23,32,76,0.0,1007,25,10,60,16
2020-01-17 03:00:00,27,24,0.0,10.8,7,1,47,11:41 PM,11:33 AM,05:13 AM,06:45 PM,20,26,26,24,19,35,77,0.0,1006,24,10,62,13
2020-01-17 06:00:00,27,24,0.0,10.8,7,1,47,11:41 PM,11:33 AM,05:13 AM,06:45 PM,20,27,27,25,17,47,75,0.0,1006,25,10,44,12
2020-01-17 09:00:00,27,24,0.0,10.8,7,7,47,11:41 PM,11:33 AM,05:13 AM,06:45 PM,21,28,28,25,19,68,77,1.2,1006,25,9,32,13
2020-01-17 12:00:00,27,24,0.0,10.8,7,6,47,11:41 PM,11:33 AM,05:13 AM,06:45 PM,21,28,28,26,26,80,76,1.6,1005,26,9,38,18
2020-01-17 15:00:00,27,24,0.0,10.8,7,6,47,11:41 PM,11:33 AM,05:13 AM,06:45 PM,22,29,29,27,29,77,74,1.5,1003,27,9,45,21
2020-01-17 18:00:00,27,24,0.0,10.8,7,1,47,11:41 PM,11:33 AM,05:13 AM,06:45 PM,22,29,29,26,28,59,75,0.5,1004,26,10,48,19
2020-01-17 21:00:00,27,24,0.0,10.8,7,1,47,11:41 PM,11:33 AM,05:13 AM,06:45 PM,22,28,28,26,28,72,78,0.1,1005,26,9,47,19
2020-01-18 00:00:00,27,25,0.0,8.3,6,1,40,No moonrise,12:33 PM,05:14 AM,06:45 PM,22,28,28,25,34,79,82,4.6,1004,25,8,31,19
2020-01-18 03:00:00,27,25,0.0,8.3,6,1,40,No moonrise,12:33 PM,05:14 AM,06:45 PM,21,27,27,25,37,60,79,11.9,1003,25,4,10,17
2020-01-18 06:00:00,27,25,0.0,8.3,6,1,40,No moonrise,12:33 PM,05:14 AM,06:45 PM,21,28,28,26,25,66,77,6.7,1004,26,6,19,14
2020-01-18 09:00:00,27,25,0.0,8.3,6,6,40,No moonrise,12:33 PM,05:14 AM,06:45 PM,22,27,27,25,35,73,81,6.1,1005,25,4,232,18
2020-01-18 12:00:00,27,25,0.0,8.3,6,6,40,No moonrise,12:33 PM,05:14 AM,06:45 PM,21,28,28,26,29,73,76,2.6,1003,26,8,118,19
2020-01-18 15:00:00,27,25,0.0,8.3,6,6,40,No moonrise,12:33 PM,05:14 AM,06:45 PM,22,29,29,27,27,81,75,0.5,1002,27,10,242,21
2020-01-18 18:00:00,27,25,0.0,8.3,6,1,40,No moonrise,12:33 PM,05:14 AM,06:45 PM,22,29,29,26,32,88,78,1.4,1003,26,9,134,22
2020-01-18 21:00:00,27,25,0.0,8.3,6,1,40,No moonrise,12:33 PM,05:14 AM,06:45 PM,22,28,28,26,34,86,80,3.4,1004,26,8,19,20
2020-01-19 00:00:00,28,26,0.0,8.3,6,1,32,12:20 AM,01:35 PM,05:14 AM,06:45 PM,22,28,28,26,31,87,81,1.9,1004,26,8,8,18
2020-01-19 03:00:00,28,26,0.0,8.3,6,1,32,12:20 AM,01:35 PM,05:14 AM,06:45 PM,22,28,28,26,27,87,81,1.6,1004,26,9,228,17
2020-01-19 06:00:00,28,26,0.0,8.3,6,1,32,12:20 AM,01:35 PM,05:14 AM,06:45 PM,22,29,29,26,23,80,80,0.9,1005,26,10,345,15
2020-01-19 09:00:00,28,26,0.0,8.3,6,6,32,12:20 AM,01:35 PM,05:14 AM,06:45 PM,22,30,30,27,24,84,75,0.3,1005,27,10,348,18
2020-01-19 12:00:00,28,26,0.0,8.3,6,6,32,12:20 AM,01:35 PM,05:14 AM,06:45 PM,23,31,31,28,27,82,73,0.6,1005,28,10,121,21
2020-01-19 15:00:00,28,26,0.0,8.3,6,6,32,12:20 AM,01:35 PM,05:14 AM,06:45 PM,23,31,31,28,31,77,75,1.0,1004,28,9,10,22
2020-01-19 18:00:00,28,26,0.0,8.3,6,1,32,12:20 AM,01:35 PM,05:14 AM,06:45 PM,23,31,31,27,32,76,80,0.7,1004,27,10,19,21
2020-01-19 21:00:00,28,26,0.0,8.3,6,1,32,12:20 AM,01:35 PM,05:14 AM,06:45 PM,23,30,30,27,34,29,82,0.1,1006,27,10,25,22
2020-01-20 00:00:00,28,26,0.0,13.3,7,1,25,01:02 AM,02:35 PM,05:15 AM,06:44 PM,24,30,30,26,33,8,84,0.0,1006,26,10,11,22
2020-01-20 03:00:00,28,26,0.0,13.3,7,1,25,01:02 AM,02:35 PM,05:15 AM,06:44 PM,24,30,30,26,32,6,86,0.0,1006,26,10,3,22
2020-01-20 06:00:00,28,26,0.0,13.3,7,1,25,01:02 AM,02:35 PM,05:15 AM,06:44 PM,24,30,30,27,31,13,85,0.0,1007,27,10,239,22
2020-01-20 09:00:00,28,26,0.0,13.3,7,7,25,01:02 AM,02:35 PM,05:15 AM,06:44 PM,24,31,31,27,28,14,81,0.0,1009,27,10,351,21
2020-01-20 12:00:00,28,26,0.0,13.3,7,7,25,01:02 AM,02:35 PM,05:15 AM,06:44 PM,24,31,31,28,30,51,80,0.3,1008,28,9,118,23
2020-01-20 15:00:00,28,26,0.0,13.3,7,6,25,01:02 AM,02:35 PM,05:15 AM,06:44 PM,24,32,32,28,32,74,80,0.5,1007,28,9,7,24
2020-01-20 18:00:00,28,26,0.0,13.3,7,1,25,01:02 AM,02:35 PM,05:15 AM,06:44 PM,24,31,31,27,31,36,82,0.2,1008,27,10,12,22
2020-01-20 21:00:00,28,26,0.0,13.3,7,1,25,01:02 AM,02:35 PM,05:15 AM,06:44 PM,24,31,31,27,22,37,85,0.0,1009,27,10,228,15
2020-01-21 00:00:00,28,27,0.0,13.3,7,1,18,01:46 AM,03:36 PM,05:16 AM,06:44 PM,24,30,30,27,27,73,86,0.1,1009,27,9,115,18
2020-01-21 03:00:00,28,27,0.0,13.3,7,1,18,01:46 AM,03:36 PM,05:16 AM,06:44 PM,24,30,30,27,31,73,85,0.1,1009,27,10,231,21
2020-01-21 06:00:00,28,27,0.0,13.3,7,1,18,01:46 AM,03:36 PM,05:16 AM,06:44 PM,24,30,30,27,26,43,84,0.0,1010,27,10,350,18
2020-01-21 09:00:00,28,27,0.0,13.3,7,7,18,01:46 AM,03:36 PM,05:16 AM,06:44 PM,24,31,31,28,21,22,80,0.0,1011,28,10,357,15
2020-01-21 12:00:00,28,27,0.0,13.3,7,7,18,01:46 AM,03:36 PM,05:16 AM,06:44 PM,24,32,32,28,25,21,76,0.0,1010,28,10,123,20
2020-01-21 15:00:00,28,27,0.0,13.3,7,7,18,01:46 AM,03:36 PM,05:16 AM,06:44 PM,24,32,32,28,33,13,77,0.0,1008,28,10,3,26
2020-01-21 18:00:00,28,27,0.0,13.3,7,1,18,01:46 AM,03:36 PM,05:16 AM,06:44 PM,24,32,32,28,34,16,82,0.0,1010,28,10,225,24
2020-01-21 21:00:00,28,27,0.0,13.3,7,1,18,01:46 AM,03:36 PM,05:16 AM,06:44 PM,24,31,31,27,26,31,86,0.0,1011,27,10,118,17
2020-01-22 00:00:00,28,27,0.0,13.3,7,1,11,02:34 AM,04:34 PM,05:17 AM,06:44 PM,24,30,30,27,22,69,87,1.3,1011,27,9,241,14
2020-01-22 03:00:00,28,27,0.0,13.3,7,1,11,02:34 AM,04:34 PM,05:17 AM,06:44 PM,24,30,30,27,26,59,87,0.6,1010,27,10,347,18
2020-01-22 06:00:00,28,27,0.0,13.3,7,1,11,02:34 AM,04:34 PM,05:17 AM,06:44 PM,24,31,31,27,22,64,86,0.1,1012,27,10,335,16
2020-01-22 09:00:00,28,27,0.0,13.3,7,6,11,02:34 AM,04:34 PM,05:17 AM,06:44 PM,24,31,31,27,19,47,82,0.0,1013,27,10,349,14
2020-01-22 12:00:00,28,27,0.0,13.3,7,7,11,02:34 AM,04:34 PM,05:17 AM,06:44 PM,24,32,32,28,22,16,78,0.0,1012,28,10,125,17
2020-01-22 15:00:00,28,27,0.0,13.3,7,7,11,02:34 AM,04:34 PM,05:17 AM,06:44 PM,24,32,32,28,25,8,76,0.0,1011,28,10,11,19
2020-01-22 18:00:00,28,27,0.0,13.3,7,1,11,02:34 AM,04:34 PM,05:17 AM,06:44 PM,24,32,32,28,27,11,80,0.0,1011,28,10,26,18
2020-01-22 21:00:00,28,27,0.0,13.3,7,1,11,02:34 AM,04:34 PM,05:17 AM,06:44 PM,25,31,31,27,32,30,85,0.0,1012,27,10,35,22
2020-01-23 00:00:00,27,24,0.0,10.8,7,1,3,03:26 AM,05:30 PM,05:18 AM,06:44 PM,24,31,31,27,34,59,86,0.2,1012,27,10,27,24
2020-01-23 03:00:00,27,24,0.0,10.8,7,1,3,03:26 AM,05:30 PM,05:18 AM,06:44 PM,24,30,30,26,31,81,87,0.3,1012,26,10,20,21
2020-01-23 06:00:00,27,24,0.0,10.8,7,1,3,03:26 AM,05:30 PM,05:18 AM,06:44 PM,24,30,30,26,26,70,86,0.8,1013,26,10,15,18
2020-01-23 09:00:00,27,24,0.0,10.8,7,6,3,03:26 AM,05:30 PM,05:18 AM,06:44 PM,24,30,30,27,28,64,82,1.5,1013,27,10,16,19
2020-01-23 12:00:00,27,24,0.0,10.8,7,6,3,03:26 AM,05:30 PM,05:18 AM,06:44 PM,24,31,31,27,30,57,82,1.0,1012,27,10,14,22
2020-01-23 15:00:00,27,24,0.0,10.8,7,6,3,03:26 AM,05:30 PM,05:18 AM,06:44 PM,24,30,30,27,32,60,83,0.2,1011,27,10,11,23
2020-01-23 18:00:00,27,24,0.0,10.8,7,1,3,03:26 AM,05:30 PM,05:18 AM,06:44 PM,24,30,30,27,29,70,84,0.1,1011,27,10,17,21
2020-01-23 21:00:00,27,24,0.0,10.8,7,1,3,03:26 AM,05:30 PM,05:18 AM,06:44 PM,23,28,28,25,28,67,83,0.0,1012,25,10,27,20
2020-01-24 00:00:00,27,26,0.0,9.5,6,1,0,04:20 AM,06:20 PM,05:18 AM,06:43 PM,23,29,29,26,28,53,82,0.0,1012,26,10,18,19
2020-01-24 03:00:00,27,26,0.0,9.5,6,1,0,04:20 AM,06:20 PM,05:18 AM,06:43 PM,23,29,29,26,24,64,82,0.0,1012,26,10,12,17
2020-01-24 06:00:00,27,26,0.0,9.5,6,1,0,04:20 AM,06:20 PM,05:18 AM,06:43 PM,23,29,29,26,23,67,82,0.2,1013,26,10,13,17
2020-01-24 09:00:00,27,26,0.0,9.5,6,6,0,04:20 AM,06:20 PM,05:18 AM,06:43 PM,23,30,30,27,25,61,81,0.4,1013,27,10,13,18
2020-01-24 12:00:00,27,26,0.0,9.5,6,6,0,04:20 AM,06:20 PM,05:18 AM,06:43 PM,24,31,31,27,27,63,81,0.8,1012,27,10,10,21
2020-01-24 15:00:00,27,26,0.0,9.5,6,6,0,04:20 AM,06:20 PM,05:18 AM,06:43 PM,24,31,31,27,28,57,81,0.3,1010,27,10,8,22
2020-01-24 18:00:00,27,26,0.0,9.5,6,1,0,04:20 AM,06:20 PM,05:18 AM,06:43 PM,23,30,30,27,27,76,82,0.5,1011,27,9,7,19
2020-01-24 21:00:00,27,26,0.0,9.5,6,1,0,04:20 AM,06:20 PM,05:18 AM,06:43 PM,23,30,30,27,25,57,82,0.3,1012,27,10,17,17
2020-01-25 00:00:00,28,26,0.0,13.2,7,1,0,05:16 AM,07:07 PM,05:19 AM,06:43 PM,23,29,29,26,23,45,81,0.0,1011,26,10,22,16
2020-01-25 03:00:00,28,26,0.0,13.2,7,1,0,05:16 AM,07:07 PM,05:19 AM,06:43 PM,22,29,29,26,24,49,80,0.0,1011,26,10,22,16
2020-01-25 06:00:00,28,26,0.0,13.2,7,1,0,05:16 AM,07:07 PM,05:19 AM,06:43 PM,22,29,29,26,21,55,79,0.0,1012,26,10,29,15
2020-01-25 09:00:00,28,26,0.0,13.2,7,7,0,05:16 AM,07:07 PM,05:19 AM,06:43 PM,22,30,30,27,18,75,74,0.1,1013,27,9,25,14
2020-01-25 12:00:00,28,26,0.0,13.2,7,6,0,05:16 AM,07:07 PM,05:19 AM,06:43 PM,22,30,30,28,19,45,69,0.1,1012,28,10,29,15
2020-01-25 15:00:00,28,26,0.0,13.2,7,7,0,05:16 AM,07:07 PM,05:19 AM,06:43 PM,22,30,30,28,19,15,68,0.0,1011,28,10,31,14
2020-01-25 18:00:00,28,26,0.0,13.2,7,1,0,05:16 AM,07:07 PM,05:19 AM,06:43 PM,22,30,30,27,24,11,73,0.0,1012,27,10,59,17
2020-01-25 21:00:00,28,26,0.0,13.2,7,1,0,05:16 AM,07:07 PM,05:19 AM,06:43 PM,22,29,29,26,28,25,79,0.0,1013,26,10,70,19
2020-01-26 00:00:00,28,25,0.0,9.5,7,1,4,06:11 AM,07:48 PM,05:20 AM,06:43 PM,22,28,28,26,25,34,80,0.0,1012,26,10,72,17
2020-01-26 03:00:00,28,25,0.0,9.5,7,1,4,06:11 AM,07:48 PM,05:20 AM,06:43 PM,22,28,28,25,24,50,81,0.0,1012,25,10,70,16
2020-01-26 06:00:00,28,25,0.0,9.5,7,1,4,06:11 AM,07:48 PM,05:20 AM,06:43 PM,22,28,28,26,27,73,80,0.4,1013,26,9,63,19
2020-01-26 09:00:00,28,25,0.0,9.5,7,6,4,06:11 AM,07:48 PM,05:20 AM,06:43 PM,21,29,29,27,21,86,70,0.3,1014,27,10,58,16
2020-01-26 12:00:00,28,25,0.0,9.5,7,6,4,06:11 AM,07:48 PM,05:20 AM,06:43 PM,21,30,30,28,19,88,67,0.3,1013,28,9,67,15
2020-01-26 15:00:00,28,25,0.0,9.5,7,6,4,06:11 AM,07:48 PM,05:20 AM,06:43 PM,21,31,31,28,27,78,67,0.4,1012,28,10,87,21
2020-01-26 18:00:00,28,25,0.0,9.5,7,1,4,06:11 AM,07:48 PM,05:20 AM,06:43 PM,22,29,29,27,33,51,76,0.1,1012,27,10,89,24
2020-01-26 21:00:00,28,25,0.0,9.5,7,1,4,06:11 AM,07:48 PM,05:20 AM,06:43 PM,22,28,28,26,33,53,80,0.1,1013,26,10,77,23
2020-01-27 00:00:00,28,24,0.0,12.0,6,1,11,07:05 AM,08:26 PM,05:21 AM,06:43 PM,22,28,28,25,28,56,81,0.1,1013,25,10,74,19
2020-01-27 03:00:00,28,24,0.0,12.0,6,1,11,07:05 AM,08:26 PM,05:21 AM,06:43 PM,22,27,27,25,28,70,81,0.4,1012,25,9,86,19
2020-01-27 06:00:00,28,24,0.0,12.0,6,1,11,07:05 AM,08:26 PM,05:21 AM,06:43 PM,21,27,27,25,28,61,78,0.2,1013,25,10,90,20
2020-01-27 09:00:00,28,24,0.0,12.0,6,6,11,07:05 AM,08:26 PM,05:21 AM,06:43 PM,20,28,28,26,21,66,67,0.1,1014,26,10,97,16
2020-01-27 12:00:00,28,24,0.0,12.0,6,6,11,07:05 AM,08:26 PM,05:21 AM,06:43 PM,20,30,30,28,21,36,62,0.0,1013,28,10,101,17
2020-01-27 15:00:00,28,24,0.0,12.0,6,7,11,07:05 AM,08:26 PM,05:21 AM,06:43 PM,21,30,30,28,25,30,64,0.0,1011,28,10,107,19
2020-01-27 18:00:00,28,24,0.0,12.0,6,1,11,07:05 AM,08:26 PM,05:21 AM,06:43 PM,22,29,29,27,30,58,76,0.1,1012,27,10,118,22
2020-01-27 21:00:00,28,24,0.0,12.0,6,1,11,07:05 AM,08:26 PM,05:21 AM,06:43 PM,22,27,27,25,29,63,79,0.0,1013,25,10,107,21
2020-01-28 00:00:00,28,26,0.0,9.5,7,1,18,07:58 AM,09:00 PM,05:22 AM,06:42 PM,22,28,28,25,27,70,80,1.0,1013,25,10,90,18
2020-01-28 03:00:00,28,26,0.0,9.5,7,1,18,07:58 AM,09:00 PM,05:22 AM,06:42 PM,22,28,28,26,31,74,81,2.5,1012,26,8,87,20
2020-01-28 06:00:00,28,26,0.0,9.5,7,1,18,07:58 AM,09:00 PM,05:22 AM,06:42 PM,22,28,28,26,36,84,81,2.2,1012,26,9,93,24
2020-01-28 09:00:00,28,26,0.0,9.5,7,6,18,07:58 AM,09:00 PM,05:22 AM,06:42 PM,22,30,30,27,35,89,73,2.5,1014,27,8,89,22
2020-01-28 12:00:00,28,26,0.0,9.5,7,6,18,07:58 AM,09:00 PM,05:22 AM,06:42 PM,22,31,31,28,26,65,72,1.6,1013,28,9,70,18
2020-01-28 15:00:00,28,26,0.0,9.5,7,6,18,07:58 AM,09:00 PM,05:22 AM,06:42 PM,22,31,31,28,29,67,70,1.4,1012,28,9,73,21
2020-01-28 18:00:00,28,26,0.0,9.5,7,1,18,07:58 AM,09:00 PM,05:22 AM,06:42 PM,22,30,30,27,31,50,74,0.5,1013,27,10,80,21
2020-01-28 21:00:00,28,26,0.0,9.5,7,1,18,07:58 AM,09:00 PM,05:22 AM,06:42 PM,22,29,29,26,27,29,79,0.0,1014,26,10,82,18
2020-01-29 00:00:00,28,25,0.0,13.2,7,1,26,08:49 AM,09:33 PM,05:22 AM,06:42 PM,22,28,28,26,21,29,80,0.0,1014,26,10,84,14
2020-01-29 03:00:00,28,25,0.0,13.2,7,1,26,08:49 AM,09:33 PM,05:22 AM,06:42 PM,22,27,27,25,19,41,81,0.0,1013,25,10,97,13
2020-01-29 06:00:00,28,25,0.0,13.2,7,1,26,08:49 AM,09:33 PM,05:22 AM,06:42 PM,22,28,28,25,19,75,80,0.1,1014,25,10,112,14
2020-01-29 09:00:00,28,25,0.0,13.2,7,6,26,08:49 AM,09:33 PM,05:22 AM,06:42 PM,21,29,29,27,15,41,71,0.0,1015,27,10,85,12
2020-01-29 12:00:00,28,25,0.0,13.2,7,7,26,08:49 AM,09:33 PM,05:22 AM,06:42 PM,21,30,30,28,12,6,64,0.0,1014,28,10,26,10
2020-01-29 15:00:00,28,25,0.0,13.2,7,7,26,08:49 AM,09:33 PM,05:22 AM,06:42 PM,21,30,30,28,15,0,65,0.0,1012,28,10,17,12
2020-01-29 18:00:00,28,25,0.0,13.2,7,1,26,08:49 AM,09:33 PM,05:22 AM,06:42 PM,21,30,30,27,25,9,69,0.0,1013,27,10,61,17
2020-01-29 21:00:00,28,25,0.0,13.2,7,1,26,08:49 AM,09:33 PM,05:22 AM,06:42 PM,21,28,28,26,25,7,74,0.0,1014,26,10,72,17
2020-01-30 00:00:00,29,25,0.0,12.0,7,1,33,09:40 AM,10:04 PM,05:23 AM,06:41 PM,21,28,28,26,18,45,76,0.0,1014,26,10,68,12
2020-01-30 03:00:00,29,25,0.0,12.0,7,1,33,09:40 AM,10:04 PM,05:23 AM,06:41 PM,21,27,27,25,15,42,76,0.0,1014,25,10,110,10
2020-01-30 06:00:00,29,25,0.0,12.0,7,1,33,09:40 AM,10:04 PM,05:23 AM,06:41 PM,21,27,27,25,18,66,75,0.1,1015,25,10,140,13
2020-01-30 09:00:00,29,25,0.0,12.0,7,6,33,09:40 AM,10:04 PM,05:23 AM,06:41 PM,20,29,29,27,22,85,67,0.1,1015,27,10,129,17
2020-01-30 12:00:00,29,25,0.0,12.0,7,6,33,09:40 AM,10:04 PM,05:23 AM,06:41 PM,20,31,31,29,21,30,61,0.0,1014,29,10,116,17
2020-01-30 15:00:00,29,25,0.0,12.0,7,7,33,09:40 AM,10:04 PM,05:23 AM,06:41 PM,21,31,31,29,27,4,64,0.0,1013,29,10,109,21
2020-01-30 18:00:00,29,25,0.0,12.0,7,1,33,09:40 AM,10:04 PM,05:23 AM,06:41 PM,22,29,29,27,30,14,72,0.0,1014,27,10,105,22
2020-01-30 21:00:00,29,25,0.0,12.0,7,1,33,09:40 AM,10:04 PM,05:23 AM,06:41 PM,22,28,28,26,28,53,79,0.0,1015,26,10,100,19
2020-01-31 00:00:00,29,25,0.0,10.7,6,1,37,10:30 AM,10:35 PM,05:24 AM,06:41 PM,22,28,28,26,21,57,81,0.1,1015,26,10,111,14
2020-01-31 03:00:00,29,25,0.0,10.7,6,1,37,10:30 AM,10:35 PM,05:24 AM,06:41 PM,22,27,27,25,20,55,84,0.0,1014,25,10,124,14
