date_time,Mundulla_maxtempC,Mundulla_mintempC,Mundulla_totalSnow_cm,Mundulla_sunHour,Mundulla_uvIndex,Mundulla_uvIndex,Mundulla_moon_illumination,Mundulla_moonrise,Mundulla_moonset,Mundulla_sunrise,Mundulla_sunset,Mundulla_DewPointC,Mundulla_FeelsLikeC,Mundulla_HeatIndexC,Mundulla_WindChillC,Mundulla_WindGustKmph,Mundulla_cloudcover,Mundulla_humidity,Mundulla_precipMM,Mundulla_pressure,Mundulla_tempC,Mundulla_visibility,Mundulla_winddirDegree,Mundulla_windspeedKmph
2020-03-23 06:00:00,22,7,0.0,10.2,5,1,0,04:48 AM,06:02 PM,06:13 AM,06:14 PM,5,5,7,5,19,3,88,0.0,1030,7,10,146,9
2020-03-23 09:00:00,22,7,0.0,10.2,5,5,0,04:48 AM,06:02 PM,06:13 AM,06:14 PM,5,15,15,15,20,6,50,0.0,1029,15,10,124,18
2020-03-23 12:00:00,22,7,0.0,10.2,5,6,0,04:48 AM,06:02 PM,06:13 AM,06:14 PM,3,20,20,20,16,5,31,0.0,1027,20,10,140,14
2020-03-23 15:00:00,22,7,0.0,10.2,5,6,0,04:48 AM,06:02 PM,06:13 AM,06:14 PM,3,23,23,22,14,14,27,0.0,1024,22,10,160,12
2020-03-23 18:00:00,22,7,0.0,10.2,5,1,0,04:48 AM,06:02 PM,06:13 AM,06:14 PM,4,19,21,19,19,62,40,0.0,1025,19,10,184,9
2020-03-23 21:00:00,22,7,0.0,10.2,5,1,0,04:48 AM,06:02 PM,06:13 AM,06:14 PM,5,14,15,14,27,31,53,0.0,1025,15,10,149,15
2020-03-24 00:00:00,20,10,0.0,11.6,5,1,0,05:44 AM,06:28 PM,06:14 AM,06:13 PM,6,11,12,11,23,24,66,0.0,1025,12,10,137,13
2020-03-24 03:00:00,20,10,0.0,11.6,5,1,0,05:44 AM,06:28 PM,06:14 AM,06:13 PM,6,9,11,9,19,46,72,0.0,1024,11,10,128,11
2020-03-24 06:00:00,20,10,0.0,11.6,5,1,0,05:44 AM,06:28 PM,06:14 AM,06:13 PM,6,8,10,8,21,47,77,0.0,1024,10,10,107,10
2020-03-24 09:00:00,20,10,0.0,11.6,5,5,0,05:44 AM,06:28 PM,06:14 AM,06:13 PM,6,16,16,16,10,44,49,0.0,1024,16,10,129,8
2020-03-24 12:00:00,20,10,0.0,11.6,5,5,0,05:44 AM,06:28 PM,06:14 AM,06:13 PM,5,17,17,17,4,45,46,0.0,1023,17,10,202,3
2020-03-24 15:00:00,20,10,0.0,11.6,5,6,0,05:44 AM,06:28 PM,06:14 AM,06:13 PM,5,20,20,20,4,45,38,0.0,1021,20,10,283,3
2020-03-24 18:00:00,20,10,0.0,11.6,5,1,0,05:44 AM,06:28 PM,06:14 AM,06:13 PM,6,16,16,16,18,47,50,0.0,1022,16,10,235,10
2020-03-24 21:00:00,20,10,0.0,11.6,5,1,0,05:44 AM,06:28 PM,06:14 AM,06:13 PM,9,11,13,11,26,14,77,0.0,1023,13,10,198,13
2020-03-25 00:00:00,22,8,0.0,11.6,5,1,3,06:39 AM,06:55 PM,06:14 AM,06:11 PM,7,9,11,9,23,9,80,0.0,1023,11,10,163,13
2020-03-25 03:00:00,22,8,0.0,11.6,5,1,3,06:39 AM,06:55 PM,06:14 AM,06:11 PM,7,7,9,7,23,0,87,0.0,1023,9,10,151,12
2020-03-25 06:00:00,22,8,0.0,11.6,5,1,3,06:39 AM,06:55 PM,06:14 AM,06:11 PM,7,6,8,6,23,4,92,0.0,1025,8,10,155,12
2020-03-25 09:00:00,22,8,0.0,11.6,5,5,3,06:39 AM,06:55 PM,06:14 AM,06:11 PM,6,16,16,16,21,9,52,0.0,1026,16,10,145,18
2020-03-25 12:00:00,22,8,0.0,11.6,5,6,3,06:39 AM,06:55 PM,06:14 AM,06:11 PM,4,21,21,21,22,0,34,0.0,1025,21,10,168,19
2020-03-25 15:00:00,22,8,0.0,11.6,5,6,3,06:39 AM,06:55 PM,06:14 AM,06:11 PM,4,23,23,22,24,0,32,0.0,1023,22,10,169,21
2020-03-25 18:00:00,22,8,0.0,11.6,5,1,3,06:39 AM,06:55 PM,06:14 AM,06:11 PM,5,19,21,19,30,0,46,0.0,1025,19,10,172,15
2020-03-25 21:00:00,22,8,0.0,11.6,5,1,3,06:39 AM,06:55 PM,06:14 AM,06:11 PM,7,15,17,15,31,0,65,0.0,1027,15,10,155,18
2020-03-26 00:00:00,25,8,0.0,11.6,5,1,11,07:35 AM,07:21 PM,06:15 AM,06:10 PM,7,9,10,9,24,0,80,0.0,1027,10,10,146,13
2020-03-26 03:00:00,25,8,0.0,11.6,5,1,11,07:35 AM,07:21 PM,06:15 AM,06:10 PM,8,7,9,7,24,2,92,0.0,1026,9,10,147,12
2020-03-26 06:00:00,25,8,0.0,11.6,5,1,11,07:35 AM,07:21 PM,06:15 AM,06:10 PM,7,7,8,7,19,11,94,0.0,1027,8,10,153,9
2020-03-26 09:00:00,25,8,0.0,11.6,5,5,11,07:35 AM,07:21 PM,06:15 AM,06:10 PM,8,17,17,17,17,6,54,0.0,1027,17,10,130,15
2020-03-26 12:00:00,25,8,0.0,11.6,5,6,11,07:35 AM,07:21 PM,06:15 AM,06:10 PM,5,24,24,23,15,14,31,0.0,1025,23,10,139,13
2020-03-26 15:00:00,25,8,0.0,11.6,5,7,11,07:35 AM,07:21 PM,06:15 AM,06:10 PM,2,24,24,25,12,19,22,0.0,1022,25,10,139,10
2020-03-26 18:00:00,25,8,0.0,11.6,5,1,11,07:35 AM,07:21 PM,06:15 AM,06:10 PM,5,26,26,23,7,1,40,0.0,1023,23,10,201,3
2020-03-26 21:00:00,25,8,0.0,11.6,5,1,11,07:35 AM,07:21 PM,06:15 AM,06:10 PM,5,20,24,20,17,27,53,0.0,1023,20,10,188,8
2020-03-27 00:00:00,28,13,0.0,8.8,5,1,18,08:31 AM,07:49 PM,06:16 AM,06:08 PM,6,12,13,12,25,100,60,0.0,1023,13,10,130,12
2020-03-27 03:00:00,28,13,0.0,8.8,5,1,18,08:31 AM,07:49 PM,06:16 AM,06:08 PM,7,12,13,12,21,100,65,0.0,1022,13,10,118,10
2020-03-27 06:00:00,28,13,0.0,8.8,5,1,18,08:31 AM,07:49 PM,06:16 AM,06:08 PM,7,12,13,12,17,100,68,0.0,1022,13,10,91,8
2020-03-27 09:00:00,28,13,0.0,8.8,5,5,18,08:31 AM,07:49 PM,06:16 AM,06:08 PM,7,21,24,21,10,100,39,0.0,1023,21,10,56,9
2020-03-27 12:00:00,28,13,0.0,8.8,5,6,18,08:31 AM,07:49 PM,06:16 AM,06:08 PM,4,25,25,27,9,100,22,0.0,1021,27,10,17,8
2020-03-27 15:00:00,28,13,0.0,8.8,5,7,18,08:31 AM,07:49 PM,06:16 AM,06:08 PM,3,26,26,28,12,8,20,0.0,1018,28,10,357,10
2020-03-27 18:00:00,28,13,0.0,8.8,5,1,18,08:31 AM,07:49 PM,06:16 AM,06:08 PM,4,30,30,26,17,9,33,0.0,1019,26,10,204,8
2020-03-27 21:00:00,28,13,0.0,8.8,5,1,18,08:31 AM,07:49 PM,06:16 AM,06:08 PM,6,25,25,23,18,23,47,0.0,1019,23,10,184,9
2020-03-28 00:00:00,30,17,0.0,11.6,7,1,25,09:28 AM,08:19 PM,06:17 AM,06:07 PM,8,17,17,17,10,25,53,0.0,1018,17,10,74,5
2020-03-28 03:00:00,30,17,0.0,11.6,7,1,25,09:28 AM,08:19 PM,06:17 AM,06:07 PM,10,17,17,17,21,24,61,0.0,1017,17,10,35,10
2020-03-28 06:00:00,30,17,0.0,11.6,7,1,25,09:28 AM,08:19 PM,06:17 AM,06:07 PM,9,18,18,18,26,20,57,0.0,1017,18,10,40,13
2020-03-28 09:00:00,30,17,0.0,11.6,7,7,25,09:28 AM,08:19 PM,06:17 AM,06:07 PM,10,26,26,26,22,8,35,0.0,1016,26,10,11,19
2020-03-28 12:00:00,30,17,0.0,11.6,7,8,25,09:28 AM,08:19 PM,06:17 AM,06:07 PM,7,28,28,30,23,10,24,0.0,1015,30,10,343,20
2020-03-28 15:00:00,30,17,0.0,11.6,7,8,25,09:28 AM,08:19 PM,06:17 AM,06:07 PM,7,28,28,30,20,8,23,0.0,1012,30,10,342,17
2020-03-28 18:00:00,30,17,0.0,11.6,7,1,25,09:28 AM,08:19 PM,06:17 AM,06:07 PM,8,30,30,26,17,7,33,0.0,1012,26,10,0,8
2020-03-28 21:00:00,30,17,0.0,11.6,7,1,25,09:28 AM,08:19 PM,06:17 AM,06:07 PM,10,25,25,23,32,7,41,0.0,1012,23,10,17,16
2020-03-29 00:00:00,26,15,0.0,10.2,6,1,32,10:26 AM,08:53 PM,06:18 AM,06:05 PM,11,25,25,23,37,28,45,0.0,1010,23,10,10,21
2020-03-29 03:00:00,26,15,0.0,10.2,6,1,32,10:26 AM,08:53 PM,06:18 AM,06:05 PM,11,25,25,23,41,12,44,0.0,1008,23,10,13,24
2020-03-29 06:00:00,26,15,0.0,10.2,6,1,32,10:26 AM,08:53 PM,06:18 AM,06:05 PM,8,24,24,23,40,30,37,0.0,1008,23,10,4,23
2020-03-29 09:00:00,26,15,0.0,10.2,6,7,32,10:26 AM,08:53 PM,06:18 AM,06:05 PM,6,25,25,25,24,47,29,0.0,1009,25,10,350,18
2020-03-29 12:00:00,26,15,0.0,10.2,6,6,32,10:26 AM,08:53 PM,06:18 AM,06:05 PM,12,26,26,26,28,81,41,0.6,1010,26,10,300,25
2020-03-29 15:00:00,26,15,0.0,10.2,6,6,32,10:26 AM,08:53 PM,06:18 AM,06:05 PM,10,25,25,23,28,18,46,0.0,1008,23,10,241,24
2020-03-29 18:00:00,26,15,0.0,10.2,6,1,32,10:26 AM,08:53 PM,06:18 AM,06:05 PM,11,19,22,19,24,0,64,0.0,1011,19,10,238,14
2020-03-29 21:00:00,26,15,0.0,10.2,6,1,32,10:26 AM,08:53 PM,06:18 AM,06:05 PM,14,15,15,15,14,31,95,0.0,1013,15,2,245,8
2020-03-30 00:00:00,21,13,0.0,10.2,4,1,40,11:25 AM,09:32 PM,06:19 AM,06:04 PM,13,14,14,14,14,29,95,0.0,1014,14,2,250,8
2020-03-30 03:00:00,21,13,0.0,10.2,4,1,40,11:25 AM,09:32 PM,06:19 AM,06:04 PM,12,13,14,13,18,80,87,0.1,1013,14,10,254,10
2020-03-30 06:00:00,21,13,0.0,10.2,4,1,40,11:25 AM,09:32 PM,06:19 AM,06:04 PM,10,12,13,12,14,23,86,0.0,1015,13,10,286,7
2020-03-30 09:00:00,21,13,0.0,10.2,4,4,40,11:25 AM,09:32 PM,06:19 AM,06:04 PM,9,19,19,19,17,98,52,0.0,1016,19,10,252,14
2020-03-30 12:00:00,21,13,0.0,10.2,4,6,40,11:25 AM,09:32 PM,06:19 AM,06:04 PM,8,21,24,21,21,35,41,0.0,1015,21,10,255,18
2020-03-30 15:00:00,21,13,0.0,10.2,4,6,40,11:25 AM,09:32 PM,06:19 AM,06:04 PM,8,21,24,21,24,22,44,0.0,1014,21,10,245,21
2020-03-30 18:00:00,21,13,0.0,10.2,4,1,40,11:25 AM,09:32 PM,06:19 AM,06:04 PM,9,16,16,16,19,0,62,0.0,1016,16,10,242,10
2020-03-30 21:00:00,21,13,0.0,10.2,4,1,40,11:25 AM,09:32 PM,06:19 AM,06:04 PM,11,14,14,14,11,0,82,0.0,1017,14,10,259,5
2020-03-31 00:00:00,24,12,0.0,11.6,5,1,44,12:23 PM,10:17 PM,06:20 AM,06:02 PM,11,13,13,13,10,0,89,0.0,1017,13,10,293,5
2020-03-31 03:00:00,24,12,0.0,11.6,5,1,44,12:23 PM,10:17 PM,06:20 AM,06:02 PM,11,12,12,12,12,3,91,0.0,1017,12,10,306,6
2020-03-31 06:00:00,24,12,0.0,11.6,5,1,44,12:23 PM,10:17 PM,06:20 AM,06:02 PM,11,12,12,12,8,6,92,0.0,1018,12,10,321,4
2020-03-31 09:00:00,24,12,0.0,11.6,5,5,44,12:23 PM,10:17 PM,06:20 AM,06:02 PM,11,19,19,19,9,25,62,0.0,1019,19,10,307,8
2020-03-31 12:00:00,24,12,0.0,11.6,5,6,44,12:23 PM,10:17 PM,06:20 AM,06:02 PM,9,24,24,23,8,22,41,0.0,1017,23,10,281,7
2020-03-31 15:00:00,24,12,0.0,11.6,5,6,44,12:23 PM,10:17 PM,06:20 AM,06:02 PM,8,24,24,24,9,9,36,0.0,1015,24,10,279,8
2020-03-31 18:00:00,24,12,0.0,11.6,5,1,44,12:23 PM,10:17 PM,06:20 AM,06:02 PM,9,22,24,22,26,4,57,0.0,1016,22,10,207,14
2020-03-31 21:00:00,24,12,0.0,11.6,5,1,44,12:23 PM,10:17 PM,06:20 AM,06:02 PM,10,20,24,20,22,5,71,0.0,1017,20,10,166,11
2020-04-01 00:00:00,22,13,0.0,7.3,5,1,56,01:21 PM,11:11 PM,06:20 AM,06:01 PM,10,13,14,13,23,6,81,0.0,1016,14,10,134,12
2020-04-01 03:00:00,22,13,0.0,7.3,5,1,56,01:21 PM,11:11 PM,06:20 AM,06:01 PM,10,13,13,13,23,5,82,0.0,1015,13,10,106,11
2020-04-01 06:00:00,22,13,0.0,7.3,5,1,56,01:21 PM,11:11 PM,06:20 AM,06:01 PM,9,13,13,13,15,9,78,0.0,1016,13,10,100,7
2020-04-01 09:00:00,22,13,0.0,7.3,5,6,56,01:21 PM,11:11 PM,06:20 AM,06:01 PM,8,20,20,20,12,46,44,0.0,1016,20,10,43,10
2020-04-01 12:00:00,22,13,0.0,7.3,5,5,56,01:21 PM,11:11 PM,06:20 AM,06:01 PM,7,24,24,22,12,73,37,0.0,1014,22,10,359,9
2020-04-01 15:00:00,22,13,0.0,7.3,5,4,56,01:21 PM,11:11 PM,06:20 AM,06:01 PM,10,17,17,17,13,88,64,0.0,1013,17,10,315,9
2020-04-01 18:00:00,22,13,0.0,7.3,5,1,56,01:21 PM,11:11 PM,06:20 AM,06:01 PM,12,14,15,14,14,100,83,1.4,1014,15,9,170,10
2020-04-01 21:00:00,22,13,0.0,7.3,5,1,56,01:21 PM,11:11 PM,06:20 AM,06:01 PM,12,14,15,14,17,53,83,0.0,1014,15,10,150,11
2020-04-02 00:00:00,23,12,0.0,10.2,5,1,64,02:15 PM,No moonset,06:21 AM,06:00 PM,12,14,14,14,9,43,90,0.0,1013,14,10,150,5
2020-04-02 03:00:00,23,12,0.0,10.2,5,1,64,02:15 PM,No moonset,06:21 AM,06:00 PM,13,14,14,14,9,47,93,0.0,1011,14,10,187,5
2020-04-02 06:00:00,23,12,0.0,10.2,5,1,64,02:15 PM,No moonset,06:21 AM,06:00 PM,11,12,12,12,8,50,96,0.0,1011,12,2,234,4
2020-04-02 09:00:00,23,12,0.0,10.2,5,5,64,02:15 PM,No moonset,06:21 AM,06:00 PM,12,18,18,18,9,31,68,0.0,1011,18,10,246,8
2020-04-02 12:00:00,23,12,0.0,10.2,5,6,64,02:15 PM,No moonset,06:21 AM,06:00 PM,10,22,24,22,12,62,48,0.0,1009,22,10,243,10
2020-04-02 15:00:00,23,12,0.0,10.2,5,6,64,02:15 PM,No moonset,06:21 AM,06:00 PM,10,24,24,23,15,52,46,0.0,1007,23,10,280,13
2020-04-02 18:00:00,23,12,0.0,10.2,5,1,64,02:15 PM,No moonset,06:21 AM,06:00 PM,11,20,23,20,20,16,66,0.0,1008,20,10,200,11
2020-04-02 21:00:00,23,12,0.0,10.2,5,1,64,02:15 PM,No moonset,06:21 AM,06:00 PM,11,16,16,16,11,19,73,0.0,1008,16,10,114,6
2020-04-03 00:00:00,26,14,0.0,8.7,6,1,71,03:05 PM,12:11 AM,06:22 AM,05:58 PM,11,16,16,16,14,49,71,0.0,1006,16,10,48,7
2020-04-03 03:00:00,26,14,0.0,8.7,6,1,71,03:05 PM,12:11 AM,06:22 AM,05:58 PM,10,16,16,16,18,43,69,0.0,1004,16,10,26,9
2020-04-03 06:00:00,26,14,0.0,8.7,6,1,71,03:05 PM,12:11 AM,06:22 AM,05:58 PM,9,14,14,14,15,17,71,0.0,1003,14,10,351,7
2020-04-03 09:00:00,26,14,0.0,8.7,6,6,71,03:05 PM,12:11 AM,06:22 AM,05:58 PM,8,21,24,21,17,4,41,0.0,1002,21,10,312,15
2020-04-03 12:00:00,26,14,0.0,8.7,6,7,71,03:05 PM,12:11 AM,06:22 AM,05:58 PM,6,25,25,26,26,2,29,0.0,999,26,10,303,22
2020-04-03 15:00:00,26,14,0.0,8.7,6,7,71,03:05 PM,12:11 AM,06:22 AM,05:58 PM,6,25,25,26,31,17,28,0.0,997,26,10,274,27
2020-04-03 18:00:00,26,14,0.0,8.7,6,1,71,03:05 PM,12:11 AM,06:22 AM,05:58 PM,10,22,24,22,42,59,76,0.1,999,22,10,249,30
2020-04-03 21:00:00,26,14,0.0,8.7,6,1,71,03:05 PM,12:11 AM,06:22 AM,05:58 PM,11,18,21,18,21,92,84,3.7,1000,18,7,303,15
2020-04-04 00:00:00,17,11,0.0,5.7,3,1,79,03:50 PM,01:17 AM,06:23 AM,05:57 PM,9,11,13,11,32,87,79,1.3,1001,13,10,262,19
2020-04-04 03:00:00,17,11,0.0,5.7,3,1,79,03:50 PM,01:17 AM,06:23 AM,05:57 PM,8,11,13,11,44,95,68,2.3,1002,13,10,242,29
2020-04-04 06:00:00,17,11,0.0,5.7,3,1,79,03:50 PM,01:17 AM,06:23 AM,05:57 PM,6,11,13,11,35,85,66,0.2,1005,13,9,247,22
2020-04-04 09:00:00,17,11,0.0,5.7,3,4,79,03:50 PM,01:17 AM,06:23 AM,05:57 PM,6,15,15,15,40,86,53,0.4,1007,15,10,250,33
2020-04-04 12:00:00,17,11,0.0,5.7,3,4,79,03:50 PM,01:17 AM,06:23 AM,05:57 PM,5,17,17,17,50,50,44,0.6,1007,17,10,248,41
2020-04-04 15:00:00,17,11,0.0,5.7,3,3,79,03:50 PM,01:17 AM,06:23 AM,05:57 PM,6,12,14,12,43,87,58,0.9,1008,14,10,242,33
2020-04-04 18:00:00,17,11,0.0,5.7,3,1,79,03:50 PM,01:17 AM,06:23 AM,05:57 PM,6,11,13,11,32,77,62,0.2,1010,13,10,240,21
2020-04-04 21:00:00,17,11,0.0,5.7,3,1,79,03:50 PM,01:17 AM,06:23 AM,05:57 PM,6,10,11,10,23,54,69,0.3,1012,11,10,260,14
2020-04-05 00:00:00,17,11,0.0,4.2,5,1,87,04:30 PM,02:27 AM,06:24 AM,05:55 PM,6,10,11,10,27,42,71,0.0,1012,11,10,281,15
2020-04-05 03:00:00,17,11,0.0,4.2,5,1,87,04:30 PM,02:27 AM,06:24 AM,05:55 PM,8,12,13,12,31,74,70,0.1,1011,13,10,282,20
2020-04-05 06:00:00,17,11,0.0,4.2,5,1,87,04:30 PM,02:27 AM,06:24 AM,05:55 PM,9,12,14,12,35,99,71,0.1,1011,14,10,283,22
2020-04-05 09:00:00,17,11,0.0,4.2,5,4,87,04:30 PM,02:27 AM,06:24 AM,05:55 PM,9,16,16,16,42,100,63,0.1,1013,16,10,274,31
2020-04-05 12:00:00,17,11,0.0,4.2,5,4,87,04:30 PM,02:27 AM,06:24 AM,05:55 PM,11,17,17,17,44,100,67,0.2,1013,17,10,272,32
2020-04-05 15:00:00,17,11,0.0,4.2,5,4,87,04:30 PM,02:27 AM,06:24 AM,05:55 PM,11,17,17,17,42,100,68,0.7,1013,17,10,266,30
2020-04-05 18:00:00,17,11,0.0,4.2,5,1,87,04:30 PM,02:27 AM,06:24 AM,05:55 PM,12,16,16,16,30,100,79,0.5,1016,16,10,255,19
2020-04-05 21:00:00,17,11,0.0,4.2,5,1,87,04:30 PM,02:27 AM,06:24 AM,05:55 PM,12,15,15,15,13,81,83,0.8,1017,15,9,251,8
2020-04-06 00:00:00,20,12,0.0,5.7,4,1,94,05:08 PM,03:40 AM,06:25 AM,05:54 PM,12,14,14,14,10,100,84,0.1,1018,14,10,225,6
2020-04-06 03:00:00,20,12,0.0,5.7,4,1,94,05:08 PM,03:40 AM,06:25 AM,05:54 PM,11,13,13,13,4,55,86,0.0,1018,13,10,203,3
2020-04-06 06:00:00,20,12,0.0,5.7,4,1,94,05:08 PM,03:40 AM,06:25 AM,05:54 PM,10,12,12,12,5,62,90,0.0,1021,12,10,135,3
2020-04-06 09:00:00,20,12,0.0,5.7,4,5,94,05:08 PM,03:40 AM,06:25 AM,05:54 PM,9,17,17,17,5,40,61,0.0,1022,17,10,110,4
2020-04-06 12:00:00,20,12,0.0,5.7,4,4,94,05:08 PM,03:40 AM,06:25 AM,05:54 PM,7,20,20,20,6,91,45,0.0,1022,20,10,231,6
2020-04-06 15:00:00,20,12,0.0,5.7,4,4,94,05:08 PM,03:40 AM,06:25 AM,05:54 PM,8,19,19,19,12,94,49,0.0,1021,19,10,234,9
2020-04-06 18:00:00,20,12,0.0,5.7,4,1,94,05:08 PM,03:40 AM,06:25 AM,05:54 PM,10,17,17,17,17,80,63,0.1,1022,17,10,221,11
2020-04-06 21:00:00,20,12,0.0,5.7,4,1,94,05:08 PM,03:40 AM,06:25 AM,05:54 PM,10,14,15,14,15,62,75,0.0,1023,15,10,177,9
2020-04-07 00:00:00,18,13,0.0,4.2,4,1,100,05:43 PM,04:53 AM,06:25 AM,05:53 PM,9,15,15,15,10,100,70,0.0,1023,15,10,126,6
2020-04-07 03:00:00,18,13,0.0,4.2,4,1,100,05:43 PM,04:53 AM,06:25 AM,05:53 PM,7,13,13,13,13,83,64,0.0,1022,13,10,90,8
2020-04-07 06:00:00,18,13,0.0,4.2,4,1,100,05:43 PM,04:53 AM,06:25 AM,05:53 PM,6,12,13,12,14,93,65,0.0,1023,13,10,103,8
2020-04-07 09:00:00,18,13,0.0,4.2,4,4,100,05:43 PM,04:53 AM,06:25 AM,05:53 PM,6,15,15,15,13,91,54,0.0,1025,15,10,91,11
2020-04-07 12:00:00,18,13,0.0,4.2,4,4,100,05:43 PM,04:53 AM,06:25 AM,05:53 PM,7,18,18,18,9,98,48,0.0,1023,18,10,156,8
2020-04-07 15:00:00,18,13,0.0,4.2,4,4,100,05:43 PM,04:53 AM,06:25 AM,05:53 PM,7,18,18,18,13,75,48,0.0,1022,18,10,183,11
2020-04-07 18:00:00,18,13,0.0,4.2,4,1,100,05:43 PM,04:53 AM,06:25 AM,05:53 PM,7,14,15,14,22,5,59,0.0,1023,15,10,176,12
2020-04-07 21:00:00,18,13,0.0,4.2,4,1,100,05:43 PM,04:53 AM,06:25 AM,05:53 PM,7,11,13,11,24,18,67,0.0,1024,13,10,151,14
2020-04-08 00:00:00,20,8,0.0,8.7,5,1,100,06:17 PM,06:07 AM,06:26 AM,05:51 PM,7,9,11,9,23,3,78,0.0,1024,11,10,150,14
2020-04-08 03:00:00,20,8,0.0,8.7,5,1,100,06:17 PM,06:07 AM,06:26 AM,05:51 PM,7,8,9,8,19,0,86,0.0,1024,9,10,153,10
2020-04-08 06:00:00,20,8,0.0,8.7,5,1,100,06:17 PM,06:07 AM,06:26 AM,05:51 PM,7,7,8,7,18,2,90,0.0,1025,8,10,155,9
2020-04-08 09:00:00,20,8,0.0,8.7,5,4,100,06:17 PM,06:07 AM,06:26 AM,05:51 PM,7,14,15,14,17,9,61,0.0,1026,15,10,140,15
2020-04-08 12:00:00,20,8,0.0,8.7,5,5,100,06:17 PM,06:07 AM,06:26 AM,05:51 PM,8,19,19,19,20,9,47,0.0,1024,19,10,152,17
2020-04-08 15:00:00,20,8,0.0,8.7,5,5,100,06:17 PM,06:07 AM,06:26 AM,05:51 PM,8,20,20,20,24,17,48,0.0,1023,20,10,164,20
2020-04-08 18:00:00,20,8,0.0,8.7,5,1,100,06:17 PM,06:07 AM,06:26 AM,05:51 PM,9,16,16,16,28,7,63,0.0,1024,16,10,172,15
2020-04-08 21:00:00,20,8,0.0,8.7,5,1,100,06:17 PM,06:07 AM,06:26 AM,05:51 PM,9,13,14,13,27,3,70,0.0,1026,14,10,147,15
2020-04-09 00:00:00,23,10,0.0,7.2,5,1,83,06:53 PM,07:21 AM,06:27 AM,05:50 PM,9,10,12,10,21,4,82,0.0,1025,12,10,150,12
2020-04-09 03:00:00,23,10,0.0,7.2,5,1,83,06:53 PM,07:21 AM,06:27 AM,05:50 PM,9,10,11,10,17,4,90,0.0,1025,11,10,152,9
2020-04-09 06:00:00,23,10,0.0,7.2,5,1,83,06:53 PM,07:21 AM,06:27 AM,05:50 PM,9,9,10,9,14,5,93,0.0,1025,10,10,134,7
2020-04-09 09:00:00,23,10,0.0,7.2,5,5,83,06:53 PM,07:21 AM,06:27 AM,05:50 PM,9,17,17,17,12,3,62,0.0,1026,17,10,113,10
2020-04-09 12:00:00,23,10,0.0,7.2,5,6,83,06:53 PM,07:21 AM,06:27 AM,05:50 PM,9,22,24,22,11,9,44,0.0,1023,22,10,99,10
2020-04-09 15:00:00,23,10,0.0,7.2,5,5,83,06:53 PM,07:21 AM,06:27 AM,05:50 PM,8,24,24,23,13,73,38,0.0,1021,23,10,109,10
2020-04-09 18:00:00,23,10,0.0,7.2,5,1,83,06:53 PM,07:21 AM,06:27 AM,05:50 PM,10,21,24,21,13,44,58,0.0,1021,21,10,203,7
2020-04-09 21:00:00,23,10,0.0,7.2,5,1,83,06:53 PM,07:21 AM,06:27 AM,05:50 PM,10,18,22,18,9,59,68,0.0,1021,18,10,200,5
2020-04-10 00:00:00,22,12,0.0,7.2,5,1,76,07:32 PM,08:34 AM,06:28 AM,05:49 PM,10,15,14,15,9,22,76,0.0,1020,14,10,36,4
2020-04-10 03:00:00,22,12,0.0,7.2,5,1,76,07:32 PM,08:34 AM,06:28 AM,05:49 PM,10,13,13,13,16,8,81,0.0,1018,13,10,316,8
2020-04-10 06:00:00,22,12,0.0,7.2,5,1,76,07:32 PM,08:34 AM,06:28 AM,05:49 PM,10,12,12,12,16,0,87,0.0,1017,12,10,302,8
2020-04-10 09:00:00,22,12,0.0,7.2,5,4,76,07:32 PM,08:34 AM,06:28 AM,05:49 PM,11,18,18,18,18,91,62,0.0,1018,18,10,280,16
2020-04-10 12:00:00,22,12,0.0,7.2,5,6,76,07:32 PM,08:34 AM,06:28 AM,05:49 PM,7,22,24,22,19,32,38,0.0,1014,22,10,301,16
2020-04-10 15:00:00,22,12,0.0,7.2,5,6,76,07:32 PM,08:34 AM,06:28 AM,05:49 PM,4,23,23,22,28,0,31,0.0,1012,22,10,273,23
2020-04-10 18:00:00,22,12,0.0,7.2,5,1,76,07:32 PM,08:34 AM,06:28 AM,05:49 PM,9,18,18,18,27,66,57,0.0,1012,18,10,279,17
2020-04-10 21:00:00,22,12,0.0,7.2,5,1,76,07:32 PM,08:34 AM,06:28 AM,05:49 PM,11,14,17,14,30,31,65,0.0,1011,14,10,292,20
2020-04-11 00:00:00,17,10,0.0,7.2,3,1,68,08:14 PM,09:46 AM,06:29 AM,05:47 PM,13,17,17,17,38,100,81,0.3,1010,17,10,264,25
2020-04-11 03:00:00,17,10,0.0,7.2,3,1,68,08:14 PM,09:46 AM,06:29 AM,05:47 PM,9,12,14,12,41,86,67,0.6,1010,14,10,236,29
2020-04-11 06:00:00,17,10,0.0,7.2,3,1,68,08:14 PM,09:46 AM,06:29 AM,05:47 PM,7,13,14,13,36,81,63,0.1,1012,14,10,234,23
2020-04-11 09:00:00,17,10,0.0,7.2,3,3,68,08:14 PM,09:46 AM,06:29 AM,05:47 PM,4,13,15,13,41,80,49,0.2,1015,15,10,220,33
2020-04-11 12:00:00,17,10,0.0,7.2,3,5,68,08:14 PM,09:46 AM,06:29 AM,05:47 PM,5,17,17,17,38,22,45,0.0,1015,17,10,215,33
2020-04-11 15:00:00,17,10,0.0,7.2,3,4,68,08:14 PM,09:46 AM,06:29 AM,05:47 PM,5,13,15,13,34,15,52,0.0,1016,15,10,203,28
