date_time,Oakdale_maxtempC,Oakdale_mintempC,Oakdale_totalSnow_cm,Oakdale_sunHour,Oakdale_uvIndex,Oakdale_uvIndex,Oakdale_moon_illumination,Oakdale_moonrise,Oakdale_moonset,Oakdale_sunrise,Oakdale_sunset,Oakdale_DewPointC,Oakdale_FeelsLikeC,Oakdale_HeatIndexC,Oakdale_WindChillC,Oakdale_WindGustKmph,Oakdale_cloudcover,Oakdale_humidity,Oakdale_precipMM,Oakdale_pressure,Oakdale_tempC,Oakdale_visibility,Oakdale_winddirDegree,Oakdale_windspeedKmph
2020-04-06 21:00:00,11,5,0.0,6.5,3,1,94,06:06 PM,06:23 AM,06:42 AM,07:47 PM,9,9,11,9,20,97,88,0.0,1009,11,10,136,14
2020-04-07 00:00:00,19,10,0.0,9.1,3,1,100,07:27 PM,06:52 AM,06:40 AM,07:48 PM,9,8,10,8,21,99,94,0.0,1008,10,10,142,13
2020-04-07 03:00:00,19,10,0.0,9.1,3,1,100,07:27 PM,06:52 AM,06:40 AM,07:48 PM,10,8,10,8,27,100,97,0.1,1006,10,10,153,16
2020-04-07 06:00:00,19,10,0.0,9.1,3,1,100,07:27 PM,06:52 AM,06:40 AM,07:48 PM,10,9,10,9,23,100,98,0.1,1004,10,3,160,13
2020-04-07 09:00:00,19,10,0.0,9.1,3,3,100,07:27 PM,06:52 AM,06:40 AM,07:48 PM,11,10,11,10,14,100,98,0.1,1003,11,0,228,8
2020-04-07 12:00:00,19,10,0.0,9.1,3,4,100,07:27 PM,06:52 AM,06:40 AM,07:48 PM,11,15,15,15,16,69,77,0.0,1004,15,7,301,13
2020-04-07 15:00:00,19,10,0.0,9.1,3,5,100,07:27 PM,06:52 AM,06:40 AM,07:48 PM,6,18,18,18,19,20,46,0.0,1003,18,10,321,16
2020-04-07 18:00:00,19,10,0.0,9.1,3,5,100,07:27 PM,06:52 AM,06:40 AM,07:48 PM,1,17,17,17,19,12,32,0.0,1004,17,10,317,14
2020-04-07 21:00:00,19,10,0.0,9.1,3,1,100,07:27 PM,06:52 AM,06:40 AM,07:48 PM,2,14,15,14,18,20,43,0.0,1006,15,10,335,10
2020-04-08 00:00:00,12,6,0.0,10.3,4,1,100,08:47 PM,07:20 AM,06:38 AM,07:49 PM,2,11,11,11,15,24,52,0.0,1007,11,10,142,8
2020-04-08 03:00:00,12,6,0.0,10.3,4,1,100,08:47 PM,07:20 AM,06:38 AM,07:49 PM,2,9,10,9,9,15,60,0.0,1006,10,10,65,5
2020-04-08 06:00:00,12,6,0.0,10.3,4,1,100,08:47 PM,07:20 AM,06:38 AM,07:49 PM,3,8,8,8,6,34,69,0.0,1007,8,10,247,4
2020-04-08 09:00:00,12,6,0.0,10.3,4,3,100,08:47 PM,07:20 AM,06:38 AM,07:49 PM,3,8,10,8,17,82,62,0.0,1009,10,10,320,14
2020-04-08 12:00:00,12,6,0.0,10.3,4,3,100,08:47 PM,07:20 AM,06:38 AM,07:49 PM,-2,9,11,9,25,45,40,0.0,1010,11,10,311,22
2020-04-08 15:00:00,12,6,0.0,10.3,4,4,100,08:47 PM,07:20 AM,06:38 AM,07:49 PM,-5,9,12,9,31,16,31,0.0,1009,12,10,303,27
2020-04-08 18:00:00,12,6,0.0,10.3,4,3,100,08:47 PM,07:20 AM,06:38 AM,07:49 PM,-6,6,10,6,31,34,34,0.0,1009,10,10,303,26
2020-04-08 21:00:00,12,6,0.0,10.3,4,1,100,08:47 PM,07:20 AM,06:38 AM,07:49 PM,-6,3,7,3,33,25,39,0.0,1011,7,10,306,26
2020-04-09 00:00:00,5,2,0.1,6.6,2,1,83,10:07 PM,07:50 AM,06:37 AM,07:51 PM,-6,0,4,0,30,26,46,0.0,1012,4,10,304,22
2020-04-09 03:00:00,5,2,0.1,6.6,2,1,83,10:07 PM,07:50 AM,06:37 AM,07:51 PM,-6,-2,3,-2,27,23,51,0.0,1011,3,10,299,19
2020-04-09 06:00:00,5,2,0.1,6.6,2,1,83,10:07 PM,07:50 AM,06:37 AM,07:51 PM,-6,-3,2,-3,27,71,55,0.0,1011,2,10,302,19
2020-04-09 09:00:00,5,2,0.1,6.6,2,1,83,10:07 PM,07:50 AM,06:37 AM,07:51 PM,-9,-3,2,-3,28,71,44,0.1,1011,2,8,312,23
2020-04-09 12:00:00,5,2,0.1,6.6,2,1,83,10:07 PM,07:50 AM,06:37 AM,07:51 PM,-10,-1,4,-1,32,86,37,0.1,1012,4,9,321,28
2020-04-09 15:00:00,5,2,0.1,6.6,2,1,83,10:07 PM,07:50 AM,06:37 AM,07:51 PM,-9,-0,5,-0,33,93,35,0.1,1013,5,10,323,29
2020-04-09 18:00:00,5,2,0.1,6.6,2,2,83,10:07 PM,07:50 AM,06:37 AM,07:51 PM,-7,0,5,0,31,69,41,0.0,1014,5,10,321,26
2020-04-09 21:00:00,5,2,0.1,6.6,2,1,83,10:07 PM,07:50 AM,06:37 AM,07:51 PM,-7,-2,3,-2,28,24,49,0.0,1018,3,10,315,21
2020-04-10 00:00:00,8,-1,0.0,7.8,2,1,76,11:26 PM,08:22 AM,06:35 AM,07:52 PM,-8,-4,1,-4,26,2,53,0.0,1020,1,10,315,18
2020-04-10 03:00:00,8,-1,0.0,7.8,2,1,76,11:26 PM,08:22 AM,06:35 AM,07:52 PM,-8,-5,-0,-5,24,5,53,0.0,1020,-0,10,316,17
2020-04-10 06:00:00,8,-1,0.0,7.8,2,1,76,11:26 PM,08:22 AM,06:35 AM,07:52 PM,-8,-5,-1,-5,18,5,59,0.0,1020,-1,10,300,13
2020-04-10 09:00:00,8,-1,0.0,7.8,2,2,76,11:26 PM,08:22 AM,06:35 AM,07:52 PM,-8,-1,2,-1,13,68,48,0.0,1019,2,10,301,10
2020-04-10 12:00:00,8,-1,0.0,7.8,2,2,76,11:26 PM,08:22 AM,06:35 AM,07:52 PM,-9,3,5,3,13,100,35,0.0,1017,5,10,276,11
2020-04-10 15:00:00,8,-1,0.0,7.8,2,2,76,11:26 PM,08:22 AM,06:35 AM,07:52 PM,-9,5,7,5,14,100,29,0.0,1015,7,10,248,12
2020-04-10 18:00:00,8,-1,0.0,7.8,2,2,76,11:26 PM,08:22 AM,06:35 AM,07:52 PM,-8,6,8,6,11,41,31,0.0,1013,8,10,238,9
2020-04-10 21:00:00,8,-1,0.0,7.8,2,1,76,11:26 PM,08:22 AM,06:35 AM,07:52 PM,-6,5,6,5,11,14,42,0.0,1013,6,10,177,7
2020-04-11 00:00:00,13,2,0.0,9.1,3,1,68,No moonrise,09:00 AM,06:33 AM,07:53 PM,-5,2,4,2,15,27,52,0.0,1012,4,10,154,8
2020-04-11 03:00:00,13,2,0.0,9.1,3,1,68,No moonrise,09:00 AM,06:33 AM,07:53 PM,-4,0,3,0,17,42,60,0.0,1011,3,10,164,8
2020-04-11 06:00:00,13,2,0.0,9.1,3,1,68,No moonrise,09:00 AM,06:33 AM,07:53 PM,-3,1,3,1,12,19,66,0.0,1010,3,10,176,6
2020-04-11 09:00:00,13,2,0.0,9.1,3,3,68,No moonrise,09:00 AM,06:33 AM,07:53 PM,-2,7,7,7,6,6,54,0.0,1009,7,10,176,4
2020-04-11 12:00:00,13,2,0.0,9.1,3,4,68,No moonrise,09:00 AM,06:33 AM,07:53 PM,-2,11,11,11,6,22,39,0.0,1008,11,10,275,5
2020-04-11 15:00:00,13,2,0.0,9.1,3,4,68,No moonrise,09:00 AM,06:33 AM,07:53 PM,-3,13,13,13,10,77,32,0.0,1007,13,10,110,9
2020-04-11 18:00:00,13,2,0.0,9.1,3,3,68,No moonrise,09:00 AM,06:33 AM,07:53 PM,-2,10,11,10,18,100,40,0.0,1007,11,10,240,15
2020-04-11 21:00:00,13,2,0.0,9.1,3,1,68,No moonrise,09:00 AM,06:33 AM,07:53 PM,-2,6,9,6,26,100,45,0.0,1008,9,10,129,20
2020-04-12 00:00:00,1,-1,10.2,6.6,1,1,61,12:39 AM,09:44 AM,06:31 AM,07:54 PM,-4,3,7,3,25,100,48,0.0,1009,7,10,21,20
2020-04-12 03:00:00,1,-1,10.2,6.6,1,1,61,12:39 AM,09:44 AM,06:31 AM,07:54 PM,-1,-1,3,-1,24,100,75,0.6,1010,3,5,23,20
2020-04-12 06:00:00,1,-1,10.2,6.6,1,1,61,12:39 AM,09:44 AM,06:31 AM,07:54 PM,-1,-4,1,-4,26,100,88,1.5,1011,1,2,23,21
2020-04-12 09:00:00,1,-1,10.2,6.6,1,1,61,12:39 AM,09:44 AM,06:31 AM,07:54 PM,-2,-5,1,-5,28,100,79,0.8,1012,1,2,16,24
2020-04-12 12:00:00,1,-1,10.2,6.6,1,1,61,12:39 AM,09:44 AM,06:31 AM,07:54 PM,-2,-5,0,-5,28,100,85,1.8,1012,0,2,7,24
2020-04-12 15:00:00,1,-1,10.2,6.6,1,1,61,12:39 AM,09:44 AM,06:31 AM,07:54 PM,-2,-6,-0,-6,30,100,90,2.7,1012,-0,2,240,24
2020-04-12 18:00:00,1,-1,10.2,6.6,1,1,61,12:39 AM,09:44 AM,06:31 AM,07:54 PM,-2,-7,-1,-7,32,100,89,3.6,1012,-1,2,359,24
2020-04-12 21:00:00,1,-1,10.2,6.6,1,1,61,12:39 AM,09:44 AM,06:31 AM,07:54 PM,-4,-7,-1,-7,31,80,83,1.6,1013,-1,4,348,21
2020-04-13 00:00:00,1,-5,2.2,9.1,1,1,53,01:45 AM,10:35 AM,06:29 AM,07:56 PM,-6,-8,-2,-8,33,53,74,0.1,1013,-2,8,335,21
2020-04-13 03:00:00,1,-5,2.2,9.1,1,1,53,01:45 AM,10:35 AM,06:29 AM,07:56 PM,-9,-11,-4,-11,34,18,71,0.0,1013,-4,10,329,21
2020-04-13 06:00:00,1,-5,2.2,9.1,1,1,53,01:45 AM,10:35 AM,06:29 AM,07:56 PM,-9,-11,-5,-11,30,4,72,0.0,1014,-5,10,321,18
2020-04-13 09:00:00,1,-5,2.2,9.1,1,2,53,01:45 AM,10:35 AM,06:29 AM,07:56 PM,-8,-9,-3,-9,28,30,65,0.0,1015,-3,10,313,21
2020-04-13 12:00:00,1,-5,2.2,9.1,1,2,53,01:45 AM,10:35 AM,06:29 AM,07:56 PM,-8,-5,0,-5,24,45,55,0.0,1015,0,10,294,21
2020-04-13 15:00:00,1,-5,2.2,9.1,1,2,53,01:45 AM,10:35 AM,06:29 AM,07:56 PM,-6,-4,1,-4,25,75,58,0.4,1015,1,8,265,21
2020-04-13 18:00:00,1,-5,2.2,9.1,1,1,53,01:45 AM,10:35 AM,06:29 AM,07:56 PM,-7,-4,1,-4,26,83,56,1.7,1015,1,6,276,18
2020-04-13 21:00:00,1,-5,2.2,9.1,1,1,53,01:45 AM,10:35 AM,06:29 AM,07:56 PM,-10,-7,-2,-7,26,55,54,0.8,1019,-2,8,295,18
2020-04-14 00:00:00,0,-4,1.1,6.6,2,1,46,02:41 AM,11:32 AM,06:28 AM,07:57 PM,-12,-8,-3,-8,21,28,51,0.0,1021,-3,10,296,14
2020-04-14 03:00:00,0,-4,1.1,6.6,2,1,46,02:41 AM,11:32 AM,06:28 AM,07:57 PM,-12,-9,-4,-9,19,38,54,0.0,1022,-4,10,278,14
2020-04-14 06:00:00,0,-4,1.1,6.6,2,1,46,02:41 AM,11:32 AM,06:28 AM,07:57 PM,-12,-9,-4,-9,20,74,56,0.0,1021,-4,10,275,14
2020-04-14 09:00:00,0,-4,1.1,6.6,2,1,46,02:41 AM,11:32 AM,06:28 AM,07:57 PM,-12,-8,-3,-8,20,96,49,0.1,1021,-3,8,277,16
2020-04-14 12:00:00,0,-4,1.1,6.6,2,1,46,02:41 AM,11:32 AM,06:28 AM,07:57 PM,-12,-6,-1,-6,20,100,44,0.3,1020,-1,7,271,17
2020-04-14 15:00:00,0,-4,1.1,6.6,2,1,46,02:41 AM,11:32 AM,06:28 AM,07:57 PM,-11,-5,-0,-5,20,100,44,0.3,1019,-0,7,267,17
2020-04-14 18:00:00,0,-4,1.1,6.6,2,1,46,02:41 AM,11:32 AM,06:28 AM,07:57 PM,-10,-4,-0,-4,17,100,47,0.5,1018,-0,7,275,14
2020-04-14 21:00:00,0,-4,1.1,6.6,2,1,46,02:41 AM,11:32 AM,06:28 AM,07:57 PM,-12,-7,-3,-7,15,86,51,0.2,1020,-3,9,302,11
2020-04-15 00:00:00,2,-5,0.0,11.6,1,1,38,03:27 AM,12:33 PM,06:26 AM,07:58 PM,-13,-8,-4,-8,13,48,52,0.0,1021,-4,10,321,9
2020-04-15 03:00:00,2,-5,0.0,11.6,1,1,38,03:27 AM,12:33 PM,06:26 AM,07:58 PM,-13,-9,-5,-9,12,15,51,0.0,1021,-5,10,317,9
2020-04-15 06:00:00,2,-5,0.0,11.6,1,1,38,03:27 AM,12:33 PM,06:26 AM,07:58 PM,-13,-9,-5,-9,10,7,52,0.0,1021,-5,10,319,8
2020-04-15 09:00:00,2,-5,0.0,11.6,1,2,38,03:27 AM,12:33 PM,06:26 AM,07:58 PM,-13,-7,-3,-7,12,26,46,0.0,1022,-3,10,315,10
2020-04-15 12:00:00,2,-5,0.0,11.6,1,2,38,03:27 AM,12:33 PM,06:26 AM,07:58 PM,-15,-5,-1,-5,14,33,35,0.0,1021,-1,10,312,13
2020-04-15 15:00:00,2,-5,0.0,11.6,1,2,38,03:27 AM,12:33 PM,06:26 AM,07:58 PM,-15,-3,1,-3,14,25,29,0.0,1021,1,10,308,13
2020-04-15 18:00:00,2,-5,0.0,11.6,1,2,38,03:27 AM,12:33 PM,06:26 AM,07:58 PM,-13,-2,1,-2,14,37,35,0.0,1021,1,10,297,11
2020-04-15 21:00:00,2,-5,0.0,11.6,1,1,38,03:27 AM,12:33 PM,06:26 AM,07:58 PM,-11,-4,-1,-4,14,29,49,0.0,1023,-1,10,271,9
2020-04-16 00:00:00,6,-3,0.0,11.6,2,1,30,04:05 AM,01:36 PM,06:24 AM,07:59 PM,-10,-6,-2,-6,16,25,55,0.0,1024,-2,10,259,10
2020-04-16 03:00:00,6,-3,0.0,11.6,2,1,30,04:05 AM,01:36 PM,06:24 AM,07:59 PM,-11,-6,-3,-6,16,10,54,0.0,1024,-3,10,270,10
2020-04-16 06:00:00,6,-3,0.0,11.6,2,1,30,04:05 AM,01:36 PM,06:24 AM,07:59 PM,-11,-6,-2,-6,15,12,52,0.0,1025,-2,10,278,10
2020-04-16 09:00:00,6,-3,0.0,11.6,2,2,30,04:05 AM,01:36 PM,06:24 AM,07:59 PM,-12,-3,0,-3,15,12,41,0.0,1026,0,10,281,12
2020-04-16 12:00:00,6,-3,0.0,11.6,2,2,30,04:05 AM,01:36 PM,06:24 AM,07:59 PM,-12,0,4,0,15,16,32,0.0,1025,4,10,269,13
2020-04-16 15:00:00,6,-3,0.0,11.6,2,3,30,04:05 AM,01:36 PM,06:24 AM,07:59 PM,-10,3,6,3,15,19,30,0.0,1023,6,10,271,13
2020-04-16 18:00:00,6,-3,0.0,11.6,2,3,30,04:05 AM,01:36 PM,06:24 AM,07:59 PM,-8,2,5,2,18,37,39,0.0,1022,5,10,246,14
2020-04-16 21:00:00,6,-3,0.0,11.6,2,1,30,04:05 AM,01:36 PM,06:24 AM,07:59 PM,-7,-1,3,-1,18,22,49,0.0,1024,3,10,234,12
2020-04-17 00:00:00,9,-0,0.0,11.6,3,1,23,04:36 AM,02:38 PM,06:23 AM,08:01 PM,-6,-2,1,-2,14,18,60,0.0,1023,1,10,232,8
2020-04-17 03:00:00,9,-0,0.0,11.6,3,1,23,04:36 AM,02:38 PM,06:23 AM,08:01 PM,-5,-2,-0,-2,10,29,69,0.0,1022,-0,10,232,6
2020-04-17 06:00:00,9,-0,0.0,11.6,3,1,23,04:36 AM,02:38 PM,06:23 AM,08:01 PM,-5,-2,-0,-2,7,32,71,0.0,1020,-0,10,254,4
2020-04-17 09:00:00,9,-0,0.0,11.6,3,2,23,04:36 AM,02:38 PM,06:23 AM,08:01 PM,-6,2,3,2,6,21,51,0.0,1019,3,10,309,5
2020-04-17 12:00:00,9,-0,0.0,11.6,3,3,23,04:36 AM,02:38 PM,06:23 AM,08:01 PM,-9,5,7,5,10,18,33,0.0,1018,7,10,295,9
2020-04-17 15:00:00,9,-0,0.0,11.6,3,3,23,04:36 AM,02:38 PM,06:23 AM,08:01 PM,-9,6,8,6,15,13,29,0.0,1015,8,10,275,13
2020-04-17 18:00:00,9,-0,0.0,11.6,3,3,23,04:36 AM,02:38 PM,06:23 AM,08:01 PM,-8,6,8,6,15,11,33,0.0,1014,8,10,266,12
2020-04-17 21:00:00,9,-0,0.0,11.6,3,1,23,04:36 AM,02:38 PM,06:23 AM,08:01 PM,-6,2,5,2,21,8,44,0.0,1013,5,10,228,12
2020-04-18 00:00:00,13,2,0.0,6.9,3,1,15,05:03 AM,03:41 PM,06:21 AM,08:02 PM,-4,-0,3,-0,26,34,58,0.0,1012,3,10,213,14
2020-04-18 03:00:00,13,2,0.0,6.9,3,1,15,05:03 AM,03:41 PM,06:21 AM,08:02 PM,-4,-1,3,-1,30,33,64,0.0,1010,3,10,211,17
2020-04-18 06:00:00,13,2,0.0,6.9,3,1,15,05:03 AM,03:41 PM,06:21 AM,08:02 PM,-3,-2,2,-2,30,41,70,0.0,1007,2,10,211,18
2020-04-18 09:00:00,13,2,0.0,6.9,3,3,15,05:03 AM,03:41 PM,06:21 AM,08:02 PM,-1,1,5,1,27,83,63,0.0,1005,5,10,226,21
2020-04-18 12:00:00,13,2,0.0,6.9,3,3,15,05:03 AM,03:41 PM,06:21 AM,08:02 PM,1,8,11,8,22,100,51,0.0,1003,11,10,245,19
2020-04-18 15:00:00,13,2,0.0,6.9,3,3,15,05:03 AM,03:41 PM,06:21 AM,08:02 PM,4,11,13,11,23,100,57,0.1,1002,13,10,291,20
2020-04-18 18:00:00,13,2,0.0,6.9,3,3,15,05:03 AM,03:41 PM,06:21 AM,08:02 PM,5,9,11,9,23,70,65,0.1,1003,11,10,308,17
2020-04-18 21:00:00,13,2,0.0,6.9,3,1,15,05:03 AM,03:41 PM,06:21 AM,08:02 PM,4,8,10,8,24,85,66,0.0,1005,10,10,306,15
2020-04-19 00:00:00,9,2,0.0,11.6,2,1,8,05:26 AM,04:42 PM,06:19 AM,08:03 PM,1,5,7,5,23,38,65,0.0,1007,7,10,322,14
2020-04-19 03:00:00,9,2,0.0,11.6,2,1,8,05:26 AM,04:42 PM,06:19 AM,08:03 PM,-1,1,5,1,24,8,69,0.0,1010,5,10,332,16
2020-04-19 06:00:00,9,2,0.0,11.6,2,1,8,05:26 AM,04:42 PM,06:19 AM,08:03 PM,-2,-2,2,-2,23,7,72,0.0,1012,2,10,335,17
2020-04-19 09:00:00,9,2,0.0,11.6,2,2,8,05:26 AM,04:42 PM,06:19 AM,08:03 PM,-6,-1,3,-1,20,8,53,0.0,1015,3,10,337,16
2020-04-19 12:00:00,9,2,0.0,11.6,2,3,8,05:26 AM,04:42 PM,06:19 AM,08:03 PM,-9,3,6,3,16,13,33,0.0,1015,6,10,329,14
2020-04-19 15:00:00,9,2,0.0,11.6,2,3,8,05:26 AM,04:42 PM,06:19 AM,08:03 PM,-10,7,9,7,14,10,26,0.0,1013,9,10,304,13
2020-04-19 18:00:00,9,2,0.0,11.6,2,3,8,05:26 AM,04:42 PM,06:19 AM,08:03 PM,-7,8,9,8,13,8,30,0.0,1011,9,10,274,11
2020-04-19 21:00:00,9,2,0.0,11.6,2,1,8,05:26 AM,04:42 PM,06:19 AM,08:03 PM,-7,6,7,6,12,10,36,0.0,1011,7,10,259,8
2020-04-20 00:00:00,11,4,0.0,6.9,3,1,0,05:47 AM,05:44 PM,06:17 AM,08:04 PM,-7,3,5,3,17,15,41,0.0,1010,5,10,231,9
2020-04-20 03:00:00,11,4,0.0,6.9,3,1,0,05:47 AM,05:44 PM,06:17 AM,08:04 PM,-6,1,5,1,27,72,46,0.0,1007,5,10,224,15
2020-04-20 06:00:00,11,4,0.0,6.9,3,1,0,05:47 AM,05:44 PM,06:17 AM,08:04 PM,-1,1,5,1,29,100,64,0.0,1005,5,10,237,18
2020-04-20 09:00:00,11,4,0.0,6.9,3,2,0,05:47 AM,05:44 PM,06:17 AM,08:04 PM,2,4,8,4,25,73,68,0.0,1004,8,10,261,19
2020-04-20 12:00:00,11,4,0.0,6.9,3,3,0,05:47 AM,05:44 PM,06:17 AM,08:04 PM,3,7,10,7,23,86,63,0.1,1002,10,5,274,19
2020-04-20 15:00:00,11,4,0.0,6.9,3,3,0,05:47 AM,05:44 PM,06:17 AM,08:04 PM,4,8,11,8,33,96,64,0.5,1000,11,2,300,28
2020-04-20 18:00:00,11,4,0.0,6.9,3,2,0,05:47 AM,05:44 PM,06:17 AM,08:04 PM,1,6,9,6,36,78,57,0.8,1002,9,7,320,28
2020-04-20 21:00:00,11,4,0.0,6.9,3,1,0,05:47 AM,05:44 PM,06:17 AM,08:04 PM,-6,2,5,2,30,36,46,0.3,1007,5,10,340,21
