date_time,Hamilton_maxtempC,Hamilton_mintempC,Hamilton_totalSnow_cm,Hamilton_sunHour,Hamilton_uvIndex,Hamilton_uvIndex,Hamilton_moon_illumination,Hamilton_moonrise,Hamilton_moonset,Hamilton_sunrise,Hamilton_sunset,Hamilton_DewPointC,Hamilton_FeelsLikeC,Hamilton_HeatIndexC,Hamilton_WindChillC,Hamilton_WindGustKmph,Hamilton_cloudcover,Hamilton_humidity,Hamilton_precipMM,Hamilton_pressure,Hamilton_tempC,Hamilton_visibility,Hamilton_winddirDegree,Hamilton_windspeedKmph
2020-01-10 03:00:00,6,5,0.0,4.8,2,1,100,06:01 PM,08:46 AM,08:51 AM,06:03 PM,2,1,6,1,58,86,77,0.0,1022,6,10,215,34
2020-01-10 06:00:00,6,5,0.0,4.8,2,1,100,06:01 PM,08:46 AM,08:51 AM,06:03 PM,3,0,5,0,52,100,83,0.1,1023,5,10,221,30
2020-01-10 09:00:00,6,5,0.0,4.8,2,2,100,06:01 PM,08:46 AM,08:51 AM,06:03 PM,4,1,5,1,45,100,92,0.2,1023,5,7,223,25
2020-01-10 12:00:00,6,5,0.0,4.8,2,2,100,06:01 PM,08:46 AM,08:51 AM,06:03 PM,4,1,5,1,41,100,94,0.6,1023,5,4,217,22
2020-01-10 15:00:00,6,5,0.0,4.8,2,2,100,06:01 PM,08:46 AM,08:51 AM,06:03 PM,5,2,6,2,33,100,96,0.6,1023,6,9,218,18
2020-01-10 18:00:00,6,5,0.0,4.8,2,2,100,06:01 PM,08:46 AM,08:51 AM,06:03 PM,6,4,6,4,25,100,97,0.2,1022,6,7,216,13
2020-01-10 21:00:00,6,5,0.0,4.8,2,1,100,06:01 PM,08:46 AM,08:51 AM,06:03 PM,6,4,6,4,18,100,98,0.4,1022,6,2,201,9
2020-01-11 00:00:00,13,-1,0.0,4.8,3,1,100,07:10 PM,09:40 AM,08:50 AM,06:04 PM,5,4,6,4,13,100,99,0.6,1021,6,4,179,6
2020-01-11 03:00:00,13,-1,0.0,4.8,3,1,100,07:10 PM,09:40 AM,08:50 AM,06:04 PM,7,5,7,5,30,100,97,1.5,1017,7,9,174,15
2020-01-11 06:00:00,13,-1,0.0,4.8,3,1,100,07:10 PM,09:40 AM,08:50 AM,06:04 PM,9,7,10,7,59,98,89,2.9,1013,10,8,198,32
2020-01-11 09:00:00,13,-1,0.0,4.8,3,3,100,07:10 PM,09:40 AM,08:50 AM,06:04 PM,9,9,12,9,65,95,82,3.1,1010,12,8,206,35
2020-01-11 12:00:00,13,-1,0.0,4.8,3,3,100,07:10 PM,09:40 AM,08:50 AM,06:04 PM,10,11,13,11,63,100,80,1.7,1009,13,9,214,32
2020-01-11 15:00:00,13,-1,0.0,4.8,3,3,100,07:10 PM,09:40 AM,08:50 AM,06:04 PM,8,7,10,7,46,100,85,7.4,1008,10,8,152,24
2020-01-11 18:00:00,13,-1,0.0,4.8,3,1,100,07:10 PM,09:40 AM,08:50 AM,06:04 PM,2,-1,4,-1,28,100,93,22.0,1007,4,5,18,21
2020-01-11 21:00:00,13,-1,0.0,4.8,3,1,100,07:10 PM,09:40 AM,08:50 AM,06:04 PM,2,-1,3,-1,32,100,95,22.7,1007,2,6,41,24
2020-01-12 00:00:00,-3,-6,8.2,9.6,1,1,83,08:23 PM,10:25 AM,08:50 AM,06:05 PM,2,-2,3,-2,44,100,97,7.6,1005,0,6,63,31
2020-01-12 03:00:00,-3,-6,8.2,9.6,1,1,83,08:23 PM,10:25 AM,08:50 AM,06:05 PM,1,-4,2,-4,42,100,97,12.4,1002,2,5,42,30
2020-01-12 06:00:00,-3,-6,8.2,9.6,1,1,83,08:23 PM,10:25 AM,08:50 AM,06:05 PM,-1,-6,-0,-6,29,97,91,9.7,1007,-0,4,105,22
2020-01-12 09:00:00,-3,-6,8.2,9.6,1,1,83,08:23 PM,10:25 AM,08:50 AM,06:05 PM,-7,-11,-4,-11,32,83,77,7.3,1017,-4,5,302,25
2020-01-12 12:00:00,-3,-6,8.2,9.6,1,2,83,08:23 PM,10:25 AM,08:50 AM,06:05 PM,-11,-12,-6,-12,26,54,68,0.0,1026,-6,10,295,19
2020-01-12 15:00:00,-3,-6,8.2,9.6,1,2,83,08:23 PM,10:25 AM,08:50 AM,06:05 PM,-10,-10,-5,-10,18,24,68,0.0,1029,-5,10,301,14
2020-01-12 18:00:00,-3,-6,8.2,9.6,1,2,83,08:23 PM,10:25 AM,08:50 AM,06:05 PM,-8,-8,-4,-8,13,33,71,0.0,1031,-4,10,226,11
2020-01-12 21:00:00,-3,-6,8.2,9.6,1,1,83,08:23 PM,10:25 AM,08:50 AM,06:05 PM,-7,-9,-5,-9,13,71,81,0.0,1032,-5,10,47,11
2020-01-13 00:00:00,2,-4,0.7,4.8,1,1,76,09:40 PM,11:04 AM,08:50 AM,06:06 PM,-6,-9,-4,-9,17,98,93,0.0,1030,-4,8,57,13
2020-01-13 03:00:00,2,-4,0.7,4.8,1,1,76,09:40 PM,11:04 AM,08:50 AM,06:06 PM,-5,-8,-4,-8,17,100,92,0.1,1029,-4,5,66,13
2020-01-13 06:00:00,2,-4,0.7,4.8,1,1,76,09:40 PM,11:04 AM,08:50 AM,06:06 PM,-4,-7,-3,-7,15,98,92,0.2,1027,-3,4,69,11
2020-01-13 09:00:00,2,-4,0.7,4.8,1,1,76,09:40 PM,11:04 AM,08:50 AM,06:06 PM,-3,-4,-2,-4,9,97,94,0.3,1027,-2,3,114,6
2020-01-13 12:00:00,2,-4,0.7,4.8,1,1,76,09:40 PM,11:04 AM,08:50 AM,06:06 PM,-2,-1,-1,-1,3,84,94,0.2,1027,-1,5,211,2
2020-01-13 15:00:00,2,-4,0.7,4.8,1,1,76,09:40 PM,11:04 AM,08:50 AM,06:06 PM,0,-1,1,-1,9,69,93,0.2,1027,1,7,257,6
2020-01-13 18:00:00,2,-4,0.7,4.8,1,1,76,09:40 PM,11:04 AM,08:50 AM,06:06 PM,1,-0,2,-0,13,89,91,0.0,1028,2,10,260,9
2020-01-13 21:00:00,2,-4,0.7,4.8,1,1,76,09:40 PM,11:04 AM,08:50 AM,06:06 PM,-0,-1,1,-1,14,71,87,0.0,1030,1,10,280,9
2020-01-14 00:00:00,2,-6,0.0,8.2,2,1,69,10:54 PM,11:38 AM,08:49 AM,06:08 PM,-1,-0,1,-0,6,56,85,0.0,1030,1,10,220,5
2020-01-14 03:00:00,2,-6,0.0,8.2,2,1,69,10:54 PM,11:38 AM,08:49 AM,06:08 PM,-2,-1,0,-1,7,21,86,0.0,1029,0,10,51,5
2020-01-14 06:00:00,2,-6,0.0,8.2,2,1,69,10:54 PM,11:38 AM,08:49 AM,06:08 PM,-2,-5,-1,-5,17,30,90,0.0,1026,-1,10,71,10
2020-01-14 09:00:00,2,-6,0.0,8.2,2,2,69,10:54 PM,11:38 AM,08:49 AM,06:08 PM,-2,-5,-1,-5,21,33,90,0.0,1023,-1,10,93,12
2020-01-14 12:00:00,2,-6,0.0,8.2,2,2,69,10:54 PM,11:38 AM,08:49 AM,06:08 PM,-1,-3,1,-3,17,29,87,0.0,1020,1,10,81,11
2020-01-14 15:00:00,2,-6,0.0,8.2,2,1,69,10:54 PM,11:38 AM,08:49 AM,06:08 PM,-0,0,2,0,8,62,87,0.0,1017,2,10,47,5
2020-01-14 18:00:00,2,-6,0.0,8.2,2,2,69,10:54 PM,11:38 AM,08:49 AM,06:08 PM,1,1,2,1,10,77,91,0.0,1017,1,10,86,7
2020-01-14 21:00:00,2,-6,0.0,8.2,2,1,69,10:54 PM,11:38 AM,08:49 AM,06:08 PM,1,-3,-1,-3,27,60,88,0.0,1019,-3,10,249,18
2020-01-15 00:00:00,4,1,0.0,8.2,1,1,61,No moonrise,12:07 PM,08:49 AM,06:09 PM,1,-4,-1,-4,28,85,85,0.0,1020,-3,10,252,18
2020-01-15 03:00:00,4,1,0.0,8.2,1,1,61,No moonrise,12:07 PM,08:49 AM,06:09 PM,-0,-2,2,-2,23,83,85,0.0,1021,2,10,254,15
2020-01-15 06:00:00,4,1,0.0,8.2,1,1,61,No moonrise,12:07 PM,08:49 AM,06:09 PM,-1,-2,1,-2,18,66,86,0.0,1022,1,10,253,12
2020-01-15 09:00:00,4,1,0.0,8.2,1,1,61,No moonrise,12:07 PM,08:49 AM,06:09 PM,-1,-1,2,-1,11,91,82,0.0,1023,2,10,251,8
2020-01-15 12:00:00,4,1,0.0,8.2,1,2,61,No moonrise,12:07 PM,08:49 AM,06:09 PM,-1,-0,3,-0,13,74,76,0.0,1023,3,10,236,10
2020-01-15 15:00:00,4,1,0.0,8.2,1,2,61,No moonrise,12:07 PM,08:49 AM,06:09 PM,-1,2,4,2,8,19,74,0.0,1020,4,10,185,7
2020-01-15 18:00:00,4,1,0.0,8.2,1,1,61,No moonrise,12:07 PM,08:49 AM,06:09 PM,-0,1,3,1,9,41,79,0.0,1017,3,10,66,7
2020-01-15 21:00:00,4,1,0.0,8.2,1,1,61,No moonrise,12:07 PM,08:49 AM,06:09 PM,-0,-2,1,-2,15,94,89,0.4,1015,1,10,58,11
2020-01-16 00:00:00,1,-6,3.5,6.5,1,1,54,12:08 AM,12:35 PM,08:48 AM,06:10 PM,0,-3,1,-3,17,100,98,1.6,1013,1,7,143,13
2020-01-16 03:00:00,1,-6,3.5,6.5,1,1,54,12:08 AM,12:35 PM,08:48 AM,06:10 PM,-0,-3,1,-3,19,99,93,1.8,1014,1,2,309,14
2020-01-16 06:00:00,1,-6,3.5,6.5,1,1,54,12:08 AM,12:35 PM,08:48 AM,06:10 PM,-2,-4,1,-4,31,81,82,0.5,1017,1,3,287,22
2020-01-16 09:00:00,1,-6,3.5,6.5,1,1,54,12:08 AM,12:35 PM,08:48 AM,06:10 PM,-3,-5,1,-5,35,62,76,0.3,1021,1,7,291,25
2020-01-16 12:00:00,1,-6,3.5,6.5,1,1,54,12:08 AM,12:35 PM,08:48 AM,06:10 PM,-4,-5,1,-5,37,89,71,0.1,1023,1,7,291,28
2020-01-16 15:00:00,1,-6,3.5,6.5,1,1,54,12:08 AM,12:35 PM,08:48 AM,06:10 PM,-5,-6,1,-6,35,91,66,0.2,1025,1,2,310,29
2020-01-16 18:00:00,1,-6,3.5,6.5,1,2,54,12:08 AM,12:35 PM,08:48 AM,06:10 PM,-8,-9,-2,-9,33,58,61,0.1,1028,-2,7,321,27
2020-01-16 21:00:00,1,-6,3.5,6.5,1,1,54,12:08 AM,12:35 PM,08:48 AM,06:10 PM,-11,-12,-5,-12,30,51,61,0.0,1033,-5,10,328,25
2020-01-17 00:00:00,-5,-14,0.0,8.2,1,1,47,01:21 AM,01:03 PM,08:48 AM,06:11 PM,-12,-14,-7,-14,25,100,63,0.0,1037,-7,10,344,22
2020-01-17 03:00:00,-5,-14,0.0,8.2,1,1,47,01:21 AM,01:03 PM,08:48 AM,06:11 PM,-13,-15,-8,-15,18,100,67,0.0,1041,-8,10,238,16
2020-01-17 06:00:00,-5,-14,0.0,8.2,1,1,47,01:21 AM,01:03 PM,08:48 AM,06:11 PM,-14,-15,-9,-15,13,93,68,0.1,1043,-9,10,119,12
2020-01-17 09:00:00,-5,-14,0.0,8.2,1,2,47,01:21 AM,01:03 PM,08:48 AM,06:11 PM,-15,-14,-10,-14,10,62,66,0.1,1045,-10,10,236,9
2020-01-17 12:00:00,-5,-14,0.0,8.2,1,2,47,01:21 AM,01:03 PM,08:48 AM,06:11 PM,-14,-11,-8,-11,9,20,60,0.0,1045,-8,10,30,7
2020-01-17 15:00:00,-5,-14,0.0,8.2,1,1,47,01:21 AM,01:03 PM,08:48 AM,06:11 PM,-13,-8,-5,-8,6,34,54,0.0,1043,-5,10,68,5
2020-01-17 18:00:00,-5,-14,0.0,8.2,1,2,47,01:21 AM,01:03 PM,08:48 AM,06:11 PM,-14,-10,-6,-10,9,68,55,0.0,1042,-8,10,98,7
2020-01-17 21:00:00,-5,-14,0.0,8.2,1,1,47,01:21 AM,01:03 PM,08:48 AM,06:11 PM,-13,-11,-7,-11,12,31,58,0.0,1041,-11,10,106,10
2020-01-18 00:00:00,1,-6,8.0,4.8,1,1,40,02:33 AM,01:32 PM,08:47 AM,06:12 PM,-13,-13,-9,-13,15,87,61,0.0,1039,-11,10,93,13
2020-01-18 03:00:00,1,-6,8.0,4.8,1,1,40,02:33 AM,01:32 PM,08:47 AM,06:12 PM,-11,-13,-6,-13,19,89,71,0.1,1035,-6,8,93,16
2020-01-18 06:00:00,1,-6,8.0,4.8,1,1,40,02:33 AM,01:32 PM,08:47 AM,06:12 PM,-8,-13,-6,-13,24,70,84,0.4,1029,-6,4,94,19
2020-01-18 09:00:00,1,-6,8.0,4.8,1,1,40,02:33 AM,01:32 PM,08:47 AM,06:12 PM,-7,-11,-5,-11,23,84,87,0.8,1024,-5,2,100,17
2020-01-18 12:00:00,1,-6,8.0,4.8,1,1,40,02:33 AM,01:32 PM,08:47 AM,06:12 PM,-4,-9,-4,-9,24,100,94,2.8,1017,-4,2,98,18
2020-01-18 15:00:00,1,-6,8.0,4.8,1,1,40,02:33 AM,01:32 PM,08:47 AM,06:12 PM,-2,-7,-2,-7,25,100,97,5.3,1009,-2,2,126,18
2020-01-18 18:00:00,1,-6,8.0,4.8,1,1,40,02:33 AM,01:32 PM,08:47 AM,06:12 PM,1,-3,1,-3,23,100,99,7.6,1002,-0,3,179,15
2020-01-18 21:00:00,1,-6,8.0,4.8,1,1,40,02:33 AM,01:32 PM,08:47 AM,06:12 PM,1,-3,-1,-3,33,100,93,9.0,999,-3,3,215,22
2020-01-19 00:00:00,-3,-10,0.0,4.8,2,1,32,03:44 AM,02:04 PM,08:46 AM,06:14 PM,-2,-6,-2,-6,42,84,81,0.1,1001,-4,3,256,32
2020-01-19 03:00:00,-3,-10,0.0,4.8,2,1,32,03:44 AM,02:04 PM,08:46 AM,06:14 PM,-4,-7,-0,-7,41,68,79,0.0,1003,-0,7,255,31
2020-01-19 06:00:00,-3,-10,0.0,4.8,2,1,32,03:44 AM,02:04 PM,08:46 AM,06:14 PM,-5,-9,-2,-9,40,89,80,0.1,1005,-2,3,258,32
2020-01-19 09:00:00,-3,-10,0.0,4.8,2,1,32,03:44 AM,02:04 PM,08:46 AM,06:14 PM,-7,-11,-3,-11,33,75,78,0.0,1009,-3,10,277,28
2020-01-19 12:00:00,-3,-10,0.0,4.8,2,1,32,03:44 AM,02:04 PM,08:46 AM,06:14 PM,-8,-10,-4,-10,24,80,74,0.0,1012,-4,10,300,21
2020-01-19 15:00:00,-3,-10,0.0,4.8,2,1,32,03:44 AM,02:04 PM,08:46 AM,06:14 PM,-10,-11,-5,-11,25,86,68,0.0,1014,-5,10,313,22
2020-01-19 18:00:00,-3,-10,0.0,4.8,2,1,32,03:44 AM,02:04 PM,08:46 AM,06:14 PM,-10,-13,-6,-13,26,97,71,0.1,1017,-6,10,331,23
2020-01-19 21:00:00,-3,-10,0.0,4.8,2,1,32,03:44 AM,02:04 PM,08:46 AM,06:14 PM,-11,-14,-7,-14,26,84,73,0.0,1022,-8,10,347,22
2020-01-20 00:00:00,-3,-10,0.0,9.7,2,1,25,04:54 AM,02:41 PM,08:46 AM,06:15 PM,-12,-12,-7,-12,24,46,68,0.0,1026,-10,10,353,19
2020-01-20 03:00:00,-3,-10,0.0,9.7,2,1,25,04:54 AM,02:41 PM,08:46 AM,06:15 PM,-15,-16,-9,-16,21,5,63,0.0,1027,-9,10,352,17
2020-01-20 06:00:00,-3,-10,0.0,9.7,2,1,25,04:54 AM,02:41 PM,08:46 AM,06:15 PM,-15,-16,-10,-16,17,5,65,0.0,1029,-10,10,342,14
2020-01-20 09:00:00,-3,-10,0.0,9.7,2,2,25,04:54 AM,02:41 PM,08:46 AM,06:15 PM,-14,-14,-9,-14,12,0,67,0.0,1032,-9,10,325,11
2020-01-20 12:00:00,-3,-10,0.0,9.7,2,2,25,04:54 AM,02:41 PM,08:46 AM,06:15 PM,-13,-12,-6,-12,14,0,58,0.0,1032,-6,10,319,13
2020-01-20 15:00:00,-3,-10,0.0,9.7,2,2,25,04:54 AM,02:41 PM,08:46 AM,06:15 PM,-13,-9,-4,-9,17,1,49,0.0,1032,-4,10,310,14
2020-01-20 18:00:00,-3,-10,0.0,9.7,2,2,25,04:54 AM,02:41 PM,08:46 AM,06:15 PM,-11,-9,-4,-9,19,7,59,0.0,1031,-4,10,296,15
2020-01-20 21:00:00,-3,-10,0.0,9.7,2,1,25,04:54 AM,02:41 PM,08:46 AM,06:15 PM,-9,-11,-5,-11,24,30,72,0.0,1032,-5,10,284,17
2020-01-21 00:00:00,-4,-6,0.0,8.2,1,1,18,06:01 AM,03:24 PM,08:45 AM,06:16 PM,-9,-12,-6,-12,23,66,81,0.0,1033,-6,10,285,16
2020-01-21 03:00:00,-4,-6,0.0,8.2,1,1,18,06:01 AM,03:24 PM,08:45 AM,06:16 PM,-8,-12,-6,-12,21,70,84,0.0,1033,-6,10,288,14
2020-01-21 06:00:00,-4,-6,0.0,8.2,1,1,18,06:01 AM,03:24 PM,08:45 AM,06:16 PM,-8,-12,-6,-12,19,37,86,0.0,1033,-6,10,281,13
2020-01-21 09:00:00,-4,-6,0.0,8.2,1,2,18,06:01 AM,03:24 PM,08:45 AM,06:16 PM,-9,-12,-6,-12,21,42,84,0.0,1033,-6,10,268,14
2020-01-21 12:00:00,-4,-6,0.0,8.2,1,1,18,06:01 AM,03:24 PM,08:45 AM,06:16 PM,-9,-12,-5,-12,27,46,77,0.0,1033,-5,10,258,18
2020-01-21 15:00:00,-4,-6,0.0,8.2,1,1,18,06:01 AM,03:24 PM,08:45 AM,06:16 PM,-9,-10,-4,-10,30,73,71,0.0,1031,-4,10,250,20
2020-01-21 18:00:00,-4,-6,0.0,8.2,1,2,18,06:01 AM,03:24 PM,08:45 AM,06:16 PM,-8,-11,-4,-11,31,72,76,0.0,1031,-4,10,246,21
2020-01-21 21:00:00,-4,-6,0.0,8.2,1,1,18,06:01 AM,03:24 PM,08:45 AM,06:16 PM,-7,-11,-4,-11,32,48,81,0.0,1031,-4,10,247,24
2020-01-22 00:00:00,-0,-5,0.0,9.7,2,1,11,07:03 AM,04:12 PM,08:44 AM,06:17 PM,-7,-12,-5,-12,34,30,83,0.0,1030,-5,10,248,25
2020-01-22 03:00:00,-0,-5,0.0,9.7,2,1,11,07:03 AM,04:12 PM,08:44 AM,06:17 PM,-6,-11,-4,-11,34,34,85,0.0,1030,-4,10,245,24
2020-01-22 06:00:00,-0,-5,0.0,9.7,2,1,11,07:03 AM,04:12 PM,08:44 AM,06:17 PM,-6,-10,-4,-10,33,6,84,0.0,1029,-4,10,242,23
2020-01-22 09:00:00,-0,-5,0.0,9.7,2,2,11,07:03 AM,04:12 PM,08:44 AM,06:17 PM,-5,-9,-3,-9,31,21,82,0.0,1029,-3,10,234,22
2020-01-22 12:00:00,-0,-5,0.0,9.7,2,2,11,07:03 AM,04:12 PM,08:44 AM,06:17 PM,-5,-7,-1,-7,32,37,78,0.0,1028,-1,10,228,24
2020-01-22 15:00:00,-0,-5,0.0,9.7,2,1,11,07:03 AM,04:12 PM,08:44 AM,06:17 PM,-5,-6,-0,-6,31,38,73,0.0,1027,-0,10,220,24
2020-01-22 18:00:00,-0,-5,0.0,9.7,2,1,11,07:03 AM,04:12 PM,08:44 AM,06:17 PM,-5,-7,-1,-7,30,97,72,0.0,1027,-1,10,223,22
2020-01-22 21:00:00,-0,-5,0.0,9.7,2,1,11,07:03 AM,04:12 PM,08:44 AM,06:17 PM,-5,-6,-2,-6,30,68,76,0.0,1027,-3,10,223,20
2020-01-23 00:00:00,2,-2,0.0,4.9,1,1,3,07:58 AM,05:08 PM,08:44 AM,06:19 PM,-4,-6,-3,-6,28,37,81,0.0,1027,-4,10,223,18
2020-01-23 03:00:00,2,-2,0.0,4.9,1,1,3,07:58 AM,05:08 PM,08:44 AM,06:19 PM,-4,-6,-1,-6,22,69,81,0.0,1026,-1,10,227,14
2020-01-23 06:00:00,2,-2,0.0,4.9,1,1,3,07:58 AM,05:08 PM,08:44 AM,06:19 PM,-5,-5,-2,-5,16,21,80,0.0,1026,-2,10,220,10
2020-01-23 09:00:00,2,-2,0.0,4.9,1,1,3,07:58 AM,05:08 PM,08:44 AM,06:19 PM,-5,-4,-2,-4,11,65,78,0.0,1026,-2,10,211,6
2020-01-23 12:00:00,2,-2,0.0,4.9,1,1,3,07:58 AM,05:08 PM,08:44 AM,06:19 PM,-5,-2,-0,-2,8,100,72,0.0,1026,-0,10,209,5
2020-01-23 15:00:00,2,-2,0.0,4.9,1,1,3,07:58 AM,05:08 PM,08:44 AM,06:19 PM,-4,-0,1,-0,7,100,68,0.0,1024,1,10,192,5
2020-01-23 18:00:00,2,-2,0.0,4.9,1,1,3,07:58 AM,05:08 PM,08:44 AM,06:19 PM,-3,-0,2,-0,8,100,70,0.0,1025,2,10,144,5
2020-01-23 21:00:00,2,-2,0.0,4.9,1,1,3,07:58 AM,05:08 PM,08:44 AM,06:19 PM,-3,-1,1,-1,11,91,73,0.0,1025,1,10,90,7
2020-01-24 00:00:00,2,-2,0.0,6.6,2,1,0,08:46 AM,06:07 PM,08:43 AM,06:20 PM,-3,-2,1,-2,16,61,78,0.0,1025,1,10,52,9
2020-01-24 03:00:00,2,-2,0.0,6.6,2,1,0,08:46 AM,06:07 PM,08:43 AM,06:20 PM,-2,-3,1,-3,19,56,81,0.0,1025,1,10,56,12
2020-01-24 06:00:00,2,-2,0.0,6.6,2,1,0,08:46 AM,06:07 PM,08:43 AM,06:20 PM,-2,-4,1,-4,24,99,86,0.0,1024,1,10,60,14
2020-01-24 09:00:00,2,-2,0.0,6.6,2,2,0,08:46 AM,06:07 PM,08:43 AM,06:20 PM,-1,-4,1,-4,28,87,86,0.0,1024,1,10,68,17
2020-01-24 12:00:00,2,-2,0.0,6.6,2,2,0,08:46 AM,06:07 PM,08:43 AM,06:20 PM,-2,-4,1,-4,35,57,82,0.0,1023,1,10,61,23
2020-01-24 15:00:00,2,-2,0.0,6.6,2,1,0,08:46 AM,06:07 PM,08:43 AM,06:20 PM,-1,-3,2,-3,30,65,80,0.0,1020,2,10,64,20
2020-01-24 18:00:00,2,-2,0.0,6.6,2,1,0,08:46 AM,06:07 PM,08:43 AM,06:20 PM,0,-1,3,-1,27,91,85,0.1,1019,2,8,64,18
2020-01-24 21:00:00,2,-2,0.0,6.6,2,1,0,08:46 AM,06:07 PM,08:43 AM,06:20 PM,2,-1,3,-1,31,82,94,2.6,1017,-1,6,69,18
2020-01-25 00:00:00,3,1,0.1,4.9,1,1,0,09:26 AM,07:09 PM,08:42 AM,06:21 PM,3,-1,1,-1,30,100,98,9.1,1015,0,6,87,18
2020-01-25 03:00:00,3,1,0.1,4.9,1,1,0,09:26 AM,07:09 PM,08:42 AM,06:21 PM,3,-1,4,-1,29,100,97,9.8,1014,4,6,90,17
2020-01-25 06:00:00,3,1,0.1,4.9,1,1,0,09:26 AM,07:09 PM,08:42 AM,06:21 PM,2,-1,3,-1,28,100,94,3.9,1013,3,7,84,18
2020-01-25 09:00:00,3,1,0.1,4.9,1,1,0,09:26 AM,07:09 PM,08:42 AM,06:21 PM,2,-2,2,-2,24,100,96,3.9,1012,2,8,85,15
2020-01-25 12:00:00,3,1,0.1,4.9,1,1,0,09:26 AM,07:09 PM,08:42 AM,06:21 PM,2,-0,2,-0,15,100,97,1.4,1011,2,9,143,9
2020-01-25 15:00:00,3,1,0.1,4.9,1,1,0,09:26 AM,07:09 PM,08:42 AM,06:21 PM,2,-0,3,-0,19,100,95,1.0,1010,3,9,235,12
2020-01-25 18:00:00,3,1,0.1,4.9,1,1,0,09:26 AM,07:09 PM,08:42 AM,06:21 PM,1,-1,3,-1,22,87,91,0.1,1010,3,9,238,15
2020-01-25 21:00:00,3,1,0.1,4.9,1,1,0,09:26 AM,07:09 PM,08:42 AM,06:21 PM,0,-3,1,-3,22,74,90,0.1,1010,1,8,243,15
2020-01-26 00:00:00,2,1,0.9,4.9,1,1,4,09:59 AM,08:11 PM,08:41 AM,06:23 PM,0,-3,1,-3,19,100,95,0.1,1009,1,8,240,14
2020-01-26 03:00:00,2,1,0.9,4.9,1,1,4,09:59 AM,08:11 PM,08:41 AM,06:23 PM,0,-3,1,-3,20,100,95,0.2,1008,1,5,246,15
2020-01-26 06:00:00,2,1,0.9,4.9,1,1,4,09:59 AM,08:11 PM,08:41 AM,06:23 PM,-0,-4,1,-4,25,100,92,0.2,1008,1,5,244,18
2020-01-26 09:00:00,2,1,0.9,4.9,1,1,4,09:59 AM,08:11 PM,08:41 AM,06:23 PM,-0,-4,1,-4,28,100,92,0.1,1008,1,7,244,20
2020-01-26 12:00:00,2,1,0.9,4.9,1,1,4,09:59 AM,08:11 PM,08:41 AM,06:23 PM,-0,-3,2,-3,30,100,88,0.0,1008,2,8,242,22
2020-01-26 15:00:00,2,1,0.9,4.9,1,1,4,09:59 AM,08:11 PM,08:41 AM,06:23 PM,0,-3,2,-3,32,100,89,0.1,1007,2,5,242,23
2020-01-26 18:00:00,2,1,0.9,4.9,1,1,4,09:59 AM,08:11 PM,08:41 AM,06:23 PM,0,-4,2,-4,29,100,91,0.2,1007,2,4,250,22
2020-01-26 21:00:00,2,1,0.9,4.9,1,1,4,09:59 AM,08:11 PM,08:41 AM,06:23 PM,-1,-4,1,-4,27,98,88,0.3,1006,1,2,254,21
2020-01-27 00:00:00,1,-1,0.3,4.9,1,1,11,10:28 AM,09:13 PM,08:40 AM,06:24 PM,-1,-4,1,-4,27,90,87,0.4,1006,1,3,261,20
2020-01-27 03:00:00,1,-1,0.3,4.9,1,1,11,10:28 AM,09:13 PM,08:40 AM,06:24 PM,-2,-5,0,-5,28,83,83,0.3,1006,0,7,270,21
2020-01-27 06:00:00,1,-1,0.3,4.9,1,1,11,10:28 AM,09:13 PM,08:40 AM,06:24 PM,-2,-5,0,-5,24,77,85,0.0,1007,0,10,281,17
2020-01-27 09:00:00,1,-1,0.3,4.9,1,2,11,10:28 AM,09:13 PM,08:40 AM,06:24 PM,-3,-5,-0,-5,20,61,83,0.0,1008,-0,10,298,14
2020-01-27 12:00:00,1,-1,0.3,4.9,1,1,11,10:28 AM,09:13 PM,08:40 AM,06:24 PM,-4,-5,0,-5,21,69,75,0.0,1009,0,10,307,17
2020-01-27 15:00:00,1,-1,0.3,4.9,1,1,11,10:28 AM,09:13 PM,08:40 AM,06:24 PM,-4,-4,0,-4,20,100,74,0.0,1009,0,10,303,16
2020-01-27 18:00:00,1,-1,0.3,4.9,1,1,11,10:28 AM,09:13 PM,08:40 AM,06:24 PM,-3,-4,1,-4,21,100,77,0.0,1010,1,10,300,17
2020-01-27 21:00:00,1,-1,0.3,4.9,1,1,11,10:28 AM,09:13 PM,08:40 AM,06:24 PM,-3,-5,-0,-5,21,100,79,0.0,1012,-0,10,306,16
2020-01-28 00:00:00,0,-2,0.0,4.9,1,1,18,10:53 AM,10:13 PM,08:39 AM,06:25 PM,-4,-5,-1,-5,21,97,79,0.0,1013,-1,10,307,15
2020-01-28 03:00:00,0,-2,0.0,4.9,1,1,18,10:53 AM,10:13 PM,08:39 AM,06:25 PM,-3,-4,0,-4,20,94,78,0.0,1013,0,10,299,15
2020-01-28 06:00:00,0,-2,0.0,4.9,1,1,18,10:53 AM,10:13 PM,08:39 AM,06:25 PM,-3,-5,-0,-5,19,96,81,0.0,1014,-0,10,302,14
2020-01-28 09:00:00,0,-2,0.0,4.9,1,1,18,10:53 AM,10:13 PM,08:39 AM,06:25 PM,-5,-6,-2,-6,19,92,79,0.0,1015,-2,10,313,14
2020-01-28 12:00:00,0,-2,0.0,4.9,1,1,18,10:53 AM,10:13 PM,08:39 AM,06:25 PM,-6,-7,-2,-7,19,92,73,0.0,1016,-2,10,312,14
