date_time,Cloncurry_maxtempC,Cloncurry_mintempC,Cloncurry_totalSnow_cm,Cloncurry_sunHour,Cloncurry_uvIndex,Cloncurry_uvIndex,Cloncurry_moon_illumination,Cloncurry_moonrise,Cloncurry_moonset,Cloncurry_sunrise,Cloncurry_sunset,Cloncurry_DewPointC,Cloncurry_FeelsLikeC,Cloncurry_HeatIndexC,Cloncurry_WindChillC,Cloncurry_WindGustKmph,Cloncurry_cloudcover,Cloncurry_humidity,Cloncurry_precipMM,Cloncurry_pressure,Cloncurry_tempC,Cloncurry_visibility,Cloncurry_winddirDegree,Cloncurry_windspeedKmph
2020-04-08 15:00:00,15,6,0.0,10.4,4,4,100,08:55 PM,07:24 AM,06:44 AM,08:16 PM,10,15,15,15,9,65,69,0.0,1025,15,10,229,8
2020-04-08 18:00:00,15,6,0.0,10.4,4,4,100,08:55 PM,07:24 AM,06:44 AM,08:16 PM,11,15,14,15,6,25,80,0.0,1025,14,10,182,5
2020-04-08 21:00:00,15,6,0.0,10.4,4,1,100,08:55 PM,07:24 AM,06:44 AM,08:16 PM,7,11,15,11,8,20,89,0.0,1026,11,10,132,4
2020-04-09 00:00:00,18,7,0.0,10.4,4,1,83,10:24 PM,07:44 AM,06:41 AM,08:18 PM,7,8,8,8,5,24,90,0.0,1026,8,10,128,3
2020-04-09 03:00:00,18,7,0.0,10.4,4,1,83,10:24 PM,07:44 AM,06:41 AM,08:18 PM,6,8,8,8,6,37,91,0.0,1024,8,10,133,3
2020-04-09 06:00:00,18,7,0.0,10.4,4,1,83,10:24 PM,07:44 AM,06:41 AM,08:18 PM,6,6,7,6,12,100,91,0.0,1024,7,10,85,6
2020-04-09 09:00:00,18,7,0.0,10.4,4,4,83,10:24 PM,07:44 AM,06:41 AM,08:18 PM,9,14,13,14,6,8,75,0.0,1024,13,10,100,5
2020-04-09 12:00:00,18,7,0.0,10.4,4,5,83,10:24 PM,07:44 AM,06:41 AM,08:18 PM,11,17,17,17,5,31,67,0.0,1024,17,10,99,4
2020-04-09 15:00:00,18,7,0.0,10.4,4,5,83,10:24 PM,07:44 AM,06:41 AM,08:18 PM,12,18,18,18,8,40,68,0.0,1022,18,10,160,6
2020-04-09 18:00:00,18,7,0.0,10.4,4,4,83,10:24 PM,07:44 AM,06:41 AM,08:18 PM,13,16,16,16,8,73,84,0.1,1022,16,10,185,5
2020-04-09 21:00:00,18,7,0.0,10.4,4,1,83,10:24 PM,07:44 AM,06:41 AM,08:18 PM,9,12,15,12,10,16,90,0.0,1023,12,10,152,5
2020-04-10 00:00:00,17,9,0.0,9.3,4,1,76,11:52 PM,08:07 AM,06:39 AM,08:20 PM,8,10,10,10,7,17,85,0.0,1023,10,10,136,3
2020-04-10 03:00:00,17,9,0.0,9.3,4,1,76,11:52 PM,08:07 AM,06:39 AM,08:20 PM,6,10,10,10,8,17,79,0.0,1021,10,10,129,4
2020-04-10 06:00:00,17,9,0.0,9.3,4,1,76,11:52 PM,08:07 AM,06:39 AM,08:20 PM,7,9,9,9,4,45,87,0.0,1022,9,10,119,2
2020-04-10 09:00:00,17,9,0.0,9.3,4,4,76,11:52 PM,08:07 AM,06:39 AM,08:20 PM,10,14,14,14,7,18,78,0.0,1022,14,10,205,6
2020-04-10 12:00:00,17,9,0.0,9.3,4,5,76,11:52 PM,08:07 AM,06:39 AM,08:20 PM,13,17,17,17,11,13,74,0.0,1022,17,10,199,9
2020-04-10 15:00:00,17,9,0.0,9.3,4,4,76,11:52 PM,08:07 AM,06:39 AM,08:20 PM,13,17,17,17,18,70,74,0.5,1021,17,10,201,14
2020-04-10 18:00:00,17,9,0.0,9.3,4,4,76,11:52 PM,08:07 AM,06:39 AM,08:20 PM,13,15,15,15,14,78,86,1.1,1021,15,10,198,9
2020-04-10 21:00:00,17,9,0.0,9.3,4,1,76,11:52 PM,08:07 AM,06:39 AM,08:20 PM,10,11,11,11,19,81,92,0.0,1022,11,10,188,9
2020-04-11 00:00:00,16,10,0.0,9.3,3,1,68,No moonrise,08:35 AM,06:37 AM,08:22 PM,9,9,10,9,16,97,93,0.0,1022,10,10,206,8
2020-04-11 03:00:00,16,10,0.0,9.3,3,1,68,No moonrise,08:35 AM,06:37 AM,08:22 PM,9,10,10,10,4,75,93,0.0,1022,10,10,258,2
2020-04-11 06:00:00,16,10,0.0,9.3,3,1,68,No moonrise,08:35 AM,06:37 AM,08:22 PM,9,9,10,9,9,82,95,0.0,1022,10,2,279,5
2020-04-11 09:00:00,16,10,0.0,9.3,3,4,68,No moonrise,08:35 AM,06:37 AM,08:22 PM,12,14,14,14,7,25,84,0.0,1023,14,10,252,6
2020-04-11 12:00:00,16,10,0.0,9.3,3,4,68,No moonrise,08:35 AM,06:37 AM,08:22 PM,13,16,16,16,14,95,80,0.1,1023,16,10,276,13
2020-04-11 15:00:00,16,10,0.0,9.3,3,4,68,No moonrise,08:35 AM,06:37 AM,08:22 PM,12,16,16,16,17,88,77,0.2,1022,16,10,273,15
2020-04-11 18:00:00,16,10,0.0,9.3,3,5,68,No moonrise,08:35 AM,06:37 AM,08:22 PM,12,16,16,16,13,0,82,0.0,1022,16,10,271,10
2020-04-11 21:00:00,16,10,0.0,9.3,3,1,68,No moonrise,08:35 AM,06:37 AM,08:22 PM,5,12,15,12,15,7,81,0.0,1021,12,10,238,7
2020-04-12 00:00:00,12,7,0.0,6.9,3,1,61,01:14 AM,09:11 AM,06:34 AM,08:23 PM,3,6,7,6,18,76,74,0.0,1019,7,10,194,9
2020-04-12 03:00:00,12,7,0.0,6.9,3,1,61,01:14 AM,09:11 AM,06:34 AM,08:23 PM,2,5,7,5,20,46,70,0.0,1015,7,10,205,9
2020-04-12 06:00:00,12,7,0.0,6.9,3,1,61,01:14 AM,09:11 AM,06:34 AM,08:23 PM,4,8,9,8,9,47,71,0.0,1014,9,10,173,6
2020-04-12 09:00:00,12,7,0.0,6.9,3,2,61,01:14 AM,09:11 AM,06:34 AM,08:23 PM,7,9,10,9,6,71,83,0.1,1013,10,10,291,5
2020-04-12 12:00:00,12,7,0.0,6.9,3,3,61,01:14 AM,09:11 AM,06:34 AM,08:23 PM,7,10,12,10,18,100,75,0.1,1013,12,10,35,15
2020-04-12 15:00:00,12,7,0.0,6.9,3,3,61,01:14 AM,09:11 AM,06:34 AM,08:23 PM,8,9,12,9,28,97,79,0.1,1012,12,10,52,24
2020-04-12 18:00:00,12,7,0.0,6.9,3,2,61,01:14 AM,09:11 AM,06:34 AM,08:23 PM,8,6,9,6,33,95,90,0.0,1014,9,10,41,23
2020-04-12 21:00:00,12,7,0.0,6.9,3,1,61,01:14 AM,09:11 AM,06:34 AM,08:23 PM,6,4,9,4,53,69,86,0.1,1016,9,10,61,35
2020-04-13 00:00:00,8,4,0.0,11.6,2,1,53,02:27 AM,09:57 AM,06:32 AM,08:25 PM,4,3,7,3,57,86,76,0.1,1021,7,10,64,36
2020-04-13 03:00:00,8,4,0.0,11.6,2,1,53,02:27 AM,09:57 AM,06:32 AM,08:25 PM,4,2,6,2,48,91,83,0.0,1024,6,10,59,32
2020-04-13 06:00:00,8,4,0.0,11.6,2,1,53,02:27 AM,09:57 AM,06:32 AM,08:25 PM,2,-0,5,-0,39,84,81,0.1,1027,5,10,59,24
2020-04-13 09:00:00,8,4,0.0,11.6,2,3,53,02:27 AM,09:57 AM,06:32 AM,08:25 PM,1,2,7,2,34,32,69,0.0,1030,7,10,66,29
2020-04-13 12:00:00,8,4,0.0,11.6,2,3,53,02:27 AM,09:57 AM,06:32 AM,08:25 PM,1,4,8,4,28,1,62,0.0,1031,8,10,68,24
2020-04-13 15:00:00,8,4,0.0,11.6,2,3,53,02:27 AM,09:57 AM,06:32 AM,08:25 PM,1,5,8,5,24,0,62,0.0,1030,8,10,68,21
2020-04-13 18:00:00,8,4,0.0,11.6,2,3,53,02:27 AM,09:57 AM,06:32 AM,08:25 PM,2,4,7,4,17,3,70,0.0,1030,7,10,72,13
2020-04-13 21:00:00,8,4,0.0,11.6,2,1,53,02:27 AM,09:57 AM,06:32 AM,08:25 PM,-0,4,7,4,18,33,87,0.0,1032,4,10,88,9
2020-04-14 00:00:00,14,1,0.0,11.6,3,1,46,03:26 AM,10:52 AM,06:30 AM,08:27 PM,0,1,2,1,11,6,89,0.0,1032,2,10,131,5
2020-04-14 03:00:00,14,1,0.0,11.6,3,1,46,03:26 AM,10:52 AM,06:30 AM,08:27 PM,-1,-0,1,-0,8,48,90,0.0,1030,1,10,141,4
2020-04-14 06:00:00,14,1,0.0,11.6,3,1,46,03:26 AM,10:52 AM,06:30 AM,08:27 PM,-0,1,1,1,5,47,89,0.0,1030,1,10,175,3
2020-04-14 09:00:00,14,1,0.0,11.6,3,3,46,03:26 AM,10:52 AM,06:30 AM,08:27 PM,3,7,8,7,9,37,69,0.0,1029,8,10,198,8
2020-04-14 12:00:00,14,1,0.0,11.6,3,4,46,03:26 AM,10:52 AM,06:30 AM,08:27 PM,5,11,12,11,10,16,60,0.0,1029,12,10,224,9
2020-04-14 15:00:00,14,1,0.0,11.6,3,4,46,03:26 AM,10:52 AM,06:30 AM,08:27 PM,6,13,14,13,9,11,60,0.0,1027,14,10,235,8
2020-04-14 18:00:00,14,1,0.0,11.6,3,4,46,03:26 AM,10:52 AM,06:30 AM,08:27 PM,8,12,12,12,11,15,75,0.0,1027,12,10,233,8
2020-04-14 21:00:00,14,1,0.0,11.6,3,1,46,03:26 AM,10:52 AM,06:30 AM,08:27 PM,5,8,10,8,17,15,93,0.0,1026,8,10,187,8
2020-04-15 00:00:00,15,3,0.0,11.6,4,1,38,04:12 AM,11:56 AM,06:27 AM,08:29 PM,3,3,4,3,12,15,92,0.0,1026,4,10,191,6
2020-04-15 03:00:00,15,3,0.0,11.6,4,1,38,04:12 AM,11:56 AM,06:27 AM,08:29 PM,2,3,3,3,7,33,90,0.0,1024,3,10,192,3
2020-04-15 06:00:00,15,3,0.0,11.6,4,1,38,04:12 AM,11:56 AM,06:27 AM,08:29 PM,2,4,4,4,6,5,90,0.0,1024,4,10,189,3
2020-04-15 09:00:00,15,3,0.0,11.6,4,4,38,04:12 AM,11:56 AM,06:27 AM,08:29 PM,4,10,10,10,1,29,67,0.0,1023,10,10,335,1
2020-04-15 12:00:00,15,3,0.0,11.6,4,4,38,04:12 AM,11:56 AM,06:27 AM,08:29 PM,5,15,14,15,4,47,55,0.0,1022,14,10,13,4
2020-04-15 15:00:00,15,3,0.0,11.6,4,5,38,04:12 AM,11:56 AM,06:27 AM,08:29 PM,6,15,15,15,6,32,56,0.0,1021,15,10,37,5
2020-04-15 18:00:00,15,3,0.0,11.6,4,4,38,04:12 AM,11:56 AM,06:27 AM,08:29 PM,8,13,13,13,9,0,70,0.0,1019,13,10,52,8
2020-04-15 21:00:00,15,3,0.0,11.6,4,1,38,04:12 AM,11:56 AM,06:27 AM,08:29 PM,4,9,12,9,11,2,75,0.0,1019,9,10,113,6
2020-04-16 00:00:00,14,5,0.0,11.6,4,1,30,04:46 AM,01:04 PM,06:25 AM,08:31 PM,1,4,6,4,14,1,72,0.0,1019,6,10,73,7
2020-04-16 03:00:00,14,5,0.0,11.6,4,1,30,04:46 AM,01:04 PM,06:25 AM,08:31 PM,3,2,5,2,25,5,92,0.0,1017,5,10,60,12
2020-04-16 06:00:00,14,5,0.0,11.6,4,1,30,04:46 AM,01:04 PM,06:25 AM,08:31 PM,5,3,6,3,21,44,95,0.0,1016,6,2,56,12
2020-04-16 09:00:00,14,5,0.0,11.6,4,3,30,04:46 AM,01:04 PM,06:25 AM,08:31 PM,7,8,10,8,17,32,82,0.0,1016,10,10,59,14
2020-04-16 12:00:00,14,5,0.0,11.6,4,4,30,04:46 AM,01:04 PM,06:25 AM,08:31 PM,8,13,14,13,17,13,66,0.0,1015,14,10,48,15
2020-04-16 15:00:00,14,5,0.0,11.6,4,4,30,04:46 AM,01:04 PM,06:25 AM,08:31 PM,8,13,14,13,18,33,63,0.0,1015,14,10,58,15
2020-04-16 18:00:00,14,5,0.0,11.6,4,4,30,04:46 AM,01:04 PM,06:25 AM,08:31 PM,7,9,11,9,22,56,75,0.0,1014,11,10,69,14
2020-04-16 21:00:00,14,5,0.0,11.6,4,1,30,04:46 AM,01:04 PM,06:25 AM,08:31 PM,5,5,7,5,21,14,89,0.0,1015,7,10,71,10
2020-04-17 00:00:00,13,7,0.0,10.5,4,1,23,05:13 AM,02:14 PM,06:23 AM,08:32 PM,6,5,7,5,23,11,91,0.0,1016,7,10,68,11
2020-04-17 03:00:00,13,7,0.0,10.5,4,1,23,05:13 AM,02:14 PM,06:23 AM,08:32 PM,6,6,7,6,20,39,94,0.0,1016,7,10,79,9
2020-04-17 06:00:00,13,7,0.0,10.5,4,1,23,05:13 AM,02:14 PM,06:23 AM,08:32 PM,7,6,7,6,21,46,97,0.0,1016,7,2,72,10
2020-04-17 09:00:00,13,7,0.0,10.5,4,4,23,05:13 AM,02:14 PM,06:23 AM,08:32 PM,9,11,13,11,15,23,78,0.0,1016,13,10,89,13
2020-04-17 12:00:00,13,7,0.0,10.5,4,4,23,05:13 AM,02:14 PM,06:23 AM,08:32 PM,8,12,13,12,20,43,68,0.0,1015,13,10,83,16
2020-04-17 15:00:00,13,7,0.0,10.5,4,4,23,05:13 AM,02:14 PM,06:23 AM,08:32 PM,7,11,13,11,22,32,69,0.0,1014,13,10,75,19
2020-04-17 18:00:00,13,7,0.0,10.5,4,3,23,05:13 AM,02:14 PM,06:23 AM,08:32 PM,8,9,11,9,23,100,84,0.0,1014,11,10,79,15
2020-04-17 21:00:00,13,7,0.0,10.5,4,1,23,05:13 AM,02:14 PM,06:23 AM,08:32 PM,8,7,9,7,25,82,93,0.6,1014,9,2,67,15
2020-04-18 00:00:00,13,6,0.0,7.1,2,1,15,05:33 AM,03:24 PM,06:21 AM,08:34 PM,8,6,9,6,24,79,95,0.0,1015,9,10,79,15
2020-04-18 03:00:00,13,6,0.0,7.1,2,1,15,05:33 AM,03:24 PM,06:21 AM,08:34 PM,7,7,8,7,13,72,96,0.3,1016,8,5,75,9
2020-04-18 06:00:00,13,6,0.0,7.1,2,1,15,05:33 AM,03:24 PM,06:21 AM,08:34 PM,6,4,6,4,17,62,96,0.0,1016,6,2,71,11
2020-04-18 09:00:00,13,6,0.0,7.1,2,2,15,05:33 AM,03:24 PM,06:21 AM,08:34 PM,7,7,9,7,12,99,86,0.0,1018,9,10,85,10
2020-04-18 12:00:00,13,6,0.0,7.1,2,3,15,05:33 AM,03:24 PM,06:21 AM,08:34 PM,7,9,11,9,12,85,77,0.0,1018,11,10,68,10
2020-04-18 15:00:00,13,6,0.0,7.1,2,3,15,05:33 AM,03:24 PM,06:21 AM,08:34 PM,8,12,13,12,8,89,72,0.0,1017,13,10,93,7
2020-04-18 18:00:00,13,6,0.0,7.1,2,3,15,05:33 AM,03:24 PM,06:21 AM,08:34 PM,8,11,11,11,6,100,79,0.0,1019,11,10,114,5
2020-04-18 21:00:00,13,6,0.0,7.1,2,1,15,05:33 AM,03:24 PM,06:21 AM,08:34 PM,6,7,8,7,12,100,82,0.0,1019,8,10,84,8
2020-04-19 00:00:00,14,7,0.0,8.2,3,1,8,05:50 AM,04:32 PM,06:18 AM,08:36 PM,6,7,8,7,11,100,83,0.0,1020,8,10,94,7
2020-04-19 03:00:00,14,7,0.0,8.2,3,1,8,05:50 AM,04:32 PM,06:18 AM,08:36 PM,7,7,7,7,7,65,96,0.2,1020,7,5,104,4
2020-04-19 06:00:00,14,7,0.0,8.2,3,1,8,05:50 AM,04:32 PM,06:18 AM,08:36 PM,6,5,7,5,13,70,96,0.1,1020,7,2,78,7
2020-04-19 09:00:00,14,7,0.0,8.2,3,3,8,05:50 AM,04:32 PM,06:18 AM,08:36 PM,9,10,11,10,11,67,84,0.0,1020,11,10,97,9
2020-04-19 12:00:00,14,7,0.0,8.2,3,3,8,05:50 AM,04:32 PM,06:18 AM,08:36 PM,9,13,14,13,13,100,72,0.0,1022,14,10,103,11
2020-04-19 15:00:00,14,7,0.0,8.2,3,3,8,05:50 AM,04:32 PM,06:18 AM,08:36 PM,9,13,14,13,13,72,69,0.1,1020,14,10,119,11
2020-04-19 18:00:00,14,7,0.0,8.2,3,4,8,05:50 AM,04:32 PM,06:18 AM,08:36 PM,8,11,12,11,16,16,75,0.0,1020,12,10,86,12
2020-04-19 21:00:00,14,7,0.0,8.2,3,1,8,05:50 AM,04:32 PM,06:18 AM,08:36 PM,4,9,12,9,17,16,85,0.0,1020,9,10,86,8
2020-04-20 00:00:00,12,4,0.0,11.6,3,1,0,06:05 AM,05:41 PM,06:16 AM,08:38 PM,4,4,6,4,21,12,88,0.0,1021,6,10,90,10
2020-04-20 03:00:00,12,4,0.0,11.6,3,1,0,06:05 AM,05:41 PM,06:16 AM,08:38 PM,4,3,6,3,20,31,87,0.0,1020,6,10,88,10
2020-04-20 06:00:00,12,4,0.0,11.6,3,1,0,06:05 AM,05:41 PM,06:16 AM,08:38 PM,3,2,4,2,17,5,90,0.0,1021,4,10,72,9
2020-04-20 09:00:00,12,4,0.0,11.6,3,3,0,06:05 AM,05:41 PM,06:16 AM,08:38 PM,4,7,9,7,18,0,68,0.0,1021,9,10,71,16
2020-04-20 12:00:00,12,4,0.0,11.6,3,4,0,06:05 AM,05:41 PM,06:16 AM,08:38 PM,5,10,12,10,24,1,64,0.0,1021,12,10,73,21
2020-04-20 15:00:00,12,4,0.0,11.6,3,4,0,06:05 AM,05:41 PM,06:16 AM,08:38 PM,5,10,12,10,27,0,64,0.0,1019,12,10,71,23
2020-04-20 18:00:00,12,4,0.0,11.6,3,4,0,06:05 AM,05:41 PM,06:16 AM,08:38 PM,6,8,11,8,28,0,71,0.0,1019,11,10,64,19
2020-04-20 21:00:00,12,4,0.0,11.6,3,1,0,06:05 AM,05:41 PM,06:16 AM,08:38 PM,4,3,6,3,32,0,83,0.0,1021,6,10,70,15
