date_time,Narangba_maxtempC,Narangba_mintempC,Narangba_totalSnow_cm,Narangba_sunHour,Narangba_uvIndex,Narangba_uvIndex,Narangba_moon_illumination,Narangba_moonrise,Narangba_moonset,Narangba_sunrise,Narangba_sunset,Narangba_DewPointC,Narangba_FeelsLikeC,Narangba_HeatIndexC,Narangba_WindChillC,Narangba_WindGustKmph,Narangba_cloudcover,Narangba_humidity,Narangba_precipMM,Narangba_pressure,Narangba_tempC,Narangba_visibility,Narangba_winddirDegree,Narangba_windspeedKmph
2019-12-04 00:00:00,29,19,0.0,13.9,7,1,48,11:22 AM,No moonset,04:45 AM,06:31 PM,8,20,20,20,20,0,44,0.0,1010,20,10,283,10
2019-12-04 03:00:00,29,19,0.0,13.9,7,1,48,11:22 AM,No moonset,04:45 AM,06:31 PM,6,19,19,19,21,0,40,0.0,1010,19,10,263,10
2019-12-04 06:00:00,29,19,0.0,13.9,7,1,48,11:22 AM,No moonset,04:45 AM,06:31 PM,7,22,22,22,15,0,38,0.0,1012,22,10,255,10
2019-12-04 09:00:00,29,19,0.0,13.9,7,7,48,11:22 AM,No moonset,04:45 AM,06:31 PM,9,26,26,27,9,0,33,0.0,1012,27,10,221,7
2019-12-04 12:00:00,29,19,0.0,13.9,7,7,48,11:22 AM,No moonset,04:45 AM,06:31 PM,10,28,28,29,17,0,31,0.0,1011,29,10,133,14
2019-12-04 15:00:00,29,19,0.0,13.9,7,7,48,11:22 AM,No moonset,04:45 AM,06:31 PM,13,27,27,27,20,0,41,0.0,1009,27,10,78,17
2019-12-04 18:00:00,29,19,0.0,13.9,7,1,48,11:22 AM,No moonset,04:45 AM,06:31 PM,15,25,25,24,21,0,60,0.0,1010,24,10,36,13
2019-12-04 21:00:00,29,19,0.0,13.9,7,1,48,11:22 AM,No moonset,04:45 AM,06:31 PM,15,21,22,21,25,0,71,0.0,1012,21,10,236,13
2019-12-05 00:00:00,32,19,0.0,13.9,7,1,55,12:13 PM,12:30 AM,04:45 AM,06:31 PM,13,19,19,19,24,0,67,0.0,1012,19,10,316,12
2019-12-05 03:00:00,32,19,0.0,13.9,7,1,55,12:13 PM,12:30 AM,04:45 AM,06:31 PM,10,19,19,19,22,0,57,0.0,1011,19,10,268,11
2019-12-05 06:00:00,32,19,0.0,13.9,7,1,55,12:13 PM,12:30 AM,04:45 AM,06:31 PM,9,23,23,22,17,0,43,0.0,1012,22,10,249,10
2019-12-05 09:00:00,32,19,0.0,13.9,7,7,55,12:13 PM,12:30 AM,04:45 AM,06:31 PM,9,27,27,28,8,0,31,0.0,1013,28,10,221,6
2019-12-05 12:00:00,32,19,0.0,13.9,7,8,55,12:13 PM,12:30 AM,04:45 AM,06:31 PM,10,30,30,31,10,0,26,0.0,1011,31,10,93,9
2019-12-05 15:00:00,32,19,0.0,13.9,7,8,55,12:13 PM,12:30 AM,04:45 AM,06:31 PM,11,30,30,31,22,0,31,0.0,1009,31,10,25,16
2019-12-05 18:00:00,32,19,0.0,13.9,7,1,55,12:13 PM,12:30 AM,04:45 AM,06:31 PM,13,30,30,28,32,0,45,0.0,1009,28,10,246,19
2019-12-05 21:00:00,32,19,0.0,13.9,7,1,55,12:13 PM,12:30 AM,04:45 AM,06:31 PM,13,29,29,26,27,0,54,0.0,1011,26,10,350,13
2019-12-06 00:00:00,32,20,0.0,13.9,7,1,62,01:05 PM,01:02 AM,04:46 AM,06:32 PM,9,25,25,22,18,0,45,0.0,1010,22,10,312,9
2019-12-06 03:00:00,32,20,0.0,13.9,7,1,62,01:05 PM,01:02 AM,04:46 AM,06:32 PM,6,21,21,21,18,0,37,0.0,1010,21,10,289,8
2019-12-06 06:00:00,32,20,0.0,13.9,7,1,62,01:05 PM,01:02 AM,04:46 AM,06:32 PM,6,23,23,23,11,0,32,0.0,1011,23,10,271,6
2019-12-06 09:00:00,32,20,0.0,13.9,7,7,62,01:05 PM,01:02 AM,04:46 AM,06:32 PM,7,28,28,29,5,0,25,0.0,1011,29,10,134,4
2019-12-06 12:00:00,32,20,0.0,13.9,7,8,62,01:05 PM,01:02 AM,04:46 AM,06:32 PM,13,32,32,32,14,0,32,0.0,1008,32,10,52,12
2019-12-06 15:00:00,32,20,0.0,13.9,7,8,62,01:05 PM,01:02 AM,04:46 AM,06:32 PM,18,32,32,31,26,0,47,0.0,1006,31,10,31,19
2019-12-06 18:00:00,32,20,0.0,13.9,7,1,62,01:05 PM,01:02 AM,04:46 AM,06:32 PM,20,29,29,27,40,0,67,0.0,1007,27,10,15,23
2019-12-06 21:00:00,32,20,0.0,13.9,7,1,62,01:05 PM,01:02 AM,04:46 AM,06:32 PM,19,27,27,25,34,0,72,0.0,1009,25,10,235,17
2019-12-07 00:00:00,32,22,0.0,13.9,7,1,70,01:56 PM,01:33 AM,04:46 AM,06:33 PM,17,25,25,24,26,0,69,0.0,1009,24,10,329,12
2019-12-07 03:00:00,32,22,0.0,13.9,7,1,70,01:56 PM,01:33 AM,04:46 AM,06:33 PM,17,25,25,22,21,0,71,0.0,1009,22,10,300,10
2019-12-07 06:00:00,32,22,0.0,13.9,7,1,70,01:56 PM,01:33 AM,04:46 AM,06:33 PM,17,26,26,25,11,0,62,0.0,1010,25,10,312,7
2019-12-07 09:00:00,32,22,0.0,13.9,7,7,70,01:56 PM,01:33 AM,04:46 AM,06:33 PM,18,31,31,30,9,0,49,0.0,1011,30,10,144,8
2019-12-07 12:00:00,32,22,0.0,13.9,7,8,70,01:56 PM,01:33 AM,04:46 AM,06:33 PM,19,33,33,31,17,0,49,0.0,1009,31,10,61,15
2019-12-07 15:00:00,32,22,0.0,13.9,7,7,70,01:56 PM,01:33 AM,04:46 AM,06:33 PM,20,32,32,30,18,0,57,0.0,1008,30,10,54,15
2019-12-07 18:00:00,32,22,0.0,13.9,7,1,70,01:56 PM,01:33 AM,04:46 AM,06:33 PM,21,29,29,27,24,0,73,0.0,1010,27,10,101,17
2019-12-07 21:00:00,32,22,0.0,13.9,7,1,70,01:56 PM,01:33 AM,04:46 AM,06:33 PM,21,27,27,25,33,16,80,0.0,1013,25,10,136,22
2019-12-08 00:00:00,26,21,0.0,8.7,6,1,77,02:49 PM,02:04 AM,04:46 AM,06:33 PM,20,26,26,24,33,70,82,0.1,1014,24,10,145,22
2019-12-08 03:00:00,26,21,0.0,8.7,6,1,77,02:49 PM,02:04 AM,04:46 AM,06:33 PM,20,25,25,23,27,88,83,0.2,1014,23,10,150,19
2019-12-08 06:00:00,26,21,0.0,8.7,6,1,77,02:49 PM,02:04 AM,04:46 AM,06:33 PM,20,25,25,23,26,90,82,0.1,1016,23,10,160,19
2019-12-08 09:00:00,26,21,0.0,8.7,6,5,77,02:49 PM,02:04 AM,04:46 AM,06:33 PM,19,26,26,24,24,84,76,0.1,1017,24,10,158,19
2019-12-08 12:00:00,26,21,0.0,8.7,6,6,77,02:49 PM,02:04 AM,04:46 AM,06:33 PM,20,27,27,25,21,71,73,0.2,1016,25,10,137,18
2019-12-08 15:00:00,26,21,0.0,8.7,6,6,77,02:49 PM,02:04 AM,04:46 AM,06:33 PM,21,28,28,26,26,70,74,0.2,1015,26,10,124,22
2019-12-08 18:00:00,26,21,0.0,8.7,6,1,77,02:49 PM,02:04 AM,04:46 AM,06:33 PM,21,26,26,24,29,89,82,0.1,1017,24,10,114,23
2019-12-08 21:00:00,26,21,0.0,8.7,6,1,77,02:49 PM,02:04 AM,04:46 AM,06:33 PM,22,22,24,22,24,94,87,0.0,1020,22,10,119,17
2019-12-09 00:00:00,28,22,0.0,13.3,6,1,84,03:43 PM,02:37 AM,04:46 AM,06:34 PM,22,25,25,22,23,93,89,0.3,1020,22,10,150,15
2019-12-09 03:00:00,28,22,0.0,13.3,6,1,84,03:43 PM,02:37 AM,04:46 AM,06:34 PM,21,25,25,22,24,83,89,0.6,1019,22,9,165,15
2019-12-09 06:00:00,28,22,0.0,13.3,6,1,84,03:43 PM,02:37 AM,04:46 AM,06:34 PM,21,26,26,24,22,62,84,0.2,1020,24,10,163,16
2019-12-09 09:00:00,28,22,0.0,13.3,6,7,84,03:43 PM,02:37 AM,04:46 AM,06:34 PM,21,28,28,26,22,47,75,0.0,1021,26,10,144,19
2019-12-09 12:00:00,28,22,0.0,13.3,6,7,84,03:43 PM,02:37 AM,04:46 AM,06:34 PM,21,30,30,28,21,22,69,0.0,1020,28,10,108,18
2019-12-09 15:00:00,28,22,0.0,13.3,6,7,84,03:43 PM,02:37 AM,04:46 AM,06:34 PM,21,30,30,27,17,18,69,0.0,1018,27,10,70,14
2019-12-09 18:00:00,28,22,0.0,13.3,6,1,84,03:43 PM,02:37 AM,04:46 AM,06:34 PM,21,27,27,25,15,23,80,0.0,1019,25,10,47,11
2019-12-09 21:00:00,28,22,0.0,13.3,6,1,84,03:43 PM,02:37 AM,04:46 AM,06:34 PM,21,25,25,23,14,24,88,0.0,1019,23,10,17,9
2019-12-10 00:00:00,29,22,0.0,12.2,7,1,92,04:39 PM,03:12 AM,04:46 AM,06:35 PM,20,25,25,22,12,44,90,0.0,1018,22,10,2,7
2019-12-10 03:00:00,29,22,0.0,12.2,7,1,92,04:39 PM,03:12 AM,04:46 AM,06:35 PM,20,22,24,22,11,59,91,0.1,1017,22,10,218,6
2019-12-10 06:00:00,29,22,0.0,12.2,7,1,92,04:39 PM,03:12 AM,04:46 AM,06:35 PM,20,26,26,24,9,81,82,0.1,1018,24,10,320,6
2019-12-10 09:00:00,29,22,0.0,12.2,7,6,92,04:39 PM,03:12 AM,04:46 AM,06:35 PM,20,28,28,26,9,61,69,0.0,1018,26,10,110,8
2019-12-10 12:00:00,29,22,0.0,12.2,7,7,92,04:39 PM,03:12 AM,04:46 AM,06:35 PM,21,30,30,28,18,18,64,0.0,1016,28,10,27,15
2019-12-10 15:00:00,29,22,0.0,12.2,7,7,92,04:39 PM,03:12 AM,04:46 AM,06:35 PM,21,30,30,28,27,2,67,0.0,1013,28,10,32,23
2019-12-10 18:00:00,29,22,0.0,12.2,7,1,92,04:39 PM,03:12 AM,04:46 AM,06:35 PM,21,27,27,25,25,52,78,0.3,1014,25,10,20,18
2019-12-10 21:00:00,29,22,0.0,12.2,7,1,92,04:39 PM,03:12 AM,04:46 AM,06:35 PM,21,25,25,23,23,74,86,0.4,1015,23,9,224,14
2019-12-11 00:00:00,29,21,0.0,13.9,6,1,99,05:38 PM,03:51 AM,04:46 AM,06:36 PM,20,25,25,22,32,35,88,0.1,1014,22,10,346,19
2019-12-11 03:00:00,29,21,0.0,13.9,6,1,99,05:38 PM,03:51 AM,04:46 AM,06:36 PM,20,22,24,22,26,23,90,0.0,1012,22,10,347,16
2019-12-11 06:00:00,29,21,0.0,13.9,6,1,99,05:38 PM,03:51 AM,04:46 AM,06:36 PM,20,25,25,23,16,16,85,0.0,1014,23,10,329,12
2019-12-11 09:00:00,29,21,0.0,13.9,6,7,99,05:38 PM,03:51 AM,04:46 AM,06:36 PM,21,29,29,27,14,6,69,0.0,1014,27,10,132,12
2019-12-11 12:00:00,29,21,0.0,13.9,6,7,99,05:38 PM,03:51 AM,04:46 AM,06:36 PM,21,32,32,29,20,3,63,0.0,1012,29,10,40,17
2019-12-11 15:00:00,29,21,0.0,13.9,6,7,99,05:38 PM,03:51 AM,04:46 AM,06:36 PM,21,30,30,28,29,2,68,0.0,1010,28,10,39,25
2019-12-11 18:00:00,29,21,0.0,13.9,6,1,99,05:38 PM,03:51 AM,04:46 AM,06:36 PM,21,27,27,25,20,51,81,1.5,1013,25,9,27,14
2019-12-11 21:00:00,29,21,0.0,13.9,6,1,99,05:38 PM,03:51 AM,04:46 AM,06:36 PM,21,26,26,23,12,92,88,1.9,1015,23,10,212,7
2019-12-12 00:00:00,29,21,0.0,13.9,6,1,100,06:37 PM,04:34 AM,04:47 AM,06:36 PM,21,25,25,23,17,95,90,1.5,1012,23,9,131,11
2019-12-12 03:00:00,29,21,0.0,13.9,6,1,100,06:37 PM,04:34 AM,04:47 AM,06:36 PM,20,22,25,22,12,89,89,1.5,1010,22,10,238,7
2019-12-12 06:00:00,29,21,0.0,13.9,6,1,100,06:37 PM,04:34 AM,04:47 AM,06:36 PM,20,25,25,23,12,42,83,0.5,1012,23,10,347,9
2019-12-12 09:00:00,29,21,0.0,13.9,6,7,100,06:37 PM,04:34 AM,04:47 AM,06:36 PM,21,29,29,27,16,8,68,0.0,1012,27,10,131,14
2019-12-12 12:00:00,29,21,0.0,13.9,6,7,100,06:37 PM,04:34 AM,04:47 AM,06:36 PM,21,30,30,28,21,49,66,0.1,1010,28,10,38,18
2019-12-12 15:00:00,29,21,0.0,13.9,6,6,100,06:37 PM,04:34 AM,04:47 AM,06:36 PM,21,29,29,27,28,34,71,0.0,1008,27,10,24,23
2019-12-12 18:00:00,29,21,0.0,13.9,6,1,100,06:37 PM,04:34 AM,04:47 AM,06:36 PM,19,26,26,24,39,58,73,0.4,1010,24,9,25,26
2019-12-12 21:00:00,29,21,0.0,13.9,6,1,100,06:37 PM,04:34 AM,04:47 AM,06:36 PM,18,22,24,22,28,36,81,0.2,1011,22,10,244,17
2019-12-13 00:00:00,27,18,0.0,8.7,7,1,87,07:38 PM,05:24 AM,04:47 AM,06:37 PM,18,21,22,21,15,39,81,0.0,1011,21,10,325,9
2019-12-13 03:00:00,27,18,0.0,8.7,7,1,87,07:38 PM,05:24 AM,04:47 AM,06:37 PM,17,21,23,21,9,75,79,0.0,1011,21,10,292,5
2019-12-13 06:00:00,27,18,0.0,8.7,7,1,87,07:38 PM,05:24 AM,04:47 AM,06:37 PM,18,25,25,23,5,88,75,0.0,1012,23,10,96,3
2019-12-13 09:00:00,27,18,0.0,8.7,7,6,87,07:38 PM,05:24 AM,04:47 AM,06:37 PM,20,27,27,25,10,86,71,0.0,1012,25,10,23,9
2019-12-13 12:00:00,27,18,0.0,8.7,7,6,87,07:38 PM,05:24 AM,04:47 AM,06:37 PM,20,29,29,27,17,95,69,0.1,1010,27,9,47,15
2019-12-13 15:00:00,27,18,0.0,8.7,7,6,87,07:38 PM,05:24 AM,04:47 AM,06:37 PM,21,28,28,26,18,91,71,0.0,1009,26,9,68,15
2019-12-13 18:00:00,27,18,0.0,8.7,7,1,87,07:38 PM,05:24 AM,04:47 AM,06:37 PM,21,26,26,24,20,89,82,2.2,1010,24,8,49,13
2019-12-13 21:00:00,27,18,0.0,8.7,7,1,87,07:38 PM,05:24 AM,04:47 AM,06:37 PM,21,20,22,20,17,91,86,2.2,1012,20,9,16,10
2019-12-14 00:00:00,28,22,0.0,11.0,6,1,79,08:35 PM,06:19 AM,04:47 AM,06:37 PM,20,22,24,22,12,87,88,1.1,1012,22,10,230,7
2019-12-14 03:00:00,28,22,0.0,11.0,6,1,79,08:35 PM,06:19 AM,04:47 AM,06:37 PM,20,25,25,22,6,77,89,1.4,1011,22,10,322,4
2019-12-14 06:00:00,28,22,0.0,11.0,6,1,79,08:35 PM,06:19 AM,04:47 AM,06:37 PM,20,26,26,24,6,81,82,0.9,1011,24,9,213,4
2019-12-14 09:00:00,28,22,0.0,11.0,6,6,79,08:35 PM,06:19 AM,04:47 AM,06:37 PM,21,28,28,26,14,86,75,0.3,1011,26,9,127,12
2019-12-14 12:00:00,28,22,0.0,11.0,6,6,79,08:35 PM,06:19 AM,04:47 AM,06:37 PM,21,30,30,27,17,85,68,0.1,1010,27,10,94,15
2019-12-14 15:00:00,28,22,0.0,11.0,6,6,79,08:35 PM,06:19 AM,04:47 AM,06:37 PM,21,30,30,27,19,34,69,0.0,1008,27,10,66,17
2019-12-14 18:00:00,28,22,0.0,11.0,6,1,79,08:35 PM,06:19 AM,04:47 AM,06:37 PM,22,27,27,25,22,8,81,0.0,1009,25,10,46,16
2019-12-14 21:00:00,28,22,0.0,11.0,6,1,79,08:35 PM,06:19 AM,04:47 AM,06:37 PM,22,26,26,24,23,21,90,0.0,1011,24,10,19,14
2019-12-15 00:00:00,29,22,0.0,13.9,7,1,72,09:30 PM,07:20 AM,04:48 AM,06:38 PM,21,25,25,23,19,19,90,0.0,1010,23,10,237,12
2019-12-15 03:00:00,29,22,0.0,13.9,7,1,72,09:30 PM,07:20 AM,04:48 AM,06:38 PM,20,22,25,22,21,24,91,0.0,1010,22,10,342,13
2019-12-15 06:00:00,29,22,0.0,13.9,7,1,72,09:30 PM,07:20 AM,04:48 AM,06:38 PM,20,26,26,24,14,23,82,0.0,1011,24,10,328,10
2019-12-15 09:00:00,29,22,0.0,13.9,7,7,72,09:30 PM,07:20 AM,04:48 AM,06:38 PM,20,30,30,28,12,9,65,0.0,1011,28,10,126,11
2019-12-15 12:00:00,29,22,0.0,13.9,7,7,72,09:30 PM,07:20 AM,04:48 AM,06:38 PM,21,31,31,29,22,6,64,0.0,1009,29,10,37,19
2019-12-15 15:00:00,29,22,0.0,13.9,7,7,72,09:30 PM,07:20 AM,04:48 AM,06:38 PM,22,30,30,28,29,17,70,0.0,1007,28,10,35,25
2019-12-15 18:00:00,29,22,0.0,13.9,7,1,72,09:30 PM,07:20 AM,04:48 AM,06:38 PM,22,28,28,26,35,14,78,0.0,1007,26,10,20,26
2019-12-15 21:00:00,29,22,0.0,13.9,7,1,72,09:30 PM,07:20 AM,04:48 AM,06:38 PM,21,26,26,24,30,11,84,0.0,1009,24,10,239,18
2019-12-16 00:00:00,33,22,0.0,13.9,7,1,65,10:18 PM,08:22 AM,04:48 AM,06:39 PM,21,25,25,23,27,9,86,0.0,1010,23,10,344,15
2019-12-16 03:00:00,33,22,0.0,13.9,7,1,65,10:18 PM,08:22 AM,04:48 AM,06:39 PM,20,25,25,22,25,6,88,0.0,1009,22,10,334,14
2019-12-16 06:00:00,33,22,0.0,13.9,7,1,65,10:18 PM,08:22 AM,04:48 AM,06:39 PM,20,26,26,24,16,4,80,0.0,1010,24,10,327,11
2019-12-16 09:00:00,33,22,0.0,13.9,7,7,65,10:18 PM,08:22 AM,04:48 AM,06:39 PM,20,32,32,29,9,3,58,0.0,1010,29,10,129,8
2019-12-16 12:00:00,33,22,0.0,13.9,7,8,65,10:18 PM,08:22 AM,04:48 AM,06:39 PM,20,35,35,32,17,3,48,0.0,1008,32,10,40,13
2019-12-16 15:00:00,33,22,0.0,13.9,7,8,65,10:18 PM,08:22 AM,04:48 AM,06:39 PM,18,32,32,31,29,2,47,0.0,1006,31,10,107,24
2019-12-16 18:00:00,33,22,0.0,13.9,7,1,65,10:18 PM,08:22 AM,04:48 AM,06:39 PM,18,28,28,26,45,2,62,0.0,1009,26,10,136,34
2019-12-16 21:00:00,33,22,0.0,13.9,7,1,65,10:18 PM,08:22 AM,04:48 AM,06:39 PM,18,26,26,24,43,17,69,0.0,1014,24,10,147,31
2019-12-17 00:00:00,25,22,0.0,13.3,6,1,58,11:03 PM,09:27 AM,04:48 AM,06:39 PM,17,25,25,23,39,55,71,0.0,1014,23,10,152,27
2019-12-17 03:00:00,25,22,0.0,13.3,6,1,58,11:03 PM,09:27 AM,04:48 AM,06:39 PM,17,25,25,22,35,59,72,0.0,1014,22,10,154,25
2019-12-17 06:00:00,25,22,0.0,13.3,6,1,58,11:03 PM,09:27 AM,04:48 AM,06:39 PM,16,25,25,22,32,67,68,0.0,1015,22,10,153,26
2019-12-17 09:00:00,25,22,0.0,13.3,6,5,58,11:03 PM,09:27 AM,04:48 AM,06:39 PM,16,26,26,24,32,42,61,0.0,1017,24,10,140,27
2019-12-17 12:00:00,25,22,0.0,13.3,6,7,58,11:03 PM,09:27 AM,04:48 AM,06:39 PM,17,26,26,25,33,9,59,0.0,1016,25,10,128,29
2019-12-17 15:00:00,25,22,0.0,13.3,6,6,58,11:03 PM,09:27 AM,04:48 AM,06:39 PM,17,26,26,25,35,5,62,0.0,1015,25,10,127,30
2019-12-17 18:00:00,25,22,0.0,13.3,6,1,58,11:03 PM,09:27 AM,04:48 AM,06:39 PM,17,25,25,23,36,12,67,0.0,1017,23,10,132,28
2019-12-17 21:00:00,25,22,0.0,13.3,6,1,58,11:03 PM,09:27 AM,04:48 AM,06:39 PM,17,25,25,22,35,56,70,0.0,1019,22,10,135,24
2019-12-18 00:00:00,25,21,0.0,13.3,5,1,50,11:44 PM,10:31 AM,04:49 AM,06:40 PM,16,25,25,22,32,65,70,0.1,1018,22,10,138,23
2019-12-18 03:00:00,25,21,0.0,13.3,5,1,50,11:44 PM,10:31 AM,04:49 AM,06:40 PM,16,25,25,22,30,76,69,0.1,1018,22,10,138,21
2019-12-18 06:00:00,25,21,0.0,13.3,5,1,50,11:44 PM,10:31 AM,04:49 AM,06:40 PM,16,25,25,23,29,85,64,0.1,1019,23,10,133,23
2019-12-18 09:00:00,25,21,0.0,13.3,5,5,50,11:44 PM,10:31 AM,04:49 AM,06:40 PM,15,26,26,24,28,39,58,0.0,1020,24,10,125,24
2019-12-18 12:00:00,25,21,0.0,13.3,5,7,50,11:44 PM,10:31 AM,04:49 AM,06:40 PM,16,26,26,25,26,5,55,0.0,1019,25,10,114,22
2019-12-18 15:00:00,25,21,0.0,13.3,5,6,50,11:44 PM,10:31 AM,04:49 AM,06:40 PM,16,26,26,25,24,1,58,0.0,1017,25,10,109,21
2019-12-18 18:00:00,25,21,0.0,13.3,5,1,50,11:44 PM,10:31 AM,04:49 AM,06:40 PM,16,25,25,23,26,5,66,0.0,1019,23,10,105,19
2019-12-18 21:00:00,25,21,0.0,13.3,5,1,50,11:44 PM,10:31 AM,04:49 AM,06:40 PM,17,21,24,21,25,20,73,0.0,1020,21,10,100,16
2019-12-19 00:00:00,26,20,0.0,13.9,7,1,43,No moonrise,11:34 AM,04:49 AM,06:40 PM,16,21,22,21,22,28,75,0.0,1019,21,10,99,13
2019-12-19 03:00:00,26,20,0.0,13.9,7,1,43,No moonrise,11:34 AM,04:49 AM,06:40 PM,16,20,20,20,19,24,74,0.0,1018,20,10,97,11
2019-12-19 06:00:00,26,20,0.0,13.9,7,1,43,No moonrise,11:34 AM,04:49 AM,06:40 PM,16,23,23,22,14,22,66,0.0,1018,22,10,95,10
2019-12-19 09:00:00,26,20,0.0,13.9,7,6,43,No moonrise,11:34 AM,04:49 AM,06:40 PM,16,26,26,25,13,8,57,0.0,1019,25,10,88,11
2019-12-19 12:00:00,26,20,0.0,13.9,7,7,43,No moonrise,11:34 AM,04:49 AM,06:40 PM,16,27,27,26,17,0,52,0.0,1017,26,10,71,15
2019-12-19 15:00:00,26,20,0.0,13.9,7,7,43,No moonrise,11:34 AM,04:49 AM,06:40 PM,16,27,27,26,19,2,54,0.0,1016,26,10,55,17
2019-12-19 18:00:00,26,20,0.0,13.9,7,1,43,No moonrise,11:34 AM,04:49 AM,06:40 PM,17,25,25,23,22,1,66,0.0,1016,23,10,39,14
2019-12-19 21:00:00,26,20,0.0,13.9,7,1,43,No moonrise,11:34 AM,04:49 AM,06:40 PM,17,21,22,21,22,4,77,0.0,1018,21,10,15,12
2019-12-20 00:00:00,27,19,0.0,13.9,7,1,36,12:22 AM,12:36 PM,04:49 AM,06:41 PM,17,20,20,20,17,3,81,0.0,1017,20,10,199,9
2019-12-20 03:00:00,27,19,0.0,13.9,7,1,36,12:22 AM,12:36 PM,04:49 AM,06:41 PM,16,19,19,19,13,1,83,0.0,1016,19,10,286,7
2019-12-20 06:00:00,27,19,0.0,13.9,7,1,36,12:22 AM,12:36 PM,04:49 AM,06:41 PM,16,22,23,22,9,0,73,0.0,1017,22,10,310,6
2019-12-20 09:00:00,27,19,0.0,13.9,7,7,36,12:22 AM,12:36 PM,04:49 AM,06:41 PM,16,27,27,25,11,0,58,0.0,1017,25,10,146,10
2019-12-20 12:00:00,27,19,0.0,13.9,7,7,36,12:22 AM,12:36 PM,04:49 AM,06:41 PM,17,28,28,27,17,0,53,0.0,1016,27,10,59,14
2019-12-20 15:00:00,27,19,0.0,13.9,7,7,36,12:22 AM,12:36 PM,04:49 AM,06:41 PM,17,28,28,27,19,0,56,0.0,1015,27,10,65,16
2019-12-20 18:00:00,27,19,0.0,13.9,7,1,36,12:22 AM,12:36 PM,04:49 AM,06:41 PM,17,26,26,24,19,2,66,0.0,1016,24,10,53,13
2019-12-20 21:00:00,27,19,0.0,13.9,7,1,36,12:22 AM,12:36 PM,04:49 AM,06:41 PM,17,22,25,22,14,3,76,0.0,1018,22,10,37,8
2019-12-21 00:00:00,28,20,0.0,13.9,7,1,28,01:00 AM,01:38 PM,04:50 AM,06:42 PM,17,21,22,21,5,1,78,0.0,1017,21,10,231,3
2019-12-21 03:00:00,28,20,0.0,13.9,7,1,28,01:00 AM,01:38 PM,04:50 AM,06:42 PM,17,20,20,20,5,1,80,0.0,1016,20,10,286,3
2019-12-21 06:00:00,28,20,0.0,13.9,7,1,28,01:00 AM,01:38 PM,04:50 AM,06:42 PM,17,24,24,23,4,11,71,0.0,1017,23,10,233,2
2019-12-21 09:00:00,28,20,0.0,13.9,7,7,28,01:00 AM,01:38 PM,04:50 AM,06:42 PM,17,27,27,26,7,5,58,0.0,1017,26,10,129,6
2019-12-21 12:00:00,28,20,0.0,13.9,7,7,28,01:00 AM,01:38 PM,04:50 AM,06:42 PM,17,29,29,28,14,0,54,0.0,1016,28,10,69,13
2019-12-21 15:00:00,28,20,0.0,13.9,7,7,28,01:00 AM,01:38 PM,04:50 AM,06:42 PM,18,28,28,27,21,0,58,0.0,1013,27,10,43,18
2019-12-21 18:00:00,28,20,0.0,13.9,7,1,28,01:00 AM,01:38 PM,04:50 AM,06:42 PM,19,26,26,24,27,0,71,0.0,1014,24,10,20,19
2019-12-21 21:00:00,28,20,0.0,13.9,7,1,28,01:00 AM,01:38 PM,04:50 AM,06:42 PM,19,25,25,22,27,0,82,0.0,1015,22,10,4,16
2019-12-22 00:00:00,28,19,0.0,13.9,7,1,21,01:38 AM,02:40 PM,04:50 AM,06:42 PM,18,20,21,20,22,1,87,0.0,1014,20,10,227,12
2019-12-22 03:00:00,28,19,0.0,13.9,7,1,21,01:38 AM,02:40 PM,04:50 AM,06:42 PM,18,20,20,20,19,3,88,0.0,1013,20,10,334,10
2019-12-22 06:00:00,28,19,0.0,13.9,7,1,21,01:38 AM,02:40 PM,04:50 AM,06:42 PM,18,22,23,22,9,3,79,0.0,1015,22,10,116,6
2019-12-22 09:00:00,28,19,0.0,13.9,7,7,21,01:38 AM,02:40 PM,04:50 AM,06:42 PM,19,28,28,26,9,1,64,0.0,1016,26,10,39,8
2019-12-22 12:00:00,28,19,0.0,13.9,7,7,21,01:38 AM,02:40 PM,04:50 AM,06:42 PM,20,29,29,27,18,0,62,0.0,1015,27,10,62,15
2019-12-22 15:00:00,28,19,0.0,13.9,7,7,21,01:38 AM,02:40 PM,04:50 AM,06:42 PM,20,29,29,27,21,0,65,0.0,1013,27,10,64,18
2019-12-22 18:00:00,28,19,0.0,13.9,7,1,21,01:38 AM,02:40 PM,04:50 AM,06:42 PM,20,26,26,25,21,35,74,0.0,1015,25,10,78,15
2019-12-22 21:00:00,28,19,0.0,13.9,7,1,21,01:38 AM,02:40 PM,04:50 AM,06:42 PM,20,21,24,21,21,66,77,0.1,1017,21,10,102,14
2019-12-23 00:00:00,27,23,0.0,12.2,6,1,14,02:17 AM,03:43 PM,04:51 AM,06:43 PM,19,25,25,22,21,64,78,0.1,1017,22,10,92,14
2019-12-23 03:00:00,27,23,0.0,12.2,6,1,14,02:17 AM,03:43 PM,04:51 AM,06:43 PM,19,25,25,23,19,74,77,0.0,1015,23,10,93,13
2019-12-23 06:00:00,27,23,0.0,12.2,6,1,14,02:17 AM,03:43 PM,04:51 AM,06:43 PM,20,26,26,24,14,84,77,0.2,1016,24,5,90,10
2019-12-23 09:00:00,27,23,0.0,12.2,6,5,14,02:17 AM,03:43 PM,04:51 AM,06:43 PM,19,26,26,24,9,81,73,0.4,1017,24,2,65,7
