date_time,Lyndoch_maxtempC,Lyndoch_mintempC,Lyndoch_totalSnow_cm,Lyndoch_sunHour,Lyndoch_uvIndex,Lyndoch_uvIndex,Lyndoch_moon_illumination,Lyndoch_moonrise,Lyndoch_moonset,Lyndoch_sunrise,Lyndoch_sunset,Lyndoch_DewPointC,Lyndoch_FeelsLikeC,Lyndoch_HeatIndexC,Lyndoch_WindChillC,Lyndoch_WindGustKmph,Lyndoch_cloudcover,Lyndoch_humidity,Lyndoch_precipMM,Lyndoch_pressure,Lyndoch_tempC,Lyndoch_visibility,Lyndoch_winddirDegree,Lyndoch_windspeedKmph
2020-01-11 18:00:00,23,12,0.0,14.2,5,1,100,08:05 PM,05:15 AM,05:13 AM,07:31 PM,6,21,23,21,30,0,46,0.0,1020,21,10,162,25
2020-01-11 21:00:00,23,12,0.0,14.2,5,1,100,08:05 PM,05:15 AM,05:13 AM,07:31 PM,8,19,23,19,31,0,74,0.0,1022,19,10,156,22
2020-01-12 00:00:00,28,12,0.0,14.2,6,1,83,08:55 PM,06:20 AM,05:14 AM,07:31 PM,9,10,12,10,33,5,81,0.0,1022,12,10,151,24
2020-01-12 03:00:00,28,12,0.0,14.2,6,1,83,08:55 PM,06:20 AM,05:14 AM,07:31 PM,8,9,12,9,37,0,80,0.0,1020,12,10,140,26
2020-01-12 06:00:00,28,12,0.0,14.2,6,1,83,08:55 PM,06:20 AM,05:14 AM,07:31 PM,8,9,12,9,33,0,76,0.0,1021,12,10,131,25
2020-01-12 09:00:00,28,12,0.0,14.2,6,5,83,08:55 PM,06:20 AM,05:14 AM,07:31 PM,7,18,18,18,25,0,49,0.0,1020,18,10,117,22
2020-01-12 12:00:00,28,12,0.0,14.2,6,6,83,08:55 PM,06:20 AM,05:14 AM,07:31 PM,5,24,24,25,20,0,28,0.0,1017,25,10,116,18
2020-01-12 15:00:00,28,12,0.0,14.2,6,7,83,08:55 PM,06:20 AM,05:14 AM,07:31 PM,5,26,26,28,18,0,23,0.0,1014,28,10,112,15
2020-01-12 18:00:00,28,12,0.0,14.2,6,1,83,08:55 PM,06:20 AM,05:14 AM,07:31 PM,6,25,25,26,19,0,27,0.0,1014,26,10,130,15
2020-01-12 21:00:00,28,12,0.0,14.2,6,1,83,08:55 PM,06:20 AM,05:14 AM,07:31 PM,10,25,25,23,27,0,54,0.0,1015,23,10,144,13
2020-01-13 00:00:00,34,19,0.0,14.2,7,1,76,09:40 PM,07:30 AM,05:15 AM,07:31 PM,9,19,19,19,21,0,52,0.0,1013,19,10,135,10
2020-01-13 03:00:00,34,19,0.0,14.2,7,1,76,09:40 PM,07:30 AM,05:15 AM,07:31 PM,8,19,19,19,10,1,48,0.0,1013,19,10,102,5
2020-01-13 06:00:00,34,19,0.0,14.2,7,1,76,09:40 PM,07:30 AM,05:15 AM,07:31 PM,7,21,21,21,13,0,42,0.0,1013,21,10,82,7
2020-01-13 09:00:00,34,19,0.0,14.2,7,7,76,09:40 PM,07:30 AM,05:15 AM,07:31 PM,6,26,26,27,13,0,27,0.0,1013,27,10,47,11
2020-01-13 12:00:00,34,19,0.0,14.2,7,8,76,09:40 PM,07:30 AM,05:15 AM,07:31 PM,3,31,31,33,0,0,15,0.0,1011,33,10,346,0
2020-01-13 15:00:00,34,19,0.0,14.2,7,8,76,09:40 PM,07:30 AM,05:15 AM,07:31 PM,1,32,32,34,17,0,12,0.0,1009,34,10,237,14
2020-01-13 18:00:00,34,19,0.0,14.2,7,1,76,09:40 PM,07:30 AM,05:15 AM,07:31 PM,2,28,28,31,23,0,17,0.0,1010,31,10,224,20
2020-01-13 21:00:00,34,19,0.0,14.2,7,1,76,09:40 PM,07:30 AM,05:15 AM,07:31 PM,6,30,30,27,25,0,32,0.0,1012,27,10,155,14
2020-01-14 00:00:00,35,21,0.0,14.2,8,1,69,10:19 PM,08:39 AM,05:16 AM,07:31 PM,6,22,24,22,27,0,35,0.0,1012,22,10,145,14
2020-01-14 03:00:00,35,21,0.0,14.2,8,1,69,10:19 PM,08:39 AM,05:16 AM,07:31 PM,5,21,21,21,30,0,36,0.0,1011,21,10,131,14
2020-01-14 06:00:00,35,21,0.0,14.2,8,1,69,10:19 PM,08:39 AM,05:16 AM,07:31 PM,7,24,24,22,19,0,37,0.0,1012,22,10,143,10
2020-01-14 09:00:00,35,21,0.0,14.2,8,8,69,10:19 PM,08:39 AM,05:16 AM,07:31 PM,4,29,29,31,5,0,18,0.0,1012,31,10,150,5
2020-01-14 12:00:00,35,21,0.0,14.2,8,9,69,10:19 PM,08:39 AM,05:16 AM,07:31 PM,5,33,33,35,6,5,15,0.0,1011,35,10,248,6
2020-01-14 15:00:00,35,21,0.0,14.2,8,8,69,10:19 PM,08:39 AM,05:16 AM,07:31 PM,5,32,32,34,30,6,17,0.0,1009,34,10,247,26
2020-01-14 18:00:00,35,21,0.0,14.2,8,1,69,10:19 PM,08:39 AM,05:16 AM,07:31 PM,6,28,28,30,24,4,22,0.0,1009,30,10,239,21
2020-01-14 21:00:00,35,21,0.0,14.2,8,1,69,10:19 PM,08:39 AM,05:16 AM,07:31 PM,7,30,30,27,19,4,33,0.0,1010,27,10,236,10
2020-01-15 00:00:00,29,19,0.0,14.1,6,1,61,10:55 PM,09:49 AM,05:17 AM,07:31 PM,12,21,24,21,16,2,54,0.0,1009,21,10,241,10
2020-01-15 03:00:00,29,19,0.0,14.1,6,1,61,10:55 PM,09:49 AM,05:17 AM,07:31 PM,10,19,19,19,8,2,56,0.0,1009,19,10,161,4
2020-01-15 06:00:00,29,19,0.0,14.1,6,1,61,10:55 PM,09:49 AM,05:17 AM,07:31 PM,9,19,19,19,14,22,51,0.0,1011,19,10,237,9
2020-01-15 09:00:00,29,19,0.0,14.1,6,7,61,10:55 PM,09:49 AM,05:17 AM,07:31 PM,7,25,25,26,17,6,28,0.0,1011,26,10,249,15
2020-01-15 12:00:00,29,19,0.0,14.1,6,7,61,10:55 PM,09:49 AM,05:17 AM,07:31 PM,9,27,27,29,33,0,30,0.0,1010,29,10,252,29
2020-01-15 15:00:00,29,19,0.0,14.1,6,7,61,10:55 PM,09:49 AM,05:17 AM,07:31 PM,9,27,27,28,34,0,30,0.0,1009,28,10,248,30
2020-01-15 18:00:00,29,19,0.0,14.1,6,1,61,10:55 PM,09:49 AM,05:17 AM,07:31 PM,10,25,25,23,23,0,43,0.0,1010,23,10,214,20
2020-01-15 21:00:00,29,19,0.0,14.1,6,1,61,10:55 PM,09:49 AM,05:17 AM,07:31 PM,11,21,25,21,25,46,77,0.0,1013,21,10,176,21
2020-01-16 00:00:00,22,13,0.0,14.1,4,1,54,11:29 PM,10:57 AM,05:18 AM,07:30 PM,10,13,15,13,24,81,72,0.0,1013,15,10,175,21
2020-01-16 03:00:00,22,13,0.0,14.1,4,1,54,11:29 PM,10:57 AM,05:18 AM,07:30 PM,9,12,14,12,20,53,75,0.0,1012,14,10,185,16
2020-01-16 06:00:00,22,13,0.0,14.1,4,1,54,11:29 PM,10:57 AM,05:18 AM,07:30 PM,8,12,13,12,20,40,73,0.0,1014,13,10,185,17
2020-01-16 09:00:00,22,13,0.0,14.1,4,5,54,11:29 PM,10:57 AM,05:18 AM,07:30 PM,8,18,18,18,26,6,52,0.0,1014,18,10,171,22
2020-01-16 12:00:00,22,13,0.0,14.1,4,6,54,11:29 PM,10:57 AM,05:18 AM,07:30 PM,6,21,24,21,28,0,37,0.0,1013,21,10,171,24
2020-01-16 15:00:00,22,13,0.0,14.1,4,6,54,11:29 PM,10:57 AM,05:18 AM,07:30 PM,5,24,24,22,30,0,33,0.0,1011,22,10,168,26
2020-01-16 18:00:00,22,13,0.0,14.1,4,1,54,11:29 PM,10:57 AM,05:18 AM,07:30 PM,8,18,18,18,28,0,52,0.0,1012,18,10,166,24
2020-01-16 21:00:00,22,13,0.0,14.1,4,1,54,11:29 PM,10:57 AM,05:18 AM,07:30 PM,8,12,13,12,30,0,68,0.0,1013,13,10,165,23
2020-01-17 00:00:00,24,10,0.0,14.1,5,1,47,No moonrise,12:03 PM,05:19 AM,07:30 PM,8,11,13,11,30,0,74,0.0,1014,13,10,152,22
2020-01-17 03:00:00,24,10,0.0,14.1,5,1,47,No moonrise,12:03 PM,05:19 AM,07:30 PM,7,8,11,8,32,0,77,0.0,1013,11,10,135,23
2020-01-17 06:00:00,24,10,0.0,14.1,5,1,47,No moonrise,12:03 PM,05:19 AM,07:30 PM,6,7,10,7,27,6,76,0.0,1014,10,10,141,23
2020-01-17 09:00:00,24,10,0.0,14.1,5,5,47,No moonrise,12:03 PM,05:19 AM,07:30 PM,3,16,16,16,24,0,42,0.0,1015,16,10,138,21
2020-01-17 12:00:00,24,10,0.0,14.1,5,6,47,No moonrise,12:03 PM,05:19 AM,07:30 PM,-3,22,22,22,19,0,20,0.0,1012,22,10,143,17
2020-01-17 15:00:00,24,10,0.0,14.1,5,6,47,No moonrise,12:03 PM,05:19 AM,07:30 PM,-1,23,23,24,19,0,18,0.0,1010,24,10,146,16
2020-01-17 18:00:00,24,10,0.0,14.1,5,1,47,No moonrise,12:03 PM,05:19 AM,07:30 PM,7,25,25,22,27,0,46,0.0,1011,22,10,158,24
2020-01-17 21:00:00,24,10,0.0,14.1,5,1,47,No moonrise,12:03 PM,05:19 AM,07:30 PM,8,18,20,18,27,0,74,0.0,1011,18,10,157,15
2020-01-18 00:00:00,27,12,0.0,13.4,6,1,40,12:03 AM,01:09 PM,05:20 AM,07:30 PM,9,11,13,11,29,0,79,0.0,1011,13,10,149,15
2020-01-18 03:00:00,27,12,0.0,13.4,6,1,40,12:03 AM,01:09 PM,05:20 AM,07:30 PM,9,11,12,11,19,22,85,0.0,1009,12,10,140,9
2020-01-18 06:00:00,27,12,0.0,13.4,6,1,40,12:03 AM,01:09 PM,05:20 AM,07:30 PM,9,12,13,12,12,33,79,0.0,1010,13,10,156,7
2020-01-18 09:00:00,27,12,0.0,13.4,6,5,40,12:03 AM,01:09 PM,05:20 AM,07:30 PM,7,21,21,21,8,73,39,0.0,1010,21,10,134,7
2020-01-18 12:00:00,27,12,0.0,13.4,6,7,40,12:03 AM,01:09 PM,05:20 AM,07:30 PM,2,25,25,27,9,12,20,0.0,1008,27,10,305,8
2020-01-18 15:00:00,27,12,0.0,13.4,6,7,40,12:03 AM,01:09 PM,05:20 AM,07:30 PM,5,26,26,27,27,0,24,0.0,1006,27,10,243,23
2020-01-18 18:00:00,27,12,0.0,13.4,6,1,40,12:03 AM,01:09 PM,05:20 AM,07:30 PM,7,28,28,24,25,3,40,0.0,1006,24,10,241,22
2020-01-18 21:00:00,27,12,0.0,13.4,6,1,40,12:03 AM,01:09 PM,05:20 AM,07:30 PM,10,25,25,22,10,3,66,0.0,1008,22,10,175,7
2020-01-19 00:00:00,22,13,0.0,11.1,5,1,32,12:37 AM,02:14 PM,05:21 AM,07:29 PM,12,13,14,13,12,18,88,0.0,1007,14,10,160,8
2020-01-19 03:00:00,22,13,0.0,11.1,5,1,32,12:37 AM,02:14 PM,05:21 AM,07:29 PM,11,12,13,12,12,24,89,0.0,1007,13,10,184,8
2020-01-19 06:00:00,22,13,0.0,11.1,5,1,32,12:37 AM,02:14 PM,05:21 AM,07:29 PM,10,13,14,13,14,33,81,0.0,1008,14,10,203,12
2020-01-19 09:00:00,22,13,0.0,11.1,5,4,32,12:37 AM,02:14 PM,05:21 AM,07:29 PM,8,19,19,19,15,88,51,0.0,1008,19,10,208,13
2020-01-19 12:00:00,22,13,0.0,11.1,5,5,32,12:37 AM,02:14 PM,05:21 AM,07:29 PM,8,22,24,22,18,94,43,0.1,1008,22,10,219,16
2020-01-19 15:00:00,22,13,0.0,11.1,5,6,32,12:37 AM,02:14 PM,05:21 AM,07:29 PM,9,20,20,20,28,24,47,0.0,1007,20,10,225,24
2020-01-19 18:00:00,22,13,0.0,11.1,5,1,32,12:37 AM,02:14 PM,05:21 AM,07:29 PM,10,19,19,19,28,86,57,0.1,1008,19,10,221,24
2020-01-19 21:00:00,22,13,0.0,11.1,5,1,32,12:37 AM,02:14 PM,05:21 AM,07:29 PM,11,13,14,13,25,75,79,0.0,1009,14,10,211,18
2020-01-20 00:00:00,21,15,0.0,11.1,4,1,25,01:14 AM,03:20 PM,05:22 AM,07:29 PM,11,16,16,16,26,100,76,0.1,1007,16,10,221,21
2020-01-20 03:00:00,21,15,0.0,11.1,4,1,25,01:14 AM,03:20 PM,05:22 AM,07:29 PM,12,15,15,15,22,58,82,0.1,1007,15,10,196,16
2020-01-20 06:00:00,21,15,0.0,11.1,4,1,25,01:14 AM,03:20 PM,05:22 AM,07:29 PM,12,16,16,16,26,91,76,0.1,1008,16,10,191,22
2020-01-20 09:00:00,21,15,0.0,11.1,4,4,25,01:14 AM,03:20 PM,05:22 AM,07:29 PM,11,19,19,19,30,96,62,0.0,1010,19,10,185,26
2020-01-20 12:00:00,21,15,0.0,11.1,4,5,25,01:14 AM,03:20 PM,05:22 AM,07:29 PM,11,21,21,21,32,76,54,0.0,1010,21,10,197,28
2020-01-20 15:00:00,21,15,0.0,11.1,4,6,25,01:14 AM,03:20 PM,05:22 AM,07:29 PM,11,21,24,21,29,40,52,0.0,1009,21,10,206,25
2020-01-20 18:00:00,21,15,0.0,11.1,4,1,25,01:14 AM,03:20 PM,05:22 AM,07:29 PM,10,19,19,19,23,10,56,0.0,1011,19,10,190,20
2020-01-20 21:00:00,21,15,0.0,11.1,4,1,25,01:14 AM,03:20 PM,05:22 AM,07:29 PM,10,15,19,15,17,5,77,0.0,1012,15,10,189,13
2020-01-21 00:00:00,27,11,0.0,14.1,6,1,18,01:55 AM,04:23 PM,05:23 AM,07:28 PM,10,12,12,12,8,39,89,0.0,1012,12,10,212,6
2020-01-21 03:00:00,27,11,0.0,14.1,6,1,18,01:55 AM,04:23 PM,05:23 AM,07:28 PM,9,11,11,11,7,33,93,0.0,1011,11,10,206,4
2020-01-21 06:00:00,27,11,0.0,14.1,6,1,18,01:55 AM,04:23 PM,05:23 AM,07:28 PM,9,12,12,12,6,0,83,0.0,1012,12,10,134,4
2020-01-21 09:00:00,27,11,0.0,14.1,6,5,18,01:55 AM,04:23 PM,05:23 AM,07:28 PM,6,19,19,19,12,0,42,0.0,1012,19,10,25,10
2020-01-21 12:00:00,27,11,0.0,14.1,6,7,18,01:55 AM,04:23 PM,05:23 AM,07:28 PM,2,25,25,26,19,3,22,0.0,1009,26,10,304,17
2020-01-21 15:00:00,27,11,0.0,14.1,6,7,18,01:55 AM,04:23 PM,05:23 AM,07:28 PM,2,25,25,27,21,2,20,0.0,1006,27,10,271,18
2020-01-21 18:00:00,27,11,0.0,14.1,6,1,18,01:55 AM,04:23 PM,05:23 AM,07:28 PM,2,24,24,26,14,3,22,0.0,1005,26,10,319,12
2020-01-21 21:00:00,27,11,0.0,14.1,6,1,18,01:55 AM,04:23 PM,05:23 AM,07:28 PM,5,22,24,22,23,4,34,0.0,1004,22,10,32,11
2020-01-22 00:00:00,28,16,0.0,14.0,5,1,11,02:40 AM,05:24 PM,05:24 AM,07:28 PM,5,21,23,21,25,100,33,0.0,1002,21,10,18,12
2020-01-22 03:00:00,28,16,0.0,14.0,5,1,11,02:40 AM,05:24 PM,05:24 AM,07:28 PM,2,23,23,23,34,9,25,0.0,999,23,10,348,18
2020-01-22 06:00:00,28,16,0.0,14.0,5,1,11,02:40 AM,05:24 PM,05:24 AM,07:28 PM,3,23,23,23,29,5,27,0.0,999,23,10,321,18
2020-01-22 09:00:00,28,16,0.0,14.0,5,7,11,02:40 AM,05:24 PM,05:24 AM,07:28 PM,2,26,26,28,47,10,19,0.0,999,28,10,308,40
2020-01-22 12:00:00,28,16,0.0,14.0,5,6,11,02:40 AM,05:24 PM,05:24 AM,07:28 PM,12,25,25,25,39,18,44,0.0,999,25,10,263,34
2020-01-22 15:00:00,28,16,0.0,14.0,5,6,11,02:40 AM,05:24 PM,05:24 AM,07:28 PM,11,25,25,22,38,41,48,0.0,998,22,10,258,33
2020-01-22 18:00:00,28,16,0.0,14.0,5,1,11,02:40 AM,05:24 PM,05:24 AM,07:28 PM,9,18,18,18,35,59,56,0.0,999,18,10,253,28
2020-01-22 21:00:00,28,16,0.0,14.0,5,1,11,02:40 AM,05:24 PM,05:24 AM,07:28 PM,9,16,16,16,33,100,63,0.0,1001,16,10,257,26
2020-01-23 00:00:00,17,13,0.0,12.2,4,1,3,03:31 AM,06:19 PM,05:25 AM,07:28 PM,9,16,16,16,42,60,61,0.1,1000,16,10,281,34
2020-01-23 03:00:00,17,13,0.0,12.2,4,1,3,03:31 AM,06:19 PM,05:25 AM,07:28 PM,9,15,15,15,47,78,68,0.4,998,15,2,275,38
2020-01-23 06:00:00,17,13,0.0,12.2,4,1,3,03:31 AM,06:19 PM,05:25 AM,07:28 PM,10,15,15,15,55,100,71,0.1,1000,15,10,276,43
2020-01-23 09:00:00,17,13,0.0,12.2,4,4,3,03:31 AM,06:19 PM,05:25 AM,07:28 PM,6,17,17,17,51,82,47,0.3,1003,17,9,257,44
2020-01-23 12:00:00,17,13,0.0,12.2,4,5,3,03:31 AM,06:19 PM,05:25 AM,07:28 PM,5,17,17,17,42,59,44,0.0,1005,17,10,260,37
2020-01-23 15:00:00,17,13,0.0,12.2,4,4,3,03:31 AM,06:19 PM,05:25 AM,07:28 PM,5,17,17,17,37,60,44,0.1,1005,17,10,252,32
2020-01-23 18:00:00,17,13,0.0,12.2,4,1,3,03:31 AM,06:19 PM,05:25 AM,07:28 PM,5,13,15,13,34,35,53,0.0,1008,15,10,247,27
2020-01-23 21:00:00,17,13,0.0,12.2,4,1,3,03:31 AM,06:19 PM,05:25 AM,07:28 PM,6,11,13,11,26,72,64,0.1,1010,13,10,252,17
2020-01-24 00:00:00,23,11,0.0,14.0,5,1,0,04:25 AM,07:09 PM,05:26 AM,07:27 PM,7,10,12,10,31,0,68,0.0,1011,12,10,251,21
2020-01-24 03:00:00,23,11,0.0,14.0,5,1,0,04:25 AM,07:09 PM,05:26 AM,07:27 PM,7,10,11,10,24,30,76,0.0,1011,11,10,256,15
2020-01-24 06:00:00,23,11,0.0,14.0,5,1,0,04:25 AM,07:09 PM,05:26 AM,07:27 PM,7,11,12,11,24,52,71,0.0,1014,12,10,257,16
2020-01-24 09:00:00,23,11,0.0,14.0,5,5,0,04:25 AM,07:09 PM,05:26 AM,07:27 PM,8,17,17,17,24,30,56,0.0,1015,17,10,254,21
2020-01-24 12:00:00,23,11,0.0,14.0,5,6,0,04:25 AM,07:09 PM,05:26 AM,07:27 PM,9,21,24,21,25,51,45,0.0,1015,21,10,261,22
2020-01-24 15:00:00,23,11,0.0,14.0,5,6,0,04:25 AM,07:09 PM,05:26 AM,07:27 PM,9,24,24,23,25,0,41,0.0,1013,23,10,247,22
2020-01-24 18:00:00,23,11,0.0,14.0,5,1,0,04:25 AM,07:09 PM,05:26 AM,07:27 PM,10,20,20,20,22,2,53,0.0,1014,20,10,240,18
2020-01-24 21:00:00,23,11,0.0,14.0,5,1,0,04:25 AM,07:09 PM,05:26 AM,07:27 PM,10,16,16,16,14,2,71,0.0,1015,16,10,214,8
2020-01-25 00:00:00,26,14,0.0,14.0,6,1,0,05:23 AM,07:53 PM,05:27 AM,07:26 PM,12,15,15,15,13,0,82,0.0,1015,15,10,241,7
2020-01-25 03:00:00,26,14,0.0,14.0,6,1,0,05:23 AM,07:53 PM,05:27 AM,07:26 PM,13,14,14,14,7,42,94,0.0,1015,14,10,255,4
2020-01-25 06:00:00,26,14,0.0,14.0,6,1,0,05:23 AM,07:53 PM,05:27 AM,07:26 PM,13,15,15,15,2,23,88,0.0,1016,15,10,295,1
2020-01-25 09:00:00,26,14,0.0,14.0,6,6,0,05:23 AM,07:53 PM,05:27 AM,07:26 PM,11,21,21,21,14,0,53,0.0,1016,21,10,280,12
2020-01-25 12:00:00,26,14,0.0,14.0,6,7,0,05:23 AM,07:53 PM,05:27 AM,07:26 PM,9,25,25,26,20,0,35,0.0,1014,26,10,256,17
2020-01-25 15:00:00,26,14,0.0,14.0,6,7,0,05:23 AM,07:53 PM,05:27 AM,07:26 PM,9,26,26,26,23,0,34,0.0,1012,26,10,243,20
2020-01-25 18:00:00,26,14,0.0,14.0,6,1,0,05:23 AM,07:53 PM,05:27 AM,07:26 PM,12,25,25,23,24,0,51,0.0,1013,23,10,237,21
2020-01-25 21:00:00,26,14,0.0,14.0,6,1,0,05:23 AM,07:53 PM,05:27 AM,07:26 PM,13,18,18,18,14,0,72,0.0,1015,18,10,224,8
2020-01-26 00:00:00,28,15,0.0,14.0,6,1,4,06:20 AM,08:30 PM,05:28 AM,07:26 PM,13,16,16,16,8,0,83,0.0,1015,16,10,201,5
2020-01-26 03:00:00,28,15,0.0,14.0,6,1,4,06:20 AM,08:30 PM,05:28 AM,07:26 PM,13,15,15,15,0,2,88,0.0,1014,15,10,91,0
2020-01-26 06:00:00,28,15,0.0,14.0,6,1,4,06:20 AM,08:30 PM,05:28 AM,07:26 PM,13,16,16,16,3,11,83,0.0,1016,16,10,167,2
2020-01-26 09:00:00,28,15,0.0,14.0,6,6,4,06:20 AM,08:30 PM,05:28 AM,07:26 PM,12,25,25,22,9,0,52,0.0,1016,22,10,246,8
2020-01-26 12:00:00,28,15,0.0,14.0,6,7,4,06:20 AM,08:30 PM,05:28 AM,07:26 PM,13,28,28,28,20,2,40,0.0,1015,28,10,245,18
2020-01-26 15:00:00,28,15,0.0,14.0,6,7,4,06:20 AM,08:30 PM,05:28 AM,07:26 PM,11,28,28,28,23,0,34,0.0,1013,28,10,247,20
2020-01-26 18:00:00,28,15,0.0,14.0,6,1,4,06:20 AM,08:30 PM,05:28 AM,07:26 PM,8,25,25,24,20,0,35,0.0,1014,24,10,230,18
2020-01-26 21:00:00,28,15,0.0,14.0,6,1,4,06:20 AM,08:30 PM,05:28 AM,07:26 PM,14,21,25,21,17,9,80,0.0,1016,21,10,154,12
2020-01-27 00:00:00,30,15,0.0,14.0,6,1,11,07:19 AM,09:04 PM,05:29 AM,07:25 PM,13,15,15,15,14,3,89,0.0,1016,15,10,138,8
2020-01-27 03:00:00,30,15,0.0,14.0,6,1,11,07:19 AM,09:04 PM,05:29 AM,07:25 PM,12,15,15,15,10,11,86,0.0,1015,15,10,136,5
2020-01-27 06:00:00,30,15,0.0,14.0,6,1,11,07:19 AM,09:04 PM,05:29 AM,07:25 PM,12,15,15,15,7,0,81,0.0,1016,15,10,92,5
2020-01-27 09:00:00,30,15,0.0,14.0,6,7,11,07:19 AM,09:04 PM,05:29 AM,07:25 PM,11,26,26,25,3,0,41,0.0,1016,25,10,311,3
2020-01-27 12:00:00,30,15,0.0,14.0,6,7,11,07:19 AM,09:04 PM,05:29 AM,07:25 PM,8,28,28,30,21,14,25,0.0,1015,30,10,253,18
2020-01-27 15:00:00,30,15,0.0,14.0,6,7,11,07:19 AM,09:04 PM,05:29 AM,07:25 PM,7,27,27,29,25,2,26,0.0,1013,29,10,261,22
2020-01-27 18:00:00,30,15,0.0,14.0,6,1,11,07:19 AM,09:04 PM,05:29 AM,07:25 PM,10,25,25,24,13,0,40,0.0,1014,24,10,208,11
2020-01-27 21:00:00,30,15,0.0,14.0,6,1,11,07:19 AM,09:04 PM,05:29 AM,07:25 PM,11,20,22,20,18,0,65,0.0,1016,20,10,149,10
2020-01-28 00:00:00,34,13,0.0,14.0,7,1,18,08:15 AM,09:35 PM,05:30 AM,07:25 PM,8,14,15,14,18,0,62,0.0,1016,15,10,138,9
2020-01-28 03:00:00,34,13,0.0,14.0,7,1,18,08:15 AM,09:35 PM,05:30 AM,07:25 PM,9,13,13,13,13,0,77,0.0,1015,13,10,127,6
2020-01-28 06:00:00,34,13,0.0,14.0,7,1,18,08:15 AM,09:35 PM,05:30 AM,07:25 PM,5,16,16,16,9,0,48,0.0,1016,16,10,134,5
2020-01-28 09:00:00,34,13,0.0,14.0,7,7,18,08:15 AM,09:35 PM,05:30 AM,07:25 PM,-0,25,25,26,8,0,18,0.0,1017,26,10,81,7
2020-01-28 12:00:00,34,13,0.0,14.0,7,8,18,08:15 AM,09:35 PM,05:30 AM,07:25 PM,2,30,30,32,7,0,14,0.0,1015,32,10,115,6
2020-01-28 15:00:00,34,13,0.0,14.0,7,8,18,08:15 AM,09:35 PM,05:30 AM,07:25 PM,3,31,31,34,14,0,14,0.0,1014,34,10,215,12
2020-01-28 18:00:00,34,13,0.0,14.0,7,1,18,08:15 AM,09:35 PM,05:30 AM,07:25 PM,5,33,33,31,23,0,24,0.0,1014,31,10,145,20
2020-01-28 21:00:00,34,13,0.0,14.0,7,1,18,08:15 AM,09:35 PM,05:30 AM,07:25 PM,4,33,33,29,40,0,31,0.0,1016,29,10,132,22
2020-01-29 00:00:00,36,19,0.0,13.9,8,1,26,09:11 AM,10:03 PM,05:31 AM,07:24 PM,5,20,20,20,39,0,37,0.0,1016,20,10,120,18
2020-01-29 03:00:00,36,19,0.0,13.9,8,1,26,09:11 AM,10:03 PM,05:31 AM,07:24 PM,5,19,19,19,32,0,38,0.0,1016,19,10,116,15
2020-01-29 06:00:00,36,19,0.0,13.9,8,1,26,09:11 AM,10:03 PM,05:31 AM,07:24 PM,7,19,19,19,33,0,44,0.0,1016,19,10,93,16
2020-01-29 09:00:00,36,19,0.0,13.9,8,7,26,09:11 AM,10:03 PM,05:31 AM,07:24 PM,7,27,27,28,25,0,26,0.0,1016,28,10,67,22
2020-01-29 12:00:00,36,19,0.0,13.9,8,8,26,09:11 AM,10:03 PM,05:31 AM,07:24 PM,1,32,32,34,22,0,12,0.0,1014,34,10,44,19
2020-01-29 15:00:00,36,19,0.0,13.9,8,9,26,09:11 AM,10:03 PM,05:31 AM,07:24 PM,-2,35,35,36,17,0,8,0.0,1011,36,10,38,14
2020-01-29 18:00:00,36,19,0.0,13.9,8,1,26,09:11 AM,10:03 PM,05:31 AM,07:24 PM,-2,32,32,34,14,0,10,0.0,1010,34,10,54,10
2020-01-29 21:00:00,36,19,0.0,13.9,8,1,26,09:11 AM,10:03 PM,05:31 AM,07:24 PM,-1,32,32,30,20,0,15,0.0,1011,30,10,85,9
2020-01-30 00:00:00,42,25,0.0,13.9,9,1,33,10:05 AM,10:30 PM,05:32 AM,07:23 PM,-1,25,25,27,26,0,16,0.0,1010,27,10,69,12
2020-01-30 03:00:00,42,25,0.0,13.9,9,1,33,10:05 AM,10:30 PM,05:32 AM,07:23 PM,-2,24,24,25,26,0,17,0.0,1009,25,10,69,13
2020-01-30 06:00:00,42,25,0.0,13.9,9,1,33,10:05 AM,10:30 PM,05:32 AM,07:23 PM,-1,24,24,25,30,0,18,0.0,1010,25,10,67,14
2020-01-30 09:00:00,42,25,0.0,13.9,9,8,33,10:05 AM,10:30 PM,05:32 AM,07:23 PM,-1,33,33,35,30,0,11,0.0,1010,35,10,34,26
2020-01-30 12:00:00,42,25,0.0,13.9,9,10,33,10:05 AM,10:30 PM,05:32 AM,07:23 PM,0,40,40,40,22,0,8,0.0,1007,40,10,360,19
2020-01-30 15:00:00,42,25,0.0,13.9,9,10,33,10:05 AM,10:30 PM,05:32 AM,07:23 PM,2,43,43,42,20,0,8,0.0,1004,42,10,298,18
2020-01-30 18:00:00,42,25,0.0,13.9,9,1,33,10:05 AM,10:30 PM,05:32 AM,07:23 PM,2,36,36,37,17,0,11,0.0,1003,37,10,218,12
2020-01-30 21:00:00,42,25,0.0,13.9,9,1,33,10:05 AM,10:30 PM,05:32 AM,07:23 PM,0,31,31,33,31,17,12,0.0,1005,33,10,118,15
2020-01-31 00:00:00,37,29,0.0,8.7,8,1,37,11:00 AM,10:58 PM,05:33 AM,07:23 PM,17,32,32,31,28,60,45,0.0,1005,31,10,296,21
