date_time,Cobar_maxtempC,Cobar_mintempC,Cobar_totalSnow_cm,Cobar_sunHour,Cobar_uvIndex,Cobar_uvIndex,Cobar_moon_illumination,Cobar_moonrise,Cobar_moonset,Cobar_sunrise,Cobar_sunset,Cobar_DewPointC,Cobar_FeelsLikeC,Cobar_HeatIndexC,Cobar_WindChillC,Cobar_WindGustKmph,Cobar_cloudcover,Cobar_humidity,Cobar_precipMM,Cobar_pressure,Cobar_tempC,Cobar_visibility,Cobar_winddirDegree,Cobar_windspeedKmph
2019-12-23 09:00:00,39,20,0.0,14.1,8,7,14,02:41 AM,04:19 PM,05:09 AM,07:22 PM,13,29,29,29,22,29,40,0.0,1014,29,10,59,19
2019-12-23 12:00:00,39,20,0.0,14.1,8,9,14,02:41 AM,04:19 PM,05:09 AM,07:22 PM,10,34,34,35,10,43,23,0.0,1012,35,10,33,9
2019-12-23 15:00:00,39,20,0.0,14.1,8,9,14,02:41 AM,04:19 PM,05:09 AM,07:22 PM,7,38,38,38,13,32,15,0.0,1010,38,10,165,11
2019-12-23 18:00:00,39,20,0.0,14.1,8,1,14,02:41 AM,04:19 PM,05:09 AM,07:22 PM,7,35,35,37,30,13,16,0.0,1009,37,10,215,20
2019-12-23 21:00:00,39,20,0.0,14.1,8,1,14,02:41 AM,04:19 PM,05:09 AM,07:22 PM,5,35,35,33,39,5,19,0.0,1011,33,10,173,21
2019-12-24 00:00:00,38,25,0.0,14.1,8,1,7,03:22 AM,05:24 PM,05:10 AM,07:22 PM,2,28,28,28,36,9,20,0.0,1011,28,10,160,17
2019-12-24 03:00:00,38,25,0.0,14.1,8,1,7,03:22 AM,05:24 PM,05:10 AM,07:22 PM,-2,24,24,26,30,12,17,0.0,1010,26,10,157,14
2019-12-24 06:00:00,38,25,0.0,14.1,8,1,7,03:22 AM,05:24 PM,05:10 AM,07:22 PM,-3,26,26,28,20,11,13,0.0,1010,28,10,136,13
2019-12-24 09:00:00,38,25,0.0,14.1,8,8,7,03:22 AM,05:24 PM,05:10 AM,07:22 PM,-2,31,31,33,20,15,10,0.0,1010,33,10,171,17
2019-12-24 12:00:00,38,25,0.0,14.1,8,9,7,03:22 AM,05:24 PM,05:10 AM,07:22 PM,1,35,35,36,26,9,11,0.0,1009,36,10,196,23
2019-12-24 15:00:00,38,25,0.0,14.1,8,9,7,03:22 AM,05:24 PM,05:10 AM,07:22 PM,5,36,36,37,34,6,13,0.0,1008,37,10,204,30
2019-12-24 18:00:00,38,25,0.0,14.1,8,1,7,03:22 AM,05:24 PM,05:10 AM,07:22 PM,-0,33,33,35,36,2,11,0.0,1007,35,10,196,24
2019-12-24 21:00:00,38,25,0.0,14.1,8,1,7,03:22 AM,05:24 PM,05:10 AM,07:22 PM,-4,33,33,33,40,4,11,0.0,1009,33,10,186,20
2019-12-25 00:00:00,37,22,0.0,14.1,8,1,0,04:07 AM,06:26 PM,05:10 AM,07:23 PM,0,28,28,28,45,2,19,0.0,1009,28,10,178,21
2019-12-25 03:00:00,37,22,0.0,14.1,8,1,0,04:07 AM,06:26 PM,05:10 AM,07:23 PM,11,25,25,23,42,0,53,0.0,1010,23,10,125,22
2019-12-25 06:00:00,37,22,0.0,14.1,8,1,0,04:07 AM,06:26 PM,05:10 AM,07:23 PM,16,26,26,24,34,0,61,0.0,1011,24,10,91,24
2019-12-25 09:00:00,37,22,0.0,14.1,8,7,0,04:07 AM,06:26 PM,05:10 AM,07:23 PM,15,30,30,29,20,1,42,0.0,1012,29,10,86,17
2019-12-25 12:00:00,37,22,0.0,14.1,8,8,0,04:07 AM,06:26 PM,05:10 AM,07:23 PM,10,33,33,34,17,10,23,0.0,1010,34,10,133,14
2019-12-25 15:00:00,37,22,0.0,14.1,8,9,0,04:07 AM,06:26 PM,05:10 AM,07:23 PM,6,35,35,36,20,9,15,0.0,1009,36,10,168,17
2019-12-25 18:00:00,37,22,0.0,14.1,8,1,0,04:07 AM,06:26 PM,05:10 AM,07:23 PM,3,33,33,34,28,5,14,0.0,1009,34,10,178,18
2019-12-25 21:00:00,37,22,0.0,14.1,8,1,0,04:07 AM,06:26 PM,05:10 AM,07:23 PM,1,33,33,32,36,4,17,0.0,1011,32,10,163,18
2019-12-26 00:00:00,37,24,0.0,14.1,8,1,0,04:56 AM,07:26 PM,05:11 AM,07:23 PM,-0,27,27,27,37,6,18,0.0,1011,27,10,126,18
2019-12-26 03:00:00,37,24,0.0,14.1,8,1,0,04:56 AM,07:26 PM,05:11 AM,07:23 PM,8,25,25,24,43,6,40,0.0,1012,24,10,57,23
2019-12-26 06:00:00,37,24,0.0,14.1,8,1,0,04:56 AM,07:26 PM,05:11 AM,07:23 PM,15,26,26,25,36,5,55,0.0,1014,25,10,25,27
2019-12-26 09:00:00,37,24,0.0,14.1,8,8,0,04:56 AM,07:26 PM,05:11 AM,07:23 PM,15,30,30,30,27,4,41,0.0,1015,30,10,12,23
2019-12-26 12:00:00,37,24,0.0,14.1,8,9,0,04:56 AM,07:26 PM,05:11 AM,07:23 PM,10,34,34,35,13,10,22,0.0,1013,35,10,34,11
2019-12-26 15:00:00,37,24,0.0,14.1,8,9,0,04:56 AM,07:26 PM,05:11 AM,07:23 PM,7,35,35,37,9,10,16,0.0,1011,37,10,62,8
2019-12-26 18:00:00,37,24,0.0,14.1,8,1,0,04:56 AM,07:26 PM,05:11 AM,07:23 PM,8,33,33,35,26,7,20,0.0,1011,35,10,57,17
2019-12-26 21:00:00,37,24,0.0,14.1,8,1,0,04:56 AM,07:26 PM,05:11 AM,07:23 PM,9,29,29,31,36,6,26,0.0,1012,31,10,46,19
2019-12-27 00:00:00,37,26,0.0,14.1,8,1,0,05:49 AM,08:20 PM,05:12 AM,07:24 PM,8,27,27,27,36,6,30,0.0,1012,27,10,22,17
2019-12-27 03:00:00,37,26,0.0,14.1,8,1,0,05:49 AM,08:20 PM,05:12 AM,07:24 PM,9,26,26,26,37,8,34,0.0,1012,26,10,13,18
2019-12-27 06:00:00,37,26,0.0,14.1,8,1,0,05:49 AM,08:20 PM,05:12 AM,07:24 PM,12,27,27,27,35,7,38,0.0,1015,27,10,242,25
2019-12-27 09:00:00,37,26,0.0,14.1,8,8,0,05:49 AM,08:20 PM,05:12 AM,07:24 PM,13,32,32,32,30,6,32,0.0,1016,32,10,350,26
2019-12-27 12:00:00,37,26,0.0,14.1,8,9,0,05:49 AM,08:20 PM,05:12 AM,07:24 PM,10,35,35,36,18,12,21,0.0,1014,36,10,145,16
2019-12-27 15:00:00,37,26,0.0,14.1,8,9,0,05:49 AM,08:20 PM,05:12 AM,07:24 PM,8,35,35,36,14,14,17,0.0,1012,36,10,54,12
2019-12-27 18:00:00,37,26,0.0,14.1,8,1,0,05:49 AM,08:20 PM,05:12 AM,07:24 PM,8,33,33,34,21,10,20,0.0,1012,34,10,38,13
2019-12-27 21:00:00,37,26,0.0,14.1,8,1,0,05:49 AM,08:20 PM,05:12 AM,07:24 PM,8,29,29,31,31,8,23,0.0,1013,31,10,36,15
2019-12-28 00:00:00,39,25,0.0,14.1,8,1,8,06:45 AM,09:09 PM,05:12 AM,07:24 PM,7,26,26,27,35,4,28,0.0,1013,27,10,14,17
2019-12-28 03:00:00,39,25,0.0,14.1,8,1,8,06:45 AM,09:09 PM,05:12 AM,07:24 PM,5,25,25,25,36,4,27,0.0,1013,25,10,4,17
2019-12-28 06:00:00,39,25,0.0,14.1,8,1,8,06:45 AM,09:09 PM,05:12 AM,07:24 PM,6,26,26,26,35,4,27,0.0,1015,26,10,9,26
2019-12-28 09:00:00,39,25,0.0,14.1,8,8,8,06:45 AM,09:09 PM,05:12 AM,07:24 PM,9,30,30,32,32,2,25,0.0,1016,32,10,243,27
2019-12-28 12:00:00,39,25,0.0,14.1,8,9,8,06:45 AM,09:09 PM,05:12 AM,07:24 PM,5,36,36,37,22,2,15,0.0,1014,37,10,147,19
2019-12-28 15:00:00,39,25,0.0,14.1,8,9,8,06:45 AM,09:09 PM,05:12 AM,07:24 PM,2,38,38,39,17,1,10,0.0,1011,39,10,39,14
2019-12-28 18:00:00,39,25,0.0,14.1,8,1,8,06:45 AM,09:09 PM,05:12 AM,07:24 PM,3,35,35,36,28,9,12,0.0,1011,36,10,42,16
2019-12-28 21:00:00,39,25,0.0,14.1,8,1,8,06:45 AM,09:09 PM,05:12 AM,07:24 PM,4,35,35,33,43,10,18,0.0,1013,33,10,41,21
2019-12-29 00:00:00,39,25,0.0,14.1,9,1,15,07:43 AM,09:52 PM,05:13 AM,07:24 PM,4,29,29,28,41,69,24,0.0,1013,28,10,31,20
2019-12-29 03:00:00,39,25,0.0,14.1,9,1,15,07:43 AM,09:52 PM,05:13 AM,07:24 PM,5,25,25,25,40,34,27,0.0,1013,25,10,20,19
2019-12-29 06:00:00,39,25,0.0,14.1,9,1,15,07:43 AM,09:52 PM,05:13 AM,07:24 PM,6,26,26,27,32,15,26,0.0,1015,27,10,11,22
2019-12-29 09:00:00,39,25,0.0,14.1,9,8,15,07:43 AM,09:52 PM,05:13 AM,07:24 PM,7,31,31,33,30,16,21,0.0,1016,33,10,7,26
2019-12-29 12:00:00,39,25,0.0,14.1,9,9,15,07:43 AM,09:52 PM,05:13 AM,07:24 PM,4,36,36,37,28,8,13,0.0,1014,37,10,16,24
2019-12-29 15:00:00,39,25,0.0,14.1,9,9,15,07:43 AM,09:52 PM,05:13 AM,07:24 PM,1,38,38,39,24,15,10,0.0,1012,39,10,23,21
2019-12-29 18:00:00,39,25,0.0,14.1,9,1,15,07:43 AM,09:52 PM,05:13 AM,07:24 PM,3,35,35,36,25,8,13,0.0,1012,36,10,28,16
2019-12-29 21:00:00,39,25,0.0,14.1,9,1,15,07:43 AM,09:52 PM,05:13 AM,07:24 PM,4,35,35,33,37,3,19,0.0,1012,33,10,30,18
2019-12-30 00:00:00,41,25,0.0,14.1,9,1,22,08:39 AM,10:29 PM,05:14 AM,07:25 PM,4,29,29,29,41,3,23,0.0,1012,29,10,24,19
2019-12-30 03:00:00,41,25,0.0,14.1,9,1,22,08:39 AM,10:29 PM,05:14 AM,07:25 PM,3,25,25,26,41,4,22,0.0,1011,26,10,10,20
2019-12-30 06:00:00,41,25,0.0,14.1,9,1,22,08:39 AM,10:29 PM,05:14 AM,07:25 PM,3,26,26,28,39,4,20,0.0,1013,28,10,239,26
2019-12-30 09:00:00,41,25,0.0,14.1,9,8,22,08:39 AM,10:29 PM,05:14 AM,07:25 PM,3,32,32,34,36,3,15,0.0,1013,34,10,354,31
2019-12-30 12:00:00,41,25,0.0,14.1,9,9,22,08:39 AM,10:29 PM,05:14 AM,07:25 PM,-1,39,39,39,39,5,9,0.0,1010,39,10,355,34
2019-12-30 15:00:00,41,25,0.0,14.1,9,10,22,08:39 AM,10:29 PM,05:14 AM,07:25 PM,-2,41,41,41,34,3,7,0.0,1007,41,10,348,30
2019-12-30 18:00:00,41,25,0.0,14.1,9,1,22,08:39 AM,10:29 PM,05:14 AM,07:25 PM,-0,37,37,38,37,1,9,0.0,1006,38,10,122,24
2019-12-30 21:00:00,41,25,0.0,14.1,9,1,22,08:39 AM,10:29 PM,05:14 AM,07:25 PM,-3,35,35,33,51,2,10,0.0,1007,33,10,14,25
2019-12-31 00:00:00,42,27,0.0,13.4,9,1,26,09:35 AM,11:03 PM,05:14 AM,07:25 PM,-2,29,29,30,66,2,13,0.0,1007,30,10,15,31
2019-12-31 03:00:00,42,27,0.0,13.4,9,1,26,09:35 AM,11:03 PM,05:14 AM,07:25 PM,0,26,26,27,68,2,17,0.0,1006,27,10,6,34
2019-12-31 06:00:00,42,27,0.0,13.4,9,1,26,09:35 AM,11:03 PM,05:14 AM,07:25 PM,2,27,27,29,60,4,17,0.0,1007,29,10,235,39
2019-12-31 09:00:00,42,27,0.0,13.4,9,9,26,09:35 AM,11:03 PM,05:14 AM,07:25 PM,3,33,33,35,52,24,14,0.0,1007,35,10,345,43
2019-12-31 12:00:00,42,27,0.0,13.4,9,10,26,09:35 AM,11:03 PM,05:14 AM,07:25 PM,5,40,40,40,41,40,12,0.0,1006,40,10,320,36
2019-12-31 15:00:00,42,27,0.0,13.4,9,10,26,09:35 AM,11:03 PM,05:14 AM,07:25 PM,8,40,40,40,29,47,14,0.0,1004,40,10,289,25
2019-12-31 18:00:00,42,27,0.0,13.4,9,1,26,09:35 AM,11:03 PM,05:14 AM,07:25 PM,11,39,39,38,21,65,22,0.5,1005,38,10,172,13
2019-12-31 21:00:00,42,27,0.0,13.4,9,1,26,09:35 AM,11:03 PM,05:14 AM,07:25 PM,11,38,38,35,32,80,30,0.8,1007,35,9,165,15
2020-01-01 00:00:00,38,23,0.0,14.1,7,1,37,10:29 AM,11:34 PM,05:15 AM,07:25 PM,7,29,29,29,40,31,28,0.3,1008,29,10,179,20
2020-01-01 03:00:00,38,23,0.0,14.1,7,1,37,10:29 AM,11:34 PM,05:15 AM,07:25 PM,1,24,24,24,35,5,22,0.0,1008,24,10,165,17
2020-01-01 06:00:00,38,23,0.0,14.1,7,1,37,10:29 AM,11:34 PM,05:15 AM,07:25 PM,0,24,24,25,31,5,20,0.0,1010,25,10,157,21
2020-01-01 09:00:00,38,23,0.0,14.1,7,8,37,10:29 AM,11:34 PM,05:15 AM,07:25 PM,3,29,29,31,22,5,18,0.0,1011,31,10,142,19
2020-01-01 12:00:00,38,23,0.0,14.1,7,9,37,10:29 AM,11:34 PM,05:15 AM,07:25 PM,4,34,34,36,22,4,14,0.0,1010,36,10,156,19
2020-01-01 15:00:00,38,23,0.0,14.1,7,9,37,10:29 AM,11:34 PM,05:15 AM,07:25 PM,5,37,37,38,25,3,13,0.0,1008,38,10,185,22
2020-01-01 18:00:00,38,23,0.0,14.1,7,1,37,10:29 AM,11:34 PM,05:15 AM,07:25 PM,3,34,34,36,35,1,13,0.0,1010,36,10,194,24
2020-01-01 21:00:00,38,23,0.0,14.1,7,1,37,10:29 AM,11:34 PM,05:15 AM,07:25 PM,-3,33,33,31,46,0,13,0.0,1011,31,10,182,24
2020-01-02 00:00:00,40,22,0.0,14.1,9,1,44,11:23 AM,No moonset,05:16 AM,07:25 PM,-4,26,26,26,49,0,15,0.0,1012,26,10,174,23
2020-01-02 03:00:00,40,22,0.0,14.1,9,1,44,11:23 AM,No moonset,05:16 AM,07:25 PM,-3,23,23,23,44,0,17,0.0,1012,23,10,154,21
2020-01-02 06:00:00,40,22,0.0,14.1,9,1,44,11:23 AM,No moonset,05:16 AM,07:25 PM,-4,24,24,25,33,0,15,0.0,1013,25,10,149,21
2020-01-02 09:00:00,40,22,0.0,14.1,9,8,44,11:23 AM,No moonset,05:16 AM,07:25 PM,-1,30,30,32,22,0,12,0.0,1013,32,10,140,19
2020-01-02 12:00:00,40,22,0.0,14.1,9,9,44,11:23 AM,No moonset,05:16 AM,07:25 PM,0,36,36,37,16,0,10,0.0,1012,37,10,174,14
2020-01-02 15:00:00,40,22,0.0,14.1,9,9,44,11:23 AM,No moonset,05:16 AM,07:25 PM,-1,40,40,40,17,0,8,0.0,1009,40,10,218,15
2020-01-02 18:00:00,40,22,0.0,14.1,9,1,44,11:23 AM,No moonset,05:16 AM,07:25 PM,-1,37,37,38,27,0,9,0.0,1009,38,10,216,17
2020-01-02 21:00:00,40,22,0.0,14.1,9,1,44,11:23 AM,No moonset,05:16 AM,07:25 PM,-3,34,34,33,37,0,11,0.0,1010,33,10,188,18
2020-01-03 00:00:00,44,24,0.0,14.1,9,1,51,12:16 PM,12:03 AM,05:16 AM,07:25 PM,-4,27,27,28,40,0,13,0.0,1010,28,10,156,19
2020-01-03 03:00:00,44,24,0.0,14.1,9,1,51,12:16 PM,12:03 AM,05:16 AM,07:25 PM,6,25,25,24,42,0,35,0.0,1009,24,10,78,20
2020-01-03 06:00:00,44,24,0.0,14.1,9,1,51,12:16 PM,12:03 AM,05:16 AM,07:25 PM,14,27,27,27,36,0,45,0.0,1010,27,10,45,26
2020-01-03 09:00:00,44,24,0.0,14.1,9,8,51,12:16 PM,12:03 AM,05:16 AM,07:25 PM,13,35,35,35,35,0,29,0.0,1010,35,10,27,30
2020-01-03 12:00:00,44,24,0.0,14.1,9,10,51,12:16 PM,12:03 AM,05:16 AM,07:25 PM,6,42,42,41,24,0,13,0.0,1008,41,10,230,21
2020-01-03 15:00:00,44,24,0.0,14.1,9,10,51,12:16 PM,12:03 AM,05:16 AM,07:25 PM,1,45,45,43,16,0,8,0.0,1005,43,10,340,14
2020-01-03 18:00:00,44,24,0.0,14.1,9,1,51,12:16 PM,12:03 AM,05:16 AM,07:25 PM,1,44,44,42,24,0,9,0.0,1005,42,10,123,13
2020-01-03 21:00:00,44,24,0.0,14.1,9,1,51,12:16 PM,12:03 AM,05:16 AM,07:25 PM,10,41,41,39,58,0,26,0.0,1006,39,10,240,33
2020-01-04 00:00:00,44,28,0.0,14.1,9,1,59,01:10 PM,12:32 AM,05:17 AM,07:26 PM,13,33,33,33,68,0,33,0.0,1007,33,10,350,38
2020-01-04 03:00:00,44,28,0.0,14.1,9,1,59,01:10 PM,12:32 AM,05:17 AM,07:26 PM,11,28,28,29,52,0,34,0.0,1007,29,10,351,26
2020-01-04 06:00:00,44,28,0.0,14.1,9,1,59,01:10 PM,12:32 AM,05:17 AM,07:26 PM,10,30,30,31,43,2,28,0.0,1009,31,10,343,28
2020-01-04 09:00:00,44,28,0.0,14.1,9,9,59,01:10 PM,12:32 AM,05:17 AM,07:26 PM,10,37,37,38,40,5,19,0.0,1010,38,10,333,33
2020-01-04 12:00:00,44,28,0.0,14.1,9,10,59,01:10 PM,12:32 AM,05:17 AM,07:26 PM,8,44,44,42,33,4,13,0.0,1007,42,10,320,29
2020-01-04 15:00:00,44,28,0.0,14.1,9,10,59,01:10 PM,12:32 AM,05:17 AM,07:26 PM,7,42,42,42,23,3,13,0.0,1005,42,10,315,18
2020-01-04 18:00:00,44,28,0.0,14.1,9,1,59,01:10 PM,12:32 AM,05:17 AM,07:26 PM,8,38,38,39,22,4,16,0.0,1006,39,10,267,13
2020-01-04 21:00:00,44,28,0.0,14.1,9,1,59,01:10 PM,12:32 AM,05:17 AM,07:26 PM,9,39,39,37,18,3,23,0.0,1007,37,10,277,9
2020-01-05 00:00:00,42,27,0.0,14.1,9,1,66,02:04 PM,01:01 AM,05:18 AM,07:26 PM,8,32,32,31,19,3,27,0.0,1008,31,10,230,9
2020-01-05 03:00:00,42,27,0.0,14.1,9,1,66,02:04 PM,01:01 AM,05:18 AM,07:26 PM,7,26,26,27,27,4,28,0.0,1009,27,10,160,13
2020-01-05 06:00:00,42,27,0.0,14.1,9,1,66,02:04 PM,01:01 AM,05:18 AM,07:26 PM,9,27,27,28,24,5,31,0.0,1011,28,10,151,15
2020-01-05 09:00:00,42,27,0.0,14.1,9,8,66,02:04 PM,01:01 AM,05:18 AM,07:26 PM,10,34,34,35,18,3,23,0.0,1011,35,10,236,14
2020-01-05 12:00:00,42,27,0.0,14.1,9,10,66,02:04 PM,01:01 AM,05:18 AM,07:26 PM,8,41,41,41,17,3,14,0.0,1010,41,10,253,15
2020-01-05 15:00:00,42,27,0.0,14.1,9,10,66,02:04 PM,01:01 AM,05:18 AM,07:26 PM,7,42,42,42,31,2,13,0.0,1008,42,10,223,27
2020-01-05 18:00:00,42,27,0.0,14.1,9,1,66,02:04 PM,01:01 AM,05:18 AM,07:26 PM,7,40,40,38,48,1,17,0.0,1007,38,10,192,35
2020-01-05 21:00:00,42,27,0.0,14.1,9,1,66,02:04 PM,01:01 AM,05:18 AM,07:26 PM,7,37,37,35,56,2,24,0.0,1010,35,10,176,35
2020-01-06 00:00:00,40,22,0.0,14.1,9,1,73,03:00 PM,01:33 AM,05:19 AM,07:26 PM,11,29,29,28,47,3,40,0.0,1010,28,10,150,30
2020-01-06 03:00:00,40,22,0.0,14.1,9,1,73,03:00 PM,01:33 AM,05:19 AM,07:26 PM,14,25,25,23,50,2,57,0.0,1010,23,10,109,31
2020-01-06 06:00:00,40,22,0.0,14.1,9,1,73,03:00 PM,01:33 AM,05:19 AM,07:26 PM,14,26,26,25,51,2,50,0.0,1011,25,10,67,35
2020-01-06 09:00:00,40,22,0.0,14.1,9,8,73,03:00 PM,01:33 AM,05:19 AM,07:26 PM,7,32,32,33,44,2,23,0.0,1011,33,10,20,36
2020-01-06 12:00:00,40,22,0.0,14.1,9,9,73,03:00 PM,01:33 AM,05:19 AM,07:26 PM,4,39,39,39,32,3,11,0.0,1009,39,10,235,28
2020-01-06 15:00:00,40,22,0.0,14.1,9,9,73,03:00 PM,01:33 AM,05:19 AM,07:26 PM,6,37,37,38,13,14,14,0.0,1007,38,10,336,10
2020-01-06 18:00:00,40,22,0.0,14.1,9,1,73,03:00 PM,01:33 AM,05:19 AM,07:26 PM,8,34,34,35,28,8,19,0.0,1007,35,10,229,17
2020-01-06 21:00:00,40,22,0.0,14.1,9,1,73,03:00 PM,01:33 AM,05:19 AM,07:26 PM,13,33,33,33,44,3,38,0.0,1009,33,10,159,26
2020-01-07 00:00:00,41,23,0.0,14.1,9,1,80,03:59 PM,02:07 AM,05:20 AM,07:26 PM,15,28,28,27,48,5,54,0.0,1010,27,10,137,30
2020-01-07 03:00:00,41,23,0.0,14.1,9,1,80,03:59 PM,02:07 AM,05:20 AM,07:26 PM,15,25,25,24,41,5,60,0.0,1009,24,10,117,22
2020-01-07 06:00:00,41,23,0.0,14.1,9,1,80,03:59 PM,02:07 AM,05:20 AM,07:26 PM,13,26,26,26,39,6,46,0.0,1011,26,10,78,25
2020-01-07 09:00:00,41,23,0.0,14.1,9,8,80,03:59 PM,02:07 AM,05:20 AM,07:26 PM,12,32,32,33,37,5,29,0.0,1011,33,10,25,30
2020-01-07 12:00:00,41,23,0.0,14.1,9,9,80,03:59 PM,02:07 AM,05:20 AM,07:26 PM,9,39,39,39,33,5,17,0.0,1009,39,10,240,28
2020-01-07 15:00:00,41,23,0.0,14.1,9,10,80,03:59 PM,02:07 AM,05:20 AM,07:26 PM,7,40,40,40,25,5,14,0.0,1006,40,10,127,22
2020-01-07 18:00:00,41,23,0.0,14.1,9,1,80,03:59 PM,02:07 AM,05:20 AM,07:26 PM,7,36,36,37,25,3,16,0.0,1006,37,10,12,16
2020-01-07 21:00:00,41,23,0.0,14.1,9,1,80,03:59 PM,02:07 AM,05:20 AM,07:26 PM,9,32,32,34,30,5,22,0.0,1008,34,10,7,15
2020-01-08 00:00:00,41,24,0.0,14.1,9,1,88,05:00 PM,02:46 AM,05:20 AM,07:26 PM,13,29,29,29,41,9,38,0.0,1009,29,10,51,27
2020-01-08 03:00:00,41,24,0.0,14.1,9,1,88,05:00 PM,02:46 AM,05:20 AM,07:26 PM,16,26,26,25,50,7,59,0.0,1010,25,10,64,33
2020-01-08 06:00:00,41,24,0.0,14.1,9,1,88,05:00 PM,02:46 AM,05:20 AM,07:26 PM,15,27,27,26,43,4,51,0.0,1011,26,10,41,32
2020-01-08 09:00:00,41,24,0.0,14.1,9,8,88,05:00 PM,02:46 AM,05:20 AM,07:26 PM,12,34,34,34,36,5,29,0.0,1011,34,10,242,30
2020-01-08 12:00:00,41,24,0.0,14.1,9,9,88,05:00 PM,02:46 AM,05:20 AM,07:26 PM,10,40,40,40,24,7,17,0.0,1009,40,10,332,21
2020-01-08 15:00:00,41,24,0.0,14.1,9,9,88,05:00 PM,02:46 AM,05:20 AM,07:26 PM,9,39,39,40,12,6,15,0.0,1007,40,10,287,10
2020-01-08 18:00:00,41,24,0.0,14.1,9,1,88,05:00 PM,02:46 AM,05:20 AM,07:26 PM,9,36,36,37,20,7,18,0.0,1007,37,10,204,12
2020-01-08 21:00:00,41,24,0.0,14.1,9,1,88,05:00 PM,02:46 AM,05:20 AM,07:26 PM,8,31,31,33,44,7,21,0.0,1009,33,10,167,23
2020-01-09 00:00:00,43,26,0.0,14.1,9,1,95,06:01 PM,03:32 AM,05:21 AM,07:26 PM,5,27,27,29,44,7,21,0.0,1009,29,10,150,22
2020-01-09 03:00:00,43,26,0.0,14.1,9,1,95,06:01 PM,03:32 AM,05:21 AM,07:26 PM,4,25,25,27,34,7,22,0.0,1009,27,10,132,16
2020-01-09 06:00:00,43,26,0.0,14.1,9,1,95,06:01 PM,03:32 AM,05:21 AM,07:26 PM,8,28,28,29,26,7,27,0.0,1011,29,10,68,17
2020-01-09 09:00:00,43,26,0.0,14.1,9,9,95,06:01 PM,03:32 AM,05:21 AM,07:26 PM,10,36,36,36,26,6,22,0.0,1010,36,10,238,22
2020-01-09 12:00:00,43,26,0.0,14.1,9,10,95,06:01 PM,03:32 AM,05:21 AM,07:26 PM,9,42,42,41,21,5,15,0.0,1008,41,10,269,18
2020-01-09 15:00:00,43,26,0.0,14.1,9,10,95,06:01 PM,03:32 AM,05:21 AM,07:26 PM,6,44,44,43,15,2,11,0.0,1005,43,10,233,14
2020-01-09 18:00:00,43,26,0.0,14.1,9,1,95,06:01 PM,03:32 AM,05:21 AM,07:26 PM,5,40,40,40,25,0,12,0.0,1005,40,10,208,15
2020-01-09 21:00:00,43,26,0.0,14.1,9,1,95,06:01 PM,03:32 AM,05:21 AM,07:26 PM,3,40,40,38,32,0,15,0.0,1006,38,10,155,16
2020-01-10 00:00:00,44,27,0.0,14.0,10,1,100,07:02 PM,04:24 AM,05:22 AM,07:26 PM,8,32,32,31,46,0,27,0.0,1007,31,10,116,22
2020-01-10 03:00:00,44,27,0.0,14.0,10,1,100,07:02 PM,04:24 AM,05:22 AM,07:26 PM,12,27,27,28,54,1,38,0.0,1007,28,10,68,26
2020-01-10 06:00:00,44,27,0.0,14.0,10,1,100,07:02 PM,04:24 AM,05:22 AM,07:26 PM,13,30,30,30,47,2,35,0.0,1007,30,10,30,30
2020-01-10 09:00:00,44,27,0.0,14.0,10,9,100,07:02 PM,04:24 AM,05:22 AM,07:26 PM,10,38,38,38,44,1,21,0.0,1006,38,10,235,36
2020-01-10 12:00:00,44,27,0.0,14.0,10,10,100,07:02 PM,04:24 AM,05:22 AM,07:26 PM,7,45,45,43,27,0,12,0.0,1004,43,10,315,24
2020-01-10 15:00:00,44,27,0.0,14.0,10,10,100,07:02 PM,04:24 AM,05:22 AM,07:26 PM,6,46,46,44,21,0,10,0.0,1001,44,10,301,18
2020-01-10 18:00:00,44,27,0.0,14.0,10,1,100,07:02 PM,04:24 AM,05:22 AM,07:26 PM,6,41,41,41,26,14,12,0.0,1002,41,10,300,15
2020-01-10 21:00:00,44,27,0.0,14.0,10,1,100,07:02 PM,04:24 AM,05:22 AM,07:26 PM,13,40,40,38,58,11,39,0.0,1006,38,10,226,40
2020-01-11 00:00:00,32,19,0.0,12.2,7,1,100,07:59 PM,05:24 AM,05:23 AM,07:26 PM,15,30,30,29,55,8,53,0.0,1009,29,10,191,40
2020-01-11 03:00:00,32,19,0.0,12.2,7,1,100,07:59 PM,05:24 AM,05:23 AM,07:26 PM,14,22,22,22,44,12,60,0.0,1010,22,10,186,32
2020-01-11 06:00:00,32,19,0.0,12.2,7,1,100,07:59 PM,05:24 AM,05:23 AM,07:26 PM,10,19,19,19,37,61,53,0.1,1012,19,10,184,29
2020-01-11 09:00:00,32,19,0.0,12.2,7,5,100,07:59 PM,05:24 AM,05:23 AM,07:26 PM,5,20,22,20,32,83,37,0.1,1014,20,10,184,27
2020-01-11 12:00:00,32,19,0.0,12.2,7,6,100,07:59 PM,05:24 AM,05:23 AM,07:26 PM,-1,26,26,27,32,34,19,0.0,1013,27,10,189,27
2020-01-11 15:00:00,32,19,0.0,12.2,7,8,100,07:59 PM,05:24 AM,05:23 AM,07:26 PM,-3,29,29,31,33,3,11,0.0,1011,31,10,196,29
2020-01-11 18:00:00,32,19,0.0,12.2,7,1,100,07:59 PM,05:24 AM,05:23 AM,07:26 PM,-2,27,27,29,39,0,14,0.0,1011,29,10,196,28
