date_time,Keith_maxtempC,Keith_mintempC,Keith_totalSnow_cm,Keith_sunHour,Keith_uvIndex,Keith_uvIndex,Keith_moon_illumination,Keith_moonrise,Keith_moonset,Keith_sunrise,Keith_sunset,Keith_DewPointC,Keith_FeelsLikeC,Keith_HeatIndexC,Keith_WindChillC,Keith_WindGustKmph,Keith_cloudcover,Keith_humidity,Keith_precipMM,Keith_pressure,Keith_tempC,Keith_visibility,Keith_winddirDegree,Keith_windspeedKmph
2020-02-27 06:00:00,4,-2,0.0,8.4,2,2,23,09:46 AM,10:56 PM,08:12 AM,06:37 PM,-4,-7,-1,-7,34,30,82,0.0,993,-1,10,254,21
2020-02-27 09:00:00,4,-2,0.0,8.4,2,2,23,09:46 AM,10:56 PM,08:12 AM,06:37 PM,-4,-5,1,-5,36,16,73,0.0,993,1,10,259,27
2020-02-27 12:00:00,4,-2,0.0,8.4,2,2,23,09:46 AM,10:56 PM,08:12 AM,06:37 PM,-2,-2,4,-2,37,37,65,0.0,995,4,10,274,32
2020-02-27 15:00:00,4,-2,0.0,8.4,2,1,23,09:46 AM,10:56 PM,08:12 AM,06:37 PM,-2,-1,4,-1,40,87,61,0.2,996,4,10,283,31
2020-02-27 18:00:00,4,-2,0.0,8.4,2,1,23,09:46 AM,10:56 PM,08:12 AM,06:37 PM,-2,-4,2,-4,45,76,79,0.1,999,2,0,271,28
2020-02-27 21:00:00,4,-2,0.0,8.4,2,1,23,09:46 AM,10:56 PM,08:12 AM,06:37 PM,-3,-5,1,-5,39,46,79,0.0,1001,1,10,260,22
2020-02-28 00:00:00,5,-3,0.0,6.8,2,1,30,09:56 AM,No moonset,08:10 AM,06:40 PM,-2,-4,0,-4,32,31,84,0.0,1002,0,10,242,16
2020-02-28 03:00:00,5,-3,0.0,6.8,2,1,30,09:56 AM,No moonset,08:10 AM,06:40 PM,-1,-3,1,-3,27,22,86,0.0,1002,1,10,233,13
2020-02-28 06:00:00,5,-3,0.0,6.8,2,1,30,09:56 AM,No moonset,08:10 AM,06:40 PM,-2,-4,-0,-4,26,100,87,0.0,1001,-0,10,186,12
2020-02-28 09:00:00,5,-3,0.0,6.8,2,2,30,09:56 AM,No moonset,08:10 AM,06:40 PM,-1,-1,2,-1,17,49,77,0.0,999,2,10,169,11
2020-02-28 12:00:00,5,-3,0.0,6.8,2,2,30,09:56 AM,No moonset,08:10 AM,06:40 PM,-1,1,5,1,27,100,63,0.0,996,5,10,168,22
2020-02-28 15:00:00,5,-3,0.0,6.8,2,1,30,09:56 AM,No moonset,08:10 AM,06:40 PM,1,-3,3,-3,37,100,91,0.1,991,3,0,146,28
2020-02-28 18:00:00,5,-3,0.0,6.8,2,1,30,09:56 AM,No moonset,08:10 AM,06:40 PM,1,-4,2,-4,35,100,97,0.0,987,2,10,134,24
2020-02-28 21:00:00,5,-3,0.0,6.8,2,1,30,09:56 AM,No moonset,08:10 AM,06:40 PM,2,-3,2,-3,17,96,97,0.4,983,-3,2,156,11
2020-02-29 00:00:00,6,-3,0.0,8.4,1,1,38,10:08 AM,12:10 AM,08:07 AM,06:42 PM,1,-2,1,-2,22,100,97,0.0,980,1,2,153,11
2020-02-29 03:00:00,6,-3,0.0,8.4,1,1,38,10:08 AM,12:10 AM,08:07 AM,06:42 PM,3,-1,3,-1,40,100,95,0.2,974,3,2,131,22
2020-02-29 06:00:00,6,-3,0.0,8.4,1,2,38,10:08 AM,12:10 AM,08:07 AM,06:42 PM,6,3,6,3,35,100,96,0.0,969,6,10,138,22
2020-02-29 09:00:00,6,-3,0.0,8.4,1,1,38,10:08 AM,12:10 AM,08:07 AM,06:42 PM,3,-1,4,-1,37,100,94,3.8,965,4,7,265,27
2020-02-29 12:00:00,6,-3,0.0,8.4,1,2,38,10:08 AM,12:10 AM,08:07 AM,06:42 PM,0,1,5,1,23,82,72,1.4,966,5,9,224,19
2020-02-29 15:00:00,6,-3,0.0,8.4,1,2,38,10:08 AM,12:10 AM,08:07 AM,06:42 PM,-3,-1,4,-1,32,0,64,0.0,965,4,10,185,25
2020-02-29 18:00:00,6,-3,0.0,8.4,1,2,38,10:08 AM,12:10 AM,08:07 AM,06:42 PM,-3,-6,1,-6,48,19,79,0.0,962,1,10,140,31
2020-02-29 21:00:00,6,-3,0.0,8.4,1,1,38,10:08 AM,12:10 AM,08:07 AM,06:42 PM,-1,-3,-0,-3,44,100,89,0.0,957,-3,10,151,29
2020-03-01 00:00:00,6,0,0.6,8.4,1,1,44,10:22 AM,01:25 AM,08:05 AM,06:44 PM,-1,-4,0,-4,25,100,92,0.1,956,0,7,149,15
2020-03-01 03:00:00,6,0,0.6,8.4,1,1,44,10:22 AM,01:25 AM,08:05 AM,06:44 PM,0,-2,1,-2,18,47,93,0.0,958,1,10,167,10
2020-03-01 06:00:00,6,0,0.6,8.4,1,1,44,10:22 AM,01:25 AM,08:05 AM,06:44 PM,0,-2,2,-2,24,85,91,0.6,960,2,5,242,13
2020-03-01 09:00:00,6,0,0.6,8.4,1,2,44,10:22 AM,01:25 AM,08:05 AM,06:44 PM,-1,-2,3,-2,35,10,74,0.0,961,3,10,251,25
2020-03-01 12:00:00,6,0,0.6,8.4,1,3,44,10:22 AM,01:25 AM,08:05 AM,06:44 PM,-1,2,6,2,26,45,65,0.0,964,6,10,230,22
2020-03-01 15:00:00,6,0,0.6,8.4,1,2,44,10:22 AM,01:25 AM,08:05 AM,06:44 PM,1,1,5,1,32,100,75,0.1,966,5,10,254,25
2020-03-01 18:00:00,6,0,0.6,8.4,1,1,44,10:22 AM,01:25 AM,08:05 AM,06:44 PM,1,-2,3,-2,48,75,83,0.1,970,3,10,252,33
2020-03-01 21:00:00,6,0,0.6,8.4,1,1,44,10:22 AM,01:25 AM,08:05 AM,06:44 PM,-1,-3,2,-3,45,23,81,0.0,972,2,10,246,28
2020-03-02 00:00:00,6,1,0.0,10.5,2,1,51,10:42 AM,02:40 AM,08:02 AM,06:47 PM,-2,-4,1,-4,37,12,81,0.0,974,1,10,227,21
2020-03-02 03:00:00,6,1,0.0,10.5,2,1,51,10:42 AM,02:40 AM,08:02 AM,06:47 PM,-2,-4,1,-4,35,23,80,0.0,976,1,10,219,18
2020-03-02 06:00:00,6,1,0.0,10.5,2,2,51,10:42 AM,02:40 AM,08:02 AM,06:47 PM,-3,-4,1,-4,36,5,80,0.0,978,1,10,212,18
2020-03-02 09:00:00,6,1,0.0,10.5,2,2,51,10:42 AM,02:40 AM,08:02 AM,06:47 PM,-2,-1,3,-1,26,9,69,0.0,979,3,10,206,18
2020-03-02 12:00:00,6,1,0.0,10.5,2,3,51,10:42 AM,02:40 AM,08:02 AM,06:47 PM,-1,2,6,2,23,10,60,0.0,980,6,10,223,20
2020-03-02 15:00:00,6,1,0.0,10.5,2,3,51,10:42 AM,02:40 AM,08:02 AM,06:47 PM,-1,2,6,2,26,23,60,0.0,981,6,10,214,21
2020-03-02 18:00:00,6,1,0.0,10.5,2,2,51,10:42 AM,02:40 AM,08:02 AM,06:47 PM,-2,-2,1,-2,23,6,79,0.0,981,1,10,169,12
2020-03-02 21:00:00,6,1,0.0,10.5,2,1,51,10:42 AM,02:40 AM,08:02 AM,06:47 PM,-3,-3,1,-3,28,42,78,0.0,982,1,10,168,15
2020-03-03 00:00:00,6,-2,0.0,8.5,2,1,58,11:09 AM,03:55 AM,07:59 AM,06:49 PM,-2,-2,2,-2,26,49,77,0.0,983,2,10,171,15
2020-03-03 03:00:00,6,-2,0.0,8.5,2,1,58,11:09 AM,03:55 AM,07:59 AM,06:49 PM,-1,-3,1,-3,23,78,87,0.1,984,1,10,186,12
2020-03-03 06:00:00,6,-2,0.0,8.5,2,1,58,11:09 AM,03:55 AM,07:59 AM,06:49 PM,1,-1,3,-1,18,100,90,0.0,987,3,10,221,12
2020-03-03 09:00:00,6,-2,0.0,8.5,2,1,58,11:09 AM,03:55 AM,07:59 AM,06:49 PM,1,-1,4,-1,33,54,83,0.1,990,4,10,292,24
2020-03-03 12:00:00,6,-2,0.0,8.5,2,3,58,11:09 AM,03:55 AM,07:59 AM,06:49 PM,-0,2,6,2,27,55,66,0.0,993,6,10,298,23
2020-03-03 15:00:00,6,-2,0.0,8.5,2,2,58,11:09 AM,03:55 AM,07:59 AM,06:49 PM,1,4,6,4,18,100,66,0.0,996,6,10,290,14
2020-03-03 18:00:00,6,-2,0.0,8.5,2,2,58,11:09 AM,03:55 AM,07:59 AM,06:49 PM,-1,-1,2,-1,22,61,82,0.0,998,2,10,249,12
2020-03-03 21:00:00,6,-2,0.0,8.5,2,1,58,11:09 AM,03:55 AM,07:59 AM,06:49 PM,1,-2,0,-2,46,100,93,0.2,1001,-2,0,272,32
2020-03-04 00:00:00,7,-1,0.2,7.0,1,1,65,11:49 AM,05:07 AM,07:57 AM,06:51 PM,-1,-4,1,-4,38,80,85,0.2,1003,1,7,277,24
2020-03-04 03:00:00,7,-1,0.2,7.0,1,1,65,11:49 AM,05:07 AM,07:57 AM,06:51 PM,-3,-4,0,-4,28,5,83,0.0,1005,0,10,251,14
2020-03-04 06:00:00,7,-1,0.2,7.0,1,2,65,11:49 AM,05:07 AM,07:57 AM,06:51 PM,-3,-4,-1,-4,23,5,83,0.0,1005,-1,10,241,11
2020-03-04 09:00:00,7,-1,0.2,7.0,1,2,65,11:49 AM,05:07 AM,07:57 AM,06:51 PM,-2,1,3,1,14,46,67,0.0,1005,3,10,220,9
2020-03-04 12:00:00,7,-1,0.2,7.0,1,2,65,11:49 AM,05:07 AM,07:57 AM,06:51 PM,-3,5,7,5,11,65,49,0.0,1005,7,10,187,10
2020-03-04 15:00:00,7,-1,0.2,7.0,1,2,65,11:49 AM,05:07 AM,07:57 AM,06:51 PM,-1,5,7,5,13,79,57,0.0,1004,7,10,221,10
2020-03-04 18:00:00,7,-1,0.2,7.0,1,1,65,11:49 AM,05:07 AM,07:57 AM,06:51 PM,-1,-0,2,-0,17,78,77,0.1,1004,2,10,212,9
2020-03-04 21:00:00,7,-1,0.2,7.0,1,1,65,11:49 AM,05:07 AM,07:57 AM,06:51 PM,-2,-3,0,-3,23,29,85,0.0,1003,0,10,217,11
2020-03-05 00:00:00,7,-1,0.0,7.0,2,1,73,12:44 PM,06:08 AM,07:54 AM,06:54 PM,-3,-4,-0,-4,21,46,82,0.0,1003,-0,10,216,10
2020-03-05 03:00:00,7,-1,0.0,7.0,2,1,73,12:44 PM,06:08 AM,07:54 AM,06:54 PM,-3,-3,-1,-3,16,24,84,0.0,1002,-1,10,216,8
2020-03-05 06:00:00,7,-1,0.0,7.0,2,1,73,12:44 PM,06:08 AM,07:54 AM,06:54 PM,-3,-3,0,-3,19,74,78,0.0,1000,0,10,200,9
2020-03-05 09:00:00,7,-1,0.0,7.0,2,1,73,12:44 PM,06:08 AM,07:54 AM,06:54 PM,-2,2,4,2,9,69,68,0.0,1000,4,10,202,6
2020-03-05 12:00:00,7,-1,0.0,7.0,2,2,73,12:44 PM,06:08 AM,07:54 AM,06:54 PM,-2,7,7,7,4,100,54,0.0,999,7,10,223,3
2020-03-05 15:00:00,7,-1,0.0,7.0,2,2,73,12:44 PM,06:08 AM,07:54 AM,06:54 PM,-2,6,6,6,2,51,57,0.1,997,6,10,294,1
2020-03-05 18:00:00,7,-1,0.0,7.0,2,1,73,12:44 PM,06:08 AM,07:54 AM,06:54 PM,-1,2,2,2,5,100,79,0.2,997,2,10,198,3
2020-03-05 21:00:00,7,-1,0.0,7.0,2,1,73,12:44 PM,06:08 AM,07:54 AM,06:54 PM,-2,-1,1,-1,16,100,79,0.0,997,1,10,220,8
2020-03-06 00:00:00,7,-1,0.0,11.1,1,1,80,01:57 PM,06:57 AM,07:51 AM,06:56 PM,-3,-1,1,-1,14,100,78,0.0,998,1,10,211,6
2020-03-06 03:00:00,7,-1,0.0,11.1,1,1,80,01:57 PM,06:57 AM,07:51 AM,06:56 PM,-4,-2,-0,-2,11,13,77,0.0,999,-0,10,200,5
2020-03-06 06:00:00,7,-1,0.0,11.1,1,2,80,01:57 PM,06:57 AM,07:51 AM,06:56 PM,-4,-2,-1,-2,10,14,78,0.0,1000,-1,10,204,5
2020-03-06 09:00:00,7,-1,0.0,11.1,1,2,80,01:57 PM,06:57 AM,07:51 AM,06:56 PM,-2,1,3,1,8,44,69,0.0,1002,3,10,207,6
2020-03-06 12:00:00,7,-1,0.0,11.1,1,3,80,01:57 PM,06:57 AM,07:51 AM,06:56 PM,-2,5,7,5,8,40,54,0.0,1003,7,10,213,7
2020-03-06 15:00:00,7,-1,0.0,11.1,1,3,80,01:57 PM,06:57 AM,07:51 AM,06:56 PM,-3,6,7,6,9,28,50,0.0,1003,7,10,228,7
2020-03-06 18:00:00,7,-1,0.0,11.1,1,2,80,01:57 PM,06:57 AM,07:51 AM,06:56 PM,-1,-1,2,-1,21,49,81,0.0,1004,2,10,205,10
2020-03-06 21:00:00,7,-1,0.0,11.1,1,1,80,01:57 PM,06:57 AM,07:51 AM,06:56 PM,-1,-4,0,-4,26,44,89,0.0,1005,0,10,232,13
2020-03-07 00:00:00,11,-0,0.0,5.5,3,1,87,03:25 PM,07:32 AM,07:49 AM,06:58 PM,-2,-4,0,-4,28,3,88,0.0,1006,0,10,257,14
2020-03-07 03:00:00,11,-0,0.0,5.5,3,1,87,03:25 PM,07:32 AM,07:49 AM,06:58 PM,-3,-4,-0,-4,26,48,80,0.0,1005,-0,10,195,12
2020-03-07 06:00:00,11,-0,0.0,5.5,3,1,87,03:25 PM,07:32 AM,07:49 AM,06:58 PM,-1,-3,2,-3,23,82,82,0.1,1002,2,10,150,14
2020-03-07 09:00:00,11,-0,0.0,5.5,3,1,87,03:25 PM,07:32 AM,07:49 AM,06:58 PM,2,0,4,0,31,100,82,0.4,1000,4,2,164,20
2020-03-07 12:00:00,11,-0,0.0,5.5,3,3,87,03:25 PM,07:32 AM,07:49 AM,06:58 PM,5,8,11,8,33,84,70,0.0,997,11,10,196,24
2020-03-07 15:00:00,11,-0,0.0,5.5,3,3,87,03:25 PM,07:32 AM,07:49 AM,06:58 PM,6,8,11,8,31,100,74,0.0,995,11,10,195,21
2020-03-07 18:00:00,11,-0,0.0,5.5,3,2,87,03:25 PM,07:32 AM,07:49 AM,06:58 PM,6,5,8,5,37,95,86,0.0,990,8,10,158,20
2020-03-07 21:00:00,11,-0,0.0,5.5,3,1,87,03:25 PM,07:32 AM,07:49 AM,06:58 PM,6,4,8,4,42,100,84,0.0,988,8,10,156,25
2020-03-08 00:00:00,8,2,0.0,11.5,3,1,95,04:59 PM,07:57 AM,07:46 AM,07:00 PM,5,3,7,3,34,43,91,0.0,985,7,10,152,17
2020-03-08 03:00:00,8,2,0.0,11.5,3,1,95,04:59 PM,07:57 AM,07:46 AM,07:00 PM,4,3,6,3,38,10,83,0.0,984,6,10,217,20
2020-03-08 06:00:00,8,2,0.0,11.5,3,2,95,04:59 PM,07:57 AM,07:46 AM,07:00 PM,1,0,5,0,46,77,78,0.2,986,5,9,252,30
2020-03-08 09:00:00,8,2,0.0,11.5,3,3,95,04:59 PM,07:57 AM,07:46 AM,07:00 PM,1,1,6,1,35,20,71,0.0,988,6,10,239,25
2020-03-08 12:00:00,8,2,0.0,11.5,3,3,95,04:59 PM,07:57 AM,07:46 AM,07:00 PM,2,3,7,3,32,52,67,0.0,989,7,10,234,28
2020-03-08 15:00:00,8,2,0.0,11.5,3,3,95,04:59 PM,07:57 AM,07:46 AM,07:00 PM,0,4,8,4,31,44,59,0.0,990,8,10,239,25
2020-03-08 18:00:00,8,2,0.0,11.5,3,2,95,04:59 PM,07:57 AM,07:46 AM,07:00 PM,-1,1,4,1,25,14,70,0.0,992,4,10,210,14
2020-03-08 21:00:00,8,2,0.0,11.5,3,1,95,04:59 PM,07:57 AM,07:46 AM,07:00 PM,-1,-1,2,-1,25,99,80,0.0,993,2,10,198,13
2020-03-09 00:00:00,8,1,0.0,7.3,2,1,100,06:35 PM,08:16 AM,07:43 AM,07:03 PM,-1,-1,2,-1,24,100,81,0.0,995,2,10,212,13
2020-03-09 03:00:00,8,1,0.0,7.3,2,1,100,06:35 PM,08:16 AM,07:43 AM,07:03 PM,-0,-1,2,-1,26,51,83,0.0,997,2,10,232,13
2020-03-09 06:00:00,8,1,0.0,7.3,2,2,100,06:35 PM,08:16 AM,07:43 AM,07:03 PM,-1,-3,1,-3,29,11,85,0.0,999,1,10,227,14
2020-03-09 09:00:00,8,1,0.0,7.3,2,3,100,06:35 PM,08:16 AM,07:43 AM,07:03 PM,1,2,6,2,21,9,73,0.0,1000,6,10,246,16
2020-03-09 12:00:00,8,1,0.0,7.3,2,2,100,06:35 PM,08:16 AM,07:43 AM,07:03 PM,2,5,8,5,25,71,64,0.0,1000,8,10,240,22
2020-03-09 15:00:00,8,1,0.0,7.3,2,2,100,06:35 PM,08:16 AM,07:43 AM,07:03 PM,-0,6,8,6,19,65,55,0.0,998,8,10,212,15
2020-03-09 18:00:00,8,1,0.0,7.3,2,1,100,06:35 PM,08:16 AM,07:43 AM,07:03 PM,2,-1,4,-1,33,98,87,0.0,993,4,10,148,23
2020-03-09 21:00:00,8,1,0.0,7.3,2,1,100,06:35 PM,08:16 AM,07:43 AM,07:03 PM,4,1,3,1,24,95,89,0.6,988,1,2,168,15
2020-03-10 00:00:00,8,3,0.0,5.8,2,1,100,08:12 PM,08:32 AM,07:41 AM,07:05 PM,4,3,6,3,30,87,87,0.0,986,6,10,220,16
2020-03-10 03:00:00,8,3,0.0,5.8,2,1,100,08:12 PM,08:32 AM,07:41 AM,07:05 PM,3,2,5,2,32,100,89,0.0,985,5,10,206,15
2020-03-10 06:00:00,8,3,0.0,5.8,2,2,100,08:12 PM,08:32 AM,07:41 AM,07:05 PM,4,3,6,3,24,93,88,0.0,984,6,10,201,14
2020-03-10 09:00:00,8,3,0.0,5.8,2,2,100,08:12 PM,08:32 AM,07:41 AM,07:05 PM,4,2,6,2,37,90,84,0.4,984,6,2,248,27
2020-03-10 12:00:00,8,3,0.0,5.8,2,2,100,08:12 PM,08:32 AM,07:41 AM,07:05 PM,3,3,8,3,44,64,71,0.4,986,8,5,262,37
2020-03-10 15:00:00,8,3,0.0,5.8,2,2,100,08:12 PM,08:32 AM,07:41 AM,07:05 PM,1,2,7,2,45,78,66,0.2,988,7,9,270,37
2020-03-10 18:00:00,8,3,0.0,5.8,2,1,100,08:12 PM,08:32 AM,07:41 AM,07:05 PM,-1,-1,4,-1,44,70,68,0.1,990,4,10,265,27
2020-03-10 21:00:00,8,3,0.0,5.8,2,1,100,08:12 PM,08:32 AM,07:41 AM,07:05 PM,-2,-3,3,-3,41,29,73,0.0,992,3,10,259,25
2020-03-11 00:00:00,6,0,0.0,10.2,2,1,84,09:48 PM,08:46 AM,07:38 AM,07:07 PM,-2,-3,2,-3,34,22,76,0.0,994,2,10,248,19
2020-03-11 03:00:00,6,0,0.0,10.2,2,1,84,09:48 PM,08:46 AM,07:38 AM,07:07 PM,-2,-2,2,-2,32,3,75,0.0,994,2,10,222,16
2020-03-11 06:00:00,6,0,0.0,10.2,2,2,84,09:48 PM,08:46 AM,07:38 AM,07:07 PM,-1,-1,4,-1,49,9,70,0.0,991,4,10,206,30
2020-03-11 09:00:00,6,0,0.0,10.2,2,3,84,09:48 PM,08:46 AM,07:38 AM,07:07 PM,1,2,6,2,41,55,68,0.0,989,6,10,219,30
2020-03-11 12:00:00,6,0,0.0,10.2,2,2,84,09:48 PM,08:46 AM,07:38 AM,07:07 PM,-1,-1,5,-1,52,90,63,0.4,991,5,9,248,45
2020-03-11 15:00:00,6,0,0.0,10.2,2,3,84,09:48 PM,08:46 AM,07:38 AM,07:07 PM,-6,0,6,0,49,10,42,0.0,991,6,10,253,41
2020-03-11 18:00:00,6,0,0.0,10.2,2,2,84,09:48 PM,08:46 AM,07:38 AM,07:07 PM,-5,-3,2,-3,29,21,63,0.0,991,2,10,217,18
2020-03-11 21:00:00,6,0,0.0,10.2,2,1,84,09:48 PM,08:46 AM,07:38 AM,07:07 PM,-3,-3,0,-3,19,44,79,0.0,988,0,10,199,10
2020-03-12 00:00:00,6,0,1.4,5.9,1,1,76,11:22 PM,09:00 AM,07:35 AM,07:09 PM,-3,-3,1,-3,22,100,78,0.0,987,1,10,267,14
2020-03-12 03:00:00,6,0,1.4,5.9,1,1,76,11:22 PM,09:00 AM,07:35 AM,07:09 PM,-4,-5,1,-5,44,15,69,0.0,988,1,10,253,27
2020-03-12 06:00:00,6,0,1.4,5.9,1,1,76,11:22 PM,09:00 AM,07:35 AM,07:09 PM,-5,-5,1,-5,36,89,68,0.0,988,1,10,244,22
2020-03-12 09:00:00,6,0,1.4,5.9,1,1,76,11:22 PM,09:00 AM,07:35 AM,07:09 PM,-1,-3,0,-3,15,99,91,1.2,989,0,2,179,12
2020-03-12 12:00:00,6,0,1.4,5.9,1,2,76,11:22 PM,09:00 AM,07:35 AM,07:09 PM,1,3,6,3,21,63,68,0.0,989,6,9,248,18
2020-03-12 15:00:00,6,0,1.4,5.9,1,1,76,11:22 PM,09:00 AM,07:35 AM,07:09 PM,2,3,4,3,9,100,87,1.5,988,4,10,3,7
2020-03-12 18:00:00,6,0,1.4,5.9,1,1,76,11:22 PM,09:00 AM,07:35 AM,07:09 PM,2,-2,2,-2,25,100,96,0.4,991,2,2,347,19
2020-03-12 21:00:00,6,0,1.4,5.9,1,1,76,11:22 PM,09:00 AM,07:35 AM,07:09 PM,-0,-3,1,-3,25,100,91,0.1,998,1,5,307,15
2020-03-13 00:00:00,4,-0,2.2,10.2,1,1,69,No moonrise,09:16 AM,07:32 AM,07:12 PM,1,-1,3,-1,25,100,88,0.0,1004,3,10,355,17
2020-03-13 03:00:00,4,-0,2.2,10.2,1,1,69,No moonrise,09:16 AM,07:32 AM,07:12 PM,2,-3,3,-3,33,100,93,1.3,1008,3,2,2,24
2020-03-13 06:00:00,4,-0,2.2,10.2,1,1,69,No moonrise,09:16 AM,07:32 AM,07:12 PM,-2,-4,0,-4,26,67,83,1.2,1012,0,5,1,15
2020-03-13 09:00:00,4,-0,2.2,10.2,1,1,69,No moonrise,09:16 AM,07:32 AM,07:12 PM,-2,-2,2,-2,16,90,73,0.1,1016,2,7,12,13
2020-03-13 12:00:00,4,-0,2.2,10.2,1,2,69,No moonrise,09:16 AM,07:32 AM,07:12 PM,-4,2,3,2,6,27,60,0.0,1018,3,10,62,5
2020-03-13 15:00:00,4,-0,2.2,10.2,1,2,69,No moonrise,09:16 AM,07:32 AM,07:12 PM,-3,1,4,1,13,7,61,0.0,1018,4,10,133,11
2020-03-13 18:00:00,4,-0,2.2,10.2,1,2,69,No moonrise,09:16 AM,07:32 AM,07:12 PM,-3,-3,2,-3,28,19,71,0.0,1017,2,10,146,17
2020-03-13 21:00:00,4,-0,2.2,10.2,1,1,69,No moonrise,09:16 AM,07:32 AM,07:12 PM,-4,-5,-0,-5,34,100,78,0.0,1017,-0,10,156,20
2020-03-14 00:00:00,7,0,0.0,7.3,2,1,62,12:54 AM,09:35 AM,07:30 AM,07:14 PM,-3,-5,0,-5,37,100,81,0.0,1015,0,10,157,23
2020-03-14 03:00:00,7,0,0.0,7.3,2,1,62,12:54 AM,09:35 AM,07:30 AM,07:14 PM,-1,-4,1,-4,37,100,87,0.0,1012,1,10,158,23
2020-03-14 06:00:00,7,0,0.0,7.3,2,1,62,12:54 AM,09:35 AM,07:30 AM,07:14 PM,1,-2,3,-2,34,100,87,0.0,1009,3,10,156,22
2020-03-14 09:00:00,7,0,0.0,7.3,2,1,62,12:54 AM,09:35 AM,07:30 AM,07:14 PM,2,-0,5,-0,40,100,82,0.0,1006,5,10,156,29
2020-03-14 12:00:00,7,0,0.0,7.3,2,3,62,12:54 AM,09:35 AM,07:30 AM,07:14 PM,3,2,7,2,32,62,78,0.0,1002,7,10,166,28
2020-03-14 15:00:00,7,0,0.0,7.3,2,2,62,12:54 AM,09:35 AM,07:30 AM,07:14 PM,4,4,7,4,22,80,79,0.1,999,7,10,179,16
2020-03-14 18:00:00,7,0,0.0,7.3,2,3,62,12:54 AM,09:35 AM,07:30 AM,07:14 PM,3,3,6,3,30,50,81,0.0,996,6,10,169,19
2020-03-14 21:00:00,7,0,0.0,7.3,2,1,62,12:54 AM,09:35 AM,07:30 AM,07:14 PM,3,1,4,1,26,87,92,0.0,993,4,10,146,14
2020-03-15 00:00:00,7,1,0.0,7.4,1,1,55,02:23 AM,09:59 AM,07:27 AM,07:16 PM,4,3,5,3,17,84,90,0.0,993,5,10,169,9
2020-03-15 03:00:00,7,1,0.0,7.4,1,1,55,02:23 AM,09:59 AM,07:27 AM,07:16 PM,1,-0,4,-0,37,4,83,0.0,990,4,10,193,19
2020-03-15 06:00:00,7,1,0.0,7.4,1,2,55,02:23 AM,09:59 AM,07:27 AM,07:16 PM,-1,-1,3,-1,30,2,78,0.0,988,3,10,183,16
2020-03-15 09:00:00,7,1,0.0,7.4,1,3,55,02:23 AM,09:59 AM,07:27 AM,07:16 PM,2,3,7,3,27,42,71,0.0,987,7,10,203,21
2020-03-15 12:00:00,7,1,0.0,7.4,1,1,55,02:23 AM,09:59 AM,07:27 AM,07:16 PM,3,-1,4,-1,35,100,93,0.0,991,4,10,302,27
2020-03-15 15:00:00,7,1,0.0,7.4,1,2,55,02:23 AM,09:59 AM,07:27 AM,07:16 PM,4,-0,5,-0,47,100,90,0.2,997,5,10,310,36
2020-03-15 18:00:00,7,1,0.0,7.4,1,1,55,02:23 AM,09:59 AM,07:27 AM,07:16 PM,1,-3,3,-3,43,100,90,0.0,1005,3,10,333,33
2020-03-15 21:00:00,7,1,0.0,7.4,1,1,55,02:23 AM,09:59 AM,07:27 AM,07:16 PM,-2,-4,1,-4,33,80,80,0.2,1010,1,9,315,21
2020-03-16 00:00:00,7,-2,0.0,6.0,1,1,47,03:44 AM,10:32 AM,07:24 AM,07:18 PM,-3,-6,-1,-6,26,88,86,0.1,1014,-1,9,290,14
2020-03-16 03:00:00,7,-2,0.0,6.0,1,1,47,03:44 AM,10:32 AM,07:24 AM,07:18 PM,-3,-5,-1,-5,17,7,90,0.0,1013,-1,10,248,9
2020-03-16 06:00:00,7,-2,0.0,6.0,1,2,47,03:44 AM,10:32 AM,07:24 AM,07:18 PM,-4,-5,-2,-5,20,22,87,0.0,1013,-2,10,176,10
2020-03-16 09:00:00,7,-2,0.0,6.0,1,1,47,03:44 AM,10:32 AM,07:24 AM,07:18 PM,-0,0,4,0,22,98,74,0.0,1012,4,10,183,16
2020-03-16 12:00:00,7,-2,0.0,6.0,1,2,47,03:44 AM,10:32 AM,07:24 AM,07:18 PM,-1,3,7,3,25,78,56,0.0,1010,7,10,203,22
2020-03-16 15:00:00,7,-2,0.0,6.0,1,2,47,03:44 AM,10:32 AM,07:24 AM,07:18 PM,0,3,7,3,35,100,61,0.0,1007,7,10,201,26
2020-03-16 18:00:00,7,-2,0.0,6.0,1,2,47,03:44 AM,10:32 AM,07:24 AM,07:18 PM,3,3,7,3,39,100,77,0.0,1006,7,10,198,24
2020-03-16 21:00:00,7,-2,0.0,6.0,1,1,47,03:44 AM,10:32 AM,07:24 AM,07:18 PM,3,3,6,3,27,29,81,0.0,1005,6,10,193,15
2020-03-17 00:00:00,8,3,0.0,8.8,3,1,40,04:51 AM,11:18 AM,07:21 AM,07:20 PM,2,2,5,2,32,44,80,0.0,1008,5,10,227,18
2020-03-17 03:00:00,8,3,0.0,8.8,3,1,40,04:51 AM,11:18 AM,07:21 AM,07:20 PM,0,-1,3,-1,37,8,81,0.0,1008,3,10,228,19
2020-03-17 06:00:00,8,3,0.0,8.8,3,2,40,04:51 AM,11:18 AM,07:21 AM,07:20 PM,1,-1,3,-1,27,46,85,0.0,1010,3,10,216,14
