date_time,Orelia_maxtempC,Orelia_mintempC,Orelia_totalSnow_cm,Orelia_sunHour,Orelia_uvIndex,Orelia_uvIndex,Orelia_moon_illumination,Orelia_moonrise,Orelia_moonset,Orelia_sunrise,Orelia_sunset,Orelia_DewPointC,Orelia_FeelsLikeC,Orelia_HeatIndexC,Orelia_WindChillC,Orelia_WindGustKmph,Orelia_cloudcover,Orelia_humidity,Orelia_precipMM,Orelia_pressure,Orelia_tempC,Orelia_visibility,Orelia_winddirDegree,Orelia_windspeedKmph
2020-03-29 09:00:00,24,15,0.0,11.6,5,5,32,10:44 AM,No moonset,07:28 AM,07:52 PM,5,18,18,18,19,3,43,0.0,1019,18,10,62,12
2020-03-29 12:00:00,24,15,0.0,11.6,5,6,32,10:44 AM,No moonset,07:28 AM,07:52 PM,6,23,23,22,22,34,35,0.0,1020,22,10,89,18
2020-03-29 15:00:00,24,15,0.0,11.6,5,6,32,10:44 AM,No moonset,07:28 AM,07:52 PM,8,22,22,22,21,46,41,0.0,1018,22,10,104,15
2020-03-29 18:00:00,24,15,0.0,11.6,5,5,32,10:44 AM,No moonset,07:28 AM,07:52 PM,10,20,20,20,19,49,53,0.0,1017,20,10,98,12
2020-03-29 21:00:00,24,15,0.0,11.6,5,1,32,10:44 AM,No moonset,07:28 AM,07:52 PM,8,19,19,19,22,84,50,0.1,1018,19,10,75,12
2020-03-30 00:00:00,27,18,0.0,7.5,5,1,40,11:27 AM,12:43 AM,07:27 AM,07:53 PM,10,19,19,19,22,100,58,0.0,1018,19,10,85,13
2020-03-30 03:00:00,27,18,0.0,7.5,5,1,40,11:27 AM,12:43 AM,07:27 AM,07:53 PM,13,19,19,19,22,100,68,0.0,1016,19,10,91,14
2020-03-30 06:00:00,27,18,0.0,7.5,5,1,40,11:27 AM,12:43 AM,07:27 AM,07:53 PM,14,18,18,18,23,80,78,0.0,1015,18,10,100,14
2020-03-30 09:00:00,27,18,0.0,7.5,5,5,40,11:27 AM,12:43 AM,07:27 AM,07:53 PM,18,21,23,21,23,71,82,0.0,1015,21,10,128,17
2020-03-30 12:00:00,27,18,0.0,7.5,5,6,40,11:27 AM,12:43 AM,07:27 AM,07:53 PM,20,27,27,25,24,87,73,0.0,1014,25,10,166,19
2020-03-30 15:00:00,27,18,0.0,7.5,5,6,40,11:27 AM,12:43 AM,07:27 AM,07:53 PM,21,29,29,27,22,73,69,0.2,1011,27,10,191,17
2020-03-30 18:00:00,27,18,0.0,7.5,5,6,40,11:27 AM,12:43 AM,07:27 AM,07:53 PM,21,28,28,26,15,38,70,0.1,1010,26,10,194,10
2020-03-30 21:00:00,27,18,0.0,7.5,5,1,40,11:27 AM,12:43 AM,07:27 AM,07:53 PM,20,22,23,22,11,19,84,0.0,1011,22,10,271,6
2020-03-31 00:00:00,27,17,0.0,11.6,6,1,44,12:15 PM,01:40 AM,07:26 AM,07:53 PM,19,20,20,20,18,14,90,0.0,1012,20,10,327,8
2020-03-31 03:00:00,27,17,0.0,11.6,6,1,44,12:15 PM,01:40 AM,07:26 AM,07:53 PM,17,19,19,19,21,10,89,0.0,1013,19,10,324,10
2020-03-31 06:00:00,27,17,0.0,11.6,6,1,44,12:15 PM,01:40 AM,07:26 AM,07:53 PM,14,18,18,18,26,25,80,0.0,1014,18,10,295,12
2020-03-31 09:00:00,27,17,0.0,11.6,6,5,44,12:15 PM,01:40 AM,07:26 AM,07:53 PM,9,20,22,20,23,19,51,0.0,1017,20,10,306,15
2020-03-31 12:00:00,27,17,0.0,11.6,6,6,44,12:15 PM,01:40 AM,07:26 AM,07:53 PM,8,25,25,24,22,6,36,0.0,1018,24,10,123,18
2020-03-31 15:00:00,27,17,0.0,11.6,6,7,44,12:15 PM,01:40 AM,07:26 AM,07:53 PM,10,26,26,26,23,5,36,0.0,1016,26,10,35,20
2020-03-31 18:00:00,27,17,0.0,11.6,6,6,44,12:15 PM,01:40 AM,07:26 AM,07:53 PM,12,25,25,24,22,9,46,0.0,1015,24,10,57,16
2020-03-31 21:00:00,27,17,0.0,11.6,6,1,44,12:15 PM,01:40 AM,07:26 AM,07:53 PM,12,20,21,20,30,12,60,0.0,1015,20,10,85,15
2020-04-01 00:00:00,27,13,0.0,11.6,5,1,56,01:10 PM,02:36 AM,07:25 AM,07:54 PM,12,17,17,17,34,13,72,0.0,1016,17,10,92,18
2020-04-01 03:00:00,27,13,0.0,11.6,5,1,56,01:10 PM,02:36 AM,07:25 AM,07:54 PM,12,15,15,15,29,8,80,0.0,1015,15,10,93,17
2020-04-01 06:00:00,27,13,0.0,11.6,5,1,56,01:10 PM,02:36 AM,07:25 AM,07:54 PM,11,12,13,12,22,7,85,0.0,1015,13,10,95,13
2020-04-01 09:00:00,27,13,0.0,11.6,5,5,56,01:10 PM,02:36 AM,07:25 AM,07:54 PM,11,15,15,15,21,19,78,0.0,1016,15,10,104,16
2020-04-01 12:00:00,27,13,0.0,11.6,5,6,56,01:10 PM,02:36 AM,07:25 AM,07:54 PM,13,21,22,21,21,10,58,0.0,1016,21,10,126,18
2020-04-01 15:00:00,27,13,0.0,11.6,5,7,56,01:10 PM,02:36 AM,07:25 AM,07:54 PM,14,27,27,26,23,7,47,0.0,1013,26,10,136,19
2020-04-01 18:00:00,27,13,0.0,11.6,5,7,56,01:10 PM,02:36 AM,07:25 AM,07:54 PM,15,26,26,25,31,23,55,0.0,1011,25,10,120,22
2020-04-01 21:00:00,27,13,0.0,11.6,5,1,56,01:10 PM,02:36 AM,07:25 AM,07:54 PM,16,22,22,22,41,12,69,0.0,1012,22,10,118,27
2020-04-02 00:00:00,23,17,0.0,6.2,6,1,64,02:10 PM,03:31 AM,07:24 AM,07:55 PM,16,19,19,19,34,29,82,0.0,1012,19,10,134,22
2020-04-02 03:00:00,23,17,0.0,6.2,6,1,64,02:10 PM,03:31 AM,07:24 AM,07:55 PM,16,17,17,17,21,54,92,0.0,1012,17,5,108,12
2020-04-02 06:00:00,23,17,0.0,6.2,6,1,64,02:10 PM,03:31 AM,07:24 AM,07:55 PM,16,18,18,18,26,65,91,0.0,1012,18,7,106,17
2020-04-02 09:00:00,23,17,0.0,6.2,6,4,64,02:10 PM,03:31 AM,07:24 AM,07:55 PM,18,20,20,20,22,89,88,0.0,1012,20,10,122,16
2020-04-02 12:00:00,23,17,0.0,6.2,6,5,64,02:10 PM,03:31 AM,07:24 AM,07:55 PM,19,21,23,21,17,100,88,0.5,1012,21,10,127,13
2020-04-02 15:00:00,23,17,0.0,6.2,6,5,64,02:10 PM,03:31 AM,07:24 AM,07:55 PM,20,25,25,23,17,100,86,0.3,1010,23,10,121,13
2020-04-02 18:00:00,23,17,0.0,6.2,6,5,64,02:10 PM,03:31 AM,07:24 AM,07:55 PM,20,25,25,23,24,92,86,0.1,1009,23,10,105,18
2020-04-02 21:00:00,23,17,0.0,6.2,6,1,64,02:10 PM,03:31 AM,07:24 AM,07:55 PM,20,22,25,22,30,90,90,0.0,1010,22,10,98,20
2020-04-03 00:00:00,27,18,0.0,6.2,5,1,71,03:15 PM,04:22 AM,07:23 AM,07:55 PM,20,21,22,21,32,93,93,0.0,1010,21,10,113,20
2020-04-03 03:00:00,27,18,0.0,6.2,5,1,71,03:15 PM,04:22 AM,07:23 AM,07:55 PM,20,21,21,21,27,98,95,0.0,1010,21,10,121,17
2020-04-03 06:00:00,27,18,0.0,6.2,5,1,71,03:15 PM,04:22 AM,07:23 AM,07:55 PM,20,21,21,21,20,98,96,0.0,1010,21,5,112,13
2020-04-03 09:00:00,27,18,0.0,6.2,5,5,71,03:15 PM,04:22 AM,07:23 AM,07:55 PM,21,24,24,23,15,89,86,0.0,1011,23,7,122,12
2020-04-03 12:00:00,27,18,0.0,6.2,5,6,71,03:15 PM,04:22 AM,07:23 AM,07:55 PM,20,28,28,26,14,85,71,0.0,1011,26,9,115,12
2020-04-03 15:00:00,27,18,0.0,6.2,5,6,71,03:15 PM,04:22 AM,07:23 AM,07:55 PM,20,29,29,27,26,67,67,3.8,1009,27,8,107,15
2020-04-03 18:00:00,27,18,0.0,6.2,5,6,71,03:15 PM,04:22 AM,07:23 AM,07:55 PM,21,27,27,25,28,76,77,7.4,1009,25,4,94,14
2020-04-03 21:00:00,27,18,0.0,6.2,5,1,71,03:15 PM,04:22 AM,07:23 AM,07:55 PM,18,21,23,21,49,95,90,7.4,1011,21,6,63,24
2020-04-04 00:00:00,16,10,0.0,6.2,3,1,79,04:21 PM,05:09 AM,07:21 AM,07:56 PM,15,16,19,16,58,100,94,9.9,1014,17,4,38,28
2020-04-04 03:00:00,16,10,0.0,6.2,3,1,79,04:21 PM,05:09 AM,07:21 AM,07:56 PM,13,12,14,12,49,100,94,8.1,1014,14,6,43,25
2020-04-04 06:00:00,16,10,0.0,6.2,3,1,79,04:21 PM,05:09 AM,07:21 AM,07:56 PM,12,11,13,11,49,100,93,8.7,1014,13,4,56,25
2020-04-04 09:00:00,16,10,0.0,6.2,3,3,79,04:21 PM,05:09 AM,07:21 AM,07:56 PM,13,12,14,12,41,100,92,5.3,1016,14,6,53,23
2020-04-04 12:00:00,16,10,0.0,6.2,3,3,79,04:21 PM,05:09 AM,07:21 AM,07:56 PM,13,13,14,13,41,100,92,3.9,1017,14,7,47,24
2020-04-04 15:00:00,16,10,0.0,6.2,3,4,79,04:21 PM,05:09 AM,07:21 AM,07:56 PM,13,15,15,15,34,100,90,1.9,1015,15,9,51,24
2020-04-04 18:00:00,16,10,0.0,6.2,3,3,79,04:21 PM,05:09 AM,07:21 AM,07:56 PM,13,14,15,14,27,100,91,1.0,1015,15,10,58,20
2020-04-04 21:00:00,16,10,0.0,6.2,3,1,79,04:21 PM,05:09 AM,07:21 AM,07:56 PM,13,11,14,11,21,84,93,0.7,1016,11,5,60,14
2020-04-05 00:00:00,23,15,0.0,6.2,4,1,87,05:30 PM,05:54 AM,07:20 AM,07:56 PM,14,13,14,13,18,92,94,0.4,1017,13,2,46,12
2020-04-05 03:00:00,23,15,0.0,6.2,4,1,87,05:30 PM,05:54 AM,07:20 AM,07:56 PM,14,14,15,14,18,98,94,0.1,1016,15,7,46,12
2020-04-05 06:00:00,23,15,0.0,6.2,4,1,87,05:30 PM,05:54 AM,07:20 AM,07:56 PM,14,14,15,14,19,99,93,0.0,1017,15,10,49,13
2020-04-05 09:00:00,23,15,0.0,6.2,4,4,87,05:30 PM,05:54 AM,07:20 AM,07:56 PM,15,17,17,17,17,72,86,0.0,1017,17,10,61,14
2020-04-05 12:00:00,23,15,0.0,6.2,4,6,87,05:30 PM,05:54 AM,07:20 AM,07:56 PM,16,21,23,21,15,86,75,0.0,1018,21,10,101,13
2020-04-05 15:00:00,23,15,0.0,6.2,4,5,87,05:30 PM,05:54 AM,07:20 AM,07:56 PM,17,25,25,22,15,99,71,0.1,1016,22,10,119,13
2020-04-05 18:00:00,23,15,0.0,6.2,4,5,87,05:30 PM,05:54 AM,07:20 AM,07:56 PM,17,21,22,21,18,99,78,0.0,1015,21,10,118,13
2020-04-05 21:00:00,23,15,0.0,6.2,4,1,87,05:30 PM,05:54 AM,07:20 AM,07:56 PM,17,19,19,19,20,65,88,0.0,1016,19,10,106,11
2020-04-06 00:00:00,27,17,0.0,6.2,6,1,94,06:38 PM,06:35 AM,07:19 AM,07:57 PM,16,17,17,17,21,81,94,0.0,1016,17,5,99,11
2020-04-06 03:00:00,27,17,0.0,6.2,6,1,94,06:38 PM,06:35 AM,07:19 AM,07:57 PM,17,18,18,18,14,90,94,0.0,1015,18,7,85,8
2020-04-06 06:00:00,27,17,0.0,6.2,6,1,94,06:38 PM,06:35 AM,07:19 AM,07:57 PM,17,17,17,17,15,95,96,0.0,1015,17,3,92,9
2020-04-06 09:00:00,27,17,0.0,6.2,6,4,94,06:38 PM,06:35 AM,07:19 AM,07:57 PM,18,19,19,19,15,100,89,0.0,1016,19,7,116,12
2020-04-06 12:00:00,27,17,0.0,6.2,6,5,94,06:38 PM,06:35 AM,07:19 AM,07:57 PM,19,24,24,23,14,100,80,0.0,1016,23,10,126,12
2020-04-06 15:00:00,27,17,0.0,6.2,6,6,94,06:38 PM,06:35 AM,07:19 AM,07:57 PM,20,28,28,26,12,92,71,0.1,1014,26,10,126,10
2020-04-06 18:00:00,27,17,0.0,6.2,6,6,94,06:38 PM,06:35 AM,07:19 AM,07:57 PM,21,28,28,26,11,68,74,0.0,1013,26,10,103,8
2020-04-06 21:00:00,27,17,0.0,6.2,6,1,94,06:38 PM,06:35 AM,07:19 AM,07:57 PM,21,25,25,23,18,40,88,0.0,1014,23,10,92,10
2020-04-07 00:00:00,30,20,0.0,8.9,7,1,100,07:47 PM,07:15 AM,07:18 AM,07:57 PM,20,21,22,21,17,41,95,0.0,1015,21,5,113,9
2020-04-07 03:00:00,30,20,0.0,8.9,7,1,100,07:47 PM,07:15 AM,07:18 AM,07:57 PM,20,20,20,20,12,45,96,0.0,1015,20,2,124,6
2020-04-07 06:00:00,30,20,0.0,8.9,7,1,100,07:47 PM,07:15 AM,07:18 AM,07:57 PM,19,20,20,20,13,40,96,0.0,1015,20,2,134,6
2020-04-07 09:00:00,30,20,0.0,8.9,7,5,100,07:47 PM,07:15 AM,07:18 AM,07:57 PM,21,25,25,23,12,29,86,0.0,1016,23,7,156,8
2020-04-07 12:00:00,30,20,0.0,8.9,7,7,100,07:47 PM,07:15 AM,07:18 AM,07:57 PM,21,30,30,27,12,51,72,0.1,1015,27,10,169,10
2020-04-07 15:00:00,30,20,0.0,8.9,7,6,100,07:47 PM,07:15 AM,07:18 AM,07:57 PM,21,32,32,29,13,73,63,0.9,1013,29,9,163,10
2020-04-07 18:00:00,30,20,0.0,8.9,7,6,100,07:47 PM,07:15 AM,07:18 AM,07:57 PM,22,32,32,29,13,83,65,1.1,1011,29,9,145,9
2020-04-07 21:00:00,30,20,0.0,8.9,7,1,100,07:47 PM,07:15 AM,07:18 AM,07:57 PM,22,29,29,26,19,50,80,0.4,1012,26,10,145,10
2020-04-08 00:00:00,34,22,0.0,11.6,7,1,100,08:55 PM,07:54 AM,07:17 AM,07:58 PM,22,26,26,24,23,24,91,0.0,1012,24,10,147,12
2020-04-08 03:00:00,34,22,0.0,11.6,7,1,100,08:55 PM,07:54 AM,07:17 AM,07:58 PM,22,26,26,23,32,60,95,5.5,1012,23,5,158,16
2020-04-08 06:00:00,34,22,0.0,11.6,7,1,100,08:55 PM,07:54 AM,07:17 AM,07:58 PM,22,25,25,23,20,86,95,8.1,1011,23,3,192,10
2020-04-08 09:00:00,34,22,0.0,11.6,7,5,100,08:55 PM,07:54 AM,07:17 AM,07:58 PM,22,27,27,25,10,38,84,2.7,1012,25,8,200,7
2020-04-08 12:00:00,34,22,0.0,11.6,7,7,100,08:55 PM,07:54 AM,07:17 AM,07:58 PM,22,33,33,30,12,16,64,0.0,1012,30,10,212,11
2020-04-08 15:00:00,34,22,0.0,11.6,7,8,100,08:55 PM,07:54 AM,07:17 AM,07:58 PM,20,36,36,33,12,24,46,0.0,1010,33,9,235,11
2020-04-08 18:00:00,34,22,0.0,11.6,7,7,100,08:55 PM,07:54 AM,07:17 AM,07:58 PM,20,35,35,32,11,19,49,0.0,1008,32,10,172,8
2020-04-08 21:00:00,34,22,0.0,11.6,7,1,100,08:55 PM,07:54 AM,07:17 AM,07:58 PM,21,31,31,29,26,12,63,0.0,1010,29,10,137,13
2020-04-09 00:00:00,33,23,0.0,11.6,7,1,83,10:04 PM,08:35 AM,07:16 AM,07:58 PM,21,28,28,26,29,7,78,0.0,1011,26,10,150,15
2020-04-09 03:00:00,33,23,0.0,11.6,7,1,83,10:04 PM,08:35 AM,07:16 AM,07:58 PM,22,26,26,24,22,25,88,0.0,1010,24,10,149,12
2020-04-09 06:00:00,33,23,0.0,11.6,7,1,83,10:04 PM,08:35 AM,07:16 AM,07:58 PM,22,26,26,23,15,62,92,1.3,1010,23,9,153,8
2020-04-09 09:00:00,33,23,0.0,11.6,7,6,83,10:04 PM,08:35 AM,07:16 AM,07:58 PM,23,29,29,26,10,29,83,0.6,1011,26,10,163,7
2020-04-09 12:00:00,33,23,0.0,11.6,7,8,83,10:04 PM,08:35 AM,07:16 AM,07:58 PM,21,34,34,31,10,10,56,0.0,1010,31,10,155,9
2020-04-09 15:00:00,33,23,0.0,11.6,7,8,83,10:04 PM,08:35 AM,07:16 AM,07:58 PM,19,36,36,33,21,12,44,0.0,1007,33,10,165,17
2020-04-09 18:00:00,33,23,0.0,11.6,7,8,83,10:04 PM,08:35 AM,07:16 AM,07:58 PM,19,34,34,31,37,36,66,0.0,1008,31,10,285,24
2020-04-09 21:00:00,33,23,0.0,11.6,7,1,83,10:04 PM,08:35 AM,07:16 AM,07:58 PM,19,33,33,29,33,71,83,2.5,1011,29,8,142,20
2020-04-10 00:00:00,24,19,0.0,6.2,5,1,76,11:12 PM,09:19 AM,07:15 AM,07:59 PM,19,24,24,23,27,68,92,2.9,1013,23,9,54,16
2020-04-10 03:00:00,24,19,0.0,6.2,5,1,76,11:12 PM,09:19 AM,07:15 AM,07:59 PM,19,20,20,20,14,78,95,0.8,1013,20,5,53,8
2020-04-10 06:00:00,24,19,0.0,6.2,5,1,76,11:12 PM,09:19 AM,07:15 AM,07:59 PM,18,19,19,19,15,96,94,0.0,1014,19,7,41,10
2020-04-10 09:00:00,24,19,0.0,6.2,5,5,76,11:12 PM,09:19 AM,07:15 AM,07:59 PM,18,20,20,20,27,100,88,0.0,1015,20,10,53,21
2020-04-10 12:00:00,24,19,0.0,6.2,5,5,76,11:12 PM,09:19 AM,07:15 AM,07:59 PM,18,21,23,21,28,100,81,0.0,1016,21,9,76,22
2020-04-10 15:00:00,24,19,0.0,6.2,5,5,76,11:12 PM,09:19 AM,07:15 AM,07:59 PM,18,25,25,23,26,100,75,0.1,1014,23,9,88,22
2020-04-10 18:00:00,24,19,0.0,6.2,5,5,76,11:12 PM,09:19 AM,07:15 AM,07:59 PM,19,25,25,23,30,99,78,0.1,1012,23,9,96,22
2020-04-10 21:00:00,24,19,0.0,6.2,5,1,76,11:12 PM,09:19 AM,07:15 AM,07:59 PM,19,21,22,21,32,67,88,0.4,1013,21,10,108,21
2020-04-11 00:00:00,30,19,0.0,7.6,5,1,68,No moonrise,10:06 AM,07:14 AM,07:59 PM,18,19,19,19,28,84,94,0.7,1013,19,10,120,18
2020-04-11 03:00:00,30,19,0.0,7.6,5,1,68,No moonrise,10:06 AM,07:14 AM,07:59 PM,19,20,20,20,25,100,93,0.5,1012,20,10,118,17
2020-04-11 06:00:00,30,19,0.0,7.6,5,1,68,No moonrise,10:06 AM,07:14 AM,07:59 PM,19,20,20,20,25,96,94,0.1,1010,20,10,111,17
2020-04-11 09:00:00,30,19,0.0,7.6,5,5,68,No moonrise,10:06 AM,07:14 AM,07:59 PM,20,21,23,21,26,98,94,0.2,1010,21,10,118,18
2020-04-11 12:00:00,30,19,0.0,7.6,5,5,68,No moonrise,10:06 AM,07:14 AM,07:59 PM,21,27,27,25,26,85,81,0.1,1009,25,9,149,20
2020-04-11 15:00:00,30,19,0.0,7.6,5,6,68,No moonrise,10:06 AM,07:14 AM,07:59 PM,21,31,31,29,23,69,64,0.1,1006,29,9,168,20
2020-04-11 18:00:00,30,19,0.0,7.6,5,6,68,No moonrise,10:06 AM,07:14 AM,07:59 PM,22,32,32,29,24,23,66,0.0,1003,29,10,144,18
2020-04-11 21:00:00,30,19,0.0,7.6,5,1,68,No moonrise,10:06 AM,07:14 AM,07:59 PM,22,29,29,26,39,14,82,0.0,1003,26,10,116,24
2020-04-12 00:00:00,27,20,0.0,11.6,6,1,61,12:17 AM,10:56 AM,07:13 AM,08:00 PM,21,26,26,23,37,66,92,0.1,1002,23,10,125,23
2020-04-12 03:00:00,27,20,0.0,11.6,6,1,61,12:17 AM,10:56 AM,07:13 AM,08:00 PM,21,22,24,22,21,79,96,1.5,1001,22,10,157,13
2020-04-12 06:00:00,27,20,0.0,11.6,6,1,61,12:17 AM,10:56 AM,07:13 AM,08:00 PM,20,21,22,21,25,37,97,0.7,1001,21,10,228,13
2020-04-12 09:00:00,27,20,0.0,11.6,6,6,61,12:17 AM,10:56 AM,07:13 AM,08:00 PM,13,21,23,21,41,6,61,0.0,1003,21,10,285,26
2020-04-12 12:00:00,27,20,0.0,11.6,6,6,61,12:17 AM,10:56 AM,07:13 AM,08:00 PM,7,25,25,24,48,0,34,0.0,1006,24,10,281,39
2020-04-12 15:00:00,27,20,0.0,11.6,6,7,61,12:17 AM,10:56 AM,07:13 AM,08:00 PM,6,26,26,27,50,0,27,0.0,1006,27,10,272,41
2020-04-12 18:00:00,27,20,0.0,11.6,6,7,61,12:17 AM,10:56 AM,07:13 AM,08:00 PM,9,26,26,26,35,0,35,0.0,1005,26,10,254,23
2020-04-12 21:00:00,27,20,0.0,11.6,6,1,61,12:17 AM,10:56 AM,07:13 AM,08:00 PM,7,22,22,22,27,0,37,0.0,1007,22,10,253,13
2020-04-13 00:00:00,20,10,0.0,11.6,4,1,53,01:19 AM,11:50 AM,07:11 AM,08:01 PM,4,20,20,20,31,0,35,0.0,1010,20,10,308,15
2020-04-13 03:00:00,20,10,0.0,11.6,4,1,53,01:19 AM,11:50 AM,07:11 AM,08:01 PM,4,14,15,14,38,0,46,0.0,1013,15,10,138,22
2020-04-13 06:00:00,20,10,0.0,11.6,4,1,53,01:19 AM,11:50 AM,07:11 AM,08:01 PM,3,9,11,9,38,0,55,0.0,1017,11,10,33,24
2020-04-13 09:00:00,20,10,0.0,11.6,4,4,53,01:19 AM,11:50 AM,07:11 AM,08:01 PM,3,8,11,8,30,0,57,0.0,1021,11,10,31,23
2020-04-13 12:00:00,20,10,0.0,11.6,4,4,53,01:19 AM,11:50 AM,07:11 AM,08:01 PM,5,14,15,14,23,0,52,0.0,1021,15,10,32,21
2020-04-13 15:00:00,20,10,0.0,11.6,4,5,53,01:19 AM,11:50 AM,07:11 AM,08:01 PM,7,19,19,19,17,0,47,0.0,1019,19,10,52,15
2020-04-13 18:00:00,20,10,0.0,11.6,4,5,53,01:19 AM,11:50 AM,07:11 AM,08:01 PM,9,19,19,19,24,0,54,0.0,1016,19,10,78,18
2020-04-13 21:00:00,20,10,0.0,11.6,4,1,53,01:19 AM,11:50 AM,07:11 AM,08:01 PM,10,15,16,15,36,0,67,0.0,1016,16,10,76,22
2020-04-14 00:00:00,18,10,0.0,7.7,4,1,46,02:15 AM,12:46 PM,07:10 AM,08:01 PM,9,11,13,11,36,0,76,0.0,1017,13,10,66,22
2020-04-14 03:00:00,18,10,0.0,7.7,4,1,46,02:15 AM,12:46 PM,07:10 AM,08:01 PM,7,9,11,9,33,14,76,0.0,1018,11,10,53,21
2020-04-14 06:00:00,18,10,0.0,7.7,4,1,46,02:15 AM,12:46 PM,07:10 AM,08:01 PM,6,7,10,7,33,24,74,0.0,1019,10,10,48,21
2020-04-14 09:00:00,18,10,0.0,7.7,4,4,46,02:15 AM,12:46 PM,07:10 AM,08:01 PM,6,10,12,10,28,67,69,0.0,1021,12,10,49,22
2020-04-14 12:00:00,18,10,0.0,7.7,4,3,46,02:15 AM,12:46 PM,07:10 AM,08:01 PM,8,13,14,13,25,86,64,0.0,1021,14,10,39,21
2020-04-14 15:00:00,18,10,0.0,7.7,4,4,46,02:15 AM,12:46 PM,07:10 AM,08:01 PM,9,16,17,16,22,67,58,0.0,1020,17,10,38,19
2020-04-14 18:00:00,18,10,0.0,7.7,4,5,46,02:15 AM,12:46 PM,07:10 AM,08:01 PM,10,18,18,18,22,59,60,0.0,1018,18,10,52,17
2020-04-14 21:00:00,18,10,0.0,7.7,4,1,46,02:15 AM,12:46 PM,07:10 AM,08:01 PM,9,16,16,16,28,70,62,0.0,1020,16,10,61,18
2020-04-15 00:00:00,20,8,0.0,11.6,3,1,38,03:05 AM,01:43 PM,07:09 AM,08:02 PM,8,12,13,12,30,34,70,0.0,1022,13,10,55,18
2020-04-15 03:00:00,20,8,0.0,11.6,3,1,38,03:05 AM,01:43 PM,07:09 AM,08:02 PM,6,9,10,9,24,10,72,0.0,1022,10,10,54,14
2020-04-15 06:00:00,20,8,0.0,11.6,3,1,38,03:05 AM,01:43 PM,07:09 AM,08:02 PM,4,7,9,7,25,7,73,0.0,1023,9,10,49,14
2020-04-15 09:00:00,20,8,0.0,11.6,3,4,38,03:05 AM,01:43 PM,07:09 AM,08:02 PM,5,9,11,9,22,5,65,0.0,1024,11,10,59,17
2020-04-15 12:00:00,20,8,0.0,11.6,3,5,38,03:05 AM,01:43 PM,07:09 AM,08:02 PM,6,15,15,15,16,4,54,0.0,1023,15,10,74,14
2020-04-15 15:00:00,20,8,0.0,11.6,3,5,38,03:05 AM,01:43 PM,07:09 AM,08:02 PM,8,19,19,19,12,4,47,0.0,1019,19,10,95,10
2020-04-15 18:00:00,20,8,0.0,11.6,3,5,38,03:05 AM,01:43 PM,07:09 AM,08:02 PM,9,20,20,20,13,5,49,0.0,1017,20,10,105,9
2020-04-15 21:00:00,20,8,0.0,11.6,3,1,38,03:05 AM,01:43 PM,07:09 AM,08:02 PM,9,17,17,17,25,3,58,0.0,1018,17,10,99,13
2020-04-16 00:00:00,23,12,0.0,7.8,5,1,30,03:49 AM,02:38 PM,07:08 AM,08:02 PM,9,13,14,13,28,11,71,0.0,1019,14,10,118,14
2020-04-16 03:00:00,23,12,0.0,7.8,5,1,30,03:49 AM,02:38 PM,07:08 AM,08:02 PM,10,11,12,11,24,12,85,0.0,1019,12,10,131,12
2020-04-16 06:00:00,23,12,0.0,7.8,5,1,30,03:49 AM,02:38 PM,07:08 AM,08:02 PM,10,10,12,10,23,9,91,0.0,1020,12,10,121,12
2020-04-16 09:00:00,23,12,0.0,7.8,5,5,30,03:49 AM,02:38 PM,07:08 AM,08:02 PM,12,15,16,15,23,29,78,0.0,1020,16,10,129,18
2020-04-16 12:00:00,23,12,0.0,7.8,5,6,30,03:49 AM,02:38 PM,07:08 AM,08:02 PM,13,21,22,21,23,68,63,0.0,1020,21,10,147,20
2020-04-16 15:00:00,23,12,0.0,7.8,5,5,30,03:49 AM,02:38 PM,07:08 AM,08:02 PM,14,25,25,23,21,90,59,0.0,1018,23,10,153,18
2020-04-16 18:00:00,23,12,0.0,7.8,5,5,30,03:49 AM,02:38 PM,07:08 AM,08:02 PM,16,25,25,23,21,98,64,0.0,1016,23,10,140,15
2020-04-16 21:00:00,23,12,0.0,7.8,5,1,30,03:49 AM,02:38 PM,07:08 AM,08:02 PM,14,20,21,20,26,96,69,0.0,1016,20,10,145,15
2020-04-17 00:00:00,25,18,0.0,7.8,5,1,23,04:27 AM,03:34 PM,07:07 AM,08:03 PM,14,19,19,19,25,84,74,0.0,1017,19,10,137,15
2020-04-17 03:00:00,25,18,0.0,7.8,5,1,23,04:27 AM,03:34 PM,07:07 AM,08:03 PM,15,18,18,18,22,85,81,0.0,1015,18,10,138,13
2020-04-17 06:00:00,25,18,0.0,7.8,5,1,23,04:27 AM,03:34 PM,07:07 AM,08:03 PM,17,19,19,19,19,96,89,0.0,1014,19,10,136,12
2020-04-17 09:00:00,25,18,0.0,7.8,5,4,23,04:27 AM,03:34 PM,07:07 AM,08:03 PM,18,20,20,20,21,100,90,0.0,1015,20,10,140,14
2020-04-17 12:00:00,25,18,0.0,7.8,5,5,23,04:27 AM,03:34 PM,07:07 AM,08:03 PM,19,24,24,23,17,100,81,0.0,1015,23,10,154,13
2020-04-17 15:00:00,25,18,0.0,7.8,5,5,23,04:27 AM,03:34 PM,07:07 AM,08:03 PM,20,26,26,25,11,89,76,0.1,1014,25,10,71,8
2020-04-17 18:00:00,25,18,0.0,7.8,5,5,23,04:27 AM,03:34 PM,07:07 AM,08:03 PM,20,26,26,24,19,43,78,0.1,1013,24,10,31,12
