date_time,Maylands_maxtempC,Maylands_mintempC,Maylands_totalSnow_cm,Maylands_sunHour,Maylands_uvIndex,Maylands_uvIndex,Maylands_moon_illumination,Maylands_moonrise,Maylands_moonset,Maylands_sunrise,Maylands_sunset,Maylands_DewPointC,Maylands_FeelsLikeC,Maylands_HeatIndexC,Maylands_WindChillC,Maylands_WindGustKmph,Maylands_cloudcover,Maylands_humidity,Maylands_precipMM,Maylands_pressure,Maylands_tempC,Maylands_visibility,Maylands_winddirDegree,Maylands_windspeedKmph
2020-01-12 00:00:00,31,23,0.0,14.0,7,1,83,08:55 PM,06:33 AM,05:23 AM,07:27 PM,9,31,31,30,21,7,37,0.0,1012,30,10,99,11
2020-01-12 03:00:00,31,23,0.0,14.0,7,1,83,08:55 PM,06:33 AM,05:23 AM,07:27 PM,15,25,25,24,21,9,55,0.0,1012,24,10,35,12
2020-01-12 06:00:00,31,23,0.0,14.0,7,1,83,08:55 PM,06:33 AM,05:23 AM,07:27 PM,15,26,26,24,14,7,59,0.0,1012,24,10,38,9
2020-01-12 09:00:00,31,23,0.0,14.0,7,7,83,08:55 PM,06:33 AM,05:23 AM,07:27 PM,14,28,28,27,15,2,46,0.0,1012,27,10,105,13
2020-01-12 12:00:00,31,23,0.0,14.0,7,8,83,08:55 PM,06:33 AM,05:23 AM,07:27 PM,12,30,30,31,23,0,32,0.0,1010,31,10,241,20
2020-01-12 15:00:00,31,23,0.0,14.0,7,8,83,08:55 PM,06:33 AM,05:23 AM,07:27 PM,11,29,29,30,29,0,31,0.0,1009,30,10,219,25
2020-01-12 18:00:00,31,23,0.0,14.0,7,1,83,08:55 PM,06:33 AM,05:23 AM,07:27 PM,12,28,28,27,29,0,42,0.0,1010,27,10,210,23
2020-01-12 21:00:00,31,23,0.0,14.0,7,1,83,08:55 PM,06:33 AM,05:23 AM,07:27 PM,14,27,27,24,28,0,54,0.0,1012,24,10,181,19
2020-01-13 00:00:00,34,18,0.0,14.0,7,1,76,09:40 PM,07:42 AM,05:23 AM,07:27 PM,12,23,23,22,28,0,53,0.0,1013,22,10,130,19
2020-01-13 03:00:00,34,18,0.0,14.0,7,1,76,09:40 PM,07:42 AM,05:23 AM,07:27 PM,12,19,19,19,24,0,62,0.0,1013,19,10,118,17
2020-01-13 06:00:00,34,18,0.0,14.0,7,1,76,09:40 PM,07:42 AM,05:23 AM,07:27 PM,12,19,20,19,20,0,65,0.0,1013,19,10,121,15
2020-01-13 09:00:00,34,18,0.0,14.0,7,6,76,09:40 PM,07:42 AM,05:23 AM,07:27 PM,11,26,26,24,16,0,47,0.0,1013,24,10,120,14
2020-01-13 12:00:00,34,18,0.0,14.0,7,8,76,09:40 PM,07:42 AM,05:23 AM,07:27 PM,12,30,30,31,13,0,31,0.0,1011,31,10,153,11
2020-01-13 15:00:00,34,18,0.0,14.0,7,8,76,09:40 PM,07:42 AM,05:23 AM,07:27 PM,12,32,32,33,18,0,30,0.0,1008,33,10,211,16
2020-01-13 18:00:00,34,18,0.0,14.0,7,1,76,09:40 PM,07:42 AM,05:23 AM,07:27 PM,13,28,28,28,27,1,40,0.0,1008,28,10,199,22
2020-01-13 21:00:00,34,18,0.0,14.0,7,1,76,09:40 PM,07:42 AM,05:23 AM,07:27 PM,12,26,26,25,25,3,44,0.0,1009,25,10,176,15
2020-01-14 00:00:00,32,20,0.0,14.0,7,1,69,10:20 PM,08:50 AM,05:24 AM,07:26 PM,11,25,25,23,22,9,47,0.0,1010,23,10,136,14
2020-01-14 03:00:00,32,20,0.0,14.0,7,1,69,10:20 PM,08:50 AM,05:24 AM,07:26 PM,13,21,23,21,22,13,59,0.0,1010,21,10,111,16
2020-01-14 06:00:00,32,20,0.0,14.0,7,1,69,10:20 PM,08:50 AM,05:24 AM,07:26 PM,14,21,22,21,13,15,63,0.0,1010,21,10,127,10
2020-01-14 09:00:00,32,20,0.0,14.0,7,7,69,10:20 PM,08:50 AM,05:24 AM,07:26 PM,15,27,27,26,13,17,52,0.0,1010,26,10,150,11
2020-01-14 12:00:00,32,20,0.0,14.0,7,8,69,10:20 PM,08:50 AM,05:24 AM,07:26 PM,16,32,32,31,17,12,39,0.0,1009,31,10,215,15
2020-01-14 15:00:00,32,20,0.0,14.0,7,8,69,10:20 PM,08:50 AM,05:24 AM,07:26 PM,16,31,31,31,26,11,41,0.0,1007,31,10,223,23
2020-01-14 18:00:00,32,20,0.0,14.0,7,1,69,10:20 PM,08:50 AM,05:24 AM,07:26 PM,16,30,30,30,24,6,43,0.0,1008,30,10,213,19
2020-01-14 21:00:00,32,20,0.0,14.0,7,1,69,10:20 PM,08:50 AM,05:24 AM,07:26 PM,15,27,27,26,28,5,52,0.0,1010,26,10,174,19
2020-01-15 00:00:00,34,20,0.0,14.0,8,1,61,10:58 PM,09:58 AM,05:25 AM,07:26 PM,15,24,24,22,36,7,62,0.0,1012,22,10,107,28
2020-01-15 03:00:00,34,20,0.0,14.0,8,1,61,10:58 PM,09:58 AM,05:25 AM,07:26 PM,15,21,21,21,26,14,70,0.0,1012,21,10,113,19
2020-01-15 06:00:00,34,20,0.0,14.0,8,1,61,10:58 PM,09:58 AM,05:25 AM,07:26 PM,15,21,22,21,21,21,69,0.0,1013,21,10,117,16
2020-01-15 09:00:00,34,20,0.0,14.0,8,7,61,10:58 PM,09:58 AM,05:25 AM,07:26 PM,16,27,27,26,19,21,54,0.0,1013,26,10,114,17
2020-01-15 12:00:00,34,20,0.0,14.0,8,8,61,10:58 PM,09:58 AM,05:25 AM,07:26 PM,16,32,32,31,16,10,39,0.0,1012,31,10,119,14
2020-01-15 15:00:00,34,20,0.0,14.0,8,8,61,10:58 PM,09:58 AM,05:25 AM,07:26 PM,16,35,35,34,13,14,34,0.0,1009,34,10,134,12
2020-01-15 18:00:00,34,20,0.0,14.0,8,1,61,10:58 PM,09:58 AM,05:25 AM,07:26 PM,16,34,34,33,22,18,35,0.0,1008,33,10,139,16
2020-01-15 21:00:00,34,20,0.0,14.0,8,1,61,10:58 PM,09:58 AM,05:25 AM,07:26 PM,15,31,31,30,33,32,42,0.0,1010,30,10,112,22
2020-01-16 00:00:00,35,23,0.0,14.0,8,1,54,11:34 PM,11:04 AM,05:26 AM,07:26 PM,14,28,28,26,41,27,51,0.0,1011,26,10,96,31
2020-01-16 03:00:00,35,23,0.0,14.0,8,1,54,11:34 PM,11:04 AM,05:26 AM,07:26 PM,15,25,25,23,35,14,58,0.0,1010,23,10,88,26
2020-01-16 06:00:00,35,23,0.0,14.0,8,1,54,11:34 PM,11:04 AM,05:26 AM,07:26 PM,15,25,25,24,26,12,60,0.0,1011,24,10,83,20
2020-01-16 09:00:00,35,23,0.0,14.0,8,7,54,11:34 PM,11:04 AM,05:26 AM,07:26 PM,17,29,29,28,14,12,50,0.0,1011,28,10,84,13
2020-01-16 12:00:00,35,23,0.0,14.0,8,8,54,11:34 PM,11:04 AM,05:26 AM,07:26 PM,18,35,35,34,12,28,39,0.0,1009,34,10,130,11
2020-01-16 15:00:00,35,23,0.0,14.0,8,8,54,11:34 PM,11:04 AM,05:26 AM,07:26 PM,17,35,35,33,26,38,38,0.0,1007,33,10,207,23
2020-01-16 18:00:00,35,23,0.0,14.0,8,1,54,11:34 PM,11:04 AM,05:26 AM,07:26 PM,16,30,30,29,27,17,45,0.0,1008,29,10,200,22
2020-01-16 21:00:00,35,23,0.0,14.0,8,1,54,11:34 PM,11:04 AM,05:26 AM,07:26 PM,15,27,27,26,21,19,51,0.0,1009,26,10,195,14
2020-01-17 00:00:00,28,22,0.0,14.0,7,1,47,No moonrise,12:08 PM,05:27 AM,07:26 PM,14,26,26,25,16,10,51,0.0,1009,25,10,179,10
2020-01-17 03:00:00,28,22,0.0,14.0,7,1,47,No moonrise,12:08 PM,05:27 AM,07:26 PM,15,26,26,25,10,18,55,0.0,1009,25,10,162,6
2020-01-17 06:00:00,28,22,0.0,14.0,7,1,47,No moonrise,12:08 PM,05:27 AM,07:26 PM,15,26,26,25,5,29,56,0.0,1009,25,10,214,3
2020-01-17 09:00:00,28,22,0.0,14.0,7,7,47,No moonrise,12:08 PM,05:27 AM,07:26 PM,16,27,27,27,5,37,51,0.0,1010,27,10,308,5
2020-01-17 12:00:00,28,22,0.0,14.0,7,7,47,No moonrise,12:08 PM,05:27 AM,07:26 PM,15,28,28,28,18,14,45,0.0,1009,28,10,242,16
2020-01-17 15:00:00,28,22,0.0,14.0,7,7,47,No moonrise,12:08 PM,05:27 AM,07:26 PM,15,28,28,28,23,10,46,0.0,1008,28,10,242,20
2020-01-17 18:00:00,28,22,0.0,14.0,7,1,47,No moonrise,12:08 PM,05:27 AM,07:26 PM,16,27,27,25,22,3,57,0.0,1009,25,10,227,17
2020-01-17 21:00:00,28,22,0.0,14.0,7,1,47,No moonrise,12:08 PM,05:27 AM,07:26 PM,16,25,25,23,22,1,65,0.0,1011,23,10,196,15
2020-01-18 00:00:00,30,19,0.0,14.0,7,1,40,12:08 AM,01:13 PM,05:28 AM,07:25 PM,15,21,23,21,23,20,70,0.0,1012,21,10,151,15
2020-01-18 03:00:00,30,19,0.0,14.0,7,1,40,12:08 AM,01:13 PM,05:28 AM,07:25 PM,14,19,19,19,24,37,74,0.0,1012,19,10,162,16
2020-01-18 06:00:00,30,19,0.0,14.0,7,1,40,12:08 AM,01:13 PM,05:28 AM,07:25 PM,13,19,19,19,22,8,68,0.0,1014,19,10,160,15
2020-01-18 09:00:00,30,19,0.0,14.0,7,6,40,12:08 AM,01:13 PM,05:28 AM,07:25 PM,12,22,22,23,17,5,52,0.0,1015,23,10,151,15
2020-01-18 12:00:00,30,19,0.0,14.0,7,7,40,12:08 AM,01:13 PM,05:28 AM,07:25 PM,9,27,27,28,18,1,30,0.0,1014,28,10,163,15
2020-01-18 15:00:00,30,19,0.0,14.0,7,8,40,12:08 AM,01:13 PM,05:28 AM,07:25 PM,8,28,28,30,21,2,26,0.0,1012,30,10,178,18
2020-01-18 18:00:00,30,19,0.0,14.0,7,1,40,12:08 AM,01:13 PM,05:28 AM,07:25 PM,9,27,27,28,24,0,30,0.0,1012,28,10,185,18
2020-01-18 21:00:00,30,19,0.0,14.0,7,1,40,12:08 AM,01:13 PM,05:28 AM,07:25 PM,8,25,25,25,31,0,36,0.0,1014,25,10,144,19
2020-01-19 00:00:00,33,17,0.0,14.0,7,1,32,12:45 AM,02:17 PM,05:29 AM,07:25 PM,9,21,22,21,39,0,47,0.0,1015,21,10,105,30
2020-01-19 03:00:00,33,17,0.0,14.0,7,1,32,12:45 AM,02:17 PM,05:29 AM,07:25 PM,9,18,18,18,37,0,56,0.0,1015,18,10,96,28
2020-01-19 06:00:00,33,17,0.0,14.0,7,1,32,12:45 AM,02:17 PM,05:29 AM,07:25 PM,9,17,17,17,31,0,58,0.0,1017,17,10,92,23
2020-01-19 09:00:00,33,17,0.0,14.0,7,6,32,12:45 AM,02:17 PM,05:29 AM,07:25 PM,9,21,21,21,21,0,47,0.0,1017,21,10,85,18
2020-01-19 12:00:00,33,17,0.0,14.0,7,7,32,12:45 AM,02:17 PM,05:29 AM,07:25 PM,9,27,27,28,13,1,30,0.0,1015,28,10,116,11
2020-01-19 15:00:00,33,17,0.0,14.0,7,8,32,12:45 AM,02:17 PM,05:29 AM,07:25 PM,10,29,29,31,15,1,28,0.0,1013,31,10,196,13
2020-01-19 18:00:00,33,17,0.0,14.0,7,1,32,12:45 AM,02:17 PM,05:29 AM,07:25 PM,12,26,26,25,29,0,44,0.0,1013,25,10,196,24
2020-01-19 21:00:00,33,17,0.0,14.0,7,1,32,12:45 AM,02:17 PM,05:29 AM,07:25 PM,11,21,23,21,24,0,53,0.0,1013,21,10,183,16
2020-01-20 00:00:00,30,19,0.0,14.0,7,1,25,01:24 AM,03:20 PM,05:30 AM,07:25 PM,12,21,21,21,17,0,56,0.0,1013,21,10,169,11
2020-01-20 03:00:00,30,19,0.0,14.0,7,1,25,01:24 AM,03:20 PM,05:30 AM,07:25 PM,11,20,20,20,10,0,55,0.0,1012,20,10,129,7
2020-01-20 06:00:00,30,19,0.0,14.0,7,1,25,01:24 AM,03:20 PM,05:30 AM,07:25 PM,9,21,21,21,9,1,47,0.0,1012,21,10,95,6
2020-01-20 09:00:00,30,19,0.0,14.0,7,7,25,01:24 AM,03:20 PM,05:30 AM,07:25 PM,10,26,26,26,8,1,35,0.0,1012,26,10,136,7
2020-01-20 12:00:00,30,19,0.0,14.0,7,7,25,01:24 AM,03:20 PM,05:30 AM,07:25 PM,11,28,28,29,19,2,32,0.0,1011,29,10,236,17
2020-01-20 15:00:00,30,19,0.0,14.0,7,7,25,01:24 AM,03:20 PM,05:30 AM,07:25 PM,12,28,28,29,27,0,36,0.0,1009,29,10,225,24
2020-01-20 18:00:00,30,19,0.0,14.0,7,1,25,01:24 AM,03:20 PM,05:30 AM,07:25 PM,14,26,26,25,29,0,50,0.0,1010,25,10,211,24
2020-01-20 21:00:00,30,19,0.0,14.0,7,1,25,01:24 AM,03:20 PM,05:30 AM,07:25 PM,15,22,23,22,29,0,65,0.0,1011,22,10,201,21
2020-01-21 00:00:00,24,16,0.0,13.3,6,1,18,02:06 AM,04:22 PM,05:31 AM,07:25 PM,14,20,20,20,28,0,70,0.0,1012,20,10,188,19
2020-01-21 03:00:00,24,16,0.0,13.3,6,1,18,02:06 AM,04:22 PM,05:31 AM,07:25 PM,13,17,17,17,24,4,76,0.0,1012,17,10,182,16
2020-01-21 06:00:00,24,16,0.0,13.3,6,1,18,02:06 AM,04:22 PM,05:31 AM,07:25 PM,12,17,17,17,21,39,75,0.0,1013,17,10,184,15
2020-01-21 09:00:00,24,16,0.0,13.3,6,4,18,02:06 AM,04:22 PM,05:31 AM,07:25 PM,14,20,21,20,17,87,69,0.0,1013,20,10,206,14
2020-01-21 12:00:00,24,16,0.0,13.3,6,6,18,02:06 AM,04:22 PM,05:31 AM,07:25 PM,14,25,25,23,24,59,60,0.1,1012,23,10,229,21
2020-01-21 15:00:00,24,16,0.0,13.3,6,6,18,02:06 AM,04:22 PM,05:31 AM,07:25 PM,13,25,25,24,30,11,53,0.0,1011,24,10,226,26
2020-01-21 18:00:00,24,16,0.0,13.3,6,1,18,02:06 AM,04:22 PM,05:31 AM,07:25 PM,12,21,23,21,31,0,57,0.0,1012,21,10,217,26
2020-01-21 21:00:00,24,16,0.0,13.3,6,1,18,02:06 AM,04:22 PM,05:31 AM,07:25 PM,11,19,19,19,31,1,61,0.0,1013,19,10,200,23
2020-01-22 00:00:00,23,13,0.0,13.9,6,1,11,02:52 AM,05:22 PM,05:32 AM,07:24 PM,9,16,17,16,29,0,60,0.0,1015,17,10,180,21
2020-01-22 03:00:00,23,13,0.0,13.9,6,1,11,02:52 AM,05:22 PM,05:32 AM,07:24 PM,8,13,14,13,25,0,66,0.0,1015,14,10,163,17
2020-01-22 06:00:00,23,13,0.0,13.9,6,1,11,02:52 AM,05:22 PM,05:32 AM,07:24 PM,8,14,14,14,22,1,65,0.0,1016,14,10,164,15
2020-01-22 09:00:00,23,13,0.0,13.9,6,5,11,02:52 AM,05:22 PM,05:32 AM,07:24 PM,9,19,19,19,21,12,54,0.0,1017,19,10,193,18
2020-01-22 12:00:00,23,13,0.0,13.9,6,6,11,02:52 AM,05:22 PM,05:32 AM,07:24 PM,12,25,25,22,24,28,52,0.0,1016,22,10,221,21
2020-01-22 15:00:00,23,13,0.0,13.9,6,6,11,02:52 AM,05:22 PM,05:32 AM,07:24 PM,13,25,25,23,30,25,55,0.0,1015,23,10,218,26
2020-01-22 18:00:00,23,13,0.0,13.9,6,1,11,02:52 AM,05:22 PM,05:32 AM,07:24 PM,14,21,23,21,30,34,62,0.0,1015,21,10,211,25
2020-01-22 21:00:00,23,13,0.0,13.9,6,1,11,02:52 AM,05:22 PM,05:32 AM,07:24 PM,14,19,19,19,30,54,72,0.0,1016,19,10,197,22
2020-01-23 00:00:00,26,17,0.0,13.9,6,1,3,03:43 AM,06:17 PM,05:33 AM,07:24 PM,13,18,18,18,26,17,74,0.0,1017,18,10,180,17
2020-01-23 03:00:00,26,17,0.0,13.9,6,1,3,03:43 AM,06:17 PM,05:33 AM,07:24 PM,13,17,17,17,20,21,76,0.0,1016,17,10,164,13
2020-01-23 06:00:00,26,17,0.0,13.9,6,1,3,03:43 AM,06:17 PM,05:33 AM,07:24 PM,13,18,18,18,14,14,75,0.0,1017,18,10,160,10
2020-01-23 09:00:00,26,17,0.0,13.9,6,6,3,03:43 AM,06:17 PM,05:33 AM,07:24 PM,13,22,22,22,15,18,58,0.0,1017,22,10,184,13
2020-01-23 12:00:00,26,17,0.0,13.9,6,7,3,03:43 AM,06:17 PM,05:33 AM,07:24 PM,13,26,26,26,20,0,46,0.0,1016,26,10,216,17
2020-01-23 15:00:00,26,17,0.0,13.9,6,7,3,03:43 AM,06:17 PM,05:33 AM,07:24 PM,14,26,26,25,28,0,51,0.0,1015,25,10,220,24
2020-01-23 18:00:00,26,17,0.0,13.9,6,1,3,03:43 AM,06:17 PM,05:33 AM,07:24 PM,14,25,25,24,27,0,57,0.0,1014,24,10,206,22
2020-01-23 21:00:00,26,17,0.0,13.9,6,1,3,03:43 AM,06:17 PM,05:33 AM,07:24 PM,14,21,23,21,22,0,62,0.0,1016,21,10,182,14
2020-01-24 00:00:00,32,18,0.0,13.9,7,1,0,04:38 AM,07:07 PM,05:34 AM,07:23 PM,12,20,20,20,18,0,58,0.0,1016,20,10,139,11
2020-01-24 03:00:00,32,18,0.0,13.9,7,1,0,04:38 AM,07:07 PM,05:34 AM,07:23 PM,10,19,19,19,20,0,57,0.0,1016,19,10,113,13
2020-01-24 06:00:00,32,18,0.0,13.9,7,1,0,04:38 AM,07:07 PM,05:34 AM,07:23 PM,11,19,19,19,18,0,63,0.0,1017,19,10,103,13
2020-01-24 09:00:00,32,18,0.0,13.9,7,6,0,04:38 AM,07:07 PM,05:34 AM,07:23 PM,11,24,24,25,12,0,47,0.0,1018,25,10,117,10
2020-01-24 12:00:00,32,18,0.0,13.9,7,8,0,04:38 AM,07:07 PM,05:34 AM,07:23 PM,10,30,30,32,12,0,27,0.0,1016,32,10,191,10
2020-01-24 15:00:00,32,18,0.0,13.9,7,8,0,04:38 AM,07:07 PM,05:34 AM,07:23 PM,10,29,29,30,26,0,29,0.0,1014,30,10,223,22
2020-01-24 18:00:00,32,18,0.0,13.9,7,1,0,04:38 AM,07:07 PM,05:34 AM,07:23 PM,11,28,28,27,27,0,38,0.0,1014,27,10,205,22
2020-01-24 21:00:00,32,18,0.0,13.9,7,1,0,04:38 AM,07:07 PM,05:34 AM,07:23 PM,13,26,26,23,23,0,57,0.0,1015,23,10,184,15
2020-01-25 00:00:00,31,19,0.0,13.9,7,1,0,05:35 AM,07:51 PM,05:34 AM,07:23 PM,15,21,23,21,14,11,70,0.0,1016,21,10,156,9
2020-01-25 03:00:00,31,19,0.0,13.9,7,1,0,05:35 AM,07:51 PM,05:34 AM,07:23 PM,15,20,20,20,12,27,71,0.0,1015,20,10,129,8
2020-01-25 06:00:00,31,19,0.0,13.9,7,1,0,05:35 AM,07:51 PM,05:34 AM,07:23 PM,15,20,21,20,14,13,73,0.0,1015,20,10,120,10
2020-01-25 09:00:00,31,19,0.0,13.9,7,7,0,05:35 AM,07:51 PM,05:34 AM,07:23 PM,14,26,26,25,10,5,52,0.0,1015,25,10,161,9
2020-01-25 12:00:00,31,19,0.0,13.9,7,8,0,05:35 AM,07:51 PM,05:34 AM,07:23 PM,12,30,30,30,15,3,33,0.0,1014,30,10,234,13
2020-01-25 15:00:00,31,19,0.0,13.9,7,7,0,05:35 AM,07:51 PM,05:34 AM,07:23 PM,14,30,30,30,24,4,38,0.0,1013,30,10,224,21
2020-01-25 18:00:00,31,19,0.0,13.9,7,1,0,05:35 AM,07:51 PM,05:34 AM,07:23 PM,15,29,29,28,25,7,50,0.0,1013,28,10,208,20
2020-01-25 21:00:00,31,19,0.0,13.9,7,1,0,05:35 AM,07:51 PM,05:34 AM,07:23 PM,16,28,28,25,25,5,66,0.0,1014,25,10,187,16
2020-01-26 00:00:00,34,19,0.0,13.9,7,1,4,06:32 AM,08:30 PM,05:35 AM,07:22 PM,16,22,25,22,23,3,68,0.0,1014,22,10,147,14
2020-01-26 03:00:00,34,19,0.0,13.9,7,1,4,06:32 AM,08:30 PM,05:35 AM,07:22 PM,15,21,23,21,21,3,69,0.0,1014,21,10,122,14
2020-01-26 06:00:00,34,19,0.0,13.9,7,1,4,06:32 AM,08:30 PM,05:35 AM,07:22 PM,14,20,21,20,16,0,70,0.0,1014,20,10,123,11
2020-01-26 09:00:00,34,19,0.0,13.9,7,7,4,06:32 AM,08:30 PM,05:35 AM,07:22 PM,14,27,27,26,11,0,52,0.0,1014,26,10,137,10
2020-01-26 12:00:00,34,19,0.0,13.9,7,8,4,06:32 AM,08:30 PM,05:35 AM,07:22 PM,14,33,33,33,13,0,33,0.0,1013,33,10,194,12
2020-01-26 15:00:00,34,19,0.0,13.9,7,8,4,06:32 AM,08:30 PM,05:35 AM,07:22 PM,14,33,33,33,23,0,33,0.0,1011,33,10,227,19
2020-01-26 18:00:00,34,19,0.0,13.9,7,1,4,06:32 AM,08:30 PM,05:35 AM,07:22 PM,15,30,30,29,25,0,42,0.0,1011,29,10,203,19
2020-01-26 21:00:00,34,19,0.0,13.9,7,1,4,06:32 AM,08:30 PM,05:35 AM,07:22 PM,14,26,26,26,24,0,46,0.0,1012,26,10,178,14
2020-01-27 00:00:00,37,23,0.0,13.9,8,1,11,07:29 AM,09:05 PM,05:36 AM,07:22 PM,13,26,26,25,25,0,47,0.0,1012,25,10,137,14
2020-01-27 03:00:00,37,23,0.0,13.9,8,1,11,07:29 AM,09:05 PM,05:36 AM,07:22 PM,15,25,25,24,31,0,57,0.0,1012,24,10,101,20
2020-01-27 06:00:00,37,23,0.0,13.9,8,1,11,07:29 AM,09:05 PM,05:36 AM,07:22 PM,15,26,26,24,19,0,56,0.0,1012,24,10,105,13
2020-01-27 09:00:00,37,23,0.0,13.9,8,8,11,07:29 AM,09:05 PM,05:36 AM,07:22 PM,15,31,31,30,8,0,40,0.0,1012,30,10,113,7
2020-01-27 12:00:00,37,23,0.0,13.9,8,9,11,07:29 AM,09:05 PM,05:36 AM,07:22 PM,13,37,37,37,12,0,23,0.0,1010,37,10,130,10
2020-01-27 15:00:00,37,23,0.0,13.9,8,9,11,07:29 AM,09:05 PM,05:36 AM,07:22 PM,13,36,36,36,24,0,25,0.0,1009,36,10,222,21
2020-01-27 18:00:00,37,23,0.0,13.9,8,1,11,07:29 AM,09:05 PM,05:36 AM,07:22 PM,13,32,32,32,26,0,31,0.0,1009,32,10,199,20
2020-01-27 21:00:00,37,23,0.0,13.9,8,1,11,07:29 AM,09:05 PM,05:36 AM,07:22 PM,12,28,28,29,28,0,36,0.0,1010,29,10,168,15
2020-01-28 00:00:00,34,24,0.0,13.8,8,1,18,08:24 AM,09:36 PM,05:37 AM,07:21 PM,12,27,27,27,24,0,41,0.0,1010,27,10,123,13
2020-01-28 03:00:00,34,24,0.0,13.8,8,1,18,08:24 AM,09:36 PM,05:37 AM,07:21 PM,14,26,26,25,20,0,53,0.0,1009,25,10,98,13
2020-01-28 06:00:00,34,24,0.0,13.8,8,1,18,08:24 AM,09:36 PM,05:37 AM,07:21 PM,15,26,26,25,10,0,54,0.0,1009,25,10,132,7
2020-01-28 09:00:00,34,24,0.0,13.8,8,7,18,08:24 AM,09:36 PM,05:37 AM,07:21 PM,14,29,29,29,10,0,40,0.0,1009,29,10,219,9
2020-01-28 12:00:00,34,24,0.0,13.8,8,8,18,08:24 AM,09:36 PM,05:37 AM,07:21 PM,13,33,33,34,17,0,28,0.0,1008,34,10,235,14
2020-01-28 15:00:00,34,24,0.0,13.8,8,8,18,08:24 AM,09:36 PM,05:37 AM,07:21 PM,14,32,32,32,24,0,34,0.0,1006,32,10,227,21
2020-01-28 18:00:00,34,24,0.0,13.8,8,1,18,08:24 AM,09:36 PM,05:37 AM,07:21 PM,15,29,29,29,25,0,47,0.0,1007,29,10,218,22
2020-01-28 21:00:00,34,24,0.0,13.8,8,1,18,08:24 AM,09:36 PM,05:37 AM,07:21 PM,16,28,28,26,24,0,66,0.0,1009,26,10,205,19
2020-01-29 00:00:00,27,18,0.0,13.8,6,1,26,09:18 AM,10:06 PM,05:38 AM,07:21 PM,16,24,24,22,23,0,75,0.0,1009,22,10,198,17
2020-01-29 03:00:00,27,18,0.0,13.8,6,1,26,09:18 AM,10:06 PM,05:38 AM,07:21 PM,15,19,19,19,17,0,79,0.0,1009,19,10,193,12
2020-01-29 06:00:00,27,18,0.0,13.8,6,1,26,09:18 AM,10:06 PM,05:38 AM,07:21 PM,15,20,21,20,13,0,72,0.0,1010,20,10,190,10
2020-01-29 09:00:00,27,18,0.0,13.8,6,6,26,09:18 AM,10:06 PM,05:38 AM,07:21 PM,13,25,25,24,12,0,54,0.0,1010,24,10,210,11
2020-01-29 12:00:00,27,18,0.0,13.8,6,7,26,09:18 AM,10:06 PM,05:38 AM,07:21 PM,13,27,27,27,18,0,42,0.0,1009,27,10,243,15
2020-01-29 15:00:00,27,18,0.0,13.8,6,7,26,09:18 AM,10:06 PM,05:38 AM,07:21 PM,15,27,27,26,23,0,50,0.0,1006,26,10,247,20
2020-01-29 18:00:00,27,18,0.0,13.8,6,1,26,09:18 AM,10:06 PM,05:38 AM,07:21 PM,16,24,24,23,22,27,63,0.0,1006,23,10,241,19
2020-01-29 21:00:00,27,18,0.0,13.8,6,1,26,09:18 AM,10:06 PM,05:38 AM,07:21 PM,16,20,20,20,19,81,75,0.0,1007,20,10,236,15
2020-01-30 00:00:00,22,18,0.0,11.0,5,1,33,10:11 AM,10:34 PM,05:39 AM,07:20 PM,17,19,20,19,17,76,76,0.1,1007,19,10,235,14
2020-01-30 03:00:00,22,18,0.0,11.0,5,1,33,10:11 AM,10:34 PM,05:39 AM,07:20 PM,17,20,20,20,21,81,79,0.2,1006,20,10,219,17
2020-01-30 06:00:00,22,18,0.0,11.0,5,1,33,10:11 AM,10:34 PM,05:39 AM,07:20 PM,15,20,20,20,22,98,77,0.3,1007,20,10,218,17
2020-01-30 09:00:00,22,18,0.0,11.0,5,5,33,10:11 AM,10:34 PM,05:39 AM,07:20 PM,13,20,21,20,26,89,63,0.5,1007,20,10,233,22
2020-01-30 12:00:00,22,18,0.0,11.0,5,5,33,10:11 AM,10:34 PM,05:39 AM,07:20 PM,10,22,24,22,32,80,47,0.3,1008,22,9,228,27
2020-01-30 15:00:00,22,18,0.0,11.0,5,6,33,10:11 AM,10:34 PM,05:39 AM,07:20 PM,9,24,24,22,31,56,44,0.2,1008,22,10,232,26
2020-01-30 18:00:00,22,18,0.0,11.0,5,1,33,10:11 AM,10:34 PM,05:39 AM,07:20 PM,10,20,22,20,28,5,53,0.0,1009,20,10,224,23
2020-01-30 21:00:00,22,18,0.0,11.0,5,1,33,10:11 AM,10:34 PM,05:39 AM,07:20 PM,11,18,18,18,27,16,62,0.0,1010,18,10,207,19
2020-01-31 00:00:00,23,14,0.0,13.8,6,1,37,11:04 AM,11:03 PM,05:40 AM,07:19 PM,9,17,17,17,26,32,58,0.0,1011,17,10,181,18
2020-01-31 03:00:00,23,14,0.0,13.8,6,1,37,11:04 AM,11:03 PM,05:40 AM,07:19 PM,8,15,15,15,21,50,63,0.0,1011,15,10,155,14
2020-01-31 06:00:00,23,14,0.0,13.8,6,1,37,11:04 AM,11:03 PM,05:40 AM,07:19 PM,7,14,15,14,15,28,61,0.0,1013,15,10,145,11
2020-01-31 09:00:00,23,14,0.0,13.8,6,5,37,11:04 AM,11:03 PM,05:40 AM,07:19 PM,6,18,19,18,14,14,46,0.0,1014,18,10,166,12
