date_time,Moora_maxtempC,Moora_mintempC,Moora_totalSnow_cm,Moora_sunHour,Moora_uvIndex,Moora_uvIndex,Moora_moon_illumination,Moora_moonrise,Moora_moonset,Moora_sunrise,Moora_sunset,Moora_DewPointC,Moora_FeelsLikeC,Moora_HeatIndexC,Moora_WindChillC,Moora_WindGustKmph,Moora_cloudcover,Moora_humidity,Moora_precipMM,Moora_pressure,Moora_tempC,Moora_visibility,Moora_winddirDegree,Moora_windspeedKmph
2019-12-04 00:00:00,40,21,0.0,9.9,9,1,48,11:51 AM,12:32 AM,05:06 AM,07:06 PM,8,30,30,27,18,12,38,0.0,1011,27,10,188,9
2019-12-04 03:00:00,40,21,0.0,9.9,9,1,48,11:51 AM,12:32 AM,05:06 AM,07:06 PM,7,21,23,21,11,43,39,0.0,1010,21,10,178,5
2019-12-04 06:00:00,40,21,0.0,9.9,9,1,48,11:51 AM,12:32 AM,05:06 AM,07:06 PM,7,23,23,24,13,76,34,0.0,1010,24,10,167,8
2019-12-04 09:00:00,40,21,0.0,9.9,9,7,48,11:51 AM,12:32 AM,05:06 AM,07:06 PM,6,31,31,33,14,100,20,0.0,1011,33,10,167,12
2019-12-04 12:00:00,40,21,0.0,9.9,9,8,48,11:51 AM,12:32 AM,05:06 AM,07:06 PM,4,38,38,39,16,92,12,0.0,1011,39,10,216,14
2019-12-04 15:00:00,40,21,0.0,9.9,9,9,48,11:51 AM,12:32 AM,05:06 AM,07:06 PM,3,39,39,39,24,64,11,0.0,1009,39,10,226,21
2019-12-04 18:00:00,40,21,0.0,9.9,9,1,48,11:51 AM,12:32 AM,05:06 AM,07:06 PM,6,36,36,35,37,33,19,0.0,1010,35,10,210,28
2019-12-04 21:00:00,40,21,0.0,9.9,9,1,48,11:51 AM,12:32 AM,05:06 AM,07:06 PM,6,36,36,32,36,20,32,0.0,1012,32,10,190,18
2019-12-05 00:00:00,41,22,0.0,14.0,9,1,55,12:44 PM,01:05 AM,05:06 AM,07:07 PM,8,31,31,29,37,18,38,0.0,1012,29,10,157,19
2019-12-05 03:00:00,41,22,0.0,14.0,9,1,55,12:44 PM,01:05 AM,05:06 AM,07:07 PM,9,25,25,24,40,23,40,0.0,1012,24,10,116,23
2019-12-05 06:00:00,41,22,0.0,14.0,9,1,55,12:44 PM,01:05 AM,05:06 AM,07:07 PM,10,25,25,24,30,32,41,0.0,1013,24,10,107,20
2019-12-05 09:00:00,41,22,0.0,14.0,9,8,55,12:44 PM,01:05 AM,05:06 AM,07:07 PM,9,30,30,31,24,20,26,0.0,1013,31,10,97,21
2019-12-05 12:00:00,41,22,0.0,14.0,9,9,55,12:44 PM,01:05 AM,05:06 AM,07:07 PM,6,38,38,38,19,1,14,0.0,1011,38,10,85,16
2019-12-05 15:00:00,41,22,0.0,14.0,9,10,55,12:44 PM,01:05 AM,05:06 AM,07:07 PM,3,41,41,40,14,1,10,0.0,1009,40,10,84,12
2019-12-05 18:00:00,41,22,0.0,14.0,9,1,55,12:44 PM,01:05 AM,05:06 AM,07:07 PM,4,40,40,39,22,1,15,0.0,1008,39,10,141,14
2019-12-05 21:00:00,41,22,0.0,14.0,9,1,55,12:44 PM,01:05 AM,05:06 AM,07:07 PM,7,40,40,36,30,29,29,0.1,1009,36,10,207,15
2019-12-06 00:00:00,41,25,0.0,14.0,8,1,62,01:37 PM,01:35 AM,05:06 AM,07:08 PM,8,34,34,32,22,86,34,0.3,1009,32,10,152,11
2019-12-06 03:00:00,41,25,0.0,14.0,8,1,62,01:37 PM,01:35 AM,05:06 AM,07:08 PM,9,26,26,26,44,61,33,0.2,1008,26,9,85,23
2019-12-06 06:00:00,41,25,0.0,14.0,8,1,62,01:37 PM,01:35 AM,05:06 AM,07:08 PM,10,27,27,28,39,5,34,0.0,1008,28,10,63,26
2019-12-06 09:00:00,41,25,0.0,14.0,8,8,62,01:37 PM,01:35 AM,05:06 AM,07:08 PM,8,33,33,34,27,11,21,0.0,1008,34,10,30,24
2019-12-06 12:00:00,41,25,0.0,14.0,8,10,62,01:37 PM,01:35 AM,05:06 AM,07:08 PM,5,41,41,41,29,25,11,0.0,1007,41,10,103,25
2019-12-06 15:00:00,41,25,0.0,14.0,8,9,62,01:37 PM,01:35 AM,05:06 AM,07:08 PM,4,38,38,38,35,29,13,0.0,1005,38,10,283,30
2019-12-06 18:00:00,41,25,0.0,14.0,8,1,62,01:37 PM,01:35 AM,05:06 AM,07:08 PM,8,31,31,31,32,35,29,0.0,1007,31,10,239,25
2019-12-06 21:00:00,41,25,0.0,14.0,8,1,62,01:37 PM,01:35 AM,05:06 AM,07:08 PM,11,31,31,27,28,8,53,0.0,1009,27,10,237,15
2019-12-07 00:00:00,31,16,0.0,14.0,7,1,70,02:30 PM,02:04 AM,05:06 AM,07:09 PM,13,25,25,22,21,5,70,0.0,1010,22,10,248,10
2019-12-07 03:00:00,31,16,0.0,14.0,7,1,70,02:30 PM,02:04 AM,05:06 AM,07:09 PM,12,17,17,17,8,5,73,0.0,1009,17,10,281,4
2019-12-07 06:00:00,31,16,0.0,14.0,7,1,70,02:30 PM,02:04 AM,05:06 AM,07:09 PM,10,20,20,20,19,7,55,0.0,1009,20,10,319,12
2019-12-07 09:00:00,31,16,0.0,14.0,7,7,70,02:30 PM,02:04 AM,05:06 AM,07:09 PM,8,27,27,27,26,7,30,0.0,1010,27,10,296,22
2019-12-07 12:00:00,31,16,0.0,14.0,7,8,70,02:30 PM,02:04 AM,05:06 AM,07:09 PM,9,29,29,31,37,7,25,0.0,1010,31,10,282,33
2019-12-07 15:00:00,31,16,0.0,14.0,7,7,70,02:30 PM,02:04 AM,05:06 AM,07:09 PM,12,27,27,27,38,23,40,0.0,1010,27,10,262,33
2019-12-07 18:00:00,31,16,0.0,14.0,7,1,70,02:30 PM,02:04 AM,05:06 AM,07:09 PM,14,21,23,21,32,42,65,0.0,1012,21,10,237,26
2019-12-07 21:00:00,31,16,0.0,14.0,7,1,70,02:30 PM,02:04 AM,05:06 AM,07:09 PM,12,18,20,18,26,21,78,0.0,1015,18,10,231,16
2019-12-08 00:00:00,29,12,0.0,14.0,6,1,77,03:24 PM,02:34 AM,05:06 AM,07:10 PM,11,15,17,15,19,8,91,0.0,1015,15,10,234,9
2019-12-08 03:00:00,29,12,0.0,14.0,6,1,77,03:24 PM,02:34 AM,05:06 AM,07:10 PM,11,12,12,12,16,22,92,0.0,1015,12,7,234,8
2019-12-08 06:00:00,29,12,0.0,14.0,6,1,77,03:24 PM,02:34 AM,05:06 AM,07:10 PM,11,14,15,14,15,42,83,0.0,1016,15,5,198,10
2019-12-08 09:00:00,29,12,0.0,14.0,6,6,77,03:24 PM,02:34 AM,05:06 AM,07:10 PM,10,21,21,21,17,9,50,0.0,1018,21,10,180,15
2019-12-08 12:00:00,29,12,0.0,14.0,6,7,77,03:24 PM,02:34 AM,05:06 AM,07:10 PM,6,26,26,26,19,6,28,0.0,1017,26,10,193,17
2019-12-08 15:00:00,29,12,0.0,14.0,6,7,77,03:24 PM,02:34 AM,05:06 AM,07:10 PM,6,26,26,27,27,4,27,0.0,1016,27,10,206,23
2019-12-08 18:00:00,29,12,0.0,14.0,6,1,77,03:24 PM,02:34 AM,05:06 AM,07:10 PM,8,22,23,22,37,2,47,0.0,1017,22,10,207,29
2019-12-08 21:00:00,29,12,0.0,14.0,6,1,77,03:24 PM,02:34 AM,05:06 AM,07:10 PM,9,19,22,19,35,1,72,0.0,1019,19,10,197,20
2019-12-09 00:00:00,33,12,0.0,14.0,7,1,84,04:20 PM,03:05 AM,05:06 AM,07:10 PM,10,15,19,15,29,1,86,0.0,1019,16,10,185,15
2019-12-09 03:00:00,33,12,0.0,14.0,7,1,84,04:20 PM,03:05 AM,05:06 AM,07:10 PM,9,11,12,11,25,0,81,0.0,1019,12,10,155,12
2019-12-09 06:00:00,33,12,0.0,14.0,7,1,84,04:20 PM,03:05 AM,05:06 AM,07:10 PM,7,15,17,15,24,0,60,0.0,1020,16,10,101,15
2019-12-09 09:00:00,33,12,0.0,14.0,7,6,84,04:20 PM,03:05 AM,05:06 AM,07:10 PM,6,25,25,25,23,0,33,0.0,1020,25,10,91,20
2019-12-09 12:00:00,33,12,0.0,14.0,7,8,84,04:20 PM,03:05 AM,05:06 AM,07:10 PM,3,28,28,30,19,0,17,0.0,1019,30,10,110,17
2019-12-09 15:00:00,33,12,0.0,14.0,7,8,84,04:20 PM,03:05 AM,05:06 AM,07:10 PM,1,31,31,33,19,0,13,0.0,1017,33,10,124,17
2019-12-09 18:00:00,33,12,0.0,14.0,7,1,84,04:20 PM,03:05 AM,05:06 AM,07:10 PM,3,32,32,32,29,0,23,0.0,1017,32,10,150,21
2019-12-09 21:00:00,33,12,0.0,14.0,7,1,84,04:20 PM,03:05 AM,05:06 AM,07:10 PM,8,31,31,29,43,0,44,0.0,1017,29,10,185,25
2019-12-10 00:00:00,37,17,0.0,14.1,8,1,92,05:18 PM,03:39 AM,05:06 AM,07:11 PM,6,24,24,23,33,0,46,0.0,1017,23,10,165,17
2019-12-10 03:00:00,37,17,0.0,14.1,8,1,92,05:18 PM,03:39 AM,05:06 AM,07:11 PM,3,18,18,18,32,1,39,0.0,1017,18,10,131,16
2019-12-10 06:00:00,37,17,0.0,14.1,8,1,92,05:18 PM,03:39 AM,05:06 AM,07:11 PM,2,20,20,20,32,3,30,0.0,1017,20,10,101,20
2019-12-10 09:00:00,37,17,0.0,14.1,8,7,92,05:18 PM,03:39 AM,05:06 AM,07:11 PM,5,27,27,28,23,3,24,0.0,1017,28,10,93,20
2019-12-10 12:00:00,37,17,0.0,14.1,8,8,92,05:18 PM,03:39 AM,05:06 AM,07:11 PM,5,33,33,35,19,5,16,0.0,1015,35,10,98,16
2019-12-10 15:00:00,37,17,0.0,14.1,8,9,92,05:18 PM,03:39 AM,05:06 AM,07:11 PM,5,35,35,36,16,10,14,0.0,1013,36,10,120,14
2019-12-10 18:00:00,37,17,0.0,14.1,8,1,92,05:18 PM,03:39 AM,05:06 AM,07:11 PM,4,36,36,36,27,7,16,0.0,1012,36,10,153,18
2019-12-10 21:00:00,37,17,0.0,14.1,8,1,92,05:18 PM,03:39 AM,05:06 AM,07:11 PM,3,37,37,34,36,2,21,0.0,1013,34,10,148,18
2019-12-11 00:00:00,37,21,0.0,14.1,8,1,99,06:18 PM,04:17 AM,05:06 AM,07:12 PM,2,32,32,30,36,3,23,0.0,1014,30,10,125,19
2019-12-11 03:00:00,37,21,0.0,14.1,8,1,99,06:18 PM,04:17 AM,05:06 AM,07:12 PM,4,23,23,23,44,4,30,0.0,1014,23,10,111,27
2019-12-11 06:00:00,37,21,0.0,14.1,8,1,99,06:18 PM,04:17 AM,05:06 AM,07:12 PM,6,23,23,23,45,6,34,0.0,1015,23,10,98,32
2019-12-11 09:00:00,37,21,0.0,14.1,8,7,99,06:18 PM,04:17 AM,05:06 AM,07:12 PM,7,28,28,30,41,5,24,0.0,1015,30,10,83,36
2019-12-11 12:00:00,37,21,0.0,14.1,8,9,99,06:18 PM,04:17 AM,05:06 AM,07:12 PM,10,34,34,35,38,3,22,0.0,1014,35,10,73,33
2019-12-11 15:00:00,37,21,0.0,14.1,8,9,99,06:18 PM,04:17 AM,05:06 AM,07:12 PM,11,36,36,37,32,5,22,0.0,1012,37,10,82,28
2019-12-11 18:00:00,37,21,0.0,14.1,8,1,99,06:18 PM,04:17 AM,05:06 AM,07:12 PM,12,37,37,36,30,28,25,0.2,1012,36,10,99,22
2019-12-11 21:00:00,37,21,0.0,14.1,8,1,99,06:18 PM,04:17 AM,05:06 AM,07:12 PM,12,36,36,33,37,52,33,0.4,1014,33,9,80,19
2019-12-12 00:00:00,39,23,0.0,14.1,9,1,100,07:19 PM,05:00 AM,05:07 AM,07:12 PM,12,30,30,28,39,9,38,0.0,1015,28,10,64,22
2019-12-12 03:00:00,39,23,0.0,14.1,9,1,100,07:19 PM,05:00 AM,05:07 AM,07:12 PM,10,25,25,24,32,5,40,0.0,1015,24,10,82,17
2019-12-12 06:00:00,39,23,0.0,14.1,9,1,100,07:19 PM,05:00 AM,05:07 AM,07:12 PM,6,25,25,25,34,0,31,0.0,1016,25,10,82,22
2019-12-12 09:00:00,39,23,0.0,14.1,9,8,100,07:19 PM,05:00 AM,05:07 AM,07:12 PM,4,30,30,32,30,0,17,0.0,1017,32,10,66,26
2019-12-12 12:00:00,39,23,0.0,14.1,9,9,100,07:19 PM,05:00 AM,05:07 AM,07:12 PM,4,36,36,37,27,2,13,0.0,1016,37,10,63,23
2019-12-12 15:00:00,39,23,0.0,14.1,9,9,100,07:19 PM,05:00 AM,05:07 AM,07:12 PM,4,38,38,39,21,4,12,0.0,1014,39,10,62,18
2019-12-12 18:00:00,39,23,0.0,14.1,9,1,100,07:19 PM,05:00 AM,05:07 AM,07:12 PM,3,38,38,38,22,3,13,0.0,1013,38,10,74,14
2019-12-12 21:00:00,39,23,0.0,14.1,9,1,100,07:19 PM,05:00 AM,05:07 AM,07:12 PM,1,37,37,35,37,3,16,0.0,1014,35,10,87,18
2019-12-13 00:00:00,40,25,0.0,14.1,9,1,87,08:19 PM,05:49 AM,05:07 AM,07:13 PM,-1,31,31,31,45,2,15,0.0,1015,31,10,72,22
2019-12-13 03:00:00,40,25,0.0,14.1,9,1,87,08:19 PM,05:49 AM,05:07 AM,07:13 PM,-1,25,25,26,41,4,17,0.0,1014,26,10,55,21
2019-12-13 06:00:00,40,25,0.0,14.1,9,1,87,08:19 PM,05:49 AM,05:07 AM,07:13 PM,0,26,26,27,38,9,18,0.0,1016,27,10,47,23
2019-12-13 09:00:00,40,25,0.0,14.1,9,8,87,08:19 PM,05:49 AM,05:07 AM,07:13 PM,1,32,32,34,32,1,13,0.0,1016,34,10,48,28
2019-12-13 12:00:00,40,25,0.0,14.1,9,9,87,08:19 PM,05:49 AM,05:07 AM,07:13 PM,-1,38,38,39,23,0,8,0.0,1014,39,10,66,20
2019-12-13 15:00:00,40,25,0.0,14.1,9,9,87,08:19 PM,05:49 AM,05:07 AM,07:13 PM,-4,39,39,39,18,0,7,0.0,1012,39,10,88,15
2019-12-13 18:00:00,40,25,0.0,14.1,9,1,87,08:19 PM,05:49 AM,05:07 AM,07:13 PM,-5,38,38,38,19,0,9,0.0,1012,38,10,135,14
2019-12-13 21:00:00,40,25,0.0,14.1,9,1,87,08:19 PM,05:49 AM,05:07 AM,07:13 PM,-2,38,38,35,24,2,16,0.0,1013,35,10,177,12
2019-12-14 00:00:00,42,22,0.0,14.1,9,1,79,09:17 PM,06:44 AM,05:07 AM,07:14 PM,-2,33,33,30,22,9,18,0.0,1013,30,10,133,10
2019-12-14 03:00:00,42,22,0.0,14.1,9,1,79,09:17 PM,06:44 AM,05:07 AM,07:14 PM,-4,22,22,22,19,14,17,0.0,1012,22,10,98,9
2019-12-14 06:00:00,42,22,0.0,14.1,9,1,79,09:17 PM,06:44 AM,05:07 AM,07:14 PM,-2,25,25,26,22,3,17,0.0,1012,26,10,63,13
2019-12-14 09:00:00,42,22,0.0,14.1,9,9,79,09:17 PM,06:44 AM,05:07 AM,07:14 PM,-1,33,33,35,19,0,10,0.0,1012,35,10,40,17
2019-12-14 12:00:00,42,22,0.0,14.1,9,9,79,09:17 PM,06:44 AM,05:07 AM,07:14 PM,-3,40,40,40,14,0,7,0.0,1010,40,10,51,12
2019-12-14 15:00:00,42,22,0.0,14.1,9,10,79,09:17 PM,06:44 AM,05:07 AM,07:14 PM,-3,41,41,41,17,0,7,0.0,1007,41,10,113,15
2019-12-14 18:00:00,42,22,0.0,14.1,9,1,79,09:17 PM,06:44 AM,05:07 AM,07:14 PM,0,39,39,38,32,0,12,0.0,1006,38,10,217,23
2019-12-14 21:00:00,42,22,0.0,14.1,9,1,79,09:17 PM,06:44 AM,05:07 AM,07:14 PM,2,39,39,36,36,0,18,0.0,1007,36,10,178,17
2019-12-15 00:00:00,40,24,0.0,14.1,9,1,72,10:10 PM,07:46 AM,05:07 AM,07:15 PM,-0,33,33,31,30,0,19,0.0,1007,31,10,138,14
2019-12-15 03:00:00,40,24,0.0,14.1,9,1,72,10:10 PM,07:46 AM,05:07 AM,07:15 PM,0,23,23,24,28,1,21,0.0,1005,24,10,96,13
2019-12-15 06:00:00,40,24,0.0,14.1,9,1,72,10:10 PM,07:46 AM,05:07 AM,07:15 PM,2,26,26,27,22,1,20,0.0,1006,27,10,43,13
2019-12-15 09:00:00,40,24,0.0,14.1,9,9,72,10:10 PM,07:46 AM,05:07 AM,07:15 PM,5,35,35,36,19,2,15,0.0,1005,36,10,8,17
2019-12-15 12:00:00,40,24,0.0,14.1,9,10,72,10:10 PM,07:46 AM,05:07 AM,07:15 PM,5,40,40,40,16,4,11,0.0,1004,40,10,114,14
2019-12-15 15:00:00,40,24,0.0,14.1,9,9,72,10:10 PM,07:46 AM,05:07 AM,07:15 PM,5,38,38,39,16,5,13,0.0,1002,39,10,300,14
2019-12-15 18:00:00,40,24,0.0,14.1,9,1,72,10:10 PM,07:46 AM,05:07 AM,07:15 PM,7,35,35,35,30,4,21,0.0,1003,35,10,233,21
2019-12-15 21:00:00,40,24,0.0,14.1,9,1,72,10:10 PM,07:46 AM,05:07 AM,07:15 PM,9,36,36,32,33,4,39,0.0,1004,32,10,213,17
2019-12-16 00:00:00,37,18,0.0,14.1,8,1,65,10:57 PM,08:50 AM,05:08 AM,07:15 PM,12,28,28,26,23,4,65,0.0,1005,26,10,226,11
2019-12-16 03:00:00,37,18,0.0,14.1,8,1,65,10:57 PM,08:50 AM,05:08 AM,07:15 PM,14,18,18,18,15,4,76,0.0,1004,18,10,161,7
2019-12-16 06:00:00,37,18,0.0,14.1,8,1,65,10:57 PM,08:50 AM,05:08 AM,07:15 PM,12,21,21,21,8,3,59,0.0,1005,21,10,136,5
2019-12-16 09:00:00,37,18,0.0,14.1,8,7,65,10:57 PM,08:50 AM,05:08 AM,07:15 PM,10,28,28,29,9,3,33,0.0,1006,29,10,328,8
2019-12-16 12:00:00,37,18,0.0,14.1,8,9,65,10:57 PM,08:50 AM,05:08 AM,07:15 PM,5,38,38,39,11,2,12,0.0,1005,39,10,282,10
2019-12-16 15:00:00,37,18,0.0,14.1,8,9,65,10:57 PM,08:50 AM,05:08 AM,07:15 PM,6,38,38,38,23,2,16,0.0,1004,38,10,266,20
2019-12-16 18:00:00,37,18,0.0,14.1,8,1,65,10:57 PM,08:50 AM,05:08 AM,07:15 PM,11,32,32,31,32,2,34,0.0,1005,31,10,233,25
2019-12-16 21:00:00,37,18,0.0,14.1,8,1,65,10:57 PM,08:50 AM,05:08 AM,07:15 PM,12,32,32,29,31,3,55,0.0,1007,29,10,215,17
2019-12-17 00:00:00,40,19,0.0,14.1,8,1,58,11:40 PM,09:56 AM,05:08 AM,07:16 PM,13,27,27,25,29,5,67,0.0,1009,25,10,208,15
2019-12-17 03:00:00,40,19,0.0,14.1,8,1,58,11:40 PM,09:56 AM,05:08 AM,07:16 PM,12,20,20,20,23,7,63,0.0,1008,20,10,192,11
2019-12-17 06:00:00,40,19,0.0,14.1,8,1,58,11:40 PM,09:56 AM,05:08 AM,07:16 PM,9,22,22,22,15,5,44,0.0,1009,22,10,146,9
2019-12-17 09:00:00,40,19,0.0,14.1,8,7,58,11:40 PM,09:56 AM,05:08 AM,07:16 PM,8,29,29,29,13,4,27,0.0,1010,29,10,157,11
2019-12-17 12:00:00,40,19,0.0,14.1,8,9,58,11:40 PM,09:56 AM,05:08 AM,07:16 PM,8,36,36,37,18,1,17,0.0,1009,37,10,174,16
2019-12-17 15:00:00,40,19,0.0,14.1,8,9,58,11:40 PM,09:56 AM,05:08 AM,07:16 PM,8,37,37,37,31,4,18,0.0,1008,37,10,216,27
2019-12-17 18:00:00,40,19,0.0,14.1,8,1,58,11:40 PM,09:56 AM,05:08 AM,07:16 PM,10,32,32,31,38,3,32,0.0,1009,31,10,216,30
2019-12-17 21:00:00,40,19,0.0,14.1,8,1,58,11:40 PM,09:56 AM,05:08 AM,07:16 PM,11,31,31,28,32,3,52,0.0,1010,28,10,204,18
2019-12-18 00:00:00,38,18,0.0,14.1,8,1,50,No moonrise,11:01 AM,05:08 AM,07:16 PM,13,25,25,24,21,4,71,0.0,1011,24,10,189,10
2019-12-18 03:00:00,38,18,0.0,14.1,8,1,50,No moonrise,11:01 AM,05:08 AM,07:16 PM,12,19,19,19,17,5,66,0.0,1010,19,10,184,8
2019-12-18 06:00:00,38,18,0.0,14.1,8,1,50,No moonrise,11:01 AM,05:08 AM,07:16 PM,8,22,22,22,12,4,41,0.0,1010,22,10,120,7
2019-12-18 09:00:00,38,18,0.0,14.1,8,8,50,No moonrise,11:01 AM,05:08 AM,07:16 PM,7,29,29,30,13,0,25,0.0,1011,30,10,144,12
2019-12-18 12:00:00,38,18,0.0,14.1,8,9,50,No moonrise,11:01 AM,05:08 AM,07:16 PM,9,35,35,37,23,1,19,0.0,1010,37,10,267,20
2019-12-18 15:00:00,38,18,0.0,14.1,8,9,50,No moonrise,11:01 AM,05:08 AM,07:16 PM,11,34,34,36,37,1,22,0.0,1008,36,10,262,32
2019-12-18 18:00:00,38,18,0.0,14.1,8,1,50,No moonrise,11:01 AM,05:08 AM,07:16 PM,12,31,31,31,35,0,41,0.0,1009,31,10,245,28
2019-12-18 21:00:00,38,18,0.0,14.1,8,1,50,No moonrise,11:01 AM,05:08 AM,07:16 PM,16,32,32,28,32,18,78,0.0,1011,28,10,232,21
2019-12-19 00:00:00,24,16,0.0,11.1,5,1,43,12:19 AM,12:06 PM,05:09 AM,07:17 PM,16,25,25,23,22,69,96,0.0,1011,23,7,236,13
2019-12-19 03:00:00,24,16,0.0,11.1,5,1,43,12:19 AM,12:06 PM,05:09 AM,07:17 PM,16,16,16,16,16,100,98,0.0,1011,16,0,246,9
2019-12-19 06:00:00,24,16,0.0,11.1,5,1,43,12:19 AM,12:06 PM,05:09 AM,07:17 PM,15,18,19,18,12,68,86,0.0,1011,18,3,263,8
2019-12-19 09:00:00,24,16,0.0,11.1,5,5,43,12:19 AM,12:06 PM,05:09 AM,07:17 PM,14,25,25,23,18,36,60,0.0,1012,23,10,270,15
2019-12-19 12:00:00,24,16,0.0,11.1,5,5,43,12:19 AM,12:06 PM,05:09 AM,07:17 PM,16,25,25,23,25,100,62,0.1,1012,23,10,262,22
2019-12-19 15:00:00,24,16,0.0,11.1,5,6,43,12:19 AM,12:06 PM,05:09 AM,07:17 PM,13,25,25,22,32,66,58,0.1,1012,22,10,242,28
2019-12-19 18:00:00,24,16,0.0,11.1,5,1,43,12:19 AM,12:06 PM,05:09 AM,07:17 PM,10,24,24,22,32,8,50,0.0,1014,22,10,238,25
2019-12-19 21:00:00,24,16,0.0,11.1,5,1,43,12:19 AM,12:06 PM,05:09 AM,07:17 PM,11,19,22,19,25,20,76,0.0,1015,19,10,231,13
2019-12-20 00:00:00,32,12,0.0,14.1,7,1,36,12:55 AM,01:10 PM,05:09 AM,07:17 PM,11,15,17,15,16,21,88,0.0,1016,15,10,222,8
2019-12-20 03:00:00,32,12,0.0,14.1,7,1,36,12:55 AM,01:10 PM,05:09 AM,07:17 PM,11,12,12,12,11,38,90,0.0,1016,12,10,185,5
2019-12-20 06:00:00,32,12,0.0,14.1,7,1,36,12:55 AM,01:10 PM,05:09 AM,07:17 PM,10,15,15,15,10,26,78,0.0,1017,15,10,163,6
2019-12-20 09:00:00,32,12,0.0,14.1,7,6,36,12:55 AM,01:10 PM,05:09 AM,07:17 PM,9,22,22,22,13,12,47,0.0,1017,22,10,169,11
2019-12-20 12:00:00,32,12,0.0,14.1,7,7,36,12:55 AM,01:10 PM,05:09 AM,07:17 PM,7,27,27,28,10,1,27,0.0,1017,28,10,156,9
2019-12-20 15:00:00,32,12,0.0,14.1,7,7,36,12:55 AM,01:10 PM,05:09 AM,07:17 PM,7,28,28,30,17,2,25,0.0,1015,30,10,182,15
2019-12-20 18:00:00,32,12,0.0,14.1,7,1,36,12:55 AM,01:10 PM,05:09 AM,07:17 PM,11,27,27,26,35,0,48,0.0,1015,26,10,201,28
2019-12-20 21:00:00,32,12,0.0,14.1,7,1,36,12:55 AM,01:10 PM,05:09 AM,07:17 PM,12,26,26,23,31,0,71,0.0,1015,23,10,190,20
2019-12-21 00:00:00,39,13,0.0,14.1,8,1,28,01:31 AM,02:13 PM,05:10 AM,07:18 PM,11,18,21,18,25,0,81,0.0,1015,18,10,183,13
2019-12-21 03:00:00,39,13,0.0,14.1,8,1,28,01:31 AM,02:13 PM,05:10 AM,07:18 PM,11,14,14,14,26,0,80,0.0,1015,14,10,154,13
2019-12-21 06:00:00,39,13,0.0,14.1,8,1,28,01:31 AM,02:13 PM,05:10 AM,07:18 PM,10,18,19,18,27,0,60,0.0,1015,18,10,106,17
2019-12-21 09:00:00,39,13,0.0,14.1,8,7,28,01:31 AM,02:13 PM,05:10 AM,07:18 PM,8,27,27,27,22,0,32,0.0,1014,27,10,75,19
2019-12-21 12:00:00,39,13,0.0,14.1,8,9,28,01:31 AM,02:13 PM,05:10 AM,07:18 PM,4,35,35,36,17,1,13,0.0,1012,36,10,130,15
2019-12-21 15:00:00,39,13,0.0,14.1,8,9,28,01:31 AM,02:13 PM,05:10 AM,07:18 PM,4,36,36,37,25,2,14,0.0,1009,37,10,278,22
2019-12-21 18:00:00,39,13,0.0,14.1,8,1,28,01:31 AM,02:13 PM,05:10 AM,07:18 PM,9,32,32,32,40,0,34,0.0,1009,32,10,213,32
2019-12-21 21:00:00,39,13,0.0,14.1,8,1,28,01:31 AM,02:13 PM,05:10 AM,07:18 PM,13,32,32,30,37,1,65,0.0,1012,30,10,204,23
2019-12-22 00:00:00,32,16,0.0,12.2,7,1,21,02:07 AM,03:18 PM,05:10 AM,07:18 PM,14,25,25,23,32,4,81,0.0,1012,23,10,203,18
2019-12-22 03:00:00,32,16,0.0,12.2,7,1,21,02:07 AM,03:18 PM,05:10 AM,07:18 PM,14,16,16,16,26,7,91,0.0,1012,16,10,196,14
2019-12-22 06:00:00,32,16,0.0,12.2,7,1,21,02:07 AM,03:18 PM,05:10 AM,07:18 PM,14,17,19,17,24,38,81,0.0,1012,17,10,199,15
2019-12-22 09:00:00,32,16,0.0,12.2,7,5,21,02:07 AM,03:18 PM,05:10 AM,07:18 PM,12,26,26,24,21,94,50,0.0,1012,24,10,195,18
2019-12-22 12:00:00,32,16,0.0,12.2,7,8,21,02:07 AM,03:18 PM,05:10 AM,07:18 PM,11,30,30,31,23,65,29,0.0,1011,31,10,206,20
2019-12-22 15:00:00,32,16,0.0,12.2,7,8,21,02:07 AM,03:18 PM,05:10 AM,07:18 PM,12,30,30,31,32,22,32,0.0,1010,31,10,216,28
2019-12-22 18:00:00,32,16,0.0,12.2,7,1,21,02:07 AM,03:18 PM,05:10 AM,07:18 PM,12,29,29,28,33,4,47,0.0,1011,28,10,210,26
2019-12-22 21:00:00,32,16,0.0,12.2,7,1,21,02:07 AM,03:18 PM,05:10 AM,07:18 PM,14,28,28,25,31,8,81,0.0,1012,25,10,206,18
2019-12-23 00:00:00,39,14,0.0,14.1,8,1,14,02:45 AM,04:22 PM,05:11 AM,07:19 PM,14,20,21,20,26,9,93,0.0,1013,20,10,199,13
2019-12-23 03:00:00,39,14,0.0,14.1,8,1,14,02:45 AM,04:22 PM,05:11 AM,07:19 PM,13,14,14,14,15,5,92,0.0,1012,14,10,187,8
2019-12-23 06:00:00,39,14,0.0,14.1,8,1,14,02:45 AM,04:22 PM,05:11 AM,07:19 PM,13,18,18,18,11,3,78,0.0,1012,18,10,156,6
2019-12-23 09:00:00,39,14,0.0,14.1,8,7,14,02:45 AM,04:22 PM,05:11 AM,07:19 PM,12,28,28,27,9,8,44,0.0,1013,27,10,173,8
