date_time,Federal_maxtempC,Federal_mintempC,Federal_totalSnow_cm,Federal_sunHour,Federal_uvIndex,Federal_uvIndex,Federal_moon_illumination,Federal_moonrise,Federal_moonset,Federal_sunrise,Federal_sunset,Federal_DewPointC,Federal_FeelsLikeC,Federal_HeatIndexC,Federal_WindChillC,Federal_WindGustKmph,Federal_cloudcover,Federal_humidity,Federal_precipMM,Federal_pressure,Federal_tempC,Federal_visibility,Federal_winddirDegree,Federal_windspeedKmph
2020-02-26 12:00:00,11,4,0.0,8.5,2,2,15,09:35 AM,10:01 PM,07:56 AM,06:49 PM,5,8,8,8,4,71,79,0.0,1032,8,10,252,3
2020-02-26 15:00:00,11,4,0.0,8.5,2,4,15,09:35 AM,10:01 PM,07:56 AM,06:49 PM,5,11,11,11,3,58,67,0.0,1032,11,10,241,3
2020-02-26 18:00:00,11,4,0.0,8.5,2,3,15,09:35 AM,10:01 PM,07:56 AM,06:49 PM,4,10,10,10,4,42,69,0.0,1032,10,10,168,3
2020-02-26 21:00:00,11,4,0.0,8.5,2,1,15,09:35 AM,10:01 PM,07:56 AM,06:49 PM,4,7,7,7,7,32,81,0.0,1033,7,10,148,4
2020-02-27 00:00:00,15,3,0.0,11.0,4,1,23,09:55 AM,11:04 PM,07:54 AM,06:51 PM,4,6,6,6,5,37,83,0.0,1033,6,10,133,3
2020-02-27 03:00:00,15,3,0.0,11.0,4,1,23,09:55 AM,11:04 PM,07:54 AM,06:51 PM,3,6,6,6,4,40,84,0.0,1032,6,10,128,2
2020-02-27 06:00:00,15,3,0.0,11.0,4,1,23,09:55 AM,11:04 PM,07:54 AM,06:51 PM,2,4,4,4,4,27,87,0.0,1032,4,10,148,2
2020-02-27 09:00:00,15,3,0.0,11.0,4,3,23,09:55 AM,11:04 PM,07:54 AM,06:51 PM,2,5,5,5,3,37,80,0.0,1031,5,10,191,1
2020-02-27 12:00:00,15,3,0.0,11.0,4,4,23,09:55 AM,11:04 PM,07:54 AM,06:51 PM,4,11,11,11,3,22,60,0.0,1031,11,10,258,2
2020-02-27 15:00:00,15,3,0.0,11.0,4,4,23,09:55 AM,11:04 PM,07:54 AM,06:51 PM,5,15,15,15,3,7,52,0.0,1029,15,10,262,2
2020-02-27 18:00:00,15,3,0.0,11.0,4,4,23,09:55 AM,11:04 PM,07:54 AM,06:51 PM,5,14,15,14,4,21,60,0.0,1028,14,10,190,3
2020-02-27 21:00:00,15,3,0.0,11.0,4,1,23,09:55 AM,11:04 PM,07:54 AM,06:51 PM,4,10,12,10,4,61,76,0.0,1027,10,10,71,2
2020-02-28 00:00:00,13,5,0.0,10.1,3,1,30,10:15 AM,No moonset,07:52 AM,06:52 PM,4,7,7,7,3,51,82,0.0,1025,7,10,75,1
2020-02-28 03:00:00,13,5,0.0,10.1,3,1,30,10:15 AM,No moonset,07:52 AM,06:52 PM,6,8,8,8,4,3,87,0.0,1023,8,10,162,3
2020-02-28 06:00:00,13,5,0.0,10.1,3,1,30,10:15 AM,No moonset,07:52 AM,06:52 PM,5,7,7,7,3,3,90,0.0,1021,7,10,211,3
2020-02-28 09:00:00,13,5,0.0,10.1,3,3,30,10:15 AM,No moonset,07:52 AM,06:52 PM,4,6,6,6,6,5,85,0.0,1019,6,10,216,5
2020-02-28 12:00:00,13,5,0.0,10.1,3,4,30,10:15 AM,No moonset,07:52 AM,06:52 PM,4,9,10,9,15,14,67,0.0,1016,10,10,208,12
2020-02-28 15:00:00,13,5,0.0,10.1,3,3,30,10:15 AM,No moonset,07:52 AM,06:52 PM,4,10,13,10,28,48,56,0.0,1014,13,10,226,22
2020-02-28 18:00:00,13,5,0.0,10.1,3,3,30,10:15 AM,No moonset,07:52 AM,06:52 PM,3,9,12,9,33,87,65,1.2,1013,11,9,217,22
2020-02-28 21:00:00,13,5,0.0,10.1,3,1,30,10:15 AM,No moonset,07:52 AM,06:52 PM,2,6,10,6,31,89,81,3.5,1013,8,8,204,19
2020-02-29 00:00:00,9,4,0.0,8.6,2,1,38,10:37 AM,12:07 AM,07:50 AM,06:54 PM,3,2,6,2,36,100,83,2.5,1013,6,8,199,22
2020-02-29 03:00:00,9,4,0.0,8.6,2,1,38,10:37 AM,12:07 AM,07:50 AM,06:54 PM,3,1,5,1,37,100,86,0.5,1012,5,7,210,23
2020-02-29 06:00:00,9,4,0.0,8.6,2,1,38,10:37 AM,12:07 AM,07:50 AM,06:54 PM,3,1,5,1,28,97,86,0.5,1013,5,5,209,17
2020-02-29 09:00:00,9,4,0.0,8.6,2,1,38,10:37 AM,12:07 AM,07:50 AM,06:54 PM,2,2,5,2,17,86,84,0.0,1014,5,10,204,11
2020-02-29 12:00:00,9,4,0.0,8.6,2,3,38,10:37 AM,12:07 AM,07:50 AM,06:54 PM,2,5,7,5,15,60,69,0.0,1016,7,10,202,13
2020-02-29 15:00:00,9,4,0.0,8.6,2,2,38,10:37 AM,12:07 AM,07:50 AM,06:54 PM,1,7,9,7,14,50,55,0.3,1017,9,10,219,12
2020-02-29 18:00:00,9,4,0.0,8.6,2,2,38,10:37 AM,12:07 AM,07:50 AM,06:54 PM,0,6,7,6,13,81,62,1.0,1019,7,10,207,9
2020-02-29 21:00:00,9,4,0.0,8.6,2,1,38,10:37 AM,12:07 AM,07:50 AM,06:54 PM,1,2,4,2,12,71,83,1.5,1022,4,10,155,7
2020-03-01 00:00:00,10,0,0.0,10.1,3,1,44,11:04 AM,01:12 AM,07:48 AM,06:55 PM,1,2,3,2,9,53,89,1.0,1023,3,9,157,6
2020-03-01 03:00:00,10,0,0.0,10.1,3,1,44,11:04 AM,01:12 AM,07:48 AM,06:55 PM,0,1,2,1,6,17,90,0.0,1025,2,10,144,4
2020-03-01 06:00:00,10,0,0.0,10.1,3,1,44,11:04 AM,01:12 AM,07:48 AM,06:55 PM,-1,1,1,1,4,13,90,0.0,1026,1,10,169,2
2020-03-01 09:00:00,10,0,0.0,10.1,3,2,44,11:04 AM,01:12 AM,07:48 AM,06:55 PM,-0,2,2,2,3,29,85,0.0,1027,2,10,201,1
2020-03-01 12:00:00,10,0,0.0,10.1,3,3,44,11:04 AM,01:12 AM,07:48 AM,06:55 PM,1,7,7,7,2,50,65,0.0,1028,7,10,190,1
2020-03-01 15:00:00,10,0,0.0,10.1,3,3,44,11:04 AM,01:12 AM,07:48 AM,06:55 PM,0,10,10,10,3,57,50,0.0,1027,10,10,235,3
2020-03-01 18:00:00,10,0,0.0,10.1,3,2,44,11:04 AM,01:12 AM,07:48 AM,06:55 PM,0,8,9,8,7,98,58,0.1,1027,9,10,225,5
2020-03-01 21:00:00,10,0,0.0,10.1,3,1,44,11:04 AM,01:12 AM,07:48 AM,06:55 PM,2,3,5,3,13,81,81,0.2,1028,5,8,189,9
2020-03-02 00:00:00,10,3,0.0,5.6,2,1,51,11:35 AM,02:17 AM,07:47 AM,06:57 PM,2,1,4,1,14,68,88,0.1,1027,4,7,196,9
2020-03-02 03:00:00,10,3,0.0,5.6,2,1,51,11:35 AM,02:17 AM,07:47 AM,06:57 PM,2,1,4,1,14,100,88,0.0,1025,4,10,187,9
2020-03-02 06:00:00,10,3,0.0,5.6,2,1,51,11:35 AM,02:17 AM,07:47 AM,06:57 PM,2,2,4,2,14,100,88,0.0,1024,4,10,171,9
2020-03-02 09:00:00,10,3,0.0,5.6,2,2,51,11:35 AM,02:17 AM,07:47 AM,06:57 PM,3,3,5,3,15,100,84,0.0,1023,5,10,183,9
2020-03-02 12:00:00,10,3,0.0,5.6,2,2,51,11:35 AM,02:17 AM,07:47 AM,06:57 PM,4,5,7,5,18,100,83,0.0,1023,7,10,198,12
2020-03-02 15:00:00,10,3,0.0,5.6,2,2,51,11:35 AM,02:17 AM,07:47 AM,06:57 PM,6,6,8,6,23,100,85,0.1,1021,8,7,206,15
2020-03-02 18:00:00,10,3,0.0,5.6,2,2,51,11:35 AM,02:17 AM,07:47 AM,06:57 PM,7,6,9,6,27,100,85,0.1,1021,9,5,210,19
2020-03-02 21:00:00,10,3,0.0,5.6,2,1,51,11:35 AM,02:17 AM,07:47 AM,06:57 PM,6,5,8,5,30,100,87,0.0,1021,7,10,211,20
2020-03-03 00:00:00,10,7,0.0,5.6,2,1,58,12:14 PM,03:22 AM,07:45 AM,06:58 PM,7,6,9,6,31,100,89,0.1,1020,7,10,214,21
2020-03-03 03:00:00,10,7,0.0,5.6,2,1,58,12:14 PM,03:22 AM,07:45 AM,06:58 PM,7,6,8,6,25,96,89,0.0,1020,8,10,209,18
2020-03-03 06:00:00,10,7,0.0,5.6,2,1,58,12:14 PM,03:22 AM,07:45 AM,06:58 PM,7,5,8,5,22,82,91,0.0,1021,8,10,198,14
2020-03-03 09:00:00,10,7,0.0,5.6,2,2,58,12:14 PM,03:22 AM,07:45 AM,06:58 PM,5,5,8,5,22,75,84,0.1,1022,8,10,204,14
2020-03-03 12:00:00,10,7,0.0,5.6,2,2,58,12:14 PM,03:22 AM,07:45 AM,06:58 PM,5,7,10,7,24,91,71,0.2,1022,10,10,218,17
2020-03-03 15:00:00,10,7,0.0,5.6,2,2,58,12:14 PM,03:22 AM,07:45 AM,06:58 PM,5,7,10,7,26,94,70,0.1,1021,10,10,219,19
2020-03-03 18:00:00,10,7,0.0,5.6,2,2,58,12:14 PM,03:22 AM,07:45 AM,06:58 PM,5,6,9,6,28,93,74,0.3,1020,9,10,217,20
2020-03-03 21:00:00,10,7,0.0,5.6,2,1,58,12:14 PM,03:22 AM,07:45 AM,06:58 PM,6,5,8,5,28,98,87,0.6,1018,8,9,208,18
2020-03-04 00:00:00,11,4,0.0,8.7,2,1,65,01:03 PM,04:25 AM,07:43 AM,07:00 PM,5,4,7,4,34,96,85,0.1,1018,7,10,217,21
2020-03-04 03:00:00,11,4,0.0,8.7,2,1,65,01:03 PM,04:25 AM,07:43 AM,07:00 PM,2,2,6,2,35,85,78,0.2,1019,6,10,224,22
2020-03-04 06:00:00,11,4,0.0,8.7,2,1,65,01:03 PM,04:25 AM,07:43 AM,07:00 PM,1,1,4,1,27,85,79,0.1,1022,4,7,212,16
2020-03-04 09:00:00,11,4,0.0,8.7,2,1,65,01:03 PM,04:25 AM,07:43 AM,07:00 PM,1,2,5,2,17,91,75,0.2,1024,5,4,203,11
2020-03-04 12:00:00,11,4,0.0,8.7,2,3,65,01:03 PM,04:25 AM,07:43 AM,07:00 PM,-0,6,8,6,14,63,56,0.1,1025,8,9,228,12
2020-03-04 15:00:00,11,4,0.0,8.7,2,4,65,01:03 PM,04:25 AM,07:43 AM,07:00 PM,-2,10,11,10,8,46,43,0.0,1024,11,10,221,7
2020-03-04 18:00:00,11,4,0.0,8.7,2,3,65,01:03 PM,04:25 AM,07:43 AM,07:00 PM,-2,10,10,10,5,45,46,0.0,1023,10,10,157,4
2020-03-04 21:00:00,11,4,0.0,8.7,2,1,65,01:03 PM,04:25 AM,07:43 AM,07:00 PM,-1,7,7,7,6,59,57,0.0,1022,7,10,93,3
2020-03-05 00:00:00,14,4,0.0,10.2,4,1,73,02:04 PM,05:23 AM,07:41 AM,07:01 PM,-1,5,6,5,6,81,63,0.0,1021,6,10,127,3
2020-03-05 03:00:00,14,4,0.0,10.2,4,1,73,02:04 PM,05:23 AM,07:41 AM,07:01 PM,-1,5,5,5,5,35,65,0.0,1019,5,10,138,3
2020-03-05 06:00:00,14,4,0.0,10.2,4,1,73,02:04 PM,05:23 AM,07:41 AM,07:01 PM,-2,4,4,4,8,15,66,0.0,1018,4,10,168,4
2020-03-05 09:00:00,14,4,0.0,10.2,4,3,73,02:04 PM,05:23 AM,07:41 AM,07:01 PM,-1,5,6,5,7,7,61,0.0,1017,6,10,186,5
2020-03-05 12:00:00,14,4,0.0,10.2,4,4,73,02:04 PM,05:23 AM,07:41 AM,07:01 PM,-0,10,11,10,14,10,46,0.0,1016,11,10,205,12
2020-03-05 15:00:00,14,4,0.0,10.2,4,3,73,02:04 PM,05:23 AM,07:41 AM,07:01 PM,1,12,14,12,28,33,42,0.0,1015,14,10,223,22
2020-03-05 18:00:00,14,4,0.0,10.2,4,3,73,02:04 PM,05:23 AM,07:41 AM,07:01 PM,4,10,12,10,21,78,62,0.1,1015,12,10,229,15
2020-03-05 21:00:00,14,4,0.0,10.2,4,1,73,02:04 PM,05:23 AM,07:41 AM,07:01 PM,6,7,9,7,17,100,82,1.0,1016,9,9,240,12
2020-03-06 00:00:00,8,4,0.0,5.8,2,1,80,03:15 PM,06:13 AM,07:39 AM,07:03 PM,5,4,7,4,18,100,88,2.3,1016,7,8,226,14
2020-03-06 03:00:00,8,4,0.0,5.8,2,1,80,03:15 PM,06:13 AM,07:39 AM,07:03 PM,3,3,5,3,12,100,87,2.2,1016,5,8,186,9
2020-03-06 06:00:00,8,4,0.0,5.8,2,1,80,03:15 PM,06:13 AM,07:39 AM,07:03 PM,3,3,4,3,8,100,93,2.6,1016,4,8,189,6
2020-03-06 09:00:00,8,4,0.0,5.8,2,1,80,03:15 PM,06:13 AM,07:39 AM,07:03 PM,3,3,4,3,5,100,94,2.7,1016,4,8,184,4
2020-03-06 12:00:00,8,4,0.0,5.8,2,2,80,03:15 PM,06:13 AM,07:39 AM,07:03 PM,3,5,5,5,5,96,87,2.6,1016,5,7,233,4
2020-03-06 15:00:00,8,4,0.0,5.8,2,2,80,03:15 PM,06:13 AM,07:39 AM,07:03 PM,3,7,7,7,4,76,73,0.6,1015,7,10,251,4
2020-03-06 18:00:00,8,4,0.0,5.8,2,2,80,03:15 PM,06:13 AM,07:39 AM,07:03 PM,2,7,7,7,2,69,73,0.4,1014,7,10,155,1
2020-03-06 21:00:00,8,4,0.0,5.8,2,1,80,03:15 PM,06:13 AM,07:39 AM,07:03 PM,3,5,5,5,3,100,88,0.0,1013,5,10,99,2
2020-03-07 00:00:00,8,3,0.1,5.8,2,1,87,04:33 PM,06:55 AM,07:37 AM,07:04 PM,2,4,4,4,4,100,88,0.0,1012,4,10,254,3
2020-03-07 03:00:00,8,3,0.1,5.8,2,1,87,04:33 PM,06:55 AM,07:37 AM,07:04 PM,2,3,3,3,6,100,90,0.1,1011,3,10,192,4
2020-03-07 06:00:00,8,3,0.1,5.8,2,1,87,04:33 PM,06:55 AM,07:37 AM,07:04 PM,2,2,3,2,8,96,93,0.1,1010,3,8,179,5
2020-03-07 09:00:00,8,3,0.1,5.8,2,1,87,04:33 PM,06:55 AM,07:37 AM,07:04 PM,2,2,4,2,10,84,89,0.4,1010,4,7,194,7
2020-03-07 12:00:00,8,3,0.1,5.8,2,2,87,04:33 PM,06:55 AM,07:37 AM,07:04 PM,3,5,7,5,12,77,76,0.7,1010,7,10,224,9
2020-03-07 15:00:00,8,3,0.1,5.8,2,2,87,04:33 PM,06:55 AM,07:37 AM,07:04 PM,2,6,8,6,14,85,67,1.0,1010,8,10,221,11
2020-03-07 18:00:00,8,3,0.1,5.8,2,2,87,04:33 PM,06:55 AM,07:37 AM,07:04 PM,2,5,7,5,14,79,74,0.9,1012,7,10,190,10
2020-03-07 21:00:00,8,3,0.1,5.8,2,1,87,04:33 PM,06:55 AM,07:37 AM,07:04 PM,2,3,4,3,7,76,92,0.2,1014,4,9,154,5
2020-03-08 00:00:00,10,0,0.0,11.6,3,1,95,05:55 PM,07:31 AM,07:35 AM,07:06 PM,2,2,3,2,6,65,92,0.2,1016,3,9,172,4
2020-03-08 03:00:00,10,0,0.0,11.6,3,1,95,05:55 PM,07:31 AM,07:35 AM,07:06 PM,1,1,2,1,6,36,93,0.0,1017,2,10,187,4
2020-03-08 06:00:00,10,0,0.0,11.6,3,1,95,05:55 PM,07:31 AM,07:35 AM,07:06 PM,-1,1,1,1,4,34,93,0.0,1018,1,10,142,2
2020-03-08 09:00:00,10,0,0.0,11.6,3,2,95,05:55 PM,07:31 AM,07:35 AM,07:06 PM,-0,2,2,2,1,49,86,0.0,1018,2,10,144,1
2020-03-08 12:00:00,10,0,0.0,11.6,3,3,95,05:55 PM,07:31 AM,07:35 AM,07:06 PM,0,7,7,7,3,43,65,0.0,1018,7,10,326,2
2020-03-08 15:00:00,10,0,0.0,11.6,3,3,95,05:55 PM,07:31 AM,07:35 AM,07:06 PM,-2,9,9,9,5,44,46,0.0,1018,9,10,345,5
2020-03-08 18:00:00,10,0,0.0,11.6,3,3,95,05:55 PM,07:31 AM,07:35 AM,07:06 PM,-2,7,8,7,10,40,52,0.0,1018,8,10,232,8
2020-03-08 21:00:00,10,0,0.0,11.6,3,1,95,05:55 PM,07:31 AM,07:35 AM,07:06 PM,0,2,4,2,12,26,74,0.0,1020,4,10,16,8
2020-03-09 00:00:00,12,1,0.0,11.6,3,1,100,07:19 PM,08:01 AM,07:33 AM,07:07 PM,0,2,3,2,6,13,83,0.0,1021,3,10,44,4
2020-03-09 03:00:00,12,1,0.0,11.6,3,1,100,07:19 PM,08:01 AM,07:33 AM,07:07 PM,0,3,3,3,3,4,86,0.0,1022,3,10,52,2
2020-03-09 06:00:00,12,1,0.0,11.6,3,1,100,07:19 PM,08:01 AM,07:33 AM,07:07 PM,-0,1,1,1,3,4,87,0.0,1023,1,10,51,2
2020-03-09 09:00:00,12,1,0.0,11.6,3,2,100,07:19 PM,08:01 AM,07:33 AM,07:07 PM,-1,3,3,3,3,3,76,0.0,1024,3,10,141,2
2020-03-09 12:00:00,12,1,0.0,11.6,3,3,100,07:19 PM,08:01 AM,07:33 AM,07:07 PM,-3,8,9,8,6,6,46,0.0,1024,9,10,240,5
2020-03-09 15:00:00,12,1,0.0,11.6,3,4,100,07:19 PM,08:01 AM,07:33 AM,07:07 PM,-6,11,11,11,8,9,30,0.0,1023,11,10,120,6
2020-03-09 18:00:00,12,1,0.0,11.6,3,4,100,07:19 PM,08:01 AM,07:33 AM,07:07 PM,-5,10,12,10,7,8,35,0.0,1024,11,10,251,5
2020-03-09 21:00:00,12,1,0.0,11.6,3,1,100,07:19 PM,08:01 AM,07:33 AM,07:07 PM,-3,6,9,6,6,10,54,0.0,1026,6,10,74,3
2020-03-10 00:00:00,11,2,0.0,8.7,3,1,100,08:41 PM,08:28 AM,07:31 AM,07:09 PM,-2,3,3,3,5,14,66,0.0,1026,3,10,134,3
2020-03-10 03:00:00,11,2,0.0,8.7,3,1,100,08:41 PM,08:28 AM,07:31 AM,07:09 PM,-2,2,3,2,5,28,71,0.0,1026,3,10,171,3
2020-03-10 06:00:00,11,2,0.0,8.7,3,1,100,08:41 PM,08:28 AM,07:31 AM,07:09 PM,-2,1,2,1,8,46,74,0.0,1025,2,10,180,5
2020-03-10 09:00:00,11,2,0.0,8.7,3,1,100,08:41 PM,08:28 AM,07:31 AM,07:09 PM,-2,2,4,2,12,59,68,0.0,1025,4,10,189,7
2020-03-10 12:00:00,11,2,0.0,8.7,3,3,100,08:41 PM,08:28 AM,07:31 AM,07:09 PM,-1,7,9,7,16,71,49,0.0,1024,9,10,221,12
2020-03-10 15:00:00,11,2,0.0,8.7,3,3,100,08:41 PM,08:28 AM,07:31 AM,07:09 PM,-1,8,11,8,24,53,46,0.0,1022,11,10,222,18
2020-03-10 18:00:00,11,2,0.0,8.7,3,2,100,08:41 PM,08:28 AM,07:31 AM,07:09 PM,2,7,9,7,27,71,60,0.0,1021,9,10,226,18
2020-03-10 21:00:00,11,2,0.0,8.7,3,1,100,08:41 PM,08:28 AM,07:31 AM,07:09 PM,3,4,7,4,27,73,72,0.0,1020,7,10,218,16
2020-03-11 00:00:00,8,2,0.0,7.3,2,1,84,10:03 PM,08:54 AM,07:29 AM,07:10 PM,3,4,7,4,30,82,74,0.0,1020,7,10,208,18
2020-03-11 03:00:00,8,2,0.0,7.3,2,1,84,10:03 PM,08:54 AM,07:29 AM,07:10 PM,4,4,7,4,27,94,78,0.0,1018,7,10,207,17
2020-03-11 06:00:00,8,2,0.0,7.3,2,1,84,10:03 PM,08:54 AM,07:29 AM,07:10 PM,5,4,7,4,23,77,88,0.1,1019,7,10,208,14
2020-03-11 09:00:00,8,2,0.0,7.3,2,2,84,10:03 PM,08:54 AM,07:29 AM,07:10 PM,4,4,6,4,13,75,85,0.2,1020,6,7,191,8
2020-03-11 12:00:00,8,2,0.0,7.3,2,2,84,10:03 PM,08:54 AM,07:29 AM,07:10 PM,2,6,7,6,6,96,73,0.5,1022,7,2,142,5
2020-03-11 15:00:00,8,2,0.0,7.3,2,2,84,10:03 PM,08:54 AM,07:29 AM,07:10 PM,3,6,7,6,10,85,75,0.2,1023,7,3,72,8
2020-03-11 18:00:00,8,2,0.0,7.3,2,2,84,10:03 PM,08:54 AM,07:29 AM,07:10 PM,3,5,7,5,13,56,74,0.2,1024,7,7,32,9
2020-03-11 21:00:00,8,2,0.0,7.3,2,1,84,10:03 PM,08:54 AM,07:29 AM,07:10 PM,2,4,5,4,10,60,73,0.1,1026,5,10,39,6
2020-03-12 00:00:00,12,2,0.0,11.6,2,1,76,11:24 PM,09:21 AM,07:27 AM,07:12 PM,1,2,4,2,9,65,72,0.1,1027,3,10,49,6
2020-03-12 03:00:00,12,2,0.0,11.6,2,1,76,11:24 PM,09:21 AM,07:27 AM,07:12 PM,1,3,4,3,5,67,79,0.0,1028,4,10,76,3
2020-03-12 06:00:00,12,2,0.0,11.6,2,1,76,11:24 PM,09:21 AM,07:27 AM,07:12 PM,0,3,3,3,2,74,84,0.0,1028,3,10,145,1
2020-03-12 09:00:00,12,2,0.0,11.6,2,2,76,11:24 PM,09:21 AM,07:27 AM,07:12 PM,0,4,4,4,3,56,78,0.0,1027,4,10,212,2
2020-03-12 12:00:00,12,2,0.0,11.6,2,3,76,11:24 PM,09:21 AM,07:27 AM,07:12 PM,1,10,10,10,3,20,55,0.0,1026,10,10,295,3
2020-03-12 15:00:00,12,2,0.0,11.6,2,4,76,11:24 PM,09:21 AM,07:27 AM,07:12 PM,-0,12,12,12,4,13,43,0.0,1023,12,10,319,4
2020-03-12 18:00:00,12,2,0.0,11.6,2,4,76,11:24 PM,09:21 AM,07:27 AM,07:12 PM,-0,11,13,11,5,23,50,0.0,1022,11,10,241,4
2020-03-12 21:00:00,12,2,0.0,11.6,2,1,76,11:24 PM,09:21 AM,07:27 AM,07:12 PM,-0,9,13,9,4,34,68,0.0,1022,9,10,101,2
2020-03-13 00:00:00,6,2,2.3,5.9,1,1,69,No moonrise,09:49 AM,07:25 AM,07:13 PM,0,5,8,5,3,62,77,0.0,1020,5,10,234,2
2020-03-13 03:00:00,6,2,2.3,5.9,1,1,69,No moonrise,09:49 AM,07:25 AM,07:13 PM,0,3,3,3,3,100,82,0.0,1018,3,10,170,2
2020-03-13 06:00:00,6,2,2.3,5.9,1,1,69,No moonrise,09:49 AM,07:25 AM,07:13 PM,0,3,3,3,3,100,83,0.0,1015,3,10,59,2
2020-03-13 09:00:00,6,2,2.3,5.9,1,1,69,No moonrise,09:49 AM,07:25 AM,07:13 PM,-0,4,4,4,5,94,74,0.0,1012,4,10,9,4
2020-03-13 12:00:00,6,2,2.3,5.9,1,2,69,No moonrise,09:49 AM,07:25 AM,07:13 PM,-0,3,5,3,10,88,69,0.3,1010,5,10,12,9
2020-03-13 15:00:00,6,2,2.3,5.9,1,1,69,No moonrise,09:49 AM,07:25 AM,07:13 PM,2,2,5,2,15,99,85,1.3,1007,5,9,122,12
2020-03-13 18:00:00,6,2,2.3,5.9,1,1,69,No moonrise,09:49 AM,07:25 AM,07:13 PM,2,1,4,1,17,99,87,1.6,1006,4,7,358,14
2020-03-13 21:00:00,6,2,2.3,5.9,1,1,69,No moonrise,09:49 AM,07:25 AM,07:13 PM,1,-1,2,-1,17,100,91,1.1,1007,2,2,240,13
2020-03-14 00:00:00,6,-0,0.3,7.4,1,1,62,12:42 AM,10:21 AM,07:23 AM,07:15 PM,0,-2,2,-2,23,96,87,0.9,1007,2,5,6,16
2020-03-14 03:00:00,6,-0,0.3,7.4,1,1,62,12:42 AM,10:21 AM,07:23 AM,07:15 PM,-2,-3,1,-3,29,91,76,0.0,1008,1,10,9,19
2020-03-14 06:00:00,6,-0,0.3,7.4,1,1,62,12:42 AM,10:21 AM,07:23 AM,07:15 PM,-6,-5,0,-5,31,100,64,0.1,1011,0,8,12,19
2020-03-14 09:00:00,6,-0,0.3,7.4,1,1,62,12:42 AM,10:21 AM,07:23 AM,07:15 PM,-8,-5,0,-5,28,98,55,0.2,1015,0,5,13,19
2020-03-14 12:00:00,6,-0,0.3,7.4,1,1,62,12:42 AM,10:21 AM,07:23 AM,07:15 PM,-7,-1,3,-1,21,94,46,0.1,1017,3,7,15,17
2020-03-14 15:00:00,6,-0,0.3,7.4,1,2,62,12:42 AM,10:21 AM,07:23 AM,07:15 PM,-7,1,5,1,22,67,43,0.0,1019,5,10,20,19
2020-03-14 18:00:00,6,-0,0.3,7.4,1,2,62,12:42 AM,10:21 AM,07:23 AM,07:15 PM,-7,1,5,1,26,19,44,0.0,1020,5,10,21,19
2020-03-14 21:00:00,6,-0,0.3,7.4,1,1,62,12:42 AM,10:21 AM,07:23 AM,07:15 PM,-7,-3,2,-3,29,13,53,0.0,1021,2,10,21,18
2020-03-15 00:00:00,6,-2,0.0,11.6,2,1,55,01:57 AM,10:59 AM,07:21 AM,07:16 PM,-6,-4,0,-4,23,5,60,0.0,1022,0,10,22,14
2020-03-15 03:00:00,6,-2,0.0,11.6,2,1,55,01:57 AM,10:59 AM,07:21 AM,07:16 PM,-8,-6,-1,-6,26,13,61,0.0,1022,-1,10,18,16
2020-03-15 06:00:00,6,-2,0.0,11.6,2,1,55,01:57 AM,10:59 AM,07:21 AM,07:16 PM,-10,-7,-2,-7,32,22,55,0.0,1022,-2,10,16,20
2020-03-15 09:00:00,6,-2,0.0,11.6,2,2,55,01:57 AM,10:59 AM,07:21 AM,07:16 PM,-11,-7,-1,-7,31,16,48,0.0,1022,-1,10,13,22
2020-03-15 12:00:00,6,-2,0.0,11.6,2,2,55,01:57 AM,10:59 AM,07:21 AM,07:16 PM,-10,-2,2,-2,25,22,38,0.0,1021,2,10,5,22
2020-03-15 15:00:00,6,-2,0.0,11.6,2,1,55,01:57 AM,10:59 AM,07:21 AM,07:16 PM,-9,1,5,1,23,59,36,0.0,1021,5,10,3,20
2020-03-15 18:00:00,6,-2,0.0,11.6,2,3,55,01:57 AM,10:59 AM,07:21 AM,07:16 PM,-7,2,5,2,23,60,42,0.0,1021,5,10,10,18
2020-03-15 21:00:00,6,-2,0.0,11.6,2,1,55,01:57 AM,10:59 AM,07:21 AM,07:16 PM,-5,-1,3,-1,28,11,56,0.0,1022,3,10,20,17
2020-03-16 00:00:00,14,2,0.0,11.6,3,1,47,03:05 AM,11:44 AM,07:19 AM,07:17 PM,-4,-2,2,-2,26,12,66,0.0,1023,2,10,24,15
2020-03-16 03:00:00,14,2,0.0,11.6,3,1,47,03:05 AM,11:44 AM,07:19 AM,07:17 PM,-3,-2,2,-2,22,3,71,0.0,1023,2,10,23,13
2020-03-16 06:00:00,14,2,0.0,11.6,3,1,47,03:05 AM,11:44 AM,07:19 AM,07:17 PM,-2,-1,2,-1,14,3,73,0.0,1024,2,10,26,9
2020-03-16 09:00:00,14,2,0.0,11.6,3,2,47,03:05 AM,11:44 AM,07:19 AM,07:17 PM,-2,2,4,2,11,2,65,0.0,1024,4,10,21,8
2020-03-16 12:00:00,14,2,0.0,11.6,3,3,47,03:05 AM,11:44 AM,07:19 AM,07:17 PM,-2,8,9,8,12,0,46,0.0,1023,9,10,122,10
2020-03-16 15:00:00,14,2,0.0,11.6,3,4,47,03:05 AM,11:44 AM,07:19 AM,07:17 PM,-0,12,13,12,13,0,41,0.0,1021,13,10,238,11
2020-03-16 18:00:00,14,2,0.0,11.6,3,4,47,03:05 AM,11:44 AM,07:19 AM,07:17 PM,1,12,12,12,11,0,48,0.0,1019,12,10,9,9
