date_time,Doonside_maxtempC,Doonside_mintempC,Doonside_totalSnow_cm,Doonside_sunHour,Doonside_uvIndex,Doonside_uvIndex,Doonside_moon_illumination,Doonside_moonrise,Doonside_moonset,Doonside_sunrise,Doonside_sunset,Doonside_DewPointC,Doonside_FeelsLikeC,Doonside_HeatIndexC,Doonside_WindChillC,Doonside_WindGustKmph,Doonside_cloudcover,Doonside_humidity,Doonside_precipMM,Doonside_pressure,Doonside_tempC,Doonside_visibility,Doonside_winddirDegree,Doonside_windspeedKmph
2019-12-23 12:00:00,26,18,0.0,13.4,5,7,14,02:18 AM,04:01 PM,04:43 AM,07:07 PM,13,26,26,26,13,19,46,0.0,1017,26,10,66,11
2019-12-23 15:00:00,26,18,0.0,13.4,5,7,14,02:18 AM,04:01 PM,04:43 AM,07:07 PM,15,27,27,26,20,17,50,0.0,1015,26,10,69,18
2019-12-23 18:00:00,26,18,0.0,13.4,5,1,14,02:18 AM,04:01 PM,04:43 AM,07:07 PM,16,25,25,23,20,34,67,0.0,1015,23,10,62,16
2019-12-23 21:00:00,26,18,0.0,13.4,5,1,14,02:18 AM,04:01 PM,04:43 AM,07:07 PM,18,20,21,20,14,66,85,0.0,1016,20,10,36,10
2019-12-24 00:00:00,28,21,0.0,10.2,5,1,7,02:57 AM,05:07 PM,04:44 AM,07:08 PM,18,20,20,20,9,86,89,0.0,1015,20,10,28,7
2019-12-24 03:00:00,28,21,0.0,10.2,5,1,7,02:57 AM,05:07 PM,04:44 AM,07:08 PM,19,21,21,21,4,83,89,0.0,1014,21,10,55,3
2019-12-24 06:00:00,28,21,0.0,10.2,5,1,7,02:57 AM,05:07 PM,04:44 AM,07:08 PM,19,21,23,21,2,90,87,0.3,1014,21,10,65,2
2019-12-24 09:00:00,28,21,0.0,10.2,5,5,7,02:57 AM,05:07 PM,04:44 AM,07:08 PM,19,25,25,23,6,99,76,0.5,1014,23,10,92,5
2019-12-24 12:00:00,28,21,0.0,10.2,5,6,7,02:57 AM,05:07 PM,04:44 AM,07:08 PM,18,28,28,27,16,81,59,0.7,1013,27,10,104,13
2019-12-24 15:00:00,28,21,0.0,10.2,5,6,7,02:57 AM,05:07 PM,04:44 AM,07:08 PM,17,28,28,27,22,73,57,0.8,1013,27,10,100,18
2019-12-24 18:00:00,28,21,0.0,10.2,5,1,7,02:57 AM,05:07 PM,04:44 AM,07:08 PM,18,26,26,24,18,59,70,0.4,1014,24,10,93,14
2019-12-24 21:00:00,28,21,0.0,10.2,5,1,7,02:57 AM,05:07 PM,04:44 AM,07:08 PM,18,22,22,22,15,51,82,0.3,1016,22,10,87,11
2019-12-25 00:00:00,28,19,0.0,11.3,6,1,0,03:41 AM,06:11 PM,04:44 AM,07:08 PM,18,20,20,20,12,60,89,0.3,1016,20,10,77,8
2019-12-25 03:00:00,28,19,0.0,11.3,6,1,0,03:41 AM,06:11 PM,04:44 AM,07:08 PM,18,20,20,20,8,67,91,0.6,1015,20,10,67,5
2019-12-25 06:00:00,28,19,0.0,11.3,6,1,0,03:41 AM,06:11 PM,04:44 AM,07:08 PM,18,21,23,21,9,60,82,0.5,1016,21,10,59,7
2019-12-25 09:00:00,28,19,0.0,11.3,6,6,0,03:41 AM,06:11 PM,04:44 AM,07:08 PM,16,26,26,25,14,72,59,0.5,1017,25,10,75,11
2019-12-25 12:00:00,28,19,0.0,11.3,6,6,0,03:41 AM,06:11 PM,04:44 AM,07:08 PM,15,28,28,28,17,79,47,0.3,1016,28,10,83,14
2019-12-25 15:00:00,28,19,0.0,11.3,6,6,0,03:41 AM,06:11 PM,04:44 AM,07:08 PM,15,28,28,27,22,86,46,0.2,1015,27,9,76,19
2019-12-25 18:00:00,28,19,0.0,11.3,6,1,0,03:41 AM,06:11 PM,04:44 AM,07:08 PM,15,26,26,24,21,41,59,0.1,1016,24,10,59,17
2019-12-25 21:00:00,28,19,0.0,11.3,6,1,0,03:41 AM,06:11 PM,04:44 AM,07:08 PM,16,21,21,21,15,16,77,0.0,1018,21,10,37,10
2019-12-26 00:00:00,32,18,0.0,14.5,7,1,0,04:29 AM,07:11 PM,04:45 AM,07:09 PM,17,19,19,19,9,28,85,0.0,1018,19,10,11,6
2019-12-26 03:00:00,32,18,0.0,14.5,7,1,0,04:29 AM,07:11 PM,04:45 AM,07:09 PM,16,18,18,18,5,46,88,0.0,1018,18,10,223,3
2019-12-26 06:00:00,32,18,0.0,14.5,7,1,0,04:29 AM,07:11 PM,04:45 AM,07:09 PM,16,21,22,21,6,58,77,0.0,1019,21,10,116,5
2019-12-26 09:00:00,32,18,0.0,14.5,7,7,0,04:29 AM,07:11 PM,04:45 AM,07:09 PM,15,27,27,26,11,27,52,0.0,1019,26,10,39,9
2019-12-26 12:00:00,32,18,0.0,14.5,7,8,0,04:29 AM,07:11 PM,04:45 AM,07:09 PM,14,31,31,31,19,6,35,0.0,1017,31,10,69,17
2019-12-26 15:00:00,32,18,0.0,14.5,7,7,0,04:29 AM,07:11 PM,04:45 AM,07:09 PM,13,30,30,30,26,6,37,0.0,1016,30,10,68,23
2019-12-26 18:00:00,32,18,0.0,14.5,7,1,0,04:29 AM,07:11 PM,04:45 AM,07:09 PM,14,26,26,26,21,5,50,0.0,1017,26,10,55,17
2019-12-26 21:00:00,32,18,0.0,14.5,7,1,0,04:29 AM,07:11 PM,04:45 AM,07:09 PM,15,25,25,22,13,4,66,0.0,1019,22,10,49,10
2019-12-27 00:00:00,32,19,0.0,14.5,7,1,0,05:22 AM,08:06 PM,04:45 AM,07:09 PM,16,21,22,21,7,4,77,0.0,1019,21,10,38,5
2019-12-27 03:00:00,32,19,0.0,14.5,7,1,0,05:22 AM,08:06 PM,04:45 AM,07:09 PM,16,20,20,20,4,4,83,0.0,1019,20,10,216,3
2019-12-27 06:00:00,32,19,0.0,14.5,7,1,0,05:22 AM,08:06 PM,04:45 AM,07:09 PM,16,22,23,22,4,5,70,0.0,1020,22,10,110,4
2019-12-27 09:00:00,32,19,0.0,14.5,7,7,0,05:22 AM,08:06 PM,04:45 AM,07:09 PM,12,28,28,28,9,5,41,0.0,1020,28,10,33,7
2019-12-27 12:00:00,32,19,0.0,14.5,7,8,0,05:22 AM,08:06 PM,04:45 AM,07:09 PM,10,30,30,32,17,2,27,0.0,1018,32,10,67,15
2019-12-27 15:00:00,32,19,0.0,14.5,7,8,0,05:22 AM,08:06 PM,04:45 AM,07:09 PM,12,30,30,30,23,0,32,0.0,1016,30,10,74,20
2019-12-27 18:00:00,32,19,0.0,14.5,7,1,0,05:22 AM,08:06 PM,04:45 AM,07:09 PM,15,27,27,26,19,0,53,0.0,1017,26,10,56,17
2019-12-27 21:00:00,32,19,0.0,14.5,7,1,0,05:22 AM,08:06 PM,04:45 AM,07:09 PM,18,25,25,23,13,0,74,0.0,1019,23,10,31,11
2019-12-28 00:00:00,39,19,0.0,14.5,8,1,8,06:18 AM,08:54 PM,04:46 AM,07:09 PM,19,22,25,22,9,0,83,0.0,1018,22,10,22,7
2019-12-28 03:00:00,39,19,0.0,14.5,8,1,8,06:18 AM,08:54 PM,04:46 AM,07:09 PM,17,20,21,20,7,3,85,0.0,1018,20,10,16,6
2019-12-28 06:00:00,39,19,0.0,14.5,8,1,8,06:18 AM,08:54 PM,04:46 AM,07:09 PM,16,22,23,22,6,3,72,0.0,1018,22,10,242,5
2019-12-28 09:00:00,39,19,0.0,14.5,8,8,8,06:18 AM,08:54 PM,04:46 AM,07:09 PM,11,30,30,30,7,3,36,0.0,1018,30,10,131,6
2019-12-28 12:00:00,39,19,0.0,14.5,8,9,8,06:18 AM,08:54 PM,04:46 AM,07:09 PM,7,36,36,37,13,1,16,0.0,1016,37,10,54,12
2019-12-28 15:00:00,39,19,0.0,14.5,8,9,8,06:18 AM,08:54 PM,04:46 AM,07:09 PM,9,35,35,36,22,0,20,0.0,1013,36,10,63,19
2019-12-28 18:00:00,39,19,0.0,14.5,8,1,8,06:18 AM,08:54 PM,04:46 AM,07:09 PM,13,35,35,34,22,2,36,0.0,1014,34,10,53,17
2019-12-28 21:00:00,39,19,0.0,14.5,8,1,8,06:18 AM,08:54 PM,04:46 AM,07:09 PM,18,33,33,31,10,2,58,0.0,1016,31,10,112,8
2019-12-29 00:00:00,40,21,0.0,14.5,8,1,15,07:16 AM,09:36 PM,04:47 AM,07:10 PM,18,27,27,24,4,15,76,0.0,1016,24,10,197,3
2019-12-29 03:00:00,40,21,0.0,14.5,8,1,15,07:16 AM,09:36 PM,04:47 AM,07:10 PM,18,21,24,21,3,10,83,0.0,1016,21,10,240,2
2019-12-29 06:00:00,40,21,0.0,14.5,8,1,15,07:16 AM,09:36 PM,04:47 AM,07:10 PM,18,26,26,24,4,5,71,0.0,1017,24,10,272,3
2019-12-29 09:00:00,40,21,0.0,14.5,8,8,15,07:16 AM,09:36 PM,04:47 AM,07:10 PM,16,33,33,32,4,6,40,0.0,1017,32,10,103,3
2019-12-29 12:00:00,40,21,0.0,14.5,8,9,15,07:16 AM,09:36 PM,04:47 AM,07:10 PM,10,39,39,39,11,5,19,0.0,1015,39,10,62,10
2019-12-29 15:00:00,40,21,0.0,14.5,8,9,15,07:16 AM,09:36 PM,04:47 AM,07:10 PM,10,37,37,38,18,7,19,0.0,1013,38,10,87,16
2019-12-29 18:00:00,40,21,0.0,14.5,8,1,15,07:16 AM,09:36 PM,04:47 AM,07:10 PM,13,36,36,35,22,13,33,0.0,1014,35,10,131,17
2019-12-29 21:00:00,40,21,0.0,14.5,8,1,15,07:16 AM,09:36 PM,04:47 AM,07:10 PM,16,35,35,32,14,20,57,0.0,1016,32,10,155,10
2019-12-30 00:00:00,41,22,0.0,14.5,9,1,22,08:14 AM,10:12 PM,04:47 AM,07:10 PM,19,29,29,27,5,9,74,0.0,1016,27,10,147,4
2019-12-30 03:00:00,41,22,0.0,14.5,9,1,22,08:14 AM,10:12 PM,04:47 AM,07:10 PM,19,25,25,23,3,4,79,0.0,1015,23,10,213,2
2019-12-30 06:00:00,41,22,0.0,14.5,9,1,22,08:14 AM,10:12 PM,04:47 AM,07:10 PM,18,26,26,25,4,5,67,0.0,1015,25,10,305,3
2019-12-30 09:00:00,41,22,0.0,14.5,9,8,22,08:14 AM,10:12 PM,04:47 AM,07:10 PM,13,32,32,33,6,6,34,0.0,1014,33,10,119,5
2019-12-30 12:00:00,41,22,0.0,14.5,9,9,22,08:14 AM,10:12 PM,04:47 AM,07:10 PM,6,40,40,40,13,11,13,0.0,1012,40,10,56,12
2019-12-30 15:00:00,41,22,0.0,14.5,9,9,22,08:14 AM,10:12 PM,04:47 AM,07:10 PM,9,38,38,39,23,29,18,0.0,1009,39,10,72,21
2019-12-30 18:00:00,41,22,0.0,14.5,9,1,22,08:14 AM,10:12 PM,04:47 AM,07:10 PM,12,38,38,36,29,17,29,0.0,1009,36,10,58,20
2019-12-30 21:00:00,41,22,0.0,14.5,9,1,22,08:14 AM,10:12 PM,04:47 AM,07:10 PM,13,36,36,33,14,4,39,0.0,1010,33,10,48,8
2019-12-31 00:00:00,43,26,0.0,14.5,9,1,26,09:11 AM,10:45 PM,04:48 AM,07:10 PM,14,30,30,30,5,1,42,0.0,1009,30,10,242,4
2019-12-31 03:00:00,43,26,0.0,14.5,9,1,26,09:11 AM,10:45 PM,04:48 AM,07:10 PM,11,27,27,26,8,1,39,0.0,1008,26,10,353,5
2019-12-31 06:00:00,43,26,0.0,14.5,9,1,26,09:11 AM,10:45 PM,04:48 AM,07:10 PM,8,28,28,29,10,2,28,0.0,1009,29,10,350,8
2019-12-31 09:00:00,43,26,0.0,14.5,9,9,26,09:11 AM,10:45 PM,04:48 AM,07:10 PM,5,39,39,39,9,1,14,0.0,1008,39,10,316,8
2019-12-31 12:00:00,43,26,0.0,14.5,9,10,26,09:11 AM,10:45 PM,04:48 AM,07:10 PM,1,45,45,43,15,0,8,0.0,1007,43,10,317,13
2019-12-31 15:00:00,43,26,0.0,14.5,9,10,26,09:11 AM,10:45 PM,04:48 AM,07:10 PM,3,45,45,43,13,3,9,0.0,1005,43,10,306,11
2019-12-31 18:00:00,43,26,0.0,14.5,9,1,26,09:11 AM,10:45 PM,04:48 AM,07:10 PM,13,43,43,41,22,22,45,0.0,1007,41,10,200,18
2019-12-31 21:00:00,43,26,0.0,14.5,9,1,26,09:11 AM,10:45 PM,04:48 AM,07:10 PM,16,40,40,37,23,35,67,0.0,1010,37,10,174,19
2020-01-01 00:00:00,30,18,0.0,14.5,7,1,37,10:06 AM,11:15 PM,04:49 AM,07:11 PM,14,25,25,24,19,48,69,0.0,1012,24,10,184,15
2020-01-01 03:00:00,30,18,0.0,14.5,7,1,37,10:06 AM,11:15 PM,04:49 AM,07:11 PM,13,18,18,18,16,55,71,0.0,1012,18,10,195,12
2020-01-01 06:00:00,30,18,0.0,14.5,7,1,37,10:06 AM,11:15 PM,04:49 AM,07:11 PM,13,20,20,20,9,37,64,0.0,1013,20,10,199,7
2020-01-01 09:00:00,30,18,0.0,14.5,7,7,37,10:06 AM,11:15 PM,04:49 AM,07:11 PM,13,27,27,27,6,12,44,0.0,1013,27,10,117,5
2020-01-01 12:00:00,30,18,0.0,14.5,7,7,37,10:06 AM,11:15 PM,04:49 AM,07:11 PM,14,30,30,30,19,4,38,0.0,1012,30,10,103,16
2020-01-01 15:00:00,30,18,0.0,14.5,7,7,37,10:06 AM,11:15 PM,04:49 AM,07:11 PM,15,27,27,27,23,6,48,0.0,1011,27,10,121,19
2020-01-01 18:00:00,30,18,0.0,14.5,7,1,37,10:06 AM,11:15 PM,04:49 AM,07:11 PM,16,25,25,23,17,51,66,0.0,1014,23,10,132,14
2020-01-01 21:00:00,30,18,0.0,14.5,7,1,37,10:06 AM,11:15 PM,04:49 AM,07:11 PM,16,21,22,21,18,82,74,0.0,1017,21,10,164,13
2020-01-02 00:00:00,30,19,0.0,12.4,6,1,44,11:01 AM,11:43 PM,04:49 AM,07:11 PM,15,20,20,20,16,87,74,0.0,1018,20,10,187,12
2020-01-02 03:00:00,30,19,0.0,12.4,6,1,44,11:01 AM,11:43 PM,04:49 AM,07:11 PM,14,19,19,19,14,81,74,0.0,1018,19,10,192,12
2020-01-02 06:00:00,30,19,0.0,12.4,6,1,44,11:01 AM,11:43 PM,04:49 AM,07:11 PM,14,20,20,20,10,75,71,0.0,1018,20,10,184,9
2020-01-02 09:00:00,30,19,0.0,12.4,6,5,44,11:01 AM,11:43 PM,04:49 AM,07:11 PM,15,25,25,24,9,57,57,0.0,1018,24,10,137,8
2020-01-02 12:00:00,30,19,0.0,12.4,6,7,44,11:01 AM,11:43 PM,04:49 AM,07:11 PM,15,29,29,29,16,16,43,0.0,1017,29,10,108,14
2020-01-02 15:00:00,30,19,0.0,12.4,6,7,44,11:01 AM,11:43 PM,04:49 AM,07:11 PM,16,29,29,28,22,7,49,0.0,1015,28,10,107,19
2020-01-02 18:00:00,30,19,0.0,12.4,6,1,44,11:01 AM,11:43 PM,04:49 AM,07:11 PM,17,26,26,24,17,65,66,0.0,1016,24,10,105,14
2020-01-02 21:00:00,30,19,0.0,12.4,6,1,44,11:01 AM,11:43 PM,04:49 AM,07:11 PM,19,25,25,22,10,90,79,0.0,1017,22,10,133,9
2020-01-03 00:00:00,35,22,0.0,12.4,6,1,51,11:55 AM,No moonset,04:50 AM,07:11 PM,19,22,25,22,9,88,84,0.1,1018,22,10,166,7
2020-01-03 03:00:00,35,22,0.0,12.4,6,1,51,11:55 AM,No moonset,04:50 AM,07:11 PM,19,22,24,22,9,92,86,0.1,1016,22,10,178,7
2020-01-03 06:00:00,35,22,0.0,12.4,6,1,51,11:55 AM,No moonset,04:50 AM,07:11 PM,19,25,25,23,6,97,82,0.1,1017,23,10,166,5
2020-01-03 09:00:00,35,22,0.0,12.4,6,6,51,11:55 AM,No moonset,04:50 AM,07:11 PM,20,28,28,26,4,81,68,0.0,1016,26,10,102,3
2020-01-03 12:00:00,35,22,0.0,12.4,6,7,51,11:55 AM,No moonset,04:50 AM,07:11 PM,19,35,35,33,13,27,44,0.0,1014,33,10,83,11
2020-01-03 15:00:00,35,22,0.0,12.4,6,8,51,11:55 AM,No moonset,04:50 AM,07:11 PM,19,34,34,32,22,5,46,0.0,1011,32,10,88,19
2020-01-03 18:00:00,35,22,0.0,12.4,6,1,51,11:55 AM,No moonset,04:50 AM,07:11 PM,20,30,30,28,17,4,62,0.0,1011,28,10,69,15
2020-01-03 21:00:00,35,22,0.0,12.4,6,1,51,11:55 AM,No moonset,04:50 AM,07:11 PM,21,27,27,25,10,3,78,0.0,1012,25,10,53,9
2020-01-04 00:00:00,46,22,0.0,14.5,10,1,59,12:49 PM,12:11 AM,04:51 AM,07:11 PM,21,26,26,24,4,4,85,0.0,1011,24,10,227,3
2020-01-04 03:00:00,46,22,0.0,14.5,10,1,59,12:49 PM,12:11 AM,04:51 AM,07:11 PM,21,25,25,23,3,8,88,0.0,1010,23,10,310,2
2020-01-04 06:00:00,46,22,0.0,14.5,10,1,59,12:49 PM,12:11 AM,04:51 AM,07:11 PM,20,28,28,26,7,5,73,0.0,1011,26,10,103,6
2020-01-04 09:00:00,46,22,0.0,14.5,10,9,59,12:49 PM,12:11 AM,04:51 AM,07:11 PM,16,38,38,37,10,3,35,0.0,1011,37,10,203,8
2020-01-04 12:00:00,46,22,0.0,14.5,10,10,59,12:49 PM,12:11 AM,04:51 AM,07:11 PM,9,47,47,44,14,2,13,0.0,1008,44,10,298,13
2020-01-04 15:00:00,46,22,0.0,14.5,10,11,59,12:49 PM,12:11 AM,04:51 AM,07:11 PM,11,50,50,46,11,1,13,0.0,1006,46,10,107,10
2020-01-04 18:00:00,46,22,0.0,14.5,10,1,59,12:49 PM,12:11 AM,04:51 AM,07:11 PM,15,47,47,43,15,0,24,0.0,1006,43,10,31,10
2020-01-04 21:00:00,46,22,0.0,14.5,10,1,59,12:49 PM,12:11 AM,04:51 AM,07:11 PM,16,42,42,39,27,3,51,0.0,1009,39,10,127,22
2020-01-05 00:00:00,27,20,0.0,12.3,6,1,66,01:45 PM,12:39 AM,04:52 AM,07:11 PM,15,30,30,27,26,4,62,0.0,1012,27,10,179,20
2020-01-05 03:00:00,27,20,0.0,12.3,6,1,66,01:45 PM,12:39 AM,04:52 AM,07:11 PM,13,21,22,21,22,4,59,0.0,1015,21,10,184,15
2020-01-05 06:00:00,27,20,0.0,12.3,6,1,66,01:45 PM,12:39 AM,04:52 AM,07:11 PM,12,21,23,21,20,3,54,0.0,1018,21,10,177,17
2020-01-05 09:00:00,27,20,0.0,12.3,6,6,66,01:45 PM,12:39 AM,04:52 AM,07:11 PM,12,25,25,24,19,3,48,0.0,1018,24,10,156,17
2020-01-05 12:00:00,27,20,0.0,12.3,6,7,66,01:45 PM,12:39 AM,04:52 AM,07:11 PM,15,27,27,27,23,18,48,0.0,1017,27,10,142,21
2020-01-05 15:00:00,27,20,0.0,12.3,6,6,66,01:45 PM,12:39 AM,04:52 AM,07:11 PM,15,26,26,24,27,68,56,0.0,1017,24,10,144,23
2020-01-05 18:00:00,27,20,0.0,12.3,6,1,66,01:45 PM,12:39 AM,04:52 AM,07:11 PM,14,21,22,21,25,87,63,0.0,1020,21,10,146,21
2020-01-05 21:00:00,27,20,0.0,12.3,6,1,66,01:45 PM,12:39 AM,04:52 AM,07:11 PM,14,20,20,20,19,52,68,0.0,1022,20,10,148,15
2020-01-06 00:00:00,26,19,0.0,9.1,6,1,73,02:42 PM,01:09 AM,04:53 AM,07:11 PM,14,19,19,19,12,65,73,0.1,1022,19,10,149,8
2020-01-06 03:00:00,26,19,0.0,9.1,6,1,73,02:42 PM,01:09 AM,04:53 AM,07:11 PM,14,19,19,19,6,74,75,0.0,1020,19,10,140,4
2020-01-06 06:00:00,26,19,0.0,9.1,6,1,73,02:42 PM,01:09 AM,04:53 AM,07:11 PM,15,20,20,20,4,80,71,0.3,1020,20,10,131,3
2020-01-06 09:00:00,26,19,0.0,9.1,6,5,73,02:42 PM,01:09 AM,04:53 AM,07:11 PM,16,24,24,22,6,88,66,0.2,1020,22,10,87,5
2020-01-06 12:00:00,26,19,0.0,9.1,6,5,73,02:42 PM,01:09 AM,04:53 AM,07:11 PM,16,25,25,23,11,73,64,0.1,1018,23,10,74,10
2020-01-06 15:00:00,26,19,0.0,9.1,6,5,73,02:42 PM,01:09 AM,04:53 AM,07:11 PM,16,26,26,25,17,67,60,0.1,1016,25,10,78,14
2020-01-06 18:00:00,26,19,0.0,9.1,6,1,73,02:42 PM,01:09 AM,04:53 AM,07:11 PM,18,25,25,23,17,77,75,1.0,1017,23,10,88,13
2020-01-06 21:00:00,26,19,0.0,9.1,6,1,73,02:42 PM,01:09 AM,04:53 AM,07:11 PM,19,22,24,22,13,94,87,0.5,1018,22,10,99,8
2020-01-07 00:00:00,31,21,0.0,12.3,6,1,80,03:43 PM,01:43 AM,04:53 AM,07:11 PM,20,22,24,22,12,77,90,2.2,1017,22,8,72,7
2020-01-07 03:00:00,31,21,0.0,12.3,6,1,80,03:43 PM,01:43 AM,04:53 AM,07:11 PM,20,21,22,21,9,88,92,1.1,1015,21,9,203,6
2020-01-07 06:00:00,31,21,0.0,12.3,6,1,80,03:43 PM,01:43 AM,04:53 AM,07:11 PM,20,24,24,22,4,95,87,0.0,1016,22,10,230,3
2020-01-07 09:00:00,31,21,0.0,12.3,6,5,80,03:43 PM,01:43 AM,04:53 AM,07:11 PM,20,26,26,24,6,66,79,0.0,1016,24,10,78,5
2020-01-07 12:00:00,31,21,0.0,12.3,6,7,80,03:43 PM,01:43 AM,04:53 AM,07:11 PM,19,30,30,28,15,27,61,0.0,1014,28,10,6,13
2020-01-07 15:00:00,31,21,0.0,12.3,6,8,80,03:43 PM,01:43 AM,04:53 AM,07:11 PM,18,32,32,31,17,23,48,0.0,1011,31,10,50,13
2020-01-07 18:00:00,31,21,0.0,12.3,6,1,80,03:43 PM,01:43 AM,04:53 AM,07:11 PM,20,31,31,29,8,57,67,4.2,1013,29,9,67,6
2020-01-07 21:00:00,31,21,0.0,12.3,6,1,80,03:43 PM,01:43 AM,04:53 AM,07:11 PM,21,27,27,25,9,82,84,6.8,1015,25,8,241,6
2020-01-08 00:00:00,28,21,0.0,9.1,6,1,88,04:44 PM,02:21 AM,04:54 AM,07:11 PM,21,25,25,23,9,76,87,2.4,1014,23,9,194,6
2020-01-08 03:00:00,28,21,0.0,9.1,6,1,88,04:44 PM,02:21 AM,04:54 AM,07:11 PM,20,25,25,22,10,87,90,0.0,1014,22,10,153,7
2020-01-08 06:00:00,28,21,0.0,9.1,6,1,88,04:44 PM,02:21 AM,04:54 AM,07:11 PM,20,25,25,23,10,93,86,0.0,1015,23,10,159,9
2020-01-08 09:00:00,28,21,0.0,9.1,6,6,88,04:44 PM,02:21 AM,04:54 AM,07:11 PM,19,27,27,25,9,87,71,0.0,1016,25,10,142,8
2020-01-08 12:00:00,28,21,0.0,9.1,6,6,88,04:44 PM,02:21 AM,04:54 AM,07:11 PM,18,29,29,27,18,88,58,0.8,1015,27,9,132,13
2020-01-08 15:00:00,28,21,0.0,9.1,6,6,88,04:44 PM,02:21 AM,04:54 AM,07:11 PM,18,28,28,26,23,80,60,0.4,1013,26,10,135,17
2020-01-08 18:00:00,28,21,0.0,9.1,6,1,88,04:44 PM,02:21 AM,04:54 AM,07:11 PM,18,25,25,23,15,70,74,1.3,1015,23,10,152,11
2020-01-08 21:00:00,28,21,0.0,9.1,6,1,88,04:44 PM,02:21 AM,04:54 AM,07:11 PM,18,22,24,22,10,62,82,1.3,1016,22,10,163,8
2020-01-09 00:00:00,26,20,0.0,9.1,5,1,95,05:46 PM,03:06 AM,04:55 AM,07:11 PM,18,21,22,21,13,72,85,0.8,1016,21,9,171,9
2020-01-09 03:00:00,26,20,0.0,9.1,5,1,95,05:46 PM,03:06 AM,04:55 AM,07:11 PM,18,20,20,20,10,63,87,1.2,1016,20,10,200,7
2020-01-09 06:00:00,26,20,0.0,9.1,5,1,95,05:46 PM,03:06 AM,04:55 AM,07:11 PM,18,21,23,21,7,78,82,1.5,1017,21,10,211,5
2020-01-09 09:00:00,26,20,0.0,9.1,5,5,95,05:46 PM,03:06 AM,04:55 AM,07:11 PM,18,25,25,23,7,87,75,1.7,1018,23,10,167,5
2020-01-09 12:00:00,26,20,0.0,9.1,5,6,95,05:46 PM,03:06 AM,04:55 AM,07:11 PM,18,27,27,25,12,90,64,0.7,1017,25,10,147,10
2020-01-09 15:00:00,26,20,0.0,9.1,5,6,95,05:46 PM,03:06 AM,04:55 AM,07:11 PM,18,27,27,26,17,73,59,0.1,1015,26,10,141,15
2020-01-09 18:00:00,26,20,0.0,9.1,5,1,95,05:46 PM,03:06 AM,04:55 AM,07:11 PM,19,26,26,24,18,74,71,0.0,1016,24,10,131,14
2020-01-09 21:00:00,26,20,0.0,9.1,5,1,95,05:46 PM,03:06 AM,04:55 AM,07:11 PM,19,25,25,23,12,72,82,0.1,1016,23,10,130,9
2020-01-10 00:00:00,36,21,0.0,14.5,7,1,100,06:47 PM,03:58 AM,04:56 AM,07:11 PM,19,25,25,22,4,65,85,0.1,1015,22,10,93,3
2020-01-10 03:00:00,36,21,0.0,14.5,7,1,100,06:47 PM,03:58 AM,04:56 AM,07:11 PM,19,21,22,21,3,58,88,0.0,1014,21,10,240,2
2020-01-10 06:00:00,36,21,0.0,14.5,7,1,100,06:47 PM,03:58 AM,04:56 AM,07:11 PM,19,24,24,22,7,44,83,0.0,1013,22,10,111,6
2020-01-10 09:00:00,36,21,0.0,14.5,7,7,100,06:47 PM,03:58 AM,04:56 AM,07:11 PM,19,30,30,28,13,13,59,0.0,1012,28,10,12,11
2020-01-10 12:00:00,36,21,0.0,14.5,7,8,100,06:47 PM,03:58 AM,04:56 AM,07:11 PM,19,37,37,34,16,3,40,0.0,1009,34,10,50,14
2020-01-10 15:00:00,36,21,0.0,14.5,7,8,100,06:47 PM,03:58 AM,04:56 AM,07:11 PM,19,37,37,34,22,3,42,0.0,1006,34,10,77,19
2020-01-10 18:00:00,36,21,0.0,14.5,7,1,100,06:47 PM,03:58 AM,04:56 AM,07:11 PM,23,38,38,33,12,2,55,0.0,1004,33,10,90,10
2020-01-10 21:00:00,36,21,0.0,14.5,7,1,100,06:47 PM,03:58 AM,04:56 AM,07:11 PM,24,36,36,31,5,2,65,0.0,1004,31,10,265,4
2020-01-11 00:00:00,24,19,0.0,9.1,6,1,100,07:43 PM,04:57 AM,04:57 AM,07:11 PM,19,28,28,26,23,12,68,0.0,1005,26,10,229,21
2020-01-11 03:00:00,24,19,0.0,9.1,6,1,100,07:43 PM,04:57 AM,04:57 AM,07:11 PM,16,22,22,22,26,72,72,0.0,1007,22,10,167,21
2020-01-11 06:00:00,24,19,0.0,9.1,6,1,100,07:43 PM,04:57 AM,04:57 AM,07:11 PM,16,20,20,20,18,96,76,0.1,1010,20,10,169,14
2020-01-11 09:00:00,24,19,0.0,9.1,6,4,100,07:43 PM,04:57 AM,04:57 AM,07:11 PM,14,19,19,19,18,95,70,0.0,1012,19,10,172,15
2020-01-11 12:00:00,24,19,0.0,9.1,6,5,100,07:43 PM,04:57 AM,04:57 AM,07:11 PM,12,23,23,22,19,95,54,0.0,1012,22,10,150,16
2020-01-11 15:00:00,24,19,0.0,9.1,6,5,100,07:43 PM,04:57 AM,04:57 AM,07:11 PM,12,25,25,23,20,89,51,0.0,1012,23,10,131,17
2020-01-11 18:00:00,24,19,0.0,9.1,6,1,100,07:43 PM,04:57 AM,04:57 AM,07:11 PM,13,21,22,21,18,68,59,0.0,1014,21,10,124,14
2020-01-11 21:00:00,24,19,0.0,9.1,6,1,100,07:43 PM,04:57 AM,04:57 AM,07:11 PM,13,20,20,20,15,86,65,0.0,1016,20,10,134,12
