date_time,Loxton_maxtempC,Loxton_mintempC,Loxton_totalSnow_cm,Loxton_sunHour,Loxton_uvIndex,Loxton_uvIndex,Loxton_moon_illumination,Loxton_moonrise,Loxton_moonset,Loxton_sunrise,Loxton_sunset,Loxton_DewPointC,Loxton_FeelsLikeC,Loxton_HeatIndexC,Loxton_WindChillC,Loxton_WindGustKmph,Loxton_cloudcover,Loxton_humidity,Loxton_precipMM,Loxton_pressure,Loxton_tempC,Loxton_visibility,Loxton_winddirDegree,Loxton_windspeedKmph
2020-01-11 21:00:00,29,15,0.0,14.2,6,1,100,07:58 PM,05:08 AM,05:07 AM,07:24 PM,7,25,25,23,46,0,42,0.0,1020,23,10,196,30
2020-01-12 00:00:00,30,15,0.0,14.2,6,1,83,08:48 PM,06:13 AM,05:07 AM,07:24 PM,7,17,17,17,41,0,52,0.0,1020,17,10,178,28
2020-01-12 03:00:00,30,15,0.0,14.2,6,1,83,08:48 PM,06:13 AM,05:07 AM,07:24 PM,8,13,15,13,34,0,61,0.0,1019,15,10,171,23
2020-01-12 06:00:00,30,15,0.0,14.2,6,1,83,08:48 PM,06:13 AM,05:07 AM,07:24 PM,8,13,15,13,27,4,63,0.0,1020,15,10,160,21
2020-01-12 09:00:00,30,15,0.0,14.2,6,6,83,08:48 PM,06:13 AM,05:07 AM,07:24 PM,7,21,21,21,22,0,42,0.0,1020,21,10,147,19
2020-01-12 12:00:00,30,15,0.0,14.2,6,7,83,08:48 PM,06:13 AM,05:07 AM,07:24 PM,6,25,25,26,19,0,28,0.0,1017,26,10,159,17
2020-01-12 15:00:00,30,15,0.0,14.2,6,7,83,08:48 PM,06:13 AM,05:07 AM,07:24 PM,5,28,28,30,22,1,21,0.0,1013,30,10,154,19
2020-01-12 18:00:00,30,15,0.0,14.2,6,1,83,08:48 PM,06:13 AM,05:07 AM,07:24 PM,5,27,27,29,27,0,21,0.0,1013,29,10,124,20
2020-01-12 21:00:00,30,15,0.0,14.2,6,1,83,08:48 PM,06:13 AM,05:07 AM,07:24 PM,5,24,24,24,22,0,28,0.0,1014,24,10,131,10
2020-01-13 00:00:00,34,20,0.0,14.2,7,1,76,09:33 PM,07:23 AM,05:08 AM,07:24 PM,5,24,24,22,14,0,32,0.0,1013,22,10,163,7
2020-01-13 03:00:00,34,20,0.0,14.2,7,1,76,09:33 PM,07:23 AM,05:08 AM,07:24 PM,5,20,20,20,22,2,37,0.0,1012,20,10,157,10
2020-01-13 06:00:00,34,20,0.0,14.2,7,1,76,09:33 PM,07:23 AM,05:08 AM,07:24 PM,6,21,24,21,16,3,38,0.0,1013,21,10,145,11
2020-01-13 09:00:00,34,20,0.0,14.2,7,7,76,09:33 PM,07:23 AM,05:08 AM,07:24 PM,8,27,27,28,11,2,28,0.0,1013,28,10,123,9
2020-01-13 12:00:00,34,20,0.0,14.2,7,8,76,09:33 PM,07:23 AM,05:08 AM,07:24 PM,6,30,30,32,11,2,19,0.0,1011,32,10,159,10
2020-01-13 15:00:00,34,20,0.0,14.2,7,8,76,09:33 PM,07:23 AM,05:08 AM,07:24 PM,4,32,32,34,13,0,15,0.0,1008,34,10,159,12
2020-01-13 18:00:00,34,20,0.0,14.2,7,1,76,09:33 PM,07:23 AM,05:08 AM,07:24 PM,4,31,31,33,13,0,16,0.0,1009,33,10,162,9
2020-01-13 21:00:00,34,20,0.0,14.2,7,1,76,09:33 PM,07:23 AM,05:08 AM,07:24 PM,4,27,27,29,26,2,21,0.0,1010,29,10,206,12
2020-01-14 00:00:00,39,22,0.0,14.2,8,1,69,10:12 PM,08:33 AM,05:09 AM,07:24 PM,7,25,25,25,33,5,33,0.0,1011,25,10,179,18
2020-01-14 03:00:00,39,22,0.0,14.2,8,1,69,10:12 PM,08:33 AM,05:09 AM,07:24 PM,8,24,24,22,27,7,38,0.0,1010,22,10,185,14
2020-01-14 06:00:00,39,22,0.0,14.2,8,1,69,10:12 PM,08:33 AM,05:09 AM,07:24 PM,8,24,24,24,23,9,36,0.0,1011,24,10,184,15
2020-01-14 09:00:00,39,22,0.0,14.2,8,8,69,10:12 PM,08:33 AM,05:09 AM,07:24 PM,10,31,31,32,9,4,25,0.0,1010,32,10,153,8
2020-01-14 12:00:00,39,22,0.0,14.2,8,9,69,10:12 PM,08:33 AM,05:09 AM,07:24 PM,7,36,36,37,3,3,16,0.0,1009,37,10,227,3
2020-01-14 15:00:00,39,22,0.0,14.2,8,9,69,10:12 PM,08:33 AM,05:09 AM,07:24 PM,5,38,38,39,9,4,13,0.0,1006,39,10,218,8
2020-01-14 18:00:00,39,22,0.0,14.2,8,1,69,10:12 PM,08:33 AM,05:09 AM,07:24 PM,4,36,36,37,21,3,13,0.0,1006,37,10,231,15
2020-01-14 21:00:00,39,22,0.0,14.2,8,1,69,10:12 PM,08:33 AM,05:09 AM,07:24 PM,7,36,36,33,44,3,24,0.0,1008,33,10,200,28
2020-01-15 00:00:00,36,22,0.0,14.1,8,1,61,10:48 PM,09:42 AM,05:10 AM,07:23 PM,8,26,26,26,32,4,31,0.0,1008,26,10,193,19
2020-01-15 03:00:00,36,22,0.0,14.1,8,1,61,10:48 PM,09:42 AM,05:10 AM,07:23 PM,10,25,25,23,37,3,43,0.0,1007,23,10,223,23
2020-01-15 06:00:00,36,22,0.0,14.1,8,1,61,10:48 PM,09:42 AM,05:10 AM,07:23 PM,13,22,25,22,28,4,58,0.0,1008,22,10,210,22
2020-01-15 09:00:00,36,22,0.0,14.1,8,7,61,10:48 PM,09:42 AM,05:10 AM,07:23 PM,12,29,29,30,30,8,34,0.0,1008,30,10,211,26
2020-01-15 12:00:00,36,22,0.0,14.1,8,8,61,10:48 PM,09:42 AM,05:10 AM,07:23 PM,9,33,33,35,22,5,20,0.0,1007,35,10,207,19
2020-01-15 15:00:00,36,22,0.0,14.1,8,9,61,10:48 PM,09:42 AM,05:10 AM,07:23 PM,7,34,34,36,40,3,17,0.0,1005,36,10,222,35
2020-01-15 18:00:00,36,22,0.0,14.1,8,1,61,10:48 PM,09:42 AM,05:10 AM,07:23 PM,8,38,38,34,50,0,28,0.0,1006,34,10,207,39
2020-01-15 21:00:00,36,22,0.0,14.1,8,1,61,10:48 PM,09:42 AM,05:10 AM,07:23 PM,9,33,33,30,50,0,47,0.0,1010,30,10,203,35
2020-01-16 00:00:00,29,15,0.0,14.1,6,1,54,11:22 PM,10:50 AM,05:11 AM,07:23 PM,10,17,17,17,46,0,62,0.0,1010,17,10,198,33
2020-01-16 03:00:00,29,15,0.0,14.1,6,1,54,11:22 PM,10:50 AM,05:11 AM,07:23 PM,10,15,15,15,42,10,70,0.0,1010,15,10,194,29
2020-01-16 06:00:00,29,15,0.0,14.1,6,1,54,11:22 PM,10:50 AM,05:11 AM,07:23 PM,9,16,16,16,41,6,65,0.0,1012,16,10,190,32
2020-01-16 09:00:00,29,15,0.0,14.1,6,6,54,11:22 PM,10:50 AM,05:11 AM,07:23 PM,8,21,21,21,36,0,43,0.0,1012,21,10,188,31
2020-01-16 12:00:00,29,15,0.0,14.1,6,7,54,11:22 PM,10:50 AM,05:11 AM,07:23 PM,4,25,25,27,33,0,24,0.0,1010,27,10,184,29
2020-01-16 15:00:00,29,15,0.0,14.1,6,7,54,11:22 PM,10:50 AM,05:11 AM,07:23 PM,3,27,27,29,32,0,19,0.0,1008,29,10,187,28
2020-01-16 18:00:00,29,15,0.0,14.1,6,1,54,11:22 PM,10:50 AM,05:11 AM,07:23 PM,5,25,25,26,36,0,26,0.0,1009,26,10,191,27
2020-01-16 21:00:00,29,15,0.0,14.1,6,1,54,11:22 PM,10:50 AM,05:11 AM,07:23 PM,6,21,24,21,39,0,36,0.0,1011,21,10,174,24
2020-01-17 00:00:00,28,13,0.0,14.1,6,1,47,11:56 PM,11:56 AM,05:12 AM,07:23 PM,7,17,17,17,40,0,53,0.0,1012,17,10,163,26
2020-01-17 03:00:00,28,13,0.0,14.1,6,1,47,11:56 PM,11:56 AM,05:12 AM,07:23 PM,7,12,14,12,35,0,60,0.0,1012,14,10,170,23
2020-01-17 06:00:00,28,13,0.0,14.1,6,1,47,11:56 PM,11:56 AM,05:12 AM,07:23 PM,6,10,13,10,31,0,65,0.0,1013,13,10,164,24
2020-01-17 09:00:00,28,13,0.0,14.1,6,5,47,11:56 PM,11:56 AM,05:12 AM,07:23 PM,1,18,18,18,25,0,32,0.0,1014,18,10,170,22
2020-01-17 12:00:00,28,13,0.0,14.1,6,6,47,11:56 PM,11:56 AM,05:12 AM,07:23 PM,-3,23,23,24,22,0,16,0.0,1011,24,10,176,19
2020-01-17 15:00:00,28,13,0.0,14.1,6,7,47,11:56 PM,11:56 AM,05:12 AM,07:23 PM,-4,26,26,28,23,0,13,0.0,1008,28,10,181,20
2020-01-17 18:00:00,28,13,0.0,14.1,6,1,47,11:56 PM,11:56 AM,05:12 AM,07:23 PM,-3,25,25,27,25,0,14,0.0,1008,27,10,184,18
2020-01-17 21:00:00,28,13,0.0,14.1,6,1,47,11:56 PM,11:56 AM,05:12 AM,07:23 PM,7,28,28,24,44,0,47,0.0,1010,24,10,212,28
2020-01-18 00:00:00,30,15,0.0,12.2,6,1,40,No moonrise,01:02 PM,05:13 AM,07:22 PM,7,16,16,16,33,0,57,0.0,1009,16,10,203,19
2020-01-18 03:00:00,30,15,0.0,12.2,6,1,40,No moonrise,01:02 PM,05:13 AM,07:22 PM,9,14,15,14,25,0,70,0.0,1008,15,10,189,14
2020-01-18 06:00:00,30,15,0.0,12.2,6,1,40,No moonrise,01:02 PM,05:13 AM,07:22 PM,11,16,16,16,19,100,72,0.0,1009,16,10,179,14
2020-01-18 09:00:00,30,15,0.0,12.2,6,5,40,No moonrise,01:02 PM,05:13 AM,07:22 PM,9,24,24,22,13,100,43,0.0,1009,22,10,200,11
2020-01-18 12:00:00,30,15,0.0,12.2,6,7,40,No moonrise,01:02 PM,05:13 AM,07:22 PM,4,25,25,27,8,1,23,0.0,1007,27,10,240,7
2020-01-18 15:00:00,30,15,0.0,12.2,6,7,40,No moonrise,01:02 PM,05:13 AM,07:22 PM,1,28,28,30,13,0,15,0.0,1005,30,10,265,11
2020-01-18 18:00:00,30,15,0.0,12.2,6,1,40,No moonrise,01:02 PM,05:13 AM,07:22 PM,-0,27,27,29,15,3,15,0.0,1005,29,10,256,11
2020-01-18 21:00:00,30,15,0.0,12.2,6,1,40,No moonrise,01:02 PM,05:13 AM,07:22 PM,4,30,30,27,41,4,28,0.0,1006,27,10,197,23
2020-01-19 00:00:00,27,15,0.0,14.1,6,1,32,12:30 AM,02:07 PM,05:14 AM,07:22 PM,9,18,18,18,30,3,55,0.0,1006,18,10,201,19
2020-01-19 03:00:00,27,15,0.0,14.1,6,1,32,12:30 AM,02:07 PM,05:14 AM,07:22 PM,11,15,15,15,24,15,77,0.0,1005,15,10,208,14
2020-01-19 06:00:00,27,15,0.0,14.1,6,1,32,12:30 AM,02:07 PM,05:14 AM,07:22 PM,13,16,16,16,28,16,81,0.0,1007,16,10,216,22
2020-01-19 09:00:00,27,15,0.0,14.1,6,6,32,12:30 AM,02:07 PM,05:14 AM,07:22 PM,10,25,25,23,26,5,45,0.0,1007,23,10,208,22
2020-01-19 12:00:00,27,15,0.0,14.1,6,7,32,12:30 AM,02:07 PM,05:14 AM,07:22 PM,9,26,26,27,20,21,32,0.0,1006,27,10,235,18
2020-01-19 15:00:00,27,15,0.0,14.1,6,7,32,12:30 AM,02:07 PM,05:14 AM,07:22 PM,6,26,26,27,31,23,26,0.0,1004,27,10,217,27
2020-01-19 18:00:00,27,15,0.0,14.1,6,1,32,12:30 AM,02:07 PM,05:14 AM,07:22 PM,8,25,25,24,42,14,35,0.0,1005,24,10,219,32
2020-01-19 21:00:00,27,15,0.0,14.1,6,1,32,12:30 AM,02:07 PM,05:14 AM,07:22 PM,11,20,23,20,46,8,58,0.0,1006,20,10,218,31
2020-01-20 00:00:00,28,16,0.0,11.1,6,1,25,01:08 AM,03:12 PM,05:15 AM,07:22 PM,13,16,16,16,41,23,79,0.0,1005,16,10,228,27
2020-01-20 03:00:00,28,16,0.0,11.1,6,1,25,01:08 AM,03:12 PM,05:15 AM,07:22 PM,14,16,16,16,32,24,84,0.0,1005,16,10,222,20
2020-01-20 06:00:00,28,16,0.0,11.1,6,1,25,01:08 AM,03:12 PM,05:15 AM,07:22 PM,14,18,18,18,40,100,76,0.0,1006,18,10,208,31
2020-01-20 09:00:00,28,16,0.0,11.1,6,5,25,01:08 AM,03:12 PM,05:15 AM,07:22 PM,13,21,21,21,37,100,61,0.0,1007,21,10,200,32
2020-01-20 12:00:00,28,16,0.0,11.1,6,6,25,01:08 AM,03:12 PM,05:15 AM,07:22 PM,12,25,25,23,37,61,50,0.0,1006,23,10,221,32
2020-01-20 15:00:00,28,16,0.0,11.1,6,7,25,01:08 AM,03:12 PM,05:15 AM,07:22 PM,10,27,27,28,41,23,34,0.0,1006,28,10,210,36
2020-01-20 18:00:00,28,16,0.0,11.1,6,1,25,01:08 AM,03:12 PM,05:15 AM,07:22 PM,12,25,25,24,44,4,47,0.0,1008,24,10,206,35
2020-01-20 21:00:00,28,16,0.0,11.1,6,1,25,01:08 AM,03:12 PM,05:15 AM,07:22 PM,11,19,19,19,45,5,60,0.0,1010,19,10,209,30
2020-01-21 00:00:00,31,14,0.0,14.1,6,1,18,01:49 AM,04:15 PM,05:16 AM,07:21 PM,10,16,16,16,35,10,71,0.0,1011,16,10,219,24
2020-01-21 03:00:00,31,14,0.0,14.1,6,1,18,01:49 AM,04:15 PM,05:16 AM,07:21 PM,10,13,14,13,26,6,78,0.0,1010,14,10,218,18
2020-01-21 06:00:00,31,14,0.0,14.1,6,1,18,01:49 AM,04:15 PM,05:16 AM,07:21 PM,10,13,14,13,18,5,74,0.0,1012,14,10,205,14
2020-01-21 09:00:00,31,14,0.0,14.1,6,6,18,01:49 AM,04:15 PM,05:16 AM,07:21 PM,10,21,21,21,5,0,50,0.0,1012,21,10,211,4
2020-01-21 12:00:00,31,14,0.0,14.1,6,7,18,01:49 AM,04:15 PM,05:16 AM,07:21 PM,7,26,26,27,15,0,29,0.0,1009,27,10,318,13
2020-01-21 15:00:00,31,14,0.0,14.1,6,8,18,01:49 AM,04:15 PM,05:16 AM,07:21 PM,3,28,28,31,22,2,17,0.0,1006,31,10,298,19
2020-01-21 18:00:00,31,14,0.0,14.1,6,1,18,01:49 AM,04:15 PM,05:16 AM,07:21 PM,4,27,27,30,11,2,20,0.0,1005,30,10,329,8
2020-01-21 21:00:00,31,14,0.0,14.1,6,1,18,01:49 AM,04:15 PM,05:16 AM,07:21 PM,2,30,30,26,26,0,24,0.0,1005,26,10,251,12
2020-01-22 00:00:00,35,22,0.0,13.4,8,1,11,02:34 AM,05:16 PM,05:17 AM,07:21 PM,3,23,23,22,21,3,28,0.0,1004,22,10,68,10
2020-01-22 03:00:00,35,22,0.0,13.4,8,1,11,02:34 AM,05:16 PM,05:17 AM,07:21 PM,2,23,23,23,50,4,26,0.0,1001,23,10,20,24
2020-01-22 06:00:00,35,22,0.0,13.4,8,1,11,02:34 AM,05:16 PM,05:17 AM,07:21 PM,4,24,24,25,55,9,25,0.0,1001,25,10,356,32
2020-01-22 09:00:00,35,22,0.0,13.4,8,8,11,02:34 AM,05:16 PM,05:17 AM,07:21 PM,3,31,31,33,51,14,15,0.0,1000,33,10,334,42
2020-01-22 12:00:00,35,22,0.0,13.4,8,7,11,02:34 AM,05:16 PM,05:17 AM,07:21 PM,6,33,33,35,57,87,17,0.1,998,35,10,311,50
2020-01-22 15:00:00,35,22,0.0,13.4,8,8,11,02:34 AM,05:16 PM,05:17 AM,07:21 PM,7,33,33,35,46,10,18,0.0,996,35,10,263,40
2020-01-22 18:00:00,35,22,0.0,13.4,8,1,11,02:34 AM,05:16 PM,05:17 AM,07:21 PM,13,35,35,32,40,49,41,0.0,997,32,10,227,31
2020-01-22 21:00:00,35,22,0.0,13.4,8,1,11,02:34 AM,05:16 PM,05:17 AM,07:21 PM,10,33,33,30,33,59,45,0.0,1000,30,10,223,23
2020-01-23 00:00:00,24,17,0.0,13.4,6,1,3,03:25 AM,06:11 PM,05:18 AM,07:20 PM,9,19,19,19,20,46,52,0.0,1000,19,10,239,14
2020-01-23 03:00:00,24,17,0.0,13.4,6,1,3,03:25 AM,06:11 PM,05:18 AM,07:20 PM,9,19,19,19,28,62,51,0.0,999,19,10,287,19
2020-01-23 06:00:00,24,17,0.0,13.4,6,1,3,03:25 AM,06:11 PM,05:18 AM,07:20 PM,8,19,19,19,41,22,48,0.0,1001,19,10,288,31
2020-01-23 09:00:00,24,17,0.0,13.4,6,5,3,03:25 AM,06:11 PM,05:18 AM,07:20 PM,10,20,20,20,48,66,50,0.0,1003,20,10,276,39
2020-01-23 12:00:00,24,17,0.0,13.4,6,6,3,03:25 AM,06:11 PM,05:18 AM,07:20 PM,6,24,24,23,41,26,32,0.0,1004,23,10,266,36
2020-01-23 15:00:00,24,17,0.0,13.4,6,6,3,03:25 AM,06:11 PM,05:18 AM,07:20 PM,4,24,24,24,42,12,26,0.0,1004,24,10,254,37
2020-01-23 18:00:00,24,17,0.0,13.4,6,1,3,03:25 AM,06:11 PM,05:18 AM,07:20 PM,4,21,23,21,40,15,32,0.0,1007,21,10,244,31
2020-01-23 21:00:00,24,17,0.0,13.4,6,1,3,03:25 AM,06:11 PM,05:18 AM,07:20 PM,5,17,17,17,37,5,43,0.0,1009,17,10,239,23
2020-01-24 00:00:00,28,13,0.0,14.0,6,1,0,04:18 AM,07:01 PM,05:19 AM,07:20 PM,6,14,15,14,27,0,54,0.0,1010,15,10,229,15
2020-01-24 03:00:00,28,13,0.0,14.0,6,1,0,04:18 AM,07:01 PM,05:19 AM,07:20 PM,6,12,13,12,19,0,61,0.0,1011,13,10,244,10
2020-01-24 06:00:00,28,13,0.0,14.0,6,1,0,04:18 AM,07:01 PM,05:19 AM,07:20 PM,7,14,14,14,15,2,62,0.0,1014,14,10,262,11
2020-01-24 09:00:00,28,13,0.0,14.0,6,5,0,04:18 AM,07:01 PM,05:19 AM,07:20 PM,6,20,20,20,15,5,42,0.0,1015,20,10,236,13
2020-01-24 12:00:00,28,13,0.0,14.0,6,7,0,04:18 AM,07:01 PM,05:19 AM,07:20 PM,8,25,25,25,18,19,33,0.0,1014,25,10,250,16
2020-01-24 15:00:00,28,13,0.0,14.0,6,7,0,04:18 AM,07:01 PM,05:19 AM,07:20 PM,7,27,27,28,24,13,28,0.0,1012,28,10,228,21
2020-01-24 18:00:00,28,13,0.0,14.0,6,1,0,04:18 AM,07:01 PM,05:19 AM,07:20 PM,7,26,26,26,23,10,30,0.0,1013,26,10,172,17
2020-01-24 21:00:00,28,13,0.0,14.0,6,1,0,04:18 AM,07:01 PM,05:19 AM,07:20 PM,9,26,26,22,28,0,46,0.0,1014,22,10,184,15
2020-01-25 00:00:00,31,17,0.0,14.0,7,1,0,05:16 AM,07:45 PM,05:20 AM,07:19 PM,9,19,19,19,25,0,52,0.0,1015,19,10,173,13
2020-01-25 03:00:00,31,17,0.0,14.0,7,1,0,05:16 AM,07:45 PM,05:20 AM,07:19 PM,9,17,17,17,18,3,61,0.0,1015,17,10,156,9
2020-01-25 06:00:00,31,17,0.0,14.0,7,1,0,05:16 AM,07:45 PM,05:20 AM,07:19 PM,10,18,18,18,11,0,60,0.0,1016,18,10,149,8
2020-01-25 09:00:00,31,17,0.0,14.0,7,6,0,05:16 AM,07:45 PM,05:20 AM,07:19 PM,10,25,25,24,1,0,43,0.0,1015,24,10,236,1
2020-01-25 12:00:00,31,17,0.0,14.0,7,7,0,05:16 AM,07:45 PM,05:20 AM,07:19 PM,9,27,27,28,13,0,29,0.0,1013,28,10,250,11
2020-01-25 15:00:00,31,17,0.0,14.0,7,8,0,05:16 AM,07:45 PM,05:20 AM,07:19 PM,7,29,29,31,13,5,22,0.0,1011,31,10,237,11
2020-01-25 18:00:00,31,17,0.0,14.0,7,1,0,05:16 AM,07:45 PM,05:20 AM,07:19 PM,7,29,29,31,16,5,23,0.0,1012,31,10,183,12
2020-01-25 21:00:00,31,17,0.0,14.0,7,1,0,05:16 AM,07:45 PM,05:20 AM,07:19 PM,11,31,31,28,40,5,44,0.0,1013,28,10,191,26
2020-01-26 00:00:00,34,19,0.0,14.0,7,1,4,06:14 AM,08:23 PM,05:21 AM,07:19 PM,13,21,21,21,25,5,60,0.0,1014,21,10,179,16
2020-01-26 03:00:00,34,19,0.0,14.0,7,1,4,06:14 AM,08:23 PM,05:21 AM,07:19 PM,13,19,19,19,22,4,69,0.0,1013,19,10,193,13
2020-01-26 06:00:00,34,19,0.0,14.0,7,1,4,06:14 AM,08:23 PM,05:21 AM,07:19 PM,13,19,19,19,25,0,69,0.0,1015,19,10,195,18
2020-01-26 09:00:00,34,19,0.0,14.0,7,6,4,06:14 AM,08:23 PM,05:21 AM,07:19 PM,13,26,26,25,13,0,48,0.0,1015,25,10,182,12
2020-01-26 12:00:00,34,19,0.0,14.0,7,8,4,06:14 AM,08:23 PM,05:21 AM,07:19 PM,10,30,30,31,17,0,27,0.0,1014,31,10,222,15
2020-01-26 15:00:00,34,19,0.0,14.0,7,8,4,06:14 AM,08:23 PM,05:21 AM,07:19 PM,10,32,32,34,18,7,23,0.0,1011,34,10,197,15
2020-01-26 18:00:00,34,19,0.0,14.0,7,1,4,06:14 AM,08:23 PM,05:21 AM,07:19 PM,9,30,30,31,35,7,25,0.0,1012,31,10,187,26
2020-01-26 21:00:00,34,19,0.0,14.0,7,1,4,06:14 AM,08:23 PM,05:21 AM,07:19 PM,11,29,29,27,40,4,40,0.0,1014,27,10,185,25
2020-01-27 00:00:00,34,18,0.0,14.0,7,1,11,07:12 AM,08:57 PM,05:22 AM,07:18 PM,13,21,21,21,29,5,60,0.0,1015,21,10,181,19
2020-01-27 03:00:00,34,18,0.0,14.0,7,1,11,07:12 AM,08:57 PM,05:22 AM,07:18 PM,12,18,18,18,23,4,64,0.0,1014,18,10,186,14
2020-01-27 06:00:00,34,18,0.0,14.0,7,1,11,07:12 AM,08:57 PM,05:22 AM,07:18 PM,12,18,18,18,24,5,67,0.0,1015,18,10,190,18
2020-01-27 09:00:00,34,18,0.0,14.0,7,7,11,07:12 AM,08:57 PM,05:22 AM,07:18 PM,11,26,26,26,14,4,40,0.0,1015,26,10,186,13
2020-01-27 12:00:00,34,18,0.0,14.0,7,8,11,07:12 AM,08:57 PM,05:22 AM,07:18 PM,9,30,30,32,19,1,25,0.0,1014,32,10,232,17
2020-01-27 15:00:00,34,18,0.0,14.0,7,8,11,07:12 AM,08:57 PM,05:22 AM,07:18 PM,7,32,32,34,22,2,18,0.0,1011,34,10,212,19
2020-01-27 18:00:00,34,18,0.0,14.0,7,1,11,07:12 AM,08:57 PM,05:22 AM,07:18 PM,7,30,30,32,32,2,21,0.0,1012,32,10,185,23
2020-01-27 21:00:00,34,18,0.0,14.0,7,1,11,07:12 AM,08:57 PM,05:22 AM,07:18 PM,7,33,33,30,40,0,33,0.0,1014,30,10,185,25
2020-01-28 00:00:00,35,17,0.0,14.0,7,1,18,08:08 AM,09:28 PM,05:23 AM,07:18 PM,9,20,20,20,32,0,49,0.0,1015,20,10,192,20
2020-01-28 03:00:00,35,17,0.0,14.0,7,1,18,08:08 AM,09:28 PM,05:23 AM,07:18 PM,10,17,17,17,26,0,65,0.0,1014,17,10,188,17
2020-01-28 06:00:00,35,17,0.0,14.0,7,1,18,08:08 AM,09:28 PM,05:23 AM,07:18 PM,10,17,17,17,23,0,62,0.0,1016,17,10,192,16
2020-01-28 09:00:00,35,17,0.0,14.0,7,7,18,08:08 AM,09:28 PM,05:23 AM,07:18 PM,6,25,25,26,14,0,28,0.0,1016,26,10,175,12
2020-01-28 12:00:00,35,17,0.0,14.0,7,8,18,08:08 AM,09:28 PM,05:23 AM,07:18 PM,3,30,30,32,16,0,15,0.0,1014,32,10,187,14
2020-01-28 15:00:00,35,17,0.0,14.0,7,8,18,08:08 AM,09:28 PM,05:23 AM,07:18 PM,2,33,33,35,22,0,13,0.0,1012,35,10,177,19
2020-01-28 18:00:00,35,17,0.0,14.0,7,1,18,08:08 AM,09:28 PM,05:23 AM,07:18 PM,4,30,30,32,30,2,16,0.0,1013,32,10,166,21
2020-01-28 21:00:00,35,17,0.0,14.0,7,1,18,08:08 AM,09:28 PM,05:23 AM,07:18 PM,6,33,33,30,40,1,27,0.0,1015,30,10,167,20
2020-01-29 00:00:00,38,20,0.0,13.9,8,1,26,09:04 AM,09:56 PM,05:24 AM,07:17 PM,7,24,24,22,35,0,36,0.0,1015,22,10,160,17
2020-01-29 03:00:00,38,20,0.0,13.9,8,1,26,09:04 AM,09:56 PM,05:24 AM,07:17 PM,8,20,20,20,30,0,45,0.0,1015,20,10,149,14
2020-01-29 06:00:00,38,20,0.0,13.9,8,1,26,09:04 AM,09:56 PM,05:24 AM,07:17 PM,8,21,21,21,27,0,44,0.0,1016,21,10,144,15
2020-01-29 09:00:00,38,20,0.0,13.9,8,8,26,09:04 AM,09:56 PM,05:24 AM,07:17 PM,7,29,29,31,15,0,23,0.0,1017,31,10,99,13
2020-01-29 12:00:00,38,20,0.0,13.9,8,9,26,09:04 AM,09:56 PM,05:24 AM,07:17 PM,1,34,34,36,11,0,11,0.0,1014,36,10,91,10
2020-01-29 15:00:00,38,20,0.0,13.9,8,9,26,09:04 AM,09:56 PM,05:24 AM,07:17 PM,-1,37,37,38,9,0,9,0.0,1011,38,10,89,8
2020-01-29 18:00:00,38,20,0.0,13.9,8,1,26,09:04 AM,09:56 PM,05:24 AM,07:17 PM,0,35,35,36,12,0,10,0.0,1011,36,10,89,7
2020-01-29 21:00:00,38,20,0.0,13.9,8,1,26,09:04 AM,09:56 PM,05:24 AM,07:17 PM,-2,35,35,32,23,0,13,0.0,1011,32,10,109,11
2020-01-30 00:00:00,44,25,0.0,13.9,9,1,33,09:58 AM,10:23 PM,05:25 AM,07:16 PM,-1,25,25,27,23,0,16,0.0,1011,27,10,81,11
2020-01-30 03:00:00,44,25,0.0,13.9,9,1,33,09:58 AM,10:23 PM,05:25 AM,07:16 PM,-1,24,24,25,26,0,18,0.0,1010,25,10,75,12
2020-01-30 06:00:00,44,25,0.0,13.9,9,1,33,09:58 AM,10:23 PM,05:25 AM,07:16 PM,1,24,24,26,32,2,20,0.0,1011,26,10,53,15
2020-01-30 09:00:00,44,25,0.0,13.9,9,9,33,09:58 AM,10:23 PM,05:25 AM,07:16 PM,1,36,36,37,29,3,11,0.0,1011,37,10,35,25
2020-01-30 12:00:00,44,25,0.0,13.9,9,10,33,09:58 AM,10:23 PM,05:25 AM,07:16 PM,3,43,43,42,23,2,9,0.0,1007,42,10,4,20
2020-01-30 15:00:00,44,25,0.0,13.9,9,10,33,09:58 AM,10:23 PM,05:25 AM,07:16 PM,5,46,46,44,18,2,10,0.0,1004,44,10,7,16
2020-01-30 18:00:00,44,25,0.0,13.9,9,1,33,09:58 AM,10:23 PM,05:25 AM,07:16 PM,9,41,41,41,21,4,15,0.0,1004,41,10,324,12
2020-01-30 21:00:00,44,25,0.0,13.9,9,1,33,09:58 AM,10:23 PM,05:25 AM,07:16 PM,10,42,42,38,17,4,22,0.0,1005,38,10,333,8
2020-01-31 00:00:00,41,32,0.0,9.8,9,1,37,10:52 AM,10:51 PM,05:27 AM,07:16 PM,16,34,34,34,59,20,35,0.0,1005,34,10,316,34
2020-01-31 03:00:00,41,32,0.0,9.8,9,1,37,10:52 AM,10:51 PM,05:27 AM,07:16 PM,17,34,34,33,25,44,40,0.0,1005,33,10,284,15
2020-01-31 06:00:00,41,32,0.0,9.8,9,1,37,10:52 AM,10:51 PM,05:27 AM,07:16 PM,18,33,33,32,17,80,45,0.2,1007,32,10,354,10
