date_time,Dunedin_maxtempC,Dunedin_mintempC,Dunedin_totalSnow_cm,Dunedin_sunHour,Dunedin_uvIndex,Dunedin_uvIndex,Dunedin_moon_illumination,Dunedin_moonrise,Dunedin_moonset,Dunedin_sunrise,Dunedin_sunset,Dunedin_DewPointC,Dunedin_FeelsLikeC,Dunedin_HeatIndexC,Dunedin_WindChillC,Dunedin_WindGustKmph,Dunedin_cloudcover,Dunedin_humidity,Dunedin_precipMM,Dunedin_pressure,Dunedin_tempC,Dunedin_visibility,Dunedin_winddirDegree,Dunedin_windspeedKmph
2020-01-31 09:00:00,16,14,0.0,14.5,4,4,37,11:22 AM,11:12 PM,05:30 AM,08:12 PM,6,13,15,13,40,20,55,0.0,1007,15,10,247,28
2020-01-31 12:00:00,16,14,0.0,14.5,4,5,37,11:22 AM,11:12 PM,05:30 AM,08:12 PM,7,16,16,16,36,6,55,0.0,1008,16,10,226,22
2020-01-31 15:00:00,16,14,0.0,14.5,4,5,37,11:22 AM,11:12 PM,05:30 AM,08:12 PM,9,16,16,16,64,6,60,0.0,1009,16,10,205,36
2020-01-31 18:00:00,16,14,0.0,14.5,4,1,37,11:22 AM,11:12 PM,05:30 AM,08:12 PM,8,16,16,16,55,9,60,0.0,1010,16,10,206,31
2020-01-31 21:00:00,16,14,0.0,14.5,4,1,37,11:22 AM,11:12 PM,05:30 AM,08:12 PM,8,13,14,13,30,49,66,0.0,1014,14,10,223,17
2020-02-01 00:00:00,15,7,0.0,14.5,4,1,49,12:23 PM,11:34 PM,05:31 AM,08:11 PM,6,12,13,12,18,28,63,0.0,1015,13,10,225,12
2020-02-01 03:00:00,15,7,0.0,14.5,4,1,49,12:23 PM,11:34 PM,05:31 AM,08:11 PM,6,12,12,12,9,38,66,0.0,1016,12,10,289,6
2020-02-01 06:00:00,15,7,0.0,14.5,4,1,49,12:23 PM,11:34 PM,05:31 AM,08:11 PM,7,11,12,11,17,9,71,0.0,1015,12,10,306,11
2020-02-01 09:00:00,15,7,0.0,14.5,4,4,49,12:23 PM,11:34 PM,05:31 AM,08:11 PM,9,11,13,11,30,53,73,0.0,1014,13,10,26,22
2020-02-01 12:00:00,15,7,0.0,14.5,4,4,49,12:23 PM,11:34 PM,05:31 AM,08:11 PM,11,12,14,12,50,47,83,0.0,1012,14,10,27,35
2020-02-01 15:00:00,15,7,0.0,14.5,4,5,49,12:23 PM,11:34 PM,05:31 AM,08:11 PM,12,15,15,15,57,21,83,0.0,1007,15,10,17,35
2020-02-01 18:00:00,15,7,0.0,14.5,4,1,49,12:23 PM,11:34 PM,05:31 AM,08:11 PM,12,12,15,12,53,48,63,0.0,1003,12,10,352,25
2020-02-01 21:00:00,15,7,0.0,14.5,4,1,49,12:23 PM,11:34 PM,05:31 AM,08:11 PM,11,7,10,7,44,36,63,0.0,1002,7,10,357,21
2020-02-02 00:00:00,18,13,0.0,9.2,4,1,57,01:26 PM,11:58 PM,05:33 AM,08:10 PM,12,18,18,18,41,29,68,0.0,1001,18,10,358,19
2020-02-02 03:00:00,18,13,0.0,9.2,4,1,57,01:26 PM,11:58 PM,05:33 AM,08:10 PM,12,18,18,18,36,85,66,0.0,1001,18,10,18,17
2020-02-02 06:00:00,18,13,0.0,9.2,4,1,57,01:26 PM,11:58 PM,05:33 AM,08:10 PM,13,18,18,18,10,97,75,0.0,1000,18,10,64,5
2020-02-02 09:00:00,18,13,0.0,9.2,4,4,57,01:26 PM,11:58 PM,05:33 AM,08:10 PM,14,18,18,18,18,100,77,0.0,1002,18,10,28,9
2020-02-02 12:00:00,18,13,0.0,9.2,4,3,57,01:26 PM,11:58 PM,05:33 AM,08:10 PM,14,12,14,12,35,100,98,2.8,1002,14,7,169,23
2020-02-02 15:00:00,18,13,0.0,9.2,4,3,57,01:26 PM,11:58 PM,05:33 AM,08:10 PM,13,12,13,12,37,100,99,15.3,1003,13,5,119,20
2020-02-02 18:00:00,18,13,0.0,9.2,4,1,57,01:26 PM,11:58 PM,05:33 AM,08:10 PM,12,12,13,12,13,100,98,22.9,1002,13,5,107,8
2020-02-02 21:00:00,18,13,0.0,9.2,4,1,57,01:26 PM,11:58 PM,05:33 AM,08:10 PM,12,11,13,11,28,100,98,1.4,1003,13,9,69,18
2020-02-03 00:00:00,15,7,0.0,9.2,3,1,64,02:30 PM,No moonset,05:34 AM,08:09 PM,13,12,14,12,36,100,97,1.4,1001,14,9,37,23
2020-02-03 03:00:00,15,7,0.0,9.2,3,1,64,02:30 PM,No moonset,05:34 AM,08:09 PM,14,13,15,13,27,100,99,0.1,1000,15,10,37,16
2020-02-03 06:00:00,15,7,0.0,9.2,3,1,64,02:30 PM,No moonset,05:34 AM,08:09 PM,14,15,15,15,13,87,97,0.1,1000,15,2,181,8
2020-02-03 09:00:00,15,7,0.0,9.2,3,3,64,02:30 PM,No moonset,05:34 AM,08:09 PM,14,14,15,14,21,100,96,0.2,1001,15,2,136,13
2020-02-03 12:00:00,15,7,0.0,9.2,3,4,64,02:30 PM,No moonset,05:34 AM,08:09 PM,13,15,15,15,31,76,90,0.2,1000,15,2,138,18
2020-02-03 15:00:00,15,7,0.0,9.2,3,3,64,02:30 PM,No moonset,05:34 AM,08:09 PM,14,14,15,14,21,99,97,0.3,999,15,2,159,11
2020-02-03 18:00:00,15,7,0.0,9.2,3,1,64,02:30 PM,No moonset,05:34 AM,08:09 PM,14,11,15,11,12,73,94,0.7,997,11,9,44,6
2020-02-03 21:00:00,15,7,0.0,9.2,3,1,64,02:30 PM,No moonset,05:34 AM,08:09 PM,14,7,11,7,35,14,86,0.0,999,7,10,17,17
2020-02-04 00:00:00,13,10,0.0,9.2,4,1,72,03:37 PM,12:26 AM,05:36 AM,08:07 PM,14,13,14,13,37,40,97,0.0,997,14,10,200,20
2020-02-04 03:00:00,13,10,0.0,9.2,4,1,72,03:37 PM,12:26 AM,05:36 AM,08:07 PM,14,13,14,13,29,100,97,0.0,996,14,10,194,19
2020-02-04 06:00:00,13,10,0.0,9.2,4,1,72,03:37 PM,12:26 AM,05:36 AM,08:07 PM,13,11,13,11,39,100,96,5.7,996,13,7,181,28
2020-02-04 09:00:00,13,10,0.0,9.2,4,3,72,03:37 PM,12:26 AM,05:36 AM,08:07 PM,12,12,13,12,23,100,94,3.4,998,13,7,175,17
2020-02-04 12:00:00,13,10,0.0,9.2,4,3,72,03:37 PM,12:26 AM,05:36 AM,08:07 PM,12,11,13,11,24,100,95,7.9,997,13,5,182,17
2020-02-04 15:00:00,13,10,0.0,9.2,4,3,72,03:37 PM,12:26 AM,05:36 AM,08:07 PM,12,10,12,10,44,100,96,12.6,995,12,5,206,31
2020-02-04 18:00:00,13,10,0.0,9.2,4,1,72,03:37 PM,12:26 AM,05:36 AM,08:07 PM,9,6,10,6,57,100,94,22.0,994,10,5,196,43
2020-02-04 21:00:00,13,10,0.0,9.2,4,1,72,03:37 PM,12:26 AM,05:36 AM,08:07 PM,8,5,10,5,59,100,89,14.1,1000,10,5,215,44
2020-02-05 00:00:00,14,6,0.0,14.5,3,1,79,04:42 PM,01:00 AM,05:37 AM,08:06 PM,7,6,10,6,51,95,81,17.9,1004,10,5,219,40
2020-02-05 03:00:00,14,6,0.0,14.5,3,1,79,04:42 PM,01:00 AM,05:37 AM,08:06 PM,6,6,10,6,46,79,78,0.1,1007,10,10,239,35
2020-02-05 06:00:00,14,6,0.0,14.5,3,1,79,04:42 PM,01:00 AM,05:37 AM,08:06 PM,5,6,9,6,39,0,73,0.0,1010,9,10,243,29
2020-02-05 09:00:00,14,6,0.0,14.5,3,4,79,04:42 PM,01:00 AM,05:37 AM,08:06 PM,3,8,11,8,23,4,61,0.0,1013,11,10,243,18
2020-02-05 12:00:00,14,6,0.0,14.5,3,4,79,04:42 PM,01:00 AM,05:37 AM,08:06 PM,5,13,14,13,11,7,54,0.0,1012,14,10,152,8
2020-02-05 15:00:00,14,6,0.0,14.5,3,4,79,04:42 PM,01:00 AM,05:37 AM,08:06 PM,7,9,12,9,48,29,71,0.0,1011,12,10,43,34
2020-02-05 18:00:00,14,6,0.0,14.5,3,1,79,04:42 PM,01:00 AM,05:37 AM,08:06 PM,9,8,12,8,57,46,77,0.0,1011,8,10,21,37
2020-02-05 21:00:00,14,6,0.0,14.5,3,1,79,04:42 PM,01:00 AM,05:37 AM,08:06 PM,10,6,10,6,35,87,80,0.0,1013,6,10,354,19
2020-02-06 00:00:00,15,12,0.0,10.2,4,1,87,05:47 PM,01:43 AM,05:39 AM,08:05 PM,10,13,14,13,18,58,79,0.0,1013,14,10,354,11
2020-02-06 03:00:00,15,12,0.0,10.2,4,1,87,05:47 PM,01:43 AM,05:39 AM,08:05 PM,11,14,14,14,5,95,80,0.1,1014,14,10,218,3
2020-02-06 06:00:00,15,12,0.0,10.2,4,1,87,05:47 PM,01:43 AM,05:39 AM,08:05 PM,9,11,13,11,28,52,76,0.0,1015,13,10,226,19
2020-02-06 09:00:00,15,12,0.0,10.2,4,3,87,05:47 PM,01:43 AM,05:39 AM,08:05 PM,8,11,13,11,44,78,70,0.1,1018,13,10,224,33
2020-02-06 12:00:00,15,12,0.0,10.2,4,3,87,05:47 PM,01:43 AM,05:39 AM,08:05 PM,7,13,15,13,41,72,61,0.1,1018,15,10,226,28
2020-02-06 15:00:00,15,12,0.0,10.2,4,3,87,05:47 PM,01:43 AM,05:39 AM,08:05 PM,8,12,14,12,45,72,66,0.0,1019,14,10,200,29
2020-02-06 18:00:00,15,12,0.0,10.2,4,1,87,05:47 PM,01:43 AM,05:39 AM,08:05 PM,9,13,14,13,22,68,71,0.0,1021,14,10,230,14
2020-02-06 21:00:00,15,12,0.0,10.2,4,1,87,05:47 PM,01:43 AM,05:39 AM,08:05 PM,8,12,12,12,1,78,75,0.1,1025,12,10,22,1
2020-02-07 00:00:00,12,5,0.0,11.3,4,1,95,06:45 PM,02:35 AM,05:40 AM,08:03 PM,5,10,11,10,21,10,66,0.0,1025,11,10,261,14
2020-02-07 03:00:00,12,5,0.0,11.3,4,1,95,06:45 PM,02:35 AM,05:40 AM,08:03 PM,5,9,10,9,22,7,71,0.0,1026,10,10,244,14
2020-02-07 06:00:00,12,5,0.0,11.3,4,1,95,06:45 PM,02:35 AM,05:40 AM,08:03 PM,5,8,10,8,15,9,74,0.0,1026,10,10,266,10
2020-02-07 09:00:00,12,5,0.0,11.3,4,4,95,06:45 PM,02:35 AM,05:40 AM,08:03 PM,5,11,11,11,3,30,68,0.0,1026,11,10,3,3
2020-02-07 12:00:00,12,5,0.0,11.3,4,3,95,06:45 PM,02:35 AM,05:40 AM,08:03 PM,6,10,12,10,23,65,70,0.0,1024,12,10,43,18
2020-02-07 15:00:00,12,5,0.0,11.3,4,3,95,06:45 PM,02:35 AM,05:40 AM,08:03 PM,8,10,12,10,21,85,77,0.0,1021,12,10,45,15
2020-02-07 18:00:00,12,5,0.0,11.3,4,1,95,06:45 PM,02:35 AM,05:40 AM,08:03 PM,9,8,11,8,19,100,80,0.0,1020,8,10,67,14
2020-02-07 21:00:00,12,5,0.0,11.3,4,1,95,06:45 PM,02:35 AM,05:40 AM,08:03 PM,9,5,7,5,21,90,83,0.1,1021,5,10,73,15
2020-02-08 00:00:00,13,10,0.0,10.2,3,1,100,07:35 PM,03:39 AM,05:42 AM,08:02 PM,9,11,12,11,9,82,86,0.0,1019,12,10,48,7
2020-02-08 03:00:00,13,10,0.0,10.2,3,1,100,07:35 PM,03:39 AM,05:42 AM,08:02 PM,10,11,12,11,19,82,86,0.1,1017,12,10,340,13
2020-02-08 06:00:00,13,10,0.0,10.2,3,1,100,07:35 PM,03:39 AM,05:42 AM,08:02 PM,8,11,13,11,32,100,73,0.4,1016,13,2,253,22
2020-02-08 09:00:00,13,10,0.0,10.2,3,3,100,07:35 PM,03:39 AM,05:42 AM,08:02 PM,7,7,11,7,45,81,76,3.0,1019,11,8,228,35
2020-02-08 12:00:00,13,10,0.0,10.2,3,3,100,07:35 PM,03:39 AM,05:42 AM,08:02 PM,4,10,13,10,38,84,57,3.0,1018,13,7,222,29
2020-02-08 15:00:00,13,10,0.0,10.2,3,3,100,07:35 PM,03:39 AM,05:42 AM,08:02 PM,5,9,12,9,55,86,59,0.0,1017,12,10,231,39
2020-02-08 18:00:00,13,10,0.0,10.2,3,1,100,07:35 PM,03:39 AM,05:42 AM,08:02 PM,4,8,11,8,51,60,61,0.1,1018,11,10,226,36
2020-02-08 21:00:00,13,10,0.0,10.2,3,1,100,07:35 PM,03:39 AM,05:42 AM,08:02 PM,3,7,10,7,48,58,63,0.1,1021,10,10,246,33
2020-02-09 00:00:00,15,10,0.0,12.3,4,1,100,08:17 PM,04:52 AM,05:43 AM,08:01 PM,4,6,10,6,45,42,67,0.0,1021,10,10,252,33
2020-02-09 03:00:00,15,10,0.0,12.3,4,1,100,08:17 PM,04:52 AM,05:43 AM,08:01 PM,5,6,10,6,49,70,68,0.0,1021,10,10,251,37
2020-02-09 06:00:00,15,10,0.0,12.3,4,1,100,08:17 PM,04:52 AM,05:43 AM,08:01 PM,5,8,11,8,37,37,66,0.0,1019,11,10,253,27
2020-02-09 09:00:00,15,10,0.0,12.3,4,3,100,08:17 PM,04:52 AM,05:43 AM,08:01 PM,7,12,14,12,31,70,66,0.0,1019,14,10,240,22
2020-02-09 12:00:00,15,10,0.0,12.3,4,4,100,08:17 PM,04:52 AM,05:43 AM,08:01 PM,8,13,15,13,46,71,64,0.0,1019,15,10,238,31
2020-02-09 15:00:00,15,10,0.0,12.3,4,5,100,08:17 PM,04:52 AM,05:43 AM,08:01 PM,9,15,15,15,52,28,65,0.0,1017,15,10,242,33
2020-02-09 18:00:00,15,10,0.0,12.3,4,1,100,08:17 PM,04:52 AM,05:43 AM,08:01 PM,9,13,15,13,49,21,69,0.0,1017,15,10,238,30
2020-02-09 21:00:00,15,10,0.0,12.3,4,1,100,08:17 PM,04:52 AM,05:43 AM,08:01 PM,9,12,14,12,42,27,75,0.0,1020,14,10,242,26
2020-02-10 00:00:00,16,9,0.0,14.1,4,1,83,08:53 PM,06:10 AM,05:45 AM,07:59 PM,10,12,14,12,36,23,77,0.0,1020,14,10,242,23
2020-02-10 03:00:00,16,9,0.0,14.1,4,1,83,08:53 PM,06:10 AM,05:45 AM,07:59 PM,9,11,13,11,34,14,78,0.0,1021,13,10,239,23
2020-02-10 06:00:00,16,9,0.0,14.1,4,1,83,08:53 PM,06:10 AM,05:45 AM,07:59 PM,8,10,12,10,40,36,76,0.0,1021,12,10,249,27
2020-02-10 09:00:00,16,9,0.0,14.1,4,4,83,08:53 PM,06:10 AM,05:45 AM,07:59 PM,10,13,13,13,9,6,78,0.0,1021,13,10,236,6
2020-02-10 12:00:00,16,9,0.0,14.1,4,5,83,08:53 PM,06:10 AM,05:45 AM,07:59 PM,11,15,15,15,30,7,73,0.0,1020,15,10,202,17
2020-02-10 15:00:00,16,9,0.0,14.1,4,5,83,08:53 PM,06:10 AM,05:45 AM,07:59 PM,10,16,16,16,50,7,71,0.0,1019,16,10,203,26
2020-02-10 18:00:00,16,9,0.0,14.1,4,1,83,08:53 PM,06:10 AM,05:45 AM,07:59 PM,9,12,14,12,43,0,59,0.0,1017,12,10,236,21
2020-02-10 21:00:00,16,9,0.0,14.1,4,1,83,08:53 PM,06:10 AM,05:45 AM,07:59 PM,9,9,11,9,28,0,66,0.0,1019,9,10,249,14
2020-02-11 00:00:00,15,12,0.0,14.1,4,1,75,09:24 PM,07:31 AM,05:46 AM,07:58 PM,6,12,13,12,27,0,62,0.0,1018,13,10,239,14
2020-02-11 03:00:00,15,12,0.0,14.1,4,1,75,09:24 PM,07:31 AM,05:46 AM,07:58 PM,5,12,13,12,23,0,59,0.0,1018,13,10,239,13
2020-02-11 06:00:00,15,12,0.0,14.1,4,1,75,09:24 PM,07:31 AM,05:46 AM,07:58 PM,6,12,13,12,23,0,61,0.0,1018,13,10,228,14
2020-02-11 09:00:00,15,12,0.0,14.1,4,4,75,09:24 PM,07:31 AM,05:46 AM,07:58 PM,8,12,14,12,36,0,65,0.0,1019,14,10,214,23
2020-02-11 12:00:00,15,12,0.0,14.1,4,5,75,09:24 PM,07:31 AM,05:46 AM,07:58 PM,10,15,15,15,47,4,70,0.0,1019,15,10,203,27
2020-02-11 15:00:00,15,12,0.0,14.1,4,4,75,09:24 PM,07:31 AM,05:46 AM,07:58 PM,11,13,15,13,57,4,77,0.0,1018,15,10,193,32
2020-02-11 18:00:00,15,12,0.0,14.1,4,1,75,09:24 PM,07:31 AM,05:46 AM,07:58 PM,11,11,13,11,48,8,84,0.0,1018,13,10,204,32
2020-02-11 21:00:00,15,12,0.0,14.1,4,1,75,09:24 PM,07:31 AM,05:46 AM,07:58 PM,11,10,12,10,34,29,90,0.0,1020,12,10,211,22
2020-02-12 00:00:00,13,6,0.0,12.2,3,1,68,09:52 PM,08:51 AM,05:48 AM,07:56 PM,11,12,13,12,11,96,87,0.0,1020,13,10,243,8
2020-02-12 03:00:00,13,6,0.0,12.2,3,1,68,09:52 PM,08:51 AM,05:48 AM,07:56 PM,11,13,13,13,1,97,89,0.0,1019,13,10,135,1
2020-02-12 06:00:00,13,6,0.0,12.2,3,1,68,09:52 PM,08:51 AM,05:48 AM,07:56 PM,11,12,13,12,14,100,88,0.0,1018,13,10,41,9
2020-02-12 09:00:00,13,6,0.0,12.2,3,4,68,09:52 PM,08:51 AM,05:48 AM,07:56 PM,11,11,13,11,25,60,90,0.0,1018,13,10,36,18
2020-02-12 12:00:00,13,6,0.0,12.2,3,4,68,09:52 PM,08:51 AM,05:48 AM,07:56 PM,12,11,13,11,37,56,91,0.0,1016,13,10,41,26
2020-02-12 15:00:00,13,6,0.0,12.2,3,4,68,09:52 PM,08:51 AM,05:48 AM,07:56 PM,12,11,13,11,34,59,93,0.0,1014,13,10,31,20
2020-02-12 18:00:00,13,6,0.0,12.2,3,1,68,09:52 PM,08:51 AM,05:48 AM,07:56 PM,12,10,14,10,14,48,92,0.0,1013,10,10,42,8
2020-02-12 21:00:00,13,6,0.0,12.2,3,1,68,09:52 PM,08:51 AM,05:48 AM,07:56 PM,12,6,10,6,21,57,87,0.0,1016,6,10,214,12
2020-02-13 00:00:00,14,11,0.0,8.8,3,1,60,10:18 PM,10:10 AM,05:49 AM,07:55 PM,12,14,13,14,5,100,90,0.0,1015,13,10,195,3
2020-02-13 03:00:00,14,11,0.0,8.8,3,1,60,10:18 PM,10:10 AM,05:49 AM,07:55 PM,11,13,13,13,16,100,89,0.4,1014,13,2,2,10
2020-02-13 06:00:00,14,11,0.0,8.8,3,1,60,10:18 PM,10:10 AM,05:49 AM,07:55 PM,12,12,13,12,27,85,90,0.0,1014,13,10,4,16
2020-02-13 09:00:00,14,11,0.0,8.8,3,3,60,10:18 PM,10:10 AM,05:49 AM,07:55 PM,12,15,14,15,11,96,87,0.0,1016,14,10,184,6
2020-02-13 12:00:00,14,11,0.0,8.8,3,3,60,10:18 PM,10:10 AM,05:49 AM,07:55 PM,12,12,14,12,46,100,85,0.0,1017,14,10,198,30
2020-02-13 15:00:00,14,11,0.0,8.8,3,3,60,10:18 PM,10:10 AM,05:49 AM,07:55 PM,9,9,12,9,39,91,84,0.0,1017,12,10,197,28
2020-02-13 18:00:00,14,11,0.0,8.8,3,1,60,10:18 PM,10:10 AM,05:49 AM,07:55 PM,8,9,11,9,29,84,80,0.0,1019,11,10,188,21
2020-02-13 21:00:00,14,11,0.0,8.8,3,1,60,10:18 PM,10:10 AM,05:49 AM,07:55 PM,7,9,11,9,26,73,78,0.0,1022,11,10,189,19
2020-02-14 00:00:00,11,4,0.0,8.8,3,1,53,10:45 PM,11:27 AM,05:51 AM,07:53 PM,7,10,11,10,13,96,75,0.0,1023,11,10,189,10
2020-02-14 03:00:00,11,4,0.0,8.8,3,1,53,10:45 PM,11:27 AM,05:51 AM,07:53 PM,7,10,11,10,12,89,76,0.0,1023,11,10,159,8
2020-02-14 06:00:00,11,4,0.0,8.8,3,1,53,10:45 PM,11:27 AM,05:51 AM,07:53 PM,7,9,10,9,14,100,79,0.0,1022,10,10,129,10
2020-02-14 09:00:00,11,4,0.0,8.8,3,3,53,10:45 PM,11:27 AM,05:51 AM,07:53 PM,7,9,10,9,17,96,78,0.1,1024,10,10,104,12
2020-02-14 12:00:00,11,4,0.0,8.8,3,3,53,10:45 PM,11:27 AM,05:51 AM,07:53 PM,7,9,11,9,18,96,78,0.1,1023,11,10,76,13
2020-02-14 15:00:00,11,4,0.0,8.8,3,3,53,10:45 PM,11:27 AM,05:51 AM,07:53 PM,8,9,11,9,30,100,81,0.0,1022,11,10,51,22
2020-02-14 18:00:00,11,4,0.0,8.8,3,1,53,10:45 PM,11:27 AM,05:51 AM,07:53 PM,9,8,10,8,33,93,83,0.0,1021,8,10,45,24
2020-02-14 21:00:00,11,4,0.0,8.8,3,1,53,10:45 PM,11:27 AM,05:51 AM,07:53 PM,10,4,6,4,44,89,87,0.1,1023,4,10,35,30
2020-02-15 00:00:00,14,6,0.0,12.2,3,1,45,11:14 PM,12:42 PM,05:52 AM,07:52 PM,11,10,13,10,46,82,89,0.0,1022,13,10,32,33
2020-02-15 03:00:00,14,6,0.0,12.2,3,1,45,11:14 PM,12:42 PM,05:52 AM,07:52 PM,12,11,13,11,43,80,91,0.1,1022,13,10,38,31
2020-02-15 06:00:00,14,6,0.0,12.2,3,1,45,11:14 PM,12:42 PM,05:52 AM,07:52 PM,12,11,14,11,36,97,90,0.0,1020,14,10,20,25
2020-02-15 09:00:00,14,6,0.0,12.2,3,3,45,11:14 PM,12:42 PM,05:52 AM,07:52 PM,12,12,14,12,45,97,90,0.0,1020,14,10,24,30
2020-02-15 12:00:00,14,6,0.0,12.2,3,4,45,11:14 PM,12:42 PM,05:52 AM,07:52 PM,12,12,14,12,56,58,90,0.0,1018,14,10,32,38
2020-02-15 15:00:00,14,6,0.0,12.2,3,4,45,11:14 PM,12:42 PM,05:52 AM,07:52 PM,13,12,14,12,52,53,91,0.0,1015,14,10,33,33
2020-02-15 18:00:00,14,6,0.0,12.2,3,1,45,11:14 PM,12:42 PM,05:52 AM,07:52 PM,13,10,14,10,49,49,92,0.0,1013,10,10,27,31
2020-02-15 21:00:00,14,6,0.0,12.2,3,1,45,11:14 PM,12:42 PM,05:52 AM,07:52 PM,13,6,8,6,42,71,93,0.0,1014,6,10,32,25
2020-02-16 00:00:00,16,8,0.0,13.3,4,1,38,11:47 PM,01:56 PM,05:54 AM,07:50 PM,14,13,15,13,36,40,94,0.0,1011,15,10,20,21
2020-02-16 03:00:00,16,8,0.0,13.3,4,1,38,11:47 PM,01:56 PM,05:54 AM,07:50 PM,14,14,15,14,23,54,94,0.0,1009,15,10,14,13
2020-02-16 06:00:00,16,8,0.0,13.3,4,1,38,11:47 PM,01:56 PM,05:54 AM,07:50 PM,13,15,15,15,5,50,91,0.0,1006,15,10,191,2
2020-02-16 09:00:00,16,8,0.0,13.3,4,5,38,11:47 PM,01:56 PM,05:54 AM,07:50 PM,13,15,15,15,13,58,88,0.0,1006,15,10,127,7
2020-02-16 12:00:00,16,8,0.0,13.3,4,5,38,11:47 PM,01:56 PM,05:54 AM,07:50 PM,12,16,16,16,24,46,81,0.0,1003,16,10,70,14
2020-02-16 15:00:00,16,8,0.0,13.3,4,4,38,11:47 PM,01:56 PM,05:54 AM,07:50 PM,12,16,16,16,55,63,80,0.0,1001,16,10,67,26
2020-02-16 18:00:00,16,8,0.0,13.3,4,1,38,11:47 PM,01:56 PM,05:54 AM,07:50 PM,13,12,15,12,55,44,79,0.0,999,12,10,40,26
2020-02-16 21:00:00,16,8,0.0,13.3,4,1,38,11:47 PM,01:56 PM,05:54 AM,07:50 PM,14,8,11,8,51,20,80,0.0,1001,8,10,29,24
2020-02-17 00:00:00,19,16,0.0,13.9,5,1,30,No moonrise,03:07 PM,05:55 AM,07:48 PM,14,17,17,17,39,14,79,0.0,1002,17,10,21,19
2020-02-17 03:00:00,19,16,0.0,13.9,5,1,30,No moonrise,03:07 PM,05:55 AM,07:48 PM,14,18,18,18,23,5,77,0.0,1005,18,10,312,11
2020-02-17 06:00:00,19,16,0.0,13.9,5,1,30,No moonrise,03:07 PM,05:55 AM,07:48 PM,13,19,19,19,42,14,69,0.0,1007,19,10,319,20
2020-02-17 09:00:00,19,16,0.0,13.9,5,5,30,No moonrise,03:07 PM,05:55 AM,07:48 PM,13,18,18,18,23,12,76,0.0,1010,18,10,167,11
2020-02-17 12:00:00,19,16,0.0,13.9,5,5,30,No moonrise,03:07 PM,05:55 AM,07:48 PM,13,18,18,18,20,18,75,0.0,1011,18,10,164,9
2020-02-17 15:00:00,19,16,0.0,13.9,5,5,30,No moonrise,03:07 PM,05:55 AM,07:48 PM,14,18,18,18,23,13,78,0.0,1010,18,10,159,11
2020-02-17 18:00:00,19,16,0.0,13.9,5,1,30,No moonrise,03:07 PM,05:55 AM,07:48 PM,14,17,17,17,12,18,82,0.0,1010,17,10,175,6
2020-02-17 21:00:00,19,16,0.0,13.9,5,1,30,No moonrise,03:07 PM,05:55 AM,07:48 PM,15,16,16,16,39,85,90,0.9,1013,16,9,220,20
2020-02-18 00:00:00,15,11,0.0,11.0,4,1,22,12:25 AM,04:12 PM,05:57 AM,07:47 PM,13,13,15,13,43,45,93,0.0,1013,15,10,219,28
2020-02-18 03:00:00,15,11,0.0,11.0,4,1,22,12:25 AM,04:12 PM,05:57 AM,07:47 PM,13,13,14,13,34,61,94,0.0,1012,14,10,220,22
2020-02-18 06:00:00,15,11,0.0,11.0,4,1,22,12:25 AM,04:12 PM,05:57 AM,07:47 PM,13,13,14,13,30,63,94,0.0,1012,14,9,213,19
2020-02-18 09:00:00,15,11,0.0,11.0,4,4,22,12:25 AM,04:12 PM,05:57 AM,07:47 PM,13,14,15,14,23,39,92,0.0,1012,15,10,205,14
2020-02-18 12:00:00,15,11,0.0,11.0,4,4,22,12:25 AM,04:12 PM,05:57 AM,07:47 PM,13,13,14,13,24,56,94,0.0,1011,14,10,145,15
2020-02-18 15:00:00,15,11,0.0,11.0,4,3,22,12:25 AM,04:12 PM,05:57 AM,07:47 PM,13,13,14,13,11,68,95,1.0,1009,14,10,128,7
2020-02-18 18:00:00,15,11,0.0,11.0,4,1,22,12:25 AM,04:12 PM,05:57 AM,07:47 PM,13,14,13,14,9,90,96,2.7,1008,13,7,108,5
2020-02-18 21:00:00,15,11,0.0,11.0,4,1,22,12:25 AM,04:12 PM,05:57 AM,07:47 PM,13,11,13,11,2,91,94,0.1,1009,11,2,99,1
2020-02-19 00:00:00,14,8,0.0,11.0,3,1,15,01:10 AM,05:11 PM,05:58 AM,07:45 PM,13,14,14,14,3,57,95,0.0,1008,14,2,52,2
2020-02-19 03:00:00,14,8,0.0,11.0,3,1,15,01:10 AM,05:11 PM,05:58 AM,07:45 PM,13,13,14,13,17,51,94,0.1,1007,14,2,228,10
2020-02-19 06:00:00,14,8,0.0,11.0,3,1,15,01:10 AM,05:11 PM,05:58 AM,07:45 PM,13,13,14,13,15,29,93,0.0,1009,14,10,206,8
2020-02-19 09:00:00,14,8,0.0,11.0,3,4,15,01:10 AM,05:11 PM,05:58 AM,07:45 PM,12,13,14,13,27,33,87,0.0,1010,14,10,217,17
2020-02-19 12:00:00,14,8,0.0,11.0,3,3,15,01:10 AM,05:11 PM,05:58 AM,07:45 PM,11,11,13,11,30,90,87,0.1,1011,13,10,176,21
2020-02-19 15:00:00,14,8,0.0,11.0,3,3,15,01:10 AM,05:11 PM,05:58 AM,07:45 PM,11,13,13,13,10,100,89,0.3,1010,13,2,49,6
2020-02-19 18:00:00,14,8,0.0,11.0,3,1,15,01:10 AM,05:11 PM,05:58 AM,07:45 PM,11,12,12,12,8,100,89,1.2,1011,12,9,178,5
