date_time,Kingscote_maxtempC,Kingscote_mintempC,Kingscote_totalSnow_cm,Kingscote_sunHour,Kingscote_uvIndex,Kingscote_uvIndex,Kingscote_moon_illumination,Kingscote_moonrise,Kingscote_moonset,Kingscote_sunrise,Kingscote_sunset,Kingscote_DewPointC,Kingscote_FeelsLikeC,Kingscote_HeatIndexC,Kingscote_WindChillC,Kingscote_WindGustKmph,Kingscote_cloudcover,Kingscote_humidity,Kingscote_precipMM,Kingscote_pressure,Kingscote_tempC,Kingscote_visibility,Kingscote_winddirDegree,Kingscote_windspeedKmph
2020-04-07 09:00:00,17,13,0.0,8.7,4,5,100,05:55 PM,05:07 AM,06:37 AM,06:05 PM,8,17,17,17,12,18,55,0.0,1025,17,10,172,10
2020-04-07 12:00:00,17,13,0.0,8.7,4,4,100,05:55 PM,05:07 AM,06:37 AM,06:05 PM,11,17,17,17,20,77,65,0.2,1024,17,10,132,17
2020-04-07 15:00:00,17,13,0.0,8.7,4,4,100,05:55 PM,05:07 AM,06:37 AM,06:05 PM,10,17,17,17,23,72,64,0.1,1022,17,10,138,19
2020-04-07 18:00:00,17,13,0.0,8.7,4,1,100,05:55 PM,05:07 AM,06:37 AM,06:05 PM,10,12,14,12,24,22,79,0.0,1023,14,10,144,14
2020-04-07 21:00:00,17,13,0.0,8.7,4,1,100,05:55 PM,05:07 AM,06:37 AM,06:05 PM,10,11,13,11,28,12,83,0.0,1024,13,10,149,16
2020-04-08 00:00:00,18,12,0.0,8.7,5,1,100,06:30 PM,06:19 AM,06:38 AM,06:04 PM,9,10,12,10,27,35,84,0.0,1024,12,10,145,14
2020-04-08 03:00:00,18,12,0.0,8.7,5,1,100,06:30 PM,06:19 AM,06:38 AM,06:04 PM,9,12,14,12,23,72,74,0.0,1024,14,10,130,15
2020-04-08 06:00:00,18,12,0.0,8.7,5,1,100,06:30 PM,06:19 AM,06:38 AM,06:04 PM,9,13,14,13,22,74,75,0.1,1025,14,10,130,15
2020-04-08 09:00:00,18,12,0.0,8.7,5,4,100,06:30 PM,06:19 AM,06:38 AM,06:04 PM,8,16,16,16,24,90,61,0.1,1026,16,10,116,21
2020-04-08 12:00:00,18,12,0.0,8.7,5,5,100,06:30 PM,06:19 AM,06:38 AM,06:04 PM,9,18,18,18,28,51,58,0.0,1026,18,10,116,24
2020-04-08 15:00:00,18,12,0.0,8.7,5,4,100,06:30 PM,06:19 AM,06:38 AM,06:04 PM,10,18,18,18,25,67,62,0.0,1024,18,10,132,22
2020-04-08 18:00:00,18,12,0.0,8.7,5,1,100,06:30 PM,06:19 AM,06:38 AM,06:04 PM,11,13,14,13,25,27,81,0.0,1025,14,10,142,15
2020-04-08 21:00:00,18,12,0.0,8.7,5,1,100,06:30 PM,06:19 AM,06:38 AM,06:04 PM,11,12,13,12,29,25,88,0.0,1027,13,10,142,17
2020-04-09 00:00:00,21,11,0.0,11.6,5,1,83,07:07 PM,07:33 AM,06:39 AM,06:03 PM,11,11,13,11,26,9,91,0.0,1026,13,10,144,14
2020-04-09 03:00:00,21,11,0.0,11.6,5,1,83,07:07 PM,07:33 AM,06:39 AM,06:03 PM,11,11,12,11,21,15,92,0.0,1026,12,10,133,10
2020-04-09 06:00:00,21,11,0.0,11.6,5,1,83,07:07 PM,07:33 AM,06:39 AM,06:03 PM,10,11,11,11,15,10,92,0.0,1025,11,10,138,7
2020-04-09 09:00:00,21,11,0.0,11.6,5,5,83,07:07 PM,07:33 AM,06:39 AM,06:03 PM,11,17,17,17,11,0,66,0.0,1026,17,10,111,10
2020-04-09 12:00:00,21,11,0.0,11.6,5,6,83,07:07 PM,07:33 AM,06:39 AM,06:03 PM,10,21,21,21,12,0,50,0.0,1024,21,10,112,10
2020-04-09 15:00:00,21,11,0.0,11.6,5,5,83,07:07 PM,07:33 AM,06:39 AM,06:03 PM,10,20,20,20,6,0,54,0.0,1022,20,10,96,5
2020-04-09 18:00:00,21,11,0.0,11.6,5,1,83,07:07 PM,07:33 AM,06:39 AM,06:03 PM,11,16,19,16,10,0,82,0.0,1022,16,10,145,5
2020-04-09 21:00:00,21,11,0.0,11.6,5,1,83,07:07 PM,07:33 AM,06:39 AM,06:03 PM,10,12,12,12,9,0,90,0.0,1022,12,10,206,4
2020-04-10 00:00:00,19,12,0.0,8.7,5,1,76,07:46 PM,08:45 AM,06:40 AM,06:01 PM,10,12,12,12,8,5,86,0.0,1020,12,10,283,4
2020-04-10 03:00:00,19,12,0.0,8.7,5,1,76,07:46 PM,08:45 AM,06:40 AM,06:01 PM,11,11,12,11,23,0,89,0.0,1018,12,10,300,11
2020-04-10 06:00:00,19,12,0.0,8.7,5,1,76,07:46 PM,08:45 AM,06:40 AM,06:01 PM,11,11,13,11,29,10,89,0.0,1017,13,10,294,14
2020-04-10 09:00:00,19,12,0.0,8.7,5,4,76,07:46 PM,08:45 AM,06:40 AM,06:01 PM,10,19,19,19,23,95,58,0.0,1019,19,10,301,20
2020-04-10 12:00:00,19,12,0.0,8.7,5,5,76,07:46 PM,08:45 AM,06:40 AM,06:01 PM,12,19,19,19,31,8,62,0.0,1015,19,10,308,27
2020-04-10 15:00:00,19,12,0.0,8.7,5,4,76,07:46 PM,08:45 AM,06:40 AM,06:01 PM,12,19,19,19,31,80,65,0.0,1013,19,10,290,26
2020-04-10 18:00:00,19,12,0.0,8.7,5,1,76,07:46 PM,08:45 AM,06:40 AM,06:01 PM,13,17,17,17,35,23,76,0.0,1013,17,10,287,22
2020-04-10 21:00:00,19,12,0.0,8.7,5,1,76,07:46 PM,08:45 AM,06:40 AM,06:01 PM,15,17,17,17,32,85,86,0.0,1013,17,10,278,19
2020-04-11 00:00:00,17,13,0.0,10.2,4,1,68,08:28 PM,09:57 AM,06:40 AM,06:00 PM,12,16,16,16,36,94,76,0.3,1013,16,10,227,26
2020-04-11 03:00:00,17,13,0.0,10.2,4,1,68,08:28 PM,09:57 AM,06:40 AM,06:00 PM,9,14,15,14,30,61,69,0.0,1013,15,10,225,21
2020-04-11 06:00:00,17,13,0.0,10.2,4,1,68,08:28 PM,09:57 AM,06:40 AM,06:00 PM,9,11,13,11,27,13,75,0.0,1015,13,10,223,15
2020-04-11 09:00:00,17,13,0.0,10.2,4,5,68,08:28 PM,09:57 AM,06:40 AM,06:00 PM,8,16,16,16,31,23,58,0.0,1018,16,10,197,27
2020-04-11 12:00:00,17,13,0.0,10.2,4,5,68,08:28 PM,09:57 AM,06:40 AM,06:00 PM,6,17,17,17,30,0,48,0.0,1018,17,10,186,26
2020-04-11 15:00:00,17,13,0.0,10.2,4,5,68,08:28 PM,09:57 AM,06:40 AM,06:00 PM,7,16,16,16,26,30,54,0.0,1019,16,10,181,22
2020-04-11 18:00:00,17,13,0.0,10.2,4,1,68,08:28 PM,09:57 AM,06:40 AM,06:00 PM,6,12,14,12,20,80,62,0.0,1020,14,10,175,15
2020-04-11 21:00:00,17,13,0.0,10.2,4,1,68,08:28 PM,09:57 AM,06:40 AM,06:00 PM,6,12,13,12,15,77,65,0.0,1022,13,10,175,10
2020-04-12 00:00:00,16,11,0.0,7.2,3,1,61,09:16 PM,11:06 AM,06:41 AM,05:59 PM,6,12,13,12,15,84,64,0.0,1021,13,10,171,10
2020-04-12 03:00:00,16,11,0.0,7.2,3,1,61,09:16 PM,11:06 AM,06:41 AM,05:59 PM,6,12,13,12,11,74,64,0.0,1021,13,10,174,8
2020-04-12 06:00:00,16,11,0.0,7.2,3,1,61,09:16 PM,11:06 AM,06:41 AM,05:59 PM,6,12,12,12,10,74,66,0.0,1021,12,10,183,6
2020-04-12 09:00:00,16,11,0.0,7.2,3,3,61,09:16 PM,11:06 AM,06:41 AM,05:59 PM,6,14,14,14,9,72,55,0.0,1023,14,10,145,8
2020-04-12 12:00:00,16,11,0.0,7.2,3,5,61,09:16 PM,11:06 AM,06:41 AM,05:59 PM,6,16,16,16,11,49,53,0.0,1023,16,10,109,9
2020-04-12 15:00:00,16,11,0.0,7.2,3,5,61,09:16 PM,11:06 AM,06:41 AM,05:59 PM,7,16,16,16,13,39,53,0.0,1021,16,10,99,11
2020-04-12 18:00:00,16,11,0.0,7.2,3,1,61,09:16 PM,11:06 AM,06:41 AM,05:59 PM,7,12,13,12,11,48,69,0.0,1021,13,10,114,6
2020-04-12 21:00:00,16,11,0.0,7.2,3,1,61,09:16 PM,11:06 AM,06:41 AM,05:59 PM,7,11,11,11,14,4,76,0.0,1021,11,10,104,7
2020-04-13 00:00:00,22,10,0.0,8.7,5,1,53,10:08 PM,12:10 PM,06:42 AM,05:57 PM,7,9,10,9,10,6,83,0.0,1020,10,10,117,5
2020-04-13 03:00:00,22,10,0.0,8.7,5,1,53,10:08 PM,12:10 PM,06:42 AM,05:57 PM,7,10,10,10,10,3,85,0.0,1019,10,10,63,5
2020-04-13 06:00:00,22,10,0.0,8.7,5,1,53,10:08 PM,12:10 PM,06:42 AM,05:57 PM,8,10,11,10,12,6,83,0.0,1019,11,10,13,6
2020-04-13 09:00:00,22,10,0.0,8.7,5,5,53,10:08 PM,12:10 PM,06:42 AM,05:57 PM,8,18,18,18,19,4,51,0.0,1020,18,10,357,17
2020-04-13 12:00:00,22,10,0.0,8.7,5,6,53,10:08 PM,12:10 PM,06:42 AM,05:57 PM,7,21,24,21,16,5,39,0.0,1019,21,10,322,14
2020-04-13 15:00:00,22,10,0.0,8.7,5,6,53,10:08 PM,12:10 PM,06:42 AM,05:57 PM,8,22,24,22,17,6,40,0.0,1018,22,10,323,15
2020-04-13 18:00:00,22,10,0.0,8.7,5,1,53,10:08 PM,12:10 PM,06:42 AM,05:57 PM,9,19,22,19,14,4,63,0.0,1019,19,10,7,7
2020-04-13 21:00:00,22,10,0.0,8.7,5,1,53,10:08 PM,12:10 PM,06:42 AM,05:57 PM,10,15,15,15,21,3,72,0.0,1019,15,10,19,10
2020-04-14 00:00:00,26,15,0.0,7.2,6,1,46,11:04 PM,01:08 PM,06:43 AM,05:56 PM,8,15,15,15,21,6,65,0.0,1019,15,10,339,10
2020-04-14 03:00:00,26,15,0.0,7.2,6,1,46,11:04 PM,01:08 PM,06:43 AM,05:56 PM,7,15,15,15,20,6,57,0.0,1018,15,10,345,9
2020-04-14 06:00:00,26,15,0.0,7.2,6,1,46,11:04 PM,01:08 PM,06:43 AM,05:56 PM,7,16,16,16,24,8,55,0.0,1019,16,10,355,12
2020-04-14 09:00:00,26,15,0.0,7.2,6,6,46,11:04 PM,01:08 PM,06:43 AM,05:56 PM,7,21,24,21,21,6,41,0.0,1021,21,10,357,16
2020-04-14 12:00:00,26,15,0.0,7.2,6,7,46,11:04 PM,01:08 PM,06:43 AM,05:56 PM,7,25,25,26,20,6,31,0.0,1020,26,10,349,17
2020-04-14 15:00:00,26,15,0.0,7.2,6,5,46,11:04 PM,01:08 PM,06:43 AM,05:56 PM,8,25,25,24,21,100,37,0.0,1018,24,10,4,17
2020-04-14 18:00:00,26,15,0.0,7.2,6,1,46,11:04 PM,01:08 PM,06:43 AM,05:56 PM,8,22,26,22,22,100,51,0.0,1019,22,10,25,10
2020-04-14 21:00:00,26,15,0.0,7.2,6,1,46,11:04 PM,01:08 PM,06:43 AM,05:56 PM,6,18,18,18,11,7,43,0.0,1019,18,10,346,5
2020-04-15 00:00:00,26,18,0.0,8.7,6,1,38,No moonrise,01:57 PM,06:44 AM,05:55 PM,4,19,19,19,21,8,39,0.0,1018,19,10,18,10
2020-04-15 03:00:00,26,18,0.0,8.7,6,1,38,No moonrise,01:57 PM,06:44 AM,05:55 PM,5,18,18,18,32,7,42,0.0,1016,18,10,353,15
2020-04-15 06:00:00,26,18,0.0,8.7,6,1,38,No moonrise,01:57 PM,06:44 AM,05:55 PM,9,19,19,19,42,48,53,0.0,1015,19,10,355,21
2020-04-15 09:00:00,26,18,0.0,8.7,6,6,38,No moonrise,01:57 PM,06:44 AM,05:55 PM,7,24,24,23,43,16,37,0.0,1015,23,10,345,32
2020-04-15 12:00:00,26,18,0.0,8.7,6,7,38,No moonrise,01:57 PM,06:44 AM,05:55 PM,7,25,25,25,36,17,31,0.0,1013,25,10,336,32
2020-04-15 15:00:00,26,18,0.0,8.7,6,7,38,No moonrise,01:57 PM,06:44 AM,05:55 PM,6,25,25,26,40,18,28,0.0,1010,26,10,336,29
2020-04-15 18:00:00,26,18,0.0,8.7,6,1,38,No moonrise,01:57 PM,06:44 AM,05:55 PM,7,22,24,22,36,49,40,0.0,1011,22,10,296,21
2020-04-15 21:00:00,26,18,0.0,8.7,6,1,38,No moonrise,01:57 PM,06:44 AM,05:55 PM,13,18,18,18,21,28,68,0.0,1011,18,10,250,12
2020-04-16 00:00:00,18,12,0.0,5.7,4,1,30,12:02 AM,02:40 PM,06:45 AM,05:53 PM,13,17,17,17,26,77,79,0.1,1011,17,10,237,15
2020-04-16 03:00:00,18,12,0.0,5.7,4,1,30,12:02 AM,02:40 PM,06:45 AM,05:53 PM,13,14,15,14,27,70,90,0.1,1012,15,10,240,16
2020-04-16 06:00:00,18,12,0.0,5.7,4,1,30,12:02 AM,02:40 PM,06:45 AM,05:53 PM,12,14,15,14,29,46,84,0.0,1014,15,10,233,18
2020-04-16 09:00:00,18,12,0.0,5.7,4,5,30,12:02 AM,02:40 PM,06:45 AM,05:53 PM,8,17,17,17,28,27,55,0.0,1016,17,10,230,25
2020-04-16 12:00:00,18,12,0.0,5.7,4,4,30,12:02 AM,02:40 PM,06:45 AM,05:53 PM,8,18,18,18,25,73,53,0.0,1016,18,10,229,22
2020-04-16 15:00:00,18,12,0.0,5.7,4,4,30,12:02 AM,02:40 PM,06:45 AM,05:53 PM,7,18,18,18,25,64,49,0.0,1016,18,10,232,22
2020-04-16 18:00:00,18,12,0.0,5.7,4,1,30,12:02 AM,02:40 PM,06:45 AM,05:53 PM,7,15,15,15,21,55,58,0.0,1017,15,10,235,14
2020-04-16 21:00:00,18,12,0.0,5.7,4,1,30,12:02 AM,02:40 PM,06:45 AM,05:53 PM,8,10,12,10,23,50,76,0.0,1018,12,10,270,12
2020-04-17 00:00:00,18,11,0.0,4.2,5,1,23,01:01 AM,03:17 PM,06:45 AM,05:52 PM,8,10,12,10,25,0,77,0.0,1018,12,10,264,12
2020-04-17 03:00:00,18,11,0.0,4.2,5,1,23,01:01 AM,03:17 PM,06:45 AM,05:52 PM,8,10,11,10,26,9,81,0.0,1018,11,10,262,13
2020-04-17 06:00:00,18,11,0.0,4.2,5,1,23,01:01 AM,03:17 PM,06:45 AM,05:52 PM,8,9,11,9,23,21,81,0.0,1018,11,10,274,11
2020-04-17 09:00:00,18,11,0.0,4.2,5,4,23,01:01 AM,03:17 PM,06:45 AM,05:52 PM,10,17,17,17,19,90,64,0.0,1020,17,10,252,15
2020-04-17 12:00:00,18,11,0.0,4.2,5,4,23,01:01 AM,03:17 PM,06:45 AM,05:52 PM,10,18,18,18,18,97,59,0.1,1019,18,10,232,15
2020-04-17 15:00:00,18,11,0.0,4.2,5,4,23,01:01 AM,03:17 PM,06:45 AM,05:52 PM,9,18,18,18,18,70,56,0.0,1018,18,10,230,14
2020-04-17 18:00:00,18,11,0.0,4.2,5,1,23,01:01 AM,03:17 PM,06:45 AM,05:52 PM,8,15,15,15,21,80,63,0.0,1019,15,10,230,12
2020-04-17 21:00:00,18,11,0.0,4.2,5,1,23,01:01 AM,03:17 PM,06:45 AM,05:52 PM,8,14,14,14,17,92,66,0.0,1019,14,10,259,10
2020-04-18 00:00:00,18,12,0.0,5.7,4,1,15,01:59 AM,03:49 PM,06:46 AM,05:51 PM,8,13,14,13,17,81,70,0.1,1018,14,10,244,9
2020-04-18 03:00:00,18,12,0.0,5.7,4,1,15,01:59 AM,03:49 PM,06:46 AM,05:51 PM,8,14,14,14,16,43,68,0.0,1017,14,10,233,9
2020-04-18 06:00:00,18,12,0.0,5.7,4,1,15,01:59 AM,03:49 PM,06:46 AM,05:51 PM,8,12,13,12,16,65,75,0.1,1017,13,10,259,8
2020-04-18 09:00:00,18,12,0.0,5.7,4,4,15,01:59 AM,03:49 PM,06:46 AM,05:51 PM,9,16,16,16,13,100,65,0.0,1018,16,10,272,10
2020-04-18 12:00:00,18,12,0.0,5.7,4,4,15,01:59 AM,03:49 PM,06:46 AM,05:51 PM,11,17,17,17,18,86,66,1.0,1017,17,10,294,14
2020-04-18 15:00:00,18,12,0.0,5.7,4,4,15,01:59 AM,03:49 PM,06:46 AM,05:51 PM,11,18,18,18,15,58,65,1.9,1015,18,10,267,10
2020-04-18 18:00:00,18,12,0.0,5.7,4,1,15,01:59 AM,03:49 PM,06:46 AM,05:51 PM,11,14,14,14,16,81,79,0.6,1016,14,9,209,9
2020-04-18 21:00:00,18,12,0.0,5.7,4,1,15,01:59 AM,03:49 PM,06:46 AM,05:51 PM,10,11,12,11,17,12,89,0.0,1016,12,10,227,8
2020-04-19 00:00:00,19,11,0.0,8.7,5,1,8,02:55 AM,04:18 PM,06:47 AM,05:50 PM,9,11,11,11,4,15,88,0.0,1015,11,10,261,2
2020-04-19 03:00:00,19,11,0.0,8.7,5,1,8,02:55 AM,04:18 PM,06:47 AM,05:50 PM,8,11,11,11,8,16,84,0.0,1015,11,10,301,4
2020-04-19 06:00:00,19,11,0.0,8.7,5,1,8,02:55 AM,04:18 PM,06:47 AM,05:50 PM,8,11,11,11,11,8,83,0.0,1014,11,10,356,5
2020-04-19 09:00:00,19,11,0.0,8.7,5,5,8,02:55 AM,04:18 PM,06:47 AM,05:50 PM,10,17,17,17,21,20,66,0.0,1013,17,10,1,17
2020-04-19 12:00:00,19,11,0.0,8.7,5,5,8,02:55 AM,04:18 PM,06:47 AM,05:50 PM,9,19,19,19,32,49,55,0.0,1010,19,10,13,28
2020-04-19 15:00:00,19,11,0.0,8.7,5,5,8,02:55 AM,04:18 PM,06:47 AM,05:50 PM,11,18,18,18,42,48,65,0.0,1007,18,10,358,30
2020-04-19 18:00:00,19,11,0.0,8.7,5,1,8,02:55 AM,04:18 PM,06:47 AM,05:50 PM,10,16,20,16,39,95,55,0.0,1004,16,10,9,23
2020-04-19 21:00:00,19,11,0.0,8.7,5,1,8,02:55 AM,04:18 PM,06:47 AM,05:50 PM,10,12,14,12,55,77,51,0.1,1003,12,10,348,31
2020-04-20 00:00:00,19,14,0.0,7.2,4,1,0,03:52 AM,04:45 PM,06:48 AM,05:48 PM,15,18,18,18,42,93,81,0.0,1004,18,10,284,26
2020-04-20 03:00:00,19,14,0.0,7.2,4,1,0,03:52 AM,04:45 PM,06:48 AM,05:48 PM,14,17,17,17,33,100,83,0.0,1006,17,10,274,20
2020-04-20 06:00:00,19,14,0.0,7.2,4,1,0,03:52 AM,04:45 PM,06:48 AM,05:48 PM,8,13,14,13,29,86,68,0.1,1010,14,10,257,17
2020-04-20 09:00:00,19,14,0.0,7.2,4,4,0,03:52 AM,04:45 PM,06:48 AM,05:48 PM,7,17,17,17,23,87,52,0.0,1013,17,10,258,20
2020-04-20 12:00:00,19,14,0.0,7.2,4,5,0,03:52 AM,04:45 PM,06:48 AM,05:48 PM,7,19,19,19,24,23,44,0.0,1014,19,10,276,21
2020-04-20 15:00:00,19,14,0.0,7.2,4,5,0,03:52 AM,04:45 PM,06:48 AM,05:48 PM,7,18,18,18,26,56,49,0.0,1014,18,10,285,22
2020-04-20 18:00:00,19,14,0.0,7.2,4,1,0,03:52 AM,04:45 PM,06:48 AM,05:48 PM,7,15,15,15,19,85,57,0.0,1016,15,10,288,11
2020-04-20 21:00:00,19,14,0.0,7.2,4,1,0,03:52 AM,04:45 PM,06:48 AM,05:48 PM,8,13,14,13,17,80,65,0.0,1016,14,10,302,9
