date_time,Levuka_maxtempC,Levuka_mintempC,Levuka_totalSnow_cm,Levuka_sunHour,Levuka_uvIndex,Levuka_uvIndex,Levuka_moon_illumination,Levuka_moonrise,Levuka_moonset,Levuka_sunrise,Levuka_sunset,Levuka_DewPointC,Levuka_FeelsLikeC,Levuka_HeatIndexC,Levuka_WindChillC,Levuka_WindGustKmph,Levuka_cloudcover,Levuka_humidity,Levuka_precipMM,Levuka_pressure,Levuka_tempC,Levuka_visibility,Levuka_winddirDegree,Levuka_windspeedKmph
2019-12-23 12:00:00,27,26,0.0,8.2,7,6,14,02:41 AM,03:42 PM,05:28 AM,06:39 PM,22,29,29,27,16,76,75,0.2,1006,27,9,139,12
2019-12-23 15:00:00,27,26,0.0,8.2,7,6,14,02:41 AM,03:42 PM,05:28 AM,06:39 PM,23,30,30,27,33,70,80,0.2,1005,27,9,148,24
2019-12-23 18:00:00,27,26,0.0,8.2,7,1,14,02:41 AM,03:42 PM,05:28 AM,06:39 PM,23,29,29,26,37,75,82,1.3,1006,26,10,152,27
2019-12-23 21:00:00,27,26,0.0,8.2,7,1,14,02:41 AM,03:42 PM,05:28 AM,06:39 PM,23,29,29,26,46,62,82,2.1,1008,26,10,146,31
2019-12-24 00:00:00,27,21,0.0,9.5,6,1,7,03:27 AM,04:41 PM,05:28 AM,06:39 PM,23,29,29,26,49,58,83,4.1,1007,26,7,141,28
2019-12-24 03:00:00,27,21,0.0,9.5,6,1,7,03:27 AM,04:41 PM,05:28 AM,06:39 PM,23,28,28,26,39,57,83,2.6,1006,26,7,137,25
2019-12-24 06:00:00,27,21,0.0,9.5,6,1,7,03:27 AM,04:41 PM,05:28 AM,06:39 PM,23,28,28,26,42,72,83,5.9,1007,26,7,126,22
2019-12-24 09:00:00,27,21,0.0,9.5,6,6,7,03:27 AM,04:41 PM,05:28 AM,06:39 PM,23,29,29,26,27,81,80,1.5,1007,26,10,114,19
2019-12-24 12:00:00,27,21,0.0,9.5,6,6,7,03:27 AM,04:41 PM,05:28 AM,06:39 PM,22,29,29,27,31,55,78,2.5,1007,27,10,108,20
2019-12-24 15:00:00,27,21,0.0,9.5,6,6,7,03:27 AM,04:41 PM,05:28 AM,06:39 PM,23,29,29,27,30,66,79,0.9,1005,27,10,100,22
2019-12-24 18:00:00,27,21,0.0,9.5,6,1,7,03:27 AM,04:41 PM,05:28 AM,06:39 PM,23,27,27,23,28,65,77,1.4,1006,23,10,110,21
2019-12-24 21:00:00,27,21,0.0,9.5,6,1,7,03:27 AM,04:41 PM,05:28 AM,06:39 PM,23,21,23,21,35,72,79,1.0,1009,21,10,107,26
2019-12-25 00:00:00,27,24,0.0,8.2,6,1,0,04:16 AM,05:41 PM,05:29 AM,06:40 PM,23,29,29,26,40,74,81,1.5,1008,26,10,115,29
2019-12-25 03:00:00,27,24,0.0,8.2,6,1,0,04:16 AM,05:41 PM,05:29 AM,06:40 PM,23,29,29,26,35,81,81,0.1,1006,26,10,121,26
2019-12-25 06:00:00,27,24,0.0,8.2,6,1,0,04:16 AM,05:41 PM,05:29 AM,06:40 PM,23,29,29,26,35,83,80,0.1,1007,26,10,128,26
2019-12-25 09:00:00,27,24,0.0,8.2,6,6,0,04:16 AM,05:41 PM,05:29 AM,06:40 PM,23,30,30,27,34,69,80,0.0,1008,27,10,129,25
2019-12-25 12:00:00,27,24,0.0,8.2,6,6,0,04:16 AM,05:41 PM,05:29 AM,06:40 PM,24,31,31,27,37,88,82,0.1,1007,27,10,135,27
2019-12-25 15:00:00,27,24,0.0,8.2,6,6,0,04:16 AM,05:41 PM,05:29 AM,06:40 PM,24,31,31,27,35,87,79,0.1,1006,27,10,131,25
2019-12-25 18:00:00,27,24,0.0,8.2,6,1,0,04:16 AM,05:41 PM,05:29 AM,06:40 PM,24,31,31,27,36,85,82,0.6,1006,27,9,121,26
2019-12-25 21:00:00,27,24,0.0,8.2,6,1,0,04:16 AM,05:41 PM,05:29 AM,06:40 PM,24,26,26,24,33,71,82,0.3,1008,24,9,99,24
2019-12-26 00:00:00,28,23,0.0,9.5,6,1,0,05:08 AM,06:38 PM,05:29 AM,06:40 PM,24,32,32,27,29,76,83,0.3,1007,27,9,109,21
2019-12-26 03:00:00,28,23,0.0,9.5,6,1,0,05:08 AM,06:38 PM,05:29 AM,06:40 PM,24,31,31,27,30,78,84,0.4,1005,27,9,101,22
2019-12-26 06:00:00,28,23,0.0,9.5,6,1,0,05:08 AM,06:38 PM,05:29 AM,06:40 PM,24,31,31,27,49,72,84,2.6,1006,27,7,102,31
2019-12-26 09:00:00,28,23,0.0,9.5,6,6,0,05:08 AM,06:38 PM,05:29 AM,06:40 PM,24,32,32,28,41,76,80,0.1,1006,28,10,97,29
2019-12-26 12:00:00,28,23,0.0,9.5,6,6,0,05:08 AM,06:38 PM,05:29 AM,06:40 PM,24,32,32,28,46,87,80,1.2,1005,28,10,83,32
2019-12-26 15:00:00,28,23,0.0,9.5,6,6,0,05:08 AM,06:38 PM,05:29 AM,06:40 PM,24,30,30,27,42,60,86,2.5,1004,27,7,69,28
2019-12-26 18:00:00,28,23,0.0,9.5,6,1,0,05:08 AM,06:38 PM,05:29 AM,06:40 PM,25,28,28,25,59,100,88,3.1,1004,25,7,72,40
2019-12-26 21:00:00,28,23,0.0,9.5,6,1,0,05:08 AM,06:38 PM,05:29 AM,06:40 PM,25,25,25,23,54,100,89,4.1,1007,23,7,67,41
2019-12-27 00:00:00,27,22,0.0,8.2,6,1,0,06:02 AM,07:34 PM,05:30 AM,06:41 PM,25,31,31,27,59,91,88,7.8,1004,27,5,83,43
2019-12-27 03:00:00,27,22,0.0,8.2,6,1,0,06:02 AM,07:34 PM,05:30 AM,06:41 PM,25,30,30,26,82,90,90,8.8,1003,26,5,66,52
2019-12-27 06:00:00,27,22,0.0,8.2,6,1,0,06:02 AM,07:34 PM,05:30 AM,06:41 PM,24,30,30,27,99,100,88,17.2,1003,27,5,59,58
2019-12-27 09:00:00,27,22,0.0,8.2,6,6,0,06:02 AM,07:34 PM,05:30 AM,06:41 PM,24,30,30,27,71,100,86,8.4,1003,27,5,59,51
2019-12-27 12:00:00,27,22,0.0,8.2,6,6,0,06:02 AM,07:34 PM,05:30 AM,06:41 PM,25,31,31,27,93,100,87,13.6,1002,27,5,36,57
2019-12-27 15:00:00,27,22,0.0,8.2,6,6,0,06:02 AM,07:34 PM,05:30 AM,06:41 PM,24,31,31,27,71,96,82,2.5,1002,27,7,33,51
2019-12-27 18:00:00,27,22,0.0,8.2,6,1,0,06:02 AM,07:34 PM,05:30 AM,06:41 PM,24,27,27,25,72,95,82,3.2,1003,25,7,37,51
2019-12-27 21:00:00,27,22,0.0,8.2,6,1,0,06:02 AM,07:34 PM,05:30 AM,06:41 PM,25,24,24,22,75,100,85,2.5,1005,22,10,24,51
2019-12-28 00:00:00,28,28,0.0,9.5,6,1,8,06:58 AM,08:24 PM,05:31 AM,06:41 PM,25,33,33,28,82,100,84,5.7,1003,28,7,8,44
2019-12-28 03:00:00,28,28,0.0,9.5,6,1,8,06:58 AM,08:24 PM,05:31 AM,06:41 PM,25,33,33,28,73,100,84,3.7,1001,28,7,354,42
2019-12-28 06:00:00,28,28,0.0,9.5,6,1,8,06:58 AM,08:24 PM,05:31 AM,06:41 PM,25,33,33,28,83,90,85,6.7,1002,28,7,354,42
2019-12-28 09:00:00,28,28,0.0,9.5,6,6,8,06:58 AM,08:24 PM,05:31 AM,06:41 PM,25,33,33,28,73,86,83,3.3,1003,28,7,352,44
2019-12-28 12:00:00,28,28,0.0,9.5,6,6,8,06:58 AM,08:24 PM,05:31 AM,06:41 PM,25,33,33,28,85,61,82,6.6,1002,28,7,345,49
2019-12-28 15:00:00,28,28,0.0,9.5,6,6,8,06:58 AM,08:24 PM,05:31 AM,06:41 PM,25,33,33,28,85,77,82,2.9,1000,28,7,328,52
2019-12-28 18:00:00,28,28,0.0,9.5,6,1,8,06:58 AM,08:24 PM,05:31 AM,06:41 PM,25,33,33,28,85,52,83,3.9,1001,28,7,326,49
2019-12-28 21:00:00,28,28,0.0,9.5,6,1,8,06:58 AM,08:24 PM,05:31 AM,06:41 PM,25,33,33,28,68,84,82,0.2,1002,28,9,322,46
2019-12-29 00:00:00,29,27,0.0,9.5,6,1,15,07:52 AM,09:11 PM,05:31 AM,06:42 PM,25,32,32,28,68,79,82,0.6,1002,28,9,317,48
2019-12-29 03:00:00,29,27,0.0,9.5,6,1,15,07:52 AM,09:11 PM,05:31 AM,06:42 PM,24,32,32,28,65,74,82,0.3,1000,28,9,314,45
2019-12-29 06:00:00,29,27,0.0,9.5,6,1,15,07:52 AM,09:11 PM,05:31 AM,06:42 PM,24,32,32,28,65,84,82,1.1,1001,28,9,313,45
2019-12-29 09:00:00,29,27,0.0,9.5,6,6,15,07:52 AM,09:11 PM,05:31 AM,06:42 PM,25,33,33,28,54,73,82,0.3,1002,28,10,316,38
2019-12-29 12:00:00,29,27,0.0,9.5,6,6,15,07:52 AM,09:11 PM,05:31 AM,06:42 PM,25,34,34,29,58,89,79,0.1,1002,29,10,314,37
2019-12-29 15:00:00,29,27,0.0,9.5,6,6,15,07:52 AM,09:11 PM,05:31 AM,06:42 PM,25,34,34,29,53,74,78,1.2,998,29,10,283,33
2019-12-29 18:00:00,29,27,0.0,9.5,6,1,15,07:52 AM,09:11 PM,05:31 AM,06:42 PM,25,33,33,28,39,57,82,1.8,999,28,10,271,26
2019-12-29 21:00:00,29,27,0.0,9.5,6,1,15,07:52 AM,09:11 PM,05:31 AM,06:42 PM,24,31,31,27,49,70,80,0.3,1001,27,10,246,36
2019-12-30 00:00:00,28,27,0.0,8.2,6,1,22,08:45 AM,09:54 PM,05:32 AM,06:42 PM,23,31,31,27,47,86,79,0.3,1002,27,9,255,33
2019-12-30 03:00:00,28,27,0.0,8.2,6,1,22,08:45 AM,09:54 PM,05:32 AM,06:42 PM,23,30,30,27,42,74,80,0.0,1000,27,10,260,30
2019-12-30 06:00:00,28,27,0.0,8.2,6,1,22,08:45 AM,09:54 PM,05:32 AM,06:42 PM,23,30,30,27,45,83,80,0.0,1002,27,10,250,33
2019-12-30 09:00:00,28,27,0.0,8.2,6,6,22,08:45 AM,09:54 PM,05:32 AM,06:42 PM,23,31,31,27,42,100,78,0.4,1004,27,10,253,31
2019-12-30 12:00:00,28,27,0.0,8.2,6,6,22,08:45 AM,09:54 PM,05:32 AM,06:42 PM,24,31,31,28,47,76,79,1.7,1004,28,10,233,33
2019-12-30 15:00:00,28,27,0.0,8.2,6,6,22,08:45 AM,09:54 PM,05:32 AM,06:42 PM,23,31,31,27,45,72,78,0.5,1003,27,9,215,33
2019-12-30 18:00:00,28,27,0.0,8.2,6,1,22,08:45 AM,09:54 PM,05:32 AM,06:42 PM,23,30,30,27,52,83,79,0.5,1003,27,9,219,37
2019-12-30 21:00:00,28,27,0.0,8.2,6,1,22,08:45 AM,09:54 PM,05:32 AM,06:42 PM,23,30,30,27,50,54,81,0.0,1006,27,10,222,36
2019-12-31 00:00:00,27,26,0.0,10.7,6,1,26,09:36 AM,10:33 PM,05:32 AM,06:42 PM,23,29,29,26,47,53,82,0.1,1006,26,10,228,35
2019-12-31 03:00:00,27,26,0.0,10.7,6,1,26,09:36 AM,10:33 PM,05:32 AM,06:42 PM,23,29,29,26,49,79,83,0.0,1004,26,10,226,36
2019-12-31 06:00:00,27,26,0.0,10.7,6,1,26,09:36 AM,10:33 PM,05:32 AM,06:42 PM,23,29,29,26,46,87,83,0.3,1005,26,10,225,34
2019-12-31 09:00:00,27,26,0.0,10.7,6,6,26,09:36 AM,10:33 PM,05:32 AM,06:42 PM,23,30,30,27,40,72,81,0.5,1006,27,10,223,30
2019-12-31 12:00:00,27,26,0.0,10.7,6,6,26,09:36 AM,10:33 PM,05:32 AM,06:42 PM,23,30,30,27,44,70,80,0.6,1006,27,9,210,32
2019-12-31 15:00:00,27,26,0.0,10.7,6,6,26,09:36 AM,10:33 PM,05:32 AM,06:42 PM,23,30,30,27,46,59,80,0.1,1005,27,10,191,34
2019-12-31 18:00:00,27,26,0.0,10.7,6,1,26,09:36 AM,10:33 PM,05:32 AM,06:42 PM,23,30,30,27,44,53,80,0.4,1006,27,10,192,33
2019-12-31 21:00:00,27,26,0.0,10.7,6,1,26,09:36 AM,10:33 PM,05:32 AM,06:42 PM,23,29,29,27,43,52,80,0.9,1008,27,10,181,31
2020-01-01 00:00:00,26,26,0.0,10.7,6,1,37,10:25 AM,11:09 PM,05:33 AM,06:43 PM,23,29,29,27,38,86,79,1.2,1009,27,10,185,27
2020-01-01 03:00:00,26,26,0.0,10.7,6,1,37,10:25 AM,11:09 PM,05:33 AM,06:43 PM,22,29,29,26,37,55,80,0.4,1007,26,10,181,27
2020-01-01 06:00:00,26,26,0.0,10.7,6,1,37,10:25 AM,11:09 PM,05:33 AM,06:43 PM,22,29,29,26,36,77,79,0.8,1009,26,10,186,27
2020-01-01 09:00:00,26,26,0.0,10.7,6,6,37,10:25 AM,11:09 PM,05:33 AM,06:43 PM,23,29,29,26,39,72,80,0.2,1009,26,9,176,28
2020-01-01 12:00:00,26,26,0.0,10.7,6,6,37,10:25 AM,11:09 PM,05:33 AM,06:43 PM,23,29,29,26,42,55,81,0.3,1009,26,10,172,31
2020-01-01 15:00:00,26,26,0.0,10.7,6,7,37,10:25 AM,11:09 PM,05:33 AM,06:43 PM,22,29,29,26,44,28,78,0.0,1008,26,10,168,32
2020-01-01 18:00:00,26,26,0.0,10.7,6,1,37,10:25 AM,11:09 PM,05:33 AM,06:43 PM,22,29,29,26,46,76,80,0.1,1009,26,10,164,34
2020-01-01 21:00:00,26,26,0.0,10.7,6,1,37,10:25 AM,11:09 PM,05:33 AM,06:43 PM,22,28,28,26,45,54,80,0.2,1011,26,10,157,34
2020-01-02 00:00:00,26,19,0.0,13.1,5,1,44,11:13 AM,11:45 PM,05:33 AM,06:43 PM,21,27,27,25,35,76,77,0.3,1010,25,9,156,26
2020-01-02 03:00:00,26,19,0.0,13.1,5,1,44,11:13 AM,11:45 PM,05:33 AM,06:43 PM,21,27,27,25,31,87,78,0.1,1008,25,10,155,24
2020-01-02 06:00:00,26,19,0.0,13.1,5,1,44,11:13 AM,11:45 PM,05:33 AM,06:43 PM,21,26,26,25,36,37,79,0.0,1009,25,10,159,27
2020-01-02 09:00:00,26,19,0.0,13.1,5,6,44,11:13 AM,11:45 PM,05:33 AM,06:43 PM,19,26,26,25,33,55,72,0.0,1010,25,10,165,25
2020-01-02 12:00:00,26,19,0.0,13.1,5,6,44,11:13 AM,11:45 PM,05:33 AM,06:43 PM,19,27,27,25,32,42,71,0.0,1009,25,10,156,24
2020-01-02 15:00:00,26,19,0.0,13.1,5,7,44,11:13 AM,11:45 PM,05:33 AM,06:43 PM,19,27,27,26,30,18,65,0.0,1007,26,10,154,22
2020-01-02 18:00:00,26,19,0.0,13.1,5,1,44,11:13 AM,11:45 PM,05:33 AM,06:43 PM,19,22,25,22,27,36,67,0.0,1008,22,10,150,20
2020-01-02 21:00:00,26,19,0.0,13.1,5,1,44,11:13 AM,11:45 PM,05:33 AM,06:43 PM,20,19,21,19,20,76,68,0.0,1009,19,10,153,14
2020-01-03 00:00:00,26,25,0.0,12.0,6,1,51,12:00 PM,No moonset,05:34 AM,06:43 PM,21,28,28,25,29,89,78,0.8,1010,25,10,117,22
2020-01-03 03:00:00,26,25,0.0,12.0,6,1,51,12:00 PM,No moonset,05:34 AM,06:43 PM,21,27,27,25,30,81,79,1.1,1007,25,10,111,23
2020-01-03 06:00:00,26,25,0.0,12.0,6,1,51,12:00 PM,No moonset,05:34 AM,06:43 PM,21,27,27,25,33,74,77,2.0,1008,25,10,112,22
2020-01-03 09:00:00,26,25,0.0,12.0,6,6,51,12:00 PM,No moonset,05:34 AM,06:43 PM,21,27,27,26,28,58,74,0.4,1009,26,10,114,21
2020-01-03 12:00:00,26,25,0.0,12.0,6,6,51,12:00 PM,No moonset,05:34 AM,06:43 PM,20,28,28,26,26,65,69,0.4,1009,26,10,122,20
2020-01-03 15:00:00,26,25,0.0,12.0,6,7,51,12:00 PM,No moonset,05:34 AM,06:43 PM,20,28,28,26,27,44,69,0.0,1007,26,10,129,20
2020-01-03 18:00:00,26,25,0.0,12.0,6,1,51,12:00 PM,No moonset,05:34 AM,06:43 PM,20,28,28,26,28,30,69,0.0,1008,26,10,129,21
2020-01-03 21:00:00,26,25,0.0,12.0,6,1,51,12:00 PM,No moonset,05:34 AM,06:43 PM,20,28,28,26,29,76,72,0.1,1009,26,10,121,21
2020-01-04 00:00:00,27,20,0.0,13.1,6,1,59,12:48 PM,12:19 AM,05:35 AM,06:44 PM,20,28,28,26,28,86,72,0.2,1010,26,9,117,21
2020-01-04 03:00:00,27,20,0.0,13.1,6,1,59,12:48 PM,12:19 AM,05:35 AM,06:44 PM,20,27,27,26,25,64,70,0.1,1008,26,10,112,19
2020-01-04 06:00:00,27,20,0.0,13.1,6,1,59,12:48 PM,12:19 AM,05:35 AM,06:44 PM,19,27,27,26,22,81,67,0.1,1009,26,10,113,16
2020-01-04 09:00:00,27,20,0.0,13.1,6,7,59,12:48 PM,12:19 AM,05:35 AM,06:44 PM,19,27,27,26,19,37,68,0.0,1010,26,10,113,14
2020-01-04 12:00:00,27,20,0.0,13.1,6,7,59,12:48 PM,12:19 AM,05:35 AM,06:44 PM,19,28,28,26,16,36,66,0.0,1010,26,10,126,12
2020-01-04 15:00:00,27,20,0.0,13.1,6,7,59,12:48 PM,12:19 AM,05:35 AM,06:44 PM,20,28,28,27,22,32,67,0.0,1009,27,10,114,17
2020-01-04 18:00:00,27,20,0.0,13.1,6,1,59,12:48 PM,12:19 AM,05:35 AM,06:44 PM,20,28,28,24,23,16,68,0.0,1010,24,10,122,17
2020-01-04 21:00:00,27,20,0.0,13.1,6,1,59,12:48 PM,12:19 AM,05:35 AM,06:44 PM,21,20,24,20,23,13,69,0.0,1012,20,10,113,17
2020-01-05 00:00:00,27,22,0.0,9.4,7,1,66,01:36 PM,12:54 AM,05:35 AM,06:44 PM,21,28,28,26,21,17,70,0.0,1012,26,10,109,15
2020-01-05 03:00:00,27,22,0.0,9.4,7,1,66,01:36 PM,12:54 AM,05:35 AM,06:44 PM,21,28,28,26,22,54,75,0.0,1011,26,10,112,16
2020-01-05 06:00:00,27,22,0.0,9.4,7,1,66,01:36 PM,12:54 AM,05:35 AM,06:44 PM,22,28,28,26,25,78,78,0.1,1012,26,10,119,19
2020-01-05 09:00:00,27,22,0.0,9.4,7,7,66,01:36 PM,12:54 AM,05:35 AM,06:44 PM,22,29,29,26,27,41,79,0.0,1012,26,10,118,20
2020-01-05 12:00:00,27,22,0.0,9.4,7,6,66,01:36 PM,12:54 AM,05:35 AM,06:44 PM,23,29,29,26,29,82,80,0.1,1013,26,10,119,22
2020-01-05 15:00:00,27,22,0.0,9.4,7,6,66,01:36 PM,12:54 AM,05:35 AM,06:44 PM,23,30,30,27,33,74,78,0.1,1011,27,10,128,24
2020-01-05 18:00:00,27,22,0.0,9.4,7,1,66,01:36 PM,12:54 AM,05:35 AM,06:44 PM,23,26,26,24,35,73,79,0.1,1012,24,10,112,25
2020-01-05 21:00:00,27,22,0.0,9.4,7,1,66,01:36 PM,12:54 AM,05:35 AM,06:44 PM,23,22,26,22,33,76,80,0.2,1014,22,9,112,24
2020-01-06 00:00:00,27,26,0.0,12.0,6,1,73,02:26 PM,01:31 AM,05:36 AM,06:44 PM,23,30,30,27,35,78,81,0.7,1013,27,9,118,25
2020-01-06 03:00:00,27,26,0.0,12.0,6,1,73,02:26 PM,01:31 AM,05:36 AM,06:44 PM,23,29,29,26,34,83,82,0.4,1011,26,9,128,25
2020-01-06 06:00:00,27,26,0.0,12.0,6,1,73,02:26 PM,01:31 AM,05:36 AM,06:44 PM,23,29,29,26,33,72,82,1.1,1012,26,10,126,25
2020-01-06 09:00:00,27,26,0.0,12.0,6,6,73,02:26 PM,01:31 AM,05:36 AM,06:44 PM,23,30,30,27,31,55,82,0.9,1013,27,10,93,22
2020-01-06 12:00:00,27,26,0.0,12.0,6,6,73,02:26 PM,01:31 AM,05:36 AM,06:44 PM,23,30,30,27,30,78,80,1.2,1012,27,10,97,22
2020-01-06 15:00:00,27,26,0.0,12.0,6,7,73,02:26 PM,01:31 AM,05:36 AM,06:44 PM,23,31,31,27,24,50,78,0.0,1010,27,10,131,18
2020-01-06 18:00:00,27,26,0.0,12.0,6,1,73,02:26 PM,01:31 AM,05:36 AM,06:44 PM,24,31,31,27,39,52,83,0.1,1011,27,10,134,29
2020-01-06 21:00:00,27,26,0.0,12.0,6,1,73,02:26 PM,01:31 AM,05:36 AM,06:44 PM,24,30,30,27,44,67,84,0.2,1012,27,10,128,33
2020-01-07 00:00:00,28,27,0.0,8.2,6,1,80,03:20 PM,02:11 AM,05:37 AM,06:45 PM,23,30,30,27,39,71,82,0.0,1013,27,10,124,29
2020-01-07 03:00:00,28,27,0.0,8.2,6,1,80,03:20 PM,02:11 AM,05:37 AM,06:45 PM,23,30,30,27,36,64,82,0.1,1010,27,10,125,27
2020-01-07 06:00:00,28,27,0.0,8.2,6,1,80,03:20 PM,02:11 AM,05:37 AM,06:45 PM,24,30,30,27,35,100,82,0.0,1011,27,10,114,26
2020-01-07 09:00:00,28,27,0.0,8.2,6,6,80,03:20 PM,02:11 AM,05:37 AM,06:45 PM,24,31,31,27,33,94,83,0.7,1011,27,10,106,24
2020-01-07 12:00:00,28,27,0.0,8.2,6,6,80,03:20 PM,02:11 AM,05:37 AM,06:45 PM,24,32,32,28,30,64,83,1.7,1011,28,10,88,21
2020-01-07 15:00:00,28,27,0.0,8.2,6,6,80,03:20 PM,02:11 AM,05:37 AM,06:45 PM,24,31,31,27,30,61,84,0.8,1008,27,10,104,21
2020-01-07 18:00:00,28,27,0.0,8.2,6,1,80,03:20 PM,02:11 AM,05:37 AM,06:45 PM,24,31,31,27,41,70,85,1.6,1010,27,10,110,29
2020-01-07 21:00:00,28,27,0.0,8.2,6,1,80,03:20 PM,02:11 AM,05:37 AM,06:45 PM,24,31,31,27,41,68,84,1.2,1011,27,10,108,30
2020-01-08 00:00:00,27,27,0.0,9.4,6,1,88,04:15 PM,02:54 AM,05:37 AM,06:45 PM,24,31,31,27,46,88,83,2.7,1012,27,7,105,29
2020-01-08 03:00:00,27,27,0.0,9.4,6,1,88,04:15 PM,02:54 AM,05:37 AM,06:45 PM,24,30,30,27,37,55,84,1.3,1010,27,10,104,27
2020-01-08 06:00:00,27,27,0.0,9.4,6,1,88,04:15 PM,02:54 AM,05:37 AM,06:45 PM,24,31,31,27,42,60,85,2.0,1011,27,10,99,28
2020-01-08 09:00:00,27,27,0.0,9.4,6,6,88,04:15 PM,02:54 AM,05:37 AM,06:45 PM,24,31,31,27,35,69,84,0.2,1012,27,10,96,25
2020-01-08 12:00:00,27,27,0.0,9.4,6,6,88,04:15 PM,02:54 AM,05:37 AM,06:45 PM,24,31,31,27,35,68,84,0.9,1012,27,10,97,25
2020-01-08 15:00:00,27,27,0.0,9.4,6,6,88,04:15 PM,02:54 AM,05:37 AM,06:45 PM,24,32,32,27,32,66,83,0.1,1010,27,10,105,24
2020-01-08 18:00:00,27,27,0.0,9.4,6,1,88,04:15 PM,02:54 AM,05:37 AM,06:45 PM,24,31,31,27,36,65,84,0.3,1011,27,10,115,26
2020-01-08 21:00:00,27,27,0.0,9.4,6,1,88,04:15 PM,02:54 AM,05:37 AM,06:45 PM,24,31,31,27,39,51,83,0.7,1012,27,10,110,28
2020-01-09 00:00:00,28,26,0.0,9.4,6,1,95,05:14 PM,03:44 AM,05:38 AM,06:45 PM,24,31,31,27,45,54,83,2.0,1012,27,10,108,30
2020-01-09 03:00:00,28,26,0.0,9.4,6,1,95,05:14 PM,03:44 AM,05:38 AM,06:45 PM,24,30,30,27,45,73,84,2.6,1010,27,7,103,28
2020-01-09 06:00:00,28,26,0.0,9.4,6,1,95,05:14 PM,03:44 AM,05:38 AM,06:45 PM,24,31,31,27,52,77,83,4.6,1011,27,7,102,29
2020-01-09 09:00:00,28,26,0.0,9.4,6,6,95,05:14 PM,03:44 AM,05:38 AM,06:45 PM,24,31,31,27,40,61,84,0.6,1012,27,10,99,29
2020-01-09 12:00:00,28,26,0.0,9.4,6,6,95,05:14 PM,03:44 AM,05:38 AM,06:45 PM,24,32,32,28,36,51,83,1.1,1011,28,10,97,26
2020-01-09 15:00:00,28,26,0.0,9.4,6,6,95,05:14 PM,03:44 AM,05:38 AM,06:45 PM,24,32,32,28,36,70,81,1.2,1010,28,10,102,26
2020-01-09 18:00:00,28,26,0.0,9.4,6,1,95,05:14 PM,03:44 AM,05:38 AM,06:45 PM,24,32,32,28,46,79,82,2.8,1011,28,7,110,29
2020-01-09 21:00:00,28,26,0.0,9.4,6,1,95,05:14 PM,03:44 AM,05:38 AM,06:45 PM,24,30,30,26,42,86,82,1.4,1012,26,10,105,30
2020-01-10 00:00:00,28,24,0.0,12.0,6,1,100,06:13 PM,04:37 AM,05:38 AM,06:45 PM,24,32,32,28,49,82,82,2.4,1012,28,9,104,32
2020-01-10 03:00:00,28,24,0.0,12.0,6,1,100,06:13 PM,04:37 AM,05:38 AM,06:45 PM,24,32,32,28,45,80,80,1.1,1010,28,9,103,32
2020-01-10 06:00:00,28,24,0.0,12.0,6,1,100,06:13 PM,04:37 AM,05:38 AM,06:45 PM,24,32,32,28,44,64,81,1.2,1010,28,10,108,32
2020-01-10 09:00:00,28,24,0.0,12.0,6,6,100,06:13 PM,04:37 AM,05:38 AM,06:45 PM,24,32,32,28,46,52,81,0.1,1011,28,10,103,33
2020-01-10 12:00:00,28,24,0.0,12.0,6,6,100,06:13 PM,04:37 AM,05:38 AM,06:45 PM,24,32,32,28,43,53,79,0.3,1011,28,10,102,31
2020-01-10 15:00:00,28,24,0.0,12.0,6,7,100,06:13 PM,04:37 AM,05:38 AM,06:45 PM,24,32,32,28,37,49,79,0.0,1009,28,10,105,27
2020-01-10 18:00:00,28,24,0.0,12.0,6,1,100,06:13 PM,04:37 AM,05:38 AM,06:45 PM,24,32,32,28,44,80,81,0.2,1010,28,9,111,31
2020-01-10 21:00:00,28,24,0.0,12.0,6,1,100,06:13 PM,04:37 AM,05:38 AM,06:45 PM,24,26,26,24,44,85,79,0.1,1011,24,10,114,32
2020-01-11 00:00:00,28,27,0.0,12.0,6,1,100,07:12 PM,05:37 AM,05:39 AM,06:45 PM,24,31,31,28,44,75,80,0.2,1010,28,9,116,31
2020-01-11 03:00:00,28,27,0.0,12.0,6,1,100,07:12 PM,05:37 AM,05:39 AM,06:45 PM,24,31,31,27,49,80,82,0.4,1008,27,10,117,36
2020-01-11 06:00:00,28,27,0.0,12.0,6,1,100,07:12 PM,05:37 AM,05:39 AM,06:45 PM,24,31,31,28,51,86,78,0.6,1009,28,9,108,36
2020-01-11 09:00:00,28,27,0.0,12.0,6,7,100,07:12 PM,05:37 AM,05:39 AM,06:45 PM,23,31,31,28,46,27,78,0.0,1010,28,10,113,32
2020-01-11 12:00:00,28,27,0.0,12.0,6,6,100,07:12 PM,05:37 AM,05:39 AM,06:45 PM,24,32,32,28,44,51,79,0.2,1009,28,10,115,32
2020-01-11 15:00:00,28,27,0.0,12.0,6,6,100,07:12 PM,05:37 AM,05:39 AM,06:45 PM,23,31,31,28,44,85,77,0.1,1007,28,10,120,32
2020-01-11 18:00:00,28,27,0.0,12.0,6,1,100,07:12 PM,05:37 AM,05:39 AM,06:45 PM,24,31,31,28,45,51,78,0.2,1007,28,10,125,33
2020-01-11 21:00:00,28,27,0.0,12.0,6,1,100,07:12 PM,05:37 AM,05:39 AM,06:45 PM,24,31,31,28,46,54,79,0.2,1008,28,10,121,34
