date_time,Nairne_maxtempC,Nairne_mintempC,Nairne_totalSnow_cm,Nairne_sunHour,Nairne_uvIndex,Nairne_uvIndex,Nairne_moon_illumination,Nairne_moonrise,Nairne_moonset,Nairne_sunrise,Nairne_sunset,Nairne_DewPointC,Nairne_FeelsLikeC,Nairne_HeatIndexC,Nairne_WindChillC,Nairne_WindGustKmph,Nairne_cloudcover,Nairne_humidity,Nairne_precipMM,Nairne_pressure,Nairne_tempC,Nairne_visibility,Nairne_winddirDegree,Nairne_windspeedKmph
2019-12-23 12:00:00,29,19,0.0,14.5,7,7,14,02:35 AM,04:23 PM,04:58 AM,07:29 PM,7,26,26,28,12,27,27,0.0,1015,28,10,225,10
2019-12-23 15:00:00,29,19,0.0,14.5,7,7,14,02:35 AM,04:23 PM,04:58 AM,07:29 PM,10,27,27,28,17,22,31,0.0,1016,28,10,225,14
2019-12-23 18:00:00,29,19,0.0,14.5,7,1,14,02:35 AM,04:23 PM,04:58 AM,07:29 PM,8,24,24,24,19,44,38,0.0,1016,24,10,149,11
2019-12-23 21:00:00,29,19,0.0,14.5,7,1,14,02:35 AM,04:23 PM,04:58 AM,07:29 PM,7,20,20,20,17,11,45,0.0,1017,20,10,133,9
2019-12-24 00:00:00,29,18,0.0,14.5,7,1,7,03:14 AM,05:30 PM,04:58 AM,07:29 PM,4,18,18,18,18,10,39,0.0,1015,18,10,119,9
2019-12-24 03:00:00,29,18,0.0,14.5,7,1,7,03:14 AM,05:30 PM,04:58 AM,07:29 PM,5,18,18,18,21,0,45,0.0,1014,18,10,124,10
2019-12-24 06:00:00,29,18,0.0,14.5,7,1,7,03:14 AM,05:30 PM,04:58 AM,07:29 PM,9,20,20,20,10,3,49,0.0,1015,20,10,85,6
2019-12-24 09:00:00,29,18,0.0,14.5,7,7,7,03:14 AM,05:30 PM,04:58 AM,07:29 PM,6,26,26,28,5,8,25,0.0,1016,28,10,248,4
2019-12-24 12:00:00,29,18,0.0,14.5,7,7,7,03:14 AM,05:30 PM,04:58 AM,07:29 PM,7,28,28,29,14,8,26,0.0,1015,29,10,229,12
2019-12-24 15:00:00,29,18,0.0,14.5,7,7,7,03:14 AM,05:30 PM,04:58 AM,07:29 PM,9,27,27,28,20,6,29,0.0,1014,28,10,215,16
2019-12-24 18:00:00,29,18,0.0,14.5,7,1,7,03:14 AM,05:30 PM,04:58 AM,07:29 PM,7,26,26,27,26,0,28,0.0,1015,27,10,196,15
2019-12-24 21:00:00,29,18,0.0,14.5,7,1,7,03:14 AM,05:30 PM,04:58 AM,07:29 PM,2,27,27,24,19,0,28,0.0,1016,24,10,150,9
2019-12-25 00:00:00,30,20,0.0,14.5,7,1,0,03:57 AM,06:34 PM,04:59 AM,07:30 PM,4,20,20,20,16,6,36,0.0,1015,20,10,130,8
2019-12-25 03:00:00,30,20,0.0,14.5,7,1,0,03:57 AM,06:34 PM,04:59 AM,07:30 PM,8,20,20,20,17,10,46,0.0,1015,20,10,129,8
2019-12-25 06:00:00,30,20,0.0,14.5,7,1,0,03:57 AM,06:34 PM,04:59 AM,07:30 PM,9,22,24,22,9,10,44,0.0,1016,22,10,131,6
2019-12-25 09:00:00,30,20,0.0,14.5,7,7,0,03:57 AM,06:34 PM,04:59 AM,07:30 PM,10,27,27,28,8,7,33,0.0,1016,28,10,205,7
2019-12-25 12:00:00,30,20,0.0,14.5,7,7,0,03:57 AM,06:34 PM,04:59 AM,07:30 PM,12,29,29,29,17,5,35,0.0,1015,29,10,226,15
2019-12-25 15:00:00,30,20,0.0,14.5,7,7,0,03:57 AM,06:34 PM,04:59 AM,07:30 PM,12,29,29,30,27,3,33,0.0,1015,30,10,191,21
2019-12-25 18:00:00,30,20,0.0,14.5,7,1,0,03:57 AM,06:34 PM,04:59 AM,07:30 PM,10,30,30,27,26,0,42,0.0,1016,27,10,149,18
2019-12-25 21:00:00,30,20,0.0,14.5,7,1,0,03:57 AM,06:34 PM,04:59 AM,07:30 PM,10,25,25,23,27,0,59,0.0,1018,23,10,146,16
2019-12-26 00:00:00,29,16,0.0,14.5,7,1,0,04:45 AM,07:35 PM,04:59 AM,07:30 PM,12,17,17,17,23,0,73,0.0,1017,17,10,129,14
2019-12-26 03:00:00,29,16,0.0,14.5,7,1,0,04:45 AM,07:35 PM,04:59 AM,07:30 PM,12,16,16,16,18,0,78,0.0,1017,16,10,130,11
2019-12-26 06:00:00,29,16,0.0,14.5,7,1,0,04:45 AM,07:35 PM,04:59 AM,07:30 PM,10,17,17,17,15,0,64,0.0,1018,17,10,121,10
2019-12-26 09:00:00,29,16,0.0,14.5,7,6,0,04:45 AM,07:35 PM,04:59 AM,07:30 PM,10,25,25,25,13,0,40,0.0,1019,25,10,166,12
2019-12-26 12:00:00,29,16,0.0,14.5,7,7,0,04:45 AM,07:35 PM,04:59 AM,07:30 PM,9,28,28,29,15,1,29,0.0,1017,29,10,193,13
2019-12-26 15:00:00,29,16,0.0,14.5,7,7,0,04:45 AM,07:35 PM,04:59 AM,07:30 PM,9,28,28,29,23,0,29,0.0,1016,29,10,150,20
2019-12-26 18:00:00,29,16,0.0,14.5,7,1,0,04:45 AM,07:35 PM,04:59 AM,07:30 PM,9,25,25,25,27,0,36,0.0,1016,25,10,137,17
2019-12-26 21:00:00,29,16,0.0,14.5,7,1,0,04:45 AM,07:35 PM,04:59 AM,07:30 PM,9,20,20,20,34,21,47,0.0,1016,20,10,127,17
2019-12-27 00:00:00,34,20,0.0,14.3,8,1,0,05:39 AM,08:28 PM,05:00 AM,07:31 PM,10,20,20,20,29,20,51,0.0,1014,20,10,115,14
2019-12-27 03:00:00,34,20,0.0,14.3,8,1,0,05:39 AM,08:28 PM,05:00 AM,07:31 PM,8,21,24,21,21,22,44,0.0,1013,21,10,96,10
2019-12-27 06:00:00,34,20,0.0,14.3,8,1,0,05:39 AM,08:28 PM,05:00 AM,07:31 PM,8,24,24,22,18,5,40,0.0,1014,22,10,82,10
2019-12-27 09:00:00,34,20,0.0,14.3,8,8,0,05:39 AM,08:28 PM,05:00 AM,07:31 PM,8,29,29,31,10,7,24,0.0,1013,31,10,16,8
2019-12-27 12:00:00,34,20,0.0,14.3,8,8,0,05:39 AM,08:28 PM,05:00 AM,07:31 PM,8,32,32,34,13,7,21,0.0,1010,34,10,268,10
2019-12-27 15:00:00,34,20,0.0,14.3,8,8,0,05:39 AM,08:28 PM,05:00 AM,07:31 PM,9,32,32,34,18,3,21,0.0,1008,34,10,247,12
2019-12-27 18:00:00,34,20,0.0,14.3,8,1,0,05:39 AM,08:28 PM,05:00 AM,07:31 PM,9,32,32,33,20,27,22,0.0,1008,33,10,215,10
2019-12-27 21:00:00,34,20,0.0,14.3,8,1,0,05:39 AM,08:28 PM,05:00 AM,07:31 PM,9,33,33,31,31,21,34,0.0,1011,31,10,160,15
2019-12-28 00:00:00,32,23,0.0,12.3,7,1,8,06:35 AM,09:16 PM,05:00 AM,07:31 PM,10,24,24,23,19,49,45,0.0,1010,23,10,148,11
2019-12-28 03:00:00,32,23,0.0,12.3,7,1,8,06:35 AM,09:16 PM,05:00 AM,07:31 PM,10,24,24,23,24,36,42,0.0,1010,23,10,61,12
2019-12-28 06:00:00,32,23,0.0,12.3,7,1,8,06:35 AM,09:16 PM,05:00 AM,07:31 PM,10,26,26,26,17,16,36,0.0,1011,26,10,274,9
2019-12-28 09:00:00,32,23,0.0,12.3,7,7,8,06:35 AM,09:16 PM,05:00 AM,07:31 PM,12,29,29,29,9,7,34,0.0,1013,29,10,213,8
2019-12-28 12:00:00,32,23,0.0,12.3,7,7,8,06:35 AM,09:16 PM,05:00 AM,07:31 PM,13,30,30,31,15,73,33,0.1,1012,31,10,253,13
2019-12-28 15:00:00,32,23,0.0,12.3,7,7,8,06:35 AM,09:16 PM,05:00 AM,07:31 PM,11,31,31,32,19,80,27,0.1,1010,32,10,222,15
2019-12-28 18:00:00,32,23,0.0,12.3,7,1,8,06:35 AM,09:16 PM,05:00 AM,07:31 PM,11,28,28,29,26,0,31,0.0,1011,29,10,153,15
2019-12-28 21:00:00,32,23,0.0,12.3,7,1,8,06:35 AM,09:16 PM,05:00 AM,07:31 PM,9,28,28,25,19,3,40,0.0,1013,25,10,96,9
2019-12-29 00:00:00,34,24,0.0,14.3,8,1,15,07:33 AM,09:58 PM,05:01 AM,07:31 PM,8,24,24,24,17,4,37,0.0,1013,24,10,115,8
2019-12-29 03:00:00,34,24,0.0,14.3,8,1,15,07:33 AM,09:58 PM,05:01 AM,07:31 PM,9,25,25,24,14,4,38,0.0,1011,24,10,91,7
2019-12-29 06:00:00,34,24,0.0,14.3,8,1,15,07:33 AM,09:58 PM,05:01 AM,07:31 PM,11,26,26,26,1,5,37,0.0,1012,26,10,84,1
2019-12-29 09:00:00,34,24,0.0,14.3,8,8,15,07:33 AM,09:58 PM,05:01 AM,07:31 PM,12,32,32,33,6,6,29,0.0,1013,33,10,286,5
2019-12-29 12:00:00,34,24,0.0,14.3,8,8,15,07:33 AM,09:58 PM,05:01 AM,07:31 PM,12,33,33,34,10,3,27,0.0,1011,34,10,263,9
2019-12-29 15:00:00,34,24,0.0,14.3,8,8,15,07:33 AM,09:58 PM,05:01 AM,07:31 PM,12,33,33,34,14,4,27,0.0,1009,34,10,277,12
2019-12-29 18:00:00,34,24,0.0,14.3,8,1,15,07:33 AM,09:58 PM,05:01 AM,07:31 PM,14,33,33,33,6,5,31,0.0,1009,33,10,139,4
2019-12-29 21:00:00,34,24,0.0,14.3,8,1,15,07:33 AM,09:58 PM,05:01 AM,07:31 PM,14,29,29,29,8,4,38,0.0,1008,29,10,65,4
2019-12-30 00:00:00,34,23,0.0,12.3,8,1,22,08:31 AM,10:33 PM,05:02 AM,07:32 PM,12,28,28,28,25,2,36,0.0,1006,28,10,356,12
2019-12-30 03:00:00,34,23,0.0,12.3,8,1,22,08:31 AM,10:33 PM,05:02 AM,07:32 PM,11,28,28,28,29,84,35,0.1,1004,28,10,17,14
2019-12-30 06:00:00,34,23,0.0,12.3,8,1,22,08:31 AM,10:33 PM,05:02 AM,07:32 PM,12,27,27,28,28,83,38,0.7,1004,28,9,346,15
2019-12-30 09:00:00,34,23,0.0,12.3,8,7,22,08:31 AM,10:33 PM,05:02 AM,07:32 PM,11,32,32,34,53,71,26,0.8,1001,34,9,344,31
2019-12-30 12:00:00,34,23,0.0,12.3,8,8,22,08:31 AM,10:33 PM,05:02 AM,07:32 PM,13,34,34,34,35,5,27,0.0,1002,34,10,293,24
2019-12-30 15:00:00,34,23,0.0,12.3,8,7,22,08:31 AM,10:33 PM,05:02 AM,07:32 PM,15,29,29,29,30,4,43,0.0,1002,29,10,221,26
2019-12-30 18:00:00,34,23,0.0,12.3,8,1,22,08:31 AM,10:33 PM,05:02 AM,07:32 PM,15,30,30,26,28,4,69,0.0,1007,26,10,183,24
2019-12-30 21:00:00,34,23,0.0,12.3,8,1,22,08:31 AM,10:33 PM,05:02 AM,07:32 PM,12,26,26,23,27,25,75,0.0,1010,23,10,185,22
2019-12-31 00:00:00,21,14,0.0,14.3,5,1,26,09:29 AM,11:06 PM,05:03 AM,07:32 PM,10,13,15,13,30,0,74,0.0,1011,15,10,191,22
2019-12-31 03:00:00,21,14,0.0,14.3,5,1,26,09:29 AM,11:06 PM,05:03 AM,07:32 PM,10,12,14,12,28,18,76,0.0,1012,14,10,193,19
2019-12-31 06:00:00,21,14,0.0,14.3,5,1,26,09:29 AM,11:06 PM,05:03 AM,07:32 PM,9,13,15,13,21,6,70,0.0,1014,15,10,189,17
2019-12-31 09:00:00,21,14,0.0,14.3,5,5,26,09:29 AM,11:06 PM,05:03 AM,07:32 PM,8,19,19,19,21,1,50,0.0,1015,19,10,211,18
2019-12-31 12:00:00,21,14,0.0,14.3,5,6,26,09:29 AM,11:06 PM,05:03 AM,07:32 PM,8,21,21,21,22,5,42,0.0,1015,21,10,226,19
2019-12-31 15:00:00,21,14,0.0,14.3,5,6,26,09:29 AM,11:06 PM,05:03 AM,07:32 PM,8,21,21,21,27,0,43,0.0,1014,21,10,219,24
2019-12-31 18:00:00,21,14,0.0,14.3,5,1,26,09:29 AM,11:06 PM,05:03 AM,07:32 PM,9,19,19,19,24,0,53,0.0,1016,19,10,201,19
2019-12-31 21:00:00,21,14,0.0,14.3,5,1,26,09:29 AM,11:06 PM,05:03 AM,07:32 PM,9,13,14,13,20,0,72,0.0,1016,14,10,142,12
2020-01-01 00:00:00,24,14,0.0,14.3,6,1,37,10:25 AM,11:35 PM,05:03 AM,07:32 PM,10,15,14,15,8,0,76,0.0,1016,14,10,122,6
2020-01-01 03:00:00,24,14,0.0,14.3,6,1,37,10:25 AM,11:35 PM,05:03 AM,07:32 PM,10,15,14,15,6,0,77,0.0,1015,14,10,149,5
2020-01-01 06:00:00,24,14,0.0,14.3,6,1,37,10:25 AM,11:35 PM,05:03 AM,07:32 PM,10,17,17,17,3,0,67,0.0,1018,17,10,137,3
2020-01-01 09:00:00,24,14,0.0,14.3,6,6,37,10:25 AM,11:35 PM,05:03 AM,07:32 PM,8,21,21,21,9,0,45,0.0,1018,21,10,244,8
2020-01-01 12:00:00,24,14,0.0,14.3,6,6,37,10:25 AM,11:35 PM,05:03 AM,07:32 PM,9,24,24,22,16,0,42,0.0,1017,22,10,248,14
2020-01-01 15:00:00,24,14,0.0,14.3,6,6,37,10:25 AM,11:35 PM,05:03 AM,07:32 PM,7,24,24,24,21,0,35,0.0,1016,24,10,226,18
2020-01-01 18:00:00,24,14,0.0,14.3,6,1,37,10:25 AM,11:35 PM,05:03 AM,07:32 PM,10,21,21,21,21,0,52,0.0,1018,21,10,202,16
2020-01-01 21:00:00,24,14,0.0,14.3,6,1,37,10:25 AM,11:35 PM,05:03 AM,07:32 PM,12,19,21,19,23,0,81,0.0,1019,19,10,136,14
2020-01-02 00:00:00,28,14,0.0,14.3,6,1,44,11:20 AM,No moonset,05:04 AM,07:32 PM,12,13,14,13,18,5,86,0.0,1019,14,10,119,11
2020-01-02 03:00:00,28,14,0.0,14.3,6,1,44,11:20 AM,No moonset,05:04 AM,07:32 PM,13,15,15,15,9,0,86,0.0,1018,15,10,109,6
2020-01-02 06:00:00,28,14,0.0,14.3,6,1,44,11:20 AM,No moonset,05:04 AM,07:32 PM,12,15,15,15,11,0,80,0.0,1019,15,10,94,8
2020-01-02 09:00:00,28,14,0.0,14.3,6,7,44,11:20 AM,No moonset,05:04 AM,07:32 PM,11,26,26,26,2,0,38,0.0,1019,26,10,251,2
2020-01-02 12:00:00,28,14,0.0,14.3,6,7,44,11:20 AM,No moonset,05:04 AM,07:32 PM,8,27,27,28,10,2,28,0.0,1017,28,10,255,9
2020-01-02 15:00:00,28,14,0.0,14.3,6,7,44,11:20 AM,No moonset,05:04 AM,07:32 PM,9,27,27,28,16,33,30,0.0,1014,28,10,215,14
2020-01-02 18:00:00,28,14,0.0,14.3,6,1,44,11:20 AM,No moonset,05:04 AM,07:32 PM,10,25,25,25,21,0,37,0.0,1014,25,10,153,13
2020-01-02 21:00:00,28,14,0.0,14.3,6,1,44,11:20 AM,No moonset,05:04 AM,07:32 PM,7,21,25,21,30,0,44,0.0,1013,21,10,103,14
2020-01-03 00:00:00,35,20,0.0,14.3,8,1,51,12:14 PM,12:02 AM,05:05 AM,07:32 PM,6,20,20,20,27,0,41,0.0,1011,20,10,93,13
2020-01-03 03:00:00,35,20,0.0,14.3,8,1,51,12:14 PM,12:02 AM,05:05 AM,07:32 PM,6,24,24,22,26,0,34,0.0,1009,22,10,74,12
2020-01-03 06:00:00,35,20,0.0,14.3,8,1,51,12:14 PM,12:02 AM,05:05 AM,07:32 PM,4,24,24,25,30,0,26,0.0,1009,25,10,53,14
2020-01-03 09:00:00,35,20,0.0,14.3,8,8,51,12:14 PM,12:02 AM,05:05 AM,07:32 PM,4,30,30,32,29,20,16,0.0,1007,32,10,17,21
2020-01-03 12:00:00,35,20,0.0,14.3,8,8,51,12:14 PM,12:02 AM,05:05 AM,07:32 PM,4,33,33,35,24,4,15,0.0,1006,35,10,1,18
2020-01-03 15:00:00,35,20,0.0,14.3,8,9,51,12:14 PM,12:02 AM,05:05 AM,07:32 PM,4,33,33,35,21,8,15,0.0,1002,35,10,303,14
2020-01-03 18:00:00,35,20,0.0,14.3,8,1,51,12:14 PM,12:02 AM,05:05 AM,07:32 PM,2,33,33,35,21,0,13,0.0,1001,35,10,22,10
2020-01-03 21:00:00,35,20,0.0,14.3,8,1,51,12:14 PM,12:02 AM,05:05 AM,07:32 PM,5,34,34,32,25,1,24,0.0,1002,32,10,232,12
2020-01-04 00:00:00,21,15,0.0,12.3,5,1,59,01:10 PM,12:29 AM,05:06 AM,07:32 PM,14,22,25,22,34,1,61,0.0,1005,22,10,197,22
2020-01-04 03:00:00,21,15,0.0,12.3,5,1,59,01:10 PM,12:29 AM,05:06 AM,07:32 PM,15,19,19,19,27,17,80,0.0,1008,19,10,231,19
2020-01-04 06:00:00,21,15,0.0,12.3,5,1,59,01:10 PM,12:29 AM,05:06 AM,07:32 PM,14,18,18,18,27,69,77,0.0,1012,18,10,201,22
2020-01-04 09:00:00,21,15,0.0,12.3,5,6,59,01:10 PM,12:29 AM,05:06 AM,07:32 PM,12,20,20,20,22,21,58,0.0,1015,20,10,206,19
2020-01-04 12:00:00,21,15,0.0,12.3,5,6,59,01:10 PM,12:29 AM,05:06 AM,07:32 PM,10,21,21,21,24,46,49,0.0,1016,21,10,191,21
2020-01-04 15:00:00,21,15,0.0,12.3,5,5,59,01:10 PM,12:29 AM,05:06 AM,07:32 PM,10,19,19,19,31,46,56,0.0,1016,19,10,179,27
2020-01-04 18:00:00,21,15,0.0,12.3,5,1,59,01:10 PM,12:29 AM,05:06 AM,07:32 PM,10,16,16,16,25,95,68,0.0,1018,16,10,164,21
2020-01-04 21:00:00,21,15,0.0,12.3,5,1,59,01:10 PM,12:29 AM,05:06 AM,07:32 PM,9,13,15,13,27,51,70,0.0,1020,15,10,156,21
2020-01-05 00:00:00,15,12,0.0,8.9,3,1,66,02:06 PM,12:57 AM,05:06 AM,07:32 PM,9,12,14,12,30,68,74,0.5,1020,14,5,141,23
2020-01-05 03:00:00,15,12,0.0,8.9,3,1,66,02:06 PM,12:57 AM,05:06 AM,07:32 PM,8,10,12,10,25,100,77,2.6,1020,12,7,133,19
2020-01-05 06:00:00,15,12,0.0,8.9,3,1,66,02:06 PM,12:57 AM,05:06 AM,07:32 PM,9,9,12,9,29,77,83,3.9,1023,12,7,118,23
2020-01-05 09:00:00,15,12,0.0,8.9,3,3,66,02:06 PM,12:57 AM,05:06 AM,07:32 PM,8,10,12,10,19,67,76,4.6,1023,12,8,117,15
2020-01-05 12:00:00,15,12,0.0,8.9,3,3,66,02:06 PM,12:57 AM,05:06 AM,07:32 PM,9,14,15,14,17,100,68,0.2,1022,15,2,132,14
2020-01-05 15:00:00,15,12,0.0,8.9,3,3,66,02:06 PM,12:57 AM,05:06 AM,07:32 PM,9,14,15,14,16,81,69,0.7,1021,15,2,131,13
2020-01-05 18:00:00,15,12,0.0,8.9,3,1,66,02:06 PM,12:57 AM,05:06 AM,07:32 PM,10,13,14,13,15,81,76,0.7,1020,14,2,124,12
2020-01-05 21:00:00,15,12,0.0,8.9,3,1,66,02:06 PM,12:57 AM,05:06 AM,07:32 PM,10,13,14,13,16,68,79,0.8,1021,14,9,124,11
2020-01-06 00:00:00,24,14,0.0,14.3,5,1,73,03:04 PM,01:27 AM,05:07 AM,07:33 PM,10,14,14,14,14,100,77,0.0,1020,14,10,144,9
2020-01-06 03:00:00,24,14,0.0,14.3,5,1,73,03:04 PM,01:27 AM,05:07 AM,07:33 PM,10,13,14,13,17,61,77,0.0,1019,14,10,123,10
2020-01-06 06:00:00,24,14,0.0,14.3,5,1,73,03:04 PM,01:27 AM,05:07 AM,07:33 PM,9,15,15,15,7,21,67,0.0,1019,15,10,59,5
2020-01-06 09:00:00,24,14,0.0,14.3,5,6,73,03:04 PM,01:27 AM,05:07 AM,07:33 PM,8,21,21,21,6,19,43,0.0,1019,21,10,193,5
2020-01-06 12:00:00,24,14,0.0,14.3,5,6,73,03:04 PM,01:27 AM,05:07 AM,07:33 PM,8,24,24,23,12,7,39,0.0,1017,23,10,224,10
2020-01-06 15:00:00,24,14,0.0,14.3,5,6,73,03:04 PM,01:27 AM,05:07 AM,07:33 PM,9,25,25,24,15,3,39,0.0,1015,24,10,198,13
2020-01-06 18:00:00,24,14,0.0,14.3,5,1,73,03:04 PM,01:27 AM,05:07 AM,07:33 PM,8,21,21,21,22,2,44,0.0,1016,21,10,154,17
2020-01-06 21:00:00,24,14,0.0,14.3,5,1,73,03:04 PM,01:27 AM,05:07 AM,07:33 PM,9,16,16,16,27,2,63,0.0,1016,16,10,141,18
2020-01-07 00:00:00,28,17,0.0,14.3,6,1,80,04:05 PM,02:00 AM,05:08 AM,07:33 PM,8,17,17,17,28,0,55,0.0,1016,17,10,126,16
2020-01-07 03:00:00,28,17,0.0,14.3,6,1,80,04:05 PM,02:00 AM,05:08 AM,07:33 PM,8,17,17,17,15,2,55,0.0,1015,17,10,118,8
2020-01-07 06:00:00,28,17,0.0,14.3,6,1,80,04:05 PM,02:00 AM,05:08 AM,07:33 PM,8,19,19,19,8,0,50,0.0,1016,19,10,134,6
2020-01-07 09:00:00,28,17,0.0,14.3,6,7,80,04:05 PM,02:00 AM,05:08 AM,07:33 PM,10,26,26,27,2,0,35,0.0,1016,27,10,149,2
2020-01-07 12:00:00,28,17,0.0,14.3,6,7,80,04:05 PM,02:00 AM,05:08 AM,07:33 PM,9,27,27,27,9,2,32,0.0,1015,27,10,220,8
2020-01-07 15:00:00,28,17,0.0,14.3,6,7,80,04:05 PM,02:00 AM,05:08 AM,07:33 PM,10,27,27,28,15,3,34,0.0,1013,28,10,209,13
2020-01-07 18:00:00,28,17,0.0,14.3,6,1,80,04:05 PM,02:00 AM,05:08 AM,07:33 PM,11,25,25,24,27,0,44,0.0,1014,24,10,154,20
2020-01-07 21:00:00,28,17,0.0,14.3,6,1,80,04:05 PM,02:00 AM,05:08 AM,07:33 PM,10,20,20,20,29,0,52,0.0,1015,20,10,134,17
2020-01-08 00:00:00,33,20,0.0,14.2,7,1,88,05:07 PM,02:37 AM,05:09 AM,07:33 PM,8,20,20,20,35,2,45,0.0,1015,20,10,124,19
2020-01-08 03:00:00,33,20,0.0,14.2,7,1,88,05:07 PM,02:37 AM,05:09 AM,07:33 PM,9,20,20,20,36,2,50,0.0,1014,20,10,113,19
2020-01-08 06:00:00,33,20,0.0,14.2,7,1,88,05:07 PM,02:37 AM,05:09 AM,07:33 PM,10,21,24,21,28,0,50,0.0,1015,21,10,99,15
2020-01-08 09:00:00,33,20,0.0,14.2,7,7,88,05:07 PM,02:37 AM,05:09 AM,07:33 PM,11,27,27,28,9,0,34,0.0,1015,28,10,82,8
2020-01-08 12:00:00,33,20,0.0,14.2,7,8,88,05:07 PM,02:37 AM,05:09 AM,07:33 PM,9,31,31,33,5,0,23,0.0,1015,33,10,184,4
2020-01-08 15:00:00,33,20,0.0,14.2,7,8,88,05:07 PM,02:37 AM,05:09 AM,07:33 PM,9,30,30,31,12,0,25,0.0,1012,31,10,215,10
2020-01-08 18:00:00,33,20,0.0,14.2,7,1,88,05:07 PM,02:37 AM,05:09 AM,07:33 PM,8,27,27,29,26,0,26,0.0,1013,29,10,141,15
2020-01-08 21:00:00,33,20,0.0,14.2,7,1,88,05:07 PM,02:37 AM,05:09 AM,07:33 PM,7,29,29,26,29,0,36,0.0,1013,26,10,122,14
2020-01-09 00:00:00,35,23,0.0,14.2,8,1,95,06:09 PM,03:22 AM,05:10 AM,07:32 PM,7,24,24,23,29,0,34,0.0,1012,23,10,111,14
2020-01-09 03:00:00,35,23,0.0,14.2,8,1,95,06:09 PM,03:22 AM,05:10 AM,07:32 PM,8,24,24,23,30,0,40,0.0,1011,23,10,97,14
2020-01-09 06:00:00,35,23,0.0,14.2,8,1,95,06:09 PM,03:22 AM,05:10 AM,07:32 PM,7,24,24,24,30,0,33,0.0,1012,24,10,70,15
2020-01-09 09:00:00,35,23,0.0,14.2,8,8,95,06:09 PM,03:22 AM,05:10 AM,07:32 PM,7,29,29,31,21,0,23,0.0,1011,31,10,32,15
2020-01-09 12:00:00,35,23,0.0,14.2,8,8,95,06:09 PM,03:22 AM,05:10 AM,07:32 PM,9,33,33,35,17,0,21,0.0,1009,35,10,329,12
2020-01-09 15:00:00,35,23,0.0,14.2,8,9,95,06:09 PM,03:22 AM,05:10 AM,07:32 PM,11,34,34,35,13,3,22,0.0,1005,35,10,294,8
2020-01-09 18:00:00,35,23,0.0,14.2,8,1,95,06:09 PM,03:22 AM,05:10 AM,07:32 PM,12,34,34,35,5,6,25,0.0,1004,35,10,35,3
2020-01-09 21:00:00,35,23,0.0,14.2,8,1,95,06:09 PM,03:22 AM,05:10 AM,07:32 PM,11,37,37,33,39,2,37,0.0,1005,33,10,226,19
2020-01-10 00:00:00,22,11,0.0,11.1,5,1,100,07:10 PM,04:14 AM,05:11 AM,07:32 PM,15,25,25,23,28,15,59,0.0,1008,23,10,219,19
2020-01-10 03:00:00,22,11,0.0,11.1,5,1,100,07:10 PM,04:14 AM,05:11 AM,07:32 PM,17,22,25,22,16,6,73,0.0,1008,22,10,243,11
2020-01-10 06:00:00,22,11,0.0,11.1,5,1,100,07:10 PM,04:14 AM,05:11 AM,07:32 PM,18,22,24,22,13,83,79,0.0,1008,22,10,233,9
2020-01-10 09:00:00,22,11,0.0,11.1,5,5,100,07:10 PM,04:14 AM,05:11 AM,07:32 PM,18,21,24,21,15,100,83,0.1,1010,21,10,243,13
2020-01-10 12:00:00,22,11,0.0,11.1,5,4,100,07:10 PM,04:14 AM,05:11 AM,07:32 PM,13,16,16,16,28,98,81,1.1,1014,16,9,212,23
2020-01-10 15:00:00,22,11,0.0,11.1,5,4,100,07:10 PM,04:14 AM,05:11 AM,07:32 PM,11,17,17,17,19,52,69,1.5,1014,17,9,215,16
2020-01-10 18:00:00,22,11,0.0,11.1,5,1,100,07:10 PM,04:14 AM,05:11 AM,07:32 PM,10,15,18,15,23,12,59,0.0,1016,15,10,219,18
2020-01-10 21:00:00,22,11,0.0,11.1,5,1,100,07:10 PM,04:14 AM,05:11 AM,07:32 PM,10,11,15,11,27,7,71,0.0,1019,11,10,193,19
2020-01-11 00:00:00,21,14,0.0,14.2,5,1,100,08:06 PM,05:13 AM,05:12 AM,07:32 PM,10,13,14,13,24,13,76,0.0,1018,14,10,181,16
2020-01-11 03:00:00,21,14,0.0,14.2,5,1,100,08:06 PM,05:13 AM,05:12 AM,07:32 PM,10,13,14,13,22,78,75,0.0,1019,14,10,174,15
2020-01-11 06:00:00,21,14,0.0,14.2,5,1,100,08:06 PM,05:13 AM,05:12 AM,07:32 PM,9,14,15,14,21,31,70,0.0,1021,15,10,172,16
2020-01-11 09:00:00,21,14,0.0,14.2,5,5,100,08:06 PM,05:13 AM,05:12 AM,07:32 PM,9,18,18,18,20,7,54,0.0,1022,18,10,174,17
2020-01-11 12:00:00,21,14,0.0,14.2,5,6,100,08:06 PM,05:13 AM,05:12 AM,07:32 PM,8,21,24,21,20,0,43,0.0,1022,21,10,194,18
2020-01-11 15:00:00,21,14,0.0,14.2,5,6,100,08:06 PM,05:13 AM,05:12 AM,07:32 PM,9,21,24,21,24,0,44,0.0,1020,21,10,176,21
2020-01-11 18:00:00,21,14,0.0,14.2,5,1,100,08:06 PM,05:13 AM,05:12 AM,07:32 PM,10,17,17,17,26,0,61,0.0,1021,17,10,163,22
2020-01-11 21:00:00,21,14,0.0,14.2,5,1,100,08:06 PM,05:13 AM,05:12 AM,07:32 PM,10,12,14,12,26,14,78,0.0,1023,14,10,151,20
