date_time,Pemberton_maxtempC,Pemberton_mintempC,Pemberton_totalSnow_cm,Pemberton_sunHour,Pemberton_uvIndex,Pemberton_uvIndex,Pemberton_moon_illumination,Pemberton_moonrise,Pemberton_moonset,Pemberton_sunrise,Pemberton_sunset,Pemberton_DewPointC,Pemberton_FeelsLikeC,Pemberton_HeatIndexC,Pemberton_WindChillC,Pemberton_WindGustKmph,Pemberton_cloudcover,Pemberton_humidity,Pemberton_precipMM,Pemberton_pressure,Pemberton_tempC,Pemberton_visibility,Pemberton_winddirDegree,Pemberton_windspeedKmph
2020-02-18 12:00:00,-0,-10,0.0,10.2,2,2,22,05:27 AM,01:36 PM,08:17 AM,06:34 PM,-8,-5,-3,-5,5,1,66,0.0,1031,-3,10,33,5
2020-02-18 15:00:00,-0,-10,0.0,10.2,2,2,22,05:27 AM,01:36 PM,08:17 AM,06:34 PM,-7,-1,-1,-1,4,3,63,0.0,1028,-1,10,33,3
2020-02-18 18:00:00,-0,-10,0.0,10.2,2,2,22,05:27 AM,01:36 PM,08:17 AM,06:34 PM,-10,-3,-2,-3,4,0,66,0.0,1028,-3,10,47,3
2020-02-18 21:00:00,-0,-10,0.0,10.2,2,1,22,05:27 AM,01:36 PM,08:17 AM,06:34 PM,-17,-5,-2,-5,8,0,60,0.0,1030,-5,10,63,4
2020-02-19 00:00:00,3,-12,0.0,10.2,2,1,15,06:23 AM,02:29 PM,08:15 AM,06:35 PM,-18,-9,-7,-9,8,0,58,0.0,1030,-8,10,58,4
2020-02-19 03:00:00,3,-12,0.0,10.2,2,1,15,06:23 AM,02:29 PM,08:15 AM,06:35 PM,-15,-11,-9,-11,8,0,62,0.0,1030,-9,10,54,4
2020-02-19 06:00:00,3,-12,0.0,10.2,2,2,15,06:23 AM,02:29 PM,08:15 AM,06:35 PM,-12,-8,-6,-8,9,0,64,0.0,1030,-6,10,50,4
2020-02-19 09:00:00,3,-12,0.0,10.2,2,2,15,06:23 AM,02:29 PM,08:15 AM,06:35 PM,-10,-6,-4,-6,7,0,66,0.0,1029,-4,10,48,4
2020-02-19 12:00:00,3,-12,0.0,10.2,2,2,15,06:23 AM,02:29 PM,08:15 AM,06:35 PM,-3,0,1,0,3,0,74,0.0,1027,1,10,50,3
2020-02-19 15:00:00,3,-12,0.0,10.2,2,2,15,06:23 AM,02:29 PM,08:15 AM,06:35 PM,-3,1,1,1,2,0,80,0.0,1025,1,10,76,1
2020-02-19 18:00:00,3,-12,0.0,10.2,2,2,15,06:23 AM,02:29 PM,08:15 AM,06:35 PM,-9,-5,-4,-5,4,0,79,0.0,1025,-5,10,108,2
2020-02-19 21:00:00,3,-12,0.0,10.2,2,1,15,06:23 AM,02:29 PM,08:15 AM,06:35 PM,-17,-9,-5,-9,6,0,67,0.0,1026,-9,10,100,3
2020-02-20 00:00:00,3,-13,0.0,10.2,2,1,7,07:10 AM,03:30 PM,08:13 AM,06:37 PM,-19,-12,-9,-12,5,0,58,0.0,1027,-12,10,120,2
2020-02-20 03:00:00,3,-13,0.0,10.2,2,1,7,07:10 AM,03:30 PM,08:13 AM,06:37 PM,-17,-10,-10,-10,4,0,55,0.0,1026,-10,10,148,2
2020-02-20 06:00:00,3,-13,0.0,10.2,2,2,7,07:10 AM,03:30 PM,08:13 AM,06:37 PM,-13,-5,-5,-5,2,6,54,0.0,1026,-5,10,140,1
2020-02-20 09:00:00,3,-13,0.0,10.2,2,2,7,07:10 AM,03:30 PM,08:13 AM,06:37 PM,-10,-3,-3,-3,1,16,60,0.0,1026,-3,10,196,1
2020-02-20 12:00:00,3,-13,0.0,10.2,2,2,7,07:10 AM,03:30 PM,08:13 AM,06:37 PM,-3,2,2,2,3,9,73,0.0,1025,2,10,305,2
2020-02-20 15:00:00,3,-13,0.0,10.2,2,2,7,07:10 AM,03:30 PM,08:13 AM,06:37 PM,0,2,3,2,6,2,82,0.0,1024,3,10,216,5
2020-02-20 18:00:00,3,-13,0.0,10.2,2,2,7,07:10 AM,03:30 PM,08:13 AM,06:37 PM,-2,0,2,0,8,8,82,0.0,1024,2,10,216,6
2020-02-20 21:00:00,3,-13,0.0,10.2,2,1,7,07:10 AM,03:30 PM,08:13 AM,06:37 PM,-6,-3,-1,-3,10,9,81,0.0,1025,-2,10,212,5
2020-02-21 00:00:00,3,-5,1.2,10.0,2,1,0,07:47 AM,04:34 PM,08:11 AM,06:39 PM,-8,-6,-4,-6,10,7,75,0.0,1025,-4,10,214,5
2020-02-21 03:00:00,3,-5,1.2,10.0,2,1,0,07:47 AM,04:34 PM,08:11 AM,06:39 PM,-9,-6,-4,-6,9,10,70,0.0,1024,-4,10,209,5
2020-02-21 06:00:00,3,-5,1.2,10.0,2,2,0,07:47 AM,04:34 PM,08:11 AM,06:39 PM,-8,-5,-3,-5,10,7,68,0.0,1023,-3,10,212,6
2020-02-21 09:00:00,3,-5,1.2,10.0,2,2,0,07:47 AM,04:34 PM,08:11 AM,06:39 PM,-7,-4,-2,-4,10,6,69,0.0,1022,-2,10,216,6
2020-02-21 12:00:00,3,-5,1.2,10.0,2,2,0,07:47 AM,04:34 PM,08:11 AM,06:39 PM,-2,-0,2,-0,9,10,77,0.0,1021,2,10,220,8
2020-02-21 15:00:00,3,-5,1.2,10.0,2,1,0,07:47 AM,04:34 PM,08:11 AM,06:39 PM,1,-0,3,-0,11,39,88,0.0,1020,3,10,214,10
2020-02-21 18:00:00,3,-5,1.2,10.0,2,1,0,07:47 AM,04:34 PM,08:11 AM,06:39 PM,0,-2,1,-2,12,85,91,0.3,1019,1,7,210,10
2020-02-21 21:00:00,3,-5,1.2,10.0,2,1,0,07:47 AM,04:34 PM,08:11 AM,06:39 PM,-1,-3,-0,-3,11,91,96,1.1,1018,-0,2,201,9
2020-02-22 00:00:00,2,-6,20.1,5.2,1,1,0,08:17 AM,05:41 PM,08:10 AM,06:41 PM,-1,-4,-1,-4,10,100,96,2.2,1018,-1,2,187,9
2020-02-22 03:00:00,2,-6,20.1,5.2,1,1,0,08:17 AM,05:41 PM,08:10 AM,06:41 PM,-2,-4,-1,-4,11,97,97,3.9,1017,-1,2,187,9
2020-02-22 06:00:00,2,-6,20.1,5.2,1,1,0,08:17 AM,05:41 PM,08:10 AM,06:41 PM,-1,-3,-0,-3,10,93,97,5.2,1017,-0,2,198,9
2020-02-22 09:00:00,2,-6,20.1,5.2,1,1,0,08:17 AM,05:41 PM,08:10 AM,06:41 PM,-1,-3,0,-3,9,86,96,3.5,1018,0,3,197,8
2020-02-22 12:00:00,2,-6,20.1,5.2,1,1,0,08:17 AM,05:41 PM,08:10 AM,06:41 PM,0,-1,1,-1,6,74,94,3.9,1020,1,4,173,5
2020-02-22 15:00:00,2,-6,20.1,5.2,1,1,0,08:17 AM,05:41 PM,08:10 AM,06:41 PM,-0,-1,0,-1,4,95,97,2.3,1020,0,2,165,4
2020-02-22 18:00:00,2,-6,20.1,5.2,1,1,0,08:17 AM,05:41 PM,08:10 AM,06:41 PM,-4,-4,-3,-4,6,95,96,2.3,1020,-3,4,183,4
2020-02-22 21:00:00,2,-6,20.1,5.2,1,1,0,08:17 AM,05:41 PM,08:10 AM,06:41 PM,-6,-8,-5,-8,9,91,95,0.4,1020,-5,5,181,5
2020-02-23 00:00:00,1,-9,21.7,6.8,1,1,0,08:41 AM,06:48 PM,08:08 AM,06:42 PM,-7,-10,-7,-10,12,95,94,0.7,1018,-7,2,172,6
2020-02-23 03:00:00,1,-9,21.7,6.8,1,1,0,08:41 AM,06:48 PM,08:08 AM,06:42 PM,-7,-10,-7,-10,13,85,95,1.4,1013,-7,2,140,7
2020-02-23 06:00:00,1,-9,21.7,6.8,1,1,0,08:41 AM,06:48 PM,08:08 AM,06:42 PM,-4,-5,-3,-5,7,88,95,3.0,1009,-3,2,134,6
2020-02-23 09:00:00,1,-9,21.7,6.8,1,1,0,08:41 AM,06:48 PM,08:08 AM,06:42 PM,-3,-3,-2,-3,6,93,96,6.3,1006,-2,2,186,5
2020-02-23 12:00:00,1,-9,21.7,6.8,1,1,0,08:41 AM,06:48 PM,08:08 AM,06:42 PM,-1,-4,-0,-4,12,70,94,6.5,1007,-0,3,206,10
2020-02-23 15:00:00,1,-9,21.7,6.8,1,1,0,08:41 AM,06:48 PM,08:08 AM,06:42 PM,-2,-3,-1,-3,11,56,93,2.5,1007,-1,5,195,8
2020-02-23 18:00:00,1,-9,21.7,6.8,1,1,0,08:41 AM,06:48 PM,08:08 AM,06:42 PM,-6,-6,-3,-6,10,70,95,3.4,1011,-5,4,234,6
2020-02-23 21:00:00,1,-9,21.7,6.8,1,1,0,08:41 AM,06:48 PM,08:08 AM,06:42 PM,-9,-9,-5,-9,13,78,97,1.7,1015,-8,2,235,6
2020-02-24 00:00:00,-1,-16,2.5,5.2,1,1,0,09:02 AM,07:54 PM,08:06 AM,06:44 PM,-10,-14,-10,-14,14,78,97,1.5,1020,-10,2,227,7
2020-02-24 03:00:00,-1,-16,2.5,5.2,1,1,0,09:02 AM,07:54 PM,08:06 AM,06:44 PM,-10,-14,-9,-14,14,77,97,0.6,1024,-9,2,230,8
2020-02-24 06:00:00,-1,-16,2.5,5.2,1,1,0,09:02 AM,07:54 PM,08:06 AM,06:44 PM,-6,-9,-6,-9,9,81,97,0.5,1027,-6,5,226,8
2020-02-24 09:00:00,-1,-16,2.5,5.2,1,1,0,09:02 AM,07:54 PM,08:06 AM,06:44 PM,-7,-9,-7,-9,8,81,95,0.1,1030,-7,8,223,5
2020-02-24 12:00:00,-1,-16,2.5,5.2,1,1,0,09:02 AM,07:54 PM,08:06 AM,06:44 PM,-5,-6,-3,-6,7,77,87,0.1,1032,-3,6,219,6
2020-02-24 15:00:00,-1,-16,2.5,5.2,1,1,0,09:02 AM,07:54 PM,08:06 AM,06:44 PM,-8,-7,-4,-7,9,79,78,0.1,1032,-4,7,230,6
2020-02-24 18:00:00,-1,-16,2.5,5.2,1,1,0,09:02 AM,07:54 PM,08:06 AM,06:44 PM,-15,-12,-10,-12,9,73,82,0.1,1034,-10,8,223,4
2020-02-24 21:00:00,-1,-16,2.5,5.2,1,1,0,09:02 AM,07:54 PM,08:06 AM,06:44 PM,-16,-13,-11,-13,6,71,90,0.0,1036,-13,10,188,3
2020-02-25 00:00:00,1,-16,1.9,8.4,2,1,8,09:20 AM,09:00 PM,08:04 AM,06:46 PM,-15,-16,-15,-16,5,38,89,0.0,1038,-16,10,193,3
2020-02-25 03:00:00,1,-16,1.9,8.4,2,1,8,09:20 AM,09:00 PM,08:04 AM,06:46 PM,-15,-13,-13,-13,4,55,88,0.0,1038,-13,10,158,2
2020-02-25 06:00:00,1,-16,1.9,8.4,2,2,8,09:20 AM,09:00 PM,08:04 AM,06:46 PM,-9,-7,-7,-7,3,73,87,0.0,1037,-7,10,106,3
2020-02-25 09:00:00,1,-16,1.9,8.4,2,2,8,09:20 AM,09:00 PM,08:04 AM,06:46 PM,-8,-6,-6,-6,4,28,83,0.0,1035,-6,10,139,3
2020-02-25 12:00:00,1,-16,1.9,8.4,2,1,8,09:20 AM,09:00 PM,08:04 AM,06:46 PM,-4,-2,-1,-2,4,57,83,0.1,1033,-1,8,193,4
2020-02-25 15:00:00,1,-16,1.9,8.4,2,1,8,09:20 AM,09:00 PM,08:04 AM,06:46 PM,-3,-5,-2,-5,10,77,92,0.6,1031,-2,4,205,6
2020-02-25 18:00:00,1,-16,1.9,8.4,2,1,8,09:20 AM,09:00 PM,08:04 AM,06:46 PM,-10,-13,-9,-13,18,88,95,0.9,1030,-9,2,211,9
2020-02-25 21:00:00,1,-16,1.9,8.4,2,1,8,09:20 AM,09:00 PM,08:04 AM,06:46 PM,-11,-15,-10,-15,17,90,97,0.6,1030,-10,2,209,8
2020-02-26 00:00:00,2,-10,2.6,6.8,1,1,15,09:38 AM,10:04 PM,08:02 AM,06:47 PM,-11,-14,-10,-14,15,91,97,0.7,1030,-10,2,214,7
2020-02-26 03:00:00,2,-10,2.6,6.8,1,1,15,09:38 AM,10:04 PM,08:02 AM,06:47 PM,-8,-10,-7,-10,11,91,97,0.5,1030,-7,2,221,6
2020-02-26 06:00:00,2,-10,2.6,6.8,1,1,15,09:38 AM,10:04 PM,08:02 AM,06:47 PM,-2,-4,-2,-4,6,92,97,0.6,1030,-2,2,222,5
2020-02-26 09:00:00,2,-10,2.6,6.8,1,1,15,09:38 AM,10:04 PM,08:02 AM,06:47 PM,-2,-3,-1,-3,6,90,96,0.4,1030,-1,2,224,5
2020-02-26 12:00:00,2,-10,2.6,6.8,1,1,15,09:38 AM,10:04 PM,08:02 AM,06:47 PM,0,-0,2,-0,8,71,92,0.4,1030,2,5,229,6
2020-02-26 15:00:00,2,-10,2.6,6.8,1,1,15,09:38 AM,10:04 PM,08:02 AM,06:47 PM,-2,-4,-1,-4,11,56,91,0.2,1030,-1,10,221,8
2020-02-26 18:00:00,2,-10,2.6,6.8,1,1,15,09:38 AM,10:04 PM,08:02 AM,06:47 PM,-8,-12,-7,-12,18,65,93,0.3,1030,-7,9,213,9
2020-02-26 21:00:00,2,-10,2.6,6.8,1,1,15,09:38 AM,10:04 PM,08:02 AM,06:47 PM,-9,-12,-8,-12,18,84,96,0.5,1031,-8,5,209,9
2020-02-27 00:00:00,3,-8,3.2,5.2,1,1,23,09:55 AM,11:10 PM,08:00 AM,06:49 PM,-9,-12,-8,-12,14,82,96,1.0,1031,-8,2,205,7
2020-02-27 03:00:00,3,-8,3.2,5.2,1,1,23,09:55 AM,11:10 PM,08:00 AM,06:49 PM,-6,-8,-6,-8,9,85,97,1.2,1031,-6,2,198,5
2020-02-27 06:00:00,3,-8,3.2,5.2,1,1,23,09:55 AM,11:10 PM,08:00 AM,06:49 PM,-1,-2,-0,-2,7,91,97,1.6,1030,-0,2,192,6
2020-02-27 09:00:00,3,-8,3.2,5.2,1,1,23,09:55 AM,11:10 PM,08:00 AM,06:49 PM,1,-1,1,-1,8,98,97,1.4,1029,1,4,186,7
2020-02-27 12:00:00,3,-8,3.2,5.2,1,1,23,09:55 AM,11:10 PM,08:00 AM,06:49 PM,2,0,3,0,10,100,98,1.8,1028,3,9,200,9
2020-02-27 15:00:00,3,-8,3.2,5.2,1,1,23,09:55 AM,11:10 PM,08:00 AM,06:49 PM,0,-3,0,-3,15,100,98,1.5,1026,0,9,207,10
2020-02-27 18:00:00,3,-8,3.2,5.2,1,1,23,09:55 AM,11:10 PM,08:00 AM,06:49 PM,-6,-10,-6,-10,21,100,98,1.7,1026,-6,9,208,10
2020-02-27 21:00:00,3,-8,3.2,5.2,1,1,23,09:55 AM,11:10 PM,08:00 AM,06:49 PM,-8,-11,-7,-11,17,100,98,0.9,1025,-7,9,206,8
2020-02-28 00:00:00,3,-11,15.8,5.5,1,1,30,10:12 AM,No moonset,07:58 AM,06:51 PM,-8,-12,-8,-12,15,99,98,1.0,1024,-8,7,192,8
2020-02-28 03:00:00,3,-11,15.8,5.5,1,1,30,10:12 AM,No moonset,07:58 AM,06:51 PM,-5,-8,-5,-8,13,98,98,1.4,1022,-5,3,183,8
2020-02-28 06:00:00,3,-11,15.8,5.5,1,1,30,10:12 AM,No moonset,07:58 AM,06:51 PM,2,-1,2,-1,9,100,98,2.4,1019,2,7,181,8
2020-02-28 09:00:00,3,-11,15.8,5.5,1,1,30,10:12 AM,No moonset,07:58 AM,06:51 PM,2,-1,2,-1,12,100,98,1.9,1016,2,8,172,10
2020-02-28 12:00:00,3,-11,15.8,5.5,1,1,30,10:12 AM,No moonset,07:58 AM,06:51 PM,3,-1,3,-1,14,100,98,2.6,1011,3,7,175,12
2020-02-28 15:00:00,3,-11,15.8,5.5,1,1,30,10:12 AM,No moonset,07:58 AM,06:51 PM,-1,-5,-1,-5,19,100,98,4.7,1007,-1,8,176,13
2020-02-28 18:00:00,3,-11,15.8,5.5,1,1,30,10:12 AM,No moonset,07:58 AM,06:51 PM,-8,-13,-8,-13,27,100,98,9.4,1005,-8,5,181,13
2020-02-28 21:00:00,3,-11,15.8,5.5,1,1,30,10:12 AM,No moonset,07:58 AM,06:51 PM,-10,-15,-10,-15,22,91,97,8.2,1006,-10,3,198,10
2020-02-29 00:00:00,0,-14,6.6,5.5,1,1,38,10:32 AM,12:15 AM,07:56 AM,06:53 PM,-13,-17,-12,-17,19,71,96,6.3,1007,-12,5,214,9
2020-02-29 03:00:00,0,-14,6.6,5.5,1,1,38,10:32 AM,12:15 AM,07:56 AM,06:53 PM,-12,-15,-12,-15,10,68,97,0.5,1008,-12,4,233,6
2020-02-29 06:00:00,0,-14,6.6,5.5,1,1,38,10:32 AM,12:15 AM,07:56 AM,06:53 PM,-6,-8,-6,-8,6,78,96,0.4,1011,-6,3,249,5
2020-02-29 09:00:00,0,-14,6.6,5.5,1,1,38,10:32 AM,12:15 AM,07:56 AM,06:53 PM,-6,-6,-5,-6,4,77,93,0.2,1013,-5,6,262,4
2020-02-29 12:00:00,0,-14,6.6,5.5,1,1,38,10:32 AM,12:15 AM,07:56 AM,06:53 PM,-3,-2,-1,-2,5,67,87,0.2,1015,-1,7,253,4
2020-02-29 15:00:00,0,-14,6.6,5.5,1,1,38,10:32 AM,12:15 AM,07:56 AM,06:53 PM,-6,-5,-3,-5,6,72,82,0.2,1016,-3,7,253,4
2020-02-29 18:00:00,0,-14,6.6,5.5,1,2,38,10:32 AM,12:15 AM,07:56 AM,06:53 PM,-12,-11,-10,-11,6,66,80,0.2,1018,-10,8,267,3
2020-02-29 21:00:00,0,-14,6.6,5.5,1,1,38,10:32 AM,12:15 AM,07:56 AM,06:53 PM,-12,-10,-10,-10,3,22,84,0.0,1022,-10,10,196,1
2020-03-01 00:00:00,0,-14,0.7,8.6,2,1,44,10:56 AM,01:23 AM,07:54 AM,06:54 PM,-14,-12,-12,-12,3,24,83,0.0,1025,-12,10,12,1
2020-03-01 03:00:00,0,-14,0.7,8.6,2,1,44,10:56 AM,01:23 AM,07:54 AM,06:54 PM,-14,-12,-12,-12,4,22,84,0.0,1027,-12,10,37,2
2020-03-01 06:00:00,0,-14,0.7,8.6,2,2,44,10:56 AM,01:23 AM,07:54 AM,06:54 PM,-10,-8,-8,-8,3,17,85,0.0,1028,-8,10,106,1
2020-03-01 09:00:00,0,-14,0.7,8.6,2,2,44,10:56 AM,01:23 AM,07:54 AM,06:54 PM,-9,-7,-7,-7,3,24,83,0.0,1028,-7,10,205,2
2020-03-01 12:00:00,0,-14,0.7,8.6,2,1,44,10:56 AM,01:23 AM,07:54 AM,06:54 PM,-4,-3,-1,-3,6,40,80,0.0,1026,-1,10,227,5
2020-03-01 15:00:00,0,-14,0.7,8.6,2,1,44,10:56 AM,01:23 AM,07:54 AM,06:54 PM,-5,-6,-2,-6,12,65,82,0.0,1024,-2,9,226,8
2020-03-01 18:00:00,0,-14,0.7,8.6,2,1,44,10:56 AM,01:23 AM,07:54 AM,06:54 PM,-9,-11,-8,-11,18,90,87,0.2,1024,-8,5,220,9
2020-03-01 21:00:00,0,-14,0.7,8.6,2,1,44,10:56 AM,01:23 AM,07:54 AM,06:54 PM,-7,-12,-9,-12,16,81,93,0.6,1024,-12,2,219,9
2020-03-02 00:00:00,2,-10,3.9,5.5,1,1,51,11:26 AM,02:30 AM,07:52 AM,06:56 PM,-10,-15,-10,-15,18,84,94,0.6,1023,-13,2,222,9
2020-03-02 03:00:00,2,-10,3.9,5.5,1,1,51,11:26 AM,02:30 AM,07:52 AM,06:56 PM,-9,-12,-8,-12,14,78,94,0.4,1023,-8,3,219,8
2020-03-02 06:00:00,2,-10,3.9,5.5,1,1,51,11:26 AM,02:30 AM,07:52 AM,06:56 PM,-5,-7,-4,-7,8,74,95,0.5,1023,-4,4,217,6
2020-03-02 09:00:00,2,-10,3.9,5.5,1,1,51,11:26 AM,02:30 AM,07:52 AM,06:56 PM,-3,-5,-3,-5,8,77,95,0.6,1022,-3,2,219,6
2020-03-02 12:00:00,2,-10,3.9,5.5,1,1,51,11:26 AM,02:30 AM,07:52 AM,06:56 PM,0,-2,1,-2,9,78,94,1.0,1020,1,4,216,8
2020-03-02 15:00:00,2,-10,3.9,5.5,1,1,51,11:26 AM,02:30 AM,07:52 AM,06:56 PM,-1,-3,0,-3,14,78,96,1.5,1017,0,8,208,10
2020-03-02 18:00:00,2,-10,3.9,5.5,1,1,51,11:26 AM,02:30 AM,07:52 AM,06:56 PM,-5,-8,-5,-8,19,86,96,2.5,1016,-6,5,205,10
2020-03-02 21:00:00,2,-10,3.9,5.5,1,1,51,11:26 AM,02:30 AM,07:52 AM,06:56 PM,-4,-8,-5,-8,19,91,97,2.1,1016,-8,3,211,11
2020-03-03 00:00:00,2,-11,13.1,5.5,1,1,58,12:03 PM,03:37 AM,07:49 AM,06:58 PM,-5,-10,-7,-10,22,91,98,1.8,1016,-9,4,227,10
2020-03-03 03:00:00,2,-11,13.1,5.5,1,1,58,12:03 PM,03:37 AM,07:49 AM,06:58 PM,-4,-8,-4,-8,18,93,98,0.1,1017,-4,2,232,10
2020-03-03 06:00:00,2,-11,13.1,5.5,1,1,58,12:03 PM,03:37 AM,07:49 AM,06:58 PM,1,-2,1,-2,9,91,97,0.2,1019,1,7,227,8
2020-03-03 09:00:00,2,-11,13.1,5.5,1,1,58,12:03 PM,03:37 AM,07:49 AM,06:58 PM,0,-2,1,-2,11,75,94,0.2,1019,1,7,216,9
2020-03-03 12:00:00,2,-11,13.1,5.5,1,1,58,12:03 PM,03:37 AM,07:49 AM,06:58 PM,1,-2,2,-2,15,65,92,0.4,1017,2,5,209,13
2020-03-03 15:00:00,2,-11,13.1,5.5,1,1,58,12:03 PM,03:37 AM,07:49 AM,06:58 PM,-2,-6,-1,-6,22,85,95,1.9,1014,-1,2,200,15
2020-03-03 18:00:00,2,-11,13.1,5.5,1,1,58,12:03 PM,03:37 AM,07:49 AM,06:58 PM,-9,-15,-8,-15,35,88,96,5.4,1011,-8,2,194,17
2020-03-03 21:00:00,2,-11,13.1,5.5,1,1,58,12:03 PM,03:37 AM,07:49 AM,06:58 PM,-10,-16,-9,-16,34,81,96,7.2,1010,-9,3,210,16
2020-03-04 00:00:00,-0,-16,9.0,5.6,1,1,65,12:51 PM,04:41 AM,07:47 AM,06:59 PM,-12,-18,-12,-18,21,77,95,6.2,1012,-12,6,226,10
2020-03-04 03:00:00,-0,-16,9.0,5.6,1,1,65,12:51 PM,04:41 AM,07:47 AM,06:59 PM,-12,-16,-11,-16,17,84,95,1.3,1015,-11,7,219,9
2020-03-04 06:00:00,-0,-16,9.0,5.6,1,1,65,12:51 PM,04:41 AM,07:47 AM,06:59 PM,-6,-9,-5,-9,12,83,96,1.2,1019,-5,5,209,9
2020-03-04 09:00:00,-0,-16,9.0,5.6,1,1,65,12:51 PM,04:41 AM,07:47 AM,06:59 PM,-5,-8,-4,-8,10,79,93,0.4,1021,-4,3,213,9
2020-03-04 12:00:00,-0,-16,9.0,5.6,1,1,65,12:51 PM,04:41 AM,07:47 AM,06:59 PM,-4,-5,-1,-5,10,73,83,0.5,1022,-1,6,218,9
2020-03-04 15:00:00,-0,-16,9.0,5.6,1,1,65,12:51 PM,04:41 AM,07:47 AM,06:59 PM,-6,-7,-3,-7,13,76,78,0.4,1023,-3,7,210,9
2020-03-04 18:00:00,-0,-16,9.0,5.6,1,1,65,12:51 PM,04:41 AM,07:47 AM,06:59 PM,-12,-14,-10,-14,17,76,84,0.4,1022,-10,7,195,8
2020-03-04 21:00:00,-0,-16,9.0,5.6,1,1,65,12:51 PM,04:41 AM,07:47 AM,06:59 PM,-12,-16,-12,-16,14,70,90,0.2,1022,-13,6,174,6
2020-03-05 00:00:00,1,-13,38.6,5.8,1,1,73,01:52 PM,05:39 AM,07:45 AM,07:01 PM,-10,-14,-12,-14,14,77,93,0.6,1021,-13,4,165,6
2020-03-05 03:00:00,1,-13,38.6,5.8,1,1,73,01:52 PM,05:39 AM,07:45 AM,07:01 PM,-7,-10,-6,-10,13,100,95,1.6,1018,-6,2,150,8
2020-03-05 06:00:00,1,-13,38.6,5.8,1,1,73,01:52 PM,05:39 AM,07:45 AM,07:01 PM,-3,-6,-2,-6,10,99,94,1.7,1015,-2,2,159,9
2020-03-05 09:00:00,1,-13,38.6,5.8,1,1,73,01:52 PM,05:39 AM,07:45 AM,07:01 PM,-2,-5,-1,-5,12,100,93,1.7,1012,-1,2,158,10
2020-03-05 12:00:00,1,-13,38.6,5.8,1,1,73,01:52 PM,05:39 AM,07:45 AM,07:01 PM,-1,-4,0,-4,15,100,96,5.9,1010,0,2,162,13
2020-03-05 15:00:00,1,-13,38.6,5.8,1,1,73,01:52 PM,05:39 AM,07:45 AM,07:01 PM,-2,-6,-2,-6,18,100,97,12.6,1009,-2,2,176,13
2020-03-05 18:00:00,1,-13,38.6,5.8,1,1,73,01:52 PM,05:39 AM,07:45 AM,07:01 PM,-6,-11,-7,-11,23,100,97,14.5,1010,-8,2,194,12
2020-03-05 21:00:00,1,-13,38.6,5.8,1,1,73,01:52 PM,05:39 AM,07:45 AM,07:01 PM,-5,-13,-10,-13,20,100,97,6.8,1013,-13,2,197,11
2020-03-06 00:00:00,-1,-15,5.4,5.8,1,1,80,03:05 PM,06:27 AM,07:43 AM,07:03 PM,-7,-12,-9,-12,15,90,97,5.3,1015,-11,3,209,8
2020-03-06 03:00:00,-1,-15,5.4,5.8,1,1,80,03:05 PM,06:27 AM,07:43 AM,07:03 PM,-8,-10,-8,-10,11,72,97,0.6,1016,-8,5,218,5
2020-03-06 06:00:00,-1,-15,5.4,5.8,1,1,80,03:05 PM,06:27 AM,07:43 AM,07:03 PM,-8,-7,-7,-7,3,66,97,0.5,1018,-7,7,159,2
2020-03-06 09:00:00,-1,-15,5.4,5.8,1,1,80,03:05 PM,06:27 AM,07:43 AM,07:03 PM,-8,-7,-7,-7,2,62,94,0.1,1018,-7,9,127,1
2020-03-06 12:00:00,-1,-15,5.4,5.8,1,1,80,03:05 PM,06:27 AM,07:43 AM,07:03 PM,-4,-2,-2,-2,3,73,85,0.1,1017,-2,7,280,2
2020-03-06 15:00:00,-1,-15,5.4,5.8,1,1,80,03:05 PM,06:27 AM,07:43 AM,07:03 PM,-7,-5,-4,-5,6,76,77,0.2,1016,-4,7,238,4
2020-03-06 18:00:00,-1,-15,5.4,5.8,1,1,80,03:05 PM,06:27 AM,07:43 AM,07:03 PM,-14,-12,-10,-12,7,72,77,0.3,1016,-10,8,205,3
2020-03-06 21:00:00,-1,-15,5.4,5.8,1,1,80,03:05 PM,06:27 AM,07:43 AM,07:03 PM,-15,-12,-12,-12,3,79,82,0.1,1015,-12,9,121,1
2020-03-07 00:00:00,-0,-17,0.7,5.8,2,1,87,04:25 PM,07:08 AM,07:41 AM,07:04 PM,-18,-16,-15,-16,5,62,82,0.1,1015,-15,9,66,3
2020-03-07 03:00:00,-0,-17,0.7,5.8,2,1,87,04:25 PM,07:08 AM,07:41 AM,07:04 PM,-17,-17,-14,-17,8,11,82,0.0,1014,-14,10,44,4
2020-03-07 06:00:00,-0,-17,0.7,5.8,2,2,87,04:25 PM,07:08 AM,07:41 AM,07:04 PM,-12,-12,-10,-12,7,18,80,0.0,1013,-10,10,50,4
2020-03-07 09:00:00,-0,-17,0.7,5.8,2,1,87,04:25 PM,07:08 AM,07:41 AM,07:04 PM,-11,-9,-8,-9,6,60,76,0.0,1013,-8,10,76,3
2020-03-07 12:00:00,-0,-17,0.7,5.8,2,1,87,04:25 PM,07:08 AM,07:41 AM,07:04 PM,-7,-2,-2,-2,3,100,70,0.0,1012,-2,10,172,2
2020-03-07 15:00:00,-0,-17,0.7,5.8,2,1,87,04:25 PM,07:08 AM,07:41 AM,07:04 PM,-9,-4,-3,-4,5,94,67,0.1,1012,-3,9,247,3
