date_time,Maungatapere_maxtempC,Maungatapere_mintempC,Maungatapere_totalSnow_cm,Maungatapere_sunHour,Maungatapere_uvIndex,Maungatapere_uvIndex,Maungatapere_moon_illumination,Maungatapere_moonrise,Maungatapere_moonset,Maungatapere_sunrise,Maungatapere_sunset,Maungatapere_DewPointC,Maungatapere_FeelsLikeC,Maungatapere_HeatIndexC,Maungatapere_WindChillC,Maungatapere_WindGustKmph,Maungatapere_cloudcover,Maungatapere_humidity,Maungatapere_precipMM,Maungatapere_pressure,Maungatapere_tempC,Maungatapere_visibility,Maungatapere_winddirDegree,Maungatapere_windspeedKmph
2020-03-13 03:00:00,21,14,0.0,8.9,4,1,69,09:14 PM,09:55 AM,06:20 AM,06:44 PM,13,14,14,14,17,60,92,0.0,1021,14,10,94,8
2020-03-13 06:00:00,21,14,0.0,8.9,4,1,69,09:14 PM,09:55 AM,06:20 AM,06:44 PM,13,14,14,14,19,86,91,0.2,1020,14,9,101,10
2020-03-13 09:00:00,21,14,0.0,8.9,4,4,69,09:14 PM,09:55 AM,06:20 AM,06:44 PM,14,18,18,18,18,73,75,0.2,1022,18,9,111,13
2020-03-13 12:00:00,21,14,0.0,8.9,4,6,69,09:14 PM,09:55 AM,06:20 AM,06:44 PM,12,21,24,21,18,14,54,0.0,1021,21,10,108,16
2020-03-13 15:00:00,21,14,0.0,8.9,4,5,69,09:14 PM,09:55 AM,06:20 AM,06:44 PM,13,20,20,20,19,88,61,0.2,1019,20,9,111,17
2020-03-13 18:00:00,21,14,0.0,8.9,4,1,69,09:14 PM,09:55 AM,06:20 AM,06:44 PM,14,18,18,18,18,47,77,0.0,1019,18,10,113,13
2020-03-13 21:00:00,21,14,0.0,8.9,4,1,69,09:14 PM,09:55 AM,06:20 AM,06:44 PM,14,15,15,15,17,85,92,0.2,1020,15,9,106,9
2020-03-14 00:00:00,20,14,0.0,7.5,4,1,62,09:54 PM,11:05 AM,06:21 AM,06:43 PM,13,14,14,14,14,52,94,0.0,1019,14,2,107,6
2020-03-14 03:00:00,20,14,0.0,7.5,4,1,62,09:54 PM,11:05 AM,06:21 AM,06:43 PM,13,14,14,14,13,84,96,0.3,1017,14,10,123,6
2020-03-14 06:00:00,20,14,0.0,7.5,4,1,62,09:54 PM,11:05 AM,06:21 AM,06:43 PM,13,14,14,14,14,100,96,0.0,1017,14,2,125,7
2020-03-14 09:00:00,20,14,0.0,7.5,4,4,62,09:54 PM,11:05 AM,06:21 AM,06:43 PM,15,17,17,17,17,87,90,1.1,1017,17,10,124,12
2020-03-14 12:00:00,20,14,0.0,7.5,4,4,62,09:54 PM,11:05 AM,06:21 AM,06:43 PM,16,18,18,18,21,67,89,1.8,1016,18,10,113,14
2020-03-14 15:00:00,20,14,0.0,7.5,4,4,62,09:54 PM,11:05 AM,06:21 AM,06:43 PM,14,20,20,20,19,73,70,1.2,1014,20,10,110,14
2020-03-14 18:00:00,20,14,0.0,7.5,4,1,62,09:54 PM,11:05 AM,06:21 AM,06:43 PM,14,18,18,18,12,47,78,0.0,1014,18,10,104,9
2020-03-14 21:00:00,20,14,0.0,7.5,4,1,62,09:54 PM,11:05 AM,06:21 AM,06:43 PM,13,15,14,15,9,9,94,0.0,1015,14,2,126,4
2020-03-15 00:00:00,24,12,0.0,11.6,5,1,55,10:36 PM,12:13 PM,06:22 AM,06:42 PM,12,13,13,13,6,9,94,0.0,1015,13,10,193,3
2020-03-15 03:00:00,24,12,0.0,11.6,5,1,55,10:36 PM,12:13 PM,06:22 AM,06:42 PM,12,13,13,13,9,4,96,0.0,1014,13,2,209,4
2020-03-15 06:00:00,24,12,0.0,11.6,5,1,55,10:36 PM,12:13 PM,06:22 AM,06:42 PM,11,13,12,13,8,0,95,0.0,1014,12,2,184,4
2020-03-15 09:00:00,24,12,0.0,11.6,5,5,55,10:36 PM,12:13 PM,06:22 AM,06:42 PM,12,19,19,19,5,0,67,0.0,1015,19,10,171,4
2020-03-15 12:00:00,24,12,0.0,11.6,5,6,55,10:36 PM,12:13 PM,06:22 AM,06:42 PM,11,25,25,24,6,0,43,0.0,1015,24,10,128,5
2020-03-15 15:00:00,24,12,0.0,11.6,5,6,55,10:36 PM,12:13 PM,06:22 AM,06:42 PM,12,25,25,24,9,5,46,0.0,1013,24,10,116,8
2020-03-15 18:00:00,24,12,0.0,11.6,5,1,55,10:36 PM,12:13 PM,06:22 AM,06:42 PM,13,20,20,20,7,0,65,0.0,1013,20,10,95,5
2020-03-15 21:00:00,24,12,0.0,11.6,5,1,55,10:36 PM,12:13 PM,06:22 AM,06:42 PM,13,17,20,17,8,3,89,0.0,1015,17,10,309,4
2020-03-16 00:00:00,21,13,0.0,11.6,5,1,47,11:24 PM,01:18 PM,06:23 AM,06:40 PM,12,14,13,14,7,11,94,0.0,1014,13,10,248,3
2020-03-16 03:00:00,21,13,0.0,11.6,5,1,47,11:24 PM,01:18 PM,06:23 AM,06:40 PM,12,13,13,13,8,22,96,0.0,1013,13,2,218,4
2020-03-16 06:00:00,21,13,0.0,11.6,5,1,47,11:24 PM,01:18 PM,06:23 AM,06:40 PM,12,13,13,13,6,28,95,0.0,1012,13,2,173,3
2020-03-16 09:00:00,21,13,0.0,11.6,5,5,47,11:24 PM,01:18 PM,06:23 AM,06:40 PM,14,19,19,19,2,40,70,0.0,1013,19,10,124,2
2020-03-16 12:00:00,21,13,0.0,11.6,5,6,47,11:24 PM,01:18 PM,06:23 AM,06:40 PM,13,21,25,21,6,27,60,0.0,1012,21,10,108,5
2020-03-16 15:00:00,21,13,0.0,11.6,5,6,47,11:24 PM,01:18 PM,06:23 AM,06:40 PM,14,21,21,21,9,51,65,0.0,1009,21,10,100,8
2020-03-16 18:00:00,21,13,0.0,11.6,5,1,47,11:24 PM,01:18 PM,06:23 AM,06:40 PM,14,18,18,18,7,48,77,0.0,1008,18,10,94,5
2020-03-16 21:00:00,21,13,0.0,11.6,5,1,47,11:24 PM,01:18 PM,06:23 AM,06:40 PM,13,16,16,16,3,79,84,0.1,1008,16,10,169,2
2020-03-17 00:00:00,20,14,0.0,7.5,5,1,40,No moonrise,02:18 PM,06:23 AM,06:39 PM,12,15,15,15,11,45,82,0.0,1006,15,10,188,6
2020-03-17 03:00:00,20,14,0.0,7.5,5,1,40,No moonrise,02:18 PM,06:23 AM,06:39 PM,14,15,15,15,17,82,93,0.8,1005,15,10,159,9
2020-03-17 06:00:00,20,14,0.0,7.5,5,1,40,No moonrise,02:18 PM,06:23 AM,06:39 PM,14,14,15,14,29,100,96,6.3,1006,15,7,133,17
2020-03-17 09:00:00,20,14,0.0,7.5,5,4,40,No moonrise,02:18 PM,06:23 AM,06:39 PM,14,15,15,15,29,93,90,1.9,1008,15,9,141,18
2020-03-17 12:00:00,20,14,0.0,7.5,5,4,40,No moonrise,02:18 PM,06:23 AM,06:39 PM,11,19,19,19,21,100,61,1.5,1009,19,9,148,18
2020-03-17 15:00:00,20,14,0.0,7.5,5,5,40,No moonrise,02:18 PM,06:23 AM,06:39 PM,10,20,20,20,17,100,51,0.0,1008,20,10,152,14
2020-03-17 18:00:00,20,14,0.0,7.5,5,1,40,No moonrise,02:18 PM,06:23 AM,06:39 PM,11,18,18,18,17,33,64,0.0,1010,18,10,178,11
2020-03-17 21:00:00,20,14,0.0,7.5,5,1,40,No moonrise,02:18 PM,06:23 AM,06:39 PM,9,13,14,13,18,12,73,0.0,1014,14,10,166,9
2020-03-18 00:00:00,20,9,0.0,11.6,5,1,33,12:15 AM,03:11 PM,06:24 AM,06:37 PM,6,11,12,11,21,0,67,0.0,1015,12,10,157,11
2020-03-18 03:00:00,20,9,0.0,11.6,5,1,33,12:15 AM,03:11 PM,06:24 AM,06:37 PM,5,9,10,9,15,0,74,0.0,1017,10,10,170,7
2020-03-18 06:00:00,20,9,0.0,11.6,5,1,33,12:15 AM,03:11 PM,06:24 AM,06:37 PM,5,8,9,8,11,0,76,0.0,1018,9,10,199,5
2020-03-18 09:00:00,20,9,0.0,11.6,5,4,33,12:15 AM,03:11 PM,06:24 AM,06:37 PM,5,14,15,14,11,0,51,0.0,1020,15,10,170,9
2020-03-18 12:00:00,20,9,0.0,11.6,5,5,33,12:15 AM,03:11 PM,06:24 AM,06:37 PM,5,20,20,20,8,0,38,0.0,1020,20,10,145,7
2020-03-18 15:00:00,20,9,0.0,11.6,5,6,33,12:15 AM,03:11 PM,06:24 AM,06:37 PM,7,20,20,20,9,0,42,0.0,1020,20,10,135,8
2020-03-18 18:00:00,20,9,0.0,11.6,5,1,33,12:15 AM,03:11 PM,06:24 AM,06:37 PM,8,16,16,16,6,0,60,0.0,1020,16,10,159,4
2020-03-18 21:00:00,20,9,0.0,11.6,5,1,33,12:15 AM,03:11 PM,06:24 AM,06:37 PM,8,13,16,13,8,0,83,0.0,1022,13,10,260,4
2020-03-19 00:00:00,22,9,0.0,8.8,5,1,25,01:10 AM,03:58 PM,06:25 AM,06:36 PM,8,9,9,9,9,0,91,0.0,1022,9,10,278,4
2020-03-19 03:00:00,22,9,0.0,8.8,5,1,25,01:10 AM,03:58 PM,06:25 AM,06:36 PM,8,9,9,9,10,0,90,0.0,1021,9,10,283,5
2020-03-19 06:00:00,22,9,0.0,8.8,5,1,25,01:10 AM,03:58 PM,06:25 AM,06:36 PM,7,9,9,9,10,3,88,0.0,1021,9,10,286,5
2020-03-19 09:00:00,22,9,0.0,8.8,5,5,25,01:10 AM,03:58 PM,06:25 AM,06:36 PM,9,17,17,17,6,14,59,0.0,1022,17,10,283,5
2020-03-19 12:00:00,22,9,0.0,8.8,5,6,25,01:10 AM,03:58 PM,06:25 AM,06:36 PM,9,22,24,22,8,29,45,0.0,1021,22,10,258,6
2020-03-19 15:00:00,22,9,0.0,8.8,5,5,25,01:10 AM,03:58 PM,06:25 AM,06:36 PM,11,22,24,22,9,66,52,0.1,1019,22,10,248,8
2020-03-19 18:00:00,22,9,0.0,8.8,5,1,25,01:10 AM,03:58 PM,06:25 AM,06:36 PM,14,20,24,20,12,97,92,0.0,1019,20,10,231,8
2020-03-19 21:00:00,22,9,0.0,8.8,5,1,25,01:10 AM,03:58 PM,06:25 AM,06:36 PM,13,18,20,18,8,65,96,0.3,1019,18,10,299,4
2020-03-20 00:00:00,20,12,0.0,8.8,4,1,18,02:07 AM,04:39 PM,06:26 AM,06:34 PM,13,14,14,14,9,82,97,0.0,1019,14,2,298,5
2020-03-20 03:00:00,20,12,0.0,8.8,4,1,18,02:07 AM,04:39 PM,06:26 AM,06:34 PM,12,13,13,13,10,79,97,0.1,1017,13,2,284,5
2020-03-20 06:00:00,20,12,0.0,8.8,4,1,18,02:07 AM,04:39 PM,06:26 AM,06:34 PM,12,12,12,12,11,47,96,0.0,1017,12,2,279,5
2020-03-20 09:00:00,20,12,0.0,8.8,4,3,18,02:07 AM,04:39 PM,06:26 AM,06:34 PM,13,15,15,15,12,93,89,0.0,1018,15,10,278,7
2020-03-20 12:00:00,20,12,0.0,8.8,4,5,18,02:07 AM,04:39 PM,06:26 AM,06:34 PM,13,18,18,18,10,45,73,0.0,1018,18,10,266,8
2020-03-20 15:00:00,20,12,0.0,8.8,4,4,18,02:07 AM,04:39 PM,06:26 AM,06:34 PM,17,20,20,20,17,82,85,2.9,1015,20,7,254,10
2020-03-20 18:00:00,20,12,0.0,8.8,4,1,18,02:07 AM,04:39 PM,06:26 AM,06:34 PM,16,18,18,18,13,48,87,0.0,1016,18,10,257,8
2020-03-20 21:00:00,20,12,0.0,8.8,4,1,18,02:07 AM,04:39 PM,06:26 AM,06:34 PM,15,15,15,15,12,100,98,0.0,1018,15,0,275,6
2020-03-21 00:00:00,23,14,0.0,7.4,4,1,11,03:05 AM,05:15 PM,06:27 AM,06:33 PM,14,15,14,15,12,100,98,0.0,1018,14,0,268,6
2020-03-21 03:00:00,23,14,0.0,7.4,4,1,11,03:05 AM,05:15 PM,06:27 AM,06:33 PM,14,14,14,14,12,100,98,0.0,1018,14,0,252,6
2020-03-21 06:00:00,23,14,0.0,7.4,4,1,11,03:05 AM,05:15 PM,06:27 AM,06:33 PM,13,14,14,14,10,100,98,0.0,1019,14,0,249,5
2020-03-21 09:00:00,23,14,0.0,7.4,4,5,11,03:05 AM,05:15 PM,06:27 AM,06:33 PM,15,17,17,17,4,42,89,0.0,1020,17,10,258,3
2020-03-21 12:00:00,23,14,0.0,7.4,4,5,11,03:05 AM,05:15 PM,06:27 AM,06:33 PM,13,25,25,23,3,75,53,0.1,1020,23,10,266,2
2020-03-21 15:00:00,23,14,0.0,7.4,4,5,11,03:05 AM,05:15 PM,06:27 AM,06:33 PM,14,25,25,23,5,72,56,0.1,1018,23,10,32,4
2020-03-21 18:00:00,23,14,0.0,7.4,4,1,11,03:05 AM,05:15 PM,06:27 AM,06:33 PM,15,19,19,19,4,100,79,0.1,1019,19,10,330,3
2020-03-21 21:00:00,23,14,0.0,7.4,4,1,11,03:05 AM,05:15 PM,06:27 AM,06:33 PM,14,15,15,15,8,64,92,0.0,1020,15,10,238,4
2020-03-22 00:00:00,25,13,0.0,8.8,5,1,4,04:03 AM,05:46 PM,06:28 AM,06:31 PM,12,14,13,14,7,26,96,0.0,1019,13,2,299,3
2020-03-22 03:00:00,25,13,0.0,8.8,5,1,4,04:03 AM,05:46 PM,06:28 AM,06:31 PM,12,13,13,13,9,15,96,0.0,1019,13,2,337,4
2020-03-22 06:00:00,25,13,0.0,8.8,5,1,4,04:03 AM,05:46 PM,06:28 AM,06:31 PM,13,13,13,13,10,100,98,0.0,1019,13,0,307,5
2020-03-22 09:00:00,25,13,0.0,8.8,5,5,4,04:03 AM,05:46 PM,06:28 AM,06:31 PM,14,19,19,19,12,47,75,0.0,1019,19,10,309,9
2020-03-22 12:00:00,25,13,0.0,8.8,5,5,4,04:03 AM,05:46 PM,06:28 AM,06:31 PM,14,25,25,24,9,91,55,0.0,1018,24,10,315,8
2020-03-22 15:00:00,25,13,0.0,8.8,5,5,4,04:03 AM,05:46 PM,06:28 AM,06:31 PM,14,26,26,25,9,81,51,0.1,1016,25,10,310,8
2020-03-22 18:00:00,25,13,0.0,8.8,5,1,4,04:03 AM,05:46 PM,06:28 AM,06:31 PM,15,21,24,21,9,53,66,0.0,1015,21,10,290,5
2020-03-22 21:00:00,25,13,0.0,8.8,5,1,4,04:03 AM,05:46 PM,06:28 AM,06:31 PM,15,17,17,17,12,12,92,0.0,1016,17,10,342,6
2020-03-23 00:00:00,24,15,0.0,7.4,5,1,0,04:59 AM,06:15 PM,06:28 AM,06:30 PM,15,15,15,15,14,22,96,0.0,1014,15,2,327,6
2020-03-23 03:00:00,24,15,0.0,7.4,5,1,0,04:59 AM,06:15 PM,06:28 AM,06:30 PM,16,16,16,16,14,100,98,0.0,1013,16,0,336,8
2020-03-23 06:00:00,24,15,0.0,7.4,5,1,0,04:59 AM,06:15 PM,06:28 AM,06:30 PM,17,18,18,18,18,71,94,0.0,1011,18,2,325,11
2020-03-23 09:00:00,24,15,0.0,7.4,5,5,0,04:59 AM,06:15 PM,06:28 AM,06:30 PM,17,21,21,21,17,100,78,0.0,1011,21,10,316,13
2020-03-23 12:00:00,24,15,0.0,7.4,5,5,0,04:59 AM,06:15 PM,06:28 AM,06:30 PM,14,25,25,24,14,72,55,0.0,1010,24,10,278,13
2020-03-23 15:00:00,24,15,0.0,7.4,5,5,0,04:59 AM,06:15 PM,06:28 AM,06:30 PM,15,25,25,24,13,74,57,0.1,1007,24,10,299,12
2020-03-23 18:00:00,24,15,0.0,7.4,5,1,0,04:59 AM,06:15 PM,06:28 AM,06:30 PM,14,21,21,21,15,45,65,0.0,1006,21,10,293,10
2020-03-23 21:00:00,24,15,0.0,7.4,5,1,0,04:59 AM,06:15 PM,06:28 AM,06:30 PM,15,17,17,17,19,78,93,0.4,1006,17,10,303,11
2020-03-24 00:00:00,17,11,0.0,7.4,4,1,0,05:55 AM,06:42 PM,06:29 AM,06:29 PM,13,14,14,14,21,74,91,0.6,1007,14,9,282,11
2020-03-24 03:00:00,17,11,0.0,7.4,4,1,0,05:55 AM,06:42 PM,06:29 AM,06:29 PM,13,13,14,13,25,36,92,0.0,1007,14,10,246,13
2020-03-24 06:00:00,17,11,0.0,7.4,4,1,0,05:55 AM,06:42 PM,06:29 AM,06:29 PM,12,13,13,13,18,66,93,0.0,1009,13,10,235,10
2020-03-24 09:00:00,17,11,0.0,7.4,4,4,0,05:55 AM,06:42 PM,06:29 AM,06:29 PM,10,15,15,15,24,52,69,0.2,1012,15,10,223,18
2020-03-24 12:00:00,17,11,0.0,7.4,4,4,0,05:55 AM,06:42 PM,06:29 AM,06:29 PM,8,16,16,16,18,78,59,0.0,1013,16,10,228,15
2020-03-24 15:00:00,17,11,0.0,7.4,4,4,0,05:55 AM,06:42 PM,06:29 AM,06:29 PM,9,17,17,17,18,100,59,0.2,1012,17,10,229,15
2020-03-24 18:00:00,17,11,0.0,7.4,4,1,0,05:55 AM,06:42 PM,06:29 AM,06:29 PM,10,13,14,13,16,61,76,0.0,1013,14,10,228,11
2020-03-24 21:00:00,17,11,0.0,7.4,4,1,0,05:55 AM,06:42 PM,06:29 AM,06:29 PM,9,10,11,10,13,90,90,0.1,1016,11,10,247,6
2020-03-25 00:00:00,20,10,0.0,8.8,4,1,3,06:50 AM,07:08 PM,06:30 AM,06:27 PM,9,10,10,10,10,31,94,0.0,1016,10,2,277,5
2020-03-25 03:00:00,20,10,0.0,8.8,4,1,3,06:50 AM,07:08 PM,06:30 AM,06:27 PM,9,9,10,9,11,40,96,0.0,1016,10,2,281,5
2020-03-25 06:00:00,20,10,0.0,8.8,4,1,3,06:50 AM,07:08 PM,06:30 AM,06:27 PM,9,11,11,11,8,24,92,0.0,1017,11,10,275,4
2020-03-25 09:00:00,20,10,0.0,8.8,4,5,3,06:50 AM,07:08 PM,06:30 AM,06:27 PM,10,17,17,17,10,18,66,0.0,1019,17,10,234,8
2020-03-25 12:00:00,20,10,0.0,8.8,4,4,3,06:50 AM,07:08 PM,06:30 AM,06:27 PM,10,20,20,20,8,84,55,0.1,1019,20,10,221,7
2020-03-25 15:00:00,20,10,0.0,8.8,4,4,3,06:50 AM,07:08 PM,06:30 AM,06:27 PM,11,19,19,19,9,89,62,0.2,1018,19,9,262,7
2020-03-25 18:00:00,20,10,0.0,8.8,4,1,3,06:50 AM,07:08 PM,06:30 AM,06:27 PM,12,17,17,17,11,14,71,0.0,1018,17,10,222,6
2020-03-25 21:00:00,20,10,0.0,8.8,4,1,3,06:50 AM,07:08 PM,06:30 AM,06:27 PM,11,13,12,13,8,24,91,0.0,1020,12,10,228,4
2020-03-26 00:00:00,21,10,0.0,7.4,5,1,11,07:46 AM,07:35 PM,06:31 AM,06:26 PM,10,11,11,11,8,27,94,0.0,1020,11,10,278,4
2020-03-26 03:00:00,21,10,0.0,7.4,5,1,11,07:46 AM,07:35 PM,06:31 AM,06:26 PM,10,11,10,11,8,19,95,0.0,1019,10,2,283,4
2020-03-26 06:00:00,21,10,0.0,7.4,5,1,11,07:46 AM,07:35 PM,06:31 AM,06:26 PM,10,11,11,11,8,37,95,0.0,1019,11,2,284,4
2020-03-26 09:00:00,21,10,0.0,7.4,5,4,11,07:46 AM,07:35 PM,06:31 AM,06:26 PM,11,17,17,17,5,67,71,0.0,1020,17,10,241,4
2020-03-26 12:00:00,21,10,0.0,7.4,5,5,11,07:46 AM,07:35 PM,06:31 AM,06:26 PM,11,21,21,21,4,87,54,0.0,1020,21,10,227,4
2020-03-26 15:00:00,21,10,0.0,7.4,5,5,11,07:46 AM,07:35 PM,06:31 AM,06:26 PM,11,21,21,21,4,80,53,0.2,1018,21,9,243,3
2020-03-26 18:00:00,21,10,0.0,7.4,5,1,11,07:46 AM,07:35 PM,06:31 AM,06:26 PM,12,17,17,17,8,17,73,0.0,1018,17,10,229,5
2020-03-26 21:00:00,21,10,0.0,7.4,5,1,11,07:46 AM,07:35 PM,06:31 AM,06:26 PM,11,12,12,12,8,12,91,0.0,1020,12,10,246,4
2020-03-27 00:00:00,18,10,0.0,7.4,4,1,18,08:41 AM,08:03 PM,06:32 AM,06:24 PM,10,11,11,11,7,13,95,0.0,1019,11,2,295,3
2020-03-27 03:00:00,18,10,0.0,7.4,4,1,18,08:41 AM,08:03 PM,06:32 AM,06:24 PM,9,11,11,11,8,18,93,0.0,1018,11,10,294,4
2020-03-27 06:00:00,18,10,0.0,7.4,4,1,18,08:41 AM,08:03 PM,06:32 AM,06:24 PM,9,11,10,11,8,11,93,0.0,1018,10,10,314,4
2020-03-27 09:00:00,18,10,0.0,7.4,4,5,18,08:41 AM,08:03 PM,06:32 AM,06:24 PM,11,17,17,17,6,23,69,0.0,1019,17,10,301,5
2020-03-27 12:00:00,18,10,0.0,7.4,4,4,18,08:41 AM,08:03 PM,06:32 AM,06:24 PM,12,18,18,18,9,75,68,0.0,1019,18,10,246,6
2020-03-27 15:00:00,18,10,0.0,7.4,4,4,18,08:41 AM,08:03 PM,06:32 AM,06:24 PM,14,17,17,17,18,81,79,2.0,1017,17,10,231,12
2020-03-27 18:00:00,18,10,0.0,7.4,4,1,18,08:41 AM,08:03 PM,06:32 AM,06:24 PM,10,16,16,16,13,74,68,2.0,1017,16,9,243,8
2020-03-27 21:00:00,18,10,0.0,7.4,4,1,18,08:41 AM,08:03 PM,06:32 AM,06:24 PM,9,11,11,11,10,60,89,0.0,1019,11,10,284,5
2020-03-28 00:00:00,20,9,0.0,10.2,4,1,25,09:38 AM,08:33 PM,06:33 AM,06:23 PM,9,10,10,10,8,52,95,0.0,1019,10,2,276,4
2020-03-28 03:00:00,20,9,0.0,10.2,4,1,25,09:38 AM,08:33 PM,06:33 AM,06:23 PM,8,9,9,9,8,37,96,0.0,1018,9,2,293,4
2020-03-28 06:00:00,20,9,0.0,10.2,4,1,25,09:38 AM,08:33 PM,06:33 AM,06:23 PM,9,10,10,10,9,29,94,0.0,1019,10,2,289,4
2020-03-28 09:00:00,20,9,0.0,10.2,4,5,25,09:38 AM,08:33 PM,06:33 AM,06:23 PM,10,16,16,16,12,31,67,0.0,1020,16,10,195,9
2020-03-28 12:00:00,20,9,0.0,10.2,4,4,25,09:38 AM,08:33 PM,06:33 AM,06:23 PM,9,20,20,20,13,76,51,0.0,1020,20,10,197,12
2020-03-28 15:00:00,20,9,0.0,10.2,4,5,25,09:38 AM,08:33 PM,06:33 AM,06:23 PM,9,20,20,20,15,48,49,0.0,1019,20,10,197,13
2020-03-28 18:00:00,20,9,0.0,10.2,4,1,25,09:38 AM,08:33 PM,06:33 AM,06:23 PM,10,16,16,16,15,26,68,0.0,1019,16,10,210,10
2020-03-28 21:00:00,20,9,0.0,10.2,4,1,25,09:38 AM,08:33 PM,06:33 AM,06:23 PM,10,11,12,11,15,24,89,0.0,1020,12,10,216,8
2020-03-29 00:00:00,20,10,0.0,7.4,4,1,32,10:35 AM,09:07 PM,06:33 AM,06:21 PM,10,10,11,10,14,58,95,0.0,1020,11,2,238,6
2020-03-29 03:00:00,20,10,0.0,7.4,4,1,32,10:35 AM,09:07 PM,06:33 AM,06:21 PM,10,10,11,10,11,9,95,0.0,1019,11,2,205,5
2020-03-29 06:00:00,20,10,0.0,7.4,4,1,32,10:35 AM,09:07 PM,06:33 AM,06:21 PM,9,9,10,9,10,23,95,0.0,1019,10,2,195,5
2020-03-29 09:00:00,20,10,0.0,7.4,4,5,32,10:35 AM,09:07 PM,06:33 AM,06:21 PM,10,15,15,15,8,60,74,0.0,1021,15,10,186,7
2020-03-29 12:00:00,20,10,0.0,7.4,4,6,32,10:35 AM,09:07 PM,06:33 AM,06:21 PM,11,20,20,20,12,36,55,0.0,1021,20,10,135,10
2020-03-29 15:00:00,20,10,0.0,7.4,4,4,32,10:35 AM,09:07 PM,06:33 AM,06:21 PM,12,20,20,20,10,86,61,0.4,1019,20,10,112,9
2020-03-29 18:00:00,20,10,0.0,7.4,4,1,32,10:35 AM,09:07 PM,06:33 AM,06:21 PM,13,16,16,16,10,62,82,0.0,1019,16,10,118,6
2020-03-29 21:00:00,20,10,0.0,7.4,4,1,32,10:35 AM,09:07 PM,06:33 AM,06:21 PM,12,14,13,14,6,76,93,0.1,1020,13,10,164,3
2020-03-30 00:00:00,21,11,0.0,7.3,5,1,40,11:34 AM,09:46 PM,06:34 AM,06:20 PM,11,12,12,12,8,50,93,0.0,1020,12,10,192,4
2020-03-30 03:00:00,21,11,0.0,7.3,5,1,40,11:34 AM,09:46 PM,06:34 AM,06:20 PM,11,11,11,11,10,20,97,0.0,1019,11,2,221,5
2020-03-30 06:00:00,21,11,0.0,7.3,5,1,40,11:34 AM,09:46 PM,06:34 AM,06:20 PM,11,11,11,11,10,100,98,0.0,1019,11,0,212,5
2020-03-30 09:00:00,21,11,0.0,7.3,5,5,40,11:34 AM,09:46 PM,06:34 AM,06:20 PM,13,16,16,16,10,15,84,0.0,1020,16,10,185,8
2020-03-30 12:00:00,21,11,0.0,7.3,5,5,40,11:34 AM,09:46 PM,06:34 AM,06:20 PM,13,21,24,21,10,66,58,0.0,1019,21,10,144,9
2020-03-30 15:00:00,21,11,0.0,7.3,5,4,40,11:34 AM,09:46 PM,06:34 AM,06:20 PM,16,19,19,19,11,85,84,2.1,1017,19,9,102,7
2020-03-30 18:00:00,21,11,0.0,7.3,5,1,40,11:34 AM,09:46 PM,06:34 AM,06:20 PM,15,16,16,16,7,81,95,0.6,1017,16,9,118,4
2020-03-30 21:00:00,21,11,0.0,7.3,5,1,40,11:34 AM,09:46 PM,06:34 AM,06:20 PM,13,14,14,14,6,87,96,0.3,1018,14,9,192,3
2020-03-31 00:00:00,22,12,0.0,10.2,4,1,44,12:32 PM,10:30 PM,06:35 AM,06:19 PM,12,13,13,13,9,16,97,0.0,1018,13,2,218,4
2020-03-31 03:00:00,22,12,0.0,10.2,4,1,44,12:32 PM,10:30 PM,06:35 AM,06:19 PM,12,12,12,12,9,18,97,0.0,1017,12,2,225,4
2020-03-31 06:00:00,22,12,0.0,10.2,4,1,44,12:32 PM,10:30 PM,06:35 AM,06:19 PM,12,12,12,12,10,14,97,0.0,1017,12,2,208,5
2020-03-31 09:00:00,22,12,0.0,10.2,4,5,44,12:32 PM,10:30 PM,06:35 AM,06:19 PM,15,16,16,16,7,25,90,0.0,1018,16,10,185,5
2020-03-31 12:00:00,22,12,0.0,10.2,4,6,44,12:32 PM,10:30 PM,06:35 AM,06:19 PM,16,21,21,21,10,23,72,0.0,1018,21,10,123,9
2020-03-31 15:00:00,22,12,0.0,10.2,4,5,44,12:32 PM,10:30 PM,06:35 AM,06:19 PM,13,25,25,22,9,72,57,0.1,1017,22,10,120,8
2020-03-31 18:00:00,22,12,0.0,10.2,4,1,44,12:32 PM,10:30 PM,06:35 AM,06:19 PM,14,17,17,17,6,34,82,0.0,1017,17,10,117,4
2020-03-31 21:00:00,22,12,0.0,10.2,4,1,44,12:32 PM,10:30 PM,06:35 AM,06:19 PM,13,15,14,15,8,13,95,0.0,1019,14,2,245,4
2020-04-01 00:00:00,22,12,0.0,10.2,4,1,56,01:30 PM,11:23 PM,06:36 AM,06:17 PM,12,13,13,13,9,21,96,0.0,1018,13,2,254,4
2020-04-01 03:00:00,22,12,0.0,10.2,4,1,56,01:30 PM,11:23 PM,06:36 AM,06:17 PM,12,13,12,13,8,40,96,0.0,1018,12,2,231,4
2020-04-01 06:00:00,22,12,0.0,10.2,4,1,56,01:30 PM,11:23 PM,06:36 AM,06:17 PM,12,13,12,13,8,28,97,0.0,1017,12,2,200,4
2020-04-01 09:00:00,22,12,0.0,10.2,4,5,56,01:30 PM,11:23 PM,06:36 AM,06:17 PM,13,17,17,17,4,52,76,0.0,1018,17,10,193,3
