date_time,Dampier_maxtempC,Dampier_mintempC,Dampier_totalSnow_cm,Dampier_sunHour,Dampier_uvIndex,Dampier_uvIndex,Dampier_moon_illumination,Dampier_moonrise,Dampier_moonset,Dampier_sunrise,Dampier_sunset,Dampier_DewPointC,Dampier_FeelsLikeC,Dampier_HeatIndexC,Dampier_WindChillC,Dampier_WindGustKmph,Dampier_cloudcover,Dampier_humidity,Dampier_precipMM,Dampier_pressure,Dampier_tempC,Dampier_visibility,Dampier_winddirDegree,Dampier_windspeedKmph
2020-03-20 03:00:00,37,28,0.0,11.6,9,1,18,02:38 AM,04:06 PM,06:17 AM,06:24 PM,23,32,32,28,12,7,71,0.0,1012,28,10,211,7
2020-03-20 06:00:00,37,28,0.0,11.6,9,1,18,02:38 AM,04:06 PM,06:17 AM,06:24 PM,21,32,32,29,11,11,62,0.0,1013,29,10,156,7
2020-03-20 09:00:00,37,28,0.0,11.6,9,8,18,02:38 AM,04:06 PM,06:17 AM,06:24 PM,19,35,35,33,9,11,46,0.0,1013,33,10,199,7
2020-03-20 12:00:00,37,28,0.0,11.6,9,9,18,02:38 AM,04:06 PM,06:17 AM,06:24 PM,17,39,39,37,12,8,32,0.0,1012,37,10,292,9
2020-03-20 15:00:00,37,28,0.0,11.6,9,9,18,02:38 AM,04:06 PM,06:17 AM,06:24 PM,17,38,38,37,23,6,30,0.0,1011,37,10,322,18
2020-03-20 18:00:00,37,28,0.0,11.6,9,1,18,02:38 AM,04:06 PM,06:17 AM,06:24 PM,18,36,36,35,29,8,37,0.0,1011,35,10,306,19
2020-03-20 21:00:00,37,28,0.0,11.6,9,1,18,02:38 AM,04:06 PM,06:17 AM,06:24 PM,20,34,34,32,28,13,49,0.0,1012,32,10,289,17
2020-03-21 00:00:00,36,30,0.0,11.6,8,1,11,03:31 AM,04:47 PM,06:17 AM,06:23 PM,21,34,34,31,31,10,56,0.0,1012,31,10,268,18
2020-03-21 03:00:00,36,30,0.0,11.6,8,1,11,03:31 AM,04:47 PM,06:17 AM,06:23 PM,21,33,33,30,34,9,58,0.0,1011,30,10,246,20
2020-03-21 06:00:00,36,30,0.0,11.6,8,1,11,03:31 AM,04:47 PM,06:17 AM,06:23 PM,20,33,33,30,28,12,55,0.0,1012,30,10,247,18
2020-03-21 09:00:00,36,30,0.0,11.6,8,8,11,03:31 AM,04:47 PM,06:17 AM,06:23 PM,19,35,35,32,12,14,46,0.0,1012,32,10,259,8
2020-03-21 12:00:00,36,30,0.0,11.6,8,8,11,03:31 AM,04:47 PM,06:17 AM,06:23 PM,20,37,37,34,13,11,42,0.0,1012,34,10,267,10
2020-03-21 15:00:00,36,30,0.0,11.6,8,9,11,03:31 AM,04:47 PM,06:17 AM,06:23 PM,19,39,39,36,27,9,37,0.0,1010,36,10,293,21
2020-03-21 18:00:00,36,30,0.0,11.6,8,1,11,03:31 AM,04:47 PM,06:17 AM,06:23 PM,20,37,37,34,37,11,46,0.0,1010,34,10,295,25
2020-03-21 21:00:00,36,30,0.0,11.6,8,1,11,03:31 AM,04:47 PM,06:17 AM,06:23 PM,22,36,36,32,32,9,57,0.0,1011,32,10,297,20
2020-03-22 00:00:00,35,29,0.0,11.6,8,1,4,04:22 AM,05:24 PM,06:17 AM,06:22 PM,22,35,35,31,32,12,60,0.0,1011,31,10,291,19
2020-03-22 03:00:00,35,29,0.0,11.6,8,1,4,04:22 AM,05:24 PM,06:17 AM,06:22 PM,22,34,34,30,30,15,62,0.0,1010,30,10,276,17
2020-03-22 06:00:00,35,29,0.0,11.6,8,1,4,04:22 AM,05:24 PM,06:17 AM,06:22 PM,22,33,33,30,14,14,62,0.0,1010,30,10,289,8
2020-03-22 09:00:00,35,29,0.0,11.6,8,8,4,04:22 AM,05:24 PM,06:17 AM,06:22 PM,21,36,36,32,10,15,52,0.0,1011,32,10,240,8
2020-03-22 12:00:00,35,29,0.0,11.6,8,8,4,04:22 AM,05:24 PM,06:17 AM,06:22 PM,21,39,39,35,21,10,46,0.0,1011,35,10,4,18
2020-03-22 15:00:00,35,29,0.0,11.6,8,8,4,04:22 AM,05:24 PM,06:17 AM,06:22 PM,22,38,38,33,27,5,52,0.0,1010,33,10,114,23
2020-03-22 18:00:00,35,29,0.0,11.6,8,1,4,04:22 AM,05:24 PM,06:17 AM,06:22 PM,23,36,36,31,26,9,63,0.0,1011,31,10,327,20
2020-03-22 21:00:00,35,29,0.0,11.6,8,1,4,04:22 AM,05:24 PM,06:17 AM,06:22 PM,24,35,35,30,20,10,71,0.0,1012,30,10,297,14
2020-03-23 00:00:00,34,29,0.0,11.6,8,1,0,05:12 AM,05:59 PM,06:18 AM,06:21 PM,24,34,34,29,17,9,72,0.0,1012,29,10,275,11
2020-03-23 03:00:00,34,29,0.0,11.6,8,1,0,05:12 AM,05:59 PM,06:18 AM,06:21 PM,23,33,33,29,18,10,72,0.0,1011,29,10,246,12
2020-03-23 06:00:00,34,29,0.0,11.6,8,1,0,05:12 AM,05:59 PM,06:18 AM,06:21 PM,23,33,33,29,14,10,69,0.0,1011,29,10,255,9
2020-03-23 09:00:00,34,29,0.0,11.6,8,8,0,05:12 AM,05:59 PM,06:18 AM,06:21 PM,21,34,34,31,8,5,56,0.0,1012,31,10,298,6
2020-03-23 12:00:00,34,29,0.0,11.6,8,8,0,05:12 AM,05:59 PM,06:18 AM,06:21 PM,20,37,37,34,17,4,44,0.0,1011,34,10,316,15
2020-03-23 15:00:00,34,29,0.0,11.6,8,8,0,05:12 AM,05:59 PM,06:18 AM,06:21 PM,21,37,37,34,27,9,48,0.0,1009,34,10,311,23
2020-03-23 18:00:00,34,29,0.0,11.6,8,1,0,05:12 AM,05:59 PM,06:18 AM,06:21 PM,22,35,35,32,28,14,56,0.0,1010,32,10,291,23
2020-03-23 21:00:00,34,29,0.0,11.6,8,1,0,05:12 AM,05:59 PM,06:18 AM,06:21 PM,23,34,34,30,28,11,65,0.0,1011,30,10,260,19
2020-03-24 00:00:00,35,28,0.0,11.6,8,1,0,06:01 AM,06:32 PM,06:18 AM,06:20 PM,22,33,33,29,27,5,66,0.0,1011,29,10,244,17
2020-03-24 03:00:00,35,28,0.0,11.6,8,1,0,06:01 AM,06:32 PM,06:18 AM,06:20 PM,22,31,31,29,29,4,66,0.0,1010,29,10,235,17
2020-03-24 06:00:00,35,28,0.0,11.6,8,1,0,06:01 AM,06:32 PM,06:18 AM,06:20 PM,21,31,31,29,27,4,61,0.0,1010,29,10,231,17
2020-03-24 09:00:00,35,28,0.0,11.6,8,8,0,06:01 AM,06:32 PM,06:18 AM,06:20 PM,19,34,34,32,21,4,46,0.0,1011,32,10,234,17
2020-03-24 12:00:00,35,28,0.0,11.6,8,9,0,06:01 AM,06:32 PM,06:18 AM,06:20 PM,19,38,38,35,24,5,38,0.0,1010,35,10,275,20
2020-03-24 15:00:00,35,28,0.0,11.6,8,8,0,06:01 AM,06:32 PM,06:18 AM,06:20 PM,20,38,38,35,36,4,44,0.0,1008,35,10,286,31
2020-03-24 18:00:00,35,28,0.0,11.6,8,1,0,06:01 AM,06:32 PM,06:18 AM,06:20 PM,21,35,35,32,36,3,50,0.0,1008,32,10,271,26
2020-03-24 21:00:00,35,28,0.0,11.6,8,1,0,06:01 AM,06:32 PM,06:18 AM,06:20 PM,21,33,33,30,36,2,57,0.0,1010,30,10,255,23
2020-03-25 00:00:00,37,29,0.0,11.6,8,1,3,06:49 AM,07:06 PM,06:18 AM,06:19 PM,20,32,32,30,36,4,57,0.0,1010,30,10,237,22
2020-03-25 03:00:00,37,29,0.0,11.6,8,1,3,06:49 AM,07:06 PM,06:18 AM,06:19 PM,18,31,31,29,34,4,53,0.0,1009,29,10,220,20
2020-03-25 06:00:00,37,29,0.0,11.6,8,1,3,06:49 AM,07:06 PM,06:18 AM,06:19 PM,17,31,31,30,29,5,48,0.0,1009,30,10,204,18
2020-03-25 09:00:00,37,29,0.0,11.6,8,8,3,06:49 AM,07:06 PM,06:18 AM,06:19 PM,17,35,35,34,24,5,38,0.0,1010,34,10,185,18
2020-03-25 12:00:00,37,29,0.0,11.6,8,9,3,06:49 AM,07:06 PM,06:18 AM,06:19 PM,18,39,39,37,16,4,34,0.0,1010,37,10,202,13
2020-03-25 15:00:00,37,29,0.0,11.6,8,8,3,06:49 AM,07:06 PM,06:18 AM,06:19 PM,21,39,39,35,31,4,43,0.0,1008,35,10,298,24
2020-03-25 18:00:00,37,29,0.0,11.6,8,1,3,06:49 AM,07:06 PM,06:18 AM,06:19 PM,21,37,37,33,36,4,48,0.0,1009,33,10,269,24
2020-03-25 21:00:00,37,29,0.0,11.6,8,1,3,06:49 AM,07:06 PM,06:18 AM,06:19 PM,21,35,35,32,37,4,51,0.0,1010,32,10,247,22
2020-03-26 00:00:00,39,30,0.0,11.6,9,1,11,07:38 AM,07:39 PM,06:19 AM,06:18 PM,19,33,33,31,37,4,48,0.0,1010,31,10,228,21
2020-03-26 03:00:00,39,30,0.0,11.6,9,1,11,07:38 AM,07:39 PM,06:19 AM,06:18 PM,17,32,32,31,33,4,45,0.0,1009,31,10,206,17
2020-03-26 06:00:00,39,30,0.0,11.6,9,1,11,07:38 AM,07:39 PM,06:19 AM,06:18 PM,16,32,32,31,38,4,39,0.0,1010,31,10,150,22
2020-03-26 09:00:00,39,30,0.0,11.6,9,9,11,07:38 AM,07:39 PM,06:19 AM,06:18 PM,14,35,35,35,46,5,27,0.0,1011,35,10,89,34
2020-03-26 12:00:00,39,30,0.0,11.6,9,9,11,07:38 AM,07:39 PM,06:19 AM,06:18 PM,14,39,39,38,36,5,24,0.0,1011,38,10,71,31
2020-03-26 15:00:00,39,30,0.0,11.6,9,9,11,07:38 AM,07:39 PM,06:19 AM,06:18 PM,15,39,39,38,31,4,26,0.0,1009,38,10,40,24
2020-03-26 18:00:00,39,30,0.0,11.6,9,1,11,07:38 AM,07:39 PM,06:19 AM,06:18 PM,17,38,38,36,28,3,35,0.0,1009,36,10,11,18
2020-03-26 21:00:00,39,30,0.0,11.6,9,1,11,07:38 AM,07:39 PM,06:19 AM,06:18 PM,20,36,36,32,17,3,52,0.0,1011,32,10,115,9
2020-03-27 00:00:00,38,29,0.0,11.6,9,1,18,08:26 AM,08:14 PM,06:19 AM,06:17 PM,20,32,32,30,9,2,55,0.0,1011,30,10,288,4
2020-03-27 03:00:00,38,29,0.0,11.6,9,1,18,08:26 AM,08:14 PM,06:19 AM,06:17 PM,17,31,31,30,18,2,46,0.0,1011,30,10,196,9
2020-03-27 06:00:00,38,29,0.0,11.6,9,1,18,08:26 AM,08:14 PM,06:19 AM,06:17 PM,16,31,31,30,12,3,43,0.0,1011,30,10,163,6
2020-03-27 09:00:00,38,29,0.0,11.6,9,8,18,08:26 AM,08:14 PM,06:19 AM,06:17 PM,16,35,35,34,16,3,33,0.0,1012,34,10,124,12
2020-03-27 12:00:00,38,29,0.0,11.6,9,9,18,08:26 AM,08:14 PM,06:19 AM,06:17 PM,16,39,39,38,27,3,28,0.0,1011,38,10,53,23
2020-03-27 15:00:00,38,29,0.0,11.6,9,9,18,08:26 AM,08:14 PM,06:19 AM,06:17 PM,17,38,38,36,28,3,33,0.0,1010,36,10,135,22
2020-03-27 18:00:00,38,29,0.0,11.6,9,1,18,08:26 AM,08:14 PM,06:19 AM,06:17 PM,18,35,35,33,31,3,41,0.0,1010,33,10,319,20
2020-03-27 21:00:00,38,29,0.0,11.6,9,1,18,08:26 AM,08:14 PM,06:19 AM,06:17 PM,19,33,33,31,30,2,49,0.0,1011,31,10,261,16
2020-03-28 00:00:00,36,28,0.0,11.6,8,1,25,09:17 AM,08:51 PM,06:19 AM,06:17 PM,20,32,32,30,25,2,56,0.0,1011,30,10,247,13
2020-03-28 03:00:00,36,28,0.0,11.6,8,1,25,09:17 AM,08:51 PM,06:19 AM,06:17 PM,21,31,31,28,12,2,65,0.0,1010,28,10,259,6
2020-03-28 06:00:00,36,28,0.0,11.6,8,1,25,09:17 AM,08:51 PM,06:19 AM,06:17 PM,20,32,32,30,14,3,59,0.0,1010,30,10,216,7
2020-03-28 09:00:00,36,28,0.0,11.6,8,8,25,09:17 AM,08:51 PM,06:19 AM,06:17 PM,19,35,35,33,12,3,43,0.0,1011,33,10,87,8
2020-03-28 12:00:00,36,28,0.0,11.6,8,9,25,09:17 AM,08:51 PM,06:19 AM,06:17 PM,20,39,39,35,18,6,40,0.0,1010,35,10,145,15
2020-03-28 15:00:00,36,28,0.0,11.6,8,9,25,09:17 AM,08:51 PM,06:19 AM,06:17 PM,21,40,40,35,27,7,43,0.0,1008,35,10,336,22
2020-03-28 18:00:00,36,28,0.0,11.6,8,1,25,09:17 AM,08:51 PM,06:19 AM,06:17 PM,22,38,38,33,28,4,51,0.0,1008,33,10,302,19
2020-03-28 21:00:00,36,28,0.0,11.6,8,1,25,09:17 AM,08:51 PM,06:19 AM,06:17 PM,23,35,35,31,27,3,61,0.0,1009,31,10,259,15
2020-03-29 00:00:00,40,31,0.0,11.6,9,1,32,10:08 AM,09:31 PM,06:19 AM,06:16 PM,20,33,33,31,31,2,54,0.0,1009,31,10,229,16
2020-03-29 03:00:00,40,31,0.0,11.6,9,1,32,10:08 AM,09:31 PM,06:19 AM,06:16 PM,16,32,32,31,34,2,40,0.0,1008,31,10,177,16
2020-03-29 06:00:00,40,31,0.0,11.6,9,1,32,10:08 AM,09:31 PM,06:19 AM,06:16 PM,12,31,31,32,44,2,29,0.0,1009,32,10,147,24
2020-03-29 09:00:00,40,31,0.0,11.6,9,9,32,10:08 AM,09:31 PM,06:19 AM,06:16 PM,12,36,36,36,45,2,24,0.0,1009,36,10,129,33
2020-03-29 12:00:00,40,31,0.0,11.6,9,9,32,10:08 AM,09:31 PM,06:19 AM,06:16 PM,14,40,40,40,32,2,21,0.0,1009,40,10,90,26
2020-03-29 15:00:00,40,31,0.0,11.6,9,9,32,10:08 AM,09:31 PM,06:19 AM,06:16 PM,16,39,39,38,27,3,29,0.0,1007,38,10,124,19
2020-03-29 18:00:00,40,31,0.0,11.6,9,1,32,10:08 AM,09:31 PM,06:19 AM,06:16 PM,19,36,36,34,33,3,40,0.0,1007,34,10,286,22
2020-03-29 21:00:00,40,31,0.0,11.6,9,1,32,10:08 AM,09:31 PM,06:19 AM,06:16 PM,19,35,35,33,28,3,43,0.0,1008,33,10,256,14
2020-03-30 00:00:00,39,30,0.0,11.6,9,1,40,11:01 AM,10:15 PM,06:20 AM,06:15 PM,16,33,33,32,28,2,39,0.0,1009,32,10,186,13
2020-03-30 03:00:00,39,30,0.0,11.6,9,1,40,11:01 AM,10:15 PM,06:20 AM,06:15 PM,13,30,30,31,33,3,33,0.0,1008,31,10,151,15
2020-03-30 06:00:00,39,30,0.0,11.6,9,1,40,11:01 AM,10:15 PM,06:20 AM,06:15 PM,13,31,31,31,27,3,34,0.0,1009,31,10,137,14
2020-03-30 09:00:00,39,30,0.0,11.6,9,8,40,11:01 AM,10:15 PM,06:20 AM,06:15 PM,14,35,35,35,26,3,28,0.0,1010,35,10,120,19
2020-03-30 12:00:00,39,30,0.0,11.6,9,9,40,11:01 AM,10:15 PM,06:20 AM,06:15 PM,14,39,39,39,27,2,24,0.0,1009,39,10,80,23
2020-03-30 15:00:00,39,30,0.0,11.6,9,9,40,11:01 AM,10:15 PM,06:20 AM,06:15 PM,16,38,38,37,26,3,29,0.0,1007,37,10,125,21
2020-03-30 18:00:00,39,30,0.0,11.6,9,1,40,11:01 AM,10:15 PM,06:20 AM,06:15 PM,18,35,35,34,26,3,39,0.0,1007,34,10,295,17
2020-03-30 21:00:00,39,30,0.0,11.6,9,1,40,11:01 AM,10:15 PM,06:20 AM,06:15 PM,20,34,34,32,26,3,50,0.0,1008,32,10,300,13
2020-03-31 00:00:00,37,30,0.0,11.6,8,1,44,11:56 AM,11:05 PM,06:20 AM,06:14 PM,19,33,33,31,28,2,50,0.0,1008,31,10,261,14
2020-03-31 03:00:00,37,30,0.0,11.6,8,1,44,11:56 AM,11:05 PM,06:20 AM,06:14 PM,12,30,30,31,39,0,30,0.0,1008,31,10,172,19
2020-03-31 06:00:00,37,30,0.0,11.6,8,1,44,11:56 AM,11:05 PM,06:20 AM,06:14 PM,11,30,30,31,33,1,29,0.0,1008,31,10,159,18
2020-03-31 09:00:00,37,30,0.0,11.6,8,8,44,11:56 AM,11:05 PM,06:20 AM,06:14 PM,12,33,33,34,15,2,26,0.0,1009,34,10,202,10
2020-03-31 12:00:00,37,30,0.0,11.6,8,9,44,11:56 AM,11:05 PM,06:20 AM,06:14 PM,13,36,36,37,12,3,24,0.0,1009,37,10,312,10
2020-03-31 15:00:00,37,30,0.0,11.6,8,9,44,11:56 AM,11:05 PM,06:20 AM,06:14 PM,16,36,36,35,33,3,31,0.0,1006,35,10,312,27
2020-03-31 18:00:00,37,30,0.0,11.6,8,1,44,11:56 AM,11:05 PM,06:20 AM,06:14 PM,18,35,35,33,36,3,43,0.0,1007,33,10,284,25
2020-03-31 21:00:00,37,30,0.0,11.6,8,1,44,11:56 AM,11:05 PM,06:20 AM,06:14 PM,20,33,33,30,36,3,53,0.0,1008,30,10,263,21
2020-04-01 00:00:00,36,28,0.0,11.6,8,1,56,12:52 PM,11:59 PM,06:20 AM,06:13 PM,16,31,31,30,33,3,45,0.0,1008,30,10,244,17
2020-04-01 03:00:00,36,28,0.0,11.6,8,1,56,12:52 PM,11:59 PM,06:20 AM,06:13 PM,10,28,28,29,31,3,30,0.0,1008,29,10,210,15
2020-04-01 06:00:00,36,28,0.0,11.6,8,1,56,12:52 PM,11:59 PM,06:20 AM,06:13 PM,7,28,28,29,23,3,25,0.0,1008,29,10,193,12
2020-04-01 09:00:00,36,28,0.0,11.6,8,8,56,12:52 PM,11:59 PM,06:20 AM,06:13 PM,7,31,31,33,12,3,21,0.0,1009,33,10,228,9
2020-04-01 12:00:00,36,28,0.0,11.6,8,9,56,12:52 PM,11:59 PM,06:20 AM,06:13 PM,10,34,34,35,20,3,21,0.0,1008,35,10,270,17
2020-04-01 15:00:00,36,28,0.0,11.6,8,8,56,12:52 PM,11:59 PM,06:20 AM,06:13 PM,13,34,34,35,33,2,27,0.0,1007,35,10,288,27
2020-04-01 18:00:00,36,28,0.0,11.6,8,1,56,12:52 PM,11:59 PM,06:20 AM,06:13 PM,15,32,32,32,37,0,38,0.0,1007,32,10,280,26
2020-04-01 21:00:00,36,28,0.0,11.6,8,1,56,12:52 PM,11:59 PM,06:20 AM,06:13 PM,18,30,30,29,37,0,51,0.0,1008,29,10,269,23
2020-04-02 00:00:00,35,27,0.0,11.6,8,1,64,01:47 PM,No moonset,06:21 AM,06:12 PM,18,29,29,28,37,0,54,0.0,1009,28,10,259,22
2020-04-02 03:00:00,35,27,0.0,11.6,8,1,64,01:47 PM,No moonset,06:21 AM,06:12 PM,15,28,28,27,37,0,49,0.0,1009,27,10,254,20
2020-04-02 06:00:00,35,27,0.0,11.6,8,1,64,01:47 PM,No moonset,06:21 AM,06:12 PM,8,26,26,27,30,1,29,0.0,1010,27,10,243,17
2020-04-02 09:00:00,35,27,0.0,11.6,8,8,64,01:47 PM,No moonset,06:21 AM,06:12 PM,8,29,29,31,21,0,25,0.0,1010,31,10,245,15
2020-04-02 12:00:00,35,27,0.0,11.6,8,8,64,01:47 PM,No moonset,06:21 AM,06:12 PM,11,34,34,35,21,0,23,0.0,1009,35,10,272,17
2020-04-02 15:00:00,35,27,0.0,11.6,8,8,64,01:47 PM,No moonset,06:21 AM,06:12 PM,15,35,35,34,35,0,31,0.0,1007,34,10,285,28
2020-04-02 18:00:00,35,27,0.0,11.6,8,1,64,01:47 PM,No moonset,06:21 AM,06:12 PM,17,32,32,31,44,0,43,0.0,1008,31,10,273,31
2020-04-02 21:00:00,35,27,0.0,11.6,8,1,64,01:47 PM,No moonset,06:21 AM,06:12 PM,19,30,30,29,41,0,56,0.0,1009,29,10,260,25
2020-04-03 00:00:00,35,27,0.0,11.6,8,1,71,02:40 PM,12:58 AM,06:21 AM,06:11 PM,17,29,29,28,34,0,53,0.0,1009,28,10,230,19
2020-04-03 03:00:00,35,27,0.0,11.6,8,1,71,02:40 PM,12:58 AM,06:21 AM,06:11 PM,12,27,27,28,28,0,37,0.0,1009,28,10,176,14
2020-04-03 06:00:00,35,27,0.0,11.6,8,1,71,02:40 PM,12:58 AM,06:21 AM,06:11 PM,12,28,28,28,25,0,38,0.0,1010,28,10,166,14
2020-04-03 09:00:00,35,27,0.0,11.6,8,8,71,02:40 PM,12:58 AM,06:21 AM,06:11 PM,13,31,31,31,16,0,33,0.0,1010,31,10,180,12
2020-04-03 12:00:00,35,27,0.0,11.6,8,9,71,02:40 PM,12:58 AM,06:21 AM,06:11 PM,15,35,35,35,17,0,29,0.0,1010,35,10,251,15
2020-04-03 15:00:00,35,27,0.0,11.6,8,8,71,02:40 PM,12:58 AM,06:21 AM,06:11 PM,18,36,36,34,33,0,37,0.0,1008,34,10,297,27
2020-04-03 18:00:00,35,27,0.0,11.6,8,1,71,02:40 PM,12:58 AM,06:21 AM,06:11 PM,19,33,33,31,38,1,49,0.0,1008,31,10,284,28
2020-04-03 21:00:00,35,27,0.0,11.6,8,1,71,02:40 PM,12:58 AM,06:21 AM,06:11 PM,20,31,31,29,34,2,60,0.0,1009,29,10,274,22
2020-04-04 00:00:00,34,27,0.0,7.4,8,1,79,03:31 PM,02:00 AM,06:21 AM,06:10 PM,21,31,31,29,32,2,65,0.0,1009,29,10,275,19
2020-04-04 03:00:00,34,27,0.0,7.4,8,1,79,03:31 PM,02:00 AM,06:21 AM,06:10 PM,21,30,30,28,24,22,65,0.0,1008,28,10,220,13
2020-04-04 06:00:00,34,27,0.0,7.4,8,1,79,03:31 PM,02:00 AM,06:21 AM,06:10 PM,19,30,30,28,18,51,59,0.0,1009,28,10,100,12
2020-04-04 09:00:00,34,27,0.0,7.4,8,7,79,03:31 PM,02:00 AM,06:21 AM,06:10 PM,20,33,33,31,36,55,55,0.0,1010,31,10,76,29
2020-04-04 12:00:00,34,27,0.0,7.4,8,7,79,03:31 PM,02:00 AM,06:21 AM,06:10 PM,16,34,34,34,40,100,34,0.0,1010,34,10,66,35
2020-04-04 15:00:00,34,27,0.0,7.4,8,7,79,03:31 PM,02:00 AM,06:21 AM,06:10 PM,17,34,34,33,31,100,38,0.0,1009,33,10,39,25
2020-04-04 18:00:00,34,27,0.0,7.4,8,1,79,03:31 PM,02:00 AM,06:21 AM,06:10 PM,20,32,32,30,27,84,55,0.0,1009,30,10,127,18
2020-04-04 21:00:00,34,27,0.0,7.4,8,1,79,03:31 PM,02:00 AM,06:21 AM,06:10 PM,23,32,32,28,25,64,72,0.0,1011,28,10,337,15
2020-04-05 00:00:00,33,25,0.0,11.6,8,1,87,04:19 PM,03:03 AM,06:21 AM,06:10 PM,23,31,31,28,22,62,75,0.0,1011,28,10,318,13
2020-04-05 03:00:00,33,25,0.0,11.6,8,1,87,04:19 PM,03:03 AM,06:21 AM,06:10 PM,22,29,29,27,15,12,74,0.0,1010,27,10,262,9
2020-04-05 06:00:00,33,25,0.0,11.6,8,1,87,04:19 PM,03:03 AM,06:21 AM,06:10 PM,21,28,28,26,6,13,74,0.0,1011,26,10,140,4
2020-04-05 09:00:00,33,25,0.0,11.6,8,7,87,04:19 PM,03:03 AM,06:21 AM,06:10 PM,20,32,32,30,14,39,58,0.0,1011,30,10,93,11
2020-04-05 12:00:00,33,25,0.0,11.6,8,8,87,04:19 PM,03:03 AM,06:21 AM,06:10 PM,18,34,34,33,15,36,41,0.0,1011,33,10,38,13
2020-04-05 15:00:00,33,25,0.0,11.6,8,8,87,04:19 PM,03:03 AM,06:21 AM,06:10 PM,18,34,34,32,21,5,44,0.0,1009,32,10,129,17
2020-04-05 18:00:00,33,25,0.0,11.6,8,1,87,04:19 PM,03:03 AM,06:21 AM,06:10 PM,20,32,32,30,24,13,54,0.0,1010,30,10,337,16
2020-04-05 21:00:00,33,25,0.0,11.6,8,1,87,04:19 PM,03:03 AM,06:21 AM,06:10 PM,21,32,32,29,25,35,64,0.0,1011,29,10,287,16
2020-04-06 00:00:00,32,26,0.0,7.4,8,1,94,05:05 PM,04:07 AM,06:22 AM,06:09 PM,21,30,30,28,24,35,68,0.0,1011,28,10,248,15
2020-04-06 03:00:00,32,26,0.0,7.4,8,1,94,05:05 PM,04:07 AM,06:22 AM,06:09 PM,21,29,29,27,23,14,70,0.0,1011,27,10,226,14
2020-04-06 06:00:00,32,26,0.0,7.4,8,1,94,05:05 PM,04:07 AM,06:22 AM,06:09 PM,19,29,29,27,18,19,63,0.0,1011,27,10,200,12
2020-04-06 09:00:00,32,26,0.0,7.4,8,6,94,05:05 PM,04:07 AM,06:22 AM,06:09 PM,18,31,31,30,13,42,49,0.1,1011,30,10,203,10
2020-04-06 12:00:00,32,26,0.0,7.4,8,7,94,05:05 PM,04:07 AM,06:22 AM,06:09 PM,17,33,33,32,14,83,42,0.3,1010,32,9,277,12
2020-04-06 15:00:00,32,26,0.0,7.4,8,7,94,05:05 PM,04:07 AM,06:22 AM,06:09 PM,18,33,33,32,25,72,44,0.4,1008,32,9,289,20
2020-04-06 18:00:00,32,26,0.0,7.4,8,1,94,05:05 PM,04:07 AM,06:22 AM,06:09 PM,19,32,32,30,27,76,52,0.2,1009,30,9,278,21
2020-04-06 21:00:00,32,26,0.0,7.4,8,1,94,05:05 PM,04:07 AM,06:22 AM,06:09 PM,21,30,30,28,25,63,65,0.1,1010,28,9,269,17
2020-04-07 00:00:00,31,25,0.0,8.8,7,1,100,05:49 PM,05:11 AM,06:22 AM,06:08 PM,21,29,29,27,20,24,69,0.0,1010,27,10,260,13
2020-04-07 03:00:00,31,25,0.0,8.8,7,1,100,05:49 PM,05:11 AM,06:22 AM,06:08 PM,20,28,28,26,17,39,71,0.1,1009,26,10,212,11
2020-04-07 06:00:00,31,25,0.0,8.8,7,1,100,05:49 PM,05:11 AM,06:22 AM,06:08 PM,19,27,27,26,15,80,68,0.8,1010,26,9,132,9
2020-04-07 09:00:00,31,25,0.0,8.8,7,6,100,05:49 PM,05:11 AM,06:22 AM,06:08 PM,18,29,29,28,18,81,54,1.2,1011,28,9,52,13
2020-04-07 12:00:00,31,25,0.0,8.8,7,8,100,05:49 PM,05:11 AM,06:22 AM,06:08 PM,18,32,32,31,16,63,45,0.1,1010,31,10,17,13
2020-04-07 15:00:00,31,25,0.0,8.8,7,8,100,05:49 PM,05:11 AM,06:22 AM,06:08 PM,20,33,33,30,27,20,53,0.0,1008,30,10,121,23
2020-04-07 18:00:00,31,25,0.0,8.8,7,1,100,05:49 PM,05:11 AM,06:22 AM,06:08 PM,21,32,32,29,28,17,63,0.0,1009,29,10,341,22
2020-04-07 21:00:00,31,25,0.0,8.8,7,1,100,05:49 PM,05:11 AM,06:22 AM,06:08 PM,21,30,30,28,24,9,65,0.0,1010,28,10,306,16
2020-04-08 00:00:00,31,26,0.0,11.6,8,1,100,06:33 PM,06:15 AM,06:22 AM,06:07 PM,21,29,29,27,21,9,68,0.0,1010,27,10,269,13
2020-04-08 03:00:00,31,26,0.0,11.6,8,1,100,06:33 PM,06:15 AM,06:22 AM,06:07 PM,20,28,28,26,20,9,69,0.0,1010,26,10,255,12
2020-04-08 06:00:00,31,26,0.0,11.6,8,1,100,06:33 PM,06:15 AM,06:22 AM,06:07 PM,20,28,28,27,18,11,65,0.0,1011,27,10,259,11
2020-04-08 09:00:00,31,26,0.0,11.6,8,7,100,06:33 PM,06:15 AM,06:22 AM,06:07 PM,19,31,31,29,11,17,56,0.0,1012,29,10,268,8
2020-04-08 12:00:00,31,26,0.0,11.6,8,8,100,06:33 PM,06:15 AM,06:22 AM,06:07 PM,18,33,33,31,14,25,47,0.0,1012,31,10,319,12
