date_time,Cootamundra_maxtempC,Cootamundra_mintempC,Cootamundra_totalSnow_cm,Cootamundra_sunHour,Cootamundra_uvIndex,Cootamundra_uvIndex,Cootamundra_moon_illumination,Cootamundra_moonrise,Cootamundra_moonset,Cootamundra_sunrise,Cootamundra_sunset,Cootamundra_DewPointC,Cootamundra_FeelsLikeC,Cootamundra_HeatIndexC,Cootamundra_WindChillC,Cootamundra_WindGustKmph,Cootamundra_cloudcover,Cootamundra_humidity,Cootamundra_precipMM,Cootamundra_pressure,Cootamundra_tempC,Cootamundra_visibility,Cootamundra_winddirDegree,Cootamundra_windspeedKmph
2019-12-04 00:00:00,21,7,0.0,14.5,5,1,48,11:33 AM,12:27 AM,04:48 AM,07:08 PM,6,7,8,7,6,13,89,0.0,1010,8,10,261,3
2019-12-04 03:00:00,21,7,0.0,14.5,5,1,48,11:33 AM,12:27 AM,04:48 AM,07:08 PM,6,7,7,7,2,18,92,0.0,1010,7,10,294,1
2019-12-04 06:00:00,21,7,0.0,14.5,5,1,48,11:33 AM,12:27 AM,04:48 AM,07:08 PM,6,9,10,9,8,14,77,0.0,1011,10,10,267,6
2019-12-04 09:00:00,21,7,0.0,14.5,5,5,48,11:33 AM,12:27 AM,04:48 AM,07:08 PM,6,15,15,15,17,11,54,0.0,1011,15,10,257,15
2019-12-04 12:00:00,21,7,0.0,14.5,5,5,48,11:33 AM,12:27 AM,04:48 AM,07:08 PM,5,20,20,20,22,11,39,0.0,1010,20,10,262,19
2019-12-04 15:00:00,21,7,0.0,14.5,5,6,48,11:33 AM,12:27 AM,04:48 AM,07:08 PM,5,21,23,21,23,8,35,0.0,1008,21,10,256,20
2019-12-04 18:00:00,21,7,0.0,14.5,5,1,48,11:33 AM,12:27 AM,04:48 AM,07:08 PM,6,19,21,19,17,5,47,0.0,1010,19,10,224,11
2019-12-04 21:00:00,21,7,0.0,14.5,5,1,48,11:33 AM,12:27 AM,04:48 AM,07:08 PM,5,15,18,15,13,3,60,0.0,1011,15,10,170,6
2019-12-05 00:00:00,26,9,0.0,14.5,6,1,55,12:28 PM,12:58 AM,04:48 AM,07:09 PM,4,11,12,11,10,5,66,0.0,1011,11,10,128,5
2019-12-05 03:00:00,26,9,0.0,14.5,6,1,55,12:28 PM,12:58 AM,04:48 AM,07:09 PM,4,10,10,10,8,5,68,0.0,1011,10,10,110,4
2019-12-05 06:00:00,26,9,0.0,14.5,6,1,55,12:28 PM,12:58 AM,04:48 AM,07:09 PM,5,13,13,13,4,2,58,0.0,1010,13,10,273,3
2019-12-05 09:00:00,26,9,0.0,14.5,6,5,55,12:28 PM,12:58 AM,04:48 AM,07:09 PM,6,20,21,20,15,3,40,0.0,1009,20,10,302,13
2019-12-05 12:00:00,26,9,0.0,14.5,6,6,55,12:28 PM,12:58 AM,04:48 AM,07:09 PM,4,24,24,25,28,2,26,0.0,1007,25,10,273,24
2019-12-05 15:00:00,26,9,0.0,14.5,6,7,55,12:28 PM,12:58 AM,04:48 AM,07:09 PM,3,25,25,26,31,4,22,0.0,1006,26,10,266,27
2019-12-05 18:00:00,26,9,0.0,14.5,6,1,55,12:28 PM,12:58 AM,04:48 AM,07:09 PM,5,26,26,25,25,6,34,0.0,1006,25,10,245,16
2019-12-05 21:00:00,26,9,0.0,14.5,6,1,55,12:28 PM,12:58 AM,04:48 AM,07:09 PM,5,21,25,21,14,5,49,0.0,1007,21,10,207,6
2019-12-06 00:00:00,23,10,0.0,12.4,5,1,62,01:23 PM,01:27 AM,04:48 AM,07:10 PM,6,15,16,15,7,4,62,0.0,1008,15,10,193,4
2019-12-06 03:00:00,23,10,0.0,12.4,5,1,62,01:23 PM,01:27 AM,04:48 AM,07:10 PM,6,11,11,11,4,2,73,0.0,1008,11,10,246,2
2019-12-06 06:00:00,23,10,0.0,12.4,5,1,62,01:23 PM,01:27 AM,04:48 AM,07:10 PM,6,13,12,13,5,67,66,0.0,1009,12,10,287,4
2019-12-06 09:00:00,23,10,0.0,12.4,5,4,62,01:23 PM,01:27 AM,04:48 AM,07:10 PM,3,18,18,18,16,74,40,0.0,1009,18,10,272,14
2019-12-06 12:00:00,23,10,0.0,12.4,5,6,62,01:23 PM,01:27 AM,04:48 AM,07:10 PM,2,22,22,22,26,20,26,0.0,1007,22,10,257,22
2019-12-06 15:00:00,23,10,0.0,12.4,5,6,62,01:23 PM,01:27 AM,04:48 AM,07:10 PM,2,22,23,22,33,1,26,0.0,1007,22,10,248,24
2019-12-06 18:00:00,23,10,0.0,12.4,5,1,62,01:23 PM,01:27 AM,04:48 AM,07:10 PM,3,20,23,20,22,49,37,0.0,1009,20,10,233,13
2019-12-06 21:00:00,23,10,0.0,12.4,5,1,62,01:23 PM,01:27 AM,04:48 AM,07:10 PM,3,16,20,16,15,27,50,0.0,1012,16,10,199,7
2019-12-07 00:00:00,24,9,0.0,14.5,6,1,70,02:18 PM,01:54 AM,04:48 AM,07:11 PM,4,11,13,11,13,1,64,0.0,1013,12,10,158,6
2019-12-07 03:00:00,24,9,0.0,14.5,6,1,70,02:18 PM,01:54 AM,04:48 AM,07:11 PM,5,9,9,9,10,0,72,0.0,1013,9,10,160,5
2019-12-07 06:00:00,24,9,0.0,14.5,6,1,70,02:18 PM,01:54 AM,04:48 AM,07:11 PM,5,13,13,13,5,0,59,0.0,1014,13,10,266,3
2019-12-07 09:00:00,24,9,0.0,14.5,6,5,70,02:18 PM,01:54 AM,04:48 AM,07:11 PM,2,18,18,18,9,2,35,0.0,1013,18,10,280,8
2019-12-07 12:00:00,24,9,0.0,14.5,6,6,70,02:18 PM,01:54 AM,04:48 AM,07:11 PM,1,22,22,23,17,3,24,0.0,1012,23,10,260,15
2019-12-07 15:00:00,24,9,0.0,14.5,6,6,70,02:18 PM,01:54 AM,04:48 AM,07:11 PM,3,24,24,24,24,3,25,0.0,1011,24,10,251,20
2019-12-07 18:00:00,24,9,0.0,14.5,6,1,70,02:18 PM,01:54 AM,04:48 AM,07:11 PM,5,22,24,22,24,3,37,0.0,1013,22,10,240,14
2019-12-07 21:00:00,24,9,0.0,14.5,6,1,70,02:18 PM,01:54 AM,04:48 AM,07:11 PM,4,18,22,18,15,1,53,0.0,1016,18,10,178,7
2019-12-08 00:00:00,28,11,0.0,14.5,6,1,77,03:14 PM,02:21 AM,04:48 AM,07:12 PM,5,14,15,14,12,3,63,0.0,1017,14,10,121,6
2019-12-08 03:00:00,28,11,0.0,14.5,6,1,77,03:14 PM,02:21 AM,04:48 AM,07:12 PM,8,11,12,11,11,1,81,0.0,1017,12,10,109,5
2019-12-08 06:00:00,28,11,0.0,14.5,6,1,77,03:14 PM,02:21 AM,04:48 AM,07:12 PM,9,15,15,15,6,0,72,0.0,1018,15,10,95,4
2019-12-08 09:00:00,28,11,0.0,14.5,6,6,77,03:14 PM,02:21 AM,04:48 AM,07:12 PM,6,20,21,20,8,0,42,0.0,1017,20,10,215,6
2019-12-08 12:00:00,28,11,0.0,14.5,6,7,77,03:14 PM,02:21 AM,04:48 AM,07:12 PM,4,25,25,25,12,1,26,0.0,1016,25,10,266,10
2019-12-08 15:00:00,28,11,0.0,14.5,6,7,77,03:14 PM,02:21 AM,04:48 AM,07:12 PM,3,26,26,27,13,1,22,0.0,1015,27,10,263,9
2019-12-08 18:00:00,28,11,0.0,14.5,6,1,77,03:14 PM,02:21 AM,04:48 AM,07:12 PM,4,26,26,25,7,0,31,0.0,1016,25,10,188,4
2019-12-08 21:00:00,28,11,0.0,14.5,6,1,77,03:14 PM,02:21 AM,04:48 AM,07:12 PM,8,21,24,21,13,1,57,0.0,1019,21,10,125,6
2019-12-09 00:00:00,33,13,0.0,14.5,7,1,84,04:11 PM,02:51 AM,04:48 AM,07:12 PM,11,16,17,16,15,1,80,0.0,1019,16,10,104,7
2019-12-09 03:00:00,33,13,0.0,14.5,7,1,84,04:11 PM,02:51 AM,04:48 AM,07:12 PM,11,13,13,13,13,0,88,0.0,1019,13,10,104,6
2019-12-09 06:00:00,33,13,0.0,14.5,7,1,84,04:11 PM,02:51 AM,04:48 AM,07:12 PM,11,17,17,17,8,0,67,0.0,1019,17,10,87,5
2019-12-09 09:00:00,33,13,0.0,14.5,7,7,84,04:11 PM,02:51 AM,04:48 AM,07:12 PM,9,25,25,25,11,0,38,0.0,1018,25,10,251,9
2019-12-09 12:00:00,33,13,0.0,14.5,7,8,84,04:11 PM,02:51 AM,04:48 AM,07:12 PM,6,29,29,31,13,0,21,0.0,1015,31,10,302,11
2019-12-09 15:00:00,33,13,0.0,14.5,7,8,84,04:11 PM,02:51 AM,04:48 AM,07:12 PM,3,31,31,33,14,1,15,0.0,1013,33,10,290,12
2019-12-09 18:00:00,33,13,0.0,14.5,7,1,84,04:11 PM,02:51 AM,04:48 AM,07:12 PM,4,34,34,32,9,8,22,0.0,1014,32,10,232,6
2019-12-09 21:00:00,33,13,0.0,14.5,7,1,84,04:11 PM,02:51 AM,04:48 AM,07:12 PM,4,33,33,30,13,14,33,0.0,1014,30,10,152,6
2019-12-10 00:00:00,36,17,0.0,14.5,8,1,92,05:11 PM,03:23 AM,04:48 AM,07:13 PM,4,23,23,22,15,8,37,0.0,1013,22,10,122,7
2019-12-10 03:00:00,36,17,0.0,14.5,8,1,92,05:11 PM,03:23 AM,04:48 AM,07:13 PM,3,18,18,18,11,15,36,0.0,1013,18,10,128,5
2019-12-10 06:00:00,36,17,0.0,14.5,8,1,92,05:11 PM,03:23 AM,04:48 AM,07:13 PM,4,22,22,22,5,24,33,0.0,1013,22,10,101,3
2019-12-10 09:00:00,36,17,0.0,14.5,8,7,92,05:11 PM,03:23 AM,04:48 AM,07:13 PM,4,27,27,28,8,40,22,0.0,1013,28,10,220,6
2019-12-10 12:00:00,36,17,0.0,14.5,8,8,92,05:11 PM,03:23 AM,04:48 AM,07:13 PM,3,32,32,34,20,17,15,0.0,1011,34,10,276,18
2019-12-10 15:00:00,36,17,0.0,14.5,8,8,92,05:11 PM,03:23 AM,04:48 AM,07:13 PM,5,33,33,35,28,4,16,0.0,1010,35,10,267,24
2019-12-10 18:00:00,36,17,0.0,14.5,8,1,92,05:11 PM,03:23 AM,04:48 AM,07:13 PM,9,32,32,31,22,4,29,0.0,1011,31,10,236,14
2019-12-10 21:00:00,36,17,0.0,14.5,8,1,92,05:11 PM,03:23 AM,04:48 AM,07:13 PM,9,31,31,28,11,2,43,0.0,1014,28,10,150,5
2019-12-11 00:00:00,31,14,0.0,14.5,7,1,99,06:13 PM,03:58 AM,04:48 AM,07:14 PM,10,19,21,19,9,8,65,0.0,1015,19,10,86,4
2019-12-11 03:00:00,31,14,0.0,14.5,7,1,99,06:13 PM,03:58 AM,04:48 AM,07:14 PM,11,15,14,15,9,6,82,0.0,1014,14,10,91,4
2019-12-11 06:00:00,31,14,0.0,14.5,7,1,99,06:13 PM,03:58 AM,04:48 AM,07:14 PM,12,18,18,18,5,1,68,0.0,1014,18,10,261,3
2019-12-11 09:00:00,31,14,0.0,14.5,7,6,99,06:13 PM,03:58 AM,04:48 AM,07:14 PM,10,24,24,25,8,0,40,0.0,1013,25,10,310,7
2019-12-11 12:00:00,31,14,0.0,14.5,7,7,99,06:13 PM,03:58 AM,04:48 AM,07:14 PM,6,28,28,30,14,3,23,0.0,1011,30,10,283,13
2019-12-11 15:00:00,31,14,0.0,14.5,7,8,99,06:13 PM,03:58 AM,04:48 AM,07:14 PM,2,29,29,31,22,22,16,0.0,1009,31,10,270,19
2019-12-11 18:00:00,31,14,0.0,14.5,7,1,99,06:13 PM,03:58 AM,04:48 AM,07:14 PM,3,31,31,30,22,12,24,0.0,1010,30,10,243,14
2019-12-11 21:00:00,31,14,0.0,14.5,7,1,99,06:13 PM,03:58 AM,04:48 AM,07:14 PM,4,30,30,28,11,2,36,0.0,1012,28,10,188,5
2019-12-12 00:00:00,28,11,0.0,14.5,6,1,100,07:15 PM,04:39 AM,04:48 AM,07:15 PM,7,18,18,18,9,7,64,0.0,1013,18,10,116,5
2019-12-12 03:00:00,28,11,0.0,14.5,6,1,100,07:15 PM,04:39 AM,04:48 AM,07:15 PM,9,12,12,12,8,8,85,0.0,1013,12,10,103,4
2019-12-12 06:00:00,28,11,0.0,14.5,6,1,100,07:15 PM,04:39 AM,04:48 AM,07:15 PM,10,15,15,15,3,24,73,0.0,1013,15,10,136,2
2019-12-12 09:00:00,28,11,0.0,14.5,6,6,100,07:15 PM,04:39 AM,04:48 AM,07:15 PM,9,21,22,21,9,15,48,0.0,1012,21,10,235,8
2019-12-12 12:00:00,28,11,0.0,14.5,6,7,100,07:15 PM,04:39 AM,04:48 AM,07:15 PM,6,26,26,26,17,4,29,0.0,1010,26,10,266,14
2019-12-12 15:00:00,28,11,0.0,14.5,6,7,100,07:15 PM,04:39 AM,04:48 AM,07:15 PM,2,26,26,28,22,1,19,0.0,1009,28,10,250,19
2019-12-12 18:00:00,28,11,0.0,14.5,6,1,100,07:15 PM,04:39 AM,04:48 AM,07:15 PM,1,27,27,26,24,0,24,0.0,1011,26,10,249,14
2019-12-12 21:00:00,28,11,0.0,14.5,6,1,100,07:15 PM,04:39 AM,04:48 AM,07:15 PM,4,27,27,24,17,2,52,0.0,1014,24,10,125,8
2019-12-13 00:00:00,25,11,0.0,14.5,6,1,87,08:16 PM,05:27 AM,04:48 AM,07:15 PM,8,15,16,15,10,5,81,0.0,1015,15,10,84,5
2019-12-13 03:00:00,25,11,0.0,14.5,6,1,87,08:16 PM,05:27 AM,04:48 AM,07:15 PM,9,11,11,11,9,10,88,0.0,1015,11,10,109,5
2019-12-13 06:00:00,25,11,0.0,14.5,6,1,87,08:16 PM,05:27 AM,04:48 AM,07:15 PM,8,14,14,14,5,8,71,0.0,1015,14,10,131,4
2019-12-13 09:00:00,25,11,0.0,14.5,6,5,87,08:16 PM,05:27 AM,04:48 AM,07:15 PM,8,19,19,19,8,6,48,0.0,1014,19,10,231,7
2019-12-13 12:00:00,25,11,0.0,14.5,6,6,87,08:16 PM,05:27 AM,04:48 AM,07:15 PM,5,23,23,24,14,18,31,0.0,1011,24,10,269,12
2019-12-13 15:00:00,25,11,0.0,14.5,6,7,87,08:16 PM,05:27 AM,04:48 AM,07:15 PM,5,25,25,25,22,25,27,0.0,1010,25,10,251,19
2019-12-13 18:00:00,25,11,0.0,14.5,6,1,87,08:16 PM,05:27 AM,04:48 AM,07:15 PM,4,26,26,23,26,42,31,0.0,1011,23,10,241,17
2019-12-13 21:00:00,25,11,0.0,14.5,6,1,87,08:16 PM,05:27 AM,04:48 AM,07:15 PM,3,19,22,19,15,23,45,0.0,1013,19,10,198,8
2019-12-14 00:00:00,26,11,0.0,14.5,6,1,79,09:14 PM,06:21 AM,04:49 AM,07:16 PM,5,14,15,14,10,7,61,0.0,1014,14,10,127,5
2019-12-14 03:00:00,26,11,0.0,14.5,6,1,79,09:14 PM,06:21 AM,04:49 AM,07:16 PM,7,11,11,11,7,6,77,0.0,1013,11,10,116,4
2019-12-14 06:00:00,26,11,0.0,14.5,6,1,79,09:14 PM,06:21 AM,04:49 AM,07:16 PM,8,14,14,14,4,9,68,0.0,1013,14,10,234,3
2019-12-14 09:00:00,26,11,0.0,14.5,6,5,79,09:14 PM,06:21 AM,04:49 AM,07:16 PM,7,20,21,20,13,8,44,0.0,1012,20,10,268,11
2019-12-14 12:00:00,26,11,0.0,14.5,6,6,79,09:14 PM,06:21 AM,04:49 AM,07:16 PM,4,24,24,25,24,8,27,0.0,1010,25,10,254,21
2019-12-14 15:00:00,26,11,0.0,14.5,6,7,79,09:14 PM,06:21 AM,04:49 AM,07:16 PM,4,25,25,25,30,12,25,0.0,1008,25,10,248,24
2019-12-14 18:00:00,26,11,0.0,14.5,6,1,79,09:14 PM,06:21 AM,04:49 AM,07:16 PM,6,25,25,23,31,13,37,0.0,1010,23,10,246,18
2019-12-14 21:00:00,26,11,0.0,14.5,6,1,79,09:14 PM,06:21 AM,04:49 AM,07:16 PM,7,19,22,19,15,8,57,0.0,1012,19,10,197,8
2019-12-15 00:00:00,30,12,0.0,14.5,7,1,72,10:07 PM,07:22 AM,04:49 AM,07:17 PM,7,14,15,14,10,4,68,0.0,1012,14,10,134,5
2019-12-15 03:00:00,30,12,0.0,14.5,7,1,72,10:07 PM,07:22 AM,04:49 AM,07:17 PM,8,12,12,12,9,7,78,0.0,1011,12,10,110,4
2019-12-15 06:00:00,30,12,0.0,14.5,7,1,72,10:07 PM,07:22 AM,04:49 AM,07:17 PM,9,16,16,16,5,10,65,0.0,1011,16,10,262,3
2019-12-15 09:00:00,30,12,0.0,14.5,7,6,72,10:07 PM,07:22 AM,04:49 AM,07:17 PM,7,23,23,23,10,15,39,0.0,1010,23,10,297,9
2019-12-15 12:00:00,30,12,0.0,14.5,7,7,72,10:07 PM,07:22 AM,04:49 AM,07:17 PM,5,27,27,28,23,30,24,0.0,1008,28,10,270,20
2019-12-15 15:00:00,30,12,0.0,14.5,7,7,72,10:07 PM,07:22 AM,04:49 AM,07:17 PM,5,27,27,29,27,47,21,0.0,1006,29,10,260,23
2019-12-15 18:00:00,30,12,0.0,14.5,7,1,72,10:07 PM,07:22 AM,04:49 AM,07:17 PM,5,28,28,27,20,40,27,0.0,1006,27,10,256,13
2019-12-15 21:00:00,30,12,0.0,14.5,7,1,72,10:07 PM,07:22 AM,04:49 AM,07:17 PM,4,26,26,23,13,18,34,0.0,1008,23,10,204,6
2019-12-16 00:00:00,33,14,0.0,14.5,7,1,65,10:53 PM,08:27 AM,04:49 AM,07:17 PM,1,18,19,18,9,6,34,0.0,1008,18,10,153,4
2019-12-16 03:00:00,33,14,0.0,14.5,7,1,65,10:53 PM,08:27 AM,04:49 AM,07:17 PM,-0,15,15,15,8,7,36,0.0,1009,15,10,133,4
2019-12-16 06:00:00,33,14,0.0,14.5,7,1,65,10:53 PM,08:27 AM,04:49 AM,07:17 PM,1,19,18,19,4,6,31,0.0,1010,18,10,225,3
2019-12-16 09:00:00,33,14,0.0,14.5,7,7,65,10:53 PM,08:27 AM,04:49 AM,07:17 PM,3,25,25,26,10,4,23,0.0,1011,26,10,255,9
2019-12-16 12:00:00,33,14,0.0,14.5,7,8,65,10:53 PM,08:27 AM,04:49 AM,07:17 PM,5,29,29,31,20,1,19,0.0,1010,31,10,237,17
2019-12-16 15:00:00,33,14,0.0,14.5,7,7,65,10:53 PM,08:27 AM,04:49 AM,07:17 PM,3,28,28,30,23,2,18,0.0,1010,30,10,238,18
2019-12-16 18:00:00,33,14,0.0,14.5,7,1,65,10:53 PM,08:27 AM,04:49 AM,07:17 PM,5,30,30,28,17,3,28,0.0,1012,28,10,238,10
2019-12-16 21:00:00,33,14,0.0,14.5,7,1,65,10:53 PM,08:27 AM,04:49 AM,07:17 PM,8,29,29,25,13,3,55,0.0,1015,25,10,131,6
2019-12-17 00:00:00,34,12,0.0,14.5,7,1,58,11:35 PM,09:35 AM,04:49 AM,07:18 PM,10,17,18,17,13,3,76,0.0,1016,17,10,84,6
2019-12-17 03:00:00,34,12,0.0,14.5,7,1,58,11:35 PM,09:35 AM,04:49 AM,07:18 PM,10,13,12,13,10,2,85,0.0,1017,12,10,95,5
2019-12-17 06:00:00,34,12,0.0,14.5,7,1,58,11:35 PM,09:35 AM,04:49 AM,07:18 PM,9,16,16,16,5,1,66,0.0,1018,16,10,47,3
2019-12-17 09:00:00,34,12,0.0,14.5,7,6,58,11:35 PM,09:35 AM,04:49 AM,07:18 PM,8,23,23,23,7,1,41,0.0,1017,23,10,205,6
2019-12-17 12:00:00,34,12,0.0,14.5,7,7,58,11:35 PM,09:35 AM,04:49 AM,07:18 PM,7,28,28,29,10,1,25,0.0,1015,29,10,294,9
2019-12-17 15:00:00,34,12,0.0,14.5,7,8,58,11:35 PM,09:35 AM,04:49 AM,07:18 PM,5,31,31,33,13,3,17,0.0,1014,33,10,318,10
2019-12-17 18:00:00,34,12,0.0,14.5,7,1,58,11:35 PM,09:35 AM,04:49 AM,07:18 PM,6,34,34,32,11,4,22,0.0,1015,32,10,338,7
2019-12-17 21:00:00,34,12,0.0,14.5,7,1,58,11:35 PM,09:35 AM,04:49 AM,07:18 PM,9,31,31,28,13,3,40,0.0,1018,28,10,180,6
2019-12-18 00:00:00,36,17,0.0,14.5,8,1,50,No moonrise,10:42 AM,04:50 AM,07:19 PM,10,21,22,21,13,1,56,0.0,1019,21,10,97,6
2019-12-18 03:00:00,36,17,0.0,14.5,8,1,50,No moonrise,10:42 AM,04:50 AM,07:19 PM,10,17,17,17,10,1,63,0.0,1019,17,10,98,5
2019-12-18 06:00:00,36,17,0.0,14.5,8,1,50,No moonrise,10:42 AM,04:50 AM,07:19 PM,10,21,22,21,4,4,50,0.0,1019,21,10,96,3
2019-12-18 09:00:00,36,17,0.0,14.5,8,7,50,No moonrise,10:42 AM,04:50 AM,07:19 PM,9,28,28,29,9,3,29,0.0,1017,29,10,247,8
2019-12-18 12:00:00,36,17,0.0,14.5,8,8,50,No moonrise,10:42 AM,04:50 AM,07:19 PM,6,32,32,34,14,4,18,0.0,1015,34,10,294,12
2019-12-18 15:00:00,36,17,0.0,14.5,8,9,50,No moonrise,10:42 AM,04:50 AM,07:19 PM,4,34,34,36,18,8,14,0.0,1013,36,10,272,15
2019-12-18 18:00:00,36,17,0.0,14.5,8,1,50,No moonrise,10:42 AM,04:50 AM,07:19 PM,5,35,35,33,11,24,19,0.0,1013,33,10,230,8
2019-12-18 21:00:00,36,17,0.0,14.5,8,1,50,No moonrise,10:42 AM,04:50 AM,07:19 PM,6,35,35,31,12,22,27,0.0,1014,31,10,149,5
2019-12-19 00:00:00,40,21,0.0,14.5,9,1,43,12:11 AM,11:50 AM,04:50 AM,07:19 PM,5,27,27,25,12,21,31,0.0,1014,25,10,115,5
2019-12-19 03:00:00,40,21,0.0,14.5,9,1,43,12:11 AM,11:50 AM,04:50 AM,07:19 PM,4,21,22,21,11,15,32,0.0,1013,21,10,118,5
2019-12-19 06:00:00,40,21,0.0,14.5,9,1,43,12:11 AM,11:50 AM,04:50 AM,07:19 PM,5,24,24,25,5,17,27,0.0,1014,25,10,67,3
2019-12-19 09:00:00,40,21,0.0,14.5,9,8,43,12:11 AM,11:50 AM,04:50 AM,07:19 PM,5,30,30,32,9,13,18,0.0,1013,32,10,211,8
2019-12-19 12:00:00,40,21,0.0,14.5,9,9,43,12:11 AM,11:50 AM,04:50 AM,07:19 PM,4,38,38,38,21,16,12,0.0,1012,38,10,271,18
2019-12-19 15:00:00,40,21,0.0,14.5,9,10,43,12:11 AM,11:50 AM,04:50 AM,07:19 PM,3,40,40,40,23,9,10,0.0,1011,40,10,252,20
2019-12-19 18:00:00,40,21,0.0,14.5,9,1,43,12:11 AM,11:50 AM,04:50 AM,07:19 PM,4,41,41,38,24,1,16,0.0,1012,38,10,222,14
2019-12-19 21:00:00,40,21,0.0,14.5,9,1,43,12:11 AM,11:50 AM,04:50 AM,07:19 PM,5,40,40,36,21,1,27,0.0,1016,36,10,125,10
2019-12-20 00:00:00,39,18,0.0,14.5,8,1,36,12:46 AM,12:56 PM,04:51 AM,07:20 PM,6,26,26,24,17,2,41,0.0,1017,24,10,95,8
2019-12-20 03:00:00,39,18,0.0,14.5,8,1,36,12:46 AM,12:56 PM,04:51 AM,07:20 PM,6,18,18,18,13,4,46,0.0,1017,18,10,97,6
2019-12-20 06:00:00,39,18,0.0,14.5,8,1,36,12:46 AM,12:56 PM,04:51 AM,07:20 PM,6,22,22,23,7,5,34,0.0,1017,23,10,84,5
2019-12-20 09:00:00,39,18,0.0,14.5,8,8,36,12:46 AM,12:56 PM,04:51 AM,07:20 PM,3,28,28,30,9,2,19,0.0,1016,30,10,252,8
2019-12-20 12:00:00,39,18,0.0,14.5,8,9,36,12:46 AM,12:56 PM,04:51 AM,07:20 PM,1,34,34,36,12,0,12,0.0,1013,36,10,310,10
2019-12-20 15:00:00,39,18,0.0,14.5,8,9,36,12:46 AM,12:56 PM,04:51 AM,07:20 PM,1,37,37,38,14,0,9,0.0,1011,38,10,274,12
2019-12-20 18:00:00,39,18,0.0,14.5,8,1,36,12:46 AM,12:56 PM,04:51 AM,07:20 PM,2,39,39,37,6,0,14,0.0,1011,37,10,273,4
2019-12-20 21:00:00,39,18,0.0,14.5,8,1,36,12:46 AM,12:56 PM,04:51 AM,07:20 PM,2,36,36,34,10,0,21,0.0,1012,34,10,153,5
2019-12-21 00:00:00,39,21,0.0,13.4,8,1,28,01:19 AM,02:02 PM,04:51 AM,07:20 PM,7,28,28,26,15,0,38,0.0,1012,26,10,97,7
2019-12-21 03:00:00,39,21,0.0,13.4,8,1,28,01:19 AM,02:02 PM,04:51 AM,07:20 PM,10,22,24,22,13,0,47,0.0,1011,22,10,98,6
2019-12-21 06:00:00,39,21,0.0,13.4,8,1,28,01:19 AM,02:02 PM,04:51 AM,07:20 PM,9,26,26,25,9,27,38,0.0,1011,25,10,74,6
2019-12-21 09:00:00,39,21,0.0,13.4,8,8,28,01:19 AM,02:02 PM,04:51 AM,07:20 PM,7,29,29,31,11,18,23,0.0,1010,31,10,218,9
2019-12-21 12:00:00,39,21,0.0,13.4,8,9,28,01:19 AM,02:02 PM,04:51 AM,07:20 PM,5,36,36,37,21,7,14,0.0,1009,37,10,281,18
2019-12-21 15:00:00,39,21,0.0,13.4,8,9,28,01:19 AM,02:02 PM,04:51 AM,07:20 PM,7,36,36,37,37,34,16,0.0,1009,37,10,258,27
2019-12-21 18:00:00,39,21,0.0,13.4,8,1,28,01:19 AM,02:02 PM,04:51 AM,07:20 PM,6,37,37,35,39,67,20,0.1,1012,35,10,249,22
2019-12-21 21:00:00,39,21,0.0,13.4,8,1,28,01:19 AM,02:02 PM,04:51 AM,07:20 PM,1,36,36,32,17,74,23,0.1,1015,32,10,182,8
2019-12-22 00:00:00,32,13,0.0,14.5,6,1,21,01:53 AM,03:08 PM,04:51 AM,07:21 PM,6,20,22,20,10,29,54,0.0,1016,20,10,96,5
2019-12-22 03:00:00,32,13,0.0,14.5,6,1,21,01:53 AM,03:08 PM,04:51 AM,07:21 PM,11,14,14,14,10,5,81,0.0,1017,14,10,85,5
2019-12-22 06:00:00,32,13,0.0,14.5,6,1,21,01:53 AM,03:08 PM,04:51 AM,07:21 PM,10,16,16,16,5,4,70,0.0,1018,16,10,76,3
2019-12-22 09:00:00,32,13,0.0,14.5,6,6,21,01:53 AM,03:08 PM,04:51 AM,07:21 PM,8,23,23,24,5,20,39,0.0,1017,24,10,227,5
2019-12-22 12:00:00,32,13,0.0,14.5,6,7,21,01:53 AM,03:08 PM,04:51 AM,07:21 PM,5,28,28,30,10,20,21,0.0,1015,30,10,311,9
2019-12-22 15:00:00,32,13,0.0,14.5,6,8,21,01:53 AM,03:08 PM,04:51 AM,07:21 PM,4,30,30,32,15,8,17,0.0,1014,32,10,104,12
2019-12-22 18:00:00,32,13,0.0,14.5,6,1,21,01:53 AM,03:08 PM,04:51 AM,07:21 PM,5,32,32,30,22,23,27,0.0,1015,30,10,46,14
2019-12-22 21:00:00,32,13,0.0,14.5,6,1,21,01:53 AM,03:08 PM,04:51 AM,07:21 PM,4,30,30,27,18,11,40,0.0,1018,27,10,84,10
2019-12-23 00:00:00,32,12,0.0,14.5,7,1,14,02:28 AM,04:14 PM,04:52 AM,07:21 PM,5,18,19,18,14,0,54,0.0,1019,18,10,104,6
2019-12-23 03:00:00,32,12,0.0,14.5,7,1,14,02:28 AM,04:14 PM,04:52 AM,07:21 PM,5,13,13,13,11,0,61,0.0,1018,13,10,102,5
2019-12-23 06:00:00,32,12,0.0,14.5,7,1,14,02:28 AM,04:14 PM,04:52 AM,07:21 PM,4,17,17,17,6,0,44,0.0,1018,17,10,81,4
