date_time,Kelmscott_maxtempC,Kelmscott_mintempC,Kelmscott_totalSnow_cm,Kelmscott_sunHour,Kelmscott_uvIndex,Kelmscott_uvIndex,Kelmscott_moon_illumination,Kelmscott_moonrise,Kelmscott_moonset,Kelmscott_sunrise,Kelmscott_sunset,Kelmscott_DewPointC,Kelmscott_FeelsLikeC,Kelmscott_HeatIndexC,Kelmscott_WindChillC,Kelmscott_WindGustKmph,Kelmscott_cloudcover,Kelmscott_humidity,Kelmscott_precipMM,Kelmscott_pressure,Kelmscott_tempC,Kelmscott_visibility,Kelmscott_winddirDegree,Kelmscott_windspeedKmph
2019-12-04 00:00:00,37,23,0.0,13.4,7,1,48,11:49 AM,12:34 AM,05:02 AM,07:10 PM,10,29,29,27,9,33,37,0.0,1011,27,10,139,5
2019-12-04 03:00:00,37,23,0.0,13.4,7,1,48,11:49 AM,12:34 AM,05:02 AM,07:10 PM,10,25,25,24,9,74,40,0.0,1010,24,10,122,5
2019-12-04 06:00:00,37,23,0.0,13.4,7,1,48,11:49 AM,12:34 AM,05:02 AM,07:10 PM,10,26,26,25,5,50,38,0.0,1011,25,10,130,3
2019-12-04 09:00:00,37,23,0.0,13.4,7,8,48,11:49 AM,12:34 AM,05:02 AM,07:10 PM,9,30,30,31,9,60,27,0.0,1012,31,10,207,8
2019-12-04 12:00:00,37,23,0.0,13.4,7,9,48,11:49 AM,12:34 AM,05:02 AM,07:10 PM,8,34,34,36,19,6,19,0.0,1011,36,10,234,17
2019-12-04 15:00:00,37,23,0.0,13.4,7,9,48,11:49 AM,12:34 AM,05:02 AM,07:10 PM,8,34,34,36,27,9,19,0.0,1010,36,10,224,23
2019-12-04 18:00:00,37,23,0.0,13.4,7,1,48,11:49 AM,12:34 AM,05:02 AM,07:10 PM,9,31,31,32,27,15,26,0.0,1011,32,10,205,21
2019-12-04 21:00:00,37,23,0.0,13.4,7,1,48,11:49 AM,12:34 AM,05:02 AM,07:10 PM,11,30,30,28,32,13,36,0.0,1013,28,10,164,18
2019-12-05 00:00:00,41,23,0.0,14.1,9,1,55,12:43 PM,01:06 AM,05:02 AM,07:11 PM,11,26,26,26,40,10,38,0.0,1014,26,10,109,25
2019-12-05 03:00:00,41,23,0.0,14.1,9,1,55,12:43 PM,01:06 AM,05:02 AM,07:11 PM,8,25,25,24,38,1,37,0.0,1014,24,10,102,23
2019-12-05 06:00:00,41,23,0.0,14.1,9,1,55,12:43 PM,01:06 AM,05:02 AM,07:11 PM,9,25,25,24,25,3,39,0.0,1014,24,10,98,17
2019-12-05 09:00:00,41,23,0.0,14.1,9,8,55,12:43 PM,01:06 AM,05:02 AM,07:11 PM,8,30,30,31,17,2,27,0.0,1015,31,10,94,15
2019-12-05 12:00:00,41,23,0.0,14.1,9,9,55,12:43 PM,01:06 AM,05:02 AM,07:11 PM,6,37,37,38,13,1,14,0.0,1013,38,10,120,12
2019-12-05 15:00:00,41,23,0.0,14.1,9,9,55,12:43 PM,01:06 AM,05:02 AM,07:11 PM,7,39,39,39,13,1,15,0.0,1011,39,10,176,12
2019-12-05 18:00:00,41,23,0.0,14.1,9,1,55,12:43 PM,01:06 AM,05:02 AM,07:11 PM,8,32,32,33,31,1,21,0.0,1010,33,10,189,23
2019-12-05 21:00:00,41,23,0.0,14.1,9,1,55,12:43 PM,01:06 AM,05:02 AM,07:11 PM,7,28,28,30,39,1,24,0.0,1010,30,10,143,22
2019-12-06 00:00:00,37,24,0.0,14.1,8,1,62,01:37 PM,01:36 AM,05:02 AM,07:12 PM,8,27,27,29,44,2,27,0.0,1011,29,10,89,27
2019-12-06 03:00:00,37,24,0.0,14.1,8,1,62,01:37 PM,01:36 AM,05:02 AM,07:12 PM,9,26,26,27,49,7,33,0.0,1009,27,10,79,32
2019-12-06 06:00:00,37,24,0.0,14.1,8,1,62,01:37 PM,01:36 AM,05:02 AM,07:12 PM,11,27,27,28,46,12,34,0.0,1009,28,10,67,32
2019-12-06 09:00:00,37,24,0.0,14.1,8,7,62,01:37 PM,01:36 AM,05:02 AM,07:12 PM,11,32,32,33,28,27,27,0.0,1008,33,10,42,25
2019-12-06 12:00:00,37,24,0.0,14.1,8,9,62,01:37 PM,01:36 AM,05:02 AM,07:12 PM,11,36,36,37,19,57,20,0.0,1007,37,10,95,17
2019-12-06 15:00:00,37,24,0.0,14.1,8,8,62,01:37 PM,01:36 AM,05:02 AM,07:12 PM,11,34,34,35,24,19,25,0.0,1005,35,10,272,21
2019-12-06 18:00:00,37,24,0.0,14.1,8,1,62,01:37 PM,01:36 AM,05:02 AM,07:12 PM,12,28,28,28,16,13,37,0.0,1006,28,10,250,13
2019-12-06 21:00:00,37,24,0.0,14.1,8,1,62,01:37 PM,01:36 AM,05:02 AM,07:12 PM,14,26,26,25,10,4,50,0.0,1008,25,10,229,8
2019-12-07 00:00:00,27,18,0.0,12.2,6,1,70,02:30 PM,02:04 AM,05:02 AM,07:12 PM,16,25,25,24,7,2,61,0.0,1009,24,10,161,6
2019-12-07 03:00:00,27,18,0.0,12.2,6,1,70,02:30 PM,02:04 AM,05:02 AM,07:12 PM,15,23,23,22,7,5,64,0.0,1008,22,10,127,5
2019-12-07 06:00:00,27,18,0.0,12.2,6,1,70,02:30 PM,02:04 AM,05:02 AM,07:12 PM,14,22,22,22,16,8,62,0.0,1008,22,10,335,12
2019-12-07 09:00:00,27,18,0.0,12.2,6,6,70,02:30 PM,02:04 AM,05:02 AM,07:12 PM,13,26,26,25,24,6,49,0.0,1009,25,10,315,21
2019-12-07 12:00:00,27,18,0.0,12.2,6,6,70,02:30 PM,02:04 AM,05:02 AM,07:12 PM,15,26,26,26,33,37,52,0.3,1009,26,10,280,27
2019-12-07 15:00:00,27,18,0.0,12.2,6,5,70,02:30 PM,02:04 AM,05:02 AM,07:12 PM,14,25,25,23,32,90,59,0.6,1010,23,10,258,26
2019-12-07 18:00:00,27,18,0.0,12.2,6,1,70,02:30 PM,02:04 AM,05:02 AM,07:12 PM,12,21,23,21,27,65,57,0.1,1012,21,10,251,22
2019-12-07 21:00:00,27,18,0.0,12.2,6,1,70,02:30 PM,02:04 AM,05:02 AM,07:12 PM,12,18,18,18,20,59,67,0.2,1014,18,10,235,14
2019-12-08 00:00:00,24,15,0.0,14.1,5,1,77,03:25 PM,02:33 AM,05:02 AM,07:13 PM,12,17,17,17,17,71,74,0.2,1015,17,10,210,12
2019-12-08 03:00:00,24,15,0.0,14.1,5,1,77,03:25 PM,02:33 AM,05:02 AM,07:13 PM,12,15,15,15,20,52,78,0.2,1015,15,9,178,14
2019-12-08 06:00:00,24,15,0.0,14.1,5,1,77,03:25 PM,02:33 AM,05:02 AM,07:13 PM,10,16,16,16,17,13,68,0.0,1016,16,10,178,12
2019-12-08 09:00:00,24,15,0.0,14.1,5,6,77,03:25 PM,02:33 AM,05:02 AM,07:13 PM,9,21,21,21,17,14,48,0.0,1018,21,10,204,14
2019-12-08 12:00:00,24,15,0.0,14.1,5,6,77,03:25 PM,02:33 AM,05:02 AM,07:13 PM,8,25,25,24,22,0,36,0.0,1018,24,10,226,19
2019-12-08 15:00:00,24,15,0.0,14.1,5,6,77,03:25 PM,02:33 AM,05:02 AM,07:13 PM,10,25,25,23,28,1,43,0.0,1017,23,10,227,25
2019-12-08 18:00:00,24,15,0.0,14.1,5,1,77,03:25 PM,02:33 AM,05:02 AM,07:13 PM,10,20,22,20,25,2,52,0.0,1018,20,10,213,20
2019-12-08 21:00:00,24,15,0.0,14.1,5,1,77,03:25 PM,02:33 AM,05:02 AM,07:13 PM,10,17,17,17,19,2,62,0.0,1020,17,10,193,13
2019-12-09 00:00:00,30,15,0.0,14.1,7,1,84,04:22 PM,03:04 AM,05:02 AM,07:14 PM,9,17,17,17,18,1,61,0.0,1020,17,10,164,12
2019-12-09 03:00:00,30,15,0.0,14.1,7,1,84,04:22 PM,03:04 AM,05:02 AM,07:14 PM,8,16,16,16,17,0,60,0.0,1020,16,10,123,12
2019-12-09 06:00:00,30,15,0.0,14.1,7,1,84,04:22 PM,03:04 AM,05:02 AM,07:14 PM,9,17,17,17,18,0,59,0.0,1022,17,10,99,13
2019-12-09 09:00:00,30,15,0.0,14.1,7,6,84,04:22 PM,03:04 AM,05:02 AM,07:14 PM,8,22,22,23,14,0,40,0.0,1022,23,10,108,12
2019-12-09 12:00:00,30,15,0.0,14.1,7,7,84,04:22 PM,03:04 AM,05:02 AM,07:14 PM,7,28,28,29,12,1,24,0.0,1021,29,10,176,10
2019-12-09 15:00:00,30,15,0.0,14.1,7,7,84,04:22 PM,03:04 AM,05:02 AM,07:14 PM,7,27,27,29,21,1,27,0.0,1019,29,10,222,18
2019-12-09 18:00:00,30,15,0.0,14.1,7,1,84,04:22 PM,03:04 AM,05:02 AM,07:14 PM,10,26,26,25,27,1,42,0.0,1019,25,10,199,22
2019-12-09 21:00:00,30,15,0.0,14.1,7,1,84,04:22 PM,03:04 AM,05:02 AM,07:14 PM,10,21,24,21,26,1,54,0.0,1019,21,10,173,15
2019-12-10 00:00:00,36,18,0.0,14.1,8,1,92,05:21 PM,03:37 AM,05:03 AM,07:15 PM,8,19,19,19,21,1,50,0.0,1020,19,10,141,12
2019-12-10 03:00:00,36,18,0.0,14.1,8,1,92,05:21 PM,03:37 AM,05:03 AM,07:15 PM,6,19,19,19,27,13,42,0.0,1019,19,10,107,15
2019-12-10 06:00:00,36,18,0.0,14.1,8,1,92,05:21 PM,03:37 AM,05:03 AM,07:15 PM,6,20,20,20,29,23,42,0.0,1020,20,10,91,19
2019-12-10 09:00:00,36,18,0.0,14.1,8,7,92,05:21 PM,03:37 AM,05:03 AM,07:15 PM,5,26,26,26,15,5,27,0.0,1019,26,10,93,13
2019-12-10 12:00:00,36,18,0.0,14.1,8,8,92,05:21 PM,03:37 AM,05:03 AM,07:15 PM,2,31,31,33,8,14,14,0.0,1018,33,10,130,7
2019-12-10 15:00:00,36,18,0.0,14.1,8,8,92,05:21 PM,03:37 AM,05:03 AM,07:15 PM,4,33,33,34,10,22,16,0.0,1015,34,10,191,9
2019-12-10 18:00:00,36,18,0.0,14.1,8,1,92,05:21 PM,03:37 AM,05:03 AM,07:15 PM,7,30,30,30,28,27,25,0.0,1014,30,10,190,21
2019-12-10 21:00:00,36,18,0.0,14.1,8,1,92,05:21 PM,03:37 AM,05:03 AM,07:15 PM,6,29,29,28,40,12,30,0.0,1015,28,10,148,24
2019-12-11 00:00:00,37,20,0.0,14.1,8,1,99,06:21 PM,04:14 AM,05:03 AM,07:15 PM,4,24,24,24,52,4,28,0.0,1017,24,10,100,33
2019-12-11 03:00:00,37,20,0.0,14.1,8,1,99,06:21 PM,04:14 AM,05:03 AM,07:15 PM,4,21,22,21,53,5,32,0.0,1017,21,10,95,34
2019-12-11 06:00:00,37,20,0.0,14.1,8,1,99,06:21 PM,04:14 AM,05:03 AM,07:15 PM,5,22,22,22,48,6,34,0.0,1018,22,10,92,32
2019-12-11 09:00:00,37,20,0.0,14.1,8,7,99,06:21 PM,04:14 AM,05:03 AM,07:15 PM,7,27,27,27,32,6,29,0.0,1018,27,10,88,28
2019-12-11 12:00:00,37,20,0.0,14.1,8,8,99,06:21 PM,04:14 AM,05:03 AM,07:15 PM,7,32,32,34,22,6,18,0.0,1017,34,10,89,19
2019-12-11 15:00:00,37,20,0.0,14.1,8,9,99,06:21 PM,04:14 AM,05:03 AM,07:15 PM,6,35,35,37,17,7,16,0.0,1014,37,10,102,15
2019-12-11 18:00:00,37,20,0.0,14.1,8,1,99,06:21 PM,04:14 AM,05:03 AM,07:15 PM,6,33,33,35,22,6,17,0.0,1014,35,10,119,15
2019-12-11 21:00:00,37,20,0.0,14.1,8,1,99,06:21 PM,04:14 AM,05:03 AM,07:15 PM,6,30,30,31,40,3,24,0.0,1016,31,10,108,24
2019-12-12 00:00:00,40,21,0.0,14.1,8,1,100,07:23 PM,04:57 AM,05:03 AM,07:16 PM,9,29,29,27,48,4,37,0.0,1017,27,10,93,33
2019-12-12 03:00:00,40,21,0.0,14.1,8,1,100,07:23 PM,04:57 AM,05:03 AM,07:16 PM,9,23,23,22,41,5,44,0.0,1017,22,10,91,28
2019-12-12 06:00:00,40,21,0.0,14.1,8,1,100,07:23 PM,04:57 AM,05:03 AM,07:16 PM,9,23,23,23,33,3,41,0.0,1018,23,10,87,23
2019-12-12 09:00:00,40,21,0.0,14.1,8,7,100,07:23 PM,04:57 AM,05:03 AM,07:16 PM,6,28,28,30,26,0,24,0.0,1018,30,10,75,22
2019-12-12 12:00:00,40,21,0.0,14.1,8,9,100,07:23 PM,04:57 AM,05:03 AM,07:16 PM,4,35,35,37,17,0,13,0.0,1017,37,10,72,15
2019-12-12 15:00:00,40,21,0.0,14.1,8,9,100,07:23 PM,04:57 AM,05:03 AM,07:16 PM,4,38,38,39,12,0,12,0.0,1015,39,10,117,10
2019-12-12 18:00:00,40,21,0.0,14.1,8,1,100,07:23 PM,04:57 AM,05:03 AM,07:16 PM,4,35,35,35,22,0,15,0.0,1015,35,10,185,15
2019-12-12 21:00:00,40,21,0.0,14.1,8,1,100,07:23 PM,04:57 AM,05:03 AM,07:16 PM,2,34,34,32,30,0,17,0.0,1016,32,10,138,15
2019-12-13 00:00:00,40,26,0.0,14.1,9,1,87,08:23 PM,05:46 AM,05:03 AM,07:17 PM,-0,30,30,29,34,1,16,0.0,1016,29,10,93,18
2019-12-13 03:00:00,40,26,0.0,14.1,9,1,87,08:23 PM,05:46 AM,05:03 AM,07:17 PM,1,25,25,27,41,0,19,0.0,1015,27,10,74,23
2019-12-13 06:00:00,40,26,0.0,14.1,9,1,87,08:23 PM,05:46 AM,05:03 AM,07:17 PM,1,26,26,28,32,0,18,0.0,1016,28,10,57,20
2019-12-13 09:00:00,40,26,0.0,14.1,9,8,87,08:23 PM,05:46 AM,05:03 AM,07:17 PM,2,32,32,34,18,0,14,0.0,1017,34,10,39,15
2019-12-13 12:00:00,40,26,0.0,14.1,9,9,87,08:23 PM,05:46 AM,05:03 AM,07:17 PM,2,39,39,40,11,0,10,0.0,1015,40,10,96,9
2019-12-13 15:00:00,40,26,0.0,14.1,9,9,87,08:23 PM,05:46 AM,05:03 AM,07:17 PM,3,38,38,38,20,0,11,0.0,1013,38,10,218,17
2019-12-13 18:00:00,40,26,0.0,14.1,9,1,87,08:23 PM,05:46 AM,05:03 AM,07:17 PM,3,35,35,35,29,0,15,0.0,1013,35,10,196,22
2019-12-13 21:00:00,40,26,0.0,14.1,9,1,87,08:23 PM,05:46 AM,05:03 AM,07:17 PM,3,37,37,33,27,0,19,0.0,1014,33,10,160,15
2019-12-14 00:00:00,40,25,0.0,14.2,9,1,79,09:21 PM,06:41 AM,05:03 AM,07:18 PM,4,32,32,30,24,0,22,0.0,1014,30,10,122,13
2019-12-14 03:00:00,40,25,0.0,14.2,9,1,79,09:21 PM,06:41 AM,05:03 AM,07:18 PM,6,25,25,26,27,0,27,0.0,1012,26,10,100,13
2019-12-14 06:00:00,40,25,0.0,14.2,9,1,79,09:21 PM,06:41 AM,05:03 AM,07:18 PM,5,27,27,28,19,0,24,0.0,1012,28,10,67,10
2019-12-14 09:00:00,40,25,0.0,14.2,9,9,79,09:21 PM,06:41 AM,05:03 AM,07:18 PM,3,34,34,36,9,0,13,0.0,1012,36,10,134,8
2019-12-14 12:00:00,40,25,0.0,14.2,9,9,79,09:21 PM,06:41 AM,05:03 AM,07:18 PM,0,39,39,40,17,0,9,0.0,1010,40,10,299,14
2019-12-14 15:00:00,40,25,0.0,14.2,9,9,79,09:21 PM,06:41 AM,05:03 AM,07:18 PM,1,38,38,38,27,0,10,0.0,1008,38,10,237,24
2019-12-14 18:00:00,40,25,0.0,14.2,9,1,79,09:21 PM,06:41 AM,05:03 AM,07:18 PM,3,35,35,35,27,0,15,0.0,1007,35,10,201,20
2019-12-14 21:00:00,40,25,0.0,14.2,9,1,79,09:21 PM,06:41 AM,05:03 AM,07:18 PM,4,34,34,32,27,0,19,0.0,1008,32,10,162,14
2019-12-15 00:00:00,39,27,0.0,14.1,9,1,72,10:13 PM,07:42 AM,05:04 AM,07:18 PM,3,27,27,29,24,0,20,0.0,1008,29,10,120,14
2019-12-15 03:00:00,39,27,0.0,14.1,9,1,72,10:13 PM,07:42 AM,05:04 AM,07:18 PM,4,26,26,28,39,0,22,0.0,1006,28,10,106,21
2019-12-15 06:00:00,39,27,0.0,14.1,9,1,72,10:13 PM,07:42 AM,05:04 AM,07:18 PM,3,27,27,29,28,0,20,0.0,1006,29,10,83,17
2019-12-15 09:00:00,39,27,0.0,14.1,9,8,72,10:13 PM,07:42 AM,05:04 AM,07:18 PM,6,32,32,34,13,0,18,0.0,1005,34,10,144,12
2019-12-15 12:00:00,39,27,0.0,14.1,9,9,72,10:13 PM,07:42 AM,05:04 AM,07:18 PM,6,38,38,39,18,0,14,0.0,1004,39,10,290,15
2019-12-15 15:00:00,39,27,0.0,14.1,9,9,72,10:13 PM,07:42 AM,05:04 AM,07:18 PM,8,35,35,37,25,1,18,0.0,1002,37,10,241,22
2019-12-15 18:00:00,39,27,0.0,14.1,9,1,72,10:13 PM,07:42 AM,05:04 AM,07:18 PM,11,32,32,32,23,2,29,0.0,1002,32,10,213,18
2019-12-15 21:00:00,39,27,0.0,14.1,9,1,72,10:13 PM,07:42 AM,05:04 AM,07:18 PM,11,31,31,29,18,2,35,0.0,1004,29,10,187,11
2019-12-16 00:00:00,32,20,0.0,14.2,8,1,65,11:00 PM,08:47 AM,05:04 AM,07:19 PM,8,26,26,27,17,3,31,0.0,1005,27,10,130,11
2019-12-16 03:00:00,32,20,0.0,14.2,8,1,65,11:00 PM,08:47 AM,05:04 AM,07:19 PM,7,25,25,25,14,2,32,0.0,1004,25,10,130,10
2019-12-16 06:00:00,32,20,0.0,14.2,8,1,65,11:00 PM,08:47 AM,05:04 AM,07:19 PM,8,26,26,26,10,0,33,0.0,1005,26,10,166,6
2019-12-16 09:00:00,32,20,0.0,14.2,8,8,65,11:00 PM,08:47 AM,05:04 AM,07:19 PM,9,30,30,32,7,0,25,0.0,1006,32,10,201,6
2019-12-16 12:00:00,32,20,0.0,14.2,8,9,65,11:00 PM,08:47 AM,05:04 AM,07:19 PM,6,35,35,37,15,3,16,0.0,1006,37,10,208,13
2019-12-16 15:00:00,32,20,0.0,14.2,8,8,65,11:00 PM,08:47 AM,05:04 AM,07:19 PM,10,32,32,34,25,2,24,0.0,1004,34,10,221,21
2019-12-16 18:00:00,32,20,0.0,14.2,8,1,65,11:00 PM,08:47 AM,05:04 AM,07:19 PM,12,29,29,30,27,2,32,0.0,1006,30,10,210,21
2019-12-16 21:00:00,32,20,0.0,14.2,8,1,65,11:00 PM,08:47 AM,05:04 AM,07:19 PM,12,27,27,27,24,2,39,0.0,1008,27,10,187,15
2019-12-17 00:00:00,34,23,0.0,14.2,8,1,58,11:42 PM,09:54 AM,05:04 AM,07:19 PM,12,26,26,26,17,3,40,0.0,1009,26,10,140,11
2019-12-17 03:00:00,34,23,0.0,14.2,8,1,58,11:42 PM,09:54 AM,05:04 AM,07:19 PM,9,25,25,24,13,4,37,0.0,1009,24,10,132,9
2019-12-17 06:00:00,34,23,0.0,14.2,8,1,58,11:42 PM,09:54 AM,05:04 AM,07:19 PM,8,26,26,25,8,5,33,0.0,1010,25,10,153,5
2019-12-17 09:00:00,34,23,0.0,14.2,8,8,58,11:42 PM,09:54 AM,05:04 AM,07:19 PM,8,29,29,31,11,5,24,0.0,1010,31,10,173,10
2019-12-17 12:00:00,34,23,0.0,14.2,8,8,58,11:42 PM,09:54 AM,05:04 AM,07:19 PM,10,33,33,34,26,4,23,0.0,1010,34,10,233,22
2019-12-17 15:00:00,34,23,0.0,14.2,8,8,58,11:42 PM,09:54 AM,05:04 AM,07:19 PM,11,32,32,33,28,3,27,0.0,1008,33,10,223,25
2019-12-17 18:00:00,34,23,0.0,14.2,8,1,58,11:42 PM,09:54 AM,05:04 AM,07:19 PM,12,29,29,29,29,2,34,0.0,1009,29,10,215,22
2019-12-17 21:00:00,34,23,0.0,14.2,8,1,58,11:42 PM,09:54 AM,05:04 AM,07:19 PM,12,27,27,25,30,2,41,0.0,1011,25,10,181,17
2019-12-18 00:00:00,34,20,0.0,14.2,8,1,50,No moonrise,11:00 AM,05:05 AM,07:20 PM,8,27,27,24,30,4,32,0.0,1012,24,10,119,18
2019-12-18 03:00:00,34,20,0.0,14.2,8,1,50,No moonrise,11:00 AM,05:05 AM,07:20 PM,7,25,25,24,20,4,32,0.0,1011,24,10,105,13
2019-12-18 06:00:00,34,20,0.0,14.2,8,1,50,No moonrise,11:00 AM,05:05 AM,07:20 PM,9,25,25,25,12,4,37,0.0,1011,25,10,92,9
2019-12-18 09:00:00,34,20,0.0,14.2,8,7,50,No moonrise,11:00 AM,05:05 AM,07:20 PM,11,28,28,29,14,3,34,0.0,1011,29,10,139,12
2019-12-18 12:00:00,34,20,0.0,14.2,8,8,50,No moonrise,11:00 AM,05:05 AM,07:20 PM,11,32,32,33,17,0,26,0.0,1009,33,10,276,15
2019-12-18 15:00:00,34,20,0.0,14.2,8,8,50,No moonrise,11:00 AM,05:05 AM,07:20 PM,10,30,30,32,22,0,27,0.0,1008,32,10,271,19
2019-12-18 18:00:00,34,20,0.0,14.2,8,1,50,No moonrise,11:00 AM,05:05 AM,07:20 PM,12,28,28,28,20,0,44,0.0,1009,28,10,256,17
2019-12-18 21:00:00,34,20,0.0,14.2,8,1,50,No moonrise,11:00 AM,05:05 AM,07:20 PM,17,26,26,23,19,1,74,0.0,1011,23,10,242,13
2019-12-19 00:00:00,23,19,0.0,11.1,6,1,43,12:20 AM,12:05 PM,05:05 AM,07:21 PM,17,20,20,20,18,20,81,0.0,1010,20,10,228,12
2019-12-19 03:00:00,23,19,0.0,11.1,6,1,43,12:20 AM,12:05 PM,05:05 AM,07:21 PM,16,19,19,19,12,51,82,0.0,1010,19,10,254,8
2019-12-19 06:00:00,23,19,0.0,11.1,6,1,43,12:20 AM,12:05 PM,05:05 AM,07:21 PM,16,20,21,20,10,62,75,0.0,1010,20,10,305,8
2019-12-19 09:00:00,23,19,0.0,11.1,6,5,43,12:20 AM,12:05 PM,05:05 AM,07:21 PM,16,25,25,23,21,97,68,0.2,1011,23,7,294,18
2019-12-19 12:00:00,23,19,0.0,11.1,6,5,43,12:20 AM,12:05 PM,05:05 AM,07:21 PM,16,25,25,23,28,96,66,1.0,1011,23,4,273,24
2019-12-19 15:00:00,23,19,0.0,11.1,6,6,43,12:20 AM,12:05 PM,05:05 AM,07:21 PM,12,25,25,23,32,59,51,1.2,1012,23,9,258,28
2019-12-19 18:00:00,23,19,0.0,11.1,6,1,43,12:20 AM,12:05 PM,05:05 AM,07:21 PM,11,21,23,21,30,27,52,0.0,1013,21,10,255,25
2019-12-19 21:00:00,23,19,0.0,11.1,6,1,43,12:20 AM,12:05 PM,05:05 AM,07:21 PM,11,19,19,19,27,62,58,0.0,1014,19,10,248,20
2019-12-20 00:00:00,25,17,0.0,13.4,5,1,36,12:56 AM,01:10 PM,05:06 AM,07:21 PM,11,19,19,19,23,42,60,0.0,1015,19,10,235,17
2019-12-20 03:00:00,25,17,0.0,13.4,5,1,36,12:56 AM,01:10 PM,05:06 AM,07:21 PM,11,19,19,19,18,75,60,0.0,1015,19,10,218,13
2019-12-20 06:00:00,25,17,0.0,13.4,5,1,36,12:56 AM,01:10 PM,05:06 AM,07:21 PM,11,19,19,19,15,62,59,0.0,1017,19,10,201,11
2019-12-20 09:00:00,25,17,0.0,13.4,5,6,36,12:56 AM,01:10 PM,05:06 AM,07:21 PM,10,21,22,21,13,22,50,0.0,1018,21,10,208,12
2019-12-20 12:00:00,25,17,0.0,13.4,5,6,36,12:56 AM,01:10 PM,05:06 AM,07:21 PM,10,25,25,24,18,0,40,0.0,1018,24,10,236,16
2019-12-20 15:00:00,25,17,0.0,13.4,5,6,36,12:56 AM,01:10 PM,05:06 AM,07:21 PM,11,25,25,24,26,0,42,0.0,1016,24,10,232,23
2019-12-20 18:00:00,25,17,0.0,13.4,5,1,36,12:56 AM,01:10 PM,05:06 AM,07:21 PM,11,22,23,22,26,1,53,0.0,1016,22,10,210,21
2019-12-20 21:00:00,25,17,0.0,13.4,5,1,36,12:56 AM,01:10 PM,05:06 AM,07:21 PM,12,18,18,18,23,1,66,0.0,1017,18,10,182,14
2019-12-21 00:00:00,34,17,0.0,14.2,7,1,28,01:31 AM,02:14 PM,05:06 AM,07:22 PM,12,18,18,18,27,0,68,0.0,1017,18,10,140,16
2019-12-21 03:00:00,34,17,0.0,14.2,7,1,28,01:31 AM,02:14 PM,05:06 AM,07:22 PM,11,18,18,18,34,0,65,0.0,1017,18,10,91,22
2019-12-21 06:00:00,34,17,0.0,14.2,7,1,28,01:31 AM,02:14 PM,05:06 AM,07:22 PM,11,19,20,19,28,0,60,0.0,1017,19,10,83,20
2019-12-21 09:00:00,34,17,0.0,14.2,7,7,28,01:31 AM,02:14 PM,05:06 AM,07:22 PM,10,27,27,26,13,0,39,0.0,1016,26,10,69,11
2019-12-21 12:00:00,34,17,0.0,14.2,7,8,28,01:31 AM,02:14 PM,05:06 AM,07:22 PM,9,32,32,34,12,0,22,0.0,1013,34,10,111,10
2019-12-21 15:00:00,34,17,0.0,14.2,7,8,28,01:31 AM,02:14 PM,05:06 AM,07:22 PM,10,30,30,31,25,0,30,0.0,1011,31,10,227,22
2019-12-21 18:00:00,34,17,0.0,14.2,7,1,28,01:31 AM,02:14 PM,05:06 AM,07:22 PM,13,27,27,26,27,0,49,0.0,1011,26,10,206,22
2019-12-21 21:00:00,34,17,0.0,14.2,7,1,28,01:31 AM,02:14 PM,05:06 AM,07:22 PM,14,27,27,24,21,1,65,0.0,1013,24,10,190,15
2019-12-22 00:00:00,27,16,0.0,12.2,6,1,21,02:06 AM,03:19 PM,05:07 AM,07:22 PM,15,20,22,20,10,2,72,0.0,1013,20,10,178,8
2019-12-22 03:00:00,27,16,0.0,12.2,6,1,21,02:06 AM,03:19 PM,05:07 AM,07:22 PM,13,18,18,18,14,3,75,0.0,1012,18,10,197,10
2019-12-22 06:00:00,27,16,0.0,12.2,6,1,21,02:06 AM,03:19 PM,05:07 AM,07:22 PM,13,18,18,18,14,9,75,0.0,1013,18,10,190,10
2019-12-22 09:00:00,27,16,0.0,12.2,6,5,21,02:06 AM,03:19 PM,05:07 AM,07:22 PM,14,22,22,22,15,45,59,0.0,1013,22,10,206,13
2019-12-22 12:00:00,27,16,0.0,12.2,6,6,21,02:06 AM,03:19 PM,05:07 AM,07:22 PM,14,27,27,27,24,100,45,0.0,1012,27,10,234,21
2019-12-22 15:00:00,27,16,0.0,12.2,6,7,21,02:06 AM,03:19 PM,05:07 AM,07:22 PM,15,27,27,27,25,77,48,0.0,1011,27,10,226,22
2019-12-22 18:00:00,27,16,0.0,12.2,6,1,21,02:06 AM,03:19 PM,05:07 AM,07:22 PM,14,26,26,24,23,28,54,0.0,1011,24,10,218,18
2019-12-22 21:00:00,27,16,0.0,12.2,6,1,21,02:06 AM,03:19 PM,05:07 AM,07:22 PM,13,22,23,22,18,13,59,0.0,1013,22,10,187,11
2019-12-23 00:00:00,31,18,0.0,13.4,7,1,14,02:43 AM,04:24 PM,05:07 AM,07:23 PM,13,20,20,20,17,6,64,0.0,1014,20,10,131,10
2019-12-23 03:00:00,31,18,0.0,13.4,7,1,14,02:43 AM,04:24 PM,05:07 AM,07:23 PM,13,19,19,19,17,7,70,0.0,1013,19,10,118,11
2019-12-23 06:00:00,31,18,0.0,13.4,7,1,14,02:43 AM,04:24 PM,05:07 AM,07:23 PM,13,20,20,20,9,5,66,0.0,1014,20,10,119,7
