date_time,Opunake_maxtempC,Opunake_mintempC,Opunake_totalSnow_cm,Opunake_sunHour,Opunake_uvIndex,Opunake_uvIndex,Opunake_moon_illumination,Opunake_moonrise,Opunake_moonset,Opunake_sunrise,Opunake_sunset,Opunake_DewPointC,Opunake_FeelsLikeC,Opunake_HeatIndexC,Opunake_WindChillC,Opunake_WindGustKmph,Opunake_cloudcover,Opunake_humidity,Opunake_precipMM,Opunake_pressure,Opunake_tempC,Opunake_visibility,Opunake_winddirDegree,Opunake_windspeedKmph
2020-03-03 03:00:00,20,13,0.0,6.5,5,1,58,01:53 PM,11:41 PM,06:09 AM,07:03 PM,17,20,20,20,50,33,85,0.0,1017,20,10,2,32
2020-03-03 06:00:00,20,13,0.0,6.5,5,1,58,01:53 PM,11:41 PM,06:09 AM,07:03 PM,17,20,20,20,55,46,85,0.0,1015,20,10,12,38
2020-03-03 09:00:00,20,13,0.0,6.5,5,4,58,01:53 PM,11:41 PM,06:09 AM,07:03 PM,17,19,19,19,58,78,86,0.0,1015,19,10,9,42
2020-03-03 12:00:00,20,13,0.0,6.5,5,4,58,01:53 PM,11:41 PM,06:09 AM,07:03 PM,17,19,19,19,57,98,88,0.0,1014,19,10,12,40
2020-03-03 15:00:00,20,13,0.0,6.5,5,4,58,01:53 PM,11:41 PM,06:09 AM,07:03 PM,18,19,19,19,58,78,90,0.0,1012,19,10,5,37
2020-03-03 18:00:00,20,13,0.0,6.5,5,1,58,01:53 PM,11:41 PM,06:09 AM,07:03 PM,18,17,20,17,54,91,93,0.0,1010,17,10,358,34
2020-03-03 21:00:00,20,13,0.0,6.5,5,1,58,01:53 PM,11:41 PM,06:09 AM,07:03 PM,19,13,15,13,53,100,93,0.3,1011,13,10,1,32
2020-03-04 00:00:00,18,13,0.0,10.3,4,1,65,02:53 PM,No moonset,06:11 AM,07:01 PM,19,20,20,20,54,89,95,1.2,1010,20,10,360,33
2020-03-04 03:00:00,18,13,0.0,10.3,4,1,65,02:53 PM,No moonset,06:11 AM,07:01 PM,19,19,19,19,28,100,97,1.2,1009,19,10,293,18
2020-03-04 06:00:00,18,13,0.0,10.3,4,1,65,02:53 PM,No moonset,06:11 AM,07:01 PM,15,18,18,18,51,83,82,2.0,1010,18,10,238,35
2020-03-04 09:00:00,18,13,0.0,10.3,4,5,65,02:53 PM,No moonset,06:11 AM,07:01 PM,14,18,18,18,53,2,76,0.0,1012,18,10,230,40
2020-03-04 12:00:00,18,13,0.0,10.3,4,4,65,02:53 PM,No moonset,06:11 AM,07:01 PM,14,17,17,17,73,79,83,0.0,1014,17,10,133,55
2020-03-04 15:00:00,18,13,0.0,10.3,4,5,65,02:53 PM,No moonset,06:11 AM,07:01 PM,13,17,17,17,76,38,78,0.0,1014,17,10,136,57
2020-03-04 18:00:00,18,13,0.0,10.3,4,1,65,02:53 PM,No moonset,06:11 AM,07:01 PM,12,17,17,17,84,15,74,0.0,1016,17,10,133,63
2020-03-04 21:00:00,18,13,0.0,10.3,4,1,65,02:53 PM,No moonset,06:11 AM,07:01 PM,12,13,15,13,84,10,72,0.0,1019,13,10,129,62
2020-03-05 00:00:00,16,8,0.0,11.6,4,1,73,03:52 PM,12:29 AM,06:12 AM,07:00 PM,11,16,16,16,80,2,70,0.0,1020,16,10,120,62
2020-03-05 03:00:00,16,8,0.0,11.6,4,1,73,03:52 PM,12:29 AM,06:12 AM,07:00 PM,11,16,16,16,73,26,74,0.0,1021,16,10,123,60
2020-03-05 06:00:00,16,8,0.0,11.6,4,1,73,03:52 PM,12:29 AM,06:12 AM,07:00 PM,11,16,16,16,66,51,73,0.0,1022,16,10,123,54
2020-03-05 09:00:00,16,8,0.0,11.6,4,5,73,03:52 PM,12:29 AM,06:12 AM,07:00 PM,11,15,15,15,65,22,73,0.0,1024,15,10,125,53
2020-03-05 12:00:00,16,8,0.0,11.6,4,5,73,03:52 PM,12:29 AM,06:12 AM,07:00 PM,11,15,15,15,63,4,73,0.0,1024,15,10,130,49
2020-03-05 15:00:00,16,8,0.0,11.6,4,5,73,03:52 PM,12:29 AM,06:12 AM,07:00 PM,11,16,16,16,64,13,70,0.0,1023,16,10,133,48
2020-03-05 18:00:00,16,8,0.0,11.6,4,1,73,03:52 PM,12:29 AM,06:12 AM,07:00 PM,11,12,16,12,67,4,69,0.0,1023,12,10,129,49
2020-03-05 21:00:00,16,8,0.0,11.6,4,1,73,03:52 PM,12:29 AM,06:12 AM,07:00 PM,11,8,12,8,71,4,69,0.0,1026,8,10,124,51
2020-03-06 00:00:00,16,10,0.0,11.6,5,1,80,04:46 PM,01:26 AM,06:13 AM,06:58 PM,12,16,16,16,65,2,75,0.0,1026,16,10,118,51
2020-03-06 03:00:00,16,10,0.0,11.6,5,1,80,04:46 PM,01:26 AM,06:13 AM,06:58 PM,11,16,16,16,51,11,76,0.0,1027,16,10,115,40
2020-03-06 06:00:00,16,10,0.0,11.6,5,1,80,04:46 PM,01:26 AM,06:13 AM,06:58 PM,11,15,15,15,51,0,76,0.0,1027,15,10,114,40
2020-03-06 09:00:00,16,10,0.0,11.6,5,5,80,04:46 PM,01:26 AM,06:13 AM,06:58 PM,11,13,15,13,44,0,74,0.0,1027,15,10,114,34
2020-03-06 12:00:00,16,10,0.0,11.6,5,5,80,04:46 PM,01:26 AM,06:13 AM,06:58 PM,10,16,16,16,36,0,70,0.0,1027,16,10,113,27
2020-03-06 15:00:00,16,10,0.0,11.6,5,5,80,04:46 PM,01:26 AM,06:13 AM,06:58 PM,10,16,16,16,19,0,66,0.0,1024,16,10,94,13
2020-03-06 18:00:00,16,10,0.0,11.6,5,1,80,04:46 PM,01:26 AM,06:13 AM,06:58 PM,12,14,16,14,30,0,71,0.0,1024,14,10,124,21
2020-03-06 21:00:00,16,10,0.0,11.6,5,1,80,04:46 PM,01:26 AM,06:13 AM,06:58 PM,13,10,14,10,45,0,73,0.0,1025,10,10,133,31
2020-03-07 00:00:00,18,11,0.0,8.9,5,1,87,05:36 PM,02:31 AM,06:14 AM,06:57 PM,13,18,18,18,28,0,74,0.0,1025,18,10,109,20
2020-03-07 03:00:00,18,11,0.0,8.9,5,1,87,05:36 PM,02:31 AM,06:14 AM,06:57 PM,14,18,18,18,46,0,77,0.0,1023,18,10,16,32
2020-03-07 06:00:00,18,11,0.0,8.9,5,1,87,05:36 PM,02:31 AM,06:14 AM,06:57 PM,14,18,18,18,44,2,77,0.0,1023,18,10,9,32
2020-03-07 09:00:00,18,11,0.0,8.9,5,5,87,05:36 PM,02:31 AM,06:14 AM,06:57 PM,13,17,17,17,40,32,77,0.0,1023,17,10,3,28
2020-03-07 12:00:00,18,11,0.0,8.9,5,5,87,05:36 PM,02:31 AM,06:14 AM,06:57 PM,13,18,18,18,33,42,74,0.0,1021,18,10,357,23
2020-03-07 15:00:00,18,11,0.0,8.9,5,4,87,05:36 PM,02:31 AM,06:14 AM,06:57 PM,12,17,17,17,21,100,70,0.0,1018,17,10,333,14
2020-03-07 18:00:00,18,11,0.0,8.9,5,1,87,05:36 PM,02:31 AM,06:14 AM,06:57 PM,11,13,15,13,10,100,66,0.0,1017,13,10,331,7
2020-03-07 21:00:00,18,11,0.0,8.9,5,1,87,05:36 PM,02:31 AM,06:14 AM,06:57 PM,12,11,14,11,10,83,69,0.0,1018,11,10,316,7
2020-03-08 00:00:00,19,15,0.0,10.3,4,1,95,06:18 PM,03:44 AM,06:15 AM,06:55 PM,13,18,18,18,14,100,73,0.0,1017,18,10,41,10
2020-03-08 03:00:00,19,15,0.0,10.3,4,1,95,06:18 PM,03:44 AM,06:15 AM,06:55 PM,13,18,18,18,23,53,74,0.0,1016,18,10,20,17
2020-03-08 06:00:00,19,15,0.0,10.3,4,1,95,06:18 PM,03:44 AM,06:15 AM,06:55 PM,14,18,18,18,35,15,76,0.0,1016,18,10,9,25
2020-03-08 09:00:00,19,15,0.0,10.3,4,5,95,06:18 PM,03:44 AM,06:15 AM,06:55 PM,15,18,18,18,45,23,81,0.0,1015,18,10,19,32
2020-03-08 12:00:00,19,15,0.0,10.3,4,4,95,06:18 PM,03:44 AM,06:15 AM,06:55 PM,16,19,19,19,48,64,84,0.0,1015,19,10,6,33
2020-03-08 15:00:00,19,15,0.0,10.3,4,5,95,06:18 PM,03:44 AM,06:15 AM,06:55 PM,15,19,19,19,45,5,81,0.0,1013,19,10,3,30
2020-03-08 18:00:00,19,15,0.0,10.3,4,1,95,06:18 PM,03:44 AM,06:15 AM,06:55 PM,15,19,19,19,45,7,80,0.0,1012,19,10,354,30
2020-03-08 21:00:00,19,15,0.0,10.3,4,1,95,06:18 PM,03:44 AM,06:15 AM,06:55 PM,15,15,17,15,41,86,80,0.0,1013,15,10,14,27
2020-03-09 00:00:00,19,13,0.0,6.2,4,1,100,06:56 PM,04:59 AM,06:16 AM,06:53 PM,16,19,19,19,50,70,81,0.3,1012,19,5,7,33
2020-03-09 03:00:00,19,13,0.0,6.2,4,1,100,06:56 PM,04:59 AM,06:16 AM,06:53 PM,17,19,19,19,63,100,86,1.9,1011,19,9,8,44
2020-03-09 06:00:00,19,13,0.0,6.2,4,1,100,06:56 PM,04:59 AM,06:16 AM,06:53 PM,18,19,19,19,64,100,93,5.6,1010,19,7,359,44
2020-03-09 09:00:00,19,13,0.0,6.2,4,4,100,06:56 PM,04:59 AM,06:16 AM,06:53 PM,17,19,19,19,45,100,92,2.7,1010,19,7,354,32
2020-03-09 12:00:00,19,13,0.0,6.2,4,4,100,06:56 PM,04:59 AM,06:16 AM,06:53 PM,17,18,18,18,34,100,93,4.3,1010,18,7,348,23
2020-03-09 15:00:00,19,13,0.0,6.2,4,4,100,06:56 PM,04:59 AM,06:16 AM,06:53 PM,16,18,18,18,24,88,84,0.4,1008,18,9,268,15
2020-03-09 18:00:00,19,13,0.0,6.2,4,1,100,06:56 PM,04:59 AM,06:16 AM,06:53 PM,16,15,17,15,28,82,83,0.4,1007,15,9,277,19
2020-03-09 21:00:00,19,13,0.0,6.2,4,1,100,06:56 PM,04:59 AM,06:16 AM,06:53 PM,15,13,16,13,38,32,80,0.0,1008,13,10,288,25
2020-03-10 00:00:00,18,9,0.0,8.9,4,1,100,07:31 PM,06:15 AM,06:17 AM,06:52 PM,14,18,18,18,42,80,77,0.2,1006,18,9,283,28
2020-03-10 03:00:00,18,9,0.0,8.9,4,1,100,07:31 PM,06:15 AM,06:17 AM,06:52 PM,14,18,18,18,46,62,78,0.0,1006,18,10,291,32
2020-03-10 06:00:00,18,9,0.0,8.9,4,1,100,07:31 PM,06:15 AM,06:17 AM,06:52 PM,14,18,18,18,49,72,79,0.3,1005,18,9,275,35
2020-03-10 09:00:00,18,9,0.0,8.9,4,4,100,07:31 PM,06:15 AM,06:17 AM,06:52 PM,13,18,18,18,47,72,74,0.2,1006,18,9,270,34
2020-03-10 12:00:00,18,9,0.0,8.9,4,4,100,07:31 PM,06:15 AM,06:17 AM,06:52 PM,13,17,17,17,43,83,74,0.3,1006,17,9,274,31
2020-03-10 15:00:00,18,9,0.0,8.9,4,5,100,07:31 PM,06:15 AM,06:17 AM,06:52 PM,13,17,17,17,47,31,77,0.0,1006,17,10,273,33
2020-03-10 18:00:00,18,9,0.0,8.9,4,1,100,07:31 PM,06:15 AM,06:17 AM,06:52 PM,14,13,17,13,44,52,79,0.0,1007,13,10,262,31
2020-03-10 21:00:00,18,9,0.0,8.9,4,1,100,07:31 PM,06:15 AM,06:17 AM,06:52 PM,14,9,11,9,39,89,79,0.3,1009,9,9,265,27
2020-03-11 00:00:00,17,16,0.0,8.9,5,1,84,08:03 PM,07:31 AM,06:18 AM,06:50 PM,14,18,18,18,31,32,79,0.0,1010,18,10,279,22
2020-03-11 03:00:00,17,16,0.0,8.9,5,1,84,08:03 PM,07:31 AM,06:18 AM,06:50 PM,14,18,18,18,19,54,81,0.8,1010,18,10,274,14
2020-03-11 06:00:00,17,16,0.0,8.9,5,1,84,08:03 PM,07:31 AM,06:18 AM,06:50 PM,14,17,17,17,19,77,81,1.8,1010,17,10,132,13
2020-03-11 09:00:00,17,16,0.0,8.9,5,4,84,08:03 PM,07:31 AM,06:18 AM,06:50 PM,14,17,17,17,30,84,81,0.3,1012,17,9,118,22
2020-03-11 12:00:00,17,16,0.0,8.9,5,4,84,08:03 PM,07:31 AM,06:18 AM,06:50 PM,14,17,17,17,33,65,83,0.0,1012,17,10,112,24
2020-03-11 15:00:00,17,16,0.0,8.9,5,5,84,08:03 PM,07:31 AM,06:18 AM,06:50 PM,13,16,16,16,54,41,79,0.0,1012,16,10,122,39
2020-03-11 18:00:00,17,16,0.0,8.9,5,1,84,08:03 PM,07:31 AM,06:18 AM,06:50 PM,12,16,16,16,61,14,78,0.0,1013,16,10,128,46
2020-03-11 21:00:00,17,16,0.0,8.9,5,1,84,08:03 PM,07:31 AM,06:18 AM,06:50 PM,12,16,16,16,64,10,77,0.0,1017,16,10,127,48
2020-03-12 00:00:00,16,9,0.0,11.6,4,1,76,08:36 PM,08:46 AM,06:19 AM,06:49 PM,12,16,16,16,63,17,76,0.0,1018,16,10,127,50
2020-03-12 03:00:00,16,9,0.0,11.6,4,1,76,08:36 PM,08:46 AM,06:19 AM,06:49 PM,11,16,16,16,54,2,71,0.0,1019,16,10,120,43
2020-03-12 06:00:00,16,9,0.0,11.6,4,1,76,08:36 PM,08:46 AM,06:19 AM,06:49 PM,10,15,15,15,50,4,71,0.0,1020,15,10,122,40
2020-03-12 09:00:00,16,9,0.0,11.6,4,4,76,08:36 PM,08:46 AM,06:19 AM,06:49 PM,10,12,15,12,46,0,74,0.0,1022,15,10,122,37
2020-03-12 12:00:00,16,9,0.0,11.6,4,4,76,08:36 PM,08:46 AM,06:19 AM,06:49 PM,11,13,15,13,44,0,75,0.0,1022,15,10,128,34
2020-03-12 15:00:00,16,9,0.0,11.6,4,5,76,08:36 PM,08:46 AM,06:19 AM,06:49 PM,11,16,16,16,49,0,76,0.0,1021,16,10,139,36
2020-03-12 18:00:00,16,9,0.0,11.6,4,1,76,08:36 PM,08:46 AM,06:19 AM,06:49 PM,12,13,15,13,42,3,74,0.0,1021,13,10,140,31
2020-03-12 21:00:00,16,9,0.0,11.6,4,1,76,08:36 PM,08:46 AM,06:19 AM,06:49 PM,12,9,11,9,48,3,72,0.0,1024,9,10,139,35
2020-03-13 00:00:00,16,11,0.0,11.6,5,1,69,09:10 PM,10:00 AM,06:20 AM,06:47 PM,13,17,17,17,51,0,79,0.0,1024,17,10,134,39
2020-03-13 03:00:00,16,11,0.0,11.6,5,1,69,09:10 PM,10:00 AM,06:20 AM,06:47 PM,12,17,17,17,50,3,73,0.0,1024,17,10,124,37
2020-03-13 06:00:00,16,11,0.0,11.6,5,1,69,09:10 PM,10:00 AM,06:20 AM,06:47 PM,12,16,16,16,45,6,79,0.0,1023,16,10,124,34
2020-03-13 09:00:00,16,11,0.0,11.6,5,5,69,09:10 PM,10:00 AM,06:20 AM,06:47 PM,12,16,16,16,37,7,79,0.0,1024,16,10,121,28
2020-03-13 12:00:00,16,11,0.0,11.6,5,5,69,09:10 PM,10:00 AM,06:20 AM,06:47 PM,12,16,16,16,32,9,77,0.0,1024,16,10,120,23
2020-03-13 15:00:00,16,11,0.0,11.6,5,5,69,09:10 PM,10:00 AM,06:20 AM,06:47 PM,11,16,16,16,24,5,72,0.0,1021,16,10,138,17
2020-03-13 18:00:00,16,11,0.0,11.6,5,1,69,09:10 PM,10:00 AM,06:20 AM,06:47 PM,11,13,15,13,19,3,71,0.0,1021,13,10,169,14
2020-03-13 21:00:00,16,11,0.0,11.6,5,1,69,09:10 PM,10:00 AM,06:20 AM,06:47 PM,12,11,14,11,23,4,73,0.0,1022,11,10,179,16
2020-03-14 00:00:00,17,17,0.0,11.6,5,1,62,09:47 PM,11:13 AM,06:21 AM,06:46 PM,12,17,17,17,20,4,74,0.0,1021,17,10,152,15
2020-03-14 03:00:00,17,17,0.0,11.6,5,1,62,09:47 PM,11:13 AM,06:21 AM,06:46 PM,12,17,17,17,17,2,73,0.0,1020,17,10,155,12
2020-03-14 06:00:00,17,17,0.0,11.6,5,1,62,09:47 PM,11:13 AM,06:21 AM,06:46 PM,11,17,17,17,8,3,70,0.0,1019,17,10,152,6
2020-03-14 09:00:00,17,17,0.0,11.6,5,5,62,09:47 PM,11:13 AM,06:21 AM,06:46 PM,12,17,17,17,6,2,71,0.0,1019,17,10,285,4
2020-03-14 12:00:00,17,17,0.0,11.6,5,5,62,09:47 PM,11:13 AM,06:21 AM,06:46 PM,13,17,17,17,18,1,78,0.0,1017,17,10,262,13
2020-03-14 15:00:00,17,17,0.0,11.6,5,5,62,09:47 PM,11:13 AM,06:21 AM,06:46 PM,13,17,17,17,30,0,78,0.0,1016,17,10,229,21
2020-03-14 18:00:00,17,17,0.0,11.6,5,1,62,09:47 PM,11:13 AM,06:21 AM,06:46 PM,14,17,17,17,22,0,80,0.0,1015,17,10,226,15
2020-03-14 21:00:00,17,17,0.0,11.6,5,1,62,09:47 PM,11:13 AM,06:21 AM,06:46 PM,14,17,17,17,21,0,79,0.0,1016,17,10,244,15
2020-03-15 00:00:00,17,12,0.0,8.9,5,1,55,10:28 PM,12:23 PM,06:22 AM,06:44 PM,14,17,17,17,22,0,81,0.0,1015,17,10,239,17
2020-03-15 03:00:00,17,12,0.0,8.9,5,1,55,10:28 PM,12:23 PM,06:22 AM,06:44 PM,14,17,17,17,21,0,80,0.0,1015,17,10,246,15
2020-03-15 06:00:00,17,12,0.0,8.9,5,1,55,10:28 PM,12:23 PM,06:22 AM,06:44 PM,14,17,17,17,21,32,81,0.0,1015,17,10,250,15
2020-03-15 09:00:00,17,12,0.0,8.9,5,4,55,10:28 PM,12:23 PM,06:22 AM,06:44 PM,14,17,17,17,21,63,81,0.0,1015,17,10,244,15
2020-03-15 12:00:00,17,12,0.0,8.9,5,5,55,10:28 PM,12:23 PM,06:22 AM,06:44 PM,14,17,17,17,20,61,80,0.0,1015,17,10,242,14
2020-03-15 15:00:00,17,12,0.0,8.9,5,5,55,10:28 PM,12:23 PM,06:22 AM,06:44 PM,14,17,17,17,24,8,79,0.0,1013,17,10,237,17
2020-03-15 18:00:00,17,12,0.0,8.9,5,1,55,10:28 PM,12:23 PM,06:22 AM,06:44 PM,13,15,17,15,23,3,77,0.0,1012,15,10,242,17
2020-03-15 21:00:00,17,12,0.0,8.9,5,1,55,10:28 PM,12:23 PM,06:22 AM,06:44 PM,14,12,14,12,31,9,79,0.0,1014,12,10,254,22
2020-03-16 00:00:00,18,17,0.0,11.6,5,1,47,11:14 PM,01:30 PM,06:23 AM,06:42 PM,14,17,17,17,36,7,79,0.0,1014,17,10,256,26
2020-03-16 03:00:00,18,17,0.0,11.6,5,1,47,11:14 PM,01:30 PM,06:23 AM,06:42 PM,14,17,17,17,26,39,80,0.0,1012,17,10,268,19
2020-03-16 06:00:00,18,17,0.0,11.6,5,1,47,11:14 PM,01:30 PM,06:23 AM,06:42 PM,14,18,18,18,29,44,81,0.0,1011,18,10,263,21
2020-03-16 09:00:00,18,17,0.0,11.6,5,5,47,11:14 PM,01:30 PM,06:23 AM,06:42 PM,15,18,18,18,27,52,82,0.0,1012,18,10,275,20
2020-03-16 12:00:00,18,17,0.0,11.6,5,5,47,11:14 PM,01:30 PM,06:23 AM,06:42 PM,16,18,18,18,29,20,84,0.0,1011,18,10,276,21
2020-03-16 15:00:00,18,17,0.0,11.6,5,5,47,11:14 PM,01:30 PM,06:23 AM,06:42 PM,14,18,18,18,32,21,79,0.0,1009,18,10,239,22
2020-03-16 18:00:00,18,17,0.0,11.6,5,1,47,11:14 PM,01:30 PM,06:23 AM,06:42 PM,13,17,17,17,28,9,77,0.0,1009,17,10,220,20
2020-03-16 21:00:00,18,17,0.0,11.6,5,1,47,11:14 PM,01:30 PM,06:23 AM,06:42 PM,13,17,17,17,75,14,73,0.0,1012,17,10,128,53
2020-03-17 00:00:00,15,8,0.0,10.2,4,1,40,No moonrise,02:30 PM,06:24 AM,06:41 PM,12,17,17,17,91,38,74,0.0,1012,17,10,127,71
2020-03-17 03:00:00,15,8,0.0,10.2,4,1,40,No moonrise,02:30 PM,06:24 AM,06:41 PM,11,16,16,16,98,31,74,0.0,1013,16,10,130,76
2020-03-17 06:00:00,15,8,0.0,10.2,4,1,40,No moonrise,02:30 PM,06:24 AM,06:41 PM,10,12,15,12,91,12,72,0.0,1014,15,10,133,75
2020-03-17 09:00:00,15,8,0.0,10.2,4,3,40,No moonrise,02:30 PM,06:24 AM,06:41 PM,9,11,14,11,85,72,71,0.0,1016,14,10,137,74
2020-03-17 12:00:00,15,8,0.0,10.2,4,4,40,No moonrise,02:30 PM,06:24 AM,06:41 PM,9,10,14,10,80,7,72,0.0,1017,14,10,137,68
2020-03-17 15:00:00,15,8,0.0,10.2,4,4,40,No moonrise,02:30 PM,06:24 AM,06:41 PM,9,11,14,11,82,9,72,0.0,1016,14,10,139,66
2020-03-17 18:00:00,15,8,0.0,10.2,4,1,40,No moonrise,02:30 PM,06:24 AM,06:41 PM,9,12,14,12,80,0,71,0.0,1017,12,10,129,62
2020-03-17 21:00:00,15,8,0.0,10.2,4,1,40,No moonrise,02:30 PM,06:24 AM,06:41 PM,9,8,11,8,71,0,71,0.0,1020,8,10,131,56
2020-03-18 00:00:00,14,7,0.0,11.6,4,1,33,12:05 AM,03:24 PM,06:25 AM,06:39 PM,9,11,14,11,64,0,71,0.0,1020,14,10,134,53
2020-03-18 03:00:00,14,7,0.0,11.6,4,1,33,12:05 AM,03:24 PM,06:25 AM,06:39 PM,9,11,14,11,59,2,72,0.0,1020,14,10,133,46
2020-03-18 06:00:00,14,7,0.0,11.6,4,1,33,12:05 AM,03:24 PM,06:25 AM,06:39 PM,9,11,14,11,50,0,71,0.0,1021,14,10,131,41
2020-03-18 09:00:00,14,7,0.0,11.6,4,4,33,12:05 AM,03:24 PM,06:25 AM,06:39 PM,8,12,14,12,35,2,70,0.0,1022,14,10,112,28
2020-03-18 12:00:00,14,7,0.0,11.6,4,4,33,12:05 AM,03:24 PM,06:25 AM,06:39 PM,7,13,14,13,18,0,64,0.0,1022,14,10,124,13
2020-03-18 15:00:00,14,7,0.0,11.6,4,4,33,12:05 AM,03:24 PM,06:25 AM,06:39 PM,7,14,14,14,10,0,63,0.0,1020,14,10,225,7
2020-03-18 18:00:00,14,7,0.0,11.6,4,1,33,12:05 AM,03:24 PM,06:25 AM,06:39 PM,10,10,14,10,26,23,71,0.0,1019,10,10,268,19
2020-03-18 21:00:00,14,7,0.0,11.6,4,1,33,12:05 AM,03:24 PM,06:25 AM,06:39 PM,12,7,11,7,33,53,77,0.0,1020,7,10,295,24
2020-03-19 00:00:00,17,11,0.0,6.1,4,1,25,01:01 AM,04:10 PM,06:26 AM,06:38 PM,13,17,17,17,41,79,77,0.1,1019,17,10,269,30
2020-03-19 03:00:00,17,11,0.0,6.1,4,1,25,01:01 AM,04:10 PM,06:26 AM,06:38 PM,13,17,17,17,39,63,76,0.1,1018,17,10,266,28
2020-03-19 06:00:00,17,11,0.0,6.1,4,1,25,01:01 AM,04:10 PM,06:26 AM,06:38 PM,12,16,16,16,46,79,75,0.2,1018,16,10,265,35
2020-03-19 09:00:00,17,11,0.0,6.1,4,4,25,01:01 AM,04:10 PM,06:26 AM,06:38 PM,11,16,16,16,50,93,72,0.0,1018,16,10,266,38
2020-03-19 12:00:00,17,11,0.0,6.1,4,4,25,01:01 AM,04:10 PM,06:26 AM,06:38 PM,11,16,16,16,49,82,72,0.1,1017,16,10,267,36
2020-03-19 15:00:00,17,11,0.0,6.1,4,4,25,01:01 AM,04:10 PM,06:26 AM,06:38 PM,12,17,17,17,56,70,72,0.1,1015,17,10,268,40
2020-03-19 18:00:00,17,11,0.0,6.1,4,1,25,01:01 AM,04:10 PM,06:26 AM,06:38 PM,12,14,18,14,54,85,71,0.1,1015,14,10,266,38
2020-03-19 21:00:00,17,11,0.0,6.1,4,1,25,01:01 AM,04:10 PM,06:26 AM,06:38 PM,12,11,14,11,51,50,73,0.1,1015,11,10,268,36
2020-03-20 00:00:00,18,17,0.0,8.8,4,1,18,01:59 AM,04:49 PM,06:27 AM,06:36 PM,13,17,17,17,46,80,74,0.2,1015,17,9,269,34
2020-03-20 03:00:00,18,17,0.0,8.8,4,1,18,01:59 AM,04:49 PM,06:27 AM,06:36 PM,13,17,17,17,46,55,78,0.2,1013,17,10,273,35
2020-03-20 06:00:00,18,17,0.0,8.8,4,1,18,01:59 AM,04:49 PM,06:27 AM,06:36 PM,14,17,17,17,37,82,80,0.2,1012,17,9,290,28
2020-03-20 09:00:00,18,17,0.0,8.8,4,4,18,01:59 AM,04:49 PM,06:27 AM,06:36 PM,15,18,18,18,35,68,84,0.2,1013,18,10,279,27
2020-03-20 12:00:00,18,17,0.0,8.8,4,4,18,01:59 AM,04:49 PM,06:27 AM,06:36 PM,16,18,18,18,33,74,86,0.4,1013,18,9,277,24
2020-03-20 15:00:00,18,17,0.0,8.8,4,5,18,01:59 AM,04:49 PM,06:27 AM,06:36 PM,14,18,18,18,40,0,81,0.0,1013,18,10,255,27
2020-03-20 18:00:00,18,17,0.0,8.8,4,1,18,01:59 AM,04:49 PM,06:27 AM,06:36 PM,14,17,17,17,47,0,78,0.0,1014,17,10,253,32
2020-03-20 21:00:00,18,17,0.0,8.8,4,1,18,01:59 AM,04:49 PM,06:27 AM,06:36 PM,13,17,17,17,40,39,76,0.0,1016,17,10,250,28
2020-03-21 00:00:00,17,12,0.0,8.8,5,1,11,02:58 AM,05:23 PM,06:28 AM,06:34 PM,13,17,17,17,37,44,81,0.0,1017,17,10,265,28
2020-03-21 03:00:00,17,12,0.0,8.8,5,1,11,02:58 AM,05:23 PM,06:28 AM,06:34 PM,13,16,16,16,32,77,80,0.1,1017,16,10,209,24
2020-03-21 06:00:00,17,12,0.0,8.8,5,1,11,02:58 AM,05:23 PM,06:28 AM,06:34 PM,12,16,16,16,15,61,79,0.1,1018,16,10,209,11
2020-03-21 09:00:00,17,12,0.0,8.8,5,5,11,02:58 AM,05:23 PM,06:28 AM,06:34 PM,11,16,16,16,10,59,70,0.0,1018,16,10,292,8
2020-03-21 12:00:00,17,12,0.0,8.8,5,5,11,02:58 AM,05:23 PM,06:28 AM,06:34 PM,12,17,17,17,27,43,74,0.0,1018,17,10,337,19
2020-03-21 15:00:00,17,12,0.0,8.8,5,4,11,02:58 AM,05:23 PM,06:28 AM,06:34 PM,14,17,17,17,46,100,84,0.3,1016,17,2,349,32
2020-03-21 18:00:00,17,12,0.0,8.8,5,1,11,02:58 AM,05:23 PM,06:28 AM,06:34 PM,16,15,17,15,49,100,87,0.7,1016,15,2,350,32
2020-03-21 21:00:00,17,12,0.0,8.8,5,1,11,02:58 AM,05:23 PM,06:28 AM,06:34 PM,16,12,15,12,60,100,87,0.1,1016,12,10,348,39
2020-03-22 00:00:00,18,17,0.0,8.8,4,1,4,03:57 AM,05:53 PM,06:29 AM,06:33 PM,16,18,18,18,67,100,90,0.4,1014,18,2,350,45
2020-03-22 03:00:00,18,17,0.0,8.8,4,1,4,03:57 AM,05:53 PM,06:29 AM,06:33 PM,17,18,18,18,67,100,91,1.4,1013,18,10,338,45
2020-03-22 06:00:00,18,17,0.0,8.8,4,1,4,03:57 AM,05:53 PM,06:29 AM,06:33 PM,17,18,18,18,72,97,92,6.1,1012,18,7,313,41
2020-03-22 09:00:00,18,17,0.0,8.8,4,4,4,03:57 AM,05:53 PM,06:29 AM,06:33 PM,16,18,18,18,30,88,87,0.4,1014,18,10,275,21
2020-03-22 12:00:00,18,17,0.0,8.8,4,4,4,03:57 AM,05:53 PM,06:29 AM,06:33 PM,16,18,18,18,35,81,87,0.4,1013,18,9,306,24
