date_time,Lata_maxtempC,Lata_mintempC,Lata_totalSnow_cm,Lata_sunHour,Lata_uvIndex,Lata_uvIndex,Lata_moon_illumination,Lata_moonrise,Lata_moonset,Lata_sunrise,Lata_sunset,Lata_DewPointC,Lata_FeelsLikeC,Lata_HeatIndexC,Lata_WindChillC,Lata_WindGustKmph,Lata_cloudcover,Lata_humidity,Lata_precipMM,Lata_pressure,Lata_tempC,Lata_visibility,Lata_winddirDegree,Lata_windspeedKmph
2019-12-23 12:00:00,11,3,0.0,6.1,2,2,14,03:44 AM,04:11 PM,06:08 AM,06:19 PM,7,7,8,7,11,66,92,0.2,1013,8,10,137,8
2019-12-23 15:00:00,11,3,0.0,6.1,2,2,14,03:44 AM,04:11 PM,06:08 AM,06:19 PM,4,3,6,3,22,81,88,0.3,1015,6,9,135,12
2019-12-23 18:00:00,11,3,0.0,6.1,2,2,14,03:44 AM,04:11 PM,06:08 AM,06:19 PM,3,4,7,4,30,86,79,0.2,1015,7,10,137,15
2019-12-23 21:00:00,11,3,0.0,6.1,2,1,14,03:44 AM,04:11 PM,06:08 AM,06:19 PM,4,4,6,4,28,81,79,0.3,1012,5,9,137,15
2019-12-24 00:00:00,10,3,0.0,8.8,2,1,7,04:37 AM,05:06 PM,06:09 AM,06:19 PM,4,3,6,3,26,81,80,0.2,1011,4,10,135,14
2019-12-24 03:00:00,10,3,0.0,8.8,2,1,7,04:37 AM,05:06 PM,06:09 AM,06:19 PM,5,4,6,4,23,77,93,0.2,1013,6,7,141,13
2019-12-24 06:00:00,10,3,0.0,8.8,2,1,7,04:37 AM,05:06 PM,06:09 AM,06:19 PM,7,6,8,6,14,74,95,0.1,1015,8,2,138,11
2019-12-24 09:00:00,10,3,0.0,8.8,2,2,7,04:37 AM,05:06 PM,06:09 AM,06:19 PM,9,8,10,8,12,86,96,0.1,1014,10,2,138,10
2019-12-24 12:00:00,10,3,0.0,8.8,2,3,7,04:37 AM,05:06 PM,06:09 AM,06:19 PM,8,8,9,8,11,73,95,0.0,1014,9,5,133,9
2019-12-24 15:00:00,10,3,0.0,8.8,2,3,7,04:37 AM,05:06 PM,06:09 AM,06:19 PM,6,6,8,6,18,45,88,0.0,1015,8,10,136,12
2019-12-24 18:00:00,10,3,0.0,8.8,2,2,7,04:37 AM,05:06 PM,06:09 AM,06:19 PM,4,4,8,4,33,38,77,0.1,1014,6,10,130,18
2019-12-24 21:00:00,10,3,0.0,8.8,2,1,7,04:37 AM,05:06 PM,06:09 AM,06:19 PM,4,4,8,4,28,77,70,0.3,1011,4,10,127,15
2019-12-25 00:00:00,10,2,0.0,11.6,2,1,0,05:32 AM,06:02 PM,06:09 AM,06:20 PM,3,3,6,3,21,80,74,0.3,1010,4,10,130,11
2019-12-25 03:00:00,10,2,0.0,11.6,2,1,0,05:32 AM,06:02 PM,06:09 AM,06:20 PM,3,2,4,2,17,74,90,0.3,1013,4,9,135,8
2019-12-25 06:00:00,10,2,0.0,11.6,2,1,0,05:32 AM,06:02 PM,06:09 AM,06:20 PM,4,3,5,3,14,45,94,0.0,1015,5,10,132,8
2019-12-25 09:00:00,10,2,0.0,11.6,2,3,0,05:32 AM,06:02 PM,06:09 AM,06:20 PM,8,8,9,8,7,36,94,0.0,1014,9,10,126,6
2019-12-25 12:00:00,10,2,0.0,11.6,2,3,0,05:32 AM,06:02 PM,06:09 AM,06:20 PM,7,7,8,7,8,23,92,0.0,1013,8,10,127,6
2019-12-25 15:00:00,10,2,0.0,11.6,2,3,0,05:32 AM,06:02 PM,06:09 AM,06:20 PM,4,6,8,6,14,14,79,0.0,1014,8,10,126,9
2019-12-25 18:00:00,10,2,0.0,11.6,2,2,0,05:32 AM,06:02 PM,06:09 AM,06:20 PM,3,7,10,7,22,33,60,0.1,1012,8,10,124,13
2019-12-25 21:00:00,10,2,0.0,11.6,2,1,0,05:32 AM,06:02 PM,06:09 AM,06:20 PM,4,4,8,4,23,83,60,0.5,1010,4,10,118,14
2019-12-26 00:00:00,10,3,0.0,11.6,2,1,0,06:27 AM,06:57 PM,06:09 AM,06:20 PM,4,2,4,2,22,75,75,0.9,1009,3,9,130,12
2019-12-26 03:00:00,10,3,0.0,11.6,2,1,0,06:27 AM,06:57 PM,06:09 AM,06:20 PM,3,2,5,2,22,71,91,0.7,1012,5,7,137,10
2019-12-26 06:00:00,10,3,0.0,11.6,2,1,0,06:27 AM,06:57 PM,06:09 AM,06:20 PM,5,3,5,3,22,55,94,0.0,1014,5,2,130,12
2019-12-26 09:00:00,10,3,0.0,11.6,2,3,0,06:27 AM,06:57 PM,06:09 AM,06:20 PM,9,8,10,8,14,59,94,0.0,1013,10,5,127,12
2019-12-26 12:00:00,10,3,0.0,11.6,2,2,0,06:27 AM,06:57 PM,06:09 AM,06:20 PM,7,5,8,5,20,50,93,0.0,1013,8,10,128,13
2019-12-26 15:00:00,10,3,0.0,11.6,2,3,0,06:27 AM,06:57 PM,06:09 AM,06:20 PM,2,2,5,2,33,34,84,0.0,1014,5,10,126,17
2019-12-26 18:00:00,10,3,0.0,11.6,2,2,0,06:27 AM,06:57 PM,06:09 AM,06:20 PM,3,5,8,5,37,36,66,0.1,1014,7,10,119,21
2019-12-26 21:00:00,10,3,0.0,11.6,2,1,0,06:27 AM,06:57 PM,06:09 AM,06:20 PM,3,5,8,5,32,84,60,0.2,1011,5,10,114,19
2019-12-27 00:00:00,11,3,0.3,6.1,2,1,0,07:22 AM,07:51 PM,06:10 AM,06:21 PM,3,3,7,3,31,79,70,0.1,1010,4,10,116,16
2019-12-27 03:00:00,11,3,0.3,6.1,2,1,0,07:22 AM,07:51 PM,06:10 AM,06:21 PM,3,2,4,2,24,78,91,0.1,1013,4,9,127,12
2019-12-27 06:00:00,11,3,0.3,6.1,2,1,0,07:22 AM,07:51 PM,06:10 AM,06:21 PM,5,4,6,4,15,62,94,0.0,1014,6,10,134,9
2019-12-27 09:00:00,11,3,0.3,6.1,2,3,0,07:22 AM,07:51 PM,06:10 AM,06:21 PM,10,10,11,10,8,69,94,0.2,1014,11,7,132,8
2019-12-27 12:00:00,11,3,0.3,6.1,2,2,0,07:22 AM,07:51 PM,06:10 AM,06:21 PM,8,7,8,7,10,76,94,0.4,1014,8,3,131,6
2019-12-27 15:00:00,11,3,0.3,6.1,2,2,0,07:22 AM,07:51 PM,06:10 AM,06:21 PM,3,3,5,3,20,67,88,0.6,1015,5,6,131,10
2019-12-27 18:00:00,11,3,0.3,6.1,2,2,0,07:22 AM,07:51 PM,06:10 AM,06:21 PM,4,5,8,5,25,72,75,0.4,1015,7,9,128,13
2019-12-27 21:00:00,11,3,0.3,6.1,2,1,0,07:22 AM,07:51 PM,06:10 AM,06:21 PM,4,5,8,5,22,73,68,0.8,1012,5,9,133,12
2019-12-28 00:00:00,9,-1,0.1,7.4,2,1,8,08:15 AM,08:42 PM,06:10 AM,06:21 PM,4,4,6,4,18,67,74,1.3,1011,4,10,131,9
2019-12-28 03:00:00,9,-1,0.1,7.4,2,1,8,08:15 AM,08:42 PM,06:10 AM,06:21 PM,4,3,5,3,16,62,90,1.6,1013,5,10,129,8
2019-12-28 06:00:00,9,-1,0.1,7.4,2,1,8,08:15 AM,08:42 PM,06:10 AM,06:21 PM,5,4,6,4,15,82,93,0.3,1015,6,9,142,8
2019-12-28 09:00:00,9,-1,0.1,7.4,2,2,8,08:15 AM,08:42 PM,06:10 AM,06:21 PM,8,8,9,8,8,66,95,0.3,1014,9,7,131,6
2019-12-28 12:00:00,9,-1,0.1,7.4,2,2,8,08:15 AM,08:42 PM,06:10 AM,06:21 PM,6,6,7,6,8,40,94,0.1,1013,7,4,133,6
2019-12-28 15:00:00,9,-1,0.1,7.4,2,1,8,08:15 AM,08:42 PM,06:10 AM,06:21 PM,2,3,5,3,16,63,87,0.2,1015,5,8,137,8
2019-12-28 18:00:00,9,-1,0.1,7.4,2,2,8,08:15 AM,08:42 PM,06:10 AM,06:21 PM,4,5,7,5,23,84,71,0.3,1013,6,9,138,13
2019-12-28 21:00:00,9,-1,0.1,7.4,2,1,8,08:15 AM,08:42 PM,06:10 AM,06:21 PM,4,2,5,2,21,82,65,0.7,1010,2,9,126,12
2019-12-29 00:00:00,10,-0,0.7,8.8,2,1,15,09:05 AM,09:30 PM,06:11 AM,06:22 PM,4,1,4,1,17,85,74,1.3,1009,1,10,115,8
2019-12-29 03:00:00,10,-0,0.7,8.8,2,1,15,09:05 AM,09:30 PM,06:11 AM,06:22 PM,3,3,5,3,15,68,91,1.3,1012,5,10,119,8
2019-12-29 06:00:00,10,-0,0.7,8.8,2,1,15,09:05 AM,09:30 PM,06:11 AM,06:22 PM,5,4,6,4,13,39,93,0.1,1014,6,8,141,7
2019-12-29 09:00:00,10,-0,0.7,8.8,2,3,15,09:05 AM,09:30 PM,06:11 AM,06:22 PM,9,10,10,10,6,60,93,0.4,1013,10,5,144,6
2019-12-29 12:00:00,10,-0,0.7,8.8,2,2,15,09:05 AM,09:30 PM,06:11 AM,06:22 PM,7,7,8,7,9,72,93,0.8,1013,8,5,139,6
2019-12-29 15:00:00,10,-0,0.7,8.8,2,1,15,09:05 AM,09:30 PM,06:11 AM,06:22 PM,3,2,4,2,18,59,89,1.0,1014,4,5,130,9
2019-12-29 18:00:00,10,-0,0.7,8.8,2,2,15,09:05 AM,09:30 PM,06:11 AM,06:22 PM,4,4,7,4,25,61,75,0.5,1014,6,6,130,13
2019-12-29 21:00:00,10,-0,0.7,8.8,2,1,15,09:05 AM,09:30 PM,06:11 AM,06:22 PM,4,3,6,3,18,79,66,0.8,1010,3,9,128,10
2019-12-30 00:00:00,11,3,0.0,6.1,3,1,22,09:52 AM,10:14 PM,06:11 AM,06:22 PM,5,2,3,2,9,81,74,1.2,1010,2,10,109,5
2019-12-30 03:00:00,11,3,0.0,6.1,3,1,22,09:52 AM,10:14 PM,06:11 AM,06:22 PM,5,6,6,6,10,83,90,2.0,1012,6,10,94,5
2019-12-30 06:00:00,11,3,0.0,6.1,3,1,22,09:52 AM,10:14 PM,06:11 AM,06:22 PM,6,6,7,6,10,76,93,2.0,1014,7,9,146,5
2019-12-30 09:00:00,11,3,0.0,6.1,3,3,22,09:52 AM,10:14 PM,06:11 AM,06:22 PM,10,11,11,11,3,76,95,1.9,1014,11,8,188,2
2019-12-30 12:00:00,11,3,0.0,6.1,3,3,22,09:52 AM,10:14 PM,06:11 AM,06:22 PM,9,11,11,11,1,74,92,0.3,1013,11,8,184,1
2019-12-30 15:00:00,11,3,0.0,6.1,3,2,22,09:52 AM,10:14 PM,06:11 AM,06:22 PM,8,10,10,10,5,62,88,0.6,1015,10,6,145,3
2019-12-30 18:00:00,11,3,0.0,6.1,3,2,22,09:52 AM,10:14 PM,06:11 AM,06:22 PM,5,7,8,7,12,70,85,2.2,1015,8,9,152,7
2019-12-30 21:00:00,11,3,0.0,6.1,3,1,22,09:52 AM,10:14 PM,06:11 AM,06:22 PM,5,5,7,5,10,57,88,4.8,1013,6,8,186,5
2019-12-31 00:00:00,11,1,0.0,6.1,3,1,26,10:36 AM,10:57 PM,06:12 AM,06:23 PM,6,4,6,4,4,53,89,4.5,1011,4,8,308,2
2019-12-31 03:00:00,11,1,0.0,6.1,3,1,26,10:36 AM,10:57 PM,06:12 AM,06:23 PM,6,6,7,6,7,66,93,3.6,1013,7,8,322,4
2019-12-31 06:00:00,11,1,0.0,6.1,3,1,26,10:36 AM,10:57 PM,06:12 AM,06:23 PM,7,8,8,8,5,77,94,0.9,1014,8,9,300,3
2019-12-31 09:00:00,11,1,0.0,6.1,3,3,26,10:36 AM,10:57 PM,06:12 AM,06:23 PM,10,11,11,11,3,73,95,0.9,1014,11,10,311,3
2019-12-31 12:00:00,11,1,0.0,6.1,3,3,26,10:36 AM,10:57 PM,06:12 AM,06:23 PM,10,10,10,10,1,67,95,0.3,1013,10,10,303,1
2019-12-31 15:00:00,11,1,0.0,6.1,3,2,26,10:36 AM,10:57 PM,06:12 AM,06:23 PM,8,10,10,10,2,67,87,0.5,1015,10,10,272,1
2019-12-31 18:00:00,11,1,0.0,6.1,3,2,26,10:36 AM,10:57 PM,06:12 AM,06:23 PM,5,7,9,7,5,83,75,1.6,1015,7,8,237,3
2019-12-31 21:00:00,11,1,0.0,6.1,3,1,26,10:36 AM,10:57 PM,06:12 AM,06:23 PM,7,3,7,3,9,85,80,3.2,1012,3,7,348,6
2020-01-01 00:00:00,12,6,0.0,6.1,3,1,37,11:18 AM,11:39 PM,06:12 AM,06:23 PM,8,4,6,4,15,80,90,3.4,1011,4,8,328,11
2020-01-01 03:00:00,12,6,0.0,6.1,3,1,37,11:18 AM,11:39 PM,06:12 AM,06:23 PM,10,10,11,10,10,79,93,3.0,1013,11,8,336,8
2020-01-01 06:00:00,12,6,0.0,6.1,3,1,37,11:18 AM,11:39 PM,06:12 AM,06:23 PM,10,11,11,11,5,87,93,1.0,1015,11,9,339,4
2020-01-01 09:00:00,12,6,0.0,6.1,3,3,37,11:18 AM,11:39 PM,06:12 AM,06:23 PM,10,11,11,11,4,83,94,0.9,1014,11,7,325,4
2020-01-01 12:00:00,12,6,0.0,6.1,3,3,37,11:18 AM,11:39 PM,06:12 AM,06:23 PM,10,11,11,11,4,83,94,1.4,1014,11,4,262,3
2020-01-01 15:00:00,12,6,0.0,6.1,3,3,37,11:18 AM,11:39 PM,06:12 AM,06:23 PM,10,12,12,12,2,79,91,2.9,1015,12,8,183,2
2020-01-01 18:00:00,12,6,0.0,6.1,3,3,37,11:18 AM,11:39 PM,06:12 AM,06:23 PM,10,11,12,11,8,65,83,2.8,1015,11,8,319,6
2020-01-01 21:00:00,12,6,0.0,6.1,3,1,37,11:18 AM,11:39 PM,06:12 AM,06:23 PM,10,8,11,8,15,79,70,2.3,1011,8,9,314,12
2020-01-02 00:00:00,13,6,0.0,6.1,3,1,44,12:00 PM,No moonset,06:13 AM,06:23 PM,11,8,10,8,16,83,77,0.7,1010,8,10,309,13
2020-01-02 03:00:00,13,6,0.0,6.1,3,1,44,12:00 PM,No moonset,06:13 AM,06:23 PM,10,12,12,12,12,85,88,0.9,1013,12,9,319,9
2020-01-02 06:00:00,13,6,0.0,6.1,3,1,44,12:00 PM,No moonset,06:13 AM,06:23 PM,10,12,12,12,4,81,91,1.0,1015,12,9,295,3
2020-01-02 09:00:00,13,6,0.0,6.1,3,3,44,12:00 PM,No moonset,06:13 AM,06:23 PM,10,11,11,11,4,68,94,1.8,1014,11,9,152,4
2020-01-02 12:00:00,13,6,0.0,6.1,3,3,44,12:00 PM,No moonset,06:13 AM,06:23 PM,10,11,11,11,6,61,93,2.3,1014,11,9,75,5
2020-01-02 15:00:00,13,6,0.0,6.1,3,3,44,12:00 PM,No moonset,06:13 AM,06:23 PM,9,11,11,11,3,63,85,1.8,1016,11,8,100,2
2020-01-02 18:00:00,13,6,0.0,6.1,3,3,44,12:00 PM,No moonset,06:13 AM,06:23 PM,9,11,13,11,3,84,72,0.6,1015,11,9,139,3
2020-01-02 21:00:00,13,6,0.0,6.1,3,1,44,12:00 PM,No moonset,06:13 AM,06:23 PM,11,8,11,8,9,78,75,1.7,1012,8,9,292,6
2020-01-03 00:00:00,11,4,0.0,6.1,3,1,51,12:41 PM,12:19 AM,06:13 AM,06:24 PM,11,8,10,8,17,72,85,3.3,1012,8,7,307,10
2020-01-03 03:00:00,11,4,0.0,6.1,3,1,51,12:41 PM,12:19 AM,06:13 AM,06:24 PM,10,11,12,11,10,79,93,4.0,1014,12,8,226,6
2020-01-03 06:00:00,11,4,0.0,6.1,3,1,51,12:41 PM,12:19 AM,06:13 AM,06:24 PM,10,10,10,10,2,93,96,4.7,1016,10,8,90,2
2020-01-03 09:00:00,11,4,0.0,6.1,3,3,51,12:41 PM,12:19 AM,06:13 AM,06:24 PM,10,11,11,11,2,88,96,7.7,1015,11,6,152,1
2020-01-03 12:00:00,11,4,0.0,6.1,3,3,51,12:41 PM,12:19 AM,06:13 AM,06:24 PM,9,10,10,10,4,79,95,5.4,1016,10,7,166,3
2020-01-03 15:00:00,11,4,0.0,6.1,3,3,51,12:41 PM,12:19 AM,06:13 AM,06:24 PM,8,10,11,10,7,69,87,5.1,1018,11,8,142,6
2020-01-03 18:00:00,11,4,0.0,6.1,3,2,51,12:41 PM,12:19 AM,06:13 AM,06:24 PM,7,9,10,9,11,84,74,1.5,1018,10,9,149,9
2020-01-03 21:00:00,11,4,0.0,6.1,3,1,51,12:41 PM,12:19 AM,06:13 AM,06:24 PM,7,6,9,6,9,79,72,1.8,1015,6,10,202,6
2020-01-04 00:00:00,16,8,0.0,10.2,3,1,59,01:23 PM,01:00 AM,06:14 AM,06:24 PM,9,5,8,5,9,82,82,1.7,1014,6,9,315,6
2020-01-04 03:00:00,16,8,0.0,10.2,3,1,59,01:23 PM,01:00 AM,06:14 AM,06:24 PM,9,10,11,10,11,65,93,1.7,1016,11,8,211,8
2020-01-04 06:00:00,16,8,0.0,10.2,3,1,59,01:23 PM,01:00 AM,06:14 AM,06:24 PM,10,11,11,11,3,67,92,0.2,1018,11,10,51,3
2020-01-04 09:00:00,16,8,0.0,10.2,3,3,59,01:23 PM,01:00 AM,06:14 AM,06:24 PM,9,10,10,10,2,65,92,0.2,1017,10,9,145,2
2020-01-04 12:00:00,16,8,0.0,10.2,3,3,59,01:23 PM,01:00 AM,06:14 AM,06:24 PM,7,9,9,9,3,18,90,0.0,1018,9,10,166,3
2020-01-04 15:00:00,16,8,0.0,10.2,3,4,59,01:23 PM,01:00 AM,06:14 AM,06:24 PM,7,12,12,12,4,11,73,0.0,1019,12,10,145,4
2020-01-04 18:00:00,16,8,0.0,10.2,3,3,59,01:23 PM,01:00 AM,06:14 AM,06:24 PM,6,15,16,15,5,28,49,0.0,1017,15,10,194,5
2020-01-04 21:00:00,16,8,0.0,10.2,3,1,59,01:23 PM,01:00 AM,06:14 AM,06:24 PM,7,11,15,11,10,80,51,0.3,1014,11,10,281,9
2020-01-05 00:00:00,12,5,0.0,11.6,2,1,66,02:07 PM,01:42 AM,06:14 AM,06:25 PM,9,9,12,9,16,80,76,0.6,1014,9,10,315,13
2020-01-05 03:00:00,12,5,0.0,11.6,2,1,66,02:07 PM,01:42 AM,06:14 AM,06:25 PM,9,10,11,10,12,76,90,0.4,1016,11,9,325,9
2020-01-05 06:00:00,12,5,0.0,11.6,2,1,66,02:07 PM,01:42 AM,06:14 AM,06:25 PM,9,9,10,9,8,67,92,0.1,1018,10,10,335,6
2020-01-05 09:00:00,12,5,0.0,11.6,2,3,66,02:07 PM,01:42 AM,06:14 AM,06:25 PM,7,8,9,8,8,27,91,0.0,1017,9,10,341,6
2020-01-05 12:00:00,12,5,0.0,11.6,2,3,66,02:07 PM,01:42 AM,06:14 AM,06:25 PM,7,7,8,7,8,23,90,0.0,1017,8,10,348,7
2020-01-05 15:00:00,12,5,0.0,11.6,2,3,66,02:07 PM,01:42 AM,06:14 AM,06:25 PM,5,9,10,9,9,23,77,0.0,1018,10,10,346,8
2020-01-05 18:00:00,12,5,0.0,11.6,2,4,66,02:07 PM,01:42 AM,06:14 AM,06:25 PM,4,11,12,11,14,4,55,0.0,1017,12,10,320,12
2020-01-05 21:00:00,12,5,0.0,11.6,2,1,66,02:07 PM,01:42 AM,06:14 AM,06:25 PM,6,9,11,9,19,28,56,0.1,1014,9,10,306,16
2020-01-06 00:00:00,11,8,0.0,11.6,3,1,73,02:53 PM,02:26 AM,06:15 AM,06:25 PM,5,6,9,6,19,59,70,0.2,1013,6,9,307,15
2020-01-06 03:00:00,11,8,0.0,11.6,3,1,73,02:53 PM,02:26 AM,06:15 AM,06:25 PM,6,7,8,7,13,22,86,0.0,1016,8,10,317,10
2020-01-06 06:00:00,11,8,0.0,11.6,3,1,73,02:53 PM,02:26 AM,06:15 AM,06:25 PM,7,8,9,8,8,30,92,0.0,1017,9,10,324,6
2020-01-06 09:00:00,11,8,0.0,11.6,3,3,73,02:53 PM,02:26 AM,06:15 AM,06:25 PM,7,7,8,7,8,42,93,0.0,1016,8,10,321,7
2020-01-06 12:00:00,11,8,0.0,11.6,3,3,73,02:53 PM,02:26 AM,06:15 AM,06:25 PM,7,8,9,8,7,42,92,0.0,1016,9,10,331,6
2020-01-06 15:00:00,11,8,0.0,11.6,3,4,73,02:53 PM,02:26 AM,06:15 AM,06:25 PM,7,10,10,10,7,18,81,0.0,1016,10,10,330,6
2020-01-06 18:00:00,11,8,0.0,11.6,3,3,73,02:53 PM,02:26 AM,06:15 AM,06:25 PM,4,10,11,10,14,30,62,0.1,1015,10,10,317,10
2020-01-06 21:00:00,11,8,0.0,11.6,3,1,73,02:53 PM,02:26 AM,06:15 AM,06:25 PM,3,8,11,8,21,75,62,0.8,1012,9,10,308,12
2020-01-07 00:00:00,16,8,0.0,11.6,3,1,80,03:44 PM,03:15 AM,06:15 AM,06:26 PM,4,8,9,8,13,75,75,2.2,1011,9,8,267,6
2020-01-07 03:00:00,16,8,0.0,11.6,3,1,80,03:44 PM,03:15 AM,06:15 AM,06:26 PM,8,10,10,10,3,78,85,2.2,1013,10,8,99,2
2020-01-07 06:00:00,16,8,0.0,11.6,3,1,80,03:44 PM,03:15 AM,06:15 AM,06:26 PM,9,11,11,11,2,74,88,0.2,1015,11,9,93,2
2020-01-07 09:00:00,16,8,0.0,11.6,3,3,80,03:44 PM,03:15 AM,06:15 AM,06:26 PM,8,10,10,10,1,56,89,0.1,1014,10,9,284,1
2020-01-07 12:00:00,16,8,0.0,11.6,3,3,80,03:44 PM,03:15 AM,06:15 AM,06:26 PM,7,9,9,9,3,26,90,0.0,1014,9,10,215,2
2020-01-07 15:00:00,16,8,0.0,11.6,3,4,80,03:44 PM,03:15 AM,06:15 AM,06:26 PM,8,12,12,12,4,21,79,0.0,1015,12,10,78,4
2020-01-07 18:00:00,16,8,0.0,11.6,3,3,80,03:44 PM,03:15 AM,06:15 AM,06:26 PM,9,15,16,15,6,30,60,0.1,1015,15,10,141,5
2020-01-07 21:00:00,16,8,0.0,11.6,3,1,80,03:44 PM,03:15 AM,06:15 AM,06:26 PM,10,11,14,11,7,78,57,0.4,1012,11,10,116,6
2020-01-08 00:00:00,10,5,0.0,11.6,2,1,88,04:38 PM,04:06 AM,06:16 AM,06:26 PM,10,9,11,9,9,82,72,1.0,1012,9,10,83,6
2020-01-08 03:00:00,10,5,0.0,11.6,2,1,88,04:38 PM,04:06 AM,06:16 AM,06:26 PM,8,10,10,10,8,88,86,1.1,1014,10,9,83,6
2020-01-08 06:00:00,10,5,0.0,11.6,2,1,88,04:38 PM,04:06 AM,06:16 AM,06:26 PM,5,6,7,6,8,86,87,0.2,1016,7,9,133,6
2020-01-08 09:00:00,10,5,0.0,11.6,2,3,88,04:38 PM,04:06 AM,06:16 AM,06:26 PM,5,7,8,7,5,56,83,0.2,1016,8,9,149,4
2020-01-08 12:00:00,10,5,0.0,11.6,2,3,88,04:38 PM,04:06 AM,06:16 AM,06:26 PM,3,7,7,7,4,7,77,0.0,1016,7,10,126,4
2020-01-08 15:00:00,10,5,0.0,11.6,2,3,88,04:38 PM,04:06 AM,06:16 AM,06:26 PM,2,7,9,7,10,4,63,0.0,1017,9,10,128,8
2020-01-08 18:00:00,10,5,0.0,11.6,2,3,88,04:38 PM,04:06 AM,06:16 AM,06:26 PM,-3,8,10,8,20,0,40,0.0,1016,9,10,125,14
2020-01-08 21:00:00,10,5,0.0,11.6,2,1,88,04:38 PM,04:06 AM,06:16 AM,06:26 PM,-4,7,10,7,29,27,34,0.0,1013,7,10,111,18
2020-01-09 00:00:00,8,-1,0.0,11.6,1,1,95,05:36 PM,05:02 AM,06:16 AM,06:26 PM,-2,4,7,4,25,83,52,0.1,1012,5,10,111,13
2020-01-09 03:00:00,8,-1,0.0,11.6,1,1,95,05:36 PM,05:02 AM,06:16 AM,06:26 PM,-0,1,3,1,18,69,80,0.1,1015,3,9,119,9
2020-01-09 06:00:00,8,-1,0.0,11.6,1,1,95,05:36 PM,05:02 AM,06:16 AM,06:26 PM,-2,-2,1,-2,18,22,80,0.0,1017,1,10,128,9
2020-01-09 09:00:00,8,-1,0.0,11.6,1,2,95,05:36 PM,05:02 AM,06:16 AM,06:26 PM,-5,-1,2,-1,16,4,61,0.0,1016,2,9,123,9
2020-01-09 12:00:00,8,-1,0.0,11.6,1,2,95,05:36 PM,05:02 AM,06:16 AM,06:26 PM,-6,0,3,0,17,1,50,0.0,1016,3,10,122,9
2020-01-09 15:00:00,8,-1,0.0,11.6,1,2,95,05:36 PM,05:02 AM,06:16 AM,06:26 PM,-7,-1,2,-1,28,2,50,0.0,1016,2,10,123,15
2020-01-09 18:00:00,8,-1,0.0,11.6,1,3,95,05:36 PM,05:02 AM,06:16 AM,06:26 PM,-1,5,8,5,35,3,49,0.0,1015,7,10,122,21
2020-01-09 21:00:00,8,-1,0.0,11.6,1,1,95,05:36 PM,05:02 AM,06:16 AM,06:26 PM,1,4,7,4,34,27,54,0.0,1012,4,10,119,21
2020-01-10 00:00:00,10,1,0.1,8.8,2,1,100,06:35 PM,06:00 AM,06:16 AM,06:27 PM,2,2,4,2,32,75,69,0.1,1011,3,9,123,17
2020-01-10 03:00:00,10,1,0.1,8.8,2,1,100,06:35 PM,06:00 AM,06:16 AM,06:27 PM,2,1,4,1,27,81,88,0.2,1013,4,8,135,13
2020-01-10 06:00:00,10,1,0.1,8.8,2,1,100,06:35 PM,06:00 AM,06:16 AM,06:27 PM,4,3,5,3,20,88,89,0.1,1015,5,9,139,12
2020-01-10 09:00:00,10,1,0.1,8.8,2,2,100,06:35 PM,06:00 AM,06:16 AM,06:27 PM,8,7,9,7,17,86,91,0.2,1013,9,9,129,15
2020-01-10 12:00:00,10,1,0.1,8.8,2,2,100,06:35 PM,06:00 AM,06:16 AM,06:27 PM,6,4,7,4,21,80,91,0.1,1013,7,10,129,15
2020-01-10 15:00:00,10,1,0.1,8.8,2,3,100,06:35 PM,06:00 AM,06:16 AM,06:27 PM,2,2,5,2,30,54,82,0.1,1014,5,10,127,17
2020-01-10 18:00:00,10,1,0.1,8.8,2,2,100,06:35 PM,06:00 AM,06:16 AM,06:27 PM,1,4,7,4,35,28,61,0.0,1013,6,10,118,21
2020-01-10 21:00:00,10,1,0.1,8.8,2,1,100,06:35 PM,06:00 AM,06:16 AM,06:27 PM,2,3,5,3,33,71,58,0.1,1011,3,10,117,20
2020-01-11 00:00:00,12,4,0.1,8.8,3,1,100,07:35 PM,07:00 AM,06:17 AM,06:27 PM,2,1,4,1,33,71,68,0.1,1010,2,9,118,17
2020-01-11 03:00:00,12,4,0.1,8.8,3,1,100,07:35 PM,07:00 AM,06:17 AM,06:27 PM,2,1,4,1,30,73,86,0.1,1012,4,8,127,14
2020-01-11 06:00:00,12,4,0.1,8.8,3,1,100,07:35 PM,07:00 AM,06:17 AM,06:27 PM,5,4,6,4,22,73,89,0.3,1014,6,9,137,13
2020-01-11 09:00:00,12,4,0.1,8.8,3,3,100,07:35 PM,07:00 AM,06:17 AM,06:27 PM,9,8,10,8,15,82,91,0.3,1013,10,8,132,12
2020-01-11 12:00:00,12,4,0.1,8.8,3,3,100,07:35 PM,07:00 AM,06:17 AM,06:27 PM,8,8,10,8,15,76,92,0.1,1013,10,7,129,13
2020-01-11 15:00:00,12,4,0.1,8.8,3,3,100,07:35 PM,07:00 AM,06:17 AM,06:27 PM,8,8,10,8,17,59,87,0.1,1015,10,10,138,15
2020-01-11 18:00:00,12,4,0.1,8.8,3,4,100,07:35 PM,07:00 AM,06:17 AM,06:27 PM,9,10,12,10,20,53,73,0.1,1014,11,9,124,17
2020-01-11 21:00:00,12,4,0.1,8.8,3,1,100,07:35 PM,07:00 AM,06:17 AM,06:27 PM,8,9,11,9,22,33,61,0.1,1011,9,10,114,18
