date_time,Laverton_maxtempC,Laverton_mintempC,Laverton_totalSnow_cm,Laverton_sunHour,Laverton_uvIndex,Laverton_uvIndex,Laverton_moon_illumination,Laverton_moonrise,Laverton_moonset,Laverton_sunrise,Laverton_sunset,Laverton_DewPointC,Laverton_FeelsLikeC,Laverton_HeatIndexC,Laverton_WindChillC,Laverton_WindGustKmph,Laverton_cloudcover,Laverton_humidity,Laverton_precipMM,Laverton_pressure,Laverton_tempC,Laverton_visibility,Laverton_winddirDegree,Laverton_windspeedKmph
2020-01-31 12:00:00,39,26,0.0,14.0,8,9,37,11:06 AM,11:02 PM,05:33 AM,07:36 PM,13,38,38,38,48,11,24,0.0,1006,38,10,233,28
2020-01-31 15:00:00,39,26,0.0,14.0,8,9,37,11:06 AM,11:02 PM,05:33 AM,07:36 PM,16,38,38,37,38,13,29,0.0,1004,37,10,346,20
2020-01-31 18:00:00,39,26,0.0,14.0,8,1,37,11:06 AM,11:02 PM,05:33 AM,07:36 PM,18,36,36,34,20,56,38,0.1,1005,34,10,256,11
2020-01-31 21:00:00,39,26,0.0,14.0,8,1,37,11:06 AM,11:02 PM,05:33 AM,07:36 PM,19,35,35,31,17,60,61,0.3,1007,31,10,131,11
2020-02-01 00:00:00,26,16,0.0,8.8,5,1,49,12:03 PM,11:29 PM,05:34 AM,07:35 PM,20,30,30,27,9,72,74,1.1,1007,27,10,66,6
2020-02-01 03:00:00,26,16,0.0,8.8,5,1,49,12:03 PM,11:29 PM,05:34 AM,07:35 PM,20,27,27,25,17,64,73,2.2,1006,25,8,40,10
2020-02-01 06:00:00,26,16,0.0,8.8,5,1,49,12:03 PM,11:29 PM,05:34 AM,07:35 PM,22,27,27,25,21,83,83,3.4,1007,25,7,226,13
2020-02-01 09:00:00,26,16,0.0,8.8,5,6,49,12:03 PM,11:29 PM,05:34 AM,07:35 PM,22,28,28,25,21,71,83,5.3,1008,25,8,337,13
2020-02-01 12:00:00,26,16,0.0,8.8,5,5,49,12:03 PM,11:29 PM,05:34 AM,07:35 PM,21,26,26,23,27,86,85,10.8,1008,23,6,255,18
2020-02-01 15:00:00,26,16,0.0,8.8,5,4,49,12:03 PM,11:29 PM,05:34 AM,07:35 PM,18,19,20,19,32,100,90,20.3,1008,19,5,194,21
2020-02-01 18:00:00,26,16,0.0,8.8,5,1,49,12:03 PM,11:29 PM,05:34 AM,07:35 PM,15,17,17,17,27,100,91,13.4,1009,17,5,192,21
2020-02-01 21:00:00,26,16,0.0,8.8,5,1,49,12:03 PM,11:29 PM,05:34 AM,07:35 PM,14,16,16,16,19,100,88,10.1,1010,16,5,205,15
2020-02-02 00:00:00,21,15,0.0,14.0,4,1,57,01:01 PM,11:58 PM,05:35 AM,07:34 PM,13,16,16,16,17,94,84,4.5,1010,16,8,226,13
2020-02-02 03:00:00,21,15,0.0,14.0,4,1,57,01:01 PM,11:58 PM,05:35 AM,07:34 PM,11,14,15,14,20,84,78,1.7,1009,15,9,242,14
2020-02-02 06:00:00,21,15,0.0,14.0,4,1,57,01:01 PM,11:58 PM,05:35 AM,07:34 PM,10,14,15,14,22,53,72,0.7,1010,15,10,269,17
2020-02-02 09:00:00,21,15,0.0,14.0,4,5,57,01:01 PM,11:58 PM,05:35 AM,07:34 PM,10,17,17,17,21,37,61,0.0,1011,17,10,293,18
2020-02-02 12:00:00,21,15,0.0,14.0,4,6,57,01:01 PM,11:58 PM,05:35 AM,07:34 PM,11,20,22,20,25,53,55,0.0,1010,20,10,277,22
2020-02-02 15:00:00,21,15,0.0,14.0,4,6,57,01:01 PM,11:58 PM,05:35 AM,07:34 PM,12,21,22,21,25,58,56,0.0,1009,21,10,255,22
2020-02-02 18:00:00,21,15,0.0,14.0,4,1,57,01:01 PM,11:58 PM,05:35 AM,07:34 PM,12,19,22,19,15,31,55,0.0,1009,19,10,236,13
2020-02-02 21:00:00,21,15,0.0,14.0,4,1,57,01:01 PM,11:58 PM,05:35 AM,07:34 PM,10,17,18,17,22,10,60,0.0,1009,17,10,237,17
2020-02-03 00:00:00,16,14,0.0,9.9,5,1,64,02:00 PM,No moonset,05:36 AM,07:33 PM,9,14,15,14,30,3,66,0.0,1010,15,10,261,22
2020-02-03 03:00:00,16,14,0.0,9.9,5,1,64,02:00 PM,No moonset,05:36 AM,07:33 PM,9,13,15,13,28,56,69,0.0,1010,15,10,268,21
2020-02-03 06:00:00,16,14,0.0,9.9,5,1,64,02:00 PM,No moonset,05:36 AM,07:33 PM,9,13,15,13,30,81,69,0.2,1011,15,9,247,23
2020-02-03 09:00:00,16,14,0.0,9.9,5,4,64,02:00 PM,No moonset,05:36 AM,07:33 PM,7,15,16,15,29,70,57,0.4,1013,16,10,227,24
2020-02-03 12:00:00,16,14,0.0,9.9,5,4,64,02:00 PM,No moonset,05:36 AM,07:33 PM,6,16,16,16,33,76,51,0.2,1015,16,10,206,28
2020-02-03 15:00:00,16,14,0.0,9.9,5,4,64,02:00 PM,No moonset,05:36 AM,07:33 PM,6,16,16,16,37,77,50,0.1,1016,16,10,194,32
2020-02-03 18:00:00,16,14,0.0,9.9,5,1,64,02:00 PM,No moonset,05:36 AM,07:33 PM,6,14,15,14,36,25,55,0.0,1018,15,10,194,30
2020-02-03 21:00:00,16,14,0.0,9.9,5,1,64,02:00 PM,No moonset,05:36 AM,07:33 PM,6,12,14,12,32,46,60,0.0,1020,14,10,185,24
2020-02-04 00:00:00,17,13,0.0,14.0,4,1,72,03:02 PM,12:31 AM,05:37 AM,07:32 PM,6,12,13,12,29,28,60,0.0,1021,13,10,171,21
2020-02-04 03:00:00,17,13,0.0,14.0,4,1,72,03:02 PM,12:31 AM,05:37 AM,07:32 PM,6,11,13,11,25,38,63,0.1,1021,13,10,161,18
2020-02-04 06:00:00,17,13,0.0,14.0,4,1,72,03:02 PM,12:31 AM,05:37 AM,07:32 PM,6,12,13,12,21,26,60,0.0,1022,13,10,149,16
2020-02-04 09:00:00,17,13,0.0,14.0,4,4,72,03:02 PM,12:31 AM,05:37 AM,07:32 PM,6,14,15,14,19,6,55,0.0,1022,15,10,149,15
2020-02-04 12:00:00,17,13,0.0,14.0,4,5,72,03:02 PM,12:31 AM,05:37 AM,07:32 PM,7,17,17,17,21,1,51,0.0,1021,17,10,163,19
2020-02-04 15:00:00,17,13,0.0,14.0,4,5,72,03:02 PM,12:31 AM,05:37 AM,07:32 PM,7,17,17,17,26,1,52,0.0,1020,17,10,172,22
2020-02-04 18:00:00,17,13,0.0,14.0,4,1,72,03:02 PM,12:31 AM,05:37 AM,07:32 PM,8,16,16,16,26,0,57,0.0,1020,16,10,169,21
2020-02-04 21:00:00,17,13,0.0,14.0,4,1,72,03:02 PM,12:31 AM,05:37 AM,07:32 PM,8,14,15,14,24,1,62,0.0,1021,15,10,157,18
2020-02-05 00:00:00,18,14,0.0,13.9,5,1,79,04:04 PM,01:10 AM,05:38 AM,07:31 PM,8,13,14,13,23,15,67,0.0,1021,14,10,152,16
2020-02-05 03:00:00,18,14,0.0,13.9,5,1,79,04:04 PM,01:10 AM,05:38 AM,07:31 PM,8,13,14,13,21,20,70,0.0,1020,14,10,148,13
2020-02-05 06:00:00,18,14,0.0,13.9,5,1,79,04:04 PM,01:10 AM,05:38 AM,07:31 PM,9,14,14,14,13,19,70,0.0,1021,14,10,129,10
2020-02-05 09:00:00,18,14,0.0,13.9,5,5,79,04:04 PM,01:10 AM,05:38 AM,07:31 PM,9,16,16,16,12,16,65,0.0,1021,16,10,137,10
2020-02-05 12:00:00,18,14,0.0,13.9,5,5,79,04:04 PM,01:10 AM,05:38 AM,07:31 PM,10,18,18,18,18,13,60,0.0,1020,18,10,164,16
2020-02-05 15:00:00,18,14,0.0,13.9,5,5,79,04:04 PM,01:10 AM,05:38 AM,07:31 PM,11,18,18,18,23,4,62,0.0,1019,18,10,174,21
2020-02-05 18:00:00,18,14,0.0,13.9,5,1,79,04:04 PM,01:10 AM,05:38 AM,07:31 PM,11,17,17,17,25,11,68,0.0,1019,17,10,171,20
2020-02-05 21:00:00,18,14,0.0,13.9,5,1,79,04:04 PM,01:10 AM,05:38 AM,07:31 PM,11,16,16,16,23,24,74,0.0,1020,16,10,164,17
2020-02-06 00:00:00,23,15,0.0,13.3,6,1,87,05:06 PM,01:56 AM,05:40 AM,07:30 PM,12,15,15,15,19,44,78,0.0,1020,15,10,166,13
2020-02-06 03:00:00,23,15,0.0,13.3,6,1,87,05:06 PM,01:56 AM,05:40 AM,07:30 PM,12,15,15,15,15,67,82,0.0,1019,15,10,151,11
2020-02-06 06:00:00,23,15,0.0,13.3,6,1,87,05:06 PM,01:56 AM,05:40 AM,07:30 PM,12,15,16,15,6,32,82,0.0,1020,16,10,130,5
2020-02-06 09:00:00,23,15,0.0,13.3,6,5,87,05:06 PM,01:56 AM,05:40 AM,07:30 PM,13,19,19,19,5,7,70,0.0,1020,19,10,121,4
2020-02-06 12:00:00,23,15,0.0,13.3,6,6,87,05:06 PM,01:56 AM,05:40 AM,07:30 PM,14,22,23,22,13,59,61,0.3,1019,22,10,149,11
2020-02-06 15:00:00,23,15,0.0,13.3,6,5,87,05:06 PM,01:56 AM,05:40 AM,07:30 PM,15,25,25,23,18,36,61,0.1,1018,23,10,174,16
2020-02-06 18:00:00,23,15,0.0,13.3,6,1,87,05:06 PM,01:56 AM,05:40 AM,07:30 PM,17,25,25,22,17,63,71,1.4,1018,22,9,225,12
2020-02-06 21:00:00,23,15,0.0,13.3,6,1,87,05:06 PM,01:56 AM,05:40 AM,07:30 PM,18,21,22,21,11,39,80,0.7,1020,21,10,250,8
2020-02-07 00:00:00,24,19,0.0,13.9,6,1,95,06:04 PM,02:51 AM,05:41 AM,07:29 PM,17,20,20,20,12,54,83,0.1,1020,20,9,284,8
2020-02-07 03:00:00,24,19,0.0,13.9,6,1,95,06:04 PM,02:51 AM,05:41 AM,07:29 PM,17,20,20,20,9,38,86,0.1,1020,20,10,269,6
2020-02-07 06:00:00,24,19,0.0,13.9,6,1,95,06:04 PM,02:51 AM,05:41 AM,07:29 PM,17,20,20,20,6,17,86,0.0,1021,20,10,268,4
2020-02-07 09:00:00,24,19,0.0,13.9,6,6,95,06:04 PM,02:51 AM,05:41 AM,07:29 PM,17,24,24,23,4,12,72,0.0,1021,23,10,213,3
2020-02-07 12:00:00,24,19,0.0,13.9,6,6,95,06:04 PM,02:51 AM,05:41 AM,07:29 PM,17,26,26,24,14,12,66,0.0,1021,24,10,183,13
2020-02-07 15:00:00,24,19,0.0,13.9,6,6,95,06:04 PM,02:51 AM,05:41 AM,07:29 PM,17,25,25,23,26,10,70,0.0,1019,23,10,186,22
2020-02-07 18:00:00,24,19,0.0,13.9,6,1,95,06:04 PM,02:51 AM,05:41 AM,07:29 PM,17,21,22,21,24,60,80,0.1,1020,21,10,195,19
2020-02-07 21:00:00,24,19,0.0,13.9,6,1,95,06:04 PM,02:51 AM,05:41 AM,07:29 PM,18,20,20,20,17,49,87,0.0,1022,20,10,204,13
2020-02-08 00:00:00,27,19,0.0,13.3,6,1,100,06:57 PM,03:54 AM,05:42 AM,07:28 PM,18,20,20,20,16,23,87,0.0,1022,20,10,160,12
2020-02-08 03:00:00,27,19,0.0,13.3,6,1,100,06:57 PM,03:54 AM,05:42 AM,07:28 PM,17,19,19,19,18,51,87,0.0,1022,19,10,129,13
2020-02-08 06:00:00,27,19,0.0,13.3,6,1,100,06:57 PM,03:54 AM,05:42 AM,07:28 PM,17,19,19,19,23,69,84,0.0,1023,19,10,126,17
2020-02-08 09:00:00,27,19,0.0,13.3,6,5,100,06:57 PM,03:54 AM,05:42 AM,07:28 PM,16,23,23,22,24,26,69,0.0,1023,22,10,122,20
2020-02-08 12:00:00,27,19,0.0,13.3,6,7,100,06:57 PM,03:54 AM,05:42 AM,07:28 PM,16,27,27,26,30,4,55,0.0,1021,26,10,129,25
2020-02-08 15:00:00,27,19,0.0,13.3,6,7,100,06:57 PM,03:54 AM,05:42 AM,07:28 PM,15,28,28,27,39,7,47,0.0,1019,27,10,130,30
2020-02-08 18:00:00,27,19,0.0,13.3,6,1,100,06:57 PM,03:54 AM,05:42 AM,07:28 PM,14,26,26,25,44,7,51,0.0,1020,25,10,121,30
2020-02-08 21:00:00,27,19,0.0,13.3,6,1,100,06:57 PM,03:54 AM,05:42 AM,07:28 PM,14,22,22,22,40,9,62,0.0,1021,22,10,113,27
2020-02-09 00:00:00,26,19,0.0,13.8,6,1,100,07:43 PM,05:04 AM,05:43 AM,07:27 PM,15,20,20,20,33,13,70,0.0,1021,20,10,113,23
2020-02-09 03:00:00,26,19,0.0,13.8,6,1,100,07:43 PM,05:04 AM,05:43 AM,07:27 PM,15,20,20,20,32,7,73,0.0,1020,20,10,111,22
2020-02-09 06:00:00,26,19,0.0,13.8,6,1,100,07:43 PM,05:04 AM,05:43 AM,07:27 PM,14,19,19,19,32,22,72,0.0,1020,19,10,106,23
2020-02-09 09:00:00,26,19,0.0,13.8,6,6,100,07:43 PM,05:04 AM,05:43 AM,07:27 PM,14,22,23,22,30,17,63,0.0,1019,22,10,112,24
2020-02-09 12:00:00,26,19,0.0,13.8,6,7,100,07:43 PM,05:04 AM,05:43 AM,07:27 PM,14,26,26,25,26,9,49,0.0,1017,25,10,118,22
2020-02-09 15:00:00,26,19,0.0,13.8,6,7,100,07:43 PM,05:04 AM,05:43 AM,07:27 PM,14,26,26,26,39,23,49,0.0,1015,26,10,117,31
2020-02-09 18:00:00,26,19,0.0,13.8,6,1,100,07:43 PM,05:04 AM,05:43 AM,07:27 PM,15,25,25,23,46,42,58,0.0,1015,23,10,108,35
2020-02-09 21:00:00,26,19,0.0,13.8,6,1,100,07:43 PM,05:04 AM,05:43 AM,07:27 PM,14,21,22,21,40,82,65,0.0,1016,21,10,112,30
2020-02-10 00:00:00,21,18,0.0,11.0,4,1,83,08:24 PM,06:17 AM,05:44 AM,07:26 PM,12,20,20,20,38,80,59,0.0,1015,20,10,111,28
2020-02-10 03:00:00,21,18,0.0,11.0,4,1,83,08:24 PM,06:17 AM,05:44 AM,07:26 PM,12,18,18,18,31,86,69,0.0,1013,18,10,108,23
2020-02-10 06:00:00,21,18,0.0,11.0,4,1,83,08:24 PM,06:17 AM,05:44 AM,07:26 PM,15,18,18,18,26,98,82,2.0,1012,18,8,118,19
2020-02-10 09:00:00,21,18,0.0,11.0,4,4,83,08:24 PM,06:17 AM,05:44 AM,07:26 PM,16,19,19,19,31,89,85,4.8,1011,19,7,121,23
2020-02-10 12:00:00,21,18,0.0,11.0,4,4,83,08:24 PM,06:17 AM,05:44 AM,07:26 PM,17,20,20,20,26,74,83,2.0,1010,20,6,114,19
2020-02-10 15:00:00,21,18,0.0,11.0,4,5,83,08:24 PM,06:17 AM,05:44 AM,07:26 PM,17,21,23,21,10,58,81,0.1,1008,21,8,125,8
2020-02-10 18:00:00,21,18,0.0,11.0,4,1,83,08:24 PM,06:17 AM,05:44 AM,07:26 PM,18,21,24,21,9,54,80,0.0,1008,21,10,149,6
2020-02-10 21:00:00,21,18,0.0,11.0,4,1,83,08:24 PM,06:17 AM,05:44 AM,07:26 PM,18,20,21,20,10,45,85,0.0,1009,20,10,159,7
2020-02-11 00:00:00,24,19,0.0,8.6,6,1,75,09:01 PM,07:32 AM,05:45 AM,07:25 PM,18,20,20,20,6,48,90,0.0,1008,20,10,183,4
2020-02-11 03:00:00,24,19,0.0,8.6,6,1,75,09:01 PM,07:32 AM,05:45 AM,07:25 PM,18,19,19,19,7,82,92,0.0,1007,19,10,208,5
2020-02-11 06:00:00,24,19,0.0,8.6,6,1,75,09:01 PM,07:32 AM,05:45 AM,07:25 PM,18,19,19,19,10,88,91,0.0,1008,19,10,230,7
2020-02-11 09:00:00,24,19,0.0,8.6,6,5,75,09:01 PM,07:32 AM,05:45 AM,07:25 PM,18,21,23,21,11,95,82,0.1,1009,21,10,220,9
2020-02-11 12:00:00,24,19,0.0,8.6,6,5,75,09:01 PM,07:32 AM,05:45 AM,07:25 PM,18,25,25,23,16,92,74,0.0,1008,23,10,191,14
2020-02-11 15:00:00,24,19,0.0,8.6,6,5,75,09:01 PM,07:32 AM,05:45 AM,07:25 PM,18,25,25,24,21,70,73,0.1,1008,24,10,176,18
2020-02-11 18:00:00,24,19,0.0,8.6,6,1,75,09:01 PM,07:32 AM,05:45 AM,07:25 PM,18,21,22,21,26,87,81,0.0,1009,21,10,183,21
2020-02-11 21:00:00,24,19,0.0,8.6,6,1,75,09:01 PM,07:32 AM,05:45 AM,07:25 PM,18,20,20,20,25,100,87,0.0,1011,20,10,196,19
2020-02-12 00:00:00,24,19,0.0,9.8,5,1,68,09:35 PM,08:45 AM,05:46 AM,07:24 PM,18,19,19,19,22,97,90,0.0,1011,19,10,202,16
2020-02-12 03:00:00,24,19,0.0,9.8,5,1,68,09:35 PM,08:45 AM,05:46 AM,07:24 PM,18,20,20,20,20,81,92,0.0,1012,20,10,193,15
2020-02-12 06:00:00,24,19,0.0,9.8,5,1,68,09:35 PM,08:45 AM,05:46 AM,07:24 PM,18,20,20,20,21,91,92,0.1,1013,20,10,172,15
2020-02-12 09:00:00,24,19,0.0,9.8,5,5,68,09:35 PM,08:45 AM,05:46 AM,07:24 PM,18,20,20,20,22,83,89,0.1,1014,20,10,163,17
2020-02-12 12:00:00,24,19,0.0,9.8,5,5,68,09:35 PM,08:45 AM,05:46 AM,07:24 PM,18,24,24,23,21,77,78,0.0,1013,23,10,177,18
2020-02-12 15:00:00,24,19,0.0,9.8,5,5,68,09:35 PM,08:45 AM,05:46 AM,07:24 PM,19,26,26,24,27,71,73,0.0,1012,24,10,176,24
2020-02-12 18:00:00,24,19,0.0,9.8,5,1,68,09:35 PM,08:45 AM,05:46 AM,07:24 PM,18,25,25,23,35,41,73,0.0,1013,23,10,159,26
2020-02-12 21:00:00,24,19,0.0,9.8,5,1,68,09:35 PM,08:45 AM,05:46 AM,07:24 PM,17,22,25,22,33,22,77,0.0,1014,22,10,142,22
2020-02-13 00:00:00,28,20,0.0,13.3,7,1,60,10:07 PM,09:57 AM,05:47 AM,07:23 PM,17,20,22,20,28,49,82,0.0,1013,20,10,140,19
2020-02-13 03:00:00,28,20,0.0,13.3,7,1,60,10:07 PM,09:57 AM,05:47 AM,07:23 PM,18,20,20,20,21,73,84,0.0,1013,20,10,131,15
2020-02-13 06:00:00,28,20,0.0,13.3,7,1,60,10:07 PM,09:57 AM,05:47 AM,07:23 PM,18,21,21,21,14,69,84,0.0,1013,21,10,137,10
2020-02-13 09:00:00,28,20,0.0,13.3,7,5,60,10:07 PM,09:57 AM,05:47 AM,07:23 PM,18,25,25,24,7,46,72,0.0,1013,24,10,109,6
2020-02-13 12:00:00,28,20,0.0,13.3,7,7,60,10:07 PM,09:57 AM,05:47 AM,07:23 PM,19,28,28,27,8,28,60,0.0,1012,27,10,148,7
2020-02-13 15:00:00,28,20,0.0,13.3,7,7,60,10:07 PM,09:57 AM,05:47 AM,07:23 PM,19,29,29,28,21,23,58,0.0,1010,28,10,146,18
2020-02-13 18:00:00,28,20,0.0,13.3,7,1,60,10:07 PM,09:57 AM,05:47 AM,07:23 PM,19,27,27,26,27,20,65,0.0,1009,26,10,132,20
2020-02-13 21:00:00,28,20,0.0,13.3,7,1,60,10:07 PM,09:57 AM,05:47 AM,07:23 PM,19,26,26,24,18,12,76,0.0,1009,24,10,140,13
2020-02-14 00:00:00,30,21,0.0,12.1,7,1,53,10:40 PM,11:08 AM,05:49 AM,07:22 PM,20,25,25,22,7,25,86,0.0,1009,22,10,189,5
2020-02-14 03:00:00,30,21,0.0,12.1,7,1,53,10:40 PM,11:08 AM,05:49 AM,07:22 PM,19,21,22,21,6,35,89,0.0,1008,21,10,280,4
2020-02-14 06:00:00,30,21,0.0,12.1,7,1,53,10:40 PM,11:08 AM,05:49 AM,07:22 PM,19,22,23,22,6,31,85,0.0,1008,22,10,116,4
2020-02-14 09:00:00,30,21,0.0,12.1,7,7,53,10:40 PM,11:08 AM,05:49 AM,07:22 PM,20,28,28,26,10,22,69,0.0,1008,26,10,16,8
2020-02-14 12:00:00,30,21,0.0,12.1,7,7,53,10:40 PM,11:08 AM,05:49 AM,07:22 PM,20,31,31,29,7,59,56,1.3,1006,29,9,208,5
2020-02-14 15:00:00,30,21,0.0,12.1,7,7,53,10:40 PM,11:08 AM,05:49 AM,07:22 PM,20,33,33,30,6,81,54,2.2,1004,30,9,178,4
2020-02-14 18:00:00,30,21,0.0,12.1,7,1,53,10:40 PM,11:08 AM,05:49 AM,07:22 PM,20,31,31,29,42,90,76,6.8,1004,29,5,191,23
2020-02-14 21:00:00,30,21,0.0,12.1,7,1,53,10:40 PM,11:08 AM,05:49 AM,07:22 PM,19,28,28,26,27,89,81,10.8,1006,26,5,91,14
2020-02-15 00:00:00,20,17,0.0,8.6,4,1,45,11:15 PM,12:17 PM,05:50 AM,07:20 PM,18,23,23,22,15,43,81,3.9,1006,22,9,163,10
2020-02-15 03:00:00,20,17,0.0,8.6,4,1,45,11:15 PM,12:17 PM,05:50 AM,07:20 PM,18,20,20,20,21,74,88,0.0,1006,20,10,207,15
2020-02-15 06:00:00,20,17,0.0,8.6,4,1,45,11:15 PM,12:17 PM,05:50 AM,07:20 PM,18,20,20,20,22,88,89,0.2,1007,20,5,198,17
2020-02-15 09:00:00,20,17,0.0,8.6,4,5,45,11:15 PM,12:17 PM,05:50 AM,07:20 PM,18,20,20,20,22,94,87,0.4,1009,20,2,196,18
2020-02-15 12:00:00,20,17,0.0,8.6,4,4,45,11:15 PM,12:17 PM,05:50 AM,07:20 PM,17,19,19,19,28,100,86,0.2,1010,19,7,199,24
2020-02-15 15:00:00,20,17,0.0,8.6,4,4,45,11:15 PM,12:17 PM,05:50 AM,07:20 PM,15,18,18,18,33,100,85,0.0,1010,18,10,196,27
2020-02-15 18:00:00,20,17,0.0,8.6,4,1,45,11:15 PM,12:17 PM,05:50 AM,07:20 PM,15,18,18,18,32,100,83,0.1,1011,18,10,197,26
2020-02-15 21:00:00,20,17,0.0,8.6,4,1,45,11:15 PM,12:17 PM,05:50 AM,07:20 PM,14,17,17,17,28,100,83,0.0,1013,17,10,193,22
2020-02-16 00:00:00,22,17,0.0,12.1,5,1,38,11:54 PM,01:25 PM,05:51 AM,07:19 PM,14,17,17,17,24,100,85,0.1,1013,17,10,209,19
2020-02-16 03:00:00,22,17,0.0,12.1,5,1,38,11:54 PM,01:25 PM,05:51 AM,07:19 PM,15,17,17,17,21,95,85,0.1,1012,17,10,176,16
2020-02-16 06:00:00,22,17,0.0,12.1,5,1,38,11:54 PM,01:25 PM,05:51 AM,07:19 PM,15,18,18,18,24,95,82,0.0,1013,18,10,136,18
2020-02-16 09:00:00,22,17,0.0,12.1,5,4,38,11:54 PM,01:25 PM,05:51 AM,07:19 PM,15,19,19,19,23,76,76,0.0,1014,19,10,123,19
2020-02-16 12:00:00,22,17,0.0,12.1,5,5,38,11:54 PM,01:25 PM,05:51 AM,07:19 PM,15,21,23,21,23,51,68,0.0,1014,21,10,125,20
2020-02-16 15:00:00,22,17,0.0,12.1,5,6,38,11:54 PM,01:25 PM,05:51 AM,07:19 PM,15,25,25,22,24,37,63,0.0,1012,22,10,138,21
2020-02-16 18:00:00,22,17,0.0,12.1,5,1,38,11:54 PM,01:25 PM,05:51 AM,07:19 PM,15,21,22,21,26,30,67,0.0,1013,21,10,144,21
2020-02-16 21:00:00,22,17,0.0,12.1,5,1,38,11:54 PM,01:25 PM,05:51 AM,07:19 PM,14,19,19,19,24,25,73,0.0,1014,19,10,133,18
2020-02-17 00:00:00,25,17,0.0,13.7,6,1,30,No moonrise,02:31 PM,05:52 AM,07:18 PM,14,18,18,18,14,27,78,0.0,1014,18,10,136,11
2020-02-17 03:00:00,25,17,0.0,13.7,6,1,30,No moonrise,02:31 PM,05:52 AM,07:18 PM,14,18,18,18,6,37,82,0.0,1013,18,10,127,5
2020-02-17 06:00:00,25,17,0.0,13.7,6,1,30,No moonrise,02:31 PM,05:52 AM,07:18 PM,15,18,18,18,3,24,83,0.0,1013,18,10,74,3
2020-02-17 09:00:00,25,17,0.0,13.7,6,6,30,No moonrise,02:31 PM,05:52 AM,07:18 PM,15,21,22,21,6,18,70,0.0,1013,21,10,85,5
2020-02-17 12:00:00,25,17,0.0,13.7,6,6,30,No moonrise,02:31 PM,05:52 AM,07:18 PM,15,25,25,24,10,11,59,0.0,1011,24,10,150,9
2020-02-17 15:00:00,25,17,0.0,13.7,6,6,30,No moonrise,02:31 PM,05:52 AM,07:18 PM,16,26,26,24,19,10,60,0.0,1009,24,10,185,16
2020-02-17 18:00:00,25,17,0.0,13.7,6,1,30,No moonrise,02:31 PM,05:52 AM,07:18 PM,17,25,25,23,17,15,67,0.0,1009,23,10,189,13
2020-02-17 21:00:00,25,17,0.0,13.7,6,1,30,No moonrise,02:31 PM,05:52 AM,07:18 PM,18,25,25,22,9,8,75,0.0,1009,22,10,218,8
2020-02-18 00:00:00,21,16,0.0,8.5,6,1,22,12:36 AM,03:33 PM,05:53 AM,07:17 PM,18,21,22,21,5,4,80,0.0,1008,21,10,236,4
2020-02-18 03:00:00,21,16,0.0,8.5,6,1,22,12:36 AM,03:33 PM,05:53 AM,07:17 PM,16,19,19,19,6,23,83,0.0,1007,19,10,224,5
2020-02-18 06:00:00,21,16,0.0,8.5,6,1,22,12:36 AM,03:33 PM,05:53 AM,07:17 PM,16,19,19,19,4,67,85,0.2,1006,19,9,168,4
2020-02-18 09:00:00,21,16,0.0,8.5,6,5,22,12:36 AM,03:33 PM,05:53 AM,07:17 PM,17,20,20,20,12,65,80,1.0,1006,20,10,188,9
2020-02-18 12:00:00,21,16,0.0,8.5,6,5,22,12:36 AM,03:33 PM,05:53 AM,07:17 PM,17,20,20,20,18,84,82,2.2,1004,20,8,193,13
2020-02-18 15:00:00,21,16,0.0,8.5,6,5,22,12:36 AM,03:33 PM,05:53 AM,07:17 PM,16,21,23,21,23,89,77,4.2,1003,21,7,225,14
2020-02-18 18:00:00,21,16,0.0,8.5,6,1,22,12:36 AM,03:33 PM,05:53 AM,07:17 PM,14,20,21,20,32,82,71,3.8,1004,20,7,244,19
2020-02-18 21:00:00,21,16,0.0,8.5,6,1,22,12:36 AM,03:33 PM,05:53 AM,07:17 PM,13,17,17,17,36,75,77,3.8,1005,17,7,257,21
2020-02-19 00:00:00,18,15,0.0,8.5,4,1,15,01:24 AM,04:30 PM,05:54 AM,07:16 PM,13,16,16,16,50,91,84,3.2,1007,16,7,223,31
2020-02-19 03:00:00,18,15,0.0,8.5,4,1,15,01:24 AM,04:30 PM,05:54 AM,07:16 PM,12,14,15,14,50,100,80,3.0,1007,15,7,212,31
2020-02-19 06:00:00,18,15,0.0,8.5,4,1,15,01:24 AM,04:30 PM,05:54 AM,07:16 PM,11,15,15,15,41,100,77,1.2,1009,15,4,220,28
2020-02-19 09:00:00,18,15,0.0,8.5,4,4,15,01:24 AM,04:30 PM,05:54 AM,07:16 PM,11,16,16,16,37,76,71,0.3,1010,16,7,216,29
2020-02-19 12:00:00,18,15,0.0,8.5,4,4,15,01:24 AM,04:30 PM,05:54 AM,07:16 PM,11,17,17,17,36,76,65,0.3,1011,17,9,211,31
2020-02-19 15:00:00,18,15,0.0,8.5,4,4,15,01:24 AM,04:30 PM,05:54 AM,07:16 PM,11,18,18,18,39,76,63,0.2,1010,18,9,203,33
2020-02-19 18:00:00,18,15,0.0,8.5,4,1,15,01:24 AM,04:30 PM,05:54 AM,07:16 PM,11,17,17,17,41,91,69,0.2,1012,17,10,204,32
2020-02-19 21:00:00,18,15,0.0,8.5,4,1,15,01:24 AM,04:30 PM,05:54 AM,07:16 PM,11,14,16,14,40,89,74,0.3,1013,16,9,212,28
