date_time,Donnybrook_maxtempC,Donnybrook_mintempC,Donnybrook_totalSnow_cm,Donnybrook_sunHour,Donnybrook_uvIndex,Donnybrook_uvIndex,Donnybrook_moon_illumination,Donnybrook_moonrise,Donnybrook_moonset,Donnybrook_sunrise,Donnybrook_sunset,Donnybrook_DewPointC,Donnybrook_FeelsLikeC,Donnybrook_HeatIndexC,Donnybrook_WindChillC,Donnybrook_WindGustKmph,Donnybrook_cloudcover,Donnybrook_humidity,Donnybrook_precipMM,Donnybrook_pressure,Donnybrook_tempC,Donnybrook_visibility,Donnybrook_winddirDegree,Donnybrook_windspeedKmph
2019-12-23 09:00:00,26,14,0.0,12.3,6,5,14,02:42 AM,04:27 PM,05:04 AM,07:27 PM,13,21,22,21,15,55,59,0.0,1016,21,10,160,14
2019-12-23 12:00:00,26,14,0.0,12.3,6,6,14,02:42 AM,04:27 PM,05:04 AM,07:27 PM,15,26,26,25,18,98,51,0.0,1015,25,10,212,15
2019-12-23 15:00:00,26,14,0.0,12.3,6,7,14,02:42 AM,04:27 PM,05:04 AM,07:27 PM,15,27,27,26,30,66,51,0.0,1014,26,10,230,24
2019-12-23 18:00:00,26,14,0.0,12.3,6,1,14,02:42 AM,04:27 PM,05:04 AM,07:27 PM,14,26,26,25,36,7,54,0.0,1015,25,10,200,26
2019-12-23 21:00:00,26,14,0.0,12.3,6,1,14,02:42 AM,04:27 PM,05:04 AM,07:27 PM,13,25,25,23,35,8,67,0.0,1017,23,10,174,23
2019-12-24 00:00:00,29,14,0.0,14.2,7,1,7,03:22 AM,05:33 PM,05:04 AM,07:28 PM,12,18,21,18,30,13,75,0.0,1018,18,10,161,19
2019-12-24 03:00:00,29,14,0.0,14.2,7,1,7,03:22 AM,05:33 PM,05:04 AM,07:28 PM,12,14,15,14,31,15,83,0.0,1018,15,10,159,18
2019-12-24 06:00:00,29,14,0.0,14.2,7,1,7,03:22 AM,05:33 PM,05:04 AM,07:28 PM,12,15,16,15,27,3,76,0.0,1018,16,10,150,17
2019-12-24 09:00:00,29,14,0.0,14.2,7,6,7,03:22 AM,05:33 PM,05:04 AM,07:28 PM,12,22,22,22,19,0,53,0.0,1019,22,10,169,17
2019-12-24 12:00:00,29,14,0.0,14.2,7,7,7,03:22 AM,05:33 PM,05:04 AM,07:28 PM,14,28,28,28,19,0,41,0.0,1017,28,10,214,16
2019-12-24 15:00:00,29,14,0.0,14.2,7,7,7,03:22 AM,05:33 PM,05:04 AM,07:28 PM,14,29,29,29,35,0,41,0.0,1016,29,10,234,28
2019-12-24 18:00:00,29,14,0.0,14.2,7,1,7,03:22 AM,05:33 PM,05:04 AM,07:28 PM,14,29,29,28,46,0,45,0.0,1016,28,10,188,32
2019-12-24 21:00:00,29,14,0.0,14.2,7,1,7,03:22 AM,05:33 PM,05:04 AM,07:28 PM,13,28,28,25,41,0,56,0.0,1017,25,10,154,23
2019-12-25 00:00:00,31,18,0.0,14.2,7,1,0,04:06 AM,06:37 PM,05:05 AM,07:28 PM,12,24,24,22,33,1,61,0.0,1017,22,10,131,19
2019-12-25 03:00:00,31,18,0.0,14.2,7,1,0,04:06 AM,06:37 PM,05:05 AM,07:28 PM,11,19,19,19,27,2,61,0.0,1016,19,10,131,15
2019-12-25 06:00:00,31,18,0.0,14.2,7,1,0,04:06 AM,06:37 PM,05:05 AM,07:28 PM,12,20,20,20,23,12,60,0.0,1015,20,10,121,15
2019-12-25 09:00:00,31,18,0.0,14.2,7,7,0,04:06 AM,06:37 PM,05:05 AM,07:28 PM,14,27,27,26,13,28,48,0.0,1014,26,10,147,10
2019-12-25 12:00:00,31,18,0.0,14.2,7,8,0,04:06 AM,06:37 PM,05:05 AM,07:28 PM,15,30,30,30,10,21,41,0.0,1013,30,10,246,8
2019-12-25 15:00:00,31,18,0.0,14.2,7,7,0,04:06 AM,06:37 PM,05:05 AM,07:28 PM,16,29,29,29,25,15,46,0.0,1011,29,10,270,18
2019-12-25 18:00:00,31,18,0.0,14.2,7,1,0,04:06 AM,06:37 PM,05:05 AM,07:28 PM,16,29,29,27,23,6,53,0.0,1010,27,10,235,14
2019-12-25 21:00:00,31,18,0.0,14.2,7,1,0,04:06 AM,06:37 PM,05:05 AM,07:28 PM,16,27,27,24,20,4,66,0.0,1012,24,10,150,10
2019-12-26 00:00:00,26,18,0.0,14.2,5,1,0,04:55 AM,07:37 PM,05:06 AM,07:29 PM,16,21,23,21,17,27,72,0.0,1011,21,10,56,9
2019-12-26 03:00:00,26,18,0.0,14.2,5,1,0,04:55 AM,07:37 PM,05:06 AM,07:29 PM,17,20,20,20,24,49,84,0.0,1011,20,10,125,13
2019-12-26 06:00:00,26,18,0.0,14.2,5,1,0,04:55 AM,07:37 PM,05:06 AM,07:29 PM,17,20,21,20,15,5,84,0.0,1012,20,10,331,10
2019-12-26 09:00:00,26,18,0.0,14.2,5,6,0,04:55 AM,07:37 PM,05:06 AM,07:29 PM,18,26,26,24,17,6,69,0.0,1013,24,10,318,14
2019-12-26 12:00:00,26,18,0.0,14.2,5,7,0,04:55 AM,07:37 PM,05:06 AM,07:29 PM,18,27,27,25,22,16,63,0.0,1012,25,10,292,19
2019-12-26 15:00:00,26,18,0.0,14.2,5,6,0,04:55 AM,07:37 PM,05:06 AM,07:29 PM,17,26,26,24,27,29,66,0.0,1012,24,10,265,22
2019-12-26 18:00:00,26,18,0.0,14.2,5,1,0,04:55 AM,07:37 PM,05:06 AM,07:29 PM,16,22,23,22,33,36,71,0.0,1013,22,10,239,24
2019-12-26 21:00:00,26,18,0.0,14.2,5,1,0,04:55 AM,07:37 PM,05:06 AM,07:29 PM,15,19,19,19,33,39,78,0.0,1014,19,10,217,21
2019-12-27 00:00:00,23,14,0.0,14.2,6,1,0,05:48 AM,08:30 PM,05:06 AM,07:29 PM,14,17,17,17,26,19,83,0.0,1016,17,10,197,17
2019-12-27 03:00:00,23,14,0.0,14.2,6,1,0,05:48 AM,08:30 PM,05:06 AM,07:29 PM,13,16,16,16,18,20,87,0.0,1016,16,10,177,10
2019-12-27 06:00:00,23,14,0.0,14.2,6,1,0,05:48 AM,08:30 PM,05:06 AM,07:29 PM,13,16,16,16,9,47,82,0.0,1017,16,10,181,5
2019-12-27 09:00:00,23,14,0.0,14.2,6,6,0,05:48 AM,08:30 PM,05:06 AM,07:29 PM,14,20,21,20,7,52,66,0.0,1017,20,10,238,6
2019-12-27 12:00:00,23,14,0.0,14.2,6,6,0,05:48 AM,08:30 PM,05:06 AM,07:29 PM,14,25,25,23,19,9,58,0.0,1016,23,10,268,17
2019-12-27 15:00:00,23,14,0.0,14.2,6,6,0,05:48 AM,08:30 PM,05:06 AM,07:29 PM,14,25,25,23,27,0,57,0.0,1015,23,10,261,23
2019-12-27 18:00:00,23,14,0.0,14.2,6,1,0,05:48 AM,08:30 PM,05:06 AM,07:29 PM,13,20,22,20,30,0,63,0.0,1015,20,10,243,23
2019-12-27 21:00:00,23,14,0.0,14.2,6,1,0,05:48 AM,08:30 PM,05:06 AM,07:29 PM,12,16,16,16,31,0,77,0.0,1016,16,10,217,17
2019-12-28 00:00:00,23,13,0.0,14.2,6,1,8,06:44 AM,09:18 PM,05:07 AM,07:29 PM,12,13,14,13,26,6,86,0.0,1017,14,10,168,13
2019-12-28 03:00:00,23,13,0.0,14.2,6,1,8,06:44 AM,09:18 PM,05:07 AM,07:29 PM,11,13,13,13,18,13,89,0.0,1016,13,10,116,9
2019-12-28 06:00:00,23,13,0.0,14.2,6,1,8,06:44 AM,09:18 PM,05:07 AM,07:29 PM,11,15,15,15,13,2,80,0.0,1017,15,10,121,7
2019-12-28 09:00:00,23,13,0.0,14.2,6,6,8,06:44 AM,09:18 PM,05:07 AM,07:29 PM,12,20,21,20,10,0,60,0.0,1017,20,10,168,9
2019-12-28 12:00:00,23,13,0.0,14.2,6,6,8,06:44 AM,09:18 PM,05:07 AM,07:29 PM,13,25,25,23,22,0,56,0.0,1016,23,10,265,19
2019-12-28 15:00:00,23,13,0.0,14.2,6,6,8,06:44 AM,09:18 PM,05:07 AM,07:29 PM,15,25,25,23,26,0,59,0.0,1014,23,10,261,23
2019-12-28 18:00:00,23,13,0.0,14.2,6,1,8,06:44 AM,09:18 PM,05:07 AM,07:29 PM,15,21,22,21,29,0,69,0.0,1013,21,10,245,22
2019-12-28 21:00:00,23,13,0.0,14.2,6,1,8,06:44 AM,09:18 PM,05:07 AM,07:29 PM,14,17,17,17,27,1,84,0.0,1013,17,10,223,14
2019-12-29 00:00:00,22,14,0.0,8.9,6,1,15,07:43 AM,09:59 PM,05:08 AM,07:30 PM,14,15,15,15,13,21,89,0.0,1013,15,10,197,7
2019-12-29 03:00:00,22,14,0.0,8.9,6,1,15,07:43 AM,09:59 PM,05:08 AM,07:30 PM,14,16,16,16,7,65,87,0.0,1012,16,10,223,4
2019-12-29 06:00:00,22,14,0.0,8.9,6,1,15,07:43 AM,09:59 PM,05:08 AM,07:30 PM,15,18,18,18,18,87,81,0.0,1012,18,10,281,14
2019-12-29 09:00:00,22,14,0.0,8.9,6,5,15,07:43 AM,09:59 PM,05:08 AM,07:30 PM,15,20,20,20,31,93,74,0.0,1012,20,10,271,26
2019-12-29 12:00:00,22,14,0.0,8.9,6,5,15,07:43 AM,09:59 PM,05:08 AM,07:30 PM,16,21,22,21,33,83,70,0.2,1012,21,10,266,28
2019-12-29 15:00:00,22,14,0.0,8.9,6,5,15,07:43 AM,09:59 PM,05:08 AM,07:30 PM,15,21,23,21,36,70,66,0.2,1012,21,10,260,30
2019-12-29 18:00:00,22,14,0.0,8.9,6,1,15,07:43 AM,09:59 PM,05:08 AM,07:30 PM,14,20,20,20,40,62,68,0.0,1013,20,10,241,28
2019-12-29 21:00:00,22,14,0.0,8.9,6,1,15,07:43 AM,09:59 PM,05:08 AM,07:30 PM,12,17,17,17,40,15,74,0.0,1015,17,10,210,24
2019-12-30 00:00:00,22,12,0.0,14.2,6,1,22,08:40 AM,10:35 PM,05:08 AM,07:30 PM,10,12,14,12,31,8,77,0.0,1016,14,10,189,17
2019-12-30 03:00:00,22,12,0.0,14.2,6,1,22,08:40 AM,10:35 PM,05:08 AM,07:30 PM,9,11,12,11,21,18,79,0.0,1017,12,10,171,10
2019-12-30 06:00:00,22,12,0.0,14.2,6,1,22,08:40 AM,10:35 PM,05:08 AM,07:30 PM,8,14,14,14,13,20,70,0.0,1017,14,10,168,8
2019-12-30 09:00:00,22,12,0.0,14.2,6,5,22,08:40 AM,10:35 PM,05:08 AM,07:30 PM,8,18,18,18,15,3,50,0.0,1019,18,10,196,13
2019-12-30 12:00:00,22,12,0.0,14.2,6,6,22,08:40 AM,10:35 PM,05:08 AM,07:30 PM,8,20,21,20,22,0,45,0.0,1019,20,10,227,19
2019-12-30 15:00:00,22,12,0.0,14.2,6,6,22,08:40 AM,10:35 PM,05:08 AM,07:30 PM,9,22,24,22,31,0,45,0.0,1018,22,10,245,27
2019-12-30 18:00:00,22,12,0.0,14.2,6,1,22,08:40 AM,10:35 PM,05:08 AM,07:30 PM,10,20,22,20,37,0,51,0.0,1018,20,10,216,28
2019-12-30 21:00:00,22,12,0.0,14.2,6,1,22,08:40 AM,10:35 PM,05:08 AM,07:30 PM,9,16,16,16,39,0,63,0.0,1019,16,10,179,23
2019-12-31 00:00:00,23,11,0.0,14.2,6,1,26,09:37 AM,11:08 PM,05:09 AM,07:30 PM,9,12,13,12,29,1,77,0.0,1019,13,10,152,15
2019-12-31 03:00:00,23,11,0.0,14.2,6,1,26,09:37 AM,11:08 PM,05:09 AM,07:30 PM,9,10,12,10,24,1,83,0.0,1018,12,10,132,13
2019-12-31 06:00:00,23,11,0.0,14.2,6,1,26,09:37 AM,11:08 PM,05:09 AM,07:30 PM,9,12,13,12,19,0,76,0.0,1018,13,10,124,11
2019-12-31 09:00:00,23,11,0.0,14.2,6,5,26,09:37 AM,11:08 PM,05:09 AM,07:30 PM,9,19,20,19,13,0,53,0.0,1018,19,10,160,11
2019-12-31 12:00:00,23,11,0.0,14.2,6,6,26,09:37 AM,11:08 PM,05:09 AM,07:30 PM,10,25,25,23,22,0,44,0.0,1017,23,10,255,19
2019-12-31 15:00:00,23,11,0.0,14.2,6,6,26,09:37 AM,11:08 PM,05:09 AM,07:30 PM,11,25,25,23,30,0,48,0.0,1015,23,10,249,26
2019-12-31 18:00:00,23,11,0.0,14.2,6,1,26,09:37 AM,11:08 PM,05:09 AM,07:30 PM,12,22,23,22,35,11,54,0.0,1015,22,10,224,26
2019-12-31 21:00:00,23,11,0.0,14.2,6,1,26,09:37 AM,11:08 PM,05:09 AM,07:30 PM,12,18,18,18,36,23,67,0.0,1015,18,10,179,20
2020-01-01 00:00:00,26,13,0.0,13.4,6,1,37,10:32 AM,11:38 PM,05:10 AM,07:30 PM,12,13,15,13,29,2,83,0.0,1015,15,10,149,15
2020-01-01 03:00:00,26,13,0.0,13.4,6,1,37,10:32 AM,11:38 PM,05:10 AM,07:30 PM,12,12,13,12,27,9,88,0.0,1014,13,10,149,14
2020-01-01 06:00:00,26,13,0.0,13.4,6,1,37,10:32 AM,11:38 PM,05:10 AM,07:30 PM,12,14,15,14,21,42,82,0.0,1015,15,10,145,12
2020-01-01 09:00:00,26,13,0.0,13.4,6,6,37,10:32 AM,11:38 PM,05:10 AM,07:30 PM,12,21,21,21,15,68,59,0.0,1015,21,10,173,13
2020-01-01 12:00:00,26,13,0.0,13.4,6,7,37,10:32 AM,11:38 PM,05:10 AM,07:30 PM,13,26,26,25,23,3,46,0.0,1013,25,10,235,20
2020-01-01 15:00:00,26,13,0.0,13.4,6,7,37,10:32 AM,11:38 PM,05:10 AM,07:30 PM,14,26,26,25,33,0,48,0.0,1012,25,10,247,29
2020-01-01 18:00:00,26,13,0.0,13.4,6,1,37,10:32 AM,11:38 PM,05:10 AM,07:30 PM,13,24,24,23,37,0,53,0.0,1011,23,10,224,28
2020-01-01 21:00:00,26,13,0.0,13.4,6,1,37,10:32 AM,11:38 PM,05:10 AM,07:30 PM,12,19,19,19,39,0,66,0.0,1012,19,10,189,23
2020-01-02 00:00:00,22,14,0.0,13.4,6,1,44,11:27 AM,No moonset,05:10 AM,07:31 PM,13,16,16,16,30,2,84,0.0,1012,16,10,168,17
2020-01-02 03:00:00,22,14,0.0,13.4,6,1,44,11:27 AM,No moonset,05:10 AM,07:31 PM,13,14,15,14,23,12,90,0.0,1012,15,10,165,13
2020-01-02 06:00:00,22,14,0.0,13.4,6,1,44,11:27 AM,No moonset,05:10 AM,07:31 PM,13,16,16,16,18,25,83,0.0,1012,16,10,182,12
2020-01-02 09:00:00,22,14,0.0,13.4,6,5,44,11:27 AM,No moonset,05:10 AM,07:31 PM,14,20,21,20,21,44,68,0.0,1013,20,10,215,18
2020-01-02 12:00:00,22,14,0.0,13.4,6,5,44,11:27 AM,No moonset,05:10 AM,07:31 PM,14,22,25,22,32,67,60,0.1,1013,22,10,225,28
2020-01-02 15:00:00,22,14,0.0,13.4,6,6,44,11:27 AM,No moonset,05:10 AM,07:31 PM,12,22,23,22,39,52,54,0.1,1012,22,10,245,33
2020-01-02 18:00:00,22,14,0.0,13.4,6,1,44,11:27 AM,No moonset,05:10 AM,07:31 PM,11,19,19,19,38,15,57,0.0,1013,19,10,238,30
2020-01-02 21:00:00,22,14,0.0,13.4,6,1,44,11:27 AM,No moonset,05:10 AM,07:31 PM,10,15,16,15,37,36,68,0.0,1015,16,10,218,23
2020-01-03 00:00:00,20,11,0.0,13.4,4,1,51,12:20 PM,12:06 AM,05:11 AM,07:31 PM,10,11,13,11,36,76,78,0.2,1016,13,10,209,22
2020-01-03 03:00:00,20,11,0.0,13.4,4,1,51,12:20 PM,12:06 AM,05:11 AM,07:31 PM,9,10,12,10,35,87,79,0.2,1017,12,10,201,21
2020-01-03 06:00:00,20,11,0.0,13.4,4,1,51,12:20 PM,12:06 AM,05:11 AM,07:31 PM,7,11,13,11,31,76,70,0.1,1018,13,10,196,20
2020-01-03 09:00:00,20,11,0.0,13.4,4,5,51,12:20 PM,12:06 AM,05:11 AM,07:31 PM,6,17,17,17,27,56,49,0.1,1019,17,10,200,23
2020-01-03 12:00:00,20,11,0.0,13.4,4,5,51,12:20 PM,12:06 AM,05:11 AM,07:31 PM,5,20,20,20,28,39,38,0.0,1018,20,10,202,24
2020-01-03 15:00:00,20,11,0.0,13.4,4,6,51,12:20 PM,12:06 AM,05:11 AM,07:31 PM,4,20,20,20,33,15,35,0.0,1018,20,10,199,28
2020-01-03 18:00:00,20,11,0.0,13.4,4,1,51,12:20 PM,12:06 AM,05:11 AM,07:31 PM,4,19,19,19,40,4,39,0.0,1019,19,10,188,32
2020-01-03 21:00:00,20,11,0.0,13.4,4,1,51,12:20 PM,12:06 AM,05:11 AM,07:31 PM,4,14,16,14,42,0,54,0.0,1021,15,10,169,26
2020-01-04 00:00:00,23,9,0.0,14.2,5,1,59,01:15 PM,12:33 AM,05:12 AM,07:31 PM,5,9,11,9,35,0,67,0.0,1022,11,10,144,20
2020-01-04 03:00:00,23,9,0.0,14.2,5,1,59,01:15 PM,12:33 AM,05:12 AM,07:31 PM,5,7,10,7,31,0,74,0.0,1022,10,10,120,16
2020-01-04 06:00:00,23,9,0.0,14.2,5,1,59,01:15 PM,12:33 AM,05:12 AM,07:31 PM,5,9,11,9,26,2,67,0.0,1022,11,10,112,15
2020-01-04 09:00:00,23,9,0.0,14.2,5,5,59,01:15 PM,12:33 AM,05:12 AM,07:31 PM,3,16,17,16,15,5,42,0.0,1023,17,10,103,13
2020-01-04 12:00:00,23,9,0.0,14.2,5,6,59,01:15 PM,12:33 AM,05:12 AM,07:31 PM,3,21,21,21,11,3,31,0.0,1021,21,10,153,9
2020-01-04 15:00:00,23,9,0.0,14.2,5,6,59,01:15 PM,12:33 AM,05:12 AM,07:31 PM,7,24,24,22,25,2,37,0.0,1019,22,10,242,22
2020-01-04 18:00:00,23,9,0.0,14.2,5,1,59,01:15 PM,12:33 AM,05:12 AM,07:31 PM,9,20,22,20,38,0,48,0.0,1018,20,10,215,30
2020-01-04 21:00:00,23,9,0.0,14.2,5,1,59,01:15 PM,12:33 AM,05:12 AM,07:31 PM,8,16,16,16,42,0,56,0.0,1018,16,10,172,25
2020-01-05 00:00:00,26,14,0.0,14.2,6,1,66,02:10 PM,01:02 AM,05:13 AM,07:31 PM,7,14,15,14,39,1,58,0.0,1018,15,10,119,22
2020-01-05 03:00:00,26,14,0.0,14.2,6,1,66,02:10 PM,01:02 AM,05:13 AM,07:31 PM,7,15,15,15,33,2,60,0.0,1016,15,10,76,18
2020-01-05 06:00:00,26,14,0.0,14.2,6,1,66,02:10 PM,01:02 AM,05:13 AM,07:31 PM,7,16,16,16,24,2,55,0.0,1016,16,10,47,14
2020-01-05 09:00:00,26,14,0.0,14.2,6,6,66,02:10 PM,01:02 AM,05:13 AM,07:31 PM,8,22,22,22,15,4,39,0.0,1016,22,10,107,13
2020-01-05 12:00:00,26,14,0.0,14.2,6,7,66,02:10 PM,01:02 AM,05:13 AM,07:31 PM,9,25,25,25,20,5,37,0.0,1014,25,10,284,18
2020-01-05 15:00:00,26,14,0.0,14.2,6,7,66,02:10 PM,01:02 AM,05:13 AM,07:31 PM,11,26,26,25,21,3,42,0.0,1013,25,10,262,18
2020-01-05 18:00:00,26,14,0.0,14.2,6,1,66,02:10 PM,01:02 AM,05:13 AM,07:31 PM,12,24,24,23,26,5,51,0.0,1013,23,10,233,18
2020-01-05 21:00:00,26,14,0.0,14.2,6,1,66,02:10 PM,01:02 AM,05:13 AM,07:31 PM,11,20,20,20,33,7,59,0.0,1014,20,10,184,16
2020-01-06 00:00:00,28,15,0.0,14.2,7,1,73,03:08 PM,01:33 AM,05:14 AM,07:31 PM,11,17,17,17,29,6,65,0.0,1014,17,10,140,15
2020-01-06 03:00:00,28,15,0.0,14.2,7,1,73,03:08 PM,01:33 AM,05:14 AM,07:31 PM,10,16,16,16,24,4,67,0.0,1013,16,10,142,12
2020-01-06 06:00:00,28,15,0.0,14.2,7,1,73,03:08 PM,01:33 AM,05:14 AM,07:31 PM,9,18,18,18,20,4,59,0.0,1013,18,10,133,11
2020-01-06 09:00:00,28,15,0.0,14.2,7,6,73,03:08 PM,01:33 AM,05:14 AM,07:31 PM,9,25,25,24,14,3,39,0.0,1013,24,10,158,12
2020-01-06 12:00:00,28,15,0.0,14.2,7,7,73,03:08 PM,01:33 AM,05:14 AM,07:31 PM,12,28,28,28,20,3,36,0.0,1012,28,10,251,17
2020-01-06 15:00:00,28,15,0.0,14.2,7,7,73,03:08 PM,01:33 AM,05:14 AM,07:31 PM,12,27,27,28,27,4,37,0.0,1010,28,10,253,22
2020-01-06 18:00:00,28,15,0.0,14.2,7,1,73,03:08 PM,01:33 AM,05:14 AM,07:31 PM,10,26,26,25,35,4,39,0.0,1011,25,10,214,23
2020-01-06 21:00:00,28,15,0.0,14.2,7,1,73,03:08 PM,01:33 AM,05:14 AM,07:31 PM,9,21,22,21,37,7,45,0.0,1012,21,10,162,19
2020-01-07 00:00:00,27,15,0.0,14.2,7,1,80,04:08 PM,02:07 AM,05:14 AM,07:31 PM,9,18,18,18,32,4,55,0.0,1011,18,10,144,17
2020-01-07 03:00:00,27,15,0.0,14.2,7,1,80,04:08 PM,02:07 AM,05:14 AM,07:31 PM,9,16,16,16,27,0,62,0.0,1010,16,10,140,14
2020-01-07 06:00:00,27,15,0.0,14.2,7,1,80,04:08 PM,02:07 AM,05:14 AM,07:31 PM,9,18,18,18,21,0,59,0.0,1009,18,10,114,13
2020-01-07 09:00:00,27,15,0.0,14.2,7,6,80,04:08 PM,02:07 AM,05:14 AM,07:31 PM,10,25,25,24,15,0,43,0.0,1008,24,10,154,13
2020-01-07 12:00:00,27,15,0.0,14.2,7,7,80,04:08 PM,02:07 AM,05:14 AM,07:31 PM,12,27,27,27,19,0,41,0.0,1007,27,10,279,16
2020-01-07 15:00:00,27,15,0.0,14.2,7,7,80,04:08 PM,02:07 AM,05:14 AM,07:31 PM,13,26,26,26,26,1,45,0.0,1006,26,10,265,22
2020-01-07 18:00:00,27,15,0.0,14.2,7,1,80,04:08 PM,02:07 AM,05:14 AM,07:31 PM,13,25,25,24,32,13,51,0.0,1006,24,10,241,22
2020-01-07 21:00:00,27,15,0.0,14.2,7,1,80,04:08 PM,02:07 AM,05:14 AM,07:31 PM,14,20,22,20,34,23,68,0.0,1007,20,10,203,18
2020-01-08 00:00:00,24,16,0.0,13.4,6,1,88,05:10 PM,02:46 AM,05:15 AM,07:31 PM,13,17,17,17,27,4,79,0.0,1007,17,10,170,14
2020-01-08 03:00:00,24,16,0.0,13.4,6,1,88,05:10 PM,02:46 AM,05:15 AM,07:31 PM,13,16,16,16,19,22,83,0.0,1007,16,10,144,9
2020-01-08 06:00:00,24,16,0.0,13.4,6,1,88,05:10 PM,02:46 AM,05:15 AM,07:31 PM,14,18,18,18,14,43,79,0.0,1008,18,10,166,9
2020-01-08 09:00:00,24,16,0.0,13.4,6,6,88,05:10 PM,02:46 AM,05:15 AM,07:31 PM,14,22,22,22,17,8,64,0.0,1009,22,10,227,14
2020-01-08 12:00:00,24,16,0.0,13.4,6,6,88,05:10 PM,02:46 AM,05:15 AM,07:31 PM,13,25,25,24,25,3,52,0.0,1008,24,10,260,22
2020-01-08 15:00:00,24,16,0.0,13.4,6,5,88,05:10 PM,02:46 AM,05:15 AM,07:31 PM,13,25,25,24,35,37,53,0.0,1007,24,10,252,30
2020-01-08 18:00:00,24,16,0.0,13.4,6,1,88,05:10 PM,02:46 AM,05:15 AM,07:31 PM,13,23,23,22,38,71,58,0.0,1008,22,10,233,30
2020-01-08 21:00:00,24,16,0.0,13.4,6,1,88,05:10 PM,02:46 AM,05:15 AM,07:31 PM,13,19,19,19,38,10,72,0.0,1010,19,10,205,24
2020-01-09 00:00:00,26,13,0.0,14.2,6,1,95,06:12 PM,03:31 AM,05:16 AM,07:31 PM,13,15,15,15,30,11,86,0.0,1011,15,10,174,17
2020-01-09 03:00:00,26,13,0.0,14.2,6,1,95,06:12 PM,03:31 AM,05:16 AM,07:31 PM,12,13,14,13,23,31,88,0.0,1011,14,10,163,13
2020-01-09 06:00:00,26,13,0.0,14.2,6,1,95,06:12 PM,03:31 AM,05:16 AM,07:31 PM,11,14,15,14,21,27,78,0.0,1012,15,10,172,13
2020-01-09 09:00:00,26,13,0.0,14.2,6,6,95,06:12 PM,03:31 AM,05:16 AM,07:31 PM,10,20,20,20,18,22,54,0.0,1013,20,10,188,15
2020-01-09 12:00:00,26,13,0.0,14.2,6,6,95,06:12 PM,03:31 AM,05:16 AM,07:31 PM,10,25,25,25,27,0,41,0.0,1013,25,10,210,23
2020-01-09 15:00:00,26,13,0.0,14.2,6,7,95,06:12 PM,03:31 AM,05:16 AM,07:31 PM,10,26,26,25,36,0,39,0.0,1013,25,10,200,31
2020-01-09 18:00:00,26,13,0.0,14.2,6,1,95,06:12 PM,03:31 AM,05:16 AM,07:31 PM,10,24,24,23,41,0,47,0.0,1014,23,10,184,32
2020-01-09 21:00:00,26,13,0.0,14.2,6,1,95,06:12 PM,03:31 AM,05:16 AM,07:31 PM,10,20,22,20,43,0,64,0.0,1017,20,10,164,27
2020-01-10 00:00:00,29,12,0.0,14.1,6,1,100,07:12 PM,04:23 AM,05:17 AM,07:31 PM,10,15,17,15,37,0,77,0.0,1019,16,10,142,23
2020-01-10 03:00:00,29,12,0.0,14.1,6,1,100,07:12 PM,04:23 AM,05:17 AM,07:31 PM,10,11,13,11,32,0,81,0.0,1019,13,10,132,19
2020-01-10 06:00:00,29,12,0.0,14.1,6,1,100,07:12 PM,04:23 AM,05:17 AM,07:31 PM,9,13,14,13,28,0,74,0.0,1021,14,10,127,19
2020-01-10 09:00:00,29,12,0.0,14.1,6,5,100,07:12 PM,04:23 AM,05:17 AM,07:31 PM,9,20,20,20,23,0,50,0.0,1022,20,10,119,20
2020-01-10 12:00:00,29,12,0.0,14.1,6,7,100,07:12 PM,04:23 AM,05:17 AM,07:31 PM,8,26,26,26,19,0,34,0.0,1021,26,10,117,17
2020-01-10 15:00:00,29,12,0.0,14.1,6,7,100,07:12 PM,04:23 AM,05:17 AM,07:31 PM,9,27,27,28,14,0,30,0.0,1019,28,10,133,12
2020-01-10 18:00:00,29,12,0.0,14.1,6,1,100,07:12 PM,04:23 AM,05:17 AM,07:31 PM,9,27,27,27,23,0,31,0.0,1018,27,10,142,13
2020-01-10 21:00:00,29,12,0.0,14.1,6,1,100,07:12 PM,04:23 AM,05:17 AM,07:31 PM,8,25,25,24,47,0,39,0.0,1019,24,10,106,24
2020-01-11 00:00:00,29,15,0.0,14.1,7,1,100,08:08 PM,05:24 AM,05:18 AM,07:31 PM,9,21,23,21,49,0,56,0.0,1021,21,10,99,30
2020-01-11 03:00:00,29,15,0.0,14.1,7,1,100,08:08 PM,05:24 AM,05:18 AM,07:31 PM,10,16,16,16,40,0,67,0.0,1020,16,10,90,26
2020-01-11 06:00:00,29,15,0.0,14.1,7,1,100,08:08 PM,05:24 AM,05:18 AM,07:31 PM,10,17,17,17,30,0,65,0.0,1020,17,10,75,20
2020-01-11 09:00:00,29,15,0.0,14.1,7,6,100,08:08 PM,05:24 AM,05:18 AM,07:31 PM,10,23,23,23,17,0,46,0.0,1019,23,10,60,15
2020-01-11 12:00:00,29,15,0.0,14.1,7,7,100,08:08 PM,05:24 AM,05:18 AM,07:31 PM,11,28,28,28,12,0,34,0.0,1016,28,10,130,10
2020-01-11 15:00:00,29,15,0.0,14.1,7,7,100,08:08 PM,05:24 AM,05:18 AM,07:31 PM,12,28,28,28,22,0,36,0.0,1014,28,10,279,18
