date_time,Denmark_maxtempC,Denmark_mintempC,Denmark_totalSnow_cm,Denmark_sunHour,Denmark_uvIndex,Denmark_uvIndex,Denmark_moon_illumination,Denmark_moonrise,Denmark_moonset,Denmark_sunrise,Denmark_sunset,Denmark_DewPointC,Denmark_FeelsLikeC,Denmark_HeatIndexC,Denmark_WindChillC,Denmark_WindGustKmph,Denmark_cloudcover,Denmark_humidity,Denmark_precipMM,Denmark_pressure,Denmark_tempC,Denmark_visibility,Denmark_winddirDegree,Denmark_windspeedKmph
2020-03-14 12:00:00,4,-0,0.0,11.6,2,2,62,12:40 AM,09:40 AM,07:27 AM,07:12 PM,-5,0,4,0,18,0,52,0.0,1025,4,10,159,14
2020-03-14 15:00:00,4,-0,0.0,11.6,2,2,62,12:40 AM,09:40 AM,07:27 AM,07:12 PM,-4,-1,4,-1,29,13,57,0.0,1024,4,10,177,22
2020-03-14 18:00:00,4,-0,0.0,11.6,2,2,62,12:40 AM,09:40 AM,07:27 AM,07:12 PM,-3,-1,4,-1,36,19,62,0.0,1024,4,10,172,26
2020-03-14 21:00:00,4,-0,0.0,11.6,2,1,62,12:40 AM,09:40 AM,07:27 AM,07:12 PM,-2,-1,3,-1,47,10,64,0.0,1023,1,10,174,32
2020-03-15 00:00:00,8,4,0.0,6.0,3,1,55,02:06 AM,10:07 AM,07:24 AM,07:14 PM,-2,-1,4,-1,55,21,63,0.0,1022,3,10,183,37
2020-03-15 03:00:00,8,4,0.0,6.0,3,1,55,02:06 AM,10:07 AM,07:24 AM,07:14 PM,-2,-1,5,-1,60,21,65,0.0,1019,5,10,185,40
2020-03-15 06:00:00,8,4,0.0,6.0,3,2,55,02:06 AM,10:07 AM,07:24 AM,07:14 PM,-0,-1,5,-1,61,36,70,0.0,1017,5,10,187,41
2020-03-15 09:00:00,8,4,0.0,6.0,3,3,55,02:06 AM,10:07 AM,07:24 AM,07:14 PM,1,-0,5,-0,63,76,74,0.0,1015,5,10,192,42
2020-03-15 12:00:00,8,4,0.0,6.0,3,2,55,02:06 AM,10:07 AM,07:24 AM,07:14 PM,2,1,6,1,61,97,77,0.0,1014,6,10,196,41
2020-03-15 15:00:00,8,4,0.0,6.0,3,2,55,02:06 AM,10:07 AM,07:24 AM,07:14 PM,3,2,7,2,63,77,77,0.0,1012,7,10,199,38
2020-03-15 18:00:00,8,4,0.0,6.0,3,2,55,02:06 AM,10:07 AM,07:24 AM,07:14 PM,4,3,8,3,67,88,77,0.0,1011,8,10,196,37
2020-03-15 21:00:00,8,4,0.0,6.0,3,1,55,02:06 AM,10:07 AM,07:24 AM,07:14 PM,4,3,8,3,62,100,79,0.0,1010,8,10,200,35
2020-03-16 00:00:00,9,1,0.0,8.8,2,1,47,03:25 AM,10:42 AM,07:22 AM,07:16 PM,5,3,7,3,53,92,83,0.0,1010,7,10,211,30
2020-03-16 03:00:00,9,1,0.0,8.8,2,1,47,03:25 AM,10:42 AM,07:22 AM,07:16 PM,5,3,7,3,47,96,84,0.0,1010,7,10,215,26
2020-03-16 06:00:00,9,1,0.0,8.8,2,2,47,03:25 AM,10:42 AM,07:22 AM,07:16 PM,5,3,7,3,45,100,88,0.6,1011,7,9,229,26
2020-03-16 09:00:00,9,1,0.0,8.8,2,2,47,03:25 AM,10:42 AM,07:22 AM,07:16 PM,5,4,8,4,41,93,82,0.4,1012,8,9,249,24
2020-03-16 12:00:00,9,1,0.0,8.8,2,2,47,03:25 AM,10:42 AM,07:22 AM,07:16 PM,4,5,8,5,39,78,74,0.2,1015,8,9,269,23
2020-03-16 15:00:00,9,1,0.0,8.8,2,2,47,03:25 AM,10:42 AM,07:22 AM,07:16 PM,4,5,8,5,35,47,76,0.1,1017,8,10,293,20
2020-03-16 18:00:00,9,1,0.0,8.8,2,3,47,03:25 AM,10:42 AM,07:22 AM,07:16 PM,7,5,7,5,16,13,81,0.0,1019,6,10,301,10
2020-03-16 21:00:00,9,1,0.0,8.8,2,1,47,03:25 AM,10:42 AM,07:22 AM,07:16 PM,6,2,4,2,16,9,84,0.0,1021,2,10,259,10
2020-03-17 00:00:00,8,5,0.0,7.4,3,1,40,04:31 AM,11:29 AM,07:19 AM,07:18 PM,5,3,6,3,19,4,85,0.0,1022,5,10,269,12
2020-03-17 03:00:00,8,5,0.0,7.4,3,1,40,04:31 AM,11:29 AM,07:19 AM,07:18 PM,4,2,6,2,23,3,87,0.0,1023,6,10,248,14
2020-03-17 06:00:00,8,5,0.0,7.4,3,2,40,04:31 AM,11:29 AM,07:19 AM,07:18 PM,3,1,5,1,30,23,88,0.0,1023,5,10,231,19
2020-03-17 09:00:00,8,5,0.0,7.4,3,3,40,04:31 AM,11:29 AM,07:19 AM,07:18 PM,3,2,6,2,34,47,82,0.0,1023,6,10,229,22
2020-03-17 12:00:00,8,5,0.0,7.4,3,3,40,04:31 AM,11:29 AM,07:19 AM,07:18 PM,3,3,7,3,39,68,76,0.0,1023,7,10,233,24
2020-03-17 15:00:00,8,5,0.0,7.4,3,2,40,04:31 AM,11:29 AM,07:19 AM,07:18 PM,3,4,8,4,43,80,73,0.0,1023,8,10,238,25
2020-03-17 18:00:00,8,5,0.0,7.4,3,2,40,04:31 AM,11:29 AM,07:19 AM,07:18 PM,4,3,7,3,43,76,81,0.0,1022,7,10,245,26
2020-03-17 21:00:00,8,5,0.0,7.4,3,1,40,04:31 AM,11:29 AM,07:19 AM,07:18 PM,5,3,7,3,39,91,88,0.0,1023,7,10,246,24
2020-03-18 00:00:00,8,6,0.0,6.0,2,1,33,05:25 AM,12:25 PM,07:16 AM,07:20 PM,5,3,7,3,35,100,90,0.0,1022,7,10,238,22
2020-03-18 03:00:00,8,6,0.0,6.0,2,1,33,05:25 AM,12:25 PM,07:16 AM,07:20 PM,5,2,7,2,43,82,89,0.0,1020,7,10,224,26
2020-03-18 06:00:00,8,6,0.0,6.0,2,2,33,05:25 AM,12:25 PM,07:16 AM,07:20 PM,4,2,7,2,55,91,81,0.0,1018,7,10,224,33
2020-03-18 09:00:00,8,6,0.0,6.0,2,2,33,05:25 AM,12:25 PM,07:16 AM,07:20 PM,5,3,7,3,58,100,82,0.0,1018,7,10,232,35
2020-03-18 12:00:00,8,6,0.0,6.0,2,2,33,05:25 AM,12:25 PM,07:16 AM,07:20 PM,6,4,8,4,55,100,88,0.3,1018,8,5,238,32
2020-03-18 15:00:00,8,6,0.0,6.0,2,2,33,05:25 AM,12:25 PM,07:16 AM,07:20 PM,6,4,8,4,48,99,86,0.2,1019,8,7,259,27
2020-03-18 18:00:00,8,6,0.0,6.0,2,2,33,05:25 AM,12:25 PM,07:16 AM,07:20 PM,5,4,8,4,40,86,83,0.2,1019,8,10,267,23
2020-03-18 21:00:00,8,6,0.0,6.0,2,1,33,05:25 AM,12:25 PM,07:16 AM,07:20 PM,4,3,7,3,32,93,83,0.1,1020,7,10,278,19
2020-03-19 00:00:00,7,5,0.0,11.6,2,1,25,06:05 AM,01:31 PM,07:14 AM,07:22 PM,3,3,6,3,23,100,81,0.0,1021,6,10,282,15
2020-03-19 03:00:00,7,5,0.0,11.6,2,1,25,06:05 AM,01:31 PM,07:14 AM,07:22 PM,3,2,6,2,24,100,85,0.1,1022,6,10,281,16
2020-03-19 06:00:00,7,5,0.0,11.6,2,2,25,06:05 AM,01:31 PM,07:14 AM,07:22 PM,3,1,5,1,28,92,86,0.1,1022,5,10,289,19
2020-03-19 09:00:00,7,5,0.0,11.6,2,2,25,06:05 AM,01:31 PM,07:14 AM,07:22 PM,2,2,6,2,26,43,79,0.0,1024,6,10,293,18
2020-03-19 12:00:00,7,5,0.0,11.6,2,3,25,06:05 AM,01:31 PM,07:14 AM,07:22 PM,1,4,7,4,24,10,68,0.0,1025,7,10,296,16
2020-03-19 15:00:00,7,5,0.0,11.6,2,3,25,06:05 AM,01:31 PM,07:14 AM,07:22 PM,0,5,7,5,23,30,61,0.0,1025,7,10,294,15
2020-03-19 18:00:00,7,5,0.0,11.6,2,3,25,06:05 AM,01:31 PM,07:14 AM,07:22 PM,1,4,7,4,23,22,65,0.0,1025,7,10,273,14
2020-03-19 21:00:00,7,5,0.0,11.6,2,1,25,06:05 AM,01:31 PM,07:14 AM,07:22 PM,1,3,6,3,28,36,72,0.0,1025,6,10,264,17
2020-03-20 00:00:00,8,4,0.0,11.6,3,1,18,06:34 AM,02:41 PM,07:11 AM,07:24 PM,2,2,5,2,27,83,79,0.0,1025,5,10,274,17
2020-03-20 03:00:00,8,4,0.0,11.6,3,1,18,06:34 AM,02:41 PM,07:11 AM,07:24 PM,2,1,5,1,28,100,84,0.0,1025,5,10,280,19
2020-03-20 06:00:00,8,4,0.0,11.6,3,1,18,06:34 AM,02:41 PM,07:11 AM,07:24 PM,2,1,5,1,28,95,82,0.0,1025,5,10,287,20
2020-03-20 09:00:00,8,4,0.0,11.6,3,2,18,06:34 AM,02:41 PM,07:11 AM,07:24 PM,2,2,5,2,22,42,79,0.0,1025,5,10,297,15
2020-03-20 12:00:00,8,4,0.0,11.6,3,3,18,06:34 AM,02:41 PM,07:11 AM,07:24 PM,2,4,7,4,23,11,74,0.0,1026,7,10,336,15
2020-03-20 15:00:00,8,4,0.0,11.6,3,3,18,06:34 AM,02:41 PM,07:11 AM,07:24 PM,0,4,8,4,37,3,60,0.0,1027,8,10,129,23
2020-03-20 18:00:00,8,4,0.0,11.6,3,3,18,06:34 AM,02:41 PM,07:11 AM,07:24 PM,-2,2,6,2,45,0,53,0.0,1029,6,10,10,28
2020-03-20 21:00:00,8,4,0.0,11.6,3,1,18,06:34 AM,02:41 PM,07:11 AM,07:24 PM,-3,-1,4,-1,41,0,57,0.0,1031,4,10,29,29
2020-03-21 00:00:00,5,2,0.0,11.6,2,1,11,06:56 AM,03:54 PM,07:09 AM,07:26 PM,-3,-2,3,-2,33,0,66,0.0,1033,3,10,53,24
2020-03-21 03:00:00,5,2,0.0,11.6,2,1,11,06:56 AM,03:54 PM,07:09 AM,07:26 PM,-2,-3,2,-3,31,0,71,0.0,1034,2,10,53,22
2020-03-21 06:00:00,5,2,0.0,11.6,2,2,11,06:56 AM,03:54 PM,07:09 AM,07:26 PM,-4,-2,2,-2,27,0,66,0.0,1035,2,10,45,20
2020-03-21 09:00:00,5,2,0.0,11.6,2,2,11,06:56 AM,03:54 PM,07:09 AM,07:26 PM,-5,-1,3,-1,23,1,54,0.0,1035,3,10,31,17
2020-03-21 12:00:00,5,2,0.0,11.6,2,2,11,06:56 AM,03:54 PM,07:09 AM,07:26 PM,-5,1,5,1,21,1,48,0.0,1035,5,10,237,15
2020-03-21 15:00:00,5,2,0.0,11.6,2,3,11,06:56 AM,03:54 PM,07:09 AM,07:26 PM,-4,1,5,1,31,2,50,0.0,1035,5,10,348,22
2020-03-21 18:00:00,5,2,0.0,11.6,2,3,11,06:56 AM,03:54 PM,07:09 AM,07:26 PM,-3,1,5,1,32,3,56,0.0,1035,5,10,122,22
2020-03-21 21:00:00,5,2,0.0,11.6,2,1,11,06:56 AM,03:54 PM,07:09 AM,07:26 PM,-2,-0,4,-0,32,5,63,0.0,1036,4,10,70,22
2020-03-22 00:00:00,4,1,0.0,11.6,2,1,4,07:13 AM,05:06 PM,07:06 AM,07:28 PM,-3,-2,3,-2,32,4,64,0.0,1038,3,10,103,23
2020-03-22 03:00:00,4,1,0.0,11.6,2,1,4,07:13 AM,05:06 PM,07:06 AM,07:28 PM,-5,-3,2,-3,29,1,59,0.0,1038,2,10,89,21
2020-03-22 06:00:00,4,1,0.0,11.6,2,2,4,07:13 AM,05:06 PM,07:06 AM,07:28 PM,-6,-4,1,-4,26,0,58,0.0,1039,1,10,80,19
2020-03-22 09:00:00,4,1,0.0,11.6,2,2,4,07:13 AM,05:06 PM,07:06 AM,07:28 PM,-5,-3,2,-3,23,28,60,0.0,1040,2,10,88,17
2020-03-22 12:00:00,4,1,0.0,11.6,2,2,4,07:13 AM,05:06 PM,07:06 AM,07:28 PM,-5,-1,3,-1,26,19,57,0.0,1041,3,10,123,20
2020-03-22 15:00:00,4,1,0.0,11.6,2,2,4,07:13 AM,05:06 PM,07:06 AM,07:28 PM,-5,-0,4,-0,24,18,54,0.0,1041,4,10,144,18
2020-03-22 18:00:00,4,1,0.0,11.6,2,2,4,07:13 AM,05:06 PM,07:06 AM,07:28 PM,-5,-1,3,-1,25,8,55,0.0,1041,3,10,136,18
2020-03-22 21:00:00,4,1,0.0,11.6,2,1,4,07:13 AM,05:06 PM,07:06 AM,07:28 PM,-6,-2,3,-2,27,0,54,0.0,1041,3,10,129,19
2020-03-23 00:00:00,3,-0,0.0,10.2,2,1,0,07:28 AM,06:17 PM,07:03 AM,07:31 PM,-6,-3,2,-3,31,7,56,0.0,1042,2,10,144,22
2020-03-23 03:00:00,3,-0,0.0,10.2,2,1,0,07:28 AM,06:17 PM,07:03 AM,07:31 PM,-4,-3,2,-3,31,12,64,0.0,1041,2,10,162,23
2020-03-23 06:00:00,3,-0,0.0,10.2,2,2,0,07:28 AM,06:17 PM,07:03 AM,07:31 PM,-4,-3,2,-3,30,28,61,0.0,1041,2,10,178,22
2020-03-23 09:00:00,3,-0,0.0,10.2,2,2,0,07:28 AM,06:17 PM,07:03 AM,07:31 PM,-5,-2,3,-2,28,62,56,0.0,1041,3,10,181,21
2020-03-23 12:00:00,3,-0,0.0,10.2,2,1,0,07:28 AM,06:17 PM,07:03 AM,07:31 PM,-6,-2,3,-2,28,58,54,0.0,1041,3,10,177,22
2020-03-23 15:00:00,3,-0,0.0,10.2,2,2,0,07:28 AM,06:17 PM,07:03 AM,07:31 PM,-6,-2,3,-2,26,35,52,0.0,1040,3,10,174,20
2020-03-23 18:00:00,3,-0,0.0,10.2,2,2,0,07:28 AM,06:17 PM,07:03 AM,07:31 PM,-6,-2,3,-2,26,21,53,0.0,1039,3,10,171,19
2020-03-23 21:00:00,3,-0,0.0,10.2,2,1,0,07:28 AM,06:17 PM,07:03 AM,07:31 PM,-4,-1,2,-1,30,13,60,0.0,1038,1,10,173,21
2020-03-24 00:00:00,4,0,0.0,11.6,2,1,0,07:40 AM,07:28 PM,07:01 AM,07:33 PM,-3,-1,3,-1,36,9,67,0.0,1038,2,10,184,25
2020-03-24 03:00:00,4,0,0.0,11.6,2,1,0,07:40 AM,07:28 PM,07:01 AM,07:33 PM,-3,-2,3,-2,32,27,66,0.0,1038,3,10,205,22
2020-03-24 06:00:00,4,0,0.0,11.6,2,2,0,07:40 AM,07:28 PM,07:01 AM,07:33 PM,-3,-2,3,-2,32,14,63,0.0,1037,3,10,207,22
2020-03-24 09:00:00,4,0,0.0,11.6,2,2,0,07:40 AM,07:28 PM,07:01 AM,07:33 PM,-4,-1,4,-1,33,4,59,0.0,1037,4,10,201,24
2020-03-24 12:00:00,4,0,0.0,11.6,2,2,0,07:40 AM,07:28 PM,07:01 AM,07:33 PM,-4,-1,4,-1,36,4,57,0.0,1037,4,10,189,27
2020-03-24 15:00:00,4,0,0.0,11.6,2,2,0,07:40 AM,07:28 PM,07:01 AM,07:33 PM,-4,-1,4,-1,35,8,54,0.0,1036,4,10,183,26
2020-03-24 18:00:00,4,0,0.0,11.6,2,2,0,07:40 AM,07:28 PM,07:01 AM,07:33 PM,-3,2,4,2,33,31,58,0.0,1035,3,10,173,23
2020-03-24 21:00:00,4,0,0.0,11.6,2,1,0,07:40 AM,07:28 PM,07:01 AM,07:33 PM,-2,1,4,1,37,59,63,0.0,1035,1,10,177,24
2020-03-25 00:00:00,5,0,0.0,10.3,1,1,3,07:52 AM,08:38 PM,06:58 AM,07:35 PM,-1,0,4,0,39,31,65,0.0,1035,3,10,192,26
2020-03-25 03:00:00,5,0,0.0,10.3,1,1,3,07:52 AM,08:38 PM,06:58 AM,07:35 PM,-2,-0,5,-0,39,8,62,0.0,1034,5,10,200,26
2020-03-25 06:00:00,5,0,0.0,10.3,1,2,3,07:52 AM,08:38 PM,06:58 AM,07:35 PM,-3,-1,4,-1,36,11,60,0.0,1034,4,10,202,24
2020-03-25 09:00:00,5,0,0.0,10.3,1,2,3,07:52 AM,08:38 PM,06:58 AM,07:35 PM,-3,-0,4,-0,35,48,59,0.0,1034,4,10,194,25
2020-03-25 12:00:00,5,0,0.0,10.3,1,1,3,07:52 AM,08:38 PM,06:58 AM,07:35 PM,-4,-0,5,-0,35,43,56,0.0,1034,5,10,185,26
2020-03-25 15:00:00,5,0,0.0,10.3,1,2,3,07:52 AM,08:38 PM,06:58 AM,07:35 PM,-3,0,5,0,32,58,56,0.0,1033,5,10,173,23
2020-03-25 18:00:00,5,0,0.0,10.3,1,1,3,07:52 AM,08:38 PM,06:58 AM,07:35 PM,-3,0,5,0,28,83,60,0.0,1033,5,10,159,20
2020-03-25 21:00:00,5,0,0.0,10.3,1,1,3,07:52 AM,08:38 PM,06:58 AM,07:35 PM,-2,0,3,0,30,43,65,0.0,1033,2,10,154,21
2020-03-26 00:00:00,5,-3,0.0,11.6,3,1,11,08:04 AM,09:50 PM,06:55 AM,07:37 PM,-0,1,4,1,32,9,71,0.0,1033,3,10,153,21
2020-03-26 03:00:00,5,-3,0.0,11.6,3,1,11,08:04 AM,09:50 PM,06:55 AM,07:37 PM,0,1,5,1,27,4,73,0.0,1032,5,10,165,18
2020-03-26 06:00:00,5,-3,0.0,11.6,3,2,11,08:04 AM,09:50 PM,06:55 AM,07:37 PM,0,2,5,2,20,5,72,0.0,1031,5,10,157,13
2020-03-26 09:00:00,5,-3,0.0,11.6,3,2,11,08:04 AM,09:50 PM,06:55 AM,07:37 PM,-1,2,5,2,21,2,67,0.0,1032,5,10,146,15
2020-03-26 12:00:00,5,-3,0.0,11.6,3,3,11,08:04 AM,09:50 PM,06:55 AM,07:37 PM,-1,2,5,2,26,0,63,0.0,1032,5,10,154,19
2020-03-26 15:00:00,5,-3,0.0,11.6,3,3,11,08:04 AM,09:50 PM,06:55 AM,07:37 PM,-2,2,5,2,25,0,60,0.0,1031,5,10,154,18
2020-03-26 18:00:00,5,-3,0.0,11.6,3,2,11,08:04 AM,09:50 PM,06:55 AM,07:37 PM,-2,2,5,2,19,0,59,0.0,1030,3,10,126,14
2020-03-26 21:00:00,5,-3,0.0,11.6,3,1,11,08:04 AM,09:50 PM,06:55 AM,07:37 PM,-2,-1,1,-1,24,0,61,0.0,1031,-1,10,101,16
2020-03-27 00:00:00,10,4,0.0,11.6,3,1,18,08:17 AM,11:02 PM,06:53 AM,07:39 PM,-2,-1,2,-1,27,0,65,0.0,1031,2,10,86,17
2020-03-27 03:00:00,10,4,0.0,11.6,3,1,18,08:17 AM,11:02 PM,06:53 AM,07:39 PM,-1,0,4,0,26,2,72,0.0,1030,4,10,84,16
2020-03-27 06:00:00,10,4,0.0,11.6,3,2,18,08:17 AM,11:02 PM,06:53 AM,07:39 PM,0,0,4,0,26,1,77,0.0,1029,4,10,82,16
2020-03-27 09:00:00,10,4,0.0,11.6,3,3,18,08:17 AM,11:02 PM,06:53 AM,07:39 PM,1,3,6,3,19,4,74,0.0,1029,6,10,83,13
2020-03-27 12:00:00,10,4,0.0,11.6,3,3,18,08:17 AM,11:02 PM,06:53 AM,07:39 PM,3,7,8,7,10,8,69,0.0,1028,8,10,82,7
2020-03-27 15:00:00,10,4,0.0,11.6,3,3,18,08:17 AM,11:02 PM,06:53 AM,07:39 PM,4,10,10,10,5,5,66,0.0,1027,10,10,248,4
2020-03-27 18:00:00,10,4,0.0,11.6,3,3,18,08:17 AM,11:02 PM,06:53 AM,07:39 PM,3,6,8,6,19,1,69,0.0,1026,8,10,113,11
2020-03-27 21:00:00,10,4,0.0,11.6,3,1,18,08:17 AM,11:02 PM,06:53 AM,07:39 PM,2,4,7,4,22,0,70,0.0,1026,7,10,15,13
2020-03-28 00:00:00,10,5,0.0,11.6,3,1,25,08:32 AM,No moonset,06:50 AM,07:41 PM,3,6,8,6,12,0,70,0.0,1025,8,10,245,9
2020-03-28 03:00:00,10,5,0.0,11.6,3,1,25,08:32 AM,No moonset,06:50 AM,07:41 PM,1,4,6,4,18,0,70,0.0,1024,6,10,347,12
2020-03-28 06:00:00,10,5,0.0,11.6,3,3,25,08:32 AM,No moonset,06:50 AM,07:41 PM,-0,2,5,2,21,0,68,0.0,1023,5,10,344,14
2020-03-28 09:00:00,10,5,0.0,11.6,3,3,25,08:32 AM,No moonset,06:50 AM,07:41 PM,-0,4,6,4,14,4,63,0.0,1022,6,10,343,10
2020-03-28 12:00:00,10,5,0.0,11.6,3,3,25,08:32 AM,No moonset,06:50 AM,07:41 PM,0,7,8,7,5,5,58,0.0,1020,8,10,293,4
2020-03-28 15:00:00,10,5,0.0,11.6,3,3,25,08:32 AM,No moonset,06:50 AM,07:41 PM,2,9,9,9,3,4,61,0.0,1019,9,10,301,3
2020-03-28 18:00:00,10,5,0.0,11.6,3,3,25,08:32 AM,No moonset,06:50 AM,07:41 PM,3,5,7,5,18,28,73,0.0,1018,7,10,340,13
2020-03-28 21:00:00,10,5,0.0,11.6,3,1,25,08:32 AM,No moonset,06:50 AM,07:41 PM,3,2,6,2,34,38,83,0.0,1019,6,10,131,22
2020-03-29 00:00:00,4,2,0.0,11.6,2,1,32,08:51 AM,12:14 AM,06:47 AM,07:43 PM,1,-2,4,-2,49,79,84,0.1,1021,4,3,40,36
2020-03-29 03:00:00,4,2,0.0,11.6,2,1,32,08:51 AM,12:14 AM,06:47 AM,07:43 PM,1,-5,2,-5,55,100,90,1.7,1023,2,0,41,42
2020-03-29 06:00:00,4,2,0.0,11.6,2,1,32,08:51 AM,12:14 AM,06:47 AM,07:43 PM,-2,-5,2,-5,53,83,74,2.7,1026,2,0,34,40
2020-03-29 09:00:00,4,2,0.0,11.6,2,1,32,08:51 AM,12:14 AM,06:47 AM,07:43 PM,-7,-4,2,-4,46,25,54,0.9,1029,2,7,29,36
2020-03-29 12:00:00,4,2,0.0,11.6,2,2,32,08:51 AM,12:14 AM,06:47 AM,07:43 PM,-9,-3,3,-3,38,0,42,0.0,1030,3,10,19,31
2020-03-29 15:00:00,4,2,0.0,11.6,2,2,32,08:51 AM,12:14 AM,06:47 AM,07:43 PM,-10,-1,4,-1,37,5,37,0.0,1030,4,10,242,28
2020-03-29 18:00:00,4,2,0.0,11.6,2,2,32,08:51 AM,12:14 AM,06:47 AM,07:43 PM,-6,-2,3,-2,42,5,51,0.0,1030,3,10,348,31
2020-03-29 21:00:00,4,2,0.0,11.6,2,1,32,08:51 AM,12:14 AM,06:47 AM,07:43 PM,-6,-2,3,-2,35,3,54,0.0,1029,3,10,335,25
2020-03-30 00:00:00,6,2,0.4,9.1,2,1,40,09:17 AM,01:27 AM,06:45 AM,07:45 PM,-6,-2,2,-2,26,9,53,0.0,1027,2,10,296,18
2020-03-30 03:00:00,6,2,0.4,9.1,2,1,40,09:17 AM,01:27 AM,06:45 AM,07:45 PM,-1,-3,2,-3,29,66,79,0.1,1025,2,10,272,21
2020-03-30 06:00:00,6,2,0.4,9.1,2,1,40,09:17 AM,01:27 AM,06:45 AM,07:45 PM,1,-1,3,-1,28,86,83,0.2,1023,3,8,304,20
2020-03-30 09:00:00,6,2,0.4,9.1,2,1,40,09:17 AM,01:27 AM,06:45 AM,07:45 PM,-2,-0,4,-0,30,81,67,0.3,1023,4,9,114,22
2020-03-30 12:00:00,6,2,0.4,9.1,2,2,40,09:17 AM,01:27 AM,06:45 AM,07:45 PM,-3,1,5,1,33,86,55,0.3,1024,5,9,6,25
2020-03-30 15:00:00,6,2,0.4,9.1,2,2,40,09:17 AM,01:27 AM,06:45 AM,07:45 PM,-3,2,6,2,33,40,52,0.1,1025,6,10,5,24
2020-03-30 18:00:00,6,2,0.4,9.1,2,2,40,09:17 AM,01:27 AM,06:45 AM,07:45 PM,-7,-0,5,-0,37,18,44,0.0,1027,5,10,34,27
2020-03-30 21:00:00,6,2,0.4,9.1,2,1,40,09:17 AM,01:27 AM,06:45 AM,07:45 PM,-5,0,3,0,19,12,54,0.0,1029,3,10,85,15
2020-03-31 00:00:00,6,2,0.0,10.3,2,1,44,09:52 AM,02:37 AM,06:42 AM,07:47 PM,-6,0,3,0,13,3,51,0.0,1030,3,10,47,11
2020-03-31 03:00:00,6,2,0.0,10.3,2,1,44,09:52 AM,02:37 AM,06:42 AM,07:47 PM,-7,-1,2,-1,12,3,50,0.0,1030,2,10,31,10
2020-03-31 06:00:00,6,2,0.0,10.3,2,2,44,09:52 AM,02:37 AM,06:42 AM,07:47 PM,-8,1,2,1,5,31,50,0.0,1031,2,10,240,4
2020-03-31 09:00:00,6,2,0.0,10.3,2,2,44,09:52 AM,02:37 AM,06:42 AM,07:47 PM,-8,1,3,1,9,33,45,0.0,1031,3,10,282,7
2020-03-31 12:00:00,6,2,0.0,10.3,2,2,44,09:52 AM,02:37 AM,06:42 AM,07:47 PM,-6,2,5,2,18,18,46,0.0,1029,5,10,254,14
2020-03-31 15:00:00,6,2,0.0,10.3,2,3,44,09:52 AM,02:37 AM,06:42 AM,07:47 PM,-3,2,6,2,30,11,52,0.0,1026,6,10,261,22
2020-03-31 18:00:00,6,2,0.0,10.3,2,3,44,09:52 AM,02:37 AM,06:42 AM,07:47 PM,-1,1,6,1,39,69,65,0.0,1024,6,10,263,27
2020-03-31 21:00:00,6,2,0.0,10.3,2,1,44,09:52 AM,02:37 AM,06:42 AM,07:47 PM,2,0,5,0,46,95,77,0.0,1021,5,10,259,32
2020-04-01 00:00:00,8,5,0.0,6.5,2,1,56,10:39 AM,03:41 AM,06:40 AM,07:49 PM,3,0,5,0,49,97,82,0.1,1019,5,10,259,33
2020-04-01 03:00:00,8,5,0.0,6.5,2,1,56,10:39 AM,03:41 AM,06:40 AM,07:49 PM,2,1,6,1,46,100,80,0.1,1017,6,10,268,31
2020-04-01 06:00:00,8,5,0.0,6.5,2,2,56,10:39 AM,03:41 AM,06:40 AM,07:49 PM,2,1,6,1,44,100,75,0.1,1015,6,10,269,29
2020-04-01 09:00:00,8,5,0.0,6.5,2,2,56,10:39 AM,03:41 AM,06:40 AM,07:49 PM,1,2,6,2,43,87,71,0.1,1014,6,10,268,28
2020-04-01 12:00:00,8,5,0.0,6.5,2,2,56,10:39 AM,03:41 AM,06:40 AM,07:49 PM,2,3,7,3,48,89,69,0.1,1012,7,10,269,30
2020-04-01 15:00:00,8,5,0.0,6.5,2,2,56,10:39 AM,03:41 AM,06:40 AM,07:49 PM,2,3,7,3,50,97,66,0.1,1011,7,10,275,31
2020-04-01 18:00:00,8,5,0.0,6.5,2,2,56,10:39 AM,03:41 AM,06:40 AM,07:49 PM,1,2,7,2,47,97,69,0.0,1010,7,10,276,30
2020-04-01 21:00:00,8,5,0.0,6.5,2,1,56,10:39 AM,03:41 AM,06:40 AM,07:49 PM,2,1,6,1,47,99,80,0.0,1008,6,10,271,31
2020-04-02 00:00:00,8,4,0.0,6.6,2,1,64,11:42 AM,04:33 AM,06:37 AM,07:51 PM,3,1,6,1,50,97,83,0.0,1007,6,10,270,33
2020-04-02 03:00:00,8,4,0.0,6.6,2,1,64,11:42 AM,04:33 AM,06:37 AM,07:51 PM,3,1,6,1,49,70,82,0.1,1006,6,10,266,33
2020-04-02 06:00:00,8,4,0.0,6.6,2,2,64,11:42 AM,04:33 AM,06:37 AM,07:51 PM,3,1,6,1,49,62,82,0.2,1005,6,10,264,32
2020-04-02 09:00:00,8,4,0.0,6.6,2,2,64,11:42 AM,04:33 AM,06:37 AM,07:51 PM,2,2,7,2,47,70,75,0.2,1004,7,10,263,31
2020-04-02 12:00:00,8,4,0.0,6.6,2,2,64,11:42 AM,04:33 AM,06:37 AM,07:51 PM,2,3,8,3,59,82,69,0.0,1002,8,10,246,37
