date_time,Lakelands_maxtempC,Lakelands_mintempC,Lakelands_totalSnow_cm,Lakelands_sunHour,Lakelands_uvIndex,Lakelands_uvIndex,Lakelands_moon_illumination,Lakelands_moonrise,Lakelands_moonset,Lakelands_sunrise,Lakelands_sunset,Lakelands_DewPointC,Lakelands_FeelsLikeC,Lakelands_HeatIndexC,Lakelands_WindChillC,Lakelands_WindGustKmph,Lakelands_cloudcover,Lakelands_humidity,Lakelands_precipMM,Lakelands_pressure,Lakelands_tempC,Lakelands_visibility,Lakelands_winddirDegree,Lakelands_windspeedKmph
2020-01-11 21:00:00,27,18,0.0,7.2,7,1,100,06:55 PM,07:25 AM,06:40 AM,05:49 PM,18,20,22,20,37,26,77,0.1,1018,20,10,79,19
2020-01-12 00:00:00,29,22,0.0,8.7,7,1,83,07:59 PM,08:20 AM,06:41 AM,05:50 PM,19,21,24,21,32,47,81,0.1,1018,21,10,79,18
2020-01-12 03:00:00,29,22,0.0,8.7,7,1,83,07:59 PM,08:20 AM,06:41 AM,05:50 PM,20,25,25,23,26,79,83,0.1,1017,23,10,73,16
2020-01-12 06:00:00,29,22,0.0,8.7,7,5,83,07:59 PM,08:20 AM,06:41 AM,05:50 PM,20,25,25,23,24,83,82,0.1,1018,23,10,66,15
2020-01-12 09:00:00,29,22,0.0,8.7,7,6,83,07:59 PM,08:20 AM,06:41 AM,05:50 PM,19,28,28,26,20,31,66,0.0,1019,26,10,77,15
2020-01-12 12:00:00,29,22,0.0,8.7,7,7,83,07:59 PM,08:20 AM,06:41 AM,05:50 PM,17,29,29,28,18,8,50,0.0,1019,28,10,90,15
2020-01-12 15:00:00,29,22,0.0,8.7,7,7,83,07:59 PM,08:20 AM,06:41 AM,05:50 PM,17,29,29,28,23,4,50,0.0,1017,28,10,90,17
2020-01-12 18:00:00,29,22,0.0,8.7,7,6,83,07:59 PM,08:20 AM,06:41 AM,05:50 PM,18,26,26,25,24,1,68,0.0,1017,25,10,71,15
2020-01-12 21:00:00,29,22,0.0,8.7,7,1,83,07:59 PM,08:20 AM,06:41 AM,05:50 PM,19,25,25,22,23,0,81,0.0,1018,22,10,53,13
2020-01-13 00:00:00,28,22,0.0,7.2,7,1,76,09:01 PM,09:11 AM,06:41 AM,05:50 PM,20,25,25,23,20,9,83,0.0,1018,23,10,58,12
2020-01-13 03:00:00,28,22,0.0,7.2,7,1,76,09:01 PM,09:11 AM,06:41 AM,05:50 PM,20,25,25,23,22,14,83,0.0,1017,23,10,68,14
2020-01-13 06:00:00,28,22,0.0,7.2,7,6,76,09:01 PM,09:11 AM,06:41 AM,05:50 PM,20,25,25,23,19,19,84,0.0,1017,23,10,68,13
2020-01-13 09:00:00,28,22,0.0,7.2,7,7,76,09:01 PM,09:11 AM,06:41 AM,05:50 PM,20,27,27,26,19,15,71,0.0,1019,26,10,85,16
2020-01-13 12:00:00,28,22,0.0,7.2,7,7,76,09:01 PM,09:11 AM,06:41 AM,05:50 PM,18,29,29,28,26,58,57,0.1,1018,28,10,98,21
2020-01-13 15:00:00,28,22,0.0,7.2,7,6,76,09:01 PM,09:11 AM,06:41 AM,05:50 PM,17,28,28,27,31,84,56,0.2,1017,27,10,95,22
2020-01-13 18:00:00,28,22,0.0,7.2,7,5,76,09:01 PM,09:11 AM,06:41 AM,05:50 PM,18,26,26,24,30,87,69,0.2,1017,24,10,74,17
2020-01-13 21:00:00,28,22,0.0,7.2,7,1,76,09:01 PM,09:11 AM,06:41 AM,05:50 PM,18,22,24,22,27,32,80,0.1,1019,22,10,57,13
2020-01-14 00:00:00,27,19,0.0,4.2,7,1,69,10:01 PM,09:58 AM,06:41 AM,05:51 PM,19,25,25,23,20,49,83,0.1,1019,23,10,54,12
2020-01-14 03:00:00,27,19,0.0,4.2,7,1,69,10:01 PM,09:58 AM,06:41 AM,05:51 PM,20,25,25,23,16,28,82,0.0,1018,23,10,53,11
2020-01-14 06:00:00,27,19,0.0,4.2,7,6,69,10:01 PM,09:58 AM,06:41 AM,05:51 PM,20,25,25,23,15,50,84,0.1,1018,23,10,54,11
2020-01-14 09:00:00,27,19,0.0,4.2,7,6,69,10:01 PM,09:58 AM,06:41 AM,05:51 PM,20,27,27,25,11,80,71,0.1,1019,25,10,66,9
2020-01-14 12:00:00,27,19,0.0,4.2,7,6,69,10:01 PM,09:58 AM,06:41 AM,05:51 PM,19,28,28,27,13,75,62,0.3,1018,27,9,80,10
2020-01-14 15:00:00,27,19,0.0,4.2,7,6,69,10:01 PM,09:58 AM,06:41 AM,05:51 PM,18,28,28,26,17,74,62,0.2,1016,26,10,71,13
2020-01-14 18:00:00,27,19,0.0,4.2,7,5,69,10:01 PM,09:58 AM,06:41 AM,05:51 PM,18,25,25,23,22,77,74,0.2,1016,23,10,64,13
2020-01-14 21:00:00,27,19,0.0,4.2,7,1,69,10:01 PM,09:58 AM,06:41 AM,05:51 PM,19,20,23,20,20,78,80,0.2,1017,20,9,49,12
2020-01-15 00:00:00,28,18,0.0,4.2,6,1,61,11:00 PM,10:42 AM,06:41 AM,05:51 PM,20,22,24,22,17,78,82,0.3,1016,22,9,41,11
2020-01-15 03:00:00,28,18,0.0,4.2,6,1,61,11:00 PM,10:42 AM,06:41 AM,05:51 PM,20,26,26,23,15,80,83,0.3,1015,23,10,41,11
2020-01-15 06:00:00,28,18,0.0,4.2,6,5,61,11:00 PM,10:42 AM,06:41 AM,05:51 PM,20,25,25,23,15,74,84,0.3,1016,23,10,48,11
2020-01-15 09:00:00,28,18,0.0,4.2,6,5,61,11:00 PM,10:42 AM,06:41 AM,05:51 PM,19,27,27,25,14,78,71,0.2,1017,25,10,61,11
2020-01-15 12:00:00,28,18,0.0,4.2,6,6,61,11:00 PM,10:42 AM,06:41 AM,05:51 PM,18,28,28,27,15,80,58,0.3,1016,27,10,88,12
2020-01-15 15:00:00,28,18,0.0,4.2,6,6,61,11:00 PM,10:42 AM,06:41 AM,05:51 PM,18,28,28,27,18,80,59,0.2,1015,27,10,93,13
2020-01-15 18:00:00,28,18,0.0,4.2,6,5,61,11:00 PM,10:42 AM,06:41 AM,05:51 PM,18,26,26,24,20,85,74,0.2,1015,24,10,57,12
2020-01-15 21:00:00,28,18,0.0,4.2,6,1,61,11:00 PM,10:42 AM,06:41 AM,05:51 PM,19,20,22,20,16,32,80,0.1,1016,20,10,43,9
2020-01-16 00:00:00,29,19,0.0,8.7,7,1,54,11:58 PM,11:25 AM,06:41 AM,05:52 PM,19,21,23,21,14,4,82,0.0,1016,21,10,47,9
2020-01-16 03:00:00,29,19,0.0,8.7,7,1,54,11:58 PM,11:25 AM,06:41 AM,05:52 PM,20,25,25,23,12,8,84,0.0,1016,23,10,46,9
2020-01-16 06:00:00,29,19,0.0,8.7,7,6,54,11:58 PM,11:25 AM,06:41 AM,05:52 PM,21,26,26,23,13,11,85,0.0,1016,23,10,45,9
2020-01-16 09:00:00,29,19,0.0,8.7,7,7,54,11:58 PM,11:25 AM,06:41 AM,05:52 PM,20,27,27,26,10,10,70,0.0,1018,26,10,66,8
2020-01-16 12:00:00,29,19,0.0,8.7,7,7,54,11:58 PM,11:25 AM,06:41 AM,05:52 PM,19,29,29,28,14,12,57,0.0,1018,28,10,95,11
2020-01-16 15:00:00,29,19,0.0,8.7,7,7,54,11:58 PM,11:25 AM,06:41 AM,05:52 PM,19,29,29,28,20,58,60,0.1,1016,28,10,89,14
2020-01-16 18:00:00,29,19,0.0,8.7,7,5,54,11:58 PM,11:25 AM,06:41 AM,05:52 PM,19,26,26,24,23,76,75,0.2,1016,24,10,66,14
2020-01-16 21:00:00,29,19,0.0,8.7,7,1,54,11:58 PM,11:25 AM,06:41 AM,05:52 PM,20,20,24,20,19,25,82,0.1,1017,20,10,49,11
2020-01-17 00:00:00,28,22,0.0,5.7,7,1,47,No moonrise,12:07 PM,06:41 AM,05:53 PM,21,25,25,22,13,2,85,0.0,1017,22,10,43,9
2020-01-17 03:00:00,28,22,0.0,5.7,7,1,47,No moonrise,12:07 PM,06:41 AM,05:53 PM,21,26,26,24,13,59,86,0.1,1016,24,10,44,10
2020-01-17 06:00:00,28,22,0.0,5.7,7,5,47,No moonrise,12:07 PM,06:41 AM,05:53 PM,21,26,26,24,15,86,85,0.2,1017,24,9,47,12
2020-01-17 09:00:00,28,22,0.0,5.7,7,6,47,No moonrise,12:07 PM,06:41 AM,05:53 PM,19,27,27,26,15,80,69,0.1,1018,26,10,59,13
2020-01-17 12:00:00,28,22,0.0,5.7,7,6,47,No moonrise,12:07 PM,06:41 AM,05:53 PM,18,29,29,27,17,85,57,0.2,1018,27,10,70,15
2020-01-17 15:00:00,28,22,0.0,5.7,7,6,47,No moonrise,12:07 PM,06:41 AM,05:53 PM,17,28,28,27,20,30,55,0.1,1016,27,10,67,15
2020-01-17 18:00:00,28,22,0.0,5.7,7,6,47,No moonrise,12:07 PM,06:41 AM,05:53 PM,17,26,26,24,26,0,68,0.0,1016,24,10,54,16
2020-01-17 21:00:00,28,22,0.0,5.7,7,1,47,No moonrise,12:07 PM,06:41 AM,05:53 PM,18,25,25,22,24,54,78,0.1,1018,22,10,48,14
2020-01-18 00:00:00,29,22,0.0,7.2,6,1,40,12:55 AM,12:50 PM,06:41 AM,05:53 PM,19,25,25,23,20,27,80,0.1,1018,23,10,44,14
2020-01-18 03:00:00,29,22,0.0,7.2,6,1,40,12:55 AM,12:50 PM,06:41 AM,05:53 PM,19,25,25,23,19,47,81,0.1,1017,23,10,44,14
2020-01-18 06:00:00,29,22,0.0,7.2,6,5,40,12:55 AM,12:50 PM,06:41 AM,05:53 PM,19,25,25,22,18,27,83,0.1,1017,22,10,45,13
2020-01-18 09:00:00,29,22,0.0,7.2,6,7,40,12:55 AM,12:50 PM,06:41 AM,05:53 PM,19,27,27,25,16,53,70,0.1,1019,25,10,56,13
2020-01-18 12:00:00,29,22,0.0,7.2,6,6,40,12:55 AM,12:50 PM,06:41 AM,05:53 PM,19,30,30,28,19,34,57,0.0,1018,28,10,73,17
2020-01-18 15:00:00,29,22,0.0,7.2,6,7,40,12:55 AM,12:50 PM,06:41 AM,05:53 PM,19,30,30,28,20,60,58,0.1,1016,28,10,77,17
2020-01-18 18:00:00,29,22,0.0,7.2,6,6,40,12:55 AM,12:50 PM,06:41 AM,05:53 PM,20,27,27,25,19,47,73,0.0,1016,25,10,61,14
2020-01-18 21:00:00,29,22,0.0,7.2,6,1,40,12:55 AM,12:50 PM,06:41 AM,05:53 PM,20,25,25,23,17,58,81,0.1,1016,23,10,50,11
2020-01-19 00:00:00,29,21,0.0,7.2,6,1,32,01:52 AM,01:35 PM,06:41 AM,05:54 PM,20,25,25,23,14,52,82,0.0,1016,23,10,49,9
2020-01-19 03:00:00,29,21,0.0,7.2,6,1,32,01:52 AM,01:35 PM,06:41 AM,05:54 PM,20,25,25,23,13,63,82,0.1,1015,23,9,57,9
2020-01-19 06:00:00,29,21,0.0,7.2,6,5,32,01:52 AM,01:35 PM,06:41 AM,05:54 PM,20,25,25,23,12,52,83,0.1,1016,23,10,60,8
2020-01-19 09:00:00,29,21,0.0,7.2,6,7,32,01:52 AM,01:35 PM,06:41 AM,05:54 PM,20,28,28,26,19,68,72,0.3,1017,26,10,88,15
2020-01-19 12:00:00,29,21,0.0,7.2,6,6,32,01:52 AM,01:35 PM,06:41 AM,05:54 PM,19,30,30,28,22,42,57,0.1,1016,28,10,105,18
2020-01-19 15:00:00,29,21,0.0,7.2,6,7,32,01:52 AM,01:35 PM,06:41 AM,05:54 PM,19,30,30,28,22,59,58,0.1,1015,28,10,102,18
2020-01-19 18:00:00,29,21,0.0,7.2,6,5,32,01:52 AM,01:35 PM,06:41 AM,05:54 PM,19,27,27,25,28,31,73,0.0,1015,25,10,87,17
2020-01-19 21:00:00,29,21,0.0,7.2,6,1,32,01:52 AM,01:35 PM,06:41 AM,05:54 PM,20,22,25,22,20,53,81,0.1,1016,22,10,67,12
2020-01-20 00:00:00,28,20,0.0,4.2,6,1,25,02:50 AM,02:22 PM,06:41 AM,05:54 PM,21,25,25,23,13,43,84,0.0,1016,23,10,59,9
2020-01-20 03:00:00,28,20,0.0,4.2,6,1,25,02:50 AM,02:22 PM,06:41 AM,05:54 PM,21,26,26,24,11,53,84,0.0,1015,24,10,46,8
2020-01-20 06:00:00,28,20,0.0,4.2,6,5,25,02:50 AM,02:22 PM,06:41 AM,05:54 PM,20,25,25,23,11,54,82,0.0,1015,23,10,44,8
2020-01-20 09:00:00,28,20,0.0,4.2,6,7,25,02:50 AM,02:22 PM,06:41 AM,05:54 PM,20,28,28,26,9,68,68,0.1,1017,26,10,75,7
2020-01-20 12:00:00,28,20,0.0,4.2,6,6,25,02:50 AM,02:22 PM,06:41 AM,05:54 PM,20,29,29,27,14,79,67,0.3,1016,27,9,102,11
2020-01-20 15:00:00,28,20,0.0,4.2,6,6,25,02:50 AM,02:22 PM,06:41 AM,05:54 PM,20,28,28,26,16,74,70,1.5,1014,26,9,108,11
2020-01-20 18:00:00,28,20,0.0,4.2,6,5,25,02:50 AM,02:22 PM,06:41 AM,05:54 PM,20,26,26,24,16,76,76,1.6,1014,24,9,94,9
2020-01-20 21:00:00,28,20,0.0,4.2,6,1,25,02:50 AM,02:22 PM,06:41 AM,05:54 PM,18,21,24,21,11,29,72,0.5,1015,21,10,46,6
2020-01-21 00:00:00,29,23,0.0,7.2,7,1,18,03:48 AM,03:13 PM,06:41 AM,05:55 PM,18,25,25,22,9,4,71,0.0,1015,22,10,244,6
2020-01-21 03:00:00,29,23,0.0,7.2,7,1,18,03:48 AM,03:13 PM,06:41 AM,05:55 PM,19,25,25,24,9,8,75,0.0,1014,24,10,123,6
2020-01-21 06:00:00,29,23,0.0,7.2,7,6,18,03:48 AM,03:13 PM,06:41 AM,05:55 PM,19,25,25,23,8,12,77,0.0,1014,23,10,18,6
2020-01-21 09:00:00,29,23,0.0,7.2,7,7,18,03:48 AM,03:13 PM,06:41 AM,05:55 PM,19,29,29,27,3,12,62,0.0,1015,27,10,220,2
2020-01-21 12:00:00,29,23,0.0,7.2,7,7,18,03:48 AM,03:13 PM,06:41 AM,05:55 PM,19,30,30,29,7,29,56,0.0,1014,29,10,224,6
2020-01-21 15:00:00,29,23,0.0,7.2,7,7,18,03:48 AM,03:13 PM,06:41 AM,05:55 PM,21,30,30,28,9,71,66,1.1,1013,28,9,164,7
2020-01-21 18:00:00,29,23,0.0,7.2,7,6,18,03:48 AM,03:13 PM,06:41 AM,05:55 PM,21,28,28,26,6,87,75,2.3,1013,26,8,241,4
2020-01-21 21:00:00,29,23,0.0,7.2,7,1,18,03:48 AM,03:13 PM,06:41 AM,05:55 PM,20,26,26,24,5,78,80,1.2,1014,24,8,333,3
2020-01-22 00:00:00,27,20,0.0,7.2,6,1,11,04:45 AM,04:05 PM,06:41 AM,05:56 PM,20,26,26,24,4,84,81,0.6,1013,24,9,354,3
2020-01-22 03:00:00,27,20,0.0,7.2,6,1,11,04:45 AM,04:05 PM,06:41 AM,05:56 PM,20,25,25,23,5,40,81,0.2,1012,23,10,347,4
2020-01-22 06:00:00,27,20,0.0,7.2,6,6,11,04:45 AM,04:05 PM,06:41 AM,05:56 PM,19,25,25,23,6,15,81,0.0,1012,23,10,346,5
2020-01-22 09:00:00,27,20,0.0,7.2,6,7,11,04:45 AM,04:05 PM,06:41 AM,05:56 PM,20,27,27,25,8,23,71,0.0,1014,25,10,341,6
2020-01-22 12:00:00,27,20,0.0,7.2,6,7,11,04:45 AM,04:05 PM,06:41 AM,05:56 PM,20,29,29,27,8,31,64,0.0,1013,27,10,339,7
2020-01-22 15:00:00,27,20,0.0,7.2,6,7,11,04:45 AM,04:05 PM,06:41 AM,05:56 PM,19,27,27,25,8,60,69,0.1,1012,25,10,344,6
2020-01-22 18:00:00,27,20,0.0,7.2,6,5,11,04:45 AM,04:05 PM,06:41 AM,05:56 PM,18,22,22,22,18,77,79,0.3,1013,22,9,348,11
2020-01-22 21:00:00,27,20,0.0,7.2,6,1,11,04:45 AM,04:05 PM,06:41 AM,05:56 PM,17,20,20,20,22,74,83,0.1,1014,20,10,347,12
2020-01-23 00:00:00,26,20,0.0,8.7,5,1,3,05:40 AM,04:59 PM,06:41 AM,05:56 PM,17,20,20,20,16,49,83,0.0,1014,20,10,349,10
2020-01-23 03:00:00,26,20,0.0,8.7,5,1,3,05:40 AM,04:59 PM,06:41 AM,05:56 PM,17,20,20,20,15,18,81,0.0,1013,20,10,352,10
2020-01-23 06:00:00,26,20,0.0,8.7,5,5,3,05:40 AM,04:59 PM,06:41 AM,05:56 PM,16,20,20,20,15,4,81,0.0,1013,20,10,122,11
2020-01-23 09:00:00,26,20,0.0,8.7,5,6,3,05:40 AM,04:59 PM,06:41 AM,05:56 PM,17,24,24,23,7,6,70,0.0,1015,23,10,17,5
2020-01-23 12:00:00,26,20,0.0,8.7,5,7,3,05:40 AM,04:59 PM,06:41 AM,05:56 PM,18,27,27,26,9,4,63,0.0,1013,26,10,117,8
2020-01-23 15:00:00,26,20,0.0,8.7,5,6,3,05:40 AM,04:59 PM,06:41 AM,05:56 PM,18,26,26,25,11,27,68,0.0,1012,25,10,174,9
2020-01-23 18:00:00,26,20,0.0,8.7,5,6,3,05:40 AM,04:59 PM,06:41 AM,05:56 PM,18,25,25,22,6,48,79,0.0,1012,22,10,202,5
2020-01-23 21:00:00,26,20,0.0,8.7,5,1,3,05:40 AM,04:59 PM,06:41 AM,05:56 PM,18,21,24,21,4,65,81,0.1,1014,21,10,311,3
2020-01-24 00:00:00,28,21,0.0,8.7,6,1,0,06:31 AM,05:54 PM,06:41 AM,05:57 PM,18,22,25,22,6,41,80,0.0,1014,22,10,131,5
2020-01-24 03:00:00,28,21,0.0,8.7,6,1,0,06:31 AM,05:54 PM,06:41 AM,05:57 PM,18,21,24,21,9,11,82,0.0,1013,21,10,19,7
2020-01-24 06:00:00,28,21,0.0,8.7,6,6,0,06:31 AM,05:54 PM,06:41 AM,05:57 PM,18,21,22,21,10,3,81,0.0,1014,21,10,26,8
2020-01-24 09:00:00,28,21,0.0,8.7,6,7,0,06:31 AM,05:54 PM,06:41 AM,05:57 PM,18,26,26,25,6,1,64,0.0,1016,25,10,27,5
2020-01-24 12:00:00,28,21,0.0,8.7,6,7,0,06:31 AM,05:54 PM,06:41 AM,05:57 PM,18,29,29,28,6,0,53,0.0,1015,28,10,121,5
2020-01-24 15:00:00,28,21,0.0,8.7,6,7,0,06:31 AM,05:54 PM,06:41 AM,05:57 PM,18,28,28,27,10,0,58,0.0,1013,27,10,156,9
2020-01-24 18:00:00,28,21,0.0,8.7,6,6,0,06:31 AM,05:54 PM,06:41 AM,05:57 PM,18,25,25,23,7,29,71,0.0,1014,23,10,126,6
2020-01-24 21:00:00,28,21,0.0,8.7,6,1,0,06:31 AM,05:54 PM,06:41 AM,05:57 PM,18,22,25,22,6,59,80,0.2,1015,22,10,75,4
2020-01-25 00:00:00,27,21,0.0,7.2,5,1,0,07:18 AM,06:47 PM,06:41 AM,05:57 PM,19,25,25,22,7,76,83,0.5,1015,22,9,31,5
2020-01-25 03:00:00,27,21,0.0,7.2,5,1,0,07:18 AM,06:47 PM,06:41 AM,05:57 PM,20,25,25,22,8,79,85,0.3,1015,22,10,245,6
2020-01-25 06:00:00,27,21,0.0,7.2,5,5,0,07:18 AM,06:47 PM,06:41 AM,05:57 PM,20,25,25,23,8,78,85,0.3,1015,23,10,137,6
2020-01-25 09:00:00,27,21,0.0,7.2,5,6,0,07:18 AM,06:47 PM,06:41 AM,05:57 PM,20,27,27,26,4,29,70,0.1,1017,26,10,62,3
2020-01-25 12:00:00,27,21,0.0,7.2,5,7,0,07:18 AM,06:47 PM,06:41 AM,05:57 PM,18,28,28,26,5,40,60,0.0,1016,26,10,153,4
2020-01-25 15:00:00,27,21,0.0,7.2,5,6,0,07:18 AM,06:47 PM,06:41 AM,05:57 PM,17,26,26,25,8,67,64,0.1,1014,25,10,159,6
2020-01-25 18:00:00,27,21,0.0,7.2,5,5,0,07:18 AM,06:47 PM,06:41 AM,05:57 PM,18,25,25,23,8,70,73,0.2,1015,23,10,90,5
2020-01-25 21:00:00,27,21,0.0,7.2,5,1,0,07:18 AM,06:47 PM,06:41 AM,05:57 PM,18,21,24,21,10,75,78,0.1,1016,21,10,260,6
2020-01-26 00:00:00,28,21,0.0,8.7,6,1,4,08:01 AM,07:39 PM,06:41 AM,05:58 PM,18,22,24,22,8,74,79,0.2,1016,22,9,131,5
2020-01-26 03:00:00,28,21,0.0,8.7,6,1,4,08:01 AM,07:39 PM,06:41 AM,05:58 PM,17,22,24,22,10,30,77,0.1,1015,22,10,20,6
2020-01-26 06:00:00,28,21,0.0,8.7,6,6,4,08:01 AM,07:39 PM,06:41 AM,05:58 PM,18,25,25,22,8,3,76,0.0,1015,22,10,18,6
2020-01-26 09:00:00,28,21,0.0,8.7,6,7,4,08:01 AM,07:39 PM,06:41 AM,05:58 PM,18,28,28,26,4,0,60,0.0,1017,26,10,235,3
2020-01-26 12:00:00,28,21,0.0,8.7,6,7,4,08:01 AM,07:39 PM,06:41 AM,05:58 PM,17,29,29,28,7,3,51,0.0,1016,28,10,242,6
2020-01-26 15:00:00,28,21,0.0,8.7,6,7,4,08:01 AM,07:39 PM,06:41 AM,05:58 PM,18,28,28,27,10,2,58,0.0,1014,27,10,166,9
2020-01-26 18:00:00,28,21,0.0,8.7,6,6,4,08:01 AM,07:39 PM,06:41 AM,05:58 PM,18,26,26,24,9,21,72,0.0,1014,24,10,126,6
2020-01-26 21:00:00,28,21,0.0,8.7,6,1,4,08:01 AM,07:39 PM,06:41 AM,05:58 PM,18,22,25,22,8,36,79,0.0,1015,22,10,74,5
2020-01-27 00:00:00,26,22,0.0,7.2,6,1,11,08:41 AM,08:29 PM,06:40 AM,05:59 PM,19,25,25,22,7,24,81,0.0,1015,22,10,36,5
2020-01-27 03:00:00,26,22,0.0,7.2,6,1,11,08:41 AM,08:29 PM,06:40 AM,05:59 PM,19,25,25,22,6,24,82,0.0,1014,22,10,248,5
2020-01-27 06:00:00,26,22,0.0,7.2,6,6,11,08:41 AM,08:29 PM,06:40 AM,05:59 PM,19,22,24,22,5,22,82,0.0,1015,22,10,133,4
2020-01-27 09:00:00,26,22,0.0,7.2,6,6,11,08:41 AM,08:29 PM,06:40 AM,05:59 PM,18,26,26,25,3,9,67,0.0,1016,25,10,183,2
2020-01-27 12:00:00,26,22,0.0,7.2,6,7,11,08:41 AM,08:29 PM,06:40 AM,05:59 PM,17,27,27,26,8,12,57,0.0,1016,26,10,220,6
2020-01-27 15:00:00,26,22,0.0,7.2,6,6,11,08:41 AM,08:29 PM,06:40 AM,05:59 PM,18,26,26,25,11,64,64,0.1,1014,25,9,182,8
2020-01-27 18:00:00,26,22,0.0,7.2,6,5,11,08:41 AM,08:29 PM,06:40 AM,05:59 PM,18,25,25,23,6,70,75,0.5,1014,23,10,192,4
2020-01-27 21:00:00,26,22,0.0,7.2,6,1,11,08:41 AM,08:29 PM,06:40 AM,05:59 PM,18,22,24,22,4,60,80,0.4,1015,22,10,238,2
2020-01-28 00:00:00,27,22,0.0,7.2,5,1,18,09:18 AM,09:17 PM,06:40 AM,05:59 PM,19,22,25,22,4,76,82,0.2,1015,22,9,321,3
2020-01-28 03:00:00,27,22,0.0,7.2,5,1,18,09:18 AM,09:17 PM,06:40 AM,05:59 PM,19,25,25,22,5,49,84,0.1,1014,22,10,346,4
2020-01-28 06:00:00,27,22,0.0,7.2,5,6,18,09:18 AM,09:17 PM,06:40 AM,05:59 PM,19,22,25,22,4,77,83,0.0,1014,22,10,345,3
2020-01-28 09:00:00,27,22,0.0,7.2,5,5,18,09:18 AM,09:17 PM,06:40 AM,05:59 PM,18,26,26,24,3,69,70,0.0,1015,24,10,264,3
2020-01-28 12:00:00,27,22,0.0,7.2,5,7,18,09:18 AM,09:17 PM,06:40 AM,05:59 PM,17,27,27,26,7,23,56,0.0,1014,26,10,212,6
2020-01-28 15:00:00,27,22,0.0,7.2,5,7,18,09:18 AM,09:17 PM,06:40 AM,05:59 PM,16,27,27,26,10,29,56,0.0,1013,26,10,198,8
2020-01-28 18:00:00,27,22,0.0,7.2,5,6,18,09:18 AM,09:17 PM,06:40 AM,05:59 PM,17,25,25,23,5,27,69,0.0,1013,23,10,205,4
2020-01-28 21:00:00,27,22,0.0,7.2,5,1,18,09:18 AM,09:17 PM,06:40 AM,05:59 PM,18,25,25,22,2,20,78,0.0,1014,22,10,304,1
2020-01-29 00:00:00,27,19,0.0,10.2,7,1,26,09:53 AM,10:04 PM,06:40 AM,06:00 PM,19,25,25,23,4,17,81,0.0,1014,23,10,357,3
2020-01-29 03:00:00,27,19,0.0,10.2,7,1,26,09:53 AM,10:04 PM,06:40 AM,06:00 PM,20,25,25,23,5,7,82,0.0,1014,23,10,357,5
2020-01-29 06:00:00,27,19,0.0,10.2,7,6,26,09:53 AM,10:04 PM,06:40 AM,06:00 PM,20,25,25,23,5,3,83,0.0,1015,23,10,123,4
2020-01-29 09:00:00,27,19,0.0,10.2,7,7,26,09:53 AM,10:04 PM,06:40 AM,06:00 PM,20,27,27,26,4,6,69,0.0,1016,26,10,108,4
2020-01-29 12:00:00,27,19,0.0,10.2,7,7,26,09:53 AM,10:04 PM,06:40 AM,06:00 PM,19,28,28,26,8,9,63,0.0,1015,26,10,172,7
2020-01-29 15:00:00,27,19,0.0,10.2,7,7,26,09:53 AM,10:04 PM,06:40 AM,06:00 PM,18,27,27,25,10,51,66,0.1,1014,25,10,169,8
2020-01-29 18:00:00,27,19,0.0,10.2,7,5,26,09:53 AM,10:04 PM,06:40 AM,06:00 PM,18,25,25,23,8,76,74,0.1,1014,23,10,130,5
2020-01-29 21:00:00,27,19,0.0,10.2,7,1,26,09:53 AM,10:04 PM,06:40 AM,06:00 PM,20,20,23,20,5,27,78,0.0,1014,20,10,83,4
2020-01-30 00:00:00,28,19,0.0,11.6,7,1,33,10:27 AM,10:51 PM,06:40 AM,06:00 PM,19,21,24,21,6,13,77,0.0,1014,21,10,72,4
2020-01-30 03:00:00,28,19,0.0,11.6,7,1,33,10:27 AM,10:51 PM,06:40 AM,06:00 PM,19,26,26,23,6,6,75,0.0,1013,23,10,57,5
2020-01-30 06:00:00,28,19,0.0,11.6,7,6,33,10:27 AM,10:51 PM,06:40 AM,06:00 PM,18,25,25,23,7,2,73,0.0,1014,23,10,37,6
2020-01-30 09:00:00,28,19,0.0,11.6,7,7,33,10:27 AM,10:51 PM,06:40 AM,06:00 PM,18,27,27,26,7,1,63,0.0,1016,26,10,110,6
2020-01-30 12:00:00,28,19,0.0,11.6,7,7,33,10:27 AM,10:51 PM,06:40 AM,06:00 PM,18,29,29,28,7,0,56,0.0,1015,28,10,163,6
2020-01-30 15:00:00,28,19,0.0,11.6,7,7,33,10:27 AM,10:51 PM,06:40 AM,06:00 PM,18,28,28,27,7,6,59,0.0,1014,27,10,159,6
2020-01-30 18:00:00,28,19,0.0,11.6,7,6,33,10:27 AM,10:51 PM,06:40 AM,06:00 PM,18,26,26,24,11,10,71,0.0,1015,24,10,118,7
2020-01-30 21:00:00,28,19,0.0,11.6,7,1,33,10:27 AM,10:51 PM,06:40 AM,06:00 PM,19,20,22,20,10,4,78,0.0,1016,20,10,79,7
2020-01-31 00:00:00,29,22,0.0,10.2,7,1,37,11:02 AM,11:39 PM,06:40 AM,06:01 PM,21,25,25,23,8,0,80,0.0,1015,23,10,60,6
2020-01-31 03:00:00,29,22,0.0,10.2,7,1,37,11:02 AM,11:39 PM,06:40 AM,06:01 PM,21,27,27,25,6,0,79,0.0,1015,25,10,33,6
