date_time,Birkenhead_maxtempC,Birkenhead_mintempC,Birkenhead_totalSnow_cm,Birkenhead_sunHour,Birkenhead_uvIndex,Birkenhead_uvIndex,Birkenhead_moon_illumination,Birkenhead_moonrise,Birkenhead_moonset,Birkenhead_sunrise,Birkenhead_sunset,Birkenhead_DewPointC,Birkenhead_FeelsLikeC,Birkenhead_HeatIndexC,Birkenhead_WindChillC,Birkenhead_WindGustKmph,Birkenhead_cloudcover,Birkenhead_humidity,Birkenhead_precipMM,Birkenhead_pressure,Birkenhead_tempC,Birkenhead_visibility,Birkenhead_winddirDegree,Birkenhead_windspeedKmph
2020-01-11 21:00:00,12,7,0.0,2.0,4,1,100,06:04 PM,10:06 AM,09:24 AM,05:17 PM,7,5,9,5,37,100,89,2.2,1013,9,9,245,23
2020-01-12 00:00:00,8,5,0.0,2.0,2,1,83,07:25 PM,10:47 AM,09:23 AM,05:18 PM,7,6,8,6,22,100,91,2.7,1013,8,7,248,13
2020-01-12 03:00:00,8,5,0.0,2.0,2,1,83,07:25 PM,10:47 AM,09:23 AM,05:18 PM,8,8,9,8,7,84,94,1.1,1010,9,9,184,5
2020-01-12 06:00:00,8,5,0.0,2.0,2,2,83,07:25 PM,10:47 AM,09:23 AM,05:18 PM,7,6,8,6,25,100,93,0.4,1010,8,10,180,15
2020-01-12 09:00:00,8,5,0.0,2.0,2,2,83,07:25 PM,10:47 AM,09:23 AM,05:18 PM,5,2,6,2,49,100,91,3.7,1010,6,7,301,33
2020-01-12 12:00:00,8,5,0.0,2.0,2,2,83,07:25 PM,10:47 AM,09:23 AM,05:18 PM,5,4,8,4,40,63,80,3.9,1014,8,8,261,26
2020-01-12 15:00:00,8,5,0.0,2.0,2,2,83,07:25 PM,10:47 AM,09:23 AM,05:18 PM,3,3,7,3,32,85,78,0.1,1015,7,10,268,21
2020-01-12 18:00:00,8,5,0.0,2.0,2,2,83,07:25 PM,10:47 AM,09:23 AM,05:18 PM,3,2,5,2,26,82,83,0.1,1016,5,10,232,15
2020-01-12 21:00:00,8,5,0.0,2.0,2,1,83,07:25 PM,10:47 AM,09:23 AM,05:18 PM,3,2,5,2,26,77,84,0.1,1015,5,10,208,15
2020-01-13 00:00:00,8,5,0.0,2.0,2,1,76,08:50 PM,11:18 AM,09:22 AM,05:20 PM,3,1,5,1,30,71,85,0.2,1014,5,9,184,18
2020-01-13 03:00:00,8,5,0.0,2.0,2,1,76,08:50 PM,11:18 AM,09:22 AM,05:20 PM,3,1,5,1,30,24,87,0.0,1012,5,10,182,17
2020-01-13 06:00:00,8,5,0.0,2.0,2,2,76,08:50 PM,11:18 AM,09:22 AM,05:20 PM,3,1,5,1,33,6,86,0.0,1009,5,10,166,19
2020-01-13 09:00:00,8,5,0.0,2.0,2,3,76,08:50 PM,11:18 AM,09:22 AM,05:20 PM,3,0,5,0,44,31,86,0.0,1004,5,10,160,27
2020-01-13 12:00:00,8,5,0.0,2.0,2,2,76,08:50 PM,11:18 AM,09:22 AM,05:20 PM,4,3,7,3,55,90,81,0.1,997,7,10,162,35
2020-01-13 15:00:00,8,5,0.0,2.0,2,2,76,08:50 PM,11:18 AM,09:22 AM,05:20 PM,5,3,8,3,63,100,81,0.5,988,8,2,169,42
2020-01-13 18:00:00,8,5,0.0,2.0,2,2,76,08:50 PM,11:18 AM,09:22 AM,05:20 PM,4,3,7,3,40,76,81,6.4,987,7,8,219,26
2020-01-13 21:00:00,8,5,0.0,2.0,2,1,76,08:50 PM,11:18 AM,09:22 AM,05:20 PM,2,2,6,2,46,45,74,0.0,989,6,10,218,28
2020-01-14 00:00:00,7,5,0.0,2.0,2,1,69,10:16 PM,11:43 AM,09:21 AM,05:22 PM,1,1,5,1,46,87,72,0.3,991,5,9,234,28
2020-01-14 03:00:00,7,5,0.0,2.0,2,1,69,10:16 PM,11:43 AM,09:21 AM,05:22 PM,1,2,5,2,32,50,74,0.0,991,5,10,218,18
2020-01-14 06:00:00,7,5,0.0,2.0,2,2,69,10:16 PM,11:43 AM,09:21 AM,05:22 PM,3,2,6,2,32,100,85,0.2,991,6,10,186,22
2020-01-14 09:00:00,7,5,0.0,2.0,2,2,69,10:16 PM,11:43 AM,09:21 AM,05:22 PM,4,2,6,2,32,100,84,0.6,990,6,2,179,20
2020-01-14 12:00:00,7,5,0.0,2.0,2,2,69,10:16 PM,11:43 AM,09:21 AM,05:22 PM,5,3,7,3,32,100,84,0.8,988,7,9,174,22
2020-01-14 15:00:00,7,5,0.0,2.0,2,2,69,10:16 PM,11:43 AM,09:21 AM,05:22 PM,7,5,7,5,19,98,95,3.9,980,7,7,165,12
2020-01-14 18:00:00,7,5,0.0,2.0,2,2,69,10:16 PM,11:43 AM,09:21 AM,05:22 PM,6,4,7,4,18,100,94,5.6,984,7,7,256,12
2020-01-14 21:00:00,7,5,0.0,2.0,2,1,69,10:16 PM,11:43 AM,09:21 AM,05:22 PM,5,5,8,5,33,91,86,0.5,989,5,2,248,22
2020-01-15 00:00:00,8,5,0.0,5.8,2,1,61,11:41 PM,12:03 PM,09:20 AM,05:23 PM,1,2,6,2,35,84,75,0.6,993,6,9,232,22
2020-01-15 03:00:00,8,5,0.0,5.8,2,1,61,11:41 PM,12:03 PM,09:20 AM,05:23 PM,2,2,5,2,29,33,80,0.0,994,5,10,209,17
2020-01-15 06:00:00,8,5,0.0,5.8,2,3,61,11:41 PM,12:03 PM,09:20 AM,05:23 PM,2,2,5,2,29,9,79,0.0,996,5,10,212,17
2020-01-15 09:00:00,8,5,0.0,5.8,2,3,61,11:41 PM,12:03 PM,09:20 AM,05:23 PM,1,1,5,1,37,6,75,0.0,998,5,10,225,21
2020-01-15 12:00:00,8,5,0.0,5.8,2,3,61,11:41 PM,12:03 PM,09:20 AM,05:23 PM,2,4,8,4,33,13,70,0.0,1002,8,10,219,22
2020-01-15 15:00:00,8,5,0.0,5.8,2,3,61,11:41 PM,12:03 PM,09:20 AM,05:23 PM,2,4,8,4,36,20,68,0.0,1003,8,10,228,23
2020-01-15 18:00:00,8,5,0.0,5.8,2,3,61,11:41 PM,12:03 PM,09:20 AM,05:23 PM,2,2,6,2,33,28,75,0.0,1008,6,10,208,18
2020-01-15 21:00:00,8,5,0.0,5.8,2,1,61,11:41 PM,12:03 PM,09:20 AM,05:23 PM,2,2,5,2,33,38,80,0.0,1010,5,10,201,18
2020-01-16 00:00:00,10,4,0.0,2.0,3,1,54,No moonrise,12:22 PM,09:20 AM,05:25 PM,3,1,5,1,36,32,83,0.0,1012,5,10,172,20
2020-01-16 03:00:00,10,4,0.0,2.0,3,1,54,No moonrise,12:22 PM,09:20 AM,05:25 PM,3,2,6,2,39,22,84,0.0,1012,6,10,170,22
2020-01-16 06:00:00,10,4,0.0,2.0,3,3,54,No moonrise,12:22 PM,09:20 AM,05:25 PM,3,1,6,1,46,25,83,0.0,1011,6,10,159,28
2020-01-16 09:00:00,10,4,0.0,2.0,3,2,54,No moonrise,12:22 PM,09:20 AM,05:25 PM,5,3,7,3,53,88,83,0.0,1009,7,10,157,33
2020-01-16 12:00:00,10,4,0.0,2.0,3,2,54,No moonrise,12:22 PM,09:20 AM,05:25 PM,6,4,9,4,63,100,83,0.1,1005,9,10,147,40
2020-01-16 15:00:00,10,4,0.0,2.0,3,2,54,No moonrise,12:22 PM,09:20 AM,05:25 PM,7,6,10,6,67,88,84,2.0,999,10,9,165,40
2020-01-16 18:00:00,10,4,0.0,2.0,3,2,54,No moonrise,12:22 PM,09:20 AM,05:25 PM,8,8,10,8,46,53,84,3.3,1000,8,8,192,26
2020-01-16 21:00:00,10,4,0.0,2.0,3,1,54,No moonrise,12:22 PM,09:20 AM,05:25 PM,6,4,6,4,26,84,84,0.2,1003,4,9,212,15
2020-01-17 00:00:00,7,1,0.0,2.0,2,1,47,01:03 AM,12:40 PM,09:19 AM,05:27 PM,5,4,7,4,27,76,86,0.2,1005,7,9,160,15
2020-01-17 03:00:00,7,1,0.0,2.0,2,1,47,01:03 AM,12:40 PM,09:19 AM,05:27 PM,5,3,6,3,30,71,89,0.1,1005,6,10,154,17
2020-01-17 06:00:00,7,1,0.0,2.0,2,2,47,01:03 AM,12:40 PM,09:19 AM,05:27 PM,4,4,6,4,15,74,92,0.5,1006,6,10,245,9
2020-01-17 09:00:00,7,1,0.0,2.0,2,2,47,01:03 AM,12:40 PM,09:19 AM,05:27 PM,4,2,5,2,22,100,88,0.8,1007,5,9,289,15
2020-01-17 12:00:00,7,1,0.0,2.0,2,2,47,01:03 AM,12:40 PM,09:19 AM,05:27 PM,2,3,7,3,30,75,73,1.0,1010,7,9,294,20
2020-01-17 15:00:00,7,1,0.0,2.0,2,2,47,01:03 AM,12:40 PM,09:19 AM,05:27 PM,3,3,6,3,24,75,77,0.1,1011,6,10,263,16
2020-01-17 18:00:00,7,1,0.0,2.0,2,2,47,01:03 AM,12:40 PM,09:19 AM,05:27 PM,2,1,5,1,34,58,80,0.4,1014,5,10,287,20
2020-01-17 21:00:00,7,1,0.0,2.0,2,1,47,01:03 AM,12:40 PM,09:19 AM,05:27 PM,2,1,3,1,39,82,79,0.5,1017,1,9,300,23
2020-01-18 00:00:00,7,4,0.0,3.9,2,1,40,02:25 AM,01:00 PM,09:17 AM,05:28 PM,1,1,5,1,47,70,71,0.7,1021,5,10,306,29
2020-01-18 03:00:00,7,4,0.0,3.9,2,1,40,02:25 AM,01:00 PM,09:17 AM,05:28 PM,1,1,5,1,41,75,75,0.1,1022,5,10,292,24
2020-01-18 06:00:00,7,4,0.0,3.9,2,1,40,02:25 AM,01:00 PM,09:17 AM,05:28 PM,2,1,5,1,29,71,79,0.1,1024,5,10,294,17
2020-01-18 09:00:00,7,4,0.0,3.9,2,2,40,02:25 AM,01:00 PM,09:17 AM,05:28 PM,1,1,4,1,27,8,81,0.0,1026,4,10,289,15
2020-01-18 12:00:00,7,4,0.0,3.9,2,2,40,02:25 AM,01:00 PM,09:17 AM,05:28 PM,2,3,7,3,25,75,70,0.1,1028,7,10,301,18
2020-01-18 15:00:00,7,4,0.0,3.9,2,2,40,02:25 AM,01:00 PM,09:17 AM,05:28 PM,2,3,6,3,30,52,76,0.1,1030,6,10,297,19
2020-01-18 18:00:00,7,4,0.0,3.9,2,2,40,02:25 AM,01:00 PM,09:17 AM,05:28 PM,3,2,5,2,28,88,82,0.1,1033,5,10,305,17
2020-01-18 21:00:00,7,4,0.0,3.9,2,1,40,02:25 AM,01:00 PM,09:17 AM,05:28 PM,3,2,5,2,28,4,84,0.0,1036,5,10,310,16
2020-01-19 00:00:00,7,4,0.0,5.8,3,1,32,03:46 AM,01:23 PM,09:16 AM,05:30 PM,4,3,6,3,21,0,86,0.0,1039,6,10,327,14
2020-01-19 03:00:00,7,4,0.0,5.8,3,1,32,03:46 AM,01:23 PM,09:16 AM,05:30 PM,5,6,7,6,9,0,89,0.0,1040,7,10,318,8
2020-01-19 06:00:00,7,4,0.0,5.8,3,3,32,03:46 AM,01:23 PM,09:16 AM,05:30 PM,4,4,5,4,8,4,90,0.0,1042,5,10,285,5
2020-01-19 09:00:00,7,4,0.0,5.8,3,2,32,03:46 AM,01:23 PM,09:16 AM,05:30 PM,3,2,4,2,14,18,91,0.0,1044,4,10,246,8
2020-01-19 12:00:00,7,4,0.0,5.8,3,3,32,03:46 AM,01:23 PM,09:16 AM,05:30 PM,4,5,7,5,12,51,81,0.0,1045,7,10,246,9
2020-01-19 15:00:00,7,4,0.0,5.8,3,3,32,03:46 AM,01:23 PM,09:16 AM,05:30 PM,4,7,7,7,6,43,81,0.0,1046,7,10,254,4
2020-01-19 18:00:00,7,4,0.0,5.8,3,3,32,03:46 AM,01:23 PM,09:16 AM,05:30 PM,3,4,6,4,11,45,84,0.0,1047,6,10,231,6
2020-01-19 21:00:00,7,4,0.0,5.8,3,1,32,03:46 AM,01:23 PM,09:16 AM,05:30 PM,1,2,4,2,17,47,83,0.0,1047,4,10,207,9
2020-01-20 00:00:00,10,4,0.0,5.8,3,1,25,05:06 AM,01:50 PM,09:15 AM,05:32 PM,2,2,4,2,13,53,87,0.0,1048,4,10,236,7
2020-01-20 03:00:00,10,4,0.0,5.8,3,1,25,05:06 AM,01:50 PM,09:15 AM,05:32 PM,2,2,4,2,15,19,88,0.0,1047,4,10,220,8
2020-01-20 06:00:00,10,4,0.0,5.8,3,2,25,05:06 AM,01:50 PM,09:15 AM,05:32 PM,2,1,4,1,14,7,89,0.0,1048,4,10,210,9
2020-01-20 09:00:00,10,4,0.0,5.8,3,2,25,05:06 AM,01:50 PM,09:15 AM,05:32 PM,2,1,4,1,16,8,90,0.0,1048,4,10,203,9
2020-01-20 12:00:00,10,4,0.0,5.8,3,3,25,05:06 AM,01:50 PM,09:15 AM,05:32 PM,5,7,8,7,8,0,80,0.0,1047,8,10,225,7
2020-01-20 15:00:00,10,4,0.0,5.8,3,4,25,05:06 AM,01:50 PM,09:15 AM,05:32 PM,7,10,10,10,5,0,82,0.0,1046,10,10,217,4
2020-01-20 18:00:00,10,4,0.0,5.8,3,3,25,05:06 AM,01:50 PM,09:15 AM,05:32 PM,7,8,8,8,7,0,88,0.0,1045,8,10,234,6
2020-01-20 21:00:00,10,4,0.0,5.8,3,1,25,05:06 AM,01:50 PM,09:15 AM,05:32 PM,3,2,5,2,18,8,87,0.0,1045,5,10,250,10
2020-01-21 00:00:00,8,4,0.0,3.9,2,1,18,06:21 AM,02:23 PM,09:14 AM,05:34 PM,3,1,4,1,27,100,89,0.0,1044,4,10,280,14
2020-01-21 03:00:00,8,4,0.0,3.9,2,1,18,06:21 AM,02:23 PM,09:14 AM,05:34 PM,5,4,6,4,20,89,89,0.0,1043,6,10,285,12
2020-01-21 06:00:00,8,4,0.0,3.9,2,2,18,06:21 AM,02:23 PM,09:14 AM,05:34 PM,4,4,6,4,17,93,88,0.1,1042,6,10,257,10
2020-01-21 09:00:00,8,4,0.0,3.9,2,2,18,06:21 AM,02:23 PM,09:14 AM,05:34 PM,5,4,6,4,14,87,90,0.0,1042,6,10,276,8
2020-01-21 12:00:00,8,4,0.0,3.9,2,3,18,06:21 AM,02:23 PM,09:14 AM,05:34 PM,6,6,8,6,15,26,86,0.0,1042,8,10,265,11
2020-01-21 15:00:00,8,4,0.0,3.9,2,2,18,06:21 AM,02:23 PM,09:14 AM,05:34 PM,6,5,8,5,19,84,91,0.0,1041,8,10,294,13
2020-01-21 18:00:00,8,4,0.0,3.9,2,2,18,06:21 AM,02:23 PM,09:14 AM,05:34 PM,6,5,7,5,23,82,92,0.0,1040,7,10,286,14
2020-01-21 21:00:00,8,4,0.0,3.9,2,1,18,06:21 AM,02:23 PM,09:14 AM,05:34 PM,6,5,7,5,19,100,95,0.0,1040,7,2,282,11
2020-01-22 00:00:00,8,7,0.0,2.1,2,1,11,07:30 AM,03:07 PM,09:13 AM,05:36 PM,7,6,8,6,18,100,96,0.0,1041,8,2,279,12
2020-01-22 03:00:00,8,7,0.0,2.1,2,1,11,07:30 AM,03:07 PM,09:13 AM,05:36 PM,7,6,8,6,15,100,96,0.0,1039,8,2,276,9
2020-01-22 06:00:00,8,7,0.0,2.1,2,2,11,07:30 AM,03:07 PM,09:13 AM,05:36 PM,7,5,8,5,21,100,98,0.0,1038,8,0,285,12
2020-01-22 09:00:00,8,7,0.0,2.1,2,2,11,07:30 AM,03:07 PM,09:13 AM,05:36 PM,8,6,8,6,21,100,97,0.0,1038,8,0,317,12
2020-01-22 12:00:00,8,7,0.0,2.1,2,2,11,07:30 AM,03:07 PM,09:13 AM,05:36 PM,8,6,8,6,21,93,95,0.0,1039,8,10,321,13
2020-01-22 15:00:00,8,7,0.0,2.1,2,2,11,07:30 AM,03:07 PM,09:13 AM,05:36 PM,8,7,8,7,12,78,95,0.1,1037,8,2,308,8
2020-01-22 18:00:00,8,7,0.0,2.1,2,2,11,07:30 AM,03:07 PM,09:13 AM,05:36 PM,7,7,8,7,11,72,95,0.1,1037,8,2,280,6
2020-01-22 21:00:00,8,7,0.0,2.1,2,1,11,07:30 AM,03:07 PM,09:13 AM,05:36 PM,6,6,7,6,13,51,95,0.0,1037,7,2,319,8
2020-01-23 00:00:00,9,3,0.0,3.9,2,1,3,08:28 AM,04:01 PM,09:11 AM,05:37 PM,6,7,7,7,4,51,96,0.0,1037,7,2,253,2
2020-01-23 03:00:00,9,3,0.0,3.9,2,1,3,08:28 AM,04:01 PM,09:11 AM,05:37 PM,7,7,7,7,6,100,97,0.0,1035,7,0,251,4
2020-01-23 06:00:00,9,3,0.0,3.9,2,2,3,08:28 AM,04:01 PM,09:11 AM,05:37 PM,7,7,7,7,6,57,96,0.0,1034,7,2,221,4
2020-01-23 09:00:00,9,3,0.0,3.9,2,2,3,08:28 AM,04:01 PM,09:11 AM,05:37 PM,6,5,7,5,12,39,94,0.0,1033,7,2,187,7
2020-01-23 12:00:00,9,3,0.0,3.9,2,3,3,08:28 AM,04:01 PM,09:11 AM,05:37 PM,7,9,9,9,3,26,87,0.0,1032,9,10,173,3
2020-01-23 15:00:00,9,3,0.0,3.9,2,2,3,08:28 AM,04:01 PM,09:11 AM,05:37 PM,7,9,9,9,4,91,88,0.0,1030,9,10,260,3
2020-01-23 18:00:00,9,3,0.0,3.9,2,2,3,08:28 AM,04:01 PM,09:11 AM,05:37 PM,6,6,7,6,13,92,93,0.0,1029,7,10,284,7
2020-01-23 21:00:00,9,3,0.0,3.9,2,1,3,08:28 AM,04:01 PM,09:11 AM,05:37 PM,7,3,6,3,12,95,95,0.0,1028,3,2,274,8
2020-01-24 00:00:00,9,7,0.0,2.1,2,1,0,09:14 AM,05:03 PM,09:10 AM,05:39 PM,7,6,8,6,10,89,95,0.1,1027,8,2,308,7
2020-01-24 03:00:00,9,7,0.0,2.1,2,1,0,09:14 AM,05:03 PM,09:10 AM,05:39 PM,7,5,7,5,19,91,96,0.0,1025,7,10,260,13
2020-01-24 06:00:00,9,7,0.0,2.1,2,2,0,09:14 AM,05:03 PM,09:10 AM,05:39 PM,6,5,7,5,21,69,94,0.0,1024,7,10,265,13
2020-01-24 09:00:00,9,7,0.0,2.1,2,2,0,09:14 AM,05:03 PM,09:10 AM,05:39 PM,6,5,7,5,15,98,93,0.0,1023,7,10,266,9
2020-01-24 12:00:00,9,7,0.0,2.1,2,2,0,09:14 AM,05:03 PM,09:10 AM,05:39 PM,6,7,8,7,14,80,87,0.0,1023,8,10,274,10
2020-01-24 15:00:00,9,7,0.0,2.1,2,2,0,09:14 AM,05:03 PM,09:10 AM,05:39 PM,6,7,9,7,12,93,87,0.0,1021,9,10,307,8
2020-01-24 18:00:00,9,7,0.0,2.1,2,2,0,09:14 AM,05:03 PM,09:10 AM,05:39 PM,7,8,8,8,4,95,90,0.0,1021,8,10,283,3
2020-01-24 21:00:00,9,7,0.0,2.1,2,1,0,09:14 AM,05:03 PM,09:10 AM,05:39 PM,6,7,8,7,8,95,89,0.0,1021,8,10,165,5
2020-01-25 00:00:00,8,6,0.0,3.9,2,1,0,09:50 AM,06:11 PM,09:09 AM,05:41 PM,6,6,7,6,10,100,90,0.0,1020,7,10,175,6
2020-01-25 03:00:00,8,6,0.0,3.9,2,1,0,09:50 AM,06:11 PM,09:09 AM,05:41 PM,5,5,6,5,12,88,90,0.0,1018,6,10,173,8
2020-01-25 06:00:00,8,6,0.0,3.9,2,3,0,09:50 AM,06:11 PM,09:09 AM,05:41 PM,5,4,6,4,15,59,89,0.0,1017,6,10,172,10
2020-01-25 09:00:00,8,6,0.0,3.9,2,2,0,09:50 AM,06:11 PM,09:09 AM,05:41 PM,5,5,7,5,18,89,88,0.0,1016,7,10,195,11
2020-01-25 12:00:00,8,6,0.0,3.9,2,3,0,09:50 AM,06:11 PM,09:09 AM,05:41 PM,5,5,8,5,21,37,82,0.0,1016,8,10,191,14
2020-01-25 15:00:00,8,6,0.0,3.9,2,2,0,09:50 AM,06:11 PM,09:09 AM,05:41 PM,4,6,8,6,21,64,76,0.0,1014,8,10,186,13
2020-01-25 18:00:00,8,6,0.0,3.9,2,3,0,09:50 AM,06:11 PM,09:09 AM,05:41 PM,4,4,7,4,28,52,84,0.0,1013,7,10,152,17
2020-01-25 21:00:00,8,6,0.0,3.9,2,1,0,09:50 AM,06:11 PM,09:09 AM,05:41 PM,4,2,6,2,33,30,90,0.0,1011,6,10,158,20
2020-01-26 00:00:00,8,4,0.0,2.1,2,1,4,10:17 AM,07:21 PM,09:07 AM,05:43 PM,5,4,7,4,32,71,89,0.0,1009,7,10,161,18
2020-01-26 03:00:00,8,4,0.0,2.1,2,1,4,10:17 AM,07:21 PM,09:07 AM,05:43 PM,5,2,6,2,35,38,91,0.0,1007,6,10,162,21
2020-01-26 06:00:00,8,4,0.0,2.1,2,3,4,10:17 AM,07:21 PM,09:07 AM,05:43 PM,4,2,6,2,40,31,87,0.0,1005,6,10,165,23
2020-01-26 09:00:00,8,4,0.0,2.1,2,2,4,10:17 AM,07:21 PM,09:07 AM,05:43 PM,5,3,7,3,51,100,85,0.1,1003,7,10,168,31
2020-01-26 12:00:00,8,4,0.0,2.1,2,2,4,10:17 AM,07:21 PM,09:07 AM,05:43 PM,6,5,8,5,19,100,89,0.6,1003,8,2,258,12
2020-01-26 15:00:00,8,4,0.0,2.1,2,2,4,10:17 AM,07:21 PM,09:07 AM,05:43 PM,4,4,7,4,23,100,81,0.3,1004,7,2,275,15
2020-01-26 18:00:00,8,4,0.0,2.1,2,2,4,10:17 AM,07:21 PM,09:07 AM,05:43 PM,2,3,5,3,21,84,78,0.4,1004,5,10,250,13
2020-01-26 21:00:00,8,4,0.0,2.1,2,1,4,10:17 AM,07:21 PM,09:07 AM,05:43 PM,1,1,4,1,21,4,79,0.0,1004,4,10,172,13
2020-01-27 00:00:00,7,4,0.0,2.1,3,1,11,10:39 AM,08:31 PM,09:06 AM,05:45 PM,0,-1,4,-1,32,50,78,0.0,1001,4,10,174,19
2020-01-27 03:00:00,7,4,0.0,2.1,3,1,11,10:39 AM,08:31 PM,09:06 AM,05:45 PM,4,3,6,3,30,83,88,0.4,998,6,9,195,18
2020-01-27 06:00:00,7,4,0.0,2.1,3,2,11,10:39 AM,08:31 PM,09:06 AM,05:45 PM,3,1,5,1,34,76,84,0.5,997,5,5,218,19
2020-01-27 09:00:00,7,4,0.0,2.1,3,2,11,10:39 AM,08:31 PM,09:06 AM,05:45 PM,0,1,4,1,29,15,76,0.0,998,4,10,230,17
2020-01-27 12:00:00,7,4,0.0,2.1,3,2,11,10:39 AM,08:31 PM,09:06 AM,05:45 PM,2,3,6,3,23,99,73,0.0,996,6,10,196,17
2020-01-27 15:00:00,7,4,0.0,2.1,3,2,11,10:39 AM,08:31 PM,09:06 AM,05:45 PM,3,5,7,5,14,75,75,0.2,993,7,10,191,10
2020-01-27 18:00:00,7,4,0.0,2.1,3,2,11,10:39 AM,08:31 PM,09:06 AM,05:45 PM,2,2,5,2,21,55,82,0.0,990,5,10,166,13
2020-01-27 21:00:00,7,4,0.0,2.1,3,1,11,10:39 AM,08:31 PM,09:06 AM,05:45 PM,2,0,4,0,33,93,86,0.2,987,4,2,153,22
2020-01-28 00:00:00,6,4,2.6,2.1,2,1,18,10:57 AM,09:40 PM,09:04 AM,05:47 PM,2,-0,4,-0,31,53,84,0.0,985,4,10,224,19
2020-01-28 03:00:00,6,4,2.6,2.1,2,1,18,10:57 AM,09:40 PM,09:04 AM,05:47 PM,0,-2,4,-2,42,83,79,1.1,988,4,7,276,29
2020-01-28 06:00:00,6,4,2.6,2.1,2,1,18,10:57 AM,09:40 PM,09:04 AM,05:47 PM,-1,-2,4,-2,49,53,70,1.9,990,4,7,281,32
2020-01-28 09:00:00,6,4,2.6,2.1,2,1,18,10:57 AM,09:40 PM,09:04 AM,05:47 PM,0,-1,4,-1,43,99,78,0.2,992,4,10,259,28
2020-01-28 12:00:00,6,4,2.6,2.1,2,2,18,10:57 AM,09:40 PM,09:04 AM,05:47 PM,1,1,6,1,44,61,69,0.4,993,6,10,254,33
2020-01-28 15:00:00,6,4,2.6,2.1,2,2,18,10:57 AM,09:40 PM,09:04 AM,05:47 PM,2,0,5,0,48,98,78,0.3,993,5,10,280,34
2020-01-28 18:00:00,6,4,2.6,2.1,2,2,18,10:57 AM,09:40 PM,09:04 AM,05:47 PM,1,0,5,0,48,77,76,0.6,997,5,9,271,31
2020-01-28 21:00:00,6,4,2.6,2.1,2,1,18,10:57 AM,09:40 PM,09:04 AM,05:47 PM,1,-1,5,-1,53,88,74,0.5,999,5,9,280,34
2020-01-29 00:00:00,8,1,0.0,2.1,2,1,26,11:13 AM,10:48 PM,09:03 AM,05:49 PM,-0,-1,4,-1,52,81,74,1.0,1002,4,9,272,33
2020-01-29 03:00:00,8,1,0.0,2.1,2,1,26,11:13 AM,10:48 PM,09:03 AM,05:49 PM,0,-1,5,-1,57,90,73,0.0,1002,5,10,274,36
2020-01-29 06:00:00,8,1,0.0,2.1,2,1,26,11:13 AM,10:48 PM,09:03 AM,05:49 PM,1,-0,5,-0,53,63,75,0.4,1004,5,10,276,33
2020-01-29 09:00:00,8,1,0.0,2.1,2,2,26,11:13 AM,10:48 PM,09:03 AM,05:49 PM,2,1,5,1,44,55,77,0.2,1005,5,10,272,28
2020-01-29 12:00:00,8,1,0.0,2.1,2,2,26,11:13 AM,10:48 PM,09:03 AM,05:49 PM,3,3,7,3,37,83,74,0.2,1006,7,10,253,26
2020-01-29 15:00:00,8,1,0.0,2.1,2,2,26,11:13 AM,10:48 PM,09:03 AM,05:49 PM,4,4,8,4,46,99,76,0.0,1004,8,10,242,30
2020-01-29 18:00:00,8,1,0.0,2.1,2,1,26,11:13 AM,10:48 PM,09:03 AM,05:49 PM,4,4,8,4,51,77,78,0.0,1004,4,10,243,31
2020-01-29 21:00:00,8,1,0.0,2.1,2,1,26,11:13 AM,10:48 PM,09:03 AM,05:49 PM,4,1,5,1,54,32,78,0.0,1005,1,10,244,32
2020-01-30 00:00:00,12,6,0.0,4.0,3,1,33,11:28 AM,11:56 PM,09:01 AM,05:50 PM,5,3,7,3,42,20,83,0.0,1005,7,10,242,24
2020-01-30 03:00:00,12,6,0.0,4.0,3,1,33,11:28 AM,11:56 PM,09:01 AM,05:50 PM,5,5,7,5,19,26,87,0.0,1004,7,10,225,11
2020-01-30 06:00:00,12,6,0.0,4.0,3,2,33,11:28 AM,11:56 PM,09:01 AM,05:50 PM,4,3,6,3,19,100,90,0.0,1002,6,10,167,10
2020-01-30 09:00:00,12,6,0.0,4.0,3,3,33,11:28 AM,11:56 PM,09:01 AM,05:50 PM,6,4,7,4,39,48,90,0.0,999,7,10,164,21
2020-01-30 12:00:00,12,6,0.0,4.0,3,4,33,11:28 AM,11:56 PM,09:01 AM,05:50 PM,8,9,11,9,30,43,82,0.0,997,11,10,195,17
2020-01-30 15:00:00,12,6,0.0,4.0,3,3,33,11:28 AM,11:56 PM,09:01 AM,05:50 PM,9,9,12,9,37,70,82,0.0,995,12,10,243,20
2020-01-30 18:00:00,12,6,0.0,4.0,3,3,33,11:28 AM,11:56 PM,09:01 AM,05:50 PM,7,6,10,6,51,28,85,0.0,997,10,10,272,29
2020-01-30 21:00:00,12,6,0.0,4.0,3,1,33,11:28 AM,11:56 PM,09:01 AM,05:50 PM,5,4,8,4,54,25,82,0.0,1000,8,10,277,32
2020-01-31 00:00:00,12,7,0.0,3.2,4,1,37,11:43 AM,No moonset,09:00 AM,05:52 PM,5,4,7,4,25,30,89,0.0,1002,7,10,234,14
2020-01-31 03:00:00,12,7,0.0,3.2,4,1,37,11:43 AM,No moonset,09:00 AM,05:52 PM,6,5,8,5,37,57,86,0.0,1000,8,10,199,20
