date_time,Phillip_maxtempC,Phillip_mintempC,Phillip_totalSnow_cm,Phillip_sunHour,Phillip_uvIndex,Phillip_uvIndex,Phillip_moon_illumination,Phillip_moonrise,Phillip_moonset,Phillip_sunrise,Phillip_sunset,Phillip_DewPointC,Phillip_FeelsLikeC,Phillip_HeatIndexC,Phillip_WindChillC,Phillip_WindGustKmph,Phillip_cloudcover,Phillip_humidity,Phillip_precipMM,Phillip_pressure,Phillip_tempC,Phillip_visibility,Phillip_winddirDegree,Phillip_windspeedKmph
2020-02-16 18:00:00,6,-3,0.0,5.4,2,1,38,02:20 AM,12:29 PM,07:54 AM,06:36 PM,-1,2,4,2,17,74,67,0.0,1019,4,10,245,11
2020-02-16 21:00:00,6,-3,0.0,5.4,2,1,38,02:20 AM,12:29 PM,07:54 AM,06:36 PM,-1,-1,2,-1,16,98,81,0.0,1020,2,10,264,8
2020-02-17 00:00:00,8,-1,0.0,10.8,1,1,30,03:27 AM,01:11 PM,07:53 AM,06:37 PM,-1,-1,1,-1,12,76,88,0.1,1020,1,7,300,6
2020-02-17 03:00:00,8,-1,0.0,10.8,1,1,30,03:27 AM,01:11 PM,07:53 AM,06:37 PM,0,-1,1,-1,12,31,94,0.0,1021,1,5,317,6
2020-02-17 06:00:00,8,-1,0.0,10.8,1,1,30,03:27 AM,01:11 PM,07:53 AM,06:37 PM,-2,-3,-0,-3,12,12,91,0.0,1022,-0,10,336,6
2020-02-17 09:00:00,8,-1,0.0,10.8,1,2,30,03:27 AM,01:11 PM,07:53 AM,06:37 PM,-3,-3,-0,-3,11,15,81,0.0,1024,-0,10,354,7
2020-02-17 12:00:00,8,-1,0.0,10.8,1,2,30,03:27 AM,01:11 PM,07:53 AM,06:37 PM,-4,2,4,2,8,15,57,0.0,1026,4,10,334,7
2020-02-17 15:00:00,8,-1,0.0,10.8,1,3,30,03:27 AM,01:11 PM,07:53 AM,06:37 PM,-4,7,7,7,6,9,46,0.0,1026,7,10,326,5
2020-02-17 18:00:00,8,-1,0.0,10.8,1,3,30,03:27 AM,01:11 PM,07:53 AM,06:37 PM,-3,7,8,7,7,4,56,0.0,1026,7,10,244,5
2020-02-17 21:00:00,8,-1,0.0,10.8,1,1,30,03:27 AM,01:11 PM,07:53 AM,06:37 PM,-3,4,7,4,16,10,74,0.0,1028,4,10,50,8
2020-02-18 00:00:00,9,0,0.0,5.4,2,1,22,04:30 AM,01:58 PM,07:51 AM,06:39 PM,-3,0,3,0,20,48,82,0.0,1028,1,10,48,10
2020-02-18 03:00:00,9,0,0.0,5.4,2,1,22,04:30 AM,01:58 PM,07:51 AM,06:39 PM,-3,-4,0,-4,20,88,81,0.0,1027,0,10,69,12
2020-02-18 06:00:00,9,0,0.0,5.4,2,1,22,04:30 AM,01:58 PM,07:51 AM,06:39 PM,-2,-3,1,-3,19,70,84,0.0,1026,1,10,90,11
2020-02-18 09:00:00,9,0,0.0,5.4,2,1,22,04:30 AM,01:58 PM,07:51 AM,06:39 PM,0,-1,2,-1,22,83,86,0.0,1025,2,10,113,13
2020-02-18 12:00:00,9,0,0.0,5.4,2,2,22,04:30 AM,01:58 PM,07:51 AM,06:39 PM,3,3,6,3,25,100,85,0.0,1023,6,10,151,16
2020-02-18 15:00:00,9,0,0.0,5.4,2,2,22,04:30 AM,01:58 PM,07:51 AM,06:39 PM,7,6,8,6,18,100,91,0.4,1019,8,10,181,12
2020-02-18 18:00:00,9,0,0.0,5.4,2,2,22,04:30 AM,01:58 PM,07:51 AM,06:39 PM,7,6,8,6,15,100,96,1.9,1016,8,8,208,9
2020-02-18 21:00:00,9,0,0.0,5.4,2,1,22,04:30 AM,01:58 PM,07:51 AM,06:39 PM,6,5,7,5,17,100,97,2.5,1016,7,5,246,10
2020-02-19 00:00:00,5,-3,0.0,10.9,1,1,15,05:27 AM,02:51 PM,07:50 AM,06:40 PM,5,4,6,4,17,87,94,0.6,1017,6,3,286,9
2020-02-19 03:00:00,5,-3,0.0,10.9,1,1,15,05:27 AM,02:51 PM,07:50 AM,06:40 PM,2,1,4,1,24,72,83,0.4,1019,4,7,318,15
2020-02-19 06:00:00,5,-3,0.0,10.9,1,1,15,05:27 AM,02:51 PM,07:50 AM,06:40 PM,-3,-3,1,-3,21,62,74,0.0,1022,1,10,318,12
2020-02-19 09:00:00,5,-3,0.0,10.9,1,2,15,05:27 AM,02:51 PM,07:50 AM,06:40 PM,-5,-3,1,-3,20,5,68,0.0,1024,1,10,302,13
2020-02-19 12:00:00,5,-3,0.0,10.9,1,2,15,05:27 AM,02:51 PM,07:50 AM,06:40 PM,-6,-1,4,-1,27,11,51,0.0,1026,4,10,306,22
2020-02-19 15:00:00,5,-3,0.0,10.9,1,2,15,05:27 AM,02:51 PM,07:50 AM,06:40 PM,-6,0,5,0,27,14,45,0.0,1026,5,10,315,23
2020-02-19 18:00:00,5,-3,0.0,10.9,1,2,15,05:27 AM,02:51 PM,07:50 AM,06:40 PM,-7,-2,2,-2,22,3,51,0.0,1028,2,10,321,17
2020-02-19 21:00:00,5,-3,0.0,10.9,1,1,15,05:27 AM,02:51 PM,07:50 AM,06:40 PM,-7,-4,-1,-4,15,2,65,0.0,1030,-2,10,324,9
2020-02-20 00:00:00,2,-5,0.0,8.5,2,1,7,06:16 AM,03:48 PM,07:49 AM,06:41 PM,-6,-4,-1,-4,13,18,71,0.0,1031,-3,10,325,8
2020-02-20 03:00:00,2,-5,0.0,8.5,2,1,7,06:16 AM,03:48 PM,07:49 AM,06:41 PM,-8,-6,-2,-6,14,60,64,0.0,1031,-2,10,314,9
2020-02-20 06:00:00,2,-5,0.0,8.5,2,1,7,06:16 AM,03:48 PM,07:49 AM,06:41 PM,-10,-7,-3,-7,13,87,59,0.0,1032,-3,10,322,9
2020-02-20 09:00:00,2,-5,0.0,8.5,2,2,7,06:16 AM,03:48 PM,07:49 AM,06:41 PM,-11,-6,-3,-6,12,66,55,0.0,1032,-3,10,324,9
2020-02-20 12:00:00,2,-5,0.0,8.5,2,1,7,06:16 AM,03:48 PM,07:49 AM,06:41 PM,-12,-4,-1,-4,12,34,41,0.0,1032,-1,10,308,10
2020-02-20 15:00:00,2,-5,0.0,8.5,2,1,7,06:16 AM,03:48 PM,07:49 AM,06:41 PM,-11,-2,1,-2,14,65,38,0.0,1031,1,10,304,12
2020-02-20 18:00:00,2,-5,0.0,8.5,2,2,7,06:16 AM,03:48 PM,07:49 AM,06:41 PM,-10,-4,-0,-4,16,59,47,0.0,1030,-0,10,328,12
2020-02-20 21:00:00,2,-5,0.0,8.5,2,1,7,06:16 AM,03:48 PM,07:49 AM,06:41 PM,-11,-8,-3,-8,19,30,56,0.0,1032,-3,10,354,12
2020-02-21 00:00:00,1,-8,0.0,11.0,2,1,0,06:58 AM,04:47 PM,07:47 AM,06:42 PM,-12,-10,-5,-10,21,0,59,0.0,1032,-5,10,238,13
2020-02-21 03:00:00,1,-8,0.0,11.0,2,1,0,06:58 AM,04:47 PM,07:47 AM,06:42 PM,-14,-12,-6,-12,21,2,55,0.0,1032,-6,10,117,14
2020-02-21 06:00:00,1,-8,0.0,11.0,2,1,0,06:58 AM,04:47 PM,07:47 AM,06:42 PM,-14,-13,-7,-13,18,8,56,0.0,1032,-7,10,350,12
2020-02-21 09:00:00,1,-8,0.0,11.0,2,2,0,06:58 AM,04:47 PM,07:47 AM,06:42 PM,-15,-12,-7,-12,17,7,53,0.0,1033,-7,10,350,12
2020-02-21 12:00:00,1,-8,0.0,11.0,2,2,0,06:58 AM,04:47 PM,07:47 AM,06:42 PM,-16,-7,-3,-7,14,1,37,0.0,1033,-3,10,334,12
2020-02-21 15:00:00,1,-8,0.0,11.0,2,2,0,06:58 AM,04:47 PM,07:47 AM,06:42 PM,-16,-3,1,-3,12,4,27,0.0,1031,1,10,305,10
2020-02-21 18:00:00,1,-8,0.0,11.0,2,2,0,06:58 AM,04:47 PM,07:47 AM,06:42 PM,-14,-3,0,-3,13,3,33,0.0,1030,0,10,278,10
2020-02-21 21:00:00,1,-8,0.0,11.0,2,1,0,06:58 AM,04:47 PM,07:47 AM,06:42 PM,-13,-6,-3,-6,16,0,47,0.0,1030,-3,10,254,8
2020-02-22 00:00:00,7,-4,0.0,11.0,2,1,0,07:35 AM,05:48 PM,07:46 AM,06:43 PM,-13,-8,-4,-8,19,0,49,0.0,1029,-4,10,240,9
2020-02-22 03:00:00,7,-4,0.0,11.0,2,1,0,07:35 AM,05:48 PM,07:46 AM,06:43 PM,-13,-9,-4,-9,21,0,52,0.0,1027,-4,10,246,11
2020-02-22 06:00:00,7,-4,0.0,11.0,2,1,0,07:35 AM,05:48 PM,07:46 AM,06:43 PM,-13,-9,-4,-9,21,0,51,0.0,1027,-4,10,248,11
2020-02-22 09:00:00,7,-4,0.0,11.0,2,2,0,07:35 AM,05:48 PM,07:46 AM,06:43 PM,-13,-7,-2,-7,20,0,45,0.0,1027,-2,10,256,13
2020-02-22 12:00:00,7,-4,0.0,11.0,2,2,0,07:35 AM,05:48 PM,07:46 AM,06:43 PM,-12,-1,3,-1,21,0,32,0.0,1026,3,10,262,18
2020-02-22 15:00:00,7,-4,0.0,11.0,2,3,0,07:35 AM,05:48 PM,07:46 AM,06:43 PM,-9,3,6,3,22,0,33,0.0,1024,6,10,257,18
2020-02-22 18:00:00,7,-4,0.0,11.0,2,3,0,07:35 AM,05:48 PM,07:46 AM,06:43 PM,-7,4,7,4,21,0,43,0.0,1023,6,10,253,14
2020-02-22 21:00:00,7,-4,0.0,11.0,2,1,0,07:35 AM,05:48 PM,07:46 AM,06:43 PM,-7,2,4,2,17,3,60,0.0,1024,2,10,260,8
2020-02-23 00:00:00,9,-1,0.0,11.0,3,1,0,08:06 AM,06:48 PM,07:45 AM,06:44 PM,-6,-3,-1,-3,13,8,68,0.0,1024,-1,10,274,6
2020-02-23 03:00:00,9,-1,0.0,11.0,3,1,0,08:06 AM,06:48 PM,07:45 AM,06:44 PM,-7,-3,-1,-3,13,4,65,0.0,1024,-1,10,278,6
2020-02-23 06:00:00,9,-1,0.0,11.0,3,1,0,08:06 AM,06:48 PM,07:45 AM,06:44 PM,-6,-3,-1,-3,14,3,66,0.0,1024,-1,10,270,6
2020-02-23 09:00:00,9,-1,0.0,11.0,3,2,0,08:06 AM,06:48 PM,07:45 AM,06:44 PM,-6,-1,1,-1,12,5,61,0.0,1024,1,10,257,8
2020-02-23 12:00:00,9,-1,0.0,11.0,3,3,0,08:06 AM,06:48 PM,07:45 AM,06:44 PM,-5,3,6,3,14,6,47,0.0,1023,6,10,243,12
2020-02-23 15:00:00,9,-1,0.0,11.0,3,3,0,08:06 AM,06:48 PM,07:45 AM,06:44 PM,-3,6,8,6,17,1,45,0.0,1021,8,10,239,14
2020-02-23 18:00:00,9,-1,0.0,11.0,3,3,0,08:06 AM,06:48 PM,07:45 AM,06:44 PM,-2,5,7,5,16,3,53,0.0,1020,7,10,229,11
2020-02-23 21:00:00,9,-1,0.0,11.0,3,1,0,08:06 AM,06:48 PM,07:45 AM,06:44 PM,-3,1,3,1,14,7,65,0.0,1020,3,10,213,7
2020-02-24 00:00:00,12,1,0.0,10.1,3,1,0,08:34 AM,07:47 PM,07:43 AM,06:46 PM,-4,-0,2,-0,12,11,67,0.0,1020,2,10,221,6
2020-02-24 03:00:00,12,1,0.0,10.1,3,1,0,08:34 AM,07:47 PM,07:43 AM,06:46 PM,-3,0,1,0,9,18,72,0.0,1019,1,10,223,5
2020-02-24 06:00:00,12,1,0.0,10.1,3,1,0,08:34 AM,07:47 PM,07:43 AM,06:46 PM,-3,-1,1,-1,9,33,76,0.0,1019,1,10,227,4
2020-02-24 09:00:00,12,1,0.0,10.1,3,2,0,08:34 AM,07:47 PM,07:43 AM,06:46 PM,-2,2,3,2,8,2,71,0.0,1019,3,10,227,5
2020-02-24 12:00:00,12,1,0.0,10.1,3,3,0,08:34 AM,07:47 PM,07:43 AM,06:46 PM,0,8,9,8,8,14,55,0.0,1018,9,10,223,7
2020-02-24 15:00:00,12,1,0.0,10.1,3,3,0,08:34 AM,07:47 PM,07:43 AM,06:46 PM,2,10,11,10,11,56,54,0.0,1016,11,10,215,9
2020-02-24 18:00:00,12,1,0.0,10.1,3,3,0,08:34 AM,07:47 PM,07:43 AM,06:46 PM,3,10,10,10,9,75,63,0.0,1016,10,10,207,6
2020-02-24 21:00:00,12,1,0.0,10.1,3,1,0,08:34 AM,07:47 PM,07:43 AM,06:46 PM,2,7,7,7,7,53,72,0.0,1016,7,10,191,3
2020-02-25 00:00:00,6,4,0.0,5.5,3,1,8,08:59 AM,08:45 PM,07:42 AM,06:47 PM,-0,6,6,6,4,48,63,0.0,1015,6,10,125,2
2020-02-25 03:00:00,6,4,0.0,5.5,3,1,8,08:59 AM,08:45 PM,07:42 AM,06:47 PM,1,5,5,5,4,61,77,0.0,1013,5,10,187,2
2020-02-25 06:00:00,6,4,0.0,5.5,3,1,8,08:59 AM,08:45 PM,07:42 AM,06:47 PM,3,4,4,4,3,92,88,0.1,1013,4,10,253,2
2020-02-25 09:00:00,6,4,0.0,5.5,3,2,8,08:59 AM,08:45 PM,07:42 AM,06:47 PM,4,4,5,4,7,100,90,0.1,1012,5,7,93,4
2020-02-25 12:00:00,6,4,0.0,5.5,3,2,8,08:59 AM,08:45 PM,07:42 AM,06:47 PM,5,5,6,5,9,100,90,0.4,1012,6,2,73,6
2020-02-25 15:00:00,6,4,0.0,5.5,3,2,8,08:59 AM,08:45 PM,07:42 AM,06:47 PM,6,5,6,5,9,100,95,1.2,1011,6,4,67,7
2020-02-25 18:00:00,6,4,0.0,5.5,3,2,8,08:59 AM,08:45 PM,07:42 AM,06:47 PM,6,4,6,4,10,100,97,2.7,1011,6,8,52,7
2020-02-25 21:00:00,6,4,0.0,5.5,3,1,8,08:59 AM,08:45 PM,07:42 AM,06:47 PM,5,4,6,4,12,100,98,2.8,1012,6,5,61,8
2020-02-26 00:00:00,7,5,0.0,5.5,2,1,15,09:23 AM,09:44 PM,07:40 AM,06:48 PM,5,3,5,3,12,100,98,0.3,1012,5,2,65,7
2020-02-26 03:00:00,7,5,0.0,5.5,2,1,15,09:23 AM,09:44 PM,07:40 AM,06:48 PM,5,4,5,4,10,100,98,0.3,1012,5,1,71,6
2020-02-26 06:00:00,7,5,0.0,5.5,2,1,15,09:23 AM,09:44 PM,07:40 AM,06:48 PM,5,5,6,5,9,100,98,0.0,1012,6,0,83,5
2020-02-26 09:00:00,7,5,0.0,5.5,2,2,15,09:23 AM,09:44 PM,07:40 AM,06:48 PM,6,5,6,5,12,100,98,0.0,1013,6,3,99,8
2020-02-26 12:00:00,7,5,0.0,5.5,2,2,15,09:23 AM,09:44 PM,07:40 AM,06:48 PM,6,4,7,4,19,100,95,0.2,1013,7,7,105,15
2020-02-26 15:00:00,7,5,0.0,5.5,2,2,15,09:23 AM,09:44 PM,07:40 AM,06:48 PM,6,4,7,4,21,100,92,0.4,1010,7,5,98,17
2020-02-26 18:00:00,7,5,0.0,5.5,2,2,15,09:23 AM,09:44 PM,07:40 AM,06:48 PM,6,4,7,4,26,100,93,0.2,1007,7,7,97,19
2020-02-26 21:00:00,7,5,0.0,5.5,2,1,15,09:23 AM,09:44 PM,07:40 AM,06:48 PM,5,2,6,2,32,100,92,0.3,1005,6,5,98,22
2020-02-27 00:00:00,3,-3,0.0,7.1,1,1,23,09:47 AM,10:41 PM,07:39 AM,06:49 PM,5,2,6,2,40,100,91,0.4,1002,6,10,104,26
2020-02-27 03:00:00,3,-3,0.0,7.1,1,1,23,09:47 AM,10:41 PM,07:39 AM,06:49 PM,5,2,6,2,50,100,93,3.3,996,6,8,160,33
2020-02-27 06:00:00,3,-3,0.0,7.1,1,1,23,09:47 AM,10:41 PM,07:39 AM,06:49 PM,2,-1,4,-1,50,92,85,8.3,995,4,3,266,35
2020-02-27 09:00:00,3,-3,0.0,7.1,1,1,23,09:47 AM,10:41 PM,07:39 AM,06:49 PM,-4,-5,1,-5,45,72,70,5.6,998,1,3,272,34
2020-02-27 12:00:00,3,-3,0.0,7.1,1,1,23,09:47 AM,10:41 PM,07:39 AM,06:49 PM,-6,-5,2,-5,41,78,58,0.0,1001,2,10,273,36
2020-02-27 15:00:00,3,-3,0.0,7.1,1,2,23,09:47 AM,10:41 PM,07:39 AM,06:49 PM,-7,-3,3,-3,42,77,50,0.0,1003,3,10,271,37
2020-02-27 18:00:00,3,-3,0.0,7.1,1,2,23,09:47 AM,10:41 PM,07:39 AM,06:49 PM,-9,-5,1,-5,43,37,47,0.0,1005,1,10,267,35
2020-02-27 21:00:00,3,-3,0.0,7.1,1,1,23,09:47 AM,10:41 PM,07:39 AM,06:49 PM,-10,-9,-2,-9,42,39,52,0.0,1009,-2,9,266,27
2020-02-28 00:00:00,3,-4,0.0,11.1,1,1,30,10:11 AM,11:40 PM,07:37 AM,06:50 PM,-12,-11,-3,-11,45,42,52,0.0,1012,-3,8,266,27
2020-02-28 03:00:00,3,-4,0.0,11.1,1,1,30,10:11 AM,11:40 PM,07:37 AM,06:50 PM,-12,-10,-4,-10,37,67,53,0.0,1012,-4,10,262,23
2020-02-28 06:00:00,3,-4,0.0,11.1,1,1,30,10:11 AM,11:40 PM,07:37 AM,06:50 PM,-13,-10,-4,-10,34,36,51,0.0,1012,-4,10,261,21
2020-02-28 09:00:00,3,-4,0.0,11.1,1,2,30,10:11 AM,11:40 PM,07:37 AM,06:50 PM,-13,-10,-3,-10,33,4,46,0.0,1013,-3,10,254,23
2020-02-28 12:00:00,3,-4,0.0,11.1,1,2,30,10:11 AM,11:40 PM,07:37 AM,06:50 PM,-14,-6,0,-6,33,9,35,0.0,1012,0,10,255,29
2020-02-28 15:00:00,3,-4,0.0,11.1,1,2,30,10:11 AM,11:40 PM,07:37 AM,06:50 PM,-12,-3,3,-3,33,18,32,0.0,1010,3,10,255,29
2020-02-28 18:00:00,3,-4,0.0,11.1,1,2,30,10:11 AM,11:40 PM,07:37 AM,06:50 PM,-11,-4,2,-4,29,26,40,0.0,1010,2,10,261,23
2020-02-28 21:00:00,3,-4,0.0,11.1,1,1,30,10:11 AM,11:40 PM,07:37 AM,06:50 PM,-9,-6,-1,-6,24,38,54,0.0,1011,-1,10,274,14
2020-02-29 00:00:00,0,-5,0.0,5.6,2,1,38,10:38 AM,No moonset,07:36 AM,06:51 PM,-9,-7,-3,-7,21,31,59,0.0,1012,-3,10,282,14
2020-02-29 03:00:00,0,-5,0.0,5.6,2,1,38,10:38 AM,No moonset,07:36 AM,06:51 PM,-11,-9,-4,-9,21,64,56,0.0,1012,-4,10,270,14
2020-02-29 06:00:00,0,-5,0.0,5.6,2,1,38,10:38 AM,No moonset,07:36 AM,06:51 PM,-11,-9,-4,-9,20,93,58,0.0,1011,-4,10,261,14
2020-02-29 09:00:00,0,-5,0.0,5.6,2,1,38,10:38 AM,No moonset,07:36 AM,06:51 PM,-12,-9,-3,-9,23,87,52,0.0,1012,-3,10,267,18
2020-02-29 12:00:00,0,-5,0.0,5.6,2,2,38,10:38 AM,No moonset,07:36 AM,06:51 PM,-13,-7,-1,-7,27,84,39,0.0,1012,-1,10,287,23
2020-02-29 15:00:00,0,-5,0.0,5.6,2,1,38,10:38 AM,No moonset,07:36 AM,06:51 PM,-13,-6,-0,-6,27,68,37,0.0,1013,-0,10,300,23
2020-02-29 18:00:00,0,-5,0.0,5.6,2,2,38,10:38 AM,No moonset,07:36 AM,06:51 PM,-12,-7,-2,-7,25,76,45,0.0,1014,-2,10,307,20
2020-02-29 21:00:00,0,-5,0.0,5.6,2,1,38,10:38 AM,No moonset,07:36 AM,06:51 PM,-12,-9,-4,-9,19,46,55,0.0,1017,-4,10,314,12
2020-03-01 00:00:00,5,-5,0.0,11.2,2,1,44,11:08 AM,12:40 AM,07:34 AM,06:53 PM,-11,-9,-5,-9,16,60,61,0.0,1019,-5,10,303,10
2020-03-01 03:00:00,5,-5,0.0,11.2,2,1,44,11:08 AM,12:40 AM,07:34 AM,06:53 PM,-11,-9,-5,-9,18,24,63,0.0,1020,-5,10,294,12
2020-03-01 06:00:00,5,-5,0.0,11.2,2,1,44,11:08 AM,12:40 AM,07:34 AM,06:53 PM,-11,-10,-5,-10,17,33,64,0.0,1021,-5,10,282,11
2020-03-01 09:00:00,5,-5,0.0,11.2,2,2,44,11:08 AM,12:40 AM,07:34 AM,06:53 PM,-10,-8,-3,-8,18,21,61,0.0,1021,-3,10,283,13
2020-03-01 12:00:00,5,-5,0.0,11.2,2,2,44,11:08 AM,12:40 AM,07:34 AM,06:53 PM,-8,-3,2,-3,21,4,47,0.0,1021,2,10,292,18
2020-03-01 15:00:00,5,-5,0.0,11.2,2,2,44,11:08 AM,12:40 AM,07:34 AM,06:53 PM,-6,1,5,1,22,6,44,0.0,1020,5,10,280,18
2020-03-01 18:00:00,5,-5,0.0,11.2,2,2,44,11:08 AM,12:40 AM,07:34 AM,06:53 PM,-5,2,5,2,20,12,54,0.0,1020,5,10,262,14
2020-03-01 21:00:00,5,-5,0.0,11.2,2,1,44,11:08 AM,12:40 AM,07:34 AM,06:53 PM,-5,2,4,2,13,21,70,0.0,1021,2,10,225,6
2020-03-02 00:00:00,12,-1,0.0,11.2,3,1,51,11:43 AM,01:41 AM,07:33 AM,06:54 PM,-5,-2,-0,-2,10,21,70,0.0,1021,-0,10,185,5
2020-03-02 03:00:00,12,-1,0.0,11.2,3,1,51,11:43 AM,01:41 AM,07:33 AM,06:54 PM,-6,-2,-1,-2,9,15,70,0.0,1020,-1,10,174,5
2020-03-02 06:00:00,12,-1,0.0,11.2,3,1,51,11:43 AM,01:41 AM,07:33 AM,06:54 PM,-5,-3,-1,-3,9,24,73,0.0,1018,-1,10,185,5
2020-03-02 09:00:00,12,-1,0.0,11.2,3,2,51,11:43 AM,01:41 AM,07:33 AM,06:54 PM,-3,-1,1,-1,11,41,74,0.0,1017,1,10,200,8
2020-03-02 12:00:00,12,-1,0.0,11.2,3,3,51,11:43 AM,01:41 AM,07:33 AM,06:54 PM,1,5,7,5,15,15,63,0.0,1015,7,10,205,13
2020-03-02 15:00:00,12,-1,0.0,11.2,3,4,51,11:43 AM,01:41 AM,07:33 AM,06:54 PM,4,9,11,9,21,8,61,0.0,1012,11,10,199,17
2020-03-02 18:00:00,12,-1,0.0,11.2,3,3,51,11:43 AM,01:41 AM,07:33 AM,06:54 PM,5,9,11,9,26,39,67,0.0,1009,11,10,206,17
2020-03-02 21:00:00,12,-1,0.0,11.2,3,1,51,11:43 AM,01:41 AM,07:33 AM,06:54 PM,5,6,8,6,26,100,81,0.2,1010,8,7,214,13
2020-03-03 00:00:00,13,6,0.0,5.6,3,1,58,12:23 PM,02:42 AM,07:31 AM,06:55 PM,6,6,8,6,21,100,89,1.5,1009,8,4,222,12
2020-03-03 03:00:00,13,6,0.0,5.6,3,1,58,12:23 PM,02:42 AM,07:31 AM,06:55 PM,7,6,8,6,20,100,97,2.3,1009,8,5,234,12
2020-03-03 06:00:00,13,6,0.0,5.6,3,1,58,12:23 PM,02:42 AM,07:31 AM,06:55 PM,6,5,7,5,14,91,97,0.1,1009,7,1,252,8
2020-03-03 09:00:00,13,6,0.0,5.6,3,2,58,12:23 PM,02:42 AM,07:31 AM,06:55 PM,6,7,8,7,6,72,91,0.1,1009,8,5,234,4
2020-03-03 12:00:00,13,6,0.0,5.6,3,3,58,12:23 PM,02:42 AM,07:31 AM,06:55 PM,8,10,11,10,12,71,79,0.0,1006,11,10,157,10
2020-03-03 15:00:00,13,6,0.0,5.6,3,3,58,12:23 PM,02:42 AM,07:31 AM,06:55 PM,9,11,12,11,20,87,79,1.0,1003,12,9,174,16
2020-03-03 18:00:00,13,6,0.0,5.6,3,3,58,12:23 PM,02:42 AM,07:31 AM,06:55 PM,10,9,11,9,26,100,92,3.0,1000,11,7,191,17
2020-03-03 21:00:00,13,6,0.0,5.6,3,1,58,12:23 PM,02:42 AM,07:31 AM,06:55 PM,8,8,10,8,26,92,90,4.3,999,10,7,209,15
2020-03-04 00:00:00,11,3,0.0,10.1,2,1,65,01:13 PM,03:44 AM,07:29 AM,06:56 PM,3,3,7,3,37,77,78,6.8,1001,7,8,271,22
2020-03-04 03:00:00,11,3,0.0,10.1,2,1,65,01:13 PM,03:44 AM,07:29 AM,06:56 PM,2,1,5,1,31,57,79,4.6,1004,5,9,268,18
2020-03-04 06:00:00,11,3,0.0,10.1,2,1,65,01:13 PM,03:44 AM,07:29 AM,06:56 PM,1,-0,4,-0,34,7,79,0.0,1006,4,10,265,21
2020-03-04 09:00:00,11,3,0.0,10.1,2,2,65,01:13 PM,03:44 AM,07:29 AM,06:56 PM,-1,-1,4,-1,32,2,72,0.0,1008,4,10,263,22
2020-03-04 12:00:00,11,3,0.0,10.1,2,3,65,01:13 PM,03:44 AM,07:29 AM,06:56 PM,-1,3,7,3,28,10,56,0.0,1009,7,10,269,24
2020-03-04 15:00:00,11,3,0.0,10.1,2,3,65,01:13 PM,03:44 AM,07:29 AM,06:56 PM,0,7,10,7,28,28,50,0.0,1008,10,10,261,24
2020-03-04 18:00:00,11,3,0.0,10.1,2,2,65,01:13 PM,03:44 AM,07:29 AM,06:56 PM,2,7,10,7,27,67,60,0.1,1009,10,7,257,20
2020-03-04 21:00:00,11,3,0.0,10.1,2,1,65,01:13 PM,03:44 AM,07:29 AM,06:56 PM,3,5,7,5,25,92,76,0.2,1011,7,4,270,14
2020-03-05 00:00:00,9,-1,0.0,10.1,2,1,73,02:12 PM,04:41 AM,07:28 AM,06:57 PM,2,2,5,2,28,75,80,0.2,1014,5,9,301,16
2020-03-05 03:00:00,9,-1,0.0,10.1,2,1,73,02:12 PM,04:41 AM,07:28 AM,06:57 PM,-2,-2,2,-2,27,49,75,0.1,1016,2,10,313,15
2020-03-05 06:00:00,9,-1,0.0,10.1,2,1,73,02:12 PM,04:41 AM,07:28 AM,06:57 PM,-4,-4,-0,-4,21,5,75,0.0,1019,-0,10,315,11
2020-03-05 09:00:00,9,-1,0.0,10.1,2,1,73,02:12 PM,04:41 AM,07:28 AM,06:57 PM,-4,-2,1,-2,14,43,68,0.0,1021,1,10,324,9
2020-03-05 12:00:00,9,-1,0.0,10.1,2,3,73,02:12 PM,04:41 AM,07:28 AM,06:57 PM,-4,4,6,4,9,69,49,0.0,1021,6,10,318,8
2020-03-05 15:00:00,9,-1,0.0,10.1,2,3,73,02:12 PM,04:41 AM,07:28 AM,06:57 PM,-3,8,9,8,9,12,42,0.0,1020,9,10,247,8
2020-03-05 18:00:00,9,-1,0.0,10.1,2,2,73,02:12 PM,04:41 AM,07:28 AM,06:57 PM,-3,6,7,6,12,45,49,0.0,1019,7,10,218,9
2020-03-05 21:00:00,9,-1,0.0,10.1,2,1,73,02:12 PM,04:41 AM,07:28 AM,06:57 PM,-2,4,5,4,8,69,62,0.0,1019,5,10,161,4
2020-03-06 00:00:00,7,0,0.1,7.1,2,1,80,03:19 PM,05:35 AM,07:26 AM,06:58 PM,-2,3,4,3,9,12,69,0.0,1018,4,10,102,5
2020-03-06 03:00:00,7,0,0.1,7.1,2,1,80,03:19 PM,05:35 AM,07:26 AM,06:58 PM,-2,0,2,0,12,16,77,0.0,1017,2,10,126,6
2020-03-06 06:00:00,7,0,0.1,7.1,2,1,80,03:19 PM,05:35 AM,07:26 AM,06:58 PM,-2,-2,1,-2,14,8,84,0.0,1014,1,10,88,7
2020-03-06 09:00:00,7,0,0.1,7.1,2,1,80,03:19 PM,05:35 AM,07:26 AM,06:58 PM,-1,0,3,0,14,39,79,0.0,1012,3,10,87,10
2020-03-06 12:00:00,7,0,0.1,7.1,2,2,80,03:19 PM,05:35 AM,07:26 AM,06:58 PM,1,4,7,4,18,100,66,0.0,1009,7,10,99,16
