date_time,Deloraine_maxtempC,Deloraine_mintempC,Deloraine_totalSnow_cm,Deloraine_sunHour,Deloraine_uvIndex,Deloraine_uvIndex,Deloraine_moon_illumination,Deloraine_moonrise,Deloraine_moonset,Deloraine_sunrise,Deloraine_sunset,Deloraine_DewPointC,Deloraine_FeelsLikeC,Deloraine_HeatIndexC,Deloraine_WindChillC,Deloraine_WindGustKmph,Deloraine_cloudcover,Deloraine_humidity,Deloraine_precipMM,Deloraine_pressure,Deloraine_tempC,Deloraine_visibility,Deloraine_winddirDegree,Deloraine_windspeedKmph
2019-12-04 00:00:00,17,2,0.0,13.5,4,1,48,11:29 AM,12:44 AM,04:33 AM,07:34 PM,-1,1,4,1,23,7,70,0.0,1000,4,10,296,12
2019-12-04 03:00:00,17,2,0.0,13.5,4,1,48,11:29 AM,12:44 AM,04:33 AM,07:34 PM,-2,-1,2,-1,21,9,76,0.0,1001,2,10,305,10
2019-12-04 06:00:00,17,2,0.0,13.5,4,1,48,11:29 AM,12:44 AM,04:33 AM,07:34 PM,-0,4,6,4,19,29,64,0.0,1002,6,10,292,14
2019-12-04 09:00:00,17,2,0.0,13.5,4,4,48,11:29 AM,12:44 AM,04:33 AM,07:34 PM,1,9,11,9,22,79,51,0.0,1002,11,10,285,19
2019-12-04 12:00:00,17,2,0.0,13.5,4,4,48,11:29 AM,12:44 AM,04:33 AM,07:34 PM,2,14,15,14,25,50,41,0.0,1002,15,10,283,22
2019-12-04 15:00:00,17,2,0.0,13.5,4,5,48,11:29 AM,12:44 AM,04:33 AM,07:34 PM,2,16,16,16,24,25,40,0.0,1001,16,10,283,21
2019-12-04 18:00:00,17,2,0.0,13.5,4,1,48,11:29 AM,12:44 AM,04:33 AM,07:34 PM,2,13,16,13,25,53,53,0.0,1002,13,10,289,18
2019-12-04 21:00:00,17,2,0.0,13.5,4,1,48,11:29 AM,12:44 AM,04:33 AM,07:34 PM,3,9,11,9,24,79,62,0.0,1002,10,10,308,14
2019-12-05 00:00:00,16,7,0.0,9.4,3,1,55,12:27 PM,01:12 AM,04:33 AM,07:35 PM,3,7,9,7,24,52,67,0.0,1001,9,10,319,13
2019-12-05 03:00:00,16,7,0.0,9.4,3,1,55,12:27 PM,01:12 AM,04:33 AM,07:35 PM,4,6,8,6,23,56,78,0.0,1000,8,10,334,12
2019-12-05 06:00:00,16,7,0.0,9.4,3,1,55,12:27 PM,01:12 AM,04:33 AM,07:35 PM,6,9,11,9,20,81,72,0.0,999,11,10,320,14
2019-12-05 09:00:00,16,7,0.0,9.4,3,3,55,12:27 PM,01:12 AM,04:33 AM,07:35 PM,6,13,14,13,21,84,60,0.1,999,14,10,301,18
2019-12-05 12:00:00,16,7,0.0,9.4,3,4,55,12:27 PM,01:12 AM,04:33 AM,07:35 PM,7,15,15,15,22,94,57,0.2,998,15,10,293,19
2019-12-05 15:00:00,16,7,0.0,9.4,3,4,55,12:27 PM,01:12 AM,04:33 AM,07:35 PM,6,16,16,16,25,77,53,0.3,998,16,10,283,21
2019-12-05 18:00:00,16,7,0.0,9.4,3,1,55,12:27 PM,01:12 AM,04:33 AM,07:35 PM,4,12,13,12,23,75,55,0.1,998,13,10,289,16
2019-12-05 21:00:00,16,7,0.0,9.4,3,1,55,12:27 PM,01:12 AM,04:33 AM,07:35 PM,3,7,9,7,23,38,67,0.0,1000,9,10,313,12
2019-12-06 00:00:00,16,6,0.0,13.5,4,1,62,01:26 PM,01:37 AM,04:33 AM,07:36 PM,3,5,7,5,24,14,75,0.0,1000,7,10,313,12
2019-12-06 03:00:00,16,6,0.0,13.5,4,1,62,01:26 PM,01:37 AM,04:33 AM,07:36 PM,3,4,7,4,26,12,75,0.0,999,7,10,300,13
2019-12-06 06:00:00,16,6,0.0,13.5,4,1,62,01:26 PM,01:37 AM,04:33 AM,07:36 PM,3,8,10,8,26,22,62,0.0,1000,10,10,282,19
2019-12-06 09:00:00,16,6,0.0,13.5,4,4,62,01:26 PM,01:37 AM,04:33 AM,07:36 PM,3,12,14,12,26,39,46,0.0,1000,14,10,270,22
2019-12-06 12:00:00,16,6,0.0,13.5,4,5,62,01:26 PM,01:37 AM,04:33 AM,07:36 PM,2,15,16,15,28,44,41,0.0,1001,16,10,266,24
2019-12-06 15:00:00,16,6,0.0,13.5,4,4,62,01:26 PM,01:37 AM,04:33 AM,07:36 PM,3,13,14,13,27,69,46,0.0,1002,14,10,266,24
2019-12-06 18:00:00,16,6,0.0,13.5,4,1,62,01:26 PM,01:37 AM,04:33 AM,07:36 PM,2,8,11,8,27,56,54,0.0,1004,11,10,275,19
2019-12-06 21:00:00,16,6,0.0,13.5,4,1,62,01:26 PM,01:37 AM,04:33 AM,07:36 PM,1,5,8,5,29,43,65,0.0,1006,8,10,298,16
2019-12-07 00:00:00,18,5,0.0,12.5,5,1,70,02:25 PM,02:00 AM,04:33 AM,07:37 PM,1,3,6,3,22,27,73,0.0,1006,6,10,306,12
2019-12-07 03:00:00,18,5,0.0,12.5,5,1,70,02:25 PM,02:00 AM,04:33 AM,07:37 PM,1,3,5,3,19,26,75,0.0,1006,5,10,310,9
2019-12-07 06:00:00,18,5,0.0,12.5,5,1,70,02:25 PM,02:00 AM,04:33 AM,07:37 PM,3,8,10,8,15,41,65,0.0,1007,10,10,314,11
2019-12-07 09:00:00,18,5,0.0,12.5,5,5,70,02:25 PM,02:00 AM,04:33 AM,07:37 PM,5,15,15,15,21,49,51,0.0,1007,15,10,283,18
2019-12-07 12:00:00,18,5,0.0,12.5,5,5,70,02:25 PM,02:00 AM,04:33 AM,07:37 PM,6,18,18,18,21,71,48,0.1,1008,18,10,261,19
2019-12-07 15:00:00,18,5,0.0,12.5,5,4,70,02:25 PM,02:00 AM,04:33 AM,07:37 PM,7,18,18,18,13,74,49,0.1,1009,18,10,240,11
2019-12-07 18:00:00,18,5,0.0,12.5,5,1,70,02:25 PM,02:00 AM,04:33 AM,07:37 PM,6,15,15,15,13,43,55,0.0,1012,15,10,229,8
2019-12-07 21:00:00,18,5,0.0,12.5,5,1,70,02:25 PM,02:00 AM,04:33 AM,07:37 PM,5,11,12,11,8,14,75,0.0,1014,11,10,251,4
2019-12-08 00:00:00,24,5,0.0,14.5,5,1,77,03:25 PM,02:24 AM,04:33 AM,07:38 PM,5,8,8,8,2,8,89,0.0,1016,8,10,185,1
2019-12-08 03:00:00,24,5,0.0,14.5,5,1,77,03:25 PM,02:24 AM,04:33 AM,07:38 PM,5,6,6,6,1,4,93,0.0,1016,6,10,134,1
2019-12-08 06:00:00,24,5,0.0,14.5,5,1,77,03:25 PM,02:24 AM,04:33 AM,07:38 PM,6,11,11,11,2,2,72,0.0,1018,11,10,159,1
2019-12-08 09:00:00,24,5,0.0,14.5,5,5,77,03:25 PM,02:24 AM,04:33 AM,07:38 PM,8,19,21,19,1,4,48,0.0,1019,19,10,229,1
2019-12-08 12:00:00,24,5,0.0,14.5,5,6,77,03:25 PM,02:24 AM,04:33 AM,07:38 PM,8,24,24,23,1,10,37,0.0,1019,23,10,98,1
2019-12-08 15:00:00,24,5,0.0,14.5,5,6,77,03:25 PM,02:24 AM,04:33 AM,07:38 PM,8,21,22,21,13,11,42,0.0,1018,21,10,234,12
2019-12-08 18:00:00,24,5,0.0,14.5,5,1,77,03:25 PM,02:24 AM,04:33 AM,07:38 PM,8,18,20,18,14,8,59,0.0,1019,18,10,349,10
2019-12-08 21:00:00,24,5,0.0,14.5,5,1,77,03:25 PM,02:24 AM,04:33 AM,07:38 PM,7,14,18,14,8,20,81,0.0,1020,14,10,340,5
2019-12-09 00:00:00,26,9,0.0,14.5,6,1,84,04:26 PM,02:49 AM,04:33 AM,07:38 PM,8,10,11,10,9,30,94,0.0,1019,10,5,326,4
2019-12-09 03:00:00,26,9,0.0,14.5,6,1,84,04:26 PM,02:49 AM,04:33 AM,07:38 PM,8,9,9,9,6,77,97,0.0,1017,9,1,321,3
2019-12-09 06:00:00,26,9,0.0,14.5,6,1,84,04:26 PM,02:49 AM,04:33 AM,07:38 PM,9,13,13,13,7,39,82,0.0,1016,13,7,312,5
2019-12-09 09:00:00,26,9,0.0,14.5,6,5,84,04:26 PM,02:49 AM,04:33 AM,07:38 PM,10,19,21,19,10,10,55,0.0,1015,19,10,317,9
2019-12-09 12:00:00,26,9,0.0,14.5,6,6,84,04:26 PM,02:49 AM,04:33 AM,07:38 PM,9,25,25,25,13,24,37,0.0,1013,25,10,334,12
2019-12-09 15:00:00,26,9,0.0,14.5,6,7,84,04:26 PM,02:49 AM,04:33 AM,07:38 PM,9,25,25,25,17,22,37,0.0,1011,25,10,335,15
2019-12-09 18:00:00,26,9,0.0,14.5,6,1,84,04:26 PM,02:49 AM,04:33 AM,07:38 PM,10,25,25,23,16,13,56,0.0,1010,23,10,342,10
2019-12-09 21:00:00,26,9,0.0,14.5,6,1,84,04:26 PM,02:49 AM,04:33 AM,07:38 PM,10,21,24,21,16,9,73,0.0,1011,21,10,343,8
2019-12-10 00:00:00,24,9,0.0,13.5,6,1,92,05:31 PM,03:17 AM,04:33 AM,07:39 PM,10,14,15,14,12,26,86,0.0,1012,14,10,351,6
2019-12-10 03:00:00,24,9,0.0,13.5,6,1,92,05:31 PM,03:17 AM,04:33 AM,07:39 PM,9,9,10,9,12,19,94,0.0,1012,10,5,227,6
2019-12-10 06:00:00,24,9,0.0,13.5,6,1,92,05:31 PM,03:17 AM,04:33 AM,07:39 PM,10,14,14,14,10,6,78,0.0,1013,14,7,148,7
2019-12-10 09:00:00,24,9,0.0,13.5,6,5,92,05:31 PM,03:17 AM,04:33 AM,07:39 PM,10,20,22,20,4,66,54,0.0,1015,20,10,91,4
2019-12-10 12:00:00,24,9,0.0,13.5,6,5,92,05:31 PM,03:17 AM,04:33 AM,07:39 PM,10,25,25,23,6,39,42,0.0,1016,23,10,247,6
2019-12-10 15:00:00,24,9,0.0,13.5,6,6,92,05:31 PM,03:17 AM,04:33 AM,07:39 PM,11,21,22,21,15,25,51,0.0,1016,21,10,337,13
2019-12-10 18:00:00,24,9,0.0,13.5,6,1,92,05:31 PM,03:17 AM,04:33 AM,07:39 PM,10,17,17,17,15,52,66,0.0,1017,17,10,335,13
2019-12-10 21:00:00,24,9,0.0,13.5,6,1,92,05:31 PM,03:17 AM,04:33 AM,07:39 PM,8,12,12,12,10,83,76,0.0,1019,12,10,323,7
2019-12-11 00:00:00,21,10,0.0,11.5,4,1,99,06:35 PM,03:49 AM,04:33 AM,07:40 PM,7,11,11,11,8,93,79,0.0,1020,11,10,319,5
2019-12-11 03:00:00,21,10,0.0,11.5,4,1,99,06:35 PM,03:49 AM,04:33 AM,07:40 PM,7,10,10,10,7,79,80,0.0,1019,10,10,318,5
2019-12-11 06:00:00,21,10,0.0,11.5,4,1,99,06:35 PM,03:49 AM,04:33 AM,07:40 PM,7,12,12,12,7,52,73,0.0,1018,12,10,325,5
2019-12-11 09:00:00,21,10,0.0,11.5,4,5,99,06:35 PM,03:49 AM,04:33 AM,07:40 PM,8,16,16,16,10,51,59,0.0,1018,16,10,319,8
2019-12-11 12:00:00,21,10,0.0,11.5,4,6,99,06:35 PM,03:49 AM,04:33 AM,07:40 PM,9,20,22,20,15,63,48,0.1,1016,20,10,324,13
2019-12-11 15:00:00,21,10,0.0,11.5,4,4,99,06:35 PM,03:49 AM,04:33 AM,07:40 PM,10,20,21,20,19,68,54,0.2,1015,20,10,322,16
2019-12-11 18:00:00,21,10,0.0,11.5,4,1,99,06:35 PM,03:49 AM,04:33 AM,07:40 PM,11,15,15,15,15,76,74,0.1,1015,15,10,331,13
2019-12-11 21:00:00,21,10,0.0,11.5,4,1,99,06:35 PM,03:49 AM,04:33 AM,07:40 PM,10,11,12,11,9,93,93,0.0,1015,12,3,114,6
2019-12-12 00:00:00,20,8,0.0,13.5,4,1,100,07:41 PM,04:26 AM,04:33 AM,07:41 PM,8,9,9,9,7,100,97,0.0,1013,9,0,2,4
2019-12-12 03:00:00,20,8,0.0,13.5,4,1,100,07:41 PM,04:26 AM,04:33 AM,07:41 PM,7,7,8,7,8,100,98,0.0,1011,8,0,226,4
2019-12-12 06:00:00,20,8,0.0,13.5,4,1,100,07:41 PM,04:26 AM,04:33 AM,07:41 PM,8,11,11,11,8,38,84,0.0,1011,11,7,306,6
2019-12-12 09:00:00,20,8,0.0,13.5,4,5,100,07:41 PM,04:26 AM,04:33 AM,07:41 PM,6,16,16,16,13,69,55,0.0,1012,16,10,267,11
2019-12-12 12:00:00,20,8,0.0,13.5,4,4,100,07:41 PM,04:26 AM,04:33 AM,07:41 PM,2,19,19,19,16,39,34,0.0,1011,19,10,241,14
2019-12-12 15:00:00,20,8,0.0,13.5,4,5,100,07:41 PM,04:26 AM,04:33 AM,07:41 PM,1,20,20,20,16,6,27,0.0,1011,20,10,226,14
2019-12-12 18:00:00,20,8,0.0,13.5,4,1,100,07:41 PM,04:26 AM,04:33 AM,07:41 PM,2,17,17,17,13,35,36,0.0,1013,17,10,215,9
2019-12-12 21:00:00,20,8,0.0,13.5,4,1,100,07:41 PM,04:26 AM,04:33 AM,07:41 PM,2,13,14,13,5,41,52,0.0,1015,13,10,170,3
2019-12-13 00:00:00,16,6,0.0,12.5,4,1,87,08:43 PM,05:12 AM,04:33 AM,07:42 PM,3,8,9,8,1,43,72,0.0,1015,8,10,289,1
2019-12-13 03:00:00,16,6,0.0,12.5,4,1,87,08:43 PM,05:12 AM,04:33 AM,07:42 PM,4,6,6,6,3,67,84,0.0,1013,6,10,336,2
2019-12-13 06:00:00,16,6,0.0,12.5,4,1,87,08:43 PM,05:12 AM,04:33 AM,07:42 PM,4,9,9,9,5,60,70,0.0,1013,9,10,323,4
2019-12-13 09:00:00,16,6,0.0,12.5,4,4,87,08:43 PM,05:12 AM,04:33 AM,07:42 PM,4,14,14,14,11,52,51,0.0,1012,14,10,317,9
2019-12-13 12:00:00,16,6,0.0,12.5,4,5,87,08:43 PM,05:12 AM,04:33 AM,07:42 PM,7,16,16,16,18,54,55,0.0,1010,16,10,301,15
2019-12-13 15:00:00,16,6,0.0,12.5,4,4,87,08:43 PM,05:12 AM,04:33 AM,07:42 PM,10,14,15,14,17,85,72,0.0,1008,15,10,299,15
2019-12-13 18:00:00,16,6,0.0,12.5,4,1,87,08:43 PM,05:12 AM,04:33 AM,07:42 PM,11,13,14,13,14,90,85,0.1,1007,14,10,307,12
2019-12-13 21:00:00,16,6,0.0,12.5,4,1,87,08:43 PM,05:12 AM,04:33 AM,07:42 PM,12,12,13,12,16,95,92,0.2,1007,13,5,319,11
2019-12-14 00:00:00,21,11,0.0,12.5,4,1,79,09:41 PM,06:05 AM,04:33 AM,07:43 PM,11,12,12,12,16,54,89,0.1,1006,12,7,313,10
2019-12-14 03:00:00,21,11,0.0,12.5,4,1,79,09:41 PM,06:05 AM,04:33 AM,07:43 PM,9,11,12,11,15,38,85,0.0,1006,12,10,303,9
2019-12-14 06:00:00,21,11,0.0,12.5,4,1,79,09:41 PM,06:05 AM,04:33 AM,07:43 PM,10,13,14,13,14,72,78,0.3,1007,14,9,293,10
2019-12-14 09:00:00,21,11,0.0,12.5,4,4,79,09:41 PM,06:05 AM,04:33 AM,07:43 PM,8,17,18,17,15,77,55,0.5,1008,18,10,266,13
2019-12-14 12:00:00,21,11,0.0,12.5,4,5,79,09:41 PM,06:05 AM,04:33 AM,07:43 PM,5,20,20,20,15,37,38,0.2,1008,20,10,271,13
2019-12-14 15:00:00,21,11,0.0,12.5,4,6,79,09:41 PM,06:05 AM,04:33 AM,07:43 PM,4,21,21,21,16,13,33,0.0,1007,21,10,282,14
2019-12-14 18:00:00,21,11,0.0,12.5,4,1,79,09:41 PM,06:05 AM,04:33 AM,07:43 PM,4,19,21,19,12,8,42,0.0,1008,19,10,286,9
2019-12-14 21:00:00,21,11,0.0,12.5,4,1,79,09:41 PM,06:05 AM,04:33 AM,07:43 PM,3,16,18,16,8,54,56,0.0,1010,16,10,320,5
2019-12-15 00:00:00,16,8,0.0,9.4,3,1,72,10:31 PM,07:07 AM,04:33 AM,07:43 PM,5,11,11,11,7,91,73,0.1,1009,11,10,340,4
2019-12-15 03:00:00,16,8,0.0,9.4,3,1,72,10:31 PM,07:07 AM,04:33 AM,07:43 PM,5,7,8,7,11,99,83,0.2,1006,8,5,340,6
2019-12-15 06:00:00,16,8,0.0,9.4,3,1,72,10:31 PM,07:07 AM,04:33 AM,07:43 PM,9,9,11,9,15,100,88,0.2,1005,11,2,323,12
2019-12-15 09:00:00,16,8,0.0,9.4,3,3,72,10:31 PM,07:07 AM,04:33 AM,07:43 PM,9,14,14,14,17,99,73,0.3,1004,14,7,310,15
2019-12-15 12:00:00,16,8,0.0,9.4,3,3,72,10:31 PM,07:07 AM,04:33 AM,07:43 PM,10,14,14,14,19,100,77,0.4,1002,14,5,316,15
2019-12-15 15:00:00,16,8,0.0,9.4,3,4,72,10:31 PM,07:07 AM,04:33 AM,07:43 PM,10,15,16,15,17,100,70,0.7,1002,16,7,300,13
2019-12-15 18:00:00,16,8,0.0,9.4,3,1,72,10:31 PM,07:07 AM,04:33 AM,07:43 PM,8,14,14,14,14,84,67,0.4,1003,14,9,274,9
2019-12-15 21:00:00,16,8,0.0,9.4,3,1,72,10:31 PM,07:07 AM,04:33 AM,07:43 PM,7,12,14,12,11,83,82,0.2,1006,12,10,207,6
2019-12-16 00:00:00,21,4,0.0,14.5,4,1,65,11:15 PM,08:15 AM,04:33 AM,07:44 PM,4,7,8,7,7,29,91,0.1,1008,7,10,164,4
2019-12-16 03:00:00,21,4,0.0,14.5,4,1,65,11:15 PM,08:15 AM,04:33 AM,07:44 PM,3,3,4,3,8,2,92,0.0,1010,4,10,156,4
2019-12-16 06:00:00,21,4,0.0,14.5,4,1,65,11:15 PM,08:15 AM,04:33 AM,07:44 PM,4,9,9,9,6,3,73,0.0,1012,9,10,164,5
2019-12-16 09:00:00,21,4,0.0,14.5,4,5,65,11:15 PM,08:15 AM,04:33 AM,07:44 PM,4,18,18,18,5,1,43,0.0,1014,18,10,264,4
2019-12-16 12:00:00,21,4,0.0,14.5,4,6,65,11:15 PM,08:15 AM,04:33 AM,07:44 PM,5,21,23,21,13,4,34,0.0,1015,21,10,327,11
2019-12-16 15:00:00,21,4,0.0,14.5,4,6,65,11:15 PM,08:15 AM,04:33 AM,07:44 PM,8,21,21,21,17,11,45,0.0,1014,21,10,335,15
2019-12-16 18:00:00,21,4,0.0,14.5,4,1,65,11:15 PM,08:15 AM,04:33 AM,07:44 PM,8,18,20,18,15,9,56,0.0,1015,18,10,338,13
2019-12-16 21:00:00,21,4,0.0,14.5,4,1,65,11:15 PM,08:15 AM,04:33 AM,07:44 PM,8,15,18,15,9,10,82,0.0,1016,15,10,134,6
2019-12-17 00:00:00,28,7,0.0,14.5,6,1,58,11:52 PM,09:26 AM,04:34 AM,07:45 PM,8,11,12,11,4,15,95,0.0,1016,11,5,23,2
2019-12-17 03:00:00,28,7,0.0,14.5,6,1,58,11:52 PM,09:26 AM,04:34 AM,07:45 PM,7,8,8,8,2,19,96,0.0,1016,8,7,50,1
2019-12-17 06:00:00,28,7,0.0,14.5,6,1,58,11:52 PM,09:26 AM,04:34 AM,07:45 PM,9,13,13,13,2,14,78,0.0,1017,13,10,142,1
2019-12-17 09:00:00,28,7,0.0,14.5,6,6,58,11:52 PM,09:26 AM,04:34 AM,07:45 PM,11,23,23,23,3,12,49,0.0,1018,23,10,251,3
2019-12-17 12:00:00,28,7,0.0,14.5,6,7,58,11:52 PM,09:26 AM,04:34 AM,07:45 PM,10,27,27,27,11,10,35,0.0,1017,27,10,301,9
2019-12-17 15:00:00,28,7,0.0,14.5,6,7,58,11:52 PM,09:26 AM,04:34 AM,07:45 PM,11,27,27,27,15,8,37,0.0,1016,27,10,324,13
2019-12-17 18:00:00,28,7,0.0,14.5,6,1,58,11:52 PM,09:26 AM,04:34 AM,07:45 PM,12,26,26,25,13,23,56,0.0,1017,25,10,111,9
2019-12-17 21:00:00,28,7,0.0,14.5,6,1,58,11:52 PM,09:26 AM,04:34 AM,07:45 PM,11,26,26,22,8,24,82,0.0,1018,22,10,23,4
2019-12-18 00:00:00,26,9,0.0,13.5,6,1,50,No moonrise,10:38 AM,04:34 AM,07:45 PM,10,14,15,14,3,28,94,0.0,1018,14,5,134,1
2019-12-18 03:00:00,26,9,0.0,13.5,6,1,50,No moonrise,10:38 AM,04:34 AM,07:45 PM,9,10,10,10,4,23,96,0.0,1017,10,2,153,2
2019-12-18 06:00:00,26,9,0.0,13.5,6,1,50,No moonrise,10:38 AM,04:34 AM,07:45 PM,11,14,14,14,3,24,79,0.0,1016,14,7,272,2
2019-12-18 09:00:00,26,9,0.0,13.5,6,6,50,No moonrise,10:38 AM,04:34 AM,07:45 PM,12,23,23,23,7,42,52,0.0,1016,23,10,328,6
2019-12-18 12:00:00,26,9,0.0,13.5,6,7,50,No moonrise,10:38 AM,04:34 AM,07:45 PM,13,26,26,26,14,22,43,0.0,1013,26,10,332,12
2019-12-18 15:00:00,26,9,0.0,13.5,6,7,50,No moonrise,10:38 AM,04:34 AM,07:45 PM,10,26,26,26,18,64,37,0.0,1011,26,10,332,16
2019-12-18 18:00:00,26,9,0.0,13.5,6,1,50,No moonrise,10:38 AM,04:34 AM,07:45 PM,8,24,24,23,20,43,45,0.0,1010,23,10,337,13
2019-12-18 21:00:00,26,9,0.0,13.5,6,1,50,No moonrise,10:38 AM,04:34 AM,07:45 PM,8,20,23,20,15,30,63,0.0,1009,20,10,338,8
2019-12-19 00:00:00,30,10,0.0,14.5,7,1,43,12:24 AM,11:50 AM,04:34 AM,07:46 PM,8,14,15,14,8,28,78,0.0,1009,14,10,335,4
2019-12-19 03:00:00,30,10,0.0,14.5,7,1,43,12:24 AM,11:50 AM,04:34 AM,07:46 PM,8,11,11,11,4,37,83,0.0,1009,11,10,212,2
2019-12-19 06:00:00,30,10,0.0,14.5,7,1,43,12:24 AM,11:50 AM,04:34 AM,07:46 PM,9,15,15,15,3,17,66,0.0,1011,15,10,176,3
2019-12-19 09:00:00,30,10,0.0,14.5,7,6,43,12:24 AM,11:50 AM,04:34 AM,07:46 PM,5,22,22,23,2,14,35,0.0,1013,23,10,212,2
2019-12-19 12:00:00,30,10,0.0,14.5,7,7,43,12:24 AM,11:50 AM,04:34 AM,07:46 PM,2,27,27,28,4,7,18,0.0,1013,28,10,279,4
2019-12-19 15:00:00,30,10,0.0,14.5,7,7,43,12:24 AM,11:50 AM,04:34 AM,07:46 PM,2,26,26,28,7,1,18,0.0,1015,28,10,306,6
2019-12-19 18:00:00,30,10,0.0,14.5,7,1,43,12:24 AM,11:50 AM,04:34 AM,07:46 PM,5,28,28,26,13,21,39,0.0,1016,26,10,122,7
2019-12-19 21:00:00,30,10,0.0,14.5,7,1,43,12:24 AM,11:50 AM,04:34 AM,07:46 PM,7,28,28,24,8,11,72,0.0,1018,24,10,240,4
2019-12-20 00:00:00,27,7,0.0,14.5,6,1,36,12:54 AM,01:01 PM,04:35 AM,07:47 PM,8,13,14,13,3,5,92,0.0,1019,13,5,139,1
2019-12-20 03:00:00,27,7,0.0,14.5,6,1,36,12:54 AM,01:01 PM,04:35 AM,07:47 PM,7,7,7,7,2,14,96,0.0,1018,7,2,68,1
2019-12-20 06:00:00,27,7,0.0,14.5,6,1,36,12:54 AM,01:01 PM,04:35 AM,07:47 PM,8,12,12,12,2,12,78,0.0,1017,12,7,252,1
2019-12-20 09:00:00,27,7,0.0,14.5,6,6,36,12:54 AM,01:01 PM,04:35 AM,07:47 PM,9,21,21,21,7,13,49,0.0,1015,21,10,333,6
2019-12-20 12:00:00,27,7,0.0,14.5,6,7,36,12:54 AM,01:01 PM,04:35 AM,07:47 PM,9,25,25,25,16,15,36,0.0,1013,25,10,337,14
2019-12-20 15:00:00,27,7,0.0,14.5,6,7,36,12:54 AM,01:01 PM,04:35 AM,07:47 PM,7,26,26,26,17,16,29,0.0,1011,26,10,344,15
2019-12-20 18:00:00,27,7,0.0,14.5,6,1,36,12:54 AM,01:01 PM,04:35 AM,07:47 PM,6,27,27,25,13,16,36,0.0,1007,25,10,325,9
2019-12-20 21:00:00,27,7,0.0,14.5,6,1,36,12:54 AM,01:01 PM,04:35 AM,07:47 PM,5,26,26,23,14,36,47,0.0,1005,23,10,298,7
2019-12-21 00:00:00,27,12,0.0,14.5,6,1,28,01:23 AM,02:11 PM,04:35 AM,07:47 PM,6,18,18,18,10,47,54,0.0,1004,17,10,293,5
2019-12-21 03:00:00,27,12,0.0,14.5,6,1,28,01:23 AM,02:11 PM,04:35 AM,07:47 PM,8,14,13,14,8,69,72,0.1,1004,13,10,325,4
2019-12-21 06:00:00,27,12,0.0,14.5,6,1,28,01:23 AM,02:11 PM,04:35 AM,07:47 PM,11,17,17,17,5,27,69,0.0,1006,17,10,299,3
2019-12-21 09:00:00,27,12,0.0,14.5,6,6,28,01:23 AM,02:11 PM,04:35 AM,07:47 PM,8,23,23,23,8,0,40,0.0,1010,23,10,268,7
2019-12-21 12:00:00,27,12,0.0,14.5,6,7,28,01:23 AM,02:11 PM,04:35 AM,07:47 PM,1,25,25,26,14,0,20,0.0,1011,26,10,261,12
2019-12-21 15:00:00,27,12,0.0,14.5,6,7,28,01:23 AM,02:11 PM,04:35 AM,07:47 PM,-2,24,24,26,17,0,16,0.0,1013,26,10,227,15
2019-12-21 18:00:00,27,12,0.0,14.5,6,1,28,01:23 AM,02:11 PM,04:35 AM,07:47 PM,-1,25,25,24,17,0,25,0.0,1015,24,10,196,14
2019-12-21 21:00:00,27,12,0.0,14.5,6,1,28,01:23 AM,02:11 PM,04:35 AM,07:47 PM,-0,20,24,20,15,0,47,0.0,1018,20,10,182,9
2019-12-22 00:00:00,24,3,0.0,14.5,5,1,21,01:52 AM,03:23 PM,04:36 AM,07:48 PM,-0,9,10,9,9,0,67,0.0,1019,9,10,170,4
2019-12-22 03:00:00,24,3,0.0,14.5,5,1,21,01:52 AM,03:23 PM,04:36 AM,07:48 PM,-1,3,3,3,7,0,76,0.0,1020,3,10,167,3
2019-12-22 06:00:00,24,3,0.0,14.5,5,1,21,01:52 AM,03:23 PM,04:36 AM,07:48 PM,1,9,9,9,6,8,59,0.0,1021,9,10,160,5
2019-12-22 09:00:00,24,3,0.0,14.5,5,5,21,01:52 AM,03:23 PM,04:36 AM,07:48 PM,1,19,19,19,4,11,33,0.0,1022,19,10,286,3
2019-12-22 12:00:00,24,3,0.0,14.5,5,6,21,01:52 AM,03:23 PM,04:36 AM,07:48 PM,2,23,23,23,10,22,25,0.0,1021,23,10,347,9
2019-12-22 15:00:00,24,3,0.0,14.5,5,6,21,01:52 AM,03:23 PM,04:36 AM,07:48 PM,5,22,22,22,16,14,34,0.0,1020,22,10,343,14
2019-12-22 18:00:00,24,3,0.0,14.5,5,1,21,01:52 AM,03:23 PM,04:36 AM,07:48 PM,7,19,22,19,14,2,52,0.0,1021,19,10,342,12
2019-12-22 21:00:00,24,3,0.0,14.5,5,1,21,01:52 AM,03:23 PM,04:36 AM,07:48 PM,8,16,19,16,9,0,82,0.0,1022,16,10,345,6
2019-12-23 00:00:00,22,7,0.0,14.5,5,1,14,02:23 AM,04:33 PM,04:36 AM,07:48 PM,7,10,10,10,6,3,94,0.0,1021,10,5,343,3
2019-12-23 03:00:00,22,7,0.0,14.5,5,1,14,02:23 AM,04:33 PM,04:36 AM,07:48 PM,7,7,7,7,5,6,95,0.0,1020,7,2,343,3
2019-12-23 06:00:00,22,7,0.0,14.5,5,1,14,02:23 AM,04:33 PM,04:36 AM,07:48 PM,8,11,11,11,3,10,79,0.0,1020,11,7,338,2
