date_time,Mildura_maxtempC,Mildura_mintempC,Mildura_totalSnow_cm,Mildura_sunHour,Mildura_uvIndex,Mildura_uvIndex,Mildura_moon_illumination,Mildura_moonrise,Mildura_moonset,Mildura_sunrise,Mildura_sunset,Mildura_DewPointC,Mildura_FeelsLikeC,Mildura_HeatIndexC,Mildura_WindChillC,Mildura_WindGustKmph,Mildura_cloudcover,Mildura_humidity,Mildura_precipMM,Mildura_pressure,Mildura_tempC,Mildura_visibility,Mildura_winddirDegree,Mildura_windspeedKmph
2020-02-20 06:00:00,25,13,0.0,9.1,6,1,7,02:37 AM,05:21 PM,06:10 AM,07:20 PM,8,12,14,12,29,22,68,0.0,1016,14,10,175,19
2020-02-20 09:00:00,25,13,0.0,9.1,6,5,7,02:37 AM,05:21 PM,06:10 AM,07:20 PM,7,16,17,16,23,25,52,0.0,1016,17,10,172,18
2020-02-20 12:00:00,25,13,0.0,9.1,6,6,7,02:37 AM,05:21 PM,06:10 AM,07:20 PM,4,22,22,22,20,73,32,0.0,1016,22,10,182,17
2020-02-20 15:00:00,25,13,0.0,9.1,6,5,7,02:37 AM,05:21 PM,06:10 AM,07:20 PM,3,24,24,25,19,100,24,0.0,1014,25,10,189,17
2020-02-20 18:00:00,25,13,0.0,9.1,6,1,7,02:37 AM,05:21 PM,06:10 AM,07:20 PM,3,24,24,24,23,34,25,0.0,1013,24,10,182,16
2020-02-20 21:00:00,25,13,0.0,9.1,6,1,7,02:37 AM,05:21 PM,06:10 AM,07:20 PM,4,21,21,21,25,58,32,0.0,1015,21,10,179,13
2020-02-21 00:00:00,28,15,0.0,11.6,5,1,0,03:33 AM,06:06 PM,06:11 AM,07:19 PM,5,19,19,19,31,33,40,0.0,1016,19,10,189,17
2020-02-21 03:00:00,28,15,0.0,11.6,5,1,0,03:33 AM,06:06 PM,06:11 AM,07:19 PM,7,17,17,17,35,13,54,0.0,1016,17,10,174,22
2020-02-21 06:00:00,28,15,0.0,11.6,5,1,0,03:33 AM,06:06 PM,06:11 AM,07:19 PM,8,15,15,15,30,37,60,0.0,1018,15,10,159,21
2020-02-21 09:00:00,28,15,0.0,11.6,5,5,0,03:33 AM,06:06 PM,06:11 AM,07:19 PM,7,19,19,19,23,24,48,0.0,1019,19,10,160,19
2020-02-21 12:00:00,28,15,0.0,11.6,5,6,0,03:33 AM,06:06 PM,06:11 AM,07:19 PM,6,23,23,23,22,6,32,0.0,1018,23,10,173,19
2020-02-21 15:00:00,28,15,0.0,11.6,5,7,0,03:33 AM,06:06 PM,06:11 AM,07:19 PM,5,25,25,27,23,4,24,0.0,1016,27,10,174,20
2020-02-21 18:00:00,28,15,0.0,11.6,5,1,0,03:33 AM,06:06 PM,06:11 AM,07:19 PM,5,25,25,26,28,5,26,0.0,1016,26,10,163,20
2020-02-21 21:00:00,28,15,0.0,11.6,5,1,0,03:33 AM,06:06 PM,06:11 AM,07:19 PM,6,22,22,22,37,4,35,0.0,1018,22,10,157,21
2020-02-22 00:00:00,29,14,0.0,11.6,6,1,0,04:30 AM,06:46 PM,06:12 AM,07:18 PM,7,19,19,19,40,1,44,0.0,1019,19,10,153,23
2020-02-22 03:00:00,29,14,0.0,11.6,6,1,0,04:30 AM,06:46 PM,06:12 AM,07:18 PM,7,16,16,16,34,0,53,0.0,1019,16,10,144,20
2020-02-22 06:00:00,29,14,0.0,11.6,6,1,0,04:30 AM,06:46 PM,06:12 AM,07:18 PM,6,14,15,14,30,0,58,0.0,1021,15,10,143,19
2020-02-22 09:00:00,29,14,0.0,11.6,6,5,0,04:30 AM,06:46 PM,06:12 AM,07:18 PM,6,18,19,18,23,0,45,0.0,1021,19,10,146,18
2020-02-22 12:00:00,29,14,0.0,11.6,6,6,0,04:30 AM,06:46 PM,06:12 AM,07:18 PM,4,24,24,25,19,0,27,0.0,1020,25,10,159,16
2020-02-22 15:00:00,29,14,0.0,11.6,6,7,0,04:30 AM,06:46 PM,06:12 AM,07:18 PM,2,26,26,28,16,0,19,0.0,1018,28,10,170,14
2020-02-22 18:00:00,29,14,0.0,11.6,6,1,0,04:30 AM,06:46 PM,06:12 AM,07:18 PM,2,25,25,27,17,0,20,0.0,1017,27,10,167,10
2020-02-22 21:00:00,29,14,0.0,11.6,6,1,0,04:30 AM,06:46 PM,06:12 AM,07:18 PM,2,23,23,23,24,0,25,0.0,1017,23,10,152,12
2020-02-23 00:00:00,33,19,0.0,11.6,7,1,0,05:28 AM,07:21 PM,06:13 AM,07:17 PM,2,21,21,21,29,2,30,0.0,1017,21,10,149,14
2020-02-23 03:00:00,33,19,0.0,11.6,7,1,0,05:28 AM,07:21 PM,06:13 AM,07:17 PM,3,20,20,20,29,7,33,0.0,1016,20,10,147,14
2020-02-23 06:00:00,33,19,0.0,11.6,7,1,0,05:28 AM,07:21 PM,06:13 AM,07:17 PM,4,20,20,20,29,10,36,0.0,1017,20,10,142,14
2020-02-23 09:00:00,33,19,0.0,11.6,7,7,0,05:28 AM,07:21 PM,06:13 AM,07:17 PM,5,24,24,25,19,9,27,0.0,1018,25,10,92,13
2020-02-23 12:00:00,33,19,0.0,11.6,7,8,0,05:28 AM,07:21 PM,06:13 AM,07:17 PM,7,30,30,31,14,7,22,0.0,1016,31,10,24,13
2020-02-23 15:00:00,33,19,0.0,11.6,7,8,0,05:28 AM,07:21 PM,06:13 AM,07:17 PM,11,32,32,33,28,21,26,0.0,1014,33,10,23,24
2020-02-23 18:00:00,33,19,0.0,11.6,7,1,0,05:28 AM,07:21 PM,06:13 AM,07:17 PM,13,30,30,31,43,19,34,0.0,1014,31,10,36,31
2020-02-23 21:00:00,33,19,0.0,11.6,7,1,0,05:28 AM,07:21 PM,06:13 AM,07:17 PM,15,27,27,27,49,9,50,0.0,1016,27,10,29,32
2020-02-24 00:00:00,33,20,0.0,11.6,7,1,0,06:24 AM,07:52 PM,06:14 AM,07:15 PM,16,25,25,23,46,5,62,0.0,1017,23,10,19,30
2020-02-24 03:00:00,33,20,0.0,11.6,7,1,0,06:24 AM,07:52 PM,06:14 AM,07:15 PM,15,21,22,21,27,8,68,0.0,1017,21,10,238,17
2020-02-24 06:00:00,33,20,0.0,11.6,7,1,0,06:24 AM,07:52 PM,06:14 AM,07:15 PM,15,20,20,20,21,21,73,0.0,1018,20,10,129,13
2020-02-24 09:00:00,33,20,0.0,11.6,7,6,0,06:24 AM,07:52 PM,06:14 AM,07:15 PM,15,24,24,24,23,22,60,0.0,1019,24,10,18,19
2020-02-24 12:00:00,33,20,0.0,11.6,7,7,0,06:24 AM,07:52 PM,06:14 AM,07:15 PM,14,29,29,29,22,12,42,0.0,1018,29,10,19,19
2020-02-24 15:00:00,33,20,0.0,11.6,7,8,0,06:24 AM,07:52 PM,06:14 AM,07:15 PM,13,31,31,32,17,14,31,0.0,1015,32,10,17,15
2020-02-24 18:00:00,33,20,0.0,11.6,7,1,0,06:24 AM,07:52 PM,06:14 AM,07:15 PM,12,31,31,31,14,14,30,0.0,1014,31,10,22,10
2020-02-24 21:00:00,33,20,0.0,11.6,7,1,0,06:24 AM,07:52 PM,06:14 AM,07:15 PM,11,28,28,28,29,12,35,0.0,1014,28,10,35,15
2020-02-25 00:00:00,35,23,0.0,11.6,8,1,8,07:20 AM,08:21 PM,06:14 AM,07:14 PM,9,25,25,25,38,3,37,0.0,1014,25,10,32,18
2020-02-25 03:00:00,35,23,0.0,11.6,8,1,8,07:20 AM,08:21 PM,06:14 AM,07:14 PM,10,25,25,24,33,3,41,0.0,1013,24,10,15,16
2020-02-25 06:00:00,35,23,0.0,11.6,8,1,8,07:20 AM,08:21 PM,06:14 AM,07:14 PM,12,25,25,23,31,5,52,0.0,1013,23,10,232,15
2020-02-25 09:00:00,35,23,0.0,11.6,8,7,8,07:20 AM,08:21 PM,06:14 AM,07:14 PM,14,29,29,28,32,6,42,0.0,1013,28,10,322,25
2020-02-25 12:00:00,35,23,0.0,11.6,8,8,8,07:20 AM,08:21 PM,06:14 AM,07:14 PM,13,33,33,33,31,11,29,0.0,1011,33,10,298,27
2020-02-25 15:00:00,35,23,0.0,11.6,8,9,8,07:20 AM,08:21 PM,06:14 AM,07:14 PM,11,34,34,35,27,21,23,0.0,1008,35,10,278,24
2020-02-25 18:00:00,35,23,0.0,11.6,8,1,8,07:20 AM,08:21 PM,06:14 AM,07:14 PM,10,31,31,33,33,16,24,0.0,1007,33,10,240,23
2020-02-25 21:00:00,35,23,0.0,11.6,8,1,8,07:20 AM,08:21 PM,06:14 AM,07:14 PM,9,32,32,30,42,7,32,0.0,1009,30,10,216,26
2020-02-26 00:00:00,26,16,0.0,11.6,6,1,15,08:14 AM,08:49 PM,06:15 AM,07:13 PM,8,25,25,23,38,6,41,0.0,1010,23,10,212,24
2020-02-26 03:00:00,26,16,0.0,11.6,6,1,15,08:14 AM,08:49 PM,06:15 AM,07:13 PM,9,18,18,18,30,5,55,0.0,1010,18,10,209,19
2020-02-26 06:00:00,26,16,0.0,11.6,6,1,15,08:14 AM,08:49 PM,06:15 AM,07:13 PM,11,17,17,17,27,36,72,0.0,1011,17,10,216,18
2020-02-26 09:00:00,26,16,0.0,11.6,6,5,15,08:14 AM,08:49 PM,06:15 AM,07:13 PM,11,20,22,20,28,17,57,0.0,1012,20,10,218,23
2020-02-26 12:00:00,26,16,0.0,11.6,6,6,15,08:14 AM,08:49 PM,06:15 AM,07:13 PM,9,25,25,25,27,10,38,0.0,1012,25,10,219,24
2020-02-26 15:00:00,26,16,0.0,11.6,6,7,15,08:14 AM,08:49 PM,06:15 AM,07:13 PM,7,26,26,26,27,14,30,0.0,1010,26,10,219,24
2020-02-26 18:00:00,26,16,0.0,11.6,6,1,15,08:14 AM,08:49 PM,06:15 AM,07:13 PM,5,24,24,24,35,9,29,0.0,1010,24,10,217,24
2020-02-26 21:00:00,26,16,0.0,11.6,6,1,15,08:14 AM,08:49 PM,06:15 AM,07:13 PM,2,23,23,22,37,3,31,0.0,1013,22,10,217,22
2020-02-27 00:00:00,26,12,0.0,11.6,5,1,23,09:09 AM,09:16 PM,06:16 AM,07:12 PM,2,16,18,16,41,0,38,0.0,1014,17,10,202,24
2020-02-27 03:00:00,26,12,0.0,11.6,5,1,23,09:09 AM,09:16 PM,06:16 AM,07:12 PM,2,12,14,12,36,0,47,0.0,1014,14,10,182,21
2020-02-27 06:00:00,26,12,0.0,11.6,5,1,23,09:09 AM,09:16 PM,06:16 AM,07:12 PM,3,10,12,10,31,0,54,0.0,1015,12,10,176,18
2020-02-27 09:00:00,26,12,0.0,11.6,5,5,23,09:09 AM,09:16 PM,06:16 AM,07:12 PM,4,15,16,15,22,0,44,0.0,1016,16,10,173,17
2020-02-27 12:00:00,26,12,0.0,11.6,5,6,23,09:09 AM,09:16 PM,06:16 AM,07:12 PM,2,21,21,21,18,0,29,0.0,1014,21,10,198,16
2020-02-27 15:00:00,26,12,0.0,11.6,5,6,23,09:09 AM,09:16 PM,06:16 AM,07:12 PM,2,24,24,25,21,0,22,0.0,1011,25,10,212,18
2020-02-27 18:00:00,26,12,0.0,11.6,5,1,23,09:09 AM,09:16 PM,06:16 AM,07:12 PM,5,24,24,24,33,0,30,0.0,1012,24,10,216,23
2020-02-27 21:00:00,26,12,0.0,11.6,5,1,23,09:09 AM,09:16 PM,06:16 AM,07:12 PM,7,20,22,20,40,7,47,0.0,1014,20,10,215,24
2020-02-28 00:00:00,25,13,0.0,11.6,6,1,30,10:03 AM,09:44 PM,06:17 AM,07:10 PM,9,15,17,15,36,4,65,0.0,1015,16,10,212,22
2020-02-28 03:00:00,25,13,0.0,11.6,6,1,30,10:03 AM,09:44 PM,06:17 AM,07:10 PM,9,12,13,12,30,2,77,0.0,1015,13,10,216,16
2020-02-28 06:00:00,25,13,0.0,11.6,6,1,30,10:03 AM,09:44 PM,06:17 AM,07:10 PM,9,12,13,12,24,30,79,0.0,1016,13,10,223,13
2020-02-28 09:00:00,25,13,0.0,11.6,6,5,30,10:03 AM,09:44 PM,06:17 AM,07:10 PM,9,17,17,17,22,47,61,0.0,1017,17,10,202,17
2020-02-28 12:00:00,25,13,0.0,11.6,6,6,30,10:03 AM,09:44 PM,06:17 AM,07:10 PM,9,21,23,21,22,17,45,0.0,1016,21,10,185,19
2020-02-28 15:00:00,25,13,0.0,11.6,6,6,30,10:03 AM,09:44 PM,06:17 AM,07:10 PM,8,25,25,24,20,2,37,0.0,1014,24,10,189,17
2020-02-28 18:00:00,25,13,0.0,11.6,6,1,30,10:03 AM,09:44 PM,06:17 AM,07:10 PM,8,25,25,24,27,1,37,0.0,1014,24,10,195,18
2020-02-28 21:00:00,25,13,0.0,11.6,6,1,30,10:03 AM,09:44 PM,06:17 AM,07:10 PM,8,20,21,20,30,0,45,0.0,1015,20,10,195,15
2020-02-29 00:00:00,29,15,0.0,11.6,6,1,38,10:58 AM,10:13 PM,06:18 AM,07:09 PM,9,18,18,18,33,0,57,0.0,1016,18,10,198,17
2020-02-29 03:00:00,29,15,0.0,11.6,6,1,38,10:58 AM,10:13 PM,06:18 AM,07:09 PM,9,16,16,16,31,0,65,0.0,1016,16,10,185,15
2020-02-29 06:00:00,29,15,0.0,11.6,6,1,38,10:58 AM,10:13 PM,06:18 AM,07:09 PM,9,15,15,15,23,5,66,0.0,1016,15,10,162,12
2020-02-29 09:00:00,29,15,0.0,11.6,6,5,38,10:58 AM,10:13 PM,06:18 AM,07:09 PM,9,20,21,20,11,10,51,0.0,1016,20,10,121,7
2020-02-29 12:00:00,29,15,0.0,11.6,6,7,38,10:58 AM,10:13 PM,06:18 AM,07:09 PM,8,26,26,25,9,6,35,0.0,1015,25,10,188,8
2020-02-29 15:00:00,29,15,0.0,11.6,6,7,38,10:58 AM,10:13 PM,06:18 AM,07:09 PM,8,27,27,28,10,3,27,0.0,1012,28,10,206,9
2020-02-29 18:00:00,29,15,0.0,11.6,6,1,38,10:58 AM,10:13 PM,06:18 AM,07:09 PM,8,26,26,27,14,5,30,0.0,1011,27,10,137,8
2020-02-29 21:00:00,29,15,0.0,11.6,6,1,38,10:58 AM,10:13 PM,06:18 AM,07:09 PM,8,22,22,22,9,4,39,0.0,1012,22,10,84,4
2020-03-01 00:00:00,36,20,0.0,11.6,8,1,44,11:54 AM,10:46 PM,06:19 AM,07:08 PM,7,21,21,21,10,3,42,0.0,1011,21,10,86,5
2020-03-01 03:00:00,36,20,0.0,11.6,8,1,44,11:54 AM,10:46 PM,06:19 AM,07:08 PM,7,21,21,21,22,7,40,0.0,1010,21,10,61,10
2020-03-01 06:00:00,36,20,0.0,11.6,8,1,44,11:54 AM,10:46 PM,06:19 AM,07:08 PM,7,21,23,21,32,6,40,0.0,1009,21,10,29,15
2020-03-01 09:00:00,36,20,0.0,11.6,8,7,44,11:54 AM,10:46 PM,06:19 AM,07:08 PM,7,27,27,28,32,9,28,0.0,1009,28,10,237,24
2020-03-01 12:00:00,36,20,0.0,11.6,8,8,44,11:54 AM,10:46 PM,06:19 AM,07:08 PM,5,32,32,34,34,7,17,0.0,1007,34,10,328,29
2020-03-01 15:00:00,36,20,0.0,11.6,8,9,44,11:54 AM,10:46 PM,06:19 AM,07:08 PM,4,34,34,36,32,6,14,0.0,1005,36,10,302,28
2020-03-01 18:00:00,36,20,0.0,11.6,8,1,44,11:54 AM,10:46 PM,06:19 AM,07:08 PM,4,37,37,35,30,5,17,0.0,1005,35,10,270,18
2020-03-01 21:00:00,36,20,0.0,11.6,8,1,44,11:54 AM,10:46 PM,06:19 AM,07:08 PM,10,35,35,31,42,5,40,0.0,1008,31,10,227,25
2020-03-02 00:00:00,27,19,0.0,10.3,6,1,51,12:52 PM,11:23 PM,06:20 AM,07:07 PM,13,28,28,24,34,4,55,0.0,1009,24,10,211,21
2020-03-02 03:00:00,27,19,0.0,10.3,6,1,51,12:52 PM,11:23 PM,06:20 AM,07:07 PM,14,20,21,20,31,14,68,0.0,1010,20,10,191,20
2020-03-02 06:00:00,27,19,0.0,10.3,6,1,51,12:52 PM,11:23 PM,06:20 AM,07:07 PM,14,19,19,19,26,65,73,0.0,1012,19,10,181,18
2020-03-02 09:00:00,27,19,0.0,10.3,6,5,51,12:52 PM,11:23 PM,06:20 AM,07:07 PM,13,21,23,21,22,76,61,0.0,1014,21,10,164,18
2020-03-02 12:00:00,27,19,0.0,10.3,6,5,51,12:52 PM,11:23 PM,06:20 AM,07:07 PM,11,25,25,24,20,33,45,0.0,1015,24,10,171,17
2020-03-02 15:00:00,27,19,0.0,10.3,6,7,51,12:52 PM,11:23 PM,06:20 AM,07:07 PM,9,26,26,26,23,10,34,0.0,1013,26,10,175,20
2020-03-02 18:00:00,27,19,0.0,10.3,6,1,51,12:52 PM,11:23 PM,06:20 AM,07:07 PM,5,24,24,25,29,9,28,0.0,1014,25,10,168,19
2020-03-02 21:00:00,27,19,0.0,10.3,6,1,51,12:52 PM,11:23 PM,06:20 AM,07:07 PM,3,21,21,21,36,8,31,0.0,1016,21,10,157,21
2020-03-03 00:00:00,25,14,0.0,11.6,6,1,58,01:51 PM,No moonset,06:21 AM,07:05 PM,4,18,18,18,44,8,39,0.0,1017,18,10,158,27
2020-03-03 03:00:00,25,14,0.0,11.6,6,1,58,01:51 PM,No moonset,06:21 AM,07:05 PM,5,16,16,16,41,25,47,0.0,1017,16,10,163,27
2020-03-03 06:00:00,25,14,0.0,11.6,6,1,58,01:51 PM,No moonset,06:21 AM,07:05 PM,5,13,14,13,38,30,53,0.0,1017,14,10,157,27
2020-03-03 09:00:00,25,14,0.0,11.6,6,5,58,01:51 PM,No moonset,06:21 AM,07:05 PM,5,16,17,16,32,23,47,0.0,1018,17,10,146,26
2020-03-03 12:00:00,25,14,0.0,11.6,6,6,58,01:51 PM,No moonset,06:21 AM,07:05 PM,4,22,22,22,22,23,32,0.0,1017,22,10,139,19
2020-03-03 15:00:00,25,14,0.0,11.6,6,6,58,01:51 PM,No moonset,06:21 AM,07:05 PM,1,24,24,25,14,26,22,0.0,1015,25,10,119,12
2020-03-03 18:00:00,25,14,0.0,11.6,6,1,58,01:51 PM,No moonset,06:21 AM,07:05 PM,1,23,23,23,7,30,23,0.0,1014,23,10,139,4
2020-03-03 21:00:00,25,14,0.0,11.6,6,1,58,01:51 PM,No moonset,06:21 AM,07:05 PM,2,21,21,21,17,31,29,0.0,1015,21,10,169,8
2020-03-04 00:00:00,20,18,0.0,6.4,5,1,65,02:50 PM,12:06 AM,06:21 AM,07:04 PM,3,20,20,20,22,31,32,0.0,1015,20,10,166,11
2020-03-04 03:00:00,20,18,0.0,6.4,5,1,65,02:50 PM,12:06 AM,06:21 AM,07:04 PM,5,20,20,20,15,77,38,0.0,1013,20,10,99,8
2020-03-04 06:00:00,20,18,0.0,6.4,5,1,65,02:50 PM,12:06 AM,06:21 AM,07:04 PM,12,19,19,19,22,100,66,0.1,1013,19,10,89,15
2020-03-04 09:00:00,20,18,0.0,6.4,5,4,65,02:50 PM,12:06 AM,06:21 AM,07:04 PM,17,19,19,19,30,100,85,1.2,1013,19,9,97,21
2020-03-04 12:00:00,20,18,0.0,6.4,5,5,65,02:50 PM,12:06 AM,06:21 AM,07:04 PM,18,20,20,20,24,100,86,1.3,1011,20,9,97,18
2020-03-04 15:00:00,20,18,0.0,6.4,5,4,65,02:50 PM,12:06 AM,06:21 AM,07:04 PM,17,20,20,20,21,100,87,1.9,1009,20,9,112,16
2020-03-04 18:00:00,20,18,0.0,6.4,5,1,65,02:50 PM,12:06 AM,06:21 AM,07:04 PM,17,19,19,19,21,100,90,2.3,1008,19,9,141,15
2020-03-04 21:00:00,20,18,0.0,6.4,5,1,65,02:50 PM,12:06 AM,06:21 AM,07:04 PM,17,18,18,18,16,87,91,2.8,1008,18,8,162,12
2020-03-05 00:00:00,26,16,0.0,11.6,5,1,73,03:48 PM,12:56 AM,06:22 AM,07:03 PM,16,18,18,18,21,77,91,1.1,1007,18,9,185,15
2020-03-05 03:00:00,26,16,0.0,11.6,5,1,73,03:48 PM,12:56 AM,06:22 AM,07:03 PM,16,17,17,17,22,73,91,0.2,1005,17,7,205,15
2020-03-05 06:00:00,26,16,0.0,11.6,5,1,73,03:48 PM,12:56 AM,06:22 AM,07:03 PM,15,16,16,16,23,67,90,0.1,1006,16,8,218,16
2020-03-05 09:00:00,26,16,0.0,11.6,5,4,73,03:48 PM,12:56 AM,06:22 AM,07:03 PM,15,20,22,20,27,60,73,0.0,1006,20,10,221,22
2020-03-05 12:00:00,26,16,0.0,11.6,5,6,73,03:48 PM,12:56 AM,06:22 AM,07:03 PM,13,25,25,24,27,35,50,0.0,1006,24,10,224,23
2020-03-05 15:00:00,26,16,0.0,11.6,5,7,73,03:48 PM,12:56 AM,06:22 AM,07:03 PM,12,26,26,26,30,44,41,0.0,1005,26,10,213,26
2020-03-05 18:00:00,26,16,0.0,11.6,5,1,73,03:48 PM,12:56 AM,06:22 AM,07:03 PM,11,25,25,24,34,48,44,0.0,1006,24,10,201,24
2020-03-05 21:00:00,26,16,0.0,11.6,5,1,73,03:48 PM,12:56 AM,06:22 AM,07:03 PM,11,21,22,21,39,26,52,0.0,1009,21,10,213,24
2020-03-06 00:00:00,26,14,0.0,11.6,6,1,80,04:43 PM,01:54 AM,06:23 AM,07:01 PM,11,18,18,18,37,13,64,0.0,1011,18,10,222,24
2020-03-06 03:00:00,26,14,0.0,11.6,6,1,80,04:43 PM,01:54 AM,06:23 AM,07:01 PM,11,15,15,15,27,6,77,0.0,1012,15,10,225,18
2020-03-06 06:00:00,26,14,0.0,11.6,6,1,80,04:43 PM,01:54 AM,06:23 AM,07:01 PM,12,14,15,14,21,19,85,0.0,1014,15,10,228,14
2020-03-06 09:00:00,26,14,0.0,11.6,6,5,80,04:43 PM,01:54 AM,06:23 AM,07:01 PM,12,18,19,18,20,24,68,0.0,1015,19,10,213,16
2020-03-06 12:00:00,26,14,0.0,11.6,6,6,80,04:43 PM,01:54 AM,06:23 AM,07:01 PM,11,24,24,23,22,25,47,0.0,1015,23,10,206,19
2020-03-06 15:00:00,26,14,0.0,11.6,6,7,80,04:43 PM,01:54 AM,06:23 AM,07:01 PM,10,26,26,25,28,12,39,0.0,1015,25,10,197,24
2020-03-06 18:00:00,26,14,0.0,11.6,6,1,80,04:43 PM,01:54 AM,06:23 AM,07:01 PM,10,25,25,23,31,2,42,0.0,1016,23,10,186,22
2020-03-06 21:00:00,26,14,0.0,11.6,6,1,80,04:43 PM,01:54 AM,06:23 AM,07:01 PM,9,20,21,20,37,1,50,0.0,1018,20,10,172,23
2020-03-07 00:00:00,26,13,0.0,11.6,6,1,87,05:34 PM,02:59 AM,06:24 AM,07:00 PM,9,17,17,17,35,0,59,0.0,1019,17,10,160,22
2020-03-07 03:00:00,26,13,0.0,11.6,6,1,87,05:34 PM,02:59 AM,06:24 AM,07:00 PM,9,14,15,14,31,2,66,0.0,1020,15,10,166,19
2020-03-07 06:00:00,26,13,0.0,11.6,6,1,87,05:34 PM,02:59 AM,06:24 AM,07:00 PM,8,12,13,12,31,2,71,0.0,1021,13,10,171,19
2020-03-07 09:00:00,26,13,0.0,11.6,6,5,87,05:34 PM,02:59 AM,06:24 AM,07:00 PM,8,16,17,16,28,3,57,0.0,1022,17,10,162,22
2020-03-07 12:00:00,26,13,0.0,11.6,6,6,87,05:34 PM,02:59 AM,06:24 AM,07:00 PM,6,22,22,22,23,41,37,0.0,1021,22,10,165,20
2020-03-07 15:00:00,26,13,0.0,11.6,6,7,87,05:34 PM,02:59 AM,06:24 AM,07:00 PM,5,25,25,25,24,45,27,0.0,1019,25,10,168,21
2020-03-07 18:00:00,26,13,0.0,11.6,6,1,87,05:34 PM,02:59 AM,06:24 AM,07:00 PM,4,24,24,24,29,17,28,0.0,1019,24,10,160,18
2020-03-07 21:00:00,26,13,0.0,11.6,6,1,87,05:34 PM,02:59 AM,06:24 AM,07:00 PM,5,20,21,20,32,10,37,0.0,1019,20,10,172,17
2020-03-08 00:00:00,27,15,0.0,11.6,6,1,95,06:19 PM,04:08 AM,06:25 AM,06:59 PM,8,18,18,18,34,8,51,0.0,1019,18,10,170,18
2020-03-08 03:00:00,27,15,0.0,11.6,6,1,95,06:19 PM,04:08 AM,06:25 AM,06:59 PM,9,17,17,17,32,17,63,0.0,1019,17,10,158,18
2020-03-08 06:00:00,27,15,0.0,11.6,6,1,95,06:19 PM,04:08 AM,06:25 AM,06:59 PM,10,14,15,14,29,22,70,0.0,1019,15,10,158,18
2020-03-08 09:00:00,27,15,0.0,11.6,6,5,95,06:19 PM,04:08 AM,06:25 AM,06:59 PM,10,18,19,18,24,20,56,0.0,1019,19,10,156,18
2020-03-08 12:00:00,27,15,0.0,11.6,6,6,95,06:19 PM,04:08 AM,06:25 AM,06:59 PM,7,23,23,24,19,10,35,0.0,1018,24,10,171,17
2020-03-08 15:00:00,27,15,0.0,11.6,6,7,95,06:19 PM,04:08 AM,06:25 AM,06:59 PM,4,25,25,27,19,2,23,0.0,1016,27,10,179,17
2020-03-08 18:00:00,27,15,0.0,11.6,6,1,95,06:19 PM,04:08 AM,06:25 AM,06:59 PM,3,24,24,25,28,2,24,0.0,1015,25,10,180,17
2020-03-08 21:00:00,27,15,0.0,11.6,6,1,95,06:19 PM,04:08 AM,06:25 AM,06:59 PM,4,21,21,21,36,1,34,0.0,1017,21,10,180,18
2020-03-09 00:00:00,29,15,0.0,11.6,6,1,100,07:00 PM,05:21 AM,06:26 AM,06:57 PM,7,19,19,19,37,0,46,0.0,1018,19,10,171,19
2020-03-09 03:00:00,29,15,0.0,11.6,6,1,100,07:00 PM,05:21 AM,06:26 AM,06:57 PM,9,17,17,17,36,0,62,0.0,1017,17,10,153,20
2020-03-09 06:00:00,29,15,0.0,11.6,6,1,100,07:00 PM,05:21 AM,06:26 AM,06:57 PM,10,16,16,16,34,0,69,0.0,1018,16,10,150,21
2020-03-09 09:00:00,29,15,0.0,11.6,6,5,100,07:00 PM,05:21 AM,06:26 AM,06:57 PM,11,20,21,20,30,2,56,0.0,1019,20,10,143,23
2020-03-09 12:00:00,29,15,0.0,11.6,6,7,100,07:00 PM,05:21 AM,06:26 AM,06:57 PM,10,26,26,25,24,1,38,0.0,1018,25,10,137,21
2020-03-09 15:00:00,29,15,0.0,11.6,6,7,100,07:00 PM,05:21 AM,06:26 AM,06:57 PM,8,27,27,28,22,8,29,0.0,1016,28,10,130,19
2020-03-09 18:00:00,29,15,0.0,11.6,6,1,100,07:00 PM,05:21 AM,06:26 AM,06:57 PM,8,26,26,26,25,15,33,0.0,1016,26,10,125,15
2020-03-09 21:00:00,29,15,0.0,11.6,6,1,100,07:00 PM,05:21 AM,06:26 AM,06:57 PM,8,24,24,23,31,16,38,0.0,1017,23,10,138,15
2020-03-10 00:00:00,29,19,0.0,8.9,6,1,100,07:38 PM,06:33 AM,06:26 AM,06:56 PM,10,21,24,21,32,18,48,0.0,1017,21,10,134,17
2020-03-10 03:00:00,29,19,0.0,8.9,6,1,100,07:38 PM,06:33 AM,06:26 AM,06:56 PM,11,20,21,20,35,17,56,0.0,1017,20,10,128,19
2020-03-10 06:00:00,29,19,0.0,8.9,6,1,100,07:38 PM,06:33 AM,06:26 AM,06:56 PM,11,19,19,19,37,17,59,0.0,1017,19,10,119,22
2020-03-10 09:00:00,29,19,0.0,8.9,6,6,100,07:38 PM,06:33 AM,06:26 AM,06:56 PM,12,23,23,23,27,16,49,0.0,1018,23,10,89,21
2020-03-10 12:00:00,29,19,0.0,8.9,6,7,100,07:38 PM,06:33 AM,06:26 AM,06:56 PM,13,28,28,28,17,48,40,0.1,1016,28,9,41,15
2020-03-10 15:00:00,29,19,0.0,8.9,6,6,100,07:38 PM,06:33 AM,06:26 AM,06:56 PM,15,27,27,26,21,72,49,0.6,1015,26,10,37,17
