date_time,Matamata_maxtempC,Matamata_mintempC,Matamata_totalSnow_cm,Matamata_sunHour,Matamata_uvIndex,Matamata_uvIndex,Matamata_moon_illumination,Matamata_moonrise,Matamata_moonset,Matamata_sunrise,Matamata_sunset,Matamata_DewPointC,Matamata_FeelsLikeC,Matamata_HeatIndexC,Matamata_WindChillC,Matamata_WindGustKmph,Matamata_cloudcover,Matamata_humidity,Matamata_precipMM,Matamata_pressure,Matamata_tempC,Matamata_visibility,Matamata_winddirDegree,Matamata_windspeedKmph
2020-03-16 03:00:00,36,22,0.0,12.5,8,1,47,No moonrise,12:05 PM,05:56 AM,06:02 PM,14,22,25,22,10,22,59,0.0,1012,22,10,309,5
2020-03-16 06:00:00,36,22,0.0,12.5,8,7,47,No moonrise,12:05 PM,05:56 AM,06:02 PM,15,27,27,25,7,25,54,0.0,1013,25,10,129,5
2020-03-16 09:00:00,36,22,0.0,12.5,8,8,47,No moonrise,12:05 PM,05:56 AM,06:02 PM,16,32,32,31,14,19,40,0.0,1014,31,10,56,12
2020-03-16 12:00:00,36,22,0.0,12.5,8,9,47,No moonrise,12:05 PM,05:56 AM,06:02 PM,15,36,36,35,19,32,30,0.0,1011,35,10,70,17
2020-03-16 15:00:00,36,22,0.0,12.5,8,9,47,No moonrise,12:05 PM,05:56 AM,06:02 PM,14,36,36,36,16,44,28,0.0,1008,36,10,71,14
2020-03-16 18:00:00,36,22,0.0,12.5,8,1,47,No moonrise,12:05 PM,05:56 AM,06:02 PM,12,35,35,33,11,45,34,0.0,1009,33,10,79,7
2020-03-16 21:00:00,36,22,0.0,12.5,8,1,47,No moonrise,12:05 PM,05:56 AM,06:02 PM,12,34,34,30,11,56,44,0.0,1012,30,10,233,5
2020-03-17 00:00:00,35,25,0.0,12.5,8,1,40,12:49 AM,12:59 PM,05:56 AM,06:01 PM,12,28,28,26,13,51,46,0.0,1012,26,10,313,6
2020-03-17 03:00:00,35,25,0.0,12.5,8,1,40,12:49 AM,12:59 PM,05:56 AM,06:01 PM,14,26,26,25,9,46,49,0.0,1011,25,10,110,4
2020-03-17 06:00:00,35,25,0.0,12.5,8,7,40,12:49 AM,12:59 PM,05:56 AM,06:01 PM,15,27,27,26,8,49,48,0.0,1013,26,10,25,6
2020-03-17 09:00:00,35,25,0.0,12.5,8,8,40,12:49 AM,12:59 PM,05:56 AM,06:01 PM,16,32,32,31,17,34,40,0.0,1014,31,10,52,14
2020-03-17 12:00:00,35,25,0.0,12.5,8,8,40,12:49 AM,12:59 PM,05:56 AM,06:01 PM,16,35,35,35,19,22,33,0.0,1012,35,10,67,16
2020-03-17 15:00:00,35,25,0.0,12.5,8,9,40,12:49 AM,12:59 PM,05:56 AM,06:01 PM,16,36,36,35,14,37,32,0.0,1009,35,10,68,12
2020-03-17 18:00:00,35,25,0.0,12.5,8,1,40,12:49 AM,12:59 PM,05:56 AM,06:01 PM,14,35,35,32,13,53,38,0.0,1009,32,10,39,8
2020-03-17 21:00:00,35,25,0.0,12.5,8,1,40,12:49 AM,12:59 PM,05:56 AM,06:01 PM,12,32,32,29,13,31,44,0.0,1012,29,10,248,6
2020-03-18 00:00:00,35,22,0.0,12.5,8,1,33,01:42 AM,01:52 PM,05:55 AM,06:01 PM,12,27,27,25,10,13,46,0.0,1013,25,10,355,5
2020-03-18 03:00:00,35,22,0.0,12.5,8,1,33,01:42 AM,01:52 PM,05:55 AM,06:01 PM,12,25,25,23,10,9,51,0.0,1013,23,10,338,5
2020-03-18 06:00:00,35,22,0.0,12.5,8,7,33,01:42 AM,01:52 PM,05:55 AM,06:01 PM,14,26,26,25,9,34,48,0.0,1014,25,10,141,6
2020-03-18 09:00:00,35,22,0.0,12.5,8,8,33,01:42 AM,01:52 PM,05:55 AM,06:01 PM,14,31,31,31,16,32,37,0.0,1014,31,10,57,14
2020-03-18 12:00:00,35,22,0.0,12.5,8,8,33,01:42 AM,01:52 PM,05:55 AM,06:01 PM,15,35,35,35,18,35,30,0.0,1012,35,10,65,16
2020-03-18 15:00:00,35,22,0.0,12.5,8,8,33,01:42 AM,01:52 PM,05:55 AM,06:01 PM,15,35,35,35,15,44,30,0.0,1009,35,10,73,13
2020-03-18 18:00:00,35,22,0.0,12.5,8,1,33,01:42 AM,01:52 PM,05:55 AM,06:01 PM,13,35,35,33,12,45,36,0.0,1010,33,10,58,8
2020-03-18 21:00:00,35,22,0.0,12.5,8,1,33,01:42 AM,01:52 PM,05:55 AM,06:01 PM,13,33,33,31,15,24,47,0.0,1013,31,10,256,7
2020-03-19 00:00:00,34,22,0.0,12.5,8,1,25,02:33 AM,02:42 PM,05:55 AM,06:01 PM,13,27,27,25,13,57,53,0.1,1014,25,10,344,6
2020-03-19 03:00:00,34,22,0.0,12.5,8,1,25,02:33 AM,02:42 PM,05:55 AM,06:01 PM,13,25,25,22,12,35,57,0.0,1013,22,10,329,6
2020-03-19 06:00:00,34,22,0.0,12.5,8,7,25,02:33 AM,02:42 PM,05:55 AM,06:01 PM,15,26,26,25,8,15,53,0.0,1014,25,10,333,5
2020-03-19 09:00:00,34,22,0.0,12.5,8,8,25,02:33 AM,02:42 PM,05:55 AM,06:01 PM,15,31,31,31,14,36,39,0.0,1016,31,10,156,12
2020-03-19 12:00:00,34,22,0.0,12.5,8,8,25,02:33 AM,02:42 PM,05:55 AM,06:01 PM,14,33,33,34,15,46,32,0.0,1013,34,10,68,13
2020-03-19 15:00:00,34,22,0.0,12.5,8,8,25,02:33 AM,02:42 PM,05:55 AM,06:01 PM,14,34,34,34,13,46,31,0.0,1010,34,10,58,11
2020-03-19 18:00:00,34,22,0.0,12.5,8,1,25,02:33 AM,02:42 PM,05:55 AM,06:01 PM,13,34,34,32,13,46,38,0.0,1011,32,10,34,8
2020-03-19 21:00:00,34,22,0.0,12.5,8,1,25,02:33 AM,02:42 PM,05:55 AM,06:01 PM,13,32,32,28,15,36,48,0.0,1013,28,10,10,7
2020-03-20 00:00:00,34,22,0.0,12.5,8,1,18,03:21 AM,03:31 PM,05:54 AM,06:01 PM,13,27,27,24,15,40,53,0.0,1014,24,10,225,7
2020-03-20 03:00:00,34,22,0.0,12.5,8,1,18,03:21 AM,03:31 PM,05:54 AM,06:01 PM,13,25,25,22,13,36,55,0.0,1013,22,10,332,6
2020-03-20 06:00:00,34,22,0.0,12.5,8,7,18,03:21 AM,03:31 PM,05:54 AM,06:01 PM,15,27,27,26,8,55,51,0.0,1014,26,10,349,5
2020-03-20 09:00:00,34,22,0.0,12.5,8,7,18,03:21 AM,03:31 PM,05:54 AM,06:01 PM,15,31,31,31,16,46,38,0.0,1016,31,10,161,14
2020-03-20 12:00:00,34,22,0.0,12.5,8,8,18,03:21 AM,03:31 PM,05:54 AM,06:01 PM,14,34,34,34,20,61,31,0.1,1013,34,10,60,17
2020-03-20 15:00:00,34,22,0.0,12.5,8,7,18,03:21 AM,03:31 PM,05:54 AM,06:01 PM,14,34,34,34,16,59,30,0.0,1010,34,10,55,14
2020-03-20 18:00:00,34,22,0.0,12.5,8,1,18,03:21 AM,03:31 PM,05:54 AM,06:01 PM,13,35,35,33,14,46,37,0.0,1010,33,10,38,9
2020-03-20 21:00:00,34,22,0.0,12.5,8,1,18,03:21 AM,03:31 PM,05:54 AM,06:01 PM,12,34,34,30,15,31,46,0.0,1012,30,10,248,7
2020-03-21 00:00:00,36,22,0.0,12.5,8,1,11,04:06 AM,04:17 PM,05:54 AM,06:01 PM,12,27,27,24,14,30,51,0.0,1012,24,10,345,6
2020-03-21 03:00:00,36,22,0.0,12.5,8,1,11,04:06 AM,04:17 PM,05:54 AM,06:01 PM,11,22,24,22,13,42,52,0.0,1012,22,10,335,6
2020-03-21 06:00:00,36,22,0.0,12.5,8,6,11,04:06 AM,04:17 PM,05:54 AM,06:01 PM,13,26,26,25,9,57,48,0.0,1014,25,10,134,6
2020-03-21 09:00:00,36,22,0.0,12.5,8,7,11,04:06 AM,04:17 PM,05:54 AM,06:01 PM,14,29,29,29,13,46,39,0.0,1015,29,10,46,11
2020-03-21 12:00:00,36,22,0.0,12.5,8,8,11,04:06 AM,04:17 PM,05:54 AM,06:01 PM,14,34,34,34,17,32,30,0.0,1013,34,10,59,14
2020-03-21 15:00:00,36,22,0.0,12.5,8,8,11,04:06 AM,04:17 PM,05:54 AM,06:01 PM,13,35,35,35,16,41,27,0.0,1010,35,10,68,14
2020-03-21 18:00:00,36,22,0.0,12.5,8,1,11,04:06 AM,04:17 PM,05:54 AM,06:01 PM,11,34,34,33,12,66,34,0.1,1010,33,9,44,8
2020-03-21 21:00:00,36,22,0.0,12.5,8,1,11,04:06 AM,04:17 PM,05:54 AM,06:01 PM,11,32,32,29,13,33,46,0.1,1012,29,10,235,6
2020-03-22 00:00:00,36,21,0.0,12.5,8,1,4,04:48 AM,05:02 PM,05:53 AM,06:00 PM,11,26,26,23,13,15,51,0.0,1013,23,10,329,6
2020-03-22 03:00:00,36,21,0.0,12.5,8,1,4,04:48 AM,05:02 PM,05:53 AM,06:00 PM,10,21,22,21,13,33,51,0.0,1012,21,10,325,6
2020-03-22 06:00:00,36,21,0.0,12.5,8,6,4,04:48 AM,05:02 PM,05:53 AM,06:00 PM,12,25,25,24,9,44,46,0.0,1014,24,10,134,6
2020-03-22 09:00:00,36,21,0.0,12.5,8,8,4,04:48 AM,05:02 PM,05:53 AM,06:00 PM,13,30,30,31,16,35,34,0.0,1015,31,10,55,14
2020-03-22 12:00:00,36,21,0.0,12.5,8,8,4,04:48 AM,05:02 PM,05:53 AM,06:00 PM,12,34,34,35,20,24,26,0.0,1012,35,10,68,18
2020-03-22 15:00:00,36,21,0.0,12.5,8,9,4,04:48 AM,05:02 PM,05:53 AM,06:00 PM,12,35,35,35,18,27,25,0.0,1009,35,10,71,16
2020-03-22 18:00:00,36,21,0.0,12.5,8,1,4,04:48 AM,05:02 PM,05:53 AM,06:00 PM,11,35,35,33,15,30,33,0.0,1011,33,10,46,9
2020-03-22 21:00:00,36,21,0.0,12.5,8,1,4,04:48 AM,05:02 PM,05:53 AM,06:00 PM,11,32,32,29,12,30,43,0.0,1014,29,10,241,6
2020-03-23 00:00:00,35,23,0.0,12.5,8,1,0,05:29 AM,05:45 PM,05:53 AM,06:00 PM,12,27,27,25,14,61,48,0.1,1014,25,10,335,7
2020-03-23 03:00:00,35,23,0.0,12.5,8,1,0,05:29 AM,05:45 PM,05:53 AM,06:00 PM,13,25,25,23,15,42,51,0.0,1013,23,10,323,7
2020-03-23 06:00:00,35,23,0.0,12.5,8,7,0,05:29 AM,05:45 PM,05:53 AM,06:00 PM,14,27,27,26,8,45,47,0.0,1015,26,10,110,5
2020-03-23 09:00:00,35,23,0.0,12.5,8,8,0,05:29 AM,05:45 PM,05:53 AM,06:00 PM,14,31,31,31,14,40,37,0.0,1016,31,10,38,12
2020-03-23 12:00:00,35,23,0.0,12.5,8,8,0,05:29 AM,05:45 PM,05:53 AM,06:00 PM,15,35,35,35,19,21,31,0.0,1014,35,10,59,16
2020-03-23 15:00:00,35,23,0.0,12.5,8,9,0,05:29 AM,05:45 PM,05:53 AM,06:00 PM,16,36,36,35,18,52,31,0.1,1011,35,10,67,15
2020-03-23 18:00:00,35,23,0.0,12.5,8,1,0,05:29 AM,05:45 PM,05:53 AM,06:00 PM,15,35,35,32,20,83,40,0.3,1012,32,9,45,12
2020-03-23 21:00:00,35,23,0.0,12.5,8,1,0,05:29 AM,05:45 PM,05:53 AM,06:00 PM,14,33,33,30,17,87,51,0.2,1014,30,10,232,8
2020-03-24 00:00:00,35,23,0.0,11.8,7,1,0,06:08 AM,06:26 PM,05:53 AM,06:00 PM,14,27,27,25,14,58,55,0.0,1014,25,10,323,6
2020-03-24 03:00:00,35,23,0.0,11.8,7,1,0,06:08 AM,06:26 PM,05:53 AM,06:00 PM,13,25,25,23,12,45,53,0.0,1013,23,10,331,5
2020-03-24 06:00:00,35,23,0.0,11.8,7,7,0,06:08 AM,06:26 PM,05:53 AM,06:00 PM,14,26,26,26,7,46,48,0.0,1014,26,10,340,4
2020-03-24 09:00:00,35,23,0.0,11.8,7,8,0,06:08 AM,06:26 PM,05:53 AM,06:00 PM,15,32,32,32,11,72,36,0.0,1016,32,10,156,9
2020-03-24 12:00:00,35,23,0.0,11.8,7,7,0,06:08 AM,06:26 PM,05:53 AM,06:00 PM,15,35,35,34,13,42,31,0.0,1014,34,10,55,11
2020-03-24 15:00:00,35,23,0.0,11.8,7,8,0,06:08 AM,06:26 PM,05:53 AM,06:00 PM,15,35,35,35,15,38,30,0.0,1010,35,10,59,13
2020-03-24 18:00:00,35,23,0.0,11.8,7,1,0,06:08 AM,06:26 PM,05:53 AM,06:00 PM,14,35,35,34,15,73,38,0.1,1011,34,10,44,9
2020-03-24 21:00:00,35,23,0.0,11.8,7,1,0,06:08 AM,06:26 PM,05:53 AM,06:00 PM,13,33,33,31,12,37,51,0.0,1013,31,10,240,6
2020-03-25 00:00:00,36,22,0.0,12.5,8,1,3,06:47 AM,07:09 PM,05:52 AM,06:00 PM,13,27,27,24,13,16,57,0.0,1012,24,10,329,6
2020-03-25 03:00:00,36,22,0.0,12.5,8,1,3,06:47 AM,07:09 PM,05:52 AM,06:00 PM,13,22,25,22,14,18,58,0.0,1012,22,10,320,6
2020-03-25 06:00:00,36,22,0.0,12.5,8,7,3,06:47 AM,07:09 PM,05:52 AM,06:00 PM,14,26,26,25,9,18,51,0.0,1013,25,10,327,5
2020-03-25 09:00:00,36,22,0.0,12.5,8,8,3,06:47 AM,07:09 PM,05:52 AM,06:00 PM,15,33,33,33,11,37,35,0.0,1013,33,10,161,9
2020-03-25 12:00:00,36,22,0.0,12.5,8,9,3,06:47 AM,07:09 PM,05:52 AM,06:00 PM,16,36,36,36,14,35,31,0.0,1011,36,10,64,12
2020-03-25 15:00:00,36,22,0.0,12.5,8,9,3,06:47 AM,07:09 PM,05:52 AM,06:00 PM,16,37,37,36,13,52,31,0.1,1008,36,10,65,11
2020-03-25 18:00:00,36,22,0.0,12.5,8,1,3,06:47 AM,07:09 PM,05:52 AM,06:00 PM,15,36,36,33,13,71,40,0.2,1008,33,9,253,8
2020-03-25 21:00:00,36,22,0.0,12.5,8,1,3,06:47 AM,07:09 PM,05:52 AM,06:00 PM,16,33,33,30,15,81,61,0.9,1010,30,9,325,7
2020-03-26 00:00:00,36,22,0.0,10.5,7,1,11,07:27 AM,07:52 PM,05:52 AM,06:00 PM,16,27,27,24,15,80,70,0.5,1010,24,10,316,7
2020-03-26 03:00:00,36,22,0.0,10.5,7,1,11,07:27 AM,07:52 PM,05:52 AM,06:00 PM,16,22,25,22,10,69,68,0.0,1009,22,10,308,5
2020-03-26 06:00:00,36,22,0.0,10.5,7,5,11,07:27 AM,07:52 PM,05:52 AM,06:00 PM,17,26,26,24,7,72,62,0.0,1011,24,10,316,4
2020-03-26 09:00:00,36,22,0.0,10.5,7,6,11,07:27 AM,07:52 PM,05:52 AM,06:00 PM,18,30,30,28,9,67,52,0.1,1012,28,10,153,7
2020-03-26 12:00:00,36,22,0.0,10.5,7,7,11,07:27 AM,07:52 PM,05:52 AM,06:00 PM,18,35,35,34,12,53,39,0.0,1010,34,10,60,10
2020-03-26 15:00:00,36,22,0.0,10.5,7,8,11,07:27 AM,07:52 PM,05:52 AM,06:00 PM,17,36,36,34,12,64,37,0.1,1007,34,10,52,10
2020-03-26 18:00:00,36,22,0.0,10.5,7,1,11,07:27 AM,07:52 PM,05:52 AM,06:00 PM,16,33,33,31,13,57,46,0.0,1008,31,10,244,8
2020-03-26 21:00:00,36,22,0.0,10.5,7,1,11,07:27 AM,07:52 PM,05:52 AM,06:00 PM,16,30,30,28,14,70,58,0.3,1010,28,10,328,7
2020-03-27 00:00:00,34,24,0.0,7.8,7,1,18,08:07 AM,08:36 PM,05:51 AM,06:00 PM,16,27,27,26,12,80,60,0.4,1009,26,10,322,6
2020-03-27 03:00:00,34,24,0.0,7.8,7,1,18,08:07 AM,08:36 PM,05:51 AM,06:00 PM,16,26,26,25,12,63,59,0.1,1008,25,10,325,6
2020-03-27 06:00:00,34,24,0.0,7.8,7,7,18,08:07 AM,08:36 PM,05:51 AM,06:00 PM,17,28,28,27,9,65,55,0.0,1010,27,10,332,5
2020-03-27 09:00:00,34,24,0.0,7.8,7,7,18,08:07 AM,08:36 PM,05:51 AM,06:00 PM,17,31,31,30,11,81,46,0.1,1011,30,10,165,9
2020-03-27 12:00:00,34,24,0.0,7.8,7,7,18,08:07 AM,08:36 PM,05:51 AM,06:00 PM,17,34,34,33,13,79,38,0.2,1009,33,10,65,12
2020-03-27 15:00:00,34,24,0.0,7.8,7,7,18,08:07 AM,08:36 PM,05:51 AM,06:00 PM,17,34,34,34,10,65,36,0.1,1006,34,10,42,9
2020-03-27 18:00:00,34,24,0.0,7.8,7,1,18,08:07 AM,08:36 PM,05:51 AM,06:00 PM,15,32,32,31,11,75,43,0.1,1006,31,10,221,6
2020-03-27 21:00:00,34,24,0.0,7.8,7,1,18,08:07 AM,08:36 PM,05:51 AM,06:00 PM,14,28,28,26,14,58,49,0.0,1009,26,10,327,7
2020-03-28 00:00:00,37,22,0.0,11.6,8,1,25,08:50 AM,09:23 PM,05:51 AM,05:59 PM,13,25,25,24,10,34,53,0.0,1009,24,10,331,5
2020-03-28 03:00:00,37,22,0.0,11.6,8,1,25,08:50 AM,09:23 PM,05:51 AM,05:59 PM,13,25,25,22,10,26,56,0.0,1009,22,10,326,5
2020-03-28 06:00:00,37,22,0.0,11.6,8,7,25,08:50 AM,09:23 PM,05:51 AM,05:59 PM,14,26,26,25,9,26,51,0.0,1010,25,10,133,6
2020-03-28 09:00:00,37,22,0.0,11.6,8,8,25,08:50 AM,09:23 PM,05:51 AM,05:59 PM,14,32,32,32,17,15,35,0.0,1012,32,10,53,15
2020-03-28 12:00:00,37,22,0.0,11.6,8,9,25,08:50 AM,09:23 PM,05:51 AM,05:59 PM,13,36,36,36,21,8,26,0.0,1009,36,10,68,18
2020-03-28 15:00:00,37,22,0.0,11.6,8,9,25,08:50 AM,09:23 PM,05:51 AM,05:59 PM,13,36,36,36,19,12,24,0.0,1006,36,10,72,17
2020-03-28 18:00:00,37,22,0.0,11.6,8,1,25,08:50 AM,09:23 PM,05:51 AM,05:59 PM,11,35,35,34,15,15,32,0.0,1008,34,10,45,9
2020-03-28 21:00:00,37,22,0.0,11.6,8,1,25,08:50 AM,09:23 PM,05:51 AM,05:59 PM,11,33,33,31,17,10,44,0.0,1011,31,10,236,8
2020-03-29 00:00:00,37,22,0.0,11.6,8,1,32,09:36 AM,10:11 PM,05:51 AM,05:59 PM,12,27,27,25,20,12,49,0.0,1011,25,10,329,9
2020-03-29 03:00:00,37,22,0.0,11.6,8,1,32,09:36 AM,10:11 PM,05:51 AM,05:59 PM,11,24,24,22,19,22,48,0.0,1011,22,10,323,9
2020-03-29 06:00:00,37,22,0.0,11.6,8,7,32,09:36 AM,10:11 PM,05:51 AM,05:59 PM,11,26,26,26,11,29,39,0.0,1012,26,10,337,6
2020-03-29 09:00:00,37,22,0.0,11.6,8,8,32,09:36 AM,10:11 PM,05:51 AM,05:59 PM,12,31,31,32,17,20,29,0.0,1014,32,10,159,14
2020-03-29 12:00:00,37,22,0.0,11.6,8,9,32,09:36 AM,10:11 PM,05:51 AM,05:59 PM,12,35,35,36,22,14,24,0.0,1011,36,10,66,19
2020-03-29 15:00:00,37,22,0.0,11.6,8,9,32,09:36 AM,10:11 PM,05:51 AM,05:59 PM,13,36,36,37,18,11,24,0.0,1007,37,10,67,16
2020-03-29 18:00:00,37,22,0.0,11.6,8,1,32,09:36 AM,10:11 PM,05:51 AM,05:59 PM,12,36,36,34,13,18,33,0.0,1009,34,10,37,9
2020-03-29 21:00:00,37,22,0.0,11.6,8,1,32,09:36 AM,10:11 PM,05:51 AM,05:59 PM,13,30,30,29,10,38,41,0.0,1012,29,10,247,5
2020-03-30 00:00:00,31,22,0.0,11.6,7,1,40,10:24 AM,11:03 PM,05:50 AM,05:59 PM,14,26,26,25,6,54,48,0.0,1012,25,10,176,3
2020-03-30 03:00:00,31,22,0.0,11.6,7,1,40,10:24 AM,11:03 PM,05:50 AM,05:59 PM,16,25,25,23,5,56,64,0.3,1012,23,10,202,3
2020-03-30 06:00:00,31,22,0.0,11.6,7,5,40,10:24 AM,11:03 PM,05:50 AM,05:59 PM,18,26,26,25,3,55,66,0.2,1013,25,10,90,3
2020-03-30 09:00:00,31,22,0.0,11.6,7,7,40,10:24 AM,11:03 PM,05:50 AM,05:59 PM,18,29,29,28,12,55,54,0.0,1014,28,10,47,11
2020-03-30 12:00:00,31,22,0.0,11.6,7,8,40,10:24 AM,11:03 PM,05:50 AM,05:59 PM,17,32,32,31,19,47,45,0.0,1012,31,10,60,16
2020-03-30 15:00:00,31,22,0.0,11.6,7,8,40,10:24 AM,11:03 PM,05:50 AM,05:59 PM,17,32,32,31,15,49,43,0.0,1010,31,10,54,13
2020-03-30 18:00:00,31,22,0.0,11.6,7,1,40,10:24 AM,11:03 PM,05:50 AM,05:59 PM,16,29,29,28,7,60,50,0.0,1011,28,10,142,5
2020-03-30 21:00:00,31,22,0.0,11.6,7,1,40,10:24 AM,11:03 PM,05:50 AM,05:59 PM,16,25,25,24,8,41,63,0.0,1012,24,10,243,4
2020-03-31 00:00:00,33,22,0.0,7.4,7,1,44,11:16 AM,11:57 PM,05:50 AM,05:59 PM,17,25,25,22,5,26,71,0.0,1012,22,10,268,2
2020-03-31 03:00:00,33,22,0.0,7.4,7,1,44,11:16 AM,11:57 PM,05:50 AM,05:59 PM,17,25,25,22,4,39,74,0.0,1011,22,10,227,2
2020-03-31 06:00:00,33,22,0.0,7.4,7,6,44,11:16 AM,11:57 PM,05:50 AM,05:59 PM,18,26,26,24,4,63,70,0.1,1012,24,10,231,3
2020-03-31 09:00:00,33,22,0.0,7.4,7,6,44,11:16 AM,11:57 PM,05:50 AM,05:59 PM,19,30,30,28,8,55,57,0.0,1013,28,10,193,7
2020-03-31 12:00:00,33,22,0.0,7.4,7,8,44,11:16 AM,11:57 PM,05:50 AM,05:59 PM,19,34,34,32,10,66,46,0.5,1011,32,9,158,9
2020-03-31 15:00:00,33,22,0.0,7.4,7,7,44,11:16 AM,11:57 PM,05:50 AM,05:59 PM,20,33,33,31,8,83,53,0.6,1008,31,9,201,6
2020-03-31 18:00:00,33,22,0.0,7.4,7,1,44,11:16 AM,11:57 PM,05:50 AM,05:59 PM,20,31,31,28,4,68,73,2.0,1009,28,8,263,3
2020-03-31 21:00:00,33,22,0.0,7.4,7,1,44,11:16 AM,11:57 PM,05:50 AM,05:59 PM,18,28,28,26,3,49,68,0.9,1011,26,9,283,1
2020-04-01 00:00:00,34,22,0.0,8.8,8,1,56,12:10 PM,No moonset,05:49 AM,05:59 PM,18,26,26,24,6,71,68,0.6,1011,24,10,287,3
2020-04-01 03:00:00,34,22,0.0,8.8,8,1,56,12:10 PM,No moonset,05:49 AM,05:59 PM,17,25,25,22,9,47,72,0.3,1010,22,10,305,4
2020-04-01 06:00:00,34,22,0.0,8.8,8,7,56,12:10 PM,No moonset,05:49 AM,05:59 PM,18,27,27,25,5,25,64,0.0,1011,25,10,322,3
2020-04-01 09:00:00,34,22,0.0,8.8,8,8,56,12:10 PM,No moonset,05:49 AM,05:59 PM,18,33,33,31,8,39,46,0.0,1012,31,10,175,7
2020-04-01 12:00:00,34,22,0.0,8.8,8,8,56,12:10 PM,No moonset,05:49 AM,05:59 PM,18,36,36,34,8,70,41,0.5,1010,34,9,101,7
2020-04-01 15:00:00,34,22,0.0,8.8,8,7,56,12:10 PM,No moonset,05:49 AM,05:59 PM,19,34,34,32,4,65,47,0.6,1008,32,10,220,3
2020-04-01 18:00:00,34,22,0.0,8.8,8,1,56,12:10 PM,No moonset,05:49 AM,05:59 PM,19,31,31,29,9,58,63,2.2,1009,29,8,260,5
2020-04-01 21:00:00,34,22,0.0,8.8,8,1,56,12:10 PM,No moonset,05:49 AM,05:59 PM,21,30,30,27,9,60,86,4.2,1012,27,7,221,5
2020-04-02 00:00:00,31,22,0.0,6.1,6,1,64,01:08 PM,12:53 AM,05:49 AM,05:59 PM,22,27,27,24,9,87,94,5.2,1013,24,7,202,5
2020-04-02 03:00:00,31,22,0.0,6.1,6,1,64,01:08 PM,12:53 AM,05:49 AM,05:59 PM,21,25,25,22,10,82,94,2.5,1012,22,9,217,6
2020-04-02 06:00:00,31,22,0.0,6.1,6,5,64,01:08 PM,12:53 AM,05:49 AM,05:59 PM,21,25,25,23,16,75,92,2.6,1014,23,8,221,10
2020-04-02 09:00:00,31,22,0.0,6.1,6,5,64,01:08 PM,12:53 AM,05:49 AM,05:59 PM,22,27,27,25,16,61,83,2.1,1015,25,9,209,11
2020-04-02 12:00:00,31,22,0.0,6.1,6,6,64,01:08 PM,12:53 AM,05:49 AM,05:59 PM,21,32,32,29,17,68,63,2.6,1013,29,8,202,11
2020-04-02 15:00:00,31,22,0.0,6.1,6,7,64,01:08 PM,12:53 AM,05:49 AM,05:59 PM,20,33,33,30,14,84,54,1.6,1010,30,8,191,10
2020-04-02 18:00:00,31,22,0.0,6.1,6,1,64,01:08 PM,12:53 AM,05:49 AM,05:59 PM,20,30,30,27,6,78,68,0.7,1011,27,9,198,4
2020-04-02 21:00:00,31,22,0.0,6.1,6,1,64,01:08 PM,12:53 AM,05:49 AM,05:59 PM,20,27,27,25,5,73,80,0.7,1014,25,9,220,3
2020-04-03 00:00:00,31,21,0.0,6.0,6,1,71,02:05 PM,01:49 AM,05:49 AM,05:58 PM,20,25,25,23,6,76,84,1.4,1014,23,9,255,3
2020-04-03 03:00:00,31,21,0.0,6.0,6,1,71,02:05 PM,01:49 AM,05:49 AM,05:58 PM,19,21,22,21,7,76,85,1.3,1012,21,9,262,3
2020-04-03 06:00:00,31,21,0.0,6.0,6,5,71,02:05 PM,01:49 AM,05:49 AM,05:58 PM,20,25,25,23,6,80,83,0.6,1013,23,9,228,4
2020-04-03 09:00:00,31,21,0.0,6.0,6,6,71,02:05 PM,01:49 AM,05:49 AM,05:58 PM,22,31,31,28,10,81,68,1.4,1014,28,9,192,7
2020-04-03 12:00:00,31,21,0.0,6.0,6,7,71,02:05 PM,01:49 AM,05:49 AM,05:58 PM,22,34,34,31,17,77,60,3.4,1012,31,8,191,10
2020-04-03 15:00:00,31,21,0.0,6.0,6,6,71,02:05 PM,01:49 AM,05:49 AM,05:58 PM,21,31,31,29,19,72,64,4.0,1010,29,7,211,11
2020-04-03 18:00:00,31,21,0.0,6.0,6,1,71,02:05 PM,01:49 AM,05:49 AM,05:58 PM,21,27,27,25,14,40,79,1.3,1011,25,9,228,8
2020-04-03 21:00:00,31,21,0.0,6.0,6,1,71,02:05 PM,01:49 AM,05:49 AM,05:58 PM,20,25,25,23,10,66,83,1.4,1013,23,9,285,5
2020-04-04 00:00:00,33,21,0.0,8.8,6,1,79,03:03 PM,02:45 AM,05:48 AM,05:58 PM,18,21,22,21,8,40,83,0.7,1012,21,10,319,4
2020-04-04 03:00:00,33,21,0.0,8.8,6,1,79,03:03 PM,02:45 AM,05:48 AM,05:58 PM,18,21,21,21,8,23,82,0.0,1011,21,10,317,4
2020-04-04 06:00:00,33,21,0.0,8.8,6,6,79,03:03 PM,02:45 AM,05:48 AM,05:58 PM,19,24,24,23,3,24,77,0.0,1012,23,10,334,1
2020-04-04 09:00:00,33,21,0.0,8.8,6,7,79,03:03 PM,02:45 AM,05:48 AM,05:58 PM,21,30,30,27,2,29,69,0.0,1013,27,10,201,1
2020-04-04 12:00:00,33,21,0.0,8.8,6,8,79,03:03 PM,02:45 AM,05:48 AM,05:58 PM,21,35,35,31,6,64,56,0.5,1010,31,9,133,5
