date_time,Mittagong_maxtempC,Mittagong_mintempC,Mittagong_totalSnow_cm,Mittagong_sunHour,Mittagong_uvIndex,Mittagong_uvIndex,Mittagong_moon_illumination,Mittagong_moonrise,Mittagong_moonset,Mittagong_sunrise,Mittagong_sunset,Mittagong_DewPointC,Mittagong_FeelsLikeC,Mittagong_HeatIndexC,Mittagong_WindChillC,Mittagong_WindGustKmph,Mittagong_cloudcover,Mittagong_humidity,Mittagong_precipMM,Mittagong_pressure,Mittagong_tempC,Mittagong_visibility,Mittagong_winddirDegree,Mittagong_windspeedKmph
2020-03-24 12:00:00,21,13,0.0,6.0,4,5,0,05:35 AM,06:18 PM,06:04 AM,06:04 PM,13,20,20,20,13,73,66,0.1,1022,20,10,30,11
2020-03-24 15:00:00,21,13,0.0,6.0,4,4,0,05:35 AM,06:18 PM,06:04 AM,06:04 PM,14,19,19,19,14,66,73,0.0,1020,19,10,39,12
2020-03-24 18:00:00,21,13,0.0,6.0,4,1,0,05:35 AM,06:18 PM,06:04 AM,06:04 PM,15,16,16,16,16,86,90,0.2,1020,16,10,44,12
2020-03-24 21:00:00,21,13,0.0,6.0,4,1,0,05:35 AM,06:18 PM,06:04 AM,06:04 PM,14,14,15,14,17,100,96,0.1,1021,15,10,30,13
2020-03-25 00:00:00,20,14,0.0,7.4,4,1,3,06:29 AM,06:45 PM,06:05 AM,06:02 PM,14,14,15,14,17,100,97,0.1,1020,15,3,13,13
2020-03-25 03:00:00,20,14,0.0,7.4,4,1,3,06:29 AM,06:45 PM,06:05 AM,06:02 PM,14,14,14,14,14,100,98,0.0,1019,14,0,240,9
2020-03-25 06:00:00,20,14,0.0,7.4,4,1,3,06:29 AM,06:45 PM,06:05 AM,06:02 PM,14,15,14,15,9,85,98,0.6,1019,14,7,284,6
2020-03-25 09:00:00,20,14,0.0,7.4,4,4,3,06:29 AM,06:45 PM,06:05 AM,06:02 PM,16,18,18,18,8,53,90,0.3,1020,18,10,237,5
2020-03-25 12:00:00,20,14,0.0,7.4,4,6,3,06:29 AM,06:45 PM,06:05 AM,06:02 PM,17,20,20,20,9,68,85,2.3,1018,20,8,194,5
2020-03-25 15:00:00,20,14,0.0,7.4,4,4,3,06:29 AM,06:45 PM,06:05 AM,06:02 PM,17,18,18,18,18,91,92,4.9,1018,18,7,152,9
2020-03-25 18:00:00,20,14,0.0,7.4,4,1,3,06:29 AM,06:45 PM,06:05 AM,06:02 PM,15,15,15,15,16,98,97,3.2,1020,15,9,147,10
2020-03-25 21:00:00,20,14,0.0,7.4,4,1,3,06:29 AM,06:45 PM,06:05 AM,06:02 PM,13,13,14,13,15,100,98,2.5,1022,14,8,147,12
2020-03-26 00:00:00,17,10,0.0,6.0,3,1,11,07:24 AM,07:13 PM,06:06 AM,06:01 PM,11,10,12,10,20,83,95,1.2,1023,12,6,156,15
2020-03-26 03:00:00,17,10,0.0,6.0,3,1,11,07:24 AM,07:13 PM,06:06 AM,06:01 PM,9,8,11,8,22,68,92,0.3,1023,11,5,163,17
2020-03-26 06:00:00,17,10,0.0,6.0,3,1,11,07:24 AM,07:13 PM,06:06 AM,06:01 PM,9,8,10,8,19,88,91,0.1,1025,10,8,167,15
2020-03-26 09:00:00,17,10,0.0,6.0,3,3,11,07:24 AM,07:13 PM,06:06 AM,06:01 PM,9,11,12,11,15,82,82,0.0,1026,12,10,161,13
2020-03-26 12:00:00,17,10,0.0,6.0,3,4,11,07:24 AM,07:13 PM,06:06 AM,06:01 PM,10,15,16,15,14,82,69,0.0,1026,16,10,146,12
2020-03-26 15:00:00,17,10,0.0,6.0,3,4,11,07:24 AM,07:13 PM,06:06 AM,06:01 PM,11,17,17,17,14,76,69,0.1,1025,17,10,138,12
2020-03-26 18:00:00,17,10,0.0,6.0,3,1,11,07:24 AM,07:13 PM,06:06 AM,06:01 PM,11,14,16,14,12,91,89,0.1,1026,14,3,135,8
2020-03-26 21:00:00,17,10,0.0,6.0,3,1,11,07:24 AM,07:13 PM,06:06 AM,06:01 PM,11,11,12,11,6,100,98,0.0,1027,11,0,149,4
2020-03-27 00:00:00,17,11,0.0,7.4,4,1,18,08:18 AM,07:41 PM,06:07 AM,06:00 PM,11,11,11,11,3,100,98,0.1,1026,11,0,131,2
2020-03-27 03:00:00,17,11,0.0,7.4,4,1,18,08:18 AM,07:41 PM,06:07 AM,06:00 PM,12,12,12,12,6,100,98,0.5,1026,12,7,115,5
2020-03-27 06:00:00,17,11,0.0,7.4,4,1,18,08:18 AM,07:41 PM,06:07 AM,06:00 PM,12,12,13,12,9,100,98,0.6,1026,13,10,107,6
2020-03-27 09:00:00,17,11,0.0,7.4,4,3,18,08:18 AM,07:41 PM,06:07 AM,06:00 PM,13,13,14,13,12,93,93,0.9,1027,14,10,94,9
2020-03-27 12:00:00,17,11,0.0,7.4,4,4,18,08:18 AM,07:41 PM,06:07 AM,06:00 PM,13,15,15,15,10,88,85,0.8,1026,15,9,75,8
2020-03-27 15:00:00,17,11,0.0,7.4,4,4,18,08:18 AM,07:41 PM,06:07 AM,06:00 PM,12,17,17,17,11,65,74,0.8,1024,17,10,77,9
2020-03-27 18:00:00,17,11,0.0,7.4,4,1,18,08:18 AM,07:41 PM,06:07 AM,06:00 PM,11,15,18,15,11,41,88,0.3,1025,15,5,70,7
2020-03-27 21:00:00,17,11,0.0,7.4,4,1,18,08:18 AM,07:41 PM,06:07 AM,06:00 PM,10,12,13,12,10,78,97,0.0,1026,12,1,52,6
2020-03-28 00:00:00,19,11,0.0,5.8,4,1,25,09:15 AM,08:12 PM,06:07 AM,05:58 PM,10,12,12,12,7,97,92,0.0,1026,12,7,56,5
2020-03-28 03:00:00,19,11,0.0,5.8,4,1,25,09:15 AM,08:12 PM,06:07 AM,05:58 PM,10,12,11,12,6,50,91,0.0,1025,11,10,60,4
2020-03-28 06:00:00,19,11,0.0,5.8,4,1,25,09:15 AM,08:12 PM,06:07 AM,05:58 PM,9,11,11,11,7,14,91,0.0,1026,11,10,60,4
2020-03-28 09:00:00,19,11,0.0,5.8,4,4,25,09:15 AM,08:12 PM,06:07 AM,05:58 PM,9,15,15,15,11,39,72,0.0,1026,15,10,51,9
2020-03-28 12:00:00,19,11,0.0,5.8,4,5,25,09:15 AM,08:12 PM,06:07 AM,05:58 PM,11,18,18,18,12,67,62,0.0,1024,18,10,43,11
2020-03-28 15:00:00,19,11,0.0,5.8,4,4,25,09:15 AM,08:12 PM,06:07 AM,05:58 PM,13,18,18,18,13,77,71,0.2,1022,18,10,45,11
2020-03-28 18:00:00,19,11,0.0,5.8,4,1,25,09:15 AM,08:12 PM,06:07 AM,05:58 PM,12,14,14,14,13,52,87,0.1,1022,14,10,49,9
2020-03-28 21:00:00,19,11,0.0,5.8,4,1,25,09:15 AM,08:12 PM,06:07 AM,05:58 PM,12,13,13,13,9,80,96,0.0,1023,13,3,43,5
2020-03-29 00:00:00,21,14,0.0,4.3,4,1,32,10:11 AM,08:47 PM,06:08 AM,05:57 PM,14,14,14,14,8,100,98,0.1,1022,14,0,34,5
2020-03-29 03:00:00,21,14,0.0,4.3,4,1,32,10:11 AM,08:47 PM,06:08 AM,05:57 PM,14,14,14,14,14,100,98,0.0,1021,14,0,21,9
2020-03-29 06:00:00,21,14,0.0,4.3,4,1,32,10:11 AM,08:47 PM,06:08 AM,05:57 PM,13,13,14,13,19,91,98,0.1,1021,14,7,17,11
2020-03-29 09:00:00,21,14,0.0,4.3,4,4,32,10:11 AM,08:47 PM,06:08 AM,05:57 PM,14,16,16,16,19,65,86,0.3,1020,16,10,17,14
2020-03-29 12:00:00,21,14,0.0,4.3,4,4,32,10:11 AM,08:47 PM,06:08 AM,05:57 PM,14,19,19,19,15,66,69,0.2,1018,19,9,22,12
2020-03-29 15:00:00,21,14,0.0,4.3,4,5,32,10:11 AM,08:47 PM,06:08 AM,05:57 PM,15,20,20,20,17,77,73,1.6,1016,20,9,35,12
2020-03-29 18:00:00,21,14,0.0,4.3,4,1,32,10:11 AM,08:47 PM,06:08 AM,05:57 PM,16,18,18,18,18,65,90,1.7,1016,18,10,34,11
2020-03-29 21:00:00,21,14,0.0,4.3,4,1,32,10:11 AM,08:47 PM,06:08 AM,05:57 PM,16,16,16,16,14,77,98,1.3,1016,16,10,17,8
2020-03-30 00:00:00,21,14,0.0,4.3,4,1,40,11:10 AM,09:27 PM,06:09 AM,05:56 PM,15,16,15,16,12,96,99,0.4,1015,15,3,235,6
2020-03-30 03:00:00,21,14,0.0,4.3,4,1,40,11:10 AM,09:27 PM,06:09 AM,05:56 PM,13,14,14,14,15,100,95,0.0,1014,14,7,317,7
2020-03-30 06:00:00,21,14,0.0,4.3,4,1,40,11:10 AM,09:27 PM,06:09 AM,05:56 PM,13,13,14,13,15,89,96,1.9,1015,14,8,278,8
2020-03-30 09:00:00,21,14,0.0,4.3,4,3,40,11:10 AM,09:27 PM,06:09 AM,05:56 PM,14,14,14,14,9,86,97,4.0,1015,14,7,301,5
2020-03-30 12:00:00,21,14,0.0,4.3,4,4,40,11:10 AM,09:27 PM,06:09 AM,05:56 PM,15,18,17,18,10,84,86,3.5,1014,17,7,318,6
2020-03-30 15:00:00,21,14,0.0,4.3,4,5,40,11:10 AM,09:27 PM,06:09 AM,05:56 PM,15,20,20,20,18,83,74,3.6,1012,20,7,304,10
2020-03-30 18:00:00,21,14,0.0,4.3,4,1,40,11:10 AM,09:27 PM,06:09 AM,05:56 PM,15,18,18,18,21,31,81,1.3,1012,18,9,284,12
2020-03-30 21:00:00,21,14,0.0,4.3,4,1,40,11:10 AM,09:27 PM,06:09 AM,05:56 PM,14,16,16,16,21,9,87,0.0,1013,16,10,275,11
2020-03-31 00:00:00,24,12,0.0,7.2,5,1,44,12:08 PM,10:12 PM,06:10 AM,05:54 PM,14,15,15,15,15,19,92,0.0,1014,15,10,249,8
2020-03-31 03:00:00,24,12,0.0,7.2,5,1,44,12:08 PM,10:12 PM,06:10 AM,05:54 PM,12,13,13,13,12,74,97,0.0,1014,13,3,230,6
2020-03-31 06:00:00,24,12,0.0,7.2,5,1,44,12:08 PM,10:12 PM,06:10 AM,05:54 PM,12,13,12,13,8,100,98,0.0,1016,12,0,224,4
2020-03-31 09:00:00,24,12,0.0,7.2,5,4,44,12:08 PM,10:12 PM,06:10 AM,05:54 PM,13,17,17,17,5,82,78,0.1,1017,17,7,194,4
2020-03-31 12:00:00,24,12,0.0,7.2,5,5,44,12:08 PM,10:12 PM,06:10 AM,05:54 PM,11,23,23,22,5,35,51,0.1,1016,22,10,232,4
2020-03-31 15:00:00,24,12,0.0,7.2,5,6,44,12:08 PM,10:12 PM,06:10 AM,05:54 PM,12,25,25,23,3,59,51,0.1,1015,23,10,171,3
2020-03-31 18:00:00,24,12,0.0,7.2,5,1,44,12:08 PM,10:12 PM,06:10 AM,05:54 PM,15,20,22,20,7,87,84,0.2,1017,20,10,105,5
2020-03-31 21:00:00,24,12,0.0,7.2,5,1,44,12:08 PM,10:12 PM,06:10 AM,05:54 PM,16,17,18,17,8,89,98,0.3,1019,17,10,75,5
2020-04-01 00:00:00,21,15,0.0,4.3,4,1,56,01:05 PM,11:06 PM,06:11 AM,05:53 PM,15,16,16,16,7,95,99,0.4,1019,16,10,61,5
2020-04-01 03:00:00,21,15,0.0,4.3,4,1,56,01:05 PM,11:06 PM,06:11 AM,05:53 PM,15,16,16,16,7,100,99,0.1,1019,16,3,45,5
2020-04-01 06:00:00,21,15,0.0,4.3,4,1,56,01:05 PM,11:06 PM,06:11 AM,05:53 PM,15,16,16,16,8,100,99,0.1,1019,16,7,46,6
2020-04-01 09:00:00,21,15,0.0,4.3,4,4,56,01:05 PM,11:06 PM,06:11 AM,05:53 PM,16,18,18,18,13,84,93,0.1,1020,18,10,42,9
2020-04-01 12:00:00,21,15,0.0,4.3,4,5,56,01:05 PM,11:06 PM,06:11 AM,05:53 PM,17,20,20,20,15,80,80,0.7,1019,20,9,46,11
2020-04-01 15:00:00,21,15,0.0,4.3,4,4,56,01:05 PM,11:06 PM,06:11 AM,05:53 PM,17,19,19,19,19,84,84,0.3,1017,19,10,51,14
2020-04-01 18:00:00,21,15,0.0,4.3,4,1,56,01:05 PM,11:06 PM,06:11 AM,05:53 PM,16,18,18,18,19,93,93,0.2,1017,18,10,44,14
2020-04-01 21:00:00,21,15,0.0,4.3,4,1,56,01:05 PM,11:06 PM,06:11 AM,05:53 PM,16,17,17,17,17,83,96,0.1,1018,17,5,30,13
2020-04-02 00:00:00,18,15,0.0,4.3,4,1,64,01:59 PM,No moonset,06:11 AM,05:52 PM,16,16,16,16,16,92,98,0.1,1017,16,1,21,12
2020-04-02 03:00:00,18,15,0.0,4.3,4,1,64,01:59 PM,No moonset,06:11 AM,05:52 PM,15,15,15,15,15,100,99,0.0,1016,15,0,21,10
2020-04-02 06:00:00,18,15,0.0,4.3,4,1,64,01:59 PM,No moonset,06:11 AM,05:52 PM,14,15,15,15,19,82,96,0.0,1015,15,7,24,13
2020-04-02 09:00:00,18,15,0.0,4.3,4,4,64,01:59 PM,No moonset,06:11 AM,05:52 PM,15,16,17,16,15,91,92,0.0,1014,17,10,21,12
2020-04-02 12:00:00,18,15,0.0,4.3,4,4,64,01:59 PM,No moonset,06:11 AM,05:52 PM,16,17,17,17,6,100,93,0.9,1012,17,9,7,5
2020-04-02 15:00:00,18,15,0.0,4.3,4,4,64,01:59 PM,No moonset,06:11 AM,05:52 PM,17,18,18,18,7,90,95,3.3,1010,18,8,4,6
2020-04-02 18:00:00,18,15,0.0,4.3,4,1,64,01:59 PM,No moonset,06:11 AM,05:52 PM,16,17,17,17,10,83,97,2.3,1010,17,9,234,7
2020-04-02 21:00:00,18,15,0.0,4.3,4,1,64,01:59 PM,No moonset,06:11 AM,05:52 PM,15,15,15,15,11,75,98,1.7,1011,15,10,327,6
2020-04-03 00:00:00,21,12,0.0,4.3,4,1,71,02:50 PM,12:05 AM,06:12 AM,05:50 PM,14,14,15,14,15,52,97,0.6,1010,15,5,296,9
2020-04-03 03:00:00,21,12,0.0,4.3,4,1,71,02:50 PM,12:05 AM,06:12 AM,05:50 PM,12,12,13,12,15,81,98,0.0,1009,13,1,286,8
2020-04-03 06:00:00,21,12,0.0,4.3,4,1,71,02:50 PM,12:05 AM,06:12 AM,05:50 PM,12,12,12,12,12,67,97,0.0,1009,12,1,311,6
2020-04-03 09:00:00,21,12,0.0,4.3,4,4,71,02:50 PM,12:05 AM,06:12 AM,05:50 PM,13,16,16,16,9,72,84,0.0,1010,16,7,340,6
2020-04-03 12:00:00,21,12,0.0,4.3,4,4,71,02:50 PM,12:05 AM,06:12 AM,05:50 PM,13,20,20,20,9,86,64,0.1,1008,20,10,351,7
2020-04-03 15:00:00,21,12,0.0,4.3,4,4,71,02:50 PM,12:05 AM,06:12 AM,05:50 PM,14,18,18,18,9,93,80,1.4,1005,18,10,122,7
2020-04-03 18:00:00,21,12,0.0,4.3,4,1,71,02:50 PM,12:05 AM,06:12 AM,05:50 PM,16,16,16,16,8,99,97,4.6,1004,16,8,51,6
2020-04-03 21:00:00,21,12,0.0,4.3,4,1,71,02:50 PM,12:05 AM,06:12 AM,05:50 PM,16,13,16,13,8,100,99,6.2,1003,13,7,250,6
2020-04-04 00:00:00,17,10,0.0,7.2,4,1,79,03:36 PM,01:11 AM,06:13 AM,05:49 PM,16,14,16,14,14,100,99,2.1,1001,14,2,347,9
2020-04-04 03:00:00,17,10,0.0,7.2,4,1,79,03:36 PM,01:11 AM,06:13 AM,05:49 PM,14,14,15,14,23,70,97,0.5,999,15,3,350,12
2020-04-04 06:00:00,17,10,0.0,7.2,4,1,79,03:36 PM,01:11 AM,06:13 AM,05:49 PM,14,14,15,14,25,58,96,0.3,997,15,3,334,12
2020-04-04 09:00:00,17,10,0.0,7.2,4,4,79,03:36 PM,01:11 AM,06:13 AM,05:49 PM,12,16,16,16,27,67,77,0.4,999,16,7,299,19
2020-04-04 12:00:00,17,10,0.0,7.2,4,4,79,03:36 PM,01:11 AM,06:13 AM,05:49 PM,7,17,17,17,33,27,54,0.2,1000,17,10,282,28
2020-04-04 15:00:00,17,10,0.0,7.2,4,5,79,03:36 PM,01:11 AM,06:13 AM,05:49 PM,6,16,16,16,33,11,51,0.0,1001,16,10,282,29
2020-04-04 18:00:00,17,10,0.0,7.2,4,1,79,03:36 PM,01:11 AM,06:13 AM,05:49 PM,6,12,13,12,37,5,60,0.0,1004,13,10,280,28
2020-04-04 21:00:00,17,10,0.0,7.2,4,1,79,03:36 PM,01:11 AM,06:13 AM,05:49 PM,5,8,11,8,28,8,66,0.0,1008,11,10,274,20
2020-04-05 00:00:00,15,7,0.0,8.7,4,1,87,04:17 PM,02:20 AM,06:14 AM,05:48 PM,4,7,9,7,18,27,70,0.0,1010,9,10,284,11
2020-04-05 03:00:00,15,7,0.0,8.7,4,1,87,04:17 PM,02:20 AM,06:14 AM,05:48 PM,4,6,8,6,17,24,77,0.0,1011,8,10,291,9
2020-04-05 06:00:00,15,7,0.0,8.7,4,1,87,04:17 PM,02:20 AM,06:14 AM,05:48 PM,4,6,8,6,19,6,80,0.0,1012,8,10,290,13
2020-04-05 09:00:00,15,7,0.0,8.7,4,4,87,04:17 PM,02:20 AM,06:14 AM,05:48 PM,4,9,11,9,24,0,62,0.0,1013,11,10,288,20
2020-04-05 12:00:00,15,7,0.0,8.7,4,4,87,04:17 PM,02:20 AM,06:14 AM,05:48 PM,4,14,15,14,28,2,50,0.0,1013,15,10,284,25
2020-04-05 15:00:00,15,7,0.0,8.7,4,5,87,04:17 PM,02:20 AM,06:14 AM,05:48 PM,6,14,15,14,27,6,53,0.0,1012,15,10,280,24
2020-04-05 18:00:00,15,7,0.0,8.7,4,1,87,04:17 PM,02:20 AM,06:14 AM,05:48 PM,6,11,13,11,26,8,65,0.0,1014,13,10,276,19
2020-04-05 21:00:00,15,7,0.0,8.7,4,1,87,04:17 PM,02:20 AM,06:14 AM,05:48 PM,6,9,11,9,26,7,71,0.0,1016,11,10,273,17
2020-04-06 00:00:00,16,10,0.0,5.7,4,1,94,04:56 PM,03:32 AM,06:14 AM,05:46 PM,6,9,11,9,26,7,72,0.0,1017,11,10,269,17
2020-04-06 03:00:00,16,10,0.0,5.7,4,1,94,04:56 PM,03:32 AM,06:14 AM,05:46 PM,7,9,11,9,26,6,76,0.0,1017,11,10,266,17
2020-04-06 06:00:00,16,10,0.0,5.7,4,1,94,04:56 PM,03:32 AM,06:14 AM,05:46 PM,7,9,10,9,19,8,81,0.0,1018,10,10,273,12
2020-04-06 09:00:00,16,10,0.0,5.7,4,4,94,04:56 PM,03:32 AM,06:14 AM,05:46 PM,8,14,14,14,15,33,68,0.0,1019,14,10,262,12
2020-04-06 12:00:00,16,10,0.0,5.7,4,5,94,04:56 PM,03:32 AM,06:14 AM,05:46 PM,8,16,16,16,13,62,58,0.1,1018,16,10,251,12
2020-04-06 15:00:00,16,10,0.0,5.7,4,4,94,04:56 PM,03:32 AM,06:14 AM,05:46 PM,10,16,16,16,7,63,67,0.2,1017,16,10,229,6
2020-04-06 18:00:00,16,10,0.0,5.7,4,1,94,04:56 PM,03:32 AM,06:14 AM,05:46 PM,11,13,13,13,8,77,89,0.4,1019,13,10,175,6
2020-04-06 21:00:00,16,10,0.0,5.7,4,1,94,04:56 PM,03:32 AM,06:14 AM,05:46 PM,11,11,11,11,9,95,98,0.6,1021,11,10,155,7
2020-04-07 00:00:00,15,7,0.0,4.2,3,1,100,05:32 PM,04:43 AM,06:15 AM,05:45 PM,10,10,10,10,9,100,98,0.2,1022,10,3,167,6
2020-04-07 03:00:00,15,7,0.0,4.2,3,1,100,05:32 PM,04:43 AM,06:15 AM,05:45 PM,8,8,8,8,8,100,98,0.1,1021,8,0,178,5
2020-04-07 06:00:00,15,7,0.0,4.2,3,1,100,05:32 PM,04:43 AM,06:15 AM,05:45 PM,7,7,7,7,7,100,98,0.0,1022,7,0,181,4
2020-04-07 09:00:00,15,7,0.0,4.2,3,3,100,05:32 PM,04:43 AM,06:15 AM,05:45 PM,8,12,12,12,5,74,78,0.0,1023,12,7,130,4
2020-04-07 12:00:00,15,7,0.0,4.2,3,4,100,05:32 PM,04:43 AM,06:15 AM,05:45 PM,9,15,14,15,6,81,69,0.2,1022,14,10,85,5
2020-04-07 15:00:00,15,7,0.0,4.2,3,3,100,05:32 PM,04:43 AM,06:15 AM,05:45 PM,10,15,15,15,8,72,74,0.5,1020,15,10,80,6
2020-04-07 18:00:00,15,7,0.0,4.2,3,1,100,05:32 PM,04:43 AM,06:15 AM,05:45 PM,11,12,12,12,9,63,90,0.3,1021,12,5,76,6
2020-04-07 21:00:00,15,7,0.0,4.2,3,1,100,05:32 PM,04:43 AM,06:15 AM,05:45 PM,10,8,10,8,8,80,94,0.1,1022,8,7,55,5
2020-04-08 00:00:00,15,9,0.0,4.2,3,1,100,06:08 PM,05:56 AM,06:16 AM,05:44 PM,10,10,11,10,7,86,95,0.1,1021,10,5,56,5
2020-04-08 03:00:00,15,9,0.0,4.2,3,1,100,06:08 PM,05:56 AM,06:16 AM,05:44 PM,10,10,10,10,5,79,97,0.2,1021,10,7,77,3
2020-04-08 06:00:00,15,9,0.0,4.2,3,1,100,06:08 PM,05:56 AM,06:16 AM,05:44 PM,9,10,10,10,5,79,97,0.1,1021,10,5,102,3
2020-04-08 09:00:00,15,9,0.0,4.2,3,3,100,06:08 PM,05:56 AM,06:16 AM,05:44 PM,10,11,11,11,7,94,94,0.7,1022,11,7,120,5
2020-04-08 12:00:00,15,9,0.0,4.2,3,3,100,06:08 PM,05:56 AM,06:16 AM,05:44 PM,11,13,13,13,11,79,87,1.1,1022,13,10,102,8
2020-04-08 15:00:00,15,9,0.0,4.2,3,3,100,06:08 PM,05:56 AM,06:16 AM,05:44 PM,12,14,14,14,12,68,84,1.6,1022,14,10,103,9
2020-04-08 18:00:00,15,9,0.0,4.2,3,1,100,06:08 PM,05:56 AM,06:16 AM,05:44 PM,12,13,13,13,9,89,94,0.9,1024,13,10,132,6
2020-04-08 21:00:00,15,9,0.0,4.2,3,1,100,06:08 PM,05:56 AM,06:16 AM,05:44 PM,11,12,12,12,7,100,99,0.7,1025,12,10,150,4
2020-04-09 00:00:00,18,10,0.0,4.2,3,1,83,06:45 PM,07:08 AM,06:17 AM,05:43 PM,11,12,11,12,7,100,99,0.3,1026,11,3,153,5
2020-04-09 03:00:00,18,10,0.0,4.2,3,1,83,06:45 PM,07:08 AM,06:17 AM,05:43 PM,10,10,10,10,9,95,99,0.2,1026,10,7,162,5
2020-04-09 06:00:00,18,10,0.0,4.2,3,1,83,06:45 PM,07:08 AM,06:17 AM,05:43 PM,10,10,10,10,9,98,99,0.1,1026,10,3,159,5
2020-04-09 09:00:00,18,10,0.0,4.2,3,3,83,06:45 PM,07:08 AM,06:17 AM,05:43 PM,11,13,13,13,11,89,86,0.2,1027,13,6,133,8
2020-04-09 12:00:00,18,10,0.0,4.2,3,4,83,06:45 PM,07:08 AM,06:17 AM,05:43 PM,11,17,17,17,12,66,69,0.2,1026,17,10,117,10
2020-04-09 15:00:00,18,10,0.0,4.2,3,4,83,06:45 PM,07:08 AM,06:17 AM,05:43 PM,13,17,17,17,12,72,75,0.8,1024,17,10,110,10
2020-04-09 18:00:00,18,10,0.0,4.2,3,1,83,06:45 PM,07:08 AM,06:17 AM,05:43 PM,13,14,14,14,7,93,92,0.4,1025,14,3,144,5
2020-04-09 21:00:00,18,10,0.0,4.2,3,1,83,06:45 PM,07:08 AM,06:17 AM,05:43 PM,13,13,13,13,6,100,98,0.1,1025,13,0,77,4
2020-04-10 00:00:00,16,12,0.0,4.2,3,1,76,07:25 PM,08:20 AM,06:17 AM,05:41 PM,13,13,13,13,11,100,98,0.0,1023,13,0,22,8
2020-04-10 03:00:00,16,12,0.0,4.2,3,1,76,07:25 PM,08:20 AM,06:17 AM,05:41 PM,12,12,13,12,20,100,98,0.4,1022,13,1,11,12
2020-04-10 06:00:00,16,12,0.0,4.2,3,1,76,07:25 PM,08:20 AM,06:17 AM,05:41 PM,12,11,12,11,23,100,98,1.1,1020,12,7,15,14
2020-04-10 09:00:00,16,12,0.0,4.2,3,3,76,07:25 PM,08:20 AM,06:17 AM,05:41 PM,12,11,13,11,21,100,98,2.7,1019,13,8,14,13
2020-04-10 12:00:00,16,12,0.0,4.2,3,3,76,07:25 PM,08:20 AM,06:17 AM,05:41 PM,13,13,13,13,15,95,97,2.1,1016,13,8,238,9
2020-04-10 15:00:00,16,12,0.0,4.2,3,4,76,07:25 PM,08:20 AM,06:17 AM,05:41 PM,14,15,15,15,13,77,93,3.1,1012,15,8,327,8
2020-04-10 18:00:00,16,12,0.0,4.2,3,1,76,07:25 PM,08:20 AM,06:17 AM,05:41 PM,13,13,14,13,18,77,93,1.8,1011,14,8,296,10
2020-04-10 21:00:00,16,12,0.0,4.2,3,1,76,07:25 PM,08:20 AM,06:17 AM,05:41 PM,10,10,12,10,26,75,91,0.7,1011,12,10,278,14
2020-04-11 00:00:00,17,8,0.0,7.2,3,1,68,08:08 PM,09:31 AM,06:18 AM,05:40 PM,9,9,12,9,31,24,83,0.2,1009,12,10,271,18
2020-04-11 03:00:00,17,8,0.0,7.2,3,1,68,08:08 PM,09:31 AM,06:18 AM,05:40 PM,8,8,11,8,38,0,82,0.0,1007,11,10,270,21
2020-04-11 06:00:00,17,8,0.0,7.2,3,1,68,08:08 PM,09:31 AM,06:18 AM,05:40 PM,8,8,11,8,34,3,82,0.0,1006,11,10,277,18
2020-04-11 09:00:00,17,8,0.0,7.2,3,4,68,08:08 PM,09:31 AM,06:18 AM,05:40 PM,6,14,14,14,35,9,59,0.0,1004,14,10,285,23
2020-04-11 12:00:00,17,8,0.0,7.2,3,5,68,08:08 PM,09:31 AM,06:18 AM,05:40 PM,6,16,16,16,40,34,52,0.0,1001,16,10,276,32
2020-04-11 15:00:00,17,8,0.0,7.2,3,5,68,08:08 PM,09:31 AM,06:18 AM,05:40 PM,6,14,15,14,35,71,52,0.1,1001,15,10,262,30
2020-04-11 18:00:00,17,8,0.0,7.2,3,1,68,08:08 PM,09:31 AM,06:18 AM,05:40 PM,3,9,12,9,37,35,52,0.0,1004,12,10,256,30
2020-04-11 21:00:00,17,8,0.0,7.2,3,1,68,08:08 PM,09:31 AM,06:18 AM,05:40 PM,1,6,9,6,33,6,57,0.0,1009,9,10,248,24
2020-04-12 00:00:00,17,4,0.0,8.7,4,1,61,08:56 PM,10:39 AM,06:19 AM,05:39 PM,1,4,7,4,27,3,67,0.0,1011,7,10,248,19
2020-04-12 03:00:00,17,4,0.0,8.7,4,1,61,08:56 PM,10:39 AM,06:19 AM,05:39 PM,1,2,5,2,24,1,77,0.0,1012,5,10,253,14
2020-04-12 06:00:00,17,4,0.0,8.7,4,1,61,08:56 PM,10:39 AM,06:19 AM,05:39 PM,0,1,4,1,22,0,80,0.0,1014,4,10,257,11
2020-04-12 09:00:00,17,4,0.0,8.7,4,3,61,08:56 PM,10:39 AM,06:19 AM,05:39 PM,1,7,9,7,14,0,59,0.0,1015,9,10,244,10
2020-04-12 12:00:00,17,4,0.0,8.7,4,4,61,08:56 PM,10:39 AM,06:19 AM,05:39 PM,1,14,15,14,9,0,40,0.0,1015,15,10,230,8
2020-04-12 15:00:00,17,4,0.0,8.7,4,5,61,08:56 PM,10:39 AM,06:19 AM,05:39 PM,4,17,17,17,9,2,42,0.0,1015,17,10,251,8
2020-04-12 18:00:00,17,4,0.0,8.7,4,1,61,08:56 PM,10:39 AM,06:19 AM,05:39 PM,5,16,17,16,9,3,66,0.0,1017,16,10,279,5
2020-04-12 21:00:00,17,4,0.0,8.7,4,1,61,08:56 PM,10:39 AM,06:19 AM,05:39 PM,5,14,17,14,9,2,80,0.0,1019,14,10,284,4
