date_time,Alyangula_maxtempC,Alyangula_mintempC,Alyangula_totalSnow_cm,Alyangula_sunHour,Alyangula_uvIndex,Alyangula_uvIndex,Alyangula_moon_illumination,Alyangula_moonrise,Alyangula_moonset,Alyangula_sunrise,Alyangula_sunset,Alyangula_DewPointC,Alyangula_FeelsLikeC,Alyangula_HeatIndexC,Alyangula_WindChillC,Alyangula_WindGustKmph,Alyangula_cloudcover,Alyangula_humidity,Alyangula_precipMM,Alyangula_pressure,Alyangula_tempC,Alyangula_visibility,Alyangula_winddirDegree,Alyangula_windspeedKmph
2020-02-26 21:00:00,31,29,0.0,7.5,6,1,15,08:15 AM,08:40 PM,06:25 AM,06:49 PM,25,35,35,30,43,77,78,2.3,1007,30,10,352,28
2020-02-27 00:00:00,31,28,0.0,6.1,6,1,23,09:01 AM,09:16 PM,06:25 AM,06:49 PM,25,34,34,29,45,63,78,2.9,1006,29,7,341,28
2020-02-27 03:00:00,31,28,0.0,6.1,6,1,23,09:01 AM,09:16 PM,06:25 AM,06:49 PM,24,33,33,29,43,88,78,4.8,1005,29,7,343,23
2020-02-27 06:00:00,31,28,0.0,6.1,6,1,23,09:01 AM,09:16 PM,06:25 AM,06:49 PM,24,33,33,28,42,88,77,3.8,1007,28,7,331,24
2020-02-27 09:00:00,31,28,0.0,6.1,6,6,23,09:01 AM,09:16 PM,06:25 AM,06:49 PM,24,34,34,29,53,80,75,8.7,1009,29,3,312,25
2020-02-27 12:00:00,31,28,0.0,6.1,6,6,23,09:01 AM,09:16 PM,06:25 AM,06:49 PM,24,34,34,30,27,74,71,4.3,1007,30,7,325,15
2020-02-27 15:00:00,31,28,0.0,6.1,6,7,23,09:01 AM,09:16 PM,06:25 AM,06:49 PM,23,35,35,31,24,81,66,5.4,1005,31,7,33,13
2020-02-27 18:00:00,31,28,0.0,6.1,6,6,23,09:01 AM,09:16 PM,06:25 AM,06:49 PM,25,35,35,30,24,70,74,0.7,1006,30,10,52,17
2020-02-27 21:00:00,31,28,0.0,6.1,6,1,23,09:01 AM,09:16 PM,06:25 AM,06:49 PM,25,34,34,29,35,82,79,3.5,1008,29,7,18,21
2020-02-28 00:00:00,30,28,0.0,7.5,6,1,30,09:47 AM,09:52 PM,06:25 AM,06:48 PM,25,34,34,28,34,77,83,0.9,1007,28,10,9,23
2020-02-28 03:00:00,30,28,0.0,7.5,6,1,30,09:47 AM,09:52 PM,06:25 AM,06:48 PM,25,33,33,28,28,86,83,1.4,1006,28,10,359,19
2020-02-28 06:00:00,30,28,0.0,7.5,6,1,30,09:47 AM,09:52 PM,06:25 AM,06:48 PM,24,32,32,28,23,78,80,0.1,1008,28,10,358,15
2020-02-28 09:00:00,30,28,0.0,7.5,6,6,30,09:47 AM,09:52 PM,06:25 AM,06:48 PM,24,34,34,29,18,77,75,0.1,1009,29,10,9,14
2020-02-28 12:00:00,30,28,0.0,7.5,6,7,30,09:47 AM,09:52 PM,06:25 AM,06:48 PM,24,36,36,30,18,89,70,0.1,1007,30,10,19,15
2020-02-28 15:00:00,30,28,0.0,7.5,6,7,30,09:47 AM,09:52 PM,06:25 AM,06:48 PM,24,36,36,30,19,87,71,0.3,1005,30,10,38,15
2020-02-28 18:00:00,30,28,0.0,7.5,6,7,30,09:47 AM,09:52 PM,06:25 AM,06:48 PM,25,35,35,29,23,4,77,0.0,1006,29,10,45,17
2020-02-28 21:00:00,30,28,0.0,7.5,6,1,30,09:47 AM,09:52 PM,06:25 AM,06:48 PM,25,33,33,29,21,88,79,0.1,1008,29,10,47,14
2020-02-29 00:00:00,30,28,0.0,8.9,7,1,38,10:33 AM,10:29 PM,06:25 AM,06:48 PM,24,33,33,28,18,22,79,0.0,1008,28,10,36,12
2020-02-29 03:00:00,30,28,0.0,8.9,7,1,38,10:33 AM,10:29 PM,06:25 AM,06:48 PM,24,32,32,28,11,76,80,0.0,1007,28,10,31,8
2020-02-29 06:00:00,30,28,0.0,8.9,7,1,38,10:33 AM,10:29 PM,06:25 AM,06:48 PM,24,32,32,28,8,82,80,0.1,1007,28,10,359,5
2020-02-29 09:00:00,30,28,0.0,8.9,7,6,38,10:33 AM,10:29 PM,06:25 AM,06:48 PM,25,34,34,29,21,72,77,0.1,1009,29,10,345,16
2020-02-29 12:00:00,30,28,0.0,8.9,7,7,38,10:33 AM,10:29 PM,06:25 AM,06:48 PM,24,35,35,30,13,8,71,0.0,1007,30,10,326,11
2020-02-29 15:00:00,30,28,0.0,8.9,7,7,38,10:33 AM,10:29 PM,06:25 AM,06:48 PM,24,35,35,30,1,87,68,0.2,1005,30,9,169,1
2020-02-29 18:00:00,30,28,0.0,8.9,7,7,38,10:33 AM,10:29 PM,06:25 AM,06:48 PM,24,35,35,30,16,16,72,0.0,1005,30,10,96,12
2020-02-29 21:00:00,30,28,0.0,8.9,7,1,38,10:33 AM,10:29 PM,06:25 AM,06:48 PM,24,34,34,29,23,18,76,0.0,1008,29,10,53,15
2020-03-01 00:00:00,31,28,0.0,7.5,7,1,44,11:21 AM,11:10 PM,06:26 AM,06:47 PM,24,33,33,29,21,16,76,0.0,1008,29,10,37,14
2020-03-01 03:00:00,31,28,0.0,7.5,7,1,44,11:21 AM,11:10 PM,06:26 AM,06:47 PM,24,33,33,29,17,16,78,0.0,1006,29,10,11,12
2020-03-01 06:00:00,31,28,0.0,7.5,7,1,44,11:21 AM,11:10 PM,06:26 AM,06:47 PM,25,33,33,28,19,38,80,0.0,1008,28,9,318,13
2020-03-01 09:00:00,31,28,0.0,7.5,7,6,44,11:21 AM,11:10 PM,06:26 AM,06:47 PM,24,35,35,30,11,80,72,0.1,1009,30,10,323,9
2020-03-01 12:00:00,31,28,0.0,7.5,7,8,44,11:21 AM,11:10 PM,06:26 AM,06:47 PM,24,36,36,31,12,10,69,0.0,1008,31,10,355,10
2020-03-01 15:00:00,31,28,0.0,7.5,7,7,44,11:21 AM,11:10 PM,06:26 AM,06:47 PM,24,36,36,31,13,84,69,0.8,1006,31,9,35,10
2020-03-01 18:00:00,31,28,0.0,7.5,7,7,44,11:21 AM,11:10 PM,06:26 AM,06:47 PM,25,36,36,30,26,81,74,0.2,1006,30,10,63,18
2020-03-01 21:00:00,31,28,0.0,7.5,7,1,44,11:21 AM,11:10 PM,06:26 AM,06:47 PM,25,35,35,29,28,78,79,0.2,1008,29,10,43,19
2020-03-02 00:00:00,31,28,0.0,7.5,7,1,51,12:11 PM,11:54 PM,06:26 AM,06:47 PM,26,35,35,29,27,39,82,0.0,1008,29,10,29,18
2020-03-02 03:00:00,31,28,0.0,7.5,7,1,51,12:11 PM,11:54 PM,06:26 AM,06:47 PM,25,34,34,29,21,57,80,0.3,1007,29,10,354,14
2020-03-02 06:00:00,31,28,0.0,7.5,7,1,51,12:11 PM,11:54 PM,06:26 AM,06:47 PM,25,33,33,28,21,83,80,2.2,1007,28,9,10,14
2020-03-02 09:00:00,31,28,0.0,7.5,7,6,51,12:11 PM,11:54 PM,06:26 AM,06:47 PM,25,36,36,30,27,54,76,2.3,1009,30,10,17,18
2020-03-02 12:00:00,31,28,0.0,7.5,7,7,51,12:11 PM,11:54 PM,06:26 AM,06:47 PM,25,36,36,30,23,88,71,1.1,1007,30,9,20,17
2020-03-02 15:00:00,31,28,0.0,7.5,7,7,51,12:11 PM,11:54 PM,06:26 AM,06:47 PM,25,37,37,31,35,72,73,1.5,1005,31,9,41,24
2020-03-02 18:00:00,31,28,0.0,7.5,7,6,51,12:11 PM,11:54 PM,06:26 AM,06:47 PM,25,36,36,30,37,85,77,1.0,1006,30,9,38,27
2020-03-02 21:00:00,31,28,0.0,7.5,7,1,51,12:11 PM,11:54 PM,06:26 AM,06:47 PM,25,34,34,29,47,79,80,6.8,1008,29,7,11,24
2020-03-03 00:00:00,31,27,0.0,6.1,6,1,58,01:04 PM,No moonset,06:26 AM,06:46 PM,25,32,32,28,36,88,85,10.6,1007,28,3,351,18
2020-03-03 03:00:00,31,27,0.0,6.1,6,1,58,01:04 PM,No moonset,06:26 AM,06:46 PM,24,31,31,27,25,80,84,14.8,1006,27,3,50,12
2020-03-03 06:00:00,31,27,0.0,6.1,6,1,58,01:04 PM,No moonset,06:26 AM,06:46 PM,24,33,33,28,29,71,78,8.1,1007,28,3,346,14
2020-03-03 09:00:00,31,27,0.0,6.1,6,6,58,01:04 PM,No moonset,06:26 AM,06:46 PM,25,35,35,29,43,76,77,10.8,1008,29,3,343,20
2020-03-03 12:00:00,31,27,0.0,6.1,6,7,58,01:04 PM,No moonset,06:26 AM,06:46 PM,25,36,36,30,19,75,72,0.5,1006,30,9,5,16
2020-03-03 15:00:00,31,27,0.0,6.1,6,7,58,01:04 PM,No moonset,06:26 AM,06:46 PM,25,37,37,31,23,88,73,1.4,1004,31,10,17,17
2020-03-03 18:00:00,31,27,0.0,6.1,6,7,58,01:04 PM,No moonset,06:26 AM,06:46 PM,25,37,37,30,27,83,76,1.7,1004,30,9,11,18
2020-03-03 21:00:00,31,27,0.0,6.1,6,1,58,01:04 PM,No moonset,06:26 AM,06:46 PM,26,36,36,29,42,81,80,2.3,1007,29,10,347,28
2020-03-04 00:00:00,31,28,0.0,6.1,6,1,65,01:59 PM,12:42 AM,06:26 AM,06:45 PM,25,34,34,29,42,75,81,0.5,1006,29,10,334,30
2020-03-04 03:00:00,31,28,0.0,6.1,6,1,65,01:59 PM,12:42 AM,06:26 AM,06:45 PM,25,34,34,29,39,71,83,1.2,1005,29,10,325,28
2020-03-04 06:00:00,31,28,0.0,6.1,6,1,65,01:59 PM,12:42 AM,06:26 AM,06:45 PM,25,34,34,28,40,79,83,2.5,1006,28,10,314,26
2020-03-04 09:00:00,31,28,0.0,6.1,6,6,65,01:59 PM,12:42 AM,06:26 AM,06:45 PM,25,35,35,29,41,70,79,2.7,1007,29,7,319,26
2020-03-04 12:00:00,31,28,0.0,6.1,6,6,65,01:59 PM,12:42 AM,06:26 AM,06:45 PM,25,36,36,30,25,75,77,0.8,1005,30,10,326,20
2020-03-04 15:00:00,31,28,0.0,6.1,6,7,65,01:59 PM,12:42 AM,06:26 AM,06:45 PM,25,38,38,31,31,84,72,1.4,1003,31,9,11,22
2020-03-04 18:00:00,31,28,0.0,6.1,6,7,65,01:59 PM,12:42 AM,06:26 AM,06:45 PM,26,38,38,30,31,86,78,0.7,1004,30,10,357,21
2020-03-04 21:00:00,31,28,0.0,6.1,6,1,65,01:59 PM,12:42 AM,06:26 AM,06:45 PM,26,36,36,30,41,86,79,1.8,1006,30,10,342,28
2020-03-05 00:00:00,31,29,0.0,10.2,6,1,73,02:56 PM,01:36 AM,06:26 AM,06:45 PM,26,35,35,29,43,73,81,0.3,1005,29,9,328,30
2020-03-05 03:00:00,31,29,0.0,10.2,6,1,73,02:56 PM,01:36 AM,06:26 AM,06:45 PM,26,35,35,29,40,60,83,0.3,1005,29,10,322,28
2020-03-05 06:00:00,31,29,0.0,10.2,6,1,73,02:56 PM,01:36 AM,06:26 AM,06:45 PM,25,34,34,29,33,71,83,0.3,1005,29,9,307,23
2020-03-05 09:00:00,31,29,0.0,10.2,6,6,73,02:56 PM,01:36 AM,06:26 AM,06:45 PM,25,35,35,29,26,78,80,0.3,1007,29,9,313,20
2020-03-05 12:00:00,31,29,0.0,10.2,6,8,73,02:56 PM,01:36 AM,06:26 AM,06:45 PM,25,36,36,30,11,29,72,0.0,1006,30,10,253,9
2020-03-05 15:00:00,31,29,0.0,10.2,6,8,73,02:56 PM,01:36 AM,06:26 AM,06:45 PM,24,36,36,31,8,37,70,0.0,1004,31,10,186,6
2020-03-05 18:00:00,31,29,0.0,10.2,6,6,73,02:56 PM,01:36 AM,06:26 AM,06:45 PM,25,36,36,30,9,54,74,3.2,1006,30,7,78,6
2020-03-05 21:00:00,31,29,0.0,10.2,6,1,73,02:56 PM,01:36 AM,06:26 AM,06:45 PM,25,35,35,29,25,72,79,10.4,1008,29,3,351,12
2020-03-06 00:00:00,31,29,0.0,6.1,7,1,80,03:54 PM,02:33 AM,06:26 AM,06:44 PM,25,35,35,29,18,81,79,0.2,1007,29,9,355,12
2020-03-06 03:00:00,31,29,0.0,6.1,7,1,80,03:54 PM,02:33 AM,06:26 AM,06:44 PM,25,35,35,29,22,76,79,3.1,1006,29,7,321,13
2020-03-06 06:00:00,31,29,0.0,6.1,7,1,80,03:54 PM,02:33 AM,06:26 AM,06:44 PM,25,35,35,29,25,51,80,0.4,1007,29,10,293,16
2020-03-06 09:00:00,31,29,0.0,6.1,7,6,80,03:54 PM,02:33 AM,06:26 AM,06:44 PM,25,36,36,30,23,85,76,3.0,1009,30,7,285,14
2020-03-06 12:00:00,31,29,0.0,6.1,7,7,80,03:54 PM,02:33 AM,06:26 AM,06:44 PM,25,37,37,31,17,83,73,2.3,1008,31,9,215,11
2020-03-06 15:00:00,31,29,0.0,6.1,7,7,80,03:54 PM,02:33 AM,06:26 AM,06:44 PM,25,37,37,31,23,79,72,9.0,1007,31,3,154,11
2020-03-06 18:00:00,31,29,0.0,6.1,7,7,80,03:54 PM,02:33 AM,06:26 AM,06:44 PM,25,36,36,30,10,74,74,2.0,1007,30,9,119,7
2020-03-06 21:00:00,31,29,0.0,6.1,7,1,80,03:54 PM,02:33 AM,06:26 AM,06:44 PM,25,35,35,29,14,83,77,2.4,1009,29,9,104,9
2020-03-07 00:00:00,31,29,0.0,7.5,8,1,87,04:49 PM,03:35 AM,06:27 AM,06:44 PM,25,34,34,29,13,17,78,0.0,1009,29,10,102,8
2020-03-07 03:00:00,31,29,0.0,7.5,8,1,87,04:49 PM,03:35 AM,06:27 AM,06:44 PM,24,33,33,29,6,82,78,0.4,1007,29,9,155,4
2020-03-07 06:00:00,31,29,0.0,7.5,8,1,87,04:49 PM,03:35 AM,06:27 AM,06:44 PM,24,33,33,29,10,17,77,0.0,1008,29,10,185,6
2020-03-07 09:00:00,31,29,0.0,7.5,8,8,87,04:49 PM,03:35 AM,06:27 AM,06:44 PM,25,36,36,30,12,12,72,0.0,1010,30,10,181,9
2020-03-07 12:00:00,31,29,0.0,7.5,8,7,87,04:49 PM,03:35 AM,06:27 AM,06:44 PM,25,38,38,31,21,81,70,1.1,1008,31,9,159,15
2020-03-07 15:00:00,31,29,0.0,7.5,8,7,87,04:49 PM,03:35 AM,06:27 AM,06:44 PM,25,38,38,31,39,87,71,5.2,1006,31,7,143,21
2020-03-07 18:00:00,31,29,0.0,7.5,8,6,87,04:49 PM,03:35 AM,06:27 AM,06:44 PM,25,35,35,29,32,87,77,1.1,1006,29,9,135,22
2020-03-07 21:00:00,31,29,0.0,7.5,8,1,87,04:49 PM,03:35 AM,06:27 AM,06:44 PM,24,33,33,29,29,70,75,1.7,1008,29,9,130,19
2020-03-08 00:00:00,32,29,0.0,7.5,8,1,95,05:43 PM,04:37 AM,06:27 AM,06:43 PM,24,33,33,29,29,29,73,0.0,1007,29,10,140,19
2020-03-08 03:00:00,32,29,0.0,7.5,8,1,95,05:43 PM,04:37 AM,06:27 AM,06:43 PM,24,34,34,29,33,88,73,5.7,1006,29,7,139,17
2020-03-08 06:00:00,32,29,0.0,7.5,8,1,95,05:43 PM,04:37 AM,06:27 AM,06:43 PM,24,33,33,29,26,41,72,0.0,1007,29,10,133,17
2020-03-08 09:00:00,32,29,0.0,7.5,8,7,95,05:43 PM,04:37 AM,06:27 AM,06:43 PM,24,36,36,31,30,69,68,0.2,1008,31,10,141,22
2020-03-08 12:00:00,32,29,0.0,7.5,8,8,95,05:43 PM,04:37 AM,06:27 AM,06:43 PM,24,38,38,32,24,31,65,0.0,1006,32,10,138,18
2020-03-08 15:00:00,32,29,0.0,7.5,8,7,95,05:43 PM,04:37 AM,06:27 AM,06:43 PM,24,37,37,31,27,79,67,2.7,1005,31,7,137,17
2020-03-08 18:00:00,32,29,0.0,7.5,8,6,95,05:43 PM,04:37 AM,06:27 AM,06:43 PM,24,34,34,30,23,86,70,0.4,1005,30,9,146,16
2020-03-08 21:00:00,32,29,0.0,7.5,8,1,95,05:43 PM,04:37 AM,06:27 AM,06:43 PM,24,33,33,29,27,72,74,0.4,1008,29,9,140,18
2020-03-09 00:00:00,31,26,0.0,6.1,7,1,100,06:34 PM,05:40 AM,06:27 AM,06:42 PM,24,33,33,29,24,23,74,0.0,1006,29,10,127,16
2020-03-09 03:00:00,31,26,0.0,6.1,7,1,100,06:34 PM,05:40 AM,06:27 AM,06:42 PM,23,32,32,29,16,77,71,0.2,1005,29,9,126,10
2020-03-09 06:00:00,31,26,0.0,6.1,7,1,100,06:34 PM,05:40 AM,06:27 AM,06:42 PM,23,32,32,28,18,74,73,0.5,1006,28,9,157,11
2020-03-09 09:00:00,31,26,0.0,6.1,7,7,100,06:34 PM,05:40 AM,06:27 AM,06:42 PM,23,35,35,30,19,79,67,1.8,1008,30,9,140,13
2020-03-09 12:00:00,31,26,0.0,6.1,7,7,100,06:34 PM,05:40 AM,06:27 AM,06:42 PM,24,36,36,31,18,76,65,0.6,1006,31,9,152,14
2020-03-09 15:00:00,31,26,0.0,6.1,7,6,100,06:34 PM,05:40 AM,06:27 AM,06:42 PM,24,35,35,30,31,100,71,1.3,1005,30,10,148,23
2020-03-09 18:00:00,31,26,0.0,6.1,7,6,100,06:34 PM,05:40 AM,06:27 AM,06:42 PM,24,33,33,28,20,70,77,2.4,1006,28,10,140,13
2020-03-09 21:00:00,31,26,0.0,6.1,7,1,100,06:34 PM,05:40 AM,06:27 AM,06:42 PM,24,29,29,26,22,76,92,17.5,1008,26,5,212,10
2020-03-10 00:00:00,29,21,0.0,7.5,6,1,100,07:23 PM,06:42 AM,06:27 AM,06:42 PM,24,29,29,25,28,81,92,9.7,1006,25,5,211,21
2020-03-10 03:00:00,29,21,0.0,7.5,6,1,100,07:23 PM,06:42 AM,06:27 AM,06:42 PM,23,28,28,25,18,91,88,14.6,1006,25,5,237,13
2020-03-10 06:00:00,29,21,0.0,7.5,6,1,100,07:23 PM,06:42 AM,06:27 AM,06:42 PM,23,27,27,24,10,52,90,6.6,1006,24,8,105,7
2020-03-10 09:00:00,29,21,0.0,7.5,6,6,100,07:23 PM,06:42 AM,06:27 AM,06:42 PM,23,29,29,26,24,50,83,8.4,1008,26,6,157,17
2020-03-10 12:00:00,29,21,0.0,7.5,6,6,100,07:23 PM,06:42 AM,06:27 AM,06:42 PM,24,32,32,28,37,92,77,2.3,1007,28,10,213,24
2020-03-10 15:00:00,29,21,0.0,7.5,6,6,100,07:23 PM,06:42 AM,06:27 AM,06:42 PM,22,32,32,29,31,98,68,2.0,1005,29,10,196,20
2020-03-10 18:00:00,29,21,0.0,7.5,6,5,100,07:23 PM,06:42 AM,06:27 AM,06:42 PM,20,27,27,25,23,79,60,0.0,1006,25,10,178,14
2020-03-10 21:00:00,29,21,0.0,7.5,6,1,100,07:23 PM,06:42 AM,06:27 AM,06:42 PM,19,21,23,21,17,54,56,0.0,1008,21,10,119,10
2020-03-11 00:00:00,31,29,0.0,11.6,8,1,84,08:10 PM,07:43 AM,06:27 AM,06:41 PM,20,31,31,29,12,56,60,0.0,1007,29,10,96,7
2020-03-11 03:00:00,31,29,0.0,11.6,8,1,84,08:10 PM,07:43 AM,06:27 AM,06:41 PM,21,31,31,29,10,29,60,0.0,1006,29,10,263,6
2020-03-11 06:00:00,31,29,0.0,11.6,8,1,84,08:10 PM,07:43 AM,06:27 AM,06:41 PM,22,32,32,29,21,13,65,0.0,1007,29,10,257,13
2020-03-11 09:00:00,31,29,0.0,11.6,8,7,84,08:10 PM,07:43 AM,06:27 AM,06:41 PM,21,32,32,29,21,11,62,0.0,1009,29,10,239,15
2020-03-11 12:00:00,31,29,0.0,11.6,8,8,84,08:10 PM,07:43 AM,06:27 AM,06:41 PM,21,33,33,30,18,6,56,0.0,1007,30,10,225,14
2020-03-11 15:00:00,31,29,0.0,11.6,8,8,84,08:10 PM,07:43 AM,06:27 AM,06:41 PM,21,34,34,31,20,9,56,0.0,1005,31,10,205,14
2020-03-11 18:00:00,31,29,0.0,11.6,8,8,84,08:10 PM,07:43 AM,06:27 AM,06:41 PM,22,34,34,30,19,6,60,0.0,1006,30,10,165,10
2020-03-11 21:00:00,31,29,0.0,11.6,8,1,84,08:10 PM,07:43 AM,06:27 AM,06:41 PM,22,34,34,30,5,7,61,0.0,1008,30,10,335,2
2020-03-12 00:00:00,32,29,0.0,11.6,8,1,76,08:57 PM,08:42 AM,06:27 AM,06:40 PM,22,33,33,30,28,5,60,0.0,1008,30,10,311,15
2020-03-12 03:00:00,32,29,0.0,11.6,8,1,76,08:57 PM,08:42 AM,06:27 AM,06:40 PM,24,33,33,29,30,8,72,0.0,1007,29,10,306,19
2020-03-12 06:00:00,32,29,0.0,11.6,8,1,76,08:57 PM,08:42 AM,06:27 AM,06:40 PM,23,33,33,29,27,10,74,0.0,1008,29,10,275,17
2020-03-12 09:00:00,32,29,0.0,11.6,8,7,76,08:57 PM,08:42 AM,06:27 AM,06:40 PM,23,33,33,30,25,7,66,0.0,1010,30,10,265,19
2020-03-12 12:00:00,32,29,0.0,11.6,8,8,76,08:57 PM,08:42 AM,06:27 AM,06:40 PM,22,35,35,31,19,5,57,0.0,1009,31,10,237,14
2020-03-12 15:00:00,32,29,0.0,11.6,8,8,76,08:57 PM,08:42 AM,06:27 AM,06:40 PM,20,34,34,32,18,5,51,0.0,1007,32,10,217,12
2020-03-12 18:00:00,32,29,0.0,11.6,8,8,76,08:57 PM,08:42 AM,06:27 AM,06:40 PM,23,34,34,30,24,4,63,0.0,1007,30,10,169,14
2020-03-12 21:00:00,32,29,0.0,11.6,8,1,76,08:57 PM,08:42 AM,06:27 AM,06:40 PM,21,32,32,30,26,11,60,0.0,1009,30,10,120,13
2020-03-13 00:00:00,32,29,0.0,11.6,8,1,69,09:46 PM,09:42 AM,06:27 AM,06:40 PM,22,33,33,30,21,9,63,0.0,1009,30,10,42,11
2020-03-13 03:00:00,32,29,0.0,11.6,8,1,69,09:46 PM,09:42 AM,06:27 AM,06:40 PM,23,33,33,29,26,29,69,0.0,1007,29,10,327,16
2020-03-13 06:00:00,32,29,0.0,11.6,8,1,69,09:46 PM,09:42 AM,06:27 AM,06:40 PM,22,32,32,29,23,36,68,0.0,1009,29,10,282,14
2020-03-13 09:00:00,32,29,0.0,11.6,8,7,69,09:46 PM,09:42 AM,06:27 AM,06:40 PM,23,34,34,30,19,12,67,0.0,1010,30,10,263,15
2020-03-13 12:00:00,32,29,0.0,11.6,8,8,69,09:46 PM,09:42 AM,06:27 AM,06:40 PM,22,35,35,32,11,2,55,0.0,1008,32,10,231,9
2020-03-13 15:00:00,32,29,0.0,11.6,8,8,69,09:46 PM,09:42 AM,06:27 AM,06:40 PM,22,36,36,32,15,2,54,0.0,1006,32,10,201,10
2020-03-13 18:00:00,32,29,0.0,11.6,8,8,69,09:46 PM,09:42 AM,06:27 AM,06:40 PM,24,36,36,31,22,4,66,0.0,1006,31,10,82,13
2020-03-13 21:00:00,32,29,0.0,11.6,8,1,69,09:46 PM,09:42 AM,06:27 AM,06:40 PM,24,34,34,29,29,12,73,0.0,1008,29,10,72,17
2020-03-14 00:00:00,33,29,0.0,10.2,8,1,62,10:34 PM,10:41 AM,06:27 AM,06:39 PM,24,34,34,29,24,13,74,0.0,1007,29,10,24,15
2020-03-14 03:00:00,33,29,0.0,10.2,8,1,62,10:34 PM,10:41 AM,06:27 AM,06:39 PM,24,33,33,29,20,18,76,0.0,1006,29,10,352,13
2020-03-14 06:00:00,33,29,0.0,10.2,8,1,62,10:34 PM,10:41 AM,06:27 AM,06:39 PM,23,32,32,29,8,89,72,0.1,1007,29,10,10,5
2020-03-14 09:00:00,33,29,0.0,10.2,8,7,62,10:34 PM,10:41 AM,06:27 AM,06:39 PM,22,34,34,31,6,76,57,0.5,1009,31,9,38,5
2020-03-14 12:00:00,33,29,0.0,10.2,8,8,62,10:34 PM,10:41 AM,06:27 AM,06:39 PM,21,36,36,33,3,21,52,0.0,1006,33,10,37,2
2020-03-14 15:00:00,33,29,0.0,10.2,8,8,62,10:34 PM,10:41 AM,06:27 AM,06:39 PM,22,36,36,32,10,27,55,0.0,1004,32,10,143,8
2020-03-14 18:00:00,33,29,0.0,10.2,8,8,62,10:34 PM,10:41 AM,06:27 AM,06:39 PM,23,35,35,30,24,9,67,0.0,1005,30,10,96,15
2020-03-14 21:00:00,33,29,0.0,10.2,8,1,62,10:34 PM,10:41 AM,06:27 AM,06:39 PM,22,33,33,29,27,9,67,0.0,1008,29,10,88,17
2020-03-15 00:00:00,31,28,0.0,11.6,7,1,55,11:26 PM,11:41 AM,06:28 AM,06:38 PM,22,32,32,29,23,5,67,0.0,1008,29,10,74,14
2020-03-15 03:00:00,31,28,0.0,11.6,7,1,55,11:26 PM,11:41 AM,06:28 AM,06:38 PM,21,31,31,28,14,6,66,0.0,1007,28,10,66,9
2020-03-15 06:00:00,31,28,0.0,11.6,7,1,55,11:26 PM,11:41 AM,06:28 AM,06:38 PM,21,30,30,28,13,2,67,0.0,1008,28,10,118,8
2020-03-15 09:00:00,31,28,0.0,11.6,7,7,55,11:26 PM,11:41 AM,06:28 AM,06:38 PM,20,32,32,30,11,3,57,0.0,1010,30,10,165,8
2020-03-15 12:00:00,31,28,0.0,11.6,7,8,55,11:26 PM,11:41 AM,06:28 AM,06:38 PM,20,34,34,31,13,10,51,0.0,1009,31,10,205,10
2020-03-15 15:00:00,31,28,0.0,11.6,7,8,55,11:26 PM,11:41 AM,06:28 AM,06:38 PM,21,35,35,31,17,21,56,0.0,1007,31,10,173,13
2020-03-15 18:00:00,31,28,0.0,11.6,7,7,55,11:26 PM,11:41 AM,06:28 AM,06:38 PM,21,33,33,30,26,5,61,0.0,1008,30,10,152,16
2020-03-15 21:00:00,31,28,0.0,11.6,7,1,55,11:26 PM,11:41 AM,06:28 AM,06:38 PM,21,30,30,28,23,0,64,0.0,1010,28,10,108,14
2020-03-16 00:00:00,31,27,0.0,11.6,7,1,47,No moonrise,12:38 PM,06:28 AM,06:38 PM,20,30,30,28,18,3,61,0.0,1010,28,10,57,11
2020-03-16 03:00:00,31,27,0.0,11.6,7,1,47,No moonrise,12:38 PM,06:28 AM,06:38 PM,18,29,29,28,6,3,55,0.0,1009,28,10,92,4
2020-03-16 06:00:00,31,27,0.0,11.6,7,1,47,No moonrise,12:38 PM,06:28 AM,06:38 PM,19,28,28,27,14,3,61,0.0,1010,27,10,143,8
2020-03-16 09:00:00,31,27,0.0,11.6,7,7,47,No moonrise,12:38 PM,06:28 AM,06:38 PM,19,31,31,29,12,3,54,0.0,1012,29,10,138,9
2020-03-16 12:00:00,31,27,0.0,11.6,7,8,47,No moonrise,12:38 PM,06:28 AM,06:38 PM,19,33,33,31,5,26,50,0.0,1011,31,10,197,4
2020-03-16 15:00:00,31,27,0.0,11.6,7,8,47,No moonrise,12:38 PM,06:28 AM,06:38 PM,20,34,34,31,6,35,53,0.0,1009,31,10,114,5
2020-03-16 18:00:00,31,27,0.0,11.6,7,7,47,No moonrise,12:38 PM,06:28 AM,06:38 PM,21,32,32,30,22,5,60,0.0,1010,30,10,106,14
2020-03-16 21:00:00,31,27,0.0,11.6,7,1,47,No moonrise,12:38 PM,06:28 AM,06:38 PM,20,31,31,29,26,0,61,0.0,1013,29,10,105,16
2020-03-17 00:00:00,31,28,0.0,8.8,7,1,40,12:18 AM,01:35 PM,06:28 AM,06:37 PM,21,31,31,28,22,14,63,0.0,1012,28,10,97,14
2020-03-17 03:00:00,31,28,0.0,8.8,7,1,40,12:18 AM,01:35 PM,06:28 AM,06:37 PM,21,31,31,28,22,43,65,0.0,1011,28,10,94,14
2020-03-17 06:00:00,31,28,0.0,8.8,7,1,40,12:18 AM,01:35 PM,06:28 AM,06:37 PM,21,30,30,28,22,15,68,0.0,1012,28,10,91,14
