date_time,Atherton_maxtempC,Atherton_mintempC,Atherton_totalSnow_cm,Atherton_sunHour,Atherton_uvIndex,Atherton_uvIndex,Atherton_moon_illumination,Atherton_moonrise,Atherton_moonset,Atherton_sunrise,Atherton_sunset,Atherton_DewPointC,Atherton_FeelsLikeC,Atherton_HeatIndexC,Atherton_WindChillC,Atherton_WindGustKmph,Atherton_cloudcover,Atherton_humidity,Atherton_precipMM,Atherton_pressure,Atherton_tempC,Atherton_visibility,Atherton_winddirDegree,Atherton_windspeedKmph
2020-03-17 09:00:00,13,7,0.0,6.0,3,3,40,04:20 AM,11:46 AM,07:19 AM,07:19 PM,7,9,11,9,24,70,77,0.1,1022,11,10,245,17
2020-03-17 12:00:00,13,7,0.0,6.0,3,3,40,04:20 AM,11:46 AM,07:19 AM,07:19 PM,6,10,12,10,21,100,67,0.1,1022,12,10,236,15
2020-03-17 15:00:00,13,7,0.0,6.0,3,3,40,04:20 AM,11:46 AM,07:19 AM,07:19 PM,6,12,13,12,21,95,60,0.0,1021,13,10,222,16
2020-03-17 18:00:00,13,7,0.0,6.0,3,3,40,04:20 AM,11:46 AM,07:19 AM,07:19 PM,9,10,12,10,40,100,78,0.0,1018,12,10,211,26
2020-03-17 21:00:00,13,7,0.0,6.0,3,1,40,04:20 AM,11:46 AM,07:19 AM,07:19 PM,8,10,12,10,41,100,75,0.0,1018,12,10,217,27
2020-03-18 00:00:00,8,6,0.0,6.0,2,1,33,05:13 AM,12:42 PM,07:17 AM,07:21 PM,8,10,12,10,36,100,78,0.2,1019,12,10,228,24
2020-03-18 03:00:00,8,6,0.0,6.0,2,1,33,05:13 AM,12:42 PM,07:17 AM,07:21 PM,6,7,9,7,15,100,84,2.5,1019,9,7,306,12
2020-03-18 06:00:00,8,6,0.0,6.0,2,2,33,05:13 AM,12:42 PM,07:17 AM,07:21 PM,5,6,8,6,14,100,84,2.5,1021,8,9,298,11
2020-03-18 09:00:00,8,6,0.0,6.0,2,2,33,05:13 AM,12:42 PM,07:17 AM,07:21 PM,3,5,7,5,13,100,73,0.4,1022,7,2,316,11
2020-03-18 12:00:00,8,6,0.0,6.0,2,2,33,05:13 AM,12:42 PM,07:17 AM,07:21 PM,3,5,6,5,9,100,79,1.1,1023,6,9,265,7
2020-03-18 15:00:00,8,6,0.0,6.0,2,2,33,05:13 AM,12:42 PM,07:17 AM,07:21 PM,2,5,7,5,15,100,70,0.3,1023,7,2,286,13
2020-03-18 18:00:00,8,6,0.0,6.0,2,2,33,05:13 AM,12:42 PM,07:17 AM,07:21 PM,1,4,6,4,12,100,68,0.1,1024,6,10,288,9
2020-03-18 21:00:00,8,6,0.0,6.0,2,1,33,05:13 AM,12:42 PM,07:17 AM,07:21 PM,1,5,6,5,9,100,68,0.0,1026,6,10,299,6
2020-03-19 00:00:00,10,5,0.0,7.4,3,1,25,05:54 AM,01:47 PM,07:14 AM,07:23 PM,2,6,6,6,4,34,74,0.0,1027,6,10,276,3
2020-03-19 03:00:00,10,5,0.0,7.4,3,1,25,05:54 AM,01:47 PM,07:14 AM,07:23 PM,2,5,5,5,4,34,77,0.0,1027,5,10,350,3
2020-03-19 06:00:00,10,5,0.0,7.4,3,3,25,05:54 AM,01:47 PM,07:14 AM,07:23 PM,1,4,5,4,6,48,73,0.0,1027,5,10,14,4
2020-03-19 09:00:00,10,5,0.0,7.4,3,3,25,05:54 AM,01:47 PM,07:14 AM,07:23 PM,-2,6,7,6,6,50,54,0.0,1028,7,10,16,5
2020-03-19 12:00:00,10,5,0.0,7.4,3,2,25,05:54 AM,01:47 PM,07:14 AM,07:23 PM,-4,8,9,8,6,100,41,0.0,1029,9,10,22,5
2020-03-19 15:00:00,10,5,0.0,7.4,3,2,25,05:54 AM,01:47 PM,07:14 AM,07:23 PM,-4,9,10,9,8,100,39,0.0,1028,10,10,13,6
2020-03-19 18:00:00,10,5,0.0,7.4,3,2,25,05:54 AM,01:47 PM,07:14 AM,07:23 PM,-1,7,8,7,9,100,51,0.0,1028,8,10,1,7
2020-03-19 21:00:00,10,5,0.0,7.4,3,1,25,05:54 AM,01:47 PM,07:14 AM,07:23 PM,-1,7,7,7,6,100,57,0.0,1030,7,10,40,4
2020-03-20 00:00:00,10,4,0.0,11.6,2,1,18,06:24 AM,02:55 PM,07:12 AM,07:24 PM,-0,6,6,6,5,76,63,0.0,1030,6,10,74,3
2020-03-20 03:00:00,10,4,0.0,11.6,2,1,18,06:24 AM,02:55 PM,07:12 AM,07:24 PM,1,3,5,3,13,8,77,0.0,1031,5,10,50,9
2020-03-20 06:00:00,10,4,0.0,11.6,2,2,18,06:24 AM,02:55 PM,07:12 AM,07:24 PM,0,1,4,1,18,0,76,0.0,1032,4,10,49,13
2020-03-20 09:00:00,10,4,0.0,11.6,2,3,18,06:24 AM,02:55 PM,07:12 AM,07:24 PM,-0,3,6,3,23,11,64,0.0,1033,6,10,63,19
2020-03-20 12:00:00,10,4,0.0,11.6,2,3,18,06:24 AM,02:55 PM,07:12 AM,07:24 PM,-2,6,9,6,23,0,45,0.0,1033,9,10,69,20
2020-03-20 15:00:00,10,4,0.0,11.6,2,3,18,06:24 AM,02:55 PM,07:12 AM,07:24 PM,-2,7,10,7,25,26,43,0.0,1032,10,10,72,22
2020-03-20 18:00:00,10,4,0.0,11.6,2,3,18,06:24 AM,02:55 PM,07:12 AM,07:24 PM,-2,4,7,4,27,0,53,0.0,1032,7,10,76,19
2020-03-20 21:00:00,10,4,0.0,11.6,2,1,18,06:24 AM,02:55 PM,07:12 AM,07:24 PM,-1,1,5,1,27,0,66,0.0,1033,5,10,74,18
2020-03-21 00:00:00,10,3,0.0,10.2,3,1,11,06:49 AM,04:05 PM,07:09 AM,07:26 PM,-1,-0,4,-0,27,0,72,0.0,1033,4,10,83,18
2020-03-21 03:00:00,10,3,0.0,10.2,3,1,11,06:49 AM,04:05 PM,07:09 AM,07:26 PM,-0,-0,4,-0,28,8,74,0.0,1031,4,10,86,18
2020-03-21 06:00:00,10,3,0.0,10.2,3,2,11,06:49 AM,04:05 PM,07:09 AM,07:26 PM,-1,-1,3,-1,32,11,74,0.0,1030,3,10,89,21
2020-03-21 09:00:00,10,3,0.0,10.2,3,3,11,06:49 AM,04:05 PM,07:09 AM,07:26 PM,-0,2,6,2,30,13,64,0.0,1029,6,10,103,24
2020-03-21 12:00:00,10,3,0.0,10.2,3,3,11,06:49 AM,04:05 PM,07:09 AM,07:26 PM,-7,6,9,6,28,0,32,0.0,1029,9,10,113,24
2020-03-21 15:00:00,10,3,0.0,10.2,3,3,11,06:49 AM,04:05 PM,07:09 AM,07:26 PM,-6,7,10,7,27,6,33,0.0,1027,10,10,110,24
2020-03-21 18:00:00,10,3,0.0,10.2,3,2,11,06:49 AM,04:05 PM,07:09 AM,07:26 PM,-4,3,7,3,28,100,48,0.0,1027,7,10,106,21
2020-03-21 21:00:00,10,3,0.0,10.2,3,1,11,06:49 AM,04:05 PM,07:09 AM,07:26 PM,-3,0,4,0,28,100,62,0.0,1028,4,10,112,19
2020-03-22 00:00:00,11,3,0.0,11.6,2,1,4,07:08 AM,05:15 PM,07:07 AM,07:28 PM,-2,1,4,1,24,88,66,0.0,1029,4,10,113,15
2020-03-22 03:00:00,11,3,0.0,11.6,2,1,4,07:08 AM,05:15 PM,07:07 AM,07:28 PM,-1,1,3,1,18,100,71,0.0,1029,3,10,101,11
2020-03-22 06:00:00,11,3,0.0,11.6,2,1,4,07:08 AM,05:15 PM,07:07 AM,07:28 PM,-2,-1,3,-1,19,99,73,0.0,1030,3,10,101,13
2020-03-22 09:00:00,11,3,0.0,11.6,2,3,4,07:08 AM,05:15 PM,07:07 AM,07:28 PM,-2,2,5,2,15,33,60,0.0,1030,5,10,116,13
2020-03-22 12:00:00,11,3,0.0,11.6,2,3,4,07:08 AM,05:15 PM,07:07 AM,07:28 PM,-3,8,9,8,12,10,41,0.0,1030,9,10,120,10
2020-03-22 15:00:00,11,3,0.0,11.6,2,4,4,07:08 AM,05:15 PM,07:07 AM,07:28 PM,-2,10,11,10,14,4,41,0.0,1029,11,10,121,13
2020-03-22 18:00:00,11,3,0.0,11.6,2,3,4,07:08 AM,05:15 PM,07:07 AM,07:28 PM,2,8,10,8,14,0,57,0.0,1029,10,10,114,12
2020-03-22 21:00:00,11,3,0.0,11.6,2,1,4,07:08 AM,05:15 PM,07:07 AM,07:28 PM,2,6,8,6,11,0,66,0.0,1030,8,10,122,10
2020-03-23 00:00:00,11,4,0.0,10.2,3,1,0,07:25 AM,06:23 PM,07:04 AM,07:30 PM,-2,2,5,2,13,9,63,0.0,1030,5,10,118,9
2020-03-23 03:00:00,11,4,0.0,10.2,3,1,0,07:25 AM,06:23 PM,07:04 AM,07:30 PM,1,6,6,6,6,0,67,0.0,1027,6,10,111,5
2020-03-23 06:00:00,11,4,0.0,10.2,3,2,0,07:25 AM,06:23 PM,07:04 AM,07:30 PM,-1,2,4,2,8,9,70,0.0,1027,4,10,121,5
2020-03-23 09:00:00,11,4,0.0,10.2,3,3,0,07:25 AM,06:23 PM,07:04 AM,07:30 PM,-3,3,6,3,17,33,55,0.0,1027,6,10,143,14
2020-03-23 12:00:00,11,4,0.0,10.2,3,3,0,07:25 AM,06:23 PM,07:04 AM,07:30 PM,-2,7,9,7,19,5,44,0.0,1026,9,10,159,16
2020-03-23 15:00:00,11,4,0.0,10.2,3,4,0,07:25 AM,06:23 PM,07:04 AM,07:30 PM,-1,9,11,9,19,16,43,0.0,1025,11,10,162,17
2020-03-23 18:00:00,11,4,0.0,10.2,3,2,0,07:25 AM,06:23 PM,07:04 AM,07:30 PM,-0,6,9,6,25,100,53,0.0,1025,9,10,157,17
2020-03-23 21:00:00,11,4,0.0,10.2,3,1,0,07:25 AM,06:23 PM,07:04 AM,07:30 PM,-0,4,7,4,25,17,62,0.0,1025,7,10,159,16
2020-03-24 00:00:00,15,4,0.0,10.2,4,1,0,07:39 AM,07:32 PM,07:02 AM,07:32 PM,-3,2,5,2,26,32,58,0.0,1025,5,10,159,17
2020-03-24 03:00:00,15,4,0.0,10.2,4,1,0,07:39 AM,07:32 PM,07:02 AM,07:32 PM,-1,1,5,1,24,21,67,0.0,1024,5,10,154,15
2020-03-24 06:00:00,15,4,0.0,10.2,4,2,0,07:39 AM,07:32 PM,07:02 AM,07:32 PM,0,1,4,1,21,33,78,0.0,1023,4,10,162,14
2020-03-24 09:00:00,15,4,0.0,10.2,4,3,0,07:39 AM,07:32 PM,07:02 AM,07:32 PM,3,4,7,4,19,19,75,0.0,1022,7,10,165,15
2020-03-24 12:00:00,15,4,0.0,10.2,4,4,0,07:39 AM,07:32 PM,07:02 AM,07:32 PM,7,11,13,11,22,21,68,0.0,1022,13,10,178,19
2020-03-24 15:00:00,15,4,0.0,10.2,4,3,0,07:39 AM,07:32 PM,07:02 AM,07:32 PM,9,13,15,13,27,65,67,0.0,1021,15,10,188,22
2020-03-24 18:00:00,15,4,0.0,10.2,4,4,0,07:39 AM,07:32 PM,07:02 AM,07:32 PM,9,11,13,11,27,48,76,0.0,1021,13,10,185,18
2020-03-24 21:00:00,15,4,0.0,10.2,4,1,0,07:39 AM,07:32 PM,07:02 AM,07:32 PM,8,9,11,9,24,27,82,0.0,1022,11,10,176,15
2020-03-25 00:00:00,18,6,0.0,11.6,4,1,3,07:53 AM,08:40 PM,06:59 AM,07:34 PM,3,6,8,6,19,51,71,0.0,1023,8,10,167,13
2020-03-25 03:00:00,18,6,0.0,11.6,4,1,3,07:53 AM,08:40 PM,06:59 AM,07:34 PM,4,7,8,7,14,6,72,0.0,1023,8,10,168,10
2020-03-25 06:00:00,18,6,0.0,11.6,4,3,3,07:53 AM,08:40 PM,06:59 AM,07:34 PM,-1,5,6,5,14,33,59,0.0,1024,6,10,155,9
2020-03-25 09:00:00,18,6,0.0,11.6,4,3,3,07:53 AM,08:40 PM,06:59 AM,07:34 PM,-0,7,9,7,11,7,52,0.0,1024,9,10,163,9
2020-03-25 12:00:00,18,6,0.0,11.6,4,5,3,07:53 AM,08:40 PM,06:59 AM,07:34 PM,4,15,15,15,10,0,46,0.0,1024,15,10,172,9
2020-03-25 15:00:00,18,6,0.0,11.6,4,5,3,07:53 AM,08:40 PM,06:59 AM,07:34 PM,5,18,18,18,9,0,42,0.0,1023,18,10,181,8
2020-03-25 18:00:00,18,6,0.0,11.6,4,4,3,07:53 AM,08:40 PM,06:59 AM,07:34 PM,4,14,15,14,8,4,50,0.0,1024,15,10,181,7
2020-03-25 21:00:00,18,6,0.0,11.6,4,1,3,07:53 AM,08:40 PM,06:59 AM,07:34 PM,6,14,14,14,5,0,58,0.0,1025,14,10,158,5
2020-03-26 00:00:00,17,8,0.0,11.6,4,1,11,08:07 AM,09:49 PM,06:57 AM,07:35 PM,6,12,12,12,5,0,64,0.0,1025,12,10,162,5
2020-03-26 03:00:00,17,8,0.0,11.6,4,1,11,08:07 AM,09:49 PM,06:57 AM,07:35 PM,6,11,11,11,1,0,73,0.0,1025,11,10,171,1
2020-03-26 06:00:00,17,8,0.0,11.6,4,3,11,08:07 AM,09:49 PM,06:57 AM,07:35 PM,4,8,8,8,1,3,75,0.0,1025,8,10,94,1
2020-03-26 09:00:00,17,8,0.0,11.6,4,4,11,08:07 AM,09:49 PM,06:57 AM,07:35 PM,2,11,11,11,5,5,53,0.0,1025,11,10,70,4
2020-03-26 12:00:00,17,8,0.0,11.6,4,4,11,08:07 AM,09:49 PM,06:57 AM,07:35 PM,-5,15,15,15,10,2,26,0.0,1025,15,10,97,9
2020-03-26 15:00:00,17,8,0.0,11.6,4,5,11,08:07 AM,09:49 PM,06:57 AM,07:35 PM,-4,17,17,17,9,0,23,0.0,1025,17,10,98,8
2020-03-26 18:00:00,17,8,0.0,11.6,4,5,11,08:07 AM,09:49 PM,06:57 AM,07:35 PM,2,15,15,15,9,0,41,0.0,1025,15,10,86,8
2020-03-26 21:00:00,17,8,0.0,11.6,4,1,11,08:07 AM,09:49 PM,06:57 AM,07:35 PM,2,11,12,11,9,0,53,0.0,1027,12,10,77,8
2020-03-27 00:00:00,13,6,0.0,11.6,3,1,18,08:22 AM,10:58 PM,06:54 AM,07:37 PM,3,11,11,11,5,0,60,0.0,1027,11,10,65,4
2020-03-27 03:00:00,13,6,0.0,11.6,3,1,18,08:22 AM,10:58 PM,06:54 AM,07:37 PM,-0,8,8,8,6,0,56,0.0,1027,8,10,52,5
2020-03-27 06:00:00,13,6,0.0,11.6,3,3,18,08:22 AM,10:58 PM,06:54 AM,07:37 PM,-1,4,6,4,9,0,62,0.0,1028,6,10,37,8
2020-03-27 09:00:00,13,6,0.0,11.6,3,3,18,08:22 AM,10:58 PM,06:54 AM,07:37 PM,-3,7,9,7,11,0,43,0.0,1028,9,10,70,9
2020-03-27 12:00:00,13,6,0.0,11.6,3,4,18,08:22 AM,10:58 PM,06:54 AM,07:37 PM,-4,10,11,10,15,0,33,0.0,1028,11,10,61,13
2020-03-27 15:00:00,13,6,0.0,11.6,3,4,18,08:22 AM,10:58 PM,06:54 AM,07:37 PM,-3,11,13,11,17,0,34,0.0,1027,13,10,44,15
2020-03-27 18:00:00,13,6,0.0,11.6,3,3,18,08:22 AM,10:58 PM,06:54 AM,07:37 PM,-1,7,10,7,22,4,48,0.0,1028,10,10,45,16
2020-03-27 21:00:00,13,6,0.0,11.6,3,1,18,08:22 AM,10:58 PM,06:54 AM,07:37 PM,-3,2,6,2,26,1,54,0.0,1030,6,10,52,18
2020-03-28 00:00:00,11,4,0.0,9.0,3,1,25,08:40 AM,No moonset,06:52 AM,07:39 PM,-2,1,5,1,26,6,62,0.0,1031,5,10,54,17
2020-03-28 03:00:00,11,4,0.0,9.0,3,1,25,08:40 AM,No moonset,06:52 AM,07:39 PM,3,3,7,3,27,44,76,0.0,1031,7,10,46,18
2020-03-28 06:00:00,11,4,0.0,9.0,3,2,25,08:40 AM,No moonset,06:52 AM,07:39 PM,2,1,5,1,26,20,79,0.0,1032,5,10,44,17
2020-03-28 09:00:00,11,4,0.0,9.0,3,3,25,08:40 AM,No moonset,06:52 AM,07:39 PM,1,4,8,4,30,47,63,0.0,1033,8,10,45,24
2020-03-28 12:00:00,11,4,0.0,9.0,3,3,25,08:40 AM,No moonset,06:52 AM,07:39 PM,1,8,11,8,27,68,52,0.0,1034,11,10,44,23
2020-03-28 15:00:00,11,4,0.0,9.0,3,2,25,08:40 AM,No moonset,06:52 AM,07:39 PM,-1,5,9,5,29,70,51,0.1,1035,9,10,37,25
2020-03-28 18:00:00,11,4,0.0,9.0,3,3,25,08:40 AM,No moonset,06:52 AM,07:39 PM,-2,2,6,2,33,28,56,0.0,1037,6,10,36,26
2020-03-28 21:00:00,11,4,0.0,9.0,3,1,25,08:40 AM,No moonset,06:52 AM,07:39 PM,-3,-1,4,-1,28,13,61,0.0,1039,4,10,27,19
2020-03-29 00:00:00,7,2,0.0,11.6,3,1,32,09:02 AM,12:09 AM,06:50 AM,07:41 PM,-4,-2,3,-2,29,0,61,0.0,1041,3,10,27,19
2020-03-29 03:00:00,7,2,0.0,11.6,3,1,32,09:02 AM,12:09 AM,06:50 AM,07:41 PM,-4,-2,2,-2,25,29,65,0.0,1042,2,10,18,16
2020-03-29 06:00:00,7,2,0.0,11.6,3,2,32,09:02 AM,12:09 AM,06:50 AM,07:41 PM,-4,-3,2,-3,26,19,65,0.0,1043,2,10,25,17
2020-03-29 09:00:00,7,2,0.0,11.6,3,2,32,09:02 AM,12:09 AM,06:50 AM,07:41 PM,-4,0,5,0,31,43,52,0.0,1044,5,10,40,26
2020-03-29 12:00:00,7,2,0.0,11.6,3,3,32,09:02 AM,12:09 AM,06:50 AM,07:41 PM,-4,3,7,3,26,15,44,0.0,1044,7,10,38,23
2020-03-29 15:00:00,7,2,0.0,11.6,3,3,32,09:02 AM,12:09 AM,06:50 AM,07:41 PM,-4,3,7,3,24,20,47,0.0,1043,7,10,30,21
2020-03-29 18:00:00,7,2,0.0,11.6,3,3,32,09:02 AM,12:09 AM,06:50 AM,07:41 PM,-4,1,5,1,23,39,53,0.0,1043,5,10,28,17
2020-03-29 21:00:00,7,2,0.0,11.6,3,1,32,09:02 AM,12:09 AM,06:50 AM,07:41 PM,-4,1,3,1,14,18,60,0.0,1043,3,10,20,10
2020-03-30 00:00:00,9,2,0.0,9.0,3,1,40,09:31 AM,01:19 AM,06:47 AM,07:43 PM,-4,1,3,1,9,60,62,0.0,1042,3,10,322,6
2020-03-30 03:00:00,9,2,0.0,9.0,3,1,40,09:31 AM,01:19 AM,06:47 AM,07:43 PM,-3,1,2,1,9,97,66,0.0,1040,2,10,335,5
2020-03-30 06:00:00,9,2,0.0,9.0,3,2,40,09:31 AM,01:19 AM,06:47 AM,07:43 PM,-3,1,3,1,7,43,65,0.0,1039,3,10,336,5
2020-03-30 09:00:00,9,2,0.0,9.0,3,3,40,09:31 AM,01:19 AM,06:47 AM,07:43 PM,-1,5,6,5,9,50,60,0.0,1037,6,10,346,8
2020-03-30 12:00:00,9,2,0.0,9.0,3,2,40,09:31 AM,01:19 AM,06:47 AM,07:43 PM,1,6,8,6,19,100,59,0.0,1036,8,10,22,14
2020-03-30 15:00:00,9,2,0.0,9.0,3,2,40,09:31 AM,01:19 AM,06:47 AM,07:43 PM,1,6,9,6,22,100,56,0.1,1035,9,10,24,18
2020-03-30 18:00:00,9,2,0.0,9.0,3,3,40,09:31 AM,01:19 AM,06:47 AM,07:43 PM,1,5,8,5,23,55,60,0.0,1035,8,10,31,16
2020-03-30 21:00:00,9,2,0.0,9.0,3,1,40,09:31 AM,01:19 AM,06:47 AM,07:43 PM,1,3,5,3,19,13,72,0.0,1036,5,10,24,12
2020-03-31 00:00:00,10,4,0.0,9.1,3,1,44,10:07 AM,02:26 AM,06:45 AM,07:45 PM,1,2,4,2,15,41,78,0.0,1036,4,10,18,10
2020-03-31 03:00:00,10,4,0.0,9.1,3,1,44,10:07 AM,02:26 AM,06:45 AM,07:45 PM,2,2,5,2,15,67,82,0.0,1035,5,10,22,10
2020-03-31 06:00:00,10,4,0.0,9.1,3,2,44,10:07 AM,02:26 AM,06:45 AM,07:45 PM,2,2,4,2,11,18,86,0.0,1036,4,10,29,7
2020-03-31 09:00:00,10,4,0.0,9.1,3,2,44,10:07 AM,02:26 AM,06:45 AM,07:45 PM,2,5,7,5,13,95,69,0.0,1035,7,10,46,11
2020-03-31 12:00:00,10,4,0.0,9.1,3,3,44,10:07 AM,02:26 AM,06:45 AM,07:45 PM,1,8,10,8,12,47,55,0.0,1034,10,10,45,10
2020-03-31 15:00:00,10,4,0.0,9.1,3,2,44,10:07 AM,02:26 AM,06:45 AM,07:45 PM,1,9,10,9,12,67,55,0.0,1033,10,10,17,10
2020-03-31 18:00:00,10,4,0.0,9.1,3,3,44,10:07 AM,02:26 AM,06:45 AM,07:45 PM,3,7,9,7,12,48,67,0.0,1031,9,10,330,10
2020-03-31 21:00:00,10,4,0.0,9.1,3,1,44,10:07 AM,02:26 AM,06:45 AM,07:45 PM,2,5,7,5,10,39,72,0.0,1031,7,10,321,8
2020-04-01 00:00:00,9,6,0.0,7.8,3,1,56,10:56 AM,03:29 AM,06:42 AM,07:46 PM,3,5,6,5,9,21,79,0.0,1030,6,10,289,6
2020-04-01 03:00:00,9,6,0.0,7.8,3,1,56,10:56 AM,03:29 AM,06:42 AM,07:46 PM,3,4,6,4,9,100,85,0.1,1027,6,10,262,6
2020-04-01 06:00:00,9,6,0.0,7.8,3,2,56,10:56 AM,03:29 AM,06:42 AM,07:46 PM,0,4,6,4,13,100,68,0.0,1026,6,10,289,9
2020-04-01 09:00:00,9,6,0.0,7.8,3,2,56,10:56 AM,03:29 AM,06:42 AM,07:46 PM,-1,5,7,5,17,100,57,0.0,1025,7,10,329,13
2020-04-01 12:00:00,9,6,0.0,7.8,3,2,56,10:56 AM,03:29 AM,06:42 AM,07:46 PM,-1,6,9,6,18,98,51,0.0,1024,9,10,311,16
2020-04-01 15:00:00,9,6,0.0,7.8,3,2,56,10:56 AM,03:29 AM,06:42 AM,07:46 PM,0,6,9,6,25,100,56,0.1,1022,9,10,310,22
2020-04-01 18:00:00,9,6,0.0,7.8,3,3,56,10:56 AM,03:29 AM,06:42 AM,07:46 PM,2,4,7,4,25,46,69,0.0,1021,7,10,311,18
2020-04-01 21:00:00,9,6,0.0,7.8,3,1,56,10:56 AM,03:29 AM,06:42 AM,07:46 PM,4,4,6,4,20,83,83,0.0,1021,6,10,313,13
2020-04-02 00:00:00,11,5,0.0,6.5,2,1,64,11:59 AM,04:22 AM,06:40 AM,07:48 PM,4,4,7,4,19,100,85,0.1,1020,7,10,296,13
2020-04-02 03:00:00,11,5,0.0,6.5,2,1,64,11:59 AM,04:22 AM,06:40 AM,07:48 PM,5,4,7,4,22,100,90,0.2,1017,7,10,284,15
2020-04-02 06:00:00,11,5,0.0,6.5,2,2,64,11:59 AM,04:22 AM,06:40 AM,07:48 PM,4,4,7,4,24,87,81,0.3,1015,7,10,275,14
2020-04-02 09:00:00,11,5,0.0,6.5,2,2,64,11:59 AM,04:22 AM,06:40 AM,07:48 PM,4,6,9,6,37,72,71,0.1,1014,9,10,286,28
2020-04-02 12:00:00,11,5,0.0,6.5,2,3,64,11:59 AM,04:22 AM,06:40 AM,07:48 PM,5,8,11,8,35,95,65,0.3,1013,11,10,285,30
2020-04-02 15:00:00,11,5,0.0,6.5,2,2,64,11:59 AM,04:22 AM,06:40 AM,07:48 PM,2,6,9,6,32,100,62,0.4,1012,9,10,305,25
2020-04-02 18:00:00,11,5,0.0,6.5,2,2,64,11:59 AM,04:22 AM,06:40 AM,07:48 PM,0,3,7,3,33,72,61,0.4,1013,7,9,312,25
2020-04-02 21:00:00,11,5,0.0,6.5,2,1,64,11:59 AM,04:22 AM,06:40 AM,07:48 PM,-1,1,5,1,28,38,67,0.0,1015,5,10,313,19
2020-04-03 00:00:00,9,4,0.0,6.6,3,1,71,01:14 PM,05:05 AM,06:37 AM,07:50 PM,-2,1,4,1,22,41,66,0.0,1016,4,10,311,15
2020-04-03 03:00:00,9,4,0.0,6.6,3,1,71,01:14 PM,05:05 AM,06:37 AM,07:50 PM,1,3,6,3,15,100,70,0.0,1015,6,10,304,11
2020-04-03 06:00:00,9,4,0.0,6.6,3,1,71,01:14 PM,05:05 AM,06:37 AM,07:50 PM,1,3,5,3,13,70,74,0.1,1016,5,10,292,8
2020-04-03 09:00:00,9,4,0.0,6.6,3,2,71,01:14 PM,05:05 AM,06:37 AM,07:50 PM,0,5,8,5,15,79,60,0.0,1016,8,10,276,12
2020-04-03 12:00:00,9,4,0.0,6.6,3,2,71,01:14 PM,05:05 AM,06:37 AM,07:50 PM,0,6,9,6,19,97,55,0.2,1016,9,10,268,16
2020-04-03 15:00:00,9,4,0.0,6.6,3,2,71,01:14 PM,05:05 AM,06:37 AM,07:50 PM,1,7,9,7,22,99,56,0.1,1016,9,10,273,18
2020-04-03 18:00:00,9,4,0.0,6.6,3,2,71,01:14 PM,05:05 AM,06:37 AM,07:50 PM,3,7,9,7,16,62,66,0.1,1016,9,10,275,12
2020-04-03 21:00:00,9,4,0.0,6.6,3,1,71,01:14 PM,05:05 AM,06:37 AM,07:50 PM,4,7,8,7,7,52,76,0.0,1017,8,10,211,5
2020-04-04 00:00:00,12,5,0.0,7.8,3,1,79,02:37 PM,05:38 AM,06:35 AM,07:52 PM,3,5,7,5,10,47,80,0.0,1018,7,10,183,7
2020-04-04 03:00:00,12,5,0.0,7.8,3,1,79,02:37 PM,05:38 AM,06:35 AM,07:52 PM,3,4,6,4,13,64,81,0.0,1018,6,10,186,9
2020-04-04 06:00:00,12,5,0.0,7.8,3,3,79,02:37 PM,05:38 AM,06:35 AM,07:52 PM,3,4,5,4,10,32,85,0.0,1017,5,10,173,7
2020-04-04 09:00:00,12,5,0.0,7.8,3,2,79,02:37 PM,05:38 AM,06:35 AM,07:52 PM,4,6,8,6,13,89,72,0.0,1018,8,10,180,11
2020-04-04 12:00:00,12,5,0.0,7.8,3,3,79,02:37 PM,05:38 AM,06:35 AM,07:52 PM,3,9,11,9,19,100,56,0.1,1018,11,10,198,16
2020-04-04 15:00:00,12,5,0.0,7.8,3,3,79,02:37 PM,05:38 AM,06:35 AM,07:52 PM,4,10,12,10,22,89,58,0.1,1017,12,10,190,17
2020-04-04 18:00:00,12,5,0.0,7.8,3,4,79,02:37 PM,05:38 AM,06:35 AM,07:52 PM,4,10,12,10,24,39,62,0.0,1016,12,10,186,16
2020-04-04 21:00:00,12,5,0.0,7.8,3,1,79,02:37 PM,05:38 AM,06:35 AM,07:52 PM,6,8,10,8,19,0,76,0.0,1017,10,10,163,13
2020-04-05 00:00:00,18,7,0.0,10.4,4,1,87,04:05 PM,06:05 AM,06:33 AM,07:54 PM,3,6,8,6,23,6,71,0.0,1016,8,10,156,14
2020-04-05 03:00:00,18,7,0.0,10.4,4,1,87,04:05 PM,06:05 AM,06:33 AM,07:54 PM,5,6,8,6,20,0,79,0.0,1014,8,10,141,13
2020-04-05 06:00:00,18,7,0.0,10.4,4,3,87,04:05 PM,06:05 AM,06:33 AM,07:54 PM,4,5,7,5,21,4,82,0.0,1012,7,10,134,13
2020-04-05 09:00:00,18,7,0.0,10.4,4,4,87,04:05 PM,06:05 AM,06:33 AM,07:54 PM,4,8,11,8,29,8,64,0.0,1010,11,10,154,22
2020-04-05 12:00:00,18,7,0.0,10.4,4,4,87,04:05 PM,06:05 AM,06:33 AM,07:54 PM,6,16,16,16,30,100,53,0.0,1008,16,10,161,26
2020-04-05 15:00:00,18,7,0.0,10.4,4,5,87,04:05 PM,06:05 AM,06:33 AM,07:54 PM,8,18,18,18,35,8,53,0.0,1006,18,10,167,28
