date_time,Palamadu_maxtempC,Palamadu_mintempC,Palamadu_totalSnow_cm,Palamadu_sunHour,Palamadu_uvIndex,Palamadu_uvIndex,Palamadu_moon_illumination,Palamadu_moonrise,Palamadu_moonset,Palamadu_sunrise,Palamadu_sunset,Palamadu_DewPointC,Palamadu_FeelsLikeC,Palamadu_HeatIndexC,Palamadu_WindChillC,Palamadu_WindGustKmph,Palamadu_cloudcover,Palamadu_humidity,Palamadu_precipMM,Palamadu_pressure,Palamadu_tempC,Palamadu_visibility,Palamadu_winddirDegree,Palamadu_windspeedKmph
2019-12-04 00:00:00,32,27,0.0,11.9,7,1,48,11:52 AM,No moonset,05:27 AM,06:07 PM,23,31,31,27,6,87,79,1.3,1009,27,9,164,4
2019-12-04 03:00:00,32,27,0.0,11.9,7,1,48,11:52 AM,No moonset,05:27 AM,06:07 PM,23,30,30,27,12,85,80,1.5,1008,27,9,138,8
2019-12-04 06:00:00,32,27,0.0,11.9,7,1,48,11:52 AM,No moonset,05:27 AM,06:07 PM,23,31,31,27,13,82,75,0.4,1009,27,9,122,9
2019-12-04 09:00:00,32,27,0.0,11.9,7,8,48,11:52 AM,No moonset,05:27 AM,06:07 PM,22,33,33,30,14,59,62,0.2,1010,30,10,86,12
2019-12-04 12:00:00,32,27,0.0,11.9,7,8,48,11:52 AM,No moonset,05:27 AM,06:07 PM,22,36,36,32,15,10,55,0.0,1009,32,10,52,13
2019-12-04 15:00:00,32,27,0.0,11.9,7,7,48,11:52 AM,No moonset,05:27 AM,06:07 PM,22,35,35,31,16,32,57,0.0,1008,31,10,61,14
2019-12-04 18:00:00,32,27,0.0,11.9,7,1,48,11:52 AM,No moonset,05:27 AM,06:07 PM,22,33,33,30,18,79,65,0.1,1009,30,10,88,15
2019-12-04 21:00:00,32,27,0.0,11.9,7,1,48,11:52 AM,No moonset,05:27 AM,06:07 PM,22,31,31,28,15,52,73,0.1,1011,28,10,113,11
2019-12-05 00:00:00,32,27,0.0,12.8,8,1,55,12:37 PM,12:28 AM,05:27 AM,06:08 PM,22,30,30,27,13,15,76,0.0,1010,27,10,134,9
2019-12-05 03:00:00,32,27,0.0,12.8,8,1,55,12:37 PM,12:28 AM,05:27 AM,06:08 PM,23,30,30,27,12,24,80,0.0,1009,27,10,138,9
2019-12-05 06:00:00,32,27,0.0,12.8,8,1,55,12:37 PM,12:28 AM,05:27 AM,06:08 PM,23,31,31,28,13,51,78,0.0,1010,28,10,137,10
2019-12-05 09:00:00,32,27,0.0,12.8,8,8,55,12:37 PM,12:28 AM,05:27 AM,06:08 PM,23,34,34,30,16,54,66,0.1,1011,30,10,98,14
2019-12-05 12:00:00,32,27,0.0,12.8,8,8,55,12:37 PM,12:28 AM,05:27 AM,06:08 PM,23,36,36,32,16,5,58,0.0,1010,32,10,67,14
2019-12-05 15:00:00,32,27,0.0,12.8,8,8,55,12:37 PM,12:28 AM,05:27 AM,06:08 PM,22,36,36,32,15,6,58,0.0,1009,32,10,67,13
2019-12-05 18:00:00,32,27,0.0,12.8,8,1,55,12:37 PM,12:28 AM,05:27 AM,06:08 PM,22,33,33,30,13,11,63,0.0,1009,30,10,71,10
2019-12-05 21:00:00,32,27,0.0,12.8,8,1,55,12:37 PM,12:28 AM,05:27 AM,06:08 PM,23,31,31,28,11,10,75,0.0,1011,28,10,97,8
2019-12-06 00:00:00,33,27,0.0,12.8,8,1,62,01:23 PM,01:07 AM,05:27 AM,06:08 PM,23,30,30,27,11,20,77,0.0,1010,27,10,114,8
2019-12-06 03:00:00,33,27,0.0,12.8,8,1,62,01:23 PM,01:07 AM,05:27 AM,06:08 PM,23,30,30,27,10,34,79,0.0,1009,27,10,120,7
2019-12-06 06:00:00,33,27,0.0,12.8,8,1,62,01:23 PM,01:07 AM,05:27 AM,06:08 PM,23,31,31,28,8,13,76,0.0,1010,28,10,131,6
2019-12-06 09:00:00,33,27,0.0,12.8,8,8,62,01:23 PM,01:07 AM,05:27 AM,06:08 PM,22,34,34,30,9,7,64,0.0,1010,30,10,80,8
2019-12-06 12:00:00,33,27,0.0,12.8,8,8,62,01:23 PM,01:07 AM,05:27 AM,06:08 PM,22,36,36,32,15,5,54,0.0,1009,32,10,38,13
2019-12-06 15:00:00,33,27,0.0,12.8,8,8,62,01:23 PM,01:07 AM,05:27 AM,06:08 PM,22,36,36,32,15,2,54,0.0,1008,32,10,47,13
2019-12-06 18:00:00,33,27,0.0,12.8,8,1,62,01:23 PM,01:07 AM,05:27 AM,06:08 PM,22,34,34,30,13,29,64,0.0,1009,30,10,77,11
2019-12-06 21:00:00,33,27,0.0,12.8,8,1,62,01:23 PM,01:07 AM,05:27 AM,06:08 PM,23,32,32,28,9,56,74,0.1,1010,28,10,107,6
2019-12-07 00:00:00,32,27,0.0,11.9,8,1,70,02:07 PM,01:44 AM,05:28 AM,06:09 PM,23,30,30,27,10,6,76,0.0,1010,27,10,148,6
2019-12-07 03:00:00,32,27,0.0,11.9,8,1,70,02:07 PM,01:44 AM,05:28 AM,06:09 PM,23,30,30,27,11,5,77,0.0,1009,27,10,173,7
2019-12-07 06:00:00,32,27,0.0,11.9,8,1,70,02:07 PM,01:44 AM,05:28 AM,06:09 PM,22,31,31,28,9,3,73,0.0,1010,28,10,161,6
2019-12-07 09:00:00,32,27,0.0,11.9,8,8,70,02:07 PM,01:44 AM,05:28 AM,06:09 PM,22,34,34,31,9,2,61,0.0,1011,31,10,85,8
2019-12-07 12:00:00,32,27,0.0,11.9,8,7,70,02:07 PM,01:44 AM,05:28 AM,06:09 PM,22,37,37,32,16,30,57,0.0,1009,32,10,44,14
2019-12-07 15:00:00,32,27,0.0,11.9,8,7,70,02:07 PM,01:44 AM,05:28 AM,06:09 PM,23,37,37,32,18,81,61,0.2,1008,32,10,73,15
2019-12-07 18:00:00,32,27,0.0,11.9,8,1,70,02:07 PM,01:44 AM,05:28 AM,06:09 PM,24,35,35,30,14,78,67,0.6,1009,30,10,110,12
2019-12-07 21:00:00,32,27,0.0,11.9,8,1,70,02:07 PM,01:44 AM,05:28 AM,06:09 PM,23,32,32,28,11,55,76,0.5,1011,28,10,167,8
2019-12-08 00:00:00,32,26,0.0,12.8,8,1,77,02:53 PM,02:22 AM,05:28 AM,06:09 PM,23,30,30,27,10,2,78,0.0,1010,27,10,211,6
2019-12-08 03:00:00,32,26,0.0,12.8,8,1,77,02:53 PM,02:22 AM,05:28 AM,06:09 PM,22,29,29,26,7,1,79,0.0,1009,26,10,215,5
2019-12-08 06:00:00,32,26,0.0,12.8,8,1,77,02:53 PM,02:22 AM,05:28 AM,06:09 PM,22,30,30,27,5,0,75,0.0,1010,27,10,154,3
2019-12-08 09:00:00,32,26,0.0,12.8,8,8,77,02:53 PM,02:22 AM,05:28 AM,06:09 PM,22,34,34,30,7,1,62,0.0,1011,30,10,41,6
2019-12-08 12:00:00,32,26,0.0,12.8,8,8,77,02:53 PM,02:22 AM,05:28 AM,06:09 PM,22,37,37,32,15,2,56,0.0,1010,32,10,30,13
2019-12-08 15:00:00,32,26,0.0,12.8,8,7,77,02:53 PM,02:22 AM,05:28 AM,06:09 PM,23,36,36,32,14,31,60,0.1,1008,32,10,57,12
2019-12-08 18:00:00,32,26,0.0,12.8,8,1,77,02:53 PM,02:22 AM,05:28 AM,06:09 PM,23,35,35,30,7,85,66,0.3,1009,30,10,139,6
2019-12-08 21:00:00,32,26,0.0,12.8,8,1,77,02:53 PM,02:22 AM,05:28 AM,06:09 PM,23,32,32,28,4,57,75,0.3,1010,28,10,255,3
2019-12-09 00:00:00,32,26,0.0,11.9,8,1,84,03:40 PM,03:02 AM,05:28 AM,06:10 PM,22,29,29,27,8,2,78,0.0,1010,27,10,267,5
2019-12-09 03:00:00,32,26,0.0,11.9,8,1,84,03:40 PM,03:02 AM,05:28 AM,06:10 PM,22,28,28,26,8,4,79,0.0,1009,26,10,254,5
2019-12-09 06:00:00,32,26,0.0,11.9,8,1,84,03:40 PM,03:02 AM,05:28 AM,06:10 PM,22,29,29,27,6,3,74,0.0,1010,27,10,283,4
2019-12-09 09:00:00,32,26,0.0,11.9,8,7,84,03:40 PM,03:02 AM,05:28 AM,06:10 PM,22,33,33,30,9,1,63,0.0,1011,30,10,246,8
2019-12-09 12:00:00,32,26,0.0,11.9,8,7,84,03:40 PM,03:02 AM,05:28 AM,06:10 PM,23,36,36,32,16,28,58,0.0,1009,32,10,26,14
2019-12-09 15:00:00,32,26,0.0,11.9,8,7,84,03:40 PM,03:02 AM,05:28 AM,06:10 PM,22,35,35,31,12,83,59,0.1,1008,31,10,35,10
2019-12-09 18:00:00,32,26,0.0,11.9,8,1,84,03:40 PM,03:02 AM,05:28 AM,06:10 PM,22,33,33,30,5,78,63,0.2,1008,30,10,33,4
2019-12-09 21:00:00,32,26,0.0,11.9,8,1,84,03:40 PM,03:02 AM,05:28 AM,06:10 PM,22,30,30,27,2,51,72,0.2,1009,27,10,130,1
2019-12-10 00:00:00,32,25,0.0,12.8,8,1,92,04:30 PM,03:44 AM,05:29 AM,06:10 PM,21,28,28,26,4,8,75,0.0,1009,26,10,266,2
2019-12-10 03:00:00,32,25,0.0,12.8,8,1,92,04:30 PM,03:44 AM,05:29 AM,06:10 PM,22,28,28,26,5,11,78,0.0,1008,26,10,203,3
2019-12-10 06:00:00,32,25,0.0,12.8,8,1,92,04:30 PM,03:44 AM,05:29 AM,06:10 PM,22,29,29,26,4,4,75,0.0,1009,26,10,123,3
2019-12-10 09:00:00,32,25,0.0,12.8,8,7,92,04:30 PM,03:44 AM,05:29 AM,06:10 PM,22,33,33,30,8,0,64,0.0,1010,30,10,21,6
2019-12-10 12:00:00,32,25,0.0,12.8,8,8,92,04:30 PM,03:44 AM,05:29 AM,06:10 PM,22,36,36,32,15,0,57,0.0,1009,32,10,29,13
2019-12-10 15:00:00,32,25,0.0,12.8,8,7,92,04:30 PM,03:44 AM,05:29 AM,06:10 PM,21,35,35,32,14,25,54,0.0,1007,32,10,142,13
2019-12-10 18:00:00,32,25,0.0,12.8,8,1,92,04:30 PM,03:44 AM,05:29 AM,06:10 PM,22,33,33,30,9,76,62,0.1,1008,30,10,316,8
2019-12-10 21:00:00,32,25,0.0,12.8,8,1,92,04:30 PM,03:44 AM,05:29 AM,06:10 PM,22,31,31,28,5,54,73,0.1,1009,28,10,216,4
2019-12-11 00:00:00,32,25,0.0,10.6,8,1,99,05:23 PM,04:28 AM,05:29 AM,06:11 PM,22,29,29,26,4,6,77,0.0,1009,26,10,179,3
2019-12-11 03:00:00,32,25,0.0,10.6,8,1,99,05:23 PM,04:28 AM,05:29 AM,06:11 PM,22,28,28,26,7,30,79,0.0,1009,26,10,157,4
2019-12-11 06:00:00,32,25,0.0,10.6,8,1,99,05:23 PM,04:28 AM,05:29 AM,06:11 PM,21,28,28,26,9,70,74,0.1,1010,26,10,148,5
2019-12-11 09:00:00,32,25,0.0,10.6,8,7,99,05:23 PM,04:28 AM,05:29 AM,06:11 PM,21,33,33,30,7,49,61,0.1,1010,30,10,96,6
2019-12-11 12:00:00,32,25,0.0,10.6,8,7,99,05:23 PM,04:28 AM,05:29 AM,06:11 PM,23,37,37,32,15,34,57,0.1,1009,32,10,41,13
2019-12-11 15:00:00,32,25,0.0,10.6,8,7,99,05:23 PM,04:28 AM,05:29 AM,06:11 PM,23,37,37,32,19,86,62,0.5,1007,32,10,69,15
2019-12-11 18:00:00,32,25,0.0,10.6,8,1,99,05:23 PM,04:28 AM,05:29 AM,06:11 PM,23,35,35,30,12,81,68,1.1,1007,30,9,66,9
2019-12-11 21:00:00,32,25,0.0,10.6,8,1,99,05:23 PM,04:28 AM,05:29 AM,06:11 PM,23,32,32,28,3,54,77,1.1,1009,28,9,109,2
2019-12-12 00:00:00,32,25,0.0,11.9,8,1,100,06:19 PM,05:18 AM,05:30 AM,06:11 PM,22,29,29,26,6,7,78,0.0,1009,26,10,240,4
2019-12-12 03:00:00,32,25,0.0,11.9,8,1,100,06:19 PM,05:18 AM,05:30 AM,06:11 PM,22,28,28,26,7,4,79,0.0,1008,26,10,230,4
2019-12-12 06:00:00,32,25,0.0,11.9,8,1,100,06:19 PM,05:18 AM,05:30 AM,06:11 PM,21,28,28,26,4,1,75,0.0,1008,26,10,261,2
2019-12-12 09:00:00,32,25,0.0,11.9,8,7,100,06:19 PM,05:18 AM,05:30 AM,06:11 PM,21,32,32,29,4,1,62,0.0,1009,29,10,248,4
2019-12-12 12:00:00,32,25,0.0,11.9,8,7,100,06:19 PM,05:18 AM,05:30 AM,06:11 PM,22,36,36,32,13,25,55,0.0,1008,32,10,34,11
2019-12-12 15:00:00,32,25,0.0,11.9,8,7,100,06:19 PM,05:18 AM,05:30 AM,06:11 PM,23,36,36,31,15,77,61,0.3,1007,31,10,52,13
2019-12-12 18:00:00,32,25,0.0,11.9,8,1,100,06:19 PM,05:18 AM,05:30 AM,06:11 PM,23,34,34,30,10,88,70,1.0,1008,30,9,147,8
2019-12-12 21:00:00,32,25,0.0,11.9,8,1,100,06:19 PM,05:18 AM,05:30 AM,06:11 PM,23,32,32,28,6,61,76,1.1,1010,28,9,343,4
2019-12-13 00:00:00,32,25,0.0,11.9,7,1,87,07:17 PM,06:11 AM,05:30 AM,06:12 PM,23,30,30,27,6,32,79,0.0,1009,27,10,346,4
2019-12-13 03:00:00,32,25,0.0,11.9,7,1,87,07:17 PM,06:11 AM,05:30 AM,06:12 PM,22,28,28,26,6,52,80,0.1,1008,26,10,308,4
2019-12-13 06:00:00,32,25,0.0,11.9,7,1,87,07:17 PM,06:11 AM,05:30 AM,06:12 PM,22,29,29,26,8,6,77,0.0,1009,26,10,271,5
2019-12-13 09:00:00,32,25,0.0,11.9,7,7,87,07:17 PM,06:11 AM,05:30 AM,06:12 PM,22,32,32,29,9,5,65,0.0,1010,29,10,232,7
2019-12-13 12:00:00,32,25,0.0,11.9,7,7,87,07:17 PM,06:11 AM,05:30 AM,06:12 PM,22,36,36,32,14,29,57,0.1,1009,32,10,28,12
2019-12-13 15:00:00,32,25,0.0,11.9,7,7,87,07:17 PM,06:11 AM,05:30 AM,06:12 PM,23,35,35,31,14,81,61,1.5,1008,31,9,53,11
2019-12-13 18:00:00,32,25,0.0,11.9,7,1,87,07:17 PM,06:11 AM,05:30 AM,06:12 PM,23,33,33,29,10,82,70,4.4,1008,29,7,57,5
2019-12-13 21:00:00,32,25,0.0,11.9,7,1,87,07:17 PM,06:11 AM,05:30 AM,06:12 PM,24,32,32,28,8,75,77,3.4,1010,28,8,135,4
2019-12-14 00:00:00,31,26,0.0,11.9,7,1,79,08:14 PM,07:08 AM,05:30 AM,06:12 PM,23,30,30,27,6,74,78,0.1,1010,27,10,333,4
2019-12-14 03:00:00,31,26,0.0,11.9,7,1,79,08:14 PM,07:08 AM,05:30 AM,06:12 PM,22,29,29,26,7,63,79,0.1,1009,26,10,318,4
2019-12-14 06:00:00,31,26,0.0,11.9,7,1,79,08:14 PM,07:08 AM,05:30 AM,06:12 PM,22,29,29,27,8,23,77,0.0,1010,27,10,325,5
2019-12-14 09:00:00,31,26,0.0,11.9,7,7,79,08:14 PM,07:08 AM,05:30 AM,06:12 PM,23,33,33,29,11,16,68,0.0,1011,29,10,223,9
2019-12-14 12:00:00,31,26,0.0,11.9,7,7,79,08:14 PM,07:08 AM,05:30 AM,06:12 PM,23,36,36,31,15,31,62,0.3,1009,31,10,2,12
2019-12-14 15:00:00,31,26,0.0,11.9,7,7,79,08:14 PM,07:08 AM,05:30 AM,06:12 PM,23,35,35,31,15,79,64,2.0,1008,31,8,3,11
2019-12-14 18:00:00,31,26,0.0,11.9,7,1,79,08:14 PM,07:08 AM,05:30 AM,06:12 PM,23,33,33,29,11,71,69,4.3,1008,29,7,4,6
2019-12-14 21:00:00,31,26,0.0,11.9,7,1,79,08:14 PM,07:08 AM,05:30 AM,06:12 PM,23,31,31,28,7,51,76,3.3,1010,28,8,60,4
2019-12-15 00:00:00,31,26,0.0,12.8,7,1,72,09:11 PM,08:07 AM,05:31 AM,06:13 PM,22,29,29,26,4,17,78,0.0,1009,26,10,172,3
2019-12-15 03:00:00,31,26,0.0,12.8,7,1,72,09:11 PM,08:07 AM,05:31 AM,06:13 PM,22,29,29,26,6,36,80,0.0,1008,26,10,165,4
2019-12-15 06:00:00,31,26,0.0,12.8,7,1,72,09:11 PM,08:07 AM,05:31 AM,06:13 PM,22,29,29,27,8,32,78,0.0,1009,27,10,143,5
2019-12-15 09:00:00,31,26,0.0,12.8,7,7,72,09:11 PM,08:07 AM,05:31 AM,06:13 PM,22,32,32,29,10,11,67,0.0,1010,29,10,84,8
2019-12-15 12:00:00,31,26,0.0,12.8,7,8,72,09:11 PM,08:07 AM,05:31 AM,06:13 PM,22,35,35,31,14,2,60,0.0,1009,31,10,45,12
2019-12-15 15:00:00,31,26,0.0,12.8,7,7,72,09:11 PM,08:07 AM,05:31 AM,06:13 PM,23,35,35,31,15,27,64,0.3,1007,31,10,58,13
2019-12-15 18:00:00,31,26,0.0,12.8,7,1,72,09:11 PM,08:07 AM,05:31 AM,06:13 PM,23,33,33,29,12,77,71,1.2,1007,29,9,92,9
2019-12-15 21:00:00,31,26,0.0,12.8,7,1,72,09:11 PM,08:07 AM,05:31 AM,06:13 PM,23,31,31,28,10,58,77,1.3,1008,28,9,115,7
2019-12-16 00:00:00,31,26,0.0,12.8,8,1,65,10:05 PM,09:07 AM,05:31 AM,06:13 PM,22,29,29,26,9,8,77,0.0,1008,26,10,146,5
2019-12-16 03:00:00,31,26,0.0,12.8,8,1,65,10:05 PM,09:07 AM,05:31 AM,06:13 PM,22,28,28,26,10,5,78,0.0,1008,26,10,159,6
2019-12-16 06:00:00,31,26,0.0,12.8,8,1,65,10:05 PM,09:07 AM,05:31 AM,06:13 PM,22,29,29,26,12,5,75,0.0,1009,26,10,151,8
2019-12-16 09:00:00,31,26,0.0,12.8,8,7,65,10:05 PM,09:07 AM,05:31 AM,06:13 PM,22,32,32,29,12,6,64,0.0,1010,29,10,109,10
2019-12-16 12:00:00,31,26,0.0,12.8,8,7,65,10:05 PM,09:07 AM,05:31 AM,06:13 PM,23,36,36,31,14,34,64,0.9,1008,31,9,56,10
2019-12-16 15:00:00,31,26,0.0,12.8,8,7,65,10:05 PM,09:07 AM,05:31 AM,06:13 PM,24,35,35,30,18,59,70,4.2,1007,30,7,90,10
2019-12-16 18:00:00,31,26,0.0,12.8,8,1,65,10:05 PM,09:07 AM,05:31 AM,06:13 PM,24,34,34,29,12,67,75,7.9,1007,29,6,146,6
2019-12-16 21:00:00,31,26,0.0,12.8,8,1,65,10:05 PM,09:07 AM,05:31 AM,06:13 PM,24,31,31,27,12,56,80,5.9,1009,27,5,183,6
2019-12-17 00:00:00,31,26,0.0,11.9,8,1,58,10:56 PM,10:05 AM,05:32 AM,06:14 PM,23,29,29,26,12,7,81,0.0,1009,26,10,172,7
2019-12-17 03:00:00,31,26,0.0,11.9,8,1,58,10:56 PM,10:05 AM,05:32 AM,06:14 PM,22,28,28,26,10,5,81,0.0,1008,26,10,179,6
2019-12-17 06:00:00,31,26,0.0,11.9,8,1,58,10:56 PM,10:05 AM,05:32 AM,06:14 PM,22,29,29,27,9,6,78,0.0,1009,27,10,153,5
2019-12-17 09:00:00,31,26,0.0,11.9,8,7,58,10:56 PM,10:05 AM,05:32 AM,06:14 PM,23,33,33,29,7,5,68,0.0,1009,29,10,98,6
2019-12-17 12:00:00,31,26,0.0,11.9,8,7,58,10:56 PM,10:05 AM,05:32 AM,06:14 PM,23,36,36,31,11,29,62,0.1,1008,31,10,51,9
2019-12-17 15:00:00,31,26,0.0,11.9,8,7,58,10:56 PM,10:05 AM,05:32 AM,06:14 PM,24,36,36,31,14,77,65,0.6,1007,31,10,54,12
2019-12-17 18:00:00,31,26,0.0,11.9,8,1,58,10:56 PM,10:05 AM,05:32 AM,06:14 PM,24,34,34,30,8,65,71,1.6,1007,30,9,87,6
2019-12-17 21:00:00,31,26,0.0,11.9,8,1,58,10:56 PM,10:05 AM,05:32 AM,06:14 PM,24,32,32,28,5,64,79,1.7,1009,28,10,163,3
2019-12-18 00:00:00,32,26,0.0,11.9,7,1,50,11:44 PM,11:02 AM,05:32 AM,06:14 PM,23,30,30,27,5,85,82,0.9,1009,27,9,216,3
2019-12-18 03:00:00,32,26,0.0,11.9,7,1,50,11:44 PM,11:02 AM,05:32 AM,06:14 PM,23,29,29,26,8,63,83,0.6,1008,26,9,247,5
2019-12-18 06:00:00,32,26,0.0,11.9,7,1,50,11:44 PM,11:02 AM,05:32 AM,06:14 PM,23,30,30,27,8,10,80,0.0,1009,27,10,260,5
2019-12-18 09:00:00,32,26,0.0,11.9,7,7,50,11:44 PM,11:02 AM,05:32 AM,06:14 PM,23,34,34,30,6,4,69,0.0,1009,30,10,196,5
2019-12-18 12:00:00,32,26,0.0,11.9,7,7,50,11:44 PM,11:02 AM,05:32 AM,06:14 PM,24,38,38,32,12,33,63,0.2,1008,32,10,25,10
2019-12-18 15:00:00,32,26,0.0,11.9,7,7,50,11:44 PM,11:02 AM,05:32 AM,06:14 PM,25,37,37,31,14,81,71,0.9,1007,31,10,30,12
2019-12-18 18:00:00,32,26,0.0,11.9,7,1,50,11:44 PM,11:02 AM,05:32 AM,06:14 PM,25,35,35,29,12,68,76,1.7,1007,29,9,115,8
2019-12-18 21:00:00,32,26,0.0,11.9,7,1,50,11:44 PM,11:02 AM,05:32 AM,06:14 PM,24,32,32,28,9,55,80,1.3,1008,28,10,294,6
2019-12-19 00:00:00,32,26,0.0,11.9,7,1,43,No moonrise,11:57 AM,05:33 AM,06:15 PM,23,29,29,26,10,55,81,0.0,1009,26,10,258,6
2019-12-19 03:00:00,32,26,0.0,11.9,7,1,43,No moonrise,11:57 AM,05:33 AM,06:15 PM,23,30,30,27,12,60,83,0.1,1008,27,10,238,7
2019-12-19 06:00:00,32,26,0.0,11.9,7,1,43,No moonrise,11:57 AM,05:33 AM,06:15 PM,23,31,31,27,7,11,79,0.0,1008,27,10,215,5
2019-12-19 09:00:00,32,26,0.0,11.9,7,7,43,No moonrise,11:57 AM,05:33 AM,06:15 PM,23,34,34,30,5,7,68,0.0,1009,30,10,247,4
2019-12-19 12:00:00,32,26,0.0,11.9,7,7,43,No moonrise,11:57 AM,05:33 AM,06:15 PM,24,38,38,32,13,30,64,0.4,1009,32,10,345,11
2019-12-19 15:00:00,32,26,0.0,11.9,7,7,43,No moonrise,11:57 AM,05:33 AM,06:15 PM,25,37,37,31,13,75,68,1.1,1007,31,9,304,10
2019-12-19 18:00:00,32,26,0.0,11.9,7,1,43,No moonrise,11:57 AM,05:33 AM,06:15 PM,25,35,35,29,10,76,75,1.6,1007,29,9,262,7
2019-12-19 21:00:00,32,26,0.0,11.9,7,1,43,No moonrise,11:57 AM,05:33 AM,06:15 PM,23,30,30,27,10,86,82,1.7,1009,27,9,243,6
2019-12-20 00:00:00,32,26,0.0,10.6,7,1,36,12:30 AM,12:51 PM,05:33 AM,06:15 PM,23,29,29,26,19,82,83,0.3,1009,26,10,215,10
2019-12-20 03:00:00,32,26,0.0,10.6,7,1,36,12:30 AM,12:51 PM,05:33 AM,06:15 PM,23,29,29,26,15,55,82,0.3,1008,26,10,217,9
2019-12-20 06:00:00,32,26,0.0,10.6,7,1,36,12:30 AM,12:51 PM,05:33 AM,06:15 PM,23,30,30,27,8,4,78,0.0,1009,27,10,223,5
2019-12-20 09:00:00,32,26,0.0,10.6,7,6,36,12:30 AM,12:51 PM,05:33 AM,06:15 PM,23,34,34,30,5,26,68,0.0,1009,30,10,165,5
2019-12-20 12:00:00,32,26,0.0,10.6,7,7,36,12:30 AM,12:51 PM,05:33 AM,06:15 PM,24,37,37,32,11,75,61,0.3,1009,32,10,22,9
2019-12-20 15:00:00,32,26,0.0,10.6,7,7,36,12:30 AM,12:51 PM,05:33 AM,06:15 PM,24,37,37,31,9,83,64,0.7,1007,31,10,3,8
2019-12-20 18:00:00,32,26,0.0,10.6,7,1,36,12:30 AM,12:51 PM,05:33 AM,06:15 PM,24,35,35,30,2,80,71,1.3,1007,30,9,86,1
2019-12-20 21:00:00,32,26,0.0,10.6,7,1,36,12:30 AM,12:51 PM,05:33 AM,06:15 PM,24,32,32,28,4,73,80,1.4,1008,28,9,232,3
2019-12-21 00:00:00,31,26,0.0,8.0,7,1,28,01:16 AM,01:45 PM,05:34 AM,06:16 PM,23,30,30,27,8,76,81,0.1,1008,27,10,195,5
2019-12-21 03:00:00,31,26,0.0,8.0,7,1,28,01:16 AM,01:45 PM,05:34 AM,06:16 PM,23,29,29,26,8,77,82,0.2,1007,26,10,197,5
2019-12-21 06:00:00,31,26,0.0,8.0,7,1,28,01:16 AM,01:45 PM,05:34 AM,06:16 PM,23,29,29,26,9,86,81,0.6,1009,26,10,150,6
2019-12-21 09:00:00,31,26,0.0,8.0,7,6,28,01:16 AM,01:45 PM,05:34 AM,06:16 PM,23,33,33,29,9,85,72,0.9,1009,29,9,89,7
2019-12-21 12:00:00,31,26,0.0,8.0,7,7,28,01:16 AM,01:45 PM,05:34 AM,06:16 PM,24,36,36,31,14,83,65,1.1,1009,31,9,48,11
2019-12-21 15:00:00,31,26,0.0,8.0,7,7,28,01:16 AM,01:45 PM,05:34 AM,06:16 PM,23,36,36,31,17,79,64,1.0,1007,31,9,69,13
2019-12-21 18:00:00,31,26,0.0,8.0,7,1,28,01:16 AM,01:45 PM,05:34 AM,06:16 PM,24,34,34,30,12,80,70,0.6,1007,30,10,103,10
2019-12-21 21:00:00,31,26,0.0,8.0,7,1,28,01:16 AM,01:45 PM,05:34 AM,06:16 PM,24,31,31,28,8,77,79,1.0,1008,28,9,157,5
2019-12-22 00:00:00,32,26,0.0,9.3,7,1,21,02:01 AM,02:39 PM,05:34 AM,06:16 PM,23,29,29,27,10,87,79,0.7,1008,27,10,192,6
2019-12-22 03:00:00,32,26,0.0,9.3,7,1,21,02:01 AM,02:39 PM,05:34 AM,06:16 PM,22,28,28,26,12,86,78,0.6,1008,26,9,182,7
2019-12-22 06:00:00,32,26,0.0,9.3,7,1,21,02:01 AM,02:39 PM,05:34 AM,06:16 PM,21,29,29,26,10,61,74,0.1,1009,26,10,131,6
2019-12-22 09:00:00,32,26,0.0,9.3,7,6,21,02:01 AM,02:39 PM,05:34 AM,06:16 PM,22,32,32,29,9,31,65,0.1,1009,29,10,80,7
2019-12-22 12:00:00,32,26,0.0,9.3,7,7,21,02:01 AM,02:39 PM,05:34 AM,06:16 PM,22,35,35,31,11,82,60,0.6,1008,31,10,33,9
2019-12-22 15:00:00,32,26,0.0,9.3,7,7,21,02:01 AM,02:39 PM,05:34 AM,06:16 PM,22,36,36,32,11,79,58,1.1,1007,32,9,42,8
2019-12-22 18:00:00,32,26,0.0,9.3,7,1,21,02:01 AM,02:39 PM,05:34 AM,06:16 PM,23,34,34,30,8,80,68,1.2,1007,30,10,113,6
2019-12-22 21:00:00,32,26,0.0,9.3,7,1,21,02:01 AM,02:39 PM,05:34 AM,06:16 PM,24,32,32,28,4,73,78,1.8,1009,28,9,169,2
2019-12-23 00:00:00,31,26,0.0,9.3,7,1,14,02:48 AM,03:35 PM,05:35 AM,06:17 PM,23,30,30,27,6,73,78,1.0,1009,27,9,213,4
2019-12-23 03:00:00,31,26,0.0,9.3,7,1,14,02:48 AM,03:35 PM,05:35 AM,06:17 PM,22,29,29,27,9,73,77,1.0,1008,27,9,207,6
2019-12-23 06:00:00,31,26,0.0,9.3,7,1,14,02:48 AM,03:35 PM,05:35 AM,06:17 PM,21,29,29,27,10,81,71,0.1,1009,27,10,182,6
2019-12-23 09:00:00,31,26,0.0,9.3,7,7,14,02:48 AM,03:35 PM,05:35 AM,06:17 PM,22,33,33,30,7,63,62,0.1,1010,30,10,99,6
