date_time,Kempsey_maxtempC,Kempsey_mintempC,Kempsey_totalSnow_cm,Kempsey_sunHour,Kempsey_uvIndex,Kempsey_uvIndex,Kempsey_moon_illumination,Kempsey_moonrise,Kempsey_moonset,Kempsey_sunrise,Kempsey_sunset,Kempsey_DewPointC,Kempsey_FeelsLikeC,Kempsey_HeatIndexC,Kempsey_WindChillC,Kempsey_WindGustKmph,Kempsey_cloudcover,Kempsey_humidity,Kempsey_precipMM,Kempsey_pressure,Kempsey_tempC,Kempsey_visibility,Kempsey_winddirDegree,Kempsey_windspeedKmph
2020-01-11 18:00:00,29,20,0.0,11.1,7,1,100,07:29 PM,04:56 AM,04:56 AM,06:57 PM,19,21,22,21,11,100,92,0.7,1012,21,10,184,7
2020-01-11 21:00:00,29,20,0.0,11.1,7,1,100,07:29 PM,04:56 AM,04:56 AM,06:57 PM,18,20,20,20,11,100,92,0.3,1014,20,5,186,7
2020-01-12 00:00:00,25,18,0.0,11.1,5,1,83,08:20 PM,06:00 AM,04:56 AM,06:57 PM,17,19,19,19,11,78,91,0.4,1014,19,4,190,7
2020-01-12 03:00:00,25,18,0.0,11.1,5,1,83,08:20 PM,06:00 AM,04:56 AM,06:57 PM,17,18,18,18,13,89,90,0.5,1013,18,3,196,8
2020-01-12 06:00:00,25,18,0.0,11.1,5,1,83,08:20 PM,06:00 AM,04:56 AM,06:57 PM,15,19,19,19,17,61,82,0.2,1015,19,7,183,11
2020-01-12 09:00:00,25,18,0.0,11.1,5,6,83,08:20 PM,06:00 AM,04:56 AM,06:57 PM,14,21,23,21,15,64,64,0.1,1016,21,10,177,11
2020-01-12 12:00:00,25,18,0.0,11.1,5,5,83,08:20 PM,06:00 AM,04:56 AM,06:57 PM,13,26,26,24,15,34,50,0.0,1016,24,10,156,13
2020-01-12 15:00:00,25,18,0.0,11.1,5,6,83,08:20 PM,06:00 AM,04:56 AM,06:57 PM,14,26,26,25,17,7,50,0.0,1015,25,10,141,15
2020-01-12 18:00:00,25,18,0.0,11.1,5,1,83,08:20 PM,06:00 AM,04:56 AM,06:57 PM,14,22,22,22,14,61,63,0.0,1016,22,10,150,11
2020-01-12 21:00:00,25,18,0.0,11.1,5,1,83,08:20 PM,06:00 AM,04:56 AM,06:57 PM,15,19,19,19,12,79,80,0.1,1018,19,10,178,7
2020-01-13 00:00:00,25,15,0.0,8.7,5,1,76,09:07 PM,07:08 AM,04:57 AM,06:56 PM,15,17,17,17,11,60,89,0.3,1018,17,10,202,5
2020-01-13 03:00:00,25,15,0.0,8.7,5,1,76,09:07 PM,07:08 AM,04:57 AM,06:56 PM,15,16,16,16,11,75,93,0.4,1017,16,10,222,5
2020-01-13 06:00:00,25,15,0.0,8.7,5,1,76,09:07 PM,07:08 AM,04:57 AM,06:56 PM,15,17,17,17,8,92,88,0.2,1017,17,10,226,4
2020-01-13 09:00:00,25,15,0.0,8.7,5,5,76,09:07 PM,07:08 AM,04:57 AM,06:56 PM,15,22,23,22,9,91,66,0.2,1018,22,10,185,6
2020-01-13 12:00:00,25,15,0.0,8.7,5,5,76,09:07 PM,07:08 AM,04:57 AM,06:56 PM,15,26,26,24,10,80,55,0.2,1017,24,10,138,9
2020-01-13 15:00:00,25,15,0.0,8.7,5,6,76,09:07 PM,07:08 AM,04:57 AM,06:56 PM,15,26,26,25,11,77,55,0.2,1015,25,10,122,9
2020-01-13 18:00:00,25,15,0.0,8.7,5,1,76,09:07 PM,07:08 AM,04:57 AM,06:56 PM,16,22,22,22,10,84,71,0.1,1016,22,10,136,7
2020-01-13 21:00:00,25,15,0.0,8.7,5,1,76,09:07 PM,07:08 AM,04:57 AM,06:56 PM,17,18,18,18,9,79,91,0.1,1017,18,5,199,5
2020-01-14 00:00:00,28,16,0.0,9.9,6,1,69,09:48 PM,08:16 AM,04:58 AM,06:56 PM,16,17,17,17,10,69,96,0.1,1017,17,2,243,5
2020-01-14 03:00:00,28,16,0.0,9.9,6,1,69,09:48 PM,08:16 AM,04:58 AM,06:56 PM,15,16,16,16,10,89,97,0.1,1016,16,1,247,5
2020-01-14 06:00:00,28,16,0.0,9.9,6,1,69,09:48 PM,08:16 AM,04:58 AM,06:56 PM,15,19,19,19,8,63,82,0.0,1017,19,7,242,5
2020-01-14 09:00:00,28,16,0.0,9.9,6,6,69,09:48 PM,08:16 AM,04:58 AM,06:56 PM,16,25,25,25,8,64,58,0.0,1017,25,10,175,7
2020-01-14 12:00:00,28,16,0.0,9.9,6,6,69,09:48 PM,08:16 AM,04:58 AM,06:56 PM,17,29,29,28,11,73,50,0.2,1015,28,10,110,9
2020-01-14 15:00:00,28,16,0.0,9.9,6,6,69,09:48 PM,08:16 AM,04:58 AM,06:56 PM,17,28,28,27,13,82,53,0.3,1014,27,10,102,11
2020-01-14 18:00:00,28,16,0.0,9.9,6,1,69,09:48 PM,08:16 AM,04:58 AM,06:56 PM,17,27,27,24,8,49,67,0.1,1015,24,10,111,6
2020-01-14 21:00:00,28,16,0.0,9.9,6,1,69,09:48 PM,08:16 AM,04:58 AM,06:56 PM,16,21,22,21,7,60,78,0.0,1015,21,10,204,4
2020-01-15 00:00:00,26,17,0.0,8.7,5,1,61,10:26 PM,09:24 AM,04:59 AM,06:56 PM,16,19,19,19,8,47,82,0.0,1014,19,10,246,4
2020-01-15 03:00:00,26,17,0.0,8.7,5,1,61,10:26 PM,09:24 AM,04:59 AM,06:56 PM,15,18,18,18,8,54,86,0.0,1013,18,10,239,4
2020-01-15 06:00:00,26,17,0.0,8.7,5,1,61,10:26 PM,09:24 AM,04:59 AM,06:56 PM,16,20,22,20,6,86,76,0.0,1014,20,10,223,4
2020-01-15 09:00:00,26,17,0.0,8.7,5,5,61,10:26 PM,09:24 AM,04:59 AM,06:56 PM,18,26,26,24,4,82,70,0.2,1014,24,10,134,3
2020-01-15 12:00:00,26,17,0.0,8.7,5,6,61,10:26 PM,09:24 AM,04:59 AM,06:56 PM,22,28,28,26,12,64,78,2.7,1012,26,8,55,7
2020-01-15 15:00:00,26,17,0.0,8.7,5,6,61,10:26 PM,09:24 AM,04:59 AM,06:56 PM,22,28,28,25,16,66,82,5.3,1011,25,7,47,8
2020-01-15 18:00:00,26,17,0.0,8.7,5,1,61,10:26 PM,09:24 AM,04:59 AM,06:56 PM,21,26,26,23,13,81,85,2.1,1011,23,8,40,7
2020-01-15 21:00:00,26,17,0.0,8.7,5,1,61,10:26 PM,09:24 AM,04:59 AM,06:56 PM,20,25,25,22,14,86,88,0.6,1011,22,10,27,8
2020-01-16 00:00:00,29,20,0.0,13.3,6,1,54,11:02 PM,10:29 AM,05:00 AM,06:56 PM,20,22,24,22,14,50,89,0.3,1010,22,10,12,8
2020-01-16 03:00:00,29,20,0.0,13.3,6,1,54,11:02 PM,10:29 AM,05:00 AM,06:56 PM,19,21,22,21,12,31,91,0.0,1009,21,10,239,6
2020-01-16 06:00:00,29,20,0.0,13.3,6,1,54,11:02 PM,10:29 AM,05:00 AM,06:56 PM,19,22,23,22,10,48,86,0.0,1009,22,10,125,6
2020-01-16 09:00:00,29,20,0.0,13.3,6,7,54,11:02 PM,10:29 AM,05:00 AM,06:56 PM,19,28,28,26,12,49,64,0.0,1009,26,10,21,10
2020-01-16 12:00:00,29,20,0.0,13.3,6,7,54,11:02 PM,10:29 AM,05:00 AM,06:56 PM,19,31,31,29,17,28,56,0.0,1007,29,10,43,15
2020-01-16 15:00:00,29,20,0.0,13.3,6,7,54,11:02 PM,10:29 AM,05:00 AM,06:56 PM,21,29,29,27,21,59,70,0.9,1006,27,9,47,16
2020-01-16 18:00:00,29,20,0.0,13.3,6,1,54,11:02 PM,10:29 AM,05:00 AM,06:56 PM,21,25,25,23,12,64,91,3.0,1007,23,8,254,8
2020-01-16 21:00:00,29,20,0.0,13.3,6,1,54,11:02 PM,10:29 AM,05:00 AM,06:56 PM,20,21,22,21,14,62,98,8.9,1008,21,7,351,8
2020-01-17 00:00:00,22,18,0.0,8.5,5,1,47,11:38 PM,11:34 AM,05:01 AM,06:56 PM,19,20,20,20,9,78,98,8.7,1007,20,7,321,5
2020-01-17 03:00:00,22,18,0.0,8.5,5,1,47,11:38 PM,11:34 AM,05:01 AM,06:56 PM,18,19,19,19,6,76,98,7.4,1006,19,8,311,3
2020-01-17 06:00:00,22,18,0.0,8.5,5,1,47,11:38 PM,11:34 AM,05:01 AM,06:56 PM,19,19,19,19,5,73,98,2.6,1007,19,9,295,3
2020-01-17 09:00:00,22,18,0.0,8.5,5,4,47,11:38 PM,11:34 AM,05:01 AM,06:56 PM,20,20,20,20,3,77,98,1.5,1007,20,10,114,1
2020-01-17 12:00:00,22,18,0.0,8.5,5,5,47,11:38 PM,11:34 AM,05:01 AM,06:56 PM,21,21,23,21,3,72,97,2.2,1006,21,9,27,2
2020-01-17 15:00:00,22,18,0.0,8.5,5,5,47,11:38 PM,11:34 AM,05:01 AM,06:56 PM,21,21,24,21,6,90,98,6.4,1005,21,6,53,4
2020-01-17 18:00:00,22,18,0.0,8.5,5,1,47,11:38 PM,11:34 AM,05:01 AM,06:56 PM,20,21,22,21,8,82,98,9.2,1006,21,6,48,5
2020-01-17 21:00:00,22,18,0.0,8.5,5,1,47,11:38 PM,11:34 AM,05:01 AM,06:56 PM,20,20,20,20,6,84,98,11.9,1007,20,6,58,3
2020-01-18 00:00:00,22,19,0.0,8.5,5,1,40,No moonrise,12:37 PM,05:02 AM,06:56 PM,20,20,20,20,7,82,98,5.9,1007,20,9,67,4
2020-01-18 03:00:00,22,19,0.0,8.5,5,1,40,No moonrise,12:37 PM,05:02 AM,06:56 PM,19,20,20,20,12,72,98,5.0,1006,20,8,60,6
2020-01-18 06:00:00,22,19,0.0,8.5,5,1,40,No moonrise,12:37 PM,05:02 AM,06:56 PM,20,20,20,20,15,89,98,6.0,1006,20,7,42,8
2020-01-18 09:00:00,22,19,0.0,8.5,5,5,40,No moonrise,12:37 PM,05:02 AM,06:56 PM,21,21,23,21,21,72,97,9.9,1007,21,4,40,10
2020-01-18 12:00:00,22,19,0.0,8.5,5,5,40,No moonrise,12:37 PM,05:02 AM,06:56 PM,21,21,22,21,8,86,98,8.5,1007,21,6,126,4
2020-01-18 15:00:00,22,19,0.0,8.5,5,5,40,No moonrise,12:37 PM,05:02 AM,06:56 PM,20,20,20,20,4,100,98,10.6,1007,20,6,201,2
2020-01-18 18:00:00,22,19,0.0,8.5,5,1,40,No moonrise,12:37 PM,05:02 AM,06:56 PM,19,20,20,20,4,74,98,4.6,1007,20,8,207,2
2020-01-18 21:00:00,22,19,0.0,8.5,5,1,40,No moonrise,12:37 PM,05:02 AM,06:56 PM,19,19,19,19,7,65,99,1.3,1008,19,9,208,4
2020-01-19 00:00:00,29,18,0.0,8.5,6,1,32,12:14 AM,01:41 PM,05:03 AM,06:55 PM,18,18,18,18,10,89,99,8.5,1007,18,6,218,6
2020-01-19 03:00:00,29,18,0.0,8.5,6,1,32,12:14 AM,01:41 PM,05:03 AM,06:55 PM,18,18,18,18,8,100,99,15.2,1006,18,5,232,5
2020-01-19 06:00:00,29,18,0.0,8.5,6,1,32,12:14 AM,01:41 PM,05:03 AM,06:55 PM,19,19,19,19,5,81,97,5.7,1006,19,3,255,3
2020-01-19 09:00:00,29,18,0.0,8.5,6,6,32,12:14 AM,01:41 PM,05:03 AM,06:55 PM,19,27,27,25,3,82,72,0.1,1006,25,7,145,3
2020-01-19 12:00:00,29,18,0.0,8.5,6,6,32,12:14 AM,01:41 PM,05:03 AM,06:55 PM,20,31,31,29,9,78,57,0.0,1005,29,10,78,8
2020-01-19 15:00:00,29,18,0.0,8.5,6,6,32,12:14 AM,01:41 PM,05:03 AM,06:55 PM,22,30,30,27,12,61,73,1.8,1004,27,8,73,9
2020-01-19 18:00:00,29,18,0.0,8.5,6,1,32,12:14 AM,01:41 PM,05:03 AM,06:55 PM,22,26,26,24,9,65,92,4.4,1005,24,7,40,5
2020-01-19 21:00:00,29,18,0.0,8.5,6,1,32,12:14 AM,01:41 PM,05:03 AM,06:55 PM,21,22,24,22,10,82,97,9.5,1006,22,4,13,5
2020-01-20 00:00:00,32,20,0.0,12.1,6,1,25,12:53 AM,02:44 PM,05:04 AM,06:55 PM,20,21,22,21,11,70,96,4.2,1005,21,8,234,6
2020-01-20 03:00:00,32,20,0.0,12.1,6,1,25,12:53 AM,02:44 PM,05:04 AM,06:55 PM,20,20,20,20,10,69,97,0.5,1004,20,9,337,5
2020-01-20 06:00:00,32,20,0.0,12.1,6,1,25,12:53 AM,02:44 PM,05:04 AM,06:55 PM,20,21,23,21,8,44,95,0.2,1005,21,4,329,4
2020-01-20 09:00:00,32,20,0.0,12.1,6,6,25,12:53 AM,02:44 PM,05:04 AM,06:55 PM,19,30,30,28,8,14,62,0.0,1006,28,7,342,6
2020-01-20 12:00:00,32,20,0.0,12.1,6,8,25,12:53 AM,02:44 PM,05:04 AM,06:55 PM,20,34,34,31,11,49,50,0.1,1005,31,10,152,9
2020-01-20 15:00:00,32,20,0.0,12.1,6,7,25,12:53 AM,02:44 PM,05:04 AM,06:55 PM,21,35,35,32,13,83,52,0.1,1003,32,9,45,12
2020-01-20 18:00:00,32,20,0.0,12.1,6,1,25,12:53 AM,02:44 PM,05:04 AM,06:55 PM,19,33,33,31,22,87,61,0.2,1005,31,10,29,14
2020-01-20 21:00:00,32,20,0.0,12.1,6,1,25,12:53 AM,02:44 PM,05:04 AM,06:55 PM,19,31,31,29,18,83,77,0.2,1006,29,10,224,9
2020-01-21 00:00:00,36,18,0.0,13.5,7,1,18,01:35 AM,03:47 PM,05:04 AM,06:55 PM,17,24,24,23,12,30,82,0.1,1007,23,10,328,6
2020-01-21 03:00:00,36,18,0.0,13.5,7,1,18,01:35 AM,03:47 PM,05:04 AM,06:55 PM,16,19,19,19,11,1,83,0.0,1007,19,10,324,5
2020-01-21 06:00:00,36,18,0.0,13.5,7,1,18,01:35 AM,03:47 PM,05:04 AM,06:55 PM,15,21,23,21,10,1,67,0.0,1008,21,10,315,5
2020-01-21 09:00:00,36,18,0.0,13.5,7,7,18,01:35 AM,03:47 PM,05:04 AM,06:55 PM,12,30,30,30,10,1,36,0.0,1009,30,10,311,8
2020-01-21 12:00:00,36,18,0.0,13.5,7,9,18,01:35 AM,03:47 PM,05:04 AM,06:55 PM,12,34,34,35,9,1,24,0.0,1008,35,10,307,8
2020-01-21 15:00:00,36,18,0.0,13.5,7,8,18,01:35 AM,03:47 PM,05:04 AM,06:55 PM,15,34,34,34,9,1,33,0.0,1007,34,10,164,8
2020-01-21 18:00:00,36,18,0.0,13.5,7,1,18,01:35 AM,03:47 PM,05:04 AM,06:55 PM,19,33,33,31,9,0,67,0.0,1009,31,10,140,6
2020-01-21 21:00:00,36,18,0.0,13.5,7,1,18,01:35 AM,03:47 PM,05:04 AM,06:55 PM,19,30,30,28,8,0,88,0.0,1010,28,10,206,4
2020-01-22 00:00:00,37,17,0.0,13.5,8,1,11,02:21 AM,04:46 PM,05:05 AM,06:54 PM,18,21,22,21,9,0,91,0.0,1010,21,10,255,4
2020-01-22 03:00:00,37,17,0.0,13.5,8,1,11,02:21 AM,04:46 PM,05:05 AM,06:54 PM,16,18,18,18,9,0,89,0.0,1010,18,10,270,4
2020-01-22 06:00:00,37,17,0.0,13.5,8,1,11,02:21 AM,04:46 PM,05:05 AM,06:54 PM,13,20,22,20,8,0,67,0.0,1012,20,10,296,4
2020-01-22 09:00:00,37,17,0.0,13.5,8,7,11,02:21 AM,04:46 PM,05:05 AM,06:54 PM,11,29,29,29,6,0,35,0.0,1012,29,10,108,5
2020-01-22 12:00:00,37,17,0.0,13.5,8,9,11,02:21 AM,04:46 PM,05:05 AM,06:54 PM,11,34,34,35,7,0,23,0.0,1010,35,10,27,6
2020-01-22 15:00:00,37,17,0.0,13.5,8,8,11,02:21 AM,04:46 PM,05:05 AM,06:54 PM,17,33,33,32,14,2,43,0.0,1008,32,10,54,12
2020-01-22 18:00:00,37,17,0.0,13.5,8,1,11,02:21 AM,04:46 PM,05:05 AM,06:54 PM,22,31,31,28,10,14,79,0.0,1009,28,10,62,8
2020-01-22 21:00:00,37,17,0.0,13.5,8,1,11,02:21 AM,04:46 PM,05:05 AM,06:54 PM,22,27,27,24,7,32,95,0.0,1010,24,5,257,4
2020-01-23 00:00:00,35,21,0.0,13.5,7,1,3,03:12 AM,05:42 PM,05:06 AM,06:54 PM,22,25,25,22,8,35,97,0.0,1010,22,2,120,4
2020-01-23 03:00:00,35,21,0.0,13.5,7,1,3,03:12 AM,05:42 PM,05:06 AM,06:54 PM,20,21,22,21,9,15,93,0.0,1009,21,7,227,4
2020-01-23 06:00:00,35,21,0.0,13.5,7,1,3,03:12 AM,05:42 PM,05:06 AM,06:54 PM,19,24,24,23,9,6,78,0.0,1010,23,10,349,6
2020-01-23 09:00:00,35,21,0.0,13.5,7,8,3,03:12 AM,05:42 PM,05:06 AM,06:54 PM,19,32,32,30,11,5,52,0.0,1009,30,10,129,9
2020-01-23 12:00:00,35,21,0.0,13.5,7,8,3,03:12 AM,05:42 PM,05:06 AM,06:54 PM,20,38,38,34,16,26,43,0.0,1007,34,10,43,14
2020-01-23 15:00:00,35,21,0.0,13.5,7,8,3,03:12 AM,05:42 PM,05:06 AM,06:54 PM,22,34,34,30,18,43,63,0.0,1006,30,10,46,14
2020-01-23 18:00:00,35,21,0.0,13.5,7,1,3,03:12 AM,05:42 PM,05:06 AM,06:54 PM,23,31,31,28,18,22,74,0.0,1007,28,10,20,10
2020-01-23 21:00:00,35,21,0.0,13.5,7,1,3,03:12 AM,05:42 PM,05:06 AM,06:54 PM,22,29,29,26,17,11,77,0.0,1009,26,10,18,9
2020-01-24 00:00:00,36,23,0.0,12.1,8,1,0,04:06 AM,06:32 PM,05:07 AM,06:54 PM,21,27,27,24,16,9,81,0.0,1009,24,10,246,8
2020-01-24 03:00:00,36,23,0.0,12.1,8,1,0,04:06 AM,06:32 PM,05:07 AM,06:54 PM,20,25,25,23,14,8,84,0.0,1008,23,10,356,7
2020-01-24 06:00:00,36,23,0.0,12.1,8,1,0,04:06 AM,06:32 PM,05:07 AM,06:54 PM,20,27,27,25,12,13,76,0.0,1009,25,10,357,7
2020-01-24 09:00:00,36,23,0.0,12.1,8,8,0,04:06 AM,06:32 PM,05:07 AM,06:54 PM,20,34,34,32,9,13,53,0.0,1010,32,10,350,7
2020-01-24 12:00:00,36,23,0.0,12.1,8,9,0,04:06 AM,06:32 PM,05:07 AM,06:54 PM,21,40,40,35,6,51,43,0.1,1009,35,10,125,6
2020-01-24 15:00:00,36,23,0.0,12.1,8,7,0,04:06 AM,06:32 PM,05:07 AM,06:54 PM,22,37,37,32,4,82,56,0.3,1008,32,9,55,3
2020-01-24 18:00:00,36,23,0.0,12.1,8,1,0,04:06 AM,06:32 PM,05:07 AM,06:54 PM,23,34,34,29,6,76,85,2.2,1010,29,8,115,4
2020-01-24 21:00:00,36,23,0.0,12.1,8,1,0,04:06 AM,06:32 PM,05:07 AM,06:54 PM,23,31,31,27,5,73,98,6.4,1011,27,4,89,3
2020-01-25 00:00:00,33,22,0.0,8.4,6,1,0,05:03 AM,07:17 PM,05:08 AM,06:53 PM,23,27,27,24,3,91,99,2.7,1011,24,1,217,1
2020-01-25 03:00:00,33,22,0.0,8.4,6,1,0,05:03 AM,07:17 PM,05:08 AM,06:53 PM,22,25,25,22,5,100,99,0.0,1011,22,0,215,3
2020-01-25 06:00:00,33,22,0.0,8.4,6,1,0,05:03 AM,07:17 PM,05:08 AM,06:53 PM,23,25,25,23,6,93,99,0.3,1012,23,7,218,4
2020-01-25 09:00:00,33,22,0.0,8.4,6,6,0,05:03 AM,07:17 PM,05:08 AM,06:53 PM,23,30,30,27,5,75,83,0.5,1013,27,10,214,3
2020-01-25 12:00:00,33,22,0.0,8.4,6,7,0,05:03 AM,07:17 PM,05:08 AM,06:53 PM,21,34,34,31,9,70,55,0.3,1013,31,9,106,8
2020-01-25 15:00:00,33,22,0.0,8.4,6,7,0,05:03 AM,07:17 PM,05:08 AM,06:53 PM,21,33,33,30,15,73,60,0.2,1011,30,9,54,13
2020-01-25 18:00:00,33,22,0.0,8.4,6,1,0,05:03 AM,07:17 PM,05:08 AM,06:53 PM,23,29,29,26,14,71,81,0.1,1012,26,10,52,10
2020-01-25 21:00:00,33,22,0.0,8.4,6,1,0,05:03 AM,07:17 PM,05:08 AM,06:53 PM,22,26,26,24,12,68,92,0.0,1013,24,10,37,7
2020-01-26 00:00:00,32,22,0.0,13.3,6,1,4,06:00 AM,07:57 PM,05:09 AM,06:53 PM,22,25,25,23,13,72,93,0.0,1013,23,10,31,8
2020-01-26 03:00:00,32,22,0.0,13.3,6,1,4,06:00 AM,07:57 PM,05:09 AM,06:53 PM,21,25,25,23,13,58,93,0.0,1013,23,10,24,7
2020-01-26 06:00:00,32,22,0.0,13.3,6,1,4,06:00 AM,07:57 PM,05:09 AM,06:53 PM,21,26,26,24,11,37,84,0.0,1014,24,10,15,8
2020-01-26 09:00:00,32,22,0.0,13.3,6,7,4,06:00 AM,07:57 PM,05:09 AM,06:53 PM,21,32,32,29,12,19,63,0.0,1013,29,10,25,10
2020-01-26 12:00:00,32,22,0.0,13.3,6,8,4,06:00 AM,07:57 PM,05:09 AM,06:53 PM,21,35,35,32,16,18,52,0.0,1013,32,10,50,14
2020-01-26 15:00:00,32,22,0.0,13.3,6,7,4,06:00 AM,07:57 PM,05:09 AM,06:53 PM,21,31,31,28,15,52,66,0.3,1012,28,10,55,13
2020-01-26 18:00:00,32,22,0.0,13.3,6,1,4,06:00 AM,07:57 PM,05:09 AM,06:53 PM,22,27,27,25,12,74,86,1.0,1013,25,9,32,8
2020-01-26 21:00:00,32,22,0.0,13.3,6,1,4,06:00 AM,07:57 PM,05:09 AM,06:53 PM,22,25,25,23,10,64,93,1.5,1015,23,9,15,6
2020-01-27 00:00:00,31,21,0.0,13.4,6,1,11,06:56 AM,08:32 PM,05:10 AM,06:52 PM,21,25,25,22,10,54,94,0.6,1014,22,10,12,6
2020-01-27 03:00:00,31,21,0.0,13.4,6,1,11,06:56 AM,08:32 PM,05:10 AM,06:52 PM,21,21,24,21,10,41,94,0.0,1013,21,5,6,5
2020-01-27 06:00:00,31,21,0.0,13.4,6,1,11,06:56 AM,08:32 PM,05:10 AM,06:52 PM,21,25,25,22,6,37,91,0.0,1014,22,7,5,4
2020-01-27 09:00:00,31,21,0.0,13.4,6,7,11,06:56 AM,08:32 PM,05:10 AM,06:52 PM,21,30,30,28,7,41,67,0.0,1014,28,10,42,6
2020-01-27 12:00:00,31,21,0.0,13.4,6,8,11,06:56 AM,08:32 PM,05:10 AM,06:52 PM,20,33,33,31,15,27,55,0.0,1014,31,10,59,13
2020-01-27 15:00:00,31,21,0.0,13.4,6,7,11,06:56 AM,08:32 PM,05:10 AM,06:52 PM,20,31,31,29,17,25,60,0.0,1012,29,10,54,15
2020-01-27 18:00:00,31,21,0.0,13.4,6,1,11,06:56 AM,08:32 PM,05:10 AM,06:52 PM,20,27,27,25,13,12,75,0.0,1013,25,10,45,9
2020-01-27 21:00:00,31,21,0.0,13.4,6,1,11,06:56 AM,08:32 PM,05:10 AM,06:52 PM,20,25,25,22,11,7,87,0.0,1015,22,10,20,6
2020-01-28 00:00:00,32,19,0.0,13.4,7,1,18,07:52 AM,09:05 PM,05:11 AM,06:52 PM,19,21,22,21,12,13,92,0.0,1014,21,10,239,6
2020-01-28 03:00:00,32,19,0.0,13.4,7,1,18,07:52 AM,09:05 PM,05:11 AM,06:52 PM,19,20,20,20,12,22,94,0.0,1013,20,5,357,6
2020-01-28 06:00:00,32,19,0.0,13.4,7,1,18,07:52 AM,09:05 PM,05:11 AM,06:52 PM,19,22,23,22,9,13,84,0.0,1014,22,7,122,6
2020-01-28 09:00:00,32,19,0.0,13.4,7,7,18,07:52 AM,09:05 PM,05:11 AM,06:52 PM,19,30,30,28,9,4,61,0.0,1014,28,10,26,8
2020-01-28 12:00:00,32,19,0.0,13.4,7,8,18,07:52 AM,09:05 PM,05:11 AM,06:52 PM,20,34,34,31,14,3,50,0.0,1013,31,10,54,12
2020-01-28 15:00:00,32,19,0.0,13.4,7,8,18,07:52 AM,09:05 PM,05:11 AM,06:52 PM,20,33,33,30,15,7,55,0.0,1011,30,10,56,13
2020-01-28 18:00:00,32,19,0.0,13.4,7,1,18,07:52 AM,09:05 PM,05:11 AM,06:52 PM,21,29,29,27,12,7,75,0.0,1012,27,10,45,9
2020-01-28 21:00:00,32,19,0.0,13.4,7,1,18,07:52 AM,09:05 PM,05:11 AM,06:52 PM,21,26,26,23,10,23,91,0.0,1014,23,5,18,6
2020-01-29 00:00:00,32,21,0.0,9.6,6,1,26,08:45 AM,09:35 PM,05:12 AM,06:51 PM,21,22,24,22,10,33,96,0.0,1013,22,2,237,5
2020-01-29 03:00:00,32,21,0.0,9.6,6,1,26,08:45 AM,09:35 PM,05:12 AM,06:51 PM,20,21,22,21,8,78,98,0.0,1013,21,1,251,4
2020-01-29 06:00:00,32,21,0.0,9.6,6,1,26,08:45 AM,09:35 PM,05:12 AM,06:51 PM,21,24,24,23,8,66,88,0.0,1014,23,7,191,5
2020-01-29 09:00:00,32,21,0.0,9.6,6,7,26,08:45 AM,09:35 PM,05:12 AM,06:51 PM,21,32,32,29,6,41,64,0.0,1015,29,10,163,5
2020-01-29 12:00:00,32,21,0.0,9.6,6,8,26,08:45 AM,09:35 PM,05:12 AM,06:51 PM,23,35,35,31,12,67,62,0.2,1014,31,9,129,10
2020-01-29 15:00:00,32,21,0.0,9.6,6,6,26,08:45 AM,09:35 PM,05:12 AM,06:51 PM,23,32,32,28,13,88,77,1.1,1013,28,10,114,9
2020-01-29 18:00:00,32,21,0.0,9.6,6,1,26,08:45 AM,09:35 PM,05:12 AM,06:51 PM,23,28,28,25,5,85,89,0.7,1015,25,10,154,4
2020-01-29 21:00:00,32,21,0.0,9.6,6,1,26,08:45 AM,09:35 PM,05:12 AM,06:51 PM,22,26,26,23,5,71,95,0.4,1016,23,10,192,3
2020-01-30 00:00:00,33,21,0.0,12.0,6,1,33,09:38 AM,10:03 PM,05:13 AM,06:50 PM,21,22,25,22,8,88,97,0.1,1016,22,3,226,4
2020-01-30 03:00:00,33,21,0.0,12.0,6,1,33,09:38 AM,10:03 PM,05:13 AM,06:50 PM,20,21,22,21,10,100,98,0.0,1015,21,0,236,5
2020-01-30 06:00:00,33,21,0.0,12.0,6,1,33,09:38 AM,10:03 PM,05:13 AM,06:50 PM,21,24,24,22,9,69,90,0.0,1016,22,7,230,6
2020-01-30 09:00:00,33,21,0.0,12.0,6,7,33,09:38 AM,10:03 PM,05:13 AM,06:50 PM,20,30,30,28,10,65,66,0.1,1017,28,10,193,8
2020-01-30 12:00:00,33,21,0.0,12.0,6,7,33,09:38 AM,10:03 PM,05:13 AM,06:50 PM,20,35,35,32,13,45,50,0.0,1015,32,10,124,11
2020-01-30 15:00:00,33,21,0.0,12.0,6,8,33,09:38 AM,10:03 PM,05:13 AM,06:50 PM,21,34,34,31,14,17,55,0.0,1014,31,10,83,12
2020-01-30 18:00:00,33,21,0.0,12.0,6,1,33,09:38 AM,10:03 PM,05:13 AM,06:50 PM,22,31,31,27,11,11,78,0.0,1015,27,10,51,8
2020-01-30 21:00:00,33,21,0.0,12.0,6,1,33,09:38 AM,10:03 PM,05:13 AM,06:50 PM,22,27,27,24,9,38,93,0.0,1016,24,5,28,5
2020-01-31 00:00:00,32,21,0.0,13.4,6,1,37,10:31 AM,10:32 PM,05:14 AM,06:50 PM,21,25,25,22,12,50,95,0.0,1016,22,2,18,6
