date_time,Oxford_maxtempC,Oxford_mintempC,Oxford_totalSnow_cm,Oxford_sunHour,Oxford_uvIndex,Oxford_uvIndex,Oxford_moon_illumination,Oxford_moonrise,Oxford_moonset,Oxford_sunrise,Oxford_sunset,Oxford_DewPointC,Oxford_FeelsLikeC,Oxford_HeatIndexC,Oxford_WindChillC,Oxford_WindGustKmph,Oxford_cloudcover,Oxford_humidity,Oxford_precipMM,Oxford_pressure,Oxford_tempC,Oxford_visibility,Oxford_winddirDegree,Oxford_windspeedKmph
2020-02-19 12:00:00,6,-2,0.2,5.0,1,1,15,06:18 AM,01:53 PM,08:19 AM,06:27 PM,3,1,4,1,27,100,92,0.5,1017,4,2,210,19
2020-02-19 15:00:00,6,-2,0.2,5.0,1,2,15,06:18 AM,01:53 PM,08:19 AM,06:27 PM,5,1,6,1,39,100,94,1.4,1013,6,9,199,25
2020-02-19 18:00:00,6,-2,0.2,5.0,1,1,15,06:18 AM,01:53 PM,08:19 AM,06:27 PM,6,2,4,2,50,100,92,1.7,1010,2,9,216,30
2020-02-19 21:00:00,6,-2,0.2,5.0,1,1,15,06:18 AM,01:53 PM,08:19 AM,06:27 PM,6,-2,2,-2,58,96,87,0.2,1009,-2,2,222,35
2020-02-20 00:00:00,9,2,2.1,5.1,3,1,7,07:08 AM,02:51 PM,08:17 AM,06:29 PM,6,3,7,3,56,53,88,0.0,1007,7,10,214,32
2020-02-20 03:00:00,9,2,2.1,5.1,3,1,7,07:08 AM,02:51 PM,08:17 AM,06:29 PM,6,4,8,4,51,79,88,0.0,1004,8,10,207,31
2020-02-20 06:00:00,9,2,2.1,5.1,3,2,7,07:08 AM,02:51 PM,08:17 AM,06:29 PM,6,4,8,4,50,100,86,0.0,1002,8,10,201,31
2020-02-20 09:00:00,9,2,2.1,5.1,3,2,7,07:08 AM,02:51 PM,08:17 AM,06:29 PM,7,5,9,5,56,100,89,0.3,1000,9,2,207,36
2020-02-20 12:00:00,9,2,2.1,5.1,3,1,7,07:08 AM,02:51 PM,08:17 AM,06:29 PM,2,-3,3,-3,44,100,95,1.7,1003,3,2,281,31
2020-02-20 15:00:00,9,2,2.1,5.1,3,1,7,07:08 AM,02:51 PM,08:17 AM,06:29 PM,-1,-2,4,-2,53,75,68,0.9,1008,4,10,284,37
2020-02-20 18:00:00,9,2,2.1,5.1,3,1,7,07:08 AM,02:51 PM,08:17 AM,06:29 PM,-2,-3,2,-3,43,74,76,0.8,1013,2,7,266,23
2020-02-20 21:00:00,9,2,2.1,5.1,3,1,7,07:08 AM,02:51 PM,08:17 AM,06:29 PM,-1,-4,2,-4,46,35,81,0.0,1016,2,10,261,26
2020-02-21 00:00:00,9,1,0.0,5.1,2,1,0,07:47 AM,03:57 PM,08:15 AM,06:30 PM,-1,-4,1,-4,37,79,85,0.0,1019,1,10,245,20
2020-02-21 03:00:00,9,1,0.0,5.1,2,1,0,07:47 AM,03:57 PM,08:15 AM,06:30 PM,1,-2,3,-2,41,60,88,0.0,1017,3,10,219,22
2020-02-21 06:00:00,9,1,0.0,5.1,2,1,0,07:47 AM,03:57 PM,08:15 AM,06:30 PM,2,-0,5,-0,48,100,84,0.0,1017,5,10,226,27
2020-02-21 09:00:00,9,1,0.0,5.1,2,2,0,07:47 AM,03:57 PM,08:15 AM,06:30 PM,3,1,6,1,55,100,82,0.0,1016,6,10,232,33
2020-02-21 12:00:00,9,1,0.0,5.1,2,2,0,07:47 AM,03:57 PM,08:15 AM,06:30 PM,5,3,8,3,64,100,79,0.0,1016,8,10,231,42
2020-02-21 15:00:00,9,1,0.0,5.1,2,2,0,07:47 AM,03:57 PM,08:15 AM,06:30 PM,5,4,9,4,62,100,81,0.1,1014,9,10,228,40
2020-02-21 18:00:00,9,1,0.0,5.1,2,2,0,07:47 AM,03:57 PM,08:15 AM,06:30 PM,5,7,10,7,60,100,78,0.0,1012,7,10,216,38
2020-02-21 21:00:00,9,1,0.0,5.1,2,1,0,07:47 AM,03:57 PM,08:15 AM,06:30 PM,6,3,6,3,56,100,83,0.1,1010,3,10,216,34
2020-02-22 00:00:00,10,5,0.0,6.7,2,1,0,08:16 AM,05:06 PM,08:13 AM,06:32 PM,8,6,10,6,62,100,89,0.0,1008,10,10,229,39
2020-02-22 03:00:00,10,5,0.0,6.7,2,1,0,08:16 AM,05:06 PM,08:13 AM,06:32 PM,8,6,10,6,67,100,89,1.2,1006,10,9,236,42
2020-02-22 06:00:00,10,5,0.0,6.7,2,2,0,08:16 AM,05:06 PM,08:13 AM,06:32 PM,7,6,10,6,67,81,83,0.0,1008,10,10,262,40
2020-02-22 09:00:00,10,5,0.0,6.7,2,2,0,08:16 AM,05:06 PM,08:13 AM,06:32 PM,4,2,7,2,46,100,84,0.2,1011,7,2,261,30
2020-02-22 12:00:00,10,5,0.0,6.7,2,2,0,08:16 AM,05:06 PM,08:13 AM,06:32 PM,3,2,7,2,53,69,74,0.3,1014,7,10,263,35
2020-02-22 15:00:00,10,5,0.0,6.7,2,2,0,08:16 AM,05:06 PM,08:13 AM,06:32 PM,2,2,7,2,50,100,75,0.4,1015,7,10,261,33
2020-02-22 18:00:00,10,5,0.0,6.7,2,2,0,08:16 AM,05:06 PM,08:13 AM,06:32 PM,3,1,5,1,38,60,84,0.4,1017,5,10,260,24
2020-02-22 21:00:00,10,5,0.0,6.7,2,1,0,08:16 AM,05:06 PM,08:13 AM,06:32 PM,2,1,5,1,29,100,84,0.1,1018,5,10,240,17
2020-02-23 00:00:00,10,2,0.0,5.1,2,1,0,08:39 AM,06:15 PM,08:11 AM,06:34 PM,4,1,5,1,29,100,90,0.4,1017,5,2,237,18
2020-02-23 03:00:00,10,2,0.0,5.1,2,1,0,08:39 AM,06:15 PM,08:11 AM,06:34 PM,5,3,6,3,26,100,97,3.8,1008,6,7,193,17
2020-02-23 06:00:00,10,2,0.0,5.1,2,2,0,08:39 AM,06:15 PM,08:11 AM,06:34 PM,9,6,10,6,51,100,95,5.5,1006,10,7,264,32
2020-02-23 09:00:00,10,2,0.0,5.1,2,2,0,08:39 AM,06:15 PM,08:11 AM,06:34 PM,6,4,8,4,42,100,91,0.8,1008,8,9,282,27
2020-02-23 12:00:00,10,2,0.0,5.1,2,1,0,08:39 AM,06:15 PM,08:11 AM,06:34 PM,3,-1,4,-1,46,100,93,0.1,1015,4,10,316,33
2020-02-23 15:00:00,10,2,0.0,5.1,2,2,0,08:39 AM,06:15 PM,08:11 AM,06:34 PM,-0,1,6,1,46,89,65,0.1,1018,6,10,297,32
2020-02-23 18:00:00,10,2,0.0,5.1,2,1,0,08:39 AM,06:15 PM,08:11 AM,06:34 PM,-1,-1,3,-1,26,74,75,0.1,1022,3,10,284,13
2020-02-23 21:00:00,10,2,0.0,5.1,2,1,0,08:39 AM,06:15 PM,08:11 AM,06:34 PM,-1,-1,2,-1,23,100,81,0.0,1023,2,10,247,12
2020-02-24 00:00:00,11,2,0.0,5.1,2,1,0,08:59 AM,07:25 PM,08:08 AM,06:36 PM,1,0,3,0,15,100,85,0.2,1022,3,9,166,10
2020-02-24 03:00:00,11,2,0.0,5.1,2,1,0,08:59 AM,07:25 PM,08:08 AM,06:36 PM,1,-4,2,-4,39,100,95,1.4,1016,2,9,145,26
2020-02-24 06:00:00,11,2,0.0,5.1,2,2,0,08:59 AM,07:25 PM,08:08 AM,06:36 PM,5,0,5,0,55,100,95,0.0,1008,5,10,165,33
2020-02-24 09:00:00,11,2,0.0,5.1,2,2,0,08:59 AM,07:25 PM,08:08 AM,06:36 PM,8,5,9,5,50,100,94,6.7,1002,9,7,222,31
2020-02-24 12:00:00,11,2,0.0,5.1,2,3,0,08:59 AM,07:25 PM,08:08 AM,06:36 PM,9,8,11,8,50,100,88,0.0,999,11,10,239,34
2020-02-24 15:00:00,11,2,0.0,5.1,2,3,0,08:59 AM,07:25 PM,08:08 AM,06:36 PM,8,7,10,7,44,100,84,0.2,999,10,10,255,28
2020-02-24 18:00:00,11,2,0.0,5.1,2,2,0,08:59 AM,07:25 PM,08:08 AM,06:36 PM,4,2,6,2,40,93,83,0.3,1001,6,10,281,26
2020-02-24 21:00:00,11,2,0.0,5.1,2,1,0,08:59 AM,07:25 PM,08:08 AM,06:36 PM,1,-1,4,-1,38,81,83,0.1,1003,4,10,269,23
2020-02-25 00:00:00,5,0,3.9,6.8,1,1,8,09:15 AM,08:33 PM,08:06 AM,06:38 PM,1,-2,3,-2,38,62,84,0.3,1004,3,10,263,23
2020-02-25 03:00:00,5,0,3.9,6.8,1,1,8,09:15 AM,08:33 PM,08:06 AM,06:38 PM,0,-2,2,-2,30,75,87,0.1,1001,2,10,241,17
2020-02-25 06:00:00,5,0,3.9,6.8,1,1,8,09:15 AM,08:33 PM,08:06 AM,06:38 PM,1,-3,2,-3,26,80,92,0.1,1001,2,7,236,16
2020-02-25 09:00:00,5,0,3.9,6.8,1,1,8,09:15 AM,08:33 PM,08:06 AM,06:38 PM,0,-2,3,-2,34,55,83,1.1,999,3,5,272,24
2020-02-25 12:00:00,5,0,3.9,6.8,1,2,8,09:15 AM,08:33 PM,08:06 AM,06:38 PM,1,1,5,1,30,98,71,1.5,998,5,9,259,24
2020-02-25 15:00:00,5,0,3.9,6.8,1,1,8,09:15 AM,08:33 PM,08:06 AM,06:38 PM,0,0,5,0,35,81,71,1.5,995,5,10,270,24
2020-02-25 18:00:00,5,0,3.9,6.8,1,1,8,09:15 AM,08:33 PM,08:06 AM,06:38 PM,1,-4,1,-4,35,100,95,2.3,994,1,7,274,25
2020-02-25 21:00:00,5,0,3.9,6.8,1,1,8,09:15 AM,08:33 PM,08:06 AM,06:38 PM,-0,-6,0,-6,39,100,95,1.0,994,0,5,276,26
2020-02-26 00:00:00,4,-0,0.3,5.2,1,1,15,09:30 AM,09:41 PM,08:04 AM,06:40 PM,-1,-5,1,-5,44,93,85,2.2,996,1,0,283,28
2020-02-26 03:00:00,4,-0,0.3,5.2,1,1,15,09:30 AM,09:41 PM,08:04 AM,06:40 PM,-2,-6,-0,-6,37,44,90,0.0,996,-0,10,279,21
2020-02-26 06:00:00,4,-0,0.3,5.2,1,1,15,09:30 AM,09:41 PM,08:04 AM,06:40 PM,-1,-5,0,-5,34,71,88,0.1,999,0,10,290,18
2020-02-26 09:00:00,4,-0,0.3,5.2,1,1,15,09:30 AM,09:41 PM,08:04 AM,06:40 PM,0,-2,3,-2,41,67,80,0.0,1002,3,10,303,27
2020-02-26 12:00:00,4,-0,0.3,5.2,1,1,15,09:30 AM,09:41 PM,08:04 AM,06:40 PM,-1,-1,4,-1,45,88,69,0.8,1006,4,9,301,33
2020-02-26 15:00:00,4,-0,0.3,5.2,1,1,15,09:30 AM,09:41 PM,08:04 AM,06:40 PM,-2,-1,4,-1,40,71,66,0.3,1007,4,9,285,28
2020-02-26 18:00:00,4,-0,0.3,5.2,1,1,15,09:30 AM,09:41 PM,08:04 AM,06:40 PM,-2,-4,1,-4,32,70,83,0.3,1007,1,7,250,17
2020-02-26 21:00:00,4,-0,0.3,5.2,1,1,15,09:30 AM,09:41 PM,08:04 AM,06:40 PM,-1,-4,0,-4,24,56,94,0.0,1005,0,10,235,13
2020-02-27 00:00:00,5,0,1.6,5.2,1,1,23,09:45 AM,10:48 PM,08:02 AM,06:42 PM,-1,-3,1,-3,22,100,89,0.0,1004,1,10,226,13
2020-02-27 03:00:00,5,0,1.6,5.2,1,1,23,09:45 AM,10:48 PM,08:02 AM,06:42 PM,1,-2,2,-2,16,100,97,0.5,999,2,2,199,11
2020-02-27 06:00:00,5,0,1.6,5.2,1,1,23,09:45 AM,10:48 PM,08:02 AM,06:42 PM,1,-1,2,-1,13,100,98,0.0,998,2,10,280,9
2020-02-27 09:00:00,5,0,1.6,5.2,1,1,23,09:45 AM,10:48 PM,08:02 AM,06:42 PM,1,-3,2,-3,27,100,94,1.1,999,2,2,327,19
2020-02-27 12:00:00,5,0,1.6,5.2,1,1,23,09:45 AM,10:48 PM,08:02 AM,06:42 PM,-0,-1,5,-1,38,87,71,1.6,1002,5,9,316,31
2020-02-27 15:00:00,5,0,1.6,5.2,1,1,23,09:45 AM,10:48 PM,08:02 AM,06:42 PM,-1,-1,5,-1,42,88,67,0.4,1005,5,9,306,32
2020-02-27 18:00:00,5,0,1.6,5.2,1,1,23,09:45 AM,10:48 PM,08:02 AM,06:42 PM,-1,-2,2,-2,33,79,77,0.3,1009,2,7,288,18
2020-02-27 21:00:00,5,0,1.6,5.2,1,1,23,09:45 AM,10:48 PM,08:02 AM,06:42 PM,-1,-3,0,-3,26,15,88,0.0,1011,0,10,256,12
2020-02-28 00:00:00,9,0,1.4,5.2,2,1,30,10:00 AM,11:56 PM,08:00 AM,06:44 PM,-2,-3,0,-3,21,100,87,0.0,1012,0,10,218,10
2020-02-28 03:00:00,9,0,1.4,5.2,2,1,30,10:00 AM,11:56 PM,08:00 AM,06:44 PM,-1,-3,1,-3,25,56,86,0.0,1011,1,10,183,13
2020-02-28 06:00:00,9,0,1.4,5.2,2,1,30,10:00 AM,11:56 PM,08:00 AM,06:44 PM,-1,-3,2,-3,33,100,85,0.0,1009,2,10,171,21
2020-02-28 09:00:00,9,0,1.4,5.2,2,1,30,10:00 AM,11:56 PM,08:00 AM,06:44 PM,2,-4,2,-4,48,100,96,1.7,1004,2,2,159,32
2020-02-28 12:00:00,9,0,1.4,5.2,2,1,30,10:00 AM,11:56 PM,08:00 AM,06:44 PM,4,-0,5,-0,46,100,95,5.2,998,5,7,159,29
2020-02-28 15:00:00,9,0,1.4,5.2,2,2,30,10:00 AM,11:56 PM,08:00 AM,06:44 PM,8,5,9,5,41,100,93,0.5,993,9,2,203,26
2020-02-28 18:00:00,9,0,1.4,5.2,2,2,30,10:00 AM,11:56 PM,08:00 AM,06:44 PM,8,6,9,6,38,100,94,0.0,991,9,10,212,23
2020-02-28 21:00:00,9,0,1.4,5.2,2,1,30,10:00 AM,11:56 PM,08:00 AM,06:44 PM,8,6,8,6,43,100,94,0.5,989,6,2,191,27
2020-02-29 00:00:00,6,-1,0.6,5.4,1,1,38,10:17 AM,No moonset,07:57 AM,06:46 PM,9,6,10,6,54,100,92,1.1,985,10,9,188,34
2020-02-29 03:00:00,6,-1,0.6,5.4,1,1,38,10:17 AM,No moonset,07:57 AM,06:46 PM,8,6,10,6,60,100,90,1.1,979,10,9,185,39
2020-02-29 06:00:00,6,-1,0.6,5.4,1,2,38,10:17 AM,No moonset,07:57 AM,06:46 PM,5,2,6,2,36,100,91,2.2,978,6,9,255,25
2020-02-29 09:00:00,6,-1,0.6,5.4,1,1,38,10:17 AM,No moonset,07:57 AM,06:46 PM,1,-2,3,-2,41,100,86,0.5,978,3,7,257,28
2020-02-29 12:00:00,6,-1,0.6,5.4,1,1,38,10:17 AM,No moonset,07:57 AM,06:46 PM,-2,-1,5,-1,44,89,64,0.2,980,5,9,240,37
2020-02-29 15:00:00,6,-1,0.6,5.4,1,1,38,10:17 AM,No moonset,07:57 AM,06:46 PM,-2,-2,4,-2,52,79,63,0.6,978,4,9,228,39
2020-02-29 18:00:00,6,-1,0.6,5.4,1,1,38,10:17 AM,No moonset,07:57 AM,06:46 PM,-2,-3,3,-3,63,100,68,0.7,978,3,0,215,41
2020-02-29 21:00:00,6,-1,0.6,5.4,1,1,38,10:17 AM,No moonset,07:57 AM,06:46 PM,1,-1,1,-1,55,100,81,0.2,978,-1,5,232,37
2020-03-01 00:00:00,6,1,0.6,7.0,1,1,44,10:36 AM,01:05 AM,07:55 AM,06:48 PM,-1,-3,2,-3,48,71,80,0.0,980,2,10,221,27
2020-03-01 03:00:00,6,1,0.6,7.0,1,1,44,10:36 AM,01:05 AM,07:55 AM,06:48 PM,-1,-3,2,-3,52,23,79,0.0,981,2,10,232,29
2020-03-01 06:00:00,6,1,0.6,7.0,1,2,44,10:36 AM,01:05 AM,07:55 AM,06:48 PM,-1,-4,2,-4,48,22,80,0.0,982,2,10,234,26
2020-03-01 09:00:00,6,1,0.6,7.0,1,2,44,10:36 AM,01:05 AM,07:55 AM,06:48 PM,-1,-2,4,-2,42,10,74,0.0,983,4,10,242,29
2020-03-01 12:00:00,6,1,0.6,7.0,1,2,44,10:36 AM,01:05 AM,07:55 AM,06:48 PM,-0,1,6,1,44,70,66,0.3,985,6,9,246,36
2020-03-01 15:00:00,6,1,0.6,7.0,1,2,44,10:36 AM,01:05 AM,07:55 AM,06:48 PM,-1,1,6,1,41,86,65,0.7,984,6,9,247,31
2020-03-01 18:00:00,6,1,0.6,7.0,1,1,44,10:36 AM,01:05 AM,07:55 AM,06:48 PM,-1,-2,2,-2,31,78,77,0.7,985,2,7,224,17
2020-03-01 21:00:00,6,1,0.6,7.0,1,1,44,10:36 AM,01:05 AM,07:55 AM,06:48 PM,-2,-4,1,-4,28,14,86,0.0,985,1,10,194,14
2020-03-02 00:00:00,6,1,0.4,7.0,2,1,51,11:01 AM,02:15 AM,07:53 AM,06:50 PM,-1,-3,1,-3,20,36,90,0.0,985,1,10,197,10
2020-03-02 03:00:00,6,1,0.4,7.0,2,1,51,11:01 AM,02:15 AM,07:53 AM,06:50 PM,-0,-2,1,-2,13,45,95,0.0,984,1,2,207,6
2020-03-02 06:00:00,6,1,0.4,7.0,2,2,51,11:01 AM,02:15 AM,07:53 AM,06:50 PM,-0,-1,1,-1,12,34,94,0.0,986,1,10,264,6
2020-03-02 09:00:00,6,1,0.4,7.0,2,2,51,11:01 AM,02:15 AM,07:53 AM,06:50 PM,-0,-1,3,-1,18,11,81,0.0,987,3,10,275,13
2020-03-02 12:00:00,6,1,0.4,7.0,2,2,51,11:01 AM,02:15 AM,07:53 AM,06:50 PM,-2,2,6,2,24,82,57,0.1,989,6,10,280,21
2020-03-02 15:00:00,6,1,0.4,7.0,2,2,51,11:01 AM,02:15 AM,07:53 AM,06:50 PM,-1,1,5,1,30,66,65,0.6,990,5,10,277,23
2020-03-02 18:00:00,6,1,0.4,7.0,2,1,51,11:01 AM,02:15 AM,07:53 AM,06:50 PM,-1,-3,2,-3,29,75,80,0.4,992,2,7,239,15
2020-03-02 21:00:00,6,1,0.4,7.0,2,1,51,11:01 AM,02:15 AM,07:53 AM,06:50 PM,-1,-4,1,-4,29,58,89,0.1,993,1,10,220,15
2020-03-03 00:00:00,5,0,0.6,5.5,1,1,58,11:34 AM,03:26 AM,07:51 AM,06:52 PM,-1,-4,0,-4,29,81,88,0.1,994,0,9,229,15
2020-03-03 03:00:00,5,0,0.6,5.5,1,1,58,11:34 AM,03:26 AM,07:51 AM,06:52 PM,-1,-4,0,-4,29,62,94,0.0,995,0,10,219,15
2020-03-03 06:00:00,5,0,0.6,5.5,1,1,58,11:34 AM,03:26 AM,07:51 AM,06:52 PM,1,-3,2,-3,27,100,98,0.7,995,2,7,237,17
2020-03-03 09:00:00,5,0,0.6,5.5,1,1,58,11:34 AM,03:26 AM,07:51 AM,06:52 PM,3,-1,3,-1,26,100,97,1.4,997,3,9,247,17
2020-03-03 12:00:00,5,0,0.6,5.5,1,1,58,11:34 AM,03:26 AM,07:51 AM,06:52 PM,3,-1,4,-1,41,100,90,2.2,1000,4,9,292,30
2020-03-03 15:00:00,5,0,0.6,5.5,1,2,58,11:34 AM,03:26 AM,07:51 AM,06:52 PM,2,1,5,1,41,62,79,0.2,1002,5,5,300,30
2020-03-03 18:00:00,5,0,0.6,5.5,1,1,58,11:34 AM,03:26 AM,07:51 AM,06:52 PM,1,-1,3,-1,31,89,85,0.2,1005,3,5,287,16
2020-03-03 21:00:00,5,0,0.6,5.5,1,1,58,11:34 AM,03:26 AM,07:51 AM,06:52 PM,-0,-2,1,-2,23,42,91,0.0,1008,1,10,259,11
2020-03-04 00:00:00,7,1,0.0,5.5,2,1,65,12:16 PM,04:32 AM,07:48 AM,06:53 PM,-1,-2,1,-2,16,16,90,0.0,1010,1,10,248,8
2020-03-04 03:00:00,7,1,0.0,5.5,2,1,65,12:16 PM,04:32 AM,07:48 AM,06:53 PM,0,0,2,0,10,100,90,0.0,1009,2,10,201,5
2020-03-04 06:00:00,7,1,0.0,5.5,2,1,65,12:16 PM,04:32 AM,07:48 AM,06:53 PM,-0,-2,1,-2,19,91,91,0.0,1008,1,10,153,10
2020-03-04 09:00:00,7,1,0.0,5.5,2,1,65,12:16 PM,04:32 AM,07:48 AM,06:53 PM,1,1,3,1,15,72,84,0.0,1008,3,10,158,11
2020-03-04 12:00:00,7,1,0.0,5.5,2,2,65,12:16 PM,04:32 AM,07:48 AM,06:53 PM,2,4,7,4,15,100,71,0.0,1007,7,10,175,13
2020-03-04 15:00:00,7,1,0.0,5.5,2,2,65,12:16 PM,04:32 AM,07:48 AM,06:53 PM,2,4,6,4,13,100,76,0.1,1005,6,10,160,10
2020-03-04 18:00:00,7,1,0.0,5.5,2,1,65,12:16 PM,04:32 AM,07:48 AM,06:53 PM,3,2,4,2,14,100,93,0.2,1004,4,2,90,10
2020-03-04 21:00:00,7,1,0.0,5.5,2,1,65,12:16 PM,04:32 AM,07:48 AM,06:53 PM,3,1,4,1,18,100,93,0.2,1003,4,2,77,12
2020-03-05 00:00:00,7,1,0.0,7.1,1,1,73,01:13 PM,05:33 AM,07:46 AM,06:55 PM,3,1,4,1,19,75,93,0.4,1002,4,5,71,13
2020-03-05 03:00:00,7,1,0.0,7.1,1,1,73,01:13 PM,05:33 AM,07:46 AM,06:55 PM,0,-3,1,-3,22,39,95,0.0,1001,1,2,73,12
2020-03-05 06:00:00,7,1,0.0,7.1,1,2,73,01:13 PM,05:33 AM,07:46 AM,06:55 PM,0,-3,1,-3,23,44,93,0.0,1000,1,10,74,13
2020-03-05 09:00:00,7,1,0.0,7.1,1,1,73,01:13 PM,05:33 AM,07:46 AM,06:55 PM,1,-0,4,-0,24,88,84,0.0,999,4,10,64,18
2020-03-05 12:00:00,7,1,0.0,7.1,1,3,73,01:13 PM,05:33 AM,07:46 AM,06:55 PM,1,3,6,3,22,40,69,0.0,998,6,10,50,19
2020-03-05 15:00:00,7,1,0.0,7.1,1,2,73,01:13 PM,05:33 AM,07:46 AM,06:55 PM,1,3,7,3,22,85,65,0.0,997,7,10,27,17
2020-03-05 18:00:00,7,1,0.0,7.1,1,1,73,01:13 PM,05:33 AM,07:46 AM,06:55 PM,-0,1,4,1,16,85,77,0.1,998,4,10,30,9
2020-03-05 21:00:00,7,1,0.0,7.1,1,1,73,01:13 PM,05:33 AM,07:46 AM,06:55 PM,-1,1,1,1,6,81,86,0.0,999,1,10,324,3
2020-03-06 00:00:00,7,0,0.0,8.6,2,1,80,02:22 PM,06:24 AM,07:44 AM,06:57 PM,-0,1,1,1,6,40,91,0.0,998,1,10,273,3
2020-03-06 03:00:00,7,0,0.0,8.6,2,1,80,02:22 PM,06:24 AM,07:44 AM,06:57 PM,-1,1,1,1,5,90,84,0.0,999,1,10,180,3
2020-03-06 06:00:00,7,0,0.0,8.6,2,2,80,02:22 PM,06:24 AM,07:44 AM,06:57 PM,-1,0,0,0,6,54,92,0.0,1001,0,10,193,3
2020-03-06 09:00:00,7,0,0.0,8.6,2,2,80,02:22 PM,06:24 AM,07:44 AM,06:57 PM,1,3,4,3,6,25,82,0.0,1003,4,10,198,5
2020-03-06 12:00:00,7,0,0.0,8.6,2,3,80,02:22 PM,06:24 AM,07:44 AM,06:57 PM,1,5,7,5,12,56,68,0.0,1005,7,10,258,10
2020-03-06 15:00:00,7,0,0.0,8.6,2,2,80,02:22 PM,06:24 AM,07:44 AM,06:57 PM,2,5,7,5,16,84,69,0.1,1007,7,10,296,13
2020-03-06 18:00:00,7,0,0.0,8.6,2,1,80,02:22 PM,06:24 AM,07:44 AM,06:57 PM,2,1,3,1,17,84,87,0.2,1009,3,9,316,9
2020-03-06 21:00:00,7,0,0.0,8.6,2,1,80,02:22 PM,06:24 AM,07:44 AM,06:57 PM,2,-2,2,-2,27,95,96,0.1,1012,2,10,268,15
2020-03-07 00:00:00,10,2,0.0,7.1,2,1,87,03:44 PM,07:05 AM,07:41 AM,06:59 PM,1,-0,3,-0,21,77,89,0.1,1014,3,10,253,13
2020-03-07 03:00:00,10,2,0.0,7.1,2,1,87,03:44 PM,07:05 AM,07:41 AM,06:59 PM,1,-1,2,-1,21,73,95,0.0,1013,2,2,208,10
2020-03-07 06:00:00,10,2,0.0,7.1,2,1,87,03:44 PM,07:05 AM,07:41 AM,06:59 PM,2,0,4,0,26,100,89,0.1,1012,4,10,192,15
2020-03-07 09:00:00,10,2,0.0,7.1,2,2,87,03:44 PM,07:05 AM,07:41 AM,06:59 PM,6,4,7,4,30,92,89,0.0,1012,7,10,216,19
2020-03-07 12:00:00,10,2,0.0,7.1,2,2,87,03:44 PM,07:05 AM,07:41 AM,06:59 PM,7,7,10,7,34,100,80,0.0,1011,10,10,218,22
2020-03-07 15:00:00,10,2,0.0,7.1,2,3,87,03:44 PM,07:05 AM,07:41 AM,06:59 PM,7,7,10,7,38,100,80,0.1,1009,10,10,221,24
2020-03-07 18:00:00,10,2,0.0,7.1,2,2,87,03:44 PM,07:05 AM,07:41 AM,06:59 PM,6,5,9,5,49,59,81,0.2,1007,9,10,210,30
2020-03-07 21:00:00,10,2,0.0,7.1,2,1,87,03:44 PM,07:05 AM,07:41 AM,06:59 PM,5,4,8,4,49,100,82,0.0,1004,8,10,202,32
2020-03-08 00:00:00,8,4,0.0,7.3,2,1,95,05:12 PM,07:37 AM,07:39 AM,07:01 PM,6,4,9,4,63,100,81,0.0,1000,9,10,191,41
2020-03-08 03:00:00,8,4,0.0,7.3,2,1,95,05:12 PM,07:37 AM,07:39 AM,07:01 PM,7,5,9,5,44,100,92,2.6,998,9,7,208,28
2020-03-08 06:00:00,8,4,0.0,7.3,2,2,95,05:12 PM,07:37 AM,07:39 AM,07:01 PM,5,3,7,3,40,72,88,0.0,999,7,10,232,24
2020-03-08 09:00:00,8,4,0.0,7.3,2,2,95,05:12 PM,07:37 AM,07:39 AM,07:01 PM,4,4,7,4,32,61,83,0.3,1001,7,10,238,24
2020-03-08 12:00:00,8,4,0.0,7.3,2,2,95,05:12 PM,07:37 AM,07:39 AM,07:01 PM,5,3,7,3,38,100,84,0.4,1002,7,10,238,30
2020-03-08 15:00:00,8,4,0.0,7.3,2,2,95,05:12 PM,07:37 AM,07:39 AM,07:01 PM,4,5,8,5,34,73,74,0.7,1001,8,9,240,26
2020-03-08 18:00:00,8,4,0.0,7.3,2,2,95,05:12 PM,07:37 AM,07:39 AM,07:01 PM,3,2,6,2,34,55,84,1.0,1002,6,10,234,19
2020-03-08 21:00:00,8,4,0.0,7.3,2,1,95,05:12 PM,07:37 AM,07:39 AM,07:01 PM,2,0,4,0,28,89,89,0.4,1003,4,9,238,16
2020-03-09 00:00:00,7,2,0.0,5.8,2,1,100,06:41 PM,08:02 AM,07:37 AM,07:03 PM,2,-2,3,-2,34,68,92,0.4,1004,3,10,242,19
2020-03-09 03:00:00,7,2,0.0,5.8,2,1,100,06:41 PM,08:02 AM,07:37 AM,07:03 PM,3,-1,4,-1,39,100,92,1.5,1006,4,9,261,25
2020-03-09 06:00:00,7,2,0.0,5.8,2,1,100,06:41 PM,08:02 AM,07:37 AM,07:03 PM,3,1,5,1,35,100,90,1.5,1008,5,9,270,21
2020-03-09 09:00:00,7,2,0.0,5.8,2,2,100,06:41 PM,08:02 AM,07:37 AM,07:03 PM,4,2,6,2,37,97,84,0.2,1010,6,10,279,26
2020-03-09 12:00:00,7,2,0.0,5.8,2,2,100,06:41 PM,08:02 AM,07:37 AM,07:03 PM,3,4,7,4,33,100,75,0.5,1011,7,10,254,24
2020-03-09 15:00:00,7,2,0.0,5.8,2,2,100,06:41 PM,08:02 AM,07:37 AM,07:03 PM,3,3,7,3,34,100,76,0.3,1009,7,2,226,24
