date_time,Derby_maxtempC,Derby_mintempC,Derby_totalSnow_cm,Derby_sunHour,Derby_uvIndex,Derby_uvIndex,Derby_moon_illumination,Derby_moonrise,Derby_moonset,Derby_sunrise,Derby_sunset,Derby_DewPointC,Derby_FeelsLikeC,Derby_HeatIndexC,Derby_WindChillC,Derby_WindGustKmph,Derby_cloudcover,Derby_humidity,Derby_precipMM,Derby_pressure,Derby_tempC,Derby_visibility,Derby_winddirDegree,Derby_windspeedKmph
2019-12-04 00:00:00,7,3,0.0,5.8,3,1,48,02:29 PM,12:05 AM,09:01 AM,05:11 PM,2,1,4,1,20,1,87,0.0,1022,4,10,168,10
2019-12-04 03:00:00,7,3,0.0,5.8,3,1,48,02:29 PM,12:05 AM,09:01 AM,05:11 PM,1,1,4,1,25,0,86,0.0,1019,4,10,157,12
2019-12-04 06:00:00,7,3,0.0,5.8,3,2,48,02:29 PM,12:05 AM,09:01 AM,05:11 PM,1,1,3,1,15,13,87,0.0,1019,3,10,163,7
2019-12-04 09:00:00,7,3,0.0,5.8,3,2,48,02:29 PM,12:05 AM,09:01 AM,05:11 PM,2,2,4,2,19,29,87,0.0,1019,4,10,157,10
2019-12-04 12:00:00,7,3,0.0,5.8,3,3,48,02:29 PM,12:05 AM,09:01 AM,05:11 PM,4,7,7,7,7,11,79,0.0,1019,7,10,187,5
2019-12-04 15:00:00,7,3,0.0,5.8,3,3,48,02:29 PM,12:05 AM,09:01 AM,05:11 PM,4,6,7,6,9,30,84,0.0,1019,7,10,219,5
2019-12-04 18:00:00,7,3,0.0,5.8,3,1,48,02:29 PM,12:05 AM,09:01 AM,05:11 PM,2,3,5,3,12,69,86,0.0,1021,5,10,239,6
2019-12-04 21:00:00,7,3,0.0,5.8,3,1,48,02:29 PM,12:05 AM,09:01 AM,05:11 PM,3,2,4,2,17,43,88,0.0,1021,4,10,205,8
2019-12-05 00:00:00,9,4,0.0,2.0,2,1,55,02:47 PM,01:11 AM,09:02 AM,05:11 PM,3,2,5,2,20,85,90,0.0,1022,5,10,208,10
2019-12-05 03:00:00,9,4,0.0,2.0,2,1,55,02:47 PM,01:11 AM,09:02 AM,05:11 PM,5,4,7,4,19,87,92,0.1,1021,7,10,235,11
2019-12-05 06:00:00,9,4,0.0,2.0,2,2,55,02:47 PM,01:11 AM,09:02 AM,05:11 PM,4,4,6,4,22,73,85,0.1,1022,6,10,260,11
2019-12-05 09:00:00,9,4,0.0,2.0,2,3,55,02:47 PM,01:11 AM,09:02 AM,05:11 PM,4,3,6,3,30,18,88,0.0,1021,6,10,224,16
2019-12-05 12:00:00,9,4,0.0,2.0,2,2,55,02:47 PM,01:11 AM,09:02 AM,05:11 PM,6,6,9,6,39,98,82,0.0,1020,9,10,236,27
2019-12-05 15:00:00,9,4,0.0,2.0,2,2,55,02:47 PM,01:11 AM,09:02 AM,05:11 PM,6,5,9,5,47,94,83,0.0,1017,9,10,229,31
2019-12-05 18:00:00,9,4,0.0,2.0,2,2,55,02:47 PM,01:11 AM,09:02 AM,05:11 PM,7,6,10,6,54,100,85,0.0,1016,6,10,232,36
2019-12-05 21:00:00,9,4,0.0,2.0,2,1,55,02:47 PM,01:11 AM,09:02 AM,05:11 PM,9,4,7,4,57,100,91,0.1,1014,4,10,243,36
2019-12-06 00:00:00,12,9,0.0,2.0,3,1,62,03:04 PM,02:17 AM,09:04 AM,05:10 PM,10,8,11,8,58,100,93,0.0,1013,11,10,238,38
2019-12-06 03:00:00,12,9,0.0,2.0,3,1,62,03:04 PM,02:17 AM,09:04 AM,05:10 PM,11,8,11,8,53,100,95,1.0,1008,11,9,232,35
2019-12-06 06:00:00,12,9,0.0,2.0,3,3,62,03:04 PM,02:17 AM,09:04 AM,05:10 PM,11,9,12,9,56,100,95,2.7,1008,12,7,241,37
2019-12-06 09:00:00,12,9,0.0,2.0,3,3,62,03:04 PM,02:17 AM,09:04 AM,05:10 PM,11,9,12,9,51,100,94,0.3,1006,12,2,248,35
2019-12-06 12:00:00,12,9,0.0,2.0,3,3,62,03:04 PM,02:17 AM,09:04 AM,05:10 PM,10,8,12,8,55,95,87,0.0,1006,12,10,252,38
2019-12-06 15:00:00,12,9,0.0,2.0,3,3,62,03:04 PM,02:17 AM,09:04 AM,05:10 PM,7,6,10,6,57,63,82,1.1,1005,10,10,282,39
2019-12-06 18:00:00,12,9,0.0,2.0,3,2,62,03:04 PM,02:17 AM,09:04 AM,05:10 PM,7,6,9,6,48,88,86,1.2,1009,9,9,282,29
2019-12-06 21:00:00,12,9,0.0,2.0,3,1,62,03:04 PM,02:17 AM,09:04 AM,05:10 PM,7,6,9,6,38,84,87,0.1,1011,9,10,285,22
2019-12-07 00:00:00,10,4,0.0,2.0,2,1,70,03:22 PM,03:23 AM,09:05 AM,05:10 PM,7,6,9,6,35,58,86,0.2,1013,9,10,280,21
2019-12-07 03:00:00,10,4,0.0,2.0,2,1,70,03:22 PM,03:23 AM,09:05 AM,05:10 PM,7,5,8,5,30,70,90,0.1,1013,8,10,266,17
2019-12-07 06:00:00,10,4,0.0,2.0,2,3,70,03:22 PM,03:23 AM,09:05 AM,05:10 PM,6,5,8,5,27,28,91,0.0,1014,8,10,268,15
2019-12-07 09:00:00,10,4,0.0,2.0,2,3,70,03:22 PM,03:23 AM,09:05 AM,05:10 PM,6,5,8,5,23,55,92,0.0,1015,8,10,237,13
2019-12-07 12:00:00,10,4,0.0,2.0,2,4,70,03:22 PM,03:23 AM,09:05 AM,05:10 PM,8,8,10,8,27,62,86,0.0,1014,10,10,238,20
2019-12-07 15:00:00,10,4,0.0,2.0,2,2,70,03:22 PM,03:23 AM,09:05 AM,05:10 PM,8,7,10,7,29,92,89,0.0,1013,10,10,229,19
2019-12-07 18:00:00,10,4,0.0,2.0,2,3,70,03:22 PM,03:23 AM,09:05 AM,05:10 PM,8,5,8,5,35,57,94,0.0,1011,8,10,205,21
2019-12-07 21:00:00,10,4,0.0,2.0,2,1,70,03:22 PM,03:23 AM,09:05 AM,05:10 PM,8,4,8,4,53,51,92,0.0,1007,4,10,199,33
2019-12-08 00:00:00,9,5,0.0,2.0,2,1,77,03:40 PM,04:30 AM,09:06 AM,05:10 PM,11,9,12,9,70,100,94,0.0,1003,12,10,221,45
2019-12-08 03:00:00,9,5,0.0,2.0,2,1,77,03:40 PM,04:30 AM,09:06 AM,05:10 PM,9,8,11,8,60,82,86,1.5,1002,11,9,269,40
2019-12-08 06:00:00,9,5,0.0,2.0,2,2,77,03:40 PM,04:30 AM,09:06 AM,05:10 PM,5,5,9,5,63,85,77,1.4,1004,9,9,270,39
2019-12-08 09:00:00,9,5,0.0,2.0,2,2,77,03:40 PM,04:30 AM,09:06 AM,05:10 PM,5,4,9,4,60,58,77,0.3,1004,9,10,264,36
2019-12-08 12:00:00,9,5,0.0,2.0,2,2,77,03:40 PM,04:30 AM,09:06 AM,05:10 PM,4,4,8,4,63,67,76,1.4,1003,8,10,264,41
2019-12-08 15:00:00,9,5,0.0,2.0,2,2,77,03:40 PM,04:30 AM,09:06 AM,05:10 PM,4,3,8,3,69,75,74,1.1,1001,8,10,261,45
2019-12-08 18:00:00,9,5,0.0,2.0,2,2,77,03:40 PM,04:30 AM,09:06 AM,05:10 PM,4,2,7,2,73,100,78,2.2,998,7,10,257,49
2019-12-08 21:00:00,9,5,0.0,2.0,2,1,77,03:40 PM,04:30 AM,09:06 AM,05:10 PM,5,5,7,5,90,99,77,2.5,994,5,6,280,64
2019-12-09 00:00:00,9,4,0.0,5.8,2,1,84,04:00 PM,05:40 AM,09:07 AM,05:10 PM,5,3,9,3,93,100,75,2.7,996,9,7,292,63
2019-12-09 03:00:00,9,4,0.0,5.8,2,1,84,04:00 PM,05:40 AM,09:07 AM,05:10 PM,5,4,9,4,95,100,76,0.8,999,9,10,306,64
2019-12-09 06:00:00,9,4,0.0,5.8,2,2,84,04:00 PM,05:40 AM,09:07 AM,05:10 PM,4,4,9,4,81,70,71,1.2,1007,9,9,320,51
2019-12-09 09:00:00,9,4,0.0,5.8,2,3,84,04:00 PM,05:40 AM,09:07 AM,05:10 PM,3,3,8,3,63,17,71,0.0,1014,8,10,322,39
2019-12-09 12:00:00,9,4,0.0,5.8,2,3,84,04:00 PM,05:40 AM,09:07 AM,05:10 PM,3,4,8,4,51,13,70,0.0,1019,8,10,320,36
2019-12-09 15:00:00,9,4,0.0,5.8,2,3,84,04:00 PM,05:40 AM,09:07 AM,05:10 PM,3,4,8,4,37,6,72,0.0,1022,8,10,320,24
2019-12-09 18:00:00,9,4,0.0,5.8,2,3,84,04:00 PM,05:40 AM,09:07 AM,05:10 PM,1,3,5,3,17,10,76,0.0,1025,5,10,299,8
2019-12-09 21:00:00,9,4,0.0,5.8,2,1,84,04:00 PM,05:40 AM,09:07 AM,05:10 PM,1,2,4,2,23,1,78,0.0,1025,4,10,191,12
2019-12-10 00:00:00,13,4,0.0,2.0,4,1,92,04:24 PM,06:50 AM,09:08 AM,05:09 PM,1,1,4,1,34,8,79,0.0,1024,4,10,184,18
2019-12-10 03:00:00,13,4,0.0,2.0,4,1,92,04:24 PM,06:50 AM,09:08 AM,05:09 PM,5,3,7,3,42,39,90,0.0,1020,7,10,185,24
2019-12-10 06:00:00,13,4,0.0,2.0,4,2,92,04:24 PM,06:50 AM,09:08 AM,05:09 PM,7,5,9,5,55,100,86,0.0,1015,9,10,192,36
2019-12-10 09:00:00,13,4,0.0,2.0,4,3,92,04:24 PM,06:50 AM,09:08 AM,05:09 PM,9,7,11,7,73,100,91,1.5,1011,11,9,194,47
2019-12-10 12:00:00,13,4,0.0,2.0,4,3,92,04:24 PM,06:50 AM,09:08 AM,05:09 PM,11,9,13,9,68,100,90,0.0,1007,13,10,206,43
2019-12-10 15:00:00,13,4,0.0,2.0,4,3,92,04:24 PM,06:50 AM,09:08 AM,05:09 PM,11,9,13,9,73,100,89,0.3,1001,13,2,213,47
2019-12-10 18:00:00,13,4,0.0,2.0,4,3,92,04:24 PM,06:50 AM,09:08 AM,05:09 PM,5,11,13,11,53,100,86,0.0,1005,11,10,272,37
2019-12-10 21:00:00,13,4,0.0,2.0,4,1,92,04:24 PM,06:50 AM,09:08 AM,05:09 PM,3,3,7,3,54,67,74,0.7,1008,7,5,274,32
2019-12-11 00:00:00,7,5,0.0,2.0,2,1,99,04:55 PM,08:02 AM,09:09 AM,05:09 PM,3,3,7,3,37,82,77,0.8,1009,7,9,268,21
2019-12-11 03:00:00,7,5,0.0,2.0,2,1,99,04:55 PM,08:02 AM,09:09 AM,05:09 PM,3,3,6,3,37,72,82,0.3,1008,6,10,249,20
2019-12-11 06:00:00,7,5,0.0,2.0,2,2,99,04:55 PM,08:02 AM,09:09 AM,05:09 PM,3,2,6,2,34,73,84,0.6,1006,6,9,225,19
2019-12-11 09:00:00,7,5,0.0,2.0,2,2,99,04:55 PM,08:02 AM,09:09 AM,05:09 PM,3,1,5,1,36,62,84,0.5,1003,5,10,209,21
2019-12-11 12:00:00,7,5,0.0,2.0,2,2,99,04:55 PM,08:02 AM,09:09 AM,05:09 PM,4,2,7,2,40,100,82,4.9,1002,7,7,272,28
2019-12-11 15:00:00,7,5,0.0,2.0,2,2,99,04:55 PM,08:02 AM,09:09 AM,05:09 PM,2,2,6,2,48,100,73,0.9,1003,6,10,290,31
2019-12-11 18:00:00,7,5,0.0,2.0,2,2,99,04:55 PM,08:02 AM,09:09 AM,05:09 PM,1,1,5,1,39,76,76,1.8,1004,5,9,292,22
2019-12-11 21:00:00,7,5,0.0,2.0,2,1,99,04:55 PM,08:02 AM,09:09 AM,05:09 PM,2,1,5,1,38,82,80,1.0,1006,5,10,285,22
2019-12-12 00:00:00,10,4,0.0,2.0,2,1,100,05:35 PM,09:14 AM,09:10 AM,05:09 PM,1,1,4,1,33,87,80,1.9,1005,4,10,259,18
2019-12-12 03:00:00,10,4,0.0,2.0,2,1,100,05:35 PM,09:14 AM,09:10 AM,05:09 PM,4,1,5,1,36,100,90,0.4,998,5,2,192,25
2019-12-12 06:00:00,10,4,0.0,2.0,2,2,100,05:35 PM,09:14 AM,09:10 AM,05:09 PM,7,4,8,4,44,100,94,5.9,992,8,7,197,30
2019-12-12 09:00:00,10,4,0.0,2.0,2,2,100,05:35 PM,09:14 AM,09:10 AM,05:09 PM,9,6,10,6,36,100,95,2.0,987,10,9,238,25
2019-12-12 12:00:00,10,4,0.0,2.0,2,2,100,05:35 PM,09:14 AM,09:10 AM,05:09 PM,8,8,9,8,10,100,96,8.1,984,9,5,251,7
2019-12-12 15:00:00,10,4,0.0,2.0,2,2,100,05:35 PM,09:14 AM,09:10 AM,05:09 PM,7,6,9,6,44,84,87,1.4,983,9,9,274,31
2019-12-12 18:00:00,10,4,0.0,2.0,2,2,100,05:35 PM,09:14 AM,09:10 AM,05:09 PM,7,5,8,5,34,100,89,1.8,980,8,9,259,23
2019-12-12 21:00:00,10,4,0.0,2.0,2,1,100,05:35 PM,09:14 AM,09:10 AM,05:09 PM,5,3,8,3,68,100,80,3.4,978,8,7,278,46
2019-12-13 00:00:00,7,-1,0.0,2.0,2,1,87,06:25 PM,10:19 AM,09:11 AM,05:09 PM,4,1,7,1,84,100,79,4.6,980,7,7,293,57
2019-12-13 03:00:00,7,-1,0.0,2.0,2,1,87,06:25 PM,10:19 AM,09:11 AM,05:09 PM,1,-0,6,-0,74,72,72,1.1,981,6,9,290,53
2019-12-13 06:00:00,7,-1,0.0,2.0,2,2,87,06:25 PM,10:19 AM,09:11 AM,05:09 PM,1,0,6,0,73,70,72,0.0,983,6,10,294,51
2019-12-13 09:00:00,7,-1,0.0,2.0,2,2,87,06:25 PM,10:19 AM,09:11 AM,05:09 PM,2,1,7,1,67,83,74,0.8,985,7,10,292,46
2019-12-13 12:00:00,7,-1,0.0,2.0,2,2,87,06:25 PM,10:19 AM,09:11 AM,05:09 PM,3,2,7,2,57,92,72,1.1,988,7,10,283,42
2019-12-13 15:00:00,7,-1,0.0,2.0,2,2,87,06:25 PM,10:19 AM,09:11 AM,05:09 PM,3,3,7,3,48,70,73,0.2,987,7,10,275,33
2019-12-13 18:00:00,7,-1,0.0,2.0,2,1,87,06:25 PM,10:19 AM,09:11 AM,05:09 PM,6,4,8,4,28,100,90,0.8,985,4,9,244,19
2019-12-13 21:00:00,7,-1,0.0,2.0,2,1,87,06:25 PM,10:19 AM,09:11 AM,05:09 PM,8,-1,1,-1,64,82,88,2.4,982,-1,9,261,41
2019-12-14 00:00:00,7,-1,0.0,3.9,2,1,79,07:27 PM,11:18 AM,09:12 AM,05:09 PM,4,3,8,3,73,100,76,3.6,986,8,7,283,51
2019-12-14 03:00:00,7,-1,0.0,3.9,2,1,79,07:27 PM,11:18 AM,09:12 AM,05:09 PM,1,2,7,2,70,69,65,0.1,989,7,10,279,44
2019-12-14 06:00:00,7,-1,0.0,3.9,2,2,79,07:27 PM,11:18 AM,09:12 AM,05:09 PM,4,1,6,1,44,98,87,1.0,990,6,9,275,33
2019-12-14 09:00:00,7,-1,0.0,3.9,2,2,79,07:27 PM,11:18 AM,09:12 AM,05:09 PM,3,0,6,0,61,100,80,2.0,992,6,9,280,46
2019-12-14 12:00:00,7,-1,0.0,3.9,2,2,79,07:27 PM,11:18 AM,09:12 AM,05:09 PM,1,2,7,2,48,80,67,2.2,993,7,9,257,35
2019-12-14 15:00:00,7,-1,0.0,3.9,2,3,79,07:27 PM,11:18 AM,09:12 AM,05:09 PM,3,3,7,3,37,36,75,0.0,991,7,10,213,25
2019-12-14 18:00:00,7,-1,0.0,3.9,2,1,79,07:27 PM,11:18 AM,09:12 AM,05:09 PM,5,3,6,3,57,100,82,0.6,987,3,2,210,38
2019-12-14 21:00:00,7,-1,0.0,3.9,2,1,79,07:27 PM,11:18 AM,09:12 AM,05:09 PM,3,-1,2,-1,54,53,74,3.1,987,-1,8,255,37
2019-12-15 00:00:00,7,5,0.0,2.0,2,1,72,08:39 PM,12:05 PM,09:13 AM,05:09 PM,1,-1,5,-1,76,74,70,4.1,988,5,8,247,48
2019-12-15 03:00:00,7,5,0.0,2.0,2,1,72,08:39 PM,12:05 PM,09:13 AM,05:09 PM,0,1,6,1,63,17,68,0.0,991,6,10,261,39
2019-12-15 06:00:00,7,5,0.0,2.0,2,2,72,08:39 PM,12:05 PM,09:13 AM,05:09 PM,3,1,5,1,36,100,87,0.2,993,5,10,215,25
2019-12-15 09:00:00,7,5,0.0,2.0,2,2,72,08:39 PM,12:05 PM,09:13 AM,05:09 PM,2,1,6,1,52,100,80,1.1,993,6,10,208,32
2019-12-15 12:00:00,7,5,0.0,2.0,2,2,72,08:39 PM,12:05 PM,09:13 AM,05:09 PM,3,2,7,2,60,65,74,1.9,993,7,10,227,41
2019-12-15 15:00:00,7,5,0.0,2.0,2,2,72,08:39 PM,12:05 PM,09:13 AM,05:09 PM,3,2,7,2,53,100,76,0.8,994,7,10,223,35
2019-12-15 18:00:00,7,5,0.0,2.0,2,2,72,08:39 PM,12:05 PM,09:13 AM,05:09 PM,3,1,5,1,46,53,82,1.3,994,5,10,205,27
2019-12-15 21:00:00,7,5,0.0,2.0,2,1,72,08:39 PM,12:05 PM,09:13 AM,05:09 PM,3,1,5,1,50,74,83,0.5,994,5,9,202,28
2019-12-16 00:00:00,8,5,0.0,2.0,2,1,65,09:57 PM,12:42 PM,09:14 AM,05:10 PM,2,0,5,0,56,86,80,0.5,994,5,9,206,31
2019-12-16 03:00:00,8,5,0.0,2.0,2,1,65,09:57 PM,12:42 PM,09:14 AM,05:10 PM,3,1,5,1,40,27,84,0.0,997,5,10,220,22
2019-12-16 06:00:00,8,5,0.0,2.0,2,3,65,09:57 PM,12:42 PM,09:14 AM,05:10 PM,3,2,5,2,31,32,85,0.0,998,5,10,217,17
2019-12-16 09:00:00,8,5,0.0,2.0,2,3,65,09:57 PM,12:42 PM,09:14 AM,05:10 PM,3,2,5,2,21,31,86,0.0,999,5,10,183,12
2019-12-16 12:00:00,8,5,0.0,2.0,2,2,65,09:57 PM,12:42 PM,09:14 AM,05:10 PM,5,5,8,5,19,78,81,0.0,999,8,10,178,14
2019-12-16 15:00:00,8,5,0.0,2.0,2,2,65,09:57 PM,12:42 PM,09:14 AM,05:10 PM,5,5,8,5,20,80,83,0.3,998,8,10,188,12
2019-12-16 18:00:00,8,5,0.0,2.0,2,2,65,09:57 PM,12:42 PM,09:14 AM,05:10 PM,4,4,6,4,17,97,87,0.3,997,6,10,159,9
2019-12-16 21:00:00,8,5,0.0,2.0,2,1,65,09:57 PM,12:42 PM,09:14 AM,05:10 PM,3,4,5,4,11,100,86,0.0,998,5,10,182,6
2019-12-17 00:00:00,7,4,0.0,5.8,2,1,58,11:18 PM,01:12 PM,09:15 AM,05:10 PM,3,5,5,5,7,100,84,0.0,998,5,10,163,4
2019-12-17 03:00:00,7,4,0.0,5.8,2,1,58,11:18 PM,01:12 PM,09:15 AM,05:10 PM,3,5,5,5,8,100,87,0.0,998,5,10,98,4
2019-12-17 06:00:00,7,4,0.0,5.8,2,1,58,11:18 PM,01:12 PM,09:15 AM,05:10 PM,2,4,4,4,6,68,87,0.0,998,4,10,154,3
2019-12-17 09:00:00,7,4,0.0,5.8,2,2,58,11:18 PM,01:12 PM,09:15 AM,05:10 PM,2,3,4,3,10,28,88,0.0,1000,4,10,186,5
2019-12-17 12:00:00,7,4,0.0,5.8,2,3,58,11:18 PM,01:12 PM,09:15 AM,05:10 PM,4,6,7,6,9,15,83,0.0,1002,7,10,227,6
2019-12-17 15:00:00,7,4,0.0,5.8,2,3,58,11:18 PM,01:12 PM,09:15 AM,05:10 PM,5,5,7,5,11,18,86,0.0,1002,7,10,211,7
2019-12-17 18:00:00,7,4,0.0,5.8,2,1,58,11:18 PM,01:12 PM,09:15 AM,05:10 PM,3,2,4,2,20,86,89,0.1,1004,4,10,189,10
2019-12-17 21:00:00,7,4,0.0,5.8,2,1,58,11:18 PM,01:12 PM,09:15 AM,05:10 PM,2,1,4,1,24,6,87,0.0,1005,4,10,151,12
2019-12-18 00:00:00,10,4,0.0,2.0,3,1,50,No moonrise,01:37 PM,09:16 AM,05:10 PM,2,1,4,1,31,20,86,0.0,1006,4,10,149,15
2019-12-18 03:00:00,10,4,0.0,2.0,3,1,50,No moonrise,01:37 PM,09:16 AM,05:10 PM,2,0,4,0,32,17,88,0.0,1006,4,10,163,15
2019-12-18 06:00:00,10,4,0.0,2.0,3,3,50,No moonrise,01:37 PM,09:16 AM,05:10 PM,3,1,5,1,41,12,86,0.0,1006,5,10,156,21
2019-12-18 09:00:00,10,4,0.0,2.0,3,3,50,No moonrise,01:37 PM,09:16 AM,05:10 PM,5,2,7,2,53,35,87,0.0,1004,7,10,149,30
2019-12-18 12:00:00,10,4,0.0,2.0,3,2,50,No moonrise,01:37 PM,09:16 AM,05:10 PM,6,5,9,5,62,100,81,0.0,1002,9,10,154,42
2019-12-18 15:00:00,10,4,0.0,2.0,3,2,50,No moonrise,01:37 PM,09:16 AM,05:10 PM,8,5,10,5,67,100,88,1.8,997,10,9,156,44
2019-12-18 18:00:00,10,4,0.0,2.0,3,2,50,No moonrise,01:37 PM,09:16 AM,05:10 PM,8,6,8,6,69,100,90,0.3,996,6,2,167,44
2019-12-18 21:00:00,10,4,0.0,2.0,3,1,50,No moonrise,01:37 PM,09:16 AM,05:10 PM,9,4,8,4,62,85,86,1.0,996,4,9,201,40
2019-12-19 00:00:00,11,8,0.0,2.0,2,1,43,12:37 AM,01:59 PM,09:16 AM,05:10 PM,9,8,10,8,32,86,92,0.0,996,10,10,185,20
2019-12-19 03:00:00,11,8,0.0,2.0,2,1,43,12:37 AM,01:59 PM,09:16 AM,05:10 PM,9,7,10,7,26,100,95,3.1,993,10,7,200,17
2019-12-19 06:00:00,11,8,0.0,2.0,2,2,43,12:37 AM,01:59 PM,09:16 AM,05:10 PM,8,7,9,7,22,87,94,6.5,994,9,8,175,13
2019-12-19 09:00:00,11,8,0.0,2.0,2,3,43,12:37 AM,01:59 PM,09:16 AM,05:10 PM,8,7,9,7,31,45,92,0.0,993,9,10,148,18
2019-12-19 12:00:00,11,8,0.0,2.0,2,3,43,12:37 AM,01:59 PM,09:16 AM,05:10 PM,9,9,11,9,39,100,87,0.3,990,11,10,145,25
2019-12-19 15:00:00,11,8,0.0,2.0,2,2,43,12:37 AM,01:59 PM,09:16 AM,05:10 PM,8,6,10,6,46,100,90,1.5,985,10,9,165,31
2019-12-19 18:00:00,11,8,0.0,2.0,2,2,43,12:37 AM,01:59 PM,09:16 AM,05:10 PM,7,6,9,6,40,98,87,0.0,984,9,10,158,25
2019-12-19 21:00:00,11,8,0.0,2.0,2,1,43,12:37 AM,01:59 PM,09:16 AM,05:10 PM,7,5,8,5,41,100,88,0.9,984,8,10,205,27
2019-12-20 00:00:00,8,4,0.0,3.9,3,1,36,01:57 AM,02:20 PM,09:17 AM,05:11 PM,6,4,7,4,28,11,90,0.0,983,7,10,180,16
2019-12-20 03:00:00,8,4,0.0,3.9,3,1,36,01:57 AM,02:20 PM,09:17 AM,05:11 PM,7,7,8,7,6,100,96,3.0,979,8,7,102,4
2019-12-20 06:00:00,8,4,0.0,3.9,3,2,36,01:57 AM,02:20 PM,09:17 AM,05:11 PM,7,7,7,7,9,64,94,8.3,978,7,6,72,5
2019-12-20 09:00:00,8,4,0.0,3.9,3,2,36,01:57 AM,02:20 PM,09:17 AM,05:11 PM,6,4,6,4,17,100,95,0.7,978,6,10,258,11
2019-12-20 12:00:00,8,4,0.0,3.9,3,2,36,01:57 AM,02:20 PM,09:17 AM,05:11 PM,5,5,7,5,14,77,86,5.7,980,7,8,286,10
2019-12-20 15:00:00,8,4,0.0,3.9,3,3,36,01:57 AM,02:20 PM,09:17 AM,05:11 PM,6,5,8,5,25,27,86,0.0,980,8,10,238,17
2019-12-20 18:00:00,8,4,0.0,3.9,3,3,36,01:57 AM,02:20 PM,09:17 AM,05:11 PM,5,3,6,3,30,10,91,0.0,981,6,10,195,16
2019-12-20 21:00:00,8,4,0.0,3.9,3,1,36,01:57 AM,02:20 PM,09:17 AM,05:11 PM,5,4,7,4,36,93,88,0.0,981,4,10,183,18
2019-12-21 00:00:00,9,6,0.0,2.0,2,1,28,03:17 AM,02:41 PM,09:17 AM,05:11 PM,5,3,6,3,38,86,90,0.0,981,6,10,192,21
2019-12-21 03:00:00,9,6,0.0,2.0,2,1,28,03:17 AM,02:41 PM,09:17 AM,05:11 PM,6,4,8,4,42,80,90,0.8,978,8,9,201,26
2019-12-21 06:00:00,9,6,0.0,2.0,2,2,28,03:17 AM,02:41 PM,09:17 AM,05:11 PM,5,3,7,3,46,66,89,1.0,978,7,9,222,27
2019-12-21 09:00:00,9,6,0.0,2.0,2,2,28,03:17 AM,02:41 PM,09:17 AM,05:11 PM,5,3,7,3,37,78,91,0.3,978,7,9,212,22
2019-12-21 12:00:00,9,6,0.0,2.0,2,2,28,03:17 AM,02:41 PM,09:17 AM,05:11 PM,7,6,9,6,28,63,87,0.0,976,9,10,184,21
2019-12-21 15:00:00,9,6,0.0,2.0,2,2,28,03:17 AM,02:41 PM,09:17 AM,05:11 PM,6,5,8,5,30,100,88,1.0,970,8,10,164,22
2019-12-21 18:00:00,9,6,0.0,2.0,2,2,28,03:17 AM,02:41 PM,09:17 AM,05:11 PM,5,3,7,3,37,100,90,1.6,968,7,9,83,27
2019-12-21 21:00:00,9,6,0.0,2.0,2,1,28,03:17 AM,02:41 PM,09:17 AM,05:11 PM,5,3,6,3,29,100,92,0.8,969,6,9,42,21
2019-12-22 00:00:00,9,7,0.0,2.0,2,1,21,04:36 AM,03:04 PM,09:18 AM,05:12 PM,5,3,7,3,33,100,87,1.3,974,7,9,322,23
2019-12-22 03:00:00,9,7,0.0,2.0,2,1,21,04:36 AM,03:04 PM,09:18 AM,05:12 PM,6,4,8,4,49,76,86,0.2,980,8,10,292,34
2019-12-22 06:00:00,9,7,0.0,2.0,2,2,21,04:36 AM,03:04 PM,09:18 AM,05:12 PM,5,4,8,4,45,54,84,0.4,983,8,10,276,28
2019-12-22 09:00:00,9,7,0.0,2.0,2,2,21,04:36 AM,03:04 PM,09:18 AM,05:12 PM,5,4,7,4,41,53,86,0.4,985,7,10,260,24
2019-12-22 12:00:00,9,7,0.0,2.0,2,2,21,04:36 AM,03:04 PM,09:18 AM,05:12 PM,6,5,9,5,44,72,82,1.5,987,9,10,263,31
2019-12-22 15:00:00,9,7,0.0,2.0,2,2,21,04:36 AM,03:04 PM,09:18 AM,05:12 PM,6,5,9,5,41,100,85,1.3,988,9,10,252,28
2019-12-22 18:00:00,9,7,0.0,2.0,2,2,21,04:36 AM,03:04 PM,09:18 AM,05:12 PM,6,4,8,4,51,80,84,2.6,992,8,7,278,31
2019-12-22 21:00:00,9,7,0.0,2.0,2,1,21,04:36 AM,03:04 PM,09:18 AM,05:12 PM,6,4,8,4,48,66,87,1.2,996,8,10,262,28
2019-12-23 00:00:00,9,2,0.0,2.0,2,1,14,05:56 AM,03:31 PM,09:18 AM,05:12 PM,6,4,8,4,59,100,83,1.6,1000,8,10,277,37
2019-12-23 03:00:00,9,2,0.0,2.0,2,1,14,05:56 AM,03:31 PM,09:18 AM,05:12 PM,6,4,8,4,56,78,83,0.6,1003,8,9,279,35
2019-12-23 06:00:00,9,2,0.0,2.0,2,2,14,05:56 AM,03:31 PM,09:18 AM,05:12 PM,6,4,8,4,59,51,84,0.6,1007,8,10,271,36
2019-12-23 09:00:00,9,2,0.0,2.0,2,2,14,05:56 AM,03:31 PM,09:18 AM,05:12 PM,5,4,8,4,47,71,85,0.1,1009,8,10,269,28
2019-12-23 12:00:00,9,2,0.0,2.0,2,2,14,05:56 AM,03:31 PM,09:18 AM,05:12 PM,7,6,9,6,40,84,84,0.2,1011,9,9,259,28
